Orthogroup	DPSE.longest_only	DSIM.longest_only
OG0002881	LOC4816873|XP_001356427.2|DPSE	LOC6730470|XP_016022928.1|DSIM
OG0002882	LOC4804941|XP_001361422.2|DPSE	LOC27206182|XP_016028621.1|DSIM
OG0002883	LOC4816945|XP_001356480.1|DPSE	LOC6730416|XP_016022881.1|DSIM
OG0002884	LOC4816362|XP_001356000.1|DPSE	LOC6730765|XP_002077933.1|DSIM
OG0002885	LOC6900100|XP_002135458.1|DPSE	LOC6737497|XP_002084333.1|DSIM
OG0002886	LOC4817529|XP_001356944.2|DPSE	LOC6730627|XP_016023071.1|DSIM
OG0002887	LOC4817530|XP_001356945.1|DPSE	LOC6730628|XP_016023072.1|DSIM
OG0002888	LOC4816748|XP_015036710.1|DPSE	LOC27206785|XP_016025783.1|DSIM
OG0002889	LOC13036322|XP_003736213.2|DPSE, LOC4812320|XP_001352512.1|DPSE	LOC6737195|XP_002084041.1|DSIM
OG0002890	LOC4816171|XP_001355747.3|DPSE	LOC6732862|XP_002079972.2|DSIM
OG0002891	LOC4817215|XP_001356313.2|DPSE	LOC6731730|XP_016024401.1|DSIM
OG0002892	LOC4817554|XP_015036336.2|DPSE	LOC6732011|XP_039154387.1|DSIM
OG0002893	LOC4817786|XP_001357122.4|DPSE	LOC6730592|XP_039151303.1|DSIM
OG0002894	LOC26534298|XP_033240266.1|DPSE	LOC6737509|XP_016031305.1|DSIM
OG0002895	LOC4803564|XP_001360271.3|DPSE	LOC6736163|XP_016029572.1|DSIM
OG0002896	LOC4817889|XP_001357331.3|DPSE	LOC6732204|XP_016024878.1|DSIM
OG0002897	LOC4818017|XP_001357293.4|DPSE	LOC6731228|XP_002078387.1|DSIM
OG0002898	LOC4817807|XP_015035658.2|DPSE	LOC6730947|XP_016023407.2|DSIM
OG0002899	LOC4817781|XP_001357097.2|DPSE	LOC6730396|XP_016022858.1|DSIM
OG0002900	LOC4817712|XP_001357098.3|DPSE	LOC6730395|XP_039147112.1|DSIM
OG0002901	LOC4817347|XP_001356475.1|DPSE	LOC6731394|XP_016024012.1|DSIM
OG0002902	LOC4817184|XP_001356476.3|DPSE	LOC6731395|XP_039151787.1|DSIM
OG0002903	LOC4817813|XP_001357392.3|DPSE	LOC6731306|XP_002078462.1|DSIM
OG0002904	LOC6900489|XP_033238212.1|DPSE	LOC6737863|XP_016031634.1|DSIM
OG0002905	LOC4816622|XP_001356240.1|DPSE	LOC6732261|XP_016024931.1|DSIM
OG0002906	LOC4816437|XP_001356095.3|DPSE	LOC6733072|XP_016025777.1|DSIM
OG0002907	LOC6902604|XP_015036708.1|DPSE	LOC6733070|XP_016025776.1|DSIM
OG0002908	LOC4805507|XP_033233549.1|DPSE	LOC6735466|XP_016028772.1|DSIM
OG0002909	LOC4803622|XP_033234674.1|DPSE	LOC6739472|XP_016028468.1|DSIM
OG0002910	LOC4816858|XP_001356859.1|DPSE	LOC6732990|XP_016025672.1|DSIM
OG0002911	LOC4803554|XP_001360261.2|DPSE	LOC27208699|XP_016029560.1|DSIM
OG0002912	LOC4815861|XP_001355605.1|DPSE	LOC6739993|XP_016038295.1|DSIM
OG0002913	LOC4805491|XP_001361886.1|DPSE	LOC6735773|XP_016029143.1|DSIM
OG0002914	LOC117184192|XP_033236628.1|DPSE, LOC4817613|XP_001357015.2|DPSE	LOC6730545|XP_002077724.1|DSIM
OG0002915	LOC4816835|XP_001356843.2|DPSE	LOC6733020|XP_002080099.1|DSIM
OG0002916	LOC4816810|XP_033236948.1|DPSE	LOC6731009|XP_016023481.1|DSIM
OG0002917	LOC4803798|XP_001360456.1|DPSE	LOC6734762|XP_002081765.1|DSIM
OG0002918	LOC4803821|XP_001360476.2|DPSE	LOC6734739|XP_002081742.1|DSIM
OG0002919	LOC4804441|XP_001361002.3|DPSE	LOC6735145|XP_002082122.1|DSIM
OG0002920	LOC4817758|XP_001357127.2|DPSE	LOC6732504|XP_016025161.1|DSIM
OG0002921	LOC4817286|XP_001356516.2|DPSE	LOC6739216|XP_016023565.1|DSIM
OG0002922	LOC4817108|XP_001356862.2|DPSE	LOC6732988|XP_002080067.1|DSIM
OG0002923	LOC4817107|XP_001356861.1|DPSE	LOC6739257|XP_016025668.1|DSIM
OG0002924	LOC4817368|XP_001356863.2|DPSE	LOC6732987|XP_016025666.1|DSIM
OG0002925	LOC4804706|XP_015040127.2|DPSE	LOC6736123|XP_016029512.1|DSIM
OG0002926	LOC4816423|XP_001355958.2|DPSE	LOC6739213|XP_002076125.1|DSIM
OG0002927	LOC4816632|XP_001355955.1|DPSE	LOC27208693|XP_016023532.1|DSIM
OG0002928	LOC4817488|XP_001356907.1|DPSE	LOC27209467|XP_016025169.1|DSIM
OG0002929	LOC4817187|XP_001356444.2|DPSE	LOC6730450|XP_016022914.1|DSIM
OG0002930	LOC4816698|XP_001355925.1|DPSE	LOC6731434|XP_002078585.1|DSIM
OG0002931	LOC4816172|XP_033236492.1|DPSE	LOC6731288|XP_016023856.1|DSIM
OG0002932	LOC4804203|XP_001360801.2|DPSE	LOC6733834|XP_016026842.1|DSIM
OG0002933	LOC4804564|XP_001361105.3|DPSE	LOC6733638|XP_016026598.1|DSIM
OG0002934	LOC4804775|XP_001361284.2|DPSE	LOC6733630|XP_016026591.1|DSIM
OG0002935	LOC4816364|XP_001356026.4|DPSE	LOC6732407|XP_016025073.1|DSIM
OG0002936	LOC6898649|XP_002138654.2|DPSE	LOC6739468|XP_002076368.1|DSIM
OG0002937	LOC4803325|XP_001357521.3|DPSE	LOC6733164|XP_016026039.1|DSIM
OG0002938	LOC4817670|XP_001357058.2|DPSE	LOC6732632|XP_002079749.2|DSIM
OG0002939	LOC4804731|XP_001361245.2|DPSE	LOC27206986|XP_016027001.1|DSIM
OG0002940	LOC4802889|XP_001359717.3|DPSE	LOC6727877|XP_016034479.1|DSIM
OG0002941	LOC6902742|XP_002133256.3|DPSE	LOC6733160|XP_002080236.1|DSIM
OG0002942	LOC4816339|XP_001356041.1|DPSE	LOC6732947|XP_002080032.1|DSIM
OG0002943	LOC4816597|XP_033236812.1|DPSE	LOC6732802|XP_016025512.1|DSIM
OG0002944	LOC4816615|XP_015036845.2|DPSE	LOC6732801|XP_016025506.1|DSIM
OG0002945	LOC117183905|XP_033235183.1|DPSE, LOC6902800|XP_033236086.1|DPSE	LOC6732008|XP_039146995.1|DSIM
OG0002946	LOC4803872|XP_001360521.3|DPSE	LOC6734716|XP_016027923.1|DSIM
OG0002947	LOC4818057|XP_033235716.1|DPSE	LOC6732401|XP_016025058.1|DSIM
OG0002948	LOC4813243|XP_001353420.3|DPSE	LOC6737862|XP_002084690.1|DSIM
OG0002949	LOC4812265|XP_015044053.1|DPSE	LOC6739006|XP_016032833.1|DSIM
OG0002950	LOC4816183|XP_001355796.3|DPSE	LOC6731240|XP_002078399.1|DSIM
OG0002951	LOC4811835|XP_033236158.1|DPSE	LOC6731779|XP_016024473.1|DSIM
OG0002952	LOC4816520|XP_001355951.2|DPSE	LOC6731033|XP_016023515.1|DSIM
OG0002953	LOC4816374|XP_001356188.2|DPSE	LOC6732482|XP_016025126.1|DSIM
OG0002954	LOC4816338|XP_015036862.2|DPSE	LOC6733161|XP_016026033.1|DSIM
OG0002955	LOC4803918|XP_001360561.1|DPSE	LOC6734897|XP_016028172.1|DSIM
OG0002956	LOC4805724|XP_033233705.1|DPSE	LOC6734660|XP_002081667.1|DSIM
OG0002957	LOC4805286|XP_001361708.2|DPSE	LOC6735581|XP_002082501.2|DSIM
OG0002958	LOC4816647|XP_001356040.2|DPSE	LOC6732946|XP_016025648.1|DSIM
OG0002959	LOC4816728|XP_001356034.2|DPSE	LOC6732921|XP_016025642.1|DSIM
OG0002960	LOC4812622|XP_001352424.2|DPSE	LOC6736690|XP_016030307.1|DSIM
OG0002961	LOC4805488|XP_001361883.4|DPSE	LOC6734460|XP_016027582.1|DSIM
OG0002962	LOC4816348|XP_001356267.1|DPSE	LOC6732810|XP_002079923.2|DSIM
OG0002963	LOC6899737|XP_033236258.1|DPSE	LOC6731752|XP_016024425.1|DSIM
OG0002964	LOC4804586|XP_001361123.2|DPSE	LOC6733667|XP_016026637.1|DSIM
OG0002965	LOC4811831|XP_001382216.2|DPSE	LOC27206550|XP_039146916.1|DSIM
OG0002966	LOC4816248|XP_001355867.3|DPSE	LOC6731195|XP_016023739.1|DSIM
OG0002967	LOC4811946|XP_001352798.2|DPSE	LOC6736238|XP_002083132.1|DSIM
OG0002968	LOC4812377|XP_001352799.3|DPSE	LOC6736237|XP_002083131.1|DSIM
OG0002969	LOC4817227|XP_033235980.1|DPSE	LOC6731059|XP_016023578.1|DSIM
OG0002970	LOC4817285|XP_001356396.2|DPSE	LOC27208442|XP_016023932.1|DSIM
OG0002972	LOC4802839|XP_001359675.3|DPSE	LOC6728473|XP_002103818.1|DSIM
OG0002973	LOC6898425|XP_002138467.2|DPSE	LOC6733849|XP_016026863.1|DSIM
OG0002974	LOC4812005|XP_001352804.2|DPSE	LOC6739593|XP_002076489.2|DSIM
OG0002975	LOC4817525|XP_001356940.4|DPSE	LOC6730621|XP_002077799.3|DSIM
OG0002976	LOC4814584|XP_001355143.3|DPSE	LOC6740009|XP_016038407.1|DSIM
OG0002977	LOC4803909|XP_033234629.1|DPSE	LOC6734016|XP_039147375.1|DSIM
OG0002978	LOC4804303|XP_001360883.4|DPSE	LOC6735994|XP_002082903.3|DSIM
OG0002979	LOC6898533|XP_002138568.2|DPSE	LOC6733664|XP_002080711.3|DSIM
OG0002980	LOC6903557|XP_015035545.2|DPSE	LOC6730428|XP_016022898.1|DSIM
OG0002981	LOC4816264|XP_033236709.1|DPSE	LOC6731237|XP_002078396.1|DSIM
OG0002982	LOC4816300|XP_001356213.4|DPSE	LOC6732300|XP_016024959.1|DSIM
OG0002983	LOC6899962|XP_015043597.2|DPSE	LOC6736193|XP_039149706.1|DSIM
OG0002984	LOC4814111|XP_015042440.2|DPSE	LOC6734428|XP_016029722.1|DSIM
OG0002985	LOC4811850|XP_033237095.1|DPSE	LOC27208282|XP_016037301.1|DSIM
OG0002986	LOC6904123|XP_033236570.1|DPSE	LOC6731806|XP_016024492.1|DSIM
OG0002987	LOC4816481|XP_001356014.2|DPSE	LOC6732431|XP_002079552.1|DSIM
OG0002988	LOC6903152|XP_002132853.2|DPSE	LOC6730487|XP_039154428.1|DSIM
OG0002989	LOC4813739|XP_001353936.2|DPSE	LOC6737635|XP_002084467.1|DSIM
OG0002990	LOC4817537|XP_001356950.3|DPSE	LOC6730641|XP_002077812.2|DSIM
OG0002991	LOC4804932|XP_001361414.4|DPSE	LOC6734188|XP_016027198.1|DSIM
OG0002992	LOC4817495|XP_033236003.1|DPSE	LOC6732522|XP_016025176.1|DSIM
OG0002993	LOC4812283|XP_001352630.2|DPSE	LOC6736773|XP_002083629.1|DSIM
OG0002994	LOC4816901|XP_001356483.2|DPSE	LOC6739208|XP_016023388.1|DSIM
OG0002995	LOC4817232|XP_001356479.1|DPSE	LOC6730417|XP_002077598.1|DSIM
OG0002996	LOC4802234|XP_001359196.4|DPSE	LOC6727587|XP_002102966.1|DSIM
OG0002997	LOC4815188|XP_001354791.1|DPSE	LOC6724779|XP_016037536.2|DSIM
OG0002998	LOC6901477|XP_033239523.1|DPSE	LOC6725598|XP_016038793.2|DSIM
OG0002999	LOC4811872|XP_033238570.1|DPSE	LOC6739093|XP_016032933.1|DSIM
OG0003000	LOC4802253|XP_001359212.1|DPSE	LOC6740328|XP_016033519.1|DSIM
OG0003001	LOC4804529|XP_001361077.3|DPSE	LOC6735919|XP_016029274.1|DSIM
OG0003002	LOC4813987|XP_001354175.2|DPSE	LOC6737365|XP_016031103.1|DSIM
OG0003003	LOC4804464|XP_001361023.3|DPSE	LOC6735709|XP_016029082.1|DSIM
OG0003004	LOC4815869|XP_001355459.2|DPSE	LOC6724851|XP_016037634.1|DSIM
OG0003005	LOC4814810|XP_001354505.4|DPSE	LOC6725066|XP_016038043.1|DSIM
OG0003006	LOC4802552|XP_001359450.4|DPSE	LOC6727825|XP_002103186.1|DSIM
OG0003007	LOC6897554|XP_002137699.2|DPSE	LOC6726966|XP_002102368.1|DSIM
OG0003008	LOC4801820|XP_001358853.2|DPSE	LOC27209110|XP_016037148.2|DSIM
OG0003009	LOC4813530|XP_001353550.2|DPSE	LOC6739614|XP_002076506.1|DSIM
OG0003010	LOC4803930|XP_033233404.1|DPSE	LOC6734912|XP_039147483.1|DSIM
OG0003011	LOC4804462|XP_004444213.3|DPSE	LOC6735708|XP_016029078.1|DSIM
OG0003012	LOC4802409|XP_001359333.2|DPSE	LOC6728020|XP_016034610.1|DSIM
OG0003013	LOC6901591|XP_002134262.2|DPSE	LOC6740638|XP_039153700.1|DSIM
OG0003014	LOC4815680|XP_001355674.3|DPSE	LOC6725528|XP_016038664.1|DSIM
OG0003015	LOC4814779|XP_001355056.3|DPSE	LOC27208671|XP_016039595.1|DSIM
OG0003016	LOC4813050|XP_015042938.1|DPSE	LOC6737988|XP_016031786.1|DSIM
OG0003017	LOC4802523|XP_001359428.2|DPSE	LOC6726733|XP_002102144.1|DSIM
OG0003018	LOC4801240|XP_001358363.1|DPSE	LOC6739681|XP_016036567.1|DSIM
OG0003019	LOC4811915|XP_033240830.1|DPSE	LOC6737761|XP_016031538.1|DSIM
OG0003020	LOC4803089|XP_001359888.3|DPSE	LOC6728010|XP_016034606.1|DSIM
OG0003021	LOC117183337|XP_033232815.1|DPSE, LOC6897988|XP_033236760.1|DPSE	LOC6727430|XP_002102811.1|DSIM
OG0003022	LOC6900031|XP_033240335.1|DPSE	LOC6738340|XP_016032186.1|DSIM
OG0003023	LOC4814793|XP_001355004.3|DPSE	LOC6726427|XP_016039989.1|DSIM
OG0003024	LOC4813342|XP_001353608.2|DPSE	LOC6737987|XP_016031784.1|DSIM
OG0003025	LOC4802505|XP_001359414.1|DPSE	LOC6726756|XP_002102165.1|DSIM
OG0003026	LOC4802506|XP_001359415.1|DPSE	LOC27207044|XP_039150949.1|DSIM
OG0003027	LOC4802891|XP_001359719.3|DPSE	LOC6727879|XP_002103234.1|DSIM
OG0003028	LOC4812496|XP_001352720.1|DPSE	LOC27206274|XP_016030126.1|DSIM
OG0003029	LOC6899973|XP_002135341.2|DPSE	LOC6734404|XP_002081424.1|DSIM
OG0003030	LOC117183381|XP_033233016.1|DPSE, LOC117183380|XP_033233015.1|DPSE, LOC4802430|XP_001359350.2|DPSE, LOC117183382|XP_033233017.1|DPSE	LOC6726827|XP_002102234.1|DSIM
OG0003031	LOC4814540|XP_001355001.4|DPSE	LOC6726419|XP_016039984.2|DSIM, LOC120285397|XP_039154085.1|DSIM, LOC120285273|XP_039152665.1|DSIM
OG0003032	LOC26532368|XP_015042240.1|DPSE, LOC4816640|XP_001356154.3|DPSE	LOC6730791|XP_002077959.1|DSIM
OG0003033	LOC4813466|XP_001353755.1|DPSE	LOC6736872|XP_002083725.1|DSIM
OG0003034	LOC4802338|XP_001359275.4|DPSE	LOC6727887|XP_016034489.1|DSIM
OG0003035	LOC4800256|XP_003736221.2|DPSE	LOC6730164|XP_002105455.2|DSIM
OG0003036	LOC6899089|XP_002139006.2|DPSE	LOC6733192|XP_002080268.1|DSIM
OG0003037	LOC4813100|XP_001353140.1|DPSE	LOC6738167|XP_002084980.1|DSIM
OG0003038	LOC4803619|XP_001360308.2|DPSE	LOC6735804|XP_002082717.1|DSIM
OG0003039	LOC4817028|XP_001356803.3|DPSE	LOC6731970|XP_002079104.1|DSIM
OG0003040	LOC4812694|XP_001353077.2|DPSE	LOC6737460|XP_016031229.1|DSIM
OG0003041	LOC4812539|XP_001352731.2|DPSE	LOC6736556|XP_016030134.1|DSIM
OG0003042	LOC4801743|XP_001358786.3|DPSE, LOC6903603|XP_033233189.1|DPSE, LOC117183354|XP_033232935.1|DPSE	LOC6729314|XP_016035945.1|DSIM
OG0003043	LOC4802850|XP_001359685.3|DPSE	LOC6728487|XP_002103832.1|DSIM
OG0003044	LOC4803544|XP_001360253.4|DPSE	LOC6733569|XP_039148563.1|DSIM
OG0003045	LOC6901634|XP_002134304.3|DPSE, LOC4802200|XP_001359167.2|DPSE	LOC6729713|XP_002105019.1|DSIM
OG0003046	LOC4802875|XP_001359706.3|DPSE	LOC6727864|XP_016034438.1|DSIM
OG0003047	LOC4802874|XP_001359705.2|DPSE	LOC6727863|XP_002103218.1|DSIM
OG0003048	LOC6898325|XP_002138380.1|DPSE	LOC6734531|XP_016027646.1|DSIM
OG0003049	LOC4800872|XP_001358069.1|DPSE	LOC6728323|XP_002103672.1|DSIM
OG0003050	LOC4802189|XP_001359157.1|DPSE	LOC6729725|XP_016036380.1|DSIM
OG0003051	LOC4812440|XP_001352742.3|DPSE	LOC6736576|XP_002083438.1|DSIM
OG0003052	LOC4802301|XP_001359245.3|DPSE	LOC6726959|XP_039151810.1|DSIM
OG0003053	LOC6897878|XP_002137980.3|DPSE	LOC6727130|XP_016033602.1|DSIM
OG0003054	LOC6897879|XP_003736881.3|DPSE	LOC6727134|XP_039151845.1|DSIM
OG0003055	LOC6896811|XP_003736267.3|DPSE	LOC6729253|XP_016035906.2|DSIM
OG0003056	LOC4814434|XP_033237565.1|DPSE	LOC6725442|XP_016038537.1|DSIM
OG0003057	LOC4803648|XP_015039242.2|DPSE	LOC6739430|XP_016027532.1|DSIM
OG0003058	LOC6898398|XP_002138445.3|DPSE	LOC6734841|XP_016028082.1|DSIM
OG0003059	LOC4815797|XP_033238500.1|DPSE	LOC27207018|XP_016040015.1|DSIM
OG0003060	LOC4803507|XP_001360220.1|DPSE	LOC6735953|XP_002082862.1|DSIM
OG0003061	LOC4815811|XP_001355658.2|DPSE	LOC6725025|XP_002106056.2|DSIM
OG0003062	LOC6896956|XP_002137141.2|DPSE	LOC6727290|XP_002102677.1|DSIM
OG0003063	LOC6900275|XP_015044054.2|DPSE	LOC6739007|XP_016032836.1|DSIM
OG0003064	LOC4800800|XP_001358011.2|DPSE	LOC6727802|XP_002103163.2|DSIM
OG0003065	LOC117184107|XP_033236194.1|DPSE	LOC27209144|XP_039148712.1|DSIM
OG0003066	LOC6897031|XP_033240820.1|DPSE	LOC27206448|XP_016034173.1|DSIM
OG0003067	LOC6904114|XP_002136405.2|DPSE	LOC27207266|XP_016035156.1|DSIM
OG0003068	LOC4802845|XP_001359681.1|DPSE	LOC6728482|XP_002103827.1|DSIM
OG0003069	LOC4804676|XP_015040109.2|DPSE	LOC6734954|XP_039148316.1|DSIM
OG0003070	LOC4817978|XP_001357249.3|DPSE	LOC6731626|XP_016024308.1|DSIM
OG0003071	LOC4813654|XP_001353451.1|DPSE	LOC6738487|XP_016032330.1|DSIM
OG0003072	LOC4803241|XP_001360014.2|DPSE	LOC6727478|XP_002102858.1|DSIM
OG0003073	LOC4803242|XP_015038359.1|DPSE	LOC6727477|XP_016034065.1|DSIM
OG0003074	LOC4817418|XP_001356815.3|DPSE	LOC6731064|XP_002078223.1|DSIM
OG0003075	LOC6897800|XP_015038087.2|DPSE	LOC27207219|XP_016033089.1|DSIM
OG0003076	LOC4812866|XP_001353701.3|DPSE	LOC6738048|XP_016031878.1|DSIM
OG0003077	LOC4803157|XP_033236947.1|DPSE	LOC6727632|XP_039151875.1|DSIM
OG0003078	LOC6897125|XP_033234358.1|DPSE	LOC6727962|XP_039150750.1|DSIM
OG0003079	LOC4803323|XP_033233032.1|DPSE	LOC6729424|XP_016036065.1|DSIM
OG0003080	LOC4802330|XP_001359268.3|DPSE	LOC6727895|XP_016034501.1|DSIM
OG0003081	LOC4803115|XP_001359912.1|DPSE, LOC117184266|XP_033236930.1|DPSE	LOC6728588|XP_002103929.1|DSIM
OG0003082	LOC4803194|XP_001359977.2|DPSE	LOC6727231|XP_002102623.1|DSIM
OG0003083	LOC4802218|XP_015037679.2|DPSE	LOC6729693|XP_016036358.1|DSIM
OG0003084	LOC6897843|XP_033232885.1|DPSE	LOC6727041|XP_039150500.1|DSIM
OG0003085	LOC6897848|XP_033232351.1|DPSE	LOC6727049|XP_016033536.1|DSIM
OG0003086	LOC26534216|XP_033232754.1|DPSE	LOC6727226|XP_016033724.1|DSIM
OG0003087	LOC4812739|XP_033238450.1|DPSE	LOC6737762|XP_039149908.1|DSIM
OG0003088	LOC4802508|XP_001359417.1|DPSE	LOC6726754|XP_002102163.1|DSIM
OG0003089	LOC4800846|XP_015038761.2|DPSE	LOC27209253|XP_039150650.1|DSIM
OG0003090	LOC4800462|XP_001357733.3|DPSE	LOC6730031|XP_002105324.1|DSIM
OG0003091	LOC4803147|XP_001359937.4|DPSE	LOC6728550|XP_002103895.1|DSIM
OG0003092	LOC4802807|XP_001359651.1|DPSE	LOC6727225|XP_039151673.1|DSIM
OG0003093	LOC4805477|XP_033234497.1|DPSE	LOC6734449|XP_016027572.1|DSIM
OG0003094	LOC4815801|XP_033239871.1|DPSE	LOC6726057|XP_016039444.1|DSIM
OG0003095	LOC4814197|XP_001354338.3|DPSE	LOC6726197|XP_002107172.1|DSIM
OG0003096	LOC4803570|XP_001360277.1|DPSE	LOC6734794|XP_002081797.1|DSIM
OG0003097	LOC4800383|XP_003736233.2|DPSE	LOC27207594|XP_016036983.1|DSIM
OG0003098	LOC4815943|XP_001355246.1|DPSE	LOC6724890|XP_002105928.1|DSIM
OG0003099	LOC4802560|XP_001359457.1|DPSE	LOC6727838|XP_002103197.1|DSIM
OG0003100	LOC4816063|XP_015041042.1|DPSE	LOC6724901|XP_002105939.1|DSIM
OG0003101	LOC4802887|XP_015038171.2|DPSE	LOC6727875|XP_016034475.1|DSIM
OG0003102	LOC4802800|XP_001359645.3|DPSE	LOC6728462|XP_016035080.1|DSIM
OG0003103	LOC4803199|XP_001359981.2|DPSE	LOC6728525|XP_002103870.1|DSIM
OG0003104	LOC4812284|XP_001352928.2|DPSE	LOC6738646|XP_002085448.1|DSIM
OG0003105	LOC4814396|XP_015042351.2|DPSE	LOC6724964|XP_002106000.1|DSIM
OG0003106	LOC117183507|XP_033233287.1|DPSE	LOC6736005|XP_039147587.1|DSIM
OG0003107	LOC4815616|XP_001355509.3|DPSE	LOC6725726|XP_002105707.2|DSIM
OG0003108	LOC6901445|XP_002134131.3|DPSE	LOC6726135|XP_039153388.1|DSIM
OG0003109	LOC4815274|XP_001354771.1|DPSE	LOC6725427|XP_002106443.1|DSIM
OG0003110	LOC4803703|XP_033233271.1|DPSE	LOC6735593|XP_016028950.2|DSIM
OG0003111	LOC4815726|XP_001355553.4|DPSE	LOC6725691|XP_016038954.2|DSIM
OG0003112	LOC4802563|XP_001359460.2|DPSE	LOC27208007|XP_016034429.1|DSIM
OG0003114	LOC4805170|XP_001361617.4|DPSE	LOC6734346|XP_039148789.1|DSIM
OG0003115	LOC4804673|XP_015040100.2|DPSE	LOC6734958|XP_016028261.1|DSIM
OG0003116	LOC6898850|XP_015040512.2|DPSE	LOC6735651|XP_016029007.2|DSIM
OG0003117	LOC4813655|XP_001354010.1|DPSE	LOC6738767|XP_002085567.1|DSIM
OG0003118	LOC26532051|XP_002135104.3|DPSE	LOC6737693|XP_016031461.1|DSIM
OG0003119	LOC4813241|XP_001353903.2|DPSE	LOC6737691|XP_016031460.1|DSIM
OG0003120	LOC4803775|XP_033234793.1|DPSE	LOC6735531|XP_016028872.1|DSIM
OG0003121	LOC4815001|XP_001354556.2|DPSE	LOC6725640|XP_002106647.2|DSIM
OG0003122	LOC4804601|XP_001361135.4|DPSE	LOC6735369|XP_002082316.3|DSIM
OG0003123	LOC4813615|XP_001353612.1|DPSE	LOC6737997|XP_002084812.1|DSIM
OG0003124	LOC26534282|XP_015039282.1|DPSE	LOC6735601|XP_039148275.1|DSIM
OG0003125	LOC6900625|XP_015043020.2|DPSE	LOC6738024|XP_016031836.1|DSIM
OG0003126	LOC6898036|XP_002138124.4|DPSE	LOC6735932|XP_039147296.1|DSIM
OG0003127	LOC6898037|XP_002138125.1|DPSE	LOC6735931|XP_002082841.2|DSIM
OG0003128	LOC4812404|XP_015043693.2|DPSE	LOC6738329|XP_016032175.1|DSIM
OG0003129	LOC4803897|XP_015039416.2|DPSE	LOC6734722|XP_016027931.1|DSIM
OG0003130	LOC4805741|XP_033233649.1|DPSE	LOC6734639|XP_016027808.1|DSIM
OG0003131	LOC4803799|XP_001360457.2|DPSE	LOC6734761|XP_016027973.1|DSIM
OG0003132	LOC4801659|XP_001358711.3|DPSE	LOC6729111|XP_002104432.1|DSIM
OG0003133	LOC4804325|XP_033233449.1|DPSE	LOC6739512|XP_016029405.1|DSIM
OG0003134	LOC4805563|XP_001361948.2|DPSE	LOC6734672|XP_002081679.1|DSIM
OG0003135	LOC4813975|XP_001354132.2|DPSE	LOC6738841|XP_002085641.1|DSIM
OG0003136	LOC4811913|XP_015044046.2|DPSE	LOC6738723|XP_039149220.1|DSIM
OG0003137	LOC4805110|XP_001361568.1|DPSE	LOC6739383|XP_016027022.1|DSIM
OG0003138	LOC4804322|XP_001360900.3|DPSE	LOC6736014|XP_016029399.1|DSIM
OG0003139	LOC4813843|XP_001353505.2|DPSE	LOC6739072|XP_002085866.1|DSIM
OG0003140	LOC4804967|XP_001361443.3|DPSE	LOC6735319|XP_002082270.1|DSIM
OG0003141	LOC4803666|XP_015039259.2|DPSE	LOC6734118|XP_016027134.1|DSIM
OG0003142	LOC4805345|XP_015040574.1|DPSE	LOC6734443|XP_016027566.1|DSIM
OG0003143	LOC4812441|XP_001352743.4|DPSE	LOC27206259|XP_016030173.1|DSIM
OG0003144	LOC6898374|XP_033234048.1|DPSE	LOC27206181|XP_039147650.1|DSIM
OG0003145	LOC6898111|XP_015039121.2|DPSE	LOC6733356|XP_016026271.1|DSIM
OG0003146	LOC4804891|XP_001361379.2|DPSE	LOC6734066|XP_016027069.1|DSIM
OG0003147	LOC4813049|XP_015042610.2|DPSE	LOC6738076|XP_016031901.1|DSIM
OG0003148	LOC4813483|XP_001353320.2|DPSE	LOC6738832|XP_002085632.1|DSIM
OG0003149	LOC4814443|XP_001354524.2|DPSE	LOC27206956|XP_016037744.1|DSIM
OG0003150	LOC4805614|XP_033234899.1|DPSE	LOC6736049|XP_016029446.1|DSIM
OG0003151	LOC4818186|XP_001357498.4|DPSE	LOC6733047|XP_002080125.1|DSIM
OG0003152	LOC4804680|XP_001361202.2|DPSE	LOC6734949|XP_002081946.1|DSIM
OG0003153	LOC4804013|XP_001360643.3|DPSE	LOC6734585|XP_002081593.1|DSIM
OG0003154	LOC4802318|XP_001359258.3|DPSE	LOC6727906|XP_016034524.1|DSIM
OG0003155	LOC6898553|XP_002138576.2|DPSE	LOC6735360|XP_016028691.1|DSIM
OG0003156	LOC4803736|XP_001360404.3|DPSE	LOC6735808|XP_016029190.1|DSIM
OG0003157	LOC4816322|XP_001355935.2|DPSE	LOC6730828|XP_002077995.1|DSIM
OG0003158	LOC4805546|XP_001361932.2|DPSE	LOC6735348|XP_016028680.1|DSIM
OG0003159	LOC4805695|XP_001362053.2|DPSE	LOC6735240|XP_016028563.1|DSIM
OG0003160	LOC4805697|XP_015040820.2|DPSE	LOC6739486|XP_016029043.1|DSIM
OG0003161	LOC4805311|XP_001361731.1|DPSE	LOC6733914|XP_002080958.1|DSIM
OG0003162	LOC4803543|XP_001360252.2|DPSE	LOC6733570|XP_002080625.1|DSIM
OG0003163	LOC4812288|XP_001352450.2|DPSE	LOC6736321|XP_016029802.1|DSIM
OG0003164	LOC4805671|XP_001362031.2|DPSE	LOC6733191|XP_002080267.1|DSIM
OG0003165	LOC4804245|XP_003736956.3|DPSE	LOC6734851|XP_016028095.1|DSIM
OG0003166	LOC6898847|XP_002138818.1|DPSE	LOC6735646|XP_002082564.2|DSIM
