Orthogroup	DPSE.longest_only	DMIR.longest_only
OG0002059	LOC4803044|XP_001359845.1|DPSE	LOC108154254|XP_017139977.1|DMIR
OG0002060	LOC4803980|XP_001360615.2|DPSE	LOC117190461|XP_033251424.1|DMIR, LOC108159945|XP_017149089.1|DMIR
OG0002061	LOC4804315|XP_033233798.1|DPSE	LOC108160080|XP_017149336.1|DMIR
OG0002062	LOC4815857|XP_015040969.2|DPSE	LOC108156467|XP_017143423.1|DMIR
OG0002063	LOC6901845|XP_002133383.1|DPSE	LOC108164036|XP_017155106.1|DMIR
OG0002064	LOC6899446|XP_033240224.1|DPSE	LOC117186133|XP_033242197.1|DMIR
OG0002065	LOC4813998|XP_015042486.2|DPSE	LOC108152088|XP_033242271.1|DMIR
OG0002066	LOC4802883|XP_015038160.2|DPSE	LOC108155591|XP_017141995.1|DMIR
OG0002067	LOC4803396|XP_001357526.2|DPSE	LOC108159432|XP_017148192.1|DMIR
OG0002068	LOC4804442|XP_001361003.5|DPSE	LOC117187877|XP_033246661.1|DMIR, LOC117187876|XP_033246660.1|DMIR, LOC117185769|XP_033246655.1|DMIR, LOC117185858|XP_033246653.1|DMIR, LOC117189664|XP_033250661.1|DMIR
OG0002069	LOC6899750|XP_002135786.2|DPSE	LOC117188774|XP_033249028.1|DMIR
OG0002070	LOC4803114|XP_001359911.2|DPSE	LOC108155608|XP_017142023.1|DMIR
OG0002071	LOC4801379|XP_001358482.2|DPSE	LOC108155330|XP_017141560.1|DMIR
OG0002072	LOC4805475|XP_001361870.2|DPSE	LOC117194185|XP_033254735.1|DMIR, LOC108158578|XP_017146510.1|DMIR
OG0002073	LOC4812799|XP_033240350.1|DPSE	LOC108151222|XP_033243458.1|DMIR
OG0002074	LOC4804012|XP_001360642.4|DPSE	LOC117189844|XP_033250809.1|DMIR, LOC108160515|XP_017150054.1|DMIR
OG0002075	LOC4817452|XP_003736146.1|DPSE	LOC108162382|XP_017152588.1|DMIR
OG0002076	LOC4805558|XP_015040719.2|DPSE	LOC117185701|XP_033246485.1|DMIR, LOC108158605|XP_033254676.1|DMIR
OG0002077	LOC4812575|XP_015043584.2|DPSE	LOC108152463|XP_017137320.1|DMIR
OG0002078	LOC6898804|XP_002138778.2|DPSE	LOC108159140|XP_017147624.1|DMIR, LOC117193641|XP_033254276.1|DMIR
OG0002079	LOC4813568|XP_001353299.1|DPSE, LOC117184480|XP_033238179.1|DPSE	LOC108151025|XP_017134874.1|DMIR
OG0002080	LOC4805389|XP_001361798.4|DPSE	LOC108160690|XP_017150331.1|DMIR
OG0002081	LOC4805629|XP_001362001.1|DPSE	LOC117192647|XP_033253260.1|DMIR, LOC117192648|XP_033253261.1|DMIR, LOC108158936|XP_017147234.2|DMIR, LOC117188227|XP_033247628.1|DMIR
OG0002082	LOC4805677|XP_015040786.1|DPSE	LOC117192975|XP_033253588.1|DMIR, LOC108159551|XP_033247590.1|DMIR
OG0002083	LOC6902156|XP_033238476.1|DPSE	LOC108164652|XP_033246938.1|DMIR
OG0002084	LOC4803706|XP_001360381.2|DPSE	LOC108158991|XP_017147327.1|DMIR, LOC117190039|XP_033251018.1|DMIR, LOC117190037|XP_033251016.1|DMIR, LOC117190036|XP_033251015.1|DMIR, LOC117190038|XP_033251017.1|DMIR, LOC117190542|XP_033251492.1|DMIR
OG0002085	LOC4805208|XP_001361649.1|DPSE	LOC108160127|XP_017149410.1|DMIR
OG0002086	LOC4803700|XP_001360376.1|DPSE	LOC117190644|XP_033251581.1|DMIR, LOC108160487|XP_017149998.1|DMIR, LOC117192068|XP_033252670.1|DMIR, LOC117189958|XP_033250929.1|DMIR
OG0002087	LOC6900845|XP_015043409.2|DPSE	LOC108150984|XP_017134816.2|DMIR
OG0002088	LOC4812474|XP_015044069.2|DPSE	LOC108151520|XP_017135658.1|DMIR
OG0002089	LOC4805069|XP_001361531.2|DPSE	LOC117194110|XP_033254643.1|DMIR, LOC108159350|XP_017148047.1|DMIR
OG0002090	LOC4813071|XP_015042931.1|DPSE	LOC108151981|XP_017136434.1|DMIR
OG0002091	LOC4805623|XP_033233718.1|DPSE	LOC108158416|XP_017146172.1|DMIR, LOC117192897|XP_033253530.1|DMIR
OG0002092	LOC4812347|XP_015043700.1|DPSE	LOC108152365|XP_017137132.1|DMIR
OG0002093	LOC4805706|XP_004444583.1|DPSE	LOC108160045|XP_017149278.1|DMIR, LOC117192860|XP_033253505.1|DMIR
OG0002094	LOC4803512|XP_001360225.1|DPSE	LOC117190856|XP_033251775.1|DMIR, LOC108160456|XP_017149961.1|DMIR
OG0002095	LOC4815478|XP_001355498.1|DPSE	LOC108155279|XP_017141489.1|DMIR
OG0002096	LOC6898308|XP_015039510.2|DPSE	LOC108159694|XP_017148692.1|DMIR, LOC117190103|XP_033251080.1|DMIR
OG0002097	LOC6898788|XP_002138764.3|DPSE	LOC117194011|XP_033254536.1|DMIR, LOC108158802|XP_017146977.1|DMIR
OG0002099	LOC4801818|XP_001358851.2|DPSE	LOC108157057|XP_017144376.1|DMIR
OG0002100	LOC4812849|XP_015042566.2|DPSE	LOC108153136|XP_017138420.1|DMIR
OG0002101	LOC6898145|XP_033233209.1|DPSE	LOC108160338|XP_017149761.1|DMIR
OG0002102	LOC6898570|XP_033235001.1|DPSE	LOC108159436|XP_017148200.1|DMIR, LOC117192535|XP_033253124.1|DMIR
OG0002103	LOC4801812|XP_015037401.2|DPSE	LOC108155802|XP_017142372.1|DMIR
OG0002105	LOC4817600|XP_001357002.4|DPSE	LOC108162596|XP_017152903.1|DMIR
OG0002106	LOC4801699|XP_001358746.3|DPSE	LOC108156688|XP_017143820.2|DMIR
OG0002107	LOC6902582|XP_002133110.2|DPSE	LOC108163288|XP_033249642.1|DMIR
OG0002108	LOC6897102|XP_002137286.2|DPSE	LOC108157574|XP_017145184.1|DMIR
OG0002108	LOC6897101|XP_033232307.1|DPSE	LOC108157572|XP_017145182.1|DMIR
OG0002108	LOC6897103|XP_033232638.1|DPSE	LOC108157573|XP_017145183.1|DMIR
OG0002109	LOC6896882|XP_002137072.3|DPSE	LOC108154545|XP_017140337.1|DMIR
OG0002110	LOC6903429|XP_002132308.3|DPSE	LOC108162878|XP_017153320.1|DMIR
OG0002111	LOC4816116|XP_001355806.2|DPSE	LOC108164320|XP_017155463.1|DMIR
OG0002113	LOC4800646|XP_001357881.2|DPSE	LOC108154426|XP_017140184.1|DMIR
OG0002114	LOC4800255|XP_003736220.2|DPSE	LOC108156374|XP_017143271.1|DMIR
OG0002115	LOC26533367|XP_033233223.1|DPSE	LOC117185842|XP_033246913.1|DMIR, LOC108160050|XP_017149283.2|DMIR
OG0002116	LOC4816273|XP_001356109.4|DPSE	LOC108163195|XP_017153829.1|DMIR
OG0002116	LOC6900970|XP_002134670.3|DPSE	LOC108153746|XP_017139365.2|DMIR
OG0002117	LOC6901600|XP_033237843.1|DPSE	LOC108164688|XP_017156047.1|DMIR
OG0002118	LOC26533291|XP_033232988.1|DPSE	LOC108153908|XP_033245602.1|DMIR
OG0002119	LOC4801842|XP_001358875.2|DPSE	LOC108155792|XP_017142351.1|DMIR
OG0002120	LOC6899859|XP_033237161.1|DPSE	LOC108164502|XP_017155767.1|DMIR
OG0002121	LOC4800465|XP_015038559.2|DPSE	LOC108155268|XP_017141460.1|DMIR
OG0002122	LOC6903329|XP_002132210.2|DPSE	LOC108162063|XP_017152096.1|DMIR
OG0002123	LOC4817482|XP_001356478.4|DPSE	LOC108163571|XP_033249323.1|DMIR
OG0002124	LOC6901022|XP_002134506.2|DPSE	LOC108165145|XP_017156702.1|DMIR
OG0002125	LOC4804992|XP_001361464.3|DPSE	LOC117185688|XP_033248222.1|DMIR, LOC108159982|XP_033253443.1|DMIR
OG0002126	LOC4811892|XP_015044084.2|DPSE	LOC108152838|XP_017137933.1|DMIR
OG0002127	LOC4815635|XP_001355727.4|DPSE	LOC108156656|XP_017143762.1|DMIR
OG0002128	LOC4814333|XP_015042207.1|DPSE	LOC108159792|XP_017148864.1|DMIR
OG0002129	LOC4801975|XP_001358988.3|DPSE	LOC117187379|XP_033245805.1|DMIR, LOC108154639|XP_033245802.1|DMIR, LOC117187378|XP_033245804.1|DMIR, LOC108154635|XP_017140447.2|DMIR
OG0002130	LOC6902080|XP_002133611.1|DPSE	LOC108165560|XP_017157124.1|DMIR
OG0002131	LOC6897032|XP_002137217.2|DPSE	LOC108156971|XP_017144250.2|DMIR
OG0002132	LOC4817486|XP_001356299.1|DPSE	LOC117186546|XP_033243363.1|DMIR, LOC108162041|XP_017152055.1|DMIR
OG0002133	LOC4814561|XP_001354907.2|DPSE	LOC108161668|XP_017151493.1|DMIR
OG0002134	LOC6902552|XP_002133094.2|DPSE	LOC108163498|XP_017154311.1|DMIR
OG0002134	LOC6901913|XP_002133447.1|DPSE	LOC108155363|XP_017141618.1|DMIR
OG0002135	LOC6902161|XP_033239930.1|DPSE	LOC108156923|XP_033241937.1|DMIR
OG0002136	LOC4800281|XP_001357613.3|DPSE	LOC108157470|XP_017145038.1|DMIR
OG0002137	LOC4801749|XP_001358791.1|DPSE	LOC108156117|XP_017142907.1|DMIR
OG0002138	LOC4815083|XP_001354826.1|DPSE	LOC108155335|XP_017141577.1|DMIR
OG0002139	LOC4814738|XP_015042117.1|DPSE	LOC108163136|XP_017153742.1|DMIR
OG0002139	LOC6902465|XP_033235713.1|DPSE	LOC108161476|XP_017151233.2|DMIR
OG0002140	LOC4815343|XP_001354929.3|DPSE	LOC108163914|XP_017154934.1|DMIR
OG0002141	LOC4811789|XP_001352357.2|DPSE	LOC108154161|XP_017139810.1|DMIR
OG0002142	LOC4802741|XP_033240251.1|DPSE	LOC108153864|XP_017139450.2|DMIR, LOC108156930|XP_017144175.1|DMIR
OG0002143	LOC4817608|XP_001357010.4|DPSE	LOC108161769|XP_017151594.1|DMIR
OG0002144	LOC6899834|XP_002135701.2|DPSE	LOC108164433|XP_017155616.1|DMIR
OG0002145	LOC4803061|XP_001359862.2|DPSE	LOC108157676|XP_017145330.1|DMIR
OG0002146	LOC4802739|XP_001359602.1|DPSE	LOC108156338|XP_017143226.1|DMIR
OG0002147	LOC117184412|XP_033237509.1|DPSE	LOC117186596|XP_033243468.1|DMIR
OG0002147	LOC6901487|XP_033237508.1|DPSE	LOC108164901|XP_033243442.1|DMIR
OG0002148	LOC4812425|XP_001352856.4|DPSE	LOC108152775|XP_017137844.1|DMIR
OG0002149	LOC6899879|XP_033237088.1|DPSE	LOC108164462|XP_017155684.1|DMIR
OG0002150	LOC4815585|XP_033238603.1|DPSE	LOC108164335|XP_017155473.1|DMIR
OG0002151	LOC4818094|XP_001357397.3|DPSE	LOC108162803|XP_017153200.1|DMIR
OG0002152	LOC4801445|XP_033232376.1|DPSE	LOC108155577|XP_017141968.1|DMIR
OG0002153	LOC4800500|XP_001357766.3|DPSE	LOC108157650|XP_017145289.1|DMIR
OG0002154	LOC4816033|XP_033238438.1|DPSE	LOC108152643|XP_017137623.1|DMIR
OG0002155	LOC4800316|XP_001357592.2|DPSE	LOC108157458|XP_017145019.1|DMIR
OG0002156	LOC6900452|XP_015042780.1|DPSE	LOC108152889|XP_017138017.1|DMIR
OG0002157	LOC4801392|XP_033235075.1|DPSE	LOC108156183|XP_017143003.1|DMIR
OG0002158	LOC4804443|XP_001361004.1|DPSE	LOC117187873|XP_033246659.1|DMIR, LOC117187872|XP_033246658.1|DMIR, LOC108158980|XP_017147313.2|DMIR, LOC117187871|XP_033246657.1|DMIR
OG0002159	LOC4804489|XP_001361045.1|DPSE	LOC117192195|XP_033252753.1|DMIR, LOC108158539|XP_017146436.1|DMIR
OG0002160	LOC4800645|XP_001357880.4|DPSE	LOC108157762|XP_017145434.1|DMIR
OG0002161	LOC4801839|XP_001358872.1|DPSE	LOC108156403|XP_017143330.1|DMIR
OG0002162	LOC4801044|XP_033241706.1|DPSE	LOC108157405|XP_017144936.2|DMIR
OG0002163	LOC4814236|XP_033239157.1|DPSE	LOC108152022|XP_017136488.1|DMIR
OG0002164	LOC4802423|XP_001359345.2|DPSE	LOC108157182|XP_017144594.1|DMIR
OG0002165	LOC6897406|XP_002137558.2|DPSE	LOC108156985|XP_017144268.1|DMIR
OG0002166	LOC4816674|XP_001355901.2|DPSE	LOC108163260|XP_017153919.1|DMIR
OG0002167	LOC4804608|XP_033234241.1|DPSE	LOC117193714|XP_033254332.1|DMIR, LOC108160826|XP_017150545.1|DMIR
OG0002168	LOC4803504|XP_001360218.3|DPSE	LOC117189535|XP_033250561.1|DMIR, LOC108159322|XP_017148002.1|DMIR
OG0002169	LOC6897298|XP_002137457.2|DPSE, LOC6900740|XP_002135100.2|DPSE	LOC117187411|XP_033245927.1|DMIR, LOC108165333|XP_033242713.1|DMIR
OG0002170	LOC4811779|XP_033237304.1|DPSE	LOC108164432|XP_017155615.1|DMIR
OG0002171	LOC26533134|XP_015035107.2|DPSE	LOC117187092|XP_033244849.1|DMIR, LOC117187091|XP_033244848.1|DMIR
OG0002171	LOC13036518|XP_033232481.1|DPSE	LOC108155644|XP_017142082.2|DMIR
OG0002172	LOC4801169|XP_001358303.2|DPSE	LOC108157171|XP_017144579.1|DMIR
OG0002173	LOC4817918|XP_001357234.1|DPSE	LOC108163149|XP_017153754.1|DMIR
OG0002174	LOC4801078|XP_001358237.4|DPSE	LOC108157268|XP_017144745.1|DMIR
OG0002175	LOC4801077|XP_001358236.1|DPSE	LOC108157269|XP_017144746.1|DMIR
OG0002176	LOC4800512|XP_001357777.1|DPSE	LOC108157271|XP_017144752.2|DMIR, LOC108154042|XP_033245432.1|DMIR
OG0002177	LOC4800799|XP_001358010.1|DPSE	LOC108157652|XP_017145292.1|DMIR
OG0002178	LOC4801147|XP_001358285.4|DPSE	LOC108155604|XP_033245710.1|DMIR
OG0002179	LOC4811816|XP_001352379.4|DPSE	LOC108156122|XP_017142917.2|DMIR
OG0002180	LOC6896726|XP_003736237.2|DPSE	LOC108156280|XP_017143142.2|DMIR
OG0002181	LOC4815591|XP_001355661.1|DPSE	LOC108159304|XP_017147969.1|DMIR
OG0002182	LOC4801292|XP_015037133.2|DPSE	LOC108154717|XP_017140559.1|DMIR
OG0002183	LOC4804612|XP_001361145.5|DPSE	LOC108159745|XP_017148773.1|DMIR
OG0002184	LOC4801630|XP_001358686.2|DPSE	LOC108155469|XP_017141779.1|DMIR
OG0002185	LOC4800694|XP_015038652.1|DPSE	LOC108155122|XP_017141253.1|DMIR
OG0002186	LOC4818010|XP_001357198.2|DPSE	LOC108164015|XP_017155080.1|DMIR
OG0002187	LOC4801658|XP_001358710.1|DPSE	LOC108156834|XP_017144032.1|DMIR
OG0002188	LOC4804306|XP_001360886.2|DPSE	LOC108158749|XP_017146848.1|DMIR, LOC117190508|XP_033251465.1|DMIR
OG0002189	LOC26533533|XP_015044546.2|DPSE	LOC108156888|XP_017144113.1|DMIR
OG0002190	LOC4801742|XP_033241804.1|DPSE	LOC108156248|XP_017143086.2|DMIR
OG0002191	LOC4812387|XP_001353010.2|DPSE	LOC108151655|XP_017135863.2|DMIR
OG0002192	LOC4813628|XP_001353989.3|DPSE	LOC117186619|XP_033243516.1|DMIR, LOC108152270|XP_017136979.2|DMIR
OG0002193	LOC6899343|XP_033233400.1|DPSE, LOC4801028|XP_015038643.2|DPSE	LOC117187111|XP_033244970.1|DMIR, LOC117187110|XP_033244969.1|DMIR, LOC108156144|XP_033244968.1|DMIR
OG0002194	LOC4801190|XP_001358320.3|DPSE	LOC108154315|XP_017140063.1|DMIR
OG0002195	LOC4801769|XP_001358810.4|DPSE	LOC108156943|XP_017144196.1|DMIR
OG0002196	LOC117183968|XP_033235612.1|DPSE, LOC4803224|XP_001360000.1|DPSE	LOC108156920|XP_017144159.1|DMIR
OG0002197	LOC6899959|XP_002135327.2|DPSE	LOC108151929|XP_017136343.1|DMIR
OG0002198	LOC6897882|XP_015038215.2|DPSE	LOC108155825|XP_017142410.1|DMIR
OG0002199	LOC4801711|XP_001358758.3|DPSE	LOC108155933|XP_017142579.1|DMIR
OG0002200	LOC4816067|XP_001355617.2|DPSE	LOC108164681|XP_017156032.1|DMIR
OG0002202	LOC4801308|XP_015037148.2|DPSE	LOC108156879|XP_017144098.2|DMIR
OG0002203	LOC4801723|XP_033240169.1|DPSE	LOC108157015|XP_033245275.1|DMIR
OG0002204	LOC4801369|XP_001358476.2|DPSE	LOC108155952|XP_033244245.1|DMIR
OG0002205	LOC4801281|XP_001358401.3|DPSE	LOC108154662|XP_017140488.1|DMIR
OG0002206	LOC4801534|XP_003736536.3|DPSE	LOC108157486|XP_017145070.1|DMIR
OG0002207	LOC4801871|XP_033238940.1|DPSE	LOC108156867|XP_017144084.1|DMIR
OG0002208	LOC6897140|XP_002137320.2|DPSE	LOC108156880|XP_017144101.2|DMIR
OG0002209	LOC4815563|XP_001355390.1|DPSE	LOC108165472|XP_017157011.1|DMIR
OG0002210	LOC6897389|XP_003736628.2|DPSE	LOC108157450|XP_017144999.1|DMIR
OG0002211	LOC4801272|XP_001358392.2|DPSE	LOC108157006|XP_017144294.1|DMIR
OG0002212	LOC4800516|XP_001357781.1|DPSE	LOC108156624|XP_017143670.1|DMIR
OG0002213	LOC4802274|XP_001359226.1|DPSE	LOC108155597|XP_017142008.1|DMIR
OG0002214	LOC6896974|XP_033232526.1|DPSE	LOC108155548|XP_017141916.1|DMIR
OG0002215	LOC6897024|XP_002137209.4|DPSE	LOC108155327|XP_033245921.1|DMIR
OG0002216	LOC117184028|XP_033235892.1|DPSE, LOC6902957|XP_002132683.2|DPSE	LOC108161702|XP_017151506.1|DMIR
OG0002217	LOC4801361|XP_001358468.2|DPSE	LOC108157325|XP_017144831.1|DMIR
OG0002218	LOC4816021|XP_001355279.2|DPSE	LOC108164565|XP_033250515.1|DMIR, LOC117189480|XP_033250507.1|DMIR
OG0002219	LOC4801991|XP_001359002.3|DPSE	LOC108157667|XP_017145316.1|DMIR
OG0002220	LOC4801992|XP_033233457.1|DPSE	LOC108153921|XP_017139506.1|DMIR
OG0002221	LOC4812746|XP_001353124.4|DPSE	LOC108165400|XP_017156928.1|DMIR
OG0002222	LOC4805451|XP_001361850.5|DPSE	LOC108159081|XP_017147524.1|DMIR
OG0002223	LOC4803802|XP_033234347.1|DPSE	LOC108158764|XP_033247649.1|DMIR
OG0002224	LOC4804900|XP_033234157.1|DPSE	LOC108158090|XP_017145733.2|DMIR
OG0002225	LOC6899990|XP_002135356.3|DPSE	LOC108153239|XP_017138566.1|DMIR
OG0002226	LOC4803424|XP_001360139.1|DPSE	LOC108158762|XP_017146871.1|DMIR, LOC117189885|XP_033250855.1|DMIR
OG0002227	LOC4804232|XP_033234573.1|DPSE	LOC108159238|XP_017147847.1|DMIR
OG0002228	LOC4803580|XP_001360284.2|DPSE	LOC108160366|XP_017149827.1|DMIR, LOC117190735|XP_033251690.1|DMIR
OG0002229	LOC6898965|XP_002138925.3|DPSE	LOC117185899|XP_033254433.1|DMIR, LOC108159108|XP_017147571.1|DMIR
OG0002230	LOC4804755|XP_004444285.2|DPSE	LOC108158915|XP_033254256.1|DMIR, LOC117185795|XP_033247972.1|DMIR
OG0002231	LOC4803485|XP_001360203.4|DPSE	LOC108160144|XP_017149442.2|DMIR, LOC117188038|XP_033247088.1|DMIR
OG0002232	LOC4805512|XP_001361903.2|DPSE	LOC108159329|XP_017148014.1|DMIR, LOC117192599|XP_033253203.1|DMIR
OG0002233	LOC6900478|XP_002134868.3|DPSE	LOC108153611|XP_017139199.1|DMIR
OG0002235	LOC4805212|XP_033234659.1|DPSE	LOC117192737|XP_033253373.1|DMIR, LOC117192735|XP_033253366.1|DMIR, LOC108159054|XP_017147477.1|DMIR
OG0002236	LOC4804289|XP_001360870.3|DPSE	LOC117191325|XP_033252116.1|DMIR, LOC108160696|XP_017150337.1|DMIR
OG0002237	LOC4804305|XP_015039799.2|DPSE	LOC117190507|XP_033251462.1|DMIR, LOC108158746|XP_017146843.1|DMIR
OG0002238	LOC4803415|XP_015039068.2|DPSE	LOC108163253|XP_017153909.1|DMIR, LOC108160004|XP_033251509.1|DMIR
OG0002239	LOC4803538|XP_001360248.1|DPSE	LOC108158157|XP_017145868.1|DMIR, LOC117189841|XP_033250807.1|DMIR, LOC108158158|XP_017145870.2|DMIR, LOC117187855|XP_033246631.1|DMIR
OG0002240	LOC4805227|XP_001361665.2|DPSE	LOC108159944|XP_017149088.1|DMIR, LOC117194096|XP_033254629.1|DMIR, LOC117194097|XP_033254630.1|DMIR, LOC117194098|XP_033254631.1|DMIR
OG0002241	LOC4812220|XP_001352612.3|DPSE	LOC108151242|XP_017135232.1|DMIR
OG0002242	LOC4813950|XP_001354110.3|DPSE	LOC108152690|XP_017137683.1|DMIR
OG0002243	LOC4801861|XP_033241811.1|DPSE	LOC108157067|XP_017144391.1|DMIR
OG0002244	LOC4812636|XP_001353026.3|DPSE	LOC108151899|XP_017136298.1|DMIR
OG0002245	LOC4811920|XP_001352523.4|DPSE	LOC108153045|XP_017138296.1|DMIR
OG0002246	LOC4803416|XP_033234070.1|DPSE	LOC117191894|XP_033252541.1|DMIR, LOC108164130|XP_017155219.1|DMIR
OG0002247	LOC26533982|XP_015039134.1|DPSE	LOC108159323|XP_017148003.1|DMIR, LOC117189547|XP_033250584.1|DMIR, LOC117189548|XP_033250585.1|DMIR
OG0002248	LOC4812023|XP_001352600.2|DPSE	LOC108152359|XP_017137121.1|DMIR
OG0002249	LOC6900883|XP_002135240.1|DPSE	LOC108165350|XP_017156872.1|DMIR
OG0002250	LOC4804402|XP_001360971.3|DPSE	LOC108160890|XP_017150648.2|DMIR, LOC117188421|XP_033248171.1|DMIR
OG0002251	LOC4804400|XP_001360970.3|DPSE	LOC117191274|XP_033252075.1|DMIR, LOC108159965|XP_017149132.1|DMIR
OG0002252	LOC4804414|XP_001360982.4|DPSE	LOC108160625|XP_017150233.1|DMIR, LOC117189721|XP_033250698.1|DMIR
OG0002253	LOC4805586|XP_001361967.3|DPSE	LOC108160286|XP_017149663.1|DMIR, LOC117193239|XP_033253877.1|DMIR
OG0002254	LOC4800424|XP_033241599.1|DPSE	LOC108154776|XP_017140650.1|DMIR
OG0002255	LOC6896700|XP_002136914.2|DPSE	LOC108155700|XP_017142167.1|DMIR
OG0002255	LOC4815712|XP_001355484.1|DPSE	LOC108164864|XP_017156292.1|DMIR
OG0002256	LOC4805321|XP_001361740.3|DPSE	LOC108159716|XP_017148725.2|DMIR, LOC117194005|XP_033254531.1|DMIR
OG0002257	LOC4804745|XP_001361257.2|DPSE	LOC117185932|XP_033254252.1|DMIR, LOC108158911|XP_017147194.1|DMIR
OG0002258	LOC4814040|XP_001354185.2|DPSE	LOC108152292|XP_017137003.1|DMIR
OG0002259	LOC117184417|XP_033237535.1|DPSE	LOC117186177|XP_033242321.1|DMIR
OG0002260	LOC6897488|XP_033232401.1|DPSE, LOC6897487|XP_002137636.2|DPSE	LOC108154847|XP_017140752.1|DMIR
OG0002261	LOC6896818|XP_002137021.2|DPSE	LOC108156518|XP_017143512.1|DMIR
OG0002261	LOC4811999|XP_001352964.1|DPSE	LOC108151446|XP_017135547.1|DMIR
OG0002262	LOC6898797|XP_033233521.1|DPSE	LOC117193338|XP_033253956.1|DMIR, LOC108159863|XP_017148953.1|DMIR
OG0002263	LOC117184953|XP_033240097.1|DPSE, LOC117184954|XP_033240098.1|DPSE, LOC4812098|XP_001352532.1|DPSE	LOC108152016|XP_017136481.1|DMIR
OG0002264	LOC4805450|XP_001361849.2|DPSE	LOC117193445|XP_033254090.1|DMIR, LOC108159079|XP_017147522.1|DMIR
OG0002265	LOC4812932|XP_001353784.2|DPSE	LOC117186362|XP_033242967.1|DMIR, LOC117186365|XP_033242970.1|DMIR, LOC117186326|XP_033242849.1|DMIR, LOC108152158|XP_017136767.1|DMIR, LOC117186372|XP_033242975.1|DMIR
OG0002266	LOC6901984|XP_033239645.1|DPSE	LOC108153376|XP_017138835.1|DMIR
OG0002267	LOC4812185|XP_001352768.3|DPSE	LOC108151799|XP_017136139.1|DMIR
OG0002268	LOC4813219|XP_001354081.1|DPSE	LOC108152256|XP_017136954.1|DMIR
OG0002269	LOC6899116|XP_002139033.2|DPSE	LOC108160228|XP_017149570.1|DMIR
OG0002270	LOC4805354|XP_015040595.2|DPSE	LOC108160724|XP_017150391.1|DMIR, LOC117192395|XP_033252963.1|DMIR
OG0002271	LOC4814003|XP_001354157.2|DPSE	LOC108152901|XP_017138036.1|DMIR
OG0002272	LOC4813762|XP_001353728.1|DPSE	LOC108151541|XP_017135690.1|DMIR
OG0002273	LOC6900496|XP_015042837.2|DPSE	LOC108153334|XP_033242881.1|DMIR
OG0002274	LOC4813190|XP_033240151.1|DPSE	LOC108152213|XP_017136861.1|DMIR
OG0002275	LOC4813952|XP_015043487.1|DPSE, LOC117184715|XP_033239300.1|DPSE	LOC117186151|XP_033242224.1|DMIR, LOC108152146|XP_033242227.1|DMIR
OG0002276	LOC4814086|XP_015042453.2|DPSE	LOC108151318|XP_017135347.1|DMIR
OG0002277	LOC4814148|XP_001354236.2|DPSE	LOC108152933|XP_017138113.1|DMIR
OG0002278	LOC4812879|XP_001353753.3|DPSE	LOC108165316|XP_033243627.1|DMIR
OG0002279	LOC4814189|XP_001354315.1|DPSE	LOC108152285|XP_017136992.1|DMIR
OG0002280	LOC6900150|XP_033237540.1|DPSE	LOC108165436|XP_033242057.1|DMIR
OG0002281	LOC4812172|XP_001352825.3|DPSE	LOC108151674|XP_017135904.1|DMIR
OG0002282	LOC4812505|XP_001352483.2|DPSE	LOC108151178|XP_017135098.1|DMIR
OG0002283	LOC4804467|XP_001361026.3|DPSE	LOC108159226|XP_017147816.1|DMIR
OG0002284	LOC4804037|XP_001360665.2|DPSE	LOC117191018|XP_033251886.1|DMIR, LOC117191017|XP_033251885.1|DMIR, LOC108159441|XP_017148218.1|DMIR
OG0002285	LOC4814837|XP_001355139.1|DPSE	LOC108161665|XP_017151453.1|DMIR
OG0002286	LOC6898207|XP_002138277.3|DPSE	LOC108159379|XP_017148096.1|DMIR
OG0002287	LOC4805355|XP_015040597.2|DPSE	LOC108160090|XP_017149356.1|DMIR
OG0002288	LOC4813986|XP_033240801.1|DPSE	LOC108152335|XP_017137083.1|DMIR
OG0002289	LOC4812738|XP_001353116.2|DPSE	LOC108153370|XP_017138829.1|DMIR
OG0002290	LOC4818177|XP_004444598.3|DPSE	LOC108162136|XP_017152207.1|DMIR
OG0002291	LOC4804924|XP_001361408.4|DPSE	LOC117188336|XP_033247919.1|DMIR, LOC108158097|XP_033253016.1|DMIR
OG0002292	LOC13036500|XP_003736517.3|DPSE	LOC108156842|XP_033244584.1|DMIR
OG0002292	LOC4803417|XP_015039071.1|DPSE	LOC108163393|XP_017154139.1|DMIR
OG0002293	LOC4803332|XP_001357513.3|DPSE	LOC117188306|XP_033247833.1|DMIR
OG0002294	LOC4801805|XP_001358840.1|DPSE, LOC6897347|XP_002137500.1|DPSE	LOC108156539|XP_033245500.1|DMIR, LOC117185801|XP_017143535.2|DMIR
OG0002295	LOC4818003|XP_033235189.1|DPSE	LOC108161190|XP_033248567.1|DMIR
OG0002296	LOC4817016|XP_033236783.1|DPSE	LOC108161785|XP_017151616.1|DMIR
OG0002297	LOC4803093|XP_033233877.1|DPSE	LOC108156385|XP_033244677.1|DMIR
OG0002298	LOC4804311|XP_001360891.1|DPSE	LOC117187787|XP_033246524.1|DMIR, LOC108159505|XP_017148351.1|DMIR
OG0002299	LOC6898394|XP_002138441.1|DPSE, LOC6902289|XP_002133816.3|DPSE	LOC108165340|XP_033254763.1|DMIR
OG0002299	LOC6902259|XP_002133786.1|DPSE	LOC108156133|XP_017142938.1|DMIR
