Orthogroup	DPSE.longest_only	DKIK.longest_only
OG0002151	LOC4818094|XP_001357397.3|DPSE	LOC108076930|XP_017025465.1|DKIK
OG0002152	LOC4801445|XP_033232376.1|DPSE	LOC108074082|XP_017021451.1|DKIK
OG0002153	LOC4800500|XP_001357766.3|DPSE	LOC108074370|XP_017021883.1|DKIK
OG0002154	LOC4816033|XP_033238438.1|DPSE	LOC108079435|XP_017029258.1|DKIK
OG0002155	LOC4800316|XP_001357592.2|DPSE	LOC108073678|XP_017020894.1|DKIK
OG0002156	LOC6900452|XP_015042780.1|DPSE	LOC108081866|XP_017032595.1|DKIK
OG0002157	LOC4801392|XP_033235075.1|DPSE	LOC108073232|XP_017020269.1|DKIK
OG0002158	LOC4804443|XP_001361004.1|DPSE	LOC108081222|XP_017031788.1|DKIK
OG0002159	LOC4804489|XP_001361045.1|DPSE	LOC108074227|XP_017021661.1|DKIK
OG0002160	LOC4800645|XP_001357880.4|DPSE	LOC108084061|XP_017035568.1|DKIK
OG0002161	LOC4801839|XP_001358872.1|DPSE	LOC108085683|XP_017037866.1|DKIK
OG0002162	LOC4801044|XP_033241706.1|DPSE	LOC108085915|XP_017038176.1|DKIK
OG0002163	LOC4814236|XP_033239157.1|DPSE	LOC108083867|XP_017035345.1|DKIK
OG0002164	LOC4802423|XP_001359345.2|DPSE	LOC108081269|XP_017031855.1|DKIK
OG0002165	LOC6897406|XP_002137558.2|DPSE	LOC108077002|XP_017025564.1|DKIK
OG0002166	LOC4816674|XP_001355901.2|DPSE	LOC108076897|XP_017025420.1|DKIK
OG0002167	LOC4804608|XP_033234241.1|DPSE	LOC108082465|XP_017033337.1|DKIK
OG0002168	LOC4803504|XP_001360218.3|DPSE	LOC108072071|XP_017018563.1|DKIK
OG0002169	LOC6897298|XP_002137457.2|DPSE, LOC6900740|XP_002135100.2|DPSE	LOC108078902|XP_017028524.1|DKIK
OG0002170	LOC4811779|XP_033237304.1|DPSE	LOC108083287|XP_017034510.1|DKIK
OG0002171	LOC26533134|XP_015035107.2|DPSE, LOC13036518|XP_033232481.1|DPSE	LOC108084567|XP_017036316.1|DKIK
OG0002172	LOC4801169|XP_001358303.2|DPSE	LOC108071346|XP_017017571.1|DKIK
OG0002173	LOC4817918|XP_001357234.1|DPSE	LOC108077190|XP_017025924.1|DKIK
OG0002174	LOC4801078|XP_001358237.4|DPSE	LOC108077618|XP_017026513.1|DKIK
OG0002175	LOC4801077|XP_001358236.1|DPSE	LOC108077619|XP_017026514.1|DKIK
OG0002176	LOC4800512|XP_001357777.1|DPSE	LOC108084624|XP_017036401.1|DKIK
OG0002177	LOC4800799|XP_001358010.1|DPSE	LOC108077623|XP_017026520.1|DKIK
OG0002178	LOC4801147|XP_001358285.4|DPSE	LOC108084945|XP_017036831.1|DKIK
OG0002179	LOC4811816|XP_001352379.4|DPSE	LOC108073526|XP_017020696.1|DKIK
OG0002180	LOC6896726|XP_003736237.2|DPSE	LOC108073711|XP_017020935.1|DKIK
OG0002181	LOC4815591|XP_001355661.1|DPSE	LOC108085776|XP_017038015.1|DKIK
OG0002182	LOC4801292|XP_015037133.2|DPSE	LOC108077748|XP_017026705.1|DKIK
OG0002183	LOC4804612|XP_001361145.5|DPSE	LOC108082601|XP_017033563.1|DKIK
OG0002184	LOC4801630|XP_001358686.2|DPSE	LOC108073212|XP_017020272.1|DKIK
OG0002185	LOC4800694|XP_015038652.1|DPSE	LOC108081067|XP_017031537.1|DKIK
OG0002186	LOC4818010|XP_001357198.2|DPSE	LOC108075799|XP_017023859.1|DKIK
OG0002187	LOC4801658|XP_001358710.1|DPSE	LOC108084256|XP_017035888.1|DKIK
OG0002188	LOC4804306|XP_001360886.2|DPSE	LOC108072123|XP_017018640.1|DKIK
OG0002189	LOC26533533|XP_015044546.2|DPSE	LOC108083802|XP_017035231.1|DKIK
OG0002190	LOC4801742|XP_033241804.1|DPSE	LOC108084592|XP_017036356.1|DKIK
OG0002191	LOC4812387|XP_001353010.2|DPSE	LOC108075206|XP_017023030.1|DKIK
OG0002192	LOC4813628|XP_001353989.3|DPSE	LOC108080665|XP_017030986.1|DKIK
OG0002193	LOC6899343|XP_033233400.1|DPSE, LOC4801028|XP_015038643.2|DPSE	LOC108077737|XP_017026689.1|DKIK
OG0002194	LOC4801190|XP_001358320.3|DPSE	LOC108083684|XP_017035051.1|DKIK
OG0002195	LOC4801769|XP_001358810.4|DPSE	LOC108084613|XP_017036387.1|DKIK
OG0002196	LOC117183968|XP_033235612.1|DPSE, LOC4803224|XP_001360000.1|DPSE	LOC108073401|XP_017020482.1|DKIK
OG0002197	LOC6899959|XP_002135327.2|DPSE	LOC108079024|XP_017028692.1|DKIK
OG0002198	LOC6897882|XP_015038215.2|DPSE	LOC108081206|XP_017031764.1|DKIK
OG0002199	LOC4801711|XP_001358758.3|DPSE	LOC108085014|XP_017036947.1|DKIK
OG0002200	LOC4816067|XP_001355617.2|DPSE	LOC108079392|XP_017029204.1|DKIK
OG0002202	LOC4801308|XP_015037148.2|DPSE	LOC108084286|XP_017035932.1|DKIK
OG0002203	LOC4801723|XP_033240169.1|DPSE	LOC108077851|XP_017026872.1|DKIK
OG0002204	LOC4801369|XP_001358476.2|DPSE	LOC108073444|XP_017020556.1|DKIK
OG0002205	LOC4801281|XP_001358401.3|DPSE	LOC108074059|XP_017021420.1|DKIK
OG0002206	LOC4801534|XP_003736536.3|DPSE	LOC108083629|XP_017034988.1|DKIK
OG0002207	LOC4801871|XP_033238940.1|DPSE	LOC108085721|XP_017037933.1|DKIK
OG0002208	LOC6897140|XP_002137320.2|DPSE	LOC108085737|XP_017037955.1|DKIK
OG0002209	LOC4815563|XP_001355390.1|DPSE	LOC108079158|XP_017028895.1|DKIK
OG0002210	LOC6897389|XP_003736628.2|DPSE	LOC108070726|XP_017016811.1|DKIK
OG0002211	LOC4801272|XP_001358392.2|DPSE	LOC108074095|XP_017021476.1|DKIK
OG0002212	LOC4800516|XP_001357781.1|DPSE	LOC108084619|XP_017036394.1|DKIK
OG0002213	LOC4802274|XP_001359226.1|DPSE	LOC108080435|XP_017030658.1|DKIK
OG0002214	LOC6896974|XP_033232526.1|DPSE	LOC108073338|XP_017020391.1|DKIK
OG0002215	LOC6897024|XP_002137209.4|DPSE	LOC108075506|XP_017023462.1|DKIK
OG0002216	LOC117184028|XP_033235892.1|DPSE, LOC6902957|XP_002132683.2|DPSE	LOC108078351|XP_017027649.1|DKIK
OG0002217	LOC4801361|XP_001358468.2|DPSE	LOC108085909|XP_017038166.1|DKIK
OG0002218	LOC4816021|XP_001355279.2|DPSE	LOC108083563|XP_017034907.1|DKIK
OG0002219	LOC4801991|XP_001359002.3|DPSE	LOC108074118|XP_017021507.1|DKIK
OG0002220	LOC4801992|XP_033233457.1|DPSE	LOC108074032|XP_017021388.1|DKIK
OG0002221	LOC4812746|XP_001353124.4|DPSE	LOC108078583|XP_017027992.1|DKIK
OG0002222	LOC4805451|XP_001361850.5|DPSE	LOC108078355|XP_017027659.1|DKIK
OG0002224	LOC4804900|XP_033234157.1|DPSE	LOC108078114|XP_017027206.1|DKIK
OG0002225	LOC6899990|XP_002135356.3|DPSE	LOC108070604|XP_017016663.1|DKIK
OG0002226	LOC4803424|XP_001360139.1|DPSE	LOC108076341|XP_017024617.1|DKIK
OG0002227	LOC4804232|XP_033234573.1|DPSE	LOC108085154|XP_017037171.1|DKIK
OG0002228	LOC4803580|XP_001360284.2|DPSE	LOC108074743|XP_017022405.1|DKIK
OG0002229	LOC6898965|XP_002138925.3|DPSE	LOC108076504|XP_017024891.1|DKIK, LOC108076155|XP_017024370.1|DKIK
OG0002230	LOC4804755|XP_004444285.2|DPSE	LOC108078257|XP_017027481.1|DKIK
OG0002231	LOC4803485|XP_001360203.4|DPSE	LOC108081332|XP_017031962.1|DKIK
OG0002232	LOC4805512|XP_001361903.2|DPSE	LOC108078238|XP_017027433.1|DKIK
OG0002233	LOC6900478|XP_002134868.3|DPSE	LOC108070392|XP_017016330.1|DKIK
OG0002235	LOC4805212|XP_033234659.1|DPSE	LOC108078263|XP_017027491.1|DKIK
OG0002236	LOC4804289|XP_001360870.3|DPSE	LOC108072194|XP_017018742.1|DKIK
OG0002237	LOC4804305|XP_015039799.2|DPSE	LOC108072121|XP_017018634.1|DKIK
OG0002238	LOC4803415|XP_015039068.2|DPSE	LOC108070530|XP_017016541.1|DKIK
OG0002239	LOC4803538|XP_001360248.1|DPSE	LOC108078392|XP_017027736.1|DKIK
OG0002240	LOC4805227|XP_001361665.2|DPSE	LOC108076752|XP_017025237.1|DKIK
OG0002241	LOC4812220|XP_001352612.3|DPSE	LOC108078761|XP_017028286.1|DKIK
OG0002242	LOC4813950|XP_001354110.3|DPSE	LOC108078843|XP_017028427.1|DKIK
OG0002243	LOC4801861|XP_033241811.1|DPSE	LOC108084138|XP_017035670.1|DKIK
OG0002244	LOC4812636|XP_001353026.3|DPSE	LOC108072729|XP_017019478.1|DKIK
OG0002245	LOC4811920|XP_001352523.4|DPSE	LOC108070559|XP_017016573.1|DKIK
OG0002246	LOC4803416|XP_033234070.1|DPSE	LOC108080699|XP_017031026.1|DKIK
OG0002247	LOC26533982|XP_015039134.1|DPSE	LOC108072073|XP_017018565.1|DKIK
OG0002248	LOC4812023|XP_001352600.2|DPSE	LOC108079845|XP_017029841.1|DKIK
OG0002249	LOC6900883|XP_002135240.1|DPSE	LOC108078622|XP_017028034.1|DKIK
OG0002250	LOC4804402|XP_001360971.3|DPSE	LOC108077971|XP_017027002.1|DKIK
OG0002251	LOC4804400|XP_001360970.3|DPSE	LOC108076816|XP_017025336.1|DKIK
OG0002252	LOC4804414|XP_001360982.4|DPSE	LOC108076826|XP_017025348.1|DKIK
OG0002253	LOC4805586|XP_001361967.3|DPSE	LOC108070899|XP_017017038.1|DKIK
OG0002254	LOC4800424|XP_033241599.1|DPSE	LOC108073346|XP_017020400.1|DKIK
OG0002255	LOC6896700|XP_002136914.2|DPSE, LOC4815712|XP_001355484.1|DPSE	LOC108079393|XP_017029205.1|DKIK
OG0002256	LOC4805321|XP_001361740.3|DPSE	LOC108078519|XP_017027913.1|DKIK
OG0002257	LOC4804745|XP_001361257.2|DPSE	LOC108078218|XP_017027396.1|DKIK
OG0002258	LOC4814040|XP_001354185.2|DPSE	LOC108079805|XP_017029773.1|DKIK
OG0002259	LOC117184417|XP_033237535.1|DPSE	LOC108084876|XP_017036762.1|DKIK
OG0002260	LOC6897488|XP_033232401.1|DPSE, LOC6897487|XP_002137636.2|DPSE	LOC108073923|XP_017021209.1|DKIK
OG0002261	LOC6896818|XP_002137021.2|DPSE, LOC4811999|XP_001352964.1|DPSE	LOC108083240|XP_017034435.1|DKIK
OG0002262	LOC6898797|XP_033233521.1|DPSE	LOC108078267|XP_017027505.1|DKIK
OG0002263	LOC117184953|XP_033240097.1|DPSE, LOC117184954|XP_033240098.1|DPSE, LOC4812098|XP_001352532.1|DPSE	LOC108078708|XP_017028158.1|DKIK
OG0002264	LOC4805450|XP_001361849.2|DPSE	LOC108078354|XP_017027658.1|DKIK
OG0002265	LOC4812932|XP_001353784.2|DPSE	LOC108071925|XP_017018374.1|DKIK
OG0002266	LOC6901984|XP_033239645.1|DPSE	LOC108083015|XP_017034130.1|DKIK
OG0002267	LOC4812185|XP_001352768.3|DPSE	LOC108078921|XP_017028556.1|DKIK
OG0002268	LOC4813219|XP_001354081.1|DPSE	LOC108085810|XP_017038050.1|DKIK
OG0002269	LOC6899116|XP_002139033.2|DPSE	LOC108082421|XP_017033274.1|DKIK
OG0002270	LOC4805354|XP_015040595.2|DPSE	LOC108078377|XP_017027699.1|DKIK
OG0002271	LOC4814003|XP_001354157.2|DPSE	LOC108078887|XP_017028506.1|DKIK
OG0002272	LOC4813762|XP_001353728.1|DPSE	LOC108079874|XP_017029879.1|DKIK
OG0002273	LOC6900496|XP_015042837.2|DPSE	LOC108083741|XP_017035143.1|DKIK
OG0002274	LOC4813190|XP_033240151.1|DPSE	LOC108075173|XP_017022984.1|DKIK
OG0002275	LOC4813952|XP_015043487.1|DPSE, LOC117184715|XP_033239300.1|DPSE	LOC108078704|XP_017028151.1|DKIK
OG0002276	LOC4814086|XP_015042453.2|DPSE	LOC108079044|XP_017028719.1|DKIK
OG0002277	LOC4814148|XP_001354236.2|DPSE	LOC108079117|XP_017028846.1|DKIK
OG0002278	LOC4812879|XP_001353753.3|DPSE	LOC108085979|XP_017038269.1|DKIK
OG0002279	LOC4814189|XP_001354315.1|DPSE	LOC108078809|XP_017028376.1|DKIK
OG0002280	LOC6900150|XP_033237540.1|DPSE	LOC108078691|XP_017028130.1|DKIK
OG0002281	LOC4812172|XP_001352825.3|DPSE	LOC108079769|XP_017029684.1|DKIK
OG0002282	LOC4812505|XP_001352483.2|DPSE	LOC108073942|XP_017021245.1|DKIK
OG0002283	LOC4804467|XP_001361026.3|DPSE	LOC108076266|XP_017024503.1|DKIK
OG0002284	LOC4804037|XP_001360665.2|DPSE	LOC108076781|XP_017025276.1|DKIK
OG0002285	LOC4814837|XP_001355139.1|DPSE	LOC108079346|XP_017029142.1|DKIK
OG0002286	LOC6898207|XP_002138277.3|DPSE	LOC108072365|XP_017018948.1|DKIK
OG0002287	LOC4805355|XP_015040597.2|DPSE	LOC108078365|XP_017027676.1|DKIK
OG0002288	LOC4813986|XP_033240801.1|DPSE	LOC108078813|XP_017028381.1|DKIK
OG0002289	LOC4812738|XP_001353116.2|DPSE	LOC108077475|XP_017026283.1|DKIK
OG0002290	LOC4818177|XP_004444598.3|DPSE	LOC108082715|XP_017033712.1|DKIK
OG0002291	LOC4804924|XP_001361408.4|DPSE	LOC108072933|XP_017019771.1|DKIK
OG0002292	LOC4803417|XP_015039071.1|DPSE	LOC108080732|XP_017031080.1|DKIK
OG0002293	LOC4803332|XP_001357513.3|DPSE	LOC108072441|XP_017019057.1|DKIK
OG0002294	LOC4801805|XP_001358840.1|DPSE, LOC6897347|XP_002137500.1|DPSE	LOC108085035|XP_017036971.1|DKIK
OG0002295	LOC4818003|XP_033235189.1|DPSE	LOC108075848|XP_017023918.1|DKIK
OG0002296	LOC4817016|XP_033236783.1|DPSE	LOC108077150|XP_017025866.1|DKIK
OG0002297	LOC4803093|XP_033233877.1|DPSE	LOC108084192|XP_017035778.1|DKIK
OG0002298	LOC4804311|XP_001360891.1|DPSE	LOC108072130|XP_017018654.1|DKIK
OG0002299	LOC6898394|XP_002138441.1|DPSE, LOC6902289|XP_002133816.3|DPSE, LOC6902259|XP_002133786.1|DPSE	LOC108072928|XP_017019764.1|DKIK
OG0002300	LOC6902591|XP_015036696.2|DPSE	LOC108073627|XP_017020818.1|DKIK
OG0002301	LOC4817935|XP_001357416.4|DPSE	LOC108081527|XP_017032232.1|DKIK
OG0002302	LOC4818001|XP_033236505.1|DPSE	LOC108077192|XP_017025929.1|DKIK
OG0002303	LOC4814716|XP_001355137.1|DPSE, LOC6899448|XP_002136085.1|DPSE	LOC108079459|XP_017029287.1|DKIK
OG0002304	LOC6903466|XP_015035425.2|DPSE	LOC108085258|XP_017037295.1|DKIK
OG0002305	LOC4813969|XP_001354127.3|DPSE	LOC108075012|XP_017022748.1|DKIK
OG0002306	LOC6902343|XP_002133289.3|DPSE	LOC108074858|XP_017022558.1|DKIK
OG0002307	LOC4817520|XP_001356935.3|DPSE	LOC108074551|XP_017022136.1|DKIK
OG0002308	LOC4816964|XP_001356376.3|DPSE	LOC108077141|XP_017025844.1|DKIK
OG0002309	LOC4817161|XP_001356818.1|DPSE	LOC108081365|XP_017032006.1|DKIK
OG0002310	LOC4817996|XP_015035580.2|DPSE	LOC108081414|XP_017032082.1|DKIK
OG0002311	LOC6902405|XP_015036986.1|DPSE	LOC108082780|XP_017033804.1|DKIK
OG0002312	LOC4817953|XP_001357342.4|DPSE	LOC108072490|XP_017019146.1|DKIK
OG0002313	LOC4803967|XP_015039514.1|DPSE	LOC108076513|XP_017024908.1|DKIK
OG0002314	LOC6898050|XP_002138136.1|DPSE	LOC108070815|XP_017016904.1|DKIK
OG0002315	LOC4804144|XP_033233884.1|DPSE	LOC108082326|XP_017033144.1|DKIK
OG0002316	LOC4817270|XP_001356777.3|DPSE	LOC108081976|XP_017032701.1|DKIK
OG0002317	LOC6900355|XP_015042586.1|DPSE	LOC108072752|XP_017019510.1|DKIK
OG0002318	LOC4817648|XP_001357040.2|DPSE	LOC108082836|XP_017033889.1|DKIK
OG0002319	LOC4816342|XP_001356136.2|DPSE	LOC108072617|XP_017019333.1|DKIK
OG0002320	LOC4805511|XP_001361902.2|DPSE	LOC108078153|XP_017027285.1|DKIK
OG0002321	LOC4803680|XP_033234103.1|DPSE	LOC108074705|XP_017022334.1|DKIK
OG0002322	LOC4816583|XP_001356097.4|DPSE	LOC108075784|XP_017023832.1|DKIK
OG0002323	LOC4818190|XP_001357501.2|DPSE	LOC108079493|XP_017029322.1|DKIK
OG0002324	LOC6903667|XP_033239097.1|DPSE, LOC6900270|XP_015044041.2|DPSE	LOC108083272|XP_017034481.1|DKIK
OG0002325	LOC4813316|XP_015042984.1|DPSE	LOC108073516|XP_017020678.1|DKIK
OG0002326	LOC4813019|XP_015042986.2|DPSE	LOC108073512|XP_017020673.1|DKIK
OG0002327	LOC4803139|XP_003736916.2|DPSE	LOC108084858|XP_017036727.1|DKIK
OG0002328	LOC4816611|XP_015036723.1|DPSE	LOC108082681|XP_017033671.1|DKIK
OG0002329	LOC4817602|XP_001357004.1|DPSE	LOC108074448|XP_017021978.1|DKIK
OG0002330	LOC4817604|XP_001357006.3|DPSE	LOC108074439|XP_017021967.1|DKIK
OG0002331	LOC4814533|XP_001355103.2|DPSE	LOC108079154|XP_017028891.1|DKIK
OG0002332	LOC4812068|XP_001352719.3|DPSE	LOC108075294|XP_017023178.1|DKIK
OG0002333	LOC6898614|XP_002138619.3|DPSE	LOC108072349|XP_017018929.1|DKIK
OG0002334	LOC4818020|XP_001357220.3|DPSE	LOC108074568|XP_017022162.1|DKIK
OG0002335	LOC6898566|XP_002138586.3|DPSE	LOC108082571|XP_017033517.1|DKIK
OG0002336	LOC4812124|XP_033240410.1|DPSE	LOC108085541|XP_017037663.1|DKIK
OG0002337	LOC6898867|XP_033234569.1|DPSE	LOC108078100|XP_017027187.1|DKIK
OG0002338	LOC4817780|XP_001357144.3|DPSE	LOC108072860|XP_017019665.1|DKIK
OG0002339	LOC6902511|XP_002133053.3|DPSE	LOC108085352|XP_017037407.1|DKIK
OG0002340	LOC4817014|XP_001356841.3|DPSE	LOC108076117|XP_017024338.1|DKIK
OG0002341	LOC4804085|XP_001360702.1|DPSE	LOC108073144|XP_017020141.1|DKIK
OG0002342	LOC4817341|XP_015035889.1|DPSE	LOC108077405|XP_017026193.1|DKIK
OG0002343	LOC4816738|XP_001355956.3|DPSE	LOC108086246|XP_017038606.1|DKIK
OG0002344	LOC26533548|XP_033236789.1|DPSE	LOC108084691|XP_017036515.1|DKIK
OG0002345	LOC4805000|XP_001361470.2|DPSE	LOC108076757|XP_017025246.1|DKIK
OG0002346	LOC4816108|XP_001355782.2|DPSE	LOC108077427|XP_017026220.1|DKIK
OG0002347	LOC6898047|XP_002138133.2|DPSE	LOC108072420|XP_017019014.1|DKIK
OG0002348	LOC4817306|XP_033235353.1|DPSE	LOC108079615|XP_017029479.1|DKIK
OG0002349	LOC4805002|XP_003736961.3|DPSE	LOC108076758|XP_017025247.1|DKIK
OG0002350	LOC4805001|XP_033234249.1|DPSE	LOC108071781|XP_017018134.1|DKIK
OG0002351	LOC4804275|XP_001360856.3|DPSE	LOC108082587|XP_017033538.1|DKIK
OG0002352	LOC4805198|XP_001361643.2|DPSE	LOC108081833|XP_017032563.1|DKIK
OG0002353	LOC6903361|XP_002132242.2|DPSE	LOC108081464|XP_017032143.1|DKIK
OG0002354	LOC6902362|XP_002133308.1|DPSE	LOC108076260|XP_017024501.1|DKIK
OG0002355	LOC6902745|XP_002133259.2|DPSE	LOC108077269|XP_017026029.1|DKIK, LOC108072463|XP_017019088.1|DKIK
OG0002356	LOC6903123|XP_002132833.3|DPSE, LOC4817496|XP_001356915.2|DPSE	LOC108072572|XP_017019266.1|DKIK
OG0002357	LOC4801730|XP_001358773.2|DPSE	LOC108077785|XP_017026774.1|DKIK
OG0002358	LOC117184099|XP_033236157.1|DPSE, LOC117184409|XP_033237489.1|DPSE	LOC108077055|XP_017025708.1|DKIK
OG0002359	LOC4815909|XP_001355722.1|DPSE	LOC108071751|XP_017018065.1|DKIK
OG0002360	LOC4817280|XP_001356860.1|DPSE	LOC108082161|XP_017032951.1|DKIK
OG0002361	LOC6900843|XP_033237624.1|DPSE	LOC108083060|XP_017034182.1|DKIK
OG0002362	LOC4817195|XP_015035828.2|DPSE	LOC108073646|XP_017020854.1|DKIK
OG0002363	LOC4817299|XP_001356402.1|DPSE	LOC108072856|XP_017019660.1|DKIK
OG0002364	LOC4817033|XP_015035785.2|DPSE	LOC108072843|XP_017019628.1|DKIK
OG0002365	LOC6902796|XP_015035780.2|DPSE	LOC108072845|XP_017019646.1|DKIK
OG0002366	LOC4817444|XP_001356728.3|DPSE	LOC108086199|XP_017038550.1|DKIK
OG0002367	LOC4817078|XP_015036059.2|DPSE	LOC108074534|XP_017022108.1|DKIK, LOC108074498|XP_017022060.1|DKIK
OG0002368	LOC4818128|XP_001357192.1|DPSE	LOC108075787|XP_017023841.1|DKIK
OG0002369	LOC6897896|XP_002137998.2|DPSE, LOC4815283|XP_001354957.3|DPSE	LOC108083408|XP_017034650.1|DKIK
OG0002370	LOC6902704|XP_002133218.2|DPSE	LOC108075361|XP_017023264.1|DKIK
OG0002371	LOC4816330|XP_015036804.1|DPSE	LOC108085270|XP_017037310.1|DKIK, LOC108075339|XP_017023246.1|DKIK
OG0002372	LOC4817792|XP_001357109.4|DPSE	LOC108079600|XP_017029446.1|DKIK
OG0002373	LOC4817344|XP_001356547.1|DPSE	LOC108081413|XP_017032081.1|DKIK
OG0002374	LOC6897161|XP_003736489.2|DPSE	LOC108073436|XP_017020545.1|DKIK
OG0002375	LOC4802018|XP_001359021.1|DPSE	LOC108074074|XP_017021439.1|DKIK
OG0002376	LOC4816111|XP_001355773.1|DPSE	LOC108075842|XP_017023906.1|DKIK
OG0002377	LOC4802440|XP_001359359.2|DPSE	LOC108075577|XP_017023583.1|DKIK
OG0002378	LOC4813788|XP_001353501.1|DPSE	LOC108070419|XP_017016362.1|DKIK
OG0002379	LOC4817489|XP_001356908.3|DPSE	LOC108072551|XP_017019215.1|DKIK
OG0002380	LOC4814921|XP_001355096.1|DPSE	LOC108083781|XP_017035196.1|DKIK
OG0002381	LOC4805350|XP_001361764.1|DPSE	LOC108072878|XP_017019686.1|DKIK
OG0002382	LOC4815218|XP_033240934.1|DPSE	LOC108071776|XP_017018119.1|DKIK
OG0002383	LOC4812321|XP_001352753.2|DPSE	LOC108079883|XP_017029889.1|DKIK
OG0002384	LOC6901166|XP_002133867.3|DPSE	LOC108083520|XP_017034835.1|DKIK
OG0002385	LOC4811846|XP_015044280.1|DPSE	LOC108081319|XP_017031915.1|DKIK
OG0002386	LOC4802901|XP_001359728.3|DPSE	LOC108078311|XP_017027632.1|DKIK
OG0002387	LOC4801234|XP_015037102.2|DPSE	LOC108071333|XP_017017538.1|DKIK
OG0002388	LOC4803095|XP_001359893.3|DPSE	LOC108084172|XP_017035748.1|DKIK
OG0002389	LOC4800421|XP_001357699.1|DPSE	LOC108080297|XP_017030463.1|DKIK
OG0002390	LOC4816772|XP_001356055.3|DPSE	LOC108076893|XP_017025414.1|DKIK
OG0002391	LOC4805399|XP_001361804.2|DPSE	LOC108078371|XP_017027687.1|DKIK
OG0002392	LOC4811994|XP_001352669.3|DPSE	LOC108071878|XP_017018295.1|DKIK
OG0002393	LOC6900032|XP_033237408.1|DPSE, LOC6897885|XP_002137987.1|DPSE	LOC108079903|XP_017029923.1|DKIK
OG0002394	LOC4802422|XP_001359342.2|DPSE	LOC108081241|XP_017031808.1|DKIK
OG0002395	LOC6897931|XP_033236597.1|DPSE	LOC108081507|XP_017032214.1|DKIK
OG0002396	LOC4803356|XP_001360110.3|DPSE	LOC108078158|XP_017027297.1|DKIK
OG0002397	LOC4803333|XP_001357518.1|DPSE	LOC108079282|XP_017029068.1|DKIK
OG0002398	LOC4815335|XP_001354928.3|DPSE	LOC108083519|XP_017034834.1|DKIK
OG0002399	LOC4805672|XP_001362032.2|DPSE	LOC108085081|XP_017037040.1|DKIK
OG0002400	LOC4803936|XP_001360576.3|DPSE	LOC108073045|XP_017019997.1|DKIK
OG0002401	LOC117184353|XP_033237266.1|DPSE	LOC108085327|XP_017037371.1|DKIK
OG0002402	LOC6897836|XP_002137941.2|DPSE	LOC108081251|XP_017031825.1|DKIK
OG0002403	LOC6897835|XP_033232643.1|DPSE	LOC108080904|XP_017031297.1|DKIK
OG0002404	LOC4802777|XP_001359637.2|DPSE	LOC108073449|XP_017020562.1|DKIK
OG0002405	LOC4802446|XP_001359364.3|DPSE	LOC108075392|XP_017023291.1|DKIK
OG0002406	LOC4812613|XP_001352579.3|DPSE	LOC108071544|XP_017017809.1|DKIK
OG0002407	LOC6897412|XP_033234752.1|DPSE	LOC108084996|XP_017036910.1|DKIK
OG0002408	LOC4802434|XP_001359356.1|DPSE	LOC108075604|XP_017023625.1|DKIK
OG0002409	LOC4813025|XP_033240981.1|DPSE	LOC108075152|XP_017022926.1|DKIK
OG0002410	LOC4803285|XP_033241673.1|DPSE	LOC108078623|XP_017028073.1|DKIK
OG0002411	LOC4803036|XP_001359838.1|DPSE	LOC108072082|XP_017018582.1|DKIK
OG0002412	LOC13036350|XP_033233061.1|DPSE	LOC108085783|XP_017038021.1|DKIK
OG0002413	LOC4815497|XP_001355571.1|DPSE	LOC108075119|XP_017022891.1|DKIK, LOC108083560|XP_017034904.1|DKIK
OG0002414	LOC4812263|XP_001352456.2|DPSE	LOC108080654|XP_017030966.1|DKIK
OG0002415	LOC4802615|XP_001359502.4|DPSE	LOC108080468|XP_017030694.1|DKIK
OG0002416	LOC4811848|XP_033237142.1|DPSE	LOC108072161|XP_017018699.1|DKIK
OG0002417	LOC4817743|XP_001357106.1|DPSE	LOC108079674|XP_017029561.1|DKIK
OG0002418	LOC6897797|XP_002137902.2|DPSE	LOC108072903|XP_017019719.1|DKIK
OG0002419	LOC4816016|XP_015041091.2|DPSE	LOC108080377|XP_017030588.1|DKIK
OG0002420	LOC4812067|XP_001352481.1|DPSE	LOC108073944|XP_017021246.1|DKIK
OG0002421	LOC4802153|XP_001359129.3|DPSE	LOC108073173|XP_017020167.1|DKIK
OG0002422	LOC4802717|XP_015038028.1|DPSE	LOC108077697|XP_017026625.1|DKIK
OG0002423	LOC4813902|XP_001353940.2|DPSE	LOC108083117|XP_017034270.1|DKIK
OG0002424	LOC4811794|XP_001352361.1|DPSE	LOC108077341|XP_017026122.1|DKIK, LOC108079412|XP_017029231.1|DKIK, LOC108084516|XP_017036238.1|DKIK
OG0002425	LOC6902297|XP_033240720.1|DPSE, LOC6902295|XP_033240719.1|DPSE	LOC108079428|XP_017029248.1|DKIK
OG0002426	LOC4813386|XP_001353674.3|DPSE	LOC108073383|XP_017020453.1|DKIK
OG0002427	LOC4811793|XP_001352360.3|DPSE	LOC108085518|XP_017037638.1|DKIK
OG0002428	LOC6902138|XP_002133669.2|DPSE	LOC108080085|XP_017030171.1|DKIK
OG0002429	LOC4814034|XP_033238279.1|DPSE	LOC108075082|XP_017022853.1|DKIK
OG0002430	LOC4803493|XP_015039118.2|DPSE	LOC108081330|XP_017031956.1|DKIK
OG0002431	LOC6903882|XP_002136629.1|DPSE	LOC108076620|XP_017025036.1|DKIK
