Orthogroup	DPSE.longest_only	DNOV.longest_only
OG0000894	LOC4803288|XP_001360053.2|DPSE	LOC115759580|XP_030556408.1|DNOV
OG0000895	LOC6898252|XP_002138318.2|DPSE, LOC4803811|XP_001360469.3|DPSE	LOC115761432|XP_030559062.1|DNOV, LOC115761425|XP_030559049.1|DNOV, LOC115766562|XP_030566434.1|DNOV
OG0000896	LOC6902200|XP_002133727.1|DPSE	LOC115766476|XP_030566283.1|DNOV
OG0000897	LOC4802205|XP_001359171.2|DPSE	LOC115765748|XP_030565270.1|DNOV
OG0000897	LOC4802209|XP_001359177.3|DPSE	LOC115765750|XP_030565272.1|DNOV
OG0000898	LOC4805359|XP_001361772.3|DPSE, LOC4805502|XP_001361896.4|DPSE	LOC115760862|XP_030558276.1|DNOV, LOC115760951|XP_030558395.1|DNOV
OG0000899	LOC4801586|XP_015037325.2|DPSE	LOC115771858|XP_030573598.1|DNOV
OG0000900	LOC4803843|XP_001360496.2|DPSE	LOC115763697|XP_030562248.1|DNOV
OG0000900	LOC4803842|XP_001360495.2|DPSE	LOC115763601|XP_030562091.1|DNOV
OG0000901	LOC4805262|XP_015040511.2|DPSE	LOC115760753|XP_030558095.1|DNOV
OG0000902	LOC26533428|XP_015042163.2|DPSE	LOC115768513|XP_030568959.1|DNOV
OG0000902	LOC26533097|XP_033240128.1|DPSE, LOC117184476|XP_033238157.1|DPSE	LOC115768501|XP_030568947.1|DNOV
OG0000903	LOC4813479|XP_001353338.1|DPSE	LOC115769745|XP_030570546.1|DNOV
OG0000904	LOC13036337|XP_033237382.1|DPSE	LOC115769354|XP_030569988.1|DNOV
OG0000906	LOC6898631|XP_002138636.2|DPSE	LOC115762240|XP_030560243.1|DNOV, LOC115762347|XP_030560374.1|DNOV
OG0000907	LOC4803531|XP_001360242.3|DPSE	LOC115761045|XP_030558522.1|DNOV
OG0000909	LOC4801576|XP_001358646.2|DPSE	LOC115764668|XP_030563716.1|DNOV
OG0000910	LOC4815686|XP_033240674.1|DPSE	LOC115768798|XP_030569354.1|DNOV
OG0000911	LOC6898776|XP_002138753.2|DPSE	LOC115761073|XP_030558552.1|DNOV
OG0000912	LOC4813233|XP_001353425.1|DPSE	LOC115769805|XP_030570633.1|DNOV
OG0000913	LOC4812958|XP_033239851.1|DPSE	LOC115770359|XP_030571461.1|DNOV
OG0000914	LOC4804276|XP_001360857.3|DPSE	LOC115761058|XP_030558533.1|DNOV
OG0000915	LOC4803824|XP_001360479.2|DPSE	LOC115760600|XP_030557939.1|DNOV
OG0000916	LOC4817334|XP_015036032.2|DPSE	LOC115759735|XP_030556616.1|DNOV
OG0000917	LOC6899548|XP_033241796.1|DPSE	LOC115768651|XP_030569187.1|DNOV
OG0000917	LOC4816732|XP_033236591.1|DPSE	LOC115758376|XP_030554838.1|DNOV
OG0000918	LOC6902763|XP_002133275.3|DPSE	LOC115763612|XP_030562099.1|DNOV
OG0000920	LOC4815341|XP_033237458.1|DPSE	LOC115771319|XP_030572843.1|DNOV
OG0000921	LOC6901107|XP_033237824.1|DPSE, LOC6901109|XP_033237826.1|DPSE	LOC115768470|XP_030568903.1|DNOV
OG0000922	LOC4812644|XP_001353033.3|DPSE	LOC115762555|XP_030560691.1|DNOV
OG0000923	LOC6897425|XP_002137577.3|DPSE	LOC115763642|XP_030562137.1|DNOV
OG0000924	LOC4816086|XP_001355382.3|DPSE	LOC115767794|XP_030567985.1|DNOV
OG0000925	LOC4800310|XP_001357597.2|DPSE	LOC115771831|XP_030573571.1|DNOV, LOC115771841|XP_030573583.1|DNOV
OG0000926	LOC6897536|XP_002137680.2|DPSE	LOC115765608|XP_030565119.1|DNOV
OG0000926	LOC6898008|XP_002138101.1|DPSE	LOC115766110|XP_030565790.1|DNOV
OG0000927	LOC4801325|XP_001358438.2|DPSE	LOC115764025|XP_030562717.1|DNOV
OG0000927	LOC4801328|XP_001358439.1|DPSE	LOC115764029|XP_030562720.1|DNOV
OG0000928	LOC6902398|XP_002133333.2|DPSE, LOC4816220|XP_001355831.3|DPSE	LOC115763256|XP_030561596.1|DNOV
OG0000929	LOC4816539|XP_033236937.1|DPSE	LOC115759065|XP_030555753.1|DNOV
OG0000929	LOC117184268|XP_033236936.1|DPSE	LOC115759109|XP_030555809.1|DNOV
OG0000930	LOC6900424|XP_002134815.2|DPSE, LOC6900406|XP_002134798.2|DPSE	LOC115770397|XP_030571509.1|DNOV, LOC115770419|XP_030571545.1|DNOV
OG0000931	LOC4803722|XP_001360395.4|DPSE	LOC115766594|XP_030566441.1|DNOV
OG0000932	LOC6900421|XP_033238172.1|DPSE, LOC117185412|XP_033241558.1|DPSE	LOC115765522|XP_030565000.1|DNOV
OG0000933	LOC4804408|XP_001360977.2|DPSE	LOC115762318|XP_030560344.1|DNOV
OG0000933	LOC4804407|XP_001360976.2|DPSE	LOC115762317|XP_030560343.1|DNOV
OG0000934	LOC4803601|XP_001360297.1|DPSE, LOC6898147|XP_033234242.1|DPSE	LOC115771300|XP_030572798.1|DNOV
OG0000935	LOC6897310|XP_033232282.1|DPSE	LOC115757716|XP_030553938.1|DNOV
OG0000936	LOC6901507|XP_002134193.2|DPSE	LOC115765169|XP_030564449.1|DNOV
OG0000937	LOC4801140|XP_033241657.1|DPSE	LOC115772064|XP_030573870.1|DNOV
OG0000938	LOC26533083|XP_015041004.1|DPSE	LOC115767738|XP_030567910.1|DNOV
OG0000939	LOC4817185|XP_001356477.3|DPSE	LOC115758914|XP_030555571.1|DNOV
OG0000940	LOC4814159|XP_001354256.1|DPSE	LOC115765814|XP_030565396.1|DNOV
OG0000941	LOC4815590|XP_001355660.1|DPSE	LOC115765440|XP_030564865.1|DNOV
OG0000942	LOC4813021|XP_001354065.3|DPSE	LOC115767526|XP_030567676.1|DNOV
OG0000943	LOC4803914|XP_001360559.4|DPSE	LOC115765305|XP_030564672.1|DNOV
OG0000943	LOC6898203|XP_002138272.2|DPSE	LOC115766603|XP_030566448.1|DNOV
OG0000944	LOC4814501|XP_001354891.1|DPSE	LOC115765134|XP_030564390.1|DNOV
OG0000945	LOC4812003|XP_001352468.3|DPSE	LOC115762566|XP_030560709.1|DNOV
OG0000946	LOC4816842|XP_001356876.3|DPSE	LOC115758970|XP_030555633.1|DNOV
OG0000947	LOC4804300|XP_001360880.1|DPSE	LOC115758051|XP_030554427.1|DNOV
OG0000948	LOC117184919|XP_033240003.1|DPSE, LOC6900185|XP_002135523.3|DPSE, LOC6900186|XP_002135524.3|DPSE	LOC115771061|XP_030572472.1|DNOV
OG0000949	LOC4815457|XP_033241155.1|DPSE	LOC115766829|XP_030566725.1|DNOV
OG0000950	LOC4815792|XP_015041178.2|DPSE	LOC115768133|XP_030568489.1|DNOV
OG0000950	LOC4802969|XP_001359780.2|DPSE	LOC115761729|XP_030559472.1|DNOV
OG0000951	LOC4800834|XP_001358038.1|DPSE	LOC115757725|XP_030553950.1|DNOV
OG0000951	LOC6902456|XP_002133001.2|DPSE	LOC115767403|XP_030567528.1|DNOV
OG0000952	LOC6903301|XP_002132489.2|DPSE	LOC115759288|XP_030556049.1|DNOV
OG0000954	LOC4805569|XP_001361954.3|DPSE, LOC6899046|XP_002138973.2|DPSE	LOC115767411|XP_030567546.1|DNOV, LOC115767412|XP_030567548.1|DNOV
OG0000955	LOC13036366|XP_003736263.2|DPSE	LOC115761492|XP_030559118.1|DNOV
OG0000955	LOC4800544|XP_001357805.4|DPSE	LOC115761493|XP_030559120.1|DNOV
OG0000956	LOC6897986|XP_033237319.1|DPSE	LOC115759660|XP_030556516.1|DNOV
OG0000957	LOC4804101|XP_001360718.4|DPSE	LOC115764069|XP_030562780.1|DNOV
OG0000957	LOC4804099|XP_033234656.1|DPSE	LOC115764102|XP_030562818.1|DNOV
OG0000958	LOC4801415|XP_001358513.2|DPSE, LOC6898563|XP_002138583.3|DPSE	LOC115764524|XP_030563482.1|DNOV
OG0000959	LOC4813682|XP_033239497.1|DPSE	LOC115763421|XP_030561839.1|DNOV
OG0000960	LOC6902073|XP_002133606.3|DPSE	LOC115768905|XP_030569483.1|DNOV, LOC115767670|XP_030567820.1|DNOV, LOC115771279|XP_030572759.1|DNOV, LOC115771280|XP_030572761.1|DNOV
OG0000961	LOC4812207|XP_001353023.3|DPSE	LOC115771500|XP_030573086.1|DNOV
OG0000961	LOC4812400|XP_001353024.3|DPSE	LOC115771497|XP_030573082.1|DNOV
OG0000963	LOC4814282|XP_001354364.2|DPSE	LOC115767101|XP_030567109.1|DNOV
OG0000964	LOC6903898|XP_002136619.3|DPSE	LOC115757851|XP_030554145.1|DNOV
OG0000965	LOC4814657|XP_001354589.2|DPSE, LOC26533227|XP_033240544.1|DPSE, LOC26533584|XP_033241526.1|DPSE, LOC117185047|XP_033240542.1|DPSE, LOC117185053|XP_033240550.1|DPSE, LOC117185052|XP_033240549.1|DPSE	LOC115767305|XP_030567401.1|DNOV
OG0000966	LOC4800312|XP_001357594.2|DPSE	LOC115757834|XP_030554126.1|DNOV
OG0000968	LOC4811883|XP_015043705.1|DPSE	LOC115762588|XP_030560735.1|DNOV, LOC115762711|XP_030560896.1|DNOV
OG0000969	LOC4805509|XP_033234604.1|DPSE	LOC115771782|XP_030573505.1|DNOV
OG0000970	LOC6901606|XP_002134276.2|DPSE, LOC6901605|XP_002134275.2|DPSE, LOC6896874|XP_002137064.4|DPSE	LOC115765057|XP_030564290.1|DNOV
OG0000971	LOC4816951|XP_001356525.2|DPSE	LOC115763091|XP_030561389.1|DNOV
OG0000972	LOC4813874|XP_015043212.2|DPSE	LOC115767644|XP_030567791.1|DNOV
OG0000973	LOC6901265|XP_015041535.2|DPSE, LOC6901276|XP_002133977.2|DPSE, LOC4814952|XP_033240375.1|DPSE	LOC115767875|XP_030568096.1|DNOV
OG0000974	LOC4813578|XP_001353667.2|DPSE	LOC115770491|XP_030571638.1|DNOV
OG0000975	LOC6897818|XP_002137923.1|DPSE	LOC115767892|XP_030568120.1|DNOV
OG0000976	LOC4802637|XP_015037964.2|DPSE	LOC115766186|XP_030565889.1|DNOV, LOC115766187|XP_030565891.1|DNOV
OG0000977	LOC117183590|XP_033233901.1|DPSE	LOC115766262|XP_030565982.1|DNOV, LOC115766215|XP_030565927.1|DNOV
OG0000977	LOC6897919|XP_033233856.1|DPSE	LOC115766246|XP_030565969.1|DNOV, LOC115766032|XP_030565663.1|DNOV
OG0000978	LOC4803207|XP_001359987.2|DPSE	LOC115770945|XP_030572263.1|DNOV
OG0000979	LOC4805200|XP_001361645.2|DPSE	LOC115760923|XP_030558358.1|DNOV
OG0000980	LOC4801124|XP_001358268.2|DPSE	LOC115771863|XP_030573603.1|DNOV
OG0000980	LOC4800906|XP_001358096.3|DPSE	LOC115768646|XP_030569178.1|DNOV
OG0000981	LOC6899794|XP_002135741.1|DPSE	LOC115759927|XP_030556924.1|DNOV
OG0000982	LOC13036348|XP_003736833.2|DPSE	LOC115766146|XP_030565842.1|DNOV
OG0000984	LOC26532175|XP_033236372.1|DPSE	LOC115766609|XP_030566461.1|DNOV
OG0000984	LOC6903602|XP_002132202.3|DPSE	LOC115765544|XP_030565029.1|DNOV, LOC115759322|XP_030556093.1|DNOV
OG0000985	LOC6898602|XP_002138611.1|DPSE	LOC115765030|XP_030564292.1|DNOV, LOC115764897|XP_030564088.1|DNOV
OG0000985	LOC6898601|XP_002138610.2|DPSE	LOC115770351|XP_030571448.1|DNOV
OG0000986	LOC4817501|XP_001356920.2|DPSE	LOC115760282|XP_030557412.1|DNOV
OG0000986	LOC4818028|XP_033236244.1|DPSE	LOC115759122|XP_030555826.1|DNOV
OG0000987	LOC6902233|XP_002133761.2|DPSE	LOC115763182|XP_030561500.1|DNOV
OG0000988	LOC4817110|XP_001356839.3|DPSE	LOC115768033|XP_030568316.1|DNOV, LOC115765059|XP_030564293.1|DNOV, LOC115760203|XP_030557297.1|DNOV
OG0000990	LOC4815470|XP_033238604.1|DPSE	LOC115768138|XP_030568492.1|DNOV
OG0000991	LOC6897296|XP_002137455.1|DPSE	LOC115771652|XP_030573317.1|DNOV
OG0000991	LOC6901340|XP_002134041.2|DPSE	LOC115771305|XP_030572802.1|DNOV
OG0000992	LOC4801225|XP_015037096.1|DPSE	LOC115771830|XP_030573570.1|DNOV
OG0000993	LOC6896717|XP_002136931.1|DPSE, LOC4800291|XP_033235128.1|DPSE	LOC115761545|XP_030559187.1|DNOV
OG0000994	LOC6901455|XP_002134141.1|DPSE	LOC115767620|XP_030567780.1|DNOV
OG0000995	LOC6903560|XP_002132433.2|DPSE	LOC115764352|XP_030563170.1|DNOV
OG0000996	LOC4805424|XP_015040645.1|DPSE	LOC115767070|XP_030567070.1|DNOV, LOC115762299|XP_030560326.1|DNOV
OG0000997	LOC117183524|XP_033233432.1|DPSE	LOC115760733|XP_030558068.1|DNOV
OG0000998	LOC4812420|XP_033240589.1|DPSE	LOC115762950|XP_030561197.1|DNOV
OG0000999	LOC4815011|XP_001354962.2|DPSE	LOC115768360|XP_030568788.1|DNOV
OG0001000	LOC6899316|XP_033233674.1|DPSE	LOC115759730|XP_030556652.1|DNOV
OG0001001	LOC4805229|XP_001361666.3|DPSE	LOC115762352|XP_030560381.1|DNOV
OG0001002	LOC4816902|XP_001356582.4|DPSE	LOC115767715|XP_030567879.1|DNOV
OG0001003	LOC6897798|XP_002137903.1|DPSE	LOC115761908|XP_030559786.1|DNOV
OG0001004	LOC4802805|XP_001359650.2|DPSE	LOC115770581|XP_030571766.1|DNOV
OG0001005	LOC4815740|XP_015040884.2|DPSE	LOC115767970|XP_030568228.1|DNOV
OG0001006	LOC4812231|XP_001352779.1|DPSE	LOC115771542|XP_030573141.1|DNOV
OG0001008	LOC4815029|XP_001355112.1|DPSE	LOC115765122|XP_030564378.1|DNOV
OG0001009	LOC6897506|XP_002137655.2|DPSE, LOC6896826|XP_033241691.1|DPSE	LOC115765712|XP_030565233.1|DNOV
OG0001010	LOC4817728|XP_001357103.3|DPSE	LOC115765542|XP_030565027.1|DNOV
OG0001011	LOC6901006|XP_033237656.1|DPSE	LOC115767852|XP_030568065.1|DNOV
OG0001011	LOC4817668|XP_001357056.2|DPSE	LOC115760236|XP_030557350.1|DNOV
OG0001012	LOC4815518|XP_033239508.1|DPSE, LOC6902264|XP_002133791.2|DPSE	LOC115767772|XP_030567957.1|DNOV, LOC115767752|XP_030567928.1|DNOV
OG0001013	LOC6900413|XP_002134805.3|DPSE	LOC115770296|XP_030571392.1|DNOV
OG0001013	LOC117183180|XP_033238175.1|DPSE, LOC4813026|XP_033241557.1|DPSE	LOC115770074|XP_030571034.1|DNOV
OG0001014	LOC6900602|XP_033240332.1|DPSE	LOC115769330|XP_030569948.1|DNOV
OG0001014	LOC6900598|XP_002134971.2|DPSE	LOC115769336|XP_030569959.1|DNOV
OG0001015	LOC4814291|XP_033239342.1|DPSE	LOC115765392|XP_030564781.1|DNOV
OG0001015	LOC4814388|XP_001354409.3|DPSE	LOC115765303|XP_030564659.1|DNOV
OG0001016	LOC6901231|XP_002133932.2|DPSE	LOC115758921|XP_030555580.1|DNOV, LOC115767291|XP_030567383.1|DNOV
OG0001017	LOC4805678|XP_003736968.2|DPSE	LOC115764481|XP_030563419.1|DNOV
OG0001018	LOC6901771|XP_033239261.1|DPSE, LOC6897274|XP_002137434.2|DPSE	LOC115764663|XP_030563710.1|DNOV
OG0001019	LOC13036374|XP_015037038.2|DPSE	LOC115771891|XP_030573635.1|DNOV
OG0001020	LOC6901645|XP_002134314.2|DPSE	LOC115764381|XP_030563202.1|DNOV
OG0001021	LOC4818004|XP_033235195.1|DPSE	LOC115759299|XP_030556062.1|DNOV
OG0001022	LOC4811665|XP_001352254.1|DPSE	LOC115766271|XP_030565995.1|DNOV
OG0001024	LOC4801126|XP_001358270.3|DPSE	LOC115771783|XP_030573503.1|DNOV
OG0001025	LOC4813361|XP_001353354.2|DPSE	LOC115771104|XP_030572523.1|DNOV
OG0001026	LOC4804022|XP_001360652.1|DPSE	LOC115769629|XP_030570397.1|DNOV, LOC115760702|XP_030558027.1|DNOV
OG0001027	LOC6900518|XP_002134905.1|DPSE	LOC115770134|XP_030571135.1|DNOV
OG0001028	LOC4816500|XP_001356025.3|DPSE	LOC115763130|XP_030561434.1|DNOV
OG0001029	LOC4804363|XP_001360937.3|DPSE	LOC115765907|XP_030565512.1|DNOV
OG0001031	LOC6902406|XP_015037000.2|DPSE	LOC115759029|XP_030555704.1|DNOV
OG0001032	LOC13036341|XP_033235445.1|DPSE	LOC115758458|XP_030554987.1|DNOV
OG0001033	LOC6902171|XP_002133702.3|DPSE	LOC115758269|XP_030554692.1|DNOV
OG0001034	LOC4812368|XP_001352900.4|DPSE	LOC115770297|XP_030571393.1|DNOV
OG0001035	LOC6902280|XP_002133807.1|DPSE	LOC115764280|XP_030563069.1|DNOV
OG0001035	LOC6902279|XP_002133806.2|DPSE	LOC115764347|XP_030563165.1|DNOV
OG0001036	LOC6901588|XP_002134259.2|DPSE	LOC115764406|XP_030563260.1|DNOV
OG0001036	LOC6897961|XP_002138060.3|DPSE	LOC115765752|XP_030565274.1|DNOV
OG0001037	LOC6900605|XP_033241424.1|DPSE, LOC6898243|XP_002138309.2|DPSE	LOC115770422|XP_030571548.1|DNOV, LOC115770423|XP_030571552.1|DNOV
OG0001038	LOC4803066|XP_001359866.2|DPSE	LOC115763813|XP_030562424.1|DNOV
OG0001042	LOC4800322|XP_001357587.2|DPSE	LOC115772074|XP_030573884.1|DNOV
OG0001043	LOC4815446|XP_001355701.2|DPSE	LOC115764278|XP_030563067.1|DNOV
OG0001044	LOC4804131|XP_015039625.2|DPSE	LOC115759661|XP_030556521.1|DNOV
OG0001045	LOC6898739|XP_015040344.2|DPSE	LOC115758514|XP_030555069.1|DNOV
OG0001046	LOC4804670|XP_001361195.1|DPSE	LOC115764786|XP_030563891.1|DNOV
OG0001047	LOC4804383|XP_033234870.1|DPSE	LOC115764540|XP_030563513.1|DNOV, LOC115760435|XP_030557608.1|DNOV, LOC115760469|XP_030557659.1|DNOV, LOC115760436|XP_030557609.1|DNOV
OG0001048	LOC4805247|XP_001361679.3|DPSE	LOC115762327|XP_030560356.1|DNOV
OG0001049	LOC6903297|XP_002132485.2|DPSE	LOC115760066|XP_030557106.1|DNOV
OG0001049	LOC4812301|XP_001352647.4|DPSE	LOC115766976|XP_030566931.1|DNOV
OG0001050	LOC6896971|XP_002137156.2|DPSE, LOC6900034|XP_002135399.1|DPSE, LOC117183993|XP_033235698.1|DPSE	LOC115765802|XP_030565366.1|DNOV
OG0001051	LOC6902784|XP_002132521.2|DPSE	LOC115759360|XP_030556142.1|DNOV
OG0001052	LOC4816788|XP_015035777.1|DPSE	LOC115758575|XP_030555150.1|DNOV
OG0001053	LOC117185203|XP_033241490.1|DPSE, LOC117185205|XP_033241492.1|DPSE, LOC117183205|XP_033241491.1|DPSE, LOC6903974|XP_002136541.3|DPSE, LOC117185202|XP_033241485.1|DPSE, LOC26533390|XP_033241488.1|DPSE	LOC115768388|XP_030568818.1|DNOV
OG0001054	LOC4800928|XP_001358116.2|DPSE	LOC115761206|XP_030558750.1|DNOV
OG0001055	LOC4802848|XP_033232393.1|DPSE	LOC115766081|XP_030565744.1|DNOV, LOC115766080|XP_030565743.1|DNOV
OG0001056	LOC4811770|XP_033238899.1|DPSE	LOC115767764|XP_030567946.1|DNOV
OG0001057	LOC4818031|XP_001357250.1|DPSE	LOC115762992|XP_030561238.1|DNOV
OG0001058	LOC6902017|XP_002133551.3|DPSE	LOC115769086|XP_030569658.1|DNOV
OG0001059	LOC6900846|XP_015043408.2|DPSE	LOC115769107|XP_030569680.1|DNOV
OG0001060	LOC6901257|XP_002133958.3|DPSE, LOC6901263|XP_002133964.3|DPSE, LOC4802067|XP_001359060.1|DPSE	LOC115765707|XP_030565228.1|DNOV
OG0001061	LOC6896913|XP_033233114.1|DPSE, LOC6896912|XP_033233112.1|DPSE	LOC115761695|XP_030559424.1|DNOV
OG0001062	LOC6897390|XP_033238626.1|DPSE	LOC115757693|XP_030553893.1|DNOV
OG0001063	LOC4814240|XP_001354435.3|DPSE	LOC115767378|XP_030567498.1|DNOV
OG0001064	LOC4815841|XP_001355361.4|DPSE	LOC115767336|XP_030567446.1|DNOV
OG0001064	LOC4814505|XP_001355159.3|DPSE	LOC115768815|XP_030569373.1|DNOV
OG0001065	LOC6898756|XP_002138739.3|DPSE, LOC6899970|XP_033238252.1|DPSE	LOC115759430|XP_030556201.1|DNOV
OG0001066	LOC4814595|XP_033239796.1|DPSE	LOC115768995|XP_030569563.1|DNOV
OG0001067	LOC4816373|XP_001356187.3|DPSE	LOC115769272|XP_030569843.1|DNOV
OG0001067	LOC26532665|XP_015036775.2|DPSE	LOC115769274|XP_030569846.1|DNOV
OG0001068	LOC4813711|XP_033239997.1|DPSE	LOC115769458|XP_030570131.1|DNOV
OG0001068	LOC4813561|XP_001353283.3|DPSE	LOC115766059|XP_030565708.1|DNOV
OG0001069	LOC6899057|XP_002138982.2|DPSE	LOC115757916|XP_030554235.1|DNOV, LOC115766548|XP_030566380.1|DNOV
OG0001070	LOC6896978|XP_033232814.1|DPSE, LOC4802282|XP_001359232.3|DPSE	LOC115763882|XP_030562518.1|DNOV
OG0001072	LOC4811996|XP_001352774.3|DPSE	LOC115770131|XP_030571128.1|DNOV
OG0001073	LOC4800749|XP_001357966.3|DPSE	LOC115772095|XP_030573916.1|DNOV
OG0001074	LOC4803340|XP_001360128.1|DPSE	LOC115760974|XP_030558435.1|DNOV
OG0001075	LOC4813939|XP_033239656.1|DPSE	LOC115767123|XP_030567142.1|DNOV
OG0001077	LOC4811643|XP_002135770.1|DPSE	LOC115760378|XP_030557533.1|DNOV
OG0001078	LOC4814417|XP_001354384.1|DPSE	LOC115766335|XP_030566088.1|DNOV
OG0001079	LOC4812666|XP_001353050.2|DPSE	LOC115762600|XP_030560752.1|DNOV
OG0001080	LOC4811939|XP_001352463.2|DPSE	LOC115769697|XP_030570482.1|DNOV
OG0001081	LOC4802909|XP_001359735.2|DPSE	LOC115765474|XP_030564917.1|DNOV, LOC115760540|XP_030557784.1|DNOV
OG0001082	LOC6901249|XP_015041521.2|DPSE, LOC117185001|XP_033240260.1|DPSE, LOC4804418|XP_015039936.2|DPSE	LOC115762508|XP_030560609.1|DNOV
OG0001083	LOC4813944|XP_015043482.2|DPSE	LOC115767161|XP_030567201.1|DNOV
OG0001084	LOC4803432|XP_033234250.1|DPSE	LOC115762073|XP_030560064.1|DNOV
OG0001085	LOC4804846|XP_001361339.4|DPSE	LOC115762175|XP_030560154.1|DNOV
OG0001086	LOC117183508|XP_033233297.1|DPSE	LOC115765200|XP_030564500.1|DNOV
OG0001087	LOC6903039|XP_002132763.2|DPSE	LOC115758845|XP_030555486.1|DNOV
OG0001088	LOC4812572|XP_001352769.3|DPSE	LOC115771025|XP_030572411.1|DNOV
OG0001089	LOC4812001|XP_015043708.1|DPSE	LOC115762595|XP_030560746.1|DNOV
OG0001090	LOC4812758|XP_001353549.4|DPSE	LOC115767120|XP_030567137.1|DNOV
OG0001092	LOC4817869|XP_001357352.1|DPSE	LOC115759208|XP_030555959.1|DNOV
OG0001093	LOC4816688|XP_015036785.2|DPSE	LOC115769250|XP_030569822.1|DNOV
OG0001094	LOC4816659|XP_033235894.1|DPSE	LOC115769183|XP_030569747.1|DNOV
OG0001095	LOC26532094|XP_033235366.1|DPSE	LOC115769710|XP_030570500.1|DNOV
OG0001096	LOC4817649|XP_015036401.2|DPSE	LOC115758494|XP_030555036.1|DNOV
OG0001097	LOC26534452|XP_033235754.1|DPSE	LOC115760143|XP_030557208.1|DNOV
OG0001098	LOC6898059|XP_002138145.1|DPSE	LOC115760548|XP_030557804.1|DNOV
OG0001098	LOC4812994|XP_015043283.2|DPSE	LOC115765939|XP_030565548.1|DNOV
OG0001099	LOC6900934|XP_002134727.1|DPSE	LOC115767074|XP_030567078.1|DNOV, LOC115770646|XP_030571871.1|DNOV
OG0001100	LOC6897793|XP_015038081.2|DPSE	LOC115772076|XP_030573887.1|DNOV
OG0001101	LOC6898360|XP_015039601.2|DPSE	LOC115758056|XP_030554430.1|DNOV
OG0001102	LOC4813725|XP_001353688.4|DPSE	LOC115768780|XP_030569338.1|DNOV
OG0001103	LOC4800805|XP_001358015.1|DPSE	LOC115771905|XP_030573655.1|DNOV
OG0001104	LOC4803663|XP_001360346.3|DPSE	LOC115757934|XP_030554263.1|DNOV, LOC115757947|XP_030554279.1|DNOV
OG0001105	LOC4815583|XP_001355499.1|DPSE	LOC115768318|XP_030568727.1|DNOV
OG0001106	LOC4811795|XP_015044320.1|DPSE	LOC115767955|XP_030568200.1|DNOV
OG0001108	LOC6897481|XP_002137630.2|DPSE, LOC4802157|XP_001359132.2|DPSE	LOC115770870|XP_030572166.1|DNOV
OG0001109	LOC4803887|XP_001360534.3|DPSE	LOC115763249|XP_030561589.1|DNOV
OG0001110	LOC4812511|XP_033237419.1|DPSE, LOC117184535|XP_033238572.1|DPSE	LOC115771474|XP_030573056.1|DNOV
OG0001111	LOC4803860|XP_001360512.3|DPSE	LOC115760293|XP_030557439.1|DNOV
OG0001112	LOC4803716|XP_001360390.2|DPSE	LOC115766553|XP_030566389.1|DNOV
OG0001113	LOC6902677|XP_002133193.2|DPSE	LOC115769241|XP_030569815.1|DNOV
OG0001113	LOC4816387|XP_001356186.4|DPSE	LOC115769273|XP_030569844.1|DNOV
OG0001114	LOC4816483|XP_001356071.3|DPSE	LOC115760170|XP_030557250.1|DNOV, LOC115759908|XP_030556893.1|DNOV, LOC115760242|XP_030557357.1|DNOV, LOC115760207|XP_030557301.1|DNOV
OG0001115	LOC6902853|XP_002132589.3|DPSE	LOC115765995|XP_030565622.1|DNOV
OG0001116	LOC6898423|XP_002138465.1|DPSE	LOC115763648|XP_030562173.1|DNOV
OG0001116	LOC117183731|XP_033234596.1|DPSE	LOC115763643|XP_030562142.1|DNOV
OG0001117	LOC6900793|XP_002135152.1|DPSE, LOC4813742|XP_001353961.2|DPSE	LOC115758941|XP_030555601.1|DNOV, LOC115758937|XP_030555598.1|DNOV, LOC115758897|XP_030555553.1|DNOV, LOC115759341|XP_030556120.1|DNOV
OG0001118	LOC6903926|XP_002136591.1|DPSE	LOC115768654|XP_030569191.1|DNOV
OG0001119	LOC117185621|XP_033241653.1|DPSE	LOC115761986|XP_030559893.1|DNOV
OG0001120	LOC6896962|XP_015038892.2|DPSE	LOC115768648|XP_030569179.1|DNOV
OG0001121	LOC4803329|XP_015038995.1|DPSE	LOC115759939|XP_030556978.1|DNOV
OG0001122	LOC4812463|XP_015043937.1|DPSE	LOC115762938|XP_030561178.1|DNOV
OG0001124	LOC4802084|XP_015037603.2|DPSE	LOC115764874|XP_030564013.1|DNOV
OG0001125	LOC4801867|XP_001358895.1|DPSE	LOC115772072|XP_030573883.1|DNOV
OG0001126	LOC4813607|XP_033239582.1|DPSE	LOC115769924|XP_030570809.1|DNOV
OG0001127	LOC4813028|XP_001353284.3|DPSE	LOC115768669|XP_030569214.1|DNOV
OG0001128	LOC6898365|XP_002138418.3|DPSE	LOC115759754|XP_030556661.1|DNOV
OG0001129	LOC4818013|XP_015035265.2|DPSE	LOC115758425|XP_030554936.1|DNOV
OG0001130	LOC4817313|XP_001356335.2|DPSE	LOC115759812|XP_030556764.1|DNOV
OG0001130	LOC6899335|XP_033237248.1|DPSE	LOC115769151|XP_030569706.1|DNOV
OG0001131	LOC4811745|XP_015044302.1|DPSE	LOC115766715|XP_030566499.1|DNOV
OG0001133	LOC4816598|XP_015036647.2|DPSE	LOC115763282|XP_030561627.1|DNOV
OG0001134	LOC4804952|XP_001361433.5|DPSE	LOC115767453|XP_030567613.1|DNOV
