Orthogroup	DPSE.longest_only	DSUP.longest_only
OG0000712	LOC4803068|XP_001359868.3|DPSE	LOC119560644|XP_037730126.1|DSUP
OG0000713	LOC6897381|XP_015037455.1|DPSE	LOC119560831|XP_037730406.1|DSUP
OG0000713	LOC4805737|XP_001362085.1|DPSE	LOC119549997|XP_037714338.1|DSUP
OG0000714	LOC4815336|XP_033241369.1|DPSE	LOC119555888|XP_037723481.1|DSUP
OG0000714	LOC4812073|XP_001352654.2|DPSE	LOC119555598|XP_037723022.1|DSUP
OG0000715	LOC6896831|XP_002137034.3|DPSE, LOC6903553|XP_002132426.3|DPSE, LOC6903554|XP_033235877.1|DPSE	LOC119554412|XP_037721230.1|DSUP
OG0000716	LOC4815545|XP_001355321.2|DPSE	LOC119556945|XP_037725366.1|DSUP
OG0000716	LOC4812987|XP_001353186.1|DPSE	LOC119553497|XP_037719837.1|DSUP
OG0000717	LOC4811933|XP_001352393.2|DPSE	LOC119554879|XP_037721893.1|DSUP
OG0000718	LOC6903765|XP_033237153.1|DPSE	LOC119550917|XP_037715884.1|DSUP
OG0000718	LOC6899823|XP_033237105.1|DPSE	LOC119556025|XP_037723775.1|DSUP
OG0000719	LOC4813372|XP_001353881.3|DPSE	LOC119554108|XP_037720802.1|DSUP
OG0000719	LOC4813861|XP_001353767.3|DPSE	LOC119554476|XP_037721320.1|DSUP
OG0000720	LOC4801101|XP_001358250.4|DPSE	LOC119557676|XP_037726476.1|DSUP, LOC119560839|XP_037730418.1|DSUP, LOC119560283|XP_037729582.1|DSUP, LOC119560285|XP_037729584.1|DSUP, LOC119554260|XP_037721034.1|DSUP
OG0000721	LOC4817906|XP_001357208.1|DPSE	LOC119546993|XP_037709585.1|DSUP
OG0000722	LOC6899055|XP_033234365.1|DPSE	LOC119550165|XP_037714628.1|DSUP, LOC119550329|XP_037714863.1|DSUP, LOC119549850|XP_037714074.1|DSUP
OG0000723	LOC4804045|XP_001360670.2|DPSE, LOC117183714|XP_033234486.1|DPSE	LOC119551691|XP_037717088.1|DSUP
OG0000724	LOC4815738|XP_001355733.1|DPSE	LOC119556956|XP_037725391.1|DSUP
OG0000724	LOC6897158|XP_002137338.2|DPSE	LOC119562734|XP_037731865.1|DSUP
OG0000726	LOC5384072|XP_015037825.2|DPSE	LOC119555093|XP_037722240.1|DSUP
OG0000726	LOC4802469|XP_001359384.2|DPSE	LOC119555100|XP_037722250.1|DSUP
OG0000727	LOC4803259|XP_003736934.2|DPSE	LOC119560649|XP_037730134.1|DSUP
OG0000728	LOC117184825|XP_033239675.1|DPSE	LOC119558141|XP_037727301.1|DSUP
OG0000728	LOC4800605|XP_001357850.1|DPSE	LOC119563243|XP_037732478.1|DSUP
OG0000729	LOC6897081|XP_002137265.3|DPSE	LOC119562955|XP_037732056.1|DSUP
OG0000729	LOC6897080|XP_002137264.3|DPSE	LOC119563441|XP_037732760.1|DSUP
OG0000730	LOC6902988|XP_002132710.1|DPSE	LOC119556899|XP_037725311.1|DSUP
OG0000730	LOC4817528|XP_033237008.1|DPSE	LOC119546491|XP_037708716.1|DSUP
OG0000731	LOC4812565|XP_001352646.1|DPSE	LOC119554839|XP_037721841.1|DSUP
OG0000731	LOC4804866|XP_015040239.2|DPSE	LOC119551725|XP_037717155.1|DSUP
OG0000732	LOC4812315|XP_001352812.2|DPSE	LOC119554153|XP_037720869.1|DSUP
OG0000732	LOC4812362|XP_001352813.2|DPSE	LOC119554152|XP_037720868.1|DSUP
OG0000733	LOC4800460|XP_001357732.2|DPSE	LOC119557492|XP_037726194.1|DSUP
OG0000733	LOC4813477|XP_001353757.2|DPSE	LOC119552874|XP_037718702.1|DSUP
OG0000734	LOC4815298|XP_001354746.3|DPSE	LOC119558038|XP_037727114.1|DSUP
OG0000734	LOC4813727|XP_015043002.2|DPSE	LOC119552949|XP_037718853.1|DSUP
OG0000735	LOC4815916|XP_001355410.2|DPSE	LOC119556841|XP_037725240.1|DSUP
OG0000735	LOC4817101|XP_001356371.1|DPSE	LOC119548147|XP_037711175.1|DSUP
OG0000736	LOC4817023|XP_001356822.3|DPSE	LOC119547917|XP_037710885.1|DSUP
OG0000736	LOC4817018|XP_001356821.4|DPSE	LOC119548672|XP_037712039.1|DSUP
OG0000737	LOC4803419|XP_001360134.3|DPSE	LOC119549271|XP_037713110.1|DSUP
OG0000738	LOC4817094|XP_001356874.2|DPSE	LOC119547765|XP_037710701.1|DSUP
OG0000738	LOC4817878|XP_033236583.1|DPSE	LOC119547185|XP_037709848.1|DSUP
OG0000739	LOC6897582|XP_002137727.1|DPSE	LOC119560301|XP_037729600.1|DSUP
OG0000739	LOC4802391|XP_001359317.1|DPSE	LOC119560781|XP_037730335.1|DSUP
OG0000740	LOC6897823|XP_033232709.1|DPSE	LOC119560320|XP_037729629.1|DSUP
OG0000741	LOC6897027|XP_002137212.2|DPSE, LOC6901688|XP_015042004.2|DPSE	LOC119555838|XP_037723394.1|DSUP, LOC119559213|XP_037728215.1|DSUP
OG0000742	LOC4814807|XP_001355034.3|DPSE	LOC119557057|XP_037725533.1|DSUP
OG0000742	LOC117183163|XP_015041927.2|DPSE	LOC119557278|XP_037725891.1|DSUP
OG0000743	LOC4811961|XP_001352454.3|DPSE	LOC119554683|XP_037721613.1|DSUP
OG0000744	LOC4804887|XP_001361375.2|DPSE	LOC119550507|XP_037715139.1|DSUP
OG0000745	LOC4804404|XP_001360972.2|DPSE	LOC119550952|XP_037715906.1|DSUP
OG0000745	LOC4805326|XP_001361744.3|DPSE	LOC119550455|XP_037715063.1|DSUP
OG0000746	LOC4804030|XP_001360660.2|DPSE	LOC119550651|XP_037715420.1|DSUP, LOC119549955|XP_037714266.1|DSUP
OG0000747	LOC4813078|XP_001353372.2|DPSE	LOC119554430|XP_037721250.1|DSUP
OG0000747	LOC4812999|XP_033239242.1|DPSE	LOC119554982|XP_037722043.1|DSUP
OG0000748	LOC4816567|XP_001355987.2|DPSE	LOC119547354|XP_037710096.1|DSUP
OG0000748	LOC6902081|XP_002133612.3|DPSE	LOC119557235|XP_037725847.1|DSUP
OG0000750	LOC6898061|XP_002138147.2|DPSE, LOC4804274|XP_002138483.3|DPSE	LOC119549828|XP_037714035.1|DSUP, LOC119549829|XP_037714036.1|DSUP
OG0000750	LOC4800601|XP_001357846.3|DPSE	LOC119562920|XP_037731997.1|DSUP
OG0000751	LOC4805220|XP_015040495.1|DPSE	LOC119551885|XP_037717409.1|DSUP
OG0000751	LOC6898819|XP_002138793.2|DPSE	LOC119551722|XP_037717151.1|DSUP
OG0000752	LOC6897966|XP_002138065.3|DPSE	LOC119558397|XP_037727853.1|DSUP, LOC119563204|XP_037732423.1|DSUP, LOC119547222|XP_037709910.1|DSUP, LOC119547189|XP_037709851.1|DSUP, LOC119547141|XP_037709784.1|DSUP, LOC119547295|XP_037710011.1|DSUP, LOC119547427|XP_037710214.1|DSUP, LOC119546219|XP_037708287.1|DSUP, LOC119546213|XP_037708277.1|DSUP, LOC119546212|XP_037708276.1|DSUP
OG0000753	LOC4800826|XP_001358030.1|DPSE	LOC119560347|XP_037729671.1|DSUP
OG0000753	LOC6897834|XP_002137939.2|DPSE	LOC119553970|XP_037720602.1|DSUP
OG0000754	LOC6902251|XP_033238763.1|DPSE	LOC119556179|XP_037724046.1|DSUP
OG0000754	LOC4814462|XP_015042017.1|DPSE	LOC119557663|XP_037726450.1|DSUP
OG0000755	LOC4801275|XP_001358395.2|DPSE	LOC119550523|XP_037715165.1|DSUP
OG0000755	LOC4801274|XP_001358394.2|DPSE	LOC119551647|XP_037717014.1|DSUP
OG0000756	LOC117183267|XP_033232491.1|DPSE	LOC119559442|XP_037728473.1|DSUP
OG0000757	LOC6900076|XP_002135439.1|DPSE	LOC119555074|XP_037722211.1|DSUP
OG0000758	LOC4812416|XP_001352574.2|DPSE	LOC119553353|XP_037719623.1|DSUP
OG0000759	LOC4812789|XP_033240113.1|DPSE	LOC119554831|XP_037721833.1|DSUP
OG0000759	LOC4812972|XP_001354046.2|DPSE	LOC119554508|XP_037721374.1|DSUP
OG0000761	LOC6903895|XP_033235909.1|DPSE	LOC119547483|XP_037710297.1|DSUP
OG0000761	LOC4811704|XP_033235915.1|DPSE	LOC119548303|XP_037711399.1|DSUP
OG0000762	LOC4818096|XP_001357436.2|DPSE	LOC119548193|XP_037711248.1|DSUP
OG0000763	LOC6903591|XP_002132458.2|DPSE	LOC119548184|XP_037711227.1|DSUP
OG0000763	LOC6903590|XP_002132457.2|DPSE	LOC119548185|XP_037711228.1|DSUP
OG0000764	LOC6901417|XP_033238888.1|DPSE	LOC119558353|XP_037727780.1|DSUP
OG0000765	LOC4814050|XP_033240232.1|DPSE	LOC119554622|XP_037721544.1|DSUP
OG0000765	LOC4815805|XP_033238258.1|DPSE	LOC119557365|XP_037726034.1|DSUP
OG0000766	LOC4816211|XP_001355836.3|DPSE	LOC119547617|XP_037710470.1|DSUP
OG0000766	LOC4815108|XP_001354497.2|DPSE	LOC119557788|XP_037726616.1|DSUP
OG0000767	LOC4812556|XP_001352957.2|DPSE	LOC119560339|XP_037729659.1|DSUP, LOC119553433|XP_037719750.1|DSUP
OG0000768	LOC4812761|XP_001353318.5|DPSE	LOC119554688|XP_037721618.1|DSUP
OG0000769	LOC4802416|XP_001359339.3|DPSE	LOC119556301|XP_037724309.1|DSUP
OG0000769	LOC4814425|XP_001354429.1|DPSE	LOC119557315|XP_037725955.1|DSUP
OG0000770	LOC4804084|XP_001360703.3|DPSE	LOC119551612|XP_037716950.1|DSUP
OG0000771	LOC4813352|XP_001353682.4|DPSE	LOC119554103|XP_037720781.1|DSUP
OG0000771	LOC6900624|XP_002134997.1|DPSE	LOC119554420|XP_037721237.1|DSUP
OG0000772	LOC4803562|XP_001360269.4|DPSE	LOC119551455|XP_037716731.1|DSUP
OG0000772	LOC6899115|XP_015040839.2|DPSE	LOC119552098|XP_037717810.1|DSUP
OG0000773	LOC6898336|XP_002138390.2|DPSE	LOC119550290|XP_037714809.1|DSUP
OG0000774	LOC6898450|XP_002138493.2|DPSE	LOC119552087|XP_037717792.1|DSUP, LOC119552085|XP_037717790.1|DSUP, LOC119552086|XP_037717791.1|DSUP
OG0000775	LOC15382885|XP_004444266.1|DPSE	LOC119549842|XP_037714062.1|DSUP
OG0000775	LOC6898691|XP_002138696.2|DPSE, LOC6898409|XP_002138455.2|DPSE	LOC119549108|XP_037712777.1|DSUP
OG0000776	LOC13036270|XP_003736678.3|DPSE, LOC13036443|XP_003736680.2|DPSE	LOC119560665|XP_037730167.1|DSUP, LOC119552945|XP_037718840.1|DSUP, LOC119552944|XP_037718833.1|DSUP
OG0000777	LOC117185620|XP_033241651.1|DPSE	LOC119563520|XP_037732916.1|DSUP, LOC119553538|XP_037719904.1|DSUP, LOC119563317|XP_037732580.1|DSUP, LOC119563350|XP_037732626.1|DSUP
OG0000778	LOC4813730|XP_001353744.3|DPSE	LOC119552863|XP_037718677.1|DSUP
OG0000778	LOC26532957|XP_015044552.2|DPSE	LOC119554281|XP_037721063.1|DSUP
OG0000779	LOC4814340|XP_001354373.2|DPSE	LOC119556439|XP_037724600.1|DSUP
OG0000780	LOC6898688|XP_002138693.1|DPSE, LOC4804889|XP_001361377.2|DPSE	LOC119550420|XP_037715011.1|DSUP
OG0000781	LOC4814288|XP_015042310.1|DPSE	LOC119558190|XP_037727397.1|DSUP
OG0000781	LOC4812191|XP_001352389.3|DPSE	LOC119552605|XP_037718195.1|DSUP
OG0000782	LOC4813689|XP_001353274.3|DPSE	LOC119552799|XP_037718559.1|DSUP
OG0000782	LOC4815690|XP_001355527.1|DPSE	LOC119556575|XP_037724802.1|DSUP
OG0000783	LOC4813728|XP_001353280.4|DPSE	LOC119554729|XP_037721676.1|DSUP
OG0000783	LOC4814835|XP_001354688.1|DPSE	LOC119557271|XP_037725886.1|DSUP
OG0000784	LOC4813299|XP_001353809.2|DPSE	LOC119554322|XP_037721111.1|DSUP
OG0000784	LOC4814923|XP_001354798.3|DPSE	LOC119556313|XP_037724326.1|DSUP
OG0000785	LOC6897271|XP_002137431.2|DPSE	LOC119551175|XP_037716306.1|DSUP, LOC119551164|XP_037716293.1|DSUP
OG0000785	LOC4801173|XP_001358307.3|DPSE	LOC119547124|XP_037709767.1|DSUP
OG0000786	LOC6902253|XP_002133780.1|DPSE	LOC119558831|XP_037728027.1|DSUP
OG0000786	LOC4801538|XP_003736538.1|DPSE	LOC119559749|XP_037728742.1|DSUP
OG0000787	LOC4812103|XP_001352617.1|DPSE	LOC119555711|XP_037723317.1|DSUP
OG0000787	LOC6901351|XP_002134052.2|DPSE	LOC119557024|XP_037725492.1|DSUP
OG0000788	LOC26532348|XP_015036417.2|DPSE	LOC119547460|XP_037710267.1|DSUP
OG0000788	LOC4813004|XP_001353231.1|DPSE, LOC6897384|XP_002137536.2|DPSE	LOC119552879|XP_037718707.1|DSUP
OG0000789	LOC6902584|XP_015036688.2|DPSE	LOC119546356|XP_037708512.1|DSUP
OG0000789	LOC4816757|XP_001356076.4|DPSE	LOC119548569|XP_037711815.1|DSUP
OG0000790	LOC4817800|XP_033236406.1|DPSE	LOC119548080|XP_037711093.1|DSUP
OG0000790	LOC4817753|XP_001357104.3|DPSE	LOC119548078|XP_037711092.1|DSUP
OG0000791	LOC6902658|XP_002133174.2|DPSE	LOC119552657|XP_037718292.1|DSUP
OG0000791	LOC4800487|XP_001357754.3|DPSE	LOC119563058|XP_037732201.1|DSUP
OG0000792	LOC6903194|XP_002132893.3|DPSE	LOC119546677|XP_037709067.1|DSUP, LOC119546676|XP_037709066.1|DSUP
OG0000793	LOC4802908|XP_001359734.3|DPSE, LOC6901468|XP_033240372.1|DPSE, LOC6902194|XP_002133721.1|DPSE	LOC119561096|XP_037730917.1|DSUP, LOC119558110|XP_037727263.1|DSUP
OG0000794	LOC6902183|XP_002133710.1|DPSE	LOC119548660|XP_037712007.1|DSUP, LOC119558029|XP_037727091.1|DSUP
OG0000795	LOC6902160|XP_002133691.1|DPSE	LOC119556113|XP_037723913.1|DSUP
OG0000795	LOC6903723|XP_002136753.1|DPSE	LOC119557314|XP_037725956.1|DSUP
OG0000796	LOC4801514|XP_001358593.3|DPSE	LOC119560254|XP_037729546.1|DSUP
OG0000796	LOC4815737|XP_001355501.1|DPSE	LOC119557864|XP_037726790.1|DSUP
OG0000797	LOC6897748|XP_002137853.1|DPSE	LOC119563396|XP_037732683.1|DSUP
OG0000797	LOC6897747|XP_002137852.1|DPSE	LOC119563398|XP_037732685.1|DSUP
OG0000798	LOC6898470|XP_033235084.1|DPSE	LOC119551274|XP_037716465.1|DSUP, LOC119549207|XP_037712977.1|DSUP
OG0000799	LOC6897659|XP_002137798.4|DPSE	LOC119557970|XP_037726951.1|DSUP
OG0000799	LOC4815860|XP_001355604.2|DPSE	LOC119556044|XP_037723766.1|DSUP
OG0000800	LOC6900961|XP_015042428.1|DPSE, LOC6900963|XP_002134664.2|DPSE	LOC119554919|XP_037721951.1|DSUP
OG0000801	LOC6902416|XP_033235697.1|DPSE	LOC119550907|XP_037715824.1|DSUP
OG0000801	LOC4803699|XP_001360375.1|DPSE	LOC119551654|XP_037717018.1|DSUP
OG0000802	LOC4815185|XP_001355089.2|DPSE	LOC119556672|XP_037724963.1|DSUP, LOC119557697|XP_037726498.1|DSUP
OG0000803	LOC4816580|XP_001356060.2|DPSE	LOC119547648|XP_037710517.1|DSUP
OG0000803	LOC4813637|XP_001353662.3|DPSE	LOC119554271|XP_037721050.1|DSUP
OG0000804	LOC6898182|XP_002138253.2|DPSE	LOC119550585|XP_037715307.1|DSUP
OG0000804	LOC4802286|XP_001359234.3|DPSE	LOC119560083|XP_037729328.1|DSUP
OG0000805	LOC4803338|XP_001360127.3|DPSE	LOC119550356|XP_037714908.1|DSUP
OG0000806	LOC4817638|XP_001357033.4|DPSE	LOC119548551|XP_037711775.1|DSUP
OG0000807	LOC4817646|XP_001357038.4|DPSE	LOC119553671|XP_037720112.1|DSUP, LOC119547847|XP_037710805.1|DSUP
OG0000808	LOC6896701|XP_003736216.2|DPSE, LOC6896696|XP_002136910.3|DPSE	LOC119554177|XP_037720898.1|DSUP
OG0000808	LOC6896704|XP_015038825.2|DPSE, LOC6896697|XP_002136911.3|DPSE, LOC6896695|XP_015038826.2|DPSE, LOC117184456|XP_033238184.1|DPSE, LOC6896702|XP_002136916.2|DPSE	LOC119554166|XP_037720887.1|DSUP
OG0000810	LOC4803475|XP_001360193.1|DPSE	LOC119551246|XP_037716417.1|DSUP
OG0000811	LOC6897783|XP_002137888.2|DPSE	LOC119560021|XP_037729237.1|DSUP
OG0000811	LOC4803800|XP_015039365.2|DPSE	LOC119550597|XP_037715335.1|DSUP
OG0000812	LOC6903619|XP_033238096.1|DPSE	LOC119557281|XP_037725896.1|DSUP
OG0000812	LOC6900180|XP_002135519.2|DPSE	LOC119552778|XP_037718517.1|DSUP
OG0000813	LOC4805193|XP_001361638.1|DPSE	LOC119552075|XP_037717778.1|DSUP
OG0000814	LOC4817490|XP_001356909.3|DPSE	LOC119546553|XP_037708840.1|DSUP
OG0000815	LOC6903573|XP_002132442.2|DPSE	LOC119547747|XP_037710671.1|DSUP
OG0000816	LOC6901195|XP_002133896.1|DPSE	LOC119556463|XP_037724638.1|DSUP
OG0000816	LOC4802958|XP_001359772.1|DPSE	LOC119559793|XP_037728801.1|DSUP
OG0000817	LOC6897494|XP_033232306.1|DPSE	LOC119563282|XP_037732534.1|DSUP
OG0000817	LOC117183231|XP_033232305.1|DPSE	LOC119563283|XP_037732536.1|DSUP
OG0000818	LOC4814728|XP_001354503.2|DPSE	LOC119556705|XP_037725030.1|DSUP
OG0000819	LOC6901808|XP_033240150.1|DPSE	LOC119557002|XP_037725461.1|DSUP
OG0000819	LOC4815052|XP_001355189.3|DPSE	LOC119556436|XP_037724597.1|DSUP
OG0000820	LOC4805315|XP_001361735.1|DPSE	LOC119550974|XP_037715936.1|DSUP
OG0000821	LOC4801421|XP_001358517.3|DPSE	LOC119560947|XP_037730617.1|DSUP
OG0000821	LOC6898210|XP_002138278.2|DPSE	LOC119551770|XP_037717225.1|DSUP
OG0000822	LOC6900700|XP_002135064.3|DPSE	LOC119552533|XP_037718080.1|DSUP
OG0000822	LOC4818026|XP_001357427.3|DPSE	LOC119548798|XP_037712301.1|DSUP
OG0000823	LOC4800879|XP_001358074.3|DPSE	LOC119560496|XP_037729895.1|DSUP, LOC119560607|XP_037730067.1|DSUP
OG0000824	LOC6902991|XP_002132713.2|DPSE, LOC6901828|XP_015042178.2|DPSE, LOC6899845|XP_002135691.2|DPSE, LOC117184847|XP_033239769.1|DPSE, LOC6901827|XP_002134495.1|DPSE, LOC6901191|XP_002133892.3|DPSE	LOC119546742|XP_037709168.1|DSUP
OG0000825	LOC4813492|XP_001353807.1|DPSE	LOC119552532|XP_037718079.1|DSUP
OG0000825	LOC4816329|XP_002133085.2|DPSE	LOC119547412|XP_037710189.1|DSUP
OG0000826	LOC4803924|XP_001360565.4|DPSE	LOC119552046|XP_037717717.1|DSUP
OG0000828	LOC13036525|XP_003736435.1|DPSE, LOC6897100|XP_002137284.3|DPSE	LOC119562972|XP_037732076.1|DSUP, LOC119562971|XP_037732075.1|DSUP
OG0000830	LOC4814884|XP_015041820.1|DPSE	LOC119556322|XP_037724337.1|DSUP
OG0000831	LOC6898899|XP_002138869.1|DPSE	LOC119553781|XP_037720316.1|DSUP
OG0000832	LOC4805476|XP_001361871.2|DPSE	LOC119551843|XP_037717344.1|DSUP
OG0000832	LOC6903386|XP_002132265.2|DPSE	LOC119546226|XP_037708293.1|DSUP
OG0000833	LOC4812349|XP_001352911.3|DPSE	LOC119555527|XP_037722880.1|DSUP
OG0000834	LOC4800284|XP_001357610.3|DPSE	LOC119556825|XP_037725212.1|DSUP
OG0000835	LOC4813207|XP_033238319.1|DPSE	LOC119555686|XP_037723248.1|DSUP
OG0000836	LOC6903394|XP_002132273.3|DPSE	LOC119546921|XP_037709480.1|DSUP
OG0000836	LOC117184006|XP_033235755.1|DPSE	LOC119546215|XP_037708280.1|DSUP
OG0000837	LOC26533021|XP_015039152.1|DPSE	LOC119551124|XP_037716235.1|DSUP
OG0000837	LOC4815279|XP_001355169.1|DPSE	LOC119557450|XP_037726143.1|DSUP
OG0000838	LOC26533009|XP_015036082.1|DPSE	LOC119546557|XP_037708849.1|DSUP
OG0000838	LOC26531996|XP_015036083.1|DPSE	LOC119546558|XP_037708850.1|DSUP
OG0000839	LOC6897436|XP_002137588.1|DPSE	LOC119560707|XP_037730228.1|DSUP
OG0000840	LOC4815162|XP_001355158.2|DPSE	LOC119559469|XP_037728507.1|DSUP, LOC119557438|XP_037726128.1|DSUP
OG0000841	LOC6897787|XP_015038079.2|DPSE	LOC119562331|XP_037731418.1|DSUP, LOC119562338|XP_037731433.1|DSUP
OG0000842	LOC4804020|XP_033234889.1|DPSE	LOC119550281|XP_037714798.1|DSUP, LOC119550149|XP_037714587.1|DSUP
OG0000842	LOC4800531|XP_001357795.1|DPSE	LOC119547884|XP_037710853.1|DSUP
OG0000843	LOC6898118|XP_033233424.1|DPSE	LOC119551213|XP_037716376.1|DSUP
OG0000844	LOC4804317|XP_033233876.1|DPSE	LOC119549890|XP_037714125.1|DSUP
OG0000844	LOC6897844|XP_002137949.1|DPSE	LOC119559947|XP_037729102.1|DSUP
OG0000845	LOC4816019|XP_001355559.3|DPSE	LOC119557928|XP_037726865.1|DSUP
OG0000845	LOC4815653|XP_001355560.3|DPSE	LOC119557304|XP_037725942.1|DSUP
OG0000846	LOC6896778|XP_015038816.2|DPSE	LOC119556817|XP_037725199.1|DSUP
OG0000847	LOC4805187|XP_001361634.2|DPSE	LOC119549781|XP_037713971.1|DSUP
OG0000847	LOC4805434|XP_001361835.3|DPSE	LOC119552009|XP_037717667.1|DSUP
OG0000848	LOC4817394|XP_001356632.3|DPSE	LOC119546388|XP_037708556.1|DSUP, LOC119548331|XP_037711449.1|DSUP
OG0000848	LOC4817929|XP_015035340.2|DPSE	LOC119547075|XP_037709690.1|DSUP
OG0000849	LOC4816992|XP_001356503.3|DPSE	LOC119547068|XP_037709681.1|DSUP
OG0000849	LOC6903173|XP_002132873.2|DPSE	LOC119546972|XP_037709548.1|DSUP
OG0000850	LOC4803846|XP_001360499.4|DPSE	LOC119551003|XP_037715985.1|DSUP
OG0000850	LOC4803845|XP_001360498.2|DPSE	LOC119551002|XP_037715983.1|DSUP
OG0000851	LOC26533472|XP_015035091.1|DPSE	LOC119550812|XP_037715681.1|DSUP
OG0000851	LOC6903890|XP_015035089.2|DPSE, LOC6903889|XP_002136635.2|DPSE, LOC117183577|XP_033233795.1|DPSE, LOC26534043|XP_015035093.2|DPSE	LOC119550811|XP_037715679.1|DSUP
OG0000852	LOC26533166|XP_033234705.1|DPSE	LOC119551582|XP_037716912.1|DSUP
OG0000854	LOC6901946|XP_002133480.1|DPSE	LOC119556126|XP_037723941.1|DSUP
OG0000854	LOC4815859|XP_001355326.4|DPSE	LOC119556124|XP_037723938.1|DSUP
OG0000855	LOC4815564|XP_001355426.1|DPSE	LOC119556918|XP_037725333.1|DSUP
OG0000855	LOC4801799|XP_001358833.3|DPSE	LOC119560653|XP_037730146.1|DSUP
OG0000856	LOC4813957|XP_001354116.1|DPSE	LOC119553907|XP_037720506.1|DSUP
OG0000857	LOC4814313|XP_001354424.3|DPSE	LOC119556007|XP_037723699.1|DSUP
OG0000858	LOC6897182|XP_002137362.2|DPSE	LOC119546751|XP_037709186.1|DSUP, LOC119546743|XP_037709172.1|DSUP
OG0000860	LOC6900284|XP_002135606.3|DPSE	LOC119552494|XP_037718024.1|DSUP
OG0000860	LOC4811876|XP_001352735.4|DPSE	LOC119552622|XP_037718216.1|DSUP
OG0000861	LOC4804536|XP_001361084.3|DPSE	LOC119551190|XP_037716320.1|DSUP, LOC119550584|XP_037715306.1|DSUP, LOC119558812|XP_037728006.1|DSUP
OG0000862	LOC4805519|XP_001361909.1|DPSE	LOC119551252|XP_037716425.1|DSUP
OG0000862	LOC4817922|XP_001357223.4|DPSE	LOC119546890|XP_037709438.1|DSUP
OG0000863	LOC4801683|XP_001358733.4|DPSE	LOC119560369|XP_037729703.1|DSUP
OG0000864	LOC4814266|XP_033238543.1|DPSE	LOC119557822|XP_037726690.1|DSUP
OG0000865	LOC6903416|XP_033235363.1|DPSE	LOC119558265|XP_037727544.1|DSUP
OG0000865	LOC4802696|XP_001359563.2|DPSE	LOC119561712|XP_037731140.1|DSUP
OG0000866	LOC4817616|XP_015036376.2|DPSE, LOC117184191|XP_033236621.1|DPSE	LOC119548658|XP_037712000.1|DSUP, LOC119548659|XP_037712002.1|DSUP
OG0000867	LOC117183914|XP_033235284.1|DPSE	LOC119548502|XP_037711709.1|DSUP
OG0000868	LOC6901312|XP_002134013.2|DPSE, LOC6902833|XP_033236380.1|DPSE, LOC6902925|XP_002132651.2|DPSE, LOC6896871|XP_002137061.2|DPSE, LOC4814476|XP_001354562.1|DPSE	LOC119557784|XP_037726611.1|DSUP
OG0000869	LOC4802931|XP_001359747.1|DPSE	LOC119560343|XP_037729667.1|DSUP
OG0000870	LOC4803520|XP_001360233.3|DPSE	LOC119549962|XP_037714281.1|DSUP
OG0000871	LOC4805144|XP_001361596.1|DPSE	LOC119551015|XP_037715997.1|DSUP
OG0000872	LOC4804308|XP_001360888.3|DPSE	LOC119549224|XP_037713034.1|DSUP
OG0000873	LOC4811904|XP_001352890.4|DPSE	LOC119553214|XP_037719399.1|DSUP
OG0000874	LOC4816047|XP_001355640.3|DPSE	LOC119556963|XP_037725398.1|DSUP
OG0000874	LOC4805685|XP_004444578.1|DPSE	LOC119549428|XP_037713439.1|DSUP
OG0000875	LOC6903678|XP_002136794.1|DPSE	LOC119553249|XP_037719454.1|DSUP
OG0000877	LOC6900269|XP_002135597.2|DPSE	LOC119553150|XP_037719298.1|DSUP
OG0000877	LOC4815240|XP_001354780.2|DPSE	LOC119557005|XP_037725464.1|DSUP
OG0000878	LOC4803713|XP_001360387.3|DPSE	LOC119551820|XP_037717309.1|DSUP
OG0000878	LOC4817397|XP_001356315.3|DPSE	LOC119547136|XP_037709776.1|DSUP
OG0000879	LOC6898034|XP_002138123.2|DPSE	LOC119551910|XP_037717453.1|DSUP
OG0000880	LOC6901830|XP_002133853.1|DPSE	LOC119556878|XP_037725281.1|DSUP
OG0000880	LOC4813609|XP_001353769.3|DPSE	LOC119553971|XP_037720604.1|DSUP
OG0000881	LOC4813400|XP_001353216.2|DPSE	LOC119553841|XP_037720413.1|DSUP, LOC119553911|XP_037720515.1|DSUP, LOC119555104|XP_037722251.1|DSUP
OG0000882	LOC6902198|XP_002133725.2|DPSE	LOC119556981|XP_037725428.1|DSUP
OG0000882	LOC4818072|XP_001357488.1|DPSE	LOC119547657|XP_037710533.1|DSUP
OG0000883	LOC4814732|XP_001354820.2|DPSE	LOC119556418|XP_037724558.1|DSUP
OG0000884	LOC6903251|XP_002132950.2|DPSE	LOC119547630|XP_037710488.1|DSUP
OG0000884	LOC6901339|XP_002134040.1|DPSE	LOC119558338|XP_037727730.1|DSUP
OG0000885	LOC4801836|XP_015037411.2|DPSE	LOC119560244|XP_037729534.1|DSUP
OG0000886	LOC4801436|XP_001358531.1|DPSE	LOC119563324|XP_037732594.1|DSUP
OG0000887	LOC4814589|XP_015041466.2|DPSE	LOC119556695|XP_037725020.1|DSUP
OG0000888	LOC4812112|XP_015043626.2|DPSE	LOC119553388|XP_037719673.1|DSUP
OG0000889	LOC4812587|XP_033237575.1|DPSE	LOC119554130|XP_037720832.1|DSUP
OG0000890	LOC4803852|XP_001360503.4|DPSE	LOC119562479|XP_037731601.1|DSUP, LOC119551169|XP_037716295.1|DSUP
