Orthogroup	DPSE.longest_only	DERE.longest_only
OG0000514	LOC4816891|XP_033235890.1|DPSE	LOC6542408|XP_015014932.1|DERE
OG0000515	LOC4811700|XP_001352282.1|DPSE	LOC6555828|XP_001982694.1|DERE
OG0000515	LOC4812992|XP_001353265.3|DPSE	LOC6544863|XP_001973175.3|DERE
OG0000516	LOC4815755|XP_001355513.3|DPSE	LOC6550639|XP_001978151.1|DERE
OG0000516	LOC4815593|XP_001355512.4|DPSE	LOC6550729|XP_001978152.1|DERE
OG0000517	LOC4812631|XP_001353025.3|DPSE	LOC6544410|XP_001973154.2|DERE
OG0000517	LOC6900297|XP_002135619.2|DPSE	LOC26526842|XP_026833878.1|DERE
OG0000521	LOC6901041|XP_002134520.2|DPSE	LOC6550123|XP_026837592.1|DERE
OG0000521	LOC6901046|XP_002134525.3|DPSE	LOC6550298|XP_001977700.3|DERE
OG0000522	LOC4802950|XP_001359763.3|DPSE	LOC6552669|XP_001979177.1|DERE
OG0000522	LOC4815112|XP_001355111.1|DPSE	LOC6550542|XP_001977967.1|DERE
OG0000523	LOC6904085|XP_002136435.2|DPSE	LOC6555318|XP_001981879.1|DERE
OG0000523	LOC6901076|XP_015042262.1|DPSE	LOC6549876|XP_001978657.1|DERE
OG0000524	LOC4800939|XP_001358125.3|DPSE	LOC6554799|XP_026832035.1|DERE
OG0000524	LOC4801022|XP_015038701.2|DPSE	LOC6552028|XP_001980674.1|DERE
OG0000525	LOC4805177|XP_001361624.2|DPSE	LOC6542565|XP_001970348.2|DERE
OG0000525	LOC5495504|XP_001361623.2|DPSE	LOC6540928|XP_001970349.1|DERE
OG0000526	LOC4818140|XP_001357255.2|DPSE	LOC6549085|XP_001974224.1|DERE
OG0000526	LOC4804497|XP_001361053.1|DPSE	LOC6547759|XP_001974882.1|DERE
OG0000527	LOC4817240|XP_001356485.3|DPSE	LOC6541645|XP_001968639.1|DERE
OG0000527	LOC4816819|XP_015035861.2|DPSE	LOC6542342|XP_026834232.1|DERE
OG0000528	LOC6903017|XP_002132739.2|DPSE	LOC6542296|XP_001968544.1|DERE
OG0000529	LOC6902524|XP_002133066.2|DPSE	LOC6542175|XP_001968414.2|DERE
OG0000530	LOC4812787|XP_001354024.4|DPSE	LOC6546456|XP_001971236.1|DERE
OG0000531	LOC4817140|XP_001356655.1|DPSE	LOC6549141|XP_001974394.1|DERE
OG0000532	LOC4803054|XP_001359855.3|DPSE	LOC6553779|XP_001979446.1|DERE
OG0000532	LOC4803053|XP_001359854.2|DPSE	LOC6553778|XP_001979445.1|DERE
OG0000533	LOC6902320|XP_002133847.3|DPSE	LOC6549933|XP_001978681.1|DERE
OG0000533	LOC4802027|XP_001359027.3|DPSE	LOC6552518|XP_001980943.1|DERE
OG0000534	LOC6901710|XP_033239959.1|DPSE	LOC6551053|XP_001978297.2|DERE
OG0000534	LOC4818103|XP_001357365.4|DPSE	LOC6543014|XP_001968922.1|DERE
OG0000535	LOC6898885|XP_002138856.1|DPSE	LOC6541518|XP_001969049.1|DERE
OG0000535	LOC6898130|XP_002138209.2|DPSE	LOC6542472|XP_001970497.1|DERE
OG0000536	LOC4813683|XP_033238862.1|DPSE	LOC6544506|XP_026832668.1|DERE
OG0000537	LOC6898108|XP_033234955.1|DPSE, LOC6898109|XP_033234956.1|DPSE	LOC6543099|XP_001970648.1|DERE
OG0000538	LOC6898331|XP_002138386.1|DPSE	LOC26526344|XP_015012786.1|DERE
OG0000538	LOC4805047|XP_001361512.1|DPSE	LOC6543110|XP_026835295.1|DERE
OG0000539	LOC4802207|XP_001359174.1|DPSE	LOC6554460|XP_001981719.1|DERE
OG0000539	LOC4802210|XP_001359178.1|DPSE	LOC6554459|XP_001981718.1|DERE
OG0000540	LOC4817460|XP_001356846.4|DPSE	LOC6548742|XP_001974099.1|DERE
OG0000542	LOC4803049|XP_001359850.3|DPSE	LOC6554819|XP_001981800.1|DERE
OG0000542	LOC6899378|XP_002136151.2|DPSE	LOC113564707|XP_026839367.1|DERE, LOC6555859|XP_001982722.1|DERE
OG0000543	LOC6896745|XP_002136952.1|DPSE	LOC6554239|XP_001982148.2|DERE
OG0000543	LOC4804019|XP_001360649.4|DPSE	LOC6541169|XP_001970543.2|DERE
OG0000544	LOC4812104|XP_001352839.3|DPSE	LOC6544722|XP_001971529.1|DERE
OG0000544	LOC4802993|XP_033232452.1|DPSE	LOC6553430|XP_001979236.1|DERE
OG0000545	LOC4801212|XP_001358338.4|DPSE	LOC6552080|XP_001979780.1|DERE
OG0000545	LOC6897107|XP_002137291.1|DPSE	LOC6552076|XP_026831511.1|DERE
OG0000546	LOC4802856|XP_033240635.1|DPSE, LOC6897824|XP_002137929.2|DPSE	LOC6552881|XP_001979981.1|DERE
OG0000546	LOC4814743|XP_001354896.1|DPSE	LOC6550860|XP_001978220.1|DERE
OG0000548	LOC4813681|XP_001354072.2|DPSE	LOC6546276|XP_001973595.1|DERE
OG0000548	LOC6900873|XP_002135230.3|DPSE	LOC6546275|XP_001973594.1|DERE
OG0000549	LOC4804535|XP_001361083.2|DPSE	LOC6547866|XP_026836610.1|DERE
OG0000550	LOC4812471|XP_001352502.2|DPSE	LOC6544830|XP_026832867.1|DERE
OG0000550	LOC26533319|XP_015043637.1|DPSE	LOC26526910|XP_015014359.1|DERE
OG0000551	LOC6901104|XP_033240465.1|DPSE	LOC6548715|XP_026836015.1|DERE
OG0000552	LOC4800417|XP_001357696.3|DPSE	LOC6554222|XP_001981239.1|DERE
OG0000552	LOC4800418|XP_001357697.5|DPSE	LOC6554223|XP_001981240.1|DERE
OG0000553	LOC4817137|XP_001356356.2|DPSE	LOC6542737|XP_001969344.1|DERE
OG0000554	LOC4800560|XP_001357815.3|DPSE	LOC6554164|XP_001982122.1|DERE
OG0000554	LOC5495514|XP_001357816.2|DPSE	LOC6554163|XP_001982121.1|DERE
OG0000555	LOC6900978|XP_002134675.1|DPSE, LOC6900977|XP_002134674.1|DPSE	LOC6545238|XP_026833405.1|DERE
OG0000555	LOC4812517|XP_001352676.2|DPSE	LOC6546036|XP_026833306.1|DERE
OG0000556	LOC6901207|XP_002133908.3|DPSE	LOC6550079|XP_001977529.3|DERE
OG0000556	LOC6897561|XP_002137706.1|DPSE	LOC6553088|XP_001980107.1|DERE
OG0000557	LOC4802608|XP_001359497.3|DPSE	LOC6554095|XP_001980452.1|DERE
OG0000557	LOC4802609|XP_001359498.4|DPSE	LOC6554096|XP_001980453.1|DERE
OG0000558	LOC4802332|XP_001359270.2|DPSE	LOC6553256|XP_001980123.1|DERE
OG0000558	LOC6901821|XP_033239197.1|DPSE, LOC6901823|XP_033239198.1|DPSE	LOC6551655|XP_001978569.1|DERE
OG0000559	LOC4801045|XP_001358209.4|DPSE	LOC6552104|XP_026839461.1|DERE
OG0000559	LOC4812750|XP_001353161.2|DPSE	LOC6544309|XP_001973071.1|DERE
OG0000560	LOC4803500|XP_001360215.1|DPSE	LOC6541843|XP_001970632.1|DERE
OG0000560	LOC4803499|XP_001360214.2|DPSE	LOC6542759|XP_001970633.1|DERE
OG0000561	LOC4813498|XP_001353394.3|DPSE	LOC6545006|XP_001972533.1|DERE
OG0000561	LOC6900472|XP_002134862.2|DPSE	LOC6545184|XP_001972532.1|DERE
OG0000562	LOC4813232|XP_033237684.1|DPSE	LOC6544590|XP_001972389.1|DERE
OG0000562	LOC4813279|XP_001353925.4|DPSE	LOC6544173|XP_001972370.1|DERE
OG0000563	LOC4813702|XP_001353495.3|DPSE	LOC6545361|XP_001972596.2|DERE
OG0000564	LOC4813122|XP_001354077.2|DPSE	LOC6543600|XP_001973602.1|DERE
OG0000564	LOC4813643|XP_001354078.2|DPSE, LOC6900876|XP_002135233.1|DPSE	LOC6543601|XP_001973603.1|DERE
OG0000565	LOC26532649|XP_033237374.1|DPSE	LOC6549686|XP_001977428.1|DERE, LOC26526533|XP_026838623.1|DERE
OG0000566	LOC6897427|XP_002137578.1|DPSE	LOC6552360|XP_001979824.1|DERE
OG0000566	LOC6900916|XP_002134708.2|DPSE	LOC6546289|XP_001971312.1|DERE
OG0000567	LOC5614322|XP_001354847.1|DPSE	LOC6550429|XP_026838816.1|DERE
OG0000567	LOC4814933|XP_001354848.1|DPSE	LOC6550430|XP_001977044.1|DERE
OG0000568	LOC6902237|XP_033239367.1|DPSE	LOC6550762|XP_001976799.1|DERE
OG0000568	LOC4802742|XP_001359605.4|DPSE	LOC6552135|XP_026839861.1|DERE
OG0000569	LOC4801511|XP_001358590.1|DPSE	LOC6552277|XP_001980757.1|DERE
OG0000569	LOC13036368|XP_033240924.1|DPSE	LOC6544436|XP_001973806.1|DERE
OG0000570	LOC4801716|XP_001358761.2|DPSE	LOC6554945|XP_001982016.1|DERE
OG0000570	LOC4801717|XP_001358762.3|DPSE	LOC6554944|XP_001982015.1|DERE
OG0000571	LOC13036342|XP_033241136.1|DPSE	LOC6554276|XP_026839883.1|DERE
OG0000571	LOC6897042|XP_015038775.1|DPSE	LOC6554278|XP_015009027.2|DERE
OG0000572	LOC6897189|XP_002137369.3|DPSE	LOC6553668|XP_026831549.1|DERE
OG0000572	LOC4801423|XP_001358519.4|DPSE	LOC6553706|XP_026831637.1|DERE
OG0000573	LOC4813694|XP_015043436.2|DPSE	LOC6546500|XP_015013486.1|DERE
OG0000573	LOC4804525|XP_001361074.2|DPSE	LOC6547895|XP_001976454.1|DERE
OG0000574	LOC6900151|XP_002135490.1|DPSE	LOC6544145|XP_001973000.1|DERE
OG0000574	LOC4803062|XP_001359863.3|DPSE	LOC6553998|XP_001979457.1|DERE
OG0000575	LOC4813214|XP_001353412.3|DPSE	LOC6545176|XP_001972562.2|DERE
OG0000575	LOC4813906|XP_001353411.4|DPSE	LOC6545175|XP_026833448.1|DERE
OG0000576	LOC4802933|XP_001359748.5|DPSE	LOC6552978|XP_001979162.2|DERE
OG0000577	LOC6902956|XP_033235893.1|DPSE	LOC6549265|XP_001974341.1|DERE
OG0000577	LOC4817196|XP_001356666.2|DPSE	LOC6549264|XP_001974340.1|DERE
OG0000578	LOC4816432|XP_001356044.4|DPSE	LOC6541304|XP_015014476.1|DERE
OG0000578	LOC6898159|XP_015039207.2|DPSE	LOC6547329|XP_026836378.1|DERE
OG0000579	LOC4801638|XP_001358693.1|DPSE	LOC6552690|XP_026839678.1|DERE
OG0000579	LOC4813308|XP_001353500.1|DPSE	LOC6545021|XP_001972611.1|DERE
OG0000580	LOC4803110|XP_015038295.1|DPSE	LOC6551941|XP_001980629.1|DERE
OG0000580	LOC4803111|XP_033232517.1|DPSE	LOC6551940|XP_001980628.1|DERE
OG0000581	LOC4803297|XP_015038440.1|DPSE	LOC6553515|XP_026839634.1|DERE
OG0000581	LOC4814892|XP_033241443.1|DPSE	LOC6550563|XP_001977941.1|DERE
OG0000582	LOC4813894|XP_001353277.4|DPSE	LOC6544707|XP_001972461.1|DERE
OG0000582	LOC4803660|XP_001360343.1|DPSE	LOC6547422|XP_026836000.1|DERE
OG0000583	LOC26534038|XP_015039506.1|DPSE	LOC6547765|XP_001976387.2|DERE
OG0000583	LOC4804492|XP_033233386.1|DPSE	LOC6547898|XP_026836631.1|DERE
OG0000584	LOC4816110|XP_001355835.2|DPSE	LOC6541610|XP_001969270.1|DERE
OG0000584	LOC6898271|XP_033234614.1|DPSE, LOC6902399|XP_002133334.2|DPSE	LOC6541408|XP_001969269.1|DERE
OG0000585	LOC4814141|XP_001354201.2|DPSE, LOC26533186|XP_015042409.1|DPSE	LOC26526428|XP_015014278.1|DERE, LOC6544395|XP_001971696.3|DERE
OG0000586	LOC4803691|XP_001360368.3|DPSE	LOC6548298|XP_001975096.1|DERE
OG0000586	LOC6898765|XP_002138743.2|DPSE	LOC6549484|XP_026836707.1|DERE
OG0000589	LOC4815360|XP_001354625.3|DPSE	LOC6551367|XP_015010904.1|DERE
OG0000590	LOC4801237|XP_001358360.1|DPSE	LOC6554615|XP_001982173.1|DERE
OG0000590	LOC4814484|XP_001355168.1|DPSE	LOC6550881|XP_001976828.1|DERE
OG0000592	LOC4803632|XP_001360320.1|DPSE	LOC6543136|XP_001970568.1|DERE
OG0000592	LOC4803883|XP_001360531.2|DPSE	LOC6549334|XP_001975634.1|DERE
OG0000593	LOC4800481|XP_015038591.2|DPSE	LOC6554625|XP_026839512.1|DERE
OG0000593	LOC4811676|XP_001352261.1|DPSE	LOC6550666|XP_001977994.1|DERE
OG0000594	LOC4801166|XP_001358300.1|DPSE	LOC6555056|XP_001981384.1|DERE
OG0000594	LOC4802611|XP_001359500.4|DPSE	LOC6554093|XP_001980450.1|DERE
OG0000595	LOC6897421|XP_033235936.1|DPSE	LOC6553612|XP_001980241.1|DERE
OG0000595	LOC6896845|XP_015038810.2|DPSE	LOC6555367|XP_026834029.1|DERE
OG0000596	LOC6902113|XP_002133644.2|DPSE	LOC6555750|XP_001982453.2|DERE
OG0000596	LOC4803225|XP_001360001.3|DPSE, LOC117183962|XP_033235598.1|DPSE	LOC6551766|XP_001980650.1|DERE
OG0000597	LOC4800368|XP_001357547.2|DPSE	LOC6554420|XP_001981921.1|DERE
OG0000597	LOC6896884|XP_002137074.3|DPSE	LOC6554850|XP_001981094.2|DERE
OG0000598	LOC6897185|XP_002137365.2|DPSE	LOC6553571|XP_001980341.1|DERE
OG0000599	LOC4813096|XP_001353665.2|DPSE	LOC6546449|XP_001971818.1|DERE
OG0000599	LOC4813310|XP_033241091.1|DPSE	LOC6545201|XP_001971062.2|DERE
OG0000600	LOC6898338|XP_015039563.2|DPSE	LOC6546612|XP_026836117.1|DERE
OG0000600	LOC26532284|XP_015039562.1|DPSE	LOC6546613|XP_015012485.1|DERE
OG0000601	LOC4817900|XP_001357390.2|DPSE	LOC6541616|XP_001970113.1|DERE
OG0000601	LOC6902759|XP_033236894.1|DPSE	LOC6542292|XP_026835313.1|DERE
OG0000602	LOC4816513|XP_001356129.2|DPSE	LOC6542381|XP_001969657.1|DERE
OG0000602	LOC4816712|XP_001356131.2|DPSE	LOC6542091|XP_001969656.1|DERE
OG0000603	LOC4817241|XP_001356615.4|DPSE	LOC6541878|XP_001970254.1|DERE
OG0000604	LOC6902540|XP_002133081.2|DPSE	LOC6542199|XP_001968462.1|DERE
OG0000604	LOC4816552|XP_001356001.1|DPSE	LOC6542308|XP_001968461.1|DERE
OG0000605	LOC4818195|XP_001357506.3|DPSE	LOC6548952|XP_001974075.1|DERE
OG0000606	LOC117185018|XP_033240344.1|DPSE	LOC6554897|XP_001982208.2|DERE
OG0000607	LOC4802096|XP_001359081.3|DPSE	LOC6552410|XP_001979808.1|DERE
OG0000607	LOC4803193|XP_001359976.3|DPSE	LOC6553490|XP_001979330.1|DERE
OG0000608	LOC4802179|XP_001359148.2|DPSE	LOC6554260|XP_001981681.1|DERE
OG0000608	LOC4802184|XP_033233462.1|DPSE	LOC6554134|XP_026839505.1|DERE
OG0000609	LOC6901587|XP_033239096.1|DPSE	LOC6542223|XP_026834784.1|DERE, LOC6542709|XP_026834549.1|DERE
OG0000610	LOC4813783|XP_001353483.3|DPSE	LOC6545274|XP_026832912.1|DERE
OG0000610	LOC4805242|XP_001361675.1|DPSE	LOC6548283|XP_001975109.1|DERE
OG0000611	LOC6898992|XP_004444534.3|DPSE	LOC6547814|XP_001975001.3|DERE
OG0000611	LOC6898249|XP_002138315.3|DPSE	LOC6548677|XP_001975360.1|DERE
OG0000612	LOC6900824|XP_033237968.1|DPSE	LOC6546201|XP_026833457.1|DERE, LOC6546202|XP_001972832.3|DERE
OG0000612	LOC6900822|XP_002135181.2|DPSE	LOC6546203|XP_001972833.1|DERE
OG0000614	LOC4800278|XP_001357617.3|DPSE	LOC6554429|XP_001981280.2|DERE
OG0000615	LOC4811656|XP_001352247.4|DPSE	LOC6550251|XP_026837703.1|DERE
OG0000615	LOC4801510|XP_001358589.2|DPSE	LOC6552276|XP_015009871.1|DERE
OG0000616	LOC4814421|XP_001354361.3|DPSE	LOC6550157|XP_026837836.1|DERE, LOC6550158|XP_026837838.1|DERE
OG0000617	LOC4800658|XP_001357891.4|DPSE	LOC6554511|XP_001981525.2|DERE
OG0000617	LOC4800836|XP_001358040.1|DPSE	LOC6553697|XP_001980403.1|DERE
OG0000618	LOC4800978|XP_001358159.3|DPSE	LOC6555397|XP_001982353.1|DERE
OG0000618	LOC4812876|XP_015042925.1|DPSE	LOC6543687|XP_026833940.1|DERE
OG0000619	LOC6898218|XP_002138284.2|DPSE	LOC6547300|XP_001974726.1|DERE
OG0000620	LOC6901295|XP_002133996.1|DPSE	LOC6550395|XP_026837856.1|DERE
OG0000620	LOC6900998|XP_033240629.1|DPSE	LOC6545641|XP_001972162.2|DERE
OG0000621	LOC4801862|XP_001358892.1|DPSE	LOC6553721|XP_001979432.1|DERE
OG0000621	LOC4815012|XP_001354963.1|DPSE	LOC6555513|XP_001982671.1|DERE
OG0000622	LOC4812350|XP_001352849.2|DPSE	LOC6545451|XP_001972134.1|DERE
OG0000622	LOC6900919|XP_002134715.3|DPSE	LOC6544980|XP_026832947.1|DERE
OG0000623	LOC4812255|XP_001352457.1|DPSE	LOC6545580|XP_001971114.1|DERE
OG0000623	LOC6900389|XP_002134782.1|DPSE	LOC6544305|XP_026832693.1|DERE
OG0000624	LOC4804445|XP_001361006.2|DPSE	LOC6547018|XP_001974705.1|DERE
OG0000625	LOC6900084|XP_002135442.3|DPSE	LOC6545199|XP_001972045.3|DERE
OG0000625	LOC4812270|XP_001352696.3|DPSE	LOC6545198|XP_001972044.1|DERE
OG0000626	LOC117183536|XP_033233519.1|DPSE	LOC6546932|XP_001974693.1|DERE, LOC6543060|XP_001969163.1|DERE
OG0000626	LOC4804552|XP_001361095.1|DPSE	LOC6547881|XP_001976425.1|DERE
OG0000627	LOC6900693|XP_002135057.2|DPSE	LOC6546326|XP_001972938.1|DERE
OG0000627	LOC4816010|XP_001355645.2|DPSE	LOC6551067|XP_001976927.1|DERE
OG0000628	LOC4816521|XP_001356133.3|DPSE	LOC6543399|XP_001969659.1|DERE
OG0000628	LOC26532948|XP_033236571.1|DPSE	LOC6541617|XP_001969415.1|DERE
OG0000629	LOC4803127|XP_001359921.1|DPSE	LOC6551895|XP_001980610.1|DERE
OG0000629	LOC4818181|XP_001357493.2|DPSE	LOC6548800|XP_001974057.1|DERE
OG0000630	LOC4816382|XP_001356278.3|DPSE	LOC6549450|XP_001974272.2|DERE
OG0000630	LOC4816685|XP_001356281.3|DPSE	LOC6549150|XP_001974279.1|DERE
OG0000631	LOC4817346|XP_003736148.2|DPSE	LOC26526275|XP_026835065.1|DERE
OG0000631	LOC4818061|XP_001357345.2|DPSE	LOC6542193|XP_001968947.2|DERE
OG0000632	LOC4817690|XP_033236034.1|DPSE	LOC6543461|XP_015015313.1|DERE
OG0000632	LOC6903174|XP_002132874.2|DPSE	LOC6541028|XP_001968245.2|DERE
OG0000633	LOC26532380|XP_033238178.1|DPSE	LOC6544682|XP_001972473.1|DERE
OG0000633	LOC117184390|XP_033237378.1|DPSE	LOC6544681|XP_026833969.1|DERE
OG0000635	LOC4805547|XP_001361933.3|DPSE	LOC6547753|XP_001974876.1|DERE
OG0000635	LOC4811660|XP_033239499.1|DPSE, LOC6903938|XP_033239641.1|DPSE	LOC6550676|XP_001978034.1|DERE
OG0000636	LOC4816727|XP_001356280.3|DPSE	LOC6549453|XP_026836184.1|DERE
OG0000636	LOC4816383|XP_001356279.1|DPSE	LOC6549452|XP_001974274.1|DERE
OG0000637	LOC4815481|XP_001355693.3|DPSE	LOC6550937|XP_026838587.1|DERE
OG0000637	LOC6902266|XP_033240055.1|DPSE	LOC6550939|XP_001976976.1|DERE
OG0000638	LOC4801740|XP_001358783.2|DPSE	LOC6555205|XP_026836650.1|DERE
OG0000638	LOC4815589|XP_001355506.1|DPSE, LOC6903708|XP_002136766.1|DPSE	LOC6549997|XP_026838375.1|DERE
OG0000639	LOC6900636|XP_015043044.2|DPSE	LOC6546173|XP_015014132.1|DERE
OG0000641	LOC26532899|XP_033235172.1|DPSE, LOC117183988|XP_033235670.1|DPSE, LOC6903516|XP_033235486.1|DPSE, LOC6903511|XP_033235682.1|DPSE, LOC6898466|XP_033234868.1|DPSE	LOC6541403|XP_001969274.3|DERE
OG0000642	LOC26532738|XP_033237250.1|DPSE	LOC6546814|XP_015011605.1|DERE
OG0000642	LOC6903497|XP_002132376.3|DPSE, LOC6903499|XP_002132378.3|DPSE, LOC6903498|XP_002132377.3|DPSE	LOC6543078|XP_001968903.3|DERE
OG0000643	LOC4801186|XP_001358318.3|DPSE	LOC6554360|XP_001981535.1|DERE, LOC6554359|XP_001981534.2|DERE, LOC6554361|XP_001981536.1|DERE
OG0000644	LOC6900790|XP_033239123.1|DPSE, LOC6900749|XP_002135108.2|DPSE	LOC6544541|XP_001972403.1|DERE, LOC6544540|XP_001972402.1|DERE, LOC6544539|XP_001972401.1|DERE
OG0000645	LOC26532189|XP_015036349.2|DPSE, LOC6903162|XP_002132863.2|DPSE	LOC26526202|XP_015015470.1|DERE
OG0000646	LOC4801783|XP_001358820.3|DPSE	LOC6555019|XP_001982031.1|DERE
OG0000646	LOC4801657|XP_015037346.2|DPSE	LOC6555100|XP_001981427.1|DERE
OG0000647	LOC4801911|XP_001358930.3|DPSE	LOC26526979|XP_015010542.2|DERE
OG0000647	LOC6902239|XP_002133766.3|DPSE	LOC6550763|XP_026838099.1|DERE
OG0000648	LOC6901232|XP_002133933.3|DPSE	LOC6550204|XP_001977560.1|DERE
OG0000648	LOC6901234|XP_002133935.2|DPSE	LOC6550205|XP_001977561.1|DERE
OG0000649	LOC6901152|XP_033238861.1|DPSE	LOC6550286|XP_026837821.1|DERE
OG0000649	LOC4814229|XP_001354341.1|DPSE	LOC6550289|XP_026838136.1|DERE
OG0000650	LOC4801767|XP_001358808.2|DPSE	LOC6554351|XP_001982049.1|DERE
OG0000650	LOC4811841|XP_001352382.1|DPSE	LOC6555819|XP_001982736.1|DERE
OG0000651	LOC4812007|XP_015043563.2|DPSE	LOC6543906|XP_001972977.1|DERE
OG0000651	LOC4813063|XP_001353653.1|DPSE	LOC6543577|XP_026833045.1|DERE
OG0000652	LOC26533502|XP_015039224.2|DPSE	LOC6542253|XP_001970576.1|DERE
OG0000652	LOC4815109|XP_001355134.1|DPSE	LOC6550893|XP_026838131.1|DERE
OG0000653	LOC26533820|XP_033238158.1|DPSE	LOC6553673|XP_001980415.1|DERE
OG0000653	LOC4801972|XP_001358985.1|DPSE	LOC6552294|XP_026831530.1|DERE
OG0000654	LOC4812389|XP_001352761.3|DPSE	LOC6545608|XP_026832909.1|DERE
OG0000654	LOC4812097|XP_033240237.1|DPSE	LOC6543916|XP_026833655.1|DERE
OG0000655	LOC4805460|XP_001361855.1|DPSE	LOC6546647|XP_001975856.1|DERE
OG0000655	LOC4817590|XP_033235187.1|DPSE	LOC6540972|XP_001968238.1|DERE
OG0000656	LOC4802578|XP_001359473.2|DPSE	LOC6553788|XP_015010084.1|DERE
OG0000656	LOC6897655|XP_002137794.2|DPSE	LOC6553787|XP_001980486.3|DERE
OG0000657	LOC117184960|XP_033240121.1|DPSE	LOC6544716|XP_001970967.1|DERE
OG0000657	LOC4817090|XP_001356700.2|DPSE	LOC6541828|XP_001968576.1|DERE
OG0000658	LOC6901354|XP_002134054.1|DPSE	LOC6550082|XP_001977532.1|DERE
OG0000658	LOC4802390|XP_001359318.3|DPSE	LOC6552884|XP_001979984.1|DERE
OG0000659	LOC4816635|XP_001356148.3|DPSE	LOC113564234|XP_026835623.1|DERE, LOC6542800|XP_001968496.1|DERE
OG0000659	LOC4816645|XP_033235703.1|DPSE	LOC6549152|XP_001974281.1|DERE
OG0000660	LOC4816947|XP_001356832.4|DPSE	LOC6541374|XP_026834620.1|DERE
OG0000661	LOC4811907|XP_001352685.1|DPSE	LOC6544489|XP_001971472.1|DERE
OG0000661	LOC4817136|XP_033235368.1|DPSE	LOC6543531|XP_026834239.1|DERE
OG0000662	LOC6900549|XP_002134933.1|DPSE	LOC6546384|XP_001971787.1|DERE
OG0000662	LOC6902103|XP_002133634.2|DPSE	LOC6554041|XP_026834870.1|DERE
OG0000663	LOC6898123|XP_002138203.2|DPSE	LOC6548581|XP_001976695.1|DERE
OG0000664	LOC4814640|XP_001355171.1|DPSE	LOC6551096|XP_001976901.1|DERE
OG0000665	LOC4803217|XP_001359993.3|DPSE	LOC6555380|XP_001981842.1|DERE
OG0000665	LOC4803215|XP_001359991.4|DPSE	LOC6555276|XP_001981841.2|DERE
OG0000666	LOC6898073|XP_002138158.2|DPSE	LOC6547622|XP_001974886.1|DERE
OG0000666	LOC4815799|XP_003736159.2|DPSE	LOC26526777|XP_015011479.1|DERE
OG0000667	LOC6902177|XP_002133708.2|DPSE	LOC6555514|XP_026838402.1|DERE
OG0000667	LOC4803113|XP_001359910.3|DPSE	LOC6551928|XP_001980626.1|DERE
OG0000668	LOC6897801|XP_002137906.2|DPSE	LOC6544435|XP_001973805.1|DERE
OG0000668	LOC4801302|XP_001358420.1|DPSE	LOC6553497|XP_001980224.1|DERE
OG0000669	LOC4815829|XP_001355515.4|DPSE	LOC6550638|XP_001978150.1|DERE
OG0000669	LOC4815547|XP_001355516.3|DPSE	LOC6550637|XP_001978149.1|DERE
OG0000670	LOC4816022|XP_033240399.1|DPSE	LOC6550923|XP_001976890.1|DERE
OG0000671	LOC6897786|XP_003736824.2|DPSE	LOC6552013|XP_026833401.1|DERE
OG0000671	LOC4801083|XP_001358242.1|DPSE	LOC6554199|XP_001981465.1|DERE
OG0000672	LOC6901691|XP_002134361.2|DPSE	LOC6551305|XP_026837487.1|DERE
OG0000672	LOC4815619|XP_033239563.1|DPSE	LOC6550436|XP_001977796.1|DERE
OG0000673	LOC4815456|XP_001355533.3|DPSE	LOC6551138|XP_001978284.1|DERE
OG0000673	LOC6900246|XP_002135575.2|DPSE	LOC6544602|XP_001973064.1|DERE
OG0000675	LOC6903379|XP_002132261.3|DPSE	LOC6542760|XP_001969211.1|DERE
OG0000677	LOC6900408|XP_002134800.1|DPSE	LOC6544616|XP_001972450.1|DERE
OG0000677	LOC4814535|XP_001354711.3|DPSE	LOC6551698|XP_001977159.1|DERE
OG0000678	LOC4802087|XP_001359074.2|DPSE	LOC6552354|XP_001979818.1|DERE
OG0000678	LOC4817546|XP_001356955.3|DPSE	LOC6543394|XP_001968210.1|DERE
OG0000679	LOC4814521|XP_001354807.2|DPSE	LOC6551166|XP_001977064.1|DERE
OG0000680	LOC6901622|XP_015041899.2|DPSE	LOC6550301|XP_026837952.1|DERE
OG0000680	LOC4814951|XP_001355006.1|DPSE	LOC6550360|XP_001977766.1|DERE
OG0000681	LOC4801877|XP_001358901.4|DPSE	LOC6553372|XP_001980209.1|DERE
OG0000681	LOC6901871|XP_002133409.1|DPSE	LOC6551073|XP_001978294.1|DERE
OG0000683	LOC4801778|XP_001358817.2|DPSE	LOC6555023|XP_026839676.1|DERE
OG0000684	LOC4802602|XP_033241815.1|DPSE	LOC6553887|XP_001980460.1|DERE
OG0000684	LOC6896814|XP_002137017.1|DPSE	LOC6554162|XP_001982120.1|DERE
OG0000685	LOC6901485|XP_002134171.2|DPSE	LOC6551406|XP_001977225.1|DERE
OG0000685	LOC4800856|XP_001358056.1|DPSE	LOC6553340|XP_001979313.1|DERE
OG0000686	LOC4803411|XP_001360158.2|DPSE	LOC6541693|XP_001970722.1|DERE
OG0000686	LOC4815149|XP_033239683.1|DPSE	LOC6550215|XP_026837780.1|DERE
OG0000687	LOC4812770|XP_001354049.2|DPSE	LOC6546518|XP_001971271.1|DERE
OG0000688	LOC15382879|XP_004444494.2|DPSE	LOC6546716|XP_015012113.1|DERE
OG0000689	LOC4804083|XP_001360701.1|DPSE	LOC6542233|XP_026834832.1|DERE
