Orthogroup	DPSE.longest_only	SLEB.longest_only
OG0002332	LOC4812068|XP_001352719.3|DPSE	LOC115622572|XP_030372411.1|SLEB
OG0002333	LOC6898614|XP_002138619.3|DPSE	LOC115619945|XP_030368836.1|SLEB
OG0002334	LOC4818020|XP_001357220.3|DPSE	LOC115620836|XP_030370129.1|SLEB, LOC115626565|XP_030377803.1|SLEB, LOC115626316|XP_030377512.1|SLEB
OG0002335	LOC6898566|XP_002138586.3|DPSE	LOC115624626|XP_030375244.1|SLEB
OG0002336	LOC4812124|XP_033240410.1|DPSE	LOC115628438|XP_030380399.1|SLEB
OG0002337	LOC6898867|XP_033234569.1|DPSE	LOC115627141|XP_030378582.1|SLEB
OG0002338	LOC4817780|XP_001357144.3|DPSE	LOC115631260|XP_030383831.1|SLEB
OG0002339	LOC6902511|XP_002133053.3|DPSE	LOC115628456|XP_030380433.1|SLEB
OG0002340	LOC4817014|XP_001356841.3|DPSE	LOC115631476|XP_030384090.1|SLEB
OG0002341	LOC4804085|XP_001360702.1|DPSE	LOC115628652|XP_030380683.1|SLEB
OG0002342	LOC4817341|XP_015035889.1|DPSE	LOC115625493|XP_030376406.1|SLEB, LOC115631009|XP_030383472.1|SLEB
OG0002343	LOC4816738|XP_001355956.3|DPSE	LOC115631017|XP_030383489.1|SLEB
OG0002344	LOC26533548|XP_033236789.1|DPSE	LOC115629841|XP_030382282.1|SLEB
OG0002345	LOC4805000|XP_001361470.2|DPSE	LOC115629649|XP_030382023.1|SLEB
OG0002346	LOC4816108|XP_001355782.2|DPSE	LOC115625888|XP_030376970.1|SLEB
OG0002347	LOC6898047|XP_002138133.2|DPSE	LOC115633688|XP_030387005.1|SLEB
OG0002348	LOC4817306|XP_033235353.1|DPSE	LOC115631387|XP_030383969.1|SLEB
OG0002349	LOC4805002|XP_003736961.3|DPSE	LOC115633919|XP_030387289.1|SLEB
OG0002350	LOC4805001|XP_033234249.1|DPSE	LOC115629611|XP_030381971.1|SLEB
OG0002351	LOC4804275|XP_001360856.3|DPSE	LOC115626994|XP_030378372.1|SLEB
OG0002352	LOC4805198|XP_001361643.2|DPSE	LOC115634054|XP_030387498.1|SLEB
OG0002353	LOC6903361|XP_002132242.2|DPSE	LOC115626187|XP_030377325.1|SLEB
OG0002354	LOC6902362|XP_002133308.1|DPSE	LOC115626368|XP_030377582.1|SLEB
OG0002355	LOC6902745|XP_002133259.2|DPSE	LOC115625684|XP_030376680.1|SLEB
OG0002356	LOC6903123|XP_002132833.3|DPSE, LOC4817496|XP_001356915.2|DPSE	LOC115630397|XP_030382780.1|SLEB
OG0002357	LOC4801730|XP_001358773.2|DPSE	LOC115625253|XP_030376106.1|SLEB
OG0002358	LOC117184099|XP_033236157.1|DPSE, LOC117184409|XP_033237489.1|DPSE	LOC115630494|XP_030382942.1|SLEB
OG0002359	LOC4815909|XP_001355722.1|DPSE	LOC115627066|XP_030378473.1|SLEB
OG0002360	LOC4817280|XP_001356860.1|DPSE	LOC115630585|XP_030383064.1|SLEB
OG0002361	LOC6900843|XP_033237624.1|DPSE	LOC115623164|XP_030373238.1|SLEB
OG0002362	LOC4817195|XP_015035828.2|DPSE	LOC115631490|XP_030384108.1|SLEB
OG0002363	LOC4817299|XP_001356402.1|DPSE	LOC115631139|XP_030383668.1|SLEB
OG0002364	LOC4817033|XP_015035785.2|DPSE	LOC115631982|XP_030384747.1|SLEB
OG0002365	LOC6902796|XP_015035780.2|DPSE	LOC115631278|XP_030383852.1|SLEB
OG0002366	LOC4817444|XP_001356728.3|DPSE	LOC115630760|XP_030383275.1|SLEB
OG0002367	LOC4817078|XP_015036059.2|DPSE	LOC115630992|XP_030383442.1|SLEB
OG0002368	LOC4818128|XP_001357192.1|DPSE	LOC115626337|XP_030377542.1|SLEB
OG0002369	LOC6897896|XP_002137998.2|DPSE, LOC4815283|XP_001354957.3|DPSE	LOC115629583|XP_030381936.1|SLEB
OG0002370	LOC6902704|XP_002133218.2|DPSE	LOC115626037|XP_030377147.1|SLEB
OG0002371	LOC4816330|XP_015036804.1|DPSE	LOC115625676|XP_030376673.1|SLEB
OG0002372	LOC4817792|XP_001357109.4|DPSE	LOC115628600|XP_030380643.1|SLEB
OG0002373	LOC4817344|XP_001356547.1|DPSE	LOC115631115|XP_030383635.1|SLEB
OG0002374	LOC6897161|XP_003736489.2|DPSE	LOC115621914|XP_030371610.1|SLEB
OG0002375	LOC4802018|XP_001359021.1|DPSE	LOC115624037|XP_030374475.1|SLEB
OG0002376	LOC4816111|XP_001355773.1|DPSE	LOC115625993|XP_030377097.1|SLEB
OG0002377	LOC4802440|XP_001359359.2|DPSE	LOC115625060|XP_030375792.1|SLEB
OG0002378	LOC4813788|XP_001353501.1|DPSE	LOC115622674|XP_030372548.1|SLEB
OG0002379	LOC4817489|XP_001356908.3|DPSE	LOC115631570|XP_030384222.1|SLEB
OG0002380	LOC4814921|XP_001355096.1|DPSE	LOC115629361|XP_030381673.1|SLEB
OG0002381	LOC4805350|XP_001361764.1|DPSE	LOC115626713|XP_030378016.1|SLEB
OG0002382	LOC4815218|XP_033240934.1|DPSE	LOC115627104|XP_030378521.1|SLEB
OG0002383	LOC4812321|XP_001352753.2|DPSE	LOC115628329|XP_030380246.1|SLEB
OG0002384	LOC6901166|XP_002133867.3|DPSE	LOC115630231|XP_030382644.1|SLEB
OG0002385	LOC4811846|XP_015044280.1|DPSE	LOC115627979|XP_030379735.1|SLEB
OG0002386	LOC4802901|XP_001359728.3|DPSE	LOC115623844|XP_030374245.1|SLEB
OG0002387	LOC4801234|XP_015037102.2|DPSE	LOC115620570|XP_030369724.1|SLEB
OG0002388	LOC4803095|XP_001359893.3|DPSE	LOC115625272|XP_030376135.1|SLEB
OG0002389	LOC6899197|XP_002136327.3|DPSE, LOC4800421|XP_001357699.1|DPSE	LOC115620296|XP_030369338.1|SLEB
OG0002390	LOC4816772|XP_001356055.3|DPSE	LOC115630543|XP_030383013.1|SLEB
OG0002391	LOC4805399|XP_001361804.2|DPSE	LOC115632949|XP_030386109.1|SLEB
OG0002392	LOC4811994|XP_001352669.3|DPSE	LOC115622399|XP_030372188.1|SLEB
OG0002393	LOC6900032|XP_033237408.1|DPSE, LOC6897885|XP_002137987.1|DPSE	LOC115628294|XP_030380200.1|SLEB
OG0002394	LOC4802422|XP_001359342.2|DPSE	LOC115625219|XP_030376059.1|SLEB
OG0002395	LOC6897931|XP_033236597.1|DPSE	LOC115624348|XP_030374861.1|SLEB
OG0002396	LOC4803356|XP_001360110.3|DPSE	LOC115626919|XP_030378291.1|SLEB
OG0002397	LOC4803333|XP_001357518.1|DPSE	LOC115626081|XP_030377197.1|SLEB
OG0002398	LOC4815335|XP_001354928.3|DPSE	LOC115633420|XP_030386739.1|SLEB
OG0002399	LOC4805672|XP_001362032.2|DPSE	LOC115634456|XP_030388040.1|SLEB, LOC115624813|XP_030375519.1|SLEB
OG0002400	LOC4803936|XP_001360576.3|DPSE	LOC115621720|XP_030371297.1|SLEB, LOC115630023|XP_030382549.1|SLEB
OG0002401	LOC117184353|XP_033237266.1|DPSE	LOC115627918|XP_030379673.1|SLEB
OG0002402	LOC6897836|XP_002137941.2|DPSE	LOC115625287|XP_030376158.1|SLEB
OG0002403	LOC6897835|XP_033232643.1|DPSE	LOC115621324|XP_030370804.1|SLEB
OG0002404	LOC4802777|XP_001359637.2|DPSE	LOC115620509|XP_030369628.1|SLEB
OG0002405	LOC4802446|XP_001359364.3|DPSE	LOC115624222|XP_030374696.1|SLEB
OG0002406	LOC4812613|XP_001352579.3|DPSE	LOC115622115|XP_030371819.1|SLEB
OG0002407	LOC6897412|XP_033234752.1|DPSE	LOC115620394|XP_030369466.1|SLEB
OG0002408	LOC4802434|XP_001359356.1|DPSE	LOC115625056|XP_030375778.1|SLEB
OG0002409	LOC4813025|XP_033240981.1|DPSE	LOC115633107|XP_030386351.1|SLEB
OG0002410	LOC4803285|XP_033241673.1|DPSE	LOC115623956|XP_030374381.1|SLEB
OG0002411	LOC4803036|XP_001359838.1|DPSE	LOC115623530|XP_030373772.1|SLEB
OG0002412	LOC13036350|XP_033233061.1|DPSE	LOC115628660|XP_030380687.1|SLEB
OG0002413	LOC4815497|XP_001355571.1|DPSE	LOC115629846|XP_030382286.1|SLEB
OG0002414	LOC4812263|XP_001352456.2|DPSE	LOC115633056|XP_030386261.1|SLEB
OG0002415	LOC4802615|XP_001359502.4|DPSE	LOC115623387|XP_030373548.1|SLEB
OG0002416	LOC4811848|XP_033237142.1|DPSE	LOC115627861|XP_030379582.1|SLEB
OG0002418	LOC6897797|XP_002137902.2|DPSE	LOC115620589|XP_030369758.1|SLEB
OG0002419	LOC4816016|XP_015041091.2|DPSE	LOC115629362|XP_030381676.1|SLEB
OG0002420	LOC4812067|XP_001352481.1|DPSE	LOC115632828|XP_030385942.1|SLEB, LOC115632827|XP_030385940.1|SLEB
OG0002421	LOC4802153|XP_001359129.3|DPSE	LOC115625415|XP_030376314.1|SLEB
OG0002422	LOC4802717|XP_015038028.1|DPSE	LOC115623520|XP_030373761.1|SLEB
OG0002423	LOC4813902|XP_001353940.2|DPSE	LOC115622335|XP_030372107.1|SLEB
OG0002424	LOC4811794|XP_001352361.1|DPSE	LOC115628016|XP_030379806.1|SLEB
OG0002425	LOC6902297|XP_033240720.1|DPSE, LOC6902295|XP_033240719.1|DPSE	LOC115626778|XP_030378104.1|SLEB
OG0002426	LOC4813386|XP_001353674.3|DPSE	LOC115623080|XP_030373139.1|SLEB
OG0002427	LOC4811793|XP_001352360.3|DPSE	LOC115627865|XP_030379606.1|SLEB
OG0002428	LOC6902138|XP_002133669.2|DPSE	LOC115627112|XP_030378538.1|SLEB
OG0002429	LOC4814034|XP_033238279.1|DPSE	LOC115622869|XP_030372816.1|SLEB
OG0002430	LOC4803493|XP_015039118.2|DPSE	LOC115629395|XP_030381709.1|SLEB
OG0002431	LOC6903882|XP_002136629.1|DPSE	LOC115620073|XP_030369095.1|SLEB
OG0002432	LOC4815138|XP_001355173.3|DPSE	LOC115627150|XP_030378588.1|SLEB
OG0002433	LOC6899369|XP_002136158.2|DPSE	LOC115622016|XP_030371731.1|SLEB
OG0002434	LOC4802132|XP_001359112.3|DPSE	LOC115628085|XP_030379922.1|SLEB
OG0002435	LOC6901476|XP_033239515.1|DPSE	LOC115629480|XP_030381811.1|SLEB
OG0002436	LOC4804876|XP_001361365.2|DPSE	LOC115620070|XP_030369086.1|SLEB
OG0002437	LOC4805164|XP_015040470.2|DPSE	LOC115634559|XP_030388235.1|SLEB
OG0002438	LOC4814729|XP_001354516.3|DPSE	LOC115627458|XP_030378988.1|SLEB
OG0002439	LOC4817941|XP_001357193.3|DPSE	LOC115626255|XP_030377418.1|SLEB
OG0002440	LOC4813289|XP_001353958.3|DPSE	LOC115632228|XP_030385148.1|SLEB
OG0002441	LOC6898791|XP_002138767.3|DPSE	LOC115633933|XP_030387309.1|SLEB
OG0002442	LOC4804000|XP_001360631.2|DPSE	LOC115624532|XP_030375116.1|SLEB
OG0002443	LOC4804882|XP_001361370.4|DPSE	LOC115629147|XP_030381370.1|SLEB
OG0002444	LOC4805701|XP_001362059.3|DPSE	LOC115624620|XP_030375230.1|SLEB
OG0002445	LOC4805150|XP_004444403.3|DPSE	LOC115625329|XP_030376217.1|SLEB
OG0002446	LOC4803985|XP_001360618.3|DPSE	LOC115631021|XP_030383500.1|SLEB
OG0002447	LOC4812897|XP_001354000.2|DPSE	LOC115622195|XP_030371946.1|SLEB, LOC115630210|XP_030382638.1|SLEB, LOC115630211|XP_030382639.1|SLEB
OG0002448	LOC4803694|XP_001360371.1|DPSE	LOC115621395|XP_030370900.1|SLEB
OG0002449	LOC4804176|XP_001360779.2|DPSE	LOC115630118|XP_030382593.1|SLEB
OG0002450	LOC4803233|XP_001360007.2|DPSE	LOC115624096|XP_030374545.1|SLEB
OG0002451	LOC4805044|XP_001361509.3|DPSE	LOC115634330|XP_030387847.1|SLEB
OG0002452	LOC4805209|XP_001361650.4|DPSE	LOC115634006|XP_030387392.1|SLEB
OG0002453	LOC4805210|XP_001361651.1|DPSE	LOC115623695|XP_030374033.1|SLEB
OG0002454	LOC4812861|XP_015043275.2|DPSE	LOC115622627|XP_030372494.1|SLEB
OG0002455	LOC4812860|XP_001353889.3|DPSE	LOC115622475|XP_030372279.1|SLEB
OG0002456	LOC26532019|XP_033234230.1|DPSE	LOC115624950|XP_030375661.1|SLEB
OG0002457	LOC4804903|XP_004444345.2|DPSE	LOC115619962|XP_030368853.1|SLEB
OG0002458	LOC4818175|XP_001357172.4|DPSE	LOC115624895|XP_030375607.1|SLEB
OG0002459	LOC4804388|XP_001360959.3|DPSE	LOC115627098|XP_030378518.1|SLEB
OG0002460	LOC6899070|XP_002138994.1|DPSE	LOC115624947|XP_030375658.1|SLEB
OG0002461	LOC4804095|XP_001360713.2|DPSE	LOC115634616|XP_030388324.1|SLEB
OG0002462	LOC4804604|XP_015040042.2|DPSE	LOC115634446|XP_030388029.1|SLEB
OG0002463	LOC4804304|XP_001360884.3|DPSE	LOC115626822|XP_030378166.1|SLEB
OG0002464	LOC4803998|XP_001360629.2|DPSE	LOC115624736|XP_030375421.1|SLEB
OG0002465	LOC4804824|XP_001361326.3|DPSE	LOC115624655|XP_030375296.1|SLEB
OG0002466	LOC26534353|XP_033237121.1|DPSE	LOC115627784|XP_030379454.1|SLEB
OG0002467	LOC6900660|XP_002135028.4|DPSE	LOC115622344|XP_030372116.1|SLEB
OG0002468	LOC4813841|XP_001353591.4|DPSE	LOC115634111|XP_030387534.1|SLEB
OG0002469	LOC4802768|XP_001359628.2|DPSE	LOC115621804|XP_030371447.1|SLEB
OG0002470	LOC4805036|XP_001361503.2|DPSE	LOC115621985|XP_030371702.1|SLEB
OG0002471	LOC4803387|XP_001357537.1|DPSE	LOC115634817|XP_030388595.1|SLEB
OG0002472	LOC4803673|XP_033234233.1|DPSE	LOC115629441|XP_030381754.1|SLEB, LOC115630093|XP_030382579.1|SLEB
OG0002473	LOC6898946|XP_002138907.2|DPSE	LOC115624669|XP_030375322.1|SLEB
OG0002474	LOC4813072|XP_033239972.1|DPSE	LOC115622898|XP_030372877.1|SLEB
OG0002475	LOC4800403|XP_001357686.1|DPSE	LOC115621671|XP_030371242.1|SLEB
OG0002476	LOC4804214|XP_033235129.1|DPSE	LOC115619978|XP_030368875.1|SLEB
OG0002477	LOC6898157|XP_002138235.2|DPSE	LOC115632990|XP_030386173.1|SLEB
OG0002478	LOC4804609|XP_033233735.1|DPSE	LOC115627076|XP_030378523.1|SLEB
OG0002479	LOC4803653|XP_001360336.1|DPSE	LOC115624756|XP_030375448.1|SLEB
OG0002480	LOC26533805|XP_033234126.1|DPSE	LOC115634254|XP_030387708.1|SLEB
OG0002481	LOC4814890|XP_001354740.1|DPSE	LOC115629104|XP_030381286.1|SLEB
OG0002482	LOC6898811|XP_002138785.2|DPSE	LOC115634245|XP_030387699.1|SLEB
OG0002483	LOC4803511|XP_001360224.3|DPSE	LOC115624229|XP_030374709.1|SLEB
OG0002484	LOC4803939|XP_001360579.1|DPSE	LOC115621714|XP_030371288.1|SLEB
OG0002485	LOC4805071|XP_001361533.2|DPSE	LOC115630963|XP_030383401.1|SLEB
OG0002486	LOC4812127|XP_001352406.3|DPSE	LOC115624749|XP_030375437.1|SLEB
OG0002487	LOC6902744|XP_015036866.2|DPSE	LOC115625836|XP_030376895.1|SLEB
OG0002488	LOC4805276|XP_001361701.2|DPSE	LOC115624607|XP_030375217.1|SLEB
OG0002489	LOC6903581|XP_002132449.2|DPSE, LOC4811983|XP_015044010.2|DPSE	LOC115621007|XP_030370390.1|SLEB
OG0002490	LOC4805549|XP_001361935.2|DPSE	LOC115634007|XP_030387393.1|SLEB
OG0002491	LOC4812815|XP_001353529.4|DPSE	LOC115633101|XP_030386341.1|SLEB
OG0002492	LOC4804151|XP_001360757.1|DPSE	LOC115620547|XP_030369693.1|SLEB
OG0002493	LOC4805078|XP_001361540.3|DPSE	LOC115626982|XP_030378361.1|SLEB
OG0002494	LOC4802709|XP_001359576.3|DPSE	LOC115623923|XP_030374340.1|SLEB
OG0002495	LOC4804014|XP_001360644.1|DPSE	LOC115622644|XP_030372550.1|SLEB
OG0002496	LOC4802213|XP_001359181.1|DPSE	LOC115625351|XP_030376245.1|SLEB
OG0002497	LOC4812038|XP_001352546.3|DPSE	LOC115633163|XP_030386434.1|SLEB
OG0002498	LOC4813924|XP_015043470.2|DPSE, LOC6901722|XP_002134390.2|DPSE, LOC6901665|XP_033239827.1|DPSE	LOC115622424|XP_030372219.1|SLEB
OG0002499	LOC4811945|XP_015043862.2|DPSE	LOC115622805|XP_030372733.1|SLEB
OG0002500	LOC4801108|XP_001358256.3|DPSE	LOC115621795|XP_030371429.1|SLEB
OG0002501	LOC4817193|XP_001356730.1|DPSE	LOC115630701|XP_030383213.1|SLEB
OG0002502	LOC6898745|XP_002138732.1|DPSE	LOC115633537|XP_030386857.1|SLEB
OG0002503	LOC117183721|XP_033234501.1|DPSE, LOC117184370|XP_033237356.1|DPSE	LOC115628194|XP_030380047.1|SLEB
OG0002504	LOC6900526|XP_002134913.2|DPSE	LOC115622209|XP_030371965.1|SLEB
OG0002505	LOC6901952|XP_033239305.1|DPSE, LOC4803765|XP_001360428.2|DPSE	LOC115627972|XP_030379727.1|SLEB
OG0002507	LOC6902652|XP_033235408.1|DPSE, LOC117183967|XP_033235610.1|DPSE, LOC6902649|XP_002133165.2|DPSE, LOC26532971|XP_033236866.1|DPSE, LOC117183930|XP_033235407.1|DPSE	LOC115626341|XP_030377549.1|SLEB
OG0002508	LOC4814277|XP_033240116.1|DPSE	LOC115627542|XP_030379110.1|SLEB
OG0002509	LOC4804126|XP_001360734.2|DPSE	LOC115634623|XP_030388340.1|SLEB
OG0002510	LOC6902292|XP_033238943.1|DPSE	LOC115628855|XP_030380965.1|SLEB
OG0002511	LOC6897419|XP_015037531.2|DPSE	LOC115620916|XP_030370273.1|SLEB
OG0002512	LOC26533625|XP_033237132.1|DPSE	LOC115627982|XP_030379738.1|SLEB
OG0002513	LOC4801512|XP_033232302.1|DPSE	LOC115620419|XP_030369503.1|SLEB
OG0002514	LOC4811886|XP_015043580.2|DPSE	LOC115624603|XP_030375208.1|SLEB
OG0002516	LOC4802666|XP_001359538.1|DPSE	LOC115624027|XP_030374464.1|SLEB
OG0002517	LOC4814756|XP_033238544.1|DPSE	LOC115627606|XP_030379190.1|SLEB
OG0002518	LOC6897219|XP_002137391.3|DPSE	LOC115620283|XP_030369317.1|SLEB
OG0002519	LOC4805527|XP_001361915.2|DPSE	LOC115629619|XP_030381981.1|SLEB
OG0002520	LOC4815996|XP_001355317.2|DPSE	LOC115627509|XP_030379063.1|SLEB
OG0002521	LOC4814259|XP_033239694.1|DPSE	LOC115627690|XP_030379293.1|SLEB
OG0002522	LOC4801454|XP_001358548.4|DPSE	LOC115621160|XP_030370580.1|SLEB
OG0002523	LOC4800711|XP_001357936.3|DPSE	LOC115625099|XP_030375863.1|SLEB
OG0002524	LOC4815572|XP_001355713.4|DPSE	LOC115629804|XP_030382226.1|SLEB
OG0002525	LOC4814123|XP_001354282.1|DPSE	LOC115622214|XP_030371969.1|SLEB
OG0002526	LOC6897243|XP_002137414.1|DPSE	LOC115620424|XP_030369511.1|SLEB
OG0002528	LOC4815785|XP_015041267.2|DPSE	LOC115628806|XP_030380879.1|SLEB
OG0002529	LOC4802088|XP_033241767.1|DPSE	LOC115621185|XP_030370619.1|SLEB
OG0002530	LOC4818022|XP_033236989.1|DPSE	LOC115625808|XP_030376850.1|SLEB
OG0002531	LOC4817859|XP_015035247.1|DPSE	LOC115626428|XP_030377661.1|SLEB
OG0002532	LOC6899764|XP_002135772.1|DPSE	LOC115628075|XP_030379909.1|SLEB
OG0002533	LOC4815952|XP_033240907.1|DPSE	LOC115626735|XP_030378042.1|SLEB
OG0002534	LOC4803910|XP_001360554.3|DPSE	LOC115629335|XP_030381645.1|SLEB
OG0002535	LOC4811852|XP_001352921.3|DPSE	LOC115633953|XP_030387333.1|SLEB
OG0002536	LOC4800496|XP_001357763.1|DPSE	LOC115621066|XP_030370451.1|SLEB
OG0002537	LOC4804296|XP_001360876.3|DPSE	LOC115634580|XP_030388273.1|SLEB
OG0002539	LOC4804697|XP_001361216.2|DPSE	LOC115634715|XP_030388458.1|SLEB
OG0002540	LOC4800689|XP_003736283.1|DPSE	LOC115621578|XP_030371128.1|SLEB
OG0002541	LOC6901237|XP_002133938.2|DPSE	LOC115627779|XP_030379448.1|SLEB
OG0002542	LOC4815408|XP_001355490.1|DPSE	LOC115626647|XP_030377912.1|SLEB
OG0002543	LOC4814457|XP_001355087.2|DPSE	LOC115627179|XP_030378640.1|SLEB
OG0002544	LOC4801733|XP_001358776.4|DPSE	LOC115620223|XP_030369224.1|SLEB
OG0002545	LOC4815617|XP_001355430.3|DPSE	LOC115626710|XP_030378005.1|SLEB
OG0002547	LOC4815234|XP_001355092.1|DPSE	LOC115628877|XP_030380993.1|SLEB
OG0002548	LOC4815101|XP_015042018.2|DPSE	LOC115627864|XP_030379601.1|SLEB
OG0002549	LOC4814208|XP_001354329.4|DPSE	LOC115627127|XP_030378558.1|SLEB
OG0002550	LOC6901414|XP_015041668.2|DPSE	LOC115628695|XP_030380733.1|SLEB
OG0002551	LOC6897393|XP_002137545.2|DPSE	LOC115621138|XP_030370551.1|SLEB
OG0002552	LOC4816941|XP_001356842.2|DPSE	LOC115625730|XP_030376741.1|SLEB
OG0002553	LOC4815853|XP_001355287.4|DPSE	LOC115627499|XP_030379046.1|SLEB
OG0002554	LOC4814347|XP_001354470.3|DPSE	LOC115626783|XP_030378108.1|SLEB
OG0002555	LOC4814338|XP_001354453.3|DPSE	LOC115627263|XP_030378751.1|SLEB
OG0002556	LOC4818045|XP_001357191.3|DPSE	LOC115626336|XP_030377541.1|SLEB
OG0002557	LOC6902152|XP_002133683.1|DPSE, LOC6903126|XP_002132836.1|DPSE	LOC115633035|XP_030386239.1|SLEB
OG0002558	LOC4801560|XP_001358632.1|DPSE	LOC115620595|XP_030369765.1|SLEB
OG0002559	LOC26531986|XP_015044384.2|DPSE	LOC115628077|XP_030379910.1|SLEB
OG0002560	LOC4801543|XP_001358617.1|DPSE	LOC115620522|XP_030369648.1|SLEB
OG0002561	LOC4801009|XP_001358182.4|DPSE	LOC115620350|XP_030369411.1|SLEB
OG0002562	LOC4815405|XP_001355723.2|DPSE	LOC115627250|XP_030378736.1|SLEB
OG0002563	LOC4814599|XP_001354736.3|DPSE	LOC115627248|XP_030378733.1|SLEB
OG0002564	LOC4800387|XP_001357672.2|DPSE	LOC115620254|XP_030369264.1|SLEB
OG0002565	LOC4800362|XP_033232493.1|DPSE	LOC115621236|XP_030370687.1|SLEB
OG0002566	LOC6897218|XP_002137390.3|DPSE	LOC115620364|XP_030369429.1|SLEB
OG0002567	LOC4815922|XP_033240140.1|DPSE	LOC115629877|XP_030382335.1|SLEB
OG0002568	LOC4803014|XP_001359816.2|DPSE	LOC115626895|XP_030378265.1|SLEB
OG0002569	LOC4813608|XP_001353325.2|DPSE	LOC115625221|XP_030376064.1|SLEB
OG0002570	LOC4801433|XP_015037250.2|DPSE	LOC115621653|XP_030371216.1|SLEB
OG0002571	LOC4801435|XP_001358530.3|DPSE	LOC115621675|XP_030371246.1|SLEB
OG0002572	LOC4804964|XP_001361440.4|DPSE, LOC15382895|XP_033233480.1|DPSE	LOC115634285|XP_030387798.1|SLEB
OG0002573	LOC4801444|XP_001358538.1|DPSE	LOC115621416|XP_030370925.1|SLEB
OG0002574	LOC4801456|XP_001358550.5|DPSE	LOC115620657|XP_030369867.1|SLEB
OG0002575	LOC4802574|XP_001359469.4|DPSE	LOC115623620|XP_030373902.1|SLEB
OG0002576	LOC6901172|XP_002133873.2|DPSE	LOC115627182|XP_030378643.1|SLEB
OG0002577	LOC4813486|XP_001353798.2|DPSE	LOC115632339|XP_030385303.1|SLEB
OG0002578	LOC4817573|XP_001356978.3|DPSE	LOC115630596|XP_030383075.1|SLEB
OG0002579	LOC4817766|XP_001357162.1|DPSE	LOC115631872|XP_030384580.1|SLEB
OG0002580	LOC6898638|XP_002138643.1|DPSE	LOC115633807|XP_030387151.1|SLEB
OG0002581	LOC4801690|XP_033236130.1|DPSE	LOC115621016|XP_030370396.1|SLEB
OG0002582	LOC4802131|XP_001359111.2|DPSE	LOC115628093|XP_030379930.1|SLEB
OG0002583	LOC6897007|XP_015038778.2|DPSE	LOC115621615|XP_030371170.1|SLEB
OG0002584	LOC4812170|XP_001352937.1|DPSE	LOC115633037|XP_030386245.1|SLEB
OG0002585	LOC6900242|XP_002135571.1|DPSE	LOC115634021|XP_030387413.1|SLEB
OG0002586	LOC4801838|XP_015037412.1|DPSE	LOC115620328|XP_030369382.1|SLEB
OG0002587	LOC4801583|XP_001358653.2|DPSE	LOC115620684|XP_030369913.1|SLEB
OG0002588	LOC4801508|XP_001358587.2|DPSE	LOC115620442|XP_030369530.1|SLEB
OG0002589	LOC6897150|XP_033235784.1|DPSE	LOC115620623|XP_030369810.1|SLEB
OG0002590	LOC4814811|XP_001354674.2|DPSE	LOC115627630|XP_030379226.1|SLEB
OG0002591	LOC4800311|XP_001357595.4|DPSE	LOC115620668|XP_030369884.1|SLEB
OG0002592	LOC4800668|XP_001357900.4|DPSE	LOC115621610|XP_030371163.1|SLEB
OG0002593	LOC4800663|XP_015038585.2|DPSE	LOC115621178|XP_030370602.1|SLEB
OG0002594	LOC4801641|XP_033236382.1|DPSE	LOC115620759|XP_030370016.1|SLEB
OG0002595	LOC4801840|XP_033239539.1|DPSE	LOC115620212|XP_030369209.1|SLEB
OG0002596	LOC4801995|XP_015037528.2|DPSE	LOC115621124|XP_030370530.1|SLEB
OG0002597	LOC4801047|XP_001358210.1|DPSE	LOC115620726|XP_030369966.1|SLEB
OG0002598	LOC6896963|XP_033240338.1|DPSE	LOC115620194|XP_030369185.1|SLEB
OG0002599	LOC4802130|XP_001359110.3|DPSE	LOC115628083|XP_030379920.1|SLEB
OG0002600	LOC4804712|XP_033234227.1|DPSE	LOC115620345|XP_030369409.1|SLEB
OG0002601	LOC4800866|XP_001358064.3|DPSE	LOC115623876|XP_030374284.1|SLEB
OG0002602	LOC6896838|XP_003736278.3|DPSE	LOC115621853|XP_030371525.1|SLEB
OG0002603	LOC4800293|XP_015038748.2|DPSE	LOC115621625|XP_030371181.1|SLEB
OG0002604	LOC4800303|XP_001357645.3|DPSE	LOC115621781|XP_030371396.1|SLEB
OG0002605	LOC4800874|XP_001358071.2|DPSE	LOC115620690|XP_030369919.1|SLEB
OG0002606	LOC4801294|XP_033234631.1|DPSE	LOC115621484|XP_030371005.1|SLEB
OG0002607	LOC4801293|XP_001358413.3|DPSE	LOC115621488|XP_030371014.1|SLEB
OG0002608	LOC4802792|XP_001359638.4|DPSE	LOC115625145|XP_030375926.1|SLEB
OG0002609	LOC4804895|XP_001361381.2|DPSE	LOC115632020|XP_030384827.1|SLEB
OG0002610	LOC4800850|XP_001358051.3|DPSE	LOC115623660|XP_030373978.1|SLEB
OG0002611	LOC4800597|XP_001357843.1|DPSE	LOC115625517|XP_030376441.1|SLEB
OG0002612	LOC4801854|XP_001358885.2|DPSE	LOC115629635|XP_030381996.1|SLEB, LOC115620887|XP_030370229.1|SLEB
OG0002613	LOC4801764|XP_033232482.1|DPSE	LOC115620505|XP_030369620.1|SLEB
OG0002614	LOC4801081|XP_001358240.4|DPSE	LOC115621173|XP_030370597.1|SLEB
OG0002615	LOC4814001|XP_001354145.3|DPSE	LOC115633443|XP_030386756.1|SLEB
OG0002616	LOC4801189|XP_001358319.1|DPSE	LOC115620844|XP_030370143.1|SLEB
