Orthogroup	DPSE.longest_only	DSUB.longest_only
OG0000446	LOC26533159|XP_033238493.1|DPSE	LOC117891520|XP_034652911.1|DSUB
OG0000446	LOC26533789|XP_015039595.2|DPSE	LOC117891190|XP_034652415.1|DSUB
OG0000447	LOC4811655|XP_033237395.1|DPSE	LOC117893569|XP_034656131.1|DSUB
OG0000448	LOC4800339|XP_001357574.4|DPSE	LOC117897812|XP_034662752.1|DSUB
OG0000448	LOC6896664|XP_002136879.3|DPSE	LOC117898054|XP_034663108.1|DSUB
OG0000449	LOC4813182|XP_015042858.1|DPSE	LOC117893499|XP_034656026.1|DSUB
OG0000449	LOC6902390|XP_015036959.2|DPSE	LOC117902270|XP_034669421.1|DSUB
OG0000450	LOC6901491|XP_033238347.1|DPSE	LOC117893052|XP_034655327.1|DSUB
OG0000450	LOC4814789|XP_033241509.1|DPSE	LOC117889922|XP_034650342.1|DSUB
OG0000451	LOC4815573|XP_033240197.1|DPSE	LOC117903786|XP_034672102.1|DSUB
OG0000451	LOC4815439|XP_015041153.1|DPSE	LOC117903784|XP_034672101.1|DSUB
OG0000453	LOC4801654|XP_001358707.1|DPSE	LOC117898028|XP_034663057.1|DSUB
OG0000453	LOC6897293|XP_033232328.1|DPSE	LOC117898152|XP_034663241.1|DSUB
OG0000454	LOC4801918|XP_001358936.5|DPSE	LOC117898919|XP_034664518.1|DSUB
OG0000454	LOC4813982|XP_001354138.3|DPSE	LOC117893558|XP_034656111.1|DSUB
OG0000455	LOC4804929|XP_001361412.3|DPSE	LOC117889906|XP_034650323.1|DSUB
OG0000456	LOC6899812|XP_033237282.1|DPSE	LOC117902938|XP_034670433.1|DSUB
OG0000456	LOC4816475|XP_033235273.1|DPSE	LOC117902715|XP_034670168.1|DSUB
OG0000457	LOC6902400|XP_033235312.1|DPSE	LOC117901869|XP_034668716.1|DSUB
OG0000457	LOC6902413|XP_015037006.2|DPSE	LOC117900473|XP_034666743.1|DSUB
OG0000458	LOC4816493|XP_033236608.1|DPSE	LOC117902176|XP_034669210.1|DSUB
OG0000460	LOC6903205|XP_002132905.2|DPSE, LOC6903204|XP_002132904.3|DPSE	LOC117900638|XP_034666959.1|DSUB
OG0000462	LOC4803251|XP_003736931.1|DPSE	LOC117899554|XP_034665534.1|DSUB
OG0000462	LOC4803253|XP_003736932.1|DPSE	LOC117899555|XP_034665535.1|DSUB
OG0000463	LOC4800547|XP_033233048.1|DPSE	LOC117899482|XP_034665405.1|DSUB
OG0000463	LOC6896802|XP_002137006.2|DPSE	LOC117899481|XP_034665404.1|DSUB
OG0000464	LOC4816556|XP_001355894.4|DPSE	LOC117902178|XP_034669226.1|DSUB
OG0000464	LOC4816525|XP_001355893.2|DPSE	LOC117901010|XP_034667499.1|DSUB
OG0000464	LOC6902926|XP_002132652.2|DPSE	LOC117900923|XP_034667377.1|DSUB
OG0000465	LOC6896753|XP_002136960.3|DPSE	LOC117898136|XP_034663221.1|DSUB
OG0000465	LOC4800439|XP_015038727.2|DPSE	LOC117896630|XP_034660962.1|DSUB
OG0000466	LOC4814594|XP_033240458.1|DPSE	LOC117903443|XP_034671366.1|DSUB
OG0000466	LOC117183175|XP_015035633.1|DPSE	LOC117901214|XP_034667772.1|DSUB
OG0000467	LOC4803477|XP_033234756.1|DPSE	LOC117889730|XP_034650042.1|DSUB
OG0000467	LOC4803474|XP_001360192.3|DPSE	LOC117892743|XP_034655058.1|DSUB
OG0000468	LOC4801981|XP_001358993.1|DPSE	LOC117899650|XP_034665720.1|DSUB
OG0000468	LOC4805418|XP_001361821.2|DPSE	LOC117891869|XP_034653526.1|DSUB
OG0000469	LOC6902992|XP_033235476.1|DPSE	LOC117900901|XP_034667343.1|DSUB
OG0000469	LOC6902998|XP_002132720.3|DPSE	LOC117902669|XP_034670090.1|DSUB
OG0000470	LOC4812830|XP_001353507.1|DPSE	LOC117895760|XP_034659523.1|DSUB
OG0000470	LOC4812027|XP_001352999.3|DPSE	LOC117894646|XP_034657709.1|DSUB
OG0000471	LOC4812228|XP_001352754.4|DPSE	LOC117893563|XP_034656123.1|DSUB
OG0000471	LOC4816295|XP_001355971.4|DPSE	LOC117901544|XP_034668226.1|DSUB
OG0000473	LOC4815979|XP_001355633.1|DPSE	LOC117897071|XP_034661581.1|DSUB
OG0000473	LOC6901835|XP_002133373.3|DPSE	LOC117895905|XP_034659789.1|DSUB
OG0000474	LOC4814191|XP_001354334.2|DPSE	LOC117903428|XP_034671342.1|DSUB
OG0000474	LOC6897209|XP_002137381.2|DPSE	LOC117893426|XP_034655934.1|DSUB
OG0000474	LOC117184096|XP_033236155.1|DPSE	LOC117896914|XP_034661343.1|DSUB, LOC117896035|XP_034659935.1|DSUB
OG0000475	LOC6897308|XP_015037357.1|DPSE	LOC117898697|XP_034664203.1|DSUB
OG0000475	LOC4801685|XP_001358734.3|DPSE	LOC117898698|XP_034664206.1|DSUB
OG0000476	LOC4800591|XP_001357837.4|DPSE	LOC117897318|XP_034661977.1|DSUB
OG0000476	LOC4800590|XP_001357836.3|DPSE	LOC117897319|XP_034661978.1|DSUB
OG0000477	LOC4800956|XP_001358136.3|DPSE	LOC117898430|XP_034663713.1|DSUB
OG0000477	LOC4800953|XP_001358135.3|DPSE	LOC117898431|XP_034663714.1|DSUB
OG0000478	LOC4802188|XP_001359156.1|DPSE	LOC117897275|XP_034661895.1|DSUB
OG0000479	LOC4800707|XP_001357932.2|DPSE	LOC117897656|XP_034662529.1|DSUB
OG0000480	LOC4816379|XP_001355994.1|DPSE	LOC117902655|XP_034670074.1|DSUB
OG0000480	LOC4816589|XP_033236296.1|DPSE	LOC117901273|XP_034667858.1|DSUB
OG0000482	LOC4802606|XP_001359495.2|DPSE	LOC117897961|XP_034662955.1|DSUB
OG0000482	LOC4802905|XP_001359731.2|DPSE	LOC117897902|XP_034662872.1|DSUB
OG0000483	LOC6897483|XP_002137632.2|DPSE	LOC117898902|XP_034664475.1|DSUB
OG0000483	LOC6897482|XP_002137631.2|DPSE	LOC117898827|XP_034664384.1|DSUB
OG0000484	LOC4803254|XP_001360026.2|DPSE	LOC117899551|XP_034665530.1|DSUB
OG0000484	LOC4803255|XP_001360027.1|DPSE	LOC117899553|XP_034665533.1|DSUB
OG0000485	LOC4813554|XP_015043370.2|DPSE	LOC117894680|XP_034657748.1|DSUB
OG0000485	LOC4813359|XP_001353982.3|DPSE	LOC117900779|XP_034667151.1|DSUB, LOC117894679|XP_034657747.1|DSUB
OG0000486	LOC4804540|XP_015040001.2|DPSE	LOC117892738|XP_034655054.1|DSUB
OG0000486	LOC6898517|XP_015040000.1|DPSE	LOC117892735|XP_034655051.1|DSUB
OG0000487	LOC4803894|XP_001360539.1|DPSE	LOC117891591|XP_034653009.1|DSUB
OG0000487	LOC4803892|XP_001360538.2|DPSE	LOC117891587|XP_034653006.1|DSUB
OG0000488	LOC4817393|XP_001356448.3|DPSE	LOC117901151|XP_034667692.1|DSUB
OG0000488	LOC4817174|XP_033235628.1|DPSE	LOC117901153|XP_034667693.1|DSUB
OG0000489	LOC6897394|XP_002137546.2|DPSE	LOC117898560|XP_034663936.1|DSUB
OG0000489	LOC6901327|XP_002134028.2|DPSE	LOC117895090|XP_034658381.1|DSUB
OG0000490	LOC6901640|XP_002134309.2|DPSE	LOC117891490|XP_034652865.1|DSUB
OG0000490	LOC6901900|XP_002133435.3|DPSE	LOC117902712|XP_034670170.1|DSUB
OG0000491	LOC6897132|XP_002137312.3|DPSE	LOC117896801|XP_034661191.1|DSUB
OG0000491	LOC4804892|XP_001361380.2|DPSE	LOC117892529|XP_034654724.1|DSUB
OG0000492	LOC4804517|XP_001361068.1|DPSE	LOC117890647|XP_034651491.1|DSUB
OG0000492	LOC4816478|XP_001356185.1|DPSE	LOC117900605|XP_034666910.1|DSUB
OG0000493	LOC6897037|XP_002137222.1|DPSE, LOC4801087|XP_001358245.1|DPSE	LOC117898278|XP_034663424.1|DSUB, LOC117898106|XP_034663181.1|DSUB
OG0000494	LOC4802119|XP_015037624.2|DPSE	LOC117898864|XP_034664433.1|DSUB
OG0000494	LOC4817837|XP_001357351.1|DPSE	LOC117900094|XP_034666204.1|DSUB
OG0000495	LOC4815884|XP_001355565.2|DPSE	LOC117903118|XP_034670836.1|DSUB
OG0000495	LOC4805723|XP_001362078.2|DPSE	LOC117891892|XP_034653586.1|DSUB
OG0000496	LOC4818067|XP_001357224.4|DPSE	LOC117902144|XP_034669171.1|DSUB
OG0000497	LOC4817718|XP_033236995.1|DPSE	LOC117901651|XP_034668379.1|DSUB
OG0000497	LOC4817741|XP_015035668.2|DPSE	LOC117900798|XP_034667171.1|DSUB
OG0000498	LOC4802148|XP_001359125.3|DPSE	LOC117896772|XP_034661140.1|DSUB
OG0000499	LOC4804869|XP_001361358.1|DPSE	LOC117891668|XP_034653124.1|DSUB
OG0000499	LOC4814344|XP_001354466.2|DPSE	LOC117890917|XP_034651940.1|DSUB
OG0000500	LOC6900819|XP_002135178.2|DPSE	LOC117893546|XP_034656088.1|DSUB
OG0000500	LOC4813205|XP_033238702.1|DPSE	LOC117894008|XP_034656723.1|DSUB
OG0000501	LOC4803604|XP_001360299.1|DPSE	LOC117890542|XP_034651358.1|DSUB
OG0000501	LOC6898148|XP_002138226.1|DPSE	LOC117890546|XP_034651361.1|DSUB
OG0000501	LOC6898149|XP_002138227.1|DPSE	LOC117890543|XP_034651359.1|DSUB, LOC117890545|XP_034651360.1|DSUB
OG0000501	LOC4816996|XP_001356361.3|DPSE	LOC117900315|XP_034666535.1|DSUB
OG0000503	LOC4803733|XP_001360402.4|DPSE	LOC117890091|XP_034650642.1|DSUB
OG0000503	LOC6898206|XP_002138275.3|DPSE, LOC4803732|XP_033235094.1|DPSE	LOC117889771|XP_034650124.1|DSUB
OG0000503	LOC6898205|XP_033235093.1|DPSE	LOC117889773|XP_034650125.1|DSUB
OG0000504	LOC4812375|XP_001352827.2|DPSE	LOC117893972|XP_034656667.1|DSUB
OG0000505	LOC4814983|XP_033237360.1|DPSE	LOC117903152|XP_034670879.1|DSUB
OG0000505	LOC6901282|XP_002133983.3|DPSE	LOC117889658|XP_034650004.1|DSUB
OG0000506	LOC4802115|XP_001359096.4|DPSE	LOC117899197|XP_034664960.1|DSUB
OG0000507	LOC4814804|XP_001354869.1|DPSE	LOC117896041|XP_034659944.1|DSUB
OG0000507	LOC4814494|XP_001354870.1|DPSE	LOC117896052|XP_034659955.1|DSUB
OG0000508	LOC4814140|XP_033239943.1|DPSE	LOC117893534|XP_034656068.1|DSUB
OG0000509	LOC6898238|XP_002138304.2|DPSE	LOC117890430|XP_034651149.1|DSUB
OG0000509	LOC4803793|XP_033233214.1|DPSE	LOC117889863|XP_034650259.1|DSUB
OG0000510	LOC4805292|XP_001361714.2|DPSE	LOC117891076|XP_034652145.1|DSUB
OG0000510	LOC4805289|XP_001361711.3|DPSE	LOC117891077|XP_034652147.1|DSUB
OG0000511	LOC4817417|XP_001356535.3|DPSE	LOC117902586|XP_034669975.1|DSUB
OG0000511	LOC6902879|XP_033235822.1|DPSE	LOC117901177|XP_034667720.1|DSUB, LOC117902585|XP_034669974.1|DSUB
OG0000512	LOC4817038|XP_002132750.2|DPSE	LOC117900462|XP_034666729.1|DSUB
OG0000512	LOC4812141|XP_033241147.1|DPSE	LOC117893136|XP_034655479.1|DSUB
OG0000513	LOC4803429|XP_001360144.1|DPSE	LOC117891279|XP_034652556.1|DSUB, LOC117891188|XP_034652413.1|DSUB
OG0000513	LOC4817864|XP_001357241.2|DPSE	LOC117901236|XP_034667800.1|DSUB
OG0000514	LOC4816915|XP_001356561.3|DPSE	LOC117901647|XP_034668374.1|DSUB
OG0000514	LOC4816891|XP_033235890.1|DPSE	LOC117901777|XP_034668569.1|DSUB
OG0000515	LOC4811700|XP_001352282.1|DPSE	LOC117902939|XP_034670437.1|DSUB
OG0000515	LOC4812992|XP_001353265.3|DPSE	LOC117893317|XP_034655795.1|DSUB
OG0000516	LOC4815755|XP_001355513.3|DPSE	LOC117892036|XP_034653855.1|DSUB
OG0000516	LOC4815593|XP_001355512.4|DPSE	LOC117903599|XP_034671735.1|DSUB
OG0000517	LOC4812631|XP_001353025.3|DPSE	LOC117895832|XP_034659661.1|DSUB
OG0000517	LOC6900297|XP_002135619.2|DPSE	LOC117895833|XP_034659662.1|DSUB
OG0000518	LOC6900403|XP_002134795.3|DPSE	LOC117895712|XP_034659455.1|DSUB
OG0000518	LOC4812402|XP_001352836.2|DPSE	LOC117894374|XP_034657269.1|DSUB, LOC117893980|XP_034656683.1|DSUB
OG0000518	LOC6900849|XP_002135207.2|DPSE	LOC117901227|XP_034667790.1|DSUB
OG0000519	LOC6900754|XP_033239748.1|DPSE	LOC117893264|XP_034655722.1|DSUB, LOC117893268|XP_034655727.1|DSUB
OG0000519	LOC6900756|XP_002135115.2|DPSE, LOC6900758|XP_002135117.2|DPSE	LOC117893433|XP_034655942.1|DSUB
OG0000521	LOC6901041|XP_002134520.2|DPSE	LOC117891135|XP_034652237.1|DSUB
OG0000521	LOC6901046|XP_002134525.3|DPSE	LOC117895966|XP_034659816.1|DSUB
OG0000522	LOC6902581|XP_002133109.2|DPSE	LOC117900417|XP_034666670.1|DSUB
OG0000522	LOC4802950|XP_001359763.3|DPSE	LOC117898073|XP_034663139.1|DSUB
OG0000522	LOC4815112|XP_001355111.1|DPSE	LOC117900274|XP_034666479.1|DSUB
OG0000523	LOC6904085|XP_002136435.2|DPSE	LOC117898619|XP_034664065.1|DSUB
OG0000523	LOC6901076|XP_015042262.1|DPSE	LOC117903474|XP_034671421.1|DSUB
OG0000524	LOC4800939|XP_001358125.3|DPSE	LOC117897512|XP_034662317.1|DSUB
OG0000524	LOC4801022|XP_015038701.2|DPSE	LOC117896215|XP_034660239.1|DSUB
OG0000525	LOC4805177|XP_001361624.2|DPSE	LOC117892695|XP_034654996.1|DSUB
OG0000525	LOC5495504|XP_001361623.2|DPSE	LOC117892694|XP_034654995.1|DSUB
OG0000526	LOC4818140|XP_001357255.2|DPSE	LOC117900268|XP_034666470.1|DSUB
OG0000526	LOC4804497|XP_001361053.1|DPSE	LOC117890421|XP_034651132.1|DSUB
OG0000527	LOC4817240|XP_001356485.3|DPSE	LOC117902251|XP_034669398.1|DSUB
OG0000527	LOC4816819|XP_015035861.2|DPSE	LOC117900400|XP_034666647.1|DSUB
OG0000528	LOC6903017|XP_002132739.2|DPSE	LOC117901834|XP_034668658.1|DSUB
OG0000529	LOC6902524|XP_002133066.2|DPSE	LOC117900579|XP_034666879.1|DSUB
OG0000530	LOC4812787|XP_001354024.4|DPSE	LOC117894369|XP_034657262.1|DSUB
OG0000531	LOC117184243|XP_033236764.1|DPSE	LOC117901747|XP_034668525.1|DSUB
OG0000531	LOC4817140|XP_001356655.1|DPSE	LOC117900344|XP_034666577.1|DSUB
OG0000532	LOC4803054|XP_001359855.3|DPSE	LOC117897062|XP_034661549.1|DSUB
OG0000532	LOC4803053|XP_001359854.2|DPSE	LOC117896984|XP_034661430.1|DSUB
OG0000533	LOC6902320|XP_002133847.3|DPSE	LOC117895116|XP_034658417.1|DSUB
OG0000533	LOC4802027|XP_001359027.3|DPSE	LOC117897097|XP_034661632.1|DSUB
OG0000534	LOC6901710|XP_033239959.1|DPSE	LOC117892867|XP_034655085.1|DSUB
OG0000534	LOC4818103|XP_001357365.4|DPSE	LOC117900750|XP_034667121.1|DSUB
OG0000535	LOC6898885|XP_002138856.1|DPSE	LOC117892068|XP_034653947.1|DSUB
OG0000535	LOC6898130|XP_002138209.2|DPSE	LOC117891133|XP_034652232.1|DSUB
OG0000536	LOC4813683|XP_033238862.1|DPSE	LOC117894247|XP_034657078.1|DSUB
OG0000537	LOC6898108|XP_033234955.1|DPSE, LOC6898109|XP_033234956.1|DPSE	LOC117892217|XP_034654208.1|DSUB
OG0000538	LOC6898331|XP_002138386.1|DPSE	LOC117890197|XP_034650793.1|DSUB
OG0000538	LOC4805047|XP_001361512.1|DPSE	LOC117892301|XP_034654337.1|DSUB
OG0000539	LOC4802207|XP_001359174.1|DPSE	LOC117896547|XP_034660823.1|DSUB
OG0000539	LOC4802210|XP_001359178.1|DPSE	LOC117896548|XP_034660824.1|DSUB
OG0000540	LOC6903080|XP_002132798.1|DPSE	LOC117902488|XP_034669801.1|DSUB
OG0000540	LOC4817460|XP_001356846.4|DPSE	LOC117902489|XP_034669802.1|DSUB
OG0000541	LOC4804799|XP_001361304.1|DPSE	LOC117890110|XP_034650670.1|DSUB
OG0000542	LOC4803049|XP_001359850.3|DPSE	LOC117899231|XP_034664995.1|DSUB
OG0000542	LOC6899378|XP_002136151.2|DPSE	LOC117902930|XP_034670418.1|DSUB
OG0000543	LOC6896745|XP_002136952.1|DPSE	LOC117896705|XP_034661053.1|DSUB
OG0000543	LOC4804019|XP_001360649.4|DPSE	LOC117891488|XP_034652860.1|DSUB
OG0000544	LOC4812104|XP_001352839.3|DPSE	LOC117893971|XP_034656666.1|DSUB
OG0000544	LOC4802993|XP_033232452.1|DPSE	LOC117899717|XP_034665827.1|DSUB
OG0000545	LOC4801212|XP_001358338.4|DPSE	LOC117899274|XP_034665066.1|DSUB
OG0000545	LOC6897107|XP_002137291.1|DPSE	LOC117897659|XP_034662534.1|DSUB
OG0000546	LOC4802856|XP_033240635.1|DPSE, LOC6897824|XP_002137929.2|DPSE	LOC117896587|XP_034660900.1|DSUB
OG0000546	LOC4814743|XP_001354896.1|DPSE	LOC117889967|XP_034650424.1|DSUB
OG0000547	LOC4815193|XP_001354693.1|DPSE	LOC117903139|XP_034670868.1|DSUB
OG0000548	LOC4813681|XP_001354072.2|DPSE	LOC117893644|XP_034656221.1|DSUB
OG0000548	LOC6900873|XP_002135230.3|DPSE	LOC117893653|XP_034656234.1|DSUB
OG0000549	LOC4804535|XP_001361083.2|DPSE	LOC117891218|XP_034652453.1|DSUB
OG0000550	LOC4812471|XP_001352502.2|DPSE	LOC117895115|XP_034658412.1|DSUB
OG0000550	LOC26533319|XP_015043637.1|DPSE	LOC117901598|XP_034668305.1|DSUB
OG0000551	LOC6901104|XP_033240465.1|DPSE	LOC117890453|XP_034651181.1|DSUB
OG0000552	LOC4800418|XP_001357697.5|DPSE	LOC117898996|XP_034664630.1|DSUB
OG0000553	LOC4817137|XP_001356356.2|DPSE	LOC117900146|XP_034666269.1|DSUB
OG0000554	LOC4800560|XP_001357815.3|DPSE	LOC117899047|XP_034664698.1|DSUB
OG0000554	LOC5495514|XP_001357816.2|DPSE	LOC117899049|XP_034664700.1|DSUB
OG0000555	LOC6900978|XP_002134675.1|DPSE, LOC6900977|XP_002134674.1|DPSE	LOC117895286|XP_034658716.1|DSUB
OG0000555	LOC4812517|XP_001352676.2|DPSE	LOC117894224|XP_034657031.1|DSUB
OG0000556	LOC6901207|XP_002133908.3|DPSE	LOC117901224|XP_034667789.1|DSUB
OG0000556	LOC6897561|XP_002137706.1|DPSE	LOC117897499|XP_034662280.1|DSUB
OG0000557	LOC4802608|XP_001359497.3|DPSE	LOC117896873|XP_034661293.1|DSUB
OG0000557	LOC4802609|XP_001359498.4|DPSE	LOC117898263|XP_034663407.1|DSUB
OG0000558	LOC4802332|XP_001359270.2|DPSE	LOC117896412|XP_034660619.1|DSUB
OG0000558	LOC6901821|XP_033239197.1|DPSE, LOC6901823|XP_033239198.1|DPSE	LOC117903233|XP_034671024.1|DSUB
OG0000559	LOC4801045|XP_001358209.4|DPSE	LOC117897212|XP_034661807.1|DSUB
OG0000559	LOC4812750|XP_001353161.2|DPSE	LOC117893537|XP_034656076.1|DSUB
OG0000560	LOC4803500|XP_001360215.1|DPSE	LOC117889988|XP_034650462.1|DSUB
OG0000560	LOC4803499|XP_001360214.2|DPSE	LOC117889987|XP_034650461.1|DSUB
OG0000561	LOC4813498|XP_001353394.3|DPSE	LOC117894450|XP_034657439.1|DSUB
OG0000561	LOC6900472|XP_002134862.2|DPSE	LOC117894731|XP_034657816.1|DSUB
OG0000562	LOC4813232|XP_033237684.1|DPSE	LOC117893256|XP_034655712.1|DSUB
OG0000562	LOC4813279|XP_001353925.4|DPSE	LOC117895180|XP_034658534.1|DSUB
OG0000563	LOC6900525|XP_002134912.2|DPSE, LOC4813702|XP_001353495.3|DPSE	LOC117893257|XP_034655716.1|DSUB
OG0000564	LOC4813122|XP_001354077.2|DPSE	LOC117893655|XP_034656237.1|DSUB
OG0000564	LOC4813643|XP_001354078.2|DPSE	LOC117893659|XP_034656242.1|DSUB
OG0000564	LOC6900876|XP_002135233.1|DPSE	LOC117893660|XP_034656243.1|DSUB
OG0000566	LOC6897427|XP_002137578.1|DPSE	LOC117899129|XP_034664813.1|DSUB
OG0000566	LOC6900916|XP_002134708.2|DPSE	LOC117893071|XP_034655377.1|DSUB
OG0000567	LOC5614322|XP_001354847.1|DPSE	LOC117889642|XP_034649997.1|DSUB
OG0000567	LOC4814933|XP_001354848.1|DPSE	LOC117889643|XP_034649998.1|DSUB
OG0000568	LOC6902237|XP_033239367.1|DPSE	LOC117898826|XP_034664387.1|DSUB
OG0000568	LOC4802742|XP_001359605.4|DPSE	LOC117897751|XP_034662683.1|DSUB
OG0000569	LOC4801511|XP_001358590.1|DPSE	LOC117896961|XP_034661397.1|DSUB
OG0000569	LOC13036368|XP_033240924.1|DPSE	LOC117897571|XP_034662405.1|DSUB
OG0000570	LOC4801716|XP_001358761.2|DPSE	LOC117899079|XP_034664739.1|DSUB
OG0000570	LOC4801717|XP_001358762.3|DPSE	LOC117898942|XP_034664553.1|DSUB
OG0000571	LOC13036342|XP_033241136.1|DPSE	LOC117897446|XP_034662179.1|DSUB
OG0000571	LOC6897042|XP_015038775.1|DPSE	LOC117896912|XP_034661339.1|DSUB
OG0000572	LOC6897189|XP_002137369.3|DPSE	LOC117896508|XP_034660751.1|DSUB
OG0000572	LOC4801423|XP_001358519.4|DPSE	LOC117896459|XP_034660680.1|DSUB
OG0000573	LOC4813694|XP_015043436.2|DPSE	LOC117893063|XP_034655358.1|DSUB
OG0000573	LOC4804525|XP_001361074.2|DPSE	LOC117891216|XP_034652449.1|DSUB
OG0000574	LOC6900151|XP_002135490.1|DPSE	LOC117893764|XP_034656395.1|DSUB
OG0000574	LOC4803062|XP_001359863.3|DPSE	LOC117897575|XP_034662418.1|DSUB
OG0000575	LOC4813214|XP_001353412.3|DPSE	LOC117894302|XP_034657158.1|DSUB
OG0000575	LOC4813906|XP_001353411.4|DPSE	LOC117895190|XP_034658559.1|DSUB
OG0000576	LOC4802933|XP_001359748.5|DPSE	LOC117898098|XP_034663169.1|DSUB
OG0000577	LOC6902956|XP_033235893.1|DPSE	LOC117902259|XP_034669408.1|DSUB
OG0000577	LOC4817196|XP_001356666.2|DPSE	LOC117902660|XP_034670079.1|DSUB
OG0000578	LOC4816432|XP_001356044.4|DPSE	LOC117900003|XP_034666068.1|DSUB
OG0000578	LOC6898159|XP_015039207.2|DPSE	LOC117890379|XP_034651068.1|DSUB
OG0000579	LOC4801638|XP_001358693.1|DPSE	LOC117896769|XP_034661137.1|DSUB
OG0000579	LOC4813308|XP_001353500.1|DPSE	LOC117895766|XP_034659531.1|DSUB
OG0000580	LOC4803110|XP_015038295.1|DPSE	LOC117899778|XP_034665941.1|DSUB
OG0000580	LOC4803111|XP_033232517.1|DPSE	LOC117899779|XP_034665942.1|DSUB
OG0000581	LOC4803297|XP_015038440.1|DPSE	LOC117897689|XP_034662599.1|DSUB
OG0000581	LOC4814892|XP_033241443.1|DPSE	LOC117892987|XP_034655268.1|DSUB
OG0000582	LOC4813894|XP_001353277.4|DPSE	LOC117893420|XP_034655926.1|DSUB
OG0000582	LOC4803660|XP_001360343.1|DPSE	LOC117892553|XP_034654754.1|DSUB
OG0000583	LOC26534038|XP_015039506.1|DPSE	LOC117891055|XP_034652118.1|DSUB
OG0000583	LOC4804492|XP_033233386.1|DPSE	LOC117891598|XP_034653020.1|DSUB
OG0000584	LOC4816110|XP_001355835.2|DPSE	LOC117900576|XP_034666877.1|DSUB
OG0000584	LOC6898271|XP_033234614.1|DPSE	LOC117891595|XP_034653018.1|DSUB
OG0000584	LOC6902399|XP_002133334.2|DPSE	LOC117900361|XP_034666601.1|DSUB
OG0000585	LOC4814141|XP_001354201.2|DPSE	LOC117893797|XP_034656433.1|DSUB
OG0000585	LOC26533186|XP_015042409.1|DPSE	LOC117893611|XP_034656179.1|DSUB
OG0000586	LOC4803691|XP_001360368.3|DPSE	LOC117890147|XP_034650727.1|DSUB
OG0000586	LOC6898765|XP_002138743.2|DPSE	LOC117889930|XP_034650349.1|DSUB
OG0000589	LOC4815360|XP_001354625.3|DPSE	LOC117894262|XP_034657111.1|DSUB
OG0000590	LOC4801237|XP_001358360.1|DPSE	LOC117899643|XP_034665710.1|DSUB
OG0000590	LOC4814484|XP_001355168.1|DPSE	LOC117897370|XP_034662063.1|DSUB
OG0000592	LOC4803632|XP_001360320.1|DPSE	LOC117890975|XP_034652004.1|DSUB
OG0000592	LOC4803883|XP_001360531.2|DPSE	LOC117891576|XP_034652991.1|DSUB
OG0000593	LOC4800481|XP_015038591.2|DPSE	LOC117896778|XP_034661145.1|DSUB
OG0000593	LOC4811676|XP_001352261.1|DPSE	LOC117903075|XP_034670764.1|DSUB
OG0000594	LOC4801166|XP_001358300.1|DPSE	LOC117896295|XP_034660407.1|DSUB
OG0000594	LOC4802611|XP_001359500.4|DPSE	LOC117898096|XP_034663166.1|DSUB
OG0000595	LOC6897421|XP_033235936.1|DPSE	LOC117899688|XP_034665772.1|DSUB
OG0000595	LOC6896845|XP_015038810.2|DPSE	LOC117896796|XP_034661183.1|DSUB
OG0000596	LOC6902113|XP_002133644.2|DPSE	LOC117903345|XP_034671185.1|DSUB
OG0000596	LOC4803225|XP_001360001.3|DPSE, LOC117183962|XP_033235598.1|DPSE	LOC117899582|XP_034665589.1|DSUB
OG0000597	LOC4800368|XP_001357547.2|DPSE	LOC117896050|XP_034659950.1|DSUB
OG0000597	LOC6896884|XP_002137074.3|DPSE	LOC117897082|XP_034661611.1|DSUB
OG0000598	LOC6897185|XP_002137365.2|DPSE	LOC117896003|XP_034659890.1|DSUB
OG0000599	LOC4813310|XP_033241091.1|DPSE	LOC117893545|XP_034656087.1|DSUB
OG0000600	LOC6898338|XP_015039563.2|DPSE	LOC117890088|XP_034650637.1|DSUB
OG0000600	LOC26532284|XP_015039562.1|DPSE	LOC117890940|XP_034651965.1|DSUB
OG0000601	LOC4817900|XP_001357390.2|DPSE	LOC117900886|XP_034667306.1|DSUB
OG0000601	LOC6902759|XP_033236894.1|DPSE	LOC117902109|XP_034669108.1|DSUB
OG0000602	LOC4816513|XP_001356129.2|DPSE	LOC117901788|XP_034668589.1|DSUB
OG0000602	LOC4816712|XP_001356131.2|DPSE	LOC117901833|XP_034668657.1|DSUB
OG0000603	LOC4817241|XP_001356615.4|DPSE	LOC117902791|XP_034670297.1|DSUB
OG0000604	LOC6902540|XP_002133081.2|DPSE	LOC117900813|XP_034667195.1|DSUB
OG0000604	LOC4816552|XP_001356001.1|DPSE	LOC117900814|XP_034667198.1|DSUB
OG0000605	LOC4818195|XP_001357506.3|DPSE	LOC117900080|XP_034666175.1|DSUB
OG0000606	LOC117185018|XP_033240344.1|DPSE	LOC117895970|XP_034659820.1|DSUB
OG0000607	LOC4802096|XP_001359081.3|DPSE	LOC117897649|XP_034662515.1|DSUB
OG0000607	LOC4803193|XP_001359976.3|DPSE	LOC117898354|XP_034663578.1|DSUB
OG0000608	LOC4802179|XP_001359148.2|DPSE	LOC117898179|XP_034663278.1|DSUB
OG0000608	LOC4802184|XP_033233462.1|DPSE	LOC117895953|XP_034659794.1|DSUB
OG0000609	LOC6903188|XP_033236193.1|DPSE	LOC117901148|XP_034667682.1|DSUB
