Orthogroup	DPSE.longest_only	DSER.longest_only
OG0002358	LOC117184099|XP_033236157.1|DPSE, LOC117184409|XP_033237489.1|DPSE	LOC110183294|XP_020807187.1|DSER
OG0002359	LOC4815909|XP_001355722.1|DPSE	LOC110183236|XP_020807111.1|DSER
OG0002360	LOC4817280|XP_001356860.1|DPSE	LOC110184990|XP_020809301.1|DSER
OG0002361	LOC6900843|XP_033237624.1|DPSE	LOC110190134|XP_020816116.1|DSER
OG0002362	LOC4817195|XP_015035828.2|DPSE	LOC110182696|XP_020806450.1|DSER
OG0002363	LOC4817299|XP_001356402.1|DPSE	LOC110182664|XP_020806401.1|DSER, LOC110180221|XP_020803531.1|DSER
OG0002364	LOC4817033|XP_015035785.2|DPSE	LOC110182655|XP_020806385.1|DSER, LOC110180222|XP_020803532.1|DSER
OG0002365	LOC6902796|XP_015035780.2|DPSE	LOC110182681|XP_020806432.1|DSER
OG0002366	LOC4817444|XP_001356728.3|DPSE	LOC110179181|XP_020802243.1|DSER
OG0002367	LOC4817078|XP_015036059.2|DPSE	LOC110182246|XP_020805922.1|DSER
OG0002368	LOC4818128|XP_001357192.1|DPSE	LOC110186098|XP_020810799.1|DSER
OG0002369	LOC6897896|XP_002137998.2|DPSE, LOC4815283|XP_001354957.3|DPSE	LOC110180118|XP_020803417.1|DSER
OG0002370	LOC6902704|XP_002133218.2|DPSE	LOC110185988|XP_020810673.1|DSER
OG0002371	LOC4816330|XP_015036804.1|DPSE	LOC110185728|XP_020810371.1|DSER
OG0002372	LOC4817792|XP_001357109.4|DPSE	LOC110177067|XP_020799244.1|DSER
OG0002373	LOC4817344|XP_001356547.1|DPSE	LOC110187338|XP_020812384.1|DSER
OG0002374	LOC6897161|XP_003736489.2|DPSE	LOC110190556|XP_020816775.1|DSER
OG0002375	LOC4802018|XP_001359021.1|DPSE	LOC110185391|XP_020809829.1|DSER
OG0002376	LOC4816111|XP_001355773.1|DPSE	LOC110185552|XP_020810129.1|DSER
OG0002377	LOC4802440|XP_001359359.2|DPSE	LOC110177196|XP_020799451.1|DSER
OG0002378	LOC4813788|XP_001353501.1|DPSE	LOC110177485|XP_020799896.1|DSER
OG0002379	LOC4817489|XP_001356908.3|DPSE	LOC110181184|XP_020804521.1|DSER
OG0002380	LOC4814921|XP_001355096.1|DPSE	LOC110182063|XP_020805684.1|DSER
OG0002381	LOC4805350|XP_001361764.1|DPSE	LOC110179263|XP_020802377.1|DSER
OG0002382	LOC4815218|XP_033240934.1|DPSE	LOC110184120|XP_020808184.1|DSER
OG0002383	LOC4812321|XP_001352753.2|DPSE	LOC110177590|XP_020800033.1|DSER
OG0002384	LOC6901166|XP_002133867.3|DPSE	LOC110180159|XP_020803473.1|DSER
OG0002385	LOC4811846|XP_015044280.1|DPSE	LOC110185418|XP_020809890.1|DSER
OG0002386	LOC4802901|XP_001359728.3|DPSE	LOC110188468|XP_020813857.1|DSER
OG0002387	LOC4801234|XP_015037102.2|DPSE	LOC110190974|XP_020817328.1|DSER
OG0002388	LOC4803095|XP_001359893.3|DPSE	LOC110188720|XP_020814193.1|DSER
OG0002389	LOC6899197|XP_002136327.3|DPSE, LOC4800421|XP_001357699.1|DPSE	LOC110185244|XP_020809642.1|DSER
OG0002390	LOC4816772|XP_001356055.3|DPSE	LOC110183431|XP_020807371.1|DSER
OG0002391	LOC4805399|XP_001361804.2|DPSE	LOC110177337|XP_020799685.1|DSER
OG0002392	LOC4811994|XP_001352669.3|DPSE	LOC110185201|XP_020809586.1|DSER
OG0002393	LOC6900032|XP_033237408.1|DPSE, LOC6897885|XP_002137987.1|DPSE	LOC110177572|XP_020800007.1|DSER
OG0002394	LOC4802422|XP_001359342.2|DPSE	LOC110191787|XP_020818396.1|DSER
OG0002395	LOC6897931|XP_033236597.1|DPSE	LOC110187721|XP_020812825.1|DSER
OG0002396	LOC4803356|XP_001360110.3|DPSE	LOC110177796|XP_020800344.1|DSER
OG0002397	LOC4803333|XP_001357518.1|DPSE	LOC110181850|XP_020805418.1|DSER
OG0002398	LOC4815335|XP_001354928.3|DPSE	LOC110184421|XP_020808615.1|DSER
OG0002399	LOC4805672|XP_001362032.2|DPSE	LOC110189368|XP_020815074.1|DSER
OG0002400	LOC4803936|XP_001360576.3|DPSE	LOC110180023|XP_020803282.1|DSER
OG0002401	LOC117184353|XP_033237266.1|DPSE	LOC110185450|XP_020809943.1|DSER
OG0002402	LOC6897836|XP_002137941.2|DPSE	LOC110191741|XP_020818331.1|DSER
OG0002403	LOC6897835|XP_033232643.1|DPSE	LOC110191801|XP_020818412.1|DSER
OG0002404	LOC4802777|XP_001359637.2|DPSE	LOC110187662|XP_020812740.1|DSER
OG0002405	LOC4802446|XP_001359364.3|DPSE	LOC110177165|XP_020799410.1|DSER
OG0002406	LOC4812613|XP_001352579.3|DPSE	LOC110188532|XP_020813935.1|DSER
OG0002407	LOC6897412|XP_033234752.1|DPSE	LOC110186389|XP_020811208.1|DSER
OG0002408	LOC4802434|XP_001359356.1|DPSE	LOC110177129|XP_020799357.1|DSER
OG0002409	LOC4813025|XP_033240981.1|DPSE	LOC110185298|XP_020809707.1|DSER
OG0002410	LOC4803285|XP_033241673.1|DPSE	LOC110188314|XP_020813681.1|DSER
OG0002411	LOC4803036|XP_001359838.1|DPSE	LOC110186338|XP_020811145.1|DSER
OG0002412	LOC13036350|XP_033233061.1|DPSE	LOC110188919|XP_020814500.1|DSER
OG0002413	LOC4815497|XP_001355571.1|DPSE	LOC110179631|XP_020802901.1|DSER
OG0002414	LOC4812263|XP_001352456.2|DPSE	LOC110186976|XP_020811987.1|DSER
OG0002415	LOC4802615|XP_001359502.4|DPSE	LOC110176591|XP_020798666.1|DSER
OG0002416	LOC4811848|XP_033237142.1|DPSE	LOC110185423|XP_020809895.1|DSER
OG0002417	LOC4817743|XP_001357106.1|DPSE	LOC110176949|XP_020799110.1|DSER
OG0002418	LOC6897797|XP_002137902.2|DPSE	LOC110185348|XP_020809784.1|DSER
OG0002419	LOC4816016|XP_015041091.2|DPSE	LOC110181882|XP_020805469.1|DSER
OG0002420	LOC4812067|XP_001352481.1|DPSE	LOC110187672|XP_020812756.1|DSER
OG0002421	LOC4802153|XP_001359129.3|DPSE	LOC110186227|XP_020810949.1|DSER
OG0002422	LOC4802717|XP_015038028.1|DPSE	LOC110191085|XP_020817489.1|DSER
OG0002423	LOC4813902|XP_001353940.2|DPSE	LOC110190160|XP_020816154.1|DSER
OG0002424	LOC4811794|XP_001352361.1|DPSE	LOC110185438|XP_020809921.1|DSER
OG0002425	LOC6902297|XP_033240720.1|DPSE, LOC6902295|XP_033240719.1|DPSE	LOC110179478|XP_020802710.1|DSER
OG0002426	LOC4813386|XP_001353674.3|DPSE	LOC110178619|XP_020801463.1|DSER
OG0002427	LOC4811793|XP_001352360.3|DPSE	LOC110184517|XP_020808744.1|DSER
OG0002428	LOC6902138|XP_002133669.2|DPSE	LOC110176050|XP_020797923.1|DSER, LOC110178130|XP_020800813.1|DSER
OG0002429	LOC4814034|XP_033238279.1|DPSE	LOC110188861|XP_020814427.1|DSER
OG0002430	LOC4803493|XP_015039118.2|DPSE	LOC110189456|XP_020815189.1|DSER
OG0002431	LOC6903882|XP_002136629.1|DPSE	LOC110191481|XP_020818007.1|DSER
OG0002432	LOC4815138|XP_001355173.3|DPSE	LOC110183478|XP_020807417.1|DSER, LOC110183257|XP_020807141.1|DSER
OG0002433	LOC6899369|XP_002136158.2|DPSE	LOC110188595|XP_020814017.1|DSER
OG0002434	LOC4802132|XP_001359112.3|DPSE	LOC110187938|XP_020813112.1|DSER
OG0002435	LOC6901476|XP_033239515.1|DPSE	LOC110181969|XP_020805576.1|DSER
OG0002436	LOC4804876|XP_001361365.2|DPSE	LOC110178261|XP_020800985.1|DSER
OG0002437	LOC4805164|XP_015040470.2|DPSE	LOC110189692|XP_020815524.1|DSER
OG0002438	LOC4814729|XP_001354516.3|DPSE	LOC110179623|XP_020802888.1|DSER
OG0002439	LOC4817941|XP_001357193.3|DPSE	LOC110186096|XP_020810796.1|DSER
OG0002440	LOC4813289|XP_001353958.3|DPSE	LOC110178893|XP_020801826.1|DSER
OG0002441	LOC6898791|XP_002138767.3|DPSE	LOC110190879|XP_020817199.1|DSER
OG0002442	LOC4804000|XP_001360631.2|DPSE	LOC110178478|XP_020801282.1|DSER
OG0002443	LOC4804882|XP_001361370.4|DPSE	LOC110189750|XP_020815615.1|DSER
OG0002444	LOC4805701|XP_001362059.3|DPSE	LOC110177724|XP_020800225.1|DSER
OG0002445	LOC4805150|XP_004444403.3|DPSE	LOC110189403|XP_020815116.1|DSER
OG0002446	LOC4803985|XP_001360618.3|DPSE	LOC110187166|XP_020812234.1|DSER, LOC110187175|XP_020812236.1|DSER, LOC110190709|XP_020817023.1|DSER
OG0002447	LOC4812897|XP_001354000.2|DPSE	LOC110177532|XP_020799954.1|DSER
OG0002448	LOC4803694|XP_001360371.1|DPSE	LOC110177686|XP_020800167.1|DSER
OG0002449	LOC4804176|XP_001360779.2|DPSE	LOC110177383|XP_020799746.1|DSER
OG0002450	LOC4803233|XP_001360007.2|DPSE	LOC110190006|XP_020815967.1|DSER
OG0002451	LOC4805044|XP_001361509.3|DPSE	LOC110178244|XP_020800954.1|DSER
OG0002452	LOC4805209|XP_001361650.4|DPSE	LOC110176339|XP_020798324.1|DSER
OG0002453	LOC4805210|XP_001361651.1|DPSE	LOC110190871|XP_020817187.1|DSER
OG0002454	LOC4812861|XP_015043275.2|DPSE	LOC110183647|XP_020807628.1|DSER
OG0002455	LOC4812860|XP_001353889.3|DPSE	LOC110183689|XP_020807688.1|DSER
OG0002456	LOC26532019|XP_033234230.1|DPSE	LOC110179561|XP_020802806.1|DSER
OG0002457	LOC4804903|XP_004444345.2|DPSE	LOC110180444|XP_020803808.1|DSER
OG0002458	LOC4818175|XP_001357172.4|DPSE	LOC110185926|XP_020810597.1|DSER
OG0002459	LOC4804388|XP_001360959.3|DPSE	LOC110191671|XP_020818244.1|DSER
OG0002460	LOC6899070|XP_002138994.1|DPSE	LOC110180410|XP_020803735.1|DSER
OG0002461	LOC4804095|XP_001360713.2|DPSE	LOC110183372|XP_020807332.1|DSER
OG0002462	LOC4804604|XP_015040042.2|DPSE	LOC110185488|XP_020810022.1|DSER
OG0002463	LOC4804304|XP_001360884.3|DPSE	LOC110191663|XP_020818220.1|DSER
OG0002464	LOC4803998|XP_001360629.2|DPSE	LOC110191609|XP_020818159.1|DSER
OG0002465	LOC4804824|XP_001361326.3|DPSE	LOC110189389|XP_020815098.1|DSER
OG0002466	LOC26534353|XP_033237121.1|DPSE	LOC110185476|XP_020810002.1|DSER
OG0002467	LOC6900660|XP_002135028.4|DPSE	LOC110176178|XP_020798083.1|DSER
OG0002468	LOC4813841|XP_001353591.4|DPSE	LOC110191010|XP_020817386.1|DSER
OG0002469	LOC4802768|XP_001359628.2|DPSE	LOC110188501|XP_020813893.1|DSER
OG0002470	LOC4805036|XP_001361503.2|DPSE	LOC110178239|XP_020800949.1|DSER
OG0002471	LOC4803387|XP_001357537.1|DPSE	LOC110176462|XP_020798482.1|DSER
OG0002472	LOC4803673|XP_033234233.1|DPSE	LOC110178242|XP_020800951.1|DSER
OG0002473	LOC6898946|XP_002138907.2|DPSE	LOC110177993|XP_020800650.1|DSER
OG0002474	LOC4813072|XP_033239972.1|DPSE	LOC110176221|XP_020798160.1|DSER
OG0002475	LOC4800403|XP_001357686.1|DPSE	LOC110186778|XP_020811709.1|DSER
OG0002476	LOC4804214|XP_033235129.1|DPSE	LOC110176002|XP_020797868.1|DSER
OG0002477	LOC6898157|XP_002138235.2|DPSE	LOC110177069|XP_020799248.1|DSER
OG0002478	LOC4804609|XP_033233735.1|DPSE	LOC110177849|XP_020800451.1|DSER
OG0002479	LOC4803653|XP_001360336.1|DPSE	LOC110179270|XP_020802392.1|DSER
OG0002480	LOC26533805|XP_033234126.1|DPSE	LOC110185369|XP_020809810.1|DSER
OG0002481	LOC4814890|XP_001354740.1|DPSE	LOC110182464|XP_020806161.1|DSER
OG0002482	LOC6898811|XP_002138785.2|DPSE	LOC110189647|XP_020815450.1|DSER
OG0002483	LOC4803511|XP_001360224.3|DPSE	LOC110191493|XP_020818016.1|DSER
OG0002484	LOC4803939|XP_001360579.1|DPSE	LOC110180068|XP_020803349.1|DSER
OG0002485	LOC4805071|XP_001361533.2|DPSE	LOC110189675|XP_020815492.1|DSER
OG0002486	LOC4812127|XP_001352406.3|DPSE	LOC110190285|XP_020816321.1|DSER
OG0002487	LOC6902744|XP_015036866.2|DPSE	LOC110182821|XP_020806616.1|DSER
OG0002488	LOC4805276|XP_001361701.2|DPSE	LOC110177701|XP_020800186.1|DSER
OG0002489	LOC6903581|XP_002132449.2|DPSE, LOC4811983|XP_015044010.2|DPSE	LOC110190107|XP_020816074.1|DSER
OG0002490	LOC4805549|XP_001361935.2|DPSE	LOC110183196|XP_020807100.1|DSER
OG0002491	LOC4812815|XP_001353529.4|DPSE	LOC110190093|XP_020816057.1|DSER
OG0002492	LOC4804151|XP_001360757.1|DPSE	LOC110176362|XP_020798351.1|DSER
OG0002493	LOC4805078|XP_001361540.3|DPSE	LOC110189355|XP_020815057.1|DSER
OG0002494	LOC4802709|XP_001359576.3|DPSE	LOC110184872|XP_020809181.1|DSER
OG0002495	LOC4804014|XP_001360644.1|DPSE	LOC110177683|XP_020800162.1|DSER
OG0002496	LOC4802213|XP_001359181.1|DPSE	LOC110186209|XP_020810930.1|DSER
OG0002497	LOC4812038|XP_001352546.3|DPSE	LOC110190607|XP_020816859.1|DSER
OG0002499	LOC4811945|XP_015043862.2|DPSE	LOC110183697|XP_020807695.1|DSER
OG0002500	LOC4801108|XP_001358256.3|DPSE	LOC110188401|XP_020813785.1|DSER, LOC110182027|XP_020805616.1|DSER
OG0002501	LOC4817193|XP_001356730.1|DPSE	LOC110179166|XP_020802222.1|DSER
OG0002502	LOC6898745|XP_002138732.1|DPSE	LOC110179355|XP_020802527.1|DSER
OG0002504	LOC6900526|XP_002134913.2|DPSE	LOC110177495|XP_020799905.1|DSER, LOC110177494|XP_020799904.1|DSER
OG0002505	LOC6901952|XP_033239305.1|DPSE, LOC4803765|XP_001360428.2|DPSE	LOC110179370|XP_020802548.1|DSER
OG0002507	LOC6902652|XP_033235408.1|DPSE, LOC117183967|XP_033235610.1|DPSE, LOC6902649|XP_002133165.2|DPSE, LOC26532971|XP_033236866.1|DPSE, LOC117183930|XP_033235407.1|DPSE	LOC110185876|XP_020810547.1|DSER
OG0002508	LOC4814277|XP_033240116.1|DPSE	LOC110179574|XP_020802823.1|DSER
OG0002509	LOC4804126|XP_001360734.2|DPSE	LOC110177204|XP_020799477.1|DSER
OG0002510	LOC6902292|XP_033238943.1|DPSE	LOC110180332|XP_020803649.1|DSER
OG0002511	LOC6897419|XP_015037531.2|DPSE	LOC110184432|XP_020808631.1|DSER
OG0002512	LOC26533625|XP_033237132.1|DPSE	LOC110185400|XP_020809855.1|DSER
OG0002513	LOC4801512|XP_033232302.1|DPSE	LOC110191823|XP_020818447.1|DSER
OG0002514	LOC4811886|XP_015043580.2|DPSE	LOC110187132|XP_020812209.1|DSER
OG0002516	LOC4802666|XP_001359538.1|DPSE	LOC110186599|XP_020811488.1|DSER
OG0002517	LOC4814756|XP_033238544.1|DPSE	LOC110176059|XP_020797932.1|DSER
OG0002518	LOC6897219|XP_002137391.3|DPSE	LOC110188479|XP_020813868.1|DSER
OG0002519	LOC4805527|XP_001361915.2|DPSE	LOC110179243|XP_020802355.1|DSER
OG0002520	LOC4815996|XP_001355317.2|DPSE	LOC110182836|XP_020806629.1|DSER
OG0002521	LOC4814259|XP_033239694.1|DPSE	LOC110176018|XP_020797886.1|DSER
OG0002522	LOC4801454|XP_001358548.4|DPSE	LOC110188474|XP_020813863.1|DSER
OG0002523	LOC4800711|XP_001357936.3|DPSE	LOC110191058|XP_020817447.1|DSER
OG0002524	LOC4815572|XP_001355713.4|DPSE	LOC110182465|XP_020806162.1|DSER
OG0002525	LOC4814123|XP_001354282.1|DPSE	LOC110189044|XP_020814672.1|DSER, LOC110189070|XP_020814700.1|DSER
OG0002526	LOC6897243|XP_002137414.1|DPSE	LOC110191817|XP_020818441.1|DSER
OG0002527	LOC13036427|XP_033240741.1|DPSE	LOC110177206|XP_020799483.1|DSER
OG0002528	LOC4815785|XP_015041267.2|DPSE	LOC110180409|XP_020803724.1|DSER
OG0002529	LOC4802088|XP_033241767.1|DPSE	LOC110191409|XP_020817926.1|DSER
OG0002530	LOC4818022|XP_033236989.1|DPSE	LOC110181327|XP_020804705.1|DSER
OG0002531	LOC4817859|XP_015035247.1|DPSE	LOC110185627|XP_020810236.1|DSER
OG0002532	LOC6899764|XP_002135772.1|DPSE	LOC110189896|XP_020815815.1|DSER
OG0002533	LOC4815952|XP_033240907.1|DPSE	LOC110180361|XP_020803680.1|DSER
OG0002534	LOC4803910|XP_001360554.3|DPSE	LOC110180263|XP_020803577.1|DSER
OG0002535	LOC4811852|XP_001352921.3|DPSE	LOC110185306|XP_020809715.1|DSER
OG0002536	LOC4800496|XP_001357763.1|DPSE	LOC110186321|XP_020811118.1|DSER
OG0002537	LOC4804296|XP_001360876.3|DPSE	LOC110191654|XP_020818211.1|DSER
OG0002539	LOC4804697|XP_001361216.2|DPSE	LOC110189264|XP_020814937.1|DSER
OG0002540	LOC4800689|XP_003736283.1|DPSE	LOC110191779|XP_020818383.1|DSER
OG0002541	LOC6901237|XP_002133938.2|DPSE	LOC110184411|XP_020808604.1|DSER
OG0002542	LOC4815408|XP_001355490.1|DPSE	LOC110180170|XP_020803489.1|DSER
OG0002543	LOC4814457|XP_001355087.2|DPSE	LOC110180330|XP_020803647.1|DSER
OG0002544	LOC4801733|XP_001358776.4|DPSE	LOC110187742|XP_020812859.1|DSER
OG0002545	LOC4815617|XP_001355430.3|DPSE	LOC110182499|XP_020806207.1|DSER
OG0002547	LOC4815234|XP_001355092.1|DPSE	LOC110181868|XP_020805451.1|DSER
OG0002548	LOC4815101|XP_015042018.2|DPSE	LOC110181769|XP_020805301.1|DSER
OG0002549	LOC4814208|XP_001354329.4|DPSE	LOC110175934|XP_020797773.1|DSER
OG0002550	LOC6901414|XP_015041668.2|DPSE	LOC110184594|XP_020808843.1|DSER
OG0002551	LOC6897393|XP_002137545.2|DPSE	LOC110176428|XP_020798435.1|DSER
OG0002552	LOC4816941|XP_001356842.2|DPSE	LOC110187277|XP_020812325.1|DSER
OG0002553	LOC4815853|XP_001355287.4|DPSE	LOC110180352|XP_020803673.1|DSER
OG0002554	LOC4814347|XP_001354470.3|DPSE	LOC110179533|XP_020802772.1|DSER
OG0002555	LOC4814338|XP_001354453.3|DPSE	LOC110183062|XP_020806907.1|DSER
OG0002556	LOC4818045|XP_001357191.3|DPSE	LOC110186097|XP_020810797.1|DSER
OG0002557	LOC6902152|XP_002133683.1|DPSE, LOC6903126|XP_002132836.1|DPSE	LOC110184215|XP_020808324.1|DSER
OG0002558	LOC4801560|XP_001358632.1|DPSE	LOC110185588|XP_020810183.1|DSER
OG0002559	LOC26531986|XP_015044384.2|DPSE	LOC110191443|XP_020817966.1|DSER
OG0002560	LOC4801543|XP_001358617.1|DPSE	LOC110177159|XP_020799403.1|DSER
OG0002561	LOC4801009|XP_001358182.4|DPSE	LOC110188699|XP_020814163.1|DSER
OG0002562	LOC4815405|XP_001355723.2|DPSE	LOC110183238|XP_020807113.1|DSER
OG0002564	LOC4800387|XP_001357672.2|DPSE	LOC110186963|XP_020811963.1|DSER
OG0002565	LOC4800362|XP_033232493.1|DPSE	LOC110186864|XP_020811814.1|DSER
OG0002566	LOC6897218|XP_002137390.3|DPSE	LOC110188565|XP_020813983.1|DSER
OG0002567	LOC4815922|XP_033240140.1|DPSE	LOC110182829|XP_020806621.1|DSER
OG0002568	LOC4803014|XP_001359816.2|DPSE	LOC110188295|XP_020813656.1|DSER
OG0002569	LOC4813608|XP_001353325.2|DPSE	LOC110184643|XP_020808901.1|DSER
OG0002570	LOC4801433|XP_015037250.2|DPSE	LOC110188079|XP_020813288.1|DSER
OG0002571	LOC4801435|XP_001358530.3|DPSE	LOC110188143|XP_020813398.1|DSER, LOC110183682|XP_020807682.1|DSER
OG0002572	LOC4804964|XP_001361440.4|DPSE, LOC15382895|XP_033233480.1|DPSE	LOC110181227|XP_020804587.1|DSER
OG0002573	LOC4801444|XP_001358538.1|DPSE	LOC110187631|XP_020812697.1|DSER
OG0002574	LOC4801456|XP_001358550.5|DPSE	LOC110188635|XP_020814069.1|DSER
OG0002575	LOC4802574|XP_001359469.4|DPSE	LOC110176613|XP_020798696.1|DSER
OG0002576	LOC6901172|XP_002133873.2|DPSE	LOC110180319|XP_020803634.1|DSER
OG0002577	LOC4813486|XP_001353798.2|DPSE	LOC110190044|XP_020816010.1|DSER
OG0002578	LOC4817573|XP_001356978.3|DPSE	LOC110185582|XP_020810172.1|DSER
OG0002579	LOC4817766|XP_001357162.1|DPSE	LOC110185005|XP_020809322.1|DSER
OG0002580	LOC6898638|XP_002138643.1|DPSE	LOC110181597|XP_020805053.1|DSER
OG0002581	LOC4801690|XP_033236130.1|DPSE	LOC110188068|XP_020813277.1|DSER
OG0002582	LOC4802131|XP_001359111.2|DPSE	LOC110184675|XP_020808942.1|DSER, LOC110188381|XP_020813757.1|DSER
OG0002583	LOC6897007|XP_015038778.2|DPSE	LOC110186873|XP_020811827.1|DSER
OG0002584	LOC4812170|XP_001352937.1|DPSE	LOC110190221|XP_020816238.1|DSER
OG0002585	LOC6900242|XP_002135571.1|DPSE	LOC110190222|XP_020816239.1|DSER
OG0002586	LOC4801838|XP_015037412.1|DPSE	LOC110186665|XP_020811589.1|DSER
OG0002587	LOC4801583|XP_001358653.2|DPSE	LOC110189376|XP_020815087.1|DSER
OG0002588	LOC4801508|XP_001358587.2|DPSE	LOC110188751|XP_020814250.1|DSER
OG0002589	LOC6897150|XP_033235784.1|DPSE	LOC110186700|XP_020811632.1|DSER
OG0002590	LOC4814811|XP_001354674.2|DPSE	LOC110181585|XP_020805037.1|DSER
OG0002591	LOC4800311|XP_001357595.4|DPSE	LOC110186708|XP_020811639.1|DSER
OG0002592	LOC4800668|XP_001357900.4|DPSE	LOC110177388|XP_020799750.1|DSER
OG0002593	LOC4800663|XP_015038585.2|DPSE	LOC110177405|XP_020799770.1|DSER
OG0002594	LOC4801641|XP_033236382.1|DPSE	LOC110190953|XP_020817293.1|DSER
OG0002595	LOC4801840|XP_033239539.1|DPSE	LOC110188012|XP_020813199.1|DSER
OG0002596	LOC4801995|XP_015037528.2|DPSE	LOC110185509|XP_020810066.1|DSER
OG0002597	LOC4801047|XP_001358210.1|DPSE	LOC110186197|XP_020810916.1|DSER
OG0002598	LOC6896963|XP_033240338.1|DPSE	LOC110177351|XP_020799702.1|DSER
OG0002599	LOC4802130|XP_001359110.3|DPSE	LOC110188283|XP_020813639.1|DSER
OG0002600	LOC4804712|XP_033234227.1|DPSE	LOC110180894|XP_020804262.1|DSER
OG0002601	LOC4800866|XP_001358064.3|DPSE	LOC110188463|XP_020813852.1|DSER
OG0002602	LOC6896838|XP_003736278.3|DPSE	LOC110184198|XP_020808293.1|DSER
OG0002603	LOC4800293|XP_015038748.2|DPSE	LOC110186957|XP_020811952.1|DSER
OG0002604	LOC4800303|XP_001357645.3|DPSE	LOC110186181|XP_020810899.1|DSER
OG0002605	LOC4800874|XP_001358071.2|DPSE	LOC110186423|XP_020811263.1|DSER
OG0002606	LOC4801294|XP_033234631.1|DPSE	LOC110191082|XP_020817478.1|DSER
OG0002607	LOC4801293|XP_001358413.3|DPSE	LOC110188420|XP_020813807.1|DSER
OG0002608	LOC4802792|XP_001359638.4|DPSE	LOC110188503|XP_020813894.1|DSER
OG0002609	LOC4804895|XP_001361381.2|DPSE	LOC110178526|XP_020801341.1|DSER
OG0002610	LOC4800850|XP_001358051.3|DPSE	LOC110188182|XP_020813413.1|DSER
OG0002611	LOC4800597|XP_001357843.1|DPSE	LOC110182487|XP_020806194.1|DSER, LOC110189138|XP_020814770.1|DSER
OG0002612	LOC4801854|XP_001358885.2|DPSE	LOC110188388|XP_020813767.1|DSER
OG0002613	LOC4801764|XP_033232482.1|DPSE	LOC110191075|XP_020817467.1|DSER
OG0002614	LOC4801081|XP_001358240.4|DPSE	LOC110176427|XP_020798434.1|DSER
OG0002615	LOC4814001|XP_001354145.3|DPSE	LOC110185336|XP_020809773.1|DSER
OG0002616	LOC4801189|XP_001358319.1|DPSE	LOC110177332|XP_020799673.1|DSER
OG0002617	LOC6897468|XP_002137617.4|DPSE	LOC110187930|XP_020813100.1|DSER
OG0002618	LOC4802734|XP_001359597.3|DPSE	LOC110190398|XP_020816514.1|DSER
OG0002619	LOC6896902|XP_015038803.2|DPSE	LOC110188210|XP_020813498.1|DSER
OG0002620	LOC4800452|XP_001357725.1|DPSE	LOC110188181|XP_020813417.1|DSER
OG0002621	LOC6897246|XP_015037291.2|DPSE	LOC110177302|XP_020799626.1|DSER
OG0002622	LOC4812578|XP_001352537.2|DPSE	LOC110190587|XP_020816839.1|DSER
OG0002623	LOC4800361|XP_001357553.2|DPSE	LOC110186866|XP_020811818.1|DSER
OG0002624	LOC4800981|XP_033232810.1|DPSE	LOC110190856|XP_020817165.1|DSER, LOC110191384|XP_020817899.1|DSER
OG0002625	LOC6896983|XP_033239626.1|DPSE	LOC110190901|XP_020817218.1|DSER
OG0002626	LOC4814472|XP_033240733.1|DPSE	LOC110184285|XP_020808426.1|DSER
OG0002627	LOC4801661|XP_015037348.2|DPSE	LOC110188624|XP_020814049.1|DSER
OG0002628	LOC6897230|XP_002137402.3|DPSE	LOC110190947|XP_020817280.1|DSER
OG0002629	LOC4803203|XP_033232688.1|DPSE	LOC110177402|XP_020799765.1|DSER
OG0002630	LOC4802463|XP_001359380.4|DPSE	LOC110191948|XP_020818626.1|DSER
OG0002631	LOC6897162|XP_002137342.4|DPSE	LOC110187664|XP_020812741.1|DSER
OG0002632	LOC4801631|XP_001358687.2|DPSE	LOC110186590|XP_020811471.1|DSER
OG0002633	LOC26532833|XP_015037258.1|DPSE, LOC117183245|XP_033232379.1|DPSE	LOC110187836|XP_020812974.1|DSER
OG0002634	LOC4801579|XP_033235836.1|DPSE	LOC110186924|XP_020811909.1|DSER
OG0002635	LOC4801497|XP_001358576.3|DPSE	LOC110188218|XP_020813518.1|DSER
OG0002636	LOC4802772|XP_001359632.3|DPSE	LOC110188069|XP_020813278.1|DSER
OG0002637	LOC4817797|XP_001357153.1|DPSE	LOC110184997|XP_020809308.1|DSER
OG0002638	LOC6896711|XP_015038824.2|DPSE	LOC110176530|XP_020798569.1|DSER
OG0002639	LOC6897826|XP_002137931.1|DPSE	LOC110188668|XP_020814122.1|DSER
OG0002640	LOC4801307|XP_001358424.3|DPSE	LOC110191404|XP_020817921.1|DSER
OG0002641	LOC4801873|XP_001358898.2|DPSE	LOC110191287|XP_020817753.1|DSER
OG0002642	LOC6897373|XP_002137526.2|DPSE	LOC110191100|XP_020817505.1|DSER
OG0002643	LOC4801875|XP_015037446.2|DPSE	LOC110176573|XP_020798641.1|DSER
OG0002644	LOC6897379|XP_002137531.1|DPSE	LOC110176598|XP_020798675.1|DSER
OG0002645	LOC4801907|XP_015037452.2|DPSE	LOC110176594|XP_020798669.1|DSER
OG0002646	LOC4802139|XP_001359118.2|DPSE	LOC110184480|XP_020808690.1|DSER
OG0002647	LOC4801590|XP_001358659.4|DPSE	LOC110184449|XP_020808651.1|DSER
OG0002648	LOC4802014|XP_015037542.1|DPSE	LOC110184290|XP_020808437.1|DSER
OG0002649	LOC4800963|XP_015038725.1|DPSE	LOC110191155|XP_020817571.1|DSER
