Orthogroup	DPSE.longest_only	DHYD.longest_only
OG0000616	LOC4814421|XP_001354361.3|DPSE	LOC111603109|XP_023176343.2|DHYD
OG0000617	LOC4800658|XP_001357891.4|DPSE	LOC111603495|XP_023176870.2|DHYD
OG0000617	LOC4800836|XP_001358040.1|DPSE	LOC111598297|XP_023169253.2|DHYD
OG0000618	LOC4800978|XP_001358159.3|DPSE	LOC111599431|XP_023170852.2|DHYD
OG0000618	LOC4812876|XP_015042925.1|DPSE	LOC111594908|XP_023164162.1|DHYD
OG0000619	LOC6898218|XP_002138284.2|DPSE	LOC111604249|XP_023178008.1|DHYD
OG0000620	LOC6901295|XP_002133996.1|DPSE	LOC111602819|XP_023175891.1|DHYD
OG0000620	LOC6900998|XP_033240629.1|DPSE	LOC111603737|XP_023177221.2|DHYD
OG0000621	LOC4801862|XP_001358892.1|DPSE	LOC111595025|XP_030080700.1|DHYD
OG0000621	LOC4815012|XP_001354963.1|DPSE	LOC111604520|XP_023178415.1|DHYD
OG0000622	LOC4812350|XP_001352849.2|DPSE	LOC111604778|XP_023178753.2|DHYD
OG0000622	LOC6900919|XP_002134715.3|DPSE	LOC111600479|XP_023172358.2|DHYD
OG0000623	LOC4812255|XP_001352457.1|DPSE	LOC111595393|XP_023164863.1|DHYD
OG0000623	LOC6900389|XP_002134782.1|DPSE	LOC111602902|XP_023176008.1|DHYD
OG0000624	LOC4804446|XP_001361007.2|DPSE, LOC4804445|XP_001361006.2|DPSE	LOC111603217|XP_030080968.1|DHYD
OG0000625	LOC6900084|XP_002135442.3|DPSE	LOC111594856|XP_023164103.2|DHYD
OG0000625	LOC4812270|XP_001352696.3|DPSE	LOC111594850|XP_023164090.1|DHYD
OG0000626	LOC117183536|XP_033233519.1|DPSE	LOC111592181|XP_023160015.2|DHYD
OG0000626	LOC4804552|XP_001361095.1|DPSE	LOC111605285|XP_023179497.2|DHYD
OG0000627	LOC6900693|XP_002135057.2|DPSE	LOC111604761|XP_023178721.1|DHYD
OG0000627	LOC4816010|XP_001355645.2|DPSE	LOC111605598|XP_023179977.1|DHYD
OG0000628	LOC4816521|XP_001356133.3|DPSE	LOC111596303|XP_023166229.1|DHYD
OG0000628	LOC26532948|XP_033236571.1|DPSE	LOC111596646|XP_023166711.1|DHYD
OG0000629	LOC4803127|XP_001359921.1|DPSE	LOC111600276|XP_023172092.2|DHYD
OG0000629	LOC4818181|XP_001357493.2|DPSE	LOC111599207|XP_023170571.1|DHYD
OG0000630	LOC4816382|XP_001356278.3|DPSE	LOC111600321|XP_023172152.1|DHYD
OG0000630	LOC4816685|XP_001356281.3|DPSE	LOC111600410|XP_023172262.2|DHYD
OG0000631	LOC4817346|XP_003736148.2|DPSE	LOC111599386|XP_023170791.2|DHYD
OG0000631	LOC4818061|XP_001357345.2|DPSE	LOC111596318|XP_023166252.2|DHYD
OG0000632	LOC4817690|XP_033236034.1|DPSE	LOC111596100|XP_023165928.1|DHYD
OG0000632	LOC6903174|XP_002132874.2|DPSE	LOC111599127|XP_023170457.2|DHYD
OG0000633	LOC26532380|XP_033238178.1|DPSE	LOC111599227|XP_023170593.2|DHYD
OG0000634	LOC6898852|XP_015040514.2|DPSE	LOC111597011|XP_023167283.2|DHYD
OG0000635	LOC4805547|XP_001361933.3|DPSE	LOC111594670|XP_023163849.2|DHYD
OG0000635	LOC4811660|XP_033239499.1|DPSE, LOC6903938|XP_033239641.1|DPSE	LOC111598171|XP_023169033.1|DHYD
OG0000636	LOC4816727|XP_001356280.3|DPSE	LOC111600582|XP_023172541.1|DHYD
OG0000636	LOC4816383|XP_001356279.1|DPSE	LOC111600597|XP_023172561.1|DHYD
OG0000637	LOC4815481|XP_001355693.3|DPSE	LOC111596742|XP_030079889.1|DHYD
OG0000637	LOC6902266|XP_033240055.1|DPSE	LOC111596743|XP_023166843.2|DHYD
OG0000638	LOC4815589|XP_001355506.1|DPSE, LOC6903708|XP_002136766.1|DPSE	LOC111593458|XP_023161987.1|DHYD
OG0000639	LOC6900636|XP_015043044.2|DPSE	LOC111597500|XP_023168029.2|DHYD
OG0000642	LOC26532738|XP_033237250.1|DPSE	LOC111603854|XP_023177419.2|DHYD
OG0000643	LOC4801186|XP_001358318.3|DPSE	LOC111593276|XP_023161714.2|DHYD
OG0000644	LOC6900790|XP_033239123.1|DPSE, LOC6900749|XP_002135108.2|DPSE	LOC111592765|XP_023160934.2|DHYD, LOC115483771|XP_030081873.1|DHYD
OG0000645	LOC26532189|XP_015036349.2|DPSE, LOC6903162|XP_002132863.2|DPSE	LOC111599077|XP_023170377.2|DHYD
OG0000646	LOC4801783|XP_001358820.3|DPSE	LOC111598901|XP_023170138.2|DHYD
OG0000646	LOC4801657|XP_015037346.2|DPSE	LOC111595918|XP_023165637.2|DHYD
OG0000647	LOC4801911|XP_001358930.3|DPSE	LOC111594585|XP_023163711.2|DHYD
OG0000647	LOC6902239|XP_002133766.3|DPSE	LOC111598212|XP_023169134.2|DHYD
OG0000648	LOC6901232|XP_002133933.3|DPSE	LOC111596578|XP_023166620.1|DHYD
OG0000648	LOC6901234|XP_002133935.2|DPSE	LOC111596551|XP_030079918.1|DHYD
OG0000649	LOC6901152|XP_033238861.1|DPSE	LOC111593012|XP_023161315.1|DHYD
OG0000649	LOC4814229|XP_001354341.1|DPSE	LOC111593067|XP_023161411.1|DHYD
OG0000650	LOC4811841|XP_001352382.1|DPSE	LOC111593709|XP_023162440.1|DHYD
OG0000651	LOC4812007|XP_015043563.2|DPSE	LOC111603676|XP_023177123.1|DHYD
OG0000651	LOC4813063|XP_001353653.1|DPSE	LOC111597501|XP_023168033.1|DHYD
OG0000652	LOC26533502|XP_015039224.2|DPSE	LOC111595319|XP_023164744.1|DHYD
OG0000652	LOC4815109|XP_001355134.1|DPSE	LOC111593505|XP_023162057.1|DHYD
OG0000653	LOC26533820|XP_033238158.1|DPSE, LOC4801972|XP_001358985.1|DPSE	LOC111601387|XP_023173695.1|DHYD
OG0000654	LOC4812389|XP_001352761.3|DPSE	LOC111602885|XP_023175985.2|DHYD
OG0000654	LOC4812097|XP_033240237.1|DPSE	LOC111603693|XP_023177150.1|DHYD
OG0000655	LOC4805460|XP_001361855.1|DPSE	LOC111593174|XP_023161548.1|DHYD, LOC115483070|XP_030079788.1|DHYD
OG0000655	LOC4817590|XP_033235187.1|DPSE	LOC111599045|XP_023170329.2|DHYD
OG0000656	LOC4802578|XP_001359473.2|DPSE	LOC111592027|XP_023159790.1|DHYD
OG0000657	LOC117184960|XP_033240121.1|DPSE	LOC111595742|XP_023165364.2|DHYD
OG0000657	LOC4817090|XP_001356700.2|DPSE	LOC115483217|XP_030080388.1|DHYD, LOC111602319|XP_023175091.1|DHYD
OG0000658	LOC6901354|XP_002134054.1|DPSE	LOC111598305|XP_023169261.1|DHYD
OG0000658	LOC4802390|XP_001359318.3|DPSE	LOC111599566|XP_023171003.1|DHYD, LOC115483783|XP_030081897.1|DHYD
OG0000659	LOC4816635|XP_001356148.3|DPSE	LOC111603964|XP_023177569.1|DHYD
OG0000659	LOC4816645|XP_033235703.1|DPSE	LOC111600442|XP_023172305.1|DHYD
OG0000660	LOC4816947|XP_001356832.4|DPSE	LOC115483235|XP_030080440.1|DHYD, LOC111603754|XP_023177245.1|DHYD
OG0000660	LOC26532247|XP_015036235.1|DPSE, LOC6903067|XP_002132786.3|DPSE	LOC111603769|XP_023177271.1|DHYD, LOC111605531|XP_023179859.2|DHYD, LOC111605535|XP_023179866.2|DHYD
OG0000661	LOC4811907|XP_001352685.1|DPSE	LOC111592855|XP_023161063.1|DHYD
OG0000661	LOC4817136|XP_033235368.1|DPSE	LOC111605558|XP_023179894.1|DHYD
OG0000662	LOC6900549|XP_002134933.1|DPSE	LOC111601559|XP_023173969.1|DHYD
OG0000662	LOC6902103|XP_002133634.2|DPSE	LOC111601892|XP_023174503.2|DHYD
OG0000663	LOC6898123|XP_002138203.2|DPSE	LOC111604609|XP_023178491.2|DHYD
OG0000664	LOC4814640|XP_001355171.1|DPSE	LOC111604049|XP_023177674.1|DHYD
OG0000665	LOC4803217|XP_001359993.3|DPSE	LOC111598581|XP_023169654.2|DHYD
OG0000665	LOC4803215|XP_001359991.4|DPSE	LOC111598579|XP_023169652.2|DHYD
OG0000666	LOC6898073|XP_002138158.2|DPSE	LOC111593572|XP_023162205.2|DHYD
OG0000666	LOC4815799|XP_003736159.2|DPSE	LOC111602846|XP_023175926.2|DHYD
OG0000667	LOC6902177|XP_002133708.2|DPSE	LOC111598417|XP_023169427.1|DHYD
OG0000667	LOC4803113|XP_001359910.3|DPSE	LOC111602966|XP_023176114.1|DHYD
OG0000668	LOC6897801|XP_002137906.2|DPSE	LOC111598601|XP_023169685.1|DHYD
OG0000668	LOC4801302|XP_001358420.1|DPSE	LOC111594606|XP_023163749.1|DHYD
OG0000669	LOC4815829|XP_001355515.4|DPSE	LOC111591900|XP_023159576.1|DHYD
OG0000669	LOC4815547|XP_001355516.3|DPSE	LOC111591886|XP_023159558.2|DHYD
OG0000670	LOC4816022|XP_033240399.1|DPSE	LOC111604066|XP_023177700.1|DHYD
OG0000671	LOC6897786|XP_003736824.2|DPSE	LOC111598756|XP_023169935.2|DHYD
OG0000671	LOC4801083|XP_001358242.1|DPSE	LOC111601493|XP_023173848.2|DHYD
OG0000672	LOC6901691|XP_002134361.2|DPSE	LOC111592356|XP_023160280.1|DHYD
OG0000672	LOC4815619|XP_033239563.1|DPSE	LOC111596738|XP_023166837.1|DHYD
OG0000673	LOC4815456|XP_001355533.3|DPSE	LOC111597231|XP_023167631.1|DHYD
OG0000673	LOC6900246|XP_002135575.2|DPSE	LOC111604509|XP_023178372.1|DHYD
OG0000675	LOC6903379|XP_002132261.3|DPSE	LOC111591969|XP_023159683.1|DHYD
OG0000677	LOC6900408|XP_002134800.1|DPSE	LOC111599803|XP_023171352.1|DHYD
OG0000677	LOC4814535|XP_001354711.3|DPSE	LOC111600224|XP_023172018.1|DHYD
OG0000678	LOC4802087|XP_001359074.2|DPSE	LOC111602520|XP_023175375.2|DHYD
OG0000679	LOC4814521|XP_001354807.2|DPSE	LOC111595374|XP_023164838.2|DHYD
OG0000680	LOC6901622|XP_015041899.2|DPSE	LOC111595942|XP_023165676.1|DHYD
OG0000680	LOC4814951|XP_001355006.1|DPSE	LOC111595941|XP_023165673.2|DHYD
OG0000681	LOC4801877|XP_001358901.4|DPSE	LOC111594580|XP_023163705.1|DHYD
OG0000681	LOC6901871|XP_002133409.1|DPSE	LOC111598183|XP_023169049.1|DHYD
OG0000683	LOC4801778|XP_001358817.2|DPSE	LOC111596499|XP_023166528.2|DHYD
OG0000684	LOC4802602|XP_033241815.1|DPSE	LOC111604568|XP_023178437.1|DHYD
OG0000684	LOC6896814|XP_002137017.1|DPSE	LOC111601528|XP_023173925.1|DHYD
OG0000685	LOC4800856|XP_001358056.1|DPSE	LOC111602608|XP_023175536.1|DHYD
OG0000686	LOC4803411|XP_001360158.2|DPSE	LOC111601542|XP_023173984.2|DHYD
OG0000686	LOC4815149|XP_033239683.1|DPSE	LOC111600187|XP_023171963.2|DHYD
OG0000687	LOC4812770|XP_001354049.2|DPSE	LOC111599286|XP_023170653.1|DHYD
OG0000688	LOC15382879|XP_004444494.2|DPSE	LOC111605369|XP_023179617.1|DHYD
OG0000689	LOC4804083|XP_001360701.1|DPSE	LOC111597704|XP_023168310.1|DHYD
OG0000689	LOC117183725|XP_033234536.1|DPSE	LOC111597687|XP_023168287.1|DHYD
OG0000690	LOC4815452|XP_001355623.3|DPSE	LOC111593629|XP_023162267.2|DHYD
OG0000691	LOC4816148|XP_001355812.1|DPSE	LOC111600350|XP_023172189.1|DHYD, LOC115483408|XP_030081060.1|DHYD
OG0000691	LOC4813007|XP_001353487.1|DPSE	LOC111592340|XP_023160236.1|DHYD
OG0000692	LOC4812592|XP_001352569.2|DPSE	LOC111604703|XP_023178644.2|DHYD
OG0000693	LOC4814989|XP_001354619.1|DPSE	LOC111596581|XP_023166623.1|DHYD
OG0000693	LOC4803065|XP_001359865.1|DPSE	LOC111602074|XP_023174767.1|DHYD
OG0000694	LOC4815718|XP_001355546.3|DPSE	LOC111604055|XP_023177683.2|DHYD
OG0000694	LOC6900132|XP_002135481.2|DPSE	LOC111592784|XP_023160955.1|DHYD
OG0000695	LOC4816158|XP_001355875.4|DPSE	LOC111602263|XP_023175026.1|DHYD
OG0000695	LOC6902426|XP_002133360.3|DPSE	LOC111602370|XP_023175153.2|DHYD
OG0000696	LOC6902920|XP_002132648.1|DPSE, LOC117184366|XP_033237342.1|DPSE, LOC6901616|XP_002134286.1|DPSE, LOC6901617|XP_002134287.1|DPSE, LOC6901615|XP_002134285.1|DPSE	LOC111595766|XP_023165416.1|DHYD
OG0000697	LOC4814986|XP_001355047.3|DPSE	LOC111593002|XP_023161295.1|DHYD
OG0000697	LOC4817883|XP_001357187.2|DPSE	LOC111596362|XP_023166327.1|DHYD
OG0000698	LOC4817179|XP_001356670.4|DPSE	LOC111605526|XP_023179855.2|DHYD
OG0000698	LOC4817304|XP_001356669.3|DPSE	LOC111605545|XP_023179875.2|DHYD
OG0000699	LOC6903298|XP_002132486.3|DPSE	LOC111600984|XP_023173147.1|DHYD
OG0000699	LOC4800919|XP_015038650.2|DPSE	LOC111600074|XP_023171782.2|DHYD
OG0000700	LOC4817768|XP_033235878.1|DPSE	LOC111599175|XP_023170526.2|DHYD
OG0000700	LOC4816576|XP_001355991.4|DPSE	LOC111596079|XP_023165904.2|DHYD
OG0000701	LOC4803347|XP_001360120.2|DPSE	LOC111595753|XP_023165383.1|DHYD
OG0000701	LOC4811764|XP_001352334.3|DPSE	LOC111600219|XP_023172009.2|DHYD
OG0000702	LOC6897698|XP_033233045.1|DPSE	LOC111604979|XP_023179045.2|DHYD
OG0000702	LOC4802664|XP_015037986.2|DPSE	LOC111604983|XP_030078632.1|DHYD
OG0000703	LOC4818127|XP_001357311.3|DPSE	LOC111600361|XP_023172203.2|DHYD
OG0000703	LOC4805720|XP_001362075.1|DPSE	LOC111595619|XP_023165193.2|DHYD
OG0000704	LOC6902166|XP_033240752.1|DPSE	LOC111594254|XP_030081774.1|DHYD
OG0000704	LOC4800722|XP_001357943.2|DPSE	LOC111597912|XP_023168621.2|DHYD
OG0000705	LOC4813441|XP_001353577.2|DPSE	LOC111603688|XP_023177138.1|DHYD
OG0000706	LOC4816970|XP_001356652.4|DPSE	LOC111600594|XP_023172555.2|DHYD
OG0000706	LOC4815978|XP_033241434.1|DPSE	LOC111597324|XP_030080082.1|DHYD
OG0000707	LOC4814531|XP_001355063.2|DPSE	LOC111594052|XP_023162935.1|DHYD
OG0000708	LOC4814912|XP_033238014.1|DPSE	LOC111594167|XP_023163121.2|DHYD
OG0000708	LOC4815782|XP_033239992.1|DPSE	LOC111605158|XP_030079396.1|DHYD
OG0000709	LOC4800308|XP_001357599.4|DPSE	LOC111601979|XP_023174628.2|DHYD
OG0000709	LOC4814827|XP_001354678.2|DPSE	LOC111596813|XP_023166947.1|DHYD
OG0000710	LOC6897863|XP_002137965.2|DPSE	LOC111602767|XP_023175798.1|DHYD
OG0000710	LOC4805376|XP_001361786.1|DPSE	LOC111605361|XP_023179608.1|DHYD
OG0000711	LOC4813327|XP_001353771.2|DPSE	LOC111597480|XP_023167999.1|DHYD
OG0000711	LOC6902169|XP_033240986.1|DPSE	LOC111602032|XP_023174699.1|DHYD
OG0000712	LOC4803070|XP_001359870.4|DPSE	LOC111602079|XP_023174779.1|DHYD
OG0000712	LOC4803068|XP_001359868.3|DPSE	LOC111602078|XP_023174777.1|DHYD
OG0000713	LOC6897381|XP_015037455.1|DPSE	LOC111594533|XP_023163638.2|DHYD
OG0000713	LOC4805737|XP_001362085.1|DPSE	LOC111598556|XP_023169618.1|DHYD
OG0000714	LOC4815336|XP_033241369.1|DPSE	LOC111603141|XP_023176384.2|DHYD
OG0000714	LOC4812073|XP_001352654.2|DPSE	LOC111599537|XP_023170964.2|DHYD
OG0000715	LOC6896831|XP_002137034.3|DPSE, LOC6903553|XP_002132426.3|DPSE, LOC6903554|XP_033235877.1|DPSE	LOC111603330|XP_023176632.2|DHYD
OG0000716	LOC4815545|XP_001355321.2|DPSE	LOC111591885|XP_023159557.1|DHYD
OG0000716	LOC4812987|XP_001353186.1|DPSE	LOC111604303|XP_023178102.1|DHYD
OG0000717	LOC4811933|XP_001352393.2|DPSE	LOC111597527|XP_023168071.2|DHYD
OG0000718	LOC6903765|XP_033237153.1|DPSE	LOC111597716|XP_023168327.1|DHYD
OG0000718	LOC6899823|XP_033237105.1|DPSE	LOC111594402|XP_023163442.1|DHYD
OG0000719	LOC4813372|XP_001353881.3|DPSE	LOC111598676|XP_023169803.2|DHYD
OG0000719	LOC4813861|XP_001353767.3|DPSE	LOC111597606|XP_023168175.2|DHYD
OG0000720	LOC4801101|XP_001358250.4|DPSE	LOC111603291|XP_023176579.2|DHYD
OG0000721	LOC4817906|XP_001357208.1|DPSE	LOC111602251|XP_023175010.2|DHYD, LOC111602250|XP_023175009.2|DHYD
OG0000722	LOC6899054|XP_033233551.1|DPSE, LOC6899055|XP_033234365.1|DPSE	LOC111594330|XP_023163343.2|DHYD
OG0000723	LOC4804045|XP_001360670.2|DPSE, LOC117183714|XP_033234486.1|DPSE	LOC111595726|XP_023165345.1|DHYD
OG0000724	LOC4815738|XP_001355733.1|DPSE	LOC111598361|XP_023169342.1|DHYD
OG0000724	LOC6897158|XP_002137338.2|DPSE	LOC111597395|XP_023167839.1|DHYD
OG0000726	LOC5384072|XP_015037825.2|DPSE	LOC111603439|XP_023176791.2|DHYD
OG0000726	LOC4802469|XP_001359384.2|DPSE	LOC111603423|XP_023176776.2|DHYD
OG0000727	LOC4803259|XP_003736934.2|DPSE	LOC111596208|XP_023166089.2|DHYD, LOC111596201|XP_030080823.1|DHYD
OG0000728	LOC117184825|XP_033239675.1|DPSE	LOC111603192|XP_023176446.1|DHYD, LOC111595718|XP_023165334.2|DHYD
OG0000729	LOC6897081|XP_002137265.3|DPSE	LOC111598295|XP_023169251.1|DHYD
OG0000729	LOC6897080|XP_002137264.3|DPSE	LOC111598296|XP_023169252.1|DHYD
OG0000730	LOC6902988|XP_002132710.1|DPSE	LOC111603318|XP_030079654.1|DHYD
OG0000730	LOC4817528|XP_033237008.1|DPSE	LOC111596307|XP_030080540.1|DHYD
OG0000731	LOC4812565|XP_001352646.1|DPSE	LOC111599468|XP_023170909.2|DHYD
OG0000731	LOC4804866|XP_015040239.2|DPSE	LOC111597709|XP_023168317.2|DHYD
OG0000732	LOC4812315|XP_001352812.2|DPSE	LOC111594874|XP_023164122.1|DHYD
OG0000732	LOC4812362|XP_001352813.2|DPSE	LOC111594873|XP_023164119.1|DHYD
OG0000733	LOC4800460|XP_001357732.2|DPSE	LOC111595239|XP_023164645.2|DHYD
OG0000733	LOC4813477|XP_001353757.2|DPSE	LOC111601687|XP_023174161.1|DHYD
OG0000734	LOC4813727|XP_015043002.2|DPSE	LOC111597535|XP_023168081.2|DHYD
OG0000735	LOC4815916|XP_001355410.2|DPSE	LOC111593485|XP_023162014.1|DHYD
OG0000735	LOC4817101|XP_001356371.1|DPSE	LOC111603872|XP_023177447.2|DHYD
OG0000736	LOC4817023|XP_001356822.3|DPSE	LOC111603989|XP_030079038.1|DHYD
OG0000736	LOC4817018|XP_001356821.4|DPSE	LOC111604008|XP_023177632.2|DHYD
OG0000737	LOC4803419|XP_001360134.3|DPSE	LOC111597693|XP_023168296.1|DHYD
OG0000738	LOC4817094|XP_001356874.2|DPSE	LOC111599329|XP_023170718.1|DHYD
OG0000738	LOC4817878|XP_033236583.1|DPSE	LOC111603947|XP_023177545.2|DHYD
OG0000739	LOC6897582|XP_002137727.1|DPSE	LOC111599568|XP_023171008.1|DHYD
OG0000739	LOC4802391|XP_001359317.1|DPSE	LOC111599567|XP_023171005.1|DHYD
OG0000740	LOC26532531|XP_033237201.1|DPSE	LOC111602803|XP_030080183.1|DHYD
OG0000740	LOC6897823|XP_033232709.1|DPSE	LOC111592038|XP_030081565.1|DHYD
OG0000741	LOC6897027|XP_002137212.2|DPSE, LOC6901688|XP_015042004.2|DPSE	LOC111594076|XP_030080042.1|DHYD
OG0000742	LOC4814807|XP_001355034.3|DPSE	LOC111593044|XP_023161381.2|DHYD
OG0000742	LOC117183163|XP_015041927.2|DPSE	LOC111593026|XP_023161346.2|DHYD
OG0000743	LOC4811961|XP_001352454.3|DPSE	LOC111595385|XP_023164852.2|DHYD
OG0000744	LOC4804887|XP_001361375.2|DPSE	LOC111600028|XP_023171711.2|DHYD, LOC115483369|XP_030080936.1|DHYD, LOC111596984|XP_023167236.2|DHYD
OG0000745	LOC4804404|XP_001360972.2|DPSE	LOC111602121|XP_023174838.2|DHYD
OG0000745	LOC4805326|XP_001361744.3|DPSE	LOC111593300|XP_023161750.2|DHYD
OG0000746	LOC4804030|XP_001360660.2|DPSE	LOC111604126|XP_023177811.1|DHYD
OG0000747	LOC4813078|XP_001353372.2|DPSE	LOC111592869|XP_023161084.2|DHYD
OG0000747	LOC4812999|XP_033239242.1|DPSE	LOC111592871|XP_023161088.2|DHYD
OG0000748	LOC4816567|XP_001355987.2|DPSE	LOC111596108|XP_023165938.2|DHYD
OG0000748	LOC6902081|XP_002133612.3|DPSE	LOC111602043|XP_023174760.1|DHYD
OG0000750	LOC4800601|XP_001357846.3|DPSE	LOC111595704|XP_023165317.2|DHYD
OG0000751	LOC4805220|XP_015040495.1|DPSE	LOC111605228|XP_023179423.2|DHYD
OG0000751	LOC6898819|XP_002138793.2|DPSE	LOC111605245|XP_023179449.2|DHYD, LOC111605225|XP_023179421.2|DHYD
OG0000753	LOC4800826|XP_001358030.1|DPSE	LOC111601406|XP_023173732.2|DHYD
OG0000753	LOC6897834|XP_002137939.2|DPSE	LOC111600487|XP_023172382.2|DHYD
OG0000754	LOC6902251|XP_033238763.1|DPSE	LOC111598326|XP_023169292.2|DHYD
OG0000754	LOC4814462|XP_015042017.1|DPSE	LOC111600192|XP_023171969.2|DHYD
OG0000755	LOC4801275|XP_001358395.2|DPSE	LOC111605480|XP_023179783.2|DHYD
OG0000755	LOC4801274|XP_001358394.2|DPSE	LOC111605577|XP_023179949.2|DHYD
OG0000756	LOC117183267|XP_033232491.1|DPSE	LOC111600842|XP_023172915.1|DHYD
OG0000757	LOC6900076|XP_002135439.1|DPSE	LOC111604493|XP_023178352.1|DHYD
OG0000758	LOC4812416|XP_001352574.2|DPSE	LOC111604669|XP_023178599.2|DHYD
OG0000759	LOC4812789|XP_033240113.1|DPSE	LOC111596610|XP_023166657.2|DHYD
OG0000759	LOC4812972|XP_001354046.2|DPSE	LOC111596613|XP_023166664.1|DHYD
OG0000760	LOC117183196|XP_033233806.1|DPSE	LOC111603999|XP_023177620.2|DHYD
OG0000761	LOC6903895|XP_033235909.1|DPSE	LOC111592650|XP_023160762.2|DHYD
OG0000761	LOC4811704|XP_033235915.1|DPSE	LOC111592651|XP_023160767.2|DHYD
OG0000762	LOC4818096|XP_001357436.2|DPSE	LOC111598979|XP_023170247.1|DHYD
OG0000763	LOC6903591|XP_002132458.2|DPSE	LOC111601599|XP_023174035.2|DHYD
OG0000763	LOC6903590|XP_002132457.2|DPSE	LOC111601574|XP_023173998.2|DHYD
OG0000764	LOC6901417|XP_033238888.1|DPSE	LOC111605326|XP_030080107.1|DHYD
OG0000765	LOC4814050|XP_033240232.1|DPSE	LOC111592450|XP_023160403.1|DHYD
OG0000765	LOC4815805|XP_033238258.1|DPSE	LOC111601888|XP_023174498.2|DHYD
OG0000766	LOC4816211|XP_001355836.3|DPSE	LOC111593770|XP_023162558.2|DHYD
OG0000766	LOC4815108|XP_001354497.2|DPSE	LOC111598124|XP_023168951.1|DHYD
OG0000767	LOC4812556|XP_001352957.2|DPSE	LOC111603555|XP_023176956.2|DHYD, LOC111605085|XP_023179189.2|DHYD
OG0000768	LOC4812761|XP_001353318.5|DPSE	LOC111592326|XP_023160219.1|DHYD
OG0000769	LOC4802416|XP_001359339.3|DPSE	LOC111602937|XP_030080831.1|DHYD
OG0000769	LOC4814425|XP_001354429.1|DPSE	LOC111596866|XP_023167077.1|DHYD
OG0000770	LOC4804084|XP_001360703.3|DPSE	LOC111595314|XP_023164737.2|DHYD
OG0000771	LOC6900624|XP_002134997.1|DPSE	LOC111601570|XP_023173987.1|DHYD
OG0000772	LOC4803562|XP_001360269.4|DPSE, LOC6899115|XP_015040839.2|DPSE	LOC111595620|XP_023165195.2|DHYD, LOC111601518|XP_023173892.1|DHYD
OG0000773	LOC6898336|XP_002138390.2|DPSE	LOC111593167|XP_023161540.2|DHYD
OG0000774	LOC6898450|XP_002138493.2|DPSE	LOC111600768|XP_023172815.2|DHYD, LOC111600749|XP_023172796.2|DHYD
OG0000775	LOC15382885|XP_004444266.1|DPSE	LOC111592126|XP_023159929.1|DHYD
OG0000775	LOC6898691|XP_002138696.2|DPSE, LOC6898409|XP_002138455.2|DPSE	LOC111604797|XP_023178785.1|DHYD, LOC115483368|XP_030080935.1|DHYD
OG0000778	LOC26532957|XP_015044552.2|DPSE	LOC111598269|XP_023169214.2|DHYD, LOC111598537|XP_023169593.2|DHYD
OG0000779	LOC4814340|XP_001354373.2|DPSE	LOC111603369|XP_023176688.1|DHYD
OG0000780	LOC6898688|XP_002138693.1|DPSE, LOC4804889|XP_001361377.2|DPSE	LOC115483424|XP_030081224.1|DHYD, LOC111600027|XP_030081223.1|DHYD
OG0000781	LOC4814288|XP_015042310.1|DPSE	LOC111605606|XP_023179989.1|DHYD
OG0000781	LOC4812191|XP_001352389.3|DPSE	LOC111597617|XP_023168184.2|DHYD
OG0000782	LOC4813689|XP_001353274.3|DPSE	LOC111599810|XP_023171364.1|DHYD
OG0000782	LOC4815690|XP_001355527.1|DPSE	LOC111596880|XP_023167097.1|DHYD
OG0000783	LOC4813728|XP_001353280.4|DPSE	LOC111597765|XP_023168390.1|DHYD
OG0000783	LOC4814835|XP_001354688.1|DPSE	LOC111603539|XP_023176981.1|DHYD
OG0000784	LOC4813299|XP_001353809.2|DPSE	LOC111605186|XP_023179351.2|DHYD
OG0000784	LOC4814923|XP_001354798.3|DPSE	LOC111601828|XP_023174422.1|DHYD
OG0000785	LOC6897271|XP_002137431.2|DPSE, LOC4801173|XP_001358307.3|DPSE	LOC111599617|XP_023171077.2|DHYD
OG0000786	LOC4801538|XP_003736538.1|DPSE	LOC111603492|XP_023176864.1|DHYD
OG0000787	LOC4812103|XP_001352617.1|DPSE	LOC111605676|XP_023180110.2|DHYD
OG0000788	LOC26532348|XP_015036417.2|DPSE, LOC4813004|XP_001353231.1|DPSE, LOC6897384|XP_002137536.2|DPSE	LOC111602901|XP_023176006.1|DHYD
OG0000789	LOC4816757|XP_001356076.4|DPSE	LOC111602289|XP_023175057.2|DHYD
OG0000790	LOC4817800|XP_033236406.1|DPSE	LOC111595996|XP_023165763.1|DHYD
OG0000790	LOC4817753|XP_001357104.3|DPSE	LOC111595995|XP_023165760.1|DHYD
OG0000791	LOC4800487|XP_001357754.3|DPSE	LOC111604253|XP_023178009.1|DHYD
OG0000792	LOC6903194|XP_002132893.3|DPSE	LOC111595832|XP_023165507.2|DHYD
OG0000793	LOC4802908|XP_001359734.3|DPSE, LOC6901468|XP_033240372.1|DPSE, LOC6902194|XP_002133721.1|DPSE	LOC111596696|XP_023166780.1|DHYD
OG0000794	LOC6902183|XP_002133710.1|DPSE	LOC111593988|XP_023162847.2|DHYD
OG0000795	LOC6902160|XP_002133691.1|DPSE	LOC111604041|XP_023177664.1|DHYD
OG0000795	LOC6903723|XP_002136753.1|DPSE	LOC111598502|XP_023169536.2|DHYD
