Orthogroup	DPSE.longest_only	DBUS.longest_only
OG0000936	LOC6901507|XP_002134193.2|DPSE	LOC108606026|XP_017851341.1|DBUS
OG0000937	LOC4801140|XP_033241657.1|DPSE	LOC108604711|XP_017849770.1|DBUS
OG0000938	LOC26533083|XP_015041004.1|DPSE	LOC108605942|XP_017851251.1|DBUS
OG0000939	LOC4817185|XP_001356477.3|DPSE	LOC108607450|XP_017853776.2|DBUS, LOC108606105|XP_017851439.1|DBUS
OG0000940	LOC4814159|XP_001354256.1|DPSE	LOC108598523|XP_017840693.2|DBUS
OG0000941	LOC4815590|XP_001355660.1|DPSE	LOC108606949|XP_017852995.1|DBUS
OG0000942	LOC4813021|XP_001354065.3|DPSE	LOC108600328|XP_017843330.1|DBUS
OG0000943	LOC4803914|XP_001360559.4|DPSE	LOC108596911|XP_017838605.1|DBUS
OG0000944	LOC4814501|XP_001354891.1|DPSE	LOC108605870|XP_017851172.1|DBUS
OG0000945	LOC4812003|XP_001352468.3|DPSE	LOC108599847|XP_017842464.1|DBUS
OG0000946	LOC4816842|XP_001356876.3|DPSE	LOC108608430|XP_017855289.1|DBUS
OG0000947	LOC4804300|XP_001360880.1|DPSE	LOC108596081|XP_017836987.1|DBUS
OG0000948	LOC117184919|XP_033240003.1|DPSE, LOC6900185|XP_002135523.3|DPSE, LOC6900186|XP_002135524.3|DPSE	LOC108597933|XP_017840038.1|DBUS
OG0000949	LOC4815457|XP_033241155.1|DPSE	LOC108606546|XP_017852234.1|DBUS, LOC108606548|XP_017852236.1|DBUS
OG0000950	LOC4815792|XP_015041178.2|DPSE	LOC108606209|XP_017851573.1|DBUS
OG0000950	LOC4802969|XP_001359780.2|DPSE	LOC108602274|XP_017845820.1|DBUS
OG0000951	LOC6902456|XP_002133001.2|DPSE	LOC108600517|XP_017843691.1|DBUS
OG0000952	LOC6903301|XP_002132489.2|DPSE	LOC108608531|XP_017855435.1|DBUS
OG0000954	LOC4805569|XP_001361954.3|DPSE, LOC6899046|XP_002138973.2|DPSE	LOC108594951|XP_017835574.1|DBUS, LOC108594954|XP_017835576.1|DBUS, LOC108594952|XP_017835575.1|DBUS, LOC108594950|XP_017835573.1|DBUS
OG0000955	LOC4800544|XP_001357805.4|DPSE	LOC108602187|XP_017845721.2|DBUS
OG0000956	LOC6897986|XP_033237319.1|DPSE	LOC108602214|XP_017845750.1|DBUS
OG0000957	LOC4804099|XP_033234656.1|DPSE	LOC108594881|XP_017835508.1|DBUS
OG0000958	LOC4801415|XP_001358513.2|DPSE, LOC6898563|XP_002138583.3|DPSE	LOC108595750|XP_017836528.1|DBUS
OG0000959	LOC4813682|XP_033239497.1|DPSE	LOC108600238|XP_017843155.2|DBUS
OG0000960	LOC6902073|XP_002133606.3|DPSE	LOC108605781|XP_017851072.1|DBUS, LOC108607435|XP_017853755.1|DBUS, LOC108594451|XP_017835115.2|DBUS
OG0000961	LOC4812207|XP_001353023.3|DPSE	LOC108599511|XP_017841868.1|DBUS
OG0000961	LOC4812400|XP_001353024.3|DPSE	LOC108599509|XP_017841865.2|DBUS
OG0000963	LOC4814282|XP_001354364.2|DPSE	LOC108606582|XP_017852297.1|DBUS
OG0000964	LOC6903898|XP_002136619.3|DPSE	LOC108594887|XP_017835513.1|DBUS
OG0000965	LOC4814657|XP_001354589.2|DPSE, LOC26533227|XP_033240544.1|DPSE, LOC26533584|XP_033241526.1|DPSE, LOC117185047|XP_033240542.1|DPSE, LOC117185053|XP_033240550.1|DPSE, LOC117185052|XP_033240549.1|DPSE	LOC108607151|XP_017853285.1|DBUS
OG0000966	LOC4800312|XP_001357594.2|DPSE	LOC108595733|XP_017836505.1|DBUS
OG0000968	LOC4811883|XP_015043705.1|DPSE	LOC108599815|XP_017842404.1|DBUS
OG0000969	LOC4805509|XP_033234604.1|DPSE	LOC108597295|XP_017839263.1|DBUS
OG0000970	LOC6901606|XP_002134276.2|DPSE, LOC6901605|XP_002134275.2|DPSE, LOC6896874|XP_002137064.4|DPSE	LOC108604074|XP_017848832.1|DBUS
OG0000971	LOC4816951|XP_001356525.2|DPSE	LOC108607728|XP_017854241.2|DBUS
OG0000972	LOC4813874|XP_015043212.2|DPSE	LOC108600254|XP_017843181.2|DBUS
OG0000973	LOC6901265|XP_015041535.2|DPSE, LOC6901276|XP_002133977.2|DPSE, LOC4814952|XP_033240375.1|DPSE	LOC108605879|XP_017851181.1|DBUS
OG0000974	LOC4813578|XP_001353667.2|DPSE	LOC108598367|XP_017840477.1|DBUS
OG0000975	LOC6897052|XP_002137236.2|DPSE	LOC108602406|XP_017846007.1|DBUS, LOC108602407|XP_017846009.1|DBUS
OG0000975	LOC6897818|XP_002137923.1|DPSE	LOC108604090|XP_017848860.1|DBUS
OG0000976	LOC4802637|XP_015037964.2|DPSE	LOC117134631|XP_017847712.1|DBUS
OG0000977	LOC6897919|XP_033233856.1|DPSE	LOC108604845|XP_017849954.2|DBUS
OG0000978	LOC4803207|XP_001359987.2|DPSE	LOC108603456|XP_017847776.1|DBUS
OG0000979	LOC4805200|XP_001361645.2|DPSE	LOC108595039|XP_017835667.1|DBUS
OG0000980	LOC4801124|XP_001358268.2|DPSE	LOC108601286|XP_017844675.1|DBUS
OG0000980	LOC4800906|XP_001358096.3|DPSE	LOC108602367|XP_017845959.1|DBUS
OG0000981	LOC6899794|XP_002135741.1|DPSE	LOC108597617|XP_017839750.1|DBUS
OG0000981	LOC4814701|XP_015042090.2|DPSE	LOC108595809|XP_017836589.1|DBUS
OG0000982	LOC13036348|XP_003736833.2|DPSE	LOC108604436|XP_017849400.1|DBUS
OG0000984	LOC26532175|XP_033236372.1|DPSE	LOC108601176|XP_033149573.1|DBUS
OG0000984	LOC6903602|XP_002132202.3|DPSE	LOC108602408|XP_033150722.1|DBUS
OG0000985	LOC6898602|XP_002138611.1|DPSE	LOC108597491|XP_017839560.1|DBUS
OG0000988	LOC4817110|XP_001356839.3|DPSE	LOC108598092|XP_017840195.1|DBUS, LOC108603653|XP_017848161.2|DBUS
OG0000990	LOC4815470|XP_033238604.1|DPSE	LOC108607168|XP_017853310.1|DBUS
OG0000991	LOC6897296|XP_002137455.1|DPSE	LOC108602384|XP_017845984.1|DBUS
OG0000991	LOC6901340|XP_002134041.2|DPSE	LOC108606644|XP_017852432.1|DBUS
OG0000992	LOC4801225|XP_015037096.1|DPSE	LOC108602198|XP_017845736.1|DBUS
OG0000993	LOC6896717|XP_002136931.1|DPSE, LOC4800291|XP_033235128.1|DPSE	LOC108604790|XP_017849878.1|DBUS
OG0000994	LOC6901455|XP_002134141.1|DPSE	LOC108605561|XP_017850815.1|DBUS
OG0000995	LOC6903560|XP_002132433.2|DPSE	LOC108605916|XP_017851221.1|DBUS
OG0000996	LOC4805424|XP_015040645.1|DPSE	LOC108606580|XP_017852295.1|DBUS, LOC108595540|XP_017836284.1|DBUS
OG0000997	LOC117183524|XP_033233432.1|DPSE	LOC108594679|XP_017835309.2|DBUS
OG0000998	LOC4812420|XP_033240589.1|DPSE	LOC108600670|XP_017843856.1|DBUS
OG0000999	LOC4815011|XP_001354962.2|DPSE	LOC108606776|XP_017852685.1|DBUS
OG0001000	LOC6899316|XP_033233674.1|DPSE	LOC117135038|XP_033150756.1|DBUS
OG0001001	LOC4805229|XP_001361666.3|DPSE	LOC108597086|XP_017838928.1|DBUS
OG0001002	LOC4816902|XP_001356582.4|DPSE	LOC108598644|XP_017840845.1|DBUS, LOC108596304|XP_017837392.1|DBUS
OG0001003	LOC6897798|XP_002137903.1|DPSE	LOC108603826|XP_033150461.1|DBUS, LOC108603978|XP_017848693.1|DBUS
OG0001004	LOC4802805|XP_001359650.2|DPSE	LOC108602791|XP_017846491.1|DBUS
OG0001005	LOC4815740|XP_015040884.2|DPSE	LOC108605425|XP_017850589.1|DBUS
OG0001006	LOC4812231|XP_001352779.1|DPSE	LOC108598703|XP_017840917.1|DBUS
OG0001008	LOC4815029|XP_001355112.1|DPSE	LOC108605191|XP_017850272.1|DBUS
OG0001009	LOC6897506|XP_002137655.2|DPSE, LOC6896826|XP_033241691.1|DPSE	LOC108602090|XP_017845603.1|DBUS
OG0001010	LOC4815209|XP_001354991.4|DPSE	LOC108594697|XP_017835330.1|DBUS
OG0001011	LOC6901006|XP_033237656.1|DPSE	LOC108606303|XP_017851782.2|DBUS
OG0001011	LOC4817668|XP_001357056.2|DPSE	LOC108604533|XP_017849541.1|DBUS
OG0001012	LOC4815518|XP_033239508.1|DPSE, LOC6902264|XP_002133791.2|DPSE	LOC108605837|XP_017851133.2|DBUS
OG0001013	LOC117183180|XP_033238175.1|DPSE, LOC4813026|XP_033241557.1|DPSE	LOC108599055|XP_017841324.2|DBUS
OG0001014	LOC6900598|XP_002134971.2|DPSE	LOC108599110|XP_017841388.1|DBUS
OG0001015	LOC4814291|XP_033239342.1|DPSE	LOC108607262|XP_017853439.1|DBUS
OG0001015	LOC4814388|XP_001354409.3|DPSE	LOC108607261|XP_017853438.1|DBUS
OG0001016	LOC6901231|XP_002133932.2|DPSE	LOC108605497|XP_017850735.1|DBUS, LOC108600396|XP_017843433.1|DBUS, LOC108598199|XP_017840304.1|DBUS, LOC108605982|XP_017851294.1|DBUS
OG0001017	LOC4805678|XP_003736968.2|DPSE	LOC108596852|XP_017838479.1|DBUS
OG0001019	LOC13036374|XP_015037038.2|DPSE	LOC108602930|XP_017846762.1|DBUS
OG0001020	LOC6901645|XP_002134314.2|DPSE	LOC108605796|XP_017851088.1|DBUS
OG0001021	LOC4818004|XP_033235195.1|DPSE	LOC108607998|XP_017854648.1|DBUS
OG0001022	LOC4811665|XP_001352254.1|DPSE	LOC117134924|XP_033150319.1|DBUS
OG0001024	LOC4801126|XP_001358270.3|DPSE	LOC108604103|XP_017848872.1|DBUS
OG0001025	LOC4813361|XP_001353354.2|DPSE	LOC108598015|XP_017840119.1|DBUS, LOC108598017|XP_017840120.1|DBUS, LOC108598018|XP_033149507.1|DBUS, LOC108598656|XP_017840856.1|DBUS
OG0001026	LOC4804022|XP_001360652.1|DPSE	LOC108600168|XP_017843062.1|DBUS, LOC108594903|XP_017835530.1|DBUS
OG0001027	LOC6900518|XP_002134905.1|DPSE	LOC108600201|XP_017843104.1|DBUS
OG0001028	LOC4816500|XP_001356025.3|DPSE	LOC108604114|XP_017848890.1|DBUS
OG0001031	LOC6902406|XP_015037000.2|DPSE	LOC108607683|XP_017854129.1|DBUS
OG0001032	LOC13036341|XP_033235445.1|DPSE	LOC108608220|XP_017854987.2|DBUS
OG0001033	LOC6902171|XP_002133702.3|DPSE	LOC108594834|XP_017835460.1|DBUS
OG0001034	LOC4812368|XP_001352900.4|DPSE	LOC108598184|XP_017840288.2|DBUS
OG0001035	LOC6902280|XP_002133807.1|DPSE	LOC108605623|XP_017850894.1|DBUS
OG0001035	LOC6902279|XP_002133806.2|DPSE	LOC108605622|XP_017850893.1|DBUS
OG0001036	LOC6901588|XP_002134259.2|DPSE	LOC108606830|XP_017852804.1|DBUS
OG0001036	LOC6897961|XP_002138060.3|DPSE	LOC108602248|XP_017845787.1|DBUS
OG0001037	LOC6900605|XP_033241424.1|DPSE, LOC6898243|XP_002138309.2|DPSE	LOC108598646|XP_017840837.2|DBUS
OG0001038	LOC4803066|XP_001359866.2|DPSE, LOC6897908|XP_002138010.1|DPSE	LOC108604497|XP_017849482.1|DBUS
OG0001039	LOC4801726|XP_001358770.3|DPSE, LOC4801727|XP_001358771.2|DPSE	LOC117134865|XP_033150050.1|DBUS
OG0001042	LOC4800322|XP_001357587.2|DPSE	LOC108601652|XP_017845041.1|DBUS
OG0001043	LOC4815446|XP_001355701.2|DPSE	LOC108605170|XP_017850244.1|DBUS
OG0001044	LOC4804131|XP_015039625.2|DPSE	LOC108594671|XP_017835301.1|DBUS
OG0001045	LOC6898739|XP_015040344.2|DPSE	LOC108597686|XP_017839850.1|DBUS
OG0001046	LOC4804670|XP_001361195.1|DPSE	LOC108595821|XP_017836601.1|DBUS
OG0001047	LOC4804383|XP_033234870.1|DPSE	LOC108596391|XP_017837558.1|DBUS
OG0001048	LOC4805247|XP_001361679.3|DPSE	LOC108595004|XP_017835628.1|DBUS
OG0001049	LOC4812301|XP_001352647.4|DPSE	LOC108600752|XP_017843995.1|DBUS
OG0001050	LOC6896971|XP_002137156.2|DPSE, LOC6900034|XP_002135399.1|DPSE, LOC117183993|XP_033235698.1|DPSE	LOC108600638|XP_017843819.1|DBUS
OG0001051	LOC6902784|XP_002132521.2|DPSE	LOC108607720|XP_017854225.2|DBUS
OG0001052	LOC4816788|XP_015035777.1|DPSE	LOC108607995|XP_017854645.2|DBUS
OG0001053	LOC117185203|XP_033241490.1|DPSE, LOC117185205|XP_033241492.1|DPSE, LOC117183205|XP_033241491.1|DPSE, LOC6903974|XP_002136541.3|DPSE, LOC117185202|XP_033241485.1|DPSE, LOC26533390|XP_033241488.1|DPSE	LOC108607181|XP_017853326.1|DBUS, LOC108600249|XP_017843906.2|DBUS
OG0001054	LOC4800928|XP_001358116.2|DPSE	LOC108604574|XP_017849594.1|DBUS
OG0001055	LOC4802848|XP_033232393.1|DPSE	LOC108603607|XP_017848042.1|DBUS, LOC108604006|XP_017848734.1|DBUS
OG0001056	LOC4811770|XP_033238899.1|DPSE	LOC108605667|XP_017850947.1|DBUS
OG0001057	LOC4818031|XP_001357250.1|DPSE	LOC108600029|XP_017842839.1|DBUS
OG0001058	LOC6902017|XP_002133551.3|DPSE	LOC108606604|XP_017852353.1|DBUS
OG0001059	LOC6900846|XP_015043408.2|DPSE	LOC108599123|XP_017841400.2|DBUS
OG0001060	LOC6901257|XP_002133958.3|DPSE, LOC6901263|XP_002133964.3|DPSE, LOC4802067|XP_001359060.1|DPSE	LOC108601684|XP_017845082.1|DBUS
OG0001061	LOC6896913|XP_033233114.1|DPSE, LOC6896912|XP_033233112.1|DPSE	LOC108602610|XP_017846236.1|DBUS
OG0001062	LOC6897390|XP_033238626.1|DPSE	LOC108602231|XP_017845768.1|DBUS
OG0001062	LOC6897391|XP_002137543.2|DPSE	LOC108604577|XP_017849597.1|DBUS
OG0001063	LOC4814240|XP_001354435.3|DPSE	LOC108604992|XP_017850048.1|DBUS
OG0001064	LOC4815841|XP_001355361.4|DPSE	LOC108605092|XP_017850146.2|DBUS
OG0001065	LOC6898756|XP_002138739.3|DPSE, LOC6899970|XP_033238252.1|DPSE	LOC108595179|XP_033149244.1|DBUS, LOC108595470|XP_017836203.1|DBUS
OG0001067	LOC4816373|XP_001356187.3|DPSE	LOC108602048|XP_017845553.2|DBUS
OG0001067	LOC26532665|XP_015036775.2|DPSE	LOC108602058|XP_017845565.2|DBUS
OG0001068	LOC4813711|XP_033239997.1|DPSE, LOC4813561|XP_001353283.3|DPSE	LOC108601030|XP_017844570.2|DBUS
OG0001069	LOC6899057|XP_002138982.2|DPSE	LOC108596017|XP_017836839.1|DBUS, LOC108596529|XP_017837904.2|DBUS
OG0001070	LOC6896978|XP_033232814.1|DPSE, LOC4802282|XP_001359232.3|DPSE	LOC108602548|XP_017846169.1|DBUS
OG0001071	LOC6902580|XP_002133108.2|DPSE	LOC108595951|XP_017836730.2|DBUS, LOC108605617|XP_017850891.1|DBUS, LOC108599840|XP_017842448.2|DBUS, LOC117135043|XP_033150780.1|DBUS, LOC108594609|XP_017835245.2|DBUS, LOC108605627|XP_017850903.1|DBUS, LOC108607465|XP_017853795.1|DBUS, LOC108601378|XP_017844770.2|DBUS, LOC108604849|XP_017849962.2|DBUS, LOC108601389|XP_017844781.2|DBUS, LOC117135026|XP_033150729.1|DBUS
OG0001072	LOC4811996|XP_001352774.3|DPSE	LOC108599242|XP_017841528.2|DBUS
OG0001073	LOC4800749|XP_001357966.3|DPSE	LOC108604201|XP_033149922.1|DBUS
OG0001074	LOC4803340|XP_001360128.1|DPSE	LOC108595378|XP_017836094.1|DBUS
OG0001075	LOC4813939|XP_033239656.1|DPSE	LOC108601025|XP_017844390.1|DBUS
OG0001077	LOC4811643|XP_002135770.1|DPSE	LOC108601650|XP_017845039.1|DBUS
OG0001078	LOC4814417|XP_001354384.1|DPSE	LOC108605494|XP_033150288.1|DBUS
OG0001079	LOC4812666|XP_001353050.2|DPSE	LOC108600250|XP_017843175.1|DBUS
OG0001080	LOC4811939|XP_001352463.2|DPSE	LOC108600145|XP_017843028.1|DBUS
OG0001081	LOC4802909|XP_001359735.2|DPSE	LOC108595457|XP_017836187.1|DBUS, LOC108595079|XP_017835719.1|DBUS
OG0001082	LOC6901249|XP_015041521.2|DPSE, LOC117185001|XP_033240260.1|DPSE, LOC4804418|XP_015039936.2|DPSE	LOC108597660|XP_017839808.1|DBUS
OG0001083	LOC4813944|XP_015043482.2|DPSE	LOC108599964|XP_017842706.1|DBUS
OG0001084	LOC4803432|XP_033234250.1|DPSE	LOC108597324|XP_017839304.1|DBUS
OG0001085	LOC4804846|XP_001361339.4|DPSE	LOC108595556|XP_033148997.1|DBUS
OG0001086	LOC117183508|XP_033233297.1|DPSE	LOC108597096|XP_017838950.1|DBUS
OG0001087	LOC6903039|XP_002132763.2|DPSE	LOC108608044|XP_033149145.1|DBUS
OG0001088	LOC4812572|XP_001352769.3|DPSE	LOC108597920|XP_017840026.2|DBUS
OG0001089	LOC4812001|XP_015043708.1|DPSE	LOC108598487|XP_033149373.1|DBUS
OG0001090	LOC4812758|XP_001353549.4|DPSE	LOC108599013|XP_017841280.1|DBUS
OG0001092	LOC4817869|XP_001357352.1|DPSE	LOC108600319|XP_017843314.1|DBUS
OG0001093	LOC4816688|XP_015036785.2|DPSE	LOC108599730|XP_017842224.1|DBUS
OG0001094	LOC4816659|XP_033235894.1|DPSE	LOC108601054|XP_033150057.1|DBUS
OG0001095	LOC26532094|XP_033235366.1|DPSE	LOC108598464|XP_017840597.1|DBUS
OG0001096	LOC4817649|XP_015036401.2|DPSE	LOC108607817|XP_017854353.1|DBUS
OG0001097	LOC26534452|XP_033235754.1|DPSE	LOC108596759|XP_017838333.1|DBUS
OG0001099	LOC6900934|XP_002134727.1|DPSE	LOC108598330|XP_017840435.2|DBUS, LOC108600151|XP_017843035.1|DBUS
OG0001100	LOC6897793|XP_015038081.2|DPSE	LOC108601762|XP_017845175.1|DBUS
OG0001101	LOC6898360|XP_015039601.2|DPSE	LOC108596769|XP_017838350.1|DBUS
OG0001102	LOC4813725|XP_001353688.4|DPSE	LOC108598214|XP_033149403.1|DBUS
OG0001103	LOC4800805|XP_001358015.1|DPSE	LOC108602193|XP_017845730.1|DBUS
OG0001104	LOC4803663|XP_001360346.3|DPSE	LOC108596952|XP_017838679.1|DBUS
OG0001105	LOC4815583|XP_001355499.1|DPSE	LOC108605239|XP_017850341.1|DBUS
OG0001106	LOC4811795|XP_015044320.1|DPSE	LOC108607389|XP_017853631.1|DBUS
OG0001108	LOC6897481|XP_002137630.2|DPSE, LOC4802157|XP_001359132.2|DPSE	LOC108601517|XP_017844906.1|DBUS
OG0001110	LOC4812511|XP_033237419.1|DPSE, LOC117184535|XP_033238572.1|DPSE	LOC108599149|XP_017841426.1|DBUS
OG0001111	LOC4803860|XP_001360512.3|DPSE	LOC108595418|XP_017836133.1|DBUS
OG0001112	LOC4803716|XP_001360390.2|DPSE	LOC108595780|XP_017836561.1|DBUS
OG0001113	LOC6902677|XP_002133193.2|DPSE	LOC108608482|XP_017855366.1|DBUS
OG0001113	LOC4816387|XP_001356186.4|DPSE	LOC108604755|XP_017849835.1|DBUS
OG0001114	LOC4816483|XP_001356071.3|DPSE	LOC108598353|XP_017840463.1|DBUS
OG0001115	LOC6902853|XP_002132589.3|DPSE	LOC108601074|XP_017844461.2|DBUS
OG0001116	LOC6898423|XP_002138465.1|DPSE	LOC108596496|XP_017837811.1|DBUS
OG0001116	LOC117183731|XP_033234596.1|DPSE	LOC117134708|XP_033149118.1|DBUS
OG0001117	LOC6900793|XP_002135152.1|DPSE, LOC4813742|XP_001353961.2|DPSE	LOC108598019|XP_017840122.2|DBUS
OG0001118	LOC6903926|XP_002136591.1|DPSE	LOC108606121|XP_017851463.1|DBUS
OG0001119	LOC117185621|XP_033241653.1|DPSE	LOC117134713|XP_033149138.1|DBUS
OG0001120	LOC6896962|XP_015038892.2|DPSE	LOC108602369|XP_017845960.1|DBUS
OG0001121	LOC4803329|XP_015038995.1|DPSE	LOC108596153|XP_017837137.1|DBUS
OG0001122	LOC4812463|XP_015043937.1|DPSE	LOC108598440|XP_017840562.2|DBUS
OG0001124	LOC4802084|XP_015037603.2|DPSE	LOC108603667|XP_017848151.1|DBUS
OG0001125	LOC4801867|XP_001358895.1|DPSE	LOC108601789|XP_017845212.1|DBUS
OG0001126	LOC4813607|XP_033239582.1|DPSE	LOC108599515|XP_033149288.1|DBUS
OG0001127	LOC4813028|XP_001353284.3|DPSE	LOC108598165|XP_017840271.2|DBUS
OG0001128	LOC6898365|XP_002138418.3|DPSE	LOC108597779|XP_017839983.1|DBUS
OG0001129	LOC4818013|XP_015035265.2|DPSE	LOC108608259|XP_033150727.1|DBUS
OG0001130	LOC4817313|XP_001356335.2|DPSE	LOC108602684|XP_017846354.2|DBUS
OG0001131	LOC4811745|XP_015044302.1|DPSE	LOC108607382|XP_033150543.1|DBUS
OG0001133	LOC4816598|XP_015036647.2|DPSE	LOC108596929|XP_033150025.1|DBUS
OG0001134	LOC4804952|XP_001361433.5|DPSE	LOC108597562|XP_017839660.1|DBUS
OG0001135	LOC4801643|XP_015037338.1|DPSE	LOC108602839|XP_017846579.1|DBUS
OG0001136	LOC6899331|XP_033241867.1|DPSE	LOC108601257|XP_033149797.1|DBUS
OG0001137	LOC4801808|XP_001358842.3|DPSE	LOC108601265|XP_017844654.1|DBUS
OG0001138	LOC4811972|XP_001352464.1|DPSE	LOC108600147|XP_017843029.1|DBUS
OG0001139	LOC6901088|XP_033238074.1|DPSE	LOC117134797|XP_033149599.1|DBUS, LOC108598162|XP_017840268.2|DBUS
OG0001140	LOC6896880|XP_003736293.3|DPSE	LOC108603554|XP_017847962.1|DBUS
OG0001141	LOC4801552|XP_001358624.3|DPSE, LOC6897252|XP_002137421.3|DPSE, LOC117185006|XP_033240291.1|DPSE	LOC108601445|XP_017844831.2|DBUS
OG0001142	LOC4800884|XP_001358080.3|DPSE	LOC108602194|XP_017845732.1|DBUS
OG0001142	LOC4800885|XP_001358079.4|DPSE	LOC108601440|XP_017844827.1|DBUS
OG0001143	LOC4818070|XP_001357375.2|DPSE, LOC6903474|XP_002132353.2|DPSE, LOC6903472|XP_002132351.2|DPSE	LOC108607857|XP_017854430.1|DBUS
OG0001144	LOC6899102|XP_002139019.3|DPSE	LOC108594995|XP_017835617.1|DBUS
OG0001145	LOC4805124|XP_001361581.2|DPSE, LOC117183789|XP_033235111.1|DPSE, LOC6898790|XP_033235112.1|DPSE	LOC108597580|XP_017835624.1|DBUS
OG0001146	LOC6903444|XP_002132323.2|DPSE, LOC4815450|XP_001355548.2|DPSE	LOC108606585|XP_033150301.1|DBUS
OG0001147	LOC6898963|XP_002138923.2|DPSE	LOC108595810|XP_017836590.1|DBUS
OG0001148	LOC6902967|XP_002132693.1|DPSE, LOC6902966|XP_002132692.2|DPSE	LOC108605277|XP_017850415.1|DBUS
OG0001149	LOC4813176|XP_001353246.2|DPSE	LOC108598985|XP_017841249.1|DBUS
OG0001150	LOC4803835|XP_001360489.2|DPSE	LOC108595859|XP_017836638.1|DBUS
OG0001151	LOC4803268|XP_001360038.3|DPSE, LOC4803270|XP_033232811.1|DPSE	LOC108602335|XP_017845913.1|DBUS
OG0001152	LOC6897380|XP_002137532.3|DPSE	LOC108604592|XP_017849614.2|DBUS
OG0001153	LOC4811752|XP_015044220.1|DPSE	LOC108597662|XP_017839816.1|DBUS
OG0001154	LOC4816828|XP_015035714.1|DPSE	LOC108607513|XP_017853868.1|DBUS
OG0001155	LOC4814586|XP_001354835.4|DPSE	LOC108606509|XP_017852168.1|DBUS
OG0001157	LOC4801388|XP_015037219.2|DPSE	LOC108603075|XP_033149778.1|DBUS
OG0001158	LOC4818018|XP_001357474.1|DPSE	LOC108607471|XP_017853798.1|DBUS
OG0001159	LOC4800475|XP_033232911.1|DPSE	LOC108602985|XP_017846860.1|DBUS
OG0001160	LOC4801291|XP_001358411.3|DPSE	LOC108600008|XP_017842800.1|DBUS, LOC108603258|XP_017847395.1|DBUS
OG0001161	LOC4801646|XP_001358699.3|DPSE	LOC108602836|XP_017846574.1|DBUS
OG0001162	LOC6897644|XP_002137787.2|DPSE	LOC108604725|XP_017849793.1|DBUS
OG0001163	LOC4802008|XP_015037536.1|DPSE	LOC108604245|XP_017849109.1|DBUS
OG0001164	LOC6897399|XP_002137551.3|DPSE, LOC4801075|XP_001358235.4|DPSE	LOC108602513|XP_017846132.1|DBUS
OG0001165	LOC4804494|XP_001361049.2|DPSE	LOC108596973|XP_017838715.1|DBUS, LOC108594929|XP_017835554.1|DBUS, LOC108594928|XP_017835553.1|DBUS
OG0001166	LOC6903282|XP_033235587.1|DPSE, LOC4812804|XP_033241108.1|DPSE	LOC108599428|XP_017841728.1|DBUS
OG0001167	LOC4804208|XP_033234467.1|DPSE	LOC108594649|XP_033149226.1|DBUS
OG0001168	LOC4804781|XP_001361290.3|DPSE	LOC108597682|XP_017839845.1|DBUS
OG0001169	LOC4814550|XP_001354610.2|DPSE	LOC108606895|XP_017852911.1|DBUS
OG0001170	LOC4801221|XP_001358344.1|DPSE	LOC108604581|XP_017849601.1|DBUS
OG0001171	LOC4812710|XP_015044144.2|DPSE	LOC117134805|XP_033149666.1|DBUS
OG0001172	LOC6898305|XP_002138367.2|DPSE	LOC108594993|XP_017835615.1|DBUS
OG0001173	LOC4801985|XP_001358997.2|DPSE	LOC108604048|XP_017848799.1|DBUS
OG0001174	LOC4814091|XP_033237973.1|DPSE	LOC108599682|XP_017842163.1|DBUS
OG0001175	LOC4804669|XP_001361194.1|DPSE	LOC108597518|XP_017839601.1|DBUS
OG0001175	LOC6902477|XP_033235570.1|DPSE	LOC108605081|XP_017850136.1|DBUS
OG0001176	LOC6896718|XP_002136932.2|DPSE, LOC4805490|XP_001361885.4|DPSE, LOC6898402|XP_033233982.1|DPSE	LOC108594810|XP_017835437.1|DBUS
OG0001177	LOC4817309|XP_015035988.2|DPSE	LOC108607904|XP_017854500.2|DBUS
OG0001178	LOC4804405|XP_001360974.2|DPSE	LOC108595785|XP_017836566.1|DBUS
OG0001179	LOC6898283|XP_033233305.1|DPSE	LOC108596995|XP_017838754.1|DBUS
OG0001180	LOC4811798|XP_001352365.3|DPSE	LOC108607350|XP_017853525.1|DBUS
OG0001181	LOC6903001|XP_002132723.3|DPSE, LOC6903002|XP_002132724.2|DPSE, LOC4813686|XP_001353168.2|DPSE	LOC108598483|XP_017840627.2|DBUS
OG0001182	LOC4800548|XP_003736265.3|DPSE	LOC108604519|XP_017849513.1|DBUS
OG0001183	LOC6899286|XP_033232789.1|DPSE	LOC108607166|XP_017853306.1|DBUS, LOC108599378|XP_017841673.1|DBUS
OG0001184	LOC6897959|XP_033240176.1|DPSE	LOC108603657|XP_017848123.1|DBUS
OG0001185	LOC13036326|XP_015038289.2|DPSE	LOC108602843|XP_017846588.1|DBUS
OG0001186	LOC6903262|XP_002132961.1|DPSE	LOC117134948|XP_033150415.1|DBUS
OG0001187	LOC4803986|XP_033234197.1|DPSE	LOC108596885|XP_017838555.1|DBUS
OG0001188	LOC4803383|XP_001360088.1|DPSE	LOC108597720|XP_017839900.1|DBUS
OG0001189	LOC4805551|XP_001361936.2|DPSE	LOC108595252|XP_017835945.1|DBUS
OG0001190	LOC6901179|XP_002133880.2|DPSE	LOC108605723|XP_017851005.1|DBUS
OG0001191	LOC4816122|XP_001355843.3|DPSE	LOC108607785|XP_017854312.2|DBUS
