Orthogroup	DBIA.longest_only	DERE.longest_only
OG0001075	LOC108034966|XP_016965764.1|DBIA	LOC6545662|XP_001971666.1|DERE
OG0001077	LOC108031811|XP_016961028.1|DBIA	LOC6544999|XP_001973846.1|DERE
OG0001078	LOC108035811|XP_016967047.1|DBIA	LOC6550296|XP_001977698.1|DERE
OG0001079	LOC108035059|XP_016965934.1|DBIA	LOC6543724|XP_001971867.1|DERE
OG0001080	LOC108029088|XP_016956669.1|DBIA	LOC6545538|XP_001971103.1|DERE
OG0001081	LOC108031538|XP_016960564.1|DBIA	LOC6553830|XP_026831431.1|DERE
OG0001082	LOC108022875|XP_016947557.1|DBIA	LOC6547732|XP_026836643.1|DERE
OG0001083	LOC108035478|XP_016966617.1|DBIA	LOC6545658|XP_026833980.1|DERE
OG0001084	LOC108030069|XP_016958159.1|DBIA	LOC6541480|XP_026835126.1|DERE
OG0001086	LOC108031172|XP_016959881.1|DBIA	LOC6551951|XP_001980705.1|DERE
OG0001086	LOC108026537|XP_016952974.1|DBIA	LOC6548122|XP_001976536.1|DERE
OG0001087	LOC108034016|XP_016964239.1|DBIA	LOC6541276|XP_026834873.1|DERE
OG0001087	LOC108033872|XP_016964003.1|DBIA	LOC6541801|XP_026834006.1|DERE
OG0001088	LOC108030787|XP_016959355.1|DBIA	LOC6545473|XP_001971585.1|DERE
OG0001089	LOC108035611|XP_016966785.1|DBIA	LOC6543830|XP_026832275.1|DERE
OG0001090	LOC108035682|XP_016966882.1|DBIA	LOC6546232|XP_001971791.3|DERE
OG0001092	LOC108029282|XP_016956970.1|DBIA	LOC6542602|XP_001968937.1|DERE
OG0001093	LOC108032377|XP_016961687.1|DBIA	LOC6543506|XP_001969516.1|DERE
OG0001094	LOC108034147|XP_016964435.1|DBIA, LOC108033427|XP_016963239.1|DBIA	LOC6543515|XP_026834869.1|DERE
OG0001095	LOC108036587|XP_016968332.1|DBIA	LOC6547331|XP_001974791.1|DERE
OG0001096	LOC108034072|XP_016964320.1|DBIA	LOC6549228|XP_001974353.1|DERE
OG0001097	LOC108021860|XP_016946138.1|DBIA	LOC113564597|XP_026838609.1|DERE
OG0001097	LOC108026758|XP_016953387.1|DBIA	LOC26526510|XP_026838608.1|DERE
OG0001098	LOC108030595|XP_016959063.1|DBIA	LOC6544571|XP_026832795.1|DERE
OG0001099	LOC108028764|XP_016956228.1|DBIA	LOC6546179|XP_026833536.1|DERE
OG0001100	LOC108030487|XP_016958857.1|DBIA	LOC26526295|XP_026839310.1|DERE
OG0001101	LOC108022546|XP_016947019.1|DBIA	LOC6548229|XP_026835824.1|DERE
OG0001102	LOC108035360|XP_016966447.1|DBIA	LOC6545871|XP_001972722.3|DERE
OG0001103	LOC108023404|XP_016948347.1|DBIA	LOC6552618|XP_001979864.1|DERE
OG0001104	LOC108022836|XP_016947495.1|DBIA	LOC6546833|XP_015011601.1|DERE
OG0001105	LOC108024099|XP_016949364.1|DBIA	LOC6546892|XP_001975973.1|DERE
OG0001106	LOC108024899|XP_016950537.1|DBIA	LOC6555877|XP_015008636.1|DERE
OG0001108	LOC108025971|XP_016952153.1|DBIA	LOC6554790|XP_001981987.1|DERE
OG0001108	LOC108026061|XP_016952245.1|DBIA	LOC6554838|XP_001981994.1|DERE
OG0001109	LOC108022097|XP_016946429.1|DBIA	LOC6549551|XP_001975639.1|DERE
OG0001109	LOC108022098|XP_016946430.1|DBIA	LOC6549552|XP_026836298.1|DERE
OG0001110	LOC108033019|XP_016962635.1|DBIA	LOC6551056|XP_001978300.1|DERE
OG0001110	LOC108030843|XP_016959467.1|DBIA	LOC6544289|XP_001973717.1|DERE
OG0001111	LOC108026555|XP_016952995.1|DBIA	LOC6547537|XP_001976303.1|DERE
OG0001111	LOC108026509|XP_016952944.1|DBIA	LOC6547536|XP_026836454.1|DERE, LOC6547535|XP_026836503.1|DERE
OG0001112	LOC108022227|XP_016946574.1|DBIA	LOC6547690|XP_001976370.1|DERE
OG0001113	LOC108032719|XP_016962189.1|DBIA	LOC26526204|XP_015015471.1|DERE
OG0001113	LOC108032721|XP_016962191.1|DBIA	LOC6541977|XP_001969016.1|DERE
OG0001114	LOC108033470|XP_016963295.1|DBIA	LOC6543176|XP_001969910.1|DERE
OG0001114	LOC108033462|XP_016963287.1|DBIA	LOC6542998|XP_001969911.1|DERE
OG0001115	LOC108034347|XP_016964721.1|DBIA	LOC26526176|XP_015012756.2|DERE
OG0001115	LOC108033429|XP_016963241.1|DBIA	LOC6549177|XP_001974366.2|DERE
OG0001115	LOC108034346|XP_016964718.1|DBIA	LOC6549178|XP_001974367.2|DERE
OG0001116	LOC108022539|XP_016947006.1|DBIA	LOC6543428|XP_001969062.1|DERE
OG0001118	LOC108025727|XP_016951793.1|DBIA	LOC6550617|XP_001978002.2|DERE
OG0001119	LOC108035862|XP_016967097.1|DBIA	LOC6544440|XP_001973810.2|DERE
OG0001120	LOC108032108|XP_016961427.1|DBIA	LOC6554756|XP_015009336.1|DERE
OG0001122	LOC108030625|XP_016959120.1|DBIA	LOC6543862|XP_001971089.1|DERE
OG0001124	LOC108025347|XP_016951292.1|DBIA	LOC6556243|XP_001983074.2|DERE, LOC6552358|XP_026839828.1|DERE, LOC113564848|XP_026839556.1|DERE
OG0001125	LOC108032185|XP_016961529.1|DBIA	LOC6553716|XP_001979427.2|DERE
OG0001126	LOC108028240|XP_016955393.1|DBIA	LOC6544675|XP_026832254.1|DERE
OG0001127	LOC108034433|XP_016964807.1|DBIA	LOC6544379|XP_001972468.1|DERE
OG0001128	LOC108022996|XP_016947714.1|DBIA	LOC6546950|XP_001974600.2|DERE
OG0001129	LOC108021913|XP_016946225.1|DBIA	LOC6540722|XP_026834707.1|DERE
OG0001130	LOC108035315|XP_016966382.1|DBIA	LOC6540989|XP_001969367.1|DERE
OG0001130	LOC108024771|XP_016950412.1|DBIA	LOC26526775|XP_026839374.1|DERE, LOC113564709|XP_026839384.1|DERE
OG0001131	LOC108035984|XP_016967317.1|DBIA	LOC6555851|XP_026839285.1|DERE
OG0001133	LOC108033813|XP_016963923.1|DBIA	LOC6549041|XP_026835641.1|DERE
OG0001134	LOC108026831|XP_016953491.1|DBIA	LOC6547384|XP_026836227.1|DERE
OG0001135	LOC108031327|XP_016960066.1|DBIA	LOC6552839|XP_001979872.1|DERE
OG0001136	LOC108031335|XP_016960077.1|DBIA	LOC6552418|XP_026839613.1|DERE
OG0001137	LOC108031025|XP_016959714.1|DBIA	LOC6552901|XP_026836196.1|DERE
OG0001138	LOC108029097|XP_016956681.1|DBIA	LOC6545499|XP_001971101.1|DERE
OG0001139	LOC108028099|XP_016955233.1|DBIA, LOC108036641|XP_016968443.1|DBIA, LOC108036682|XP_016968452.1|DBIA, LOC108036828|XP_016968662.1|DBIA	LOC6545017|XP_001972607.3|DERE
OG0001140	LOC108032014|XP_016961307.1|DBIA	LOC6554892|XP_001982247.1|DERE
OG0001140	LOC108033752|XP_016964233.1|DBIA	LOC26526238|XP_026839356.1|DERE
OG0001141	LOC108031047|XP_016959737.1|DBIA, LOC108032218|XP_016961569.1|DBIA	LOC6553447|XP_001979374.1|DERE
OG0001142	LOC108031045|XP_016959735.1|DBIA	LOC6553527|XP_001979402.1|DERE
OG0001143	LOC108029070|XP_016956631.1|DBIA	LOC6540581|XP_001968897.1|DERE
OG0001144	LOC108031230|XP_016959954.1|DBIA	LOC6553415|XP_001979267.1|DERE
OG0001144	LOC108036512|XP_016968205.1|DBIA	LOC6548311|XP_001975324.2|DERE
OG0001145	LOC108036186|XP_016967666.1|DBIA	LOC6542654|XP_001969169.1|DERE
OG0001146	LOC108032398|XP_016961707.1|DBIA	LOC6541609|XP_026834974.1|DERE
OG0001146	LOC108023930|XP_016949104.1|DBIA	LOC6551736|XP_001978607.1|DERE
OG0001147	LOC108027974|XP_016955088.1|DBIA	LOC6546396|XP_026832757.1|DERE, LOC6546355|XP_001972887.2|DERE, LOC113563855|XP_026832180.1|DERE
OG0001148	LOC108029245|XP_016956929.1|DBIA, LOC108029247|XP_016956930.1|DBIA	LOC6542365|XP_001968594.1|DERE
OG0001149	LOC108028005|XP_016955122.1|DBIA	LOC6546148|XP_026832204.1|DERE
OG0001149	LOC108028719|XP_016956166.1|DBIA	LOC6544073|XP_001971432.1|DERE
OG0001150	LOC108026727|XP_016953327.1|DBIA	LOC6549316|XP_001974487.1|DERE
OG0001151	LOC108032188|XP_016961533.1|DBIA, LOC108032187|XP_016961532.1|DBIA	LOC6554081|XP_001979519.2|DERE
OG0001151	LOC108032194|XP_016961538.1|DBIA	LOC6554080|XP_001979518.1|DERE
OG0001152	LOC108027075|XP_016953778.1|DBIA	LOC6542854|XP_001969392.1|DERE
OG0001153	LOC108026889|XP_016953582.1|DBIA	LOC6548015|XP_026836900.1|DERE
OG0001154	LOC108034834|XP_016965442.1|DBIA	LOC6542013|XP_015014406.1|DERE
OG0001155	LOC108023631|XP_016948733.1|DBIA	LOC6551547|XP_001978458.1|DERE
OG0001157	LOC108024110|XP_016949380.1|DBIA	LOC6553654|XP_001980303.1|DERE
OG0001158	LOC108034152|XP_016964440.1|DBIA	LOC6540730|XP_026834891.1|DERE
OG0001159	LOC108026209|XP_016952507.1|DBIA	LOC6554771|XP_001981357.3|DERE
OG0001160	LOC108031492|XP_016960474.1|DBIA	LOC6553578|XP_001979249.1|DERE
OG0001161	LOC108031325|XP_016960062.1|DBIA	LOC6552623|XP_015010212.1|DERE
OG0001162	LOC108024735|XP_016950320.1|DBIA	LOC6551798|XP_001980811.1|DERE
OG0001163	LOC108031575|XP_016960622.1|DBIA	LOC6553611|XP_026832768.1|DERE
OG0001164	LOC108031431|XP_016960331.1|DBIA	LOC6555406|XP_001982326.1|DERE
OG0001165	LOC108022478|XP_016946918.1|DBIA	LOC6547899|XP_001976393.1|DERE
OG0001166	LOC108034502|XP_016964909.1|DBIA	LOC6546499|XP_015013652.1|DERE
OG0001166	LOC108034501|XP_016964895.1|DBIA	LOC6546493|XP_001971279.2|DERE, LOC113563696|XP_026832703.1|DERE
OG0001167	LOC108022176|XP_016946512.1|DBIA	LOC6542973|XP_026835168.1|DERE
OG0001168	LOC108030228|XP_016958507.1|DBIA	LOC6547045|XP_001974634.1|DERE
OG0001169	LOC108033198|XP_016962933.1|DBIA	LOC6550146|XP_001977543.1|DERE
OG0001170	LOC108024718|XP_016950298.1|DBIA	LOC6554520|XP_001982157.1|DERE
OG0001171	LOC108029333|XP_016957018.1|DBIA	LOC6544784|XP_015013395.1|DERE
OG0001172	LOC108022456|XP_016946853.1|DBIA	LOC6548218|XP_001975076.1|DERE
OG0001173	LOC108023855|XP_016948991.1|DBIA	LOC6554295|XP_001981063.1|DERE
OG0001174	LOC108028277|XP_016955470.1|DBIA	LOC6545211|XP_026832299.1|DERE, LOC6556363|XP_026832301.1|DERE
OG0001174	LOC108028523|XP_016955895.1|DBIA	LOC6545210|XP_001972101.1|DERE
OG0001175	LOC108023107|XP_016947862.1|DBIA	LOC6546762|XP_001974552.1|DERE
OG0001176	LOC108036220|XP_016967701.1|DBIA	LOC6549417|XP_001975650.1|DERE
OG0001177	LOC108033344|XP_016963136.1|DBIA	LOC6549398|XP_026836077.1|DERE
OG0001178	LOC108022948|XP_016947653.1|DBIA	LOC6547609|XP_001974969.2|DERE
OG0001179	LOC108030181|XP_016958416.1|DBIA	LOC6546862|XP_001976058.1|DERE
OG0001180	LOC108024915|XP_016950603.1|DBIA	LOC6555868|XP_026839017.1|DERE
OG0001181	LOC108030664|XP_016959177.1|DBIA	LOC6544519|XP_001973059.1|DERE
OG0001182	LOC108024650|XP_016950197.1|DBIA	LOC6554438|XP_015009316.1|DERE
OG0001183	LOC108026249|XP_016952581.1|DBIA	LOC6554014|XP_026831973.1|DERE
OG0001184	LOC108024793|XP_016950404.1|DBIA	LOC6551748|XP_001979698.3|DERE
OG0001185	LOC108030946|XP_016959634.1|DBIA	LOC6553169|XP_026833348.1|DERE
OG0001185	LOC108031371|XP_016960179.1|DBIA	LOC113563928|XP_026833309.1|DERE
OG0001186	LOC108027198|XP_016953994.1|DBIA	LOC6553429|XP_001979235.1|DERE
OG0001187	LOC108022866|XP_016947533.1|DBIA	LOC6549073|XP_026835657.1|DERE
OG0001188	LOC108029644|XP_016957542.1|DBIA	LOC6546714|XP_001975875.1|DERE
OG0001189	LOC108023037|XP_016947767.1|DBIA	LOC6547324|XP_001976331.1|DERE
OG0001190	LOC108033393|XP_016963204.1|DBIA	LOC6549983|XP_026837292.1|DERE
OG0001191	LOC108032794|XP_016962288.1|DBIA	LOC6542368|XP_001969283.2|DERE
OG0001192	LOC108033368|XP_016963172.1|DBIA	LOC6542870|XP_001970075.2|DERE
OG0001193	LOC108032209|XP_016961558.1|DBIA	LOC6553452|XP_026838909.1|DERE
OG0001194	LOC108023567|XP_016948647.1|DBIA	LOC6555802|XP_026838946.1|DERE, LOC6555807|XP_015008775.1|DERE
OG0001195	LOC108029787|XP_016957786.1|DBIA	LOC6542351|XP_001970484.2|DERE
OG0001196	LOC108030953|XP_016959641.1|DBIA, LOC108025850|XP_016952003.1|DBIA	LOC6550586|XP_026837451.1|DERE
OG0001197	LOC108024368|XP_016949761.1|DBIA	LOC6554589|XP_001981545.1|DERE
OG0001197	LOC108032256|XP_016961609.1|DBIA	LOC6554910|XP_001982232.1|DERE
OG0001198	LOC108032238|XP_016961591.1|DBIA	LOC6555424|XP_001982343.1|DERE
OG0001200	LOC108033621|XP_016963483.1|DBIA	LOC6549572|XP_026836334.1|DERE
OG0001201	LOC108026346|XP_016952740.1|DBIA	LOC6554821|XP_001981802.1|DERE
OG0001202	LOC108027181|XP_016953965.1|DBIA	LOC6549979|XP_001978752.1|DERE
OG0001203	LOC108036025|XP_016967445.1|DBIA	LOC6555832|XP_001982698.1|DERE
OG0001204	LOC108032662|XP_016962112.1|DBIA	LOC6540728|XP_001969571.1|DERE
OG0001205	LOC108027289|XP_016954168.1|DBIA	LOC6552812|XP_001978943.2|DERE
OG0001206	LOC108031508|XP_016960506.1|DBIA	LOC6553695|XP_026831638.1|DERE
OG0001207	LOC108023955|XP_016949148.1|DBIA	LOC6549664|XP_026837731.1|DERE
OG0001208	LOC108027557|XP_016954518.1|DBIA	LOC6551453|XP_001977278.2|DERE
OG0001209	LOC108025654|XP_016951685.1|DBIA	LOC6553710|XP_026831674.1|DERE
OG0001210	LOC108025896|XP_016952067.1|DBIA	LOC6550627|XP_001978166.2|DERE
OG0001211	LOC108027348|XP_016954256.1|DBIA	LOC6553417|XP_026831495.1|DERE
OG0001212	LOC108024031|XP_016949290.1|DBIA	LOC6550867|XP_001978227.1|DERE
OG0001213	LOC108025518|XP_016951528.1|DBIA	LOC6552120|XP_001979727.1|DERE
OG0001214	LOC108032004|XP_016961291.1|DBIA	LOC6554916|XP_001982238.1|DERE
OG0001215	LOC108027342|XP_016954243.1|DBIA	LOC6552713|XP_026831440.1|DERE
OG0001216	LOC108024651|XP_016950199.1|DBIA	LOC6552772|XP_001979957.2|DERE
OG0001217	LOC108034371|XP_016964747.1|DBIA	LOC6548324|XP_001973939.2|DERE
OG0001218	LOC108024411|XP_016949816.1|DBIA	LOC6554519|XP_001982156.1|DERE
OG0001220	LOC108029895|XP_016957873.1|DBIA	LOC6543155|XP_001970651.1|DERE
OG0001221	LOC108022848|XP_016947509.1|DBIA	LOC6547787|XP_026836644.1|DERE
OG0001222	LOC108024795|XP_016950402.1|DBIA	LOC6555040|XP_026831439.1|DERE
OG0001223	LOC108035983|XP_016967358.1|DBIA	LOC6541021|XP_001970869.3|DERE
OG0001224	LOC108036228|XP_016967728.1|DBIA	LOC6548498|XP_001975311.1|DERE
OG0001225	LOC108030210|XP_016958459.1|DBIA	LOC6543112|XP_026834471.1|DERE
OG0001226	LOC108022587|XP_016947103.1|DBIA	LOC6547174|XP_001976091.1|DERE
OG0001227	LOC108033453|XP_016963276.1|DBIA	LOC6541093|XP_015014849.1|DERE
OG0001228	LOC108032986|XP_016962553.1|DBIA	LOC113564521|XP_026837926.1|DERE
OG0001229	LOC108032733|XP_016962206.1|DBIA	LOC6541715|XP_026838627.1|DERE
OG0001230	LOC108036481|XP_016968151.1|DBIA	LOC6548529|XP_001975369.1|DERE
OG0001231	LOC108030491|XP_016958866.1|DBIA	LOC6548545|XP_001973923.1|DERE
OG0001232	LOC108036703|XP_016968486.1|DBIA	LOC6541378|XP_001970225.1|DERE
OG0001233	LOC108033321|XP_016963089.1|DBIA	LOC6541493|XP_026835028.1|DERE
OG0001234	LOC108036538|XP_016968251.1|DBIA	LOC6548779|XP_001975434.1|DERE
OG0001235	LOC108029136|XP_016956748.1|DBIA	LOC6540819|XP_001968183.1|DERE
OG0001236	LOC108028394|XP_016955696.1|DBIA	LOC6545231|XP_001973465.3|DERE
OG0001237	LOC108031349|XP_016960103.1|DBIA	LOC6553936|XP_026839887.1|DERE
OG0001238	LOC108025285|XP_016951151.1|DBIA	LOC6554410|XP_026838513.1|DERE
OG0001239	LOC108031735|XP_016960906.1|DBIA	LOC6553742|XP_001980360.2|DERE
OG0001240	LOC108025555|XP_016951578.1|DBIA	LOC6554398|XP_026839734.1|DERE
OG0001241	LOC108022337|XP_016946688.1|DBIA	LOC6546818|XP_001975928.1|DERE
OG0001242	LOC108025769|XP_016951855.1|DBIA	LOC6550330|XP_026838219.1|DERE
OG0001243	LOC108030861|XP_016959493.1|DBIA	LOC6545346|XP_015012980.1|DERE
OG0001244	LOC108024371|XP_016949763.1|DBIA	LOC6552764|XP_001979949.1|DERE
OG0001245	LOC108031044|XP_016959734.1|DBIA	LOC6553773|XP_001979440.2|DERE
OG0001246	LOC108026538|XP_016952975.1|DBIA	LOC6548132|XP_001976509.1|DERE
OG0001247	LOC108036882|XP_016968746.1|DBIA	LOC26526228|XP_015015475.1|DERE
OG0001248	LOC108031009|XP_016959701.1|DBIA	LOC6545475|XP_001971587.1|DERE
OG0001249	LOC108036325|XP_016967831.1|DBIA	LOC6551192|XP_001977026.1|DERE
OG0001251	LOC108027280|XP_016954146.1|DBIA	LOC6553279|XP_026831633.1|DERE
OG0001251	LOC108027147|XP_016953856.1|DBIA	LOC6553283|XP_001979201.1|DERE
OG0001252	LOC108024277|XP_016949664.1|DBIA	LOC6555165|XP_001981421.2|DERE, LOC6555095|XP_026833415.1|DERE
OG0001253	LOC108022220|XP_016946563.1|DBIA	LOC6546837|XP_026836068.1|DERE
OG0001254	LOC108022377|XP_016946747.1|DBIA	LOC6547736|XP_001974950.2|DERE
OG0001254	LOC108022074|XP_016946408.1|DBIA	LOC113564264|XP_026836033.1|DERE
OG0001255	LOC108030239|XP_016958532.1|DBIA	LOC6542980|XP_001970630.1|DERE
OG0001256	LOC108022371|XP_016946741.1|DBIA	LOC6548578|XP_001976683.2|DERE
OG0001257	LOC108035914|XP_016967189.1|DBIA	LOC6555838|XP_026839144.1|DERE
OG0001258	LOC108031944|XP_016961213.1|DBIA	LOC6552916|XP_001980979.1|DERE
OG0001259	LOC108023590|XP_016948681.1|DBIA	LOC6555762|XP_001982668.1|DERE
OG0001260	LOC108031595|XP_016960660.1|DBIA	LOC6551952|XP_001980706.1|DERE
OG0001261	LOC108027609|XP_016954619.1|DBIA	LOC6549872|XP_001978653.2|DERE
OG0001262	LOC108028296|XP_016955506.1|DBIA	LOC6543849|XP_001972350.3|DERE
OG0001263	LOC108031993|XP_016961276.1|DBIA	LOC6554157|XP_026839561.1|DERE
OG0001264	LOC108029105|XP_016956698.1|DBIA	LOC6541322|XP_001968615.2|DERE
OG0001265	LOC108023490|XP_016948503.1|DBIA	LOC6555689|XP_015008807.1|DERE
OG0001266	LOC108026878|XP_016953559.1|DBIA	LOC6548086|XP_001975202.2|DERE
OG0001267	LOC108031938|XP_016961207.1|DBIA	LOC6555281|XP_015008835.1|DERE
OG0001268	LOC108023797|XP_016948929.1|DBIA	LOC6551837|XP_001979634.1|DERE
OG0001269	LOC108030084|XP_016958211.1|DBIA	LOC6546997|XP_001976039.1|DERE
OG0001270	LOC108027243|XP_016954082.1|DBIA	LOC6552687|XP_001978950.1|DERE
OG0001271	LOC108022814|XP_016947440.1|DBIA	LOC6542309|XP_001969101.1|DERE
OG0001272	LOC108035327|XP_016966390.1|DBIA	LOC6545961|XP_026832486.1|DERE
OG0001273	LOC108024444|XP_016949850.1|DBIA	LOC6552245|XP_026839525.1|DERE
OG0001274	LOC108028472|XP_016955823.1|DBIA	LOC6545550|XP_001973389.1|DERE
OG0001275	LOC108025826|XP_016951968.1|DBIA	LOC6550628|XP_015011303.1|DERE
OG0001276	LOC108035463|XP_016966598.1|DBIA	LOC6546447|XP_001971816.1|DERE
OG0001277	LOC108034695|XP_016965124.1|DBIA	LOC6546365|XP_001971326.1|DERE
OG0001278	LOC108034932|XP_016965679.1|DBIA	LOC6543976|XP_001972210.1|DERE
OG0001279	LOC108028182|XP_016955335.1|DBIA	LOC6545644|XP_001972165.1|DERE
OG0001280	LOC108029516|XP_016957307.1|DBIA	LOC6544826|XP_026832479.1|DERE
OG0001281	LOC108035485|XP_016966625.1|DBIA	LOC6546026|XP_001971211.2|DERE
OG0001282	LOC108027763|XP_016954810.1|DBIA	LOC6541864|XP_026835270.1|DERE, LOC113564235|XP_026835624.1|DERE
OG0001283	LOC108036218|XP_016967699.1|DBIA	LOC6548769|XP_001975424.1|DERE
OG0001284	LOC108027603|XP_016954616.1|DBIA, LOC108027594|XP_016954604.1|DBIA	LOC6541564|XP_001970923.1|DERE
OG0001285	LOC108030815|XP_016959408.1|DBIA	LOC6545081|XP_001971036.1|DERE
OG0001286	LOC108034295|XP_016964646.1|DBIA	LOC6548746|XP_001974103.1|DERE
OG0001287	LOC108032255|XP_016961608.1|DBIA	LOC6553174|XP_001980010.1|DERE
OG0001288	LOC108029194|XP_016956859.1|DBIA	LOC6542539|XP_001968211.1|DERE
OG0001289	LOC108033279|XP_016963034.1|DBIA	LOC6548956|XP_026836394.1|DERE
OG0001290	LOC108028949|XP_016956458.1|DBIA	LOC6541299|XP_026834189.1|DERE, LOC113564240|XP_026835632.1|DERE
OG0001291	LOC108026738|XP_016953347.1|DBIA	LOC6547993|XP_001976495.1|DERE
OG0001292	LOC108036368|XP_016967939.1|DBIA	LOC6548308|XP_026837047.1|DERE
OG0001293	LOC108021971|XP_016946297.1|DBIA	LOC6550994|XP_001976870.1|DERE
OG0001294	LOC108024763|XP_016950365.1|DBIA	LOC6551990|XP_026832086.1|DERE
OG0001295	LOC108033190|XP_016962921.1|DBIA	LOC6550653|XP_001978043.1|DERE
OG0001296	LOC108030486|XP_016958856.1|DBIA	LOC113564239|XP_026835631.1|DERE, LOC6541458|XP_026834489.1|DERE
OG0001297	LOC108031742|XP_016960926.1|DBIA	LOC6554487|XP_001981932.1|DERE
OG0001298	LOC108027437|XP_016954374.1|DBIA	LOC6553334|XP_001979307.1|DERE
OG0001299	LOC108035390|XP_016966491.1|DBIA	LOC6544268|XP_001971954.1|DERE
OG0001300	LOC108024842|XP_016950469.1|DBIA	LOC6551784|XP_001980597.1|DERE
OG0001301	LOC108033378|XP_016963187.1|DBIA	LOC6542841|XP_001970076.1|DERE
OG0001302	LOC108029755|XP_016957741.1|DBIA	LOC6547451|XP_026836566.1|DERE
OG0001303	LOC108025344|XP_016951277.1|DBIA	LOC6556244|XP_026839555.1|DERE, LOC6552357|XP_001979821.1|DERE, LOC6552355|XP_001979819.1|DERE
OG0001304	LOC108030192|XP_016958433.1|DBIA	LOC6549513|XP_026836132.1|DERE
OG0001305	LOC108027314|XP_016954198.1|DBIA	LOC6552686|XP_026835679.1|DERE
OG0001306	LOC108025565|XP_016951585.1|DBIA	LOC6552486|XP_001979835.1|DERE
OG0001307	LOC108028380|XP_016955665.1|DBIA	LOC6545096|XP_015013259.1|DERE
OG0001308	LOC108023519|XP_016948555.1|DBIA	LOC6555528|XP_026837276.1|DERE
OG0001309	LOC108024074|XP_016949338.1|DBIA	LOC6553357|XP_001980186.1|DERE
OG0001310	LOC108024761|XP_016950358.1|DBIA	LOC6550372|XP_001977853.1|DERE
OG0001311	LOC108035769|XP_016966962.1|DBIA	LOC6550257|XP_026838073.1|DERE
OG0001312	LOC108028630|XP_016956040.1|DBIA	LOC6543867|XP_001972343.1|DERE
OG0001313	LOC108022998|XP_016947718.1|DBIA	LOC6549055|XP_001975577.1|DERE
OG0001314	LOC108032664|XP_016962113.1|DBIA	LOC26526017|XP_015015431.1|DERE
OG0001315	LOC108023281|XP_016948062.1|DBIA	LOC6555559|XP_001982584.1|DERE
OG0001316	LOC108030467|XP_016958853.1|DBIA	LOC6547044|XP_001974633.1|DERE
OG0001316	LOC108036191|XP_016967671.1|DBIA, LOC108036193|XP_016967672.1|DBIA	LOC113564260|XP_026836018.1|DERE
OG0001317	LOC108029209|XP_016956878.1|DBIA	LOC6541183|XP_001968953.2|DERE
OG0001318	LOC108027762|XP_016954809.1|DBIA	LOC113564233|XP_026835622.1|DERE, LOC6541923|XP_001968497.1|DERE
OG0001319	LOC108033356|XP_016963156.1|DBIA	LOC6543459|XP_026834871.1|DERE
OG0001319	LOC108033334|XP_016963108.1|DBIA	LOC6543463|XP_001969528.1|DERE
OG0001320	LOC108022094|XP_016946427.1|DBIA	LOC6546847|XP_001975949.2|DERE
OG0001321	LOC108029910|XP_016957891.1|DBIA	LOC6547103|XP_001974744.1|DERE
OG0001322	LOC108026027|XP_016952207.1|DBIA	LOC6554010|XP_001980540.3|DERE
OG0001322	LOC108032866|XP_016962355.1|DBIA	LOC6552480|XP_001978917.1|DERE
OG0001323	LOC108029026|XP_016956563.1|DBIA	LOC6541565|XP_001968637.2|DERE
OG0001324	LOC108033455|XP_016963281.1|DBIA	LOC6549223|XP_001974457.1|DERE
OG0001325	LOC108031081|XP_016959776.1|DBIA	LOC6552848|XP_001980956.1|DERE
OG0001325	LOC108031133|XP_016959835.1|DBIA	LOC6552847|XP_001980955.1|DERE
OG0001326	LOC108025465|XP_016951456.1|DBIA	LOC6555294|XP_026839773.1|DERE
OG0001328	LOC108025909|XP_016952082.1|DBIA	LOC6550709|XP_026838036.1|DERE
OG0001329	LOC108036877|XP_016968742.1|DBIA, LOC108024037|XP_016949300.1|DBIA	LOC6550002|XP_001977468.1|DERE
OG0001330	LOC108023908|XP_016949082.1|DBIA	LOC6550582|XP_001978183.1|DERE
OG0001331	LOC108023215|XP_016947974.1|DBIA	LOC6555632|XP_001982516.1|DERE
OG0001332	LOC108033169|XP_016962891.1|DBIA	LOC6550077|XP_026837754.1|DERE
OG0001333	LOC108035042|XP_016965903.1|DBIA	LOC6542171|XP_001968537.2|DERE
OG0001334	LOC108025452|XP_016951441.1|DBIA	LOC6555347|XP_026839639.1|DERE
OG0001335	LOC108031918|XP_016961179.1|DBIA	LOC6553840|XP_026839811.1|DERE
OG0001337	LOC108033081|XP_016962740.1|DBIA	LOC6550059|XP_026838050.1|DERE
OG0001338	LOC108022971|XP_016947685.1|DBIA	LOC6548277|XP_001975259.1|DERE
OG0001339	LOC108022704|XP_016947267.1|DBIA	LOC6546591|XP_001975905.2|DERE
OG0001340	LOC108036873|XP_016968739.1|DBIA	LOC6544880|XP_001973840.2|DERE
OG0001341	LOC108031650|XP_016960769.1|DBIA	LOC6554548|XP_001981949.1|DERE
OG0001342	LOC108025406|XP_016951373.1|DBIA	LOC6554185|XP_001981261.1|DERE
OG0001343	LOC108027128|XP_016953836.1|DBIA	LOC6552718|XP_001979047.1|DERE
OG0001344	LOC108025403|XP_016951368.1|DBIA	LOC6554960|XP_026839874.1|DERE
OG0001345	LOC108032178|XP_016961522.1|DBIA	LOC6552044|XP_001980720.1|DERE
OG0001346	LOC108032145|XP_016961475.1|DBIA	LOC6552501|XP_001980856.2|DERE, LOC6552502|XP_026834514.1|DERE
