Orthogroup	DBIA.longest_only	HILL.longest_only
OG0000850	LOC108026617|XP_016953090.1|DBIA, LOC108026616|XP_016953089.1|DBIA	LOC119653529|XP_037914170.1|HILL, LOC119646372|XP_037902736.1|HILL
OG0000854	LOC108034803|XP_016965362.1|DBIA	LOC119658525|XP_037921931.1|HILL
OG0000854	LOC108034482|XP_016964917.1|DBIA	LOC119658527|XP_037921933.1|HILL
OG0000855	LOC108023617|XP_016948712.1|DBIA, LOC108031321|XP_016960056.1|DBIA	LOC119657117|XP_037919806.1|HILL, LOC119658156|XP_037921351.1|HILL
OG0000856	LOC108025655|XP_016951682.1|DBIA, LOC108030887|XP_016959542.1|DBIA	LOC119661011|XP_037926086.1|HILL
OG0000857	LOC108027617|XP_016954627.1|DBIA	LOC119657417|XP_037920242.1|HILL, LOC119658236|XP_037921441.1|HILL
OG0000858	LOC108024920|XP_016950618.1|DBIA, LOC108025444|XP_016951433.1|DBIA	LOC119651400|XP_037910915.1|HILL
OG0000860	LOC108028350|XP_016955593.1|DBIA, LOC108035212|XP_016966212.1|DBIA	LOC119650458|XP_037909242.1|HILL
OG0000861	LOC108022326|XP_016946676.1|DBIA	LOC119660138|XP_037924469.1|HILL
OG0000862	LOC108022781|XP_016947383.1|DBIA, LOC108033848|XP_016963971.1|DBIA	LOC119647046|XP_037903730.1|HILL
OG0000864	LOC108032431|XP_016961741.1|DBIA, LOC108036375|XP_016967966.1|DBIA	LOC119655864|XP_037917914.1|HILL
OG0000865	LOC108024549|XP_016950017.1|DBIA	LOC119660267|XP_037924654.1|HILL
OG0000866	LOC108027889|XP_016954996.1|DBIA, LOC108027801|XP_016954867.1|DBIA	LOC119651344|XP_037910827.1|HILL
OG0000867	LOC108033664|XP_016963592.1|DBIA	LOC119661534|XP_037926842.1|HILL
OG0000868	LOC108025924|XP_016952104.1|DBIA	LOC119651020|XP_037910251.1|HILL
OG0000869	LOC108027241|XP_016954081.1|DBIA	LOC119659879|XP_037924126.1|HILL
OG0000870	LOC108026739|XP_016953348.1|DBIA	LOC119655994|XP_037918160.1|HILL
OG0000871	LOC108030336|XP_016958688.1|DBIA	LOC119655804|XP_037917831.1|HILL
OG0000872	LOC108035763|XP_016966952.1|DBIA, LOC108026733|XP_016953335.1|DBIA	LOC119653635|XP_037914344.1|HILL
OG0000873	LOC108030805|XP_016959388.1|DBIA	LOC119649384|XP_037907430.1|HILL
OG0000874	LOC108021941|XP_016946257.1|DBIA, LOC108036511|XP_016968202.1|DBIA	LOC119653451|XP_037913986.1|HILL
OG0000875	LOC108028672|XP_016956093.1|DBIA	LOC119648335|XP_037905957.1|HILL
OG0000877	LOC108030799|XP_016959370.1|DBIA, LOC108023272|XP_016948046.1|DBIA	LOC119647632|XP_037904617.1|HILL, LOC119648809|XP_037906587.1|HILL
OG0000878	LOC108023045|XP_016947775.1|DBIA, LOC108033780|XP_016963876.1|DBIA	LOC119654988|XP_037916580.1|HILL
OG0000879	LOC108029459|XP_016957199.1|DBIA	LOC119655355|XP_037917134.1|HILL
OG0000880	LOC108023284|XP_016948065.1|DBIA, LOC108034713|XP_016965143.1|DBIA	LOC119646237|XP_037902555.1|HILL, LOC119661511|XP_037926810.1|HILL, LOC119647788|XP_037904907.1|HILL
OG0000882	LOC108033194|XP_016962927.1|DBIA	LOC119657550|XP_037920431.1|HILL
OG0000883	LOC108023924|XP_016949098.1|DBIA	LOC119658367|XP_037921656.1|HILL
OG0000884	LOC108027723|XP_016954765.1|DBIA, LOC108033082|XP_016962741.1|DBIA	LOC119657713|XP_037920680.1|HILL
OG0000886	LOC108024717|XP_016950301.1|DBIA	LOC119650614|XP_037909425.1|HILL
OG0000887	LOC108025607|XP_016951631.1|DBIA	LOC119654667|XP_037916090.1|HILL, LOC119654834|XP_037916334.1|HILL
OG0000888	LOC108029387|XP_016957107.1|DBIA	LOC119647432|XP_037904268.1|HILL
OG0000889	LOC108030753|XP_016959289.1|DBIA	LOC119649708|XP_037907907.1|HILL
OG0000890	LOC108026855|XP_016953523.1|DBIA	LOC119647425|XP_037904258.1|HILL
OG0000891	LOC108032583|XP_016961976.1|DBIA, LOC108033990|XP_016964204.1|DBIA	LOC119651506|XP_037911062.1|HILL
OG0000892	LOC108027964|XP_016955077.1|DBIA, LOC108028343|XP_016955584.1|DBIA	LOC119650186|XP_037908674.1|HILL
OG0000893	LOC108027010|XP_016953697.1|DBIA	LOC119661300|XP_037926517.1|HILL
OG0000894	LOC108027393|XP_016954318.1|DBIA	LOC119659992|XP_037924292.1|HILL
OG0000895	LOC108036594|XP_016968343.1|DBIA	LOC119655493|XP_037917323.1|HILL
OG0000896	LOC108036214|XP_016967695.1|DBIA, LOC108023636|XP_016948741.1|DBIA	LOC119655524|XP_037917362.1|HILL
OG0000899	LOC108031468|XP_016960401.1|DBIA, LOC108032200|XP_016961547.1|DBIA	LOC119659559|XP_037923636.1|HILL
OG0000907	LOC108026771|XP_016953404.1|DBIA	LOC119657822|XP_037920864.1|HILL
OG0000909	LOC108024413|XP_016949817.1|DBIA	LOC119657311|XP_037920098.1|HILL
OG0000910	LOC108036100|XP_016967559.1|DBIA, LOC108031801|XP_016961010.1|DBIA	LOC119647744|XP_037904787.1|HILL
OG0000911	LOC108023061|XP_016947797.1|DBIA	LOC119659735|XP_037923922.1|HILL
OG0000912	LOC108030517|XP_016958895.1|DBIA	LOC119649903|XP_037908223.1|HILL, LOC119648205|XP_037905735.1|HILL
OG0000913	LOC108030589|XP_016959050.1|DBIA	LOC119649914|XP_037908241.1|HILL
OG0000914	LOC108022208|XP_016946551.1|DBIA	LOC119659280|XP_037923220.1|HILL
OG0000915	LOC108036285|XP_016967785.1|DBIA, LOC108021942|XP_016946258.1|DBIA	LOC119661273|XP_037926469.1|HILL
OG0000916	LOC108036094|XP_016967534.1|DBIA	LOC119649969|XP_037908336.1|HILL
OG0000917	LOC108032529|XP_016961877.1|DBIA	LOC119653264|XP_037913804.1|HILL
OG0000918	LOC108032861|XP_016962354.1|DBIA, LOC108027669|XP_016954703.1|DBIA	LOC119661271|XP_037926460.1|HILL
OG0000920	LOC108033176|XP_016962902.1|DBIA	LOC119655503|XP_037917334.1|HILL
OG0000921	LOC108023465|XP_016948470.1|DBIA, LOC108023469|XP_016948475.1|DBIA	LOC119646868|XP_037903420.1|HILL
OG0000922	LOC108034389|XP_016964760.1|DBIA, LOC108035163|XP_016966108.1|DBIA	LOC119648848|XP_037906650.1|HILL, LOC119648849|XP_037906654.1|HILL
OG0000923	LOC108028090|XP_016955223.1|DBIA, LOC108031671|XP_016960800.1|DBIA	LOC119659268|XP_037923196.1|HILL
OG0000924	LOC108034936|XP_016965734.1|DBIA	LOC119653921|XP_037915008.1|HILL
OG0000925	LOC108025092|XP_016950843.1|DBIA, LOC108025088|XP_016950838.1|DBIA	LOC119654032|XP_037915122.1|HILL, LOC119654830|XP_037916325.1|HILL
OG0000926	LOC108027133|XP_016953840.1|DBIA, LOC108026094|XP_016952283.1|DBIA	LOC119659217|XP_037923118.1|HILL
OG0000931	LOC108022289|XP_016946637.1|DBIA, LOC108032440|XP_016961753.1|DBIA	LOC119650289|XP_037908847.1|HILL
OG0000935	LOC108024492|XP_016949915.1|DBIA	LOC119652079|XP_037911945.1|HILL
OG0000936	LOC108023944|XP_016949121.1|DBIA	LOC119658888|XP_037922606.1|HILL
OG0000937	LOC108025470|XP_016951462.1|DBIA	LOC119657145|XP_037919850.1|HILL, LOC119657808|XP_037920833.1|HILL, LOC119658309|XP_037921544.1|HILL, LOC119658006|XP_037921155.1|HILL, LOC119657604|XP_037920530.1|HILL, LOC119649299|XP_037907321.1|HILL, LOC119649212|XP_037907197.1|HILL
OG0000938	LOC108022327|XP_016946677.1|DBIA, LOC108026675|XP_016953240.1|DBIA	LOC119657122|XP_037919814.1|HILL
OG0000939	LOC108033849|XP_016963972.1|DBIA, LOC108036720|XP_016968510.1|DBIA	LOC119661716|XP_037927099.1|HILL
OG0000940	LOC108021992|XP_016946321.1|DBIA, LOC108031095|XP_016959796.1|DBIA	LOC119656570|XP_037918885.1|HILL
OG0000941	LOC108025168|XP_016950935.1|DBIA, LOC108023734|XP_016948861.1|DBIA	LOC119657198|XP_037919932.1|HILL
OG0000942	LOC108028254|XP_016955428.1|DBIA	LOC119648309|XP_037905916.1|HILL
OG0000943	LOC108030082|XP_016958208.1|DBIA	LOC119661204|XP_037926354.1|HILL
OG0000944	LOC108024028|XP_016949284.1|DBIA, LOC108032445|XP_016961759.1|DBIA	LOC119660771|XP_037925462.1|HILL
OG0000945	LOC108029172|XP_016956812.1|DBIA, LOC108029257|XP_016956945.1|DBIA	LOC119661753|XP_037927151.1|HILL
OG0000946	LOC108036735|XP_016968529.1|DBIA	LOC119661296|XP_037926510.1|HILL
OG0000947	LOC108026655|XP_016953181.1|DBIA	LOC119659221|XP_037923125.1|HILL
OG0000948	LOC108035440|XP_016966563.1|DBIA	LOC119650053|XP_037908470.1|HILL
OG0000949	LOC108032391|XP_016961736.1|DBIA, LOC108032497|XP_016961846.1|DBIA	LOC119655964|XP_037918123.1|HILL
OG0000950	LOC108027072|XP_016953775.1|DBIA	LOC119656859|XP_037919440.1|HILL
OG0000951	LOC108027414|XP_016954341.1|DBIA	LOC119660211|XP_037924573.1|HILL
OG0000952	LOC108036808|XP_016968648.1|DBIA, LOC108036647|XP_016968416.1|DBIA, LOC108034291|XP_016964640.1|DBIA, LOC108022616|XP_016947148.1|DBIA	LOC119647108|XP_037903814.1|HILL
OG0000957	LOC108022105|XP_016946437.1|DBIA, LOC108022106|XP_016946438.1|DBIA	LOC119649988|XP_037908370.1|HILL
OG0000960	LOC108023246|XP_016948014.1|DBIA	LOC119651998|XP_037911850.1|HILL, LOC119652437|XP_037912507.1|HILL, LOC119652292|XP_037912217.1|HILL, LOC119652421|XP_037912472.1|HILL
OG0000963	LOC108035825|XP_016967064.1|DBIA	LOC119658492|XP_037921883.1|HILL, LOC119657269|XP_037920030.1|HILL
OG0000964	LOC108035768|XP_016966961.1|DBIA, LOC108022663|XP_016947219.1|DBIA	LOC119660339|XP_037924753.1|HILL
OG0000965	LOC108023687|XP_016948797.1|DBIA	LOC119657119|XP_037919807.1|HILL
OG0000966	LOC108029326|XP_016957010.1|DBIA, LOC108025117|XP_016950871.1|DBIA	LOC119659817|XP_037924028.1|HILL
OG0000968	LOC108035402|XP_016966511.1|DBIA	LOC119650278|XP_037908831.1|HILL, LOC119648563|XP_037906261.1|HILL, LOC119648564|XP_037906262.1|HILL, LOC119648565|XP_037906263.1|HILL, LOC119649022|XP_037906905.1|HILL, LOC119650083|XP_037908515.1|HILL, LOC119649837|XP_037908109.1|HILL, LOC119650193|XP_037908687.1|HILL
OG0000969	LOC108022171|XP_016946505.1|DBIA, LOC108025129|XP_016950886.1|DBIA	LOC119655293|XP_037917046.1|HILL
OG0000970	LOC108026396|XP_016952808.1|DBIA	LOC119660558|XP_037925126.1|HILL
OG0000971	LOC108035276|XP_016966329.1|DBIA, LOC108034965|XP_016965767.1|DBIA	LOC119646696|XP_037903188.1|HILL
OG0000972	LOC108028304|XP_016955515.1|DBIA, LOC108023245|XP_016948013.1|DBIA	LOC119655462|XP_037917295.1|HILL
OG0000975	LOC108024728|XP_016950310.1|DBIA	LOC119659274|XP_037923207.1|HILL
OG0000976	LOC108031403|XP_016960276.1|DBIA	LOC119659502|XP_037923556.1|HILL
OG0000977	LOC108032003|XP_016961288.1|DBIA	LOC119658812|XP_037922463.1|HILL
OG0000978	LOC108036251|XP_016967749.1|DBIA, LOC108024518|XP_016949958.1|DBIA	LOC119659555|XP_037923632.1|HILL
OG0000981	LOC108033460|XP_016963284.1|DBIA	LOC119660927|XP_037925836.1|HILL
OG0000988	LOC108034136|XP_016964414.1|DBIA	LOC119656493|XP_037918752.1|HILL
OG0000990	LOC108024263|XP_016949639.1|DBIA	LOC119658075|XP_037921263.1|HILL
OG0000991	LOC108033083|XP_016962746.1|DBIA	LOC119656681|XP_037919092.1|HILL
OG0000992	LOC108036245|XP_016967742.1|DBIA, LOC108024866|XP_016950497.1|DBIA	LOC119646600|XP_037903022.1|HILL
OG0000993	LOC108025362|XP_016951311.1|DBIA, LOC108025013|XP_016950757.1|DBIA	LOC119650867|XP_037909956.1|HILL
OG0000994	LOC108033218|XP_016962970.1|DBIA	LOC119658292|XP_037921515.1|HILL
OG0000995	LOC108033495|XP_016963323.1|DBIA	LOC119658915|XP_037922663.1|HILL
OG0000996	LOC108030191|XP_016958431.1|DBIA	LOC119646992|XP_037903636.1|HILL
OG0000997	LOC108036898|XP_016968767.1|DBIA, LOC108029851|XP_016957829.1|DBIA	LOC119661765|XP_037927163.1|HILL
OG0000998	LOC108027963|XP_016955080.1|DBIA	LOC119647895|XP_037905126.1|HILL, LOC119647894|XP_037905121.1|HILL
OG0000999	LOC108022270|XP_016946617.1|DBIA, LOC108023695|XP_016948808.1|DBIA	LOC119653389|XP_037913868.1|HILL
OG0001000	LOC108022035|XP_016946370.1|DBIA	LOC119661572|XP_037926898.1|HILL
OG0001001	LOC108026741|XP_016953350.1|DBIA	LOC119661125|XP_037926250.1|HILL
OG0001002	LOC108034190|XP_016964501.1|DBIA	LOC119654243|XP_037915413.1|HILL
OG0001003	LOC108036864|XP_016968729.1|DBIA, LOC108029597|XP_016957458.1|DBIA	LOC119658682|XP_037922174.1|HILL
OG0001004	LOC108027003|XP_016953691.1|DBIA, LOC108031123|XP_016959824.1|DBIA	LOC119660421|XP_037924896.1|HILL
OG0001005	LOC108033263|XP_016963019.1|DBIA, LOC108023450|XP_016948430.1|DBIA	LOC119653619|XP_037914316.1|HILL
OG0001006	LOC108031212|XP_016959936.1|DBIA, LOC108030675|XP_016959192.1|DBIA	LOC119649453|XP_037907535.1|HILL
OG0001007	LOC108026951|XP_016953653.1|DBIA, LOC108028678|XP_016956107.1|DBIA	LOC119656271|XP_037918622.1|HILL
OG0001008	LOC108024457|XP_016949863.1|DBIA, LOC108025611|XP_016951635.1|DBIA	LOC119655408|XP_037917219.1|HILL
OG0001009	LOC108031140|XP_016959844.1|DBIA, LOC108025059|XP_016950805.1|DBIA	LOC119656127|XP_037918388.1|HILL
OG0001013	LOC108035090|XP_016965999.1|DBIA, LOC108028086|XP_016955217.1|DBIA	LOC119650229|XP_037908736.1|HILL
OG0001014	LOC108028474|XP_016955824.1|DBIA, LOC108035368|XP_016966456.1|DBIA	LOC119655082|XP_037916710.1|HILL
OG0001019	LOC108025031|XP_016950776.1|DBIA	LOC119657389|XP_037920202.1|HILL
OG0001020	LOC108027548|XP_016954498.1|DBIA	LOC119657985|XP_037921129.1|HILL, LOC119657205|XP_037919940.1|HILL, LOC119657634|XP_037920567.1|HILL
OG0001021	LOC108034022|XP_016964246.1|DBIA	LOC119651094|XP_037910375.1|HILL
OG0001022	LOC108031309|XP_016960043.1|DBIA, LOC108025890|XP_016952057.1|DBIA	LOC119658389|XP_037921700.1|HILL
OG0001024	LOC108025335|XP_016951253.1|DBIA	LOC119659862|XP_037924098.1|HILL, LOC119660009|XP_037924314.1|HILL
OG0001025	LOC108035492|XP_016966632.1|DBIA, LOC108034440|XP_016964814.1|DBIA	LOC119649739|XP_037907949.1|HILL
OG0001026	LOC108029578|XP_016957429.1|DBIA	LOC119655498|XP_037917331.1|HILL
OG0001027	LOC108035934|XP_016967212.1|DBIA	LOC119648947|XP_037906790.1|HILL, LOC119647827|XP_037904993.1|HILL
OG0001028	LOC108029018|XP_016956552.1|DBIA	LOC119649985|XP_037908355.1|HILL
OG0001029	LOC108036516|XP_016968211.1|DBIA	LOC119654282|XP_037915492.1|HILL, LOC119651816|XP_037911534.1|HILL, LOC119648751|XP_037906502.1|HILL, LOC119648440|XP_037906122.1|HILL
OG0001031	LOC108025776|XP_016951916.1|DBIA, LOC108035855|XP_016967089.1|DBIA, LOC108021917|XP_016946233.1|DBIA, LOC108035588|XP_016966751.1|DBIA	LOC119650960|XP_037910134.1|HILL
OG0001032	LOC108027376|XP_016954296.1|DBIA	LOC119653033|XP_037913407.1|HILL
OG0001033	LOC108027962|XP_016955076.1|DBIA, LOC108023754|XP_016948880.1|DBIA	LOC119656017|XP_037918195.1|HILL
OG0001034	LOC108027656|XP_016954661.1|DBIA, LOC108035141|XP_016966071.1|DBIA	LOC119650231|XP_037908738.1|HILL
OG0001042	LOC108025420|XP_016951392.1|DBIA	LOC119646639|XP_037903080.1|HILL
OG0001043	LOC108024013|XP_016949261.1|DBIA	LOC119658007|XP_037921157.1|HILL
OG0001044	LOC108036671|XP_016968442.1|DBIA	LOC119647224|XP_037903984.1|HILL
OG0001045	LOC108030415|XP_016958789.1|DBIA	LOC119652268|XP_037912181.1|HILL
OG0001046	LOC108022771|XP_016947368.1|DBIA, LOC108022770|XP_016947367.1|DBIA	LOC119654795|XP_037916272.1|HILL
OG0001047	LOC108029631|XP_016957516.1|DBIA	LOC119657541|XP_037920411.1|HILL
OG0001048	LOC108022644|XP_016947188.1|DBIA	LOC119647179|XP_037903915.1|HILL
OG0001049	LOC108035412|XP_016966522.1|DBIA	LOC119647474|XP_037904341.1|HILL
OG0001050	LOC108035006|XP_016965838.1|DBIA	LOC119647631|XP_037904616.1|HILL
OG0001051	LOC108032488|XP_016961797.1|DBIA	LOC119652144|XP_037912013.1|HILL, LOC119652142|XP_037912011.1|HILL, LOC119652143|XP_037912012.1|HILL
OG0001052	LOC108036154|XP_016967634.1|DBIA	LOC119646181|XP_037902491.1|HILL
OG0001053	LOC108021969|XP_016946296.1|DBIA	LOC119655659|XP_037917572.1|HILL
OG0001054	LOC108032190|XP_016961535.1|DBIA, LOC108032191|XP_016961536.1|DBIA	LOC119660306|XP_037924708.1|HILL
OG0001056	LOC108033422|XP_016963232.1|DBIA, LOC108025779|XP_016951883.1|DBIA	LOC119655097|XP_037916740.1|HILL
OG0001057	LOC108032656|XP_016962101.1|DBIA	LOC119653748|XP_037914605.1|HILL
OG0001058	LOC108024810|XP_016950422.1|DBIA	LOC119653471|XP_037914017.1|HILL
OG0001059	LOC108028015|XP_016955133.1|DBIA, LOC108035869|XP_016967107.1|DBIA	LOC119647686|XP_037904696.1|HILL
OG0001060	LOC108023353|XP_016948191.1|DBIA	LOC119657290|XP_037920065.1|HILL
OG0001061	LOC108030991|XP_016959681.1|DBIA, LOC108030992|XP_016959682.1|DBIA	LOC119649749|XP_037907966.1|HILL
OG0001072	LOC108034627|XP_016965054.1|DBIA, LOC108023375|XP_016948267.1|DBIA	LOC119653742|XP_037914594.1|HILL
OG0001073	LOC108025214|XP_016951050.1|DBIA	LOC119656558|XP_037918865.1|HILL, LOC119656559|XP_037918867.1|HILL, LOC119656562|XP_037918871.1|HILL, LOC119656561|XP_037918870.1|HILL, LOC119656557|XP_037918863.1|HILL
OG0001074	LOC108029777|XP_016957776.1|DBIA	LOC119653482|XP_037914037.1|HILL, LOC119653483|XP_037914038.1|HILL
OG0001075	LOC108034966|XP_016965764.1|DBIA	LOC119648135|XP_037905605.1|HILL
OG0001077	LOC108031811|XP_016961028.1|DBIA	LOC119658889|XP_037922615.1|HILL
OG0001078	LOC108035811|XP_016967047.1|DBIA	LOC119656783|XP_037919297.1|HILL, LOC119647701|XP_037904714.1|HILL
OG0001079	LOC108035059|XP_016965934.1|DBIA	LOC119650348|XP_037908950.1|HILL
OG0001080	LOC108029088|XP_016956669.1|DBIA	LOC119650340|XP_037908935.1|HILL
OG0001081	LOC108031538|XP_016960564.1|DBIA	LOC119654600|XP_037915997.1|HILL
OG0001082	LOC108022875|XP_016947557.1|DBIA	LOC119658666|XP_037922151.1|HILL
OG0001083	LOC108035478|XP_016966617.1|DBIA	LOC119648140|XP_037905614.1|HILL
OG0001084	LOC108030069|XP_016958159.1|DBIA	LOC119658838|XP_037922509.1|HILL
OG0001086	LOC108031172|XP_016959881.1|DBIA, LOC108026537|XP_016952974.1|DBIA	LOC119654908|XP_037916469.1|HILL
OG0001087	LOC108034016|XP_016964239.1|DBIA, LOC108033872|XP_016964003.1|DBIA	LOC119661246|XP_037926413.1|HILL
OG0001088	LOC108030787|XP_016959355.1|DBIA	LOC119647748|XP_037904795.1|HILL
OG0001089	LOC108035611|XP_016966785.1|DBIA	LOC119649506|XP_037907604.1|HILL
OG0001090	LOC108035682|XP_016966882.1|DBIA	LOC119650125|XP_037908578.1|HILL
OG0001092	LOC108029282|XP_016956970.1|DBIA	LOC119651442|XP_037910974.1|HILL
OG0001093	LOC108032377|XP_016961687.1|DBIA	LOC119651291|XP_037910736.1|HILL, LOC119652250|XP_037912158.1|HILL
OG0001094	LOC108034147|XP_016964435.1|DBIA, LOC108033427|XP_016963239.1|DBIA	LOC119653073|XP_037913485.1|HILL
OG0001095	LOC108036587|XP_016968332.1|DBIA	LOC119651165|XP_037910511.1|HILL
OG0001096	LOC108036414|XP_016968033.1|DBIA, LOC108034072|XP_016964320.1|DBIA	LOC119654769|XP_037916238.1|HILL, LOC119655109|XP_037916759.1|HILL
OG0001097	LOC108021860|XP_016946138.1|DBIA, LOC108026758|XP_016953387.1|DBIA	LOC119661406|XP_037926663.1|HILL
OG0001098	LOC108030595|XP_016959063.1|DBIA	LOC119649387|XP_037907436.1|HILL, LOC119659096|XP_037922943.1|HILL
OG0001099	LOC108028764|XP_016956228.1|DBIA	LOC119649218|XP_037907205.1|HILL, LOC119648717|XP_037906453.1|HILL, LOC119649369|XP_037907413.1|HILL
OG0001100	LOC108030487|XP_016958857.1|DBIA	LOC119655645|XP_037917552.1|HILL
OG0001101	LOC108022546|XP_016947019.1|DBIA	LOC119656262|XP_037918608.1|HILL
OG0001102	LOC108035360|XP_016966447.1|DBIA	LOC119647913|XP_037905163.1|HILL
OG0001103	LOC108023404|XP_016948347.1|DBIA	LOC119651483|XP_037911022.1|HILL
OG0001104	LOC108022836|XP_016947495.1|DBIA	LOC119654690|XP_037916128.1|HILL
OG0001105	LOC108022256|XP_016946604.1|DBIA, LOC108024099|XP_016949364.1|DBIA	LOC119654540|XP_037915913.1|HILL
OG0001106	LOC108024899|XP_016950537.1|DBIA	LOC119660910|XP_037925785.1|HILL
OG0001109	LOC108022097|XP_016946429.1|DBIA, LOC108022098|XP_016946430.1|DBIA	LOC119661437|XP_037926710.1|HILL, LOC119646346|XP_037902709.1|HILL
OG0001112	LOC108022227|XP_016946574.1|DBIA	LOC119647107|XP_037903817.1|HILL
OG0001118	LOC108025727|XP_016951793.1|DBIA	LOC119658022|XP_037921179.1|HILL
OG0001119	LOC108035862|XP_016967097.1|DBIA, LOC108027956|XP_016955071.1|DBIA	LOC119658275|XP_037921494.1|HILL
OG0001120	LOC108032108|XP_016961427.1|DBIA	LOC119651250|XP_037910659.1|HILL
OG0001122	LOC108030625|XP_016959120.1|DBIA	LOC119650129|XP_037908586.1|HILL
OG0001124	LOC108025347|XP_016951292.1|DBIA	LOC119661581|XP_037926908.1|HILL, LOC119653509|XP_037914097.1|HILL
OG0001125	LOC108032185|XP_016961529.1|DBIA	LOC119648754|XP_037906506.1|HILL
OG0001127	LOC108034433|XP_016964807.1|DBIA	LOC119648123|XP_037905573.1|HILL, LOC119647815|XP_037904971.1|HILL, LOC119647572|XP_037904500.1|HILL, LOC119647816|XP_037904972.1|HILL, LOC119647817|XP_037904973.1|HILL, LOC119647820|XP_037904978.1|HILL
OG0001128	LOC108022996|XP_016947714.1|DBIA	LOC119660463|XP_037924958.1|HILL
OG0001129	LOC108021913|XP_016946225.1|DBIA	LOC119650885|XP_037909986.1|HILL
OG0001130	LOC108035315|XP_016966382.1|DBIA, LOC108024771|XP_016950412.1|DBIA	LOC119653058|XP_037913465.1|HILL
OG0001131	LOC108035984|XP_016967317.1|DBIA	LOC119660936|XP_037925859.1|HILL
OG0001133	LOC108033813|XP_016963923.1|DBIA	LOC119647256|XP_037904063.1|HILL
OG0001134	LOC108026831|XP_016953491.1|DBIA	LOC119656169|XP_037918443.1|HILL, LOC119656168|XP_037918442.1|HILL, LOC119655305|XP_037917062.1|HILL, LOC119654050|XP_037915138.1|HILL, LOC119654064|XP_037915156.1|HILL, LOC119653774|XP_037914701.1|HILL
OG0001135	LOC108031327|XP_016960066.1|DBIA	LOC119654839|XP_037916342.1|HILL, LOC119654481|XP_037915830.1|HILL
OG0001136	LOC108031335|XP_016960077.1|DBIA	LOC119660441|XP_037924921.1|HILL
OG0001137	LOC108031025|XP_016959714.1|DBIA	LOC119659607|XP_037923706.1|HILL, LOC119659962|XP_037924244.1|HILL, LOC119659283|XP_037923219.1|HILL, LOC119659485|XP_037923526.1|HILL, LOC119659510|XP_037923568.1|HILL, LOC119659576|XP_037923661.1|HILL, LOC119659818|XP_037924029.1|HILL, LOC119659917|XP_037924170.1|HILL, LOC119660171|XP_037924505.1|HILL, LOC119659452|XP_037923465.1|HILL, LOC119659493|XP_037923539.1|HILL, LOC119659623|XP_037923751.1|HILL, LOC119659635|XP_037923762.1|HILL
OG0001138	LOC108029097|XP_016956681.1|DBIA	LOC119655094|XP_037916728.1|HILL
OG0001139	LOC108028099|XP_016955233.1|DBIA, LOC108036641|XP_016968443.1|DBIA, LOC108036682|XP_016968452.1|DBIA, LOC108036828|XP_016968662.1|DBIA	LOC119647597|XP_037904547.1|HILL
OG0001140	LOC108032014|XP_016961307.1|DBIA, LOC108033752|XP_016964233.1|DBIA	LOC119647169|XP_037903902.1|HILL, LOC119656962|XP_037919610.1|HILL, LOC119656930|XP_037919552.1|HILL
OG0001141	LOC108031047|XP_016959737.1|DBIA, LOC108032218|XP_016961569.1|DBIA	LOC119648620|XP_037906317.1|HILL
OG0001144	LOC108031230|XP_016959954.1|DBIA, LOC108036512|XP_016968205.1|DBIA	LOC119655340|XP_037917115.1|HILL
OG0001148	LOC108029245|XP_016956929.1|DBIA, LOC108029247|XP_016956930.1|DBIA	LOC119646878|XP_037903432.1|HILL
OG0001149	LOC108028005|XP_016955122.1|DBIA, LOC108028719|XP_016956166.1|DBIA	LOC119648939|XP_037906780.1|HILL, LOC119649425|XP_037907500.1|HILL
OG0001153	LOC108026889|XP_016953582.1|DBIA	LOC119660793|XP_037925528.1|HILL
OG0001154	LOC108034834|XP_016965442.1|DBIA	LOC119651636|XP_037911228.1|HILL
OG0001155	LOC108023631|XP_016948733.1|DBIA	LOC119656861|XP_037919444.1|HILL
OG0001157	LOC108024110|XP_016949380.1|DBIA	LOC119651295|XP_037910744.1|HILL
OG0001158	LOC108034152|XP_016964440.1|DBIA	LOC119657603|XP_037920533.1|HILL
OG0001159	LOC108026209|XP_016952507.1|DBIA	LOC119656717|XP_037919167.1|HILL
OG0001160	LOC108031492|XP_016960474.1|DBIA	LOC119653171|XP_037913646.1|HILL
OG0001161	LOC108031325|XP_016960062.1|DBIA	LOC119650746|XP_037909750.1|HILL
OG0001162	LOC108024735|XP_016950320.1|DBIA	LOC119658310|XP_037921547.1|HILL
OG0001163	LOC108031575|XP_016960622.1|DBIA	LOC119650564|XP_037909297.1|HILL
OG0001164	LOC108031431|XP_016960331.1|DBIA	LOC119651647|XP_037911251.1|HILL
OG0001165	LOC108022478|XP_016946918.1|DBIA	LOC119657120|XP_037919808.1|HILL, LOC119657495|XP_037920353.1|HILL
OG0001166	LOC108034502|XP_016964909.1|DBIA, LOC108034501|XP_016964895.1|DBIA	LOC119649162|XP_037907104.1|HILL
OG0001167	LOC108022176|XP_016946512.1|DBIA	LOC119646574|XP_037902992.1|HILL
OG0001168	LOC108030228|XP_016958507.1|DBIA	LOC119655740|XP_037917721.1|HILL
