Orthogroup	DBIA.longest_only	DMEL.longest_only
OG0000615	LOC108031530|XP_016960554.1|DBIA	CG8478|NP_001163576.1|DMEL
OG0000616	LOC108035810|XP_016967045.1|DBIA	Hayan|NP_001097020.1|DMEL
OG0000616	LOC108035821|XP_016967057.1|DBIA	psh|NP_573297.1|DMEL
OG0000617	LOC108024664|XP_016950220.1|DBIA	CG5611|NP_651574.1|DMEL
OG0000617	LOC108027449|XP_016954389.1|DBIA	Srlp|NP_650199.1|DMEL
OG0000618	LOC108032025|XP_016961324.1|DBIA	P5CDh2|NP_788705.1|DMEL
OG0000618	LOC108030900|XP_016959566.1|DBIA	P5CDh1|NP_730695.1|DMEL
OG0000619	LOC108030276|XP_016958593.1|DBIA	CG33998|NP_001033959.1|DMEL
OG0000620	LOC108024426|XP_016949833.1|DBIA	CG17003|NP_608365.1|DMEL
OG0000620	LOC108029863|XP_016957845.1|DBIA	Tat|NP_648310.1|DMEL
OG0000621	LOC108031644|XP_016960764.1|DBIA	eIF3g2|NP_650887.1|DMEL
OG0000621	LOC108023539|XP_016948597.1|DBIA	eIF3g1|NP_570011.1|DMEL
OG0000622	LOC108028739|XP_016956194.1|DBIA	GluRIA|NP_476855.1|DMEL
OG0000622	LOC108030669|XP_016959189.1|DBIA	GluRIB|NP_001261621.2|DMEL
OG0000623	LOC108030969|XP_016959661.1|DBIA	Rac1|NP_476950.1|DMEL
OG0000623	LOC108028449|XP_016955775.1|DBIA	Rac2|NP_648121.1|DMEL
OG0000624	LOC108030303|XP_016958626.1|DBIA	CG5327|NP_725807.1|DMEL
OG0000625	LOC108028381|XP_016955666.1|DBIA	CG33523|NP_001261457.1|DMEL
OG0000625	LOC108028382|XP_016955669.1|DBIA	CG32407|NP_729113.1|DMEL
OG0000626	LOC108036279|XP_016967779.1|DBIA	CG10459|NP_610513.2|DMEL
OG0000626	LOC108022973|XP_016947687.1|DBIA	wmd|NP_001097436.1|DMEL
OG0000627	LOC108028799|XP_016956272.1|DBIA	SecCl|NP_001261986.1|DMEL
OG0000627	LOC108023234|XP_016947998.1|DBIA	CG6927|NP_572194.1|DMEL
OG0000628	LOC108032434|XP_016961746.1|DBIA	Prosalpha6T|NP_609623.1|DMEL
OG0000628	LOC108034271|XP_016964622.1|DBIA	Prosalpha6|NP_523532.1|DMEL
OG0000629	LOC108024370|XP_016949762.1|DBIA	mAcon2|NP_650042.2|DMEL
OG0000629	LOC108033776|XP_016963865.1|DBIA	mAcon1|NP_524708.1|DMEL
OG0000630	LOC108034202|XP_016964522.1|DBIA	dnt|NP_477341.2|DMEL
OG0000630	LOC108034015|XP_016964238.1|DBIA	drl|NP_001260566.1|DMEL
OG0000631	LOC108033947|XP_016964125.1|DBIA	ZnT33D|NP_723732.2|DMEL
OG0000631	LOC108029263|XP_016956948.1|DBIA	ZnT35C|NP_609741.3|DMEL
OG0000632	LOC108027909|XP_016955019.1|DBIA	CG34351|NP_001260044.1|DMEL
OG0000632	LOC108027781|XP_016954833.1|DBIA	CG14340|NP_608567.2|DMEL
OG0000633	LOC108034438|XP_016964811.1|DBIA	CG42397|NP_001163428.1|DMEL, Muc68E|NP_996064.1|DMEL
OG0000635	LOC108029714|XP_016957678.1|DBIA	Efhc1.2|NP_611459.1|DMEL
OG0000635	LOC108032978|XP_016962542.1|DBIA	Efhc1.1|NP_573075.1|DMEL
OG0000636	LOC108033332|XP_016963106.1|DBIA	CG17564|NP_609954.1|DMEL
OG0000636	LOC108033333|XP_016963107.1|DBIA	CG10750|NP_001286084.1|DMEL
OG0000637	LOC108024111|XP_016949377.1|DBIA	Vsx2|NP_001284897.1|DMEL
OG0000637	LOC108024265|XP_016949641.1|DBIA	Vsx1|NP_572232.2|DMEL
OG0000638	LOC108024427|XP_016949834.1|DBIA	RpS19b|NP_651195.1|DMEL
OG0000638	LOC108032999|XP_016962612.1|DBIA	RpS19a|NP_523376.1|DMEL
OG0000639	LOC108028266|XP_016955448.1|DBIA	siz|NP_730594.1|DMEL
OG0000641	LOC108032364|XP_016961666.1|DBIA	Toll-4|NP_523519.2|DMEL
OG0000641	LOC108027011|XP_016953698.1|DBIA	MstProx|NP_649719.2|DMEL
OG0000642	LOC108022088|XP_016946422.1|DBIA, LOC108022211|XP_016946554.1|DBIA	CG30048|NP_001014521.2|DMEL
OG0000642	LOC108028933|XP_016956440.1|DBIA	CG42685|NP_609717.5|DMEL
OG0000643	LOC108024296|XP_016949686.1|DBIA	Gr98d|NP_733214.1|DMEL
OG0000643	LOC108024297|XP_016949687.1|DBIA, LOC108035870|XP_016967109.1|DBIA	Gr98b|NP_733213.1|DMEL
OG0000644	LOC108030666|XP_016959181.1|DBIA	CG32086|NP_729720.1|DMEL
OG0000644	LOC108028697|XP_016956133.1|DBIA	CG33489|NP_001261715.1|DMEL
OG0000644	LOC108028698|XP_016956134.1|DBIA	CG33490|NP_996047.1|DMEL
OG0000645	LOC108027809|XP_016954876.1|DBIA	CG34177|NP_001097081.1|DMEL
OG0000645	LOC108030325|XP_016958671.1|DBIA	CG34215|NP_001097204.1|DMEL
OG0000646	LOC108026341|XP_016952734.1|DBIA	Apc2|NP_001334699.1|DMEL
OG0000646	LOC108024636|XP_016950170.1|DBIA	Apc|NP_477152.1|DMEL
OG0000647	LOC108027448|XP_016954388.1|DBIA	CG31559|NP_731045.1|DMEL
OG0000647	LOC108025929|XP_016952111.1|DBIA	CG12206|NP_570060.1|DMEL
OG0000648	LOC108023775|XP_016948908.1|DBIA	B-H2|NP_523386.1|DMEL
OG0000648	LOC108023772|XP_016948904.1|DBIA	B-H1|NP_523387.1|DMEL
OG0000649	LOC108033154|XP_016962869.1|DBIA	Frq1|NP_573271.1|DMEL
OG0000649	LOC108033148|XP_016962861.1|DBIA	Frq2|NP_525093.1|DMEL
OG0000650	LOC108026179|XP_016952442.1|DBIA	CG10694|NP_651212.1|DMEL
OG0000650	LOC108036023|XP_016967442.1|DBIA	Rad23|NP_651918.2|DMEL
OG0000651	LOC108034888|XP_016965587.1|DBIA	Fit2|NP_648947.1|DMEL
OG0000651	LOC108035363|XP_016966450.1|DBIA	Fit1|NP_728936.1|DMEL
OG0000652	LOC108036625|XP_016968386.1|DBIA	CanB2|NP_524874.2|DMEL
OG0000652	LOC108032672|XP_016962129.1|DBIA	CanB|NP_524741.1|DMEL
OG0000653	LOC108027436|XP_016954373.1|DBIA	Sccpdh2|NP_650190.1|DMEL
OG0000653	LOC108032925|XP_016962483.1|DBIA	Sccpdh1|NP_649517.1|DMEL
OG0000654	LOC108028616|XP_016956028.1|DBIA	CG33791|NP_001027100.1|DMEL
OG0000654	LOC108035010|XP_016965842.1|DBIA	Nc73EF|NP_001097629.1|DMEL
OG0000655	LOC108029636|XP_016957528.1|DBIA	Nacalpha|NP_477216.1|DMEL
OG0000655	LOC108027756|XP_016954798.1|DBIA	CG4415|NP_608561.2|DMEL
OG0000656	LOC108031829|XP_016961056.1|DBIA	GC1|NP_650134.1|DMEL
OG0000656	LOC108031830|XP_016961059.1|DBIA	GC2|NP_731657.2|DMEL
OG0000657	LOC108028063|XP_016955196.1|DBIA	CG13405|NP_611999.1|DMEL
OG0000657	LOC108032751|XP_016962230.1|DBIA	CG3213|NP_608787.1|DMEL
OG0000658	LOC108033182|XP_016962912.1|DBIA	RpS5a|NP_523382.1|DMEL
OG0000658	LOC108031067|XP_016959762.1|DBIA	RpS5b|NP_650407.1|DMEL
OG0000659	LOC108027925|XP_016955038.1|DBIA	gammaTub23C|NP_476804.1|DMEL
OG0000659	LOC108033384|XP_016963192.1|DBIA	gammaTub37C|NP_476922.1|DMEL
OG0000660	LOC108027908|XP_016955018.1|DBIA	alpha4GT1|NP_608737.1|DMEL
OG0000661	LOC108028534|XP_016955919.1|DBIA	mrva|NP_648103.1|DMEL
OG0000661	LOC108027800|XP_016954865.1|DBIA	CG12194|NP_001162873.1|DMEL
OG0000662	LOC108035530|XP_016966688.1|DBIA	Scsalpha1|NP_523905.2|DMEL
OG0000662	LOC108031364|XP_016960132.1|DBIA	Scsalpha2|NP_650809.1|DMEL
OG0000663	LOC108022450|XP_016946846.1|DBIA	pain|NP_611979.1|DMEL
OG0000664	LOC108027049|XP_016953739.1|DBIA	CG7907|NP_001097860.1|DMEL
OG0000664	LOC108021960|XP_016946279.1|DBIA	Cbp80|NP_726938.1|DMEL
OG0000665	LOC108026350|XP_016952745.1|DBIA	to|NP_524497.1|DMEL
OG0000665	LOC108026348|XP_016952742.1|DBIA	CG11854|NP_651358.4|DMEL
OG0000666	LOC108029729|XP_016957700.1|DBIA	CG10444|NP_611465.2|DMEL
OG0000666	LOC108025749|XP_016951833.1|DBIA	CG32669|NP_727460.1|DMEL
OG0000667	LOC108024249|XP_016949620.1|DBIA	Tsp3A|NP_525054.2|DMEL
OG0000667	LOC108024585|XP_016950077.1|DBIA	Tsp86D|NP_001262468.1|DMEL
OG0000668	LOC108025566|XP_016951584.1|DBIA	CG40045|NP_001036640.1|DMEL
OG0000668	LOC108031439|XP_016960357.1|DBIA	Ubc87F|NP_650309.1|DMEL
OG0000669	LOC108025870|XP_016952035.1|DBIA	CG9521|NP_572977.1|DMEL
OG0000669	LOC108025889|XP_016952059.1|DBIA	CG9519|NP_572978.1|DMEL
OG0000670	LOC108021976|XP_016946306.1|DBIA	CG11444|NP_572171.1|DMEL
OG0000671	LOC108031729|XP_016960894.1|DBIA	Gfat1|NP_001015157.2|DMEL
OG0000671	LOC108024768|XP_016950370.1|DBIA	Gfat2|NP_651617.1|DMEL
OG0000672	LOC108025630|XP_016951655.1|DBIA	CG18130|NP_572772.1|DMEL
OG0000672	LOC108024241|XP_016949611.1|DBIA	CG14221|NP_001259713.1|DMEL
OG0000673	LOC108036345|XP_016967905.1|DBIA	Jafrac1|NP_477510.1|DMEL
OG0000673	LOC108030525|XP_016958904.1|DBIA	CG6888|NP_648759.1|DMEL
OG0000675	LOC108033882|XP_016964015.1|DBIA	Bace|NP_609235.1|DMEL
OG0000676	LOC108031037|XP_016959727.1|DBIA	mthl12|NP_731791.2|DMEL
OG0000676	LOC108028008|XP_016955126.1|DBIA	mthl6|NP_788473.1|DMEL
OG0000677	LOC108032589|XP_016961990.1|DBIA	Lint-1|NP_572692.1|DMEL
OG0000678	LOC108024952|XP_016950678.1|DBIA	CG3534|NP_650582.1|DMEL
OG0000678	LOC108029195|XP_016956860.1|DBIA	CG3544|NP_608543.1|DMEL
OG0000679	LOC108025928|XP_016952110.1|DBIA	CG15739|NP_572760.1|DMEL
OG0000680	LOC108024261|XP_016949636.1|DBIA	CG14196|NP_573367.1|DMEL
OG0000680	LOC108024237|XP_016949605.1|DBIA	out|NP_573378.1|DMEL
OG0000681	LOC108032038|XP_016961338.1|DBIA	Nsf2|NP_788676.1|DMEL
OG0000681	LOC108033060|XP_016962698.1|DBIA	comt|NP_524877.1|DMEL
OG0000683	LOC108026243|XP_016952573.1|DBIA	CG6178|NP_651221.1|DMEL
OG0000684	LOC108031144|XP_016959847.1|DBIA	eIF3d2|NP_731675.1|DMEL
OG0000684	LOC108024799|XP_016950408.1|DBIA	eIF3d1|NP_524463.2|DMEL
OG0000685	LOC108027258|XP_016954109.1|DBIA	Rab1|NP_732610.1|DMEL
OG0000686	LOC108030401|XP_016958774.1|DBIA	SdhB|NP_477101.1|DMEL
OG0000686	LOC108027497|XP_016954429.1|DBIA	SdhBL|NP_573340.1|DMEL
OG0000687	LOC108026577|XP_016953018.1|DBIA	CG8517|NP_611446.3|DMEL
OG0000687	LOC108034522|XP_016964935.1|DBIA	CG8993|NP_647716.1|DMEL
OG0000688	LOC108022488|XP_016946930.1|DBIA	olf186-F|NP_001137696.1|DMEL
OG0000689	LOC108022271|XP_016946618.1|DBIA	COX7C|NP_652397.1|DMEL
OG0000689	LOC108022166|XP_016946499.1|DBIA	CG44296|NP_001286270.1|DMEL
OG0000690	LOC108025632|XP_016951657.1|DBIA	Obp19a|NP_728338.2|DMEL
OG0000691	LOC108036758|XP_016968576.1|DBIA	CG9314|NP_609248.1|DMEL
OG0000691	LOC108035947|XP_016967238.1|DBIA	Cat|NP_536731.1|DMEL
OG0000692	LOC108034774|XP_016965209.1|DBIA	Cpr72Ea|NP_648882.1|DMEL
OG0000692	LOC108034414|XP_016964786.1|DBIA	Cpr72Eb|NP_648883.1|DMEL
OG0000693	LOC108023625|XP_016948724.1|DBIA	CG12994|NP_652488.1|DMEL
OG0000693	LOC108031881|XP_016961134.1|DBIA	CG17193|NP_652224.1|DMEL
OG0000694	LOC108025866|XP_016952025.1|DBIA	Tango5|NP_727444.1|DMEL
OG0000694	LOC108030530|XP_016958908.1|DBIA	CG32087|NP_729740.2|DMEL
OG0000695	LOC108024892|XP_016950523.1|DBIA	smal|NP_723165.2|DMEL
OG0000696	LOC108036717|XP_016968506.1|DBIA	baf|NP_609176.1|DMEL
OG0000697	LOC108027541|XP_016954479.1|DBIA	I-3|NP_728367.3|DMEL
OG0000697	LOC108027091|XP_016953800.1|DBIA	CG13994|NP_608988.1|DMEL
OG0000698	LOC108028980|XP_016956509.1|DBIA	slp1|NP_476730.1|DMEL
OG0000698	LOC108029304|XP_016956996.1|DBIA	slp2|NP_476834.1|DMEL
OG0000699	LOC108034117|XP_016964386.1|DBIA	MICU1|NP_001097110.1|DMEL
OG0000699	LOC108031225|XP_016959950.1|DBIA	CG4704|NP_651103.1|DMEL
OG0000700	LOC108029188|XP_016956849.1|DBIA	CG4341|NP_608558.1|DMEL
OG0000700	LOC108027917|XP_016955029.1|DBIA	CG31690|NP_995615.2|DMEL
OG0000701	LOC108029443|XP_016957181.1|DBIA	CG10814|NP_610868.1|DMEL
OG0000701	LOC108025939|XP_016952126.1|DBIA	CG5321|NP_572967.2|DMEL
OG0000702	LOC108026164|XP_016952409.1|DBIA	LpR1|NP_001097934.2|DMEL
OG0000702	LOC108026163|XP_016952386.1|DBIA	LpR2|NP_001097928.1|DMEL
OG0000703	LOC108032597|XP_016962001.1|DBIA	Gpo3|NP_609667.2|DMEL
OG0000703	LOC108030103|XP_016958279.1|DBIA	Gpo1|NP_001097332.1|DMEL
OG0000704	LOC108024154|XP_016949446.1|DBIA	sgg|NP_001259193.1|DMEL
OG0000704	LOC108025061|XP_016950808.1|DBIA	gskt|NP_733426.1|DMEL
OG0000705	LOC108028899|XP_016956410.1|DBIA	Pcyt2|NP_647622.1|DMEL
OG0000705	LOC108028884|XP_016956392.1|DBIA	Pcyt1|NP_647621.1|DMEL
OG0000706	LOC108033329|XP_016963104.1|DBIA	CG5790|NP_609876.2|DMEL
OG0000706	LOC108023483|XP_016948494.1|DBIA	Cdc7|NP_727103.1|DMEL
OG0000707	LOC108022300|XP_016946649.1|DBIA	LS2|NP_611769.2|DMEL
OG0000707	LOC108025880|XP_016952044.1|DBIA	U2af50|NP_001245708.1|DMEL
OG0000708	LOC108023383|XP_016948279.1|DBIA	Ptp4E|NP_525076.2|DMEL
OG0000708	LOC108031991|XP_016961314.1|DBIA	Ptp10D|NP_996413.2|DMEL
OG0000709	LOC108025090|XP_016950840.1|DBIA	eIF4H2|NP_651820.1|DMEL
OG0000709	LOC108033068|XP_016962721.1|DBIA	eIF4H1|NP_001285330.1|DMEL
OG0000710	LOC108027098|XP_016953805.1|DBIA	Ubc84D|NP_524260.1|DMEL
OG0000710	LOC108022922|XP_016947622.1|DBIA	Ubc10|NP_477414.1|DMEL
OG0000711	LOC108034580|XP_016965002.1|DBIA	CG12362|NP_648392.1|DMEL
OG0000711	LOC108023642|XP_016948747.1|DBIA	ari-1|NP_523399.1|DMEL
OG0000712	LOC108031543|XP_016960569.1|DBIA	trem|NP_650861.1|DMEL
OG0000712	LOC108030963|XP_016959652.1|DBIA	CG4936|NP_650862.1|DMEL
OG0000713	LOC108027090|XP_016953795.1|DBIA	Vha14-2|NP_649614.1|DMEL
OG0000713	LOC108030368|XP_016958726.1|DBIA	Vha14-1|NP_476969.1|DMEL
OG0000714	LOC108033067|XP_016962720.1|DBIA	TTLL1A|NP_573197.2|DMEL
OG0000714	LOC108035044|XP_016965908.1|DBIA	TTLL1B|NP_729025.1|DMEL
OG0000715	LOC108028120|XP_016955257.1|DBIA	CG13380|NP_001262016.1|DMEL
OG0000716	LOC108029412|XP_016957175.1|DBIA	Prosbeta2R1|NP_572267.1|DMEL
OG0000716	LOC108035372|XP_016966461.1|DBIA	Prosbeta2|NP_524076.2|DMEL
OG0000717	LOC108030783|XP_016959324.1|DBIA	CG14455|NP_649402.2|DMEL
OG0000718	LOC108036007|XP_016967396.1|DBIA	CG11155|NP_726649.3|DMEL
OG0000718	LOC108036030|XP_016967461.1|DBIA	Ekar|NP_001036250.1|DMEL
OG0000719	LOC108034944|XP_016965712.1|DBIA	CG6749|NP_648354.1|DMEL
OG0000719	LOC108035245|XP_016966268.1|DBIA	CG32055|NP_729599.1|DMEL
OG0000720	LOC108024738|XP_016950324.1|DBIA	Nep7|NP_651603.1|DMEL
OG0000720	LOC108030988|XP_016959677.1|DBIA	Nepl12|NP_649924.1|DMEL
OG0000721	LOC108033493|XP_016963322.1|DBIA, LOC108033471|XP_016963296.1|DBIA	Vm26Aa|NP_476783.1|DMEL
OG0000722	LOC108022109|XP_016946441.1|DBIA	Ir60d|NP_001137757.2|DMEL
OG0000722	LOC108022111|XP_016946443.1|DBIA	Ir60b|NP_001137755.1|DMEL
OG0000723	LOC108036899|XP_016968768.1|DBIA	CG13323|NP_610832.1|DMEL, CG13324|NP_610833.1|DMEL
OG0000724	LOC108027611|XP_016954621.1|DBIA	Rpt6|NP_608447.1|DMEL
OG0000724	LOC108025091|XP_016950841.1|DBIA	Rpt6R|NP_651811.1|DMEL
OG0000726	LOC108025453|XP_016951446.1|DBIA	Gyc89Db|NP_650551.1|DMEL
OG0000726	LOC108023479|XP_016948493.1|DBIA	Gyc89Da|NP_001036718.1|DMEL
OG0000727	LOC108032079|XP_016961391.1|DBIA	CG5316|NP_650805.1|DMEL
OG0000728	LOC108023315|XP_016948107.1|DBIA	CG15368|NP_572541.1|DMEL
OG0000728	LOC108031450|XP_016960371.1|DBIA	CG45050|NP_001262407.1|DMEL
OG0000729	LOC108025515|XP_016951525.1|DBIA	CG42814|NP_001189301.1|DMEL
OG0000729	LOC108025517|XP_016951527.1|DBIA	CG42813|NP_733202.2|DMEL
OG0000730	LOC108033136|XP_016962847.1|DBIA	CG34015|NP_001033848.1|DMEL
OG0000730	LOC108032433|XP_016961745.1|DBIA	CG15362|NP_608634.1|DMEL
OG0000731	LOC108035519|XP_016966670.1|DBIA	CG11353|NP_647915.1|DMEL
OG0000731	LOC108029952|XP_016957943.1|DBIA	CG30471|NP_001261001.1|DMEL
OG0000732	LOC108035034|XP_016965868.1|DBIA	sina|NP_476725.1|DMEL
OG0000732	LOC108035036|XP_016965870.1|DBIA	sinah|NP_648927.1|DMEL
OG0000733	LOC108026069|XP_016952254.1|DBIA	Cyt-c1L|NP_651683.1|DMEL
OG0000733	LOC108035381|XP_016966476.1|DBIA	Cyt-c1|NP_647958.1|DMEL
OG0000734	LOC108025692|XP_016951717.1|DBIA	CG15208|NP_572664.1|DMEL
OG0000734	LOC108035374|XP_016966463.1|DBIA	CG14995|NP_728935.1|DMEL
OG0000735	LOC108032637|XP_016962073.1|DBIA	TrxT|NP_572212.1|DMEL
OG0000735	LOC108032775|XP_016962266.1|DBIA	Trx-2|NP_523526.1|DMEL
OG0000736	LOC108027663|XP_016954691.1|DBIA	FASN2|NP_001259986.1|DMEL
OG0000736	LOC108027662|XP_016954690.1|DBIA	FASN1|NP_001137778.2|DMEL
OG0000737	LOC108030161|XP_016958380.1|DBIA	Adf1|NP_001260730.1|DMEL
OG0000738	LOC108036739|XP_016968537.1|DBIA	Sirup|NP_609170.1|DMEL
OG0000738	LOC108032452|XP_016961767.1|DBIA	CG15283|NP_652574.3|DMEL
OG0000739	LOC108031098|XP_016959797.1|DBIA	VhaPPA1-2|NP_650406.2|DMEL
OG0000739	LOC108032103|XP_016961421.1|DBIA	VhaPPA1-1|NP_652010.1|DMEL
OG0000740	LOC108034609|XP_016965460.1|DBIA	kl-3|NP_001104482.3|DMEL
OG0000740	LOC108031622|XP_016960716.1|DBIA	CG9492|NP_001287256.1|DMEL
OG0000741	LOC108025774|XP_016951861.1|DBIA	nonA|NP_727962.1|DMEL
OG0000741	LOC108023204|XP_016947959.1|DBIA	nonA-l|NP_536740.1|DMEL
OG0000742	LOC108027567|XP_016954543.1|DBIA	CG1695|NP_728346.2|DMEL
OG0000742	LOC108027568|XP_016954546.1|DBIA	tbc|NP_608395.6|DMEL
OG0000743	LOC108029604|XP_016957473.1|DBIA	Ctr9|NP_788449.1|DMEL
OG0000743	LOC108022318|XP_016946666.1|DBIA, LOC108022141|XP_016946472.1|DBIA	CG9899|NP_611764.1|DMEL
OG0000744	LOC108036599|XP_016968348.1|DBIA	CG18003|NP_001027401.1|DMEL
OG0000745	LOC108022305|XP_016946654.1|DBIA	CAH15|NP_611525.1|DMEL
OG0000745	LOC108036358|XP_016967925.1|DBIA	CAH13|NP_610602.2|DMEL
OG0000746	LOC108026954|XP_016953656.1|DBIA, LOC108029399|XP_016957118.1|DBIA	Odc2|NP_477053.2|DMEL
OG0000746	LOC108029792|XP_016957794.1|DBIA	Odc1|NP_477052.2|DMEL
OG0000747	LOC108030865|XP_016959500.1|DBIA	Mes2|NP_730768.1|DMEL
OG0000747	LOC108030911|XP_016959585.1|DBIA	CG12768|NP_649431.1|DMEL
OG0000748	LOC108027729|XP_016954770.1|DBIA	CG15395|NP_608696.3|DMEL
OG0000748	LOC108023546|XP_016948612.1|DBIA	mei-38|NP_001334676.1|DMEL
OG0000749	LOC108024338|XP_016949729.1|DBIA, LOC108024339|XP_016949730.1|DBIA	CG12133|NP_610540.2|DMEL
OG0000749	LOC108036184|XP_016967663.1|DBIA	CG16710|NP_651167.3|DMEL
OG0000749	LOC108030960|XP_016959648.1|DBIA	CG31219|NP_001097837.1|DMEL
OG0000750	LOC108022416|XP_016946792.1|DBIA	Or49a|NP_523711.3|DMEL
OG0000750	LOC108031073|XP_016959768.1|DBIA	Or85f|NP_524289.1|DMEL
OG0000751	LOC108026795|XP_016953445.1|DBIA	Oatp58Db|NP_611658.3|DMEL
OG0000751	LOC108026907|XP_016953605.1|DBIA	Oatp58Da|NP_611657.2|DMEL
OG0000752	LOC108023976|XP_016949194.1|DBIA	CG7208|NP_650683.3|DMEL
OG0000752	LOC108029192|XP_016956857.1|DBIA	CG31948|NP_722807.1|DMEL
OG0000753	LOC108027421|XP_016954354.1|DBIA	CG5196|NP_650191.1|DMEL
OG0000753	LOC108028458|XP_016955804.1|DBIA	CG4483|NP_648294.1|DMEL
OG0000754	LOC108033179|XP_016962907.1|DBIA	CG4829|NP_728030.2|DMEL
OG0000754	LOC108025623|XP_016951647.1|DBIA	CG1492|NP_572774.1|DMEL
OG0000755	LOC108032125|XP_016961446.1|DBIA	PK2-R2|NP_731788.1|DMEL
OG0000755	LOC108031065|XP_016959759.1|DBIA	PK2-R1|NP_731790.1|DMEL
OG0000756	LOC108026053|XP_016952236.1|DBIA	fd96Ca|NP_524495.1|DMEL
OG0000756	LOC108026065|XP_016952249.1|DBIA	fd96Cb|NP_524496.1|DMEL
OG0000757	LOC108035695|XP_016966903.1|DBIA	eIF1|NP_647792.1|DMEL
OG0000758	LOC108035675|XP_016966872.1|DBIA	Agpat4|NP_648887.1|DMEL
OG0000758	LOC108035594|XP_016966756.1|DBIA	Agpat3|NP_001246793.1|DMEL
OG0000759	LOC108035597|XP_016966762.1|DBIA	MsR1|NP_001261324.1|DMEL
OG0000759	LOC108035598|XP_016966763.1|DBIA	MsR2|NP_001261323.1|DMEL
OG0000760	LOC108026874|XP_016953552.1|DBIA	CG42284|NP_611720.3|DMEL
OG0000761	LOC108034138|XP_016964417.1|DBIA	RluA-1|NP_723592.1|DMEL
OG0000761	LOC108034210|XP_016964533.1|DBIA	RluA-2|NP_609411.1|DMEL
OG0000762	LOC108036149|XP_016967625.1|DBIA	Wdr82|NP_609217.1|DMEL
OG0000762	LOC108028919|XP_016956427.1|DBIA	CG3515|NP_608687.2|DMEL
OG0000763	LOC108034359|XP_016964736.1|DBIA	CG33510|NP_001014493.2|DMEL
OG0000763	LOC108033353|XP_016963152.1|DBIA	CG33509|NP_001014494.1|DMEL
OG0000764	LOC108031376|XP_016960212.1|DBIA	Gld2|NP_001262829.1|DMEL
OG0000764	LOC108025767|XP_016951851.1|DBIA	wisp|NP_572766.1|DMEL
OG0000765	LOC108028454|XP_016955791.1|DBIA	Naa30B|NP_728606.1|DMEL
OG0000765	LOC108023523|XP_016948565.1|DBIA	Naa30A|NP_726727.1|DMEL
OG0000766	LOC108032442|XP_016961756.1|DBIA	CG9582|NP_609270.1|DMEL
OG0000766	LOC108023738|XP_016948865.1|DBIA	CG5254|NP_569856.2|DMEL
OG0000767	LOC108036673|XP_016946133.1|DBIA	mia|NP_001138010.1|DMEL
OG0000767	LOC108030915|XP_016959594.1|DBIA	Taf6|NP_524161.2|DMEL
OG0000768	LOC108028723|XP_016956173.1|DBIA	polo|NP_524179.2|DMEL
OG0000769	LOC108026044|XP_016952228.1|DBIA	CG5111|NP_651402.1|DMEL
OG0000769	LOC108027588|XP_016954594.1|DBIA	CG15445|NP_728390.1|DMEL
OG0000770	LOC108022680|XP_016947240.1|DBIA	Def|NP_523672.1|DMEL
OG0000771	LOC108035495|XP_016966637.1|DBIA	CG32263|NP_728903.1|DMEL
OG0000771	LOC108035494|XP_016966636.1|DBIA	CG32262|NP_647831.1|DMEL
OG0000772	LOC108022155|XP_016946486.1|DBIA	CG30424|NP_001097455.1|DMEL
OG0000772	LOC108030104|XP_016958282.1|DBIA	CG12970|NP_788360.2|DMEL
OG0000773	LOC108029555|XP_016957368.1|DBIA, LOC108027077|XP_016953781.1|DBIA	CG17977|NP_652401.1|DMEL
OG0000774	LOC108026861|XP_016953536.1|DBIA	CG43776|NP_001261162.1|DMEL
OG0000774	LOC108026859|XP_016953530.1|DBIA	CG43777|NP_001261163.1|DMEL
OG0000774	LOC108026860|XP_016953533.1|DBIA	CG43775|NP_726425.3|DMEL
OG0000775	LOC108029500|XP_016957270.1|DBIA	CG34315|NP_001097298.2|DMEL
OG0000775	LOC108022329|XP_016946680.1|DBIA	CG12209|NP_610565.2|DMEL
OG0000776	LOC108026104|XP_016952293.1|DBIA	CG31128|NP_733000.1|DMEL
OG0000776	LOC108028486|XP_016955841.1|DBIA	CG32219|NP_730469.1|DMEL
OG0000776	LOC108028487|XP_016955844.1|DBIA	CG34258|NP_001097648.1|DMEL, CG33710|NP_001027137.1|DMEL
OG0000777	LOC108024327|XP_016949718.1|DBIA	CG33333|NP_996225.1|DMEL
OG0000777	LOC108024485|XP_016949895.1|DBIA	CG42834|NP_001189244.1|DMEL
OG0000777	LOC108024486|XP_016949896.1|DBIA	CG14332|NP_650625.1|DMEL
OG0000778	LOC108028478|XP_016955829.1|DBIA	spo|NP_647975.2|DMEL
OG0000778	LOC108031447|XP_016960372.1|DBIA	spok|NP_001104460.2|DMEL
OG0000779	LOC108033144|XP_016962855.1|DBIA	CG1998|NP_572887.1|DMEL
OG0000780	LOC108036440|XP_016968067.1|DBIA	Marc|NP_610523.2|DMEL
OG0000781	LOC108033115|XP_016962808.1|DBIA	Trxr-1|NP_727251.1|DMEL
OG0000781	LOC108030739|XP_016959275.1|DBIA	Trxr-2|NP_524216.1|DMEL
OG0000782	LOC108035092|XP_016966002.1|DBIA	CG5906|NP_648518.1|DMEL
OG0000782	LOC108036484|XP_016968163.1|DBIA	CG1662|NP_572883.1|DMEL
OG0000783	LOC108035514|XP_016966666.1|DBIA	Rpt4R|NP_648525.1|DMEL
