Orthogroup	DBIA.longest_only	DSER.longest_only
OG0000921	LOC108023465|XP_016948470.1|DBIA, LOC108023469|XP_016948475.1|DBIA	LOC110180128|XP_020803428.1|DSER, LOC110180169|XP_020803487.1|DSER
OG0000922	LOC108034389|XP_016964760.1|DBIA, LOC108035163|XP_016966108.1|DBIA	LOC110183692|XP_020807690.1|DSER
OG0000923	LOC108028090|XP_016955223.1|DBIA	LOC110178928|XP_020801878.1|DSER
OG0000923	LOC108031671|XP_016960800.1|DBIA	LOC110187921|XP_020813091.1|DSER
OG0000924	LOC108034936|XP_016965734.1|DBIA	LOC110178852|XP_020801770.1|DSER
OG0000925	LOC108025092|XP_016950843.1|DBIA, LOC108025088|XP_016950838.1|DBIA	LOC110186884|XP_020811843.1|DSER
OG0000926	LOC108027133|XP_016953840.1|DBIA	LOC110191915|XP_020818559.1|DSER
OG0000926	LOC108026094|XP_016952283.1|DBIA	LOC110191835|XP_020818459.1|DSER
OG0000927	LOC108025319|XP_016951219.1|DBIA	LOC110186825|XP_020811771.1|DSER
OG0000927	LOC108025318|XP_016951217.1|DBIA	LOC110186603|XP_020811493.1|DSER
OG0000928	LOC108032695|XP_016962158.1|DBIA	LOC110181418|XP_020804818.1|DSER, LOC110179867|XP_020803126.1|DSER
OG0000928	LOC108032696|XP_016962162.1|DBIA	LOC110181438|XP_020804840.1|DSER, LOC110179869|XP_020803128.1|DSER
OG0000929	LOC108029241|XP_016956925.1|DBIA	LOC110184904|XP_020809209.1|DSER
OG0000929	LOC108029242|XP_016956926.1|DBIA	LOC110184903|XP_020809207.1|DSER
OG0000930	LOC108030526|XP_016958905.1|DBIA	LOC110190660|XP_020816920.1|DSER
OG0000930	LOC108030663|XP_016959174.1|DBIA	LOC110190770|XP_020817060.1|DSER, LOC110190732|XP_020817013.1|DSER
OG0000931	LOC108022289|XP_016946637.1|DBIA	LOC110177956|XP_020800605.1|DSER
OG0000931	LOC108032440|XP_016961753.1|DBIA	LOC110185849|XP_020810516.1|DSER
OG0000932	LOC108028073|XP_016955203.1|DBIA	LOC110178565|XP_020801396.1|DSER
OG0000932	LOC108028103|XP_016955239.1|DBIA	LOC110178566|XP_020801397.1|DSER
OG0000933	LOC108022179|XP_016946520.1|DBIA	LOC110182975|XP_020806827.1|DSER
OG0000933	LOC108023095|XP_016947845.1|DBIA	LOC110182971|XP_020806824.1|DSER
OG0000934	LOC108029734|XP_016957710.1|DBIA	LOC110176216|XP_020798154.1|DSER
OG0000934	LOC108029735|XP_016957711.1|DBIA	LOC110180242|XP_020803559.1|DSER
OG0000935	LOC108024492|XP_016949915.1|DBIA	LOC110184806|XP_020809106.1|DSER
OG0000936	LOC108023944|XP_016949121.1|DBIA	LOC110179559|XP_020802800.1|DSER
OG0000937	LOC108025470|XP_016951462.1|DBIA	LOC110186770|XP_020811692.1|DSER
OG0000938	LOC108022327|XP_016946677.1|DBIA	LOC110185493|XP_020810047.1|DSER
OG0000938	LOC108026675|XP_016953240.1|DBIA	LOC110187021|XP_020812044.1|DSER
OG0000939	LOC108033849|XP_016963972.1|DBIA	LOC110176875|XP_020799010.1|DSER
OG0000939	LOC108036720|XP_016968510.1|DBIA	LOC110180358|XP_020803678.1|DSER, LOC110177007|XP_020799176.1|DSER
OG0000940	LOC108021992|XP_016946321.1|DBIA	LOC110178024|XP_020800698.1|DSER
OG0000940	LOC108031095|XP_016959796.1|DBIA	LOC110178740|XP_020801627.1|DSER
OG0000941	LOC108025168|XP_016950935.1|DBIA	LOC110189752|XP_020815620.1|DSER
OG0000941	LOC108023734|XP_016948861.1|DBIA	LOC110184374|XP_020808532.1|DSER
OG0000942	LOC108028254|XP_016955428.1|DBIA	LOC110189909|XP_020815833.1|DSER
OG0000943	LOC108030082|XP_016958208.1|DBIA	LOC110180258|XP_020803573.1|DSER
OG0000944	LOC108024028|XP_016949284.1|DBIA	LOC110179445|XP_020802650.1|DSER
OG0000945	LOC108029172|XP_016956812.1|DBIA	LOC110178660|XP_020801515.1|DSER
OG0000945	LOC108029257|XP_016956945.1|DBIA	LOC110178661|XP_020801516.1|DSER
OG0000946	LOC108036735|XP_016968529.1|DBIA	LOC110176806|XP_020798903.1|DSER
OG0000947	LOC108026655|XP_016953181.1|DBIA	LOC110191660|XP_020818217.1|DSER
OG0000948	LOC108035440|XP_016966563.1|DBIA	LOC110177609|XP_020800067.1|DSER
OG0000949	LOC108032391|XP_016961736.1|DBIA, LOC108032497|XP_016961846.1|DBIA	LOC110182551|XP_020806256.1|DSER
OG0000950	LOC108027072|XP_016953775.1|DBIA	LOC110188413|XP_020813796.1|DSER
OG0000951	LOC108027414|XP_016954341.1|DBIA	LOC110189023|XP_020814646.1|DSER
OG0000952	LOC108034291|XP_016964640.1|DBIA	LOC110184999|XP_020809312.1|DSER
OG0000954	LOC108029423|XP_016957156.1|DBIA	LOC110189617|XP_020815415.1|DSER
OG0000955	LOC108024331|XP_016949722.1|DBIA	LOC110185860|XP_020810531.1|DSER
OG0000955	LOC108024332|XP_016949723.1|DBIA	LOC110185870|XP_020810543.1|DSER
OG0000956	LOC108032080|XP_016961392.1|DBIA	LOC110188391|XP_020813772.1|DSER
OG0000956	LOC108032176|XP_016961518.1|DBIA	LOC110188557|XP_020813975.1|DSER
OG0000957	LOC108022105|XP_016946437.1|DBIA	LOC110177922|XP_020800561.1|DSER
OG0000957	LOC108022106|XP_016946438.1|DBIA	LOC110177927|XP_020800566.1|DSER
OG0000958	LOC108024911|XP_016950590.1|DBIA	LOC110188130|XP_020813376.1|DSER, LOC110176075|XP_020797956.1|DSER
OG0000958	LOC108022365|XP_016946735.1|DBIA	LOC110180245|XP_020803561.1|DSER
OG0000959	LOC108035876|XP_016967115.1|DBIA, LOC108025390|XP_016951352.1|DBIA	LOC110185232|XP_020809625.1|DSER
OG0000960	LOC108023246|XP_016948014.1|DBIA	LOC110182189|XP_020805857.1|DSER
OG0000961	LOC108030558|XP_016958942.1|DBIA	LOC110189861|XP_020815739.1|DSER
OG0000961	LOC108030561|XP_016958947.1|DBIA	LOC110189859|XP_020815737.1|DSER
OG0000962	LOC108024391|XP_016949791.1|DBIA, LOC108024408|XP_016949812.1|DBIA, LOC108024382|XP_016949775.1|DBIA	LOC110185010|XP_020809325.1|DSER, LOC110185033|XP_020809348.1|DSER
OG0000962	LOC108024335|XP_016949725.1|DBIA	LOC110185022|XP_020809336.1|DSER
OG0000963	LOC108035825|XP_016967064.1|DBIA	LOC110182642|XP_020806370.1|DSER
OG0000964	LOC108022663|XP_016947219.1|DBIA	LOC110176313|XP_020798287.1|DSER
OG0000965	LOC108023687|XP_016948797.1|DBIA	LOC110184194|XP_020808284.1|DSER
OG0000966	LOC108025117|XP_016950871.1|DBIA	LOC110186607|XP_020811498.1|DSER
OG0000968	LOC108035402|XP_016966511.1|DBIA	LOC110187148|XP_020812224.1|DSER
OG0000969	LOC108022171|XP_016946505.1|DBIA	LOC110179188|XP_020802261.1|DSER
OG0000970	LOC108026396|XP_016952808.1|DBIA	LOC110177435|XP_020799820.1|DSER, LOC110177436|XP_020799822.1|DSER
OG0000971	LOC108034965|XP_016965767.1|DBIA	LOC110184905|XP_020809210.1|DSER
OG0000972	LOC108028304|XP_016955515.1|DBIA	LOC110184722|XP_020809008.1|DSER
OG0000972	LOC108023245|XP_016948013.1|DBIA	LOC110183263|XP_020807147.1|DSER
OG0000973	LOC108025685|XP_016951709.1|DBIA	LOC110182558|XP_020806269.1|DSER
OG0000974	LOC108034728|XP_016965156.1|DBIA	LOC110178643|XP_020801494.1|DSER
OG0000975	LOC108024728|XP_016950310.1|DBIA	LOC110186308|XP_020811089.1|DSER
OG0000976	LOC108031403|XP_016960276.1|DBIA	LOC110177226|XP_020799506.1|DSER
OG0000977	LOC108032003|XP_016961288.1|DBIA	LOC110188650|XP_020814086.1|DSER
OG0000978	LOC108036251|XP_016967749.1|DBIA	LOC110191641|XP_020818190.1|DSER
OG0000978	LOC108024518|XP_016949958.1|DBIA	LOC110177422|XP_020799799.1|DSER
OG0000979	LOC108026659|XP_016953187.1|DBIA	LOC110176012|XP_020797880.1|DSER
OG0000980	LOC108025193|XP_016950991.1|DBIA	LOC110186935|XP_020811925.1|DSER
OG0000980	LOC108030947|XP_016959635.1|DBIA	LOC110191195|XP_020817623.1|DSER
OG0000981	LOC108033460|XP_016963284.1|DBIA	LOC110183369|XP_020807290.1|DSER
OG0000982	LOC108025034|XP_016950778.1|DBIA	LOC110186816|XP_020811761.1|DSER
OG0000985	LOC108022061|XP_016946395.1|DBIA	LOC110190929|XP_020817252.1|DSER
OG0000985	LOC108022060|XP_016946393.1|DBIA	LOC110190930|XP_020817253.1|DSER
OG0000986	LOC108033663|XP_016963594.1|DBIA	LOC110181160|XP_020804494.1|DSER, LOC110181162|XP_020804496.1|DSER
OG0000986	LOC108033370|XP_016963177.1|DBIA	LOC110185026|XP_020809337.1|DSER
OG0000987	LOC108032487|XP_016961796.1|DBIA	LOC110183765|XP_020807780.1|DSER
OG0000988	LOC108034136|XP_016964414.1|DBIA	LOC110183982|XP_020807997.1|DSER
OG0000990	LOC108024263|XP_016949639.1|DBIA	LOC110180127|XP_020803426.1|DSER
OG0000991	LOC108033083|XP_016962746.1|DBIA	LOC110191984|XP_020818670.1|DSER
OG0000992	LOC108036245|XP_016967742.1|DBIA	LOC110191607|XP_020818153.1|DSER
OG0000992	LOC108024866|XP_016950497.1|DBIA	LOC110191103|XP_020817509.1|DSER
OG0000993	LOC108025362|XP_016951311.1|DBIA	LOC110186182|XP_020810900.1|DSER
OG0000993	LOC108025013|XP_016950757.1|DBIA	LOC110186175|XP_020810887.1|DSER
OG0000994	LOC108033218|XP_016962970.1|DBIA	LOC110181872|XP_020805454.1|DSER
OG0000995	LOC108033495|XP_016963323.1|DBIA	LOC110189848|XP_020815722.1|DSER
OG0000996	LOC108030191|XP_016958431.1|DBIA	LOC110178273|XP_020800998.1|DSER
OG0000997	LOC108036898|XP_016968767.1|DBIA	LOC110189343|XP_020815045.1|DSER
OG0000998	LOC108027963|XP_016955080.1|DBIA	LOC110184497|XP_020808710.1|DSER
OG0000999	LOC108022270|XP_016946617.1|DBIA	LOC110177966|XP_020800616.1|DSER
OG0000999	LOC108023695|XP_016948808.1|DBIA	LOC110183542|XP_020807500.1|DSER
OG0001000	LOC108022035|XP_016946370.1|DBIA	LOC110188914|XP_020814494.1|DSER
OG0001001	LOC108026741|XP_016953350.1|DBIA	LOC110177734|XP_020800246.1|DSER
OG0001002	LOC108034190|XP_016964501.1|DBIA	LOC110178122|XP_020800801.1|DSER
OG0001003	LOC108036864|XP_016968729.1|DBIA	LOC110185350|XP_020809787.1|DSER
OG0001003	LOC108029597|XP_016957458.1|DBIA	LOC110177019|XP_020799191.1|DSER
OG0001004	LOC108027003|XP_016953691.1|DBIA	LOC110187934|XP_020813103.1|DSER
OG0001004	LOC108031123|XP_016959824.1|DBIA	LOC110187940|XP_020813114.1|DSER
OG0001005	LOC108033263|XP_016963019.1|DBIA	LOC110181430|XP_020804832.1|DSER
OG0001005	LOC108023450|XP_016948430.1|DBIA	LOC110181815|XP_020805366.1|DSER
OG0001006	LOC108031212|XP_016959936.1|DBIA	LOC110188543|XP_020813959.1|DSER
OG0001006	LOC108030675|XP_016959192.1|DBIA	LOC110179033|XP_020802046.1|DSER
OG0001007	LOC108026951|XP_016953653.1|DBIA	LOC110191549|XP_020818083.1|DSER
OG0001007	LOC108028678|XP_016956107.1|DBIA	LOC110179412|XP_020802599.1|DSER
OG0001008	LOC108024457|XP_016949863.1|DBIA	LOC110176491|XP_020798524.1|DSER
OG0001008	LOC108025611|XP_016951635.1|DBIA	LOC110184258|XP_020808381.1|DSER
OG0001009	LOC108031140|XP_016959844.1|DBIA, LOC108025059|XP_016950805.1|DBIA	LOC110191050|XP_020817434.1|DSER
OG0001010	LOC108036842|XP_016968696.1|DBIA	LOC110177091|XP_020799278.1|DSER
OG0001011	LOC108023905|XP_016949078.1|DBIA	LOC110179116|XP_020802166.1|DSER
OG0001011	LOC108033538|XP_016963371.1|DBIA	LOC110187231|XP_020812288.1|DSER
OG0001012	LOC108032969|XP_016962529.1|DBIA, LOC108033023|XP_016962640.1|DBIA	LOC110187146|XP_020812219.1|DSER, LOC110187145|XP_020812218.1|DSER
OG0001013	LOC108035090|XP_016965999.1|DBIA	LOC110179024|XP_020802029.1|DSER
OG0001013	LOC108028086|XP_016955217.1|DBIA	LOC110178569|XP_020801401.1|DSER
OG0001014	LOC108028474|XP_016955824.1|DBIA	LOC110178988|XP_020801962.1|DSER
OG0001014	LOC108035368|XP_016966456.1|DBIA	LOC110178917|XP_020801858.1|DSER
OG0001015	LOC108027598|XP_016954606.1|DBIA	LOC110179053|XP_020802070.1|DSER
OG0001015	LOC108027629|XP_016954640.1|DBIA	LOC110179052|XP_020802069.1|DSER
OG0001016	LOC108026095|XP_016952284.1|DBIA, LOC108026106|XP_016952295.1|DBIA	LOC110191944|XP_020818623.1|DSER
OG0001016	LOC108033045|XP_016962660.1|DBIA	LOC110182078|XP_020805719.1|DSER
OG0001017	LOC108036378|XP_016967968.1|DBIA	LOC110182104|XP_020805752.1|DSER
OG0001018	LOC108024401|XP_016949802.1|DBIA	LOC110188589|XP_020814011.1|DSER, LOC110179688|XP_020802957.1|DSER, LOC110185547|XP_020810123.1|DSER
OG0001019	LOC108025031|XP_016950776.1|DBIA	LOC110186747|XP_020811669.1|DSER
OG0001020	LOC108027548|XP_016954498.1|DBIA	LOC110176011|XP_020797875.1|DSER
OG0001021	LOC108034022|XP_016964246.1|DBIA	LOC110185915|XP_020810586.1|DSER
OG0001022	LOC108025890|XP_016952057.1|DBIA	LOC110181686|XP_020805186.1|DSER
OG0001024	LOC108025335|XP_016951253.1|DBIA	LOC110186575|XP_020811446.1|DSER
OG0001025	LOC108035492|XP_016966632.1|DBIA, LOC108034440|XP_016964814.1|DBIA	LOC110187080|XP_020812142.1|DSER
OG0001026	LOC108029578|XP_016957429.1|DBIA	LOC110182964|XP_020806815.1|DSER
OG0001027	LOC108035934|XP_016967212.1|DBIA	LOC110185189|XP_020809570.1|DSER
OG0001028	LOC108029018|XP_016956552.1|DBIA	LOC110183134|XP_020806983.1|DSER
OG0001029	LOC108036516|XP_016968211.1|DBIA	LOC110177097|XP_020799295.1|DSER
OG0001031	LOC108035588|XP_016966751.1|DBIA	LOC110185133|XP_020809489.1|DSER
OG0001032	LOC108027376|XP_016954296.1|DBIA	LOC110184513|XP_020808734.1|DSER
OG0001033	LOC108027962|XP_016955076.1|DBIA, LOC108023754|XP_016948880.1|DBIA	LOC110180411|XP_020803734.1|DSER, LOC110191925|XP_020818589.1|DSER
OG0001034	LOC108027656|XP_016954661.1|DBIA	LOC110187210|XP_020812269.1|DSER
OG0001034	LOC108035141|XP_016966071.1|DBIA	LOC110190187|XP_020816194.1|DSER
OG0001035	LOC108027135|XP_016953845.1|DBIA	LOC110180367|XP_020803691.1|DSER
OG0001035	LOC108027124|XP_016953834.1|DBIA	LOC110180365|XP_020803690.1|DSER
OG0001037	LOC108028794|XP_016956264.1|DBIA, LOC108028795|XP_016956267.1|DBIA	LOC110178676|XP_020801536.1|DSER, LOC110178675|XP_020801535.1|DSER
OG0001038	LOC108031880|XP_016961133.1|DBIA	LOC110187888|XP_020813033.1|DSER
OG0001038	LOC108031879|XP_016961131.1|DBIA	LOC110187887|XP_020813031.1|DSER
OG0001039	LOC108024345|XP_016949735.1|DBIA	LOC110176510|XP_020798545.1|DSER, LOC110176509|XP_020798544.1|DSER
OG0001040	LOC108035037|XP_016965871.1|DBIA	LOC110190324|XP_020816379.1|DSER
OG0001040	LOC108026048|XP_016952232.1|DBIA, LOC108026038|XP_016952220.1|DBIA	LOC110186538|XP_020811401.1|DSER
OG0001041	LOC108031255|XP_016959983.1|DBIA, LOC108031048|XP_016959738.1|DBIA	LOC110191362|XP_020817870.1|DSER
OG0001042	LOC108025420|XP_016951392.1|DBIA	LOC110186562|XP_020811426.1|DSER
OG0001043	LOC108024013|XP_016949261.1|DBIA	LOC110179448|XP_020802655.1|DSER
OG0001044	LOC108036671|XP_016968442.1|DBIA	LOC110179622|XP_020802892.1|DSER
OG0001045	LOC108030415|XP_016958789.1|DBIA	LOC110177707|XP_020800205.1|DSER
OG0001046	LOC108022771|XP_016947368.1|DBIA, LOC108022770|XP_016947367.1|DBIA	LOC110191181|XP_020817606.1|DSER
OG0001047	LOC108029631|XP_016957516.1|DBIA	LOC110176237|XP_020798197.1|DSER, LOC110180086|XP_020803372.1|DSER, LOC110179213|XP_020802306.1|DSER
OG0001048	LOC108022644|XP_016947188.1|DBIA	LOC110177668|XP_020800149.1|DSER
OG0001049	LOC108035412|XP_016966522.1|DBIA	LOC110190262|XP_020816286.1|DSER
OG0001050	LOC108035006|XP_016965838.1|DBIA	LOC110187589|XP_020812637.1|DSER, LOC110183595|XP_020807568.1|DSER
OG0001051	LOC108032488|XP_016961797.1|DBIA	LOC110177900|XP_020800528.1|DSER
OG0001052	LOC108036154|XP_016967634.1|DBIA	LOC110183831|XP_020807843.1|DSER
OG0001053	LOC108021969|XP_016946296.1|DBIA	LOC110176117|XP_020798013.1|DSER
OG0001054	LOC108032190|XP_016961535.1|DBIA	LOC110177291|XP_020799612.1|DSER
OG0001054	LOC108032191|XP_016961536.1|DBIA	LOC110177292|XP_020799613.1|DSER
OG0001055	LOC108025422|XP_016951395.1|DBIA	LOC110186865|XP_020811817.1|DSER
OG0001055	LOC108025497|XP_016951500.1|DBIA	LOC110186425|XP_020811266.1|DSER
OG0001056	LOC108033422|XP_016963232.1|DBIA	LOC110190878|XP_020817194.1|DSER
OG0001056	LOC108025779|XP_016951883.1|DBIA	LOC110179638|XP_020802909.1|DSER
OG0001057	LOC108032656|XP_016962101.1|DBIA	LOC110183748|XP_020807763.1|DSER
OG0001058	LOC108024810|XP_016950422.1|DBIA	LOC110181217|XP_020804564.1|DSER, LOC110181219|XP_020804565.1|DSER, LOC110180178|XP_020803498.1|DSER, LOC110180084|XP_020803368.1|DSER, LOC110179521|XP_020802757.1|DSER
OG0001059	LOC108028015|XP_016955133.1|DBIA	LOC110178933|XP_020801884.1|DSER
OG0001060	LOC108023353|XP_016948191.1|DBIA	LOC110189498|XP_020815265.1|DSER
OG0001061	LOC108030991|XP_016959681.1|DBIA	LOC110188490|XP_020813879.1|DSER
OG0001061	LOC108030992|XP_016959682.1|DBIA	LOC110188491|XP_020813880.1|DSER
OG0001062	LOC108027373|XP_016954289.1|DBIA	LOC110188781|XP_020814291.1|DSER
OG0001062	LOC108027107|XP_016953814.1|DBIA	LOC110188774|XP_020814279.1|DSER
OG0001063	LOC108029000|XP_016956572.1|DBIA	LOC110181545|XP_020804987.1|DSER
OG0001063	LOC108027983|XP_016955136.1|DBIA	LOC110182188|XP_020805855.1|DSER
OG0001064	LOC108024290|XP_016949679.1|DBIA	LOC110180209|XP_020803524.1|DSER
OG0001064	LOC108022013|XP_016946341.1|DBIA	LOC110184590|XP_020808840.1|DSER
OG0001065	LOC108024315|XP_016949708.1|DBIA	LOC110181416|XP_020804816.1|DSER
OG0001066	LOC108024138|XP_016949408.1|DBIA	LOC110180200|XP_020803512.1|DSER
OG0001067	LOC108032720|XP_016962190.1|DBIA	LOC110185836|XP_020810502.1|DSER
OG0001067	LOC108032722|XP_016962192.1|DBIA	LOC110185838|XP_020810504.1|DSER
OG0001068	LOC108034399|XP_016964770.1|DBIA	LOC110176304|XP_020798284.1|DSER
OG0001068	LOC108034434|XP_016964808.1|DBIA	LOC110178886|XP_020801818.1|DSER
OG0001069	LOC108022274|XP_016946621.1|DBIA	LOC110179339|XP_020802505.1|DSER, LOC110178505|XP_020801317.1|DSER
OG0001070	LOC108027109|XP_016953816.1|DBIA	LOC110191904|XP_020818548.1|DSER
OG0001072	LOC108034627|XP_016965054.1|DBIA	LOC110179032|XP_020802045.1|DSER
OG0001072	LOC108023375|XP_016948267.1|DBIA	LOC110182209|XP_020805895.1|DSER
OG0001073	LOC108025214|XP_016951050.1|DBIA	LOC110186981|XP_020811993.1|DSER
OG0001074	LOC108029777|XP_016957776.1|DBIA	LOC110179292|XP_020802475.1|DSER
OG0001075	LOC108034966|XP_016965764.1|DBIA	LOC110190549|XP_020816758.1|DSER
OG0001077	LOC108031811|XP_016961028.1|DBIA	LOC110180480|XP_020803823.1|DSER
OG0001078	LOC108035811|XP_016967047.1|DBIA	LOC110181859|XP_020805437.1|DSER
OG0001079	LOC108035059|XP_016965934.1|DBIA	LOC110183567|XP_020807532.1|DSER
OG0001080	LOC108029088|XP_016956669.1|DBIA	LOC110188394|XP_020813775.1|DSER
OG0001081	LOC108031538|XP_016960564.1|DBIA	LOC110188255|XP_020813599.1|DSER
OG0001082	LOC108022875|XP_016947557.1|DBIA	LOC110182906|XP_020806724.1|DSER
OG0001083	LOC108035478|XP_016966617.1|DBIA	LOC110190515|XP_020816706.1|DSER
OG0001084	LOC108030069|XP_016958159.1|DBIA	LOC110189244|XP_020814906.1|DSER
OG0001086	LOC108026537|XP_016952974.1|DBIA	LOC110191634|XP_020818184.1|DSER
OG0001087	LOC108034016|XP_016964239.1|DBIA, LOC108033872|XP_016964003.1|DBIA	LOC110183183|XP_020807032.1|DSER
OG0001088	LOC108030787|XP_016959355.1|DBIA	LOC110190671|XP_020816935.1|DSER
OG0001089	LOC108035611|XP_016966785.1|DBIA	LOC110183572|XP_020807539.1|DSER
OG0001090	LOC108035682|XP_016966882.1|DBIA	LOC110178624|XP_020801468.1|DSER
OG0001092	LOC108029282|XP_016956970.1|DBIA	LOC110185798|XP_020810460.1|DSER
OG0001093	LOC108032377|XP_016961687.1|DBIA	LOC110186006|XP_020810699.1|DSER
OG0001094	LOC108033427|XP_016963239.1|DBIA	LOC110185938|XP_020810612.1|DSER
OG0001095	LOC108036587|XP_016968332.1|DBIA	LOC110177854|XP_020800460.1|DSER
OG0001096	LOC108036414|XP_016968033.1|DBIA, LOC108034072|XP_016964320.1|DBIA	LOC110187519|XP_020812573.1|DSER, LOC110187490|XP_020812539.1|DSER, LOC110179885|XP_020803145.1|DSER
OG0001097	LOC108021860|XP_016946138.1|DBIA	LOC110184028|XP_020808051.1|DSER, LOC110184029|XP_020808052.1|DSER
OG0001097	LOC108026758|XP_016953387.1|DBIA	LOC110182849|XP_020806643.1|DSER
OG0001099	LOC108028764|XP_016956228.1|DBIA	LOC110189944|XP_020815890.1|DSER, LOC110190067|XP_020816032.1|DSER
OG0001100	LOC108030487|XP_016958857.1|DBIA	LOC110188035|XP_020813231.1|DSER
OG0001101	LOC108022546|XP_016947019.1|DBIA	LOC110182198|XP_020805874.1|DSER
OG0001102	LOC108035360|XP_016966447.1|DBIA	LOC110185321|XP_020809746.1|DSER
OG0001103	LOC108023404|XP_016948347.1|DBIA	LOC110191011|XP_020817388.1|DSER
OG0001104	LOC108022836|XP_016947495.1|DBIA	LOC110178278|XP_020801006.1|DSER
OG0001105	LOC108024099|XP_016949364.1|DBIA	LOC110175972|XP_020797825.1|DSER
OG0001106	LOC108024899|XP_016950537.1|DBIA	LOC110185475|XP_020809997.1|DSER
OG0001108	LOC108025971|XP_016952153.1|DBIA	LOC110186150|XP_020810860.1|DSER
OG0001108	LOC108026061|XP_016952245.1|DBIA	LOC110186164|XP_020810874.1|DSER
OG0001109	LOC108022097|XP_016946429.1|DBIA	LOC110189191|XP_020814818.1|DSER
OG0001109	LOC108022098|XP_016946430.1|DBIA	LOC110189193|XP_020814820.1|DSER
OG0001110	LOC108030843|XP_016959467.1|DBIA	LOC110179822|XP_020803086.1|DSER
OG0001111	LOC108026555|XP_016952995.1|DBIA	LOC110181137|XP_020804470.1|DSER
OG0001111	LOC108026509|XP_016952944.1|DBIA	LOC110190928|XP_020817255.1|DSER
OG0001112	LOC108022227|XP_016946574.1|DBIA	LOC110177954|XP_020800603.1|DSER
OG0001113	LOC108032719|XP_016962189.1|DBIA	LOC110185835|XP_020810501.1|DSER
OG0001113	LOC108032721|XP_016962191.1|DBIA	LOC110185837|XP_020810503.1|DSER
OG0001114	LOC108033470|XP_016963295.1|DBIA	LOC110183424|XP_020807362.1|DSER
OG0001114	LOC108033462|XP_016963287.1|DBIA	LOC110183423|XP_020807361.1|DSER
OG0001115	LOC108034347|XP_016964721.1|DBIA, LOC108033429|XP_016963241.1|DBIA, LOC108034346|XP_016964718.1|DBIA	LOC110179880|XP_020803136.1|DSER, LOC110187500|XP_020812552.1|DSER
OG0001116	LOC108022539|XP_016947006.1|DBIA	LOC110191674|XP_020818245.1|DSER
OG0001118	LOC108025727|XP_016951793.1|DBIA	LOC110189172|XP_020814802.1|DSER
OG0001119	LOC108035862|XP_016967097.1|DBIA	LOC110183954|XP_020807971.1|DSER
OG0001120	LOC108032108|XP_016961427.1|DBIA	LOC110190896|XP_020817214.1|DSER
OG0001122	LOC108030625|XP_016959120.1|DBIA	LOC110178657|XP_020801507.1|DSER
OG0001124	LOC108025347|XP_016951292.1|DBIA	LOC110191214|XP_020817639.1|DSER
OG0001125	LOC108032185|XP_016961529.1|DBIA	LOC110188383|XP_020813761.1|DSER
OG0001126	LOC108028240|XP_016955393.1|DBIA	LOC110176234|XP_020798187.1|DSER
OG0001127	LOC108034433|XP_016964807.1|DBIA	LOC110178887|XP_020801819.1|DSER
OG0001128	LOC108022996|XP_016947714.1|DBIA	LOC110177911|XP_020800541.1|DSER
OG0001129	LOC108021913|XP_016946225.1|DBIA	LOC110185865|XP_020810533.1|DSER
OG0001130	LOC108035315|XP_016966382.1|DBIA	LOC110183191|XP_020807053.1|DSER
OG0001131	LOC108035984|XP_016967317.1|DBIA	LOC110185470|XP_020809985.1|DSER
OG0001133	LOC108033813|XP_016963923.1|DBIA	LOC110182695|XP_020806449.1|DSER
OG0001134	LOC108026831|XP_016953491.1|DBIA	LOC110178469|XP_020801271.1|DSER
OG0001135	LOC108031327|XP_016960066.1|DBIA	LOC110191174|XP_020817596.1|DSER
OG0001136	LOC108031335|XP_016960077.1|DBIA	LOC110186892|XP_020811850.1|DSER
OG0001137	LOC108031025|XP_016959714.1|DBIA	LOC110186364|XP_020811172.1|DSER
OG0001138	LOC108029097|XP_016956681.1|DBIA	LOC110188494|XP_020813883.1|DSER
OG0001139	LOC108028099|XP_016955233.1|DBIA, LOC108036641|XP_016968443.1|DBIA, LOC108036682|XP_016968452.1|DBIA, LOC108036828|XP_016968662.1|DBIA	LOC110177508|XP_020799921.1|DSER
OG0001140	LOC108032014|XP_016961307.1|DBIA	LOC110188665|XP_020814117.1|DSER
OG0001140	LOC108033752|XP_016964233.1|DBIA	LOC110178049|XP_020800721.1|DSER
OG0001141	LOC108031047|XP_016959737.1|DBIA, LOC108032218|XP_016961569.1|DBIA	LOC110177179|XP_020799428.1|DSER
OG0001142	LOC108031045|XP_016959735.1|DBIA	LOC110177197|XP_020799452.1|DSER
OG0001143	LOC108029070|XP_016956631.1|DBIA	LOC110186092|XP_020810793.1|DSER
OG0001144	LOC108031230|XP_016959954.1|DBIA	LOC110188580|XP_020814003.1|DSER
OG0001144	LOC108036512|XP_016968205.1|DBIA	LOC110183269|XP_020807157.1|DSER, LOC110187187|XP_020812278.1|DSER
OG0001145	LOC108036186|XP_016967666.1|DBIA	LOC110189920|XP_020815894.1|DSER
OG0001146	LOC108032398|XP_016961707.1|DBIA	LOC110181380|XP_020804768.1|DSER
OG0001146	LOC108023930|XP_016949104.1|DBIA	LOC110182200|XP_020805880.1|DSER
OG0001148	LOC108029245|XP_016956929.1|DBIA, LOC108029247|XP_016956930.1|DBIA	LOC110187590|XP_020812634.1|DSER
