Orthogroup	DBIA.longest_only	DSUB.longest_only
OG0002126	LOC108028833|XP_016956310.1|DBIA	LOC117893450|XP_034655960.1|DSUB
OG0002127	LOC108023591|XP_016948683.1|DBIA	LOC117895686|XP_034659409.1|DSUB
OG0002128	LOC108035766|XP_016966958.1|DBIA	LOC117899646|XP_034665717.1|DSUB
OG0002129	LOC108031580|XP_016960634.1|DBIA	LOC117899645|XP_034665712.1|DSUB
OG0002130	LOC108023316|XP_016948108.1|DBIA	LOC117889591|XP_034649892.1|DSUB
OG0002131	LOC108025363|XP_016951315.1|DBIA	LOC117899284|XP_034665084.1|DSUB
OG0002132	LOC108034811|XP_016965348.1|DBIA	LOC117902283|XP_034669447.1|DSUB
OG0002133	LOC108036294|XP_016967797.1|DBIA	LOC117894226|XP_034657036.1|DSUB
OG0002134	LOC108023559|XP_016948635.1|DBIA	LOC117900524|XP_034666813.1|DSUB, LOC117903728|XP_034671971.1|DSUB
OG0002135	LOC108023951|XP_016949132.1|DBIA	LOC117903769|XP_034672073.1|DSUB
OG0002136	LOC108025326|XP_016951241.1|DBIA	LOC117897574|XP_034662417.1|DSUB
OG0002137	LOC108026146|XP_016952366.1|DBIA	LOC117898424|XP_034663703.1|DSUB
OG0002138	LOC108023692|XP_016948805.1|DBIA	LOC117892612|XP_034654857.1|DSUB
OG0002139	LOC108033054|XP_016962670.1|DBIA	LOC117892757|XP_034655076.1|DSUB
OG0002140	LOC108023214|XP_016947973.1|DBIA	LOC117890820|XP_034651786.1|DSUB
OG0002141	LOC108024077|XP_016949341.1|DBIA	LOC117897162|XP_034661724.1|DSUB
OG0002142	LOC108024995|XP_016950740.1|DBIA	LOC117897430|XP_034662159.1|DSUB
OG0002143	LOC108027786|XP_016954842.1|DBIA	LOC117901625|XP_034668345.1|DSUB
OG0002144	LOC108036687|XP_016968468.1|DBIA, LOC108033014|XP_016962633.1|DBIA	LOC117902962|XP_034670501.1|DSUB
OG0002145	LOC108031903|XP_016961159.1|DBIA	LOC117897926|XP_034662900.1|DSUB
OG0002146	LOC108024962|XP_016950689.1|DBIA	LOC117896134|XP_034660091.1|DSUB
OG0002147	LOC108025764|XP_016951847.1|DBIA	LOC117892351|XP_034654449.1|DSUB
OG0002148	LOC108034563|XP_016964981.1|DBIA	LOC117894910|XP_034658098.1|DSUB
OG0002149	LOC108036005|XP_016967390.1|DBIA	LOC117902973|XP_034670525.1|DSUB
OG0002150	LOC108026580|XP_016953026.1|DBIA	LOC117903596|XP_034671726.1|DSUB
OG0002151	LOC108033385|XP_016963193.1|DBIA	LOC117902310|XP_034669483.1|DSUB
OG0002152	LOC108025125|XP_016950885.1|DBIA	LOC117897052|XP_034661535.1|DSUB
OG0002153	LOC108026066|XP_016952250.1|DBIA	LOC117897013|XP_034661476.1|DSUB
OG0002154	LOC108023601|XP_016948698.1|DBIA	LOC117889590|XP_034649891.1|DSUB
OG0002155	LOC108025109|XP_016950863.1|DBIA	LOC117897836|XP_034662791.1|DSUB
OG0002156	LOC108030806|XP_016959390.1|DBIA	LOC117894045|XP_034656787.1|DSUB
OG0002157	LOC108024344|XP_016949738.1|DBIA	LOC117896500|XP_034660738.1|DSUB
OG0002158	LOC108030378|XP_016958737.1|DBIA	LOC117890592|XP_034651420.1|DSUB
OG0002159	LOC108022600|XP_016947123.1|DBIA	LOC117891626|XP_034653055.1|DSUB
OG0002160	LOC108031111|XP_016959811.1|DBIA	LOC117898072|XP_034663138.1|DSUB
OG0002161	LOC108031804|XP_016961013.1|DBIA	LOC117898446|XP_034663744.1|DSUB
OG0002162	LOC108024705|XP_016950278.1|DBIA	LOC117899425|XP_034665311.1|DSUB
OG0002163	LOC108036566|XP_016968306.1|DBIA	LOC117903556|XP_034671651.1|DSUB, LOC117900180|XP_034666317.1|DSUB
OG0002164	LOC108026438|XP_016952864.1|DBIA	LOC117897737|XP_034662664.1|DSUB
OG0002165	LOC108033622|XP_016963484.1|DBIA	LOC117898395|XP_034663644.1|DSUB
OG0002166	LOC108036799|XP_016968635.1|DBIA	LOC117899955|XP_034666000.1|DSUB
OG0002167	LOC108030451|XP_016958832.1|DBIA	LOC117891412|XP_034652750.1|DSUB
OG0002168	LOC108026917|XP_016953617.1|DBIA	LOC117890443|XP_034651165.1|DSUB
OG0002169	LOC108035317|XP_016966379.1|DBIA	LOC117893745|XP_034656370.1|DSUB
OG0002170	LOC108024903|XP_016950557.1|DBIA	LOC117902998|XP_034670612.1|DSUB
OG0002171	LOC108026205|XP_016952496.1|DBIA	LOC117898473|XP_034663795.1|DSUB
OG0002172	LOC108032234|XP_016961585.1|DBIA	LOC117897921|XP_034662896.1|DSUB
OG0002173	LOC108033327|XP_016963101.1|DBIA	LOC117899986|XP_034666046.1|DSUB
OG0002174	LOC108024757|XP_016950355.1|DBIA	LOC117897972|XP_034662974.1|DSUB
OG0002175	LOC108024758|XP_016950356.1|DBIA	LOC117897973|XP_034662975.1|DSUB
OG0002176	LOC108032126|XP_016961447.1|DBIA	LOC117897569|XP_034662403.1|DSUB
OG0002177	LOC108023355|XP_016948207.1|DBIA	LOC117898603|XP_034664043.1|DSUB
OG0002178	LOC108025240|XP_016951075.1|DBIA	LOC117896323|XP_034660445.1|DSUB
OG0002179	LOC108026414|XP_016952831.1|DBIA	LOC117897708|XP_034662621.1|DSUB
OG0002180	LOC108025207|XP_016951029.1|DBIA	LOC117897087|XP_034661616.1|DSUB
OG0002181	LOC108023675|XP_016948785.1|DBIA	LOC117903835|XP_034672178.1|DSUB
OG0002182	LOC108031489|XP_016960466.1|DBIA	LOC117897379|XP_034662072.1|DSUB
OG0002183	LOC108036244|XP_016967741.1|DBIA	LOC117892646|XP_034654892.1|DSUB
OG0002184	LOC108031751|XP_016960944.1|DBIA	LOC117896648|XP_034660986.1|DSUB
OG0002185	LOC108023846|XP_016948980.1|DBIA, LOC108026323|XP_016952702.1|DBIA	LOC117898257|XP_034663403.1|DSUB
OG0002186	LOC108023829|XP_016948965.1|DBIA	LOC117901770|XP_034668558.1|DSUB
OG0002187	LOC108032093|XP_016961408.1|DBIA	LOC117897931|XP_034662912.1|DSUB
OG0002188	LOC108026653|XP_016953180.1|DBIA	LOC117889846|XP_034650230.1|DSUB
OG0002189	LOC108022847|XP_016947550.1|DBIA	LOC117897881|XP_034662847.1|DSUB
OG0002190	LOC108026239|XP_016952563.1|DBIA	LOC117895963|XP_034659808.1|DSUB
OG0002191	LOC108028321|XP_016955543.1|DBIA	LOC117894650|XP_034657714.1|DSUB
OG0002192	LOC108028575|XP_016955969.1|DBIA	LOC117895883|XP_034659774.1|DSUB
OG0002193	LOC108031839|XP_016961078.1|DBIA	LOC117898322|XP_034663531.1|DSUB
OG0002194	LOC108024407|XP_016949809.1|DBIA	LOC117898552|XP_034663927.1|DSUB
OG0002195	LOC108026398|XP_016952810.1|DBIA	LOC117897024|XP_034661492.1|DSUB
OG0002196	LOC108031127|XP_016959830.1|DBIA	LOC117899593|XP_034665603.1|DSUB
OG0002197	LOC108030958|XP_016959650.1|DBIA	LOC117892912|XP_034655116.1|DSUB
OG0002198	LOC108027260|XP_016954111.1|DBIA	LOC117898952|XP_034664570.1|DSUB
OG0002199	LOC108031630|XP_016960724.1|DBIA	LOC117898940|XP_034664549.1|DSUB
OG0002200	LOC108025770|XP_016951856.1|DBIA	LOC117897155|XP_034661720.1|DSUB
OG0002202	LOC108031728|XP_016960889.1|DBIA	LOC117896781|XP_034661167.1|DSUB
OG0002203	LOC108024702|XP_016950272.1|DBIA	LOC117896925|XP_034661356.1|DSUB
OG0002204	LOC108026389|XP_016952800.1|DBIA	LOC117899444|XP_034665341.1|DSUB
OG0002205	LOC108023712|XP_016948835.1|DBIA	LOC117897392|XP_034662094.1|DSUB
OG0002206	LOC108031187|XP_016959895.1|DBIA	LOC117899612|XP_034665646.1|DSUB
OG0002207	LOC108024688|XP_016950253.1|DBIA	LOC117898803|XP_034664338.1|DSUB
OG0002208	LOC108024870|XP_016950503.1|DBIA	LOC117896783|XP_034661170.1|DSUB
OG0002209	LOC108023592|XP_016948685.1|DBIA	LOC117894573|XP_034657607.1|DSUB, LOC117900294|XP_034666501.1|DSUB
OG0002210	LOC108027372|XP_016954286.1|DBIA	LOC117897991|XP_034663007.1|DSUB
OG0002211	LOC108031916|XP_016961175.1|DBIA	LOC117896827|XP_034661227.1|DSUB
OG0002212	LOC108031977|XP_016961260.1|DBIA	LOC117896237|XP_034660274.1|DSUB
OG0002213	LOC108027441|XP_016954379.1|DBIA	LOC117898638|XP_034664092.1|DSUB
OG0002215	LOC108031383|XP_016960231.1|DBIA	LOC117896532|XP_034660796.1|DSUB
OG0002216	LOC108026376|XP_016952786.1|DBIA	LOC117902253|XP_034669402.1|DSUB
OG0002217	LOC108024808|XP_016950419.1|DBIA	LOC117899450|XP_034665349.1|DSUB
OG0002218	LOC108026620|XP_016953106.1|DBIA	LOC117903324|XP_034671158.1|DSUB
OG0002219	LOC108032044|XP_016961345.1|DBIA	LOC117897925|XP_034662899.1|DSUB
OG0002220	LOC108030971|XP_016959659.1|DBIA	LOC117899003|XP_034664641.1|DSUB
OG0002221	LOC108035386|XP_016966482.1|DBIA	LOC117894494|XP_034657493.1|DSUB
OG0002222	LOC108022738|XP_016947317.1|DBIA	LOC117890044|XP_034650554.1|DSUB
OG0002223	LOC108036335|XP_016967864.1|DBIA	LOC117891944|XP_034653687.1|DSUB
OG0002224	LOC108030034|XP_016958083.1|DBIA	LOC117892526|XP_034654708.1|DSUB
OG0002225	LOC108028666|XP_016956087.1|DBIA	LOC117894121|XP_034656894.1|DSUB
OG0002226	LOC108030057|XP_016958130.1|DBIA	LOC117892415|XP_034654539.1|DSUB
OG0002227	LOC108022543|XP_016947010.1|DBIA	LOC117892342|XP_034654415.1|DSUB
OG0002228	LOC108029709|XP_016957673.1|DBIA	LOC117892070|XP_034653949.1|DSUB
OG0002229	LOC108022551|XP_016947028.1|DBIA	LOC117892045|XP_034653862.1|DSUB
OG0002230	LOC108029635|XP_016957523.1|DBIA	LOC117890746|XP_034651693.1|DSUB
OG0002231	LOC108030256|XP_016958565.1|DBIA	LOC117892215|XP_034654206.1|DSUB
OG0002232	LOC108022735|XP_016947313.1|DBIA	LOC117889947|XP_034650377.1|DSUB
OG0002233	LOC108030689|XP_016959212.1|DBIA	LOC117894458|XP_034657449.1|DSUB
OG0002234	LOC108022163|XP_016946496.1|DBIA	LOC117890713|XP_034651642.1|DSUB
OG0002235	LOC108026632|XP_016953139.1|DBIA	LOC117891552|XP_034652959.1|DSUB
OG0002236	LOC108026688|XP_016953265.1|DBIA	LOC117891028|XP_034652082.1|DSUB
OG0002237	LOC108026650|XP_016953176.1|DBIA	LOC117889836|XP_034650215.1|DSUB
OG0002238	LOC108030221|XP_016958487.1|DBIA	LOC117890064|XP_034650593.1|DSUB
OG0002239	LOC108029733|XP_016957709.1|DBIA	LOC117892381|XP_034654483.1|DSUB
OG0002240	LOC108026702|XP_016953284.1|DBIA	LOC117892458|XP_034654598.1|DSUB
OG0002241	LOC108035287|XP_016966343.1|DBIA	LOC117895213|XP_034658595.1|DSUB
OG0002242	LOC108035256|XP_016966291.1|DBIA	LOC117895274|XP_034658690.1|DSUB
OG0002243	LOC108031643|XP_016960763.1|DBIA	LOC117896272|XP_034660366.1|DSUB
OG0002244	LOC108028313|XP_016955525.1|DBIA	LOC117895821|XP_034659649.1|DSUB
OG0002245	LOC108035055|XP_016965924.1|DBIA	LOC117894125|XP_034656903.1|DSUB
OG0002246	LOC108030324|XP_016958670.1|DBIA	LOC117891287|XP_034652570.1|DSUB
OG0002247	LOC108026897|XP_016953595.1|DBIA	LOC117890444|XP_034651166.1|DSUB
OG0002248	LOC108035357|XP_016966442.1|DBIA	LOC117894104|XP_034656871.1|DSUB
OG0002249	LOC108034754|XP_016965192.1|DBIA	LOC117895813|XP_034659629.1|DSUB
OG0002250	LOC108022882|XP_016947568.1|DBIA	LOC117891550|XP_034652957.1|DSUB
OG0002251	LOC108023070|XP_016947806.1|DBIA	LOC117891340|XP_034652651.1|DSUB
OG0002252	LOC108022983|XP_016947698.1|DBIA	LOC117890978|XP_034652010.1|DSUB
OG0002253	LOC108022755|XP_016947342.1|DBIA	LOC117890262|XP_034650910.1|DSUB
OG0002254	LOC108031743|XP_016960929.1|DBIA	LOC117899433|XP_034665326.1|DSUB
OG0002255	LOC108024203|XP_016949542.1|DBIA	LOC117896859|XP_034661279.1|DSUB, LOC117901264|XP_034667850.1|DSUB
OG0002256	LOC108036412|XP_016968027.1|DBIA	LOC117891946|XP_034653691.1|DSUB
OG0002257	LOC108022698|XP_016947261.1|DBIA	LOC117890712|XP_034651641.1|DSUB
OG0002258	LOC108028518|XP_016955890.1|DBIA	LOC117893762|XP_034656392.1|DSUB
OG0002259	LOC108025803|XP_016951936.1|DBIA	LOC117890380|XP_034651074.1|DSUB
OG0002260	LOC108028464|XP_016955811.1|DBIA	LOC117894825|XP_034657963.1|DSUB
OG0002261	LOC108030802|XP_016959376.1|DBIA	LOC117893838|XP_034656494.1|DSUB
OG0002262	LOC108036476|XP_016968146.1|DBIA	LOC117890353|XP_034651036.1|DSUB
OG0002263	LOC108034545|XP_016964961.1|DBIA	LOC117893398|XP_034655887.1|DSUB
OG0002264	LOC108022737|XP_016947316.1|DBIA	LOC117890043|XP_034650552.1|DSUB
OG0002265	LOC108034612|XP_016965036.1|DBIA	LOC117894424|XP_034657358.1|DSUB
OG0002266	LOC108028055|XP_016955182.1|DBIA	LOC117894728|XP_034657812.1|DSUB
OG0002267	LOC108027863|XP_016954967.1|DBIA	LOC117895569|XP_034659179.1|DSUB
OG0002268	LOC108028315|XP_016955533.1|DBIA	LOC117893648|XP_034656228.1|DSUB
OG0002269	LOC108030220|XP_016958484.1|DBIA	LOC117890348|XP_034651030.1|DSUB
OG0002270	LOC108036519|XP_016968214.1|DBIA	LOC117889715|XP_034650027.1|DSUB
OG0002271	LOC108030704|XP_016959237.1|DBIA	LOC117895236|XP_034658636.1|DSUB
OG0002272	LOC108035467|XP_016966604.1|DBIA	LOC117893931|XP_034656605.1|DSUB
OG0002273	LOC108030579|XP_016959004.1|DBIA	LOC117895650|XP_034659327.1|DSUB
OG0002274	LOC108030786|XP_016959327.1|DBIA	LOC117894419|XP_034657321.1|DSUB
OG0002275	LOC108035435|XP_016966556.1|DBIA	LOC117893881|XP_034656543.1|DSUB
OG0002276	LOC108030398|XP_016958775.1|DBIA	LOC117895690|XP_034659415.1|DSUB
OG0002277	LOC108030096|XP_016958254.1|DBIA	LOC117895698|XP_034659436.1|DSUB
OG0002278	LOC108034400|XP_016964771.1|DBIA	LOC117893379|XP_034655864.1|DSUB
OG0002279	LOC108029691|XP_016957643.1|DBIA	LOC117895512|XP_034659101.1|DSUB
OG0002280	LOC108035244|XP_016966267.1|DBIA	LOC117893759|XP_034656386.1|DSUB
OG0002281	LOC108035142|XP_016966072.1|DBIA	LOC117892994|XP_034655239.1|DSUB
OG0002282	LOC108035509|XP_016966659.1|DBIA	LOC117893041|XP_034655307.1|DSUB
OG0002283	LOC108022788|XP_016947403.1|DBIA	LOC117892120|XP_034654042.1|DSUB
OG0002284	LOC108029395|XP_016957112.1|DBIA	LOC117892609|XP_034654851.1|DSUB
OG0002285	LOC108032037|XP_016961341.1|DBIA	LOC117903565|XP_034671663.1|DSUB
OG0002286	LOC108022914|XP_016947610.1|DBIA	LOC117890089|XP_034650639.1|DSUB
OG0002287	LOC108036564|XP_016968301.1|DBIA	LOC117889716|XP_034650028.1|DSUB
OG0002288	LOC108029736|XP_016957715.1|DBIA	LOC117895235|XP_034658632.1|DSUB
OG0002289	LOC108034882|XP_016965579.1|DBIA	LOC117895406|XP_034658930.1|DSUB
OG0002290	LOC108022489|XP_016946971.1|DBIA	LOC117901728|XP_034668501.1|DSUB
OG0002291	LOC108030129|XP_016958327.1|DBIA	LOC117890063|XP_034650592.1|DSUB
OG0002292	LOC108030207|XP_016958453.1|DBIA	LOC117891417|XP_034652774.1|DSUB
OG0002293	LOC108032781|XP_016962276.1|DBIA	LOC117891321|XP_034652627.1|DSUB
OG0002294	LOC108032002|XP_016961287.1|DBIA	LOC117899211|XP_034664974.1|DSUB
OG0002295	LOC108033695|XP_016963683.1|DBIA	LOC117902460|XP_034669753.1|DSUB
OG0002296	LOC108032590|XP_016961986.1|DBIA	LOC117902194|XP_034669282.1|DSUB
OG0002297	LOC108031415|XP_016960304.1|DBIA	LOC117896520|XP_034660779.1|DSUB
OG0002298	LOC108026529|XP_016952966.1|DBIA	LOC117892163|XP_034654119.1|DSUB, LOC117898087|XP_034663158.1|DSUB
OG0002299	LOC108022229|XP_016946576.1|DBIA	LOC117889581|XP_034649878.1|DSUB
OG0002300	LOC108034325|XP_016964686.1|DBIA	LOC117901924|XP_034668784.1|DSUB
OG0002301	LOC108033974|XP_016964178.1|DBIA	LOC117900884|XP_034667302.1|DSUB
OG0002302	LOC108033761|XP_016963823.1|DBIA	LOC117900340|XP_034666569.1|DSUB
OG0002303	LOC108032156|XP_016961494.1|DBIA	LOC117903568|XP_034671666.1|DSUB
OG0002305	LOC108028581|XP_016955978.1|DBIA	LOC117894243|XP_034657073.1|DSUB
OG0002306	LOC108036114|XP_016967578.1|DBIA	LOC117900292|XP_034666495.1|DSUB
OG0002307	LOC108032575|XP_016961963.1|DBIA	LOC117901165|XP_034667707.1|DSUB
OG0002308	LOC108032632|XP_016962062.1|DBIA	LOC117902195|XP_034669287.1|DSUB
OG0002309	LOC108029080|XP_016956654.1|DBIA	LOC117901784|XP_034668584.1|DSUB
OG0002310	LOC108034171|XP_016964469.1|DBIA	LOC117900096|XP_034666207.1|DSUB
OG0002311	LOC108032368|XP_016961670.1|DBIA	LOC117900258|XP_034666448.1|DSUB
OG0002312	LOC108032784|XP_016962274.1|DBIA	LOC117901114|XP_034667639.1|DSUB, LOC117901228|XP_034667791.1|DSUB
OG0002314	LOC108029416|XP_016957141.1|DBIA	LOC117891468|XP_034652842.1|DSUB
OG0002315	LOC108030435|XP_016958810.1|DBIA	LOC117890510|XP_034651302.1|DSUB
OG0002316	LOC108033377|XP_016963185.1|DBIA	LOC117901807|XP_034668612.1|DSUB
OG0002317	LOC108035250|XP_016966275.1|DBIA	LOC117893208|XP_034655625.1|DSUB
OG0002318	LOC108034073|XP_016964321.1|DBIA	LOC117900172|XP_034666308.1|DSUB
OG0002319	LOC108032804|XP_016962300.1|DBIA	LOC117901512|XP_034668174.1|DSUB
OG0002320	LOC108022591|XP_016947107.1|DBIA	LOC117889950|XP_034650396.1|DSUB
OG0002321	LOC108023088|XP_016947832.1|DBIA	LOC117892515|XP_034654691.1|DSUB
OG0002322	LOC108034199|XP_016964518.1|DBIA	LOC117902025|XP_034668975.1|DSUB
OG0002323	LOC108034229|XP_016964564.1|DBIA	LOC117902005|XP_034668943.1|DSUB
OG0002324	LOC108030801|XP_016959373.1|DBIA	LOC117893834|XP_034656488.1|DSUB
OG0002325	LOC108028529|XP_016955910.1|DBIA	LOC117894364|XP_034657250.1|DSUB
OG0002326	LOC108028651|XP_016956064.1|DBIA	LOC117894366|XP_034657257.1|DSUB
OG0002327	LOC108024745|XP_016950334.1|DBIA	LOC117899599|XP_034665606.1|DSUB
OG0002328	LOC108032793|XP_016962286.1|DBIA	LOC117901262|XP_034667846.1|DSUB
OG0002329	LOC108027926|XP_016955039.1|DBIA	LOC117902742|XP_034670211.1|DSUB
OG0002330	LOC108027913|XP_016955023.1|DBIA	LOC117901365|XP_034667965.1|DSUB
OG0002331	LOC108035772|XP_016966967.1|DBIA	LOC117903457|XP_034671385.1|DSUB
OG0002332	LOC108027496|XP_016954432.1|DBIA, LOC108035554|XP_016966712.1|DBIA	LOC117893236|XP_034655684.1|DSUB
OG0002333	LOC108022607|XP_016947132.1|DBIA	LOC117891968|XP_034653733.1|DSUB
OG0002334	LOC108034141|XP_016964424.1|DBIA	LOC117901408|XP_034668032.1|DSUB
OG0002335	LOC108029708|XP_016957671.1|DBIA	LOC117892240|XP_034654239.1|DSUB
OG0002336	LOC108035916|XP_016967179.1|DBIA	LOC117894044|XP_034656784.1|DSUB
OG0002337	LOC108036330|XP_016967851.1|DBIA	LOC117890915|XP_034651922.1|DSUB
OG0002338	LOC108034180|XP_016964486.1|DBIA	LOC117900477|XP_034666752.1|DSUB
OG0002339	LOC108027830|XP_016954904.1|DBIA	LOC117900571|XP_034666869.1|DSUB
OG0002340	LOC108033967|XP_016964165.1|DBIA	LOC117902643|XP_034670058.1|DSUB, LOC117902642|XP_034670057.1|DSUB
OG0002341	LOC108022165|XP_016946498.1|DBIA	LOC117891193|XP_034652420.1|DSUB
OG0002342	LOC108029107|XP_016956707.1|DBIA	LOC117900546|XP_034666837.1|DSUB
OG0002343	LOC108029043|XP_016956583.1|DBIA	LOC117902211|XP_034669321.1|DSUB
OG0002344	LOC108023835|XP_016948968.1|DBIA	LOC117902282|XP_034669445.1|DSUB
OG0002345	LOC108029520|XP_016957308.1|DBIA	LOC117890004|XP_034650485.1|DSUB
OG0002346	LOC108034074|XP_016964323.1|DBIA	LOC117902596|XP_034669994.1|DSUB
OG0002347	LOC108030291|XP_016958611.1|DBIA	LOC117890528|XP_034651337.1|DSUB
OG0002348	LOC108036101|XP_016967555.1|DBIA	LOC117902787|XP_034670284.1|DSUB
OG0002349	LOC108029523|XP_016957312.1|DBIA	LOC117890620|XP_034651453.1|DSUB
OG0002350	LOC108029518|XP_016957305.1|DBIA	LOC117890003|XP_034650483.1|DSUB
OG0002351	LOC108023113|XP_016947868.1|DBIA	LOC117891136|XP_034652235.1|DSUB
OG0002352	LOC108030262|XP_016958574.1|DBIA	LOC117891236|XP_034652473.1|DSUB
OG0002353	LOC108031771|XP_016960971.1|DBIA	LOC117902752|XP_034670232.1|DSUB
OG0002354	LOC108036795|XP_016968631.1|DBIA	LOC117902124|XP_034669141.1|DSUB
OG0002355	LOC108026994|XP_016953680.1|DBIA	LOC117902184|XP_034669248.1|DSUB
OG0002356	LOC108034517|XP_016964933.1|DBIA	LOC117902405|XP_034669636.1|DSUB
OG0002357	LOC108024539|XP_016949996.1|DBIA	LOC117896616|XP_034660941.1|DSUB
OG0002358	LOC108034499|XP_016964898.1|DBIA	LOC117902377|XP_034669588.1|DSUB
OG0002359	LOC108025857|XP_016952013.1|DBIA	LOC117890693|XP_034651582.1|DSUB
OG0002360	LOC108033774|XP_016963861.1|DBIA	LOC117902725|XP_034670184.1|DSUB
OG0002361	LOC108028831|XP_016956308.1|DBIA	LOC117894116|XP_034656886.1|DSUB
OG0002362	LOC108033640|XP_016963548.1|DBIA	LOC117900328|XP_034666551.1|DSUB
OG0002363	LOC108034169|XP_016964465.1|DBIA	LOC117901692|XP_034668444.1|DSUB
OG0002364	LOC108033687|XP_016963645.1|DBIA	LOC117901690|XP_034668425.1|DSUB
OG0002365	LOC108034221|XP_016964552.1|DBIA	LOC117901694|XP_034668446.1|DSUB
OG0002366	LOC108027829|XP_016954902.1|DBIA	LOC117902078|XP_034669060.1|DSUB
OG0002367	LOC108036111|XP_016967576.1|DBIA	LOC117901639|XP_034668360.1|DSUB
OG0002368	LOC108024075|XP_016949335.1|DBIA	LOC117901734|XP_034668508.1|DSUB
OG0002369	LOC108024006|XP_016949237.1|DBIA	LOC117890708|XP_034651640.1|DSUB
OG0002370	LOC108033398|XP_016963206.1|DBIA	LOC117900300|XP_034666504.1|DSUB
OG0002371	LOC108033800|XP_016963898.1|DBIA	LOC117900127|XP_034666243.1|DSUB
OG0002372	LOC108029074|XP_016956643.1|DBIA	LOC117899952|XP_034665997.1|DSUB
OG0002373	LOC108034343|XP_016964719.1|DBIA	LOC117900161|XP_034666294.1|DSUB
OG0002374	LOC108026467|XP_016952897.1|DBIA	LOC117896015|XP_034659911.1|DSUB
OG0002375	LOC108027223|XP_016954040.1|DBIA	LOC117899753|XP_034665895.1|DSUB
OG0002376	LOC108033775|XP_016963862.1|DBIA	LOC117899969|XP_034666018.1|DSUB
OG0002377	LOC108023822|XP_016948959.1|DBIA	LOC117897920|XP_034662895.1|DSUB
OG0002378	LOC108028825|XP_016956300.1|DBIA	LOC117895765|XP_034659530.1|DSUB
OG0002379	LOC108035062|XP_016965943.1|DBIA	LOC117901392|XP_034668017.1|DSUB
OG0002380	LOC108033001|XP_016962615.1|DBIA	LOC117903253|XP_034671050.1|DSUB
OG0002381	LOC108036227|XP_016967727.1|DBIA	LOC117890783|XP_034651745.1|DSUB
OG0002382	LOC108024186|XP_016949515.1|DBIA	LOC117903492|XP_034671449.1|DSUB
OG0002383	LOC108035447|XP_016966571.1|DBIA	LOC117893561|XP_034656113.1|DSUB
OG0002384	LOC108023494|XP_016948511.1|DBIA	LOC117897529|XP_034662343.1|DSUB
OG0002385	LOC108035997|XP_016967365.1|DBIA	LOC117902926|XP_034670399.1|DSUB
OG0002386	LOC108031348|XP_016960100.1|DBIA	LOC117898516|XP_034663874.1|DSUB
OG0002387	LOC108031206|XP_016959922.1|DBIA	LOC117896396|XP_034660594.1|DSUB
OG0002388	LOC108031687|XP_016960821.1|DBIA	LOC117896517|XP_034660776.1|DSUB
OG0002389	LOC108024679|XP_016950238.1|DBIA	LOC117896706|XP_034661054.1|DSUB
OG0002390	LOC108034263|XP_016964610.1|DBIA	LOC117900442|XP_034666703.1|DSUB
OG0002391	LOC108022651|XP_016947197.1|DBIA	LOC117892417|XP_034654541.1|DSUB
OG0002392	LOC108035513|XP_016966665.1|DBIA	LOC117892954|XP_034655176.1|DSUB
OG0002393	LOC108035426|XP_016966546.1|DBIA	LOC117893322|XP_034655801.1|DSUB
OG0002394	LOC108026138|XP_016952351.1|DBIA	LOC117897735|XP_034662660.1|DSUB
OG0002395	LOC108024715|XP_016950296.1|DBIA	LOC117897596|XP_034662443.1|DSUB
OG0002396	LOC108026683|XP_016953259.1|DBIA	LOC117890207|XP_034650829.1|DSUB, LOC117890206|XP_034650826.1|DSUB
OG0002397	LOC108036813|XP_016968652.1|DBIA	LOC117891138|XP_034652238.1|DSUB
OG0002398	LOC108023191|XP_016947929.1|DBIA	LOC117890789|XP_034651758.1|DSUB
OG0002399	LOC108035480|XP_016966623.1|DBIA	LOC117890388|XP_034651082.1|DSUB
OG0002400	LOC108023098|XP_016947848.1|DBIA	LOC117891163|XP_034652370.1|DSUB
OG0002401	LOC108024896|XP_016950529.1|DBIA	LOC117902932|XP_034670425.1|DSUB
OG0002402	LOC108024732|XP_016950318.1|DBIA	LOC117899795|XP_034665966.1|DSUB
OG0002403	LOC108024850|XP_016950479.1|DBIA	LOC117899797|XP_034665970.1|DSUB
OG0002404	LOC108024955|XP_016950677.1|DBIA	LOC117899458|XP_034665360.1|DSUB
OG0002405	LOC108023820|XP_016948956.1|DBIA	LOC117897775|XP_034662711.1|DSUB
OG0002406	LOC108035469|XP_016966606.1|DBIA	LOC117894015|XP_034656738.1|DSUB
OG0002407	LOC108023878|XP_016949050.1|DBIA	LOC117896393|XP_034660589.1|DSUB
OG0002408	LOC108023811|XP_016948944.1|DBIA	LOC117897913|XP_034662885.1|DSUB
OG0002409	LOC108034579|XP_016965001.1|DBIA	LOC117895583|XP_034659204.1|DSUB
OG0002410	LOC108031914|XP_016961171.1|DBIA	LOC117896626|XP_034660954.1|DSUB
OG0002411	LOC108032115|XP_016961436.1|DBIA	LOC117898911|XP_034664491.1|DSUB
OG0002412	LOC108032028|XP_016961330.1|DBIA	LOC117899682|XP_034665763.1|DSUB
OG0002413	LOC108023713|XP_016948832.1|DBIA	LOC117902527|XP_034669848.1|DSUB
OG0002414	LOC108029619|XP_016957498.1|DBIA	LOC117894696|XP_034657768.1|DSUB
OG0002415	LOC108031654|XP_016960777.1|DBIA	LOC117896581|XP_034660877.1|DSUB
