Orthogroup	DBIA.longest_only	DANA.longest_only
OG0001625	LOC108033916|XP_016964076.1|DBIA	LOC6497247|XP_001962483.1|DANA
OG0001626	LOC108036806|XP_016968642.1|DBIA	LOC6498143|XP_001962166.1|DANA
OG0001627	LOC108031695|XP_016960841.1|DBIA	LOC6494295|XP_001965942.1|DANA
OG0001628	LOC108025174|XP_016950941.1|DBIA	LOC6503422|XP_032312133.1|DANA
OG0001629	LOC108025564|XP_016951582.1|DBIA	LOC26514447|XP_014760177.1|DANA
OG0001630	LOC108026314|XP_016952690.1|DBIA	LOC6501653|XP_001955689.1|DANA
OG0001631	LOC108032927|XP_016962485.1|DBIA	LOC6499456|XP_001954602.2|DANA
OG0001632	LOC108032620|XP_016962047.1|DBIA	LOC6498046|XP_001961962.1|DANA
OG0001633	LOC108024627|XP_016950156.1|DBIA	LOC6499432|XP_001954650.3|DANA
OG0001634	LOC108024891|XP_016950519.1|DBIA	LOC26515379|XP_032305648.1|DANA
OG0001635	LOC108025053|XP_016950799.1|DBIA	LOC6501004|XP_001954345.3|DANA
OG0001636	LOC108027058|XP_016953756.1|DBIA	LOC6500436|XP_001953213.2|DANA
OG0001637	LOC108031606|XP_016960676.1|DBIA	LOC6499995|XP_001953465.1|DANA
OG0001638	LOC108023518|XP_016948554.1|DBIA	LOC6504871|XP_001966495.1|DANA
OG0001639	LOC108030943|XP_016959630.1|DBIA	LOC6496664|XP_001961358.1|DANA
OG0001640	LOC108027324|XP_016954220.1|DBIA	LOC6500430|XP_032305904.1|DANA, LOC6496447|XP_001967710.1|DANA, LOC6504368|XP_001967722.1|DANA
OG0001641	LOC108025068|XP_016950814.1|DBIA	LOC6505813|XP_001964417.1|DANA
OG0001642	LOC108024045|XP_016949310.1|DBIA	LOC6503988|XP_001963964.1|DANA
OG0001643	LOC108036767|XP_016968596.1|DBIA	LOC6505478|XP_001964935.2|DANA
OG0001644	LOC108028766|XP_016956230.1|DBIA	LOC6493282|XP_032309933.1|DANA
OG0001645	LOC108022746|XP_016947326.1|DBIA	LOC6494457|XP_001960286.1|DANA
OG0001646	LOC108022856|XP_016947519.1|DBIA	LOC6496264|XP_001960571.1|DANA
OG0001647	LOC108030033|XP_016958082.1|DBIA	LOC6492917|XP_032306645.1|DANA
OG0001648	LOC108035064|XP_016965942.1|DBIA	LOC6507824|XP_032309986.1|DANA
OG0001649	LOC108036527|XP_016968234.1|DBIA	LOC6496329|XP_001960710.1|DANA
OG0001650	LOC108036522|XP_016968222.1|DBIA	LOC6496084|XP_001960186.1|DANA
OG0001651	LOC108026813|XP_016953467.1|DBIA	LOC6494196|XP_032307121.1|DANA
OG0001652	LOC108028564|XP_016955959.1|DBIA	LOC6507857|XP_001956479.2|DANA
OG0001653	LOC108030847|XP_016959474.1|DBIA	LOC6507276|XP_001956344.1|DANA
OG0001654	LOC108022511|XP_016946969.1|DBIA	LOC6496088|XP_032306511.1|DANA
OG0001655	LOC108036320|XP_016967822.1|DBIA	LOC6495328|XP_001958621.2|DANA, LOC6495330|XP_032306760.1|DANA
OG0001656	LOC108027688|XP_016954725.1|DBIA	LOC6497800|XP_032307587.1|DANA
OG0001657	LOC108030683|XP_016959205.1|DBIA	LOC6493598|XP_001958070.1|DANA
OG0001658	LOC108035338|XP_016966412.1|DBIA	LOC6507141|XP_001956600.3|DANA
OG0001659	LOC108034392|XP_016964763.1|DBIA	LOC6493836|XP_014764569.1|DANA
OG0001660	LOC108027851|XP_016954939.1|DBIA	LOC6506661|XP_001957458.2|DANA
OG0001661	LOC108032252|XP_016961606.1|DBIA	LOC6499873|XP_001953730.1|DANA
OG0001662	LOC108035319|XP_016966383.1|DBIA	LOC6507332|XP_001956228.1|DANA
OG0001663	LOC108025338|XP_016951262.1|DBIA	LOC6500357|XP_001953044.2|DANA
OG0001664	LOC108026575|XP_016953016.1|DBIA	LOC6495459|XP_001958888.1|DANA
OG0001665	LOC108022143|XP_016946474.1|DBIA	LOC116656432|XP_032311919.1|DANA, LOC116656405|XP_032311848.1|DANA
OG0001666	LOC108034694|XP_016965127.1|DBIA	LOC6497001|XP_001962948.1|DANA
OG0001667	LOC108022487|XP_016946929.1|DBIA	LOC6496061|XP_001960133.2|DANA
OG0001668	LOC108028305|XP_016955516.1|DBIA	LOC6506152|XP_001958453.1|DANA
OG0001669	LOC108034720|XP_016965150.1|DBIA	LOC6492962|XP_001956756.1|DANA
OG0001669	LOC108034725|XP_016965154.1|DBIA	LOC6492963|XP_001956757.3|DANA
OG0001670	LOC108029517|XP_016957304.1|DBIA	LOC6493912|XP_001961339.2|DANA
OG0001671	LOC108028901|XP_016956408.1|DBIA	LOC6503695|XP_001963906.1|DANA
OG0001672	LOC108029904|XP_016957883.1|DBIA	LOC6494960|XP_001959325.1|DANA, LOC6494959|XP_001959326.1|DANA, LOC116654770|XP_032307130.1|DANA
OG0001673	LOC108022172|XP_016946506.1|DBIA	LOC26514091|XP_014763975.1|DANA
OG0001674	LOC108031231|XP_016959956.1|DBIA, LOC108032908|XP_016962458.1|DBIA	LOC6498862|XP_001955784.1|DANA, LOC6498296|XP_001962482.1|DANA
OG0001675	LOC108026034|XP_016952215.1|DBIA	LOC6499565|XP_001954366.1|DANA
OG0001675	LOC108026083|XP_016952271.1|DBIA	LOC6499564|XP_001954367.1|DANA
OG0001676	LOC108022072|XP_016946406.1|DBIA	LOC26514105|XP_014763979.1|DANA
OG0001677	LOC108036052|XP_016967484.1|DBIA, LOC108036037|XP_016967468.1|DBIA, LOC108036066|XP_016967499.1|DBIA, LOC108023303|XP_016948095.1|DBIA, LOC108036036|XP_016967467.1|DBIA	LOC6498104|XP_001962086.1|DANA
OG0001678	LOC108023441|XP_016948419.1|DBIA	LOC6505269|XP_032308009.1|DANA
OG0001679	LOC108036359|XP_016967930.1|DBIA	LOC6504757|XP_001966297.1|DANA
OG0001680	LOC108022023|XP_016946357.1|DBIA	LOC6503808|XP_001963703.1|DANA
OG0001681	LOC108023732|XP_016948858.1|DBIA	LOC6505081|XP_001965506.1|DANA
OG0001682	LOC108023169|XP_016947900.1|DBIA	LOC6502280|XP_001966157.2|DANA
OG0001683	LOC108036116|XP_016967584.1|DBIA	LOC6498039|XP_032307371.1|DANA
OG0001684	LOC108036003|XP_016967386.1|DBIA	LOC6505487|XP_032311787.1|DANA
OG0001685	LOC108034222|XP_016964553.1|DBIA	LOC6497400|XP_001962161.2|DANA
OG0001686	LOC108035793|XP_016967021.1|DBIA	LOC6501979|XP_001966808.1|DANA
OG0001687	LOC108023270|XP_016948044.1|DBIA	LOC6504133|XP_032308786.1|DANA
OG0001688	LOC108036164|XP_016967647.1|DBIA	LOC6504750|XP_001966290.1|DANA
OG0001689	LOC108036230|XP_016967732.1|DBIA	LOC6503137|XP_001963502.2|DANA
OG0001690	LOC108028341|XP_016955581.1|DBIA	LOC6493311|XP_001957502.1|DANA
OG0001691	LOC108036811|XP_016968649.1|DBIA	LOC6505485|XP_001964940.1|DANA
OG0001692	LOC108031466|XP_016960394.1|DBIA	LOC6505663|XP_001964502.3|DANA
OG0001693	LOC108036464|XP_016968125.1|DBIA	LOC6502259|XP_032309356.1|DANA
OG0001694	LOC108024696|XP_016950267.1|DBIA	LOC6499703|XP_032305813.1|DANA
OG0001695	LOC108030429|XP_016958805.1|DBIA	LOC6494837|XP_001959572.1|DANA
OG0001696	LOC108025039|XP_016950784.1|DBIA	LOC6500238|XP_001952961.2|DANA
OG0001697	LOC108026039|XP_016952221.1|DBIA	LOC6499896|XP_001953679.1|DANA
OG0001698	LOC108025775|XP_016951863.1|DBIA	LOC6503154|XP_032308896.1|DANA
OG0001699	LOC108031278|XP_016960008.1|DBIA	LOC6500304|XP_032305501.1|DANA
OG0001700	LOC108024538|XP_016949995.1|DBIA	LOC6500621|XP_001953586.1|DANA
OG0001701	LOC108027331|XP_016954232.1|DBIA	LOC6501409|XP_001955187.2|DANA
OG0001702	LOC108034034|XP_016964272.1|DBIA	LOC6496973|XP_001963019.2|DANA
OG0001703	LOC108032130|XP_016961452.1|DBIA	LOC6501053|XP_032312290.1|DANA
OG0001704	LOC108031113|XP_016959814.1|DBIA	LOC6499514|XP_001954465.1|DANA
OG0001705	LOC108025439|XP_016951419.1|DBIA	LOC6499119|XP_014765916.1|DANA
OG0001706	LOC108026721|XP_016953324.1|DBIA	LOC6505386|XP_032309122.1|DANA
OG0001707	LOC108024709|XP_016950289.1|DBIA	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA
OG0001708	LOC108031108|XP_016959807.1|DBIA	LOC6500925|XP_001954179.1|DANA
OG0001709	LOC108035572|XP_016966732.1|DBIA	LOC6507689|XP_001956152.1|DANA
OG0001710	LOC108032026|XP_016961325.1|DBIA	LOC6500829|XP_001953997.1|DANA
OG0001711	LOC108031591|XP_016960651.1|DBIA	LOC6501221|XP_014766950.2|DANA
OG0001712	LOC108026148|XP_016952371.1|DBIA	LOC6499820|XP_014766242.1|DANA
OG0001713	LOC108024506|XP_016949941.1|DBIA	LOC6499648|XP_001954218.1|DANA
OG0001714	LOC108032896|XP_016962423.1|DBIA	LOC6498867|XP_032312244.1|DANA
OG0001715	LOC108033219|XP_016962971.1|DBIA	LOC6504242|XP_032308229.1|DANA
OG0001716	LOC108024046|XP_016949311.1|DBIA	LOC6503990|XP_001963969.1|DANA
OG0001717	LOC108025272|XP_016951122.1|DBIA	LOC6501579|XP_001955512.2|DANA
OG0001718	LOC108031525|XP_016960538.1|DBIA	LOC6499790|XP_014766227.1|DANA
OG0001719	LOC108024647|XP_016950188.1|DBIA	LOC6500791|XP_032305417.1|DANA
OG0001720	LOC108031036|XP_016959726.1|DBIA	LOC6499875|XP_032309630.1|DANA
OG0001721	LOC108031250|XP_016959976.1|DBIA	LOC6501111|XP_032312302.1|DANA
OG0001722	LOC108030587|XP_016959045.1|DBIA	LOC6493529|XP_032309595.1|DANA
OG0001723	LOC108030716|XP_016959246.1|DBIA	LOC6496679|XP_001961382.1|DANA
OG0001724	LOC108026674|XP_016953237.1|DBIA	LOC6494953|XP_001959335.1|DANA
OG0001725	LOC108022797|XP_016947420.1|DBIA	LOC6494878|XP_014763044.1|DANA
OG0001726	LOC108028467|XP_016955815.1|DBIA	LOC6506922|XP_001956991.1|DANA
OG0001727	LOC108031835|XP_016961073.1|DBIA	LOC6501624|XP_001955631.1|DANA
OG0001728	LOC108030284|XP_016958603.1|DBIA	LOC6494665|XP_001959908.1|DANA
OG0001729	LOC108022443|XP_016946833.1|DBIA	LOC6494377|XP_032307165.1|DANA
OG0001730	LOC108034021|XP_016964245.1|DBIA	LOC6504231|XP_001965118.1|DANA
OG0001731	LOC108030013|XP_016958016.1|DBIA	LOC6494841|XP_032306965.1|DANA
OG0001732	LOC108021918|XP_016946234.1|DBIA	LOC6498209|XP_001962305.1|DANA
OG0001733	LOC108026785|XP_016953433.1|DBIA	LOC6494966|XP_001959314.1|DANA
OG0001734	LOC108036590|XP_016968338.1|DBIA	LOC6495080|XP_001959106.1|DANA
OG0001735	LOC108028001|XP_016955118.1|DBIA	LOC6506825|XP_001957165.1|DANA
OG0001737	LOC108022601|XP_016947124.1|DBIA	LOC6494690|XP_014762916.1|DANA
OG0001738	LOC108035608|XP_016966782.1|DBIA	LOC6506954|XP_001956928.1|DANA
OG0001739	LOC108021984|XP_016946313.1|DBIA	LOC26515254|XP_014764110.1|DANA
OG0001740	LOC108022477|XP_016946917.1|DBIA	LOC6494717|XP_001959802.1|DANA
OG0001741	LOC108023872|XP_016949041.1|DBIA	LOC6505631|XP_001964571.2|DANA
OG0001742	LOC108022205|XP_016946548.1|DBIA	LOC6494010|XP_001961152.1|DANA
OG0001743	LOC108035565|XP_016966722.1|DBIA, LOC108027515|XP_016954447.1|DBIA	LOC6507462|XP_001955965.2|DANA
OG0001744	LOC108030081|XP_016958203.1|DBIA	LOC6496628|XP_001961293.3|DANA
OG0001745	LOC108026609|XP_016953077.1|DBIA	LOC6494192|XP_032307124.1|DANA
OG0001746	LOC108035663|XP_016966860.1|DBIA	LOC6493473|XP_001957829.1|DANA
OG0001747	LOC108022572|XP_016947065.1|DBIA	LOC6494542|XP_032306055.1|DANA
OG0001748	LOC108028159|XP_016955310.1|DBIA	LOC6493017|XP_001956861.3|DANA
OG0001749	LOC108022933|XP_016947634.1|DBIA	LOC6494105|XP_001960967.1|DANA
OG0001750	LOC108022930|XP_016947632.1|DBIA	LOC6496470|XP_001960966.1|DANA
OG0001751	LOC108034998|XP_016965826.1|DBIA	LOC6506946|XP_001956937.1|DANA
OG0001752	LOC108028148|XP_016955294.1|DBIA	LOC6506639|XP_032309861.1|DANA
OG0001753	LOC108035175|XP_016966129.1|DBIA	LOC6506846|XP_014764919.1|DANA
OG0001754	LOC108029721|XP_016957688.1|DBIA	LOC6494332|XP_001960519.1|DANA
OG0001755	LOC108034793|XP_016965266.1|DBIA	LOC6493134|XP_032310211.1|DANA
OG0001756	LOC108036472|XP_016968138.1|DBIA	LOC6494154|XP_014762650.1|DANA
OG0001757	LOC108029900|XP_016957880.1|DBIA	LOC6495612|XP_001959203.1|DANA
OG0001758	LOC108034817|XP_016965352.1|DBIA	LOC6493831|XP_001958523.1|DANA
OG0001759	LOC108022486|XP_016946928.1|DBIA	LOC6495962|XP_001959939.3|DANA
OG0001760	LOC108036442|XP_016968071.1|DBIA	LOC6496564|XP_001961160.2|DANA
OG0001761	LOC108026786|XP_016953434.1|DBIA	LOC6495654|XP_001959312.2|DANA
OG0001762	LOC108034139|XP_016964420.1|DBIA	LOC6497766|XP_001961402.2|DANA
OG0001763	LOC108033781|XP_016963872.1|DBIA	LOC6497299|XP_001962369.2|DANA
OG0001764	LOC108025469|XP_016951466.1|DBIA	LOC6501276|XP_001954901.1|DANA
OG0001765	LOC108036328|XP_016967830.1|DBIA	LOC6495320|XP_032307199.1|DANA
OG0001766	LOC108036725|XP_016968513.1|DBIA	LOC6498343|XP_032307395.1|DANA
OG0001767	LOC108027934|XP_016955052.1|DBIA	LOC6503282|XP_032309180.1|DANA
OG0001768	LOC108029278|XP_016956965.1|DBIA	LOC6503349|XP_001965373.1|DANA
OG0001769	LOC108033372|XP_016963179.1|DBIA	LOC6498395|XP_032311253.1|DANA
OG0001770	LOC108034105|XP_016964370.1|DBIA	LOC6498634|XP_001963207.1|DANA
OG0001771	LOC108029290|XP_016956977.1|DBIA	LOC6498052|XP_001961972.1|DANA
OG0001772	LOC108034077|XP_016964328.1|DBIA	LOC6496939|XP_001963091.1|DANA
OG0001773	LOC108035040|XP_016965888.1|DBIA	LOC6498539|XP_001963024.3|DANA
OG0001774	LOC108023018|XP_016947742.1|DBIA	LOC6494410|XP_001960386.2|DANA
OG0001775	LOC108023443|XP_016948423.1|DBIA	LOC6503074|XP_001963379.1|DANA
OG0001776	LOC108033887|XP_016964022.1|DBIA	LOC6496997|XP_001962964.2|DANA
OG0001777	LOC108033766|XP_016963848.1|DBIA	LOC6498663|XP_032311087.1|DANA
OG0001778	LOC108033660|XP_016963586.1|DBIA	LOC6497403|XP_001962155.1|DANA
OG0001779	LOC108034613|XP_016965040.1|DBIA	LOC6496967|XP_032311183.1|DANA
OG0001780	LOC108027536|XP_016954472.1|DBIA	LOC6496678|XP_014763914.1|DANA
OG0001781	LOC108032705|XP_016962172.1|DBIA	LOC6497269|XP_014761602.1|DANA
OG0001782	LOC108032514|XP_016961834.1|DBIA	LOC6505936|XP_014760518.1|DANA
OG0001783	LOC108036807|XP_016968643.1|DBIA	LOC6498362|XP_001962623.3|DANA
OG0001784	LOC108027767|XP_016954818.1|DBIA	LOC6496865|XP_001963248.1|DANA
OG0001785	LOC108036331|XP_016967855.1|DBIA	LOC6495346|XP_001958627.1|DANA
OG0001786	LOC108034209|XP_016964530.1|DBIA	LOC6507061|XP_001965301.1|DANA
OG0001787	LOC108033851|XP_016963976.1|DBIA	LOC6496863|XP_032310984.1|DANA
OG0001788	LOC108029753|XP_016957737.1|DBIA	LOC6494023|XP_001961130.1|DANA
OG0001789	LOC108022915|XP_016947611.1|DBIA	LOC6496401|XP_001960836.1|DANA
OG0001790	LOC108034326|XP_016964689.1|DBIA	LOC6498661|XP_014762220.1|DANA
OG0001791	LOC108030111|XP_016958294.1|DBIA	LOC6495408|XP_001958776.1|DANA
OG0001792	LOC108034080|XP_016964332.1|DBIA	LOC6497312|XP_014761637.1|DANA
OG0001793	LOC108036388|XP_016967982.1|DBIA	LOC6496333|XP_032306104.1|DANA
OG0001794	LOC108033661|XP_016963587.1|DBIA	LOC6498137|XP_032307616.1|DANA
OG0001795	LOC108033591|XP_016963426.1|DBIA	LOC6496830|XP_032311089.1|DANA
OG0001796	LOC108033037|XP_016962653.1|DBIA	LOC6505353|XP_001967827.2|DANA, LOC6504421|XP_014759461.1|DANA
OG0001797	LOC108035991|XP_016967340.1|DBIA	LOC6504350|XP_014759411.1|DANA
OG0001798	LOC108022241|XP_016946588.1|DBIA	LOC6495965|XP_001959945.1|DANA
OG0001799	LOC108027494|XP_016954427.1|DBIA	LOC6504385|XP_032308250.1|DANA
OG0001800	LOC108034257|XP_016964602.1|DBIA	LOC6496852|XP_001963274.2|DANA
OG0001801	LOC108035550|XP_016966708.1|DBIA	LOC6507756|XP_001956284.3|DANA
OG0001802	LOC108031794|XP_016961001.1|DBIA	LOC6500958|XP_001954245.1|DANA
OG0001803	LOC108031912|XP_016961169.1|DBIA	LOC6499968|XP_001953531.2|DANA
OG0001804	LOC108027290|XP_016954169.1|DBIA	LOC6494512|XP_001965916.2|DANA
OG0001805	LOC108034743|XP_016965179.1|DBIA	LOC6506204|XP_001958349.1|DANA
OG0001806	LOC108031393|XP_016960247.1|DBIA	LOC6503400|XP_014759139.1|DANA
OG0001807	LOC108031397|XP_016960250.1|DBIA	LOC6494339|XP_001965935.2|DANA
OG0001808	LOC108024526|XP_016949978.1|DBIA	LOC6499437|XP_014766067.1|DANA
OG0001809	LOC108032917|XP_016962469.1|DBIA	LOC6499459|XP_001954598.2|DANA
OG0001810	LOC108031180|XP_016959889.1|DBIA	LOC6500809|XP_001953956.2|DANA
OG0001811	LOC108029783|XP_016957782.1|DBIA	LOC6496493|XP_001961012.3|DANA
OG0001812	LOC108024145|XP_016949422.1|DBIA	LOC6503193|XP_001963617.2|DANA
OG0001813	LOC108031361|XP_016960128.1|DBIA	LOC6499350|XP_032305766.1|DANA
OG0001814	LOC108027193|XP_016953985.1|DBIA	LOC6500956|XP_001954240.1|DANA
OG0001815	LOC108027203|XP_016954001.1|DBIA	LOC6499133|XP_001955235.1|DANA
OG0001816	LOC108029670|XP_016957600.1|DBIA	LOC6496539|XP_001961102.1|DANA
OG0001817	LOC108036352|XP_016967914.1|DBIA	LOC6495984|XP_014763574.1|DANA
OG0001818	LOC108025912|XP_016952086.1|DBIA	LOC6503113|XP_001963447.2|DANA
OG0001819	LOC108036461|XP_016968118.1|DBIA	LOC6496087|XP_001960194.2|DANA
OG0001820	LOC108022017|XP_016946351.1|DBIA	LOC6503827|XP_001963675.2|DANA
OG0001821	LOC108023123|XP_016947880.1|DBIA	LOC6494777|XP_001959691.1|DANA
OG0001822	LOC108026965|XP_016953669.1|DBIA	LOC6496389|XP_001960804.1|DANA
OG0001823	LOC108028301|XP_016955513.1|DBIA	LOC6507202|XP_001956494.1|DANA
OG0001824	LOC108027752|XP_016954794.1|DBIA	LOC6496835|XP_001963310.1|DANA
OG0001825	LOC108026588|XP_016953030.1|DBIA	LOC6496019|XP_032306172.1|DANA
OG0001826	LOC108036669|XP_016968440.1|DBIA	LOC6496614|XP_001961263.1|DANA
OG0001827	LOC108022576|XP_016947083.1|DBIA	LOC6494297|XP_001960581.1|DANA
OG0001828	LOC108033096|XP_016962781.1|DBIA	LOC6505186|XP_001965501.2|DANA
OG0001829	LOC108030428|XP_016958804.1|DBIA	LOC6495495|XP_001958971.1|DANA
OG0001830	LOC108022168|XP_016946501.1|DBIA	LOC6494169|XP_001960833.1|DANA
OG0001831	LOC108028072|XP_016955202.1|DBIA	LOC6507210|XP_001956470.2|DANA
OG0001832	LOC108033195|XP_016962928.1|DBIA	LOC6503081|XP_001963397.1|DANA
OG0001833	LOC108026960|XP_016953664.1|DBIA	LOC6495723|XP_014763467.2|DANA
OG0001834	LOC108031682|XP_016960814.1|DBIA	LOC6499691|XP_001954133.1|DANA
OG0001837	LOC108027748|XP_016954793.1|DBIA	LOC6502788|XP_014764612.1|DANA, LOC6506704|XP_001957391.1|DANA
OG0001838	LOC108029793|XP_016957795.1|DBIA	LOC6494053|XP_032306128.1|DANA
OG0001839	LOC108029003|XP_016956535.1|DBIA, LOC108029566|XP_016957412.1|DBIA	LOC6495604|XP_001959188.1|DANA
OG0001840	LOC108033556|XP_016963391.1|DBIA	LOC6497606|XP_001961725.1|DANA
OG0001840	LOC108034103|XP_016964368.1|DBIA, LOC108034104|XP_016964369.1|DBIA	LOC6497605|XP_001961726.1|DANA
OG0001841	LOC108028430|XP_016955752.1|DBIA	LOC6507052|XP_001956745.2|DANA
OG0001841	LOC108028293|XP_016955505.1|DBIA	LOC6507051|XP_001956746.1|DANA
OG0001842	LOC108034504|XP_016964910.1|DBIA	LOC6507492|XP_001955896.1|DANA
OG0001843	LOC108024921|XP_016950607.1|DBIA, LOC108030747|XP_016959282.1|DBIA, LOC108030778|XP_016959319.1|DBIA	LOC6493620|XP_001958117.1|DANA
OG0001844	LOC108034616|XP_016965039.1|DBIA, LOC108034663|XP_016965091.1|DBIA	LOC6507803|XP_001956378.1|DANA
OG0001845	LOC108022287|XP_016946634.1|DBIA	LOC6496145|XP_001960331.1|DANA
OG0001846	LOC108024439|XP_016949846.1|DBIA, LOC108024451|XP_016949857.1|DBIA	LOC26514342|XP_014767273.1|DANA, LOC6500919|XP_014766796.2|DANA
OG0001847	LOC108028263|XP_016955444.1|DBIA, LOC108028262|XP_016955443.1|DBIA, LOC108028264|XP_016955446.1|DBIA	LOC116656599|XP_032312360.1|DANA, LOC116656593|XP_032312303.1|DANA, LOC116654521|XP_032305565.1|DANA, LOC26514189|XP_014760909.2|DANA, LOC116656601|XP_032312377.1|DANA, LOC116656602|XP_032312378.1|DANA, LOC116654555|XP_032305701.1|DANA, LOC116654554|XP_032305700.1|DANA, LOC116656586|XP_032312261.1|DANA, LOC116656590|XP_032312291.1|DANA
OG0001849	LOC108024769|XP_016950371.1|DBIA	LOC6499812|XP_001953861.2|DANA
OG0001850	LOC108036010|XP_016967410.1|DBIA	LOC6502768|XP_001966880.2|DANA
OG0001851	LOC108035982|XP_016967310.1|DBIA	LOC6501786|XP_032311739.1|DANA
OG0001853	LOC108025175|XP_016950942.1|DBIA	LOC6499238|XP_032307961.1|DANA
OG0001854	LOC108026687|XP_016953268.1|DBIA	LOC6503919|XP_001963842.1|DANA
OG0001855	LOC108036307|XP_016967805.1|DBIA	LOC6494271|XP_001960622.1|DANA
OG0001856	LOC108023771|XP_016948901.1|DBIA	LOC6501884|XP_001966736.1|DANA
OG0001857	LOC108027606|XP_016954615.1|DBIA	LOC6501972|XP_001966793.1|DANA
OG0001858	LOC108035815|XP_016967052.1|DBIA	LOC6505063|XP_001965531.1|DANA
OG0001859	LOC108032997|XP_016962610.1|DBIA	LOC6503623|XP_001964043.1|DANA
OG0001860	LOC108028749|XP_016956207.1|DBIA	LOC6507843|XP_014765488.1|DANA
OG0001861	LOC108025481|XP_016951485.1|DBIA	LOC6501337|XP_001955018.1|DANA
OG0001862	LOC108027607|XP_016954617.1|DBIA	LOC6504383|XP_001967076.1|DANA
OG0001863	LOC108028743|XP_016956200.1|DBIA, LOC108024003|XP_016949233.1|DBIA	LOC6505009|XP_001965638.1|DANA
OG0001864	LOC108031406|XP_016960286.1|DBIA	LOC6499683|XP_014766186.1|DANA
OG0001865	LOC108033165|XP_016962886.1|DBIA	LOC6504425|XP_032308114.1|DANA
OG0001866	LOC108023389|XP_016948303.1|DBIA	LOC6500365|XP_032305411.1|DANA
OG0001867	LOC108028359|XP_016955606.1|DBIA	LOC6493408|XP_032310305.1|DANA
OG0001868	LOC108033314|XP_016963079.1|DBIA	LOC6497143|XP_001962671.2|DANA
OG0001869	LOC108031089|XP_016959784.1|DBIA	LOC6500775|XP_014766708.1|DANA
OG0001870	LOC108036578|XP_016968323.1|DBIA	LOC6504747|XP_001966286.1|DANA
OG0001871	LOC108023233|XP_016947997.1|DBIA	LOC6504733|XP_001966303.1|DANA
OG0001872	LOC108025487|XP_016951490.1|DBIA	LOC6505981|XP_001964717.1|DANA, LOC26515565|XP_032305363.1|DANA, LOC116654491|XP_032305362.1|DANA
OG0001873	LOC108024975|XP_016950707.1|DBIA	LOC6500472|XP_001953287.1|DANA
OG0001874	LOC108026203|XP_016952491.1|DBIA	LOC6499218|XP_001955081.1|DANA
OG0001875	LOC108025501|XP_016951511.1|DBIA	LOC6505950|XP_014760855.2|DANA
OG0001876	LOC108032998|XP_016962611.1|DBIA	LOC6498705|XP_014759404.1|DANA
OG0001877	LOC108025614|XP_016951636.1|DBIA	LOC6505108|XP_001965443.1|DANA
OG0001878	LOC108031678|XP_016960809.1|DBIA	LOC6500383|XP_001953096.1|DANA
OG0001879	LOC108026226|XP_016952547.1|DBIA	LOC6500665|XP_001953681.2|DANA
OG0001880	LOC108032127|XP_016961448.1|DBIA	LOC6501367|XP_001955087.1|DANA
OG0001881	LOC108027043|XP_016953731.1|DBIA	LOC6499211|XP_032305788.1|DANA
OG0001882	LOC108025241|XP_016951077.1|DBIA	LOC6505921|XP_001964622.3|DANA
OG0001883	LOC108031451|XP_016960374.1|DBIA	LOC6500812|XP_014766742.1|DANA
OG0001884	LOC108031843|XP_016961082.1|DBIA	LOC6499801|XP_001953882.1|DANA
OG0001885	LOC108033306|XP_016963068.1|DBIA	LOC6506138|XP_001965120.1|DANA
OG0001886	LOC108032063|XP_016961370.1|DBIA	LOC6500550|XP_001953437.1|DANA
OG0001887	LOC108036638|XP_016968400.1|DBIA	LOC6496231|XP_001960503.1|DANA
OG0001888	LOC108032867|XP_016962357.1|DBIA	LOC6498863|XP_001955782.1|DANA
OG0001889	LOC108023727|XP_016948853.1|DBIA	LOC6501952|XP_001966754.1|DANA
OG0001890	LOC108028730|XP_016956181.1|DBIA	LOC6506770|XP_001957272.1|DANA
OG0001891	LOC108031641|XP_016960762.1|DBIA	LOC6505856|XP_014760817.1|DANA
OG0001892	LOC108032741|XP_016962218.1|DBIA	LOC6503268|XP_001965846.1|DANA
OG0001893	LOC108024751|XP_016950346.1|DBIA	LOC6499075|XP_001955359.1|DANA
OG0001894	LOC108036628|XP_016968388.1|DBIA	LOC6494099|XP_001960978.1|DANA
OG0001895	LOC108035995|XP_016967357.1|DBIA	LOC6505328|XP_032308019.1|DANA
OG0001897	LOC108031733|XP_016960901.1|DBIA	LOC6500913|XP_014766791.1|DANA
OG0001898	LOC108026610|XP_016953083.1|DBIA	LOC6504920|XP_001966593.2|DANA
OG0001899	LOC108031467|XP_016960395.1|DBIA	LOC6505665|XP_032305530.1|DANA, LOC116654512|XP_032305533.1|DANA
OG0001900	LOC108030914|XP_016959593.1|DBIA	LOC6493590|XP_001958054.1|DANA
OG0001901	LOC108033763|XP_016963832.1|DBIA	LOC6498253|XP_032307463.1|DANA
OG0001902	LOC108029318|XP_016957005.1|DBIA	LOC26515191|XP_032309853.1|DANA
OG0001903	LOC108024972|XP_016950704.1|DBIA	LOC6500984|XP_001954301.1|DANA
OG0001904	LOC108024563|XP_016950046.1|DBIA	LOC6498935|XP_001955648.1|DANA
OG0001905	LOC108032164|XP_016961508.1|DBIA	LOC6505015|XP_014760249.1|DANA
OG0001906	LOC108027214|XP_016954025.1|DBIA	LOC6500778|XP_032305654.1|DANA
