Orthogroup	DBIA.longest_only	AALB.longest_only
OG0001404	LOC108029630|XP_016957513.1|DBIA	LOC118466099|XP_035790907.1|AALB
OG0001405	LOC108036246|XP_016967744.1|DBIA	LOC118462520|XP_035784158.1|AALB
OG0001406	LOC108023250|XP_016948019.1|DBIA	LOC118467314|XP_035793542.1|AALB
OG0001407	LOC108034567|XP_016964987.1|DBIA	LOC118462750|XP_035784606.1|AALB
OG0001408	LOC108029903|XP_016957882.1|DBIA	LOC118459018|XP_035777913.1|AALB
OG0001429	LOC108031807|XP_016961018.1|DBIA	LOC118462353|XP_035784012.1|AALB
OG0001430	LOC108031463|XP_016960391.1|DBIA	LOC118463054|XP_035785198.1|AALB, LOC118462484|XP_035784114.1|AALB
OG0001431	LOC108023671|XP_016948782.1|DBIA, LOC108023178|XP_016947909.1|DBIA	LOC118456390|XP_035772976.1|AALB
OG0001432	LOC108033178|XP_016962905.1|DBIA	LOC118462553|XP_035784225.1|AALB
OG0001433	LOC108031974|XP_016961257.1|DBIA	LOC118463279|XP_035785648.1|AALB
OG0001434	LOC108025717|XP_016951762.1|DBIA	LOC118461158|XP_035782047.1|AALB, LOC118457372|XP_035774794.1|AALB
OG0001435	LOC108029506|XP_016957279.1|DBIA	LOC118468680|XP_035795684.1|AALB
OG0001436	LOC108023619|XP_016948719.1|DBIA	LOC118462763|XP_035784623.1|AALB
OG0001437	LOC108036048|XP_016967479.1|DBIA	LOC118467096|XP_035793035.1|AALB
OG0001438	LOC108024655|XP_016950203.1|DBIA	LOC118461615|XP_035783053.1|AALB
OG0001439	LOC108031854|XP_016961096.1|DBIA	LOC118464402|XP_035787653.1|AALB
OG0001442	LOC108033311|XP_016963075.1|DBIA	LOC118460818|XP_035781331.1|AALB
OG0001443	LOC108025295|XP_016951173.1|DBIA	LOC118458118|XP_035776184.1|AALB, LOC118458117|XP_035776183.1|AALB
OG0001444	LOC108031884|XP_016961137.1|DBIA	LOC118459988|XP_035779777.1|AALB, LOC118459989|XP_035779778.1|AALB
OG0001445	LOC108024980|XP_016950716.1|DBIA	LOC118468537|XP_035795312.1|AALB
OG0001446	LOC108031838|XP_016961077.1|DBIA	LOC118459986|XP_035779776.1|AALB, LOC118457058|XP_035774206.1|AALB, LOC118457059|XP_035774208.1|AALB
OG0001447	LOC108025313|XP_016951202.1|DBIA	LOC118460135|XP_035780092.1|AALB
OG0001448	LOC108025424|XP_016951397.1|DBIA	LOC118461382|XP_035782531.1|AALB
OG0001449	LOC108036630|XP_016968393.1|DBIA	LOC118461800|XP_035783436.1|AALB
OG0001450	LOC108021912|XP_016946221.1|DBIA	LOC118466662|XP_035792153.1|AALB
OG0001451	LOC108029946|XP_016957938.1|DBIA	LOC118456242|XP_035772729.1|AALB, LOC118466667|XP_035792163.1|AALB
OG0001452	LOC108026714|XP_016953306.1|DBIA	LOC118467047|XP_035792926.1|AALB
OG0001453	LOC108028668|XP_016956090.1|DBIA	LOC118464727|XP_035788201.1|AALB, LOC118464726|XP_035788199.1|AALB
OG0001454	LOC108031776|XP_016960974.1|DBIA	LOC118469058|XP_035796423.1|AALB, LOC118462835|XP_035784782.1|AALB
OG0001455	LOC108035096|XP_016966006.1|DBIA	LOC118462833|XP_035784775.1|AALB
OG0001456	LOC108022438|XP_016946812.1|DBIA	LOC118465294|XP_035789261.1|AALB
OG0001457	LOC108030014|XP_016958018.1|DBIA	LOC118463147|XP_035785415.1|AALB
OG0001458	LOC108022164|XP_016946497.1|DBIA	LOC118464241|XP_035787325.1|AALB, LOC118463827|XP_035786603.1|AALB
OG0001459	LOC108028823|XP_016956298.1|DBIA	LOC118462862|XP_035784812.1|AALB
OG0001460	LOC108030078|XP_016958180.1|DBIA	LOC118464506|XP_035787835.1|AALB, LOC118466337|XP_035791350.1|AALB
OG0001461	LOC108024220|XP_016949575.1|DBIA	LOC118467643|XP_035794267.1|AALB
OG0001462	LOC108035050|XP_016965918.1|DBIA	LOC118464830|XP_035788398.1|AALB, LOC118464831|XP_035788400.1|AALB
OG0001464	LOC108023425|XP_016948400.1|DBIA	LOC118467133|XP_035793136.1|AALB
OG0001465	LOC108036666|XP_016968436.1|DBIA	LOC118464144|XP_035787142.1|AALB
OG0001466	LOC108033928|XP_016964095.1|DBIA	LOC118465793|XP_035790245.1|AALB
OG0001467	LOC108033604|XP_016963446.1|DBIA	LOC118467000|XP_035792818.1|AALB, LOC118467351|XP_035793627.1|AALB
OG0001468	LOC108031320|XP_016960060.1|DBIA	LOC118463433|XP_035785895.1|AALB
OG0001469	LOC108036908|XP_016968801.1|DBIA	LOC118467373|XP_035793680.1|AALB
OG0001470	LOC108028829|XP_016956307.1|DBIA	LOC118463134|XP_035785386.1|AALB
OG0001471	LOC108029439|XP_016957180.1|DBIA	LOC118465752|XP_035790117.1|AALB
OG0001472	LOC108035009|XP_016965841.1|DBIA	LOC118466349|XP_035791375.1|AALB
OG0001473	LOC108024939|XP_016950629.1|DBIA	LOC118467286|XP_035793489.1|AALB, LOC118457990|XP_035775950.1|AALB
OG0001474	LOC108033156|XP_016962872.1|DBIA	LOC118464199|XP_035787251.1|AALB
OG0001475	LOC108022679|XP_016947239.1|DBIA	LOC118461063|XP_035781846.1|AALB
OG0001476	LOC108035801|XP_016967031.1|DBIA	LOC118461681|XP_035783163.1|AALB
OG0001477	LOC108025514|XP_016951524.1|DBIA	LOC118460502|XP_035780749.1|AALB
OG0001478	LOC108029083|XP_016956659.1|DBIA	LOC118460386|XP_035780538.1|AALB, LOC118458564|XP_035777101.1|AALB
OG0001479	LOC108023741|XP_016948867.1|DBIA	LOC118460847|XP_035781441.1|AALB
OG0001480	LOC108023049|XP_016947782.1|DBIA, LOC108029168|XP_016956802.1|DBIA	LOC118458422|XP_035776770.1|AALB
OG0001481	LOC108033701|XP_016963696.1|DBIA	LOC118460390|XP_035780556.1|AALB
OG0001482	LOC108036298|XP_016967798.1|DBIA	LOC118468347|XP_035795000.1|AALB
OG0001483	LOC108027477|XP_016954409.1|DBIA, LOC108031570|XP_016960619.1|DBIA, LOC108031583|XP_016960644.1|DBIA, LOC108027554|XP_016954512.1|DBIA, LOC108033085|XP_016962770.1|DBIA, LOC108027559|XP_016954526.1|DBIA	LOC118460969|XP_035781674.1|AALB
OG0001484	LOC108033537|XP_016963374.1|DBIA	LOC118468693|XP_035795702.1|AALB
OG0001485	LOC108035951|XP_016967243.1|DBIA	LOC118459248|XP_035778352.1|AALB, LOC118458152|XP_035776241.1|AALB
OG0001486	LOC108036694|XP_016968472.1|DBIA, LOC108036783|XP_016968614.1|DBIA	LOC118461187|XP_035782109.1|AALB, LOC118461185|XP_035782106.1|AALB
OG0001487	LOC108023841|XP_016948974.1|DBIA	LOC118458271|XP_035776477.1|AALB
OG0001488	LOC108029373|XP_016957090.1|DBIA	LOC118456299|XP_035772830.1|AALB
OG0001489	LOC108032523|XP_016961851.1|DBIA	LOC118459507|XP_035778825.1|AALB
OG0001490	LOC108027796|XP_016954856.1|DBIA	LOC118459402|XP_035778604.1|AALB
OG0001491	LOC108029078|XP_016956649.1|DBIA	LOC118458493|XP_035776939.1|AALB
OG0001492	LOC108033598|XP_016963439.1|DBIA, LOC108036850|XP_016968714.1|DBIA	LOC118468433|XP_035795089.1|AALB
OG0001493	LOC108024242|XP_016949612.1|DBIA	LOC118469002|XP_035796329.1|AALB
OG0001494	LOC108021998|XP_016946327.1|DBIA	LOC118461696|XP_035783208.1|AALB
OG0001495	LOC108029687|XP_016957632.1|DBIA	LOC118468998|XP_035796320.1|AALB
OG0001496	LOC108030389|XP_016958764.1|DBIA, LOC108023796|XP_016948925.1|DBIA	LOC118461832|XP_035783486.1|AALB
OG0001497	LOC108036650|XP_016968419.1|DBIA	LOC118461801|XP_035783437.1|AALB
OG0001500	LOC108030174|XP_016958403.1|DBIA	LOC118456637|XP_035773464.1|AALB
OG0001501	LOC108031179|XP_016959888.1|DBIA	LOC118461685|XP_035783172.1|AALB, LOC118458942|XP_035777813.1|AALB
OG0001502	LOC108030213|XP_016958469.1|DBIA	LOC118461259|XP_035782272.1|AALB
OG0001503	LOC108030330|XP_016958677.1|DBIA	LOC118466174|XP_035791054.1|AALB
OG0001504	LOC108023402|XP_016948341.1|DBIA	LOC118466794|XP_035792431.1|AALB
OG0001506	LOC108029642|XP_016957540.1|DBIA	LOC118464164|XP_035787192.1|AALB
OG0001507	LOC108022676|XP_016947236.1|DBIA	LOC118463692|XP_035786362.1|AALB, LOC118463647|XP_035786283.1|AALB
OG0001508	LOC108029690|XP_016957639.1|DBIA	LOC118463606|XP_035786167.1|AALB, LOC118465181|XP_035789036.1|AALB
OG0001509	LOC108022225|XP_016946571.1|DBIA	LOC118467501|XP_035793944.1|AALB
OG0001510	LOC108027428|XP_016954367.1|DBIA	LOC118466044|XP_035790773.1|AALB, LOC118466046|XP_035790777.1|AALB
OG0001511	LOC108022910|XP_016947606.1|DBIA	LOC118462626|XP_035784359.1|AALB
OG0001512	LOC108028037|XP_016955163.1|DBIA	LOC118467300|XP_035793512.1|AALB
OG0001513	LOC108030804|XP_016959377.1|DBIA	LOC118463792|XP_035786520.1|AALB
OG0001515	LOC108024252|XP_016949624.1|DBIA	LOC118460654|XP_035781010.1|AALB
OG0001516	LOC108025111|XP_016950865.1|DBIA, LOC108025006|XP_016950751.1|DBIA, LOC108025064|XP_016950811.1|DBIA	LOC118458012|XP_035776003.1|AALB, LOC118458013|XP_035776004.1|AALB
OG0001534	LOC108023337|XP_016948163.1|DBIA	LOC118465774|XP_035790226.1|AALB
OG0001535	LOC108027519|XP_016954450.1|DBIA	LOC118457255|XP_035774538.1|AALB
OG0001536	LOC108023761|XP_016948891.1|DBIA	LOC118457824|XP_035775592.1|AALB
OG0001537	LOC108029289|XP_016956976.1|DBIA	LOC118462838|XP_035784792.1|AALB
OG0001538	LOC108035807|XP_016967069.1|DBIA	LOC118460246|XP_035780308.1|AALB
OG0001539	LOC108022454|XP_016946851.1|DBIA	LOC118463471|XP_035785957.1|AALB
OG0001540	LOC108029118|XP_016956720.1|DBIA	LOC118460831|XP_035781392.1|AALB
OG0001541	LOC108030761|XP_016959301.1|DBIA	LOC118461438|XP_035782643.1|AALB
OG0001542	LOC108031873|XP_016961121.1|DBIA	LOC118459326|XP_035778479.1|AALB
OG0001545	LOC108033217|XP_016962968.1|DBIA	LOC118463055|XP_035785202.1|AALB
OG0001546	LOC108033161|XP_016962880.1|DBIA	LOC118457273|XP_035774564.1|AALB
OG0001547	LOC108025598|XP_016951623.1|DBIA	LOC118466119|XP_035790955.1|AALB
OG0001548	LOC108033157|XP_016962874.1|DBIA	LOC118459929|XP_035779689.1|AALB
OG0001549	LOC108033871|XP_016964169.1|DBIA	LOC118457891|XP_035775731.1|AALB
OG0001551	LOC108031959|XP_016961237.1|DBIA	LOC118458450|XP_035776826.1|AALB
OG0001552	LOC108032046|XP_016961348.1|DBIA	LOC118468972|XP_035796242.1|AALB
OG0001553	LOC108025937|XP_016952125.1|DBIA	LOC118460141|XP_035780121.1|AALB, LOC118458310|XP_035776538.1|AALB
OG0001554	LOC108031798|XP_016961005.1|DBIA	LOC118458577|XP_035777126.1|AALB
OG0001555	LOC108034249|XP_016964590.1|DBIA	LOC118457703|XP_035775376.1|AALB, LOC118461372|XP_035782513.1|AALB
OG0001556	LOC108030357|XP_016958713.1|DBIA	LOC118462575|XP_035784271.1|AALB
OG0001557	LOC108032715|XP_016962223.1|DBIA	LOC118459558|XP_035778944.1|AALB, LOC118461851|XP_035783531.1|AALB
OG0001558	LOC108025841|XP_016951992.1|DBIA	LOC118460243|XP_035780291.1|AALB
OG0001559	LOC108026424|XP_016952845.1|DBIA	LOC118468892|XP_035796078.1|AALB
OG0001560	LOC108027224|XP_016954042.1|DBIA	LOC118459595|XP_035779015.1|AALB
OG0001561	LOC108024360|XP_016949753.1|DBIA	LOC118457814|XP_035775568.1|AALB
OG0001562	LOC108033714|XP_016963736.1|DBIA	LOC118464784|XP_035788308.1|AALB
OG0001563	LOC108025184|XP_016951024.1|DBIA, LOC108028868|XP_016956348.1|DBIA	LOC118468455|XP_035795128.1|AALB
OG0001564	LOC108031484|XP_016960449.1|DBIA	LOC118458845|XP_035777642.1|AALB
OG0001565	LOC108031679|XP_016960810.1|DBIA	LOC118456664|XP_035773512.1|AALB
OG0001566	LOC108024852|XP_016950483.1|DBIA	LOC118460066|XP_035779956.1|AALB
OG0001567	LOC108022410|XP_016946784.1|DBIA, LOC108022081|XP_016946414.1|DBIA	LOC118463265|XP_035785628.1|AALB
OG0001568	LOC108024520|XP_016949960.1|DBIA	LOC118462565|XP_035784248.1|AALB
OG0001569	LOC108031134|XP_016959837.1|DBIA	LOC118462583|XP_035784283.1|AALB
OG0001570	LOC108031039|XP_016959728.1|DBIA, LOC108031040|XP_016959729.1|DBIA, LOC108031041|XP_016959730.1|DBIA, LOC108031239|XP_016959963.1|DBIA	LOC118458696|XP_035777328.1|AALB
OG0001571	LOC108034302|XP_016964654.1|DBIA	LOC118468784|XP_035795874.1|AALB
OG0001572	LOC108025885|XP_016952050.1|DBIA	LOC118463819|XP_035786591.1|AALB, LOC118463818|XP_035786590.1|AALB
OG0001573	LOC108035189|XP_016966163.1|DBIA	LOC118463557|XP_035786074.1|AALB
OG0001574	LOC108023662|XP_016948772.1|DBIA	LOC118462966|XP_035785023.1|AALB, LOC118464066|XP_035787007.1|AALB
OG0001575	LOC108026167|XP_016952411.1|DBIA	LOC118465336|XP_035789378.1|AALB
OG0001576	LOC108024871|XP_016950505.1|DBIA	LOC118464403|XP_035787650.1|AALB
OG0001577	LOC108025283|XP_016951148.1|DBIA	LOC118464309|XP_035787493.1|AALB
OG0001578	LOC108030405|XP_016958779.1|DBIA	LOC118463396|XP_035785834.1|AALB
OG0001579	LOC108023977|XP_016949191.1|DBIA	LOC118464271|XP_035787426.1|AALB
OG0001580	LOC108036501|XP_016968188.1|DBIA	LOC118464408|XP_035787657.1|AALB
OG0001581	LOC108023429|XP_016948406.1|DBIA	LOC118468973|XP_035796248.1|AALB, LOC118467150|XP_035793181.1|AALB
OG0001582	LOC108023086|XP_016947828.1|DBIA	LOC118464532|XP_035787862.1|AALB
OG0001583	LOC108036346|XP_016967907.1|DBIA	LOC118466473|XP_035791747.1|AALB
OG0001584	LOC108028323|XP_016955549.1|DBIA	LOC118465768|XP_035790176.1|AALB
OG0001586	LOC108028512|XP_016955883.1|DBIA	LOC118465652|XP_035789959.1|AALB
OG0001587	LOC108023826|XP_016948964.1|DBIA	LOC118466944|XP_035792738.1|AALB
OG0001588	LOC108030410|XP_016958785.1|DBIA	LOC118464405|XP_035787652.1|AALB
OG0001589	LOC108035842|XP_016967075.1|DBIA	LOC118460867|XP_035781491.1|AALB
OG0001590	LOC108026648|XP_016953175.1|DBIA	LOC118465624|XP_035789915.1|AALB
OG0001591	LOC108026387|XP_016952796.1|DBIA	LOC118467389|XP_035793729.1|AALB
OG0001593	LOC108034176|XP_016964477.1|DBIA	LOC118457738|XP_035775439.1|AALB
OG0001594	LOC108027660|XP_016954665.1|DBIA	LOC118468366|XP_035795018.1|AALB
OG0001595	LOC108030292|XP_016958614.1|DBIA	LOC118459536|XP_035778890.1|AALB
OG0001596	LOC108032690|XP_016962154.1|DBIA	LOC118458369|XP_035776658.1|AALB
OG0001597	LOC108022044|XP_016946377.1|DBIA	LOC118469076|XP_035796451.1|AALB
OG0001598	LOC108032615|XP_016962040.1|DBIA	LOC118457598|XP_035775190.1|AALB
OG0001599	LOC108034066|XP_016964310.1|DBIA	LOC118459793|XP_035779416.1|AALB
OG0001600	LOC108029147|XP_016956765.1|DBIA	LOC118458741|XP_035777408.1|AALB
OG0001601	LOC108021859|XP_016946137.1|DBIA	LOC118456834|XP_035773823.1|AALB
OG0001603	LOC108032771|XP_016962261.1|DBIA	LOC118460103|XP_035780031.1|AALB, LOC118460105|XP_035780033.1|AALB
OG0001604	LOC108023529|XP_016948582.1|DBIA	LOC118457907|XP_035775794.1|AALB
OG0001605	LOC108029782|XP_016957780.1|DBIA	LOC118457695|XP_035775361.1|AALB
OG0001606	LOC108036438|XP_016968111.1|DBIA	LOC118460076|XP_035779984.1|AALB
OG0001607	LOC108035079|XP_016965979.1|DBIA	LOC118459538|XP_035778903.1|AALB
OG0001608	LOC108034024|XP_016964252.1|DBIA	LOC118461668|XP_035783149.1|AALB
OG0001609	LOC108026568|XP_016953009.1|DBIA	LOC118459320|XP_035778463.1|AALB
OG0001610	LOC108032706|XP_016962174.1|DBIA, LOC108033011|XP_016962627.1|DBIA	LOC118459136|XP_035778107.1|AALB
OG0001611	LOC108033999|XP_016964216.1|DBIA	LOC118461129|XP_035781983.1|AALB
OG0001612	LOC108036074|XP_016967510.1|DBIA	LOC118469060|XP_035796425.1|AALB, LOC118469061|XP_035796427.1|AALB
OG0001613	LOC108034234|XP_016964570.1|DBIA	LOC118461249|XP_035782257.1|AALB
OG0001614	LOC108036613|XP_016968365.1|DBIA	LOC118457865|XP_035775657.1|AALB
OG0001615	LOC108031632|XP_016960729.1|DBIA, LOC108035856|XP_016967091.1|DBIA	LOC118461237|XP_035782229.1|AALB
OG0001616	LOC108034133|XP_016964411.1|DBIA	LOC118461189|XP_035782113.1|AALB
OG0001617	LOC108032584|XP_016961978.1|DBIA	LOC118461412|XP_035782588.1|AALB
OG0001618	LOC108034349|XP_016964724.1|DBIA	LOC118460381|XP_035780533.1|AALB, LOC118460776|XP_035781273.1|AALB
OG0001619	LOC108032694|XP_016962157.1|DBIA	LOC118460610|XP_035780944.1|AALB
OG0001620	LOC108026913|XP_016953611.1|DBIA	LOC118458046|XP_035776059.1|AALB
OG0001621	LOC108036301|XP_016967801.1|DBIA	LOC118456918|XP_035773941.1|AALB
OG0001622	LOC108023193|XP_016947933.1|DBIA	LOC118458662|XP_035777252.1|AALB, LOC118459937|XP_035779694.1|AALB
OG0001623	LOC108029132|XP_016956744.1|DBIA	LOC118468373|XP_035795026.1|AALB
OG0001624	LOC108033837|XP_016963953.1|DBIA	LOC118459396|XP_035778599.1|AALB
OG0001625	LOC108033916|XP_016964076.1|DBIA	LOC118459390|XP_035778586.1|AALB
OG0001626	LOC108036806|XP_016968642.1|DBIA	LOC118458763|XP_035777449.1|AALB
OG0001627	LOC108031695|XP_016960841.1|DBIA	LOC118460994|XP_035781708.1|AALB
OG0001628	LOC108025174|XP_016950941.1|DBIA	LOC118460341|XP_035780460.1|AALB, LOC118461444|XP_035782658.1|AALB
OG0001630	LOC108026314|XP_016952690.1|DBIA	LOC118460578|XP_035780884.1|AALB, LOC118461858|XP_035783553.1|AALB
OG0001631	LOC108032927|XP_016962485.1|DBIA	LOC118468984|XP_035796269.1|AALB
OG0001632	LOC108032620|XP_016962047.1|DBIA	LOC118457791|XP_035775530.1|AALB
OG0001633	LOC108024627|XP_016950156.1|DBIA	LOC118457962|XP_035775888.1|AALB
OG0001635	LOC108025053|XP_016950799.1|DBIA	LOC118460376|XP_035780524.1|AALB, LOC118460375|XP_035780521.1|AALB
OG0001636	LOC108027058|XP_016953756.1|DBIA	LOC118466678|XP_035792195.1|AALB
OG0001637	LOC108031606|XP_016960676.1|DBIA	LOC118458420|XP_035776766.1|AALB
OG0001638	LOC108023518|XP_016948554.1|DBIA	LOC118461258|XP_035782271.1|AALB
OG0001639	LOC108030943|XP_016959630.1|DBIA	LOC118460172|XP_035780168.1|AALB
OG0001640	LOC108027324|XP_016954220.1|DBIA	LOC118464493|XP_035787814.1|AALB
OG0001641	LOC108025068|XP_016950814.1|DBIA	LOC118466589|XP_035792041.1|AALB
OG0001642	LOC108024045|XP_016949310.1|DBIA	LOC118468523|XP_035795284.1|AALB
OG0001643	LOC108036767|XP_016968596.1|DBIA	LOC118465356|XP_035789422.1|AALB
OG0001644	LOC108028766|XP_016956230.1|DBIA	LOC118464022|XP_035786971.1|AALB
OG0001645	LOC108022746|XP_016947326.1|DBIA	LOC118465180|XP_035789035.1|AALB
OG0001646	LOC108022856|XP_016947519.1|DBIA	LOC118462638|XP_035784378.1|AALB
OG0001647	LOC108030033|XP_016958082.1|DBIA	LOC118464714|XP_035788141.1|AALB
OG0001648	LOC108035064|XP_016965942.1|DBIA	LOC118467012|XP_035792849.1|AALB
OG0001649	LOC108036527|XP_016968234.1|DBIA	LOC118467219|XP_035793358.1|AALB, LOC118466533|XP_035791933.1|AALB, LOC118467585|XP_035794128.1|AALB, LOC118466532|XP_035791931.1|AALB
OG0001650	LOC108036522|XP_016968222.1|DBIA	LOC118467408|XP_035793776.1|AALB
OG0001651	LOC108026813|XP_016953467.1|DBIA	LOC118462824|XP_035784740.1|AALB, LOC118464236|XP_035787314.1|AALB
OG0001652	LOC108028564|XP_016955959.1|DBIA	LOC118464366|XP_035787593.1|AALB
OG0001653	LOC108030847|XP_016959474.1|DBIA	LOC118462773|XP_035784638.1|AALB
OG0001654	LOC108022511|XP_016946969.1|DBIA	LOC118464698|XP_035788113.1|AALB
OG0001655	LOC108036320|XP_016967822.1|DBIA	LOC118465283|XP_035789219.1|AALB
OG0001656	LOC108027688|XP_016954725.1|DBIA	LOC118464262|XP_035787400.1|AALB
OG0001657	LOC108030683|XP_016959205.1|DBIA	LOC118462758|XP_035784617.1|AALB
OG0001658	LOC108035338|XP_016966412.1|DBIA	LOC118465827|XP_035790308.1|AALB
OG0001659	LOC108035167|XP_016966118.1|DBIA, LOC108034392|XP_016964763.1|DBIA	LOC118464695|XP_035788109.1|AALB
OG0001660	LOC108027851|XP_016954939.1|DBIA	LOC118465257|XP_035789175.1|AALB, LOC118463468|XP_035785951.1|AALB
OG0001661	LOC108032252|XP_016961606.1|DBIA	LOC118457301|XP_035774667.1|AALB
OG0001679	LOC108036359|XP_016967930.1|DBIA	LOC118458751|XP_035777428.1|AALB, LOC118468354|XP_035795010.1|AALB
OG0001680	LOC108022023|XP_016946357.1|DBIA	LOC118466548|XP_035791954.1|AALB
OG0001681	LOC108023732|XP_016948858.1|DBIA	LOC118463419|XP_035785910.1|AALB
OG0001682	LOC108023169|XP_016947900.1|DBIA	LOC118467089|XP_035793027.1|AALB, LOC118459562|XP_035778954.1|AALB
OG0001683	LOC108036116|XP_016967584.1|DBIA	LOC118460338|XP_035780455.1|AALB, LOC118456377|XP_035772957.1|AALB
OG0001684	LOC108036003|XP_016967386.1|DBIA	LOC118457237|XP_035774515.1|AALB
OG0001685	LOC108034222|XP_016964553.1|DBIA	LOC118457050|XP_035774191.1|AALB
OG0001686	LOC108035793|XP_016967021.1|DBIA	LOC118461740|XP_035783335.1|AALB
OG0001687	LOC108023270|XP_016948044.1|DBIA	LOC118466919|XP_035792734.1|AALB
OG0001688	LOC108036164|XP_016967647.1|DBIA	LOC118462832|XP_035784771.1|AALB
OG0001689	LOC108036230|XP_016967732.1|DBIA	LOC118461744|XP_035783353.1|AALB
OG0001690	LOC108028341|XP_016955581.1|DBIA	LOC118456779|XP_035773748.1|AALB
OG0001691	LOC108036811|XP_016968649.1|DBIA	LOC118460088|XP_035780000.1|AALB
OG0001692	LOC108031466|XP_016960394.1|DBIA	LOC118456137|XP_035776711.1|AALB
OG0001694	LOC108024696|XP_016950267.1|DBIA	LOC118466924|XP_035792702.1|AALB
OG0001695	LOC108030429|XP_016958805.1|DBIA	LOC118464464|XP_035787759.1|AALB
OG0001696	LOC108025039|XP_016950784.1|DBIA	LOC118462041|XP_035783909.1|AALB
OG0001697	LOC108026039|XP_016952221.1|DBIA	LOC118462003|XP_035783831.1|AALB
OG0001698	LOC108025775|XP_016951863.1|DBIA	LOC118457500|XP_035775034.1|AALB
OG0001699	LOC108031278|XP_016960008.1|DBIA	LOC118459331|XP_035778482.1|AALB
OG0001700	LOC108024538|XP_016949995.1|DBIA	LOC118460598|XP_035780918.1|AALB
OG0001701	LOC108027331|XP_016954232.1|DBIA	LOC118456154|XP_035772562.1|AALB
OG0001702	LOC108034034|XP_016964272.1|DBIA	LOC118462533|XP_035784186.1|AALB, LOC118461206|XP_035782151.1|AALB
OG0001703	LOC108032130|XP_016961452.1|DBIA	LOC118458537|XP_035777011.1|AALB
OG0001704	LOC108031113|XP_016959814.1|DBIA	LOC118459050|XP_035777967.1|AALB
OG0001705	LOC108025439|XP_016951419.1|DBIA	LOC118460318|XP_035780423.1|AALB
OG0001706	LOC108026721|XP_016953324.1|DBIA	LOC118457760|XP_035775473.1|AALB
OG0001707	LOC108024709|XP_016950289.1|DBIA	LOC118467331|XP_035793565.1|AALB
OG0001708	LOC108031108|XP_016959807.1|DBIA	LOC118459365|XP_035778557.1|AALB
OG0001709	LOC108035572|XP_016966732.1|DBIA	LOC118461370|XP_035782511.1|AALB
OG0001710	LOC108032026|XP_016961325.1|DBIA	LOC118458839|XP_035777634.1|AALB
OG0001711	LOC108031591|XP_016960651.1|DBIA	LOC118461451|XP_035782673.1|AALB
OG0001712	LOC108026148|XP_016952371.1|DBIA	LOC118460817|XP_035781326.1|AALB
OG0001713	LOC108024506|XP_016949941.1|DBIA	LOC118467444|XP_035793844.1|AALB
OG0001714	LOC108032896|XP_016962423.1|DBIA	LOC118461096|XP_035781897.1|AALB
OG0001715	LOC108033219|XP_016962971.1|DBIA	LOC118463662|XP_035786306.1|AALB, LOC118459955|XP_035779734.1|AALB
OG0001716	LOC108024046|XP_016949311.1|DBIA	LOC118462048|XP_035783923.1|AALB
OG0001717	LOC108025272|XP_016951122.1|DBIA	LOC118459801|XP_035779431.1|AALB
OG0001718	LOC108031525|XP_016960538.1|DBIA	LOC118458987|XP_035777875.1|AALB
OG0001719	LOC108024647|XP_016950188.1|DBIA	LOC118461946|XP_035783721.1|AALB
OG0001720	LOC108031036|XP_016959726.1|DBIA	LOC118458202|XP_035776339.1|AALB
OG0001721	LOC108031250|XP_016959976.1|DBIA	LOC118461008|XP_035781746.1|AALB, LOC118456847|XP_035773836.1|AALB
OG0001722	LOC108030587|XP_016959045.1|DBIA	LOC118463324|XP_035785709.1|AALB, LOC118463323|XP_035785707.1|AALB
OG0001723	LOC108030716|XP_016959246.1|DBIA	LOC118465945|XP_035790565.1|AALB
OG0001724	LOC108026674|XP_016953237.1|DBIA	LOC118462931|XP_035784933.1|AALB
OG0001725	LOC108022797|XP_016947420.1|DBIA	LOC118465302|XP_035789291.1|AALB
OG0001726	LOC108028467|XP_016955815.1|DBIA	LOC118466837|XP_035792541.1|AALB, LOC118463913|XP_035786744.1|AALB
OG0001727	LOC108031835|XP_016961073.1|DBIA	LOC118462531|XP_035784180.1|AALB, LOC118465085|XP_035788882.1|AALB
OG0001728	LOC108030284|XP_016958603.1|DBIA	LOC118465405|XP_035789517.1|AALB
OG0001729	LOC108022443|XP_016946833.1|DBIA	LOC118463780|XP_035786487.1|AALB
OG0001730	LOC108034021|XP_016964245.1|DBIA	LOC118465198|XP_035789073.1|AALB
OG0001732	LOC108021918|XP_016946234.1|DBIA	LOC118466551|XP_035791965.1|AALB
OG0001733	LOC108026785|XP_016953433.1|DBIA	LOC118463168|XP_035785455.1|AALB
OG0001734	LOC108036590|XP_016968338.1|DBIA	LOC118463164|XP_035785444.1|AALB, LOC118463882|XP_035786695.1|AALB
OG0001735	LOC108028001|XP_016955118.1|DBIA	LOC118464676|XP_035788087.1|AALB
OG0001736	LOC108030442|XP_016958823.1|DBIA	LOC118464472|XP_035787774.1|AALB
