Orthogroup	DBIA.longest_only	DGUA.longest_only
OG0000672	LOC108024241|XP_016949611.1|DBIA	LOC117590920|XP_034139843.1|DGUA
OG0000673	LOC108036345|XP_016967905.1|DBIA	LOC117581250|XP_034124144.1|DGUA
OG0000673	LOC108030525|XP_016958904.1|DBIA	LOC117579640|XP_034121509.1|DGUA
OG0000675	LOC108033882|XP_016964015.1|DBIA	LOC117587565|XP_034134280.1|DGUA
OG0000677	LOC108035631|XP_016966818.1|DBIA	LOC117587464|XP_034134079.1|DGUA
OG0000677	LOC108032589|XP_016961990.1|DBIA	LOC117588639|XP_034135958.1|DGUA
OG0000678	LOC108024952|XP_016950678.1|DBIA	LOC117585025|XP_034130158.1|DGUA
OG0000678	LOC108029195|XP_016956860.1|DBIA	LOC117582354|XP_034125901.1|DGUA
OG0000679	LOC108025928|XP_016952110.1|DBIA	LOC117590292|XP_034138671.1|DGUA
OG0000680	LOC108024261|XP_016949636.1|DBIA	LOC117590209|XP_034138553.1|DGUA
OG0000680	LOC108024237|XP_016949605.1|DBIA	LOC117590207|XP_034138550.1|DGUA
OG0000681	LOC108032038|XP_016961338.1|DBIA	LOC117582744|XP_034126575.1|DGUA
OG0000681	LOC108033060|XP_016962698.1|DBIA	LOC117580695|XP_034123211.1|DGUA
OG0000683	LOC108026243|XP_016952573.1|DBIA	LOC117585148|XP_034130368.1|DGUA
OG0000684	LOC108031144|XP_016959847.1|DBIA	LOC117586435|XP_034132362.1|DGUA
OG0000684	LOC108024799|XP_016950408.1|DBIA	LOC117583750|XP_034128160.1|DGUA
OG0000685	LOC108025642|XP_016951667.1|DBIA	LOC117590841|XP_034139725.1|DGUA, LOC117590884|XP_034139804.1|DGUA
OG0000685	LOC108027258|XP_016954109.1|DBIA	LOC117589960|XP_034138151.1|DGUA
OG0000686	LOC108030401|XP_016958774.1|DBIA	LOC117578459|XP_034119881.1|DGUA
OG0000686	LOC108027497|XP_016954429.1|DBIA	LOC117588776|XP_034136156.1|DGUA
OG0000687	LOC108034522|XP_016964935.1|DBIA	LOC117589238|XP_034136892.1|DGUA
OG0000688	LOC108022488|XP_016946930.1|DBIA	LOC117591957|XP_034141274.1|DGUA
OG0000689	LOC108022271|XP_016946618.1|DBIA	LOC117586466|XP_034132429.1|DGUA
OG0000689	LOC108022166|XP_016946499.1|DBIA	LOC117586462|XP_034132414.1|DGUA
OG0000690	LOC108025632|XP_016951657.1|DBIA	LOC117580806|XP_034123398.1|DGUA
OG0000691	LOC108036758|XP_016968576.1|DBIA	LOC117584758|XP_034129750.1|DGUA
OG0000691	LOC108035947|XP_016967238.1|DBIA	LOC117579309|XP_034121011.1|DGUA
OG0000692	LOC108034774|XP_016965209.1|DBIA	LOC117589105|XP_034136648.1|DGUA
OG0000692	LOC108034414|XP_016964786.1|DBIA	LOC117589107|XP_034136650.1|DGUA
OG0000693	LOC108023625|XP_016948724.1|DBIA	LOC117581053|XP_034123782.1|DGUA
OG0000693	LOC108031881|XP_016961134.1|DBIA	LOC117586215|XP_034132045.1|DGUA
OG0000694	LOC108025866|XP_016952025.1|DBIA	LOC117581140|XP_034123964.1|DGUA
OG0000694	LOC108030530|XP_016958908.1|DBIA	LOC117580535|XP_034123020.1|DGUA
OG0000695	LOC108024892|XP_016950523.1|DBIA	LOC117588067|XP_034135018.1|DGUA
OG0000696	LOC108036717|XP_016968506.1|DBIA	LOC117581867|XP_034125221.1|DGUA
OG0000697	LOC108027541|XP_016954479.1|DBIA	LOC117588302|XP_034135380.1|DGUA
OG0000697	LOC108027091|XP_016953800.1|DBIA	LOC117588102|XP_034135064.1|DGUA
OG0000698	LOC108028980|XP_016956509.1|DBIA	LOC117581845|XP_034125191.1|DGUA
OG0000698	LOC108029304|XP_016956996.1|DBIA	LOC117582341|XP_034125883.1|DGUA
OG0000699	LOC108034117|XP_016964386.1|DBIA	LOC117584717|XP_034129655.1|DGUA
OG0000699	LOC108031225|XP_016959950.1|DBIA	LOC117585384|XP_034130724.1|DGUA
OG0000700	LOC108029188|XP_016956849.1|DBIA	LOC117582105|XP_034125561.1|DGUA
OG0000700	LOC108027917|XP_016955029.1|DBIA	LOC117584471|XP_034129283.1|DGUA
OG0000701	LOC108029443|XP_016957181.1|DBIA	LOC117591937|XP_034141236.1|DGUA
OG0000701	LOC108025939|XP_016952126.1|DBIA	LOC117590220|XP_034138578.1|DGUA
OG0000702	LOC108026164|XP_016952409.1|DBIA	LOC117591218|XP_034140278.1|DGUA
OG0000702	LOC108026163|XP_016952386.1|DBIA	LOC117591217|XP_034140254.1|DGUA
OG0000703	LOC108032597|XP_016962001.1|DBIA	LOC117584158|XP_034128811.1|DGUA
OG0000703	LOC108030103|XP_016958279.1|DBIA	LOC117580650|XP_034123144.1|DGUA
OG0000704	LOC108024154|XP_016949446.1|DBIA	LOC117588726|XP_034136082.1|DGUA
OG0000704	LOC108025061|XP_016950808.1|DBIA	LOC117583831|XP_034128314.1|DGUA
OG0000705	LOC108028899|XP_016956410.1|DBIA	LOC117587018|XP_034133320.1|DGUA, LOC117589019|XP_034136534.1|DGUA, LOC117588698|XP_034136038.1|DGUA
OG0000705	LOC108028884|XP_016956392.1|DBIA	LOC117587016|XP_034133317.1|DGUA
OG0000706	LOC108033329|XP_016963104.1|DBIA	LOC117582340|XP_034125882.1|DGUA
OG0000706	LOC108023483|XP_016948494.1|DBIA	LOC117581613|XP_034124867.1|DGUA
OG0000707	LOC108022300|XP_016946649.1|DBIA	LOC117581280|XP_034124198.1|DGUA
OG0000707	LOC108025880|XP_016952044.1|DBIA	LOC117591032|XP_034140017.1|DGUA
OG0000708	LOC108023383|XP_016948279.1|DBIA	LOC117590471|XP_034139012.1|DGUA
OG0000708	LOC108031991|XP_016961314.1|DBIA	LOC117588421|XP_034135586.1|DGUA
OG0000709	LOC108025090|XP_016950840.1|DBIA	LOC117583485|XP_034127686.1|DGUA
OG0000709	LOC108033068|XP_016962721.1|DBIA	LOC117581329|XP_034124334.1|DGUA
OG0000710	LOC108027098|XP_016953805.1|DBIA	LOC117586015|XP_034131737.1|DGUA
OG0000710	LOC108022922|XP_016947622.1|DBIA	LOC117591965|XP_034141293.1|DGUA
OG0000711	LOC108034580|XP_016965002.1|DBIA	LOC117591549|XP_034140735.1|DGUA
OG0000711	LOC108023642|XP_016948747.1|DBIA	LOC117588733|XP_034136099.1|DGUA
OG0000712	LOC108031543|XP_016960569.1|DBIA	LOC117586204|XP_034132032.1|DGUA
OG0000712	LOC108030963|XP_016959652.1|DBIA	LOC117586202|XP_034132027.1|DGUA
OG0000713	LOC108027090|XP_016953795.1|DBIA	LOC117582839|XP_034126787.1|DGUA
OG0000713	LOC108030368|XP_016958726.1|DBIA	LOC117592072|XP_034141470.1|DGUA
OG0000714	LOC108033067|XP_016962720.1|DBIA	LOC117581351|XP_034124374.1|DGUA
OG0000714	LOC108035044|XP_016965908.1|DBIA	LOC117579059|XP_034120654.1|DGUA
OG0000715	LOC108028120|XP_016955257.1|DBIA	LOC117580246|XP_034122560.1|DGUA, LOC117581178|XP_034124014.1|DGUA
OG0000716	LOC108029412|XP_016957175.1|DBIA	LOC117580822|XP_034123433.1|DGUA
OG0000716	LOC108035372|XP_016966461.1|DBIA	LOC117579165|XP_034120817.1|DGUA
OG0000717	LOC108030783|XP_016959324.1|DBIA	LOC117579251|XP_034120928.1|DGUA
OG0000718	LOC108036007|XP_016967396.1|DBIA	LOC117590590|XP_034139236.1|DGUA
OG0000718	LOC108036030|XP_016967461.1|DBIA	LOC117590671|XP_034139432.1|DGUA
OG0000719	LOC108034944|XP_016965712.1|DBIA	LOC117589363|XP_034137156.1|DGUA
OG0000719	LOC108035245|XP_016966268.1|DBIA	LOC117579494|XP_034121286.1|DGUA
OG0000720	LOC108024738|XP_016950324.1|DBIA, LOC108030988|XP_016959677.1|DBIA, LOC108027059|XP_016953757.1|DBIA, LOC108036266|XP_016967766.1|DBIA, LOC108022170|XP_016946503.1|DBIA, LOC108025120|XP_016950875.1|DBIA	LOC117583684|XP_034128050.1|DGUA
OG0000721	LOC108033493|XP_016963322.1|DBIA, LOC108033471|XP_016963296.1|DBIA	LOC117587930|XP_034134807.1|DGUA
OG0000722	LOC108022109|XP_016946441.1|DBIA, LOC108022110|XP_016946442.1|DBIA, LOC108022111|XP_016946443.1|DBIA	LOC117592356|XP_034141944.1|DGUA, LOC117592357|XP_034141945.1|DGUA
OG0000723	LOC108036899|XP_016968768.1|DBIA	LOC117580333|XP_034122727.1|DGUA
OG0000724	LOC108027611|XP_016954621.1|DBIA	LOC117590994|XP_034139965.1|DGUA
OG0000724	LOC108025091|XP_016950841.1|DBIA	LOC117582786|XP_034126658.1|DGUA
OG0000726	LOC108025453|XP_016951446.1|DBIA	LOC117585463|XP_034130845.1|DGUA
OG0000726	LOC108023479|XP_016948493.1|DBIA	LOC117585583|XP_034131011.1|DGUA
OG0000727	LOC108032079|XP_016961391.1|DBIA	LOC117586526|XP_034132551.1|DGUA
OG0000727	LOC108032230|XP_016961582.1|DBIA	LOC117586534|XP_034132559.1|DGUA
OG0000728	LOC108023315|XP_016948107.1|DBIA	LOC117590265|XP_034138642.1|DGUA
OG0000728	LOC108031450|XP_016960371.1|DBIA	LOC117583760|XP_034128182.1|DGUA
OG0000729	LOC108025515|XP_016951525.1|DBIA	LOC117582713|XP_034126527.1|DGUA
OG0000729	LOC108025517|XP_016951527.1|DBIA	LOC117582714|XP_034126528.1|DGUA
OG0000730	LOC108033136|XP_016962847.1|DBIA	LOC117581765|XP_034125058.1|DGUA
OG0000730	LOC108032433|XP_016961745.1|DBIA	LOC117586903|XP_034133139.1|DGUA
OG0000731	LOC108035519|XP_016966670.1|DBIA	LOC117579777|XP_034121726.1|DGUA
OG0000731	LOC108029952|XP_016957943.1|DBIA	LOC117588056|XP_034135007.1|DGUA
OG0000732	LOC108035034|XP_016965868.1|DBIA	LOC117589060|XP_034136582.1|DGUA
OG0000732	LOC108035036|XP_016965870.1|DBIA	LOC117589058|XP_034136579.1|DGUA
OG0000733	LOC108026069|XP_016952254.1|DBIA	LOC117583091|XP_034127160.1|DGUA
OG0000733	LOC108035381|XP_016966476.1|DBIA	LOC117580226|XP_034122531.1|DGUA
OG0000734	LOC108035374|XP_016966463.1|DBIA	LOC117587094|XP_034133463.1|DGUA
OG0000735	LOC108032637|XP_016962073.1|DBIA	LOC117590847|XP_034139735.1|DGUA
OG0000735	LOC108032775|XP_016962266.1|DBIA	LOC117587690|XP_034134476.1|DGUA
OG0000736	LOC108027663|XP_016954691.1|DBIA	LOC117581696|XP_034124965.1|DGUA
OG0000736	LOC108027662|XP_016954690.1|DBIA	LOC117581697|XP_034124966.1|DGUA
OG0000737	LOC108030161|XP_016958380.1|DBIA	LOC117592613|XP_034142388.1|DGUA
OG0000738	LOC108036739|XP_016968537.1|DBIA	LOC117582058|XP_034125500.1|DGUA
OG0000738	LOC108032452|XP_016961767.1|DBIA	LOC117590900|XP_034139822.1|DGUA
OG0000739	LOC108031098|XP_016959797.1|DBIA	LOC117585486|XP_034130872.1|DGUA
OG0000739	LOC108032103|XP_016961421.1|DBIA	LOC117585474|XP_034130856.1|DGUA
OG0000740	LOC108031622|XP_016960716.1|DBIA	LOC117590072|XP_034138301.1|DGUA
OG0000741	LOC108025774|XP_016951861.1|DBIA, LOC108023204|XP_016947959.1|DBIA	LOC117589596|XP_034137558.1|DGUA
OG0000742	LOC108027567|XP_016954543.1|DBIA	LOC117588280|XP_034135343.1|DGUA
OG0000742	LOC108027568|XP_016954546.1|DBIA	LOC117588281|XP_034135345.1|DGUA
OG0000743	LOC108029604|XP_016957473.1|DBIA	LOC117586939|XP_034133197.1|DGUA
OG0000744	LOC108036599|XP_016968348.1|DBIA	LOC117578628|XP_034120124.1|DGUA
OG0000745	LOC108022305|XP_016946654.1|DBIA	LOC117592482|XP_034142211.1|DGUA
OG0000745	LOC108036358|XP_016967925.1|DBIA	LOC117592349|XP_034141935.1|DGUA
OG0000746	LOC108026954|XP_016953656.1|DBIA, LOC108029399|XP_016957118.1|DBIA, LOC108029792|XP_016957794.1|DBIA	LOC117578578|XP_034120054.1|DGUA
OG0000747	LOC108030865|XP_016959500.1|DBIA	LOC117589091|XP_034136620.1|DGUA
OG0000747	LOC108030911|XP_016959585.1|DBIA	LOC117589240|XP_034136895.1|DGUA
OG0000748	LOC108027729|XP_016954770.1|DBIA	LOC117584100|XP_034128740.1|DGUA
OG0000748	LOC108023546|XP_016948612.1|DBIA	LOC117588386|XP_034135502.1|DGUA
OG0000750	LOC108031073|XP_016959768.1|DBIA	LOC117583773|XP_034128217.1|DGUA
OG0000751	LOC108026795|XP_016953445.1|DBIA	LOC117591691|XP_034140906.1|DGUA, LOC117589633|XP_034137660.1|DGUA
OG0000751	LOC108026907|XP_016953605.1|DBIA	LOC117589414|XP_034137275.1|DGUA
OG0000752	LOC108036026|XP_016967453.1|DBIA, LOC108028080|XP_016955249.1|DBIA, LOC108023976|XP_016949194.1|DBIA, LOC108029192|XP_016956857.1|DBIA, LOC108033257|XP_016963012.1|DBIA, LOC108033258|XP_016963013.1|DBIA	LOC117585222|XP_034130507.1|DGUA
OG0000753	LOC108027421|XP_016954354.1|DBIA	LOC117583022|XP_034127063.1|DGUA
OG0000753	LOC108028458|XP_016955804.1|DBIA	LOC117586906|XP_034133141.1|DGUA
OG0000754	LOC108033179|XP_016962907.1|DBIA	LOC117581084|XP_034123858.1|DGUA
OG0000755	LOC108032125|XP_016961446.1|DBIA	LOC117589788|XP_034137880.1|DGUA
OG0000755	LOC108031065|XP_016959759.1|DBIA	LOC117589795|XP_034137886.1|DGUA
OG0000756	LOC108026053|XP_016952236.1|DBIA	LOC117585061|XP_034130212.1|DGUA
OG0000757	LOC108035695|XP_016966903.1|DBIA	LOC117579144|XP_034120775.1|DGUA
OG0000758	LOC108035675|XP_016966872.1|DBIA	LOC117589101|XP_034136642.1|DGUA
OG0000758	LOC108035594|XP_016966756.1|DBIA	LOC117589100|XP_034136640.1|DGUA
OG0000759	LOC108035597|XP_016966762.1|DBIA	LOC117589158|XP_034136752.1|DGUA
OG0000759	LOC108035598|XP_016966763.1|DBIA	LOC117589156|XP_034136750.1|DGUA
OG0000760	LOC108026874|XP_016953552.1|DBIA	LOC117591992|XP_034141328.1|DGUA
OG0000761	LOC108034138|XP_016964417.1|DBIA	LOC117584277|XP_034128985.1|DGUA
OG0000761	LOC108034210|XP_016964533.1|DBIA	LOC117584280|XP_034128989.1|DGUA
OG0000762	LOC108036149|XP_016967625.1|DBIA	LOC117588240|XP_034135282.1|DGUA
OG0000762	LOC108028919|XP_016956427.1|DBIA	LOC117584187|XP_034128846.1|DGUA
OG0000763	LOC108034359|XP_016964736.1|DBIA	LOC117583868|XP_034128405.1|DGUA
OG0000763	LOC108033353|XP_016963152.1|DBIA	LOC117583870|XP_034128407.1|DGUA
OG0000764	LOC108031376|XP_016960212.1|DBIA	LOC117583311|XP_034127449.1|DGUA
OG0000764	LOC108025767|XP_016951851.1|DBIA	LOC117590397|XP_034138881.1|DGUA
OG0000765	LOC108028454|XP_016955791.1|DBIA	LOC117587396|XP_034133941.1|DGUA
OG0000765	LOC108023523|XP_016948565.1|DBIA	LOC117588682|XP_034136021.1|DGUA
OG0000766	LOC108032442|XP_016961756.1|DBIA	LOC117587686|XP_034134470.1|DGUA
OG0000766	LOC108023738|XP_016948865.1|DBIA	LOC117581146|XP_034123969.1|DGUA
OG0000767	LOC108036673|XP_016946133.1|DBIA, LOC108030915|XP_016959594.1|DBIA	LOC117580334|XP_034122724.1|DGUA
OG0000768	LOC108028723|XP_016956173.1|DBIA	LOC117587030|XP_034133346.1|DGUA
OG0000769	LOC108026044|XP_016952228.1|DBIA	LOC117585044|XP_034130191.1|DGUA
OG0000769	LOC108027588|XP_016954594.1|DBIA	LOC117581000|XP_034123697.1|DGUA
OG0000770	LOC108022680|XP_016947240.1|DBIA	LOC117586448|XP_034132385.1|DGUA
OG0000771	LOC108035495|XP_016966637.1|DBIA	LOC117587136|XP_034133534.1|DGUA
OG0000771	LOC108035494|XP_016966636.1|DBIA	LOC117587135|XP_034133533.1|DGUA
OG0000772	LOC108022155|XP_016946486.1|DBIA	LOC117591491|XP_034140674.1|DGUA
OG0000772	LOC108030104|XP_016958282.1|DBIA	LOC117580664|XP_034123171.1|DGUA
OG0000773	LOC108029555|XP_016957368.1|DBIA	LOC117578696|XP_034120232.1|DGUA
OG0000773	LOC108027077|XP_016953781.1|DBIA	LOC117586374|XP_034132293.1|DGUA
OG0000774	LOC108026861|XP_016953536.1|DBIA, LOC108026859|XP_016953530.1|DBIA, LOC108026860|XP_016953533.1|DBIA	LOC117591312|XP_034140414.1|DGUA
OG0000775	LOC108029500|XP_016957270.1|DBIA	LOC117585812|XP_034131428.1|DGUA
OG0000775	LOC108022329|XP_016946680.1|DBIA	LOC117592468|XP_034142195.1|DGUA
OG0000776	LOC108026104|XP_016952293.1|DBIA, LOC108028486|XP_016955841.1|DBIA, LOC108028487|XP_016955844.1|DBIA	LOC117585420|XP_034130784.1|DGUA
OG0000777	LOC108024327|XP_016949718.1|DBIA, LOC108024328|XP_016949719.1|DBIA, LOC108024485|XP_016949895.1|DBIA, LOC108024486|XP_016949896.1|DBIA	LOC117583286|XP_034127413.1|DGUA
OG0000778	LOC108028478|XP_016955829.1|DBIA	LOC117580160|XP_034122371.1|DGUA
OG0000778	LOC108031447|XP_016960372.1|DBIA	LOC117590110|XP_034138350.1|DGUA
OG0000779	LOC108033144|XP_016962855.1|DBIA	LOC117588746|XP_034136115.1|DGUA
OG0000780	LOC108036440|XP_016968067.1|DBIA	LOC117578630|XP_034120127.1|DGUA, LOC117578631|XP_034120128.1|DGUA
OG0000781	LOC108033115|XP_016962808.1|DBIA	LOC117590757|XP_034139586.1|DGUA
OG0000781	LOC108030739|XP_016959275.1|DBIA	LOC117579979|XP_034122049.1|DGUA
OG0000782	LOC108035092|XP_016966002.1|DBIA	LOC117587468|XP_034134083.1|DGUA
OG0000782	LOC108036484|XP_016968163.1|DBIA	LOC117580972|XP_034123656.1|DGUA
OG0000783	LOC108035514|XP_016966666.1|DBIA	LOC117587064|XP_034133396.1|DGUA
OG0000783	LOC108023666|XP_016948777.1|DBIA	LOC117590997|XP_034139968.1|DGUA
OG0000784	LOC108034664|XP_016965092.1|DBIA	LOC117589039|XP_034136558.1|DGUA
OG0000784	LOC108023493|XP_016948510.1|DBIA	LOC117591440|XP_034140598.1|DGUA
OG0000785	LOC108024774|XP_016950376.1|DBIA	LOC117583696|XP_034128067.1|DGUA
OG0000786	LOC108031487|XP_016960468.1|DBIA	LOC117581209|XP_034124072.1|DGUA
OG0000786	LOC108027163|XP_016953912.1|DBIA	LOC117589497|XP_034137357.1|DGUA
OG0000787	LOC108034920|XP_016965664.1|DBIA	LOC117580102|XP_034122257.1|DGUA
OG0000787	LOC108024415|XP_016949819.1|DBIA	LOC117588316|XP_034135400.1|DGUA
OG0000788	LOC108033866|XP_016963998.1|DBIA	LOC117582553|XP_034126271.1|DGUA
OG0000788	LOC108028513|XP_016955884.1|DBIA	LOC117580115|XP_034122293.1|DGUA
OG0000789	LOC108033319|XP_016963086.1|DBIA	LOC117587982|XP_034134881.1|DGUA
OG0000789	LOC108033318|XP_016963085.1|DBIA	LOC117587884|XP_034134752.1|DGUA
OG0000790	LOC108036835|XP_016968671.1|DBIA	LOC117581898|XP_034125257.1|DGUA
OG0000790	LOC108036834|XP_016968670.1|DBIA	LOC117581897|XP_034125256.1|DGUA
OG0000791	LOC108025364|XP_016951312.1|DBIA	LOC117584547|XP_034129391.1|DGUA
OG0000791	LOC108026284|XP_016952639.1|DBIA	LOC117585846|XP_034131480.1|DGUA
OG0000792	LOC108027946|XP_016955064.1|DBIA, LOC108027945|XP_016955063.1|DBIA	LOC117582306|XP_034125840.1|DGUA, LOC117582304|XP_034125839.1|DGUA
OG0000793	LOC108031540|XP_016960566.1|DBIA, LOC108023431|XP_016948407.1|DBIA	LOC117586347|XP_034132254.1|DGUA, LOC117591026|XP_034140004.1|DGUA
OG0000794	LOC108027802|XP_016954870.1|DBIA, LOC108023334|XP_016948150.1|DBIA	LOC117588329|XP_034135424.1|DGUA
OG0000795	LOC108025744|XP_016951821.1|DBIA	LOC117581143|XP_034123966.1|DGUA
OG0000795	LOC108025147|XP_016950912.1|DBIA	LOC117590055|XP_034138266.1|DGUA
OG0000796	LOC108031143|XP_016959846.1|DBIA	LOC117589733|XP_034137800.1|DGUA
OG0000796	LOC108025835|XP_016951982.1|DBIA	LOC117591369|XP_034140496.1|DGUA
OG0000797	LOC108024609|XP_016950117.1|DBIA	LOC117586274|XP_034132117.1|DGUA
OG0000797	LOC108024608|XP_016950115.1|DBIA	LOC117585973|XP_034131673.1|DGUA
OG0000798	LOC108029669|XP_016957594.1|DBIA	LOC117582081|XP_034125571.1|DGUA
OG0000798	LOC108029646|XP_016957545.1|DBIA	LOC117581890|XP_034125286.1|DGUA
OG0000799	LOC108031195|XP_016959905.1|DBIA	LOC117586384|XP_034132305.1|DGUA
OG0000799	LOC108023502|XP_016948526.1|DBIA	LOC117581016|XP_034123732.1|DGUA
OG0000800	LOC108028026|XP_016955151.1|DBIA	LOC117587332|XP_034133855.1|DGUA, LOC117587336|XP_034133865.1|DGUA, LOC117587257|XP_034133721.1|DGUA
OG0000801	LOC108022806|XP_016947429.1|DBIA	LOC117592637|XP_034142471.1|DGUA
OG0000802	LOC108033222|XP_016962975.1|DBIA, LOC108033034|XP_016962649.1|DBIA	LOC117588592|XP_034135888.1|DGUA
OG0000803	LOC108033859|XP_016963985.1|DBIA	LOC117584790|XP_034129793.1|DGUA
OG0000803	LOC108035452|XP_016966579.1|DBIA	LOC117587404|XP_034133952.1|DGUA
OG0000804	LOC108022258|XP_016946606.1|DBIA	LOC117592002|XP_034141342.1|DGUA
OG0000804	LOC108027309|XP_016954192.1|DBIA	LOC117586039|XP_034131776.1|DGUA
OG0000805	LOC108029382|XP_016957099.1|DBIA	LOC117588884|XP_034136309.1|DGUA
OG0000806	LOC108027682|XP_016954719.1|DBIA	LOC117582147|XP_034125623.1|DGUA
OG0000807	LOC108034618|XP_016965042.1|DBIA, LOC108027905|XP_016955012.1|DBIA	LOC117582407|XP_034125986.1|DGUA
OG0000808	LOC108025148|XP_016950913.1|DBIA	LOC117583096|XP_034127167.1|DGUA, LOC117583387|XP_034127563.1|DGUA, LOC117583101|XP_034127171.1|DGUA
OG0000810	LOC108030287|XP_016958607.1|DBIA, LOC108030286|XP_016958605.1|DBIA, LOC108030430|XP_016958806.1|DBIA	LOC117578448|XP_034119863.1|DGUA
OG0000811	LOC108024956|XP_016950679.1|DBIA	LOC117590136|XP_034138400.1|DGUA
OG0000811	LOC108036336|XP_016967866.1|DBIA	LOC117578819|XP_034120468.1|DGUA
OG0000812	LOC108032985|XP_016962551.1|DBIA	LOC117588542|XP_034135811.1|DGUA
OG0000812	LOC108030494|XP_016958872.1|DBIA	LOC117589150|XP_034136736.1|DGUA
OG0000813	LOC108029492|XP_016957251.1|DBIA	LOC117586076|XP_034131826.1|DGUA
OG0000813	LOC108029232|XP_016956915.1|DBIA	LOC117582277|XP_034125797.1|DGUA
OG0000814	LOC108033733|XP_016963777.1|DBIA	LOC117581814|XP_034125149.1|DGUA
OG0000815	LOC108029237|XP_016956920.1|DBIA	LOC117584742|XP_034129716.1|DGUA
OG0000816	LOC108025951|XP_016952138.1|DBIA	LOC117591363|XP_034140487.1|DGUA
OG0000816	LOC108027246|XP_016954087.1|DBIA	LOC117586014|XP_034131735.1|DGUA
OG0000817	LOC108025082|XP_016950830.1|DBIA	LOC117585488|XP_034130874.1|DGUA
OG0000817	LOC108025081|XP_016950829.1|DBIA	LOC117585487|XP_034130873.1|DGUA
OG0000818	LOC108023739|XP_016948866.1|DBIA	LOC117580757|XP_034123343.1|DGUA
OG0000819	LOC108023181|XP_016947912.1|DBIA	LOC117580815|XP_034123424.1|DGUA
OG0000819	LOC108023746|XP_016948873.1|DBIA	LOC117581262|XP_034124161.1|DGUA
OG0000820	LOC108036674|XP_016968445.1|DBIA	LOC117592690|XP_034142545.1|DGUA
OG0000821	LOC108023119|XP_016947875.1|DBIA	LOC117591896|XP_034141177.1|DGUA
OG0000822	LOC108034700|XP_016965130.1|DBIA	LOC117589284|XP_034136965.1|DGUA
OG0000822	LOC108036136|XP_016967611.1|DBIA	LOC117587726|XP_034134535.1|DGUA
OG0000824	LOC108034366|XP_016964745.1|DBIA	LOC117582009|XP_034125412.1|DGUA, LOC117588668|XP_034136002.1|DGUA, LOC117580962|XP_034123639.1|DGUA, LOC117591437|XP_034140591.1|DGUA, LOC117591296|XP_034140388.1|DGUA, LOC117591294|XP_034140386.1|DGUA, LOC117591290|XP_034140379.1|DGUA
OG0000825	LOC108034767|XP_016965201.1|DBIA	LOC117589283|XP_034136964.1|DGUA
OG0000825	LOC108032483|XP_016961793.1|DBIA	LOC117584176|XP_034128834.1|DGUA
OG0000826	LOC108022661|XP_016947216.1|DBIA	LOC117592010|XP_034141354.1|DGUA
OG0000828	LOC108024456|XP_016949862.1|DBIA, LOC108024374|XP_016949767.1|DBIA	LOC117583471|XP_034127670.1|DGUA, LOC117591674|XP_034140889.1|DGUA, LOC117583473|XP_034127672.1|DGUA, LOC117591675|XP_034140890.1|DGUA
OG0000830	LOC108025903|XP_016952075.1|DBIA	LOC117581441|XP_034124536.1|DGUA
OG0000831	LOC108034924|XP_016965669.1|DBIA	LOC117592571|XP_034142346.1|DGUA
OG0000832	LOC108036537|XP_016968250.1|DBIA	LOC117592584|XP_034142362.1|DGUA
OG0000832	LOC108033940|XP_016964113.1|DBIA	LOC117591085|XP_034140076.1|DGUA
OG0000833	LOC108035942|XP_016967227.1|DBIA	LOC117579047|XP_034120633.1|DGUA
OG0000834	LOC108025122|XP_016950877.1|DBIA	LOC117582952|XP_034126953.1|DGUA
OG0000835	LOC108028383|XP_016955670.1|DBIA	LOC117579146|XP_034120777.1|DGUA
OG0000836	LOC108033338|XP_016963113.1|DBIA	LOC117591079|XP_034140073.1|DGUA
OG0000836	LOC108034206|XP_016964527.1|DBIA	LOC117584343|XP_034129066.1|DGUA
OG0000837	LOC108026768|XP_016953401.1|DBIA	LOC117580360|XP_034122819.1|DGUA
OG0000837	LOC108021962|XP_016946283.1|DBIA	LOC117580748|XP_034123326.1|DGUA
OG0000838	LOC108034357|XP_016964733.1|DBIA	LOC117582132|XP_034125607.1|DGUA
OG0000838	LOC108033381|XP_016963190.1|DBIA	LOC117582133|XP_034125608.1|DGUA
OG0000839	LOC108027201|XP_016953997.1|DBIA	LOC117584982|XP_034130080.1|DGUA
OG0000840	LOC108029605|XP_016957468.1|DBIA, LOC108022027|XP_016946362.1|DBIA	LOC117580946|XP_034123621.1|DGUA
OG0000841	LOC108021903|XP_016946210.1|DBIA, LOC108036876|XP_016968741.1|DBIA	LOC117590111|XP_034138351.1|DGUA
OG0000842	LOC108029795|XP_016957798.1|DBIA	LOC117582888|XP_034126864.1|DGUA
OG0000842	LOC108031707|XP_016960861.1|DBIA	LOC117585435|XP_034130801.1|DGUA
OG0000843	LOC108026772|XP_016953405.1|DBIA	LOC117579533|XP_034121345.1|DGUA
OG0000844	LOC108026789|XP_016953439.1|DBIA	LOC117589971|XP_034138167.1|DGUA
OG0000844	LOC108027182|XP_016953971.1|DBIA	LOC117586625|XP_034132734.1|DGUA
OG0000845	LOC108023770|XP_016948899.1|DBIA	LOC117588553|XP_034135826.1|DGUA
OG0000845	LOC108023659|XP_016948767.1|DBIA	LOC117591036|XP_034140021.1|DGUA
OG0000846	LOC108026354|XP_016952750.1|DBIA	LOC117585380|XP_034130719.1|DGUA, LOC117585059|XP_034130210.1|DGUA
