Orthogroup	DBIA.longest_only	DVIR.longest_only
OG0000304	LOC108023883|XP_016949056.1|DBIA	LOC6629751|XP_015027061.1|DVIR
OG0000304	LOC108023888|XP_016949063.1|DBIA	LOC6629752|XP_002053894.2|DVIR
OG0000305	LOC108030706|XP_016959235.1|DBIA	LOC6624552|XP_002048253.2|DVIR
OG0000305	LOC108030533|XP_016958915.1|DBIA	LOC6624672|XP_002048250.1|DVIR
OG0000306	LOC108022207|XP_016946550.1|DBIA	LOC6624940|XP_002049039.1|DVIR
OG0000306	LOC108022177|XP_016946518.1|DBIA	LOC6628060|XP_002051529.1|DVIR
OG0000306	LOC108025790|XP_016951909.1|DBIA	LOC6633321|XP_032296574.1|DVIR
OG0000307	LOC108023926|XP_016949103.1|DBIA	LOC6629363|XP_032292253.1|DVIR
OG0000307	LOC108024569|XP_016950055.1|DBIA	LOC6632309|XP_032289777.1|DVIR
OG0000308	LOC108032476|XP_016961787.1|DBIA, LOC108032050|XP_016961351.1|DBIA, LOC108031294|XP_016960026.1|DBIA	LOC6630424|XP_002053736.1|DVIR
OG0000308	LOC108036120|XP_016967594.1|DBIA	LOC6634058|XP_002057891.1|DVIR
OG0000309	LOC108031164|XP_016959872.1|DBIA, LOC108031420|XP_016960309.1|DBIA, LOC108031419|XP_016960308.1|DBIA, LOC108031181|XP_016959890.1|DBIA	LOC6629955|XP_002053613.1|DVIR
OG0000310	LOC108023928|XP_016949101.1|DBIA, LOC108028215|XP_016955368.1|DBIA	LOC6631531|XP_002055338.1|DVIR, LOC116650489|XP_032290122.1|DVIR, LOC6626471|XP_002050373.1|DVIR
OG0000311	LOC108031849|XP_016961091.1|DBIA, LOC108031402|XP_016960275.1|DBIA	LOC6630806|XP_015026962.1|DVIR, LOC6627632|XP_002051098.2|DVIR
OG0000311	LOC108027582|XP_016954585.1|DBIA	LOC6632056|XP_002055109.1|DVIR
OG0000312	LOC108032655|XP_016962100.1|DBIA	LOC6634109|XP_032293864.1|DVIR
OG0000312	LOC108029166|XP_016956796.1|DBIA	LOC6627720|XP_015028651.1|DVIR
OG0000313	LOC108036770|XP_016968599.1|DBIA	LOC6628146|XP_002052433.1|DVIR
OG0000313	LOC108034339|XP_016964711.1|DBIA, LOC108032610|XP_016962029.1|DBIA	LOC6633976|XP_002057484.1|DVIR
OG0000314	LOC108035130|XP_016966063.1|DBIA	LOC6628315|XP_002052739.1|DVIR
OG0000314	LOC108034910|XP_016965642.1|DBIA	LOC6628314|XP_032293982.1|DVIR
OG0000315	LOC108028939|XP_016956447.1|DBIA, LOC108036188|XP_016967668.1|DBIA, LOC108028938|XP_016956446.1|DBIA, LOC108032753|XP_016962232.1|DBIA, LOC108022181|XP_016946521.1|DBIA, LOC108029270|XP_016956958.1|DBIA	LOC6629170|XP_002051909.1|DVIR
OG0000316	LOC108029921|XP_016957905.1|DBIA	LOC6627031|XP_002050946.2|DVIR
OG0000316	LOC108029958|XP_016957950.1|DBIA	LOC6627033|XP_032292256.1|DVIR
OG0000317	LOC108024478|XP_016949887.1|DBIA	LOC116651261|XP_032293176.1|DVIR
OG0000319	LOC108024516|XP_016949954.1|DBIA, LOC108024512|XP_016949949.1|DBIA, LOC108024511|XP_016949948.1|DBIA	LOC6629723|XP_002053603.2|DVIR, LOC6629724|XP_002053604.1|DVIR, LOC6630416|XP_002053291.1|DVIR
OG0000320	LOC108031800|XP_016961009.1|DBIA	LOC6633166|XP_002055796.2|DVIR
OG0000321	LOC108033609|XP_016963460.1|DBIA	LOC6627886|XP_032294458.1|DVIR
OG0000321	LOC108033608|XP_016963459.1|DBIA	LOC6627887|XP_002052293.2|DVIR
OG0000322	LOC108026091|XP_016952279.1|DBIA	LOC6633096|XP_002056279.2|DVIR
OG0000322	LOC108023203|XP_016947952.1|DBIA	LOC6634783|XP_032296376.1|DVIR
OG0000322	LOC108023368|XP_016948257.1|DBIA	LOC6633392|XP_002056776.1|DVIR
OG0000323	LOC108032592|XP_016961994.1|DBIA	LOC6634317|XP_002057457.1|DVIR
OG0000323	LOC108026244|XP_016952574.1|DBIA	LOC6635151|XP_002058635.2|DVIR
OG0000324	LOC108029467|XP_016957207.1|DBIA	LOC6635346|XP_002058873.2|DVIR
OG0000325	LOC108035873|XP_016967110.1|DBIA	LOC6624446|XP_002047583.1|DVIR
OG0000325	LOC108035879|XP_016967118.1|DBIA	LOC6624325|XP_002047582.1|DVIR
OG0000327	LOC108030135|XP_016958339.1|DBIA	LOC6625259|XP_002050688.1|DVIR
OG0000327	LOC108030136|XP_016958340.1|DBIA	LOC6625258|XP_002050687.2|DVIR
OG0000327	LOC108029902|XP_016957881.1|DBIA	LOC6625257|XP_002050686.2|DVIR
OG0000328	LOC108022754|XP_016947341.1|DBIA	LOC6623998|XP_002047840.2|DVIR
OG0000328	LOC108034457|XP_016964831.1|DBIA	LOC6623939|XP_002047839.1|DVIR
OG0000329	LOC108033881|XP_016964013.1|DBIA	LOC6624393|XP_002047887.1|DVIR
OG0000329	LOC108033845|XP_016963964.1|DBIA	LOC6627805|XP_002051767.1|DVIR
OG0000330	LOC108026125|XP_016952317.1|DBIA, LOC108026124|XP_016952316.1|DBIA, LOC108025991|XP_016952172.1|DBIA	LOC116650668|XP_032290899.1|DVIR
OG0000331	LOC108036777|XP_016968605.1|DBIA	LOC6628041|XP_015028515.1|DVIR
OG0000332	LOC108034232|XP_016964568.1|DBIA	LOC6633382|XP_002056793.1|DVIR
OG0000332	LOC108025920|XP_016952096.1|DBIA	LOC6632187|XP_002055642.2|DVIR
OG0000333	LOC108034462|XP_016964835.1|DBIA, LOC108035247|XP_016966269.1|DBIA	LOC6623853|XP_002047831.2|DVIR
OG0000334	LOC108036557|XP_016968285.1|DBIA, LOC108025871|XP_016952032.1|DBIA	LOC6626702|XP_002049901.1|DVIR
OG0000334	LOC108036201|XP_016967681.1|DBIA	LOC6625879|XP_002049329.1|DVIR
OG0000335	LOC108032438|XP_016961750.1|DBIA	LOC6633943|XP_002057613.1|DVIR
OG0000335	LOC108032387|XP_016961698.1|DBIA	LOC6633922|XP_032293633.1|DVIR
OG0000336	LOC108025388|XP_016951349.1|DBIA	LOC6632571|XP_002056330.1|DVIR
OG0000336	LOC108026303|XP_016952675.1|DBIA	LOC6630488|XP_002053195.1|DVIR
OG0000336	LOC108026302|XP_016952674.1|DBIA	LOC6630487|XP_015027238.1|DVIR
OG0000337	LOC108024923|XP_016950609.1|DBIA, LOC108024922|XP_016950608.1|DBIA	LOC6624346|XP_032291252.1|DVIR
OG0000337	LOC108024108|XP_016949375.1|DBIA	LOC6622621|XP_032290498.1|DVIR
OG0000337	LOC108034619|XP_016965044.1|DBIA	LOC116649788|XP_032288798.1|DVIR
OG0000338	LOC108029296|XP_016956998.1|DBIA	LOC6624390|XP_032290896.1|DVIR
OG0000338	LOC108022899|XP_016947589.1|DBIA	LOC6627233|XP_002050522.1|DVIR
OG0000339	LOC108035026|XP_016965859.1|DBIA	LOC6623523|XP_002046195.1|DVIR
OG0000340	LOC108022890|XP_016947576.1|DBIA	LOC6627223|XP_002049852.1|DVIR
OG0000341	LOC108030505|XP_016958882.1|DBIA, LOC108030542|XP_016958924.1|DBIA, LOC108030549|XP_016958931.1|DBIA, LOC108030543|XP_016958925.1|DBIA	LOC6622426|XP_002048426.1|DVIR
OG0000342	LOC108025945|XP_016952131.1|DBIA	LOC6636671|XP_002060149.1|DVIR
OG0000342	LOC108022269|XP_016946616.1|DBIA	LOC6631407|XP_002055416.1|DVIR, LOC6624973|XP_002049481.2|DVIR
OG0000343	LOC108032064|XP_016961371.1|DBIA, LOC108029953|XP_016957945.1|DBIA	LOC6629592|XP_002052999.1|DVIR
OG0000343	LOC108024930|XP_016950617.1|DBIA	LOC6634993|XP_002058495.3|DVIR
OG0000344	LOC108022941|XP_016947643.1|DBIA	LOC6625816|XP_002050598.2|DVIR
OG0000344	LOC108025450|XP_016951438.1|DBIA	LOC6635085|XP_002058415.1|DVIR
OG0000345	LOC108036350|XP_016967913.1|DBIA	LOC6635881|XP_002059354.1|DVIR
OG0000345	LOC108029496|XP_016957257.1|DBIA	LOC6626995|XP_032293082.1|DVIR
OG0000346	LOC108026829|XP_016953489.1|DBIA, LOC108026486|XP_016952923.1|DBIA, LOC108022130|XP_016946460.1|DBIA, LOC108026514|XP_016952949.1|DBIA, LOC108026487|XP_016952924.1|DBIA	LOC6636472|XP_002059921.1|DVIR
OG0000347	LOC108025592|XP_016951610.1|DBIA	LOC6636009|XP_002059509.1|DVIR
OG0000347	LOC108028718|XP_016956165.1|DBIA	LOC6624009|XP_002047401.1|DVIR
OG0000347	LOC108027870|XP_016954973.1|DBIA	LOC6627535|XP_015028234.1|DVIR
OG0000348	LOC108029179|XP_016956831.1|DBIA	LOC6628887|XP_032294611.1|DVIR
OG0000348	LOC108027936|XP_016955054.1|DBIA	LOC6627480|XP_032294250.1|DVIR
OG0000349	LOC108032393|XP_016961703.1|DBIA, LOC108032778|XP_016962269.1|DBIA	LOC6634352|XP_002057816.1|DVIR
OG0000350	LOC108034586|XP_016965008.1|DBIA	LOC6624163|XP_032291194.1|DVIR
OG0000350	LOC108034607|XP_016965030.1|DBIA	LOC6624215|XP_032291193.1|DVIR
OG0000350	LOC108025223|XP_016951059.1|DBIA	LOC6630571|XP_002053920.2|DVIR
OG0000351	LOC108022167|XP_016946500.1|DBIA	LOC6627015|XP_032292806.1|DVIR
OG0000351	LOC108022218|XP_016946561.1|DBIA	LOC116651100|XP_032292810.1|DVIR
OG0000353	LOC108031936|XP_016961205.1|DBIA	LOC6629839|XP_002054539.1|DVIR
OG0000353	LOC108027412|XP_016954343.1|DBIA	LOC6628915|XP_002051383.1|DVIR
OG0000354	LOC108029041|XP_016956581.1|DBIA	LOC6628416|XP_002052329.2|DVIR
OG0000354	LOC108028976|XP_016956504.1|DBIA	LOC6628870|XP_002052336.1|DVIR
OG0000355	LOC108029653|XP_016957567.1|DBIA	LOC6626312|XP_002050391.1|DVIR
OG0000355	LOC108026921|XP_016953621.1|DBIA	LOC6625535|XP_002051017.2|DVIR, LOC6625536|XP_002051018.1|DVIR
OG0000358	LOC108031296|XP_016960029.1|DBIA	LOC6630382|XP_002054008.1|DVIR
OG0000358	LOC108031510|XP_016960514.1|DBIA	LOC6629899|XP_002053994.1|DVIR
OG0000359	LOC108030504|XP_016958881.1|DBIA, LOC108030551|XP_016958933.1|DBIA, LOC108030545|XP_016958928.1|DBIA, LOC108030501|XP_016958879.1|DBIA	LOC6622131|XP_002048427.1|DVIR
OG0000360	LOC108026017|XP_016952196.1|DBIA, LOC108026058|XP_016952241.1|DBIA, LOC108026419|XP_016952837.1|DBIA, LOC108026420|XP_016952838.1|DBIA, LOC108026025|XP_016952206.1|DBIA	LOC6630633|XP_002053631.3|DVIR
OG0000361	LOC108024875|XP_016950509.1|DBIA, LOC108027175|XP_016953949.1|DBIA	LOC6629248|XP_002051272.2|DVIR
OG0000361	LOC108036809|XP_016968645.1|DBIA	LOC6629004|XP_032293481.1|DVIR
OG0000362	LOC108036683|XP_016968453.1|DBIA	LOC6636218|XP_002059719.1|DVIR
OG0000362	LOC108030837|XP_016959451.1|DBIA	LOC6622984|XP_002047666.1|DVIR
OG0000363	LOC108026139|XP_016952353.1|DBIA	LOC6632747|XP_032289618.1|DVIR
OG0000363	LOC108034824|XP_016965411.1|DBIA	LOC6624106|XP_032290277.1|DVIR
OG0000364	LOC108034477|XP_016964861.1|DBIA	LOC6624256|XP_032290918.1|DVIR
OG0000365	LOC108022985|XP_016947700.1|DBIA	LOC6635815|XP_015024216.1|DVIR
OG0000365	LOC108034212|XP_016964540.1|DBIA	LOC6635784|XP_002059180.3|DVIR
OG0000366	LOC108032369|XP_016961697.1|DBIA	LOC6631804|XP_032295746.1|DVIR
OG0000366	LOC108025533|XP_016951549.1|DBIA	LOC6630235|XP_032294927.1|DVIR
OG0000367	LOC108034988|XP_016965807.1|DBIA	LOC6624243|XP_002047113.1|DVIR
OG0000367	LOC108026730|XP_016953330.1|DBIA	LOC6626796|XP_002049947.1|DVIR
OG0000368	LOC108030637|XP_016959136.1|DBIA	LOC6623736|XP_002048595.2|DVIR
OG0000370	LOC108035874|XP_016967111.1|DBIA	LOC6626754|XP_002050257.1|DVIR, LOC6626753|XP_002050256.1|DVIR
OG0000370	LOC108026611|XP_016953084.1|DBIA	LOC26531085|XP_032290566.1|DVIR, LOC6623033|XP_002047218.1|DVIR
OG0000371	LOC108025591|XP_016951609.1|DBIA	LOC6636006|XP_002059506.2|DVIR
OG0000372	LOC108033507|XP_016963339.1|DBIA, LOC108033281|XP_016963037.1|DBIA	LOC26530947|XP_015028877.2|DVIR
OG0000373	LOC108026563|XP_016953002.1|DBIA	LOC6622149|XP_002047559.2|DVIR
OG0000373	LOC108023858|XP_016948995.1|DBIA	LOC6629250|XP_002052774.2|DVIR, LOC6629251|XP_002052775.1|DVIR, LOC6635691|XP_002059264.1|DVIR
OG0000374	LOC108030720|XP_016959251.1|DBIA	LOC6622613|XP_002047522.1|DVIR
OG0000375	LOC108034814|XP_016965349.1|DBIA, LOC108034816|XP_016965351.1|DBIA, LOC108034815|XP_016965350.1|DBIA	LOC116650537|XP_032290365.1|DVIR, LOC6623269|XP_002047274.2|DVIR
OG0000377	LOC108024848|XP_016950475.1|DBIA	LOC6636655|XP_002060133.2|DVIR
OG0000378	LOC108022811|XP_016947436.1|DBIA	LOC6626616|XP_002050600.1|DVIR
OG0000378	LOC108023680|XP_016948791.1|DBIA	LOC6633790|XP_002056962.1|DVIR
OG0000379	LOC108036373|XP_016967953.1|DBIA, LOC108036372|XP_016967951.1|DBIA, LOC108036371|XP_016967949.1|DBIA	LOC6626307|XP_032291609.1|DVIR
OG0000380	LOC108028737|XP_016956192.1|DBIA	LOC6623355|XP_002047314.1|DVIR
OG0000381	LOC108027948|XP_016955066.1|DBIA	LOC6628737|XP_002051074.1|DVIR
OG0000381	LOC108036779|XP_016968609.1|DBIA	LOC6627386|XP_002051076.1|DVIR
OG0000382	LOC108030922|XP_016959605.1|DBIA	LOC6622325|XP_002047918.1|DVIR
OG0000383	LOC108029283|XP_016956971.1|DBIA	LOC6628922|XP_002052345.1|DVIR
OG0000383	LOC108034312|XP_016964674.1|DBIA	LOC6628955|XP_002052358.2|DVIR
OG0000384	LOC108030376|XP_016958735.1|DBIA	LOC6624930|XP_032292262.1|DVIR
OG0000384	LOC108030352|XP_016958708.1|DBIA	LOC6624931|XP_002050131.3|DVIR
OG0000385	LOC108032980|XP_016962543.1|DBIA	LOC6634703|XP_002058314.3|DVIR
OG0000385	LOC108032977|XP_016962539.1|DBIA	LOC6634704|XP_002058315.2|DVIR
OG0000386	LOC108034635|XP_016965061.1|DBIA	LOC6636608|XP_002060045.2|DVIR, LOC116650022|XP_032289247.1|DVIR
OG0000386	LOC108026437|XP_016952863.1|DBIA	LOC6632705|XP_002055843.1|DVIR
OG0000388	LOC108034546|XP_016964962.1|DBIA, LOC108035684|XP_016966887.1|DBIA, LOC108034469|XP_016964841.1|DBIA	LOC6622484|XP_002047952.1|DVIR, LOC6624196|XP_002047435.1|DVIR, LOC6623529|XP_032291310.1|DVIR
OG0000389	LOC108031085|XP_016959783.1|DBIA	LOC6623180|XP_015031013.1|DVIR
OG0000390	LOC108033251|XP_016963006.1|DBIA	LOC6627760|XP_002051133.2|DVIR
OG0000391	LOC108030313|XP_016958640.1|DBIA	LOC6626810|XP_002050927.1|DVIR
OG0000391	LOC108030373|XP_016958732.1|DBIA	LOC6626946|XP_032291914.1|DVIR
OG0000392	LOC108029299|XP_016956991.1|DBIA	LOC6628186|XP_002052920.1|DVIR
OG0000392	LOC108029294|XP_016956985.1|DBIA	LOC6628188|XP_002052921.1|DVIR
OG0000393	LOC108033637|XP_016963545.1|DBIA	LOC6628271|XP_032294358.1|DVIR
OG0000393	LOC108033865|XP_016963996.1|DBIA	LOC6628273|XP_015028603.2|DVIR
OG0000394	LOC108025950|XP_016952137.1|DBIA	LOC6633270|XP_002057151.2|DVIR
OG0000394	LOC108025949|XP_016952136.1|DBIA	LOC6633271|XP_002057152.1|DVIR
OG0000395	LOC108034630|XP_016965057.1|DBIA	LOC26531070|XP_015031685.1|DVIR
OG0000395	LOC108034435|XP_016964809.1|DBIA	LOC6624124|XP_002048329.3|DVIR
OG0000395	LOC108034437|XP_016964810.1|DBIA	LOC116650721|XP_032291074.1|DVIR
OG0000396	LOC108033492|XP_016963319.1|DBIA, LOC108033298|XP_016963054.1|DBIA, LOC108033450|XP_016963271.1|DBIA, LOC108033313|XP_016963078.1|DBIA	LOC6629146|XP_002052893.1|DVIR
OG0000398	LOC108026614|XP_016953087.1|DBIA	LOC6625599|XP_002050259.2|DVIR
OG0000398	LOC108026615|XP_016953088.1|DBIA	LOC6624519|XP_002047653.2|DVIR, LOC6624349|XP_002047652.1|DVIR
OG0000399	LOC108025445|XP_016951430.1|DBIA	LOC6631075|XP_015027615.1|DVIR
OG0000399	LOC108022857|XP_016947521.1|DBIA	LOC6631076|XP_032295388.1|DVIR, LOC116651955|XP_032295392.1|DVIR
OG0000401	LOC108035902|XP_016967152.1|DBIA, LOC108027574|XP_016954570.1|DBIA, LOC108027576|XP_016954572.1|DBIA	LOC6631915|XP_032296271.1|DVIR
OG0000402	LOC108033168|XP_016962890.1|DBIA	LOC6631433|XP_002055541.1|DVIR
OG0000403	LOC108025374|XP_016951331.1|DBIA	LOC6631267|XP_002053819.1|DVIR
OG0000403	LOC108022687|XP_016947248.1|DBIA	LOC6626077|XP_032292570.1|DVIR
OG0000404	LOC108025490|XP_016951494.1|DBIA	LOC6632793|XP_002056111.3|DVIR
OG0000405	LOC108033192|XP_016962925.1|DBIA	LOC6634524|XP_032296377.1|DVIR
OG0000405	LOC108031659|XP_016960784.1|DBIA	LOC6631219|XP_002053962.1|DVIR
OG0000406	LOC108035627|XP_016966809.1|DBIA	LOC6623096|XP_002046615.1|DVIR
OG0000406	LOC108022156|XP_016946487.1|DBIA	LOC6636490|XP_002059852.1|DVIR
OG0000407	LOC108031194|XP_016959907.1|DBIA	LOC6623995|XP_002046273.1|DVIR
OG0000407	LOC108029789|XP_016957793.1|DBIA	LOC6623973|XP_032290458.1|DVIR
OG0000408	LOC108023702|XP_016948823.1|DBIA	LOC6634016|XP_002057859.1|DVIR, LOC6634015|XP_032293425.1|DVIR, LOC26531741|XP_015025408.1|DVIR, LOC6634012|XP_002057855.2|DVIR
OG0000408	LOC108034162|XP_016964458.1|DBIA	LOC6628005|XP_002051411.1|DVIR
OG0000409	LOC108022226|XP_016946573.1|DBIA	LOC6626944|XP_002050082.1|DVIR
OG0000409	LOC108036619|XP_016968374.1|DBIA	LOC6625366|XP_002049062.1|DVIR
OG0000410	LOC108033829|XP_016963944.1|DBIA, LOC108033830|XP_016963945.1|DBIA, LOC108033325|XP_016963099.1|DBIA	LOC6628219|XP_002052705.3|DVIR
OG0000411	LOC108031603|XP_016960671.1|DBIA	LOC6629263|XP_032295172.1|DVIR
OG0000411	LOC108032383|XP_016961693.1|DBIA	LOC6634116|XP_002057884.1|DVIR
OG0000412	LOC108029772|XP_016957769.1|DBIA	LOC6626771|XP_002049835.1|DVIR
OG0000412	LOC108035567|XP_016966725.1|DBIA	LOC6624144|XP_002047876.1|DVIR
OG0000413	LOC108031308|XP_016960042.1|DBIA	LOC6633161|XP_002056610.1|DVIR
OG0000413	LOC108023803|XP_016948933.1|DBIA, LOC108032855|XP_016962345.1|DBIA	LOC6632904|XP_032289862.1|DVIR
OG0000414	LOC108024274|XP_016949656.1|DBIA	LOC6626855|XP_002049226.1|DVIR
OG0000415	LOC108022564|XP_016947051.1|DBIA	LOC6625903|XP_032292853.1|DVIR
OG0000415	LOC108022889|XP_016947574.1|DBIA	LOC6625900|XP_002049712.1|DVIR
OG0000416	LOC108023563|XP_016948643.1|DBIA	LOC6634473|XP_002058244.1|DVIR
OG0000416	LOC108023612|XP_016948708.1|DBIA	LOC6631751|XP_002055030.1|DVIR
OG0000417	LOC108025446|XP_016951432.1|DBIA	LOC6631278|XP_002054062.1|DVIR
OG0000418	LOC108023620|XP_016948720.1|DBIA	LOC6633412|XP_002056811.2|DVIR
OG0000418	LOC108035814|XP_016967051.1|DBIA	LOC6635436|XP_002059072.2|DVIR
OG0000419	LOC108026692|XP_016953270.1|DBIA	LOC6625526|XP_032292265.1|DVIR
OG0000419	LOC108032970|XP_016962530.1|DBIA	LOC6634623|XP_032296400.1|DVIR
OG0000421	LOC108029102|XP_016956686.1|DBIA	LOC6628515|XP_032293742.1|DVIR
OG0000421	LOC108033639|XP_016963546.1|DBIA	LOC6635620|XP_002059139.1|DVIR
OG0000422	LOC108028870|XP_016956349.1|DBIA	LOC6630926|XP_002054315.2|DVIR
OG0000423	LOC108030231|XP_016958511.1|DBIA	LOC6624795|XP_002049346.2|DVIR
OG0000423	LOC108030113|XP_016958298.1|DBIA	LOC6624794|XP_002049345.1|DVIR
OG0000424	LOC108030243|XP_016958538.1|DBIA, LOC108023890|XP_016949065.1|DBIA	LOC6635364|XP_015024683.1|DVIR
OG0000424	LOC108030382|XP_016958743.1|DBIA	LOC6635365|XP_032293201.1|DVIR
OG0000425	LOC108029763|XP_016957757.1|DBIA	LOC6626769|XP_002049833.2|DVIR
OG0000426	LOC108027613|XP_016954626.1|DBIA, LOC108027625|XP_016954638.1|DBIA	LOC6625537|XP_002050539.1|DVIR
OG0000427	LOC108030907|XP_016959580.1|DBIA	LOC116651904|XP_032295234.1|DVIR, LOC116650490|XP_032290091.1|DVIR, LOC116650487|XP_032290080.1|DVIR, LOC116650990|XP_032292344.1|DVIR, LOC116649947|XP_032289116.1|DVIR, LOC116649907|XP_032289080.1|DVIR, LOC116651143|XP_032292914.1|DVIR, LOC116649983|XP_032289195.1|DVIR, LOC116650045|XP_032289253.1|DVIR
OG0000428	LOC108028047|XP_016955174.1|DBIA, LOC108028683|XP_016956112.1|DBIA	LOC6624025|XP_002046296.1|DVIR
OG0000428	LOC108028685|XP_016956114.1|DBIA	LOC6624057|XP_002046295.2|DVIR
OG0000429	LOC108022157|XP_016946488.1|DBIA	LOC6625303|XP_032293281.1|DVIR
OG0000429	LOC108022995|XP_016947713.1|DBIA	LOC6625302|XP_032293301.1|DVIR
OG0000429	LOC108023073|XP_016947813.1|DBIA	LOC116651269|XP_032293282.1|DVIR
OG0000430	LOC108025496|XP_016951499.1|DBIA, LOC108025494|XP_016951498.1|DBIA	LOC116652119|XP_032295928.1|DVIR, LOC6629479|XP_002054074.1|DVIR, LOC6629482|XP_032295631.1|DVIR
OG0000430	LOC108023740|XP_016948870.1|DBIA	LOC6629397|XP_002053577.1|DVIR, LOC6629396|XP_002053576.2|DVIR
OG0000433	LOC108023474|XP_016948485.1|DBIA	LOC6633599|XP_002056995.1|DVIR
OG0000433	LOC108028785|XP_016956254.1|DBIA	LOC6624694|XP_002047192.1|DVIR
OG0000434	LOC108024853|XP_016950484.1|DBIA	LOC6632297|XP_002055986.1|DVIR
OG0000434	LOC108029679|XP_016957618.1|DBIA	LOC26530473|XP_015024370.1|DVIR, LOC6635878|XP_002059351.2|DVIR
OG0000435	LOC108027506|XP_016954439.1|DBIA	LOC6631572|XP_032296112.1|DVIR
OG0000437	LOC108034267|XP_016964615.1|DBIA	LOC6628087|XP_002051147.1|DVIR
OG0000437	LOC108033857|XP_016963981.1|DBIA	LOC6629200|XP_002052619.1|DVIR
OG0000438	LOC108024919|XP_016950606.1|DBIA, LOC108025359|XP_016951308.1|DBIA	LOC6633075|XP_002056147.1|DVIR
OG0000439	LOC108036789|XP_016968623.1|DBIA	LOC6633953|XP_002057840.2|DVIR
OG0000439	LOC108034590|XP_016965012.1|DBIA	LOC6622954|XP_032290936.1|DVIR
OG0000440	LOC108026542|XP_016952979.1|DBIA	LOC6626763|XP_002050917.1|DVIR
OG0000440	LOC108029713|XP_016957677.1|DBIA	LOC6625760|XP_002048726.2|DVIR
OG0000441	LOC108026498|XP_016952933.1|DBIA	LOC6624752|XP_032292151.1|DVIR
OG0000441	LOC108026594|XP_016953055.1|DBIA	LOC6624751|XP_032292299.1|DVIR
OG0000443	LOC108031345|XP_016960101.1|DBIA	LOC6624489|XP_002047100.1|DVIR
OG0000443	LOC108031217|XP_016959944.1|DBIA	LOC6624442|XP_002047101.1|DVIR
OG0000444	LOC108036774|XP_016968602.1|DBIA	LOC6629079|XP_002051602.1|DVIR
OG0000444	LOC108036797|XP_016968633.1|DBIA	LOC6629198|XP_002051600.1|DVIR
OG0000446	LOC108032989|XP_016962555.1|DBIA	LOC6632972|XP_032289825.1|DVIR
OG0000446	LOC108036381|XP_016967972.1|DBIA	LOC26530992|XP_015024379.2|DVIR
OG0000447	LOC108034943|XP_016965711.1|DBIA	LOC6622324|XP_002046392.1|DVIR
OG0000448	LOC108025472|XP_016951473.1|DBIA	LOC6632922|XP_002055925.1|DVIR
OG0000448	LOC108025532|XP_016951548.1|DBIA	LOC6627517|XP_002051626.1|DVIR
OG0000449	LOC108028601|XP_016956009.1|DBIA	LOC6623397|XP_002046815.1|DVIR
OG0000449	LOC108032659|XP_016962107.1|DBIA	LOC6633923|XP_002057615.2|DVIR
OG0000450	LOC108025594|XP_016951612.1|DBIA	LOC6631951|XP_032295430.1|DVIR
OG0000450	LOC108023542|XP_016948601.1|DBIA	LOC6631321|XP_015026456.1|DVIR
OG0000451	LOC108023224|XP_016947985.1|DBIA	LOC6634727|XP_002058326.1|DVIR
OG0000451	LOC108023221|XP_016947981.1|DBIA	LOC6634729|XP_002058328.1|DVIR
OG0000453	LOC108032247|XP_016961599.1|DBIA	LOC6629644|XP_002054849.2|DVIR
OG0000453	LOC108031168|XP_016959877.1|DBIA	LOC6629567|XP_002054850.1|DVIR
OG0000454	LOC108027454|XP_016954396.1|DBIA, LOC108034942|XP_016965710.1|DBIA	LOC6628227|XP_002051175.1|DVIR
OG0000455	LOC108029562|XP_016957400.1|DBIA	LOC6625184|XP_002050742.1|DVIR
OG0000456	LOC108036686|XP_016968466.1|DBIA	LOC6636214|XP_002059715.2|DVIR
OG0000456	LOC108032629|XP_016962057.1|DBIA	LOC6634129|XP_032289015.1|DVIR
OG0000457	LOC108032808|XP_016962308.1|DBIA	LOC6627633|XP_002051099.1|DVIR
OG0000457	LOC108021921|XP_016946237.1|DBIA	LOC6628705|XP_002051323.2|DVIR
OG0000458	LOC108033629|XP_016963522.1|DBIA	LOC6635764|XP_015024523.1|DVIR
OG0000460	LOC108027678|XP_016954713.1|DBIA	LOC6627660|XP_002051724.1|DVIR
OG0000462	LOC108031519|XP_016960526.1|DBIA	LOC26530806|XP_015027827.1|DVIR
OG0000462	LOC108031517|XP_016960524.1|DBIA	LOC26531733|XP_015027930.1|DVIR
OG0000463	LOC108024495|XP_016949919.1|DBIA	LOC6630610|XP_002054485.2|DVIR
OG0000463	LOC108035765|XP_016966957.1|DBIA, LOC108024494|XP_016949917.1|DBIA	LOC6629547|XP_032292309.1|DVIR
OG0000464	LOC108033631|XP_016963536.1|DBIA	LOC6635763|XP_002059229.2|DVIR
OG0000464	LOC108034063|XP_016964306.1|DBIA	LOC6635762|XP_015024407.1|DVIR
OG0000464	LOC108029002|XP_016956534.1|DBIA	LOC6628869|XP_002052335.2|DVIR
OG0000465	LOC108032205|XP_016961552.1|DBIA	LOC6630641|XP_032288927.1|DVIR
OG0000465	LOC108031649|XP_016960768.1|DBIA	LOC6630604|XP_002053023.1|DVIR
OG0000466	LOC108023576|XP_016948660.1|DBIA	LOC6635471|XP_015024613.1|DVIR
OG0000466	LOC108036856|XP_016968718.1|DBIA	LOC6635652|XP_002059120.1|DVIR
OG0000467	LOC108030045|XP_016958106.1|DBIA	LOC6636513|XP_032292686.1|DVIR
