Orthogroup	DBIA.longest_only	DEUG.longest_only
OG0001128	LOC108022996|XP_016947714.1|DBIA	LOC108113115|XP_017079102.1|DEUG
OG0001129	LOC108021913|XP_016946225.1|DBIA	LOC108102497|XP_017063009.1|DEUG
OG0001130	LOC108035315|XP_016966382.1|DBIA	LOC108110947|XP_017075729.1|DEUG
OG0001131	LOC108035984|XP_016967317.1|DBIA	LOC108102344|XP_017062674.1|DEUG
OG0001133	LOC108033813|XP_016963923.1|DBIA	LOC108115470|XP_017082413.1|DEUG
OG0001134	LOC108026831|XP_016953491.1|DBIA	LOC108109218|XP_017073171.1|DEUG
OG0001135	LOC108031327|XP_016960066.1|DBIA	LOC108116970|XP_017084618.1|DEUG
OG0001136	LOC108031335|XP_016960077.1|DBIA	LOC108112745|XP_017078476.1|DEUG
OG0001137	LOC108031025|XP_016959714.1|DBIA	LOC108109408|XP_017073395.1|DEUG
OG0001138	LOC108029097|XP_016956681.1|DBIA	LOC108102849|XP_017063535.1|DEUG
OG0001140	LOC108032014|XP_016961307.1|DBIA	LOC108115621|XP_017082658.1|DEUG
OG0001141	LOC108031047|XP_016959737.1|DBIA, LOC108032218|XP_016961569.1|DBIA	LOC108110262|XP_017074739.1|DEUG
OG0001142	LOC108031045|XP_016959735.1|DBIA	LOC108117150|XP_017084899.1|DEUG
OG0001143	LOC108029070|XP_016956631.1|DBIA	LOC108105779|XP_017067993.1|DEUG
OG0001144	LOC108031230|XP_016959954.1|DBIA	LOC108115092|XP_017081829.1|DEUG
OG0001144	LOC108036512|XP_016968205.1|DBIA	LOC108112884|XP_017078720.1|DEUG
OG0001145	LOC108036186|XP_016967666.1|DBIA	LOC108104869|XP_017066684.1|DEUG
OG0001146	LOC108023930|XP_016949104.1|DBIA	LOC108103451|XP_017064428.1|DEUG
OG0001147	LOC108028128|XP_016955270.1|DBIA, LOC108027974|XP_016955088.1|DBIA	LOC108108420|XP_017071960.1|DEUG, LOC108108421|XP_017071961.1|DEUG
OG0001148	LOC108029247|XP_016956930.1|DBIA	LOC108110992|XP_017075789.1|DEUG
OG0001149	LOC108028719|XP_016956166.1|DBIA	LOC108104894|XP_017066714.1|DEUG, LOC108104899|XP_017066719.1|DEUG
OG0001150	LOC108026727|XP_016953327.1|DBIA	LOC108112248|XP_017077559.1|DEUG
OG0001151	LOC108032188|XP_016961533.1|DBIA, LOC108032187|XP_016961532.1|DBIA	LOC108117042|XP_017084703.1|DEUG, LOC108115411|XP_017082337.1|DEUG, LOC108108972|XP_017072720.1|DEUG
OG0001151	LOC108032194|XP_016961538.1|DBIA	LOC108117312|XP_017085170.1|DEUG, LOC108117311|XP_017085169.1|DEUG
OG0001152	LOC108027458|XP_016954402.1|DBIA	LOC108115247|XP_017082092.1|DEUG
OG0001152	LOC108029372|XP_016957089.1|DBIA	LOC108108957|XP_017072701.1|DEUG
OG0001152	LOC108027075|XP_016953778.1|DBIA	LOC108115257|XP_017082102.1|DEUG
OG0001153	LOC108026889|XP_016953582.1|DBIA	LOC108107279|XP_017070209.1|DEUG
OG0001154	LOC108034834|XP_016965442.1|DBIA	LOC108111042|XP_017075859.1|DEUG
OG0001155	LOC108023631|XP_016948733.1|DBIA	LOC108109723|XP_017073857.1|DEUG
OG0001157	LOC108024110|XP_016949380.1|DBIA	LOC108116892|XP_017084483.1|DEUG
OG0001158	LOC108034152|XP_016964440.1|DBIA	LOC108115526|XP_017082517.1|DEUG
OG0001159	LOC108026209|XP_016952507.1|DBIA	LOC108115970|XP_017083096.1|DEUG
OG0001160	LOC108031492|XP_016960474.1|DBIA	LOC108115152|XP_017081951.1|DEUG
OG0001161	LOC108031325|XP_016960062.1|DBIA	LOC108116861|XP_017084412.1|DEUG
OG0001162	LOC108024735|XP_016950320.1|DBIA	LOC108110300|XP_017074801.1|DEUG
OG0001163	LOC108031575|XP_016960622.1|DBIA	LOC108116914|XP_017084534.1|DEUG
OG0001164	LOC108031431|XP_016960331.1|DBIA	LOC108115670|XP_017082724.1|DEUG
OG0001165	LOC108022478|XP_016946918.1|DBIA	LOC108109040|XP_017072827.1|DEUG
OG0001166	LOC108034501|XP_016964895.1|DBIA	LOC108107685|XP_017070763.1|DEUG
OG0001167	LOC108022176|XP_016946512.1|DBIA	LOC108104883|XP_017066699.1|DEUG
OG0001168	LOC108030228|XP_016958507.1|DBIA	LOC108112979|XP_017078876.1|DEUG
OG0001169	LOC108033198|XP_016962933.1|DBIA	LOC108105389|XP_017067422.1|DEUG
OG0001170	LOC108024718|XP_016950298.1|DBIA	LOC108108835|XP_017072530.1|DEUG
OG0001172	LOC108022456|XP_016946853.1|DBIA	LOC108109224|XP_017073183.1|DEUG
OG0001173	LOC108023855|XP_016948991.1|DBIA	LOC108109351|XP_017073300.1|DEUG
OG0001174	LOC108028523|XP_016955895.1|DBIA	LOC108107532|XP_017070562.1|DEUG, LOC108107533|XP_017070563.1|DEUG
OG0001175	LOC108023107|XP_016947862.1|DBIA	LOC108112577|XP_017078087.1|DEUG
OG0001176	LOC108036220|XP_016967701.1|DBIA	LOC108106448|XP_017068983.1|DEUG
OG0001177	LOC108033344|XP_016963136.1|DBIA	LOC108103071|XP_017063904.1|DEUG
OG0001178	LOC108022948|XP_016947653.1|DBIA	LOC108108976|XP_017072721.1|DEUG
OG0001179	LOC108030181|XP_016958416.1|DBIA	LOC108106560|XP_017069213.1|DEUG
OG0001180	LOC108024915|XP_016950603.1|DBIA	LOC108108898|XP_017072613.1|DEUG
OG0001181	LOC108030664|XP_016959177.1|DBIA	LOC108104295|XP_017065756.1|DEUG
OG0001182	LOC108024650|XP_016950197.1|DBIA	LOC108116651|XP_017084129.1|DEUG
OG0001183	LOC108026249|XP_016952581.1|DBIA	LOC108116403|XP_017083763.1|DEUG
OG0001184	LOC108024793|XP_016950404.1|DBIA	LOC108105260|XP_017067229.1|DEUG
OG0001185	LOC108031371|XP_016960179.1|DBIA	LOC108105589|XP_017067724.1|DEUG
OG0001186	LOC108027198|XP_016953994.1|DBIA	LOC108115168|XP_017081976.1|DEUG
OG0001187	LOC108022866|XP_016947533.1|DBIA	LOC108106671|XP_017069391.1|DEUG
OG0001188	LOC108029644|XP_016957542.1|DBIA	LOC108112844|XP_017078645.1|DEUG
OG0001189	LOC108023037|XP_016947767.1|DBIA	LOC108113326|XP_017079372.1|DEUG
OG0001190	LOC108033393|XP_016963204.1|DBIA	LOC108102416|XP_017062872.1|DEUG
OG0001191	LOC108032794|XP_016962288.1|DBIA	LOC108108517|XP_017072080.1|DEUG
OG0001192	LOC108033368|XP_016963172.1|DBIA	LOC108106858|XP_017069591.1|DEUG
OG0001193	LOC108032209|XP_016961558.1|DBIA	LOC108110258|XP_017074735.1|DEUG
OG0001194	LOC108023567|XP_016948647.1|DBIA	LOC108105500|XP_017067609.1|DEUG
OG0001195	LOC108029787|XP_016957786.1|DBIA	LOC108105403|XP_017067436.1|DEUG
OG0001196	LOC108025850|XP_016952003.1|DBIA	LOC108103363|XP_017064297.1|DEUG
OG0001197	LOC108024368|XP_016949761.1|DBIA	LOC108115769|XP_017082827.1|DEUG
OG0001197	LOC108032256|XP_016961609.1|DBIA	LOC108115665|XP_017082717.1|DEUG
OG0001198	LOC108032238|XP_016961591.1|DBIA	LOC108109424|XP_017073412.1|DEUG
OG0001200	LOC108033621|XP_016963483.1|DBIA	LOC108118452|XP_017086659.1|DEUG
OG0001201	LOC108026346|XP_016952740.1|DBIA	LOC108113717|XP_017079887.1|DEUG
OG0001202	LOC108027181|XP_016953965.1|DBIA	LOC108102421|XP_017062887.1|DEUG
OG0001203	LOC108036025|XP_016967445.1|DBIA	LOC108102342|XP_017062667.1|DEUG
OG0001204	LOC108032662|XP_016962112.1|DBIA	LOC108105878|XP_017068143.1|DEUG
OG0001205	LOC108027289|XP_016954168.1|DBIA	LOC108115325|XP_017082222.1|DEUG
OG0001206	LOC108031508|XP_016960506.1|DBIA	LOC108117134|XP_017084871.1|DEUG
OG0001207	LOC108023955|XP_016949148.1|DBIA	LOC108103973|XP_017065239.1|DEUG
OG0001208	LOC108027557|XP_016954518.1|DBIA	LOC108109684|XP_017073771.1|DEUG
OG0001209	LOC108025654|XP_016951685.1|DBIA	LOC108116950|XP_017084591.1|DEUG
OG0001210	LOC108025896|XP_016952067.1|DBIA	LOC108102996|XP_017063800.1|DEUG
OG0001212	LOC108024031|XP_016949290.1|DBIA	LOC108102904|XP_017063615.1|DEUG
OG0001213	LOC108025518|XP_016951528.1|DBIA	LOC108111568|XP_017076579.1|DEUG
OG0001214	LOC108032004|XP_016961291.1|DBIA	LOC108115699|XP_017082758.1|DEUG
OG0001215	LOC108027342|XP_016954243.1|DBIA	LOC108115319|XP_017082212.1|DEUG
OG0001216	LOC108024651|XP_016950199.1|DBIA	LOC108105231|XP_017067188.1|DEUG
OG0001217	LOC108023210|XP_016948004.1|DBIA	LOC108118120|XP_017086156.1|DEUG
OG0001217	LOC108034371|XP_016964747.1|DBIA	LOC108113253|XP_017079294.1|DEUG
OG0001218	LOC108024411|XP_016949816.1|DBIA	LOC108108836|XP_017072532.1|DEUG
OG0001220	LOC108029895|XP_016957873.1|DBIA	LOC108112213|XP_017077519.1|DEUG
OG0001221	LOC108022848|XP_016947509.1|DBIA	LOC108109208|XP_017073139.1|DEUG
OG0001222	LOC108024795|XP_016950402.1|DBIA	LOC108116068|XP_017083272.1|DEUG
OG0001223	LOC108035983|XP_016967358.1|DBIA	LOC108113659|XP_017079820.1|DEUG, LOC108118064|XP_017086096.1|DEUG
OG0001224	LOC108036228|XP_016967728.1|DBIA	LOC108112183|XP_017077481.1|DEUG
OG0001225	LOC108030210|XP_016958459.1|DBIA	LOC108112620|XP_017078202.1|DEUG
OG0001226	LOC108022587|XP_016947103.1|DBIA	LOC108106425|XP_017068943.1|DEUG
OG0001227	LOC108033453|XP_016963276.1|DBIA	LOC108106906|XP_017069644.1|DEUG
OG0001228	LOC108032986|XP_016962553.1|DBIA	LOC108110090|XP_017074471.1|DEUG
OG0001229	LOC108032733|XP_016962206.1|DBIA	LOC108117581|XP_017085572.1|DEUG
OG0001229	LOC108030945|XP_016959633.1|DBIA	LOC108118111|XP_017086150.1|DEUG
OG0001230	LOC108036481|XP_016968151.1|DBIA	LOC108113038|XP_017078959.1|DEUG
OG0001231	LOC108030491|XP_016958866.1|DBIA	LOC108117464|XP_017085375.1|DEUG
OG0001232	LOC108036703|XP_016968486.1|DBIA	LOC108118322|XP_017086429.1|DEUG, LOC108106085|XP_017068433.1|DEUG, LOC108118323|XP_017086430.1|DEUG
OG0001233	LOC108033321|XP_016963089.1|DBIA	LOC108107159|XP_017070058.1|DEUG
OG0001234	LOC108036538|XP_016968251.1|DBIA	LOC108112788|XP_017078558.1|DEUG
OG0001235	LOC108029136|XP_016956748.1|DBIA	LOC108110729|XP_017075409.1|DEUG
OG0001236	LOC108028394|XP_016955696.1|DBIA	LOC108113933|XP_017080129.1|DEUG
OG0001236	LOC108028399|XP_016955703.1|DBIA	LOC108114329|XP_017080739.1|DEUG
OG0001237	LOC108034531|XP_016964946.1|DBIA	LOC108105987|XP_017068307.1|DEUG
OG0001237	LOC108031349|XP_016960103.1|DBIA	LOC108117102|XP_017084807.1|DEUG
OG0001238	LOC108025285|XP_016951151.1|DBIA	LOC108113593|XP_017079727.1|DEUG
OG0001239	LOC108031735|XP_016960906.1|DBIA	LOC108117165|XP_017084928.1|DEUG
OG0001240	LOC108025555|XP_016951578.1|DBIA	LOC108113540|XP_017079624.1|DEUG, LOC108109093|XP_017072966.1|DEUG
OG0001241	LOC108022337|XP_016946688.1|DBIA	LOC108106310|XP_017068770.1|DEUG
OG0001242	LOC108028561|XP_016955956.1|DBIA	LOC108114013|XP_017080249.1|DEUG
OG0001242	LOC108025769|XP_016951855.1|DBIA	LOC108105099|XP_017067023.1|DEUG
OG0001243	LOC108030861|XP_016959493.1|DBIA	LOC108108761|XP_017072415.1|DEUG
OG0001244	LOC108024371|XP_016949763.1|DBIA	LOC108105226|XP_017067183.1|DEUG
OG0001245	LOC108031044|XP_016959734.1|DBIA	LOC108117094|XP_017084782.1|DEUG
OG0001246	LOC108026538|XP_016952975.1|DBIA	LOC108107415|XP_017070433.1|DEUG
OG0001247	LOC108036882|XP_016968746.1|DBIA	LOC108111891|XP_017077014.1|DEUG
OG0001248	LOC108031009|XP_016959701.1|DBIA	LOC108108323|XP_017071840.1|DEUG
OG0001249	LOC108036325|XP_016967831.1|DBIA	LOC108103271|XP_017064172.1|DEUG
OG0001251	LOC108027280|XP_016954146.1|DBIA	LOC108115115|XP_017081856.1|DEUG
OG0001251	LOC108027147|XP_016953856.1|DBIA	LOC108115113|XP_017081854.1|DEUG
OG0001252	LOC108024552|XP_016950022.1|DBIA	LOC108116001|XP_017083167.1|DEUG
OG0001252	LOC108024553|XP_016950023.1|DBIA, LOC108024278|XP_016949665.1|DBIA, LOC108024277|XP_016949664.1|DBIA	LOC108116002|XP_017083168.1|DEUG
OG0001253	LOC108022220|XP_016946563.1|DBIA	LOC108106373|XP_017068853.1|DEUG
OG0001254	LOC108022377|XP_016946747.1|DBIA	LOC108108982|XP_017072727.1|DEUG
OG0001255	LOC108030239|XP_016958532.1|DBIA	LOC108113256|XP_017079293.1|DEUG
OG0001256	LOC108022371|XP_016946741.1|DBIA	LOC108107247|XP_017070154.1|DEUG
OG0001257	LOC108035914|XP_016967189.1|DBIA	LOC108102318|XP_017062581.1|DEUG, LOC108102319|XP_017062583.1|DEUG
OG0001258	LOC108031944|XP_016961213.1|DBIA	LOC108109560|XP_017073621.1|DEUG
OG0001259	LOC108023590|XP_016948681.1|DBIA	LOC108105520|XP_017067635.1|DEUG
OG0001260	LOC108031595|XP_016960660.1|DBIA	LOC108108394|XP_017071937.1|DEUG
OG0001261	LOC108027609|XP_016954619.1|DBIA	LOC108115596|XP_017082650.1|DEUG
OG0001262	LOC108028296|XP_016955506.1|DBIA	LOC108114300|XP_017080694.1|DEUG
OG0001263	LOC108031993|XP_016961276.1|DBIA	LOC108117538|XP_017085530.1|DEUG
OG0001264	LOC108029105|XP_016956698.1|DBIA	LOC108111149|XP_017076006.1|DEUG
OG0001265	LOC108023490|XP_016948503.1|DBIA	LOC108104412|XP_017065951.1|DEUG
OG0001266	LOC108026878|XP_016953559.1|DBIA	LOC108113209|XP_017079232.1|DEUG
OG0001267	LOC108031938|XP_016961207.1|DBIA	LOC108115712|XP_017082772.1|DEUG
OG0001268	LOC108023797|XP_016948929.1|DBIA	LOC108116851|XP_017084394.1|DEUG
OG0001269	LOC108022387|XP_016946763.1|DBIA	LOC108102584|XP_017063173.1|DEUG
OG0001269	LOC108030084|XP_016958211.1|DBIA	LOC108106338|XP_017068804.1|DEUG
OG0001270	LOC108027243|XP_016954082.1|DBIA	LOC108115300|XP_017082184.1|DEUG
OG0001271	LOC108022814|XP_016947440.1|DBIA	LOC108104861|XP_017066672.1|DEUG
OG0001272	LOC108035327|XP_016966390.1|DBIA	LOC108114016|XP_017080255.1|DEUG
OG0001273	LOC108024444|XP_016949850.1|DBIA	LOC108111583|XP_017076592.1|DEUG
OG0001274	LOC108028472|XP_016955823.1|DBIA	LOC108108055|XP_017071419.1|DEUG
OG0001275	LOC108025826|XP_016951968.1|DBIA	LOC108102964|XP_017063751.1|DEUG
OG0001276	LOC108035463|XP_016966598.1|DBIA	LOC108108133|XP_017071543.1|DEUG
OG0001277	LOC108034695|XP_016965124.1|DBIA	LOC108107683|XP_017070761.1|DEUG
OG0001278	LOC108034932|XP_016965679.1|DBIA	LOC108114314|XP_017080714.1|DEUG
OG0001279	LOC108028182|XP_016955335.1|DBIA	LOC108117397|XP_017085292.1|DEUG
OG0001280	LOC108029516|XP_016957307.1|DBIA	LOC108104650|XP_017066320.1|DEUG
OG0001281	LOC108035485|XP_016966625.1|DBIA	LOC108114070|XP_017080316.1|DEUG
OG0001282	LOC108027763|XP_016954810.1|DBIA	LOC108111183|XP_017076055.1|DEUG
OG0001283	LOC108036218|XP_016967699.1|DBIA	LOC108112812|XP_017078599.1|DEUG
OG0001284	LOC108027603|XP_016954616.1|DBIA, LOC108027594|XP_016954604.1|DBIA	LOC108113475|XP_017079587.1|DEUG
OG0001285	LOC108030815|XP_016959408.1|DBIA	LOC108104709|XP_017066417.1|DEUG
OG0001286	LOC108034295|XP_016964646.1|DBIA	LOC108115541|XP_017082534.1|DEUG
OG0001287	LOC108032255|XP_016961608.1|DBIA	LOC108103738|XP_017064832.1|DEUG
OG0001288	LOC108029194|XP_016956859.1|DBIA	LOC108111144|XP_017076002.1|DEUG
OG0001289	LOC108033279|XP_016963034.1|DBIA	LOC108115544|XP_017082536.1|DEUG
OG0001290	LOC108028949|XP_016956458.1|DBIA	LOC108102515|XP_017063030.1|DEUG
OG0001291	LOC108026738|XP_016953347.1|DBIA	LOC108107255|XP_017070173.1|DEUG
OG0001292	LOC108036368|XP_016967939.1|DBIA	LOC108112554|XP_017077988.1|DEUG
OG0001293	LOC108021971|XP_016946297.1|DBIA	LOC108103548|XP_017064565.1|DEUG
OG0001294	LOC108034648|XP_016965076.1|DBIA	LOC108113971|XP_017080176.1|DEUG
OG0001294	LOC108024763|XP_016950365.1|DBIA	LOC108109888|XP_017074183.1|DEUG
OG0001295	LOC108033190|XP_016962921.1|DBIA	LOC108110058|XP_017074427.1|DEUG
OG0001296	LOC108030486|XP_016958856.1|DBIA	LOC108117564|XP_017085561.1|DEUG
OG0001297	LOC108031742|XP_016960926.1|DBIA	LOC108117532|XP_017085520.1|DEUG
OG0001298	LOC108027437|XP_016954374.1|DBIA	LOC108110268|XP_017074747.1|DEUG
OG0001299	LOC108035390|XP_016966491.1|DBIA	LOC108107756|XP_017070916.1|DEUG
OG0001300	LOC108024842|XP_016950469.1|DBIA	LOC108118313|XP_017086418.1|DEUG, LOC108116373|XP_017083702.1|DEUG
OG0001301	LOC108033378|XP_016963187.1|DBIA	LOC108106892|XP_017069631.1|DEUG
OG0001302	LOC108029755|XP_016957741.1|DBIA	LOC108109266|XP_017073239.1|DEUG
OG0001303	LOC108025344|XP_016951277.1|DBIA	LOC108117293|XP_017085138.1|DEUG
OG0001304	LOC108030192|XP_016958433.1|DBIA	LOC108106633|XP_017069325.1|DEUG
OG0001305	LOC108027314|XP_016954198.1|DBIA	LOC108115301|XP_017082185.1|DEUG
OG0001306	LOC108025565|XP_016951585.1|DBIA	LOC108109605|XP_017073660.1|DEUG
OG0001307	LOC108028380|XP_016955665.1|DBIA	LOC108107928|XP_017071241.1|DEUG
OG0001308	LOC108023519|XP_016948555.1|DBIA	LOC108103305|XP_017064217.1|DEUG
OG0001309	LOC108024074|XP_016949338.1|DBIA	LOC108111487|XP_017076463.1|DEUG
OG0001310	LOC108024761|XP_016950358.1|DBIA	LOC108105058|XP_017066966.1|DEUG
OG0001311	LOC108035769|XP_016966962.1|DBIA	LOC108109935|XP_017074226.1|DEUG
OG0001312	LOC108028630|XP_016956040.1|DBIA	LOC108114608|XP_017081159.1|DEUG
OG0001313	LOC108022998|XP_016947718.1|DBIA	LOC108106612|XP_017069301.1|DEUG
OG0001314	LOC108032664|XP_016962113.1|DBIA	LOC108105879|XP_017068144.1|DEUG
OG0001315	LOC108023281|XP_016948062.1|DBIA	LOC108104378|XP_017065884.1|DEUG
OG0001316	LOC108030229|XP_016958508.1|DBIA	LOC108112981|XP_017078878.1|DEUG
OG0001316	LOC108030467|XP_016958853.1|DBIA	LOC108112980|XP_017078877.1|DEUG
OG0001316	LOC108036191|XP_016967671.1|DBIA, LOC108036193|XP_016967672.1|DBIA	LOC108112370|XP_017077688.1|DEUG
OG0001317	LOC108029209|XP_016956878.1|DBIA	LOC108105172|XP_017067101.1|DEUG
OG0001318	LOC108027762|XP_016954809.1|DBIA	LOC108111081|XP_017075905.1|DEUG
OG0001319	LOC108033334|XP_016963108.1|DBIA	LOC108105885|XP_017068157.1|DEUG
OG0001320	LOC108022094|XP_016946427.1|DBIA	LOC108106367|XP_017068837.1|DEUG
OG0001321	LOC108029864|XP_016957842.1|DBIA	LOC108112039|XP_017077276.1|DEUG
OG0001321	LOC108029910|XP_016957891.1|DBIA	LOC108111906|XP_017077033.1|DEUG
OG0001322	LOC108026027|XP_016952207.1|DBIA	LOC108116452|XP_017083855.1|DEUG
OG0001322	LOC108032866|XP_016962355.1|DBIA	LOC108115248|XP_017082094.1|DEUG
OG0001323	LOC108029026|XP_016956563.1|DBIA	LOC108110609|XP_017075196.1|DEUG
OG0001324	LOC108033455|XP_016963281.1|DBIA	LOC108118409|XP_017086573.1|DEUG
OG0001325	LOC108031081|XP_016959776.1|DBIA	LOC108109428|XP_017073415.1|DEUG
OG0001325	LOC108031133|XP_016959835.1|DBIA	LOC108109423|XP_017073410.1|DEUG
OG0001326	LOC108025465|XP_016951456.1|DBIA	LOC108111440|XP_017076397.1|DEUG
OG0001328	LOC108025909|XP_016952082.1|DBIA	LOC108115210|XP_017082041.1|DEUG
OG0001329	LOC108036877|XP_016968742.1|DBIA, LOC108024037|XP_016949300.1|DBIA	LOC108103968|XP_017065231.1|DEUG
OG0001330	LOC108023908|XP_016949082.1|DBIA	LOC108102994|XP_017063796.1|DEUG
OG0001331	LOC108023215|XP_016947974.1|DBIA	LOC108102432|XP_017062899.1|DEUG
OG0001332	LOC108033169|XP_016962891.1|DBIA	LOC108105370|XP_017067395.1|DEUG
OG0001333	LOC108035042|XP_016965903.1|DBIA	LOC108111180|XP_017076051.1|DEUG
OG0001334	LOC108025452|XP_016951441.1|DBIA	LOC108111436|XP_017076392.1|DEUG
OG0001335	LOC108031918|XP_016961179.1|DBIA	LOC108111803|XP_017076884.1|DEUG
OG0001337	LOC108033081|XP_016962740.1|DBIA	LOC108103492|XP_017064489.1|DEUG
OG0001338	LOC108022971|XP_016947685.1|DBIA	LOC108112477|XP_017077823.1|DEUG
OG0001339	LOC108022704|XP_016947267.1|DBIA	LOC108106680|XP_017069400.1|DEUG
OG0001340	LOC108026757|XP_016953746.1|DBIA	LOC108105200|XP_017067141.1|DEUG
OG0001341	LOC108031650|XP_016960769.1|DBIA	LOC108117507|XP_017085484.1|DEUG
OG0001342	LOC108025406|XP_016951373.1|DBIA	LOC108111430|XP_017076384.1|DEUG
OG0001343	LOC108027128|XP_016953836.1|DBIA	LOC108115275|XP_017082123.1|DEUG
OG0001344	LOC108025403|XP_016951368.1|DBIA	LOC108104230|XP_017065669.1|DEUG
OG0001345	LOC108032178|XP_016961522.1|DBIA	LOC108108376|XP_017071913.1|DEUG
OG0001346	LOC108032145|XP_016961475.1|DBIA	LOC108112916|XP_017078795.1|DEUG
OG0001347	LOC108028892|XP_016956402.1|DBIA	LOC108112572|XP_017078070.1|DEUG
OG0001348	LOC108033074|XP_016962732.1|DBIA	LOC108103466|XP_017064450.1|DEUG
OG0001349	LOC108035499|XP_016966642.1|DBIA	LOC108109879|XP_017074164.1|DEUG
OG0001350	LOC108028082|XP_016955213.1|DBIA	LOC108114706|XP_017081293.1|DEUG
OG0001351	LOC108036382|XP_016967974.1|DBIA	LOC108104825|XP_017066603.1|DEUG
OG0001352	LOC108024268|XP_016949643.1|DBIA	LOC108110349|XP_017074872.1|DEUG
OG0001353	LOC108030668|XP_016959184.1|DBIA	LOC108118223|XP_017086290.1|DEUG
OG0001354	LOC108022880|XP_016947563.1|DBIA	LOC108109203|XP_017073133.1|DEUG
OG0001355	LOC108026526|XP_016952962.1|DBIA	LOC108113190|XP_017079206.1|DEUG
OG0001356	LOC108024819|XP_016950435.1|DBIA	LOC108116506|XP_017083930.1|DEUG
OG0001357	LOC108034830|XP_016965431.1|DBIA	LOC108109814|XP_017074028.1|DEUG
OG0001358	LOC108035907|XP_016967162.1|DBIA	LOC108108491|XP_017072034.1|DEUG
OG0001359	LOC108033712|XP_016963734.1|DBIA	LOC108106931|XP_017069685.1|DEUG
OG0001360	LOC108036679|XP_016968450.1|DBIA	LOC108104760|XP_017066484.1|DEUG
OG0001361	LOC108034812|XP_016965346.1|DBIA	LOC108114116|XP_017080377.1|DEUG
OG0001362	LOC108034934|XP_016965687.1|DBIA	LOC108114127|XP_017080388.1|DEUG
OG0001363	LOC108031082|XP_016959777.1|DBIA	LOC108117198|XP_017084992.1|DEUG
OG0001364	LOC108022533|XP_016946999.1|DBIA	LOC108106378|XP_017068856.1|DEUG
OG0001365	LOC108034748|XP_016965185.1|DBIA	LOC108109862|XP_017074134.1|DEUG
OG0001366	LOC108034952|XP_016965727.1|DBIA	LOC108109855|XP_017074121.1|DEUG
OG0001367	LOC108026756|XP_016953376.1|DBIA	LOC108112874|XP_017078697.1|DEUG
OG0001368	LOC108036545|XP_016968261.1|DBIA	LOC108104574|XP_017066216.1|DEUG
OG0001369	LOC108024049|XP_016949315.1|DBIA, LOC108032955|XP_016962515.1|DBIA	LOC108118380|XP_017086544.1|DEUG
OG0001370	LOC108022596|XP_016947118.1|DBIA	LOC108109112|XP_017072992.1|DEUG
OG0001371	LOC108025721|XP_016951779.1|DBIA	LOC108118393|XP_017086559.1|DEUG
OG0001372	LOC108026628|XP_016953133.1|DBIA	LOC108112515|XP_017077897.1|DEUG
OG0001373	LOC108034327|XP_016964692.1|DBIA	LOC108103378|XP_017064313.1|DEUG
OG0001374	LOC108036560|XP_016968288.1|DBIA	LOC108106450|XP_017068986.1|DEUG
OG0001375	LOC108032923|XP_016962479.1|DBIA	LOC108115026|XP_017081760.1|DEUG
OG0001376	LOC108022765|XP_016947359.1|DBIA	LOC108106799|XP_017069532.1|DEUG
OG0001377	LOC108036743|XP_016968541.1|DBIA	LOC108118327|XP_017086435.1|DEUG
OG0001378	LOC108034355|XP_016964730.1|DBIA	LOC108106862|XP_017069595.1|DEUG
OG0001380	LOC108021916|XP_016946230.1|DBIA	LOC108112064|XP_017077298.1|DEUG
OG0001381	LOC108036409|XP_016968017.1|DBIA	LOC108112838|XP_017078634.1|DEUG
OG0001382	LOC108027664|XP_016954692.1|DBIA	LOC108110542|XP_017075113.1|DEUG
OG0001383	LOC108029956|XP_016957948.1|DBIA	LOC108104522|XP_017066141.1|DEUG
OG0001384	LOC108034260|XP_016964606.1|DBIA	LOC108106845|XP_017069575.1|DEUG
OG0001385	LOC108032601|XP_016962017.1|DBIA	LOC108110701|XP_017075332.1|DEUG
OG0001387	LOC108033768|XP_016963853.1|DBIA	LOC108107040|XP_017069889.1|DEUG
OG0001388	LOC108034870|XP_016965552.1|DBIA	LOC108110855|XP_017075591.1|DEUG
OG0001389	LOC108024847|XP_016950474.1|DBIA	LOC108116689|XP_017084192.1|DEUG
OG0001390	LOC108027927|XP_016955040.1|DBIA	LOC108102698|XP_017063333.1|DEUG
OG0001391	LOC108034060|XP_016964304.1|DBIA	LOC108106839|XP_017069566.1|DEUG
OG0001392	LOC108025824|XP_016951965.1|DBIA	LOC108104306|XP_017065773.1|DEUG
OG0001393	LOC108033877|XP_016964009.1|DBIA	LOC108107047|XP_017069897.1|DEUG
OG0001394	LOC108034091|XP_016964347.1|DBIA	LOC108110805|XP_017075524.1|DEUG
OG0001395	LOC108031900|XP_016961156.1|DBIA	LOC108103729|XP_017064817.1|DEUG
OG0001396	LOC108033160|XP_016962878.1|DBIA	LOC108103929|XP_017065169.1|DEUG
OG0001397	LOC108024805|XP_016950416.1|DBIA	LOC108116501|XP_017083923.1|DEUG
OG0001398	LOC108025878|XP_016952041.1|DBIA	LOC108110124|XP_017074519.1|DEUG
OG0001399	LOC108036172|XP_016967651.1|DBIA	LOC108118098|XP_017086140.1|DEUG
OG0001399	LOC108031518|XP_016960529.1|DBIA	LOC108118277|XP_017086363.1|DEUG
OG0001400	LOC108025330|XP_016951250.1|DBIA	LOC108116812|XP_017084349.1|DEUG
