Orthogroup	DBIA.longest_only	DHYD.longest_only
OG0002048	LOC108031157|XP_016959862.1|DBIA, LOC108031332|XP_016960073.1|DBIA	LOC111604570|XP_023178439.2|DHYD, LOC115482802|XP_030078771.1|DHYD
OG0002049	LOC108024523|XP_016949967.1|DBIA	LOC111604584|XP_023178454.2|DHYD
OG0002050	LOC108026222|XP_016952534.1|DBIA	LOC111604899|XP_030078697.1|DHYD
OG0002051	LOC108022767|XP_016947362.1|DBIA	LOC111605397|XP_023179665.1|DHYD
OG0002052	LOC108034415|XP_016964787.1|DBIA	LOC111604718|XP_023178659.1|DHYD
OG0002053	LOC108031812|XP_016961027.1|DBIA	LOC111603574|XP_023176992.2|DHYD
OG0002054	LOC108027218|XP_016954036.1|DBIA	LOC111594423|XP_023163479.2|DHYD
OG0002055	LOC108031828|XP_016961055.1|DBIA	LOC111592015|XP_023159774.2|DHYD
OG0002056	LOC108030569|XP_016958960.1|DBIA	LOC111595060|XP_023164383.1|DHYD
OG0002057	LOC108034187|XP_016964498.1|DBIA	LOC111596127|XP_023165965.1|DHYD
OG0002058	LOC108029949|XP_016957944.1|DBIA	LOC111600515|XP_023172412.1|DHYD
OG0002059	LOC108026272|XP_016952623.1|DBIA	LOC111604912|XP_023178923.1|DHYD
OG0002060	LOC108022881|XP_016947567.1|DBIA	LOC111601272|XP_023173551.1|DHYD
OG0002061	LOC108026884|XP_016953573.1|DBIA	LOC111600056|XP_023171753.1|DHYD
OG0002062	LOC108035785|XP_016967000.1|DBIA	LOC111598149|XP_023168994.2|DHYD
OG0002063	LOC108023240|XP_016948007.1|DBIA	LOC111596777|XP_023166896.1|DHYD
OG0002064	LOC108035465|XP_016966602.1|DBIA	LOC111598172|XP_023169035.1|DHYD
OG0002065	LOC108035060|XP_016965935.1|DBIA	LOC111604782|XP_023178761.2|DHYD
OG0002066	LOC108026130|XP_016952323.1|DBIA	LOC111604637|XP_030078758.1|DHYD
OG0002067	LOC108026967|XP_016953672.1|DBIA	LOC111592124|XP_023159927.1|DHYD
OG0002068	LOC108030377|XP_016958736.1|DBIA	LOC111603520|XP_023176919.2|DHYD
OG0002069	LOC108031619|XP_016960710.1|DBIA	LOC111593467|XP_023161997.2|DHYD
OG0002070	LOC108024855|XP_016950486.1|DBIA	LOC111603001|XP_023176167.1|DHYD
OG0002071	LOC108026131|XP_016952334.1|DBIA	LOC111596176|XP_023166047.2|DHYD
OG0002072	LOC108036536|XP_016968249.1|DBIA	LOC111594010|XP_023162875.1|DHYD
OG0002073	LOC108034899|XP_016965602.1|DBIA	LOC111604310|XP_023178115.2|DHYD
OG0002074	LOC108026911|XP_016953609.1|DBIA	LOC111602585|XP_023175510.1|DHYD
OG0002075	LOC108036769|XP_016968598.1|DBIA	LOC111602460|XP_023175288.1|DHYD
OG0002076	LOC108022782|XP_016947384.1|DBIA	LOC111599732|XP_023171246.2|DHYD
OG0002077	LOC108029177|XP_016956828.1|DBIA, LOC108029160|XP_016956793.1|DBIA	LOC111598206|XP_030079475.1|DHYD
OG0002078	LOC108029667|XP_016957584.1|DBIA	LOC111595572|XP_023165137.1|DHYD
OG0002079	LOC108028294|XP_016955502.1|DBIA	LOC111601006|XP_023173173.2|DHYD
OG0002080	LOC108022999|XP_016947719.1|DBIA	LOC111595498|XP_023165036.1|DHYD
OG0002081	LOC108026959|XP_016953663.1|DBIA	LOC111599742|XP_023171272.1|DHYD
OG0002082	LOC108036374|XP_016967963.1|DBIA	LOC111592497|XP_023160493.1|DHYD
OG0002083	LOC108023395|XP_016948322.1|DBIA	LOC111602435|XP_023175259.2|DHYD
OG0002084	LOC108023060|XP_016947796.1|DBIA	LOC111593219|XP_023161642.2|DHYD
OG0002085	LOC108026658|XP_016953185.1|DBIA	LOC115483430|XP_030081257.1|DHYD, LOC111595252|XP_023164665.2|DHYD, LOC115483434|XP_030081261.1|DHYD
OG0002086	LOC108022809|XP_016947432.1|DBIA	LOC111593240|XP_023161664.2|DHYD
OG0002087	LOC108028017|XP_016955138.1|DBIA	LOC111604426|XP_023178254.2|DHYD
OG0002088	LOC108028348|XP_016955589.1|DBIA	LOC111605691|XP_023180131.2|DHYD
OG0002089	LOC108029607|XP_016957475.1|DBIA	LOC111598009|XP_023168772.1|DHYD
OG0002090	LOC108028596|XP_016956000.1|DBIA	LOC111594926|XP_023164188.2|DHYD, LOC111594915|XP_023164170.2|DHYD
OG0002091	LOC108026606|XP_016953068.1|DBIA	LOC111599671|XP_023171144.1|DHYD
OG0002092	LOC108035213|XP_016966217.1|DBIA	LOC111604699|XP_023178637.2|DHYD
OG0002093	LOC108022843|XP_016947504.1|DBIA	LOC111597001|XP_023167270.2|DHYD
OG0002094	LOC108026593|XP_016953054.1|DBIA	LOC111600142|XP_023171886.1|DHYD
OG0002095	LOC108024093|XP_016949357.1|DBIA	LOC111598161|XP_023169018.1|DHYD
OG0002096	LOC108022612|XP_016947137.1|DBIA	LOC111597944|XP_023168668.2|DHYD
OG0002097	LOC108036327|XP_016967829.1|DBIA	LOC111592166|XP_023159987.2|DHYD
OG0002098	LOC108030845|XP_016959471.1|DBIA	LOC111592343|XP_023160240.1|DHYD
OG0002099	LOC108031104|XP_016959804.1|DBIA, LOC108032054|XP_016961359.1|DBIA	LOC111602768|XP_023175799.2|DHYD
OG0002100	LOC108030656|XP_016959164.1|DBIA	LOC111595088|XP_023164412.1|DHYD
OG0002101	LOC108029579|XP_016957430.1|DBIA	LOC111596377|XP_030081919.1|DHYD
OG0002102	LOC108029639|XP_016957531.1|DBIA	LOC111597127|XP_023167456.1|DHYD, LOC111596983|XP_023167235.2|DHYD
OG0002103	LOC108031937|XP_016961206.1|DBIA	LOC111602735|XP_023175755.2|DHYD
OG0002106	LOC108031737|XP_016960916.1|DBIA	LOC111603585|XP_023177008.2|DHYD
OG0002107	LOC108033919|XP_016964079.1|DBIA	LOC111600761|XP_023172811.1|DHYD
OG0002108	LOC108024420|XP_016949826.1|DBIA	LOC111601439|XP_023173783.2|DHYD
OG0002109	LOC108025171|XP_016950937.1|DBIA	LOC111598608|XP_023169710.2|DHYD
OG0002111	LOC108036817|XP_016968656.1|DBIA, LOC108036714|XP_016968504.1|DBIA	LOC111600331|XP_023172162.2|DHYD
OG0002112	LOC108033587|XP_016963422.1|DBIA	LOC111596093|XP_023165922.2|DHYD
OG0002113	LOC108031030|XP_016959720.1|DBIA	LOC111601436|XP_023173780.2|DHYD
OG0002115	LOC108026630|XP_016953137.1|DBIA, LOC108026629|XP_016953135.1|DBIA	LOC111597680|XP_023168277.2|DHYD
OG0002116	LOC108032665|XP_016962114.1|DBIA, LOC108028360|XP_016955622.1|DBIA	LOC111593785|XP_023162571.2|DHYD
OG0002117	LOC108026695|XP_016953272.1|DBIA	LOC111603158|XP_023176403.2|DHYD
OG0002118	LOC108032961|XP_016962524.1|DBIA	LOC111598510|XP_023169551.2|DHYD
OG0002119	LOC108026199|XP_016952480.1|DBIA	LOC111598810|XP_023170002.2|DHYD
OG0002120	LOC108036012|XP_016967414.1|DBIA	LOC111597697|XP_030081712.1|DHYD
OG0002121	LOC108026235|XP_016952559.1|DBIA	LOC111595229|XP_023164628.2|DHYD
OG0002123	LOC108033850|XP_016963974.1|DBIA	LOC111592897|XP_023161107.2|DHYD
OG0002124	LOC108035796|XP_016967027.1|DBIA	LOC111603221|XP_030079309.1|DHYD
OG0002125	LOC108030030|XP_016958074.1|DBIA	LOC111602547|XP_023175462.2|DHYD
OG0002126	LOC108028833|XP_016956310.1|DBIA	LOC111605701|XP_023180144.2|DHYD
OG0002127	LOC108023591|XP_016948683.1|DBIA	LOC111596563|XP_023166605.2|DHYD
OG0002128	LOC108035766|XP_016966958.1|DBIA	LOC111603227|XP_030079290.1|DHYD
OG0002129	LOC108031580|XP_016960634.1|DBIA	LOC111604250|XP_023178004.2|DHYD
OG0002130	LOC108023316|XP_016948108.1|DBIA	LOC111605070|XP_023179173.2|DHYD
OG0002131	LOC108025363|XP_016951315.1|DBIA	LOC111605445|XP_023179730.2|DHYD, LOC115483347|XP_030080717.1|DHYD
OG0002132	LOC108034811|XP_016965348.1|DBIA	LOC111603890|XP_023177475.1|DHYD
OG0002133	LOC108036294|XP_016967797.1|DBIA	LOC111602405|XP_023175198.1|DHYD
OG0002134	LOC108023559|XP_016948635.1|DBIA	LOC111593428|XP_023161940.1|DHYD
OG0002135	LOC108023951|XP_016949132.1|DBIA	LOC111597246|XP_023167612.1|DHYD
OG0002136	LOC108025326|XP_016951241.1|DBIA	LOC111597842|XP_023168516.2|DHYD
OG0002137	LOC108026146|XP_016952366.1|DBIA	LOC111602704|XP_023175707.1|DHYD
OG0002138	LOC108023692|XP_016948805.1|DBIA	LOC111602851|XP_023175932.1|DHYD
OG0002139	LOC108033054|XP_016962670.1|DBIA	LOC111596324|XP_030079962.1|DHYD
OG0002140	LOC108023214|XP_016947973.1|DBIA	LOC111603132|XP_023176374.2|DHYD
OG0002141	LOC108024077|XP_016949341.1|DBIA	LOC111600803|XP_023172861.1|DHYD
OG0002142	LOC108024995|XP_016950740.1|DBIA	LOC111601983|XP_023174635.1|DHYD
OG0002143	LOC108027786|XP_016954842.1|DBIA	LOC111599471|XP_023170910.2|DHYD
OG0002144	LOC108036687|XP_016968468.1|DBIA, LOC108033014|XP_016962633.1|DBIA	LOC111595890|XP_023165587.2|DHYD
OG0002145	LOC108031903|XP_016961159.1|DBIA	LOC111601449|XP_023173794.1|DHYD
OG0002146	LOC108024962|XP_016950689.1|DBIA	LOC111605592|XP_023179964.1|DHYD
OG0002147	LOC108025764|XP_016951847.1|DBIA	LOC115483088|XP_030080039.1|DHYD, LOC111594046|XP_023162929.2|DHYD
OG0002148	LOC108034563|XP_016964981.1|DBIA	LOC111598080|XP_023168894.2|DHYD
OG0002149	LOC108036005|XP_016967390.1|DBIA	LOC111597923|XP_030081705.1|DHYD
OG0002150	LOC108026580|XP_016953026.1|DBIA	LOC111598117|XP_023168939.1|DHYD
OG0002151	LOC108033385|XP_016963193.1|DBIA	LOC111592672|XP_023160804.1|DHYD
OG0002152	LOC108025125|XP_016950885.1|DBIA	LOC111592937|XP_030080725.1|DHYD
OG0002153	LOC108026066|XP_016952250.1|DBIA	LOC111592690|XP_023160825.2|DHYD, LOC111592691|XP_023160826.2|DHYD
OG0002154	LOC108023601|XP_016948698.1|DBIA	LOC111605112|XP_023179231.1|DHYD
OG0002155	LOC108025109|XP_016950863.1|DBIA	LOC111602000|XP_023174657.1|DHYD
OG0002156	LOC108030806|XP_016959390.1|DBIA	LOC111595337|XP_023164777.2|DHYD
OG0002157	LOC108024344|XP_016949738.1|DBIA	LOC115483332|XP_030080650.1|DHYD
OG0002158	LOC108030378|XP_016958737.1|DBIA	LOC111603527|XP_023176931.2|DHYD
OG0002159	LOC108022600|XP_016947123.1|DBIA	LOC111603840|XP_023177377.1|DHYD
OG0002160	LOC108031111|XP_016959811.1|DBIA	LOC111601511|XP_023173874.2|DHYD
OG0002161	LOC108031804|XP_016961013.1|DBIA	LOC111595976|XP_023165725.1|DHYD
OG0002162	LOC108024705|XP_016950278.1|DBIA	LOC111601799|XP_023174344.2|DHYD
OG0002163	LOC108036566|XP_016968306.1|DBIA	LOC111594282|XP_023163320.1|DHYD, LOC111593097|XP_023161463.1|DHYD
OG0002164	LOC108026438|XP_016952864.1|DBIA	LOC111603016|XP_023176207.1|DHYD
OG0002165	LOC108033622|XP_016963484.1|DBIA	LOC111595924|XP_023165645.2|DHYD
OG0002166	LOC108036799|XP_016968635.1|DBIA	LOC111592913|XP_023161130.1|DHYD
OG0002167	LOC108030451|XP_016958832.1|DBIA	LOC111597987|XP_023168733.1|DHYD
OG0002168	LOC108026917|XP_016953617.1|DBIA	LOC111600075|XP_023171780.2|DHYD
OG0002169	LOC108035317|XP_016966379.1|DBIA	LOC111598675|XP_023169802.2|DHYD
OG0002170	LOC108024903|XP_016950557.1|DBIA	LOC111594140|XP_030080182.1|DHYD
OG0002171	LOC108026205|XP_016952496.1|DBIA	LOC111602739|XP_023175758.1|DHYD
OG0002172	LOC108032234|XP_016961585.1|DBIA	LOC111599589|XP_023171034.1|DHYD
OG0002173	LOC108033327|XP_016963101.1|DBIA	LOC111600888|XP_023172997.1|DHYD, LOC111601532|XP_023173936.1|DHYD
OG0002174	LOC108024757|XP_016950355.1|DBIA	LOC111601452|XP_023173797.2|DHYD
OG0002175	LOC108024758|XP_016950356.1|DBIA	LOC111601453|XP_023173798.1|DHYD
OG0002176	LOC108032126|XP_016961447.1|DBIA	LOC111601502|XP_023173864.1|DHYD
OG0002177	LOC108023355|XP_016948207.1|DBIA	LOC111598604|XP_023169694.1|DHYD
OG0002178	LOC108025240|XP_016951075.1|DBIA	LOC111598226|XP_023169153.2|DHYD
OG0002179	LOC108026414|XP_016952831.1|DBIA	LOC111601350|XP_023173650.2|DHYD
OG0002180	LOC108025207|XP_016951029.1|DBIA	LOC111603233|XP_023176505.2|DHYD
OG0002181	LOC108023675|XP_016948785.1|DBIA	LOC115483039|XP_030079705.1|DHYD, LOC111594255|XP_023163244.1|DHYD
OG0002182	LOC108031489|XP_016960466.1|DBIA	LOC111594612|XP_023163763.2|DHYD
OG0002183	LOC108036244|XP_016967741.1|DBIA	LOC111597978|XP_023168721.1|DHYD
OG0002184	LOC108031751|XP_016960944.1|DBIA	LOC111593245|XP_023161667.1|DHYD
OG0002185	LOC108023846|XP_016948980.1|DBIA, LOC108026323|XP_016952702.1|DBIA	LOC111594967|XP_023164234.2|DHYD
OG0002186	LOC108023829|XP_016948965.1|DBIA	LOC111602295|XP_023175064.2|DHYD
OG0002187	LOC108032093|XP_016961408.1|DBIA	LOC111599876|XP_023171462.1|DHYD
OG0002188	LOC108026653|XP_016953180.1|DBIA	LOC111600103|XP_023171832.1|DHYD
OG0002189	LOC108022847|XP_016947550.1|DBIA	LOC111600826|XP_023172898.1|DHYD
OG0002190	LOC108026239|XP_016952563.1|DBIA	LOC111598274|XP_023169219.1|DHYD
OG0002191	LOC108028321|XP_016955543.1|DBIA	LOC111605711|XP_023180165.2|DHYD
OG0002192	LOC108028575|XP_016955969.1|DBIA	LOC115482932|XP_030079128.1|DHYD, LOC111594367|XP_023163400.2|DHYD
OG0002193	LOC108031839|XP_016961078.1|DBIA	LOC111601798|XP_023174343.2|DHYD
OG0002194	LOC108024407|XP_016949809.1|DBIA	LOC111603488|XP_023176854.1|DHYD
OG0002195	LOC108026398|XP_016952810.1|DBIA	LOC111596485|XP_023166514.2|DHYD
OG0002196	LOC108031127|XP_016959830.1|DBIA	LOC111601347|XP_023173647.1|DHYD
OG0002197	LOC108030958|XP_016959650.1|DBIA	LOC111596885|XP_023167103.2|DHYD, LOC115482997|XP_030079513.1|DHYD
OG0002198	LOC108027260|XP_016954111.1|DBIA	LOC111602795|XP_023175837.2|DHYD
OG0002199	LOC108031630|XP_016960724.1|DBIA	LOC111605428|XP_023179705.1|DHYD, LOC111605438|XP_023179721.2|DHYD
OG0002200	LOC108025770|XP_016951856.1|DBIA	LOC111600866|XP_023172956.1|DHYD
OG0002202	LOC108031728|XP_016960889.1|DBIA	LOC111594506|XP_023163587.2|DHYD
OG0002203	LOC108024702|XP_016950272.1|DBIA	LOC111597067|XP_023167365.2|DHYD
OG0002204	LOC108026389|XP_016952800.1|DBIA	LOC111598811|XP_023170003.1|DHYD
OG0002205	LOC108023712|XP_016948835.1|DBIA	LOC111603304|XP_023176597.1|DHYD
OG0002206	LOC108031187|XP_016959895.1|DBIA	LOC111603502|XP_023176877.2|DHYD
OG0002207	LOC108024688|XP_016950253.1|DBIA	LOC111595898|XP_023165610.2|DHYD
OG0002208	LOC108024870|XP_016950503.1|DBIA	LOC111595362|XP_023164819.2|DHYD
OG0002209	LOC108023592|XP_016948685.1|DBIA	LOC111596470|XP_023166490.2|DHYD
OG0002210	LOC108027372|XP_016954286.1|DBIA	LOC111595687|XP_030080629.1|DHYD
OG0002211	LOC108031916|XP_016961175.1|DBIA	LOC111605521|XP_023179850.1|DHYD
OG0002212	LOC108031977|XP_016961260.1|DBIA	LOC111604273|XP_023178039.2|DHYD
OG0002213	LOC108027441|XP_016954379.1|DBIA	LOC111600825|XP_023172897.1|DHYD
OG0002215	LOC108031383|XP_016960231.1|DBIA	LOC111602008|XP_023174666.2|DHYD
OG0002216	LOC108026376|XP_016952786.1|DBIA	LOC111597048|XP_030082026.1|DHYD
OG0002217	LOC108024808|XP_016950419.1|DBIA	LOC111595685|XP_023165294.2|DHYD
OG0002218	LOC108026620|XP_016953106.1|DBIA	LOC111596820|XP_023166955.2|DHYD
OG0002219	LOC108032044|XP_016961345.1|DBIA	LOC111605547|XP_023179877.2|DHYD
OG0002220	LOC108030971|XP_016959659.1|DBIA	LOC111605498|XP_023179816.2|DHYD
OG0002221	LOC108035386|XP_016966482.1|DBIA	LOC111595656|XP_023165247.2|DHYD
OG0002222	LOC108022738|XP_016947317.1|DBIA	LOC111604082|XP_023177734.1|DHYD
OG0002223	LOC108036335|XP_016967864.1|DBIA	LOC111605288|XP_023179508.1|DHYD
OG0002224	LOC108030034|XP_016958083.1|DBIA	LOC111604174|XP_030081415.1|DHYD
OG0002225	LOC108028666|XP_016956087.1|DBIA	LOC111603070|XP_023176296.2|DHYD
OG0002226	LOC108030057|XP_016958130.1|DBIA	LOC111597645|XP_023168219.1|DHYD
OG0002227	LOC108022543|XP_016947010.1|DBIA	LOC111605706|XP_030080884.1|DHYD, LOC115482833|XP_030078927.1|DHYD
OG0002228	LOC108029709|XP_016957673.1|DBIA	LOC111594154|XP_023163103.1|DHYD
OG0002229	LOC108022551|XP_016947028.1|DBIA	LOC111593896|XP_023162733.2|DHYD
OG0002230	LOC108029635|XP_016957523.1|DBIA	LOC111605264|XP_023179470.2|DHYD
OG0002231	LOC108030256|XP_016958565.1|DBIA	LOC111593798|XP_023162587.2|DHYD
OG0002232	LOC108022735|XP_016947313.1|DBIA	LOC111593327|XP_023161807.1|DHYD
OG0002233	LOC108030689|XP_016959212.1|DBIA	LOC111598706|XP_023169859.1|DHYD
OG0002235	LOC108026632|XP_016953139.1|DBIA	LOC111593755|XP_030081275.1|DHYD
OG0002236	LOC108026688|XP_016953265.1|DBIA	LOC111600106|XP_023171836.1|DHYD
OG0002237	LOC108026650|XP_016953176.1|DBIA	LOC111600104|XP_023171833.2|DHYD
OG0002238	LOC108030221|XP_016958487.1|DBIA	LOC111604657|XP_023178594.2|DHYD
OG0002239	LOC108029733|XP_016957709.1|DBIA	LOC111593555|XP_023162179.1|DHYD
OG0002240	LOC108026702|XP_016953284.1|DBIA	LOC111603847|XP_023177399.1|DHYD
OG0002241	LOC108035287|XP_016966343.1|DBIA	LOC111605680|XP_023180116.1|DHYD
OG0002242	LOC108035256|XP_016966291.1|DBIA	LOC111602911|XP_023176021.2|DHYD
OG0002243	LOC108031643|XP_016960763.1|DBIA	LOC111595978|XP_023165730.2|DHYD
OG0002244	LOC108028313|XP_016955525.1|DBIA	LOC111604777|XP_023178752.2|DHYD
OG0002245	LOC108035055|XP_016965924.1|DBIA	LOC111603035|XP_023176231.2|DHYD
OG0002246	LOC108030324|XP_016958670.1|DBIA	LOC111605736|XP_030080948.1|DHYD
OG0002247	LOC108026897|XP_016953595.1|DBIA	LOC111600076|XP_023171783.1|DHYD
OG0002248	LOC108035357|XP_016966442.1|DBIA	LOC111595271|XP_023164686.2|DHYD
OG0002249	LOC108034754|XP_016965192.1|DBIA	LOC111601563|XP_023173977.1|DHYD
OG0002250	LOC108022882|XP_016947568.1|DBIA	LOC111602128|XP_023174844.2|DHYD
OG0002251	LOC108023070|XP_016947806.1|DBIA	LOC111602085|XP_023174787.1|DHYD
OG0002252	LOC108022983|XP_016947698.1|DBIA	LOC111602115|XP_023174831.2|DHYD
OG0002253	LOC108022755|XP_016947342.1|DBIA	LOC111604085|XP_023177743.2|DHYD
OG0002254	LOC108031743|XP_016960929.1|DBIA	LOC111594825|XP_023164058.1|DHYD
OG0002255	LOC108024203|XP_016949542.1|DBIA	LOC111604737|XP_023178682.1|DHYD
OG0002256	LOC108036412|XP_016968027.1|DBIA	LOC111604080|XP_030081286.1|DHYD
OG0002257	LOC108022698|XP_016947261.1|DBIA	LOC111605261|XP_023179467.2|DHYD
OG0002258	LOC108028518|XP_016955890.1|DBIA	LOC111601029|XP_023173206.2|DHYD
OG0002259	LOC108025803|XP_016951936.1|DBIA	LOC111596523|XP_030079580.1|DHYD
OG0002260	LOC108028464|XP_016955811.1|DBIA	LOC111604465|XP_023178315.2|DHYD
OG0002261	LOC108030802|XP_016959376.1|DBIA	LOC111605067|XP_023179166.2|DHYD
OG0002262	LOC108036476|XP_016968146.1|DBIA	LOC111592113|XP_030081976.1|DHYD
OG0002263	LOC108034545|XP_016964961.1|DBIA	LOC111596940|XP_023167160.1|DHYD
OG0002264	LOC108022737|XP_016947316.1|DBIA	LOC111604081|XP_023177733.2|DHYD
OG0002265	LOC108034612|XP_016965036.1|DBIA	LOC111592965|XP_023161225.1|DHYD
OG0002266	LOC108028055|XP_016955182.1|DBIA	LOC111605624|XP_023180044.1|DHYD
OG0002267	LOC108027863|XP_016954967.1|DBIA	LOC111592740|XP_023160906.1|DHYD
OG0002268	LOC108028315|XP_016955533.1|DBIA	LOC111601675|XP_023174142.1|DHYD
OG0002269	LOC108030220|XP_016958484.1|DBIA	LOC111599941|XP_023171558.2|DHYD
OG0002270	LOC108036519|XP_016968214.1|DBIA	LOC111594034|XP_023162915.2|DHYD
OG0002271	LOC108030704|XP_016959237.1|DBIA	LOC111599814|XP_023171369.2|DHYD
OG0002272	LOC108035467|XP_016966604.1|DBIA	LOC111595282|XP_023164703.1|DHYD
OG0002273	LOC108030579|XP_016959004.1|DBIA	LOC111593544|XP_023162134.1|DHYD
OG0002274	LOC108030786|XP_016959327.1|DBIA	LOC111594922|XP_030081211.1|DHYD
OG0002275	LOC108035435|XP_016966556.1|DBIA	LOC111602913|XP_023176024.2|DHYD
OG0002276	LOC108030398|XP_016958775.1|DBIA	LOC111592456|XP_023160413.2|DHYD
OG0002277	LOC108030096|XP_016958254.1|DBIA	LOC111592449|XP_023160402.1|DHYD
OG0002278	LOC108034400|XP_016964771.1|DBIA	LOC111604776|XP_023178750.2|DHYD
OG0002279	LOC108029691|XP_016957643.1|DBIA	LOC111597493|XP_023168019.1|DHYD
OG0002280	LOC108035244|XP_016966267.1|DBIA	LOC111594881|XP_023164135.2|DHYD
OG0002281	LOC108035142|XP_016966072.1|DBIA	LOC111605666|XP_023180098.2|DHYD
OG0002282	LOC108035509|XP_016966659.1|DBIA	LOC111595300|XP_023164723.2|DHYD
OG0002283	LOC108022788|XP_016947403.1|DBIA	LOC111605260|XP_023179466.2|DHYD
OG0002284	LOC108029395|XP_016957112.1|DBIA	LOC111593295|XP_023161743.1|DHYD
OG0002285	LOC108032037|XP_016961341.1|DBIA	LOC111593416|XP_023161926.2|DHYD
OG0002286	LOC108022914|XP_016947610.1|DBIA	LOC111593911|XP_023162754.2|DHYD
OG0002287	LOC108036564|XP_016968301.1|DBIA	LOC111594033|XP_023162913.2|DHYD
OG0002288	LOC108029736|XP_016957715.1|DBIA	LOC111599778|XP_023171313.2|DHYD
OG0002289	LOC108034882|XP_016965579.1|DBIA	LOC111605170|XP_023179326.1|DHYD
OG0002290	LOC108022489|XP_016946971.1|DBIA	LOC111602260|XP_023175022.2|DHYD
OG0002291	LOC108030129|XP_016958327.1|DBIA	LOC111599945|XP_023171564.1|DHYD
OG0002292	LOC108030207|XP_016958453.1|DBIA	LOC111599942|XP_023171559.1|DHYD
OG0002293	LOC108032781|XP_016962276.1|DBIA	LOC111600001|XP_023171671.2|DHYD
OG0002294	LOC108032002|XP_016961287.1|DBIA	LOC111596259|XP_023166162.1|DHYD
OG0002295	LOC108033695|XP_016963683.1|DBIA	LOC111602338|XP_023175111.1|DHYD
OG0002296	LOC108032590|XP_016961986.1|DBIA	LOC111603874|XP_023177449.2|DHYD
OG0002297	LOC108031415|XP_016960304.1|DBIA	LOC111602985|XP_023176148.2|DHYD
OG0002298	LOC108026529|XP_016952966.1|DBIA	LOC111600034|XP_023171720.1|DHYD
OG0002299	LOC108022229|XP_016946576.1|DBIA	LOC111593196|XP_023161588.1|DHYD
OG0002300	LOC108034325|XP_016964686.1|DBIA	LOC111602223|XP_023174970.2|DHYD
OG0002301	LOC108033974|XP_016964178.1|DBIA	LOC111592510|XP_023160508.2|DHYD
OG0002302	LOC108033761|XP_016963823.1|DBIA	LOC111603743|XP_023177229.2|DHYD
OG0002303	LOC108032156|XP_016961494.1|DBIA	LOC111593483|XP_023162012.1|DHYD, LOC111593125|XP_023161494.2|DHYD
OG0002304	LOC108029171|XP_016956805.1|DBIA	LOC111598991|XP_023170262.1|DHYD
OG0002305	LOC108028581|XP_016955978.1|DBIA	LOC111592277|XP_023160146.2|DHYD
OG0002306	LOC108036114|XP_016967578.1|DBIA	LOC111603953|XP_023177556.2|DHYD
OG0002307	LOC108032575|XP_016961963.1|DBIA	LOC111596297|XP_023166221.2|DHYD
OG0002308	LOC108022273|XP_016946624.1|DBIA, LOC108032632|XP_016962062.1|DBIA	LOC111603880|XP_023177462.2|DHYD
OG0002309	LOC108029080|XP_016956654.1|DBIA	LOC111603932|XP_023177526.1|DHYD
OG0002310	LOC108034171|XP_016964469.1|DBIA	LOC111599187|XP_030080347.1|DHYD
OG0002311	LOC108032368|XP_016961670.1|DBIA	LOC111594348|XP_023163372.2|DHYD
OG0002312	LOC108032784|XP_016962274.1|DBIA	LOC111592565|XP_023160630.2|DHYD
OG0002314	LOC108029416|XP_016957141.1|DBIA	LOC111602277|XP_023175041.2|DHYD
OG0002315	LOC108030435|XP_016958810.1|DBIA	LOC111595473|XP_023165006.2|DHYD
OG0002316	LOC108033377|XP_016963185.1|DBIA	LOC111596128|XP_023165967.1|DHYD
OG0002317	LOC108035250|XP_016966275.1|DBIA	LOC111604313|XP_023178131.1|DHYD
OG0002318	LOC108034073|XP_016964321.1|DBIA	LOC111599332|XP_023170721.2|DHYD
OG0002319	LOC108032804|XP_016962300.1|DBIA	LOC111603913|XP_023177504.1|DHYD
OG0002320	LOC108022591|XP_016947107.1|DBIA	LOC111593382|XP_023161872.2|DHYD
OG0002321	LOC108023088|XP_016947832.1|DBIA	LOC111598013|XP_023168780.1|DHYD
OG0002322	LOC108034199|XP_016964518.1|DBIA	LOC111600374|XP_023172220.2|DHYD
OG0002323	LOC108034229|XP_016964564.1|DBIA	LOC111605568|XP_023179912.1|DHYD
OG0002324	LOC108030801|XP_016959373.1|DBIA	LOC111605097|XP_023179204.2|DHYD
OG0002325	LOC108028529|XP_016955910.1|DBIA	LOC111597517|XP_023168057.1|DHYD
OG0002326	LOC108028651|XP_016956064.1|DBIA	LOC111597595|XP_023168164.1|DHYD
OG0002327	LOC108024745|XP_016950334.1|DBIA	LOC111600242|XP_023172050.2|DHYD
OG0002328	LOC108032793|XP_016962286.1|DBIA	LOC111592577|XP_023160656.2|DHYD
OG0002329	LOC108027926|XP_016955039.1|DBIA	LOC111599108|XP_023170429.1|DHYD
OG0002330	LOC108027913|XP_016955023.1|DBIA	LOC111599095|XP_023170404.1|DHYD
OG0002331	LOC108035772|XP_016966967.1|DBIA	LOC111594901|XP_023164154.2|DHYD
OG0002332	LOC108027496|XP_016954432.1|DBIA, LOC108035554|XP_016966712.1|DBIA	LOC111597483|XP_023168002.1|DHYD
OG0002333	LOC108022607|XP_016947132.1|DBIA	LOC111593912|XP_023162753.1|DHYD
OG0002334	LOC108034141|XP_016964424.1|DBIA	LOC111596277|XP_023166190.2|DHYD
OG0002335	LOC108029708|XP_016957671.1|DBIA	LOC111594091|XP_023163009.2|DHYD
