Orthogroup	DBIA.longest_only	DKIK.longest_only
OG0000397	LOC108036176|XP_016967655.1|DBIA	LOC108077902|XP_017026929.1|DKIK, LOC108077903|XP_017026930.1|DKIK
OG0000398	LOC108026614|XP_016953087.1|DBIA	LOC108076214|XP_017024443.1|DKIK
OG0000399	LOC108025445|XP_016951430.1|DBIA	LOC108075654|XP_017023689.1|DKIK
OG0000399	LOC108022857|XP_016947521.1|DBIA	LOC108086118|XP_017038454.1|DKIK
OG0000400	LOC108023912|XP_016949086.1|DBIA	LOC108084262|XP_017035905.1|DKIK
OG0000400	LOC108033447|XP_016963269.1|DBIA	LOC108084455|XP_017036158.1|DKIK
OG0000400	LOC108023914|XP_016949088.1|DBIA	LOC108084288|XP_017035940.1|DKIK
OG0000401	LOC108027574|XP_016954570.1|DBIA, LOC108027576|XP_016954572.1|DBIA	LOC108085230|XP_017037258.1|DKIK
OG0000402	LOC108033168|XP_016962890.1|DBIA	LOC108083784|XP_017035199.1|DKIK
OG0000403	LOC108025374|XP_016951331.1|DBIA	LOC108073480|XP_017020623.1|DKIK
OG0000403	LOC108022687|XP_016947248.1|DBIA	LOC108076303|XP_017024563.1|DKIK
OG0000404	LOC108025045|XP_016950789.1|DBIA, LOC108025490|XP_016951494.1|DBIA	LOC108085838|XP_017038084.1|DKIK
OG0000405	LOC108033192|XP_016962925.1|DBIA	LOC108071184|XP_017017359.1|DKIK
OG0000405	LOC108031659|XP_016960784.1|DBIA	LOC108084223|XP_017035837.1|DKIK
OG0000406	LOC108035627|XP_016966809.1|DBIA	LOC108078611|XP_017028020.1|DKIK
OG0000406	LOC108022156|XP_016946487.1|DBIA	LOC108082334|XP_017033153.1|DKIK
OG0000407	LOC108031194|XP_016959907.1|DBIA	LOC108078765|XP_017028292.1|DKIK
OG0000407	LOC108029789|XP_016957793.1|DBIA	LOC108078763|XP_017028290.1|DKIK
OG0000408	LOC108023702|XP_016948823.1|DBIA	LOC108073184|XP_017020182.1|DKIK
OG0000408	LOC108034162|XP_016964458.1|DBIA	LOC108073620|XP_017020808.1|DKIK
OG0000409	LOC108022226|XP_016946573.1|DBIA	LOC108072887|XP_017019697.1|DKIK
OG0000409	LOC108036619|XP_016968374.1|DBIA	LOC108078205|XP_017027378.1|DKIK
OG0000410	LOC108033829|XP_016963944.1|DBIA	LOC108085359|XP_017037418.1|DKIK
OG0000410	LOC108033830|XP_016963945.1|DBIA	LOC108085330|XP_017037375.1|DKIK
OG0000410	LOC108033325|XP_016963099.1|DBIA	LOC108085329|XP_017037374.1|DKIK
OG0000411	LOC108031603|XP_016960671.1|DBIA	LOC108085431|XP_017037511.1|DKIK
OG0000411	LOC108032383|XP_016961693.1|DBIA	LOC108082111|XP_017032900.1|DKIK
OG0000412	LOC108029772|XP_016957769.1|DBIA	LOC108076714|XP_017025165.1|DKIK
OG0000412	LOC108035567|XP_016966725.1|DBIA	LOC108072804|XP_017019584.1|DKIK
OG0000413	LOC108031308|XP_016960042.1|DBIA	LOC108083175|XP_017034351.1|DKIK
OG0000413	LOC108023803|XP_016948933.1|DBIA, LOC108032855|XP_016962345.1|DBIA	LOC108075362|XP_017023261.1|DKIK
OG0000414	LOC108022034|XP_016946369.1|DBIA	LOC108082351|XP_017033176.1|DKIK
OG0000414	LOC108024274|XP_016949656.1|DBIA	LOC108071389|XP_017017622.1|DKIK
OG0000415	LOC108022564|XP_016947051.1|DBIA	LOC108072374|XP_017018963.1|DKIK
OG0000415	LOC108022889|XP_016947574.1|DBIA	LOC108072387|XP_017018980.1|DKIK
OG0000416	LOC108023563|XP_016948643.1|DBIA	LOC108082924|XP_017034002.1|DKIK
OG0000416	LOC108023612|XP_016948708.1|DBIA	LOC108071784|XP_017018136.1|DKIK
OG0000417	LOC108032012|XP_016961301.1|DBIA	LOC108081123|XP_017031626.1|DKIK
OG0000417	LOC108025446|XP_016951432.1|DBIA	LOC108073751|XP_017021008.1|DKIK
OG0000418	LOC108023620|XP_016948720.1|DBIA	LOC108080261|XP_017030412.1|DKIK
OG0000418	LOC108035814|XP_016967051.1|DBIA	LOC108084968|XP_017036877.1|DKIK
OG0000419	LOC108026692|XP_016953270.1|DBIA	LOC108078168|XP_017027313.1|DKIK
OG0000419	LOC108032970|XP_016962530.1|DBIA	LOC108080554|XP_017030848.1|DKIK
OG0000421	LOC108029102|XP_016956686.1|DBIA	LOC108085242|XP_017037275.1|DKIK
OG0000421	LOC108033639|XP_016963546.1|DBIA	LOC108073640|XP_017020848.1|DKIK
OG0000423	LOC108030231|XP_016958511.1|DBIA	LOC108081152|XP_017031680.1|DKIK
OG0000423	LOC108030113|XP_016958298.1|DBIA	LOC108081134|XP_017031644.1|DKIK
OG0000424	LOC108030243|XP_016958538.1|DBIA, LOC108023890|XP_016949065.1|DBIA	LOC108073403|XP_017020484.1|DKIK
OG0000424	LOC108030382|XP_016958743.1|DBIA	LOC108082605|XP_017033569.1|DKIK
OG0000425	LOC108036295|XP_016967794.1|DBIA	LOC108076249|XP_017024486.1|DKIK
OG0000425	LOC108029763|XP_016957757.1|DBIA	LOC108076593|XP_017024995.1|DKIK
OG0000426	LOC108027613|XP_016954626.1|DBIA, LOC108027625|XP_016954638.1|DBIA	LOC108085091|XP_017037049.1|DKIK, LOC108078441|XP_017027813.1|DKIK
OG0000428	LOC108028047|XP_016955174.1|DBIA	LOC108080197|XP_017030338.1|DKIK
OG0000428	LOC108028685|XP_016956114.1|DBIA	LOC108080193|XP_017030334.1|DKIK
OG0000429	LOC108022995|XP_016947713.1|DBIA	LOC108077906|XP_017026933.1|DKIK
OG0000429	LOC108023073|XP_016947813.1|DBIA	LOC108078209|XP_017027382.1|DKIK
OG0000430	LOC108025496|XP_016951499.1|DBIA, LOC108025494|XP_016951498.1|DBIA	LOC108073692|XP_017020913.1|DKIK
OG0000430	LOC108023740|XP_016948870.1|DBIA	LOC108084830|XP_017036682.1|DKIK, LOC108071250|XP_017017425.1|DKIK
OG0000431	LOC108032325|XP_016961622.1|DBIA, LOC108032525|XP_016961863.1|DBIA, LOC108029049|XP_016956601.1|DBIA, LOC108028987|XP_016956517.1|DBIA	LOC108074970|XP_017022692.1|DKIK, LOC108074969|XP_017022691.1|DKIK, LOC108075366|XP_017023265.1|DKIK, LOC108075442|XP_017023386.1|DKIK, LOC108075467|XP_017023411.1|DKIK, LOC108075472|XP_017023415.1|DKIK, LOC108075468|XP_017023412.1|DKIK, LOC108075445|XP_017023388.1|DKIK, LOC108075461|XP_017023405.1|DKIK, LOC108075460|XP_017023404.1|DKIK, LOC108075478|XP_017023421.1|DKIK, LOC108075132|XP_017022904.1|DKIK, LOC108075180|XP_017023002.1|DKIK
OG0000433	LOC108023474|XP_016948485.1|DBIA	LOC108083445|XP_017034694.1|DKIK
OG0000433	LOC108028785|XP_016956254.1|DBIA	LOC108084394|XP_017036078.1|DKIK
OG0000434	LOC108024853|XP_016950484.1|DBIA	LOC108083633|XP_017034992.1|DKIK
OG0000434	LOC108029679|XP_016957618.1|DBIA	LOC108070932|XP_017017073.1|DKIK
OG0000435	LOC108027506|XP_016954439.1|DBIA	LOC108080042|XP_017030109.1|DKIK
OG0000437	LOC108034267|XP_016964615.1|DBIA	LOC108077166|XP_017025890.1|DKIK
OG0000437	LOC108033857|XP_016963981.1|DBIA	LOC108077262|XP_017026017.1|DKIK
OG0000438	LOC108025359|XP_016951308.1|DBIA	LOC108085874|XP_017038125.1|DKIK
OG0000439	LOC108036789|XP_016968623.1|DBIA	LOC108076349|XP_017024634.1|DKIK
OG0000439	LOC108034590|XP_016965012.1|DBIA	LOC108083169|XP_017034345.1|DKIK
OG0000440	LOC108026542|XP_016952979.1|DBIA	LOC108077986|XP_017027018.1|DKIK
OG0000440	LOC108029713|XP_016957677.1|DBIA	LOC108082620|XP_017033588.1|DKIK
OG0000441	LOC108026498|XP_016952933.1|DBIA	LOC108074643|XP_017022247.1|DKIK
OG0000441	LOC108026594|XP_016953055.1|DBIA	LOC108074644|XP_017022249.1|DKIK
OG0000442	LOC108035211|XP_016966211.1|DBIA, LOC108033181|XP_016962911.1|DBIA	LOC108079155|XP_017028892.1|DKIK
OG0000443	LOC108031345|XP_016960101.1|DBIA	LOC108080255|XP_017030403.1|DKIK, LOC108080396|XP_017030616.1|DKIK, LOC108072664|XP_017019388.1|DKIK
OG0000443	LOC108031217|XP_016959944.1|DBIA	LOC108072655|XP_017019378.1|DKIK, LOC108080243|XP_017030390.1|DKIK, LOC108080352|XP_017030550.1|DKIK
OG0000444	LOC108036774|XP_016968602.1|DBIA	LOC108074770|XP_017022436.1|DKIK
OG0000444	LOC108036797|XP_016968633.1|DBIA	LOC108074843|XP_017022540.1|DKIK
OG0000446	LOC108032989|XP_016962555.1|DBIA	LOC108071671|XP_017017965.1|DKIK
OG0000446	LOC108033151|XP_016962866.1|DBIA	LOC108071847|XP_017018250.1|DKIK
OG0000446	LOC108036381|XP_016967972.1|DBIA	LOC108081512|XP_017032220.1|DKIK
OG0000447	LOC108034943|XP_016965711.1|DBIA	LOC108079776|XP_017029708.1|DKIK
OG0000448	LOC108025472|XP_016951473.1|DBIA	LOC108082707|XP_017033707.1|DKIK
OG0000448	LOC108025532|XP_016951548.1|DBIA	LOC108082730|XP_017033728.1|DKIK
OG0000449	LOC108028601|XP_016956009.1|DBIA	LOC108071941|XP_017018395.1|DKIK
OG0000449	LOC108032659|XP_016962107.1|DBIA	LOC108072563|XP_017019234.1|DKIK
OG0000450	LOC108025594|XP_016951612.1|DBIA	LOC108079404|XP_017029217.1|DKIK
OG0000450	LOC108023542|XP_016948601.1|DBIA	LOC108084703|XP_017036529.1|DKIK
OG0000451	LOC108023224|XP_016947985.1|DBIA	LOC108076082|XP_017024283.1|DKIK
OG0000451	LOC108023221|XP_016947981.1|DBIA	LOC108076081|XP_017024282.1|DKIK
OG0000453	LOC108032247|XP_016961599.1|DBIA	LOC108084913|XP_017036799.1|DKIK
OG0000453	LOC108031168|XP_016959877.1|DBIA	LOC108084917|XP_017036803.1|DKIK, LOC108077617|XP_017026516.1|DKIK
OG0000454	LOC108027454|XP_016954396.1|DBIA	LOC108070654|XP_017016711.1|DKIK
OG0000454	LOC108034942|XP_016965710.1|DBIA	LOC108079774|XP_017029706.1|DKIK
OG0000455	LOC108029562|XP_016957400.1|DBIA	LOC108078224|XP_017027407.1|DKIK
OG0000456	LOC108036686|XP_016968466.1|DBIA	LOC108072278|XP_017018836.1|DKIK
OG0000456	LOC108032629|XP_016962057.1|DBIA	LOC108074417|XP_017021940.1|DKIK
OG0000457	LOC108032808|XP_016962308.1|DBIA	LOC108082674|XP_017033662.1|DKIK
OG0000457	LOC108021921|XP_016946237.1|DBIA	LOC108082816|XP_017033863.1|DKIK
OG0000458	LOC108033629|XP_016963522.1|DBIA	LOC108077048|XP_017025684.1|DKIK
OG0000460	LOC108027678|XP_016954713.1|DBIA	LOC108074617|XP_017022232.1|DKIK
OG0000462	LOC108031519|XP_016960526.1|DBIA	LOC108084354|XP_017036007.1|DKIK
OG0000462	LOC108031516|XP_016960523.1|DBIA	LOC108084353|XP_017036005.1|DKIK
OG0000462	LOC108031517|XP_016960524.1|DBIA	LOC108084355|XP_017036008.1|DKIK
OG0000463	LOC108024495|XP_016949919.1|DBIA	LOC108080899|XP_017031290.1|DKIK, LOC108080898|XP_017031289.1|DKIK
OG0000463	LOC108035765|XP_016966957.1|DBIA	LOC108079928|XP_017029952.1|DKIK
OG0000463	LOC108024494|XP_016949917.1|DBIA	LOC108081015|XP_017031444.1|DKIK
OG0000464	LOC108033631|XP_016963536.1|DBIA	LOC108077050|XP_017025685.1|DKIK
OG0000464	LOC108034063|XP_016964306.1|DBIA	LOC108077213|XP_017025952.1|DKIK
OG0000464	LOC108029002|XP_016956534.1|DBIA	LOC108074537|XP_017022113.1|DKIK
OG0000465	LOC108032205|XP_016961552.1|DBIA	LOC108073582|XP_017020757.1|DKIK
OG0000465	LOC108031649|XP_016960768.1|DBIA	LOC108073460|XP_017020584.1|DKIK
OG0000466	LOC108023576|XP_016948660.1|DBIA	LOC108074182|XP_017021608.1|DKIK
OG0000466	LOC108036856|XP_016968718.1|DBIA	LOC108079659|XP_017029545.1|DKIK
OG0000467	LOC108030045|XP_016958106.1|DBIA	LOC108081325|XP_017031949.1|DKIK
OG0000467	LOC108030333|XP_016958684.1|DBIA	LOC108081341|XP_017031974.1|DKIK
OG0000468	LOC108023873|XP_016949042.1|DBIA	LOC108084970|XP_017036876.1|DKIK
OG0000468	LOC108030047|XP_016958111.1|DBIA	LOC108082452|XP_017033312.1|DKIK
OG0000469	LOC108033680|XP_016963625.1|DBIA	LOC108076038|XP_017024189.1|DKIK
OG0000469	LOC108033732|XP_016963773.1|DBIA	LOC108076065|XP_017024252.1|DKIK
OG0000470	LOC108030765|XP_016959307.1|DBIA	LOC108070393|XP_017016331.1|DKIK
OG0000470	LOC108028667|XP_016956089.1|DBIA	LOC108075274|XP_017023144.1|DKIK
OG0000471	LOC108034539|XP_016964954.1|DBIA	LOC108079721|XP_017029619.1|DKIK
OG0000471	LOC108029221|XP_016956904.1|DBIA	LOC108077428|XP_017026222.1|DKIK
OG0000473	LOC108023683|XP_016948794.1|DBIA	LOC108071783|XP_017018135.1|DKIK
OG0000473	LOC108023694|XP_016948807.1|DBIA	LOC108083596|XP_017034948.1|DKIK
OG0000474	LOC108033210|XP_016962950.1|DBIA	LOC108079579|XP_017029413.1|DKIK, LOC108077899|XP_017026927.1|DKIK
OG0000474	LOC108028125|XP_016955264.1|DBIA	LOC108073876|XP_017021151.1|DKIK
OG0000475	LOC108031608|XP_016960684.1|DBIA	LOC108075636|XP_017023667.1|DKIK
OG0000475	LOC108031090|XP_016959786.1|DBIA	LOC108075549|XP_017023543.1|DKIK
OG0000476	LOC108031141|XP_016959845.1|DBIA, LOC108031183|XP_016959892.1|DBIA	LOC108073314|XP_017020364.1|DKIK
OG0000476	LOC108031887|XP_016961140.1|DBIA	LOC108073304|XP_017020350.1|DKIK
OG0000477	LOC108032192|XP_016961537.1|DBIA	LOC108071406|XP_017017637.1|DKIK
OG0000477	LOC108032232|XP_016961584.1|DBIA	LOC108071405|XP_017017636.1|DKIK
OG0000478	LOC108032954|XP_016962514.1|DBIA	LOC108071712|XP_017018022.1|DKIK
OG0000478	LOC108025355|XP_016951303.1|DBIA	LOC108078864|XP_017028465.1|DKIK
OG0000479	LOC108032006|XP_016961293.1|DBIA, LOC108031028|XP_016959718.1|DBIA	LOC108073343|XP_017020396.1|DKIK
OG0000480	LOC108027834|XP_016954909.1|DBIA	LOC108086211|XP_017038563.1|DKIK
OG0000480	LOC108027876|XP_016954981.1|DBIA	LOC108086210|XP_017038562.1|DKIK
OG0000482	LOC108031109|XP_016959809.1|DBIA	LOC108080476|XP_017030709.1|DKIK
OG0000482	LOC108032217|XP_016961567.1|DBIA	LOC108075900|XP_017024048.1|DKIK
OG0000483	LOC108026128|XP_016952320.1|DBIA	LOC108073197|XP_017020201.1|DKIK
OG0000483	LOC108026074|XP_016952262.1|DBIA	LOC108073174|XP_017020169.1|DKIK
OG0000484	LOC108031512|XP_016960516.1|DBIA	LOC108084350|XP_017036002.1|DKIK
OG0000484	LOC108031513|XP_016960518.1|DBIA	LOC108084351|XP_017036003.1|DKIK
OG0000485	LOC108027977|XP_016955091.1|DBIA	LOC108080626|XP_017030938.1|DKIK, LOC108080596|XP_017030896.1|DKIK
OG0000486	LOC108022760|XP_016947353.1|DBIA	LOC108076434|XP_017024778.1|DKIK
OG0000486	LOC108022758|XP_016947348.1|DBIA	LOC108076431|XP_017024774.1|DKIK
OG0000487	LOC108022257|XP_016946605.1|DBIA	LOC108074667|XP_017022275.1|DKIK
OG0000487	LOC108022968|XP_016947682.1|DBIA	LOC108074745|XP_017022408.1|DKIK
OG0000488	LOC108029055|XP_016956610.1|DBIA	LOC108086095|XP_017038411.1|DKIK
OG0000488	LOC108029056|XP_016956611.1|DBIA	LOC108086096|XP_017038412.1|DKIK
OG0000488	LOC108033397|XP_016963205.1|DBIA	LOC108082664|XP_017033651.1|DKIK, LOC108082692|XP_017033686.1|DKIK
OG0000489	LOC108023847|XP_016948981.1|DBIA	LOC108077567|XP_017026451.1|DKIK
OG0000489	LOC108032066|XP_016961377.1|DBIA	LOC108084511|XP_017036237.1|DKIK
OG0000490	LOC108025931|XP_016952117.1|DBIA	LOC108079994|XP_017030049.1|DKIK
OG0000490	LOC108035802|XP_016967033.1|DBIA	LOC108079926|XP_017029950.1|DKIK
OG0000491	LOC108030091|XP_016958219.1|DBIA	LOC108072985|XP_017019916.1|DKIK
OG0000492	LOC108036310|XP_016967809.1|DBIA	LOC108076274|XP_017024511.1|DKIK
OG0000492	LOC108032446|XP_016961761.1|DBIA	LOC108075819|XP_017023881.1|DKIK
OG0000493	LOC108024882|XP_016950516.1|DBIA, LOC108024883|XP_016950517.1|DBIA	LOC108077890|XP_017026916.1|DKIK
OG0000494	LOC108026338|XP_016952731.1|DBIA	LOC108073506|XP_017020668.1|DKIK
OG0000494	LOC108029101|XP_016956683.1|DBIA	LOC108085241|XP_017037272.1|DKIK
OG0000495	LOC108023679|XP_016948790.1|DBIA	LOC108084975|XP_017036890.1|DKIK
OG0000495	LOC108030361|XP_016958717.1|DBIA	LOC108082614|XP_017033583.1|DKIK
OG0000496	LOC108033846|XP_016963965.1|DBIA	LOC108074467|XP_017022027.1|DKIK
OG0000497	LOC108034284|XP_016964631.1|DBIA	LOC108072479|XP_017019134.1|DKIK, LOC108072826|XP_017019606.1|DKIK
OG0000497	LOC108034014|XP_016964232.1|DBIA	LOC108072849|XP_017019649.1|DKIK
OG0000498	LOC108026107|XP_016952296.1|DBIA	LOC108073158|XP_017020154.1|DKIK
OG0000498	LOC108026102|XP_016952291.1|DBIA	LOC108073161|XP_017020156.1|DKIK
OG0000499	LOC108030145|XP_016958350.1|DBIA	LOC108076167|XP_017024383.1|DKIK
OG0000499	LOC108023768|XP_016948897.1|DBIA	LOC108085747|XP_017037969.1|DKIK
OG0000500	LOC108028146|XP_016955292.1|DBIA	LOC108080611|XP_017030924.1|DKIK
OG0000500	LOC108028779|XP_016956247.1|DBIA	LOC108080589|XP_017030883.1|DKIK
OG0000501	LOC108032510|XP_016961830.1|DBIA	LOC108076884|XP_017025404.1|DKIK
OG0000502	LOC108022744|XP_016947324.1|DBIA	LOC108078460|XP_017027841.1|DKIK
OG0000503	LOC108022437|XP_016946811.1|DBIA	LOC108072232|XP_017018783.1|DKIK
OG0000503	LOC108022137|XP_016946468.1|DBIA	LOC108074489|XP_017022051.1|DKIK, LOC108072233|XP_017018784.1|DKIK
OG0000504	LOC108035366|XP_016966453.1|DBIA	LOC108079882|XP_017029888.1|DKIK, LOC108083296|XP_017034522.1|DKIK
OG0000505	LOC108025854|XP_016952011.1|DBIA	LOC108071787|XP_017018141.1|DKIK
OG0000505	LOC108025820|XP_016951961.1|DBIA	LOC108080116|XP_017030236.1|DKIK
OG0000506	LOC108026013|XP_016952193.1|DBIA	LOC108073342|XP_017020395.1|DKIK
OG0000506	LOC108026313|XP_016952689.1|DBIA	LOC108073351|XP_017020404.1|DKIK
OG0000507	LOC108025742|XP_016951819.1|DBIA	LOC108079265|XP_017029045.1|DKIK
OG0000507	LOC108025791|XP_016951910.1|DBIA	LOC108079261|XP_017029039.1|DKIK
OG0000508	LOC108027817|XP_016954889.1|DBIA	LOC108078445|XP_017027823.1|DKIK
OG0000508	LOC108028312|XP_016955538.1|DBIA	LOC108084753|XP_017036554.1|DKIK
OG0000509	LOC108036551|XP_016968274.1|DBIA	LOC108076359|XP_017024645.1|DKIK
OG0000509	LOC108036488|XP_016968168.1|DBIA	LOC108076397|XP_017024724.1|DKIK
OG0000510	LOC108036921|XP_016968822.1|DBIA	LOC108073052|XP_017020008.1|DKIK
OG0000510	LOC108036920|XP_016968821.1|DBIA	LOC108073053|XP_017020009.1|DKIK
OG0000511	LOC108034001|XP_016964222.1|DBIA	LOC108077021|XP_017025618.1|DKIK
OG0000511	LOC108033719|XP_016963744.1|DBIA	LOC108077316|XP_017026094.1|DKIK
OG0000512	LOC108032524|XP_016961862.1|DBIA	LOC108082064|XP_017032830.1|DKIK
OG0000512	LOC108030649|XP_016959156.1|DBIA	LOC108073755|XP_017021011.1|DKIK
OG0000513	LOC108030070|XP_016958160.1|DBIA	LOC108076494|XP_017024874.1|DKIK
OG0000513	LOC108033645|XP_016963568.1|DBIA	LOC108082169|XP_017032964.1|DKIK
OG0000514	LOC108034050|XP_016964291.1|DBIA	LOC108077215|XP_017025957.1|DKIK
OG0000514	LOC108034047|XP_016964285.1|DBIA	LOC108077193|XP_017025926.1|DKIK
OG0000515	LOC108036019|XP_016967434.1|DBIA	LOC108074899|XP_017022614.1|DKIK
OG0000515	LOC108034523|XP_016964936.1|DBIA	LOC108078616|XP_017028028.1|DKIK, LOC108078617|XP_017028029.1|DKIK
OG0000516	LOC108025879|XP_016952047.1|DBIA	LOC108079189|XP_017028935.1|DKIK
OG0000516	LOC108025846|XP_016952002.1|DBIA	LOC108079188|XP_017028934.1|DKIK
OG0000517	LOC108030559|XP_016958943.1|DBIA	LOC108083663|XP_017035025.1|DKIK
OG0000517	LOC108030560|XP_016958944.1|DBIA	LOC108083662|XP_017035024.1|DKIK
OG0000518	LOC108028827|XP_016956305.1|DBIA	LOC108078001|XP_017027046.1|DKIK
OG0000518	LOC108034744|XP_016965181.1|DBIA	LOC108071893|XP_017018309.1|DKIK
OG0000518	LOC108034551|XP_016964968.1|DBIA	LOC108080761|XP_017031103.1|DKIK
OG0000519	LOC108028943|XP_016956451.1|DBIA, LOC108028265|XP_016955447.1|DBIA, LOC108027961|XP_016955075.1|DBIA	LOC108086047|XP_017038355.1|DKIK
OG0000521	LOC108035754|XP_016966941.1|DBIA	LOC108082937|XP_017034033.1|DKIK
OG0000521	LOC108035746|XP_016966932.1|DBIA	LOC108082900|XP_017033972.1|DKIK
OG0000522	LOC108027089|XP_016953794.1|DBIA	LOC108085396|XP_017037453.1|DKIK
OG0000522	LOC108025799|XP_016951927.1|DBIA	LOC108083609|XP_017034970.1|DKIK
OG0000523	LOC108026230|XP_016952554.1|DBIA	LOC108073457|XP_017020581.1|DKIK
OG0000523	LOC108027553|XP_016954507.1|DBIA	LOC108074183|XP_017021609.1|DKIK
OG0000524	LOC108031975|XP_016961258.1|DBIA	LOC108083745|XP_017035150.1|DKIK
OG0000524	LOC108031034|XP_016959725.1|DBIA	LOC108077615|XP_017026511.1|DKIK
OG0000524	LOC108031033|XP_016959724.1|DBIA	LOC108077841|XP_017026857.1|DKIK
OG0000525	LOC108036418|XP_016968034.1|DBIA	LOC108077961|XP_017026990.1|DKIK
OG0000525	LOC108036417|XP_016968032.1|DBIA	LOC108078079|XP_017027155.1|DKIK
OG0000526	LOC108032399|XP_016961709.1|DBIA	LOC108075598|XP_017023609.1|DKIK
OG0000526	LOC108029592|XP_016957449.1|DBIA	LOC108083996|XP_017035502.1|DKIK
OG0000527	LOC108029071|XP_016956632.1|DBIA	LOC108086082|XP_017038389.1|DKIK
OG0000527	LOC108029207|XP_016956876.1|DBIA	LOC108086168|XP_017038519.1|DKIK
OG0000528	LOC108034361|XP_016964742.1|DBIA	LOC108082197|XP_017033009.1|DKIK
OG0000529	LOC108028959|XP_016956487.1|DBIA	LOC108077335|XP_017026113.1|DKIK
OG0000529	LOC108028923|XP_016956430.1|DBIA	LOC108081382|XP_017032028.1|DKIK
OG0000530	LOC108028796|XP_016956268.1|DBIA	LOC108073264|XP_017020311.1|DKIK
OG0000530	LOC108034629|XP_016965056.1|DBIA	LOC108075126|XP_017022898.1|DKIK
OG0000531	LOC108033755|XP_016963817.1|DBIA	LOC108074321|XP_017021810.1|DKIK
OG0000532	LOC108030968|XP_016959657.1|DBIA	LOC108081474|XP_017032161.1|DKIK
OG0000532	LOC108031297|XP_016960030.1|DBIA	LOC108081490|XP_017032177.1|DKIK
OG0000533	LOC108027619|XP_016954630.1|DBIA	LOC108074179|XP_017021605.1|DKIK
OG0000533	LOC108032166|XP_016961509.1|DBIA	LOC108083184|XP_017034371.1|DKIK
OG0000534	LOC108033102|XP_016962789.1|DBIA	LOC108080348|XP_017030538.1|DKIK
OG0000534	LOC108029146|XP_016956764.1|DBIA	LOC108085252|XP_017037288.1|DKIK
OG0000535	LOC108036271|XP_016967771.1|DBIA	LOC108072895|XP_017019708.1|DKIK
OG0000535	LOC108029744|XP_016957726.1|DBIA	LOC108078405|XP_017027751.1|DKIK
OG0000536	LOC108034479|XP_016964862.1|DBIA	LOC108085983|XP_017038273.1|DKIK
OG0000537	LOC108030371|XP_016958728.1|DBIA	LOC108081340|XP_017031970.1|DKIK
OG0000538	LOC108022695|XP_016947257.1|DBIA	LOC108078003|XP_017027045.1|DKIK
OG0000538	LOC108029551|XP_016957358.1|DBIA	LOC108082499|XP_017033408.1|DKIK
OG0000539	LOC108025110|XP_016950864.1|DBIA	LOC108085851|XP_017038098.1|DKIK
OG0000539	LOC108025056|XP_016950801.1|DBIA	LOC108085840|XP_017038086.1|DKIK
OG0000540	LOC108034336|XP_016964708.1|DBIA	LOC108074773|XP_017022440.1|DKIK
OG0000542	LOC108026118|XP_016952310.1|DBIA	LOC108072052|XP_017018534.1|DKIK
OG0000542	LOC108035835|XP_016967070.1|DBIA	LOC108085121|XP_017037152.1|DKIK
OG0000543	LOC108024677|XP_016950236.1|DBIA	LOC108080291|XP_017030452.1|DKIK
OG0000543	LOC108029342|XP_016957024.1|DBIA	LOC108076794|XP_017025304.1|DKIK
OG0000544	LOC108028625|XP_016956035.1|DBIA	LOC108079123|XP_017028855.1|DKIK
OG0000544	LOC108027197|XP_016953992.1|DBIA	LOC108074099|XP_017021482.1|DKIK
OG0000545	LOC108024857|XP_016950488.1|DBIA	LOC108075398|XP_017023309.1|DKIK
OG0000545	LOC108024321|XP_016949712.1|DBIA	LOC108075645|XP_017023678.1|DKIK
OG0000546	LOC108032070|XP_016961379.1|DBIA	LOC108084378|XP_017036054.1|DKIK
OG0000546	LOC108024041|XP_016949304.1|DBIA	LOC108083522|XP_017034844.1|DKIK, LOC108079245|XP_017029019.1|DKIK
OG0000548	LOC108028754|XP_016956214.1|DBIA	LOC108085792|XP_017038029.1|DKIK
OG0000548	LOC108028755|XP_016956215.1|DBIA	LOC108085791|XP_017038028.1|DKIK
OG0000549	LOC108023001|XP_016947721.1|DBIA	LOC108076479|XP_017024857.1|DKIK
OG0000550	LOC108029960|XP_016957955.1|DBIA	LOC108079069|XP_017028772.1|DKIK
OG0000550	LOC108029649|XP_016957560.1|DBIA	LOC108079054|XP_017028750.1|DKIK
OG0000551	LOC108029867|XP_016957846.1|DBIA	LOC108072919|XP_017019753.1|DKIK
OG0000552	LOC108025541|XP_016951560.1|DBIA	LOC108085919|XP_017038183.1|DKIK
OG0000552	LOC108025454|XP_016951444.1|DBIA	LOC108085913|XP_017038175.1|DKIK
OG0000553	LOC108032740|XP_016962214.1|DBIA	LOC108077083|XP_017025740.1|DKIK
OG0000554	LOC108024390|XP_016949790.1|DBIA	LOC108081171|XP_017031716.1|DKIK
OG0000554	LOC108024400|XP_016949801.1|DBIA	LOC108081172|XP_017031717.1|DKIK
OG0000555	LOC108028415|XP_016955726.1|DBIA	LOC108078648|XP_017028068.1|DKIK
OG0000555	LOC108035617|XP_016966793.1|DBIA	LOC108079897|XP_017029914.1|DKIK
OG0000556	LOC108033189|XP_016962920.1|DBIA	LOC108080353|XP_017030546.1|DKIK
OG0000556	LOC108026411|XP_016952828.1|DBIA	LOC108081229|XP_017031794.1|DKIK
OG0000557	LOC108031056|XP_016959746.1|DBIA	LOC108080430|XP_017030652.1|DKIK
