Orthogroup	DBIA.longest_only	DPSE.longest_only
OG0000787	LOC108024415|XP_016949819.1|DBIA	LOC6901351|XP_002134052.2|DPSE
OG0000788	LOC108033866|XP_016963998.1|DBIA	LOC26532348|XP_015036417.2|DPSE
OG0000788	LOC108028513|XP_016955884.1|DBIA	LOC4813004|XP_001353231.1|DPSE, LOC6897384|XP_002137536.2|DPSE
OG0000789	LOC108033319|XP_016963086.1|DBIA	LOC6902584|XP_015036688.2|DPSE
OG0000789	LOC108033318|XP_016963085.1|DBIA	LOC4816757|XP_001356076.4|DPSE
OG0000790	LOC108036835|XP_016968671.1|DBIA	LOC4817800|XP_033236406.1|DPSE
OG0000790	LOC108036834|XP_016968670.1|DBIA	LOC4817753|XP_001357104.3|DPSE
OG0000791	LOC108025364|XP_016951312.1|DBIA	LOC6902658|XP_002133174.2|DPSE
OG0000791	LOC108026284|XP_016952639.1|DBIA	LOC4800487|XP_001357754.3|DPSE
OG0000792	LOC108027946|XP_016955064.1|DBIA, LOC108027945|XP_016955063.1|DBIA	LOC6903194|XP_002132893.3|DPSE
OG0000793	LOC108031540|XP_016960566.1|DBIA, LOC108023431|XP_016948407.1|DBIA	LOC4802908|XP_001359734.3|DPSE, LOC6901468|XP_033240372.1|DPSE, LOC6902194|XP_002133721.1|DPSE
OG0000794	LOC108027802|XP_016954870.1|DBIA, LOC108023334|XP_016948150.1|DBIA	LOC6902183|XP_002133710.1|DPSE
OG0000795	LOC108025744|XP_016951821.1|DBIA	LOC6902160|XP_002133691.1|DPSE
OG0000795	LOC108025147|XP_016950912.1|DBIA	LOC6903723|XP_002136753.1|DPSE
OG0000796	LOC108031143|XP_016959846.1|DBIA	LOC4801514|XP_001358593.3|DPSE
OG0000796	LOC108025835|XP_016951982.1|DBIA	LOC4815737|XP_001355501.1|DPSE
OG0000797	LOC108024609|XP_016950117.1|DBIA	LOC6897748|XP_002137853.1|DPSE
OG0000797	LOC108024608|XP_016950115.1|DBIA	LOC6897747|XP_002137852.1|DPSE
OG0000798	LOC108029669|XP_016957594.1|DBIA, LOC108029646|XP_016957545.1|DBIA	LOC6898470|XP_033235084.1|DPSE
OG0000799	LOC108031195|XP_016959905.1|DBIA	LOC6897659|XP_002137798.4|DPSE
OG0000799	LOC108023502|XP_016948526.1|DBIA	LOC4815860|XP_001355604.2|DPSE
OG0000800	LOC108028026|XP_016955151.1|DBIA	LOC6900961|XP_015042428.1|DPSE, LOC6900963|XP_002134664.2|DPSE
OG0000801	LOC108022339|XP_016946690.1|DBIA	LOC6902416|XP_033235697.1|DPSE
OG0000801	LOC108022806|XP_016947429.1|DBIA	LOC4803699|XP_001360375.1|DPSE
OG0000802	LOC108033222|XP_016962975.1|DBIA, LOC108033034|XP_016962649.1|DBIA	LOC4815185|XP_001355089.2|DPSE
OG0000803	LOC108033859|XP_016963985.1|DBIA	LOC4816580|XP_001356060.2|DPSE
OG0000803	LOC108035452|XP_016966579.1|DBIA	LOC4813637|XP_001353662.3|DPSE
OG0000804	LOC108022258|XP_016946606.1|DBIA	LOC6898182|XP_002138253.2|DPSE
OG0000804	LOC108027309|XP_016954192.1|DBIA	LOC4802286|XP_001359234.3|DPSE
OG0000805	LOC108029382|XP_016957099.1|DBIA	LOC4803338|XP_001360127.3|DPSE
OG0000806	LOC108027682|XP_016954719.1|DBIA	LOC4817638|XP_001357033.4|DPSE
OG0000807	LOC108034618|XP_016965042.1|DBIA, LOC108027905|XP_016955012.1|DBIA	LOC4817646|XP_001357038.4|DPSE
OG0000808	LOC108025152|XP_016950916.1|DBIA	LOC6896701|XP_003736216.2|DPSE, LOC6896696|XP_002136910.3|DPSE
OG0000808	LOC108025148|XP_016950913.1|DBIA	LOC6896704|XP_015038825.2|DPSE, LOC6896697|XP_002136911.3|DPSE, LOC6896695|XP_015038826.2|DPSE, LOC117184456|XP_033238184.1|DPSE, LOC6896702|XP_002136916.2|DPSE
OG0000810	LOC108030287|XP_016958607.1|DBIA, LOC108030286|XP_016958605.1|DBIA, LOC108030430|XP_016958806.1|DBIA	LOC4803475|XP_001360193.1|DPSE
OG0000811	LOC108024956|XP_016950679.1|DBIA	LOC6897783|XP_002137888.2|DPSE
OG0000811	LOC108036336|XP_016967866.1|DBIA	LOC4803800|XP_015039365.2|DPSE
OG0000812	LOC108032985|XP_016962551.1|DBIA	LOC6903619|XP_033238096.1|DPSE
OG0000812	LOC108030494|XP_016958872.1|DBIA	LOC6900180|XP_002135519.2|DPSE
OG0000813	LOC108029492|XP_016957251.1|DBIA	LOC4805193|XP_001361638.1|DPSE
OG0000813	LOC108029232|XP_016956915.1|DBIA	LOC6902807|XP_015035809.2|DPSE
OG0000814	LOC108033733|XP_016963777.1|DBIA	LOC4817490|XP_001356909.3|DPSE
OG0000815	LOC108029237|XP_016956920.1|DBIA	LOC6903573|XP_002132442.2|DPSE
OG0000816	LOC108025951|XP_016952138.1|DBIA	LOC6901195|XP_002133896.1|DPSE
OG0000816	LOC108027246|XP_016954087.1|DBIA	LOC4802958|XP_001359772.1|DPSE
OG0000817	LOC108025082|XP_016950830.1|DBIA	LOC6897494|XP_033232306.1|DPSE
OG0000817	LOC108025081|XP_016950829.1|DBIA	LOC117183231|XP_033232305.1|DPSE
OG0000818	LOC108023739|XP_016948866.1|DBIA	LOC4814728|XP_001354503.2|DPSE
OG0000819	LOC108023181|XP_016947912.1|DBIA	LOC6901808|XP_033240150.1|DPSE
OG0000819	LOC108023746|XP_016948873.1|DBIA	LOC4815052|XP_001355189.3|DPSE
OG0000820	LOC108036674|XP_016968445.1|DBIA	LOC4805315|XP_001361735.1|DPSE
OG0000821	LOC108023050|XP_016947786.1|DBIA	LOC4801421|XP_001358517.3|DPSE
OG0000821	LOC108023119|XP_016947875.1|DBIA	LOC6898210|XP_002138278.2|DPSE
OG0000822	LOC108034700|XP_016965130.1|DBIA	LOC6900700|XP_002135064.3|DPSE
OG0000822	LOC108036136|XP_016967611.1|DBIA	LOC4818026|XP_001357427.3|DPSE
OG0000823	LOC108031121|XP_016959822.1|DBIA, LOC108031215|XP_016959939.1|DBIA, LOC108031199|XP_016959911.1|DBIA	LOC4800879|XP_001358074.3|DPSE
OG0000824	LOC108034366|XP_016964745.1|DBIA	LOC6902991|XP_002132713.2|DPSE, LOC6901828|XP_015042178.2|DPSE, LOC6899845|XP_002135691.2|DPSE, LOC117184847|XP_033239769.1|DPSE, LOC6901827|XP_002134495.1|DPSE, LOC6901191|XP_002133892.3|DPSE
OG0000825	LOC108034767|XP_016965201.1|DBIA	LOC4813492|XP_001353807.1|DPSE
OG0000825	LOC108032483|XP_016961793.1|DBIA	LOC4816329|XP_002133085.2|DPSE
OG0000826	LOC108022661|XP_016947216.1|DBIA	LOC4803924|XP_001360565.4|DPSE
OG0000828	LOC108024456|XP_016949862.1|DBIA, LOC108024374|XP_016949767.1|DBIA	LOC13036525|XP_003736435.1|DPSE, LOC6897100|XP_002137284.3|DPSE
OG0000830	LOC108025903|XP_016952075.1|DBIA	LOC4814884|XP_015041820.1|DPSE
OG0000831	LOC108034924|XP_016965669.1|DBIA	LOC6898899|XP_002138869.1|DPSE
OG0000832	LOC108036537|XP_016968250.1|DBIA	LOC4805476|XP_001361871.2|DPSE
OG0000832	LOC108033940|XP_016964113.1|DBIA	LOC6903386|XP_002132265.2|DPSE
OG0000833	LOC108035942|XP_016967227.1|DBIA	LOC4812349|XP_001352911.3|DPSE
OG0000834	LOC108025122|XP_016950877.1|DBIA	LOC4800284|XP_001357610.3|DPSE
OG0000835	LOC108028383|XP_016955670.1|DBIA	LOC4813207|XP_033238319.1|DPSE
OG0000836	LOC108033338|XP_016963113.1|DBIA	LOC6903394|XP_002132273.3|DPSE
OG0000836	LOC108034206|XP_016964527.1|DBIA	LOC117184006|XP_033235755.1|DPSE
OG0000837	LOC108026768|XP_016953401.1|DBIA	LOC26533021|XP_015039152.1|DPSE
OG0000837	LOC108021962|XP_016946283.1|DBIA	LOC4815279|XP_001355169.1|DPSE
OG0000838	LOC108034357|XP_016964733.1|DBIA	LOC26533009|XP_015036082.1|DPSE
OG0000838	LOC108033381|XP_016963190.1|DBIA	LOC26531996|XP_015036083.1|DPSE
OG0000839	LOC108027201|XP_016953997.1|DBIA	LOC6897436|XP_002137588.1|DPSE
OG0000840	LOC108029605|XP_016957468.1|DBIA, LOC108022027|XP_016946362.1|DBIA	LOC4815162|XP_001355158.2|DPSE
OG0000841	LOC108021903|XP_016946210.1|DBIA, LOC108036876|XP_016968741.1|DBIA	LOC6897787|XP_015038079.2|DPSE
OG0000842	LOC108029795|XP_016957798.1|DBIA	LOC4804020|XP_033234889.1|DPSE
OG0000842	LOC108031707|XP_016960861.1|DBIA	LOC4800531|XP_001357795.1|DPSE
OG0000843	LOC108026772|XP_016953405.1|DBIA	LOC6898118|XP_033233424.1|DPSE
OG0000844	LOC108026789|XP_016953439.1|DBIA	LOC4804317|XP_033233876.1|DPSE
OG0000844	LOC108027182|XP_016953971.1|DBIA	LOC6897844|XP_002137949.1|DPSE
OG0000845	LOC108023770|XP_016948899.1|DBIA	LOC4816019|XP_001355559.3|DPSE
OG0000845	LOC108023659|XP_016948767.1|DBIA	LOC4815653|XP_001355560.3|DPSE
OG0000846	LOC108026354|XP_016952750.1|DBIA	LOC6896778|XP_015038816.2|DPSE
OG0000847	LOC108026530|XP_016952967.1|DBIA, LOC108029389|XP_016957105.1|DBIA	LOC4805187|XP_001361634.2|DPSE
OG0000847	LOC108022549|XP_016947022.1|DBIA	LOC4805434|XP_001361835.3|DPSE
OG0000848	LOC108036038|XP_016967469.1|DBIA, LOC108036160|XP_016967641.1|DBIA	LOC4817394|XP_001356632.3|DPSE
OG0000848	LOC108033388|XP_016963197.1|DBIA	LOC4817929|XP_015035340.2|DPSE
OG0000849	LOC108033366|XP_016963165.1|DBIA	LOC4816992|XP_001356503.3|DPSE
OG0000849	LOC108027685|XP_016954722.1|DBIA	LOC6903173|XP_002132873.2|DPSE
OG0000850	LOC108026617|XP_016953090.1|DBIA	LOC4803846|XP_001360499.4|DPSE
OG0000850	LOC108026616|XP_016953089.1|DBIA	LOC4803845|XP_001360498.2|DPSE
OG0000851	LOC108036387|XP_016967981.1|DBIA	LOC26533472|XP_015035091.1|DPSE
OG0000851	LOC108036198|XP_016967678.1|DBIA	LOC6903890|XP_015035089.2|DPSE, LOC6903889|XP_002136635.2|DPSE, LOC117183577|XP_033233795.1|DPSE, LOC26534043|XP_015035093.2|DPSE
OG0000852	LOC108029720|XP_016957687.1|DBIA	LOC26533166|XP_033234705.1|DPSE
OG0000854	LOC108034803|XP_016965362.1|DBIA	LOC6901946|XP_002133480.1|DPSE
OG0000854	LOC108034482|XP_016964917.1|DBIA	LOC4815859|XP_001355326.4|DPSE
OG0000855	LOC108023617|XP_016948712.1|DBIA	LOC4815564|XP_001355426.1|DPSE
OG0000855	LOC108031321|XP_016960056.1|DBIA	LOC4801799|XP_001358833.3|DPSE
OG0000856	LOC108030887|XP_016959542.1|DBIA	LOC4813957|XP_001354116.1|DPSE
OG0000857	LOC108027617|XP_016954627.1|DBIA	LOC4814313|XP_001354424.3|DPSE
OG0000858	LOC108024920|XP_016950618.1|DBIA, LOC108025444|XP_016951433.1|DBIA	LOC6897182|XP_002137362.2|DPSE
OG0000860	LOC108028350|XP_016955593.1|DBIA	LOC6900284|XP_002135606.3|DPSE
OG0000860	LOC108035212|XP_016966212.1|DBIA	LOC4811876|XP_001352735.4|DPSE
OG0000861	LOC108022326|XP_016946676.1|DBIA	LOC4804536|XP_001361084.3|DPSE
OG0000862	LOC108022781|XP_016947383.1|DBIA	LOC4805519|XP_001361909.1|DPSE
OG0000862	LOC108033848|XP_016963971.1|DBIA	LOC4817922|XP_001357223.4|DPSE
OG0000863	LOC108032081|XP_016961394.1|DBIA	LOC4801683|XP_001358733.4|DPSE
OG0000864	LOC108036375|XP_016967966.1|DBIA	LOC4814266|XP_033238543.1|DPSE
OG0000865	LOC108024549|XP_016950017.1|DBIA	LOC4802696|XP_001359563.2|DPSE
OG0000866	LOC108027889|XP_016954996.1|DBIA, LOC108027801|XP_016954867.1|DBIA	LOC4817616|XP_015036376.2|DPSE, LOC117184191|XP_033236621.1|DPSE
OG0000867	LOC108033664|XP_016963592.1|DBIA	LOC117183914|XP_033235284.1|DPSE
OG0000868	LOC108025924|XP_016952104.1|DBIA	LOC6901312|XP_002134013.2|DPSE, LOC6902833|XP_033236380.1|DPSE, LOC6902925|XP_002132651.2|DPSE, LOC6896871|XP_002137061.2|DPSE, LOC4814476|XP_001354562.1|DPSE
OG0000869	LOC108027241|XP_016954081.1|DBIA	LOC4802931|XP_001359747.1|DPSE
OG0000870	LOC108026739|XP_016953348.1|DBIA	LOC4803520|XP_001360233.3|DPSE
OG0000871	LOC108030336|XP_016958688.1|DBIA	LOC4805144|XP_001361596.1|DPSE
OG0000872	LOC108026733|XP_016953335.1|DBIA	LOC4804308|XP_001360888.3|DPSE
OG0000873	LOC108030805|XP_016959388.1|DBIA	LOC4811904|XP_001352890.4|DPSE
OG0000874	LOC108021941|XP_016946257.1|DBIA	LOC4816047|XP_001355640.3|DPSE
OG0000874	LOC108036511|XP_016968202.1|DBIA	LOC4805685|XP_004444578.1|DPSE
OG0000875	LOC108028672|XP_016956093.1|DBIA	LOC6903678|XP_002136794.1|DPSE
OG0000877	LOC108030799|XP_016959370.1|DBIA	LOC6900269|XP_002135597.2|DPSE
OG0000877	LOC108023272|XP_016948046.1|DBIA	LOC4815240|XP_001354780.2|DPSE
OG0000878	LOC108023045|XP_016947775.1|DBIA	LOC4803713|XP_001360387.3|DPSE
OG0000878	LOC108033780|XP_016963876.1|DBIA	LOC4817397|XP_001356315.3|DPSE
OG0000879	LOC108029459|XP_016957199.1|DBIA	LOC6898034|XP_002138123.2|DPSE
OG0000880	LOC108023284|XP_016948065.1|DBIA	LOC6901830|XP_002133853.1|DPSE
OG0000880	LOC108034713|XP_016965143.1|DBIA	LOC4813609|XP_001353769.3|DPSE
OG0000881	LOC108028163|XP_016955312.1|DBIA, LOC108028684|XP_016956113.1|DBIA, LOC108028809|XP_016956284.1|DBIA	LOC4813400|XP_001353216.2|DPSE
OG0000882	LOC108033194|XP_016962927.1|DBIA	LOC6902198|XP_002133725.2|DPSE
OG0000883	LOC108023924|XP_016949098.1|DBIA	LOC4814732|XP_001354820.2|DPSE
OG0000884	LOC108027723|XP_016954765.1|DBIA	LOC6903251|XP_002132950.2|DPSE
OG0000884	LOC108033082|XP_016962741.1|DBIA	LOC6901339|XP_002134040.1|DPSE
OG0000885	LOC108031805|XP_016961014.1|DBIA	LOC4801836|XP_015037411.2|DPSE
OG0000886	LOC108024717|XP_016950301.1|DBIA	LOC4801436|XP_001358531.1|DPSE
OG0000887	LOC108025607|XP_016951631.1|DBIA	LOC4814589|XP_015041466.2|DPSE
OG0000888	LOC108029387|XP_016957107.1|DBIA	LOC4812112|XP_015043626.2|DPSE
OG0000889	LOC108030753|XP_016959289.1|DBIA	LOC4812587|XP_033237575.1|DPSE
OG0000890	LOC108026855|XP_016953523.1|DBIA	LOC4803852|XP_001360503.4|DPSE
OG0000891	LOC108033990|XP_016964204.1|DBIA	LOC4817802|XP_001357160.2|DPSE
OG0000892	LOC108027964|XP_016955077.1|DBIA	LOC4813648|XP_033238009.1|DPSE
OG0000892	LOC108028343|XP_016955584.1|DBIA	LOC4812334|XP_015044066.2|DPSE
OG0000893	LOC108027010|XP_016953697.1|DBIA	LOC4802952|XP_001359765.4|DPSE
OG0000894	LOC108027393|XP_016954318.1|DBIA	LOC4803288|XP_001360053.2|DPSE
OG0000895	LOC108036594|XP_016968343.1|DBIA	LOC6898252|XP_002138318.2|DPSE, LOC4803811|XP_001360469.3|DPSE
OG0000896	LOC108023636|XP_016948741.1|DBIA	LOC6902200|XP_002133727.1|DPSE
OG0000897	LOC108025126|XP_016950882.1|DBIA	LOC4802205|XP_001359171.2|DPSE
OG0000897	LOC108025141|XP_016950902.1|DBIA	LOC4802209|XP_001359177.3|DPSE
OG0000898	LOC108029917|XP_016957900.1|DBIA	LOC4805359|XP_001361772.3|DPSE
OG0000898	LOC108026833|XP_016953493.1|DBIA	LOC4805502|XP_001361896.4|DPSE
OG0000899	LOC108032200|XP_016961547.1|DBIA	LOC4801586|XP_015037325.2|DPSE
OG0000900	LOC108026604|XP_016953066.1|DBIA	LOC4803843|XP_001360496.2|DPSE
OG0000900	LOC108026599|XP_016953059.1|DBIA	LOC4803842|XP_001360495.2|DPSE
OG0000901	LOC108022426|XP_016946801.1|DBIA	LOC4805262|XP_015040511.2|DPSE
OG0000901	LOC108022433|XP_016946808.1|DBIA	LOC4805263|XP_002138819.2|DPSE
OG0000902	LOC108023784|XP_016948912.1|DBIA	LOC26533428|XP_015042163.2|DPSE
OG0000902	LOC108023783|XP_016948911.1|DBIA	LOC26533097|XP_033240128.1|DPSE, LOC117184476|XP_033238157.1|DPSE
OG0000903	LOC108028751|XP_016956210.1|DBIA	LOC6900431|XP_015042750.1|DPSE
OG0000903	LOC108028032|XP_016955159.1|DBIA	LOC4813479|XP_001353338.1|DPSE
OG0000904	LOC108035259|XP_016966304.1|DBIA	LOC13036337|XP_033237382.1|DPSE
OG0000906	LOC108022390|XP_016946765.1|DBIA	LOC6898633|XP_002138638.2|DPSE
OG0000907	LOC108026771|XP_016953404.1|DBIA	LOC4803531|XP_001360242.3|DPSE
OG0000909	LOC108024413|XP_016949817.1|DBIA	LOC4801576|XP_001358646.2|DPSE
OG0000910	LOC108031801|XP_016961010.1|DBIA	LOC4815686|XP_033240674.1|DPSE
OG0000911	LOC108023061|XP_016947797.1|DBIA	LOC6898776|XP_002138753.2|DPSE
OG0000912	LOC108030517|XP_016958895.1|DBIA	LOC4813233|XP_001353425.1|DPSE
OG0000913	LOC108030589|XP_016959050.1|DBIA	LOC4812958|XP_033239851.1|DPSE
OG0000914	LOC108022208|XP_016946551.1|DBIA	LOC4804276|XP_001360857.3|DPSE
OG0000915	LOC108036285|XP_016967785.1|DBIA	LOC4803824|XP_001360479.2|DPSE
OG0000916	LOC108036094|XP_016967534.1|DBIA	LOC4817334|XP_015036032.2|DPSE
OG0000917	LOC108032529|XP_016961877.1|DBIA	LOC4816732|XP_033236591.1|DPSE
OG0000918	LOC108032861|XP_016962354.1|DBIA, LOC108027669|XP_016954703.1|DBIA	LOC6902763|XP_002133275.3|DPSE
OG0000920	LOC108033176|XP_016962902.1|DBIA	LOC4815341|XP_033237458.1|DPSE
OG0000921	LOC108023465|XP_016948470.1|DBIA, LOC108023469|XP_016948475.1|DBIA	LOC6901107|XP_033237824.1|DPSE, LOC6901109|XP_033237826.1|DPSE
OG0000922	LOC108034389|XP_016964760.1|DBIA, LOC108035163|XP_016966108.1|DBIA	LOC4812644|XP_001353033.3|DPSE
OG0000923	LOC108028090|XP_016955223.1|DBIA, LOC108031671|XP_016960800.1|DBIA	LOC6897425|XP_002137577.3|DPSE
OG0000924	LOC108034936|XP_016965734.1|DBIA	LOC4816086|XP_001355382.3|DPSE
OG0000925	LOC108025092|XP_016950843.1|DBIA, LOC108025088|XP_016950838.1|DBIA	LOC4800310|XP_001357597.2|DPSE
OG0000926	LOC108027133|XP_016953840.1|DBIA	LOC6897536|XP_002137680.2|DPSE
OG0000926	LOC108026094|XP_016952283.1|DBIA	LOC6898008|XP_002138101.1|DPSE
OG0000927	LOC108025319|XP_016951219.1|DBIA	LOC4801325|XP_001358438.2|DPSE
OG0000927	LOC108025318|XP_016951217.1|DBIA	LOC4801328|XP_001358439.1|DPSE
OG0000928	LOC108032695|XP_016962158.1|DBIA	LOC6902398|XP_002133333.2|DPSE
OG0000928	LOC108032696|XP_016962162.1|DBIA	LOC4816220|XP_001355831.3|DPSE
OG0000929	LOC108029241|XP_016956925.1|DBIA	LOC4816539|XP_033236937.1|DPSE
OG0000929	LOC108029242|XP_016956926.1|DBIA	LOC117184268|XP_033236936.1|DPSE
OG0000930	LOC108030526|XP_016958905.1|DBIA, LOC108030663|XP_016959174.1|DBIA	LOC6900424|XP_002134815.2|DPSE, LOC6900406|XP_002134798.2|DPSE
OG0000931	LOC108022289|XP_016946637.1|DBIA	LOC4803722|XP_001360395.4|DPSE
OG0000931	LOC108032440|XP_016961753.1|DBIA	LOC6902671|XP_002133187.3|DPSE
OG0000932	LOC108028073|XP_016955203.1|DBIA	LOC6900421|XP_033238172.1|DPSE, LOC117185412|XP_033241558.1|DPSE
OG0000932	LOC108028103|XP_016955239.1|DBIA	LOC6900422|XP_002134813.3|DPSE, LOC117185409|XP_033241553.1|DPSE
OG0000933	LOC108022179|XP_016946520.1|DBIA	LOC4804408|XP_001360977.2|DPSE
OG0000933	LOC108023095|XP_016947845.1|DBIA	LOC4804407|XP_001360976.2|DPSE
OG0000934	LOC108029734|XP_016957710.1|DBIA, LOC108029735|XP_016957711.1|DBIA	LOC4803601|XP_001360297.1|DPSE, LOC6898147|XP_033234242.1|DPSE
OG0000935	LOC108024492|XP_016949915.1|DBIA	LOC6897310|XP_033232282.1|DPSE
OG0000936	LOC108023944|XP_016949121.1|DBIA	LOC6901507|XP_002134193.2|DPSE
OG0000937	LOC108025470|XP_016951462.1|DBIA	LOC4801140|XP_033241657.1|DPSE
OG0000938	LOC108026675|XP_016953240.1|DBIA	LOC26533083|XP_015041004.1|DPSE
OG0000939	LOC108033849|XP_016963972.1|DBIA, LOC108036720|XP_016968510.1|DBIA	LOC4817185|XP_001356477.3|DPSE
OG0000940	LOC108031095|XP_016959796.1|DBIA	LOC4814159|XP_001354256.1|DPSE
OG0000941	LOC108023734|XP_016948861.1|DBIA	LOC4815590|XP_001355660.1|DPSE
OG0000942	LOC108028254|XP_016955428.1|DBIA	LOC4813021|XP_001354065.3|DPSE
OG0000943	LOC108030082|XP_016958208.1|DBIA	LOC4803914|XP_001360559.4|DPSE
OG0000944	LOC108024028|XP_016949284.1|DBIA	LOC4814501|XP_001354891.1|DPSE
OG0000945	LOC108029172|XP_016956812.1|DBIA	LOC4812003|XP_001352468.3|DPSE
OG0000946	LOC108036735|XP_016968529.1|DBIA	LOC4816842|XP_001356876.3|DPSE
OG0000947	LOC108026655|XP_016953181.1|DBIA	LOC4804300|XP_001360880.1|DPSE
OG0000948	LOC108035440|XP_016966563.1|DBIA	LOC117184919|XP_033240003.1|DPSE, LOC6900185|XP_002135523.3|DPSE, LOC6900186|XP_002135524.3|DPSE
OG0000949	LOC108032391|XP_016961736.1|DBIA, LOC108032497|XP_016961846.1|DBIA	LOC4815457|XP_033241155.1|DPSE
OG0000950	LOC108027072|XP_016953775.1|DBIA	LOC4802969|XP_001359780.2|DPSE
OG0000951	LOC108027414|XP_016954341.1|DBIA	LOC4800834|XP_001358038.1|DPSE
OG0000952	LOC108036647|XP_016968416.1|DBIA, LOC108034291|XP_016964640.1|DBIA, LOC108022616|XP_016947148.1|DBIA	LOC6903301|XP_002132489.2|DPSE
OG0000954	LOC108029423|XP_016957156.1|DBIA	LOC4805569|XP_001361954.3|DPSE, LOC6899046|XP_002138973.2|DPSE
OG0000955	LOC108024331|XP_016949722.1|DBIA	LOC13036366|XP_003736263.2|DPSE
OG0000955	LOC108024332|XP_016949723.1|DBIA	LOC4800544|XP_001357805.4|DPSE
OG0000956	LOC108032176|XP_016961518.1|DBIA	LOC6897986|XP_033237319.1|DPSE
OG0000957	LOC108022105|XP_016946437.1|DBIA	LOC4804101|XP_001360718.4|DPSE
OG0000957	LOC108022106|XP_016946438.1|DBIA	LOC4804099|XP_033234656.1|DPSE
OG0000958	LOC108024911|XP_016950590.1|DBIA	LOC4801415|XP_001358513.2|DPSE
OG0000958	LOC108022365|XP_016946735.1|DBIA	LOC6898563|XP_002138583.3|DPSE
OG0000959	LOC108035876|XP_016967115.1|DBIA, LOC108025390|XP_016951352.1|DBIA	LOC4813682|XP_033239497.1|DPSE
OG0000960	LOC108023246|XP_016948014.1|DBIA	LOC6902073|XP_002133606.3|DPSE
OG0000961	LOC108030558|XP_016958942.1|DBIA	LOC4812207|XP_001353023.3|DPSE
OG0000961	LOC108030561|XP_016958947.1|DBIA	LOC4812400|XP_001353024.3|DPSE
OG0000962	LOC108024391|XP_016949791.1|DBIA, LOC108024408|XP_016949812.1|DBIA, LOC108024382|XP_016949775.1|DBIA, LOC108024335|XP_016949725.1|DBIA	LOC4800551|XP_001357811.3|DPSE
OG0000963	LOC108035825|XP_016967064.1|DBIA	LOC4814282|XP_001354364.2|DPSE
OG0000964	LOC108035768|XP_016966961.1|DBIA, LOC108022663|XP_016947219.1|DBIA	LOC6903898|XP_002136619.3|DPSE
OG0000965	LOC108023687|XP_016948797.1|DBIA	LOC4814657|XP_001354589.2|DPSE, LOC26533227|XP_033240544.1|DPSE, LOC26533584|XP_033241526.1|DPSE, LOC117185047|XP_033240542.1|DPSE, LOC117185053|XP_033240550.1|DPSE, LOC117185052|XP_033240549.1|DPSE
OG0000966	LOC108029326|XP_016957010.1|DBIA, LOC108025117|XP_016950871.1|DBIA	LOC4800312|XP_001357594.2|DPSE
OG0000968	LOC108035402|XP_016966511.1|DBIA	LOC4811883|XP_015043705.1|DPSE
OG0000969	LOC108022171|XP_016946505.1|DBIA	LOC4805509|XP_033234604.1|DPSE
OG0000970	LOC108026396|XP_016952808.1|DBIA	LOC6901606|XP_002134276.2|DPSE, LOC6901605|XP_002134275.2|DPSE, LOC6896874|XP_002137064.4|DPSE
OG0000971	LOC108035276|XP_016966329.1|DBIA, LOC108034965|XP_016965767.1|DBIA	LOC4816951|XP_001356525.2|DPSE
OG0000972	LOC108028304|XP_016955515.1|DBIA	LOC4813874|XP_015043212.2|DPSE
OG0000973	LOC108025685|XP_016951709.1|DBIA	LOC6901265|XP_015041535.2|DPSE, LOC6901276|XP_002133977.2|DPSE, LOC4814952|XP_033240375.1|DPSE
OG0000974	LOC108034728|XP_016965156.1|DBIA	LOC4813578|XP_001353667.2|DPSE
OG0000975	LOC108024728|XP_016950310.1|DBIA	LOC6897052|XP_002137236.2|DPSE, LOC6897818|XP_002137923.1|DPSE
OG0000976	LOC108031403|XP_016960276.1|DBIA	LOC4802637|XP_015037964.2|DPSE
OG0000977	LOC108032003|XP_016961288.1|DBIA	LOC6897919|XP_033233856.1|DPSE
OG0000978	LOC108036251|XP_016967749.1|DBIA, LOC108024518|XP_016949958.1|DBIA	LOC4803207|XP_001359987.2|DPSE
OG0000979	LOC108026659|XP_016953187.1|DBIA	LOC4805200|XP_001361645.2|DPSE
OG0000980	LOC108025193|XP_016950991.1|DBIA	LOC4801124|XP_001358268.2|DPSE
OG0000980	LOC108030947|XP_016959635.1|DBIA	LOC4800906|XP_001358096.3|DPSE
OG0000981	LOC108033460|XP_016963284.1|DBIA	LOC6899794|XP_002135741.1|DPSE
OG0000982	LOC108025034|XP_016950778.1|DBIA, LOC108031626|XP_016960720.1|DBIA, LOC108027189|XP_016953979.1|DBIA, LOC108027190|XP_016953980.1|DBIA	LOC13036348|XP_003736833.2|DPSE
OG0000984	LOC108025983|XP_016952165.1|DBIA	LOC26532175|XP_033236372.1|DPSE
OG0000985	LOC108022061|XP_016946395.1|DBIA	LOC6898602|XP_002138611.1|DPSE
OG0000985	LOC108022060|XP_016946393.1|DBIA	LOC6898601|XP_002138610.2|DPSE
OG0000986	LOC108033663|XP_016963594.1|DBIA	LOC4817501|XP_001356920.2|DPSE
OG0000986	LOC108033370|XP_016963177.1|DBIA	LOC4818028|XP_033236244.1|DPSE
OG0000987	LOC108032487|XP_016961796.1|DBIA	LOC6902233|XP_002133761.2|DPSE
OG0000988	LOC108034136|XP_016964414.1|DBIA	LOC4817110|XP_001356839.3|DPSE
OG0000990	LOC108024263|XP_016949639.1|DBIA	LOC4815470|XP_033238604.1|DPSE
