Orthogroup	DBIA.longest_only	DSAN.longest_only
OG0000918	LOC108027669|XP_016954703.1|DBIA	LOC120458795|XP_039502522.1|DSAN
OG0000920	LOC108033176|XP_016962902.1|DBIA	LOC120455269|XP_039497204.1|DSAN
OG0000921	LOC108023465|XP_016948470.1|DBIA, LOC108023469|XP_016948475.1|DBIA	LOC120455312|XP_039497296.1|DSAN, LOC120455529|XP_039497753.1|DSAN
OG0000922	LOC108034389|XP_016964760.1|DBIA, LOC108035163|XP_016966108.1|DBIA	LOC120449549|XP_039488010.1|DSAN
OG0000923	LOC108028090|XP_016955223.1|DBIA	LOC120449799|XP_039488378.1|DSAN
OG0000923	LOC108031671|XP_016960800.1|DBIA	LOC120452812|XP_039493149.1|DSAN
OG0000924	LOC108034936|XP_016965734.1|DBIA	LOC120457146|XP_039500351.1|DSAN
OG0000925	LOC108025092|XP_016950843.1|DBIA	LOC120452943|XP_039493359.1|DSAN
OG0000925	LOC108025088|XP_016950838.1|DBIA	LOC120452942|XP_039493357.1|DSAN
OG0000926	LOC108027133|XP_016953840.1|DBIA	LOC120453948|XP_039494827.1|DSAN
OG0000926	LOC108026094|XP_016952283.1|DBIA	LOC120452211|XP_039492265.1|DSAN
OG0000927	LOC108025319|XP_016951219.1|DBIA	LOC120452668|XP_039492940.1|DSAN
OG0000927	LOC108025318|XP_016951217.1|DBIA	LOC120451719|XP_039491556.1|DSAN
OG0000928	LOC108032695|XP_016962158.1|DBIA	LOC120453182|XP_039493682.1|DSAN
OG0000928	LOC108032696|XP_016962162.1|DBIA	LOC120450500|XP_039489488.1|DSAN
OG0000929	LOC108029241|XP_016956925.1|DBIA	LOC120454685|XP_039496141.1|DSAN
OG0000929	LOC108029242|XP_016956926.1|DBIA	LOC120454690|XP_039496156.1|DSAN
OG0000930	LOC108030526|XP_016958905.1|DBIA	LOC120448836|XP_039486971.1|DSAN
OG0000930	LOC108030663|XP_016959174.1|DBIA	LOC120448834|XP_039486968.1|DSAN
OG0000931	LOC108022289|XP_016946637.1|DBIA	LOC120446746|XP_039483808.1|DSAN
OG0000931	LOC108032440|XP_016961753.1|DBIA	LOC120450996|XP_039490243.1|DSAN
OG0000932	LOC108028073|XP_016955203.1|DBIA	LOC120447802|XP_039485307.1|DSAN
OG0000932	LOC108028103|XP_016955239.1|DBIA	LOC120450086|XP_039488813.1|DSAN
OG0000933	LOC108022179|XP_016946520.1|DBIA	LOC120446012|XP_039482699.1|DSAN
OG0000933	LOC108023095|XP_016947845.1|DBIA	LOC120446011|XP_039482697.1|DSAN
OG0000934	LOC108029734|XP_016957710.1|DBIA	LOC120444450|XP_039480466.1|DSAN
OG0000934	LOC108029735|XP_016957711.1|DBIA	LOC120458048|XP_039501492.1|DSAN, LOC120458910|XP_039502689.1|DSAN
OG0000935	LOC108024492|XP_016949915.1|DBIA	LOC120454172|XP_039495186.1|DSAN
OG0000936	LOC108023944|XP_016949121.1|DBIA	LOC120456108|XP_039498655.1|DSAN
OG0000937	LOC108025470|XP_016951462.1|DBIA	LOC120453196|XP_039493703.1|DSAN
OG0000938	LOC108022327|XP_016946677.1|DBIA	LOC120446366|XP_039483232.1|DSAN
OG0000938	LOC108026675|XP_016953240.1|DBIA	LOC120457616|XP_039501060.1|DSAN, LOC120456793|XP_039499746.1|DSAN
OG0000939	LOC108033849|XP_016963972.1|DBIA	LOC120444100|XP_039479561.1|DSAN
OG0000939	LOC108036720|XP_016968510.1|DBIA	LOC120443996|XP_039479408.1|DSAN
OG0000940	LOC108021992|XP_016946321.1|DBIA	LOC120457064|XP_039500176.1|DSAN
OG0000940	LOC108031095|XP_016959796.1|DBIA	LOC120450530|XP_039489552.1|DSAN
OG0000941	LOC108025168|XP_016950935.1|DBIA	LOC120454414|XP_039495618.1|DSAN
OG0000941	LOC108023734|XP_016948861.1|DBIA	LOC120456665|XP_039499539.1|DSAN
OG0000942	LOC108028254|XP_016955428.1|DBIA	LOC120448252|XP_039486098.1|DSAN
OG0000943	LOC108030082|XP_016958208.1|DBIA	LOC120446599|XP_039483563.1|DSAN
OG0000944	LOC108024028|XP_016949284.1|DBIA	LOC120455886|XP_039498313.1|DSAN
OG0000944	LOC108032445|XP_016961759.1|DBIA	LOC120451710|XP_039491549.1|DSAN
OG0000945	LOC108029172|XP_016956812.1|DBIA	LOC120449724|XP_039488286.1|DSAN
OG0000945	LOC108029257|XP_016956945.1|DBIA	LOC120449723|XP_039488285.1|DSAN
OG0000946	LOC108036735|XP_016968529.1|DBIA	LOC120446102|XP_039482832.1|DSAN
OG0000947	LOC108026655|XP_016953181.1|DBIA	LOC120446316|XP_039483166.1|DSAN
OG0000948	LOC108035440|XP_016966563.1|DBIA	LOC120447544|XP_039484924.1|DSAN
OG0000949	LOC108032391|XP_016961736.1|DBIA, LOC108032497|XP_016961846.1|DBIA	LOC120457290|XP_039500675.1|DSAN
OG0000950	LOC108027072|XP_016953775.1|DBIA	LOC120453981|XP_039494869.1|DSAN
OG0000951	LOC108027414|XP_016954341.1|DBIA	LOC120454644|XP_039496079.1|DSAN
OG0000952	LOC108034291|XP_016964640.1|DBIA	LOC120443821|XP_039479096.1|DSAN
OG0000954	LOC108029423|XP_016957156.1|DBIA	LOC120450747|XP_039489807.1|DSAN
OG0000955	LOC108024331|XP_016949722.1|DBIA	LOC120454230|XP_039495265.1|DSAN
OG0000955	LOC108024332|XP_016949723.1|DBIA	LOC120454208|XP_039495239.1|DSAN
OG0000956	LOC108032080|XP_016961392.1|DBIA	LOC120453269|XP_039493831.1|DSAN
OG0000956	LOC108032176|XP_016961518.1|DBIA	LOC120451994|XP_039491956.1|DSAN
OG0000957	LOC108022105|XP_016946437.1|DBIA	LOC120444373|XP_039479914.1|DSAN
OG0000957	LOC108022106|XP_016946438.1|DBIA	LOC120444374|XP_039479915.1|DSAN
OG0000958	LOC108024911|XP_016950590.1|DBIA	LOC120451079|XP_039490374.1|DSAN
OG0000958	LOC108022365|XP_016946735.1|DBIA	LOC120445611|XP_039482055.1|DSAN
OG0000959	LOC108035876|XP_016967115.1|DBIA	LOC120450567|XP_039489612.1|DSAN
OG0000959	LOC108025390|XP_016951352.1|DBIA	LOC120454592|XP_039495977.1|DSAN
OG0000960	LOC108023246|XP_016948014.1|DBIA	LOC120456919|XP_039499987.1|DSAN
OG0000961	LOC108030558|XP_016958942.1|DBIA	LOC120447479|XP_039484809.1|DSAN
OG0000961	LOC108030561|XP_016958947.1|DBIA	LOC120447482|XP_039484811.1|DSAN
OG0000962	LOC108024408|XP_016949812.1|DBIA	LOC120454238|XP_039495277.1|DSAN
OG0000962	LOC108024382|XP_016949775.1|DBIA	LOC120451686|XP_039491506.1|DSAN
OG0000963	LOC108035825|XP_016967064.1|DBIA	LOC120455594|XP_039497901.1|DSAN
OG0000964	LOC108022663|XP_016947219.1|DBIA	LOC120446394|XP_039483265.1|DSAN
OG0000965	LOC108023687|XP_016948797.1|DBIA	LOC120456306|XP_039498988.1|DSAN
OG0000966	LOC108029326|XP_016957010.1|DBIA	LOC120446275|XP_039483092.1|DSAN
OG0000966	LOC108025117|XP_016950871.1|DBIA	LOC120451682|XP_039491498.1|DSAN
OG0000968	LOC108035402|XP_016966511.1|DBIA	LOC120448664|XP_039486733.1|DSAN
OG0000969	LOC108022171|XP_016946505.1|DBIA	LOC120445060|XP_039481119.1|DSAN
OG0000969	LOC108025129|XP_016950886.1|DBIA	LOC120451969|XP_039491929.1|DSAN
OG0000970	LOC108026396|XP_016952808.1|DBIA	LOC120452588|XP_039492810.1|DSAN
OG0000971	LOC108034965|XP_016965767.1|DBIA	LOC120446029|XP_039482723.1|DSAN
OG0000972	LOC108028304|XP_016955515.1|DBIA	LOC120449099|XP_039487341.1|DSAN
OG0000972	LOC108023245|XP_016948013.1|DBIA	LOC120456843|XP_039499832.1|DSAN
OG0000973	LOC108025685|XP_016951709.1|DBIA	LOC120456547|XP_039499360.1|DSAN
OG0000974	LOC108034728|XP_016965156.1|DBIA	LOC120448578|XP_039486582.1|DSAN
OG0000975	LOC108024728|XP_016950310.1|DBIA	LOC120454476|XP_039495743.1|DSAN, LOC120454475|XP_039495742.1|DSAN
OG0000976	LOC108031403|XP_016960276.1|DBIA	LOC120454251|XP_039495311.1|DSAN
OG0000977	LOC108032003|XP_016961288.1|DBIA	LOC120451473|XP_039491099.1|DSAN
OG0000978	LOC108024518|XP_016949958.1|DBIA	LOC120450937|XP_039490138.1|DSAN
OG0000979	LOC108026659|XP_016953187.1|DBIA	LOC120446135|XP_039482893.1|DSAN
OG0000980	LOC108025193|XP_016950991.1|DBIA	LOC120452724|XP_039493023.1|DSAN
OG0000980	LOC108030947|XP_016959635.1|DBIA	LOC120453327|XP_039493922.1|DSAN
OG0000981	LOC108033460|XP_016963284.1|DBIA	LOC120450838|XP_039489963.1|DSAN
OG0000982	LOC108025034|XP_016950778.1|DBIA	LOC120452074|XP_039492072.1|DSAN
OG0000982	LOC108031626|XP_016960720.1|DBIA	LOC120451167|XP_039490538.1|DSAN
OG0000982	LOC108027189|XP_016953979.1|DBIA, LOC108027190|XP_016953980.1|DBIA	LOC120452705|XP_039492999.1|DSAN
OG0000984	LOC108025983|XP_016952165.1|DBIA	LOC120453526|XP_039494212.1|DSAN
OG0000985	LOC108022061|XP_016946395.1|DBIA	LOC120446948|XP_039484134.1|DSAN
OG0000985	LOC108022060|XP_016946393.1|DBIA	LOC120446949|XP_039484135.1|DSAN
OG0000986	LOC108033663|XP_016963594.1|DBIA	LOC120446407|XP_039483284.1|DSAN
OG0000986	LOC108033370|XP_016963177.1|DBIA	LOC120446839|XP_039483965.1|DSAN
OG0000987	LOC108032487|XP_016961796.1|DBIA	LOC120453155|XP_039493648.1|DSAN
OG0000988	LOC108034136|XP_016964414.1|DBIA	LOC120452839|XP_039493240.1|DSAN
OG0000990	LOC108024263|XP_016949639.1|DBIA	LOC120455100|XP_039496910.1|DSAN
OG0000991	LOC108033083|XP_016962746.1|DBIA	LOC120457286|XP_039500666.1|DSAN
OG0000992	LOC108024866|XP_016950497.1|DBIA	LOC120454236|XP_039495274.1|DSAN
OG0000993	LOC108025362|XP_016951311.1|DBIA	LOC120453696|XP_039494451.1|DSAN
OG0000993	LOC108025013|XP_016950757.1|DBIA	LOC120453599|XP_039494298.1|DSAN
OG0000994	LOC108033218|XP_016962970.1|DBIA	LOC120456742|XP_039499666.1|DSAN
OG0000995	LOC108033495|XP_016963323.1|DBIA	LOC120452296|XP_039492365.1|DSAN, LOC120455545|XP_039497816.1|DSAN
OG0000996	LOC108030191|XP_016958431.1|DBIA	LOC120446908|XP_039484069.1|DSAN
OG0000997	LOC108036898|XP_016968767.1|DBIA	LOC120446528|XP_039483474.1|DSAN
OG0000998	LOC108027963|XP_016955080.1|DBIA	LOC120447516|XP_039484869.1|DSAN
OG0000999	LOC108022270|XP_016946617.1|DBIA	LOC120445343|XP_039481614.1|DSAN
OG0000999	LOC108023695|XP_016948808.1|DBIA	LOC120455345|XP_039497368.1|DSAN
OG0001000	LOC108022035|XP_016946370.1|DBIA	LOC120454284|XP_039495404.1|DSAN
OG0001001	LOC108026741|XP_016953350.1|DBIA	LOC120445948|XP_039482562.1|DSAN
OG0001002	LOC108034190|XP_016964501.1|DBIA	LOC120446278|XP_039483095.1|DSAN
OG0001003	LOC108036864|XP_016968729.1|DBIA	LOC120451690|XP_039491517.1|DSAN
OG0001003	LOC108029597|XP_016957458.1|DBIA	LOC120444117|XP_039479584.1|DSAN
OG0001004	LOC108027003|XP_016953691.1|DBIA	LOC120452436|XP_039492597.1|DSAN
OG0001004	LOC108031123|XP_016959824.1|DBIA	LOC120450853|XP_039490000.1|DSAN
OG0001005	LOC108033263|XP_016963019.1|DBIA	LOC120444820|XP_039480710.1|DSAN
OG0001005	LOC108023450|XP_016948430.1|DBIA	LOC120455392|XP_039497460.1|DSAN
OG0001006	LOC108031212|XP_016959936.1|DBIA	LOC120451890|XP_039491830.1|DSAN
OG0001006	LOC108030675|XP_016959192.1|DBIA	LOC120448928|XP_039487098.1|DSAN
OG0001007	LOC108026951|XP_016953653.1|DBIA	LOC120444674|XP_039480464.1|DSAN
OG0001008	LOC108024457|XP_016949863.1|DBIA	LOC120452298|XP_039492368.1|DSAN
OG0001008	LOC108025611|XP_016951635.1|DBIA	LOC120457233|XP_039500548.1|DSAN
OG0001009	LOC108025059|XP_016950805.1|DBIA	LOC120453776|XP_039494551.1|DSAN
OG0001010	LOC108023365|XP_016948253.1|DBIA	LOC120457299|XP_039500715.1|DSAN
OG0001010	LOC108036842|XP_016968696.1|DBIA	LOC120443932|XP_039479308.1|DSAN
OG0001011	LOC108023905|XP_016949078.1|DBIA	LOC120456642|XP_039499501.1|DSAN
OG0001011	LOC108033538|XP_016963371.1|DBIA	LOC120445442|XP_039481810.1|DSAN
OG0001012	LOC108032969|XP_016962529.1|DBIA	LOC120456975|XP_039500056.1|DSAN
OG0001012	LOC108033023|XP_016962640.1|DBIA	LOC120455721|XP_039498069.1|DSAN
OG0001013	LOC108028086|XP_016955217.1|DBIA	LOC120448647|XP_039486709.1|DSAN
OG0001014	LOC108028474|XP_016955824.1|DBIA	LOC120450555|XP_039489596.1|DSAN
OG0001014	LOC108035368|XP_016966456.1|DBIA	LOC120449803|XP_039488382.1|DSAN
OG0001015	LOC108027598|XP_016954606.1|DBIA	LOC120456803|XP_039499771.1|DSAN
OG0001015	LOC108027629|XP_016954640.1|DBIA	LOC120455701|XP_039498043.1|DSAN
OG0001016	LOC108026106|XP_016952295.1|DBIA	LOC120451726|XP_039491569.1|DSAN
OG0001016	LOC108033045|XP_016962660.1|DBIA	LOC120456093|XP_039498623.1|DSAN
OG0001017	LOC108036378|XP_016967968.1|DBIA	LOC120446757|XP_039483829.1|DSAN
OG0001017	LOC108030511|XP_016958888.1|DBIA	LOC120449605|XP_039488107.1|DSAN, LOC120449695|XP_039488246.1|DSAN
OG0001018	LOC108024401|XP_016949802.1|DBIA	LOC120452525|XP_039492722.1|DSAN
OG0001019	LOC108025031|XP_016950776.1|DBIA	LOC120453195|XP_039493697.1|DSAN
OG0001020	LOC108027548|XP_016954498.1|DBIA	LOC120456345|XP_039499062.1|DSAN, LOC120456344|XP_039499060.1|DSAN
OG0001021	LOC108034022|XP_016964246.1|DBIA	LOC120452294|XP_039492367.1|DSAN
OG0001022	LOC108031309|XP_016960043.1|DBIA	LOC120453436|XP_039494078.1|DSAN
OG0001022	LOC108025890|XP_016952057.1|DBIA	LOC120455555|XP_039497835.1|DSAN
OG0001024	LOC108025335|XP_016951253.1|DBIA	LOC120452486|XP_039492668.1|DSAN
OG0001025	LOC108035492|XP_016966632.1|DBIA, LOC108034440|XP_016964814.1|DBIA	LOC120449332|XP_039487665.1|DSAN
OG0001026	LOC108029578|XP_016957429.1|DBIA	LOC120444133|XP_039479632.1|DSAN
OG0001027	LOC108035934|XP_016967212.1|DBIA	LOC120450533|XP_039489556.1|DSAN
OG0001028	LOC108029018|XP_016956552.1|DBIA	LOC120458808|XP_039502538.1|DSAN
OG0001029	LOC108036516|XP_016968211.1|DBIA	LOC120447222|XP_039484675.1|DSAN
OG0001031	LOC108035588|XP_016966751.1|DBIA	LOC120446002|XP_039482669.1|DSAN
OG0001032	LOC108027376|XP_016954296.1|DBIA	LOC120458909|XP_039502692.1|DSAN
OG0001033	LOC108027962|XP_016955076.1|DBIA, LOC108023754|XP_016948880.1|DBIA	LOC120449125|XP_039487372.1|DSAN
OG0001034	LOC108035141|XP_016966071.1|DBIA	LOC120448271|XP_039486129.1|DSAN
OG0001035	LOC108027135|XP_016953845.1|DBIA	LOC120456983|XP_039500066.1|DSAN
OG0001035	LOC108027124|XP_016953834.1|DBIA	LOC120455615|XP_039497930.1|DSAN
OG0001036	LOC108032429|XP_016961740.1|DBIA	LOC120458862|XP_039502626.1|DSAN
OG0001036	LOC108023603|XP_016948702.1|DBIA	LOC120454121|XP_039495090.1|DSAN
OG0001037	LOC108028794|XP_016956264.1|DBIA, LOC108028795|XP_016956267.1|DBIA	LOC120450048|XP_039488737.1|DSAN
OG0001038	LOC108031880|XP_016961133.1|DBIA	LOC120451505|XP_039491193.1|DSAN
OG0001038	LOC108031879|XP_016961131.1|DBIA	LOC120451503|XP_039491189.1|DSAN
OG0001039	LOC108024345|XP_016949735.1|DBIA	LOC120452426|XP_039492587.1|DSAN, LOC120452425|XP_039492586.1|DSAN, LOC120452428|XP_039492590.1|DSAN
OG0001040	LOC108026049|XP_016952233.1|DBIA	LOC120453038|XP_039493492.1|DSAN
OG0001040	LOC108035037|XP_016965871.1|DBIA	LOC120448614|XP_039486661.1|DSAN
OG0001040	LOC108026048|XP_016952232.1|DBIA	LOC120453039|XP_039493493.1|DSAN
OG0001040	LOC108026038|XP_016952220.1|DBIA	LOC120453037|XP_039493490.1|DSAN
OG0001041	LOC108031255|XP_016959983.1|DBIA	LOC120451877|XP_039491817.1|DSAN
OG0001041	LOC108031048|XP_016959738.1|DBIA	LOC120452175|XP_039492217.1|DSAN
OG0001042	LOC108025420|XP_016951392.1|DBIA	LOC120453353|XP_039493959.1|DSAN
OG0001043	LOC108024013|XP_016949261.1|DBIA	LOC120455994|XP_039498486.1|DSAN
OG0001044	LOC108036671|XP_016968442.1|DBIA	LOC120458750|XP_039502456.1|DSAN
OG0001045	LOC108030415|XP_016958789.1|DBIA	LOC120446449|XP_039483373.1|DSAN
OG0001046	LOC108022771|XP_016947368.1|DBIA	LOC120444454|XP_039480052.1|DSAN
OG0001046	LOC108022770|XP_016947367.1|DBIA	LOC120444453|XP_039480051.1|DSAN
OG0001047	LOC108029631|XP_016957516.1|DBIA	LOC120444776|XP_039480645.1|DSAN
OG0001048	LOC108022644|XP_016947188.1|DBIA	LOC120444290|XP_039479742.1|DSAN
OG0001049	LOC108035412|XP_016966522.1|DBIA	LOC120448287|XP_039486155.1|DSAN
OG0001050	LOC108035006|XP_016965838.1|DBIA	LOC120449866|XP_039488460.1|DSAN
OG0001051	LOC108032488|XP_016961797.1|DBIA	LOC120450476|XP_039489458.1|DSAN
OG0001052	LOC108036154|XP_016967634.1|DBIA	LOC120458457|XP_039502039.1|DSAN
OG0001053	LOC108021969|XP_016946296.1|DBIA	LOC120455309|XP_039497293.1|DSAN
OG0001054	LOC108032190|XP_016961535.1|DBIA	LOC120453611|XP_039494320.1|DSAN
OG0001055	LOC108025422|XP_016951395.1|DBIA	LOC120451863|XP_039491800.1|DSAN
OG0001055	LOC108025497|XP_016951500.1|DBIA	LOC120453048|XP_039493503.1|DSAN
OG0001056	LOC108033422|XP_016963232.1|DBIA	LOC120447232|XP_039484692.1|DSAN
OG0001056	LOC108025779|XP_016951883.1|DBIA	LOC120456120|XP_039498681.1|DSAN
OG0001057	LOC108032656|XP_016962101.1|DBIA	LOC120447044|XP_039484345.1|DSAN
OG0001058	LOC108024810|XP_016950422.1|DBIA	LOC120456498|XP_039499300.1|DSAN
OG0001059	LOC108028015|XP_016955133.1|DBIA	LOC120448782|XP_039486905.1|DSAN
OG0001059	LOC108035869|XP_016967107.1|DBIA	LOC120449208|XP_039487507.1|DSAN
OG0001060	LOC108023353|XP_016948191.1|DBIA	LOC120452707|XP_039493001.1|DSAN
OG0001061	LOC108030991|XP_016959681.1|DBIA	LOC120454162|XP_039495163.1|DSAN
OG0001061	LOC108030992|XP_016959682.1|DBIA	LOC120454211|XP_039495241.1|DSAN
OG0001062	LOC108027373|XP_016954289.1|DBIA	LOC120451062|XP_039490354.1|DSAN
OG0001062	LOC108027107|XP_016953814.1|DBIA	LOC120452025|XP_039492006.1|DSAN
OG0001063	LOC108029000|XP_016956572.1|DBIA	LOC120457055|XP_039500164.1|DSAN
OG0001063	LOC108027983|XP_016955136.1|DBIA	LOC120455643|XP_039497966.1|DSAN
OG0001064	LOC108024290|XP_016949679.1|DBIA	LOC120456503|XP_039499305.1|DSAN
OG0001064	LOC108022013|XP_016946341.1|DBIA	LOC120457106|XP_039500246.1|DSAN
OG0001065	LOC108024315|XP_016949708.1|DBIA	LOC120454914|XP_039496598.1|DSAN
OG0001066	LOC108024138|XP_016949408.1|DBIA	LOC120455498|XP_039497686.1|DSAN
OG0001067	LOC108032720|XP_016962190.1|DBIA	LOC120457248|XP_039500577.1|DSAN
OG0001067	LOC108032722|XP_016962192.1|DBIA	LOC120457241|XP_039500564.1|DSAN
OG0001068	LOC108034399|XP_016964770.1|DBIA	LOC120447657|XP_039485105.1|DSAN
OG0001068	LOC108034434|XP_016964808.1|DBIA	LOC120447734|XP_039485212.1|DSAN
OG0001069	LOC108022274|XP_016946621.1|DBIA	LOC120446057|XP_039482768.1|DSAN
OG0001070	LOC108027109|XP_016953816.1|DBIA	LOC120451712|XP_039491548.1|DSAN, LOC120451713|XP_039491550.1|DSAN
OG0001072	LOC108034627|XP_016965054.1|DBIA	LOC120448169|XP_039485941.1|DSAN, LOC120450478|XP_039489459.1|DSAN
OG0001072	LOC108023375|XP_016948267.1|DBIA	LOC120456585|XP_039499425.1|DSAN
OG0001073	LOC108025214|XP_016951050.1|DBIA	LOC120454273|XP_039495371.1|DSAN
OG0001074	LOC108029777|XP_016957776.1|DBIA	LOC120446558|XP_039483510.1|DSAN
OG0001075	LOC108034966|XP_016965764.1|DBIA	LOC120448326|XP_039486210.1|DSAN
OG0001077	LOC108031811|XP_016961028.1|DBIA	LOC120457600|XP_039501044.1|DSAN
OG0001078	LOC108035811|XP_016967047.1|DBIA	LOC120456502|XP_039499303.1|DSAN
OG0001079	LOC108035059|XP_016965934.1|DBIA	LOC120450169|XP_039488951.1|DSAN
OG0001080	LOC108029088|XP_016956669.1|DBIA	LOC120449717|XP_039488273.1|DSAN
OG0001081	LOC108031538|XP_016960564.1|DBIA	LOC120450864|XP_039490021.1|DSAN
OG0001082	LOC108022875|XP_016947557.1|DBIA	LOC120444412|XP_039479969.1|DSAN
OG0001083	LOC108035478|XP_016966617.1|DBIA	LOC120449530|XP_039487984.1|DSAN
OG0001084	LOC108030069|XP_016958159.1|DBIA	LOC120455461|XP_039497657.1|DSAN
OG0001086	LOC108031172|XP_016959881.1|DBIA	LOC120452319|XP_039492406.1|DSAN
OG0001086	LOC108026537|XP_016952974.1|DBIA	LOC120444673|XP_039480463.1|DSAN
OG0001087	LOC108034016|XP_016964239.1|DBIA	LOC120443869|XP_039479170.1|DSAN
OG0001087	LOC108033872|XP_016964003.1|DBIA	LOC120444698|XP_039480504.1|DSAN
OG0001088	LOC108030787|XP_016959355.1|DBIA	LOC120447616|XP_039485043.1|DSAN, LOC120450317|XP_039489205.1|DSAN
OG0001089	LOC108035611|XP_016966785.1|DBIA	LOC120447557|XP_039484944.1|DSAN
OG0001090	LOC108035682|XP_016966882.1|DBIA	LOC120448541|XP_039486520.1|DSAN
OG0001092	LOC108029282|XP_016956970.1|DBIA	LOC120458364|XP_039501912.1|DSAN
OG0001093	LOC108032377|XP_016961687.1|DBIA	LOC120458873|XP_039502644.1|DSAN
OG0001094	LOC108034147|XP_016964435.1|DBIA, LOC108033427|XP_016963239.1|DBIA	LOC120455016|XP_039496779.1|DSAN
OG0001095	LOC108036587|XP_016968332.1|DBIA	LOC120444920|XP_039480848.1|DSAN
OG0001096	LOC108034072|XP_016964320.1|DBIA	LOC120446582|XP_039483538.1|DSAN
OG0001097	LOC108026758|XP_016953387.1|DBIA	LOC120444063|XP_039479508.1|DSAN
OG0001098	LOC108030595|XP_016959063.1|DBIA	LOC120449895|XP_039488511.1|DSAN
OG0001099	LOC108028764|XP_016956228.1|DBIA	LOC120449298|XP_039487623.1|DSAN
OG0001100	LOC108030487|XP_016958857.1|DBIA	LOC120447083|XP_039484416.1|DSAN
OG0001101	LOC108022546|XP_016947019.1|DBIA	LOC120446909|XP_039484079.1|DSAN
OG0001102	LOC108035360|XP_016966447.1|DBIA	LOC120448491|XP_039486455.1|DSAN
OG0001103	LOC108023404|XP_016948347.1|DBIA	LOC120453655|XP_039494383.1|DSAN
OG0001104	LOC108022836|XP_016947495.1|DBIA	LOC120446512|XP_039483454.1|DSAN
OG0001105	LOC108022256|XP_016946604.1|DBIA	LOC120455850|XP_039498254.1|DSAN
OG0001105	LOC108024099|XP_016949364.1|DBIA	LOC120446944|XP_039484127.1|DSAN
OG0001106	LOC108024899|XP_016950537.1|DBIA	LOC120454932|XP_039496623.1|DSAN
OG0001108	LOC108025971|XP_016952153.1|DBIA	LOC120453488|XP_039494159.1|DSAN
OG0001108	LOC108026061|XP_016952245.1|DBIA	LOC120453348|XP_039493951.1|DSAN
OG0001109	LOC108022098|XP_016946430.1|DBIA	LOC120446462|XP_039483394.1|DSAN
OG0001110	LOC108033019|XP_016962635.1|DBIA	LOC120454944|XP_039496646.1|DSAN
OG0001110	LOC108030843|XP_016959467.1|DBIA	LOC120449054|XP_039487282.1|DSAN
OG0001111	LOC108026555|XP_016952995.1|DBIA	LOC120446699|XP_039483731.1|DSAN
OG0001111	LOC108026509|XP_016952944.1|DBIA	LOC120445595|XP_039482025.1|DSAN
OG0001112	LOC108022227|XP_016946574.1|DBIA	LOC120446670|XP_039483677.1|DSAN
OG0001113	LOC108032719|XP_016962189.1|DBIA	LOC120457232|XP_039500551.1|DSAN
OG0001113	LOC108032721|XP_016962191.1|DBIA	LOC120457254|XP_039500591.1|DSAN
OG0001114	LOC108033470|XP_016963295.1|DBIA	LOC120444088|XP_039479548.1|DSAN
OG0001114	LOC108033462|XP_016963287.1|DBIA	LOC120444087|XP_039479547.1|DSAN
OG0001115	LOC108034347|XP_016964721.1|DBIA	LOC120446879|XP_039484021.1|DSAN
OG0001115	LOC108033429|XP_016963241.1|DBIA	LOC120446877|XP_039484019.1|DSAN
OG0001115	LOC108034346|XP_016964718.1|DBIA	LOC120446878|XP_039484020.1|DSAN
OG0001116	LOC108022539|XP_016947006.1|DBIA	LOC120458742|XP_039502440.1|DSAN
OG0001118	LOC108025727|XP_016951793.1|DBIA	LOC120455275|XP_039497230.1|DSAN
OG0001120	LOC108032108|XP_016961427.1|DBIA	LOC120453326|XP_039493920.1|DSAN
OG0001122	LOC108030625|XP_016959120.1|DBIA	LOC120449721|XP_039488282.1|DSAN
OG0001124	LOC108025347|XP_016951292.1|DBIA	LOC120451342|XP_039490854.1|DSAN
OG0001125	LOC108032185|XP_016961529.1|DBIA	LOC120453784|XP_039494568.1|DSAN
OG0001126	LOC108028240|XP_016955393.1|DBIA	LOC120449874|XP_039488472.1|DSAN
OG0001127	LOC108034433|XP_016964807.1|DBIA	LOC120450189|XP_039488988.1|DSAN
OG0001128	LOC108022996|XP_016947714.1|DBIA	LOC120444371|XP_039479912.1|DSAN
OG0001129	LOC108021913|XP_016946225.1|DBIA	LOC120445603|XP_039482043.1|DSAN
OG0001130	LOC108035315|XP_016966382.1|DBIA	LOC120449775|XP_039488352.1|DSAN
OG0001131	LOC108035984|XP_016967317.1|DBIA	LOC120454928|XP_039496619.1|DSAN
OG0001133	LOC108033813|XP_016963923.1|DBIA	LOC120444390|XP_039479942.1|DSAN
OG0001134	LOC108026831|XP_016953491.1|DBIA	LOC120445094|XP_039481159.1|DSAN
OG0001135	LOC108031327|XP_016960066.1|DBIA	LOC120452560|XP_039492773.1|DSAN
OG0001136	LOC108031335|XP_016960077.1|DBIA	LOC120453627|XP_039494344.1|DSAN
OG0001137	LOC108031025|XP_016959714.1|DBIA	LOC120453703|XP_039494460.1|DSAN
OG0001138	LOC108029097|XP_016956681.1|DBIA	LOC120449719|XP_039488279.1|DSAN
OG0001139	LOC108028099|XP_016955233.1|DBIA, LOC108036641|XP_016968443.1|DBIA, LOC108036682|XP_016968452.1|DBIA, LOC108036828|XP_016968662.1|DBIA	LOC120449173|XP_039487449.1|DSAN
OG0001140	LOC108032014|XP_016961307.1|DBIA	LOC120454693|XP_039496160.1|DSAN
