Orthogroup	DBIA.longest_only	ASTE.longest_only
OG0002202	LOC108031728|XP_016960889.1|DBIA	LOC118517055|XP_035918796.1|ASTE, LOC118508321|XP_035903883.1|ASTE
OG0002203	LOC108024702|XP_016950272.1|DBIA	LOC118502929|XP_035891560.1|ASTE
OG0002204	LOC108026389|XP_016952800.1|DBIA	LOC118506367|XP_035899283.1|ASTE
OG0002205	LOC108023712|XP_016948835.1|DBIA	LOC118506796|XP_035900311.1|ASTE
OG0002206	LOC108031187|XP_016959895.1|DBIA	LOC118507999|XP_035903263.1|ASTE
OG0002207	LOC108024688|XP_016950253.1|DBIA	LOC118505211|XP_035896613.1|ASTE
OG0002208	LOC108024870|XP_016950503.1|DBIA	LOC118505185|XP_035896533.1|ASTE
OG0002209	LOC108023592|XP_016948685.1|DBIA	LOC118504832|XP_035895729.1|ASTE
OG0002210	LOC108027372|XP_016954286.1|DBIA	LOC118508005|XP_035903280.1|ASTE
OG0002211	LOC108031916|XP_016961175.1|DBIA	LOC118505434|XP_035897105.1|ASTE, LOC118505435|XP_035897109.1|ASTE
OG0002212	LOC108031977|XP_016961260.1|DBIA	LOC118503193|XP_035892068.1|ASTE
OG0002213	LOC108027441|XP_016954379.1|DBIA	LOC118505443|XP_035897133.1|ASTE
OG0002215	LOC108031383|XP_016960231.1|DBIA	LOC118511933|XP_035911507.1|ASTE
OG0002216	LOC108026376|XP_016952786.1|DBIA	LOC118506810|XP_035900361.1|ASTE
OG0002217	LOC108024808|XP_016950419.1|DBIA	LOC118504422|XP_035894751.1|ASTE
OG0002218	LOC108026620|XP_016953106.1|DBIA	LOC118508587|XP_035904385.1|ASTE
OG0002219	LOC108032044|XP_016961345.1|DBIA	LOC118502956|XP_035891612.1|ASTE, LOC118507789|XP_035902718.1|ASTE
OG0002220	LOC108030971|XP_016959659.1|DBIA	LOC118502954|XP_035891604.1|ASTE
OG0002221	LOC108035386|XP_016966482.1|DBIA	LOC118512120|XP_035911991.1|ASTE
OG0002223	LOC108036335|XP_016967864.1|DBIA	LOC118511466|XP_035910477.1|ASTE
OG0002224	LOC108030034|XP_016958083.1|DBIA	LOC118511464|XP_035910459.1|ASTE
OG0002225	LOC108028666|XP_016956087.1|DBIA	LOC118513122|XP_035914417.1|ASTE
OG0002226	LOC108030057|XP_016958130.1|DBIA	LOC118512964|XP_035914083.1|ASTE
OG0002227	LOC108022543|XP_016947010.1|DBIA	LOC118512046|XP_035911768.1|ASTE
OG0002228	LOC108029709|XP_016957673.1|DBIA	LOC118512073|XP_035911856.1|ASTE
OG0002229	LOC108022551|XP_016947028.1|DBIA	LOC118512084|XP_035911937.1|ASTE
OG0002230	LOC108029635|XP_016957523.1|DBIA	LOC118512100|XP_035911960.1|ASTE
OG0002231	LOC108030256|XP_016958565.1|DBIA	LOC118512056|XP_035911800.1|ASTE
OG0002233	LOC108030689|XP_016959212.1|DBIA	LOC118509110|XP_035905172.1|ASTE, LOC118516894|XP_035918632.1|ASTE
OG0002234	LOC108022163|XP_016946496.1|DBIA	LOC118513338|XP_035914853.1|ASTE, LOC118513012|XP_035914179.1|ASTE
OG0002235	LOC108026632|XP_016953139.1|DBIA	LOC118516351|XP_035918062.1|ASTE, LOC118511365|XP_035910220.1|ASTE
OG0002236	LOC108026688|XP_016953265.1|DBIA	LOC118513001|XP_035914151.1|ASTE
OG0002237	LOC108026650|XP_016953176.1|DBIA	LOC118512996|XP_035914146.1|ASTE
OG0002238	LOC108030221|XP_016958487.1|DBIA	LOC118514491|XP_035917307.1|ASTE
OG0002239	LOC108029733|XP_016957709.1|DBIA	LOC118510562|XP_035908439.1|ASTE
OG0002240	LOC108026702|XP_016953284.1|DBIA	LOC118508906|XP_035904657.1|ASTE
OG0002241	LOC108035287|XP_016966343.1|DBIA	LOC118512142|XP_035912062.1|ASTE
OG0002243	LOC108031643|XP_016960763.1|DBIA	LOC118509122|XP_035905202.1|ASTE
OG0002244	LOC108028313|XP_016955525.1|DBIA	LOC118509120|XP_035905197.1|ASTE
OG0002245	LOC108035055|XP_016965924.1|DBIA	LOC118512677|XP_035913349.1|ASTE
OG0002246	LOC108030324|XP_016958670.1|DBIA	LOC118512690|XP_035913373.1|ASTE
OG0002247	LOC108026897|XP_016953595.1|DBIA	LOC118513104|XP_035914398.1|ASTE
OG0002248	LOC108035357|XP_016966442.1|DBIA	LOC118509410|XP_035905873.1|ASTE
OG0002249	LOC108034754|XP_016965192.1|DBIA	LOC118506297|XP_035899129.1|ASTE, LOC118509498|XP_035906049.1|ASTE
OG0002250	LOC108022882|XP_016947568.1|DBIA	LOC118509644|XP_035906444.1|ASTE
OG0002251	LOC108023070|XP_016947806.1|DBIA	LOC118509713|XP_035906691.1|ASTE
OG0002252	LOC108022983|XP_016947698.1|DBIA	LOC118511909|XP_035911437.1|ASTE
OG0002253	LOC108022755|XP_016947342.1|DBIA	LOC118509671|XP_035906564.1|ASTE
OG0002254	LOC108031743|XP_016960929.1|DBIA	LOC118510161|XP_035907562.1|ASTE
OG0002255	LOC108024203|XP_016949542.1|DBIA	LOC118511430|XP_035910414.1|ASTE
OG0002256	LOC108036412|XP_016968027.1|DBIA	LOC118511531|XP_035910613.1|ASTE
OG0002257	LOC108022698|XP_016947261.1|DBIA	LOC118509590|XP_035906256.1|ASTE
OG0002258	LOC108028518|XP_016955890.1|DBIA	LOC118510362|XP_035907963.1|ASTE
OG0002259	LOC108025803|XP_016951936.1|DBIA	LOC118514323|XP_035917001.1|ASTE, LOC118510378|XP_035908009.1|ASTE
OG0002260	LOC108028464|XP_016955811.1|DBIA	LOC118510417|XP_035908079.1|ASTE
OG0002261	LOC108030802|XP_016959376.1|DBIA	LOC118510383|XP_035908022.1|ASTE
OG0002263	LOC108034545|XP_016964961.1|DBIA	LOC118511448|XP_035910442.1|ASTE
OG0002264	LOC108022737|XP_016947316.1|DBIA	LOC118509654|XP_035906501.1|ASTE
OG0002265	LOC108034612|XP_016965036.1|DBIA	LOC118512810|XP_035913655.1|ASTE
OG0002266	LOC108028055|XP_016955182.1|DBIA	LOC118510215|XP_035907667.1|ASTE
OG0002267	LOC108027863|XP_016954967.1|DBIA	LOC118514340|XP_035917050.1|ASTE
OG0002268	LOC108028315|XP_016955533.1|DBIA	LOC118514259|XP_035916868.1|ASTE
OG0002269	LOC108030220|XP_016958484.1|DBIA	LOC118510335|XP_035907886.1|ASTE
OG0002270	LOC108036519|XP_016968214.1|DBIA	LOC118510096|XP_035907414.1|ASTE
OG0002271	LOC108030704|XP_016959237.1|DBIA	LOC118510340|XP_035907904.1|ASTE
OG0002272	LOC108035467|XP_016966604.1|DBIA	LOC118514352|XP_035917067.1|ASTE
OG0002273	LOC108030579|XP_016959004.1|DBIA	LOC118512827|XP_035913708.1|ASTE
OG0002274	LOC108030786|XP_016959327.1|DBIA	LOC118511865|XP_035911340.1|ASTE
OG0002275	LOC108035435|XP_016966556.1|DBIA	LOC118514222|XP_035916813.1|ASTE
OG0002276	LOC108030398|XP_016958775.1|DBIA	LOC118514361|XP_035917082.1|ASTE
OG0002277	LOC108030096|XP_016958254.1|DBIA	LOC118509700|XP_035906664.1|ASTE
OG0002278	LOC108034400|XP_016964771.1|DBIA	LOC118509037|XP_035904970.1|ASTE
OG0002279	LOC108029691|XP_016957643.1|DBIA	LOC118510327|XP_035907865.1|ASTE
OG0002280	LOC108035244|XP_016966267.1|DBIA	LOC118510303|XP_035907825.1|ASTE
OG0002281	LOC108035142|XP_016966072.1|DBIA	LOC118516379|XP_035918124.1|ASTE, LOC118512783|XP_035913589.1|ASTE
OG0002282	LOC108035509|XP_016966659.1|DBIA	LOC118514625|XP_035917516.1|ASTE
OG0002283	LOC108022788|XP_016947403.1|DBIA	LOC118508859|XP_035904510.1|ASTE
OG0002284	LOC108029395|XP_016957112.1|DBIA	LOC118517324|XP_035919197.1|ASTE, LOC118509383|XP_035905819.1|ASTE
OG0002285	LOC108032037|XP_016961341.1|DBIA	LOC118509559|XP_035906207.1|ASTE
OG0002286	LOC108022914|XP_016947610.1|DBIA	LOC118514227|XP_035916819.1|ASTE
OG0002287	LOC108036564|XP_016968301.1|DBIA	LOC118511799|XP_035911222.1|ASTE
OG0002288	LOC108029736|XP_016957715.1|DBIA	LOC118511560|XP_035910685.1|ASTE
OG0002289	LOC108034882|XP_016965579.1|DBIA	LOC118514451|XP_035917261.1|ASTE
OG0002290	LOC108022489|XP_016946971.1|DBIA	LOC118511748|XP_035911105.1|ASTE
OG0002291	LOC108030129|XP_016958327.1|DBIA	LOC118509648|XP_035906462.1|ASTE
OG0002292	LOC108030207|XP_016958453.1|DBIA	LOC118510356|XP_035907950.1|ASTE
OG0002293	LOC108032781|XP_016962276.1|DBIA	LOC118511334|XP_035910160.1|ASTE
OG0002294	LOC108032002|XP_016961287.1|DBIA	LOC118511350|XP_035910202.1|ASTE
OG0002295	LOC108033695|XP_016963683.1|DBIA	LOC118505030|XP_035896139.1|ASTE
OG0002296	LOC108032590|XP_016961986.1|DBIA	LOC118504540|XP_035895003.1|ASTE
OG0002297	LOC108031415|XP_016960304.1|DBIA	LOC118507004|XP_035900791.1|ASTE
OG0002298	LOC108026529|XP_016952966.1|DBIA	LOC118511201|XP_035909873.1|ASTE
OG0002299	LOC108022229|XP_016946576.1|DBIA	LOC118511199|XP_035909871.1|ASTE
OG0002300	LOC108034325|XP_016964686.1|DBIA	LOC118511035|XP_035909515.1|ASTE
OG0002301	LOC108033974|XP_016964178.1|DBIA	LOC118513933|XP_035916197.1|ASTE
OG0002302	LOC108033761|XP_016963823.1|DBIA	LOC118511746|XP_035911098.1|ASTE
OG0002303	LOC108032156|XP_016961494.1|DBIA	LOC118507661|XP_035902331.1|ASTE
OG0002304	LOC108029171|XP_016956805.1|DBIA	LOC118512695|XP_035913396.1|ASTE
OG0002305	LOC108028581|XP_016955978.1|DBIA	LOC118513310|XP_035914786.1|ASTE
OG0002306	LOC108036114|XP_016967578.1|DBIA	LOC118511191|XP_035909854.1|ASTE, LOC118517336|XP_035919213.1|ASTE
OG0002307	LOC108032575|XP_016961963.1|DBIA	LOC118511257|XP_035910014.1|ASTE
OG0002308	LOC108022273|XP_016946624.1|DBIA, LOC108032632|XP_016962062.1|DBIA	LOC118513924|XP_035916185.1|ASTE
OG0002309	LOC108029080|XP_016956654.1|DBIA	LOC118503597|XP_035892944.1|ASTE, LOC118513980|XP_035916300.1|ASTE
OG0002310	LOC108034171|XP_016964469.1|DBIA	LOC118513511|XP_035915258.1|ASTE
OG0002311	LOC108032368|XP_016961670.1|DBIA	LOC118511175|XP_035909812.1|ASTE
OG0002312	LOC108032784|XP_016962274.1|DBIA	LOC118511173|XP_035909809.1|ASTE
OG0002314	LOC108029416|XP_016957141.1|DBIA	LOC118513875|XP_035916074.1|ASTE, LOC118517084|XP_035918830.1|ASTE
OG0002315	LOC108030435|XP_016958810.1|DBIA	LOC118514019|XP_035916384.1|ASTE, LOC118511103|XP_035909716.1|ASTE
OG0002316	LOC108033377|XP_016963185.1|DBIA	LOC118511127|XP_035909753.1|ASTE
OG0002317	LOC108035250|XP_016966275.1|DBIA	LOC118511641|XP_035910855.1|ASTE
OG0002318	LOC108034073|XP_016964321.1|DBIA	LOC118514012|XP_035916374.1|ASTE
OG0002319	LOC108032804|XP_016962300.1|DBIA	LOC118514001|XP_035916330.1|ASTE
OG0002320	LOC108022591|XP_016947107.1|DBIA	LOC118513420|XP_035915025.1|ASTE
OG0002321	LOC108023088|XP_016947832.1|DBIA	LOC118513236|XP_035914681.1|ASTE
OG0002322	LOC108034199|XP_016964518.1|DBIA	LOC118510602|XP_035908502.1|ASTE
OG0002323	LOC108034229|XP_016964564.1|DBIA	LOC118513423|XP_035915029.1|ASTE
OG0002324	LOC108030801|XP_016959373.1|DBIA	LOC118509076|XP_035905101.1|ASTE
OG0002325	LOC108028529|XP_016955910.1|DBIA	LOC118509087|XP_035905112.1|ASTE
OG0002326	LOC108028651|XP_016956064.1|DBIA	LOC118509088|XP_035905115.1|ASTE
OG0002327	LOC108024745|XP_016950334.1|DBIA	LOC118509089|XP_035905116.1|ASTE
OG0002328	LOC108032793|XP_016962286.1|DBIA	LOC118511755|XP_035911113.1|ASTE
OG0002329	LOC108027926|XP_016955039.1|DBIA	LOC118511606|XP_035910782.1|ASTE
OG0002330	LOC108027913|XP_016955023.1|DBIA	LOC118511682|XP_035910949.1|ASTE
OG0002331	LOC108035772|XP_016966967.1|DBIA	LOC118511660|XP_035910901.1|ASTE
OG0002332	LOC108027496|XP_016954432.1|DBIA, LOC108035554|XP_016966712.1|DBIA	LOC118509846|XP_035906937.1|ASTE
OG0002333	LOC108022607|XP_016947132.1|DBIA	LOC118508802|XP_035904414.1|ASTE
OG0002334	LOC108034141|XP_016964424.1|DBIA	LOC118513671|XP_035915667.1|ASTE
OG0002335	LOC108029708|XP_016957671.1|DBIA	LOC118511602|XP_035910777.1|ASTE
OG0002336	LOC108035916|XP_016967179.1|DBIA	LOC118509052|XP_035905054.1|ASTE
OG0002337	LOC108036330|XP_016967851.1|DBIA	LOC118514506|XP_035917335.1|ASTE
OG0002338	LOC108034180|XP_016964486.1|DBIA	LOC118512501|XP_035912903.1|ASTE
OG0002339	LOC108027830|XP_016954904.1|DBIA	LOC118512524|XP_035912959.1|ASTE
OG0002340	LOC108033967|XP_016964165.1|DBIA	LOC118512521|XP_035912955.1|ASTE, LOC118512520|XP_035912954.1|ASTE
OG0002341	LOC108022165|XP_016946498.1|DBIA	LOC118512475|XP_035912856.1|ASTE
OG0002342	LOC108029107|XP_016956707.1|DBIA	LOC118512469|XP_035912844.1|ASTE
OG0002343	LOC108029043|XP_016956583.1|DBIA	LOC118512556|XP_035913035.1|ASTE
OG0002344	LOC108028907|XP_016956417.1|DBIA, LOC108023835|XP_016948968.1|DBIA	LOC118512570|XP_035913078.1|ASTE
OG0002345	LOC108029520|XP_016957308.1|DBIA	LOC118513768|XP_035915837.1|ASTE
OG0002346	LOC108034074|XP_016964323.1|DBIA	LOC118511769|XP_035911150.1|ASTE
OG0002347	LOC108030291|XP_016958611.1|DBIA	LOC118514162|XP_035916719.1|ASTE
OG0002348	LOC108036101|XP_016967555.1|DBIA	LOC118513743|XP_035915793.1|ASTE
OG0002349	LOC108029523|XP_016957312.1|DBIA	LOC118513770|XP_035915840.1|ASTE
OG0002350	LOC108029518|XP_016957305.1|DBIA	LOC118510057|XP_035907339.1|ASTE
OG0002351	LOC108023113|XP_016947868.1|DBIA	LOC118513362|XP_035914887.1|ASTE
OG0002352	LOC108030262|XP_016958574.1|DBIA	LOC118512531|XP_035912976.1|ASTE
OG0002353	LOC108031771|XP_016960971.1|DBIA	LOC118510590|XP_035908484.1|ASTE
OG0002354	LOC108036795|XP_016968631.1|DBIA	LOC118511776|XP_035911164.1|ASTE
OG0002355	LOC108026994|XP_016953680.1|DBIA	LOC118514537|XP_035917413.1|ASTE
OG0002356	LOC108034517|XP_016964933.1|DBIA	LOC118508982|XP_035904863.1|ASTE
OG0002357	LOC108024539|XP_016949996.1|DBIA	LOC118508981|XP_035904862.1|ASTE
OG0002358	LOC108034499|XP_016964898.1|DBIA	LOC118513283|XP_035914743.1|ASTE
OG0002359	LOC108025857|XP_016952013.1|DBIA	LOC118509223|XP_035905416.1|ASTE
OG0002360	LOC108033774|XP_016963861.1|DBIA	LOC118512597|XP_035913143.1|ASTE
OG0002361	LOC108028831|XP_016956308.1|DBIA	LOC118513702|XP_035915719.1|ASTE
OG0002362	LOC108033640|XP_016963548.1|DBIA	LOC118510846|XP_035909066.1|ASTE
OG0002363	LOC108034169|XP_016964465.1|DBIA	LOC118509832|XP_035906916.1|ASTE
OG0002364	LOC108033687|XP_016963645.1|DBIA	LOC118509831|XP_035906898.1|ASTE
OG0002365	LOC108034221|XP_016964552.1|DBIA	LOC118509113|XP_035905177.1|ASTE
OG0002366	LOC108027829|XP_016954902.1|DBIA	LOC118510543|XP_035908400.1|ASTE
OG0002367	LOC108036111|XP_016967576.1|DBIA	LOC118513811|XP_035915932.1|ASTE
OG0002368	LOC108024075|XP_016949335.1|DBIA	LOC118513828|XP_035915960.1|ASTE, LOC118517107|XP_035918864.1|ASTE
OG0002369	LOC108024006|XP_016949237.1|DBIA	LOC118514288|XP_035916930.1|ASTE
OG0002370	LOC108033398|XP_016963206.1|DBIA	LOC118508813|XP_035904447.1|ASTE
OG0002371	LOC108033800|XP_016963898.1|DBIA	LOC118508816|XP_035904450.1|ASTE
OG0002372	LOC108029074|XP_016956643.1|DBIA	LOC118514070|XP_035916489.1|ASTE
OG0002373	LOC108034343|XP_016964719.1|DBIA	LOC118510670|XP_035908710.1|ASTE
OG0002374	LOC108026467|XP_016952897.1|DBIA	LOC118510661|XP_035908685.1|ASTE
OG0002375	LOC108027223|XP_016954040.1|DBIA	LOC118503833|XP_035893433.1|ASTE
OG0002376	LOC108033775|XP_016963862.1|DBIA	LOC118506586|XP_035899833.1|ASTE
OG0002377	LOC108023822|XP_016948959.1|DBIA	LOC118506623|XP_035899885.1|ASTE
OG0002378	LOC108028825|XP_016956300.1|DBIA	LOC118507629|XP_035902247.1|ASTE
OG0002379	LOC108035062|XP_016965943.1|DBIA	LOC118506607|XP_035899867.1|ASTE
OG0002380	LOC108033001|XP_016962615.1|DBIA	LOC118505669|XP_035897688.1|ASTE
OG0002381	LOC108036227|XP_016967727.1|DBIA	LOC118505685|XP_035897713.1|ASTE
OG0002382	LOC108024186|XP_016949515.1|DBIA	LOC118505709|XP_035897769.1|ASTE, LOC118505699|XP_035897739.1|ASTE
OG0002383	LOC108035447|XP_016966571.1|DBIA	LOC118505703|XP_035897746.1|ASTE, LOC118505718|XP_035897788.1|ASTE
OG0002384	LOC108023494|XP_016948511.1|DBIA	LOC118508352|XP_035903943.1|ASTE
OG0002386	LOC108031348|XP_016960100.1|DBIA	LOC118506742|XP_035900194.1|ASTE
OG0002387	LOC108031206|XP_016959922.1|DBIA	LOC118507126|XP_035901026.1|ASTE
OG0002388	LOC108031687|XP_016960821.1|DBIA	LOC118504693|XP_035895406.1|ASTE
OG0002389	LOC108024679|XP_016950238.1|DBIA	LOC118506609|XP_035899869.1|ASTE
OG0002390	LOC108022295|XP_016946647.1|DBIA, LOC108034263|XP_016964610.1|DBIA	LOC118517575|XP_035919722.1|ASTE
OG0002391	LOC108022651|XP_016947197.1|DBIA	LOC118506518|XP_035899639.1|ASTE
OG0002392	LOC108035513|XP_016966665.1|DBIA	LOC118505514|XP_035897307.1|ASTE
OG0002393	LOC108035426|XP_016966546.1|DBIA	LOC118505499|XP_035897252.1|ASTE
OG0002394	LOC108026138|XP_016952351.1|DBIA	LOC118505483|XP_035897204.1|ASTE
OG0002395	LOC108024715|XP_016950296.1|DBIA	LOC118516845|XP_035918590.1|ASTE, LOC118503688|XP_035893123.1|ASTE, LOC118515252|XP_035917831.1|ASTE
OG0002396	LOC108026683|XP_016953259.1|DBIA	LOC118502575|XP_035890793.1|ASTE
OG0002397	LOC108036813|XP_016968652.1|DBIA	LOC118502605|XP_035890862.1|ASTE
OG0002398	LOC108023191|XP_016947929.1|DBIA	LOC118507045|XP_035900892.1|ASTE
OG0002399	LOC108035480|XP_016966623.1|DBIA	LOC118507048|XP_035900899.1|ASTE
OG0002400	LOC108023098|XP_016947848.1|DBIA	LOC118507056|XP_035900911.1|ASTE
OG0002401	LOC108024896|XP_016950529.1|DBIA	LOC118507678|XP_035902362.1|ASTE
OG0002402	LOC108024732|XP_016950318.1|DBIA	LOC118506828|XP_035900426.1|ASTE
OG0002403	LOC108024850|XP_016950479.1|DBIA	LOC118506829|XP_035900432.1|ASTE
OG0002404	LOC108024955|XP_016950677.1|DBIA	LOC118504591|XP_035895141.1|ASTE
OG0002405	LOC108023820|XP_016948956.1|DBIA	LOC118508261|XP_035903780.1|ASTE
OG0002406	LOC108035469|XP_016966606.1|DBIA	LOC118508271|XP_035903805.1|ASTE
OG0002408	LOC108023811|XP_016948944.1|DBIA	LOC118502778|XP_035891268.1|ASTE, LOC118502777|XP_035891266.1|ASTE
OG0002410	LOC108031914|XP_016961171.1|DBIA	LOC118502983|XP_035891659.1|ASTE
OG0002411	LOC108032115|XP_016961436.1|DBIA	LOC118517197|XP_035919040.1|ASTE, LOC118505133|XP_035896365.1|ASTE
OG0002412	LOC108032028|XP_016961330.1|DBIA	LOC118517195|XP_035919039.1|ASTE, LOC118505128|XP_035896338.1|ASTE
OG0002413	LOC108023713|XP_016948832.1|DBIA	LOC118506549|XP_035899738.1|ASTE
OG0002414	LOC108029619|XP_016957498.1|DBIA, LOC108022868|XP_016947539.1|DBIA	LOC118507621|XP_035902236.1|ASTE
OG0002415	LOC108031654|XP_016960777.1|DBIA	LOC118507579|XP_035902126.1|ASTE
OG0002416	LOC108036009|XP_016967405.1|DBIA	LOC118503623|XP_035893003.1|ASTE
OG0002417	LOC108036857|XP_016968719.1|DBIA	LOC118506694|XP_035900068.1|ASTE
OG0002418	LOC108026830|XP_016953494.1|DBIA	LOC118506702|XP_035900087.1|ASTE
OG0002419	LOC108021967|XP_016946292.1|DBIA	LOC118506728|XP_035900158.1|ASTE, LOC118512421|XP_035912717.1|ASTE
OG0002420	LOC108035182|XP_016966142.1|DBIA	LOC118506395|XP_035899337.1|ASTE
OG0002421	LOC108026073|XP_016952261.1|DBIA	LOC118504513|XP_035894938.1|ASTE
OG0002422	LOC108031718|XP_016960876.1|DBIA	LOC118502812|XP_035891345.1|ASTE
OG0002423	LOC108028589|XP_016955991.1|DBIA	LOC118506401|XP_035899355.1|ASTE
OG0002424	LOC108032880|XP_016962392.1|DBIA, LOC108024916|XP_016950604.1|DBIA	LOC118504258|XP_035894380.1|ASTE
OG0002425	LOC108033107|XP_016962796.1|DBIA	LOC118508523|XP_035904275.1|ASTE
OG0002426	LOC108028950|XP_016956469.1|DBIA	LOC118504316|XP_035894517.1|ASTE
OG0002427	LOC108024905|XP_016950565.1|DBIA	LOC118504325|XP_035894546.1|ASTE
OG0002428	LOC108024157|XP_016949458.1|DBIA	LOC118504979|XP_035896015.1|ASTE
OG0002429	LOC108034847|XP_016965468.1|DBIA	LOC118507080|XP_035900956.1|ASTE
OG0002430	LOC108030331|XP_016958680.1|DBIA	LOC118504270|XP_035894395.1|ASTE
OG0002431	LOC108026869|XP_016953543.1|DBIA	LOC118505814|XP_035898052.1|ASTE
OG0002432	LOC108021979|XP_016946308.1|DBIA	LOC118510663|XP_035908693.1|ASTE
OG0002433	LOC108032219|XP_016961570.1|DBIA	LOC118507973|XP_035903198.1|ASTE
OG0002434	LOC108024675|XP_016950234.1|DBIA	LOC118507976|XP_035903216.1|ASTE
OG0002436	LOC108030193|XP_016958437.1|DBIA	LOC118504101|XP_035894078.1|ASTE
OG0002437	LOC108029617|XP_016957491.1|DBIA	LOC118507141|XP_035901068.1|ASTE, LOC118508118|XP_035903517.1|ASTE
OG0002438	LOC108023435|XP_016948413.1|DBIA	LOC118508224|XP_035903708.1|ASTE
OG0002439	LOC108022547|XP_016947023.1|DBIA, LOC108024072|XP_016949331.1|DBIA	LOC118504329|XP_035894553.1|ASTE
OG0002440	LOC108028556|XP_016955949.1|DBIA	LOC118505971|XP_035898413.1|ASTE
OG0002441	LOC108036517|XP_016968212.1|DBIA	LOC118505273|XP_035896728.1|ASTE
OG0002442	LOC108022512|XP_016946970.1|DBIA	LOC118503525|XP_035892803.1|ASTE
OG0002443	LOC108036423|XP_016968039.1|DBIA	LOC118505846|XP_035898110.1|ASTE
OG0002444	LOC108036460|XP_016968117.1|DBIA	LOC118504799|XP_035895670.1|ASTE
OG0002445	LOC108029741|XP_016957720.1|DBIA	LOC118507410|XP_035901764.1|ASTE
OG0002446	LOC108022869|XP_016947536.1|DBIA	LOC118504117|XP_035894101.1|ASTE
OG0002447	LOC108035946|XP_016967232.1|DBIA	LOC118503398|XP_035892493.1|ASTE
OG0002448	LOC108023008|XP_016947730.1|DBIA	LOC118507992|XP_035903254.1|ASTE
OG0002449	LOC108036392|XP_016967990.1|DBIA	LOC118507984|XP_035903243.1|ASTE
OG0002450	LOC108031421|XP_016960310.1|DBIA	LOC118502520|XP_035890674.1|ASTE
OG0002451	LOC108029535|XP_016957333.1|DBIA	LOC118503703|XP_035893159.1|ASTE
OG0002452	LOC108026535|XP_016952971.1|DBIA	LOC118503937|XP_035893700.1|ASTE
OG0002453	LOC108026839|XP_016953504.1|DBIA	LOC118503924|XP_035893647.1|ASTE
OG0002454	LOC108030880|XP_016959529.1|DBIA	LOC118506069|XP_035898623.1|ASTE, LOC118516511|XP_035918335.1|ASTE
OG0002455	LOC108030867|XP_016959507.1|DBIA	LOC118516513|XP_035918337.1|ASTE, LOC118506067|XP_035898618.1|ASTE, LOC118516330|XP_035918024.1|ASTE
OG0002456	LOC108023127|XP_016947885.1|DBIA	LOC118506036|XP_035898560.1|ASTE
OG0002457	LOC108030152|XP_016958364.1|DBIA	LOC118507966|XP_035903188.1|ASTE
OG0002458	LOC108021919|XP_016946235.1|DBIA, LOC108035851|XP_016967084.1|DBIA	LOC118512529|XP_035912969.1|ASTE
OG0002459	LOC108029466|XP_016957205.1|DBIA	LOC118507931|XP_035903127.1|ASTE
OG0002460	LOC108026558|XP_016952998.1|DBIA	LOC118505945|XP_035898362.1|ASTE
OG0002461	LOC108023074|XP_016947814.1|DBIA	LOC118507370|XP_035901705.1|ASTE
OG0002462	LOC108030165|XP_016958386.1|DBIA	LOC118504057|XP_035893982.1|ASTE
OG0002463	LOC108026651|XP_016953178.1|DBIA	LOC118510087|XP_035907391.1|ASTE
OG0002464	LOC108022693|XP_016947255.1|DBIA	LOC118508142|XP_035903561.1|ASTE
OG0002465	LOC108035491|XP_016966635.1|DBIA	LOC118508141|XP_035903560.1|ASTE
OG0002466	LOC108035841|XP_016967079.1|DBIA	LOC118516529|XP_035918358.1|ASTE, LOC118506077|XP_035898639.1|ASTE
OG0002467	LOC108034484|XP_016964878.1|DBIA	LOC118504083|XP_035894045.1|ASTE
OG0002468	LOC108028728|XP_016956179.1|DBIA	LOC118504128|XP_035894108.1|ASTE
OG0002469	LOC108024979|XP_016950714.1|DBIA	LOC118504140|XP_035894127.1|ASTE
OG0002470	LOC108029613|XP_016957487.1|DBIA	LOC118504152|XP_035894174.1|ASTE
OG0002471	LOC108036645|XP_016968410.1|DBIA	LOC118507191|XP_035901157.1|ASTE
OG0002472	LOC108022789|XP_016947404.1|DBIA	LOC118507421|XP_035901780.1|ASTE
OG0002473	LOC108030400|XP_016958773.1|DBIA	LOC118507427|XP_035901790.1|ASTE, LOC118517352|XP_035919245.1|ASTE
OG0002474	LOC108030581|XP_016959032.1|DBIA	LOC118505863|XP_035898141.1|ASTE
OG0002475	LOC108025430|XP_016951407.1|DBIA	LOC118506104|XP_035898683.1|ASTE
OG0002476	LOC108026750|XP_016953365.1|DBIA	LOC118507335|XP_035901617.1|ASTE
OG0002477	LOC108029806|XP_016957813.1|DBIA	LOC118507391|XP_035901738.1|ASTE, LOC118517306|XP_035919184.1|ASTE
OG0002478	LOC108030215|XP_016958471.1|DBIA	LOC118507747|XP_035902643.1|ASTE, LOC118517292|XP_035919170.1|ASTE
OG0002479	LOC108036916|XP_016968816.1|DBIA	LOC118504181|XP_035894233.1|ASTE
OG0002480	LOC108032800|XP_016962299.1|DBIA	LOC118503899|XP_035893575.1|ASTE
OG0002481	LOC108023427|XP_016948404.1|DBIA	LOC118507205|XP_035901181.1|ASTE
OG0002482	LOC108029449|XP_016957188.1|DBIA	LOC118506103|XP_035898682.1|ASTE
OG0002483	LOC108026862|XP_016953537.1|DBIA	LOC118503393|XP_035892488.1|ASTE
OG0002484	LOC108022468|XP_016946907.1|DBIA	LOC118503400|XP_035892496.1|ASTE
