Orthogroup	DBIA.longest_only	DSEC.longest_only
OG0001067	LOC108032720|XP_016962190.1|DBIA	LOC6613660|XP_002038130.1|DSEC
OG0001067	LOC108032722|XP_016962192.1|DBIA	LOC116802959|XP_032582960.1|DSEC
OG0001068	LOC108034399|XP_016964770.1|DBIA	LOC6610878|XP_002035441.2|DSEC
OG0001068	LOC108034434|XP_016964808.1|DBIA	LOC6605375|XP_032576081.1|DSEC
OG0001069	LOC108022274|XP_016946621.1|DBIA	LOC116801973|XP_032580357.1|DSEC, LOC116800183|XP_032581367.1|DSEC, LOC6618532|XP_002042792.2|DSEC, LOC6618501|XP_032581003.1|DSEC, LOC116802155|XP_032581401.1|DSEC, LOC6618534|XP_002042794.2|DSEC, LOC6618531|XP_002042791.1|DSEC, LOC6618818|XP_002043067.1|DSEC
OG0001070	LOC108027109|XP_016953816.1|DBIA	LOC6614129|XP_032577464.1|DSEC
OG0001072	LOC108034627|XP_016965054.1|DBIA	LOC6605344|XP_002030179.1|DSEC
OG0001073	LOC108025214|XP_016951050.1|DBIA	LOC6617087|XP_002041414.2|DSEC
OG0001074	LOC108029777|XP_016957776.1|DBIA	LOC6608973|XP_032571685.1|DSEC
OG0001075	LOC108034966|XP_016965764.1|DBIA	LOC6604868|XP_032574941.1|DSEC
OG0001077	LOC108031811|XP_016961028.1|DBIA	LOC6621163|XP_002045341.1|DSEC
OG0001078	LOC108035811|XP_016967047.1|DBIA	LOC6614898|XP_002039315.1|DSEC
OG0001079	LOC108035059|XP_016965934.1|DBIA	LOC6610748|XP_002035314.1|DSEC
OG0001080	LOC108029088|XP_016956669.1|DBIA	LOC6610285|XP_002034880.2|DSEC
OG0001081	LOC108031538|XP_016960564.1|DBIA	LOC6619032|XP_002043277.1|DSEC
OG0001082	LOC108022875|XP_016947557.1|DBIA	LOC6621745|XP_032572277.1|DSEC
OG0001083	LOC108035478|XP_016966617.1|DBIA	LOC6604873|XP_032573381.1|DSEC
OG0001084	LOC108030069|XP_016958159.1|DBIA	LOC6607881|XP_002032635.1|DSEC
OG0001086	LOC108031172|XP_016959881.1|DBIA	LOC6606987|XP_002031779.1|DSEC
OG0001086	LOC108026537|XP_016952974.1|DBIA	LOC6613005|XP_002037495.1|DSEC
OG0001087	LOC108034016|XP_016964239.1|DBIA	LOC6612138|XP_032569915.1|DSEC
OG0001087	LOC108033872|XP_016964003.1|DBIA	LOC6612140|XP_002036657.1|DSEC
OG0001088	LOC108030787|XP_016959355.1|DBIA	LOC6604959|XP_002029802.1|DSEC
OG0001089	LOC108035611|XP_016966785.1|DBIA	LOC6610761|XP_032576065.1|DSEC
OG0001090	LOC108035682|XP_016966882.1|DBIA	LOC6610668|XP_002035235.1|DSEC
OG0001092	LOC108029282|XP_016956970.1|DBIA	LOC6611331|XP_002035878.1|DSEC
OG0001093	LOC108032377|XP_016961687.1|DBIA	LOC6611264|XP_032583748.1|DSEC
OG0001094	LOC108034147|XP_016964435.1|DBIA, LOC108033427|XP_016963239.1|DBIA	LOC6611254|XP_032578107.1|DSEC
OG0001095	LOC108036587|XP_016968332.1|DBIA	LOC6609917|XP_002034567.1|DSEC
OG0001096	LOC108034072|XP_016964320.1|DBIA	LOC6614585|XP_002039013.1|DSEC
OG0001097	LOC108021860|XP_016946138.1|DBIA, LOC108026758|XP_016953387.1|DBIA	LOC116802437|XP_032582804.1|DSEC
OG0001098	LOC108030595|XP_016959063.1|DBIA	LOC6605318|XP_032575605.1|DSEC
OG0001099	LOC108028764|XP_016956228.1|DBIA	LOC6616400|XP_032574808.1|DSEC
OG0001100	LOC108030487|XP_016958857.1|DBIA	LOC6620436|XP_032573194.1|DSEC
OG0001101	LOC108022546|XP_016947019.1|DBIA	LOC6609547|XP_002034230.1|DSEC
OG0001102	LOC108035360|XP_016966447.1|DBIA	LOC6605658|XP_002030476.1|DSEC
OG0001103	LOC108023404|XP_016948347.1|DBIA	LOC6616866|XP_002041202.1|DSEC
OG0001104	LOC108022836|XP_016947495.1|DBIA	LOC6608813|XP_002033527.1|DSEC
OG0001105	LOC108022256|XP_016946604.1|DBIA	LOC6615029|XP_032582536.1|DSEC
OG0001105	LOC108024099|XP_016949364.1|DBIA	LOC6608773|XP_002033494.1|DSEC
OG0001106	LOC108024899|XP_016950537.1|DBIA	LOC6620279|XP_032579869.1|DSEC
OG0001108	LOC108025971|XP_016952153.1|DBIA	LOC6607745|XP_002032508.1|DSEC
OG0001108	LOC108026061|XP_016952245.1|DBIA	LOC6607738|XP_002032501.1|DSEC
OG0001109	LOC108022097|XP_016946429.1|DBIA	LOC6609135|XP_002033837.1|DSEC
OG0001109	LOC108022098|XP_016946430.1|DBIA	LOC6609134|XP_002033836.1|DSEC
OG0001110	LOC108033019|XP_016962635.1|DBIA	LOC6618640|XP_002042899.1|DSEC
OG0001110	LOC108030843|XP_016959467.1|DBIA	LOC6616537|XP_032573879.1|DSEC
OG0001111	LOC108026555|XP_016952995.1|DBIA	LOC6615605|XP_002039979.1|DSEC
OG0001111	LOC108026509|XP_016952944.1|DBIA	LOC6615604|XP_032573024.1|DSEC
OG0001112	LOC108022227|XP_016946574.1|DBIA	LOC6615677|XP_032572478.1|DSEC
OG0001113	LOC108032719|XP_016962189.1|DBIA	LOC116802899|XP_032582959.1|DSEC
OG0001113	LOC108032721|XP_016962191.1|DBIA	LOC6613661|XP_002038131.1|DSEC
OG0001114	LOC108033470|XP_016963295.1|DBIA	LOC6612071|XP_002036588.1|DSEC
OG0001114	LOC108033462|XP_016963287.1|DBIA	LOC6612070|XP_002036587.1|DSEC
OG0001115	LOC108034347|XP_016964721.1|DBIA	LOC6614570|XP_032569898.1|DSEC
OG0001115	LOC108033429|XP_016963241.1|DBIA	LOC6614571|XP_002038999.2|DSEC
OG0001115	LOC108034346|XP_016964718.1|DBIA	LOC116800213|XP_032569896.1|DSEC
OG0001116	LOC108022539|XP_016947006.1|DBIA	LOC6608497|XP_032572601.1|DSEC
OG0001118	LOC108025727|XP_016951793.1|DBIA	LOC6620014|XP_002044226.1|DSEC, LOC6621043|XP_032580767.1|DSEC
OG0001119	LOC108035862|XP_016967097.1|DBIA	LOC6620502|XP_032574842.1|DSEC
OG0001120	LOC108032108|XP_016961427.1|DBIA	LOC6607524|XP_032579390.1|DSEC
OG0001122	LOC108030625|XP_016959120.1|DBIA	LOC6610270|XP_032575944.1|DSEC
OG0001124	LOC108025347|XP_016951292.1|DBIA	LOC6616817|XP_002041154.1|DSEC, LOC6621741|XP_032578706.1|DSEC, LOC6616818|XP_032578704.1|DSEC, LOC116801703|XP_032578703.1|DSEC
OG0001125	LOC108032185|XP_016961529.1|DBIA	LOC6619263|XP_032577646.1|DSEC
OG0001126	LOC108028240|XP_016955393.1|DBIA	LOC6610901|XP_032575484.1|DSEC
OG0001127	LOC108034433|XP_016964807.1|DBIA	LOC6605374|XP_002030207.1|DSEC
OG0001128	LOC108022996|XP_016947714.1|DBIA	LOC6609715|XP_002034372.2|DSEC
OG0001129	LOC108021913|XP_016946225.1|DBIA	LOC6613544|XP_032570016.1|DSEC
OG0001130	LOC108035315|XP_016966382.1|DBIA	LOC6611882|XP_002036400.1|DSEC
OG0001130	LOC108024771|XP_016950412.1|DBIA	LOC116803403|XP_032583027.1|DSEC
OG0001131	LOC108035984|XP_016967317.1|DBIA	LOC6619476|XP_032579721.1|DSEC
OG0001133	LOC108033813|XP_016963923.1|DBIA	LOC6618124|XP_002042422.1|DSEC
OG0001134	LOC108026831|XP_016953491.1|DBIA	LOC6609982|XP_032570708.1|DSEC
OG0001135	LOC108031327|XP_016960066.1|DBIA	LOC6606451|XP_002031254.1|DSEC
OG0001136	LOC108031335|XP_016960077.1|DBIA	LOC6607153|XP_032576352.1|DSEC
OG0001137	LOC108031025|XP_016959714.1|DBIA	LOC6607284|XP_002032063.1|DSEC
OG0001138	LOC108029097|XP_016956681.1|DBIA	LOC6610283|XP_002034878.1|DSEC
OG0001139	LOC108028099|XP_016955233.1|DBIA, LOC108036641|XP_016968443.1|DBIA, LOC108036682|XP_016968452.1|DBIA, LOC108036828|XP_016968662.1|DBIA	LOC6605517|XP_002030350.1|DSEC
OG0001140	LOC108032014|XP_016961307.1|DBIA	LOC6607465|XP_002032234.1|DSEC
OG0001140	LOC108033752|XP_016964233.1|DBIA	LOC116803411|XP_032583034.1|DSEC
OG0001141	LOC108031047|XP_016959737.1|DBIA, LOC108032218|XP_016961569.1|DBIA	LOC6619204|XP_002043425.1|DSEC
OG0001142	LOC108031045|XP_016959735.1|DBIA	LOC6619234|XP_032576552.1|DSEC
OG0001143	LOC108029070|XP_016956631.1|DBIA	LOC6611292|XP_002035839.1|DSEC
OG0001144	LOC108031230|XP_016959954.1|DBIA	LOC6614335|XP_032577165.1|DSEC
OG0001144	LOC108036512|XP_016968205.1|DBIA	LOC6609479|XP_032570899.1|DSEC
OG0001145	LOC108036186|XP_016967666.1|DBIA	LOC6608385|XP_032571026.1|DSEC
OG0001146	LOC108032398|XP_016961707.1|DBIA	LOC6617866|XP_002042174.1|DSEC
OG0001146	LOC108023930|XP_016949104.1|DBIA	LOC6620159|XP_032581326.1|DSEC
OG0001147	LOC108027974|XP_016955088.1|DBIA	LOC6606143|XP_032574350.1|DSEC
OG0001148	LOC108029245|XP_016956929.1|DBIA, LOC108029247|XP_016956930.1|DBIA	LOC6613267|XP_002037744.1|DSEC
OG0001149	LOC108028005|XP_016955122.1|DBIA	LOC6616385|XP_002040745.2|DSEC
OG0001149	LOC108028719|XP_016956166.1|DBIA	LOC6611160|XP_002035717.1|DSEC
OG0001150	LOC108026727|XP_016953327.1|DBIA	LOC6615574|XP_032570056.1|DSEC
OG0001151	LOC108032188|XP_016961533.1|DBIA, LOC108032187|XP_016961532.1|DBIA	LOC6619060|XP_002043301.2|DSEC
OG0001151	LOC108032194|XP_016961538.1|DBIA	LOC6619059|XP_002043300.1|DSEC
OG0001152	LOC108027458|XP_016954402.1|DBIA	LOC6614070|XP_002038524.1|DSEC
OG0001152	LOC108029372|XP_016957089.1|DBIA	LOC6610021|XP_002034639.2|DSEC
OG0001152	LOC108027075|XP_016953778.1|DBIA	LOC6611908|XP_002036425.1|DSEC
OG0001153	LOC108026889|XP_016953582.1|DBIA	LOC6615786|XP_032570304.1|DSEC
OG0001154	LOC108034834|XP_016965442.1|DBIA	LOC6611903|XP_002036420.1|DSEC
OG0001155	LOC108023631|XP_016948733.1|DBIA	LOC6612254|XP_032580183.1|DSEC
OG0001157	LOC108024110|XP_016949380.1|DBIA	LOC6606561|XP_032576532.1|DSEC
OG0001158	LOC108034152|XP_016964440.1|DBIA	LOC6613485|XP_032572790.1|DSEC
OG0001159	LOC108026209|XP_016952507.1|DBIA	LOC6612691|XP_032576251.1|DSEC
OG0001160	LOC108031492|XP_016960474.1|DBIA	LOC6614318|XP_002038758.1|DSEC
OG0001161	LOC108031325|XP_016960062.1|DBIA	LOC6606454|XP_032578342.1|DSEC
OG0001162	LOC108024735|XP_016950320.1|DBIA	LOC6607098|XP_002031886.1|DSEC
OG0001163	LOC108031575|XP_016960622.1|DBIA	LOC6606502|XP_032576732.1|DSEC
OG0001164	LOC108031431|XP_016960331.1|DBIA	LOC6607376|XP_002032149.1|DSEC
OG0001165	LOC108022478|XP_016946918.1|DBIA	LOC6615701|XP_002040072.1|DSEC
OG0001166	LOC108034501|XP_016964895.1|DBIA	LOC6610486|XP_032575545.1|DSEC
OG0001167	LOC108022176|XP_016946512.1|DBIA	LOC6608482|XP_032572231.1|DSEC
OG0001168	LOC108030228|XP_016958507.1|DBIA	LOC6609751|XP_002034405.1|DSEC
OG0001169	LOC108033198|XP_016962933.1|DBIA	LOC6618060|XP_002042358.2|DSEC
OG0001170	LOC108024718|XP_016950298.1|DBIA	LOC6607560|XP_002032329.1|DSEC
OG0001171	LOC108029333|XP_016957018.1|DBIA	LOC6604935|XP_032573212.1|DSEC
OG0001172	LOC108022456|XP_016946853.1|DBIA	LOC6615404|XP_002039786.1|DSEC
OG0001173	LOC108023855|XP_016948991.1|DBIA	LOC6619511|XP_002043726.1|DSEC
OG0001174	LOC108028523|XP_016955895.1|DBIA	LOC6611003|XP_032574783.1|DSEC
OG0001175	LOC108023107|XP_016947862.1|DBIA	LOC6609649|XP_002034323.1|DSEC
OG0001176	LOC108036220|XP_016967701.1|DBIA	LOC6609123|XP_002033825.1|DSEC
OG0001177	LOC108033344|XP_016963136.1|DBIA	LOC6614482|XP_032583259.1|DSEC
OG0001178	LOC108022948|XP_016947653.1|DBIA	LOC6615264|XP_032570988.1|DSEC
OG0001179	LOC108030181|XP_016958416.1|DBIA	LOC6608677|XP_032570874.1|DSEC
OG0001180	LOC108024915|XP_016950603.1|DBIA	LOC6620290|XP_032579845.1|DSEC
OG0001181	LOC108030664|XP_016959177.1|DBIA	LOC6605753|XP_032575649.1|DSEC
OG0001182	LOC108024650|XP_016950197.1|DBIA	LOC6607582|XP_032577982.1|DSEC
OG0001183	LOC108026249|XP_016952581.1|DBIA	LOC6606805|XP_032577379.1|DSEC
OG0001184	LOC108024793|XP_016950404.1|DBIA	LOC6616661|XP_032576523.1|DSEC
OG0001185	LOC108030946|XP_016959634.1|DBIA	LOC116801623|XP_032578261.1|DSEC
OG0001185	LOC108031371|XP_016960179.1|DBIA	LOC6606287|XP_032578240.1|DSEC
OG0001186	LOC108027198|XP_016953994.1|DBIA	LOC6614302|XP_032578745.1|DSEC
OG0001187	LOC108022866|XP_016947533.1|DBIA	LOC6609199|XP_032572480.1|DSEC
OG0001188	LOC108029644|XP_016957542.1|DBIA	LOC6608881|XP_032572144.1|DSEC
OG0001189	LOC108023037|XP_016947767.1|DBIA	LOC6615635|XP_032571800.1|DSEC
OG0001190	LOC108033393|XP_016963204.1|DBIA	LOC6620596|XP_002044800.1|DSEC
OG0001191	LOC108032794|XP_016962288.1|DBIA	LOC6611793|XP_032583549.1|DSEC
OG0001192	LOC108033368|XP_016963172.1|DBIA	LOC6611447|XP_002035989.2|DSEC
OG0001193	LOC108032209|XP_016961558.1|DBIA	LOC6619209|XP_002043430.1|DSEC
OG0001194	LOC108023567|XP_016948647.1|DBIA	LOC6621122|XP_032582600.1|DSEC, LOC6621271|XP_002045450.2|DSEC, LOC6615862|XP_002040232.2|DSEC, LOC6621270|XP_002045448.2|DSEC, LOC6615861|XP_032582599.1|DSEC
OG0001195	LOC108029787|XP_016957786.1|DBIA	LOC6608152|XP_002032898.2|DSEC
OG0001196	LOC108030953|XP_016959641.1|DBIA, LOC108025850|XP_016952003.1|DBIA	LOC6616186|XP_032581797.1|DSEC, LOC6611440|XP_002035983.1|DSEC
OG0001197	LOC108024368|XP_016949761.1|DBIA	LOC6617181|XP_002041508.2|DSEC
OG0001197	LOC108032256|XP_016961609.1|DBIA	LOC6607482|XP_002032251.1|DSEC
OG0001198	LOC108032238|XP_016961591.1|DBIA	LOC6607358|XP_032578306.1|DSEC
OG0001200	LOC108033621|XP_016963483.1|DBIA	LOC6614452|XP_032583055.1|DSEC
OG0001201	LOC108026346|XP_016952740.1|DBIA	LOC6619723|XP_032578120.1|DSEC
OG0001203	LOC108036025|XP_016967445.1|DBIA	LOC6620100|XP_032579851.1|DSEC
OG0001204	LOC108032662|XP_016962112.1|DBIA	LOC6611206|XP_002035762.2|DSEC
OG0001205	LOC108027289|XP_016954168.1|DBIA	LOC116801438|XP_032576861.1|DSEC
OG0001206	LOC108031508|XP_016960506.1|DBIA	LOC6619260|XP_032579143.1|DSEC
OG0001207	LOC108023955|XP_016949148.1|DBIA	LOC6619803|XP_032580990.1|DSEC
OG0001208	LOC108027557|XP_016954518.1|DBIA	LOC6617507|XP_032580801.1|DSEC
OG0001209	LOC108025654|XP_016951685.1|DBIA	LOC6606613|XP_032578312.1|DSEC
OG0001210	LOC108025896|XP_016952067.1|DBIA	LOC6618546|XP_032581547.1|DSEC
OG0001211	LOC108027348|XP_016954256.1|DBIA	LOC6620030|XP_032579112.1|DSEC
OG0001212	LOC108024031|XP_016949290.1|DBIA	LOC6618459|XP_002042729.1|DSEC
OG0001213	LOC108025518|XP_016951528.1|DBIA	LOC6616695|XP_002041050.1|DSEC
OG0001214	LOC108032004|XP_016961291.1|DBIA	LOC6607475|XP_002032244.1|DSEC
OG0001215	LOC108027342|XP_016954243.1|DBIA	LOC6614039|XP_032577744.1|DSEC
OG0001216	LOC108024651|XP_016950199.1|DBIA	LOC6606363|XP_032579303.1|DSEC
OG0001217	LOC108034371|XP_016964747.1|DBIA	LOC6620427|XP_032576823.1|DSEC
OG0001218	LOC108024411|XP_016949816.1|DBIA	LOC6607561|XP_002032330.1|DSEC
OG0001220	LOC108029895|XP_016957873.1|DBIA	LOC6607972|XP_002032720.1|DSEC
OG0001221	LOC108022848|XP_016947509.1|DBIA	LOC6610110|XP_002034721.1|DSEC
OG0001222	LOC108024795|XP_016950402.1|DBIA	LOC6612631|XP_032577200.1|DSEC
OG0001223	LOC108035983|XP_016967358.1|DBIA	LOC6620604|XP_032570915.1|DSEC
OG0001224	LOC108036228|XP_016967728.1|DBIA	LOC6609491|XP_032572821.1|DSEC
OG0001225	LOC108030210|XP_016958459.1|DBIA	LOC6608002|XP_032570203.1|DSEC
OG0001226	LOC108022587|XP_016947103.1|DBIA	LOC6608640|XP_002033374.1|DSEC
OG0001228	LOC108032986|XP_016962553.1|DBIA	LOC6619975|XP_002044187.2|DSEC
OG0001229	LOC108032733|XP_016962206.1|DBIA	LOC6620331|XP_032579093.1|DSEC
OG0001230	LOC108036481|XP_016968151.1|DBIA	LOC6609430|XP_032571639.1|DSEC
OG0001231	LOC108030491|XP_016958866.1|DBIA	LOC6620425|XP_002044628.1|DSEC
OG0001232	LOC108036703|XP_016968486.1|DBIA	LOC6611601|XP_002036138.1|DSEC
OG0001233	LOC108033321|XP_016963089.1|DBIA	LOC6611566|XP_032583139.1|DSEC
OG0001234	LOC108036538|XP_016968251.1|DBIA	LOC6609360|XP_002034049.1|DSEC
OG0001235	LOC108029136|XP_016956748.1|DBIA	LOC6617266|XP_002041593.1|DSEC
OG0001236	LOC108028394|XP_016955696.1|DBIA	LOC6616275|XP_002040639.1|DSEC
OG0001237	LOC108034531|XP_016964946.1|DBIA	LOC6605638|XP_032575810.1|DSEC
OG0001237	LOC108031349|XP_016960103.1|DBIA	LOC6619024|XP_032578910.1|DSEC
OG0001238	LOC108025285|XP_016951151.1|DBIA	LOC6617015|XP_032578840.1|DSEC
OG0001239	LOC108031735|XP_016960906.1|DBIA	LOC6606621|XP_032578855.1|DSEC
OG0001240	LOC108025555|XP_016951578.1|DBIA	LOC6617030|XP_002041358.2|DSEC
OG0001241	LOC108022337|XP_016946688.1|DBIA	LOC6608827|XP_002033541.1|DSEC
OG0001242	LOC108025769|XP_016951855.1|DBIA	LOC6615128|XP_002039544.2|DSEC
OG0001243	LOC108030861|XP_016959493.1|DBIA	LOC6619377|XP_032573243.1|DSEC
OG0001244	LOC108024371|XP_016949763.1|DBIA	LOC6606374|XP_002031179.1|DSEC
OG0001245	LOC108031044|XP_016959734.1|DBIA	LOC116801667|XP_032578483.1|DSEC, LOC6619278|XP_032582910.1|DSEC
OG0001246	LOC108026538|XP_016952975.1|DBIA	LOC6615818|XP_002040188.1|DSEC
OG0001247	LOC108036882|XP_016968746.1|DBIA	LOC116802443|XP_032582814.1|DSEC
OG0001248	LOC108031009|XP_016959701.1|DBIA	LOC6604957|XP_002029800.1|DSEC
OG0001249	LOC108036325|XP_016967831.1|DBIA	LOC6612343|XP_032580986.1|DSEC
OG0001251	LOC108027280|XP_016954146.1|DBIA	LOC6614267|XP_002038707.1|DSEC
OG0001251	LOC108027147|XP_016953856.1|DBIA	LOC116801600|XP_032578076.1|DSEC
OG0001252	LOC108024552|XP_016950022.1|DBIA	LOC6612621|XP_032578722.1|DSEC
OG0001252	LOC108024277|XP_016949664.1|DBIA	LOC6612622|XP_002037126.2|DSEC
OG0001253	LOC108022220|XP_016946563.1|DBIA	LOC6615199|XP_032581901.1|DSEC, LOC116802223|XP_032581906.1|DSEC, LOC116802228|XP_032581915.1|DSEC, LOC116802222|XP_032581904.1|DSEC, LOC116802229|XP_032581916.1|DSEC, LOC116802225|XP_032581908.1|DSEC, LOC116802227|XP_032581913.1|DSEC, LOC116802231|XP_032581920.1|DSEC, LOC116802230|XP_032581918.1|DSEC, LOC116802226|XP_032581910.1|DSEC, LOC116800567|XP_032572156.1|DSEC
OG0001254	LOC108022377|XP_016946747.1|DBIA	LOC6610119|XP_002034728.1|DSEC
OG0001254	LOC108022074|XP_016946408.1|DBIA	LOC116800578|XP_032572220.1|DSEC
OG0001255	LOC108030239|XP_016958532.1|DBIA	LOC6607997|XP_002032745.1|DSEC
OG0001256	LOC108022371|XP_016946741.1|DBIA	LOC6618890|XP_002043138.1|DSEC
OG0001257	LOC108035914|XP_016967189.1|DBIA	LOC6619490|XP_032579678.1|DSEC
OG0001258	LOC108031944|XP_016961213.1|DBIA	LOC6607279|XP_002032058.1|DSEC
OG0001259	LOC108023590|XP_016948681.1|DBIA	LOC6616163|XP_002040528.1|DSEC
OG0001260	LOC108031595|XP_016960660.1|DBIA	LOC6606988|XP_002031780.1|DSEC
OG0001261	LOC108027609|XP_016954619.1|DBIA	LOC6615178|XP_002039594.1|DSEC
OG0001262	LOC108028296|XP_016955506.1|DBIA	LOC6605232|XP_032575109.1|DSEC
OG0001263	LOC108031993|XP_016961276.1|DBIA	LOC6607825|XP_002032583.2|DSEC
OG0001264	LOC108029105|XP_016956698.1|DBIA	LOC6613283|XP_032582919.1|DSEC
OG0001265	LOC108023490|XP_016948503.1|DBIA	LOC6616032|XP_032580361.1|DSEC
OG0001266	LOC108026878|XP_016953559.1|DBIA	LOC6615528|XP_032571446.1|DSEC
OG0001267	LOC108031938|XP_016961207.1|DBIA	LOC6607390|XP_032577972.1|DSEC
OG0001268	LOC108023797|XP_016948929.1|DBIA	LOC6613752|XP_002038221.1|DSEC
OG0001269	LOC108030084|XP_016958211.1|DBIA	LOC6608702|XP_032572429.1|DSEC
OG0001270	LOC108027243|XP_016954082.1|DBIA	LOC6613970|XP_002038434.1|DSEC
OG0001271	LOC108022814|XP_016947440.1|DBIA	LOC6608454|XP_002033188.1|DSEC
OG0001272	LOC108035327|XP_016966390.1|DBIA	LOC6610430|XP_032574098.1|DSEC
OG0001273	LOC108024444|XP_016949850.1|DBIA	LOC6616745|XP_032577201.1|DSEC
OG0001274	LOC108028472|XP_016955823.1|DBIA	LOC6619404|XP_002043619.1|DSEC
OG0001275	LOC108025826|XP_016951968.1|DBIA	LOC6618545|XP_002042805.2|DSEC
OG0001276	LOC108035463|XP_016966598.1|DBIA	LOC6610695|XP_002035261.1|DSEC
OG0001277	LOC108034695|XP_016965124.1|DBIA	LOC6610535|XP_002035115.1|DSEC
OG0001278	LOC108034932|XP_016965679.1|DBIA	LOC6605082|XP_032575621.1|DSEC
OG0001279	LOC108028182|XP_016955335.1|DBIA	LOC6605029|XP_002029872.1|DSEC
OG0001280	LOC108029516|XP_016957307.1|DBIA	LOC6610144|XP_002034753.2|DSEC, LOC6621246|XP_032574004.1|DSEC, LOC116802618|XP_032582920.1|DSEC, LOC116801006|XP_032573997.1|DSEC, LOC116800181|XP_032574523.1|DSEC
OG0001281	LOC108035485|XP_016966625.1|DBIA	LOC6610411|XP_032574796.1|DSEC
OG0001282	LOC108027763|XP_016954810.1|DBIA	LOC6613180|XP_002037661.1|DSEC
OG0001283	LOC108036218|XP_016967699.1|DBIA	LOC6609371|XP_002034060.2|DSEC
OG0001284	LOC108027603|XP_016954616.1|DBIA, LOC108027594|XP_016954604.1|DBIA	LOC116801460|XP_032577086.1|DSEC
OG0001285	LOC108030815|XP_016959408.1|DBIA	LOC6610200|XP_002034807.1|DSEC
OG0001286	LOC108034295|XP_016964646.1|DBIA	LOC6618207|XP_002042482.1|DSEC
OG0001287	LOC108032255|XP_016961608.1|DBIA	LOC6606307|XP_032577083.1|DSEC
OG0001288	LOC108029194|XP_016956859.1|DBIA	LOC6617296|XP_002041623.1|DSEC
OG0001289	LOC108033279|XP_016963034.1|DBIA	LOC6618231|XP_032579509.1|DSEC
OG0001290	LOC108028949|XP_016956458.1|DBIA	LOC6613451|XP_032579225.1|DSEC
OG0001291	LOC108026738|XP_016953347.1|DBIA	LOC6615804|XP_002040174.1|DSEC
OG0001292	LOC108036368|XP_016967939.1|DBIA	LOC6609480|XP_002034165.1|DSEC
OG0001293	LOC108021971|XP_016946297.1|DBIA	LOC6612513|XP_002037021.1|DSEC
OG0001294	LOC108024763|XP_016950365.1|DBIA	LOC6607085|XP_032579483.1|DSEC
OG0001295	LOC108033190|XP_016962921.1|DBIA	LOC6619969|XP_032581341.1|DSEC
OG0001296	LOC108030486|XP_016958856.1|DBIA	LOC6619113|XP_032572795.1|DSEC
OG0001297	LOC108031742|XP_016960926.1|DBIA	LOC116801738|XP_032578850.1|DSEC, LOC6621778|XP_032578582.1|DSEC
OG0001298	LOC108027437|XP_016954374.1|DBIA	LOC6620085|XP_002044235.1|DSEC
OG0001299	LOC108035390|XP_016966491.1|DBIA	LOC6610841|XP_002035407.1|DSEC
OG0001300	LOC108024842|XP_016950469.1|DBIA	LOC6606867|XP_002031661.1|DSEC
OG0001301	LOC108033378|XP_016963187.1|DBIA	LOC6611448|XP_002035990.1|DSEC
OG0001302	LOC108029755|XP_016957741.1|DBIA	LOC6610016|XP_032571802.1|DSEC
OG0001303	LOC108025344|XP_016951277.1|DBIA	LOC6616816|XP_032578700.1|DSEC, LOC6621266|XP_032578631.1|DSEC, LOC6621902|XP_032578649.1|DSEC, LOC116801702|XP_032578701.1|DSEC
OG0001304	LOC108030192|XP_016958433.1|DBIA	LOC6609078|XP_032572324.1|DSEC
OG0001305	LOC108027314|XP_016954198.1|DBIA	LOC6613969|XP_032578278.1|DSEC
OG0001306	LOC108025565|XP_016951585.1|DBIA	LOC6616840|XP_002041176.1|DSEC
OG0001307	LOC108028380|XP_016955665.1|DBIA	LOC6610943|XP_032576030.1|DSEC
OG0001308	LOC108023519|XP_016948555.1|DBIA	LOC6616131|XP_002040496.1|DSEC
OG0001309	LOC108024074|XP_016949338.1|DBIA	LOC6616881|XP_002041217.2|DSEC
OG0001310	LOC108024761|XP_016950358.1|DBIA	LOC6615090|XP_032581452.1|DSEC
OG0001311	LOC108035769|XP_016966962.1|DBIA	LOC6614884|XP_002039301.2|DSEC
OG0001312	LOC108028630|XP_016956040.1|DBIA	LOC6605225|XP_002030063.1|DSEC
OG0001313	LOC108022998|XP_016947718.1|DBIA	LOC6609214|XP_002033905.1|DSEC
OG0001314	LOC108032664|XP_016962113.1|DBIA	LOC6611207|XP_002035763.1|DSEC
OG0001315	LOC108023281|XP_016948062.1|DBIA	LOC6616073|XP_002040439.1|DSEC
OG0001316	LOC108030467|XP_016958853.1|DBIA	LOC6609750|XP_002034404.1|DSEC
OG0001317	LOC108029209|XP_016956878.1|DBIA	LOC6611345|XP_032574666.1|DSEC, LOC116801120|XP_032574763.1|DSEC
OG0001318	LOC108027762|XP_016954809.1|DBIA	LOC6613179|XP_002037660.1|DSEC
OG0001319	LOC108033356|XP_016963156.1|DBIA	LOC6611252|XP_002035807.1|DSEC
OG0001319	LOC108033334|XP_016963108.1|DBIA	LOC6611251|XP_002035806.1|DSEC
OG0001320	LOC108022094|XP_016946427.1|DBIA	LOC6608800|XP_032571874.1|DSEC
OG0001321	LOC108029910|XP_016957891.1|DBIA	LOC6609863|XP_002034514.1|DSEC
OG0001322	LOC108026027|XP_016952207.1|DBIA	LOC6606801|XP_002031598.2|DSEC
OG0001322	LOC108032866|XP_016962355.1|DBIA	LOC6613935|XP_002038400.1|DSEC
