Orthogroup	DBIA.longest_only	DBUS.longest_only
OG0001789	LOC108022915|XP_016947611.1|DBIA	LOC108597607|XP_017839733.1|DBUS
OG0001790	LOC108034326|XP_016964689.1|DBIA	LOC108602039|XP_017845539.1|DBUS
OG0001791	LOC108030111|XP_016958294.1|DBIA	LOC108596745|XP_017838307.1|DBUS
OG0001792	LOC108034080|XP_016964332.1|DBIA	LOC108594422|XP_017835083.2|DBUS
OG0001793	LOC108036388|XP_016967982.1|DBIA	LOC108596217|XP_017837233.1|DBUS
OG0001794	LOC108033661|XP_016963587.1|DBIA	LOC108607806|XP_017854339.1|DBUS
OG0001795	LOC108033591|XP_016963426.1|DBIA	LOC108607486|XP_033150637.1|DBUS
OG0001796	LOC108033037|XP_016962653.1|DBIA	LOC108605080|XP_017850135.1|DBUS
OG0001797	LOC108035991|XP_016967340.1|DBIA	LOC108607428|XP_017853727.1|DBUS
OG0001798	LOC108022241|XP_016946588.1|DBIA	LOC108595820|XP_017836600.1|DBUS
OG0001799	LOC108027494|XP_016954427.1|DBIA	LOC108605000|XP_033150403.1|DBUS
OG0001800	LOC108034257|XP_016964602.1|DBIA	LOC108594476|XP_017835152.1|DBUS
OG0001801	LOC108035550|XP_016966708.1|DBIA	LOC108599382|XP_017841676.1|DBUS
OG0001802	LOC108031794|XP_016961001.1|DBIA	LOC108604568|XP_017849587.1|DBUS
OG0001803	LOC108031912|XP_016961169.1|DBIA	LOC108601514|XP_017844902.1|DBUS
OG0001804	LOC108027290|XP_016954169.1|DBIA	LOC108603445|XP_017847761.1|DBUS
OG0001805	LOC108034743|XP_016965179.1|DBIA	LOC108598969|XP_017841231.1|DBUS
OG0001806	LOC108031393|XP_016960247.1|DBIA	LOC108604040|XP_017848791.2|DBUS, LOC108604167|XP_017848989.2|DBUS
OG0001807	LOC108031397|XP_016960250.1|DBIA	LOC108603786|XP_017848370.1|DBUS
OG0001808	LOC108024526|XP_016949978.1|DBIA	LOC108603239|XP_017847353.1|DBUS
OG0001809	LOC108032917|XP_016962469.1|DBIA	LOC108604697|XP_017849745.1|DBUS
OG0001810	LOC108031180|XP_016959889.1|DBIA	LOC108602392|XP_017845993.1|DBUS
OG0001811	LOC108029783|XP_016957782.1|DBIA	LOC108595251|XP_017835944.1|DBUS
OG0001812	LOC108024145|XP_016949422.1|DBIA	LOC108606311|XP_017851801.1|DBUS
OG0001813	LOC108031361|XP_016960128.1|DBIA	LOC108602772|XP_017846433.1|DBUS
OG0001814	LOC108027193|XP_016953985.1|DBIA	LOC108603620|XP_017848064.1|DBUS
OG0001815	LOC108027203|XP_016954001.1|DBIA	LOC108603931|XP_017848615.1|DBUS
OG0001816	LOC108029670|XP_016957600.1|DBIA	LOC108595524|XP_017836268.1|DBUS
OG0001817	LOC108036352|XP_016967914.1|DBIA	LOC108595975|XP_017836751.2|DBUS
OG0001818	LOC108025912|XP_016952086.1|DBIA	LOC108606955|XP_017853001.1|DBUS
OG0001819	LOC108036461|XP_016968118.1|DBIA	LOC108597727|XP_017839911.2|DBUS
OG0001820	LOC108022017|XP_016946351.1|DBIA	LOC108605710|XP_017850990.1|DBUS
OG0001821	LOC108023123|XP_016947880.1|DBIA	LOC108595349|XP_017836062.1|DBUS
OG0001822	LOC108026965|XP_016953669.1|DBIA	LOC108595507|XP_017836249.1|DBUS
OG0001823	LOC108028301|XP_016955513.1|DBIA	LOC108600286|XP_017843246.1|DBUS
OG0001824	LOC108027752|XP_016954794.1|DBIA	LOC108600863|XP_017844162.1|DBUS
OG0001825	LOC108026588|XP_016953030.1|DBIA	LOC108596109|XP_033149156.1|DBUS
OG0001826	LOC108036669|XP_016968440.1|DBIA	LOC108596156|XP_017837150.1|DBUS
OG0001827	LOC108022576|XP_016947083.1|DBIA	LOC108595377|XP_017836093.1|DBUS
OG0001828	LOC108033096|XP_016962781.1|DBIA	LOC108606296|XP_017851771.1|DBUS
OG0001829	LOC108030428|XP_016958804.1|DBIA	LOC108595316|XP_017836025.1|DBUS
OG0001830	LOC108022168|XP_016946501.1|DBIA	LOC108596767|XP_017838348.1|DBUS
OG0001831	LOC108028072|XP_016955202.1|DBIA	LOC108598360|XP_017840469.2|DBUS
OG0001832	LOC108033195|XP_016962928.1|DBIA	LOC108605033|XP_033150473.1|DBUS, LOC108606662|XP_017852476.1|DBUS
OG0001833	LOC108026960|XP_016953664.1|DBIA	LOC108596424|XP_017837636.1|DBUS
OG0001834	LOC108031682|XP_016960814.1|DBIA	LOC108603104|XP_017847097.1|DBUS
OG0001838	LOC108029793|XP_016957795.1|DBIA	LOC108594683|XP_033149076.1|DBUS
OG0001839	LOC108029003|XP_016956535.1|DBIA, LOC108029566|XP_016957412.1|DBIA	LOC108595839|XP_017836619.1|DBUS
OG0001840	LOC108033556|XP_016963391.1|DBIA, LOC108034103|XP_016964368.1|DBIA, LOC108034104|XP_016964369.1|DBIA	LOC108604620|XP_017849658.1|DBUS
OG0001841	LOC108028430|XP_016955752.1|DBIA, LOC108028293|XP_016955505.1|DBIA	LOC108598368|XP_017840478.1|DBUS
OG0001842	LOC108034504|XP_016964910.1|DBIA	LOC108599431|XP_017841741.1|DBUS
OG0001843	LOC108024921|XP_016950607.1|DBIA, LOC108030747|XP_016959282.1|DBIA, LOC108030778|XP_016959319.1|DBIA	LOC108599615|XP_017842060.2|DBUS
OG0001844	LOC108034616|XP_016965039.1|DBIA, LOC108034663|XP_016965091.1|DBIA	LOC108598085|XP_017840187.1|DBUS
OG0001845	LOC108022287|XP_016946634.1|DBIA	LOC108595576|XP_017836326.1|DBUS
OG0001846	LOC108024439|XP_016949846.1|DBIA, LOC108024451|XP_016949857.1|DBIA	LOC108604828|XP_017849930.2|DBUS
OG0001848	LOC108026765|XP_016953400.1|DBIA, LOC108022037|XP_016946372.1|DBIA	LOC108602743|XP_017846387.1|DBUS
OG0001849	LOC108024769|XP_016950371.1|DBIA	LOC108603882|XP_017848543.1|DBUS
OG0001850	LOC108036010|XP_016967410.1|DBIA	LOC108607408|XP_033150520.1|DBUS
OG0001851	LOC108035982|XP_016967310.1|DBIA	LOC108607384|XP_017853611.1|DBUS
OG0001852	LOC108027911|XP_016955026.1|DBIA	LOC108600797|XP_017844061.1|DBUS
OG0001853	LOC108025175|XP_016950942.1|DBIA	LOC108602776|XP_017846452.1|DBUS
OG0001854	LOC108026687|XP_016953268.1|DBIA	LOC108606835|XP_017852809.1|DBUS
OG0001855	LOC108036307|XP_016967805.1|DBIA	LOC108594869|XP_017835497.1|DBUS
OG0001856	LOC108023771|XP_016948901.1|DBIA	LOC108605828|XP_017851123.1|DBUS
OG0001857	LOC108027606|XP_016954615.1|DBIA	LOC108606654|XP_017852460.1|DBUS
OG0001858	LOC108035815|XP_016967052.1|DBIA	LOC108605020|XP_017850075.1|DBUS
OG0001859	LOC108032997|XP_016962610.1|DBIA	LOC108605920|XP_017851227.1|DBUS
OG0001860	LOC108028749|XP_016956207.1|DBIA	LOC108598663|XP_017840864.1|DBUS
OG0001861	LOC108025481|XP_016951485.1|DBIA	LOC108605904|XP_017851207.1|DBUS, LOC108601991|XP_017845477.1|DBUS
OG0001862	LOC108027607|XP_016954617.1|DBIA	LOC108601895|XP_017845358.1|DBUS
OG0001863	LOC108028743|XP_016956200.1|DBIA, LOC108024003|XP_016949233.1|DBIA	LOC108607034|XP_017853114.1|DBUS, LOC108603287|XP_017847446.1|DBUS
OG0001864	LOC108031406|XP_016960286.1|DBIA	LOC108603026|XP_017846925.1|DBUS
OG0001865	LOC108033165|XP_016962886.1|DBIA	LOC108606713|XP_017852580.1|DBUS
OG0001866	LOC108023389|XP_016948303.1|DBIA	LOC108601564|XP_017844952.1|DBUS
OG0001867	LOC108028359|XP_016955606.1|DBIA	LOC108599679|XP_017842159.1|DBUS
OG0001868	LOC108033314|XP_016963079.1|DBIA	LOC108596975|XP_017838720.1|DBUS
OG0001869	LOC108031089|XP_016959784.1|DBIA	LOC108604619|XP_017849651.1|DBUS
OG0001870	LOC108036578|XP_016968323.1|DBIA	LOC108605750|XP_017851039.1|DBUS
OG0001871	LOC108023233|XP_016947997.1|DBIA	LOC108605815|XP_017851110.1|DBUS
OG0001872	LOC108025487|XP_016951490.1|DBIA	LOC108604394|XP_017849341.1|DBUS
OG0001873	LOC108024975|XP_016950707.1|DBIA	LOC108604572|XP_017849592.1|DBUS
OG0001874	LOC108026203|XP_016952491.1|DBIA	LOC108603186|XP_017847236.1|DBUS
OG0001875	LOC108025501|XP_016951511.1|DBIA	LOC108603543|XP_033150101.1|DBUS
OG0001876	LOC108032998|XP_016962611.1|DBIA	LOC108596667|XP_017838162.1|DBUS
OG0001877	LOC108025614|XP_016951636.1|DBIA	LOC108602454|XP_017846066.1|DBUS, LOC108605460|XP_017850635.1|DBUS
OG0001878	LOC108031678|XP_016960809.1|DBIA	LOC108603204|XP_017847278.1|DBUS
OG0001879	LOC108026226|XP_016952547.1|DBIA	LOC108603183|XP_017847232.1|DBUS
OG0001880	LOC108032127|XP_016961448.1|DBIA	LOC108604047|XP_017848798.1|DBUS
OG0001881	LOC108027043|XP_016953731.1|DBIA	LOC108602310|XP_017845882.1|DBUS
OG0001882	LOC108025241|XP_016951077.1|DBIA	LOC108604512|XP_017849505.1|DBUS
OG0001883	LOC108031451|XP_016960374.1|DBIA	LOC108603611|XP_017848048.1|DBUS
OG0001884	LOC108031843|XP_016961082.1|DBIA	LOC108603197|XP_017847264.1|DBUS
OG0001885	LOC108033306|XP_016963068.1|DBIA	LOC108601119|XP_017844532.1|DBUS
OG0001886	LOC108032063|XP_016961370.1|DBIA	LOC108601718|XP_017845125.1|DBUS
OG0001887	LOC108036638|XP_016968400.1|DBIA	LOC108595038|XP_017835666.1|DBUS
OG0001888	LOC108032867|XP_016962357.1|DBIA	LOC108601938|XP_017845404.1|DBUS
OG0001889	LOC108023727|XP_016948853.1|DBIA	LOC108606297|XP_017851772.1|DBUS
OG0001890	LOC108028730|XP_016956181.1|DBIA	LOC108600519|XP_017843653.2|DBUS
OG0001891	LOC108031641|XP_016960762.1|DBIA	LOC108603298|XP_017847462.1|DBUS
OG0001892	LOC108032741|XP_016962218.1|DBIA	LOC108594468|XP_017835138.1|DBUS
OG0001893	LOC108024751|XP_016950346.1|DBIA	LOC108603698|XP_017848215.1|DBUS
OG0001894	LOC108036628|XP_016968388.1|DBIA	LOC108597397|XP_017839423.1|DBUS
OG0001895	LOC108035995|XP_016967357.1|DBIA	LOC108607394|XP_033150523.1|DBUS
OG0001897	LOC108031733|XP_016960901.1|DBIA	LOC108604068|XP_017848821.1|DBUS
OG0001898	LOC108026610|XP_016953083.1|DBIA	LOC108606959|XP_017853007.1|DBUS
OG0001899	LOC108031467|XP_016960395.1|DBIA	LOC108604045|XP_017848795.1|DBUS
OG0001900	LOC108030914|XP_016959593.1|DBIA	LOC108599726|XP_017842215.1|DBUS
OG0001901	LOC108033763|XP_016963832.1|DBIA	LOC108607862|XP_033150886.1|DBUS
OG0001902	LOC108025961|XP_016952144.1|DBIA	LOC117134657|XP_033148917.1|DBUS
OG0001903	LOC108024972|XP_016950704.1|DBIA	LOC108602361|XP_017845950.1|DBUS
OG0001904	LOC108024563|XP_016950046.1|DBIA	LOC108603433|XP_017847742.1|DBUS
OG0001906	LOC108027214|XP_016954025.1|DBIA	LOC108603515|XP_017847893.1|DBUS
OG0001907	LOC108025867|XP_016952028.1|DBIA	LOC108605161|XP_017850232.1|DBUS
OG0001908	LOC108024714|XP_016950295.1|DBIA	LOC108602383|XP_017845983.1|DBUS
OG0001909	LOC108023581|XP_016948666.1|DBIA	LOC108605262|XP_017850378.1|DBUS
OG0001910	LOC108031870|XP_016961117.1|DBIA	LOC108604289|XP_017849189.1|DBUS
OG0001911	LOC108023087|XP_016947834.1|DBIA	LOC108603813|XP_017848409.1|DBUS
OG0001912	LOC108026898|XP_016953596.1|DBIA	LOC108595323|XP_017836031.1|DBUS
OG0001913	LOC108034264|XP_016964612.1|DBIA	LOC108607914|XP_017854519.2|DBUS
OG0001914	LOC108026134|XP_016952337.1|DBIA	LOC117134861|XP_033150020.1|DBUS
OG0001915	LOC108035620|XP_016966798.1|DBIA	LOC108599747|XP_017842246.1|DBUS
OG0001916	LOC108030257|XP_016958566.1|DBIA	LOC108594944|XP_017835566.1|DBUS
OG0001918	LOC108035503|XP_016966650.1|DBIA	LOC108598033|XP_017840137.1|DBUS
OG0001919	LOC108030141|XP_016958345.1|DBIA	LOC108597417|XP_017839457.1|DBUS
OG0001920	LOC108029830|XP_016957820.1|DBIA	LOC108600025|XP_017842832.1|DBUS
OG0001921	LOC108029799|XP_016957803.1|DBIA	LOC108596387|XP_017837548.1|DBUS
OG0001922	LOC108026928|XP_016953629.1|DBIA	LOC108596372|XP_017837529.1|DBUS
OG0001923	LOC108028361|XP_016955623.1|DBIA	LOC108600006|XP_017842785.1|DBUS
OG0001924	LOC108035852|XP_016967085.1|DBIA, LOC108031427|XP_016960323.1|DBIA	LOC108601155|XP_017844579.1|DBUS
OG0001925	LOC108035299|XP_016966358.1|DBIA	LOC108598587|XP_017840770.1|DBUS
OG0001926	LOC108035546|XP_016966704.1|DBIA	LOC108600779|XP_017844037.1|DBUS
OG0001927	LOC108023039|XP_016947769.1|DBIA	LOC108596943|XP_017838670.1|DBUS
OG0001928	LOC108035241|XP_016966263.1|DBIA	LOC108598923|XP_017841176.1|DBUS
OG0001929	LOC108034786|XP_016965234.1|DBIA	LOC108599566|XP_017841951.1|DBUS
OG0001930	LOC108030121|XP_016958311.1|DBIA	LOC108596824|XP_017838429.1|DBUS
OG0001931	LOC108028824|XP_016956299.1|DBIA	LOC108600720|XP_033149479.1|DBUS
OG0001932	LOC108028311|XP_016955523.1|DBIA	LOC108600571|XP_017843729.1|DBUS
OG0001933	LOC108022469|XP_016946908.1|DBIA	LOC108595521|XP_017836264.1|DBUS
OG0001934	LOC108035528|XP_016966686.1|DBIA	LOC108598532|XP_017840703.1|DBUS
OG0001935	LOC108034558|XP_016964976.1|DBIA	LOC108598430|XP_017840549.1|DBUS
OG0001937	LOC108026767|XP_016953399.1|DBIA	LOC108597721|XP_017839902.2|DBUS
OG0001938	LOC108022701|XP_016947263.1|DBIA	LOC108597735|XP_017839919.1|DBUS
OG0001939	LOC108022216|XP_016946559.1|DBIA	LOC108595767|XP_017836546.1|DBUS
OG0001940	LOC108036314|XP_016967813.1|DBIA	LOC108596203|XP_033148994.1|DBUS
OG0001941	LOC108031298|XP_016960034.1|DBIA	LOC108598787|XP_017841019.1|DBUS
OG0001942	LOC108030250|XP_016958558.1|DBIA	LOC108595569|XP_017836319.1|DBUS
OG0001943	LOC108034597|XP_016965019.1|DBIA	LOC108599350|XP_017841642.2|DBUS
OG0001944	LOC108030151|XP_016958366.1|DBIA	LOC108598539|XP_017840711.1|DBUS
OG0001945	LOC108036393|XP_016967991.1|DBIA	LOC108597694|XP_017839859.1|DBUS
OG0001946	LOC108030219|XP_016958483.1|DBIA	LOC108597503|XP_017839577.1|DBUS
OG0001947	LOC108022314|XP_016946663.1|DBIA	LOC108595456|XP_017836185.1|DBUS
OG0001948	LOC108035752|XP_016966938.1|DBIA	LOC108599043|XP_017841312.2|DBUS
OG0001949	LOC108028554|XP_016955946.1|DBIA	LOC108600442|XP_033149321.1|DBUS
OG0001950	LOC108022466|XP_016947298.1|DBIA, LOC108023806|XP_016948936.1|DBIA	LOC108603307|XP_017847478.1|DBUS
OG0001951	LOC108026608|XP_016953071.1|DBIA	LOC108596122|XP_017837071.1|DBUS
OG0001952	LOC108027585|XP_016954592.1|DBIA	LOC117135084|XP_033150906.1|DBUS
OG0001953	LOC108026794|XP_016953444.1|DBIA	LOC108596176|XP_033148929.1|DBUS
OG0001954	LOC108022568|XP_016947054.1|DBIA	LOC108596413|XP_033149184.1|DBUS
OG0001955	LOC108036226|XP_016967726.1|DBIA	LOC108595351|XP_017836064.1|DBUS
OG0001956	LOC108034832|XP_016965433.1|DBIA	LOC108599910|XP_017842596.1|DBUS
OG0001957	LOC108026667|XP_016953203.1|DBIA	LOC108595648|XP_017836412.1|DBUS
OG0001958	LOC108030170|XP_016958395.1|DBIA	LOC108596805|XP_017838401.1|DBUS
OG0001959	LOC108028762|XP_016956224.1|DBIA	LOC108599071|XP_017841342.2|DBUS
OG0001960	LOC108030448|XP_016958841.1|DBIA	LOC108599842|XP_017842453.1|DBUS
OG0001961	LOC108023003|XP_016947723.1|DBIA	LOC108597167|XP_017839070.1|DBUS
OG0001962	LOC108036626|XP_016968387.1|DBIA	LOC108597395|XP_017839421.1|DBUS
OG0001963	LOC108035419|XP_016966529.1|DBIA	LOC108600022|XP_017842829.1|DBUS
OG0001964	LOC108028508|XP_016955879.1|DBIA	LOC108599941|XP_017842654.1|DBUS
OG0001965	LOC108028661|XP_016956078.1|DBIA	LOC108598690|XP_017840900.2|DBUS
OG0001966	LOC108031886|XP_016961139.1|DBIA	LOC108604013|XP_017848744.1|DBUS
OG0001967	LOC108026536|XP_016952972.1|DBIA	LOC108595423|XP_017836141.1|DBUS
OG0001968	LOC108034573|XP_016964992.1|DBIA	LOC108600735|XP_017843966.1|DBUS
OG0001969	LOC108030134|XP_016958337.1|DBIA	LOC108597386|XP_017839408.1|DBUS
OG0001970	LOC108026876|XP_016953556.1|DBIA	LOC108597369|XP_017839384.1|DBUS
OG0001971	LOC108029353|XP_016957033.1|DBIA	LOC108595834|XP_017836613.1|DBUS
OG0001972	LOC108030149|XP_016958358.1|DBIA	LOC108596517|XP_017837848.1|DBUS
OG0001973	LOC108022954|XP_016947658.1|DBIA	LOC108597560|XP_017839658.1|DBUS
OG0001974	LOC108036609|XP_016968360.1|DBIA	LOC108597651|XP_017839795.1|DBUS
OG0001975	LOC108034636|XP_016965062.1|DBIA	LOC108599334|XP_017841627.2|DBUS
OG0001976	LOC108030139|XP_016958343.1|DBIA	LOC108596922|XP_017838629.1|DBUS
OG0001977	LOC108033711|XP_016963732.1|DBIA	LOC108607830|XP_017854378.1|DBUS
OG0001978	LOC108034242|XP_016964582.1|DBIA	LOC108608371|XP_017855208.1|DBUS
OG0001979	LOC108036791|XP_016968627.1|DBIA	LOC108608216|XP_017854981.1|DBUS
OG0001980	LOC108033269|XP_016963028.1|DBIA	LOC108596325|XP_017837440.1|DBUS
OG0001981	LOC108029219|XP_016956898.1|DBIA	LOC108594239|XP_033150588.1|DBUS
OG0001982	LOC108036869|XP_016968738.1|DBIA	LOC108608223|XP_017854989.2|DBUS
OG0001983	LOC108031647|XP_016960770.1|DBIA	LOC108596145|XP_017837130.1|DBUS
OG0001984	LOC108021858|XP_016946136.1|DBIA	LOC108608441|XP_017855305.1|DBUS
OG0001985	LOC108032540|XP_016961902.1|DBIA	LOC108607859|XP_017854431.2|DBUS
OG0001986	LOC108034032|XP_016964267.1|DBIA	LOC108602015|XP_017845544.2|DBUS
OG0001987	LOC108024211|XP_016949555.1|DBIA	LOC108606642|XP_017852430.1|DBUS
OG0001988	LOC108022660|XP_016947215.1|DBIA	LOC108596296|XP_017837377.1|DBUS
OG0001989	LOC108028992|XP_016956522.1|DBIA	LOC108602095|XP_017845611.2|DBUS
OG0001990	LOC108034192|XP_016964505.1|DBIA	LOC108597178|XP_033150391.1|DBUS
OG0001992	LOC108033946|XP_016964123.1|DBIA	LOC108608209|XP_033150617.1|DBUS
OG0001993	LOC108033885|XP_016964019.1|DBIA	LOC108606041|XP_017851369.2|DBUS
OG0001994	LOC108031747|XP_016960937.1|DBIA	LOC108601812|XP_017845237.1|DBUS
OG0001995	LOC108032823|XP_016962327.1|DBIA	LOC108607680|XP_017854125.1|DBUS
OG0001996	LOC108029211|XP_016956891.1|DBIA	LOC108608049|XP_017854719.1|DBUS
OG0001997	LOC108022527|XP_016946993.1|DBIA	LOC108596247|XP_017837287.1|DBUS
OG0001998	LOC108022532|XP_016946997.1|DBIA	LOC108594687|XP_017835316.2|DBUS
OG0001999	LOC108022615|XP_016947144.1|DBIA	LOC108597413|XP_017839451.1|DBUS
OG0002000	LOC108036051|XP_016967483.1|DBIA	LOC108602419|XP_017846026.1|DBUS
OG0002001	LOC108033698|XP_016963687.1|DBIA	LOC108595444|XP_033149398.1|DBUS
OG0002002	LOC108022935|XP_016947637.1|DBIA	LOC108596945|XP_017838673.1|DBUS, LOC108596448|XP_017837684.1|DBUS
OG0002004	LOC108034089|XP_016964345.1|DBIA	LOC108594250|XP_017834860.1|DBUS
OG0002005	LOC108032650|XP_016962091.1|DBIA	LOC108594460|XP_033150912.1|DBUS
OG0002006	LOC108033690|XP_016963666.1|DBIA	LOC108607719|XP_017854227.1|DBUS
OG0002007	LOC108036124|XP_016967598.1|DBIA	LOC108607994|XP_017854641.1|DBUS
OG0002008	LOC108035993|XP_016967345.1|DBIA	LOC108607363|XP_017853564.1|DBUS
OG0002009	LOC108026547|XP_016952986.1|DBIA	LOC108595669|XP_017836437.1|DBUS
OG0002010	LOC108036794|XP_016968630.1|DBIA	LOC108608241|XP_017855016.1|DBUS
OG0002011	LOC108032757|XP_016962239.1|DBIA	LOC108608511|XP_017855400.1|DBUS
OG0002012	LOC108029065|XP_016956624.1|DBIA	LOC108606460|XP_017852070.1|DBUS
OG0002013	LOC108034119|XP_016964391.1|DBIA	LOC108594398|XP_033150653.1|DBUS
OG0002014	LOC108023032|XP_016947760.1|DBIA	LOC108595106|XP_017835756.1|DBUS
OG0002015	LOC108034298|XP_016964650.1|DBIA	LOC108607004|XP_017853075.1|DBUS, LOC108598197|XP_017840302.1|DBUS
OG0002016	LOC108030180|XP_016958415.1|DBIA	LOC108596854|XP_017838482.1|DBUS
OG0002017	LOC108033902|XP_016964055.1|DBIA	LOC108608563|XP_017855475.1|DBUS
OG0002018	LOC108033836|XP_016963952.1|DBIA, LOC108033255|XP_016963009.1|DBIA	LOC108605976|XP_017851291.2|DBUS
OG0002020	LOC108036098|XP_016967553.1|DBIA	LOC108601579|XP_017844967.1|DBUS, LOC108602177|XP_017845703.1|DBUS, LOC108602572|XP_017846198.1|DBUS, LOC108596414|XP_017837621.1|DBUS
OG0002021	LOC108026694|XP_016953271.1|DBIA	LOC108596636|XP_017838086.1|DBUS
OG0002022	LOC108033550|XP_016963384.1|DBIA	LOC108605834|XP_017851134.1|DBUS
OG0002023	LOC108025044|XP_016950792.1|DBIA	LOC108604215|XP_017849069.1|DBUS
OG0002024	LOC108034158|XP_016964451.1|DBIA	LOC108601512|XP_017844904.2|DBUS
OG0002025	LOC108033995|XP_016964210.1|DBIA	LOC108608151|XP_017854887.1|DBUS
OG0002026	LOC108030863|XP_016959498.1|DBIA	LOC108601041|XP_017844416.2|DBUS
OG0002027	LOC108026624|XP_016953125.1|DBIA	LOC108596142|XP_017837121.1|DBUS
OG0002028	LOC108026781|XP_016953427.1|DBIA	LOC108596881|XP_017838549.1|DBUS
OG0002029	LOC108028242|XP_016955409.1|DBIA	LOC108599517|XP_017841878.1|DBUS
OG0002030	LOC108022732|XP_016947311.1|DBIA	LOC108596280|XP_017837342.1|DBUS
OG0002031	LOC108029767|XP_016957762.1|DBIA	LOC108596054|XP_017836936.1|DBUS
OG0002032	LOC108027155|XP_016953873.1|DBIA	LOC108602784|XP_017846485.1|DBUS
OG0002033	LOC108025690|XP_016951713.1|DBIA	LOC108607275|XP_017853459.1|DBUS
OG0002034	LOC108023510|XP_016948542.1|DBIA	LOC108606569|XP_017852277.1|DBUS
OG0002035	LOC108032165|XP_016961507.1|DBIA	LOC108604644|XP_017849682.1|DBUS
OG0002036	LOC108031058|XP_016959748.1|DBIA	LOC108603416|XP_033150013.1|DBUS
OG0002037	LOC108035209|XP_016966208.1|DBIA	LOC108600975|XP_017844326.1|DBUS
OG0002038	LOC108032083|XP_016961396.1|DBIA	LOC108602269|XP_017845815.1|DBUS
OG0002039	LOC108036875|XP_016968740.1|DBIA	LOC108595614|XP_017836369.1|DBUS
OG0002040	LOC108030488|XP_016958859.1|DBIA	LOC108602518|XP_017846140.1|DBUS
OG0002041	LOC108029595|XP_016957456.1|DBIA	LOC108597182|XP_017839096.1|DBUS
OG0002042	LOC108027364|XP_016954275.1|DBIA	LOC108604414|XP_017849369.1|DBUS
OG0002043	LOC108027390|XP_016954315.1|DBIA	LOC108603605|XP_017848040.1|DBUS
OG0002044	LOC108031005|XP_016959694.1|DBIA, LOC108031652|XP_016960772.1|DBIA	LOC108602852|XP_017846610.1|DBUS
OG0002045	LOC108032117|XP_016961439.1|DBIA	LOC108601253|XP_017844642.1|DBUS
OG0002046	LOC108024803|XP_016950414.1|DBIA, LOC108035755|XP_016966942.1|DBIA	LOC108607076|XP_017853186.1|DBUS
OG0002047	LOC108024090|XP_016949354.1|DBIA	LOC108606308|XP_017851797.1|DBUS
OG0002048	LOC108031157|XP_016959862.1|DBIA, LOC108031332|XP_016960073.1|DBIA	LOC108602160|XP_017845682.1|DBUS
OG0002049	LOC108024523|XP_016949967.1|DBIA	LOC108603237|XP_017847346.1|DBUS
OG0002050	LOC108026222|XP_016952534.1|DBIA	LOC108603263|XP_017847406.1|DBUS
OG0002051	LOC108022767|XP_016947362.1|DBIA	LOC108597486|XP_017839552.1|DBUS
OG0002052	LOC108034415|XP_016964787.1|DBIA	LOC108598102|XP_017840208.1|DBUS
OG0002053	LOC108031812|XP_016961027.1|DBIA	LOC108603630|XP_017848078.1|DBUS
OG0002054	LOC108027218|XP_016954036.1|DBIA	LOC108601985|XP_017845469.2|DBUS
OG0002056	LOC108030569|XP_016958960.1|DBIA	LOC108600332|XP_017843335.1|DBUS
OG0002057	LOC108034187|XP_016964498.1|DBIA	LOC108608035|XP_017854703.1|DBUS
OG0002058	LOC108029949|XP_016957944.1|DBIA	LOC108599488|XP_017841824.2|DBUS
OG0002059	LOC108026272|XP_016952623.1|DBIA	LOC108604082|XP_017848845.1|DBUS
OG0002060	LOC108022881|XP_016947567.1|DBIA	LOC108597754|XP_017839952.1|DBUS
OG0002061	LOC108026884|XP_016953573.1|DBIA	LOC108597583|XP_017839688.1|DBUS
OG0002062	LOC108035785|XP_016967000.1|DBIA	LOC108606314|XP_017851808.1|DBUS
OG0002063	LOC108023240|XP_016948007.1|DBIA	LOC108605420|XP_017850581.1|DBUS
OG0002064	LOC108035465|XP_016966602.1|DBIA	LOC108605301|XP_017850454.1|DBUS
OG0002065	LOC108035060|XP_016965935.1|DBIA	LOC108600167|XP_033149619.1|DBUS
OG0002066	LOC108026130|XP_016952323.1|DBIA	LOC108603144|XP_017847171.1|DBUS
OG0002067	LOC108026967|XP_016953672.1|DBIA	LOC108596882|XP_017838550.1|DBUS
OG0002068	LOC108030377|XP_016958736.1|DBIA	LOC108597293|XP_017839260.1|DBUS
OG0002069	LOC108031619|XP_016960710.1|DBIA	LOC108604986|XP_017850045.1|DBUS
OG0002070	LOC108024855|XP_016950486.1|DBIA	LOC108602096|XP_017845608.1|DBUS
OG0002071	LOC108026131|XP_016952334.1|DBIA	LOC108604443|XP_017849410.1|DBUS
OG0002072	LOC108036536|XP_016968249.1|DBIA	LOC108596835|XP_017838449.1|DBUS
OG0002073	LOC108034899|XP_016965602.1|DBIA	LOC108599530|XP_033149653.1|DBUS
OG0002074	LOC108026911|XP_016953609.1|DBIA	LOC108596969|XP_017838706.1|DBUS
OG0002075	LOC108036769|XP_016968598.1|DBIA	LOC108600607|XP_017843117.1|DBUS
OG0002076	LOC108022782|XP_016947384.1|DBIA	LOC108597154|XP_017839044.1|DBUS
OG0002077	LOC108029177|XP_016956828.1|DBIA, LOC108029160|XP_016956793.1|DBIA	LOC108599846|XP_017842461.1|DBUS
OG0002078	LOC108029667|XP_016957584.1|DBIA	LOC108596427|XP_017837640.1|DBUS
OG0002079	LOC108028294|XP_016955502.1|DBIA	LOC108599449|XP_017841769.1|DBUS
