Orthogroup	DBIA.longest_only	CQUI.longest_only
OG0001502	LOC108030213|XP_016958469.1|DBIA	LOC6033994|XP_001844381.1|CQUI
OG0001503	LOC108030330|XP_016958677.1|DBIA	LOC6031515|XP_038110033.1|CQUI
OG0001504	LOC108023402|XP_016948341.1|DBIA	LOC6036866|XP_038107420.1|CQUI
OG0001506	LOC108029642|XP_016957540.1|DBIA	LOC6043675|XP_038109186.1|CQUI
OG0001507	LOC108022676|XP_016947236.1|DBIA	LOC6036616|XP_038108568.1|CQUI, LOC6049887|XP_038108917.1|CQUI
OG0001508	LOC108029690|XP_016957639.1|DBIA	LOC6047098|XP_038110554.1|CQUI, LOC6051703|XP_038112138.1|CQUI
OG0001509	LOC108022225|XP_016946571.1|DBIA	LOC6042455|XP_038114123.1|CQUI
OG0001510	LOC108027428|XP_016954367.1|DBIA	LOC6049879|XP_001866569.2|CQUI, LOC6053362|XP_038112276.1|CQUI
OG0001511	LOC108022910|XP_016947606.1|DBIA	LOC6034200|XP_001844554.2|CQUI
OG0001512	LOC108028037|XP_016955163.1|DBIA	LOC6034555|XP_038113919.1|CQUI
OG0001513	LOC108030804|XP_016959377.1|DBIA	LOC6034558|XP_038106054.1|CQUI
OG0001515	LOC108024252|XP_016949624.1|DBIA	LOC6032502|XP_001843091.1|CQUI
OG0001534	LOC108023337|XP_016948163.1|DBIA	LOC119768890|XP_038116590.1|CQUI, LOC6050116|XP_038116548.1|CQUI
OG0001535	LOC108027519|XP_016954450.1|DBIA	LOC6049759|XP_001866470.2|CQUI
OG0001536	LOC108023761|XP_016948891.1|DBIA	LOC6047702|XP_001864725.2|CQUI, LOC119769391|XP_038117458.1|CQUI
OG0001537	LOC108029289|XP_016956976.1|DBIA	LOC6036962|XP_038104622.1|CQUI
OG0001538	LOC108035807|XP_016967069.1|DBIA	LOC6051448|XP_001867887.1|CQUI
OG0001539	LOC108022454|XP_016946851.1|DBIA	LOC6047629|XP_038111858.1|CQUI
OG0001540	LOC108029118|XP_016956720.1|DBIA	LOC6045246|XP_038104466.1|CQUI
OG0001541	LOC108030761|XP_016959301.1|DBIA	LOC6040730|XP_038108263.1|CQUI
OG0001542	LOC108031873|XP_016961121.1|DBIA	LOC6040719|XP_038122365.1|CQUI
OG0001543	LOC108023936|XP_016949112.1|DBIA	LOC6049648|XP_038119626.1|CQUI, LOC119766019|XP_038106279.1|CQUI
OG0001545	LOC108033217|XP_016962968.1|DBIA	LOC6041845|XP_001851055.2|CQUI
OG0001546	LOC108033161|XP_016962880.1|DBIA	LOC6041847|XP_038105040.1|CQUI, LOC6041843|XP_001851053.2|CQUI
OG0001547	LOC108025598|XP_016951623.1|DBIA	LOC6034424|XP_038104911.1|CQUI
OG0001548	LOC108033157|XP_016962874.1|DBIA	LOC6031444|XP_038107826.1|CQUI
OG0001549	LOC108033871|XP_016964169.1|DBIA	LOC119771149|XP_038122501.1|CQUI, LOC6031765|XP_038110368.1|CQUI
OG0001551	LOC108031959|XP_016961237.1|DBIA	LOC6048977|XP_038105432.1|CQUI, LOC6048979|XP_038123020.1|CQUI
OG0001552	LOC108032046|XP_016961348.1|DBIA	LOC6042417|XP_001851537.1|CQUI
OG0001553	LOC108025937|XP_016952125.1|DBIA	LOC6049664|XP_038117806.1|CQUI
OG0001554	LOC108031798|XP_016961005.1|DBIA	LOC6047921|XP_038115900.1|CQUI
OG0001555	LOC108034249|XP_016964590.1|DBIA	LOC6041540|XP_038112803.1|CQUI, LOC6035547|XP_038111901.1|CQUI
OG0001556	LOC108030357|XP_016958713.1|DBIA	LOC6036277|XP_001846343.1|CQUI
OG0001557	LOC108032715|XP_016962223.1|DBIA	LOC6032557|XP_038117789.1|CQUI
OG0001559	LOC108026424|XP_016952845.1|DBIA	LOC6032627|XP_038117581.1|CQUI
OG0001560	LOC108027224|XP_016954042.1|DBIA	LOC6035520|XP_038105194.1|CQUI
OG0001561	LOC108024360|XP_016949753.1|DBIA	LOC6039613|XP_001849187.2|CQUI
OG0001562	LOC108033714|XP_016963736.1|DBIA	LOC6041461|XP_001850718.2|CQUI, LOC6047991|XP_001864968.2|CQUI, LOC6041457|XP_038118003.1|CQUI
OG0001563	LOC108025184|XP_016951024.1|DBIA, LOC108028868|XP_016956348.1|DBIA	LOC6037333|XP_038119352.1|CQUI
OG0001564	LOC108031484|XP_016960449.1|DBIA	LOC6032190|XP_038114038.1|CQUI
OG0001565	LOC108031679|XP_016960810.1|DBIA	LOC6049260|XP_038122779.1|CQUI, LOC6040673|XP_038108211.1|CQUI
OG0001566	LOC108024852|XP_016950483.1|DBIA	LOC6045590|XP_001862931.1|CQUI
OG0001567	LOC108022410|XP_016946784.1|DBIA, LOC108022081|XP_016946414.1|DBIA	LOC6032066|XP_001842732.1|CQUI
OG0001568	LOC108024520|XP_016949960.1|DBIA	LOC6032078|XP_038104758.1|CQUI
OG0001569	LOC108031134|XP_016959837.1|DBIA	LOC6032085|XP_001842751.2|CQUI
OG0001570	LOC108031039|XP_016959728.1|DBIA, LOC108031040|XP_016959729.1|DBIA, LOC108031041|XP_016959730.1|DBIA, LOC108031239|XP_016959963.1|DBIA	LOC6033929|XP_038104685.1|CQUI
OG0001571	LOC108034302|XP_016964654.1|DBIA	LOC6031781|XP_038112990.1|CQUI
OG0001572	LOC108025885|XP_016952050.1|DBIA	LOC6031115|XP_001841960.1|CQUI, LOC6031114|XP_038118150.1|CQUI
OG0001573	LOC108035189|XP_016966163.1|DBIA	LOC6047431|XP_038117579.1|CQUI
OG0001574	LOC108023662|XP_016948772.1|DBIA	LOC6032294|XP_038113921.1|CQUI, LOC6043339|XP_001870938.1|CQUI
OG0001575	LOC108026167|XP_016952411.1|DBIA	LOC6044655|XP_001862135.2|CQUI
OG0001576	LOC108024871|XP_016950505.1|DBIA	LOC6036108|XP_038113191.1|CQUI
OG0001577	LOC108025283|XP_016951148.1|DBIA	LOC6052635|XP_001868870.2|CQUI
OG0001578	LOC108030405|XP_016958779.1|DBIA	LOC6043960|XP_001861544.2|CQUI
OG0001580	LOC108036501|XP_016968188.1|DBIA	LOC6044030|XP_038120827.1|CQUI
OG0001581	LOC108023429|XP_016948406.1|DBIA	LOC6033567|XP_038117164.1|CQUI
OG0001582	LOC108023086|XP_016947828.1|DBIA	LOC6040624|XP_038117190.1|CQUI
OG0001583	LOC108036346|XP_016967907.1|DBIA	LOC6033584|XP_038119265.1|CQUI
OG0001584	LOC108028323|XP_016955549.1|DBIA	LOC6037160|XP_001847097.2|CQUI
OG0001586	LOC108028512|XP_016955883.1|DBIA	LOC6033454|XP_038119090.1|CQUI
OG0001587	LOC108023826|XP_016948964.1|DBIA	LOC119768753|XP_038115649.1|CQUI
OG0001588	LOC108030410|XP_016958785.1|DBIA	LOC6044356|XP_038107986.1|CQUI
OG0001589	LOC108035842|XP_016967075.1|DBIA	LOC6039992|XP_038107604.1|CQUI
OG0001590	LOC108026648|XP_016953175.1|DBIA	LOC6041414|XP_038114421.1|CQUI
OG0001591	LOC108026387|XP_016952796.1|DBIA	LOC6041386|XP_038110439.1|CQUI
OG0001593	LOC108034176|XP_016964477.1|DBIA	LOC6037875|XP_038113769.1|CQUI
OG0001594	LOC108027660|XP_016954665.1|DBIA	LOC6048482|XP_038113910.1|CQUI
OG0001595	LOC108030292|XP_016958614.1|DBIA	LOC6048886|XP_038109078.1|CQUI
OG0001596	LOC108032690|XP_016962154.1|DBIA	LOC6045156|XP_001862557.2|CQUI
OG0001597	LOC108022044|XP_016946377.1|DBIA	LOC6046049|XP_001863305.1|CQUI
OG0001598	LOC108032615|XP_016962040.1|DBIA	LOC6036156|XP_038107213.1|CQUI
OG0001599	LOC108034066|XP_016964310.1|DBIA	LOC6038712|XP_001848456.2|CQUI
OG0001600	LOC108029147|XP_016956765.1|DBIA	LOC6045655|XP_038110464.1|CQUI
OG0001601	LOC108021859|XP_016946137.1|DBIA	LOC6043313|XP_001870928.1|CQUI
OG0001602	LOC108032776|XP_016962267.1|DBIA	LOC6043309|XP_038108452.1|CQUI
OG0001603	LOC108032771|XP_016962261.1|DBIA	LOC6038292|XP_038111276.1|CQUI, LOC6038293|XP_038114208.1|CQUI
OG0001604	LOC108023529|XP_016948582.1|DBIA	LOC6050057|XP_001866724.1|CQUI
OG0001605	LOC108029782|XP_016957780.1|DBIA	LOC6050058|XP_038109855.1|CQUI
OG0001606	LOC108036438|XP_016968111.1|DBIA	LOC6037122|XP_001847065.1|CQUI
OG0001607	LOC108035079|XP_016965979.1|DBIA	LOC6031810|XP_001842517.1|CQUI
OG0001608	LOC108034024|XP_016964252.1|DBIA	LOC6044446|XP_038112177.1|CQUI
OG0001609	LOC108026568|XP_016953009.1|DBIA	LOC6051399|XP_038111691.1|CQUI
OG0001610	LOC108032706|XP_016962174.1|DBIA, LOC108033011|XP_016962627.1|DBIA	LOC6042259|XP_001851397.2|CQUI
OG0001611	LOC108033999|XP_016964216.1|DBIA	LOC6036366|XP_001846424.1|CQUI
OG0001612	LOC108036074|XP_016967510.1|DBIA	LOC6031731|XP_038111935.1|CQUI, LOC6031732|XP_038113681.1|CQUI
OG0001613	LOC108034234|XP_016964570.1|DBIA	LOC6048990|XP_001865824.1|CQUI, LOC6048992|XP_038113614.1|CQUI
OG0001614	LOC108036613|XP_016968365.1|DBIA	LOC6043183|XP_038111683.1|CQUI
OG0001615	LOC108031632|XP_016960729.1|DBIA, LOC108035856|XP_016967091.1|DBIA	LOC6043231|XP_038112460.1|CQUI
OG0001616	LOC108034133|XP_016964411.1|DBIA	LOC6034894|XP_038112470.1|CQUI
OG0001617	LOC108032584|XP_016961978.1|DBIA	LOC6045785|XP_038113684.1|CQUI
OG0001618	LOC108034349|XP_016964724.1|DBIA	LOC119768964|XP_038116737.1|CQUI, LOC6046678|XP_038116735.1|CQUI
OG0001619	LOC108032694|XP_016962157.1|DBIA	LOC6044501|XP_038117207.1|CQUI, LOC6043468|XP_038108133.1|CQUI
OG0001620	LOC108026913|XP_016953611.1|DBIA	LOC6053699|XP_038111510.1|CQUI
OG0001621	LOC108036301|XP_016967801.1|DBIA	LOC6047973|XP_038111062.1|CQUI
OG0001622	LOC108023193|XP_016947933.1|DBIA	LOC6052415|XP_038108162.1|CQUI, LOC6033089|XP_038116420.1|CQUI
OG0001623	LOC108029132|XP_016956744.1|DBIA	LOC6033347|XP_001843810.2|CQUI
OG0001624	LOC108033837|XP_016963953.1|DBIA	LOC6032136|XP_001842790.2|CQUI
OG0001625	LOC108033916|XP_016964076.1|DBIA	LOC6032148|XP_038113764.1|CQUI
OG0001626	LOC108036806|XP_016968642.1|DBIA	LOC6042208|XP_001851349.1|CQUI
OG0001627	LOC108031695|XP_016960841.1|DBIA	LOC6045488|XP_038122368.1|CQUI, LOC6038139|XP_001847974.1|CQUI
OG0001628	LOC108025174|XP_016950941.1|DBIA	LOC6033095|XP_038111732.1|CQUI
OG0001630	LOC108026314|XP_016952690.1|DBIA	LOC6039823|XP_038117663.1|CQUI
OG0001631	LOC108032927|XP_016962485.1|DBIA	LOC6046005|XP_038120722.1|CQUI
OG0001632	LOC108032620|XP_016962047.1|DBIA	LOC6043429|XP_038116389.1|CQUI
OG0001633	LOC108024627|XP_016950156.1|DBIA	LOC6053368|XP_001869468.1|CQUI
OG0001635	LOC108025053|XP_016950799.1|DBIA	LOC6037793|XP_038115973.1|CQUI, LOC6037794|XP_038119882.1|CQUI
OG0001636	LOC108027058|XP_016953756.1|DBIA	LOC6040818|XP_038121776.1|CQUI, LOC6037782|XP_038121472.1|CQUI
OG0001637	LOC108031606|XP_016960676.1|DBIA	LOC6043581|XP_001860242.2|CQUI
OG0001638	LOC108023518|XP_016948554.1|DBIA	LOC6033998|XP_001844385.2|CQUI
OG0001639	LOC108030943|XP_016959630.1|DBIA	LOC6041876|XP_001851074.2|CQUI
OG0001640	LOC108027324|XP_016954220.1|DBIA	LOC6046196|XP_001863427.1|CQUI
OG0001641	LOC108025068|XP_016950814.1|DBIA	LOC119767400|XP_038111848.1|CQUI, LOC6039957|XP_001849450.1|CQUI
OG0001642	LOC108024045|XP_016949310.1|DBIA	LOC119768029|XP_038114244.1|CQUI
OG0001643	LOC108036767|XP_016968596.1|DBIA	LOC6047363|XP_038112326.1|CQUI
OG0001644	LOC108028766|XP_016956230.1|DBIA	LOC6053964|XP_038112903.1|CQUI
OG0001645	LOC108022746|XP_016947326.1|DBIA	LOC6038116|XP_038112719.1|CQUI
OG0001646	LOC108022856|XP_016947519.1|DBIA	LOC6037723|XP_038106396.1|CQUI
OG0001647	LOC108030033|XP_016958082.1|DBIA	LOC6037737|XP_038109785.1|CQUI
OG0001648	LOC108035064|XP_016965942.1|DBIA	LOC6040102|XP_038112402.1|CQUI
OG0001649	LOC108036527|XP_016968234.1|DBIA	LOC6048211|XP_038112527.1|CQUI
OG0001650	LOC108036522|XP_016968222.1|DBIA	LOC6031714|XP_038108789.1|CQUI
OG0001651	LOC108026813|XP_016953467.1|DBIA	LOC6041652|XP_038107260.1|CQUI, LOC6043155|XP_038107430.1|CQUI
OG0001652	LOC108028564|XP_016955959.1|DBIA	LOC6038348|XP_001848163.2|CQUI
OG0001653	LOC108030847|XP_016959474.1|DBIA	LOC6040184|XP_038112148.1|CQUI
OG0001654	LOC108022511|XP_016946969.1|DBIA	LOC6043055|XP_001855187.2|CQUI
OG0001655	LOC108036320|XP_016967822.1|DBIA	LOC6040170|XP_038118838.1|CQUI, LOC6049138|XP_001865945.2|CQUI
OG0001656	LOC108027688|XP_016954725.1|DBIA	LOC6051216|XP_038107612.1|CQUI
OG0001657	LOC108030683|XP_016959205.1|DBIA	LOC6052468|XP_038112062.1|CQUI
OG0001658	LOC108035338|XP_016966412.1|DBIA	LOC6047164|XP_038111356.1|CQUI
OG0001659	LOC108035167|XP_016966118.1|DBIA, LOC108034392|XP_016964763.1|DBIA	LOC6037205|XP_038111675.1|CQUI
OG0001660	LOC108027851|XP_016954939.1|DBIA	LOC6034452|XP_038110838.1|CQUI
OG0001661	LOC108032252|XP_016961606.1|DBIA	LOC6035035|XP_001845278.1|CQUI
OG0001665	LOC108022143|XP_016946474.1|DBIA	LOC119766918|XP_038109322.1|CQUI
OG0001666	LOC108034694|XP_016965127.1|DBIA	LOC6041378|XP_001850642.2|CQUI
OG0001678	LOC108023441|XP_016948419.1|DBIA	LOC6040414|XP_038104840.1|CQUI
OG0001680	LOC108022023|XP_016946357.1|DBIA	LOC6045214|XP_001862604.2|CQUI
OG0001681	LOC108023732|XP_016948858.1|DBIA	LOC6052447|XP_038121734.1|CQUI
OG0001682	LOC108023169|XP_016947900.1|DBIA	LOC6041755|XP_038105185.1|CQUI
OG0001683	LOC108036116|XP_016967584.1|DBIA	LOC6038194|XP_001848024.2|CQUI, LOC6034883|XP_038108971.1|CQUI
OG0001684	LOC108036003|XP_016967386.1|DBIA	LOC6047707|XP_038112375.1|CQUI
OG0001685	LOC108034222|XP_016964553.1|DBIA	LOC6032441|XP_001843038.1|CQUI, LOC6031862|XP_001842563.2|CQUI
OG0001686	LOC108035793|XP_016967021.1|DBIA	LOC6045350|XP_001862738.2|CQUI
OG0001687	LOC108023270|XP_016948044.1|DBIA	LOC6052845|XP_001869041.1|CQUI, LOC6040466|XP_038122912.1|CQUI
OG0001688	LOC108036164|XP_016967647.1|DBIA	LOC6048190|XP_001865144.2|CQUI
OG0001689	LOC108036230|XP_016967732.1|DBIA	LOC6048192|XP_001865146.2|CQUI
OG0001690	LOC108028341|XP_016955581.1|DBIA	LOC6040726|XP_001850079.1|CQUI
OG0001691	LOC108036811|XP_016968649.1|DBIA	LOC6039041|XP_001848719.1|CQUI
OG0001692	LOC108031466|XP_016960394.1|DBIA	LOC6047626|XP_038104729.1|CQUI
OG0001694	LOC108024696|XP_016950267.1|DBIA	LOC6045627|XP_038105482.1|CQUI, LOC6054003|XP_038113589.1|CQUI
OG0001695	LOC108030429|XP_016958805.1|DBIA	LOC6038271|XP_038107999.1|CQUI, LOC6034418|XP_001844736.1|CQUI
OG0001696	LOC108025039|XP_016950784.1|DBIA	LOC6034727|XP_038122578.1|CQUI
OG0001697	LOC108026039|XP_016952221.1|DBIA	LOC119765468|XP_038105276.1|CQUI
OG0001698	LOC108025775|XP_016951863.1|DBIA	LOC6031437|XP_038105157.1|CQUI
OG0001699	LOC108031278|XP_016960008.1|DBIA	LOC6045521|XP_038105211.1|CQUI
OG0001700	LOC108024538|XP_016949995.1|DBIA	LOC6033579|XP_001844007.2|CQUI, LOC6033580|XP_038121073.1|CQUI
OG0001701	LOC108027331|XP_016954232.1|DBIA	LOC6039306|XP_038104058.1|CQUI
OG0001702	LOC108034034|XP_016964272.1|DBIA	LOC6031800|XP_001842507.1|CQUI
OG0001703	LOC108032130|XP_016961452.1|DBIA	LOC6036490|XP_001846536.2|CQUI, LOC119765219|XP_038104576.1|CQUI
OG0001704	LOC108031113|XP_016959814.1|DBIA	LOC6036489|XP_038105371.1|CQUI, LOC119765234|XP_038104634.1|CQUI
OG0001705	LOC108025439|XP_016951419.1|DBIA	LOC6036505|XP_038105296.1|CQUI
OG0001706	LOC108026721|XP_016953324.1|DBIA	LOC6039889|XP_038104652.1|CQUI
OG0001707	LOC108024709|XP_016950289.1|DBIA	LOC6042423|XP_038104240.1|CQUI
OG0001708	LOC108031108|XP_016959807.1|DBIA	LOC6039909|XP_001849407.2|CQUI
OG0001709	LOC108035572|XP_016966732.1|DBIA	LOC6041726|XP_038122907.1|CQUI
OG0001710	LOC108032026|XP_016961325.1|DBIA	LOC6040133|XP_001849591.2|CQUI, LOC6040873|XP_001850203.1|CQUI
OG0001711	LOC108031591|XP_016960651.1|DBIA	LOC119766888|XP_038109163.1|CQUI, LOC6046294|XP_038106161.1|CQUI
OG0001712	LOC108026148|XP_016952371.1|DBIA	LOC6041358|XP_001850628.1|CQUI
OG0001713	LOC108024506|XP_016949941.1|DBIA	LOC6035505|XP_001845679.1|CQUI
OG0001714	LOC108032896|XP_016962423.1|DBIA	LOC6039666|XP_038122615.1|CQUI
OG0001715	LOC108033219|XP_016962971.1|DBIA	LOC6048329|XP_038118337.1|CQUI, LOC6040675|XP_038122584.1|CQUI
OG0001716	LOC108024046|XP_016949311.1|DBIA	LOC6035411|XP_001845604.1|CQUI
OG0001717	LOC108025272|XP_016951122.1|DBIA	LOC6045596|XP_038105790.1|CQUI
OG0001719	LOC108024647|XP_016950188.1|DBIA	LOC6040900|XP_038104586.1|CQUI
OG0001720	LOC108031036|XP_016959726.1|DBIA	LOC6040916|XP_038104970.1|CQUI
OG0001721	LOC108031250|XP_016959976.1|DBIA	LOC6036809|XP_001846803.2|CQUI, LOC6036808|XP_001846802.2|CQUI, LOC6036807|XP_001846801.2|CQUI
OG0001722	LOC108030587|XP_016959045.1|DBIA	LOC6032833|XP_001843370.1|CQUI
OG0001723	LOC108030716|XP_016959246.1|DBIA	LOC6050945|XP_001867458.1|CQUI
OG0001724	LOC108026674|XP_016953237.1|DBIA	LOC6052662|XP_038121953.1|CQUI
OG0001725	LOC108022797|XP_016947420.1|DBIA	LOC6041022|XP_038122386.1|CQUI
OG0001726	LOC108028467|XP_016955815.1|DBIA	LOC6049583|XP_038121941.1|CQUI
OG0001727	LOC108031835|XP_016961073.1|DBIA	LOC6035294|XP_001845514.2|CQUI
OG0001728	LOC108030284|XP_016958603.1|DBIA	LOC6049347|XP_038118815.1|CQUI
OG0001729	LOC108022443|XP_016946833.1|DBIA	LOC6049354|XP_038118662.1|CQUI
OG0001730	LOC108034021|XP_016964245.1|DBIA	LOC6041179|XP_038117743.1|CQUI, LOC6041180|XP_038117741.1|CQUI
OG0001732	LOC108021918|XP_016946234.1|DBIA	LOC6052396|XP_001868677.2|CQUI, LOC119767123|XP_038110744.1|CQUI, LOC6031836|XP_038117068.1|CQUI, LOC6044964|XP_001862389.2|CQUI
OG0001733	LOC108026785|XP_016953433.1|DBIA	LOC6043697|XP_001861323.2|CQUI
OG0001734	LOC108036590|XP_016968338.1|DBIA	LOC6043698|XP_038117261.1|CQUI
OG0001735	LOC108028001|XP_016955118.1|DBIA	LOC6040583|XP_001849963.2|CQUI
OG0001736	LOC108030442|XP_016958823.1|DBIA	LOC6048738|XP_001865614.2|CQUI
OG0001737	LOC108022601|XP_016947124.1|DBIA	LOC6037311|XP_038115534.1|CQUI
OG0001739	LOC108021984|XP_016946313.1|DBIA	LOC6041340|XP_001850617.1|CQUI
OG0001740	LOC108022477|XP_016946917.1|DBIA	LOC6036294|XP_038116515.1|CQUI
OG0001742	LOC108022205|XP_016946548.1|DBIA	LOC6036265|XP_001846332.2|CQUI
OG0001743	LOC108035565|XP_016966722.1|DBIA, LOC108027515|XP_016954447.1|DBIA	LOC6036262|XP_038119186.1|CQUI
OG0001744	LOC108030081|XP_016958203.1|DBIA	LOC6054588|XP_038121964.1|CQUI
OG0001745	LOC108026609|XP_016953077.1|DBIA	LOC119769222|XP_038117074.1|CQUI, LOC6038595|XP_038118253.1|CQUI, LOC6038593|XP_038118254.1|CQUI
OG0001746	LOC108035663|XP_016966860.1|DBIA	LOC6036558|XP_001846598.2|CQUI
OG0001747	LOC108022572|XP_016947065.1|DBIA	LOC6036201|XP_038120017.1|CQUI
OG0001748	LOC108028159|XP_016955310.1|DBIA	LOC6033564|XP_038117165.1|CQUI
OG0001749	LOC108022933|XP_016947634.1|DBIA	LOC6036422|XP_001846474.1|CQUI
OG0001750	LOC108022930|XP_016947632.1|DBIA	LOC6036421|XP_038119048.1|CQUI
OG0001751	LOC108034998|XP_016965826.1|DBIA	LOC6042855|XP_038114678.1|CQUI
OG0001752	LOC108028148|XP_016955294.1|DBIA	LOC6040996|XP_038119438.1|CQUI
OG0001753	LOC108035175|XP_016966129.1|DBIA	LOC6054690|XP_038115069.1|CQUI, LOC6031315|XP_038115068.1|CQUI
OG0001754	LOC108029721|XP_016957688.1|DBIA	LOC6050843|XP_001867373.2|CQUI
OG0001755	LOC108034793|XP_016965266.1|DBIA	LOC6052250|XP_038120707.1|CQUI
OG0001756	LOC108036472|XP_016968138.1|DBIA	LOC6053151|XP_038114960.1|CQUI
OG0001757	LOC108029900|XP_016957880.1|DBIA	LOC6043790|XP_038121470.1|CQUI
OG0001758	LOC108034817|XP_016965352.1|DBIA	LOC6043689|XP_038120429.1|CQUI
OG0001759	LOC108022486|XP_016946928.1|DBIA	LOC6033506|XP_001843947.2|CQUI
OG0001760	LOC108036442|XP_016968071.1|DBIA	LOC6053983|XP_001869974.2|CQUI
OG0001761	LOC108026786|XP_016953434.1|DBIA	LOC6030821|XP_038116016.1|CQUI
OG0001762	LOC108034139|XP_016964420.1|DBIA	LOC6032229|XP_038120484.1|CQUI, LOC119767059|XP_038110416.1|CQUI
OG0001763	LOC108033781|XP_016963872.1|DBIA	LOC6042603|XP_038108791.1|CQUI
OG0001764	LOC108025469|XP_016951466.1|DBIA	LOC6046458|XP_001863652.1|CQUI, LOC6047560|XP_001864605.2|CQUI
OG0001765	LOC108036328|XP_016967830.1|DBIA	LOC6051485|XP_038107849.1|CQUI
OG0001766	LOC108036725|XP_016968513.1|DBIA	LOC6032480|XP_038113756.1|CQUI
OG0001767	LOC108027934|XP_016955052.1|DBIA	LOC6038630|XP_038111107.1|CQUI
OG0001768	LOC108029278|XP_016956965.1|DBIA	LOC6043200|XP_001857537.1|CQUI
OG0001769	LOC108033372|XP_016963179.1|DBIA	LOC6032939|XP_038112351.1|CQUI
OG0001770	LOC108034105|XP_016964370.1|DBIA	LOC6031963|XP_001842639.2|CQUI, LOC6031964|XP_001842640.2|CQUI, LOC6031965|XP_001842641.2|CQUI
OG0001771	LOC108029290|XP_016956977.1|DBIA	LOC6036359|XP_001846418.2|CQUI
OG0001772	LOC108034077|XP_016964328.1|DBIA	LOC6037387|XP_001847305.2|CQUI
OG0001774	LOC108023018|XP_016947742.1|DBIA	LOC6050045|XP_038113995.1|CQUI
OG0001776	LOC108033887|XP_016964022.1|DBIA	LOC6031792|XP_001842500.2|CQUI
OG0001777	LOC108033766|XP_016963848.1|DBIA	LOC6038084|XP_038107632.1|CQUI
OG0001778	LOC108033660|XP_016963586.1|DBIA	LOC6048084|XP_038107441.1|CQUI
OG0001779	LOC108034613|XP_016965040.1|DBIA	LOC6038075|XP_038113585.1|CQUI
OG0001781	LOC108032705|XP_016962172.1|DBIA	LOC6041564|XP_001850809.2|CQUI
OG0001782	LOC108032514|XP_016961834.1|DBIA	LOC6042229|XP_038107954.1|CQUI
OG0001783	LOC108036807|XP_016968643.1|DBIA	LOC6031827|XP_038111291.1|CQUI
OG0001784	LOC108027767|XP_016954818.1|DBIA	LOC6041615|XP_038107354.1|CQUI
OG0001785	LOC108036331|XP_016967855.1|DBIA	LOC6042128|XP_038111879.1|CQUI
OG0001786	LOC108034209|XP_016964530.1|DBIA	LOC6042125|XP_038111657.1|CQUI
OG0001787	LOC108033851|XP_016963976.1|DBIA	LOC6040864|XP_038108373.1|CQUI
OG0001789	LOC108022915|XP_016947611.1|DBIA	LOC6048506|XP_001865416.1|CQUI
OG0001790	LOC108034326|XP_016964689.1|DBIA	LOC6041779|XP_001850996.1|CQUI
OG0001791	LOC108030111|XP_016958294.1|DBIA	LOC6034040|XP_001844420.1|CQUI, LOC6043078|XP_038108346.1|CQUI
OG0001792	LOC108034080|XP_016964332.1|DBIA	LOC6045612|XP_038111898.1|CQUI
OG0001793	LOC108036388|XP_016967982.1|DBIA	LOC6046544|XP_038112495.1|CQUI
OG0001794	LOC108033661|XP_016963587.1|DBIA	LOC6036321|XP_038109201.1|CQUI
OG0001795	LOC108033591|XP_016963426.1|DBIA	LOC6047491|XP_038109664.1|CQUI
OG0001797	LOC108035991|XP_016967340.1|DBIA	LOC6047551|XP_038118672.1|CQUI, LOC6050873|XP_038122154.1|CQUI
OG0001798	LOC108022241|XP_016946588.1|DBIA	LOC6033088|XP_001843587.1|CQUI
OG0001799	LOC108027486|XP_016954419.1|DBIA, LOC108027494|XP_016954427.1|DBIA	LOC6043563|XP_001859940.2|CQUI
OG0001800	LOC108034257|XP_016964602.1|DBIA	LOC6051493|XP_038117999.1|CQUI
OG0001801	LOC108035550|XP_016966708.1|DBIA	LOC6049899|XP_038119313.1|CQUI
OG0001802	LOC108031794|XP_016961001.1|DBIA	LOC119770526|XP_038121485.1|CQUI, LOC6046222|XP_001863451.2|CQUI
OG0001803	LOC108031912|XP_016961169.1|DBIA	LOC6039393|XP_001849006.2|CQUI
OG0001804	LOC108027290|XP_016954169.1|DBIA	LOC6053879|XP_038114581.1|CQUI
OG0001805	LOC108034743|XP_016965179.1|DBIA	LOC6052240|XP_001868538.2|CQUI
OG0001806	LOC108031393|XP_016960247.1|DBIA	LOC6032501|XP_001843089.2|CQUI
OG0001808	LOC108024526|XP_016949978.1|DBIA	LOC6039490|XP_038115956.1|CQUI
OG0001809	LOC108032917|XP_016962469.1|DBIA	LOC6046894|XP_038121868.1|CQUI
OG0001810	LOC108031180|XP_016959889.1|DBIA	LOC119767837|XP_038113417.1|CQUI, LOC6048710|XP_038115683.1|CQUI, LOC6042778|XP_038119753.1|CQUI
OG0001811	LOC108029783|XP_016957782.1|DBIA	LOC6052426|XP_038121257.1|CQUI
OG0001812	LOC108024145|XP_016949422.1|DBIA	LOC6033997|XP_001844384.1|CQUI
OG0001813	LOC108031361|XP_016960128.1|DBIA	LOC6045837|XP_038108395.1|CQUI
OG0001814	LOC108027193|XP_016953985.1|DBIA	LOC6042171|XP_001851318.2|CQUI
OG0001815	LOC108027203|XP_016954001.1|DBIA	LOC6052975|XP_038122237.1|CQUI
OG0001816	LOC108029670|XP_016957600.1|DBIA	LOC6039946|XP_001849441.1|CQUI
OG0001817	LOC108036352|XP_016967914.1|DBIA	LOC6033778|XP_038113959.1|CQUI
