Orthogroup	DSUB.longest_only	DPER.longest_only
OG0002928	LOC117901649|XP_034668377.1|DSUB	LOC6588864|XP_002015313.1|DPER
OG0002929	LOC117902478|XP_034669779.1|DSUB	LOC6589504|XP_002014594.1|DPER
OG0002930	LOC117901695|XP_034668449.1|DSUB	LOC6602214|XP_002027252.1|DPER
OG0002931	LOC117899963|XP_034666009.1|DSUB	LOC6593431|XP_026843173.1|DPER
OG0002932	LOC117892346|XP_034654436.1|DSUB	LOC6590521|XP_002016450.1|DPER
OG0002933	LOC117891669|XP_034653126.1|DSUB	LOC6593016|XP_026841854.1|DPER
OG0002934	LOC117892021|XP_034653808.1|DSUB	LOC6592604|XP_002018519.1|DPER
OG0002935	LOC117901380|XP_034667996.1|DSUB	LOC6596610|XP_026843130.1|DPER
OG0002936	LOC117891867|XP_034653520.1|DSUB	LOC6592867|XP_002018534.1|DPER
OG0002937	LOC117890226|XP_034650855.1|DSUB	LOC6590912|XP_026842126.1|DPER
OG0002938	LOC117901666|XP_034668398.1|DSUB	LOC6595652|XP_002020776.1|DPER
OG0002939	LOC117890787|XP_034651753.1|DSUB	LOC6593008|XP_002018460.1|DPER
OG0002940	LOC117898520|XP_034663877.1|DSUB	LOC6594219|XP_002019454.1|DPER
OG0002941	LOC117901860|XP_034668706.1|DSUB	LOC6597970|XP_002023108.1|DPER
OG0002942	LOC117902700|XP_034670137.1|DSUB	LOC6596453|XP_002021623.1|DPER
OG0002943	LOC117901297|XP_034667882.1|DSUB	LOC6597954|XP_026842931.1|DPER
OG0002944	LOC117901305|XP_034667904.1|DSUB	LOC6597953|XP_002023156.1|DPER
OG0002945	LOC117902065|XP_034669031.1|DSUB	LOC6596495|XP_026843209.1|DPER, LOC6589337|XP_026844866.1|DPER
OG0002946	LOC117890023|XP_034650528.1|DSUB	LOC6590699|XP_026840701.1|DPER
OG0002947	LOC117900703|XP_034667047.1|DSUB	LOC6593406|XP_026843668.1|DPER
OG0002948	LOC117893887|XP_034656550.1|DSUB	LOC6596055|XP_002021212.1|DPER
OG0002949	LOC117893865|XP_034656526.1|DSUB	LOC6601923|XP_026848504.1|DPER
OG0002950	LOC117901823|XP_034668642.1|DSUB	LOC6593504|XP_002019145.1|DPER, LOC113565615|XP_026843876.1|DPER
OG0002951	LOC117902379|XP_034669589.1|DSUB	LOC6589674|XP_002014398.1|DPER
OG0002952	LOC117902218|XP_034669342.1|DSUB	LOC6596355|XP_002021493.1|DPER
OG0002953	LOC117900138|XP_034666256.1|DSUB	LOC6602424|XP_026843636.1|DPER
OG0002954	LOC117901859|XP_034668705.1|DSUB	LOC6597971|XP_002023109.1|DPER
OG0002955	LOC117890770|XP_034651730.1|DSUB	LOC6590866|XP_002016115.1|DPER
OG0002956	LOC117889970|XP_034650427.1|DSUB	LOC6601579|XP_026841295.1|DPER
OG0002957	LOC117891807|XP_034653380.1|DSUB	LOC6592980|XP_002018030.1|DPER
OG0002958	LOC117902653|XP_034670070.1|DSUB	LOC6596452|XP_002021622.1|DPER
OG0002959	LOC117900523|XP_034666812.1|DSUB	LOC6596435|XP_026843474.1|DPER
OG0002960	LOC117893948|XP_034656629.1|DSUB	LOC6600991|XP_002026177.1|DPER
OG0002961	LOC117890698|XP_034651598.1|DSUB	LOC6600883|XP_026841286.1|DPER
OG0002962	LOC117901300|XP_034667896.1|DSUB	LOC6597959|XP_002023162.1|DPER
OG0002963	LOC117900543|XP_034666832.1|DSUB	LOC113565372|XP_026842927.1|DPER
OG0002964	LOC117891769|XP_034653309.1|DSUB	LOC6592851|XP_026841415.1|DPER
OG0002965	LOC117900784|XP_034667156.1|DSUB	LOC6589305|XP_026844342.1|DPER
OG0002966	LOC117902492|XP_034669806.1|DSUB	LOC6593933|XP_002019262.2|DPER
OG0002967	LOC117892946|XP_034655159.1|DSUB	LOC6600566|XP_026847604.1|DPER
OG0002968	LOC117892947|XP_034655160.1|DSUB	LOC6600567|XP_002025685.1|DPER
OG0002969	LOC117901941|XP_034668802.1|DSUB	LOC6588982|XP_026844383.1|DPER
OG0002970	LOC117900625|XP_034666945.1|DSUB	LOC6589316|XP_002014529.1|DPER
OG0002971	LOC117901033|XP_034667525.1|DSUB	LOC6591927|XP_002017429.1|DPER, LOC6593537|XP_026843765.1|DPER
OG0002972	LOC117899323|XP_034665148.1|DSUB	LOC6594719|XP_002019404.1|DPER
OG0002973	LOC117892345|XP_034654434.1|DSUB	LOC6591130|XP_026841779.1|DPER
OG0002974	LOC117893185|XP_034655569.1|DSUB	LOC6600543|XP_002025697.1|DPER
OG0002975	LOC117901829|XP_034668650.1|DSUB	LOC6589360|XP_026844417.1|DPER
OG0002976	LOC117902751|XP_034671027.1|DSUB	LOC6597543|XP_002022673.1|DPER
OG0002977	LOC117890689|XP_034651567.1|DSUB	LOC6590783|XP_026842544.1|DPER
OG0002978	LOC117890067|XP_034650600.1|DSUB	LOC6590014|XP_002016568.1|DPER
OG0002979	LOC117891776|XP_034653333.1|DSUB	LOC6592848|XP_002018275.1|DPER
OG0002980	LOC117902563|XP_034669895.1|DSUB	LOC6593607|XP_002018662.1|DPER
OG0002981	LOC117901313|XP_034667914.1|DSUB	LOC113565409|XP_026843104.1|DPER
OG0002982	LOC117900065|XP_034666160.1|DSUB	LOC6598110|XP_002023251.2|DPER
OG0002984	LOC117895011|XP_034658252.1|DSUB	LOC6599571|XP_026849552.1|DPER
OG0002985	LOC117902920|XP_034670385.1|DSUB	LOC6602002|XP_002027055.1|DPER
OG0002986	LOC117902396|XP_034669613.1|DSUB	LOC6589331|XP_002014356.1|DPER
OG0002987	LOC117901181|XP_034667725.1|DSUB	LOC6596404|XP_026843371.1|DPER
OG0002988	LOC117900116|XP_034666232.1|DSUB	LOC6595453|XP_002020589.2|DPER
OG0002989	LOC117893716|XP_034656295.1|DSUB	LOC6598972|XP_002024060.1|DPER
OG0002990	LOC117902682|XP_034670106.1|DSUB	LOC6589269|XP_002015379.1|DPER
OG0002991	LOC117889899|XP_034650301.1|DSUB	LOC6603455|XP_026840742.1|DPER
OG0002992	LOC117902406|XP_034669641.1|DSUB	LOC6589347|XP_026844798.1|DPER
OG0002993	LOC117894966|XP_034658191.1|DSUB	LOC6599730|XP_002024835.1|DPER
OG0002994	LOC117901698|XP_034668451.1|DSUB	LOC6589394|XP_002014643.1|DPER, LOC113565903|XP_026845072.1|DPER
OG0002995	LOC117901705|XP_034668465.1|DSUB	LOC113565901|XP_026845070.1|DPER, LOC6589792|XP_002014639.1|DPER
OG0002996	LOC117896759|XP_034661124.1|DSUB	LOC6591333|XP_002016931.1|DPER
OG0002997	LOC117900203|XP_034666405.1|DSUB	LOC6598146|XP_026846124.1|DPER
OG0002998	LOC117903464|XP_034671401.1|DSUB	LOC6599219|XP_026848359.1|DPER
OG0002999	LOC117893777|XP_034656408.1|DSUB	LOC6604302|XP_002029216.2|DPER, LOC6602183|XP_002027223.2|DPER
OG0003000	LOC117897214|XP_034661814.1|DSUB	LOC6591464|XP_002016950.1|DPER
OG0003001	LOC117891217|XP_034652450.1|DSUB	LOC6593027|XP_002018220.1|DPER
OG0003002	LOC117895243|XP_034658645.1|DSUB	LOC6602996|XP_026849442.1|DPER
OG0003003	LOC117892251|XP_034654253.1|DSUB	LOC6592401|XP_026840861.1|DPER
OG0003004	LOC117898953|XP_034664578.1|DSUB	LOC6596704|XP_002021973.1|DPER
OG0003005	LOC117895623|XP_034659270.1|DSUB	LOC6602766|XP_002027777.2|DPER
OG0003006	LOC117896116|XP_034660062.1|DSUB	LOC6592030|XP_026851012.1|DPER
OG0003007	LOC117897424|XP_034662152.1|DSUB	LOC6592040|XP_026840736.1|DPER
OG0003008	LOC117897783|XP_034662723.1|DSUB	LOC6587990|XP_026847242.1|DPER
OG0003009	LOC117895471|XP_034659039.1|DSUB	LOC6604598|XP_026845745.1|DPER
OG0003010	LOC117890684|XP_034651558.1|DSUB	LOC6591096|XP_026841902.1|DPER
OG0003011	LOC117891089|XP_034652160.1|DSUB	LOC6592389|XP_026842536.1|DPER
OG0003012	LOC117898776|XP_034664302.1|DSUB	LOC6591642|XP_026849534.1|DPER
OG0003013	LOC117903797|XP_034672116.1|DSUB	LOC6597425|XP_026846567.1|DPER
OG0003014	LOC117893906|XP_034656588.1|DSUB	LOC6597716|XP_002022867.1|DPER
OG0003015	LOC117901426|XP_034668058.1|DSUB	LOC113566307|XP_026847169.1|DPER
OG0003016	LOC117893152|XP_034655503.1|DSUB	LOC6602275|XP_002027324.1|DPER
OG0003017	LOC117898031|XP_034663060.1|DSUB	LOC6591703|XP_002017274.1|DPER
OG0003018	LOC117899056|XP_034664714.1|DSUB	LOC6587909|XP_002014081.1|DPER
OG0003019	LOC117895663|XP_034659373.1|DSUB	LOC6599825|XP_026847245.1|DPER
OG0003020	LOC117899218|XP_034664982.1|DSUB	LOC6594016|XP_026850585.1|DPER, LOC6594098|XP_002019690.1|DPER
OG0003021	LOC117897306|XP_034661949.1|DSUB	LOC6594453|XP_026850322.1|DPER, LOC6594547|XP_002019919.1|DPER
OG0003022	LOC117895059|XP_034658330.1|DSUB	LOC6599708|XP_026847364.1|DPER
OG0003023	LOC117898727|XP_034664240.1|DSUB	LOC6597359|XP_026846511.1|DPER
OG0003024	LOC117893462|XP_034655972.1|DSUB	LOC6602273|XP_002027322.1|DPER
OG0003025	LOC117898014|XP_034663033.1|DSUB	LOC6591370|XP_002017255.1|DPER
OG0003026	LOC117897500|XP_034662281.1|DSUB	LOC6591371|XP_002017256.1|DPER
OG0003027	LOC117898525|XP_034663885.1|DSUB	LOC6594221|XP_002019456.1|DPER
OG0003028	LOC117893240|XP_034655690.1|DSUB	LOC6600472|XP_026847581.1|DPER
OG0003029	LOC117894721|XP_034657799.1|DSUB	LOC6601081|XP_002026074.1|DPER
OG0003030	LOC117898233|XP_034663362.1|DSUB	LOC6592046|XP_026851244.1|DPER, LOC6604439|XP_002029335.2|DPER
OG0003031	LOC117898781|XP_034664311.1|DSUB	LOC6597367|XP_002022408.2|DPER
OG0003032	LOC117900634|XP_034666954.1|DSUB	LOC6596420|XP_002021818.1|DPER
OG0003033	LOC117895370|XP_034658847.1|DSUB	LOC6600293|XP_002025347.1|DPER
OG0003034	LOC117895977|XP_034659827.1|DSUB	LOC6591904|XP_002017051.2|DPER
OG0003035	LOC117898851|XP_034664419.1|DSUB	LOC6594972|XP_002020491.1|DPER
OG0003036	LOC117891014|XP_034652063.1|DSUB	LOC6601624|XP_002026598.1|DPER
OG0003037	LOC117893145|XP_034655496.1|DSUB	LOC6597017|XP_026845371.1|DPER
OG0003038	LOC117890382|XP_034651073.1|DSUB	LOC6590193|XP_002015750.1|DPER
OG0003039	LOC117901529|XP_034668205.1|DSUB	LOC6589008|XP_002015146.1|DPER
OG0003040	LOC117894212|XP_034657018.1|DSUB	LOC6601818|XP_002026986.1|DPER
OG0003041	LOC117895228|XP_034658616.1|DSUB	LOC113566387|XP_026847530.1|DPER
OG0003042	LOC117895964|XP_034659810.1|DSUB	LOC6587305|XP_002013480.1|DPER
OG0003043	LOC117896590|XP_034660906.1|DSUB	LOC6594156|XP_002019395.1|DPER
OG0003044	LOC117892405|XP_034654522.1|DSUB	LOC6590106|XP_026842596.1|DPER
OG0003045	LOC117898752|XP_034664265.1|DSUB	LOC6597252|XP_002022372.2|DPER, LOC6591677|XP_002016892.1|DPER
OG0003046	LOC117899798|XP_034665971.1|DSUB	LOC6594170|XP_002019440.1|DPER
OG0003047	LOC117899801|XP_034665977.1|DSUB	LOC6594169|XP_002019439.1|DPER
OG0003048	LOC117891910|XP_034653623.1|DSUB	LOC6590996|XP_002016191.1|DPER
OG0003049	LOC117899673|XP_034665752.1|DSUB	LOC113566232|XP_026846791.1|DPER
OG0003050	LOC117897274|XP_034661893.1|DSUB	LOC6591496|XP_026850682.1|DPER
OG0003051	LOC117894052|XP_034656796.1|DSUB	LOC6600609|XP_002025598.1|DPER
OG0003052	LOC117897420|XP_034662145.1|DSUB	LOC6591972|XP_002017016.2|DPER
OG0003053	LOC117897911|XP_034662880.1|DSUB	LOC6594706|XP_002019561.2|DPER
OG0003054	LOC117897105|XP_034661641.1|DSUB	LOC6594708|XP_026850770.1|DPER
OG0003055	LOC117899064|XP_034664721.1|DSUB	LOC6595016|XP_026840118.1|DPER
OG0003056	LOC117893176|XP_034655555.1|DSUB	LOC6598214|XP_026846143.1|DPER
OG0003057	LOC117891344|XP_034652658.1|DSUB	LOC6591243|XP_026841230.1|DPER
OG0003058	LOC117890267|XP_034650917.1|DSUB	LOC6590417|XP_002016430.2|DPER
OG0003059	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB	LOC6597663|XP_026848955.1|DPER
OG0003060	LOC117890372|XP_034651059.1|DSUB	LOC6590370|XP_002015620.1|DPER
OG0003061	LOC117903838|XP_034672182.1|DSUB	LOC6597204|XP_002022612.1|DPER
OG0003062	LOC117896197|XP_034660184.1|DSUB	LOC6598851|XP_026845923.1|DPER
OG0003063	LOC117893129|XP_034655468.1|DSUB	LOC6601921|XP_026848590.1|DPER
OG0003064	LOC117898604|XP_034664045.1|DSUB	LOC6598603|XP_002023848.1|DPER
OG0003065	LOC117900077|XP_034666172.1|DSUB	LOC113565462|XP_026843323.1|DPER
OG0003066	LOC117899286|XP_034665086.1|DSUB	LOC6588418|XP_026841461.1|DPER
OG0003067	LOC117899420|XP_034665301.1|DSUB	LOC6594590|XP_026850852.1|DPER
OG0003068	LOC117896864|XP_034661284.1|DSUB	LOC6594714|XP_026850939.1|DPER
OG0003069	LOC117891736|XP_034653221.1|DSUB	LOC6592491|XP_002018396.2|DPER
OG0003070	LOC117901167|XP_034667710.1|DSUB	LOC6593375|XP_002019041.1|DPER
OG0003071	LOC117893497|XP_034656023.1|DSUB	LOC6596101|XP_002021254.2|DPER
OG0003072	LOC117898764|XP_034664285.1|DSUB	LOC6594051|XP_002019874.1|DPER
OG0003073	LOC117898767|XP_034664290.1|DSUB	LOC6594052|XP_002019875.1|DPER
OG0003074	LOC117900945|XP_034667405.1|DSUB	LOC6588812|XP_026844656.1|DPER
OG0003075	LOC117899638|XP_034665687.1|DSUB	LOC113565258|XP_026842890.1|DPER
OG0003076	LOC117893505|XP_034656034.1|DSUB	LOC6601976|XP_026849605.1|DPER
OG0003077	LOC117898571|XP_034663949.1|DSUB	LOC6594251|XP_026850277.1|DPER
OG0003078	LOC117898036|XP_034663083.1|DSUB	LOC6587796|XP_026847575.1|DPER
OG0003079	LOC117896837|XP_034661245.1|DSUB	LOC6594261|XP_026850250.1|DPER
OG0003080	LOC117897342|XP_034662007.1|DSUB	LOC6592183|XP_002017043.1|DPER
OG0003081	LOC117899780|XP_034665943.1|DSUB	LOC6594022|XP_002019720.1|DPER
OG0003082	LOC117898342|XP_034663563.1|DSUB	LOC6594571|XP_002019822.1|DPER
OG0003083	LOC117897847|XP_034662804.1|DSUB	LOC6591896|XP_026851230.1|DPER
OG0003084	LOC117897393|XP_034662095.1|DSUB	LOC6594632|XP_026850525.1|DPER
OG0003085	LOC117896447|XP_034660667.1|DSUB	LOC6594395|XP_002019485.1|DPER
OG0003086	LOC117898834|XP_034664393.1|DSUB	LOC6594537|XP_026840163.1|DPER
OG0003087	LOC117895716|XP_034659460.1|DSUB	LOC6602524|XP_026848750.1|DPER
OG0003088	LOC117898718|XP_034664226.1|DSUB	LOC6591797|XP_002017258.1|DPER
OG0003089	LOC117899549|XP_034665527.1|DSUB	LOC6598785|XP_026850868.1|DPER
OG0003090	LOC117896017|XP_034659915.1|DSUB	LOC6594847|XP_026850454.1|DPER
OG0003091	LOC117897608|XP_034662462.1|DSUB	LOC6594428|XP_002019760.1|DPER
OG0003092	LOC117896453|XP_034660674.1|DSUB	LOC6594321|XP_002019364.1|DPER
OG0003093	LOC117890719|XP_034651651.1|DSUB	LOC6600895|XP_002025959.1|DPER
OG0003094	LOC117897966|XP_034662969.1|DSUB	LOC6597699|XP_026846436.1|DPER
OG0003095	LOC117896030|XP_034659933.1|DSUB	LOC6602695|XP_002027722.1|DPER
OG0003096	LOC117891661|XP_034653108.1|DSUB	LOC6591165|XP_026841087.1|DPER
OG0003097	LOC117896975|XP_034661420.1|DSUB	LOC6594778|XP_002020532.1|DPER
OG0003098	LOC117900507|XP_034666795.1|DSUB	LOC6600154|XP_002025237.1|DPER
OG0003099	LOC117896109|XP_034660055.1|DSUB	LOC6591945|XP_002017312.1|DPER
OG0003100	LOC117897317|XP_034661971.1|DSUB	LOC6600432|XP_026848412.1|DPER
OG0003101	LOC117898510|XP_034663854.1|DSUB	LOC6594217|XP_026850592.1|DPER
OG0003102	LOC117897128|XP_034661672.1|DSUB	LOC6594315|XP_026851272.1|DPER
OG0003103	LOC117898341|XP_034663562.1|DSUB	LOC6594576|XP_002019827.1|DPER
OG0003104	LOC117894177|XP_034656973.1|DSUB	LOC6601493|XP_002026555.1|DPER
OG0003105	LOC117900434|XP_034666698.1|DSUB	LOC6596866|XP_002022070.1|DPER
OG0003106	LOC117889727|XP_034650040.1|DSUB	LOC6590022|XP_026840674.1|DPER
OG0003107	LOC117903806|XP_034672131.1|DSUB	LOC6602869|XP_002027904.2|DPER
OG0003108	LOC117890998|XP_034652037.1|DSUB	LOC6599297|XP_026848306.1|DPER
OG0003109	LOC117896259|XP_034660344.1|DSUB	LOC6598367|XP_002023442.1|DPER
OG0003110	LOC117892085|XP_034653966.1|DSUB	LOC6590457|XP_002015848.2|DPER
OG0003111	LOC117898649|XP_034664114.1|DSUB	LOC6599972|XP_026849242.1|DPER, LOC113565936|XP_026845097.1|DPER, LOC6599973|XP_002025162.2|DPER, LOC113565937|XP_026845098.1|DPER, LOC6604091|XP_026849198.1|DPER
OG0003112	LOC117896106|XP_034660050.1|DSUB	LOC6591529|XP_002017315.1|DPER
OG0003114	LOC117890529|XP_034651338.1|DSUB	LOC6592653|XP_026841312.1|DPER
OG0003115	LOC117891741|XP_034653227.1|DSUB	LOC6592487|XP_002018393.1|DPER
OG0003116	LOC117890968|XP_034651998.1|DSUB	LOC6592411|XP_026841635.1|DPER
OG0003117	LOC117895313|XP_034658765.1|DSUB	LOC6598965|XP_002024203.1|DPER
OG0003118	LOC117895477|XP_034659045.1|DSUB	LOC6602808|XP_026847782.1|DPER
OG0003119	LOC117895479|XP_034659049.1|DSUB	LOC6602827|XP_026847939.1|DPER
OG0003120	LOC117892170|XP_034654130.1|DSUB	LOC6590560|XP_026841387.1|DPER
OG0003121	LOC117900879|XP_034667301.1|DSUB	LOC6600727|XP_002025797.1|DPER
OG0003122	LOC117890273|XP_034650923.1|DSUB	LOC6592450|XP_026840791.1|DPER
OG0003123	LOC117894062|XP_034656806.1|DSUB	LOC6602318|XP_026848507.1|DPER
OG0003124	LOC117889996|XP_034650473.1|DSUB	LOC113565212|XP_026842514.1|DPER
OG0003125	LOC117895838|XP_034659670.1|DSUB	LOC6601967|XP_026849632.1|DPER
OG0003126	LOC117891932|XP_034653658.1|DSUB	LOC6590795|XP_002015419.2|DPER
OG0003127	LOC117891937|XP_034653671.1|DSUB	LOC6590796|XP_002015420.1|DPER
OG0003128	LOC117894812|XP_034657939.1|DSUB	LOC6599721|XP_026847438.1|DPER
OG0003129	LOC117891564|XP_034652974.1|DSUB	LOC6590515|XP_026842537.1|DPER
OG0003130	LOC117890931|XP_034651957.1|DSUB	LOC6601541|XP_002026688.2|DPER
OG0003131	LOC117892244|XP_034654247.1|DSUB	LOC6590094|XP_002015979.1|DPER
OG0003132	LOC117897932|XP_034662913.1|DSUB	LOC6588548|XP_026845030.1|DPER
OG0003133	LOC117889738|XP_034650053.1|DSUB	LOC6590422|XP_026840698.1|DPER
OG0003134	LOC117890460|XP_034651197.1|DSUB	LOC6603157|XP_002028172.1|DPER
OG0003135	LOC117894239|XP_034657051.1|DSUB	LOC6603355|XP_026848065.1|DPER
OG0003136	LOC117894813|XP_034657940.1|DSUB	LOC6602395|XP_026848521.1|DPER
OG0003137	LOC117891395|XP_034652728.1|DSUB	LOC6592572|XP_002017738.1|DPER
OG0003138	LOC117891156|XP_034652305.1|DSUB	LOC6590408|XP_002016590.2|DPER
OG0003139	LOC117895764|XP_034659529.1|DSUB	LOC6595782|XP_002021327.1|DPER
OG0003140	LOC117890578|XP_034651406.1|DSUB	LOC6590565|XP_026842293.1|DPER
OG0003141	LOC117890407|XP_034651109.1|DSUB	LOC6591292|XP_026841063.1|DPER
OG0003142	LOC117891250|XP_034652490.1|DSUB	LOC6592248|XP_026840676.1|DPER
OG0003143	LOC117894053|XP_034656797.1|DSUB	LOC6600610|XP_026847533.1|DPER
OG0003144	LOC117892655|XP_034654913.1|DSUB	LOC6590845|XP_026842667.1|DPER
OG0003145	LOC117891922|XP_034653637.1|DSUB	LOC6589995|XP_026841045.1|DPER
OG0003146	LOC117892527|XP_034654716.1|DSUB	LOC6602078|XP_002027156.1|DPER
OG0003147	LOC117893048|XP_034655316.1|DSUB	LOC6597089|XP_026845711.1|DPER
OG0003148	LOC117894691|XP_034657760.1|DSUB	LOC6595981|XP_002021047.1|DPER
OG0003149	LOC117894380|XP_034657279.1|DSUB	LOC6600688|XP_002025852.2|DPER
OG0003150	LOC117891743|XP_034653229.1|DSUB	LOC6601312|XP_026842295.1|DPER
OG0003151	LOC117899960|XP_034666006.1|DSUB	LOC6593399|XP_026842946.1|DPER
OG0003152	LOC117891333|XP_034652644.1|DSUB	LOC6592498|XP_002018400.1|DPER
OG0003153	LOC117891503|XP_034652884.1|DSUB	LOC6590541|XP_026841602.1|DPER
OG0003154	LOC117898973|XP_034664605.1|DSUB	LOC6592096|XP_002017030.2|DPER
OG0003155	LOC117891977|XP_034653743.1|DSUB	LOC6592347|XP_002018294.1|DPER
OG0003156	LOC117890889|XP_034651873.1|DSUB	LOC6590262|XP_026841408.1|DPER
OG0003157	LOC117901657|XP_034668387.1|DSUB	LOC6603925|XP_026843290.1|DPER
OG0003158	LOC117891293|XP_034652589.1|DSUB	LOC6600980|XP_002025878.1|DPER
OG0003159	LOC117890636|XP_034651474.1|DSUB	LOC6601632|XP_002026635.1|DPER
OG0003160	LOC117890112|XP_034650672.1|DSUB	LOC6601634|XP_026841608.1|DPER
OG0003161	LOC117890008|XP_034650496.1|DSUB	LOC6592831|XP_002017683.1|DPER
OG0003162	LOC117892406|XP_034654524.1|DSUB	LOC6590105|XP_002015661.1|DPER
OG0003163	LOC117895150|XP_034658478.1|DSUB	LOC6601025|XP_026849703.1|DPER, LOC6591614|XP_002017116.1|DPER
OG0003164	LOC117891370|XP_034652698.1|DSUB	LOC6601640|XP_002026599.2|DPER
OG0003165	LOC117892116|XP_034654025.1|DSUB	LOC6590835|XP_026842659.1|DPER
OG0003166	LOC117891124|XP_034652220.1|DSUB	LOC6592417|XP_002018062.1|DPER
OG0003167	LOC117892155|XP_034654099.1|DSUB	LOC113565103|XP_026841594.1|DPER
OG0003168	LOC117896227|XP_034660254.1|DSUB	LOC6594690|XP_026850783.1|DPER
OG0003169	LOC117901812|XP_034668617.1|DSUB	LOC6588775|XP_002015256.1|DPER
OG0003170	LOC117892114|XP_034654021.1|DSUB	LOC6590830|XP_026841804.1|DPER
OG0003171	LOC117890153|XP_034650734.1|DSUB	LOC6592227|XP_002018046.1|DPER
OG0003172	LOC117898775|XP_034664299.1|DSUB	LOC6591641|XP_026840721.1|DPER
OG0003173	LOC117897642|XP_034662509.1|DSUB	LOC6591765|XP_002017221.1|DPER
OG0003174	LOC117896489|XP_034660720.1|DSUB	LOC6591428|XP_002017486.1|DPER
OG0003175	LOC117891578|XP_034652993.1|DSUB	LOC6590503|XP_026841622.1|DPER
OG0003176	LOC117900052|XP_034666139.1|DSUB	LOC6589163|XP_002014894.1|DPER
OG0003177	LOC117890148|XP_034650728.1|DSUB	LOC6590202|XP_002015833.1|DPER
OG0003178	LOC117889990|XP_034650465.1|DSUB	LOC6590360|XP_002015840.1|DPER
OG0003179	LOC117890144|XP_034650724.1|DSUB	LOC6590357|XP_002015837.1|DPER
OG0003180	LOC117892193|XP_034654175.1|DSUB	LOC6600929|XP_002026033.1|DPER
OG0003181	LOC117891348|XP_034652669.1|DSUB	LOC6591246|XP_002015789.1|DPER
OG0003182	LOC117890271|XP_034650921.1|DSUB	LOC6592449|XP_002018299.1|DPER
OG0003183	LOC117890832|XP_034651805.1|DSUB	LOC6592753|XP_002017870.1|DPER
OG0003184	LOC117894603|XP_034657645.1|DSUB	LOC6600481|XP_002025672.2|DPER
OG0003185	LOC117891794|XP_034653357.1|DSUB	LOC6590537|XP_026842815.1|DPER
OG0003186	LOC117891640|XP_034653076.1|DSUB	LOC6590953|XP_026842881.1|DPER
OG0003187	LOC117902082|XP_034669066.1|DSUB	LOC6595508|XP_002020613.1|DPER
OG0003188	LOC117897354|XP_034662025.1|DSUB	LOC6594310|XP_026850249.1|DPER
OG0003189	LOC117895211|XP_034658593.1|DSUB	LOC113566559|XP_026848442.1|DPER, LOC113567015|XP_026850034.1|DPER, LOC113567163|XP_026850139.1|DPER
OG0003190	LOC117891874|XP_034653531.1|DSUB	LOC6590028|XP_002016207.1|DPER
OG0003191	LOC117895195|XP_034658567.1|DSUB	LOC6595960|XP_002021198.1|DPER
OG0003192	LOC117894871|XP_034658026.1|DSUB	LOC6595754|XP_026845219.1|DPER
OG0003193	LOC117900102|XP_034666213.1|DSUB	LOC6593702|XP_002018626.2|DPER
OG0003194	LOC117894163|XP_034656955.1|DSUB	LOC6597116|XP_026845447.1|DPER
OG0003195	LOC117898276|XP_034663422.1|DSUB	LOC6595719|XP_002020616.1|DPER
OG0003196	LOC117894406|XP_034657309.1|DSUB	LOC6599080|XP_026849023.1|DPER
OG0003197	LOC117895080|XP_034658361.1|DSUB	LOC6597120|XP_026845598.1|DPER
OG0003198	LOC117902600|XP_034670001.1|DSUB	LOC6593542|XP_002019132.1|DPER
OG0003199	LOC117894718|XP_034657793.1|DSUB	LOC6601104|XP_002026069.2|DPER
OG0003200	LOC117890472|XP_034651224.1|DSUB	LOC6592907|XP_026840843.1|DPER
OG0003201	LOC117891763|XP_034653277.1|DSUB	LOC6590977|XP_026842558.1|DPER
OG0003202	LOC117895294|XP_034658739.1|DSUB	LOC6599582|XP_026849526.1|DPER
OG0003203	LOC117890051|XP_034650562.1|DSUB	LOC6590481|XP_026841090.1|DPER
OG0003204	LOC117899087|XP_034664754.1|DSUB	LOC6591473|XP_026840997.1|DPER
OG0003205	LOC117890369|XP_034651055.1|DSUB	LOC6590371|XP_002015621.1|DPER
OG0003206	LOC117891432|XP_034652795.1|DSUB	LOC6592889|XP_002018208.1|DPER
OG0003207	LOC117896288|XP_034660393.1|DSUB	LOC6588629|XP_026840510.1|DPER
OG0003208	LOC117894109|XP_034656878.1|DSUB	LOC6599782|XP_002024869.2|DPER
OG0003209	LOC117891222|XP_034652458.1|DSUB	LOC6592833|XP_002017685.1|DPER
OG0003210	LOC117899590|XP_034665599.1|DSUB	LOC6594619|XP_002019842.1|DPER
OG0003211	LOC117891512|XP_034652897.1|DSUB	LOC6590543|XP_002016224.2|DPER
OG0003212	LOC117899096|XP_034664764.1|DSUB	LOC6591486|XP_002017380.1|DPER
OG0003213	LOC117890024|XP_034650529.1|DSUB	LOC6590698|XP_002016056.1|DPER
OG0003214	LOC117891819|XP_034653439.1|DSUB	LOC6592456|XP_026842310.1|DPER
OG0003215	LOC117892647|XP_034654893.1|DSUB	LOC6592535|XP_002018310.1|DPER
OG0003216	LOC117890185|XP_034650780.1|DSUB	LOC6592476|XP_026841193.1|DPER
OG0003217	LOC117891400|XP_034652734.1|DSUB	LOC113565061|XP_026841104.1|DPER
OG0003218	LOC117894070|XP_034656814.1|DSUB	LOC6595749|XP_026845552.1|DPER
