Orthogroup	DSUB.longest_only	DHYD.longest_only
OG0000958	LOC117896006|XP_034659894.1|DSUB, LOC117890604|XP_034651434.1|DSUB	LOC111594026|XP_023162908.2|DHYD
OG0000959	LOC117899165|XP_034664914.1|DSUB, LOC117894949|XP_034658166.1|DSUB, LOC117893197|XP_034655603.1|DSUB	LOC111600161|XP_023171924.2|DHYD
OG0000961	LOC117895830|XP_034659658.1|DSUB	LOC111598098|XP_023168917.1|DHYD
OG0000961	LOC117895831|XP_034659659.1|DSUB	LOC111598095|XP_023168913.2|DHYD
OG0000963	LOC117903584|XP_034671694.1|DSUB	LOC111603160|XP_023176406.1|DHYD
OG0000964	LOC117890027|XP_034650533.1|DSUB	LOC111595516|XP_030082039.1|DHYD
OG0000965	LOC117903296|XP_034671116.1|DSUB	LOC111603225|XP_023176497.2|DHYD, LOC111603084|XP_023176311.2|DHYD
OG0000966	LOC117896371|XP_034660537.1|DSUB	LOC111592182|XP_023160016.1|DHYD
OG0000969	LOC117889954|XP_034650402.1|DSUB	LOC111592490|XP_023160482.1|DHYD
OG0000970	LOC117903646|XP_034671838.1|DSUB, LOC117898785|XP_034664313.1|DSUB	LOC111594966|XP_023164232.1|DHYD
OG0000971	LOC117901222|XP_034667783.1|DSUB	LOC111601135|XP_023173370.1|DHYD
OG0000972	LOC117894574|XP_034657603.1|DSUB	LOC111596947|XP_023167171.1|DHYD
OG0000973	LOC117894747|XP_034657849.1|DSUB, LOC117896890|XP_034661317.1|DSUB	LOC111601622|XP_023174058.1|DHYD
OG0000974	LOC117894194|XP_034657001.1|DSUB	LOC111597477|XP_023167994.2|DHYD
OG0000975	LOC117899575|XP_034665579.1|DSUB	LOC111604558|XP_023178420.1|DHYD
OG0000976	LOC117898190|XP_034663301.1|DSUB	LOC111597593|XP_023168161.2|DHYD
OG0000976	LOC117898195|XP_034663306.1|DSUB	LOC111597591|XP_023168158.2|DHYD
OG0000977	LOC117896515|XP_034660774.1|DSUB	LOC111602997|XP_030078749.1|DHYD
OG0000978	LOC117899594|XP_034665604.1|DSUB	LOC111593607|XP_023162236.1|DHYD
OG0000979	LOC117891730|XP_034653214.1|DSUB	LOC111595243|XP_023164649.1|DHYD
OG0000980	LOC117899223|XP_034664988.1|DSUB	LOC111597760|XP_023168382.2|DHYD
OG0000980	LOC117896612|XP_034660936.1|DSUB	LOC111603480|XP_023176839.2|DHYD
OG0000981	LOC117901848|XP_034668686.1|DSUB	LOC111603853|XP_023177418.1|DHYD
OG0000981	LOC117893210|XP_034655633.1|DSUB	LOC111593622|XP_023162262.1|DHYD
OG0000984	LOC117900484|XP_034666759.1|DSUB	LOC111595872|XP_030079231.1|DHYD, LOC111602342|XP_030079081.1|DHYD
OG0000986	LOC117901017|XP_034667506.1|DSUB	LOC111603921|XP_023177518.2|DHYD
OG0000988	LOC117902644|XP_034670060.1|DSUB	LOC111597315|XP_023167712.2|DHYD, LOC111593241|XP_023161662.2|DHYD, LOC111603766|XP_023177268.2|DHYD
OG0000990	LOC117898579|XP_034663997.1|DSUB	LOC111591970|XP_023159685.1|DHYD
OG0000991	LOC117903063|XP_034670703.1|DSUB	LOC111597532|XP_023168084.2|DHYD
OG0000992	LOC117897859|XP_034662823.1|DSUB	LOC111596603|XP_023166653.1|DHYD
OG0000993	LOC117898050|XP_034663100.1|DSUB, LOC117898049|XP_034663099.1|DSUB	LOC111594464|XP_023163532.2|DHYD
OG0000994	LOC117903722|XP_034671962.1|DSUB	LOC111596479|XP_023166504.1|DHYD
OG0000995	LOC117893385|XP_034655872.1|DSUB	LOC111601960|XP_023174602.2|DHYD
OG0000996	LOC117890036|XP_034650545.1|DSUB	LOC111603111|XP_023176348.2|DHYD, LOC111603350|XP_023176667.1|DHYD
OG0000997	LOC117892676|XP_034654965.1|DSUB	LOC115483382|XP_030080965.1|DHYD
OG0000998	LOC117895560|XP_034659160.1|DSUB	LOC111601079|XP_023173274.2|DHYD, LOC111601016|XP_030079456.1|DHYD
OG0000999	LOC117891704|XP_034653192.1|DSUB	LOC111604040|XP_023177663.1|DHYD
OG0001000	LOC117889783|XP_034650141.1|DSUB	LOC111599998|XP_023171666.2|DHYD
OG0001001	LOC117892455|XP_034654595.1|DSUB	LOC111600889|XP_023172994.2|DHYD
OG0001002	LOC117900490|XP_034666769.1|DSUB	LOC111595595|XP_023165176.2|DHYD
OG0001003	LOC117896070|XP_034659984.1|DSUB	LOC111598583|XP_023169657.1|DHYD
OG0001004	LOC117896454|XP_034660675.1|DSUB	LOC111593325|XP_023161802.1|DHYD
OG0001005	LOC117895386|XP_034658902.1|DSUB	LOC111596807|XP_023166936.1|DHYD
OG0001006	LOC117894848|XP_034657994.1|DSUB	LOC111605737|XP_023180206.1|DHYD
OG0001008	LOC117889617|XP_034649932.1|DSUB	LOC111598835|XP_023170040.1|DHYD
OG0001009	LOC117898746|XP_034664259.1|DSUB, LOC117897638|XP_034662504.1|DSUB	LOC111595166|XP_023164514.1|DHYD
OG0001010	LOC117900694|XP_034667037.1|DSUB	LOC111596003|XP_023165776.2|DHYD
OG0001011	LOC117903396|XP_034671273.1|DSUB	LOC111593004|XP_023161300.2|DHYD
OG0001011	LOC117900796|XP_034667169.1|DSUB	LOC111594212|XP_023163178.1|DHYD
OG0001012	LOC117891149|XP_034652297.1|DSUB, LOC117891254|XP_034652520.1|DSUB	LOC115482746|XP_030079685.1|DHYD, LOC111604690|XP_023178629.2|DHYD
OG0001013	LOC117894761|XP_034657870.1|DSUB	LOC111600953|XP_023173098.2|DHYD
OG0001014	LOC117894826|XP_034657965.1|DSUB	LOC111604441|XP_023178279.2|DHYD
OG0001014	LOC117895001|XP_034658239.1|DSUB	LOC111604456|XP_023178302.1|DHYD
OG0001015	LOC117901691|XP_034668439.1|DSUB	LOC111603364|XP_023176681.2|DHYD
OG0001015	LOC117889593|XP_034649898.1|DSUB	LOC111603365|XP_023176682.2|DHYD
OG0001016	LOC117899946|XP_034665992.1|DSUB	LOC111598998|XP_023170276.2|DHYD, LOC111603195|XP_023176451.2|DHYD
OG0001018	LOC117896799|XP_034661189.1|DSUB, LOC117893194|XP_034655594.1|DSUB, LOC117898729|XP_034664239.1|DSUB, LOC117893532|XP_034656069.1|DSUB	LOC111598071|XP_023168873.2|DHYD
OG0001019	LOC117899343|XP_034665186.1|DSUB	LOC111603273|XP_023176554.2|DHYD
OG0001020	LOC117903910|XP_034672310.1|DSUB	LOC111593037|XP_023161372.1|DHYD
OG0001021	LOC117902726|XP_034670185.1|DSUB	LOC111602188|XP_023174916.1|DHYD
OG0001022	LOC117903289|XP_034671107.1|DSUB	LOC111595966|XP_023165710.1|DHYD
OG0001024	LOC117899346|XP_034665189.1|DSUB	LOC111597763|XP_023168386.2|DHYD
OG0001025	LOC117894385|XP_034657282.1|DSUB	LOC111605185|XP_023179350.2|DHYD
OG0001026	LOC117891491|XP_034652862.1|DSUB	LOC111604784|XP_023178764.1|DHYD, LOC111595617|XP_023165191.2|DHYD
OG0001027	LOC117893805|XP_034656442.1|DSUB	LOC111592330|XP_023160224.2|DHYD
OG0001028	LOC117901903|XP_034668759.1|DSUB	LOC111601190|XP_023173437.1|DHYD
OG0001031	LOC117902440|XP_034669713.1|DSUB	LOC111592072|XP_023159847.2|DHYD
OG0001032	LOC117901697|XP_034668450.1|DSUB	LOC111600874|XP_030079107.1|DHYD
OG0001033	LOC117901163|XP_034667705.1|DSUB, LOC117894020|XP_034656750.1|DSUB	LOC111592151|XP_023159966.2|DHYD
OG0001034	LOC117892948|XP_034655161.1|DSUB	LOC111595151|XP_030081314.1|DHYD
OG0001035	LOC117890587|XP_034651418.1|DSUB	LOC111598445|XP_023169455.1|DHYD
OG0001035	LOC117890596|XP_034651429.1|DSUB	LOC111598450|XP_023169475.2|DHYD
OG0001036	LOC117893862|XP_034656527.1|DSUB	LOC111596586|XP_023166632.2|DHYD
OG0001036	LOC117896572|XP_034660863.1|DSUB	LOC111601315|XP_023173608.2|DHYD
OG0001037	LOC117894370|XP_034657263.1|DSUB, LOC117889764|XP_034650102.1|DSUB	LOC111597512|XP_023168049.2|DHYD
OG0001038	LOC117896726|XP_034661082.1|DSUB	LOC111602073|XP_023174765.1|DHYD
OG0001042	LOC117898162|XP_034663262.1|DSUB	LOC111601970|XP_023174611.1|DHYD
OG0001043	LOC117897824|XP_034662773.1|DSUB	LOC111601914|XP_023174529.2|DHYD
OG0001044	LOC117892658|XP_034654935.1|DSUB	LOC111604089|XP_023177752.2|DHYD
OG0001045	LOC117891081|XP_034652152.1|DSUB	LOC111602559|XP_023175483.1|DHYD
OG0001046	LOC117892254|XP_034654256.1|DSUB	LOC111597088|XP_023167391.1|DHYD
OG0001047	LOC117890831|XP_034651804.1|DSUB	LOC111594070|XP_023162977.1|DHYD
OG0001048	LOC117892034|XP_034653849.1|DSUB	LOC111601279|XP_023173565.2|DHYD
OG0001049	LOC117900405|XP_034666652.1|DSUB	LOC111602200|XP_023174939.2|DHYD
OG0001049	LOC117895855|XP_034659711.1|DSUB	LOC111599655|XP_030079633.1|DHYD
OG0001050	LOC117894035|XP_034656773.1|DSUB	LOC111592440|XP_023160392.2|DHYD
OG0001051	LOC117900143|XP_034666266.1|DSUB	LOC111594721|XP_023163919.2|DHYD
OG0001052	LOC117902345|XP_034669537.1|DSUB	LOC111598952|XP_023170204.1|DHYD
OG0001053	LOC117891625|XP_034653058.1|DSUB	LOC111591852|XP_023163555.2|DHYD
OG0001054	LOC117897522|XP_034662329.1|DSUB	LOC111599985|XP_023171651.2|DHYD
OG0001055	LOC117896584|XP_034660895.1|DSUB	LOC111592021|XP_023159781.2|DHYD, LOC111592004|XP_023159752.2|DHYD, LOC111592006|XP_023159756.2|DHYD
OG0001056	LOC117893363|XP_034655850.1|DSUB	LOC111596896|XP_023167150.1|DHYD
OG0001057	LOC117900137|XP_034666255.1|DSUB, LOC117900136|XP_034666253.1|DSUB	LOC111600362|XP_023172205.1|DHYD
OG0001058	LOC117903193|XP_034670971.1|DSUB	LOC111605028|XP_030079427.1|DHYD
OG0001059	LOC117894396|XP_034657289.1|DSUB	LOC111604425|XP_023178251.2|DHYD
OG0001060	LOC117892851|XP_034655083.1|DSUB, LOC117893038|XP_034655302.1|DSUB, LOC117896757|XP_034661123.1|DSUB, LOC117896283|XP_034660378.1|DSUB	LOC111600260|XP_023172076.1|DHYD
OG0001061	LOC117899174|XP_034664925.1|DSUB, LOC117899173|XP_034664923.1|DSUB	LOC111594432|XP_023163488.1|DHYD
OG0001062	LOC117897997|XP_034663016.1|DSUB	LOC111595680|XP_023165286.2|DHYD
OG0001063	LOC117891251|XP_034652505.1|DSUB	LOC111593389|XP_030079437.1|DHYD
OG0001064	LOC117903237|XP_034671031.1|DSUB	LOC111594001|XP_023162864.2|DHYD
OG0001065	LOC117894849|XP_034657996.1|DSUB, LOC117890391|XP_034651086.1|DSUB, LOC117889931|XP_034650353.1|DSUB, LOC117893362|XP_034655844.1|DSUB, LOC117889867|XP_034650265.1|DSUB	LOC111605410|XP_023179680.2|DHYD
OG0001066	LOC117897711|XP_034662628.1|DSUB	LOC111593450|XP_023161974.2|DHYD
OG0001067	LOC117901063|XP_034667566.1|DSUB	LOC111593661|XP_023162318.1|DHYD
OG0001068	LOC117893387|XP_034655873.1|DSUB	LOC111593101|XP_023161469.2|DHYD
OG0001068	LOC117893520|XP_034656051.1|DSUB	LOC111599264|XP_023170630.2|DHYD
OG0001069	LOC117890618|XP_034651449.1|DSUB	LOC111595482|XP_023165020.2|DHYD, LOC111593821|XP_023162625.2|DHYD
OG0001071	LOC117900969|XP_034667442.1|DSUB, LOC117901412|XP_034668038.1|DSUB	LOC111601858|XP_023174467.2|DHYD
OG0001072	LOC117894845|XP_034657992.1|DSUB	LOC111599818|XP_023171374.2|DHYD
OG0001073	LOC117896380|XP_034660552.1|DSUB	LOC111600626|XP_030080589.1|DHYD
OG0001074	LOC117891125|XP_034652221.1|DSUB	LOC111593856|XP_023162671.1|DHYD
OG0001075	LOC117895805|XP_034659617.1|DSUB	LOC111601572|XP_023173990.1|DHYD
OG0001077	LOC117897413|XP_034662131.1|DSUB	LOC111598600|XP_023169684.1|DHYD
OG0001078	LOC117900894|XP_034667320.1|DSUB	LOC111596168|XP_030080028.1|DHYD
OG0001079	LOC117895434|XP_034658979.1|DSUB	LOC111597427|XP_023167893.1|DHYD
OG0001080	LOC117895626|XP_034659271.1|DSUB	LOC111598791|XP_030081448.1|DHYD
OG0001081	LOC117898504|XP_034663848.1|DSUB	LOC111600630|XP_023172601.2|DHYD, LOC111597669|XP_023168261.1|DHYD
OG0001082	LOC117889829|XP_034650202.1|DSUB	LOC111602104|XP_023174810.1|DHYD
OG0001083	LOC117895332|XP_034658796.1|DSUB	LOC111601576|XP_023173995.2|DHYD
OG0001084	LOC117891060|XP_034652123.1|DSUB	LOC111597682|XP_023168280.2|DHYD
OG0001085	LOC117899249|XP_034665020.1|DSUB, LOC117899251|XP_034665026.1|DSUB, LOC117892141|XP_034654070.1|DSUB, LOC117890120|XP_034650686.1|DSUB, LOC117899253|XP_034665030.1|DSUB, LOC117896874|XP_034661294.1|DSUB	LOC111600887|XP_023172993.1|DHYD
OG0001086	LOC117891073|XP_034652141.1|DSUB	LOC111596988|XP_023167247.1|DHYD
OG0001087	LOC117901526|XP_034668192.1|DSUB	LOC111592652|XP_023160768.2|DHYD
OG0001088	LOC117894642|XP_034657705.1|DSUB	LOC111592741|XP_023160907.2|DHYD
OG0001089	LOC117894304|XP_034657161.1|DSUB	LOC111595304|XP_030079466.1|DHYD
OG0001090	LOC117894796|XP_034657916.1|DSUB	LOC111601573|XP_023173993.1|DHYD
OG0001092	LOC117901635|XP_034668356.1|DSUB	LOC115483323|XP_030080569.1|DHYD, LOC111599007|XP_023170289.1|DHYD
OG0001093	LOC117901798|XP_034668599.1|DSUB	LOC111600392|XP_030080539.1|DHYD
OG0001094	LOC117900966|XP_034667436.1|DSUB, LOC117900968|XP_034667440.1|DSUB	LOC111600412|XP_023172260.2|DHYD
OG0001095	LOC117901202|XP_034667747.1|DSUB	LOC111592309|XP_023160184.2|DHYD
OG0001096	LOC117900177|XP_034666313.1|DSUB	LOC111599308|XP_030079192.1|DHYD
OG0001097	LOC117902276|XP_034669435.1|DSUB	LOC111594654|XP_023163822.1|DHYD
OG0001098	LOC117892023|XP_034653809.1|DSUB	LOC111597703|XP_023168309.2|DHYD
OG0001098	LOC117895074|XP_034658354.1|DSUB	LOC111592787|XP_023160959.2|DHYD
OG0001099	LOC117894278|XP_034657125.1|DSUB	LOC111594368|XP_023163401.1|DHYD, LOC115483759|XP_030081864.1|DHYD, LOC111594386|XP_023163421.2|DHYD, LOC115483741|XP_030081845.1|DHYD
OG0001100	LOC117897810|XP_034662750.1|DSUB	LOC111598705|XP_023169861.1|DHYD
OG0001101	LOC117891853|XP_034653493.1|DSUB	LOC111600149|XP_023171899.2|DHYD
OG0001102	LOC117893877|XP_034656540.1|DSUB	LOC111603338|XP_023176643.1|DHYD
OG0001103	LOC117898590|XP_034664026.1|DSUB	LOC111598807|XP_023170001.2|DHYD
OG0001104	LOC117892556|XP_034654758.1|DSUB	LOC111593688|XP_023162355.1|DHYD, LOC111593069|XP_023161418.1|DHYD
OG0001105	LOC117898596|XP_034664037.1|DSUB	LOC111598167|XP_023169023.1|DHYD
OG0001108	LOC117897210|XP_034661805.1|DSUB, LOC117898916|XP_034664516.1|DSUB	LOC111593385|XP_023161871.1|DHYD
OG0001109	LOC117892731|XP_034655043.1|DSUB	LOC111600773|XP_023172821.2|DHYD
OG0001110	LOC117893348|XP_034655828.1|DSUB	LOC111600977|XP_023173128.1|DHYD
OG0001111	LOC117891289|XP_034652572.1|DSUB	LOC111604047|XP_030080920.1|DHYD
OG0001112	LOC117891206|XP_034652435.1|DSUB	LOC111593739|XP_023162503.1|DHYD
OG0001113	LOC117901064|XP_034667567.1|DSUB	LOC111593662|XP_023162319.1|DHYD
OG0001114	LOC117901948|XP_034668812.1|DSUB	LOC111601583|XP_023174009.2|DHYD, LOC111600880|XP_023172985.1|DHYD
OG0001115	LOC117901853|XP_034668696.1|DSUB	LOC111594238|XP_023163214.2|DHYD
OG0001116	LOC117892362|XP_034654463.1|DSUB	LOC111592426|XP_023160377.1|DHYD
OG0001116	LOC117892444|XP_034654577.1|DSUB	LOC111592400|XP_023160347.2|DHYD
OG0001117	LOC117893614|XP_034656182.1|DSUB, LOC117893458|XP_034655968.1|DSUB, LOC117893509|XP_034656039.1|DSUB	LOC111602196|XP_023174927.1|DHYD, LOC111602195|XP_023174925.2|DHYD, LOC111602376|XP_023175160.1|DHYD
OG0001118	LOC117889609|XP_034649924.1|DSUB	LOC111598674|XP_023169800.1|DHYD
OG0001119	LOC117897781|XP_034662720.1|DSUB	LOC111600815|XP_023172882.2|DHYD
OG0001120	LOC117896613|XP_034660937.1|DSUB	LOC111603481|XP_023176840.1|DHYD
OG0001121	LOC117891994|XP_034653765.1|DSUB	LOC111599992|XP_023171655.2|DHYD
OG0001122	LOC117894629|XP_034657685.1|DSUB	LOC111600480|XP_023172360.1|DHYD
OG0001124	LOC117899131|XP_034664818.1|DSUB	LOC111602574|XP_023175501.2|DHYD
OG0001125	LOC117897892|XP_034662861.1|DSUB	LOC111595023|XP_023164303.1|DHYD
OG0001126	LOC117895018|XP_034658261.1|DSUB	LOC111597752|XP_030081822.1|DHYD
OG0001127	LOC117894768|XP_034657877.1|DSUB	LOC111599226|XP_023170592.2|DHYD
OG0001128	LOC117891449|XP_034652819.1|DSUB	LOC111600760|XP_030080931.1|DHYD
OG0001129	LOC117902674|XP_034670094.1|DSUB	LOC111602234|XP_023174984.2|DHYD
OG0001130	LOC117902017|XP_034668956.1|DSUB	LOC111599968|XP_030080421.1|DHYD
OG0001131	LOC117903000|XP_034670619.1|DSUB	LOC111597653|XP_023168245.1|DHYD
OG0001133	LOC117901378|XP_034667985.1|DSUB	LOC111601132|XP_023173360.2|DHYD
OG0001134	LOC117890450|XP_034651179.1|DSUB	LOC111592837|XP_023161033.2|DHYD
OG0001135	LOC117897588|XP_034662432.1|DSUB	LOC111600096|XP_023171827.1|DHYD
OG0001136	LOC117897826|XP_034662770.1|DSUB	LOC115482750|XP_030078626.1|DHYD
OG0001137	LOC117899208|XP_034664971.1|DSUB	LOC111597404|XP_023167851.2|DHYD
OG0001138	LOC117895627|XP_034659272.1|DSUB	LOC111598792|XP_023169976.2|DHYD
OG0001140	LOC117898815|XP_034664367.1|DSUB	LOC111595910|XP_030080640.1|DHYD
OG0001141	LOC117898666|XP_034664132.1|DSUB	LOC111600757|XP_030080687.1|DHYD, LOC111600756|XP_023172803.2|DHYD
OG0001142	LOC117899018|XP_034664668.1|DSUB	LOC111600755|XP_023172802.1|DHYD
OG0001142	LOC117899754|XP_034665896.1|DSUB	LOC111600618|XP_023172588.1|DHYD
OG0001143	LOC117901969|XP_034668842.1|DSUB, LOC117891180|XP_034652397.1|DSUB, LOC117891371|XP_034652699.1|DSUB	LOC111603879|XP_023177460.1|DHYD, LOC115482934|XP_030079133.1|DHYD, LOC115482919|XP_030079076.1|DHYD
OG0001144	LOC117892549|XP_034654750.1|DSUB	LOC111593776|XP_023162566.1|DHYD
OG0001145	LOC117891389|XP_034652722.1|DSUB, LOC117891390|XP_034652724.1|DSUB	LOC111592121|XP_023159922.1|DHYD
OG0001146	LOC117902267|XP_034669417.1|DSUB, LOC117903181|XP_034670919.1|DSUB	LOC111591971|XP_023159686.1|DHYD
OG0001147	LOC117892052|XP_034653871.1|DSUB	LOC111593877|XP_023162710.2|DHYD
OG0001148	LOC117900596|XP_034666897.1|DSUB, LOC117900597|XP_034666898.1|DSUB	LOC111601643|XP_023174094.1|DHYD, LOC111601986|XP_023174642.2|DHYD
OG0001148	LOC117900934|XP_034667391.1|DSUB	LOC111599531|XP_030080371.1|DHYD, LOC111601431|XP_023173778.1|DHYD
OG0001149	LOC117893341|XP_034655822.1|DSUB	LOC115483420|XP_030081183.1|DHYD, LOC111593206|XP_023161618.2|DHYD, LOC115482954|XP_030079286.1|DHYD
OG0001150	LOC117889926|XP_034650343.1|DSUB	LOC111600745|XP_023172792.1|DHYD
OG0001151	LOC117896353|XP_034660520.1|DSUB	LOC111604225|XP_023177964.2|DHYD
OG0001152	LOC117897801|XP_034662741.1|DSUB, LOC117897800|XP_034662740.1|DSUB	LOC111594527|XP_023163628.2|DHYD
OG0001153	LOC117890907|XP_034651911.1|DSUB	LOC111600009|XP_030081198.1|DHYD
OG0001154	LOC117900982|XP_034667466.1|DSUB	LOC111603962|XP_030079111.1|DHYD
OG0001155	LOC117896430|XP_034660684.1|DSUB	LOC111596463|XP_023166482.2|DHYD
OG0001157	LOC117898870|XP_034664442.1|DSUB	LOC111594548|XP_023163669.1|DHYD
OG0001158	LOC117900114|XP_034666230.1|DSUB	LOC111599206|XP_023170570.1|DHYD
OG0001159	LOC117898154|XP_034663244.1|DSUB	LOC111592693|XP_030080752.1|DHYD
OG0001160	LOC117897386|XP_034662085.1|DSUB	LOC111594614|XP_023163768.2|DHYD
OG0001161	LOC117898676|XP_034664147.1|DSUB	LOC111600083|XP_023171794.2|DHYD
OG0001162	LOC117897158|XP_034661719.1|DSUB	LOC111593339|XP_023161817.2|DHYD
OG0001163	LOC117899689|XP_034665776.1|DSUB	LOC111605573|XP_023179925.1|DHYD
OG0001164	LOC117899331|XP_034665158.1|DSUB, LOC117896953|XP_034661388.1|DSUB	LOC111597817|XP_030080658.1|DHYD, LOC111597868|XP_023168561.2|DHYD
OG0001165	LOC117891574|XP_034652989.1|DSUB	LOC111603804|XP_030081287.1|DHYD
OG0001166	LOC117895585|XP_034659209.1|DSUB	LOC111597740|XP_030081127.1|DHYD
OG0001167	LOC117892352|XP_034654445.1|DSUB	LOC115483375|XP_030080950.1|DHYD, LOC111605713|XP_023180171.2|DHYD
OG0001168	LOC117890343|XP_034651024.1|DSUB	LOC111593970|XP_023162829.2|DHYD
OG0001169	LOC117899721|XP_034665835.1|DSUB	LOC111603108|XP_023176342.2|DHYD
OG0001170	LOC117897857|XP_034662821.1|DSUB	LOC111596600|XP_023166649.1|DHYD
OG0001171	LOC117895384|XP_034658898.1|DSUB	LOC111592753|XP_023160917.2|DHYD
OG0001172	LOC117891233|XP_034652469.1|DSUB	LOC111593825|XP_023162626.2|DHYD, LOC111593826|XP_023162627.2|DHYD
OG0001173	LOC117896394|XP_034660590.1|DSUB	LOC111594539|XP_023163648.1|DHYD
OG0001174	LOC117895249|XP_034658655.1|DSUB	LOC111595663|XP_030081816.1|DHYD
OG0001175	LOC117892253|XP_034654255.1|DSUB	LOC111597118|XP_023167446.1|DHYD
OG0001176	LOC117890729|XP_034651672.1|DSUB	LOC111593754|XP_023162524.2|DHYD
OG0001177	LOC117900308|XP_034666515.1|DSUB	LOC111595205|XP_023164572.2|DHYD
OG0001178	LOC117890628|XP_034651468.1|DSUB	LOC111602086|XP_030079710.1|DHYD
OG0001179	LOC117891594|XP_034653013.1|DSUB	LOC115483094|XP_030080062.1|DHYD, LOC115483093|XP_030080060.1|DHYD, LOC115483165|XP_030080185.1|DHYD, LOC115483167|XP_030080187.1|DHYD, LOC115483168|XP_030080188.1|DHYD, LOC115483166|XP_030080186.1|DHYD, LOC115482756|XP_030078542.1|DHYD, LOC115482762|XP_030078551.1|DHYD, LOC115483702|XP_030081630.1|DHYD, LOC115483701|XP_030081629.1|DHYD, LOC111605419|XP_023179699.2|DHYD
OG0001180	LOC117902917|XP_034670383.1|DSUB	LOC111598393|XP_023169381.1|DHYD
OG0001181	LOC117901868|XP_034668715.1|DSUB, LOC117901867|XP_034668714.1|DSUB, LOC117893533|XP_034656065.1|DSUB	LOC111595062|XP_023164384.2|DHYD
OG0001182	LOC117896712|XP_034661061.1|DSUB	LOC111605533|XP_023179860.2|DHYD
OG0001183	LOC117898417|XP_034663679.1|DSUB	LOC111593443|XP_023161963.1|DHYD, LOC111591867|XP_023159517.1|DHYD
OG0001184	LOC117897003|XP_034661455.1|DSUB	LOC111601341|XP_023173638.2|DHYD
OG0001186	LOC117900792|XP_034667163.1|DSUB	LOC111598852|XP_023170055.1|DHYD
OG0001186	LOC117899718|XP_034665828.1|DSUB	LOC111600673|XP_023172691.2|DHYD
OG0001187	LOC117891906|XP_034653620.1|DSUB	LOC111601199|XP_023173455.2|DHYD
OG0001188	LOC117891935|XP_034653668.1|DSUB	LOC111593081|XP_023161440.2|DHYD
OG0001189	LOC117891296|XP_034652593.1|DSUB	LOC111599728|XP_023171241.1|DHYD
OG0001190	LOC117897564|XP_034662399.1|DSUB	LOC111593646|XP_023162294.1|DHYD
OG0001191	LOC117902418|XP_034669663.1|DSUB	LOC111593152|XP_023161523.2|DHYD
OG0001192	LOC117900296|XP_034666499.1|DSUB	LOC111599526|XP_023170948.1|DHYD
OG0001193	LOC117896334|XP_034660465.1|DSUB	LOC111600699|XP_023172721.1|DHYD, LOC115483343|XP_030080692.1|DHYD
OG0001195	LOC117892074|XP_034653954.1|DSUB	LOC111594151|XP_023163097.2|DHYD
OG0001196	LOC117889822|XP_034650192.1|DSUB, LOC117903341|XP_034671179.1|DSUB	LOC111600274|XP_023172090.2|DHYD, LOC111605343|XP_023179585.1|DHYD
OG0001197	LOC117898111|XP_034663188.1|DSUB	LOC111596448|XP_023166442.2|DHYD
OG0001198	LOC117897942|XP_034662926.1|DSUB	LOC111594809|XP_023164039.2|DHYD
OG0001200	LOC117899620|XP_034665660.1|DSUB	LOC111604434|XP_023178267.2|DHYD
OG0001201	LOC117899228|XP_034664993.1|DSUB	LOC111604872|XP_023178875.1|DHYD
OG0001202	LOC117890568|XP_034651396.1|DSUB	LOC111598412|XP_023169418.2|DHYD
OG0001204	LOC117901293|XP_034667879.1|DSUB	LOC111600370|XP_023172215.2|DHYD
OG0001205	LOC117898236|XP_034663365.1|DSUB	LOC111603587|XP_023177011.2|DHYD
OG0001206	LOC117895997|XP_034659875.1|DSUB	LOC115483329|XP_030080604.1|DHYD, LOC111595033|XP_023164326.1|DHYD
OG0001207	LOC117895392|XP_034658906.1|DSUB, LOC117903107|XP_034670821.1|DSUB	LOC111601895|XP_023174506.2|DHYD, LOC111598403|XP_030081769.1|DHYD
OG0001208	LOC117903471|XP_034671408.1|DSUB	LOC111603380|XP_023176699.2|DHYD
OG0001209	LOC117898331|XP_034663545.1|DSUB	LOC111596661|XP_023166738.1|DHYD
OG0001210	LOC117899163|XP_034664916.1|DSUB	LOC111600204|XP_030079386.1|DHYD
OG0001211	LOC117896028|XP_034659928.1|DSUB	LOC111602610|XP_023175537.1|DHYD
OG0001211	LOC117896029|XP_034659929.1|DSUB	LOC111602636|XP_023175566.1|DHYD
OG0001212	LOC117898260|XP_034663408.1|DSUB	LOC111603094|XP_023176322.2|DHYD
OG0001213	LOC117903493|XP_034671460.1|DSUB	LOC111598501|XP_023169535.2|DHYD
OG0001214	LOC117897330|XP_034661989.1|DSUB	LOC111603474|XP_023176831.2|DHYD
OG0001215	LOC117897363|XP_034662038.1|DSUB	LOC115483345|XP_030080707.1|DHYD
OG0001216	LOC117899441|XP_034665336.1|DSUB	LOC111595681|XP_023165287.2|DHYD
OG0001217	LOC117901071|XP_034667574.1|DSUB, LOC117900385|XP_034666630.1|DSUB	LOC111592086|XP_023159877.2|DHYD
OG0001218	LOC117897856|XP_034662820.1|DSUB	LOC111596601|XP_023166651.1|DHYD, LOC111596602|XP_023166652.1|DHYD
OG0001220	LOC117892222|XP_034654213.1|DSUB	LOC111593870|XP_023162699.2|DHYD
OG0001221	LOC117892605|XP_034654837.1|DSUB	LOC111602120|XP_023174837.1|DHYD
OG0001222	LOC117897404|XP_034662118.1|DSUB	LOC111602731|XP_023175749.2|DHYD
