Orthogroup	DSUB.longest_only	DERE.longest_only
OG0002905	LOC117901423|XP_034668051.1|DSUB	LOC6542480|XP_001969573.1|DERE
OG0002906	LOC117901429|XP_034668063.1|DSUB	LOC6548900|XP_001974039.1|DERE
OG0002907	LOC117901430|XP_034668064.1|DSUB	LOC6548901|XP_015012005.1|DERE
OG0002908	LOC117892463|XP_034654604.1|DSUB	LOC6547648|XP_001974982.1|DERE
OG0002909	LOC117889704|XP_034650014.1|DSUB	LOC6547194|XP_026836125.1|DERE
OG0002910	LOC117900603|XP_034666906.1|DSUB	LOC6546915|XP_001974118.1|DERE
OG0002911	LOC117891969|XP_034653734.1|DSUB	LOC6548583|XP_001976697.1|DERE
OG0002912	LOC117903876|XP_034672257.1|DSUB	LOC6551375|XP_001978443.1|DERE
OG0002913	LOC117890784|XP_034651747.1|DSUB	LOC6547399|XP_001976307.1|DERE
OG0002914	LOC117901628|XP_034668348.1|DSUB	LOC6541279|XP_001968260.2|DERE
OG0002915	LOC117902409|XP_034669643.1|DSUB	LOC6548807|XP_001974087.1|DERE
OG0002916	LOC117900719|XP_034667073.1|DSUB	LOC6543495|XP_001968721.2|DERE
OG0002917	LOC117892241|XP_034654242.1|DSUB	LOC6548679|XP_026836550.1|DERE
OG0002918	LOC117891003|XP_034652051.1|DSUB	LOC6548648|XP_001975388.1|DERE
OG0002919	LOC117890235|XP_034650865.1|DSUB	LOC6546637|XP_001974709.1|DERE
OG0002920	LOC117902063|XP_034669027.1|DSUB	LOC6543115|XP_026835037.1|DERE
OG0002921	LOC117900556|XP_034666851.1|DSUB	LOC6540671|XP_001968769.1|DERE
OG0002922	LOC117900682|XP_034667019.1|DSUB	LOC6546918|XP_001974121.1|DERE
OG0002923	LOC117902724|XP_034670181.1|DSUB	LOC6546917|XP_001974120.1|DERE
OG0002924	LOC117900681|XP_034667018.1|DSUB	LOC6546919|XP_001974122.1|DERE
OG0002925	LOC117891441|XP_034652808.1|DSUB	LOC6548444|XP_001976662.3|DERE
OG0002926	LOC117900838|XP_034667241.1|DSUB	LOC6540638|XP_001968757.1|DERE
OG0002927	LOC117902226|XP_034669350.1|DSUB	LOC6540646|XP_001968753.1|DERE
OG0002928	LOC117901649|XP_034668377.1|DSUB	LOC6547576|XP_001976215.1|DERE
OG0002929	LOC117902478|XP_034669779.1|DSUB	LOC6543192|XP_001968163.1|DERE
OG0002930	LOC117901695|XP_034668449.1|DSUB	LOC6542855|XP_001970236.1|DERE
OG0002931	LOC117899963|XP_034666009.1|DSUB	LOC6542078|XP_026835489.1|DERE
OG0002932	LOC117892346|XP_034654436.1|DSUB	LOC6543244|XP_026834308.1|DERE
OG0002933	LOC117891669|XP_034653126.1|DSUB	LOC6540887|XP_026835192.1|DERE
OG0002934	LOC117892021|XP_034653808.1|DSUB	LOC6540793|XP_001970386.1|DERE
OG0002935	LOC117901380|XP_034667996.1|DSUB	LOC6541393|XP_001968954.2|DERE
OG0002936	LOC117891867|XP_034653520.1|DSUB	LOC6547070|XP_026835971.1|DERE
OG0002937	LOC117890226|XP_034650855.1|DSUB	LOC6541530|XP_001970816.1|DERE
OG0002938	LOC117901666|XP_034668398.1|DSUB	LOC6549255|XP_001974427.1|DERE
OG0002939	LOC117890787|XP_034651753.1|DSUB	LOC6547139|XP_001976114.1|DERE
OG0002940	LOC117898520|XP_034663877.1|DSUB	LOC6553147|XP_026839642.1|DERE
OG0002941	LOC117901860|XP_034668706.1|DSUB	LOC113564149|XP_026835498.1|DERE, LOC6542135|XP_001970821.1|DERE
OG0002942	LOC117902700|XP_034670137.1|DSUB	LOC6549123|XP_001974148.1|DERE
OG0002943	LOC117901297|XP_034667882.1|DSUB	LOC6549492|XP_026836635.1|DERE
OG0002944	LOC117901305|XP_034667904.1|DSUB	LOC6549493|XP_026836800.1|DERE
OG0002945	LOC117902065|XP_034669031.1|DSUB	LOC6542557|XP_026835377.1|DERE
OG0002946	LOC117890023|XP_034650528.1|DSUB	LOC6548923|XP_026835739.1|DERE
OG0002947	LOC117900703|XP_034667047.1|DSUB	LOC6542103|XP_026834509.1|DERE
OG0002948	LOC117893887|XP_034656550.1|DSUB	LOC6545165|XP_001972573.1|DERE
OG0002949	LOC117893865|XP_034656526.1|DSUB	LOC6543818|XP_015012939.1|DERE
OG0002950	LOC117901823|XP_034668642.1|DSUB	LOC6540933|XP_001970043.2|DERE
OG0002951	LOC117902379|XP_034669589.1|DSUB	LOC6541352|XP_001969444.1|DERE
OG0002952	LOC117902218|XP_034669342.1|DSUB	LOC6540762|XP_001968747.3|DERE
OG0002953	LOC117900138|XP_034666256.1|DSUB	LOC6542952|XP_026834949.1|DERE
OG0002954	LOC117901859|XP_034668705.1|DSUB	LOC6542119|XP_026835493.1|DERE
OG0002955	LOC117890770|XP_034651730.1|DSUB	LOC6548137|XP_001975229.3|DERE
OG0002956	LOC117889970|XP_034650427.1|DSUB	LOC6549002|XP_001975466.1|DERE
OG0002957	LOC117891807|XP_034653380.1|DSUB	LOC6548211|XP_001975069.1|DERE
OG0002958	LOC117902653|XP_034670070.1|DSUB	LOC6549124|XP_001974149.1|DERE
OG0002959	LOC117900523|XP_034666812.1|DSUB	LOC6549035|XP_001974155.1|DERE
OG0002960	LOC117893948|XP_034656629.1|DSUB	LOC6546332|XP_001971808.2|DERE
OG0002961	LOC117890698|XP_034651598.1|DSUB	LOC6549419|XP_026836366.1|DERE
OG0002962	LOC117901300|XP_034667896.1|DSUB	LOC6549653|XP_001974258.1|DERE
OG0002963	LOC117900543|XP_034666832.1|DSUB	LOC6541150|XP_026834355.1|DERE
OG0002964	LOC117891769|XP_034653309.1|DSUB	LOC6541044|XP_001970355.1|DERE
OG0002965	LOC117900784|XP_034667156.1|DSUB	LOC6542377|XP_001969472.1|DERE
OG0002966	LOC117902492|XP_034669806.1|DSUB	LOC6542459|XP_001969999.1|DERE
OG0002967	LOC117892946|XP_034655159.1|DSUB	LOC6545068|XP_001971046.1|DERE
OG0002968	LOC117892947|XP_034655160.1|DSUB	LOC6545067|XP_001971045.3|DERE
OG0002969	LOC117901941|XP_034668802.1|DSUB	LOC6540645|XP_026834493.1|DERE
OG0002970	LOC117900625|XP_034666945.1|DSUB	LOC6543349|XP_001970141.1|DERE
OG0002971	LOC117901033|XP_034667525.1|DSUB	LOC6540652|XP_001970313.1|DERE
OG0002972	LOC117899323|XP_034665148.1|DSUB	LOC6553820|XP_001980515.1|DERE
OG0002973	LOC117892345|XP_034654434.1|DSUB	LOC6542383|XP_001969065.1|DERE
OG0002974	LOC117893185|XP_034655569.1|DSUB	LOC6545083|XP_001971038.1|DERE
OG0002975	LOC117901829|XP_034668650.1|DSUB	LOC6542359|XP_001968334.3|DERE
OG0002976	LOC117902751|XP_034671027.1|DSUB	LOC6551680|XP_001978529.1|DERE
OG0002977	LOC117890689|XP_034651567.1|DSUB	LOC6546941|XP_015012531.1|DERE
OG0002978	LOC117890067|XP_034650600.1|DSUB	LOC6548398|XP_001976530.2|DERE
OG0002979	LOC117891776|XP_034653333.1|DSUB	LOC6541048|XP_001970359.1|DERE
OG0002980	LOC117902563|XP_034669895.1|DSUB	LOC6540940|XP_026834782.1|DERE
OG0002981	LOC117901313|XP_034667914.1|DSUB	LOC6540840|XP_001970039.2|DERE
OG0002982	LOC117900065|XP_034666160.1|DSUB	LOC6543473|XP_026834991.1|DERE
OG0002984	LOC117895011|XP_034658252.1|DSUB	LOC6545162|XP_001971024.1|DERE
OG0002985	LOC117902920|XP_034670385.1|DSUB	LOC113563689|XP_026839022.1|DERE, LOC6555858|XP_026839359.1|DERE
OG0002986	LOC117902396|XP_034669613.1|DSUB	LOC6541890|XP_001969470.1|DERE
OG0002987	LOC117901181|XP_034667725.1|DSUB	LOC6543265|XP_001968972.1|DERE
OG0002988	LOC117900116|XP_034666232.1|DSUB	LOC6543282|XP_001968202.1|DERE
OG0002989	LOC117893716|XP_034656295.1|DSUB	LOC6543809|XP_026833743.1|DERE
OG0002990	LOC117902682|XP_034670106.1|DSUB	LOC6541966|XP_001968348.2|DERE
OG0002991	LOC117889899|XP_034650301.1|DSUB	LOC6546792|XP_026836261.1|DERE
OG0002992	LOC117902406|XP_034669641.1|DSUB	LOC6547584|XP_015011568.1|DERE
OG0002993	LOC117894966|XP_034658191.1|DSUB	LOC6544000|XP_001971892.1|DERE
OG0002994	LOC117901698|XP_034668451.1|DSUB	LOC6542765|XP_026834166.1|DERE
OG0002995	LOC117901705|XP_034668465.1|DSUB	LOC6541055|XP_001968132.1|DERE
OG0002996	LOC117896759|XP_034661124.1|DSUB	LOC6551905|XP_001979666.1|DERE
OG0002997	LOC117900203|XP_034666405.1|DSUB	LOC6555667|XP_001982398.3|DERE
OG0002998	LOC117903464|XP_034671401.1|DSUB	LOC6551385|XP_026838490.1|DERE
OG0002999	LOC117893777|XP_034656408.1|DSUB	LOC6544286|XP_001973714.1|DERE
OG0003000	LOC117897214|XP_034661814.1|DSUB	LOC6553190|XP_001979134.1|DERE
OG0003001	LOC117891217|XP_034652450.1|DSUB	LOC6547891|XP_015011547.1|DERE
OG0003002	LOC117895243|XP_034658645.1|DSUB	LOC6545150|XP_015013758.1|DERE
OG0003003	LOC117892251|XP_034654253.1|DSUB	LOC6546700|XP_001974516.1|DERE
OG0003004	LOC117898953|XP_034664578.1|DSUB	LOC6555706|XP_001982483.1|DERE
OG0003005	LOC117895623|XP_034659270.1|DSUB	LOC6550973|XP_001976850.2|DERE
OG0003006	LOC117896116|XP_034660062.1|DSUB	LOC6553353|XP_001980182.1|DERE
OG0003007	LOC117897424|XP_034662152.1|DSUB	LOC6553080|XP_001979075.3|DERE
OG0003008	LOC117897783|XP_034662723.1|DSUB	LOC6555460|XP_001981048.1|DERE
OG0003009	LOC117895471|XP_034659039.1|DSUB	LOC6546233|XP_001971792.1|DERE
OG0003010	LOC117890684|XP_034651558.1|DSUB	LOC6548193|XP_001975215.2|DERE
OG0003011	LOC117891089|XP_034652160.1|DSUB	LOC6546702|XP_001974518.2|DERE
OG0003012	LOC117898776|XP_034664302.1|DSUB	LOC6552894|XP_026831816.1|DERE
OG0003013	LOC117903797|XP_034672116.1|DSUB	LOC6549711|XP_001977418.1|DERE
OG0003014	LOC117893906|XP_034656588.1|DSUB	LOC6549818|XP_001977341.1|DERE
OG0003015	LOC117901426|XP_034668058.1|DSUB	LOC6550546|XP_001977978.2|DERE
OG0003016	LOC117893152|XP_034655503.1|DSUB	LOC6545559|XP_001972685.2|DERE
OG0003017	LOC117898031|XP_034663060.1|DSUB	LOC6551757|XP_001978860.1|DERE
OG0003018	LOC117899056|XP_034664714.1|DSUB	LOC6554607|XP_001981559.1|DERE
OG0003019	LOC117895663|XP_034659373.1|DSUB	LOC6544759|XP_026832466.1|DERE
OG0003020	LOC117899218|XP_034664982.1|DSUB	LOC6553176|XP_001980012.1|DERE
OG0003021	LOC117897306|XP_034661949.1|DSUB	LOC6554005|XP_015009679.1|DERE
OG0003022	LOC117895059|XP_034658330.1|DSUB	LOC6544526|XP_001973052.2|DERE
OG0003023	LOC117898727|XP_034664240.1|DSUB	LOC6550385|XP_001977752.1|DERE
OG0003024	LOC117893462|XP_034655972.1|DSUB	LOC6545558|XP_026833081.1|DERE
OG0003025	LOC117898014|XP_034663033.1|DSUB	LOC6552343|XP_001978878.2|DERE
OG0003026	LOC117897500|XP_034662281.1|DSUB	LOC6552342|XP_026831441.1|DERE
OG0003027	LOC117898525|XP_034663885.1|DSUB	LOC6553276|XP_001980135.1|DERE
OG0003028	LOC117893240|XP_034655690.1|DSUB	LOC6546368|XP_026832730.1|DERE
OG0003029	LOC117894721|XP_034657799.1|DSUB	LOC6545133|XP_001970999.1|DERE
OG0003030	LOC117898233|XP_034663362.1|DSUB	LOC6552682|XP_001978945.2|DERE
OG0003031	LOC117898781|XP_034664311.1|DSUB	LOC6550380|XP_001977747.1|DERE
OG0003032	LOC117900634|XP_034666954.1|DSUB	LOC6541293|XP_001968488.1|DERE
OG0003033	LOC117895370|XP_034658847.1|DSUB	LOC6544334|XP_001971985.1|DERE
OG0003034	LOC117895977|XP_034659827.1|DSUB	LOC6553270|XP_001980129.1|DERE
OG0003035	LOC117898851|XP_034664419.1|DSUB	LOC6554365|XP_001981255.2|DERE
OG0003036	LOC117891014|XP_034652063.1|DSUB	LOC6543038|XP_001970782.1|DERE
OG0003037	LOC117893145|XP_034655496.1|DSUB	LOC6544534|XP_001973104.1|DERE
OG0003038	LOC117890382|XP_034651073.1|DSUB	LOC6547330|XP_001976337.1|DERE
OG0003039	LOC117901529|XP_034668205.1|DSUB	LOC6542236|XP_026835071.1|DERE
OG0003040	LOC117894212|XP_034657018.1|DSUB	LOC6544628|XP_001972203.1|DERE
OG0003041	LOC117895228|XP_034658616.1|DSUB	LOC6546509|XP_001971341.1|DERE
OG0003042	LOC117895964|XP_034659810.1|DSUB	LOC6555202|XP_026833973.1|DERE
OG0003043	LOC117896590|XP_034660906.1|DSUB	LOC6553971|XP_001980529.1|DERE
OG0003044	LOC117892405|XP_034654522.1|DSUB	LOC6543186|XP_026834841.1|DERE
OG0003045	LOC117898752|XP_034664265.1|DSUB	LOC6554407|XP_001981703.2|DERE
OG0003046	LOC117899798|XP_034665971.1|DSUB	LOC6553262|XP_001980152.2|DERE
OG0003047	LOC117899801|XP_034665977.1|DSUB	LOC6553263|XP_001980153.1|DERE
OG0003048	LOC117891910|XP_034653623.1|DSUB	LOC6549075|XP_001975594.1|DERE
OG0003049	LOC117899673|XP_034665752.1|DSUB	LOC6553637|XP_001980368.1|DERE
OG0003050	LOC117897274|XP_034661893.1|DSUB	LOC6554141|XP_026839501.1|DERE
OG0003051	LOC117894052|XP_034656796.1|DSUB	LOC6543759|XP_001971353.1|DERE
OG0003052	LOC117897420|XP_034662145.1|DSUB	LOC6553248|XP_026831751.1|DERE
OG0003053	LOC117897911|XP_034662880.1|DSUB	LOC6553231|XP_026831532.1|DERE
OG0003054	LOC117897105|XP_034661641.1|DSUB	LOC6553604|XP_015009611.1|DERE
OG0003055	LOC117899064|XP_034664721.1|DSUB	LOC6554165|XP_026836997.1|DERE
OG0003056	LOC117893176|XP_034655555.1|DSUB	LOC6549706|XP_015010829.1|DERE
OG0003057	LOC117891344|XP_034652658.1|DSUB	LOC6549624|XP_015012393.1|DERE
OG0003058	LOC117890267|XP_034650917.1|DSUB	LOC6547956|XP_001975284.2|DERE
OG0003059	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB	LOC6550391|XP_026838294.1|DERE
OG0003060	LOC117890372|XP_034651059.1|DSUB	LOC6548018|XP_001976481.1|DERE
OG0003061	LOC117903838|XP_034672182.1|DSUB	LOC6550766|XP_001976803.1|DERE
OG0003062	LOC117896197|XP_034660184.1|DSUB	LOC6553649|XP_001979383.1|DERE
OG0003063	LOC117893129|XP_034655468.1|DSUB	LOC113563903|XP_026832904.1|DERE, LOC6543819|XP_026832906.1|DERE
OG0003064	LOC117898604|XP_034664045.1|DSUB	LOC6552657|XP_001979856.1|DERE
OG0003065	LOC117900077|XP_034666172.1|DSUB	LOC26526581|XP_015015536.1|DERE
OG0003066	LOC117899286|XP_034665086.1|DSUB	LOC6551862|XP_001979659.1|DERE
OG0003067	LOC117899420|XP_034665301.1|DSUB	LOC6553854|XP_001980558.1|DERE
OG0003068	LOC117896864|XP_034661284.1|DSUB	LOC6553966|XP_001980524.1|DERE
OG0003069	LOC117891736|XP_034653221.1|DSUB	LOC6546754|XP_026835954.1|DERE
OG0003070	LOC117901167|XP_034667710.1|DSUB	LOC6541358|XP_026835064.1|DERE
OG0003071	LOC117893497|XP_034656023.1|DSUB	LOC6546190|XP_001972919.1|DERE
OG0003072	LOC117898764|XP_034664285.1|DSUB	LOC6553960|XP_001979555.1|DERE
OG0003073	LOC117898767|XP_034664290.1|DSUB	LOC6553959|XP_026833654.1|DERE
OG0003074	LOC117900945|XP_034667405.1|DSUB	LOC6540705|XP_001968788.1|DERE
OG0003075	LOC117899638|XP_034665687.1|DSUB	LOC6544497|XP_001973802.2|DERE
OG0003076	LOC117893505|XP_034656034.1|DSUB	LOC6545837|XP_001972738.1|DERE
OG0003077	LOC117898571|XP_034663949.1|DSUB	LOC6552006|XP_001979705.3|DERE
OG0003078	LOC117898036|XP_034663083.1|DSUB	LOC6553000|XP_015009790.1|DERE
OG0003079	LOC117896837|XP_034661245.1|DSUB	LOC6554677|XP_026839730.1|DERE
OG0003080	LOC117897342|XP_034662007.1|DSUB	LOC6553254|XP_001980121.1|DERE
OG0003081	LOC117899780|XP_034665943.1|DSUB	LOC6551926|XP_001980624.1|DERE
OG0003082	LOC117898342|XP_034663563.1|DSUB	LOC6553489|XP_001979329.1|DERE
OG0003083	LOC117897847|XP_034662804.1|DSUB	LOC6554526|XP_026831442.1|DERE
OG0003084	LOC117897393|XP_034662095.1|DSUB	LOC6553057|XP_026839711.1|DERE
OG0003085	LOC117896447|XP_034660667.1|DSUB	LOC6553010|XP_026831595.1|DERE
OG0003086	LOC117898834|XP_034664393.1|DSUB	LOC6553541|XP_026832253.1|DERE
OG0003087	LOC117895716|XP_034659460.1|DSUB	LOC6544760|XP_001972483.2|DERE
OG0003088	LOC117898718|XP_034664226.1|DSUB	LOC6552340|XP_001978875.1|DERE
OG0003089	LOC117899549|XP_034665527.1|DSUB	LOC113563699|XP_026836514.1|DERE, LOC6552366|XP_015009986.2|DERE
OG0003090	LOC117896017|XP_034659915.1|DSUB	LOC6554874|XP_001981370.1|DERE
OG0003091	LOC117897608|XP_034662462.1|DSUB	LOC6551829|XP_001980590.1|DERE
OG0003092	LOC117896453|XP_034660674.1|DSUB	LOC6553540|XP_001979323.1|DERE
OG0003093	LOC117890719|XP_034651651.1|DSUB	LOC6549595|XP_026837163.1|DERE
OG0003094	LOC117897966|XP_034662969.1|DSUB	LOC6550751|XP_015010695.1|DERE
OG0003095	LOC117896030|XP_034659933.1|DSUB	LOC6550041|XP_001977507.1|DERE
OG0003096	LOC117891661|XP_034653108.1|DSUB	LOC6548542|XP_001975334.1|DERE
OG0003097	LOC117896975|XP_034661420.1|DSUB	LOC26526091|XP_015009364.1|DERE
OG0003098	LOC117900507|XP_034666795.1|DSUB	LOC6555715|XP_026837994.1|DERE
OG0003099	LOC117896109|XP_034660055.1|DSUB	LOC6553590|XP_001980174.1|DERE
OG0003100	LOC117897317|XP_034661971.1|DSUB	LOC6555659|XP_001982572.1|DERE
OG0003101	LOC117898510|XP_034663854.1|DSUB	LOC6553149|XP_015009833.1|DERE
OG0003102	LOC117897128|XP_034661672.1|DSUB	LOC6553988|XP_001980503.1|DERE
OG0003103	LOC117898341|XP_034663562.1|DSUB	LOC6553922|XP_001980569.1|DERE
OG0003104	LOC117894177|XP_034656973.1|DSUB	LOC6545337|XP_001973302.1|DERE
OG0003105	LOC117900434|XP_034666698.1|DSUB	LOC6555758|XP_001982664.1|DERE
OG0003106	LOC117889727|XP_034650040.1|DSUB	LOC6548124|XP_015011530.1|DERE
OG0003107	LOC117903806|XP_034672131.1|DSUB	LOC6551169|XP_001977067.2|DERE
OG0003108	LOC117890998|XP_034652037.1|DSUB	LOC6550567|XP_001977945.1|DERE
OG0003109	LOC117896259|XP_034660344.1|DSUB	LOC6550317|XP_001977905.1|DERE
OG0003110	LOC117892085|XP_034653966.1|DSUB	LOC6548197|XP_001975080.3|DERE
OG0003111	LOC117898649|XP_034664114.1|DSUB	LOC6551310|XP_026838779.1|DERE
OG0003112	LOC117896106|XP_034660050.1|DSUB	LOC6553305|XP_001980171.1|DERE
OG0003114	LOC117890529|XP_034651338.1|DSUB	LOC6549606|XP_026836350.1|DERE
OG0003115	LOC117891741|XP_034653227.1|DSUB	LOC6546758|XP_001974548.1|DERE
OG0003116	LOC117890968|XP_034651998.1|DSUB	LOC6548378|XP_001975137.1|DERE
OG0003117	LOC117895313|XP_034658765.1|DSUB	LOC6545712|XP_001973412.1|DERE
OG0003118	LOC117895477|XP_034659045.1|DSUB	LOC6544566|XP_026833945.1|DERE
OG0003119	LOC117895479|XP_034659049.1|DSUB	LOC6544564|XP_015013196.1|DERE
OG0003120	LOC117892170|XP_034654130.1|DSUB	LOC6547860|XP_026836523.1|DERE
OG0003121	LOC117900879|XP_034667301.1|DSUB	LOC6551513|XP_001977181.2|DERE
OG0003122	LOC117890273|XP_034650923.1|DSUB	LOC6547596|XP_001974895.3|DERE
OG0003123	LOC117894062|XP_034656806.1|DSUB	LOC6545631|XP_001972693.1|DERE
OG0003124	LOC117889996|XP_034650473.1|DSUB	LOC6548181|XP_026836192.1|DERE
OG0003125	LOC117895838|XP_034659670.1|DSUB	LOC6545705|XP_026833546.1|DERE
OG0003126	LOC117891932|XP_034653658.1|DSUB	LOC6547942|XP_001976460.2|DERE
OG0003127	LOC117891937|XP_034653671.1|DSUB	LOC6547941|XP_001976459.1|DERE
OG0003128	LOC117894812|XP_034657939.1|DSUB	LOC6545400|XP_001973263.2|DERE
OG0003129	LOC117891564|XP_034652974.1|DSUB	LOC6548523|XP_001975405.1|DERE
OG0003130	LOC117890931|XP_034651957.1|DSUB	LOC6546596|XP_001975484.1|DERE
OG0003131	LOC117892244|XP_034654247.1|DSUB	LOC6548680|XP_001975363.1|DERE
OG0003132	LOC117897932|XP_034662913.1|DSUB	LOC6555169|XP_001982267.2|DERE
OG0003133	LOC117889738|XP_034650053.1|DSUB	LOC6547964|XP_001976557.1|DERE
OG0003134	LOC117890460|XP_034651197.1|DSUB	LOC6548868|XP_026836955.1|DERE
OG0003135	LOC117894239|XP_034657051.1|DSUB	LOC6544553|XP_001973475.1|DERE
OG0003136	LOC117894813|XP_034657940.1|DSUB	LOC6545528|XP_015012975.1|DERE
OG0003137	LOC117891395|XP_034652728.1|DSUB	LOC6546986|XP_026836507.1|DERE
OG0003138	LOC117891156|XP_034652305.1|DSUB	LOC6547951|XP_001976553.1|DERE
OG0003139	LOC117895764|XP_034659529.1|DSUB	LOC6544063|XP_001973692.1|DERE
OG0003140	LOC117890578|XP_034651406.1|DSUB	LOC6547522|XP_001974858.1|DERE
OG0003141	LOC117890407|XP_034651109.1|DSUB	LOC6546842|XP_001975944.1|DERE
OG0003142	LOC117891250|XP_034652490.1|DSUB	LOC6549216|XP_026836321.1|DERE
OG0003143	LOC117894053|XP_034656797.1|DSUB	LOC6543760|XP_001971354.1|DERE
OG0003144	LOC117892655|XP_034654913.1|DSUB	LOC6547561|XP_026837178.1|DERE
OG0003145	LOC117891922|XP_034653637.1|DSUB	LOC6543187|XP_026834419.1|DERE
OG0003146	LOC117892527|XP_034654716.1|DSUB	LOC6547031|XP_001976008.2|DERE
OG0003147	LOC117893048|XP_034655316.1|DSUB	LOC6543956|XP_026833052.1|DERE
OG0003148	LOC117894691|XP_034657760.1|DSUB	LOC6545232|XP_001973466.1|DERE
OG0003149	LOC117894380|XP_034657279.1|DSUB	LOC26525993|XP_015008828.1|DERE
OG0003150	LOC117891743|XP_034653229.1|DSUB	LOC6548225|XP_001976587.1|DERE
OG0003151	LOC117899960|XP_034666006.1|DSUB	LOC6548784|XP_015012017.1|DERE
OG0003152	LOC117891333|XP_034652644.1|DSUB	LOC6546749|XP_001974542.1|DERE
OG0003153	LOC117891503|XP_034652884.1|DSUB	LOC6549034|XP_001975543.1|DERE
OG0003154	LOC117898973|XP_034664605.1|DSUB	LOC6553090|XP_001980109.1|DERE
OG0003155	LOC117891977|XP_034653743.1|DSUB	LOC6547624|XP_001974888.1|DERE
OG0003156	LOC117890889|XP_034651873.1|DSUB	LOC6547313|XP_001976340.1|DERE
OG0003157	LOC117901657|XP_034668387.1|DSUB	LOC6540805|XP_001968528.1|DERE
OG0003158	LOC117891293|XP_034652589.1|DSUB	LOC6547754|XP_001974877.1|DERE
OG0003159	LOC117890636|XP_034651474.1|DSUB	LOC6547332|XP_001974792.2|DERE
OG0003160	LOC117890112|XP_034650672.1|DSUB	LOC6548332|XP_001975167.1|DERE
OG0003161	LOC117890008|XP_034650496.1|DSUB	LOC6547163|XP_001976164.1|DERE
OG0003162	LOC117892406|XP_034654524.1|DSUB	LOC6540921|XP_001970438.1|DERE
OG0003163	LOC117895150|XP_034658478.1|DSUB	LOC6545726|XP_001971122.2|DERE
OG0003164	LOC117891370|XP_034652698.1|DSUB	LOC6541788|XP_001970783.1|DERE
OG0003165	LOC117892116|XP_034654025.1|DSUB	LOC6548167|XP_026836540.1|DERE
OG0003166	LOC117891124|XP_034652220.1|DSUB	LOC6547986|XP_001975132.1|DERE
OG0003167	LOC117892155|XP_034654099.1|DSUB	LOC6547097|XP_015012153.1|DERE
OG0003168	LOC117896227|XP_034660254.1|DSUB	LOC6552453|XP_026838045.1|DERE
OG0003169	LOC117901812|XP_034668617.1|DSUB	LOC6548897|XP_001974135.1|DERE
OG0003170	LOC117892114|XP_034654021.1|DSUB	LOC6548163|XP_026836435.1|DERE
OG0003171	LOC117890153|XP_034650734.1|DSUB	LOC6548105|XP_001975146.1|DERE
OG0003172	LOC117898775|XP_034664299.1|DSUB	LOC6552893|XP_026831814.1|DERE
OG0003173	LOC117897642|XP_034662509.1|DSUB	LOC6552393|XP_001978911.1|DERE
OG0003174	LOC117896489|XP_034660720.1|DSUB	LOC6551998|XP_026839257.1|DERE
OG0003175	LOC117891578|XP_034652993.1|DSUB	LOC6548729|XP_026836105.1|DERE
OG0003176	LOC117900052|XP_034666139.1|DSUB	LOC6542462|XP_001968368.1|DERE
OG0003177	LOC117890148|XP_034650728.1|DSUB	LOC6548300|XP_001975098.1|DERE
OG0003178	LOC117889990|XP_034650465.1|DSUB	LOC6548182|XP_026836190.1|DERE
OG0003179	LOC117890144|XP_034650724.1|DSUB	LOC6548186|XP_001975095.1|DERE
OG0003180	LOC117892193|XP_034654175.1|DSUB	LOC6546958|XP_001976027.1|DERE
OG0003181	LOC117891348|XP_034652669.1|DSUB	LOC6549371|XP_001975681.1|DERE
OG0003182	LOC117890271|XP_034650921.1|DSUB	LOC6547595|XP_026836003.1|DERE
OG0003183	LOC117890832|XP_034651805.1|DSUB	LOC6549549|XP_001975755.1|DERE
OG0003184	LOC117894603|XP_034657645.1|DSUB	LOC6544370|XP_015013924.1|DERE
OG0003185	LOC117891794|XP_034653357.1|DSUB	LOC6549363|XP_001975792.1|DERE
OG0003186	LOC117891640|XP_034653076.1|DSUB	LOC6547481|XP_001976277.1|DERE
OG0003187	LOC117902082|XP_034669066.1|DSUB	LOC6543352|XP_001968682.1|DERE
OG0003188	LOC117897354|XP_034662025.1|DSUB	LOC6551958|XP_026832061.1|DERE
OG0003189	LOC117895211|XP_034658593.1|DSUB	LOC6545989|XP_001973503.1|DERE
OG0003190	LOC117891874|XP_034653531.1|DSUB	LOC6546740|XP_001974533.1|DERE
OG0003191	LOC117895195|XP_034658567.1|DSUB	LOC6545170|XP_001972556.1|DERE
OG0003192	LOC117894871|XP_034658026.1|DSUB	LOC6545534|XP_015013954.1|DERE
OG0003193	LOC117900102|XP_034666213.1|DSUB	LOC6542440|XP_026835176.1|DERE
OG0003194	LOC117894163|XP_034656955.1|DSUB	LOC6544752|XP_015013116.1|DERE
OG0003195	LOC117898276|XP_034663422.1|DSUB	LOC6552458|XP_001980876.1|DERE
OG0003196	LOC117894406|XP_034657309.1|DSUB	LOC6545758|XP_026833963.1|DERE
OG0003197	LOC117895080|XP_034658361.1|DSUB	LOC6545742|XP_015013981.1|DERE
OG0003198	LOC117902600|XP_034670001.1|DSUB	LOC6541353|XP_001970053.1|DERE
OG0003199	LOC117894718|XP_034657793.1|DSUB	LOC6544856|XP_001970995.1|DERE
OG0003200	LOC117890472|XP_034651224.1|DSUB	LOC6542566|XP_001970789.1|DERE
OG0003201	LOC117891763|XP_034653277.1|DSUB	LOC6549625|XP_001975686.1|DERE
