Orthogroup	DSUB.longest_only	DFIC.longest_only
OG0001010	LOC117900694|XP_034667037.1|DSUB	LOC108091411|XP_017046091.1|DFIC
OG0001011	LOC117903396|XP_034671273.1|DSUB	LOC108097653|XP_017055572.1|DFIC
OG0001011	LOC117900796|XP_034667169.1|DSUB	LOC108100342|XP_017059656.1|DFIC
OG0001012	LOC117891149|XP_034652297.1|DSUB, LOC117891254|XP_034652520.1|DSUB	LOC108094577|XP_017050683.1|DFIC, LOC108094575|XP_017050681.1|DFIC
OG0001013	LOC117894761|XP_034657870.1|DSUB	LOC108100225|XP_017059492.1|DFIC
OG0001014	LOC117894826|XP_034657965.1|DSUB	LOC108100518|XP_017059964.1|DFIC
OG0001014	LOC117895001|XP_034658239.1|DSUB	LOC108100152|XP_017059398.1|DFIC
OG0001015	LOC117901691|XP_034668439.1|DSUB	LOC108097735|XP_017055727.1|DFIC
OG0001015	LOC117889593|XP_034649898.1|DSUB	LOC108097736|XP_017055729.1|DFIC
OG0001016	LOC117899946|XP_034665992.1|DSUB	LOC108095689|XP_017052349.1|DFIC, LOC108097916|XP_017055941.1|DFIC
OG0001018	LOC117896799|XP_034661189.1|DSUB, LOC117893194|XP_034655594.1|DSUB, LOC117898729|XP_034664239.1|DSUB, LOC117893532|XP_034656069.1|DSUB	LOC108087373|XP_017040204.1|DFIC
OG0001019	LOC117899343|XP_034665186.1|DSUB	LOC108086537|XP_017038963.1|DFIC
OG0001020	LOC117903910|XP_034672310.1|DSUB	LOC108094413|XP_017050470.1|DFIC
OG0001021	LOC117902726|XP_034670185.1|DSUB	LOC108088171|XP_017041333.1|DFIC
OG0001022	LOC117903289|XP_034671107.1|DSUB	LOC108094679|XP_017050886.1|DFIC
OG0001024	LOC117899346|XP_034665189.1|DSUB	LOC108095899|XP_017052709.1|DFIC
OG0001025	LOC117894385|XP_034657282.1|DSUB	LOC108089609|XP_017043459.1|DFIC
OG0001026	LOC117891491|XP_034652862.1|DSUB	LOC108101483|XP_017061320.1|DFIC
OG0001027	LOC117893805|XP_034656442.1|DSUB	LOC108088316|XP_017041541.1|DFIC
OG0001028	LOC117901903|XP_034668759.1|DSUB	LOC108098451|XP_017056844.1|DFIC
OG0001029	LOC117890172|XP_034650762.1|DSUB	LOC108096701|XP_017054024.1|DFIC
OG0001031	LOC117902440|XP_034669713.1|DSUB	LOC108100769|XP_017060298.1|DFIC
OG0001032	LOC117901697|XP_034668450.1|DSUB	LOC108086331|XP_017038721.1|DFIC
OG0001033	LOC117901163|XP_034667705.1|DSUB, LOC117894020|XP_034656750.1|DSUB	LOC108089005|XP_017042566.1|DFIC, LOC108091075|XP_017045566.1|DFIC
OG0001034	LOC117892948|XP_034655161.1|DSUB	LOC108086947|XP_017039548.1|DFIC
OG0001035	LOC117890587|XP_034651418.1|DSUB	LOC108102176|XP_017062369.1|DFIC
OG0001035	LOC117890596|XP_034651429.1|DSUB	LOC108102175|XP_017062368.1|DFIC
OG0001036	LOC117893862|XP_034656527.1|DSUB	LOC108098177|XP_017056399.1|DFIC
OG0001036	LOC117896572|XP_034660863.1|DSUB	LOC108087085|XP_017039753.1|DFIC
OG0001037	LOC117894370|XP_034657263.1|DSUB, LOC117889764|XP_034650102.1|DSUB	LOC108099742|XP_017058856.1|DFIC, LOC108099739|XP_017058852.1|DFIC, LOC108099778|XP_017058896.1|DFIC, LOC108099749|XP_017058863.1|DFIC
OG0001038	LOC117896727|XP_034661083.1|DSUB	LOC108101079|XP_017060765.1|DFIC
OG0001038	LOC117896726|XP_034661082.1|DSUB	LOC108101078|XP_017060764.1|DFIC
OG0001042	LOC117898162|XP_034663262.1|DSUB	LOC108086789|XP_017039318.1|DFIC
OG0001043	LOC117897824|XP_034662773.1|DSUB	LOC108094698|XP_017050919.1|DFIC
OG0001044	LOC117892658|XP_034654935.1|DSUB	LOC108101592|XP_017061493.1|DFIC
OG0001045	LOC117891081|XP_034652152.1|DSUB	LOC108087746|XP_017040757.1|DFIC
OG0001046	LOC117892254|XP_034654256.1|DSUB	LOC108093888|XP_017049733.1|DFIC, LOC108093887|XP_017049732.1|DFIC
OG0001047	LOC117890831|XP_034651804.1|DSUB	LOC108094888|XP_017051213.1|DFIC
OG0001048	LOC117892034|XP_034653849.1|DSUB	LOC108090858|XP_017045233.1|DFIC
OG0001049	LOC117895855|XP_034659711.1|DSUB	LOC108096384|XP_017053430.1|DFIC
OG0001050	LOC117894035|XP_034656773.1|DSUB	LOC108089382|XP_017043054.1|DFIC
OG0001051	LOC117900143|XP_034666266.1|DSUB	LOC108101165|XP_017060877.1|DFIC
OG0001052	LOC117902345|XP_034669537.1|DSUB	LOC108101001|XP_017060656.1|DFIC
OG0001053	LOC117891625|XP_034653058.1|DSUB	LOC108091354|XP_017045995.1|DFIC
OG0001054	LOC117897522|XP_034662329.1|DSUB	LOC108095759|XP_017052441.1|DFIC
OG0001055	LOC117896584|XP_034660895.1|DSUB	LOC108102015|XP_017062102.1|DFIC, LOC108102014|XP_017062101.1|DFIC
OG0001056	LOC117893363|XP_034655850.1|DSUB	LOC108095100|XP_017051527.1|DFIC, LOC108094649|XP_017050847.1|DFIC
OG0001057	LOC117900137|XP_034666255.1|DSUB, LOC117900136|XP_034666253.1|DSUB	LOC108097841|XP_017055860.1|DFIC
OG0001058	LOC117903193|XP_034670971.1|DSUB	LOC108091232|XP_017045827.1|DFIC
OG0001059	LOC117894396|XP_034657289.1|DSUB	LOC108100269|XP_017059540.1|DFIC
OG0001060	LOC117892851|XP_034655083.1|DSUB, LOC117893038|XP_034655302.1|DSUB, LOC117896757|XP_034661123.1|DSUB, LOC117896283|XP_034660378.1|DSUB	LOC108087027|XP_017039684.1|DFIC
OG0001061	LOC117899174|XP_034664925.1|DSUB	LOC108098762|XP_017057382.1|DFIC
OG0001061	LOC117899173|XP_034664923.1|DSUB	LOC108098761|XP_017057381.1|DFIC
OG0001062	LOC117897997|XP_034663016.1|DSUB	LOC108090207|XP_017044288.1|DFIC
OG0001062	LOC117897996|XP_034663013.1|DSUB	LOC108090206|XP_017044286.1|DFIC
OG0001063	LOC117903081|XP_034670770.1|DSUB	LOC108095508|XP_017052107.1|DFIC
OG0001063	LOC117891251|XP_034652505.1|DSUB	LOC108095497|XP_017052093.1|DFIC
OG0001064	LOC117903237|XP_034671031.1|DSUB	LOC108095262|XP_017051776.1|DFIC
OG0001065	LOC117894849|XP_034657996.1|DSUB, LOC117890391|XP_034651086.1|DSUB, LOC117889931|XP_034650353.1|DSUB, LOC117893362|XP_034655844.1|DSUB, LOC117889867|XP_034650265.1|DSUB	LOC108099959|XP_017059128.1|DFIC, LOC108100761|XP_017060285.1|DFIC, LOC108098664|XP_017057229.1|DFIC, LOC108091122|XP_017045638.1|DFIC, LOC108099973|XP_017059151.1|DFIC, LOC108092807|XP_017048068.1|DFIC, LOC108101423|XP_017061238.1|DFIC
OG0001066	LOC117897711|XP_034662628.1|DSUB	LOC108095129|XP_017051558.1|DFIC, LOC108097471|XP_017055232.1|DFIC
OG0001067	LOC117901063|XP_034667566.1|DSUB	LOC108101370|XP_017061172.1|DFIC
OG0001067	LOC117901065|XP_034667568.1|DSUB	LOC108101372|XP_017061175.1|DFIC
OG0001068	LOC117893387|XP_034655873.1|DSUB	LOC108099757|XP_017058876.1|DFIC
OG0001068	LOC117893520|XP_034656051.1|DSUB	LOC108100140|XP_017059382.1|DFIC
OG0001069	LOC117890618|XP_034651449.1|DSUB	LOC108101803|XP_017061769.1|DFIC
OG0001070	LOC117899703|XP_034665801.1|DSUB, LOC117898419|XP_034663688.1|DSUB	LOC108087918|XP_017040993.1|DFIC, LOC108087920|XP_017040994.1|DFIC, LOC108091732|XP_017046565.1|DFIC, LOC108091761|XP_017046594.1|DFIC, LOC108091748|XP_017046579.1|DFIC
OG0001072	LOC117894845|XP_034657992.1|DSUB	LOC108100203|XP_017059466.1|DFIC
OG0001073	LOC117896380|XP_034660552.1|DSUB	LOC108095776|XP_017052511.1|DFIC
OG0001074	LOC117891125|XP_034652221.1|DSUB	LOC108087857|XP_017040929.1|DFIC
OG0001075	LOC117895805|XP_034659617.1|DSUB	LOC108088997|XP_017042552.1|DFIC
OG0001077	LOC117897413|XP_034662131.1|DSUB	LOC108094846|XP_017051142.1|DFIC
OG0001078	LOC117900894|XP_034667320.1|DSUB	LOC108088716|XP_017042149.1|DFIC
OG0001079	LOC117895434|XP_034658979.1|DSUB	LOC108100383|XP_017059727.1|DFIC
OG0001080	LOC117895626|XP_034659271.1|DSUB	LOC108100579|XP_017060047.1|DFIC
OG0001081	LOC117898504|XP_034663848.1|DSUB	LOC108101119|XP_017060829.1|DFIC
OG0001082	LOC117889829|XP_034650202.1|DSUB	LOC108094840|XP_017051127.1|DFIC
OG0001083	LOC117895332|XP_034658796.1|DSUB	LOC108089007|XP_017042572.1|DFIC
OG0001084	LOC117891060|XP_034652123.1|DSUB	LOC108094302|XP_017050307.1|DFIC
OG0001085	LOC117899249|XP_034665020.1|DSUB, LOC117899251|XP_034665026.1|DSUB, LOC117892141|XP_034654070.1|DSUB, LOC117890120|XP_034650686.1|DSUB, LOC117899253|XP_034665030.1|DSUB, LOC117896874|XP_034661294.1|DSUB	LOC108101342|XP_017061137.1|DFIC
OG0001086	LOC117891073|XP_034652141.1|DSUB	LOC108090651|XP_017044918.1|DFIC
OG0001087	LOC117901526|XP_034668192.1|DSUB	LOC108100031|XP_017059237.1|DFIC, LOC108098701|XP_017057301.1|DFIC
OG0001088	LOC117894642|XP_034657705.1|DSUB	LOC108093880|XP_017049720.1|DFIC
OG0001089	LOC117894304|XP_034657161.1|DSUB	LOC108100522|XP_017059970.1|DFIC
OG0001090	LOC117894796|XP_034657916.1|DSUB	LOC108100253|XP_017059521.1|DFIC
OG0001092	LOC117901635|XP_034668356.1|DSUB	LOC108101740|XP_017061690.1|DFIC
OG0001093	LOC117901798|XP_034668599.1|DSUB	LOC108090048|XP_017044043.1|DFIC
OG0001094	LOC117900968|XP_034667440.1|DSUB	LOC108090059|XP_017044056.1|DFIC
OG0001095	LOC117901202|XP_034667747.1|DSUB	LOC108090966|XP_017045401.1|DFIC
OG0001096	LOC117900177|XP_034666313.1|DSUB	LOC108096068|XP_017052918.1|DFIC
OG0001097	LOC117902276|XP_034669435.1|DSUB	LOC108086484|XP_017038896.1|DFIC, LOC108093518|XP_017049099.1|DFIC
OG0001098	LOC117895074|XP_034658354.1|DSUB	LOC108100201|XP_017059464.1|DFIC
OG0001099	LOC117894278|XP_034657125.1|DSUB	LOC108093240|XP_017048704.1|DFIC
OG0001100	LOC117897810|XP_034662750.1|DSUB	LOC108096987|XP_017054459.1|DFIC
OG0001101	LOC117891853|XP_034653493.1|DSUB	LOC108093706|XP_017049387.1|DFIC
OG0001102	LOC117893877|XP_034656540.1|DSUB	LOC108086905|XP_017039466.1|DFIC
OG0001103	LOC117898590|XP_034664026.1|DSUB	LOC108087050|XP_017039717.1|DFIC
OG0001104	LOC117892556|XP_034654758.1|DSUB	LOC108086733|XP_017039253.1|DFIC
OG0001105	LOC117898596|XP_034664037.1|DSUB	LOC108086681|XP_017039163.1|DFIC
OG0001106	LOC117903003|XP_034670635.1|DSUB	LOC108098396|XP_017056756.1|DFIC
OG0001108	LOC117897210|XP_034661805.1|DSUB	LOC108091844|XP_017046714.1|DFIC
OG0001108	LOC117898916|XP_034664516.1|DSUB	LOC108092218|XP_017047240.1|DFIC
OG0001109	LOC117892732|XP_034655045.1|DSUB	LOC108101476|XP_017061311.1|DFIC
OG0001109	LOC117892731|XP_034655043.1|DSUB	LOC108101613|XP_017061517.1|DFIC
OG0001110	LOC117901740|XP_034668517.1|DSUB	LOC108095578|XP_017052220.1|DFIC
OG0001110	LOC117893348|XP_034655828.1|DSUB	LOC108093565|XP_017049148.1|DFIC
OG0001111	LOC117891289|XP_034652572.1|DSUB	LOC108096572|XP_017053758.1|DFIC, LOC108096504|XP_017053603.1|DFIC
OG0001112	LOC117891206|XP_034652435.1|DSUB	LOC108096566|XP_017053749.1|DFIC
OG0001113	LOC117901062|XP_034667565.1|DSUB	LOC108101369|XP_017061171.1|DFIC
OG0001113	LOC117901064|XP_034667567.1|DSUB	LOC108101371|XP_017061173.1|DFIC
OG0001114	LOC117901948|XP_034668812.1|DSUB	LOC108100003|XP_017059194.1|DFIC, LOC108100008|XP_017059200.1|DFIC
OG0001115	LOC117901853|XP_034668696.1|DSUB	LOC108096101|XP_017052967.1|DFIC, LOC108096100|XP_017052966.1|DFIC
OG0001116	LOC117892362|XP_034654463.1|DSUB	LOC108096655|XP_017053911.1|DFIC
OG0001116	LOC117892444|XP_034654577.1|DSUB	LOC108096652|XP_017053908.1|DFIC
OG0001117	LOC117893614|XP_034656182.1|DSUB, LOC117893458|XP_034655968.1|DSUB, LOC117893509|XP_034656039.1|DSUB	LOC108099774|XP_017058892.1|DFIC, LOC108099795|XP_017058912.1|DFIC
OG0001118	LOC117889609|XP_034649924.1|DSUB	LOC108094597|XP_017050734.1|DFIC
OG0001119	LOC117897781|XP_034662720.1|DSUB	LOC108087402|XP_017040232.1|DFIC
OG0001120	LOC117896613|XP_034660937.1|DSUB	LOC108091700|XP_017046522.1|DFIC
OG0001121	LOC117891994|XP_034653765.1|DSUB	LOC108101781|XP_017061746.1|DFIC, LOC108101351|XP_017061147.1|DFIC
OG0001122	LOC117894629|XP_034657685.1|DSUB	LOC108100689|XP_017060195.1|DFIC
OG0001124	LOC117899131|XP_034664818.1|DSUB	LOC108097885|XP_017055915.1|DFIC
OG0001125	LOC117897892|XP_034662861.1|DSUB	LOC108093365|XP_017048875.1|DFIC
OG0001128	LOC117891449|XP_034652819.1|DSUB	LOC108094040|XP_017049962.1|DFIC
OG0001129	LOC117902674|XP_034670094.1|DSUB	LOC108088132|XP_017041282.1|DFIC
OG0001130	LOC117902017|XP_034668956.1|DSUB	LOC108101241|XP_017060984.1|DFIC
OG0001131	LOC117903000|XP_034670619.1|DSUB	LOC108095016|XP_017051365.1|DFIC
OG0001133	LOC117901378|XP_034667985.1|DSUB	LOC108098331|XP_017056648.1|DFIC
OG0001134	LOC117890450|XP_034651179.1|DSUB	LOC108094907|XP_017051242.1|DFIC
OG0001135	LOC117897588|XP_034662432.1|DSUB	LOC108092011|XP_017046933.1|DFIC
OG0001136	LOC117897826|XP_034662770.1|DSUB	LOC108099274|XP_017058143.1|DFIC
OG0001137	LOC117899208|XP_034664971.1|DSUB	LOC108097690|XP_017055647.1|DFIC
OG0001138	LOC117895627|XP_034659272.1|DSUB	LOC108100580|XP_017060048.1|DFIC
OG0001140	LOC117898815|XP_034664367.1|DSUB	LOC108099360|XP_017058335.1|DFIC
OG0001141	LOC117898666|XP_034664132.1|DSUB	LOC108093372|XP_017048883.1|DFIC
OG0001142	LOC117899018|XP_034664668.1|DSUB	LOC108093341|XP_017048833.1|DFIC
OG0001142	LOC117899754|XP_034665896.1|DSUB	LOC108093342|XP_017048834.1|DFIC
OG0001143	LOC117901969|XP_034668842.1|DSUB, LOC117891180|XP_034652397.1|DSUB, LOC117891371|XP_034652699.1|DSUB	LOC108090036|XP_017044020.1|DFIC
OG0001144	LOC117892549|XP_034654750.1|DSUB	LOC108090272|XP_017044372.1|DFIC
OG0001145	LOC117891389|XP_034652722.1|DSUB	LOC108090760|XP_017045081.1|DFIC
OG0001145	LOC117891390|XP_034652724.1|DSUB	LOC108090963|XP_017045396.1|DFIC
OG0001146	LOC117902267|XP_034669417.1|DSUB	LOC108092759|XP_017047980.1|DFIC
OG0001146	LOC117903181|XP_034670919.1|DSUB	LOC108098084|XP_017056277.1|DFIC
OG0001147	LOC117892052|XP_034653871.1|DSUB	LOC108099886|XP_017059030.1|DFIC
OG0001148	LOC117900596|XP_034666897.1|DSUB, LOC117900597|XP_034666898.1|DSUB	LOC108092529|XP_017047641.1|DFIC
OG0001149	LOC117893341|XP_034655822.1|DSUB	LOC108086961|XP_017039563.1|DFIC, LOC108086962|XP_017039564.1|DFIC
OG0001150	LOC117889926|XP_034650343.1|DSUB	LOC108096923|XP_017054363.1|DFIC
OG0001151	LOC117896353|XP_034660520.1|DSUB	LOC108101011|XP_017060665.1|DFIC, LOC108101122|XP_017060832.1|DFIC, LOC108101121|XP_017060831.1|DFIC
OG0001152	LOC117897801|XP_034662741.1|DSUB, LOC117897800|XP_034662740.1|DSUB	LOC108091727|XP_017046559.1|DFIC, LOC108094800|XP_017051060.1|DFIC, LOC108091734|XP_017046566.1|DFIC
OG0001153	LOC117890907|XP_034651911.1|DSUB	LOC108090929|XP_017045351.1|DFIC
OG0001154	LOC117900982|XP_034667466.1|DSUB	LOC108089218|XP_017042861.1|DFIC
OG0001155	LOC117896430|XP_034660684.1|DSUB	LOC108097116|XP_017054692.1|DFIC
OG0001157	LOC117898870|XP_034664442.1|DSUB	LOC108087223|XP_017039991.1|DFIC
OG0001158	LOC117900114|XP_034666230.1|DSUB	LOC108089856|XP_017043790.1|DFIC
OG0001159	LOC117898154|XP_034663244.1|DSUB	LOC108086531|XP_017038949.1|DFIC
OG0001160	LOC117897386|XP_034662085.1|DSUB	LOC108098588|XP_017057123.1|DFIC
OG0001161	LOC117898676|XP_034664147.1|DSUB	LOC108092008|XP_017046927.1|DFIC
OG0001162	LOC117897158|XP_034661719.1|DSUB	LOC108098959|XP_017057661.1|DFIC
OG0001163	LOC117899689|XP_034665776.1|DSUB	LOC108091672|XP_017046479.1|DFIC
OG0001164	LOC117899331|XP_034665158.1|DSUB, LOC117896953|XP_034661388.1|DSUB	LOC108099396|XP_017058388.1|DFIC
OG0001165	LOC117891574|XP_034652989.1|DSUB	LOC108101409|XP_017061224.1|DFIC
OG0001166	LOC117895585|XP_034659209.1|DSUB	LOC108099003|XP_017057724.1|DFIC
OG0001167	LOC117892352|XP_034654445.1|DSUB	LOC108096946|XP_017054395.1|DFIC
OG0001168	LOC117890343|XP_034651024.1|DSUB	LOC108090517|XP_017044725.1|DFIC
OG0001169	LOC117899721|XP_034665835.1|DSUB	LOC108098143|XP_017056358.1|DFIC
OG0001170	LOC117897857|XP_034662821.1|DSUB	LOC108091636|XP_017046426.1|DFIC
OG0001171	LOC117895384|XP_034658898.1|DSUB	LOC108095952|XP_017052782.1|DFIC
OG0001172	LOC117891233|XP_034652469.1|DSUB	LOC108101417|XP_017061232.1|DFIC
OG0001173	LOC117896394|XP_034660590.1|DSUB	LOC108100754|XP_017060275.1|DFIC
OG0001174	LOC117895249|XP_034658655.1|DSUB	LOC108093085|XP_017048501.1|DFIC
OG0001175	LOC117892253|XP_034654255.1|DSUB	LOC108093886|XP_017049731.1|DFIC, LOC108099724|XP_017058835.1|DFIC, LOC108099725|XP_017058836.1|DFIC
OG0001176	LOC117890729|XP_034651672.1|DSUB	LOC108101543|XP_017061420.1|DFIC
OG0001177	LOC117900308|XP_034666515.1|DSUB	LOC108090617|XP_017044881.1|DFIC
OG0001178	LOC117890628|XP_034651468.1|DSUB	LOC108095135|XP_017051562.1|DFIC
OG0001179	LOC117891594|XP_034653013.1|DSUB	LOC108086425|XP_017038815.1|DFIC
OG0001180	LOC117902917|XP_034670383.1|DSUB	LOC108098413|XP_017056797.1|DFIC
OG0001181	LOC117893533|XP_034656065.1|DSUB	LOC108096415|XP_017053480.1|DFIC
OG0001182	LOC117896712|XP_034661061.1|DSUB	LOC108091686|XP_017046499.1|DFIC
OG0001183	LOC117898417|XP_034663679.1|DSUB	LOC108102031|XP_017062124.1|DFIC
OG0001184	LOC117897003|XP_034661455.1|DSUB	LOC108087309|XP_017040116.1|DFIC
OG0001185	LOC117896381|XP_034660555.1|DSUB	LOC108096513|XP_017053625.1|DFIC
OG0001186	LOC117899718|XP_034665828.1|DSUB	LOC108098616|XP_017057171.1|DFIC
OG0001187	LOC117891906|XP_034653620.1|DSUB	LOC108086705|XP_017039199.1|DFIC
OG0001188	LOC117891935|XP_034653668.1|DSUB	LOC108096787|XP_017054151.1|DFIC
OG0001189	LOC117891296|XP_034652593.1|DSUB	LOC108096896|XP_017054330.1|DFIC
OG0001190	LOC117897564|XP_034662399.1|DSUB	LOC108102159|XP_017062340.1|DFIC
OG0001191	LOC117902418|XP_034669663.1|DSUB	LOC108100574|XP_017060045.1|DFIC, LOC108091274|XP_017045877.1|DFIC
OG0001192	LOC117900296|XP_034666499.1|DSUB	LOC108088227|XP_017041425.1|DFIC
OG0001193	LOC117896334|XP_034660465.1|DSUB	LOC108093327|XP_017048807.1|DFIC
OG0001194	LOC117901175|XP_034667757.1|DSUB	LOC108092928|XP_017048280.1|DFIC
OG0001195	LOC117892074|XP_034653954.1|DSUB	LOC108101449|XP_017061276.1|DFIC
OG0001196	LOC117889822|XP_034650192.1|DSUB, LOC117903341|XP_034671179.1|DSUB	LOC108097276|XP_017054963.1|DFIC
OG0001197	LOC117898111|XP_034663188.1|DSUB	LOC108088531|XP_017041863.1|DFIC, LOC108088532|XP_017041864.1|DFIC, LOC108095809|XP_017052570.1|DFIC
OG0001198	LOC117897942|XP_034662926.1|DSUB	LOC108099498|XP_017058548.1|DFIC, LOC108099500|XP_017058549.1|DFIC
OG0001200	LOC117899620|XP_034665660.1|DSUB	LOC108098214|XP_017056477.1|DFIC
OG0001201	LOC117899228|XP_034664993.1|DSUB	LOC108095740|XP_017052410.1|DFIC
OG0001202	LOC117890568|XP_034651396.1|DSUB	LOC108102179|XP_017062371.1|DFIC
OG0001203	LOC117902945|XP_034670448.1|DSUB	LOC108095029|XP_017051387.1|DFIC
OG0001204	LOC117901293|XP_034667879.1|DSUB	LOC108098362|XP_017056697.1|DFIC
OG0001205	LOC117898236|XP_034663365.1|DSUB	LOC108090178|XP_017044250.1|DFIC
OG0001206	LOC117895997|XP_034659875.1|DSUB	LOC108093333|XP_017048818.1|DFIC
OG0001207	LOC117895392|XP_034658906.1|DSUB, LOC117903107|XP_034670821.1|DSUB	LOC108097942|XP_017056022.1|DFIC
OG0001208	LOC117903471|XP_034671408.1|DSUB	LOC108097624|XP_017055536.1|DFIC
OG0001209	LOC117898331|XP_034663545.1|DSUB	LOC108087385|XP_017040217.1|DFIC
OG0001210	LOC117899163|XP_034664916.1|DSUB	LOC108097665|XP_017055601.1|DFIC
OG0001211	LOC117896028|XP_034659928.1|DSUB	LOC108098547|XP_017057033.1|DFIC
OG0001211	LOC117896029|XP_034659929.1|DSUB	LOC108098459|XP_017056853.1|DFIC
OG0001212	LOC117898260|XP_034663408.1|DSUB	LOC108097746|XP_017055744.1|DFIC
OG0001213	LOC117903493|XP_034671460.1|DSUB	LOC108092155|XP_017047162.1|DFIC
OG0001214	LOC117897330|XP_034661989.1|DSUB	LOC108095931|XP_017052757.1|DFIC
OG0001215	LOC117897363|XP_034662038.1|DSUB	LOC108094778|XP_017051044.1|DFIC, LOC108090230|XP_017044314.1|DFIC
OG0001216	LOC117899441|XP_034665336.1|DSUB	LOC108091995|XP_017046909.1|DFIC, LOC108091907|XP_017046780.1|DFIC
OG0001217	LOC117901071|XP_034667574.1|DSUB	LOC108098875|XP_017057553.1|DFIC
OG0001217	LOC117900385|XP_034666630.1|DSUB	LOC108096983|XP_017054456.1|DFIC
OG0001218	LOC117894389|XP_034657286.1|DSUB, LOC117897856|XP_034662820.1|DSUB	LOC108091637|XP_017046427.1|DFIC
OG0001220	LOC117892222|XP_034654213.1|DSUB	LOC108094233|XP_017050181.1|DFIC
OG0001221	LOC117892605|XP_034654837.1|DSUB	LOC108094845|XP_017051137.1|DFIC
OG0001222	LOC117897404|XP_034662118.1|DSUB	LOC108097695|XP_017055655.1|DFIC
OG0001223	LOC117891039|XP_034652098.1|DSUB, LOC117892267|XP_034654279.1|DSUB	LOC108101761|XP_017061715.1|DFIC
OG0001224	LOC117892106|XP_034654006.1|DSUB	LOC108090475|XP_017044660.1|DFIC
OG0001225	LOC117890448|XP_034651171.1|DSUB	LOC108093944|XP_017049819.1|DFIC
OG0001226	LOC117889777|XP_034650133.1|DSUB	LOC108086445|XP_017038852.1|DFIC
OG0001227	LOC117901230|XP_034667793.1|DSUB	LOC108100844|XP_017060411.1|DFIC
OG0001229	LOC117892558|XP_034654762.1|DSUB	LOC108101398|XP_017061207.1|DFIC, LOC108101089|XP_017060785.1|DFIC
OG0001230	LOC117891940|XP_034653679.1|DSUB	LOC108090471|XP_017044658.1|DFIC
OG0001231	LOC117900653|XP_034666977.1|DSUB	LOC108100860|XP_017060432.1|DFIC
OG0001232	LOC117900992|XP_034667480.1|DSUB, LOC117900991|XP_034667479.1|DSUB	LOC108101826|XP_017061818.1|DFIC, LOC108100837|XP_017060398.1|DFIC
OG0001233	LOC117902549|XP_034669878.1|DSUB	LOC108100803|XP_017060355.1|DFIC
OG0001234	LOC117891713|XP_034653198.1|DSUB	LOC108093923|XP_017049781.1|DFIC
OG0001235	LOC117901957|XP_034668825.1|DSUB	LOC108091548|XP_017046308.1|DFIC
OG0001236	LOC117894692|XP_034657762.1|DSUB	LOC108100559|XP_017060022.1|DFIC
OG0001237	LOC117898521|XP_034663878.1|DSUB	LOC108101050|XP_017060723.1|DFIC
OG0001238	LOC117898753|XP_034664266.1|DSUB	LOC108095819|XP_017052581.1|DFIC
OG0001240	LOC117897922|XP_034662897.1|DSUB	LOC108095700|XP_017052360.1|DFIC
OG0001241	LOC117890187|XP_034650784.1|DSUB	LOC108086647|XP_017039114.1|DFIC
OG0001242	LOC117902615|XP_034670023.1|DSUB	LOC108095596|XP_017052250.1|DFIC
OG0001243	LOC117893830|XP_034656478.1|DSUB, LOC117903334|XP_034671172.1|DSUB	LOC108088882|XP_017042366.1|DFIC
OG0001244	LOC117895726|XP_034659475.1|DSUB, LOC117894215|XP_034657025.1|DSUB, LOC117899443|XP_034665340.1|DSUB	LOC108091983|XP_017046882.1|DFIC
OG0001245	LOC117899058|XP_034664716.1|DSUB	LOC108093303|XP_017048767.1|DFIC
OG0001246	LOC117891026|XP_034652080.1|DSUB	LOC108090941|XP_017045366.1|DFIC
OG0001247	LOC117890582|XP_034651411.1|DSUB	LOC108098771|XP_017057396.1|DFIC
OG0001248	LOC117895163|XP_034658513.1|DSUB	LOC108093908|XP_017049766.1|DFIC
OG0001249	LOC117903677|XP_034671906.1|DSUB	LOC108092880|XP_017048211.1|DFIC
OG0001251	LOC117896152|XP_034660121.1|DSUB	LOC108096130|XP_017052996.1|DFIC
OG0001252	LOC117898931|XP_034664531.1|DSUB	LOC108097605|XP_017055502.1|DFIC
OG0001253	LOC117890179|XP_034650768.1|DSUB	LOC108086638|XP_017039104.1|DFIC
OG0001254	LOC117889860|XP_034650252.1|DSUB	LOC108094801|XP_017051061.1|DFIC
OG0001255	LOC117890640|XP_034651482.1|DSUB, LOC117896464|XP_034660692.1|DSUB, LOC117903550|XP_034671639.1|DSUB, LOC117891248|XP_034652489.1|DSUB, LOC117894740|XP_034657835.1|DSUB	LOC108094034|XP_017049955.1|DFIC
OG0001256	LOC117892683|XP_034654979.1|DSUB	LOC108090710|XP_017044992.1|DFIC
OG0001257	LOC117902979|XP_034670538.1|DSUB	LOC108095004|XP_017051328.1|DFIC
OG0001258	LOC117899212|XP_034664976.1|DSUB	LOC108097742|XP_017055738.1|DFIC
OG0001259	LOC117903500|XP_034671470.1|DSUB	LOC108092903|XP_017048243.1|DFIC
OG0001260	LOC117898478|XP_034663804.1|DSUB	LOC108098965|XP_017057668.1|DFIC
OG0001261	LOC117903489|XP_034671447.1|DSUB	LOC108098119|XP_017056328.1|DFIC, LOC108093442|XP_017048994.1|DFIC
OG0001262	LOC117895486|XP_034659061.1|DSUB	LOC108099826|XP_017058945.1|DFIC
OG0001263	LOC117899301|XP_034665111.1|DSUB	LOC108099578|XP_017058671.1|DFIC
OG0001264	LOC117901403|XP_034668028.1|DSUB	LOC108092540|XP_017047657.1|DFIC
