Orthogroup	DSUB.longest_only	SLEB.longest_only
OG0000548	LOC117893644|XP_034656221.1|DSUB	LOC115622433|XP_030372234.1|SLEB
OG0000548	LOC117893653|XP_034656234.1|DSUB	LOC115622434|XP_030372235.1|SLEB
OG0000549	LOC117891218|XP_034652453.1|DSUB	LOC115633990|XP_030387373.1|SLEB
OG0000550	LOC117895115|XP_034658412.1|DSUB	LOC115632900|XP_030386051.1|SLEB
OG0000550	LOC117901598|XP_034668305.1|DSUB	LOC115632608|XP_030385696.1|SLEB
OG0000551	LOC117890453|XP_034651181.1|DSUB	LOC115634798|XP_030388566.1|SLEB
OG0000551	LOC117890451|XP_034651180.1|DSUB	LOC115634206|XP_030387658.1|SLEB
OG0000552	LOC117898996|XP_034664630.1|DSUB	LOC115620920|XP_030370279.1|SLEB
OG0000553	LOC117900146|XP_034666269.1|DSUB	LOC115625738|XP_030376751.1|SLEB
OG0000554	LOC117899047|XP_034664698.1|DSUB	LOC115621598|XP_030371150.1|SLEB
OG0000554	LOC117899049|XP_034664700.1|DSUB	LOC115621473|XP_030370992.1|SLEB, LOC115621559|XP_030371092.1|SLEB
OG0000555	LOC117895286|XP_034658716.1|DSUB	LOC115628310|XP_030380224.1|SLEB
OG0000555	LOC117894224|XP_034657031.1|DSUB	LOC115628303|XP_030380210.1|SLEB
OG0000556	LOC117897499|XP_034662280.1|DSUB	LOC115623458|XP_030373674.1|SLEB
OG0000557	LOC117896873|XP_034661293.1|DSUB	LOC115624100|XP_030374550.1|SLEB
OG0000557	LOC117898263|XP_034663407.1|DSUB	LOC115624200|XP_030374663.1|SLEB, LOC115623910|XP_030374325.1|SLEB, LOC115624180|XP_030374635.1|SLEB, LOC115624158|XP_030374614.1|SLEB
OG0000558	LOC117896412|XP_034660619.1|DSUB	LOC115623799|XP_030374201.1|SLEB
OG0000558	LOC117903233|XP_034671024.1|DSUB	LOC115627610|XP_030379199.1|SLEB
OG0000559	LOC117897212|XP_034661807.1|DSUB	LOC115621713|XP_030371282.1|SLEB
OG0000559	LOC117893537|XP_034656076.1|DSUB	LOC115633935|XP_030387313.1|SLEB
OG0000560	LOC117889988|XP_034650462.1|DSUB	LOC115624641|XP_030375269.1|SLEB
OG0000560	LOC117889987|XP_034650461.1|DSUB	LOC115624640|XP_030375268.1|SLEB
OG0000561	LOC117894450|XP_034657439.1|DSUB	LOC115632645|XP_030385734.1|SLEB
OG0000561	LOC117894731|XP_034657816.1|DSUB	LOC115632520|XP_030385575.1|SLEB
OG0000562	LOC117893256|XP_034655712.1|DSUB	LOC115622396|XP_030372181.1|SLEB
OG0000562	LOC117895180|XP_034658534.1|DSUB	LOC115622789|XP_030372709.1|SLEB
OG0000563	LOC117893257|XP_034655716.1|DSUB	LOC115624876|XP_030375581.1|SLEB, LOC115629763|XP_030382174.1|SLEB, LOC115629628|XP_030381989.1|SLEB, LOC115632144|XP_030385022.1|SLEB, LOC115632112|XP_030384965.1|SLEB, LOC115626468|XP_030377711.1|SLEB, LOC115622959|XP_030372960.1|SLEB, LOC115623145|XP_030373214.1|SLEB, LOC115626470|XP_030377713.1|SLEB, LOC115625860|XP_030376928.1|SLEB
OG0000564	LOC117893655|XP_034656237.1|DSUB	LOC115623105|XP_030373171.1|SLEB
OG0000564	LOC117893659|XP_034656242.1|DSUB, LOC117893660|XP_034656243.1|DSUB	LOC115622510|XP_030372323.1|SLEB
OG0000566	LOC117899129|XP_034664813.1|DSUB	LOC115625079|XP_030375829.1|SLEB
OG0000566	LOC117893071|XP_034655377.1|DSUB	LOC115622614|XP_030372474.1|SLEB
OG0000567	LOC117889642|XP_034649997.1|DSUB	LOC115628870|XP_030380986.1|SLEB
OG0000567	LOC117889643|XP_034649998.1|DSUB	LOC115628899|XP_030381018.1|SLEB
OG0000568	LOC117897751|XP_034662683.1|DSUB	LOC115620709|XP_030369944.1|SLEB
OG0000569	LOC117896961|XP_034661397.1|DSUB	LOC115620436|XP_030369524.1|SLEB
OG0000569	LOC117897571|XP_034662405.1|DSUB	LOC115628654|XP_030380682.1|SLEB
OG0000570	LOC117899079|XP_034664739.1|DSUB	LOC115625135|XP_030375914.1|SLEB
OG0000570	LOC117898942|XP_034664553.1|DSUB	LOC115625181|XP_030376006.1|SLEB
OG0000571	LOC117897446|XP_034662179.1|DSUB	LOC115620833|XP_030370125.1|SLEB
OG0000571	LOC117896912|XP_034661339.1|DSUB	LOC115621121|XP_030370525.1|SLEB
OG0000572	LOC117896508|XP_034660751.1|DSUB	LOC115621322|XP_030370800.1|SLEB
OG0000572	LOC117896459|XP_034660680.1|DSUB	LOC115620609|XP_030369783.1|SLEB
OG0000573	LOC117893063|XP_034655358.1|DSUB	LOC115632462|XP_030385479.1|SLEB
OG0000573	LOC117891216|XP_034652449.1|DSUB	LOC115625591|XP_030376570.1|SLEB
OG0000574	LOC117897575|XP_034662418.1|DSUB	LOC115632504|XP_030385552.1|SLEB
OG0000575	LOC117894302|XP_034657158.1|DSUB	LOC115624630|XP_030375246.1|SLEB
OG0000575	LOC117895190|XP_034658559.1|DSUB	LOC115624639|XP_030375267.1|SLEB
OG0000576	LOC117898098|XP_034663169.1|DSUB	LOC115623717|XP_030374058.1|SLEB, LOC115623855|XP_030374259.1|SLEB
OG0000577	LOC117902259|XP_034669408.1|DSUB	LOC115631048|XP_030383541.1|SLEB
OG0000577	LOC117902660|XP_034670079.1|DSUB	LOC115630934|XP_030383361.1|SLEB
OG0000578	LOC117900003|XP_034666068.1|DSUB	LOC115630624|XP_030383119.1|SLEB
OG0000578	LOC117890379|XP_034651068.1|DSUB	LOC115624580|XP_030375178.1|SLEB
OG0000579	LOC117896769|XP_034661137.1|DSUB	LOC115621378|XP_030370867.1|SLEB
OG0000579	LOC117895766|XP_034659531.1|DSUB	LOC115622675|XP_030372549.1|SLEB
OG0000580	LOC117899778|XP_034665941.1|DSUB	LOC115624313|XP_030374798.1|SLEB
OG0000580	LOC117899779|XP_034665942.1|DSUB	LOC115623669|XP_030373995.1|SLEB
OG0000581	LOC117897689|XP_034662599.1|DSUB	LOC115624401|XP_030374991.1|SLEB
OG0000581	LOC117892987|XP_034655268.1|DSUB	LOC115627719|XP_030379324.1|SLEB
OG0000582	LOC117893420|XP_034655926.1|DSUB	LOC115623225|XP_030373327.1|SLEB
OG0000582	LOC117892553|XP_034654754.1|DSUB	LOC115629425|XP_030381740.1|SLEB
OG0000583	LOC117891598|XP_034653020.1|DSUB	LOC115634436|XP_030388003.1|SLEB
OG0000584	LOC117900576|XP_034666877.1|DSUB	LOC115626476|XP_030377720.1|SLEB
OG0000584	LOC117891595|XP_034653018.1|DSUB, LOC117900361|XP_034666601.1|DSUB	LOC115626504|XP_030377749.1|SLEB, LOC115631930|XP_030384641.1|SLEB
OG0000585	LOC117893797|XP_034656433.1|DSUB, LOC117893611|XP_034656179.1|DSUB	LOC115622461|XP_030372266.1|SLEB
OG0000586	LOC117890147|XP_034650727.1|DSUB, LOC117889930|XP_034650349.1|DSUB	LOC115624710|XP_030375394.1|SLEB
OG0000590	LOC117899643|XP_034665710.1|DSUB	LOC115621604|XP_030371157.1|SLEB
OG0000590	LOC117897370|XP_034662063.1|DSUB	LOC115628967|XP_030381105.1|SLEB
OG0000592	LOC117890975|XP_034652004.1|DSUB	LOC115620051|XP_030369040.1|SLEB
OG0000592	LOC117891576|XP_034652991.1|DSUB	LOC115634746|XP_030388498.1|SLEB
OG0000593	LOC117903075|XP_034670764.1|DSUB	LOC115631798|XP_030384496.1|SLEB, LOC115629128|XP_030381328.1|SLEB
OG0000594	LOC117896295|XP_034660407.1|DSUB	LOC115620678|XP_030369902.1|SLEB
OG0000594	LOC117898096|XP_034663166.1|DSUB	LOC115623706|XP_030374044.1|SLEB
OG0000595	LOC117899688|XP_034665772.1|DSUB	LOC115625556|XP_030376508.1|SLEB
OG0000595	LOC117896796|XP_034661183.1|DSUB	LOC115620820|XP_030370108.1|SLEB
OG0000596	LOC117903345|XP_034671185.1|DSUB	LOC115626832|XP_030378173.1|SLEB
OG0000596	LOC117899582|XP_034665589.1|DSUB	LOC115625220|XP_030376063.1|SLEB
OG0000597	LOC117896050|XP_034659950.1|DSUB	LOC115621662|XP_030371229.1|SLEB
OG0000597	LOC117897082|XP_034661611.1|DSUB	LOC115621009|XP_030370388.1|SLEB
OG0000598	LOC117896003|XP_034659890.1|DSUB	LOC115621982|XP_030371694.1|SLEB
OG0000599	LOC117893545|XP_034656087.1|DSUB	LOC115622412|XP_030372206.1|SLEB
OG0000600	LOC117890088|XP_034650637.1|DSUB	LOC115632442|XP_030385460.1|SLEB
OG0000600	LOC117890940|XP_034651965.1|DSUB	LOC115633704|XP_030387024.1|SLEB
OG0000601	LOC117900886|XP_034667306.1|DSUB	LOC115633839|XP_030387190.1|SLEB
OG0000601	LOC117902109|XP_034669108.1|DSUB	LOC115626624|XP_030377888.1|SLEB
OG0000602	LOC117901788|XP_034668589.1|DSUB	LOC115626085|XP_030377198.1|SLEB
OG0000603	LOC117902791|XP_034670297.1|DSUB	LOC115628477|XP_030380458.1|SLEB
OG0000604	LOC117900813|XP_034667195.1|DSUB	LOC115630657|XP_030383158.1|SLEB
OG0000604	LOC117900814|XP_034667198.1|DSUB	LOC115630582|XP_030383060.1|SLEB, LOC115630688|XP_030383198.1|SLEB
OG0000605	LOC117900080|XP_034666175.1|DSUB	LOC115630512|XP_030382973.1|SLEB
OG0000606	LOC117895970|XP_034659820.1|DSUB	LOC115620195|XP_030369188.1|SLEB
OG0000607	LOC117897649|XP_034662515.1|DSUB	LOC115620885|XP_030370225.1|SLEB
OG0000607	LOC117898354|XP_034663578.1|DSUB	LOC115624393|XP_030374965.1|SLEB
OG0000608	LOC117898179|XP_034663278.1|DSUB	LOC115625074|XP_030375822.1|SLEB
OG0000608	LOC117895953|XP_034659794.1|DSUB	LOC115625574|XP_030376535.1|SLEB
OG0000609	LOC117903710|XP_034671947.1|DSUB	LOC115627917|XP_030379671.1|SLEB
OG0000610	LOC117894067|XP_034656810.1|DSUB, LOC117890436|XP_034651157.1|DSUB	LOC115623312|XP_030373437.1|SLEB
OG0000611	LOC117891655|XP_034653098.1|DSUB	LOC115629627|XP_030381991.1|SLEB
OG0000611	LOC117889862|XP_034650255.1|DSUB	LOC115626533|XP_030377776.1|SLEB
OG0000612	LOC117895884|XP_034659778.1|DSUB, LOC117895882|XP_034659773.1|DSUB	LOC115623041|XP_030373078.1|SLEB, LOC115622314|XP_030372080.1|SLEB
OG0000614	LOC117900666|XP_034667003.1|DSUB, LOC117899409|XP_034665287.1|DSUB	LOC115626391|XP_030377611.1|SLEB
OG0000614	LOC117903898|XP_034672292.1|DSUB	LOC115629316|XP_030381621.1|SLEB
OG0000615	LOC117893503|XP_034656032.1|DSUB	LOC115627692|XP_030379295.1|SLEB
OG0000615	LOC117898117|XP_034663196.1|DSUB	LOC115620406|XP_030369485.1|SLEB
OG0000616	LOC117903577|XP_034671686.1|DSUB	LOC115627474|XP_030379011.1|SLEB
OG0000617	LOC117896190|XP_034660171.1|DSUB	LOC115621815|XP_030371461.1|SLEB
OG0000617	LOC117899355|XP_034665218.1|DSUB	LOC115620342|XP_030369403.1|SLEB
OG0000618	LOC117899697|XP_034665791.1|DSUB	LOC115622043|XP_030371775.1|SLEB
OG0000618	LOC117893094|XP_034655415.1|DSUB	LOC115621508|XP_030371040.1|SLEB
OG0000619	LOC117892470|XP_034654614.1|DSUB	LOC115634836|XP_030388617.1|SLEB
OG0000620	LOC117903415|XP_034671321.1|DSUB	LOC115627320|XP_030378822.1|SLEB
OG0000620	LOC117894480|XP_034657473.1|DSUB	LOC115633030|XP_030386227.1|SLEB
OG0000621	LOC117896275|XP_034660368.1|DSUB, LOC117900158|XP_034666293.1|DSUB	LOC115620478|XP_030369572.1|SLEB
OG0000621	LOC117903506|XP_034671478.1|DSUB	LOC115627100|XP_030378516.1|SLEB
OG0000622	LOC117894660|XP_034657725.1|DSUB	LOC115622549|XP_030372376.1|SLEB
OG0000622	LOC117894157|XP_034656945.1|DSUB	LOC115632202|XP_030385111.1|SLEB
OG0000623	LOC117894704|XP_034657778.1|DSUB	LOC115624552|XP_030375137.1|SLEB
OG0000623	LOC117895609|XP_034659248.1|DSUB	LOC115628260|XP_030380139.1|SLEB
OG0000624	LOC117891636|XP_034653073.1|DSUB	LOC115633640|XP_030386940.1|SLEB
OG0000625	LOC117895500|XP_034659087.1|DSUB	LOC115622157|XP_030371885.1|SLEB
OG0000625	LOC117895518|XP_034659113.1|DSUB	LOC115622847|XP_030372788.1|SLEB
OG0000626	LOC117890396|XP_034651091.1|DSUB	LOC115634382|XP_030387926.1|SLEB
OG0000626	LOC117889978|XP_034650450.1|DSUB	LOC115634725|XP_030388467.1|SLEB
OG0000627	LOC117894438|XP_034657395.1|DSUB	LOC115633005|XP_030386190.1|SLEB
OG0000627	LOC117901467|XP_034668124.1|DSUB	LOC115628860|XP_030380971.1|SLEB
OG0000628	LOC117901964|XP_034668835.1|DSUB	LOC115630700|XP_030383212.1|SLEB
OG0000628	LOC117901746|XP_034668524.1|DSUB	LOC115626527|XP_030377769.1|SLEB, LOC115630539|XP_030383004.1|SLEB
OG0000629	LOC117898001|XP_034663020.1|DSUB, LOC117902665|XP_034670086.1|DSUB	LOC115628582|XP_030380626.1|SLEB
OG0000630	LOC117900872|XP_034667287.1|DSUB	LOC115626220|XP_030377378.1|SLEB
OG0000630	LOC117901539|XP_034668220.1|DSUB	LOC115625733|XP_030376744.1|SLEB
OG0000631	LOC117900289|XP_034666492.1|DSUB	LOC115631173|XP_030383722.1|SLEB
OG0000631	LOC117900867|XP_034667283.1|DSUB	LOC115626352|XP_030377562.1|SLEB
OG0000632	LOC117900773|XP_034667145.1|DSUB	LOC115630690|XP_030383200.1|SLEB
OG0000632	LOC117902747|XP_034670224.1|DSUB	LOC115630409|XP_030382802.1|SLEB
OG0000633	LOC117894774|XP_034657890.1|DSUB	LOC115623010|XP_030373041.1|SLEB
OG0000633	LOC117893523|XP_034656054.1|DSUB	LOC115623003|XP_030373028.1|SLEB
OG0000634	LOC117890154|XP_034650736.1|DSUB	LOC115624560|XP_030375149.1|SLEB
OG0000635	LOC117891291|XP_034652575.1|DSUB	LOC115620742|XP_030369999.1|SLEB
OG0000635	LOC117894878|XP_034658036.1|DSUB	LOC115629274|XP_030381560.1|SLEB
OG0000636	LOC117900468|XP_034666739.1|DSUB	LOC115626223|XP_030377382.1|SLEB
OG0000636	LOC117900626|XP_034666946.1|DSUB	LOC115626226|XP_030377385.1|SLEB, LOC115626225|XP_030377383.1|SLEB, LOC115626227|XP_030377387.1|SLEB
OG0000637	LOC117890544|XP_034651363.1|DSUB	LOC115627962|XP_030379716.1|SLEB
OG0000637	LOC117902569|XP_034669910.1|DSUB	LOC115627960|XP_030379713.1|SLEB
OG0000638	LOC117900568|XP_034666870.1|DSUB	LOC115627144|XP_030378581.1|SLEB
OG0000639	LOC117895870|XP_034659736.1|DSUB	LOC115633115|XP_030386361.1|SLEB
OG0000641	LOC117901164|XP_034667706.1|DSUB, LOC117901066|XP_034667569.1|DSUB	LOC115623783|XP_030374184.1|SLEB, LOC115623786|XP_030374188.1|SLEB
OG0000642	LOC117901048|XP_034667550.1|DSUB	LOC115626065|XP_030377178.1|SLEB, LOC115626066|XP_030377179.1|SLEB, LOC115625957|XP_030377055.1|SLEB, LOC115625960|XP_030377061.1|SLEB
OG0000643	LOC117899258|XP_034665036.1|DSUB	LOC115620332|XP_030369388.1|SLEB, LOC115620334|XP_030369391.1|SLEB
OG0000644	LOC117893633|XP_034656210.1|DSUB, LOC117893274|XP_034655731.1|DSUB	LOC115631644|XP_030384315.1|SLEB
OG0000645	LOC117900890|XP_034667312.1|DSUB	LOC115630472|XP_030382903.1|SLEB
OG0000645	LOC117900337|XP_034666567.1|DSUB	LOC115630471|XP_030382902.1|SLEB
OG0000646	LOC117896640|XP_034660977.1|DSUB	LOC115620235|XP_030369240.1|SLEB
OG0000646	LOC117897928|XP_034662904.1|DSUB	LOC115621842|XP_030371513.1|SLEB
OG0000647	LOC117898247|XP_034663383.1|DSUB	LOC115621967|XP_030371674.1|SLEB
OG0000647	LOC117898818|XP_034664375.1|DSUB	LOC115629630|XP_030381990.1|SLEB
OG0000648	LOC117899571|XP_034665575.1|DSUB	LOC115627944|XP_030379697.1|SLEB
OG0000648	LOC117899608|XP_034665632.1|DSUB	LOC115627942|XP_030379695.1|SLEB
OG0000649	LOC117895061|XP_034658335.1|DSUB	LOC115627568|XP_030379152.1|SLEB
OG0000649	LOC117895051|XP_034658324.1|DSUB	LOC115627550|XP_030379125.1|SLEB
OG0000650	LOC117897037|XP_034661509.1|DSUB	LOC115620503|XP_030369617.1|SLEB
OG0000650	LOC117902990|XP_034670595.1|DSUB	LOC115627753|XP_030379398.1|SLEB
OG0000651	LOC117894146|XP_034656931.1|DSUB	LOC115632259|XP_030385191.1|SLEB
OG0000651	LOC117892973|XP_034655204.1|DSUB	LOC115622859|XP_030372803.1|SLEB
OG0000652	LOC117891840|XP_034653481.1|DSUB	LOC115628872|XP_030380991.1|SLEB
OG0000652	LOC117902185|XP_034669254.1|DSUB	LOC115629665|XP_030382040.1|SLEB
OG0000653	LOC117898588|XP_034664023.1|DSUB, LOC117898585|XP_034664020.1|DSUB, LOC117898396|XP_034663645.1|DSUB	LOC115620491|XP_030369592.1|SLEB
OG0000654	LOC117895566|XP_034659173.1|DSUB	LOC115628368|XP_030380304.1|SLEB
OG0000654	LOC117894074|XP_034656821.1|DSUB	LOC115632989|XP_030386166.1|SLEB
OG0000655	LOC117892334|XP_034654377.1|DSUB	LOC115621850|XP_030371563.1|SLEB
OG0000656	LOC117899271|XP_034665060.1|DSUB	LOC115623639|XP_030373943.1|SLEB
OG0000656	LOC117899272|XP_034665061.1|DSUB	LOC115627596|XP_030379180.1|SLEB
OG0000657	LOC117893634|XP_034656211.1|DSUB	LOC115624836|XP_030375543.1|SLEB
OG0000657	LOC117902372|XP_034669579.1|DSUB	LOC115631152|XP_030383683.1|SLEB
OG0000658	LOC117903395|XP_034671272.1|DSUB	LOC115627088|XP_030378498.1|SLEB
OG0000658	LOC117898052|XP_034663104.1|DSUB	LOC115626258|XP_030377426.1|SLEB
OG0000659	LOC117902690|XP_034670123.1|DSUB	LOC115625878|XP_030376954.1|SLEB
OG0000659	LOC117901765|XP_034668546.1|DSUB	LOC115626361|XP_030377571.1|SLEB
OG0000660	LOC117901555|XP_034668243.1|DSUB	LOC115631511|XP_030384136.1|SLEB
OG0000661	LOC117893297|XP_034655763.1|DSUB	LOC115622386|XP_030372170.1|SLEB
OG0000661	LOC117902430|XP_034669689.1|DSUB	LOC115630509|XP_030382967.1|SLEB
OG0000662	LOC117894923|XP_034658118.1|DSUB	LOC115632944|XP_030386100.1|SLEB
OG0000662	LOC117890277|XP_034650932.1|DSUB	LOC115627291|XP_030378783.1|SLEB
OG0000663	LOC117891955|XP_034653705.1|DSUB	LOC115627042|XP_030378440.1|SLEB
OG0000664	LOC117896176|XP_034660150.1|DSUB	LOC115626049|XP_030377161.1|SLEB
OG0000664	LOC117889821|XP_034650195.1|DSUB	LOC115629221|XP_030381490.1|SLEB
OG0000665	LOC117898714|XP_034664222.1|DSUB	LOC115623916|XP_030374332.1|SLEB
OG0000666	LOC117891175|XP_034652390.1|DSUB	LOC115624988|XP_030375715.1|SLEB
OG0000666	LOC117903299|XP_034671122.1|DSUB	LOC115627419|XP_030378949.1|SLEB
OG0000667	LOC117903132|XP_034670855.1|DSUB, LOC117899787|XP_034665953.1|DSUB	LOC115623576|XP_030373834.1|SLEB
OG0000668	LOC117897948|XP_034662939.1|DSUB	LOC115620304|XP_030369348.1|SLEB
OG0000668	LOC117896787|XP_034661175.1|DSUB	LOC115622050|XP_030371784.1|SLEB
OG0000669	LOC117903590|XP_034671706.1|DSUB	LOC115626945|XP_030378320.1|SLEB
OG0000669	LOC117903581|XP_034671695.1|DSUB	LOC115626693|XP_030377980.1|SLEB
OG0000670	LOC117903175|XP_034670911.1|DSUB	LOC115626707|XP_030378000.1|SLEB
OG0000671	LOC117897063|XP_034661550.1|DSUB	LOC115620863|XP_030370184.1|SLEB
OG0000671	LOC117897411|XP_034662129.1|DSUB	LOC115621283|XP_030370746.1|SLEB
OG0000672	LOC117889669|XP_034650023.1|DSUB	LOC115627870|XP_030379614.1|SLEB
OG0000672	LOC117898434|XP_034663721.1|DSUB	LOC115624926|XP_030375637.1|SLEB
OG0000673	LOC117898979|XP_034664614.1|DSUB	LOC115627417|XP_030378947.1|SLEB
OG0000673	LOC117895431|XP_034658972.1|DSUB	LOC115626494|XP_030377738.1|SLEB
OG0000675	LOC117901332|XP_034667931.1|DSUB	LOC115631118|XP_030383639.1|SLEB
OG0000677	LOC117893382|XP_034655868.1|DSUB	LOC115623186|XP_030373268.1|SLEB
OG0000677	LOC117889597|XP_034649899.1|DSUB	LOC115627739|XP_030379369.1|SLEB
OG0000678	LOC117899128|XP_034664811.1|DSUB	LOC115621186|XP_030370620.1|SLEB
OG0000678	LOC117900971|XP_034667446.1|DSUB	LOC115631717|XP_030384411.1|SLEB
OG0000679	LOC117903892|XP_034672285.1|DSUB	LOC115633757|XP_030387092.1|SLEB
OG0000680	LOC117899189|XP_034664946.1|DSUB	LOC115627844|XP_030379560.1|SLEB
OG0000681	LOC117896218|XP_034660243.1|DSUB	LOC115621828|XP_030371496.1|SLEB
OG0000681	LOC117897629|XP_034662530.1|DSUB	LOC115627476|XP_030379015.1|SLEB
OG0000683	LOC117897028|XP_034661496.1|DSUB	LOC115620499|XP_030369611.1|SLEB
OG0000684	LOC117898170|XP_034663270.1|DSUB	LOC115624151|XP_030374608.1|SLEB
OG0000684	LOC117899045|XP_034664695.1|DSUB	LOC115620565|XP_030369714.1|SLEB
OG0000685	LOC117894778|XP_034657898.1|DSUB	LOC115629499|XP_030381839.1|SLEB
OG0000685	LOC117899509|XP_034665451.1|DSUB	LOC115623675|XP_030374005.1|SLEB
OG0000686	LOC117890065|XP_034650595.1|DSUB	LOC115625171|XP_030375975.1|SLEB
OG0000686	LOC117903733|XP_034671978.1|DSUB	LOC115633274|XP_030386545.1|SLEB
OG0000687	LOC117895596|XP_034659237.1|DSUB	LOC115633169|XP_030386442.1|SLEB
OG0000688	LOC117890077|XP_034650622.1|DSUB	LOC115634831|XP_030388608.1|SLEB
OG0000689	LOC117891198|XP_034652425.1|DSUB	LOC115628671|XP_030380705.1|SLEB
OG0000689	LOC117891197|XP_034652423.1|DSUB	LOC115628661|XP_030380693.1|SLEB
OG0000690	LOC117902659|XP_034670082.1|DSUB	LOC115629307|XP_030381612.1|SLEB
OG0000691	LOC117902416|XP_034669658.1|DSUB	LOC115626605|XP_030377857.1|SLEB
OG0000691	LOC117893852|XP_034656511.1|DSUB	LOC115634680|XP_030388399.1|SLEB
OG0000692	LOC117894808|XP_034657933.1|DSUB	LOC115632631|XP_030385721.1|SLEB
OG0000692	LOC117894810|XP_034657936.1|DSUB	LOC115632633|XP_030385722.1|SLEB
OG0000693	LOC117900110|XP_034666228.1|DSUB	LOC115627792|XP_030379472.1|SLEB
OG0000693	LOC117896746|XP_034661103.1|DSUB	LOC115623630|XP_030373932.1|SLEB
OG0000694	LOC117893367|XP_034655851.1|DSUB	LOC115622249|XP_030372007.1|SLEB
OG0000695	LOC117902352|XP_034669554.1|DSUB	LOC115626345|XP_030377554.1|SLEB
OG0000695	LOC117902351|XP_034669553.1|DSUB	LOC115626555|XP_030377793.1|SLEB
OG0000696	LOC117902820|XP_034670337.1|DSUB	LOC115631207|XP_030383771.1|SLEB
OG0000697	LOC117903803|XP_034672129.1|DSUB, LOC117901739|XP_034668516.1|DSUB	LOC115626630|XP_030377894.1|SLEB
OG0000698	LOC117900365|XP_034666604.1|DSUB	LOC115631784|XP_030384478.1|SLEB
OG0000698	LOC117901857|XP_034668702.1|DSUB	LOC115631797|XP_030384494.1|SLEB
OG0000699	LOC117900964|XP_034667430.1|DSUB	LOC115631361|XP_030383939.1|SLEB
OG0000699	LOC117898332|XP_034663546.1|DSUB	LOC115621427|XP_030370939.1|SLEB
OG0000700	LOC117901425|XP_034668053.1|DSUB, LOC117901655|XP_034668384.1|DSUB	LOC115630522|XP_030382986.1|SLEB
OG0000701	LOC117890426|XP_034651137.1|DSUB	LOC115633828|XP_030387176.1|SLEB
OG0000701	LOC117895351|XP_034658827.1|DSUB	LOC115627353|XP_030378861.1|SLEB
OG0000702	LOC117898915|XP_034664514.1|DSUB	LOC115623432|XP_030373638.1|SLEB
OG0000702	LOC117898913|XP_034664493.1|DSUB	LOC115623431|XP_030373622.1|SLEB
OG0000703	LOC117900709|XP_034667058.1|DSUB	LOC115626522|XP_030377762.1|SLEB
OG0000703	LOC117891886|XP_034653574.1|DSUB	LOC115632207|XP_030385123.1|SLEB
OG0000704	LOC117903571|XP_034671673.1|DSUB	LOC115629751|XP_030382150.1|SLEB
OG0000704	LOC117898114|XP_034663192.1|DSUB	LOC115620514|XP_030369639.1|SLEB
OG0000705	LOC117893957|XP_034656642.1|DSUB, LOC117893515|XP_034656046.1|DSUB, LOC117893955|XP_034656638.1|DSUB	LOC115632166|XP_030385053.1|SLEB
OG0000706	LOC117901849|XP_034668688.1|DSUB	LOC115631541|XP_030384176.1|SLEB
OG0000706	LOC117903405|XP_034671292.1|DSUB	LOC115633220|XP_030386469.1|SLEB
OG0000707	LOC117895378|XP_034658892.1|DSUB	LOC115628046|XP_030379850.1|SLEB
OG0000708	LOC117903337|XP_034671178.1|DSUB	LOC115627708|XP_030379316.1|SLEB
OG0000708	LOC117892901|XP_034655096.1|DSUB	LOC115627653|XP_030379253.1|SLEB
OG0000709	LOC117898286|XP_034663433.1|DSUB	LOC115621323|XP_030370803.1|SLEB
OG0000709	LOC117903543|XP_034671624.1|DSUB	LOC115626872|XP_030378240.1|SLEB
OG0000710	LOC117896156|XP_034660126.1|DSUB	LOC115623330|XP_030373453.1|SLEB
OG0000710	LOC117890590|XP_034651417.1|DSUB	LOC115634159|XP_030387599.1|SLEB
OG0000711	LOC117894862|XP_034658009.1|DSUB	LOC115622779|XP_030372697.1|SLEB
OG0000711	LOC117903575|XP_034671682.1|DSUB	LOC115629865|XP_030382313.1|SLEB
OG0000712	LOC117896732|XP_034661087.1|DSUB	LOC115623932|XP_030374352.1|SLEB
OG0000712	LOC117896729|XP_034661085.1|DSUB	LOC115623732|XP_030374102.1|SLEB
OG0000713	LOC117896866|XP_034661287.1|DSUB	LOC115621208|XP_030370649.1|SLEB
OG0000713	LOC117891754|XP_034653257.1|DSUB	LOC115628094|XP_030379931.1|SLEB
OG0000714	LOC117899679|XP_034665762.1|DSUB	LOC115633315|XP_030386605.1|SLEB
OG0000714	LOC117895852|XP_034659709.1|DSUB	LOC115623265|XP_030373395.1|SLEB
OG0000715	LOC117895891|XP_034659786.1|DSUB, LOC117900051|XP_034666141.1|DSUB	LOC115623055|XP_030373093.1|SLEB
OG0000715	LOC117900345|XP_034666578.1|DSUB	LOC115627346|XP_030378853.1|SLEB
OG0000716	LOC117894851|XP_034658001.1|DSUB	LOC115633996|XP_030387379.1|SLEB
OG0000716	LOC117893439|XP_034655949.1|DSUB	LOC115624701|XP_030375377.1|SLEB
OG0000717	LOC117895620|XP_034659265.1|DSUB	LOC115632838|XP_030385954.1|SLEB
OG0000718	LOC117902959|XP_034670487.1|DSUB	LOC115627733|XP_030379356.1|SLEB
OG0000718	LOC117903001|XP_034670624.1|DSUB	LOC115627755|XP_030379400.1|SLEB
OG0000719	LOC117895873|XP_034659759.1|DSUB	LOC115622473|XP_030372276.1|SLEB
OG0000719	LOC117893848|XP_034656506.1|DSUB	LOC115622387|XP_030372171.1|SLEB
