Orthogroup	DSUB.longest_only	DEUG.longest_only
OG0000268	LOC117897965|XP_034662964.1|DSUB	LOC108115245|XP_017082090.1|DEUG
OG0000269	LOC117897858|XP_034662822.1|DSUB	LOC108108851|XP_017072556.1|DEUG
OG0000269	LOC117896391|XP_034660587.1|DSUB	LOC108116676|XP_017084164.1|DEUG
OG0000270	LOC117889749|XP_034650086.1|DSUB	LOC108108911|XP_017072650.1|DEUG
OG0000271	LOC117901722|XP_034668491.1|DSUB	LOC108113441|XP_017079500.1|DEUG
OG0000271	LOC117892475|XP_034654618.1|DSUB	LOC108112881|XP_017078715.1|DEUG
OG0000271	LOC117890210|XP_034650833.1|DSUB	LOC108112584|XP_017078112.1|DEUG
OG0000272	LOC117894425|XP_034657359.1|DSUB	LOC108109812|XP_017074025.1|DEUG, LOC108104908|XP_017066730.1|DEUG
OG0000272	LOC117902907|XP_034670356.1|DSUB	LOC108108777|XP_017072440.1|DEUG
OG0000273	LOC117897047|XP_034661520.1|DSUB, LOC117896112|XP_034660057.1|DSUB	LOC108116381|XP_017083725.1|DEUG
OG0000273	LOC117900285|XP_034666487.1|DSUB	LOC108110710|XP_017075343.1|DEUG
OG0000273	LOC117897831|XP_034662784.1|DSUB	LOC108115153|XP_017081952.1|DEUG
OG0000274	LOC117899731|XP_034665866.1|DSUB, LOC117899732|XP_034665867.1|DSUB, LOC117896897|XP_034661321.1|DSUB, LOC117891912|XP_034653626.1|DSUB	LOC108106277|XP_017068732.1|DEUG, LOC108106674|XP_017069393.1|DEUG
OG0000276	LOC117890635|XP_034651473.1|DSUB	LOC108111963|XP_017077155.1|DEUG, LOC108111986|XP_017077197.1|DEUG
OG0000277	LOC117899094|XP_034664761.1|DSUB	LOC108109413|XP_017073400.1|DEUG, LOC108117033|XP_017084691.1|DEUG
OG0000277	LOC117897599|XP_034662448.1|DSUB	LOC108109412|XP_017073399.1|DEUG
OG0000277	LOC117899095|XP_034664762.1|DSUB	LOC108112948|XP_017078840.1|DEUG, LOC108109458|XP_017073446.1|DEUG
OG0000279	LOC117895153|XP_034658481.1|DSUB	LOC108109771|XP_017073934.1|DEUG
OG0000279	LOC117895154|XP_034658482.1|DSUB	LOC108109905|XP_017074200.1|DEUG
OG0000280	LOC117894260|XP_034657106.1|DSUB	LOC108108731|XP_017072357.1|DEUG
OG0000280	LOC117894259|XP_034657105.1|DSUB	LOC108108732|XP_017072358.1|DEUG
OG0000280	LOC117894258|XP_034657103.1|DSUB	LOC108108730|XP_017072356.1|DEUG
OG0000281	LOC117892940|XP_034655154.1|DSUB	LOC108114627|XP_017081183.1|DEUG
OG0000281	LOC117903259|XP_034671053.1|DSUB	LOC108105021|XP_017066908.1|DEUG
OG0000281	LOC117891142|XP_034652252.1|DSUB	LOC108103557|XP_017064573.1|DEUG
OG0000282	LOC117893578|XP_034656142.1|DSUB	LOC108107658|XP_017070733.1|DEUG
OG0000283	LOC117890397|XP_034651092.1|DSUB	LOC108106299|XP_017068759.1|DEUG
OG0000283	LOC117899378|XP_034665251.1|DSUB	LOC108115826|XP_017082906.1|DEUG
OG0000284	LOC117901497|XP_034668157.1|DSUB	LOC108105180|XP_017067121.1|DEUG
OG0000284	LOC117900139|XP_034666258.1|DSUB	LOC108105196|XP_017067136.1|DEUG
OG0000285	LOC117890597|XP_034651425.1|DSUB	LOC108112011|XP_017077238.1|DEUG
OG0000285	LOC117891178|XP_034652393.1|DSUB	LOC108112043|XP_017077284.1|DEUG
OG0000286	LOC117900070|XP_034666164.1|DSUB	LOC108105816|XP_017068046.1|DEUG, LOC108105723|XP_017067927.1|DEUG
OG0000286	LOC117900071|XP_034666165.1|DSUB	LOC108105817|XP_017068047.1|DEUG
OG0000286	LOC117900073|XP_034666168.1|DSUB	LOC108105819|XP_017068048.1|DEUG
OG0000287	LOC117903437|XP_034671352.1|DSUB	LOC108103495|XP_017064493.1|DEUG
OG0000287	LOC117903433|XP_034671347.1|DSUB	LOC108103498|XP_017064497.1|DEUG
OG0000287	LOC117903434|XP_034671348.1|DSUB	LOC108103499|XP_017064498.1|DEUG
OG0000288	LOC117901108|XP_034667632.1|DSUB	LOC108105721|XP_017067925.1|DEUG
OG0000288	LOC117901105|XP_034667628.1|DSUB	LOC108105718|XP_017067921.1|DEUG, LOC108105811|XP_017068039.1|DEUG
OG0000289	LOC117894496|XP_034657496.1|DSUB	LOC108108227|XP_017071682.1|DEUG
OG0000289	LOC117892960|XP_034655184.1|DSUB	LOC108107629|XP_017070687.1|DEUG
OG0000289	LOC117894495|XP_034657494.1|DSUB	LOC108108228|XP_017071683.1|DEUG
OG0000290	LOC117892459|XP_034654601.1|DSUB	LOC108106212|XP_017068625.1|DEUG
OG0000290	LOC117892454|XP_034654594.1|DSUB	LOC108106479|XP_017069046.1|DEUG, LOC108106478|XP_017069045.1|DEUG, LOC108106215|XP_017068629.1|DEUG, LOC108106214|XP_017068628.1|DEUG
OG0000290	LOC117892359|XP_034654458.1|DSUB	LOC108106213|XP_017068626.1|DEUG
OG0000291	LOC117893421|XP_034655929.1|DSUB, LOC117893480|XP_034656001.1|DSUB	LOC108114049|XP_017080289.1|DEUG, LOC108114711|XP_017081300.1|DEUG
OG0000292	LOC117892637|XP_034654883.1|DSUB	LOC108113356|XP_017079410.1|DEUG
OG0000292	LOC117893602|XP_034656168.1|DSUB	LOC108107886|XP_017071162.1|DEUG
OG0000293	LOC117899048|XP_034664699.1|DSUB	LOC108116547|XP_017083974.1|DEUG
OG0000293	LOC117901007|XP_034667495.1|DSUB	LOC108111017|XP_017075819.1|DEUG
OG0000293	LOC117897909|XP_034662878.1|DSUB	LOC108116581|XP_017084011.1|DEUG
OG0000294	LOC117900007|XP_034666081.1|DSUB	LOC108118243|XP_017062874.1|DEUG
OG0000294	LOC117903073|XP_034670731.1|DSUB	LOC108102911|XP_017063647.1|DEUG
OG0000295	LOC117891911|XP_034653625.1|DSUB	LOC108106493|XP_017069072.1|DEUG
OG0000295	LOC117899255|XP_034665033.1|DSUB	LOC108115774|XP_017082835.1|DEUG
OG0000296	LOC117900574|XP_034666875.1|DSUB	LOC108114785|XP_017081386.1|DEUG
OG0000296	LOC117893706|XP_034656284.1|DSUB	LOC108104616|XP_017066278.1|DEUG
OG0000296	LOC117903336|XP_034671174.1|DSUB	LOC108103356|XP_017064290.1|DEUG
OG0000297	LOC117890260|XP_034650908.1|DSUB, LOC117890328|XP_034651009.1|DSUB	LOC108113329|XP_017079378.1|DEUG, LOC108113385|XP_017079446.1|DEUG
OG0000298	LOC117898844|XP_034664413.1|DSUB	LOC108104313|XP_017065786.1|DEUG
OG0000298	LOC117891230|XP_034652470.1|DSUB	LOC108104315|XP_017065789.1|DEUG
OG0000298	LOC117899416|XP_034665297.1|DSUB	LOC108112547|XP_017077972.1|DEUG, LOC108104998|XP_017066864.1|DEUG
OG0000299	LOC117899483|XP_034665406.1|DSUB	LOC108116947|XP_017084584.1|DEUG
OG0000299	LOC117899485|XP_034665414.1|DSUB	LOC108116985|XP_017084638.1|DEUG
OG0000299	LOC117899484|XP_034665411.1|DSUB	LOC108116980|XP_017084631.1|DEUG
OG0000300	LOC117893787|XP_034656422.1|DSUB	LOC108108481|XP_017072028.1|DEUG
OG0000300	LOC117893327|XP_034655808.1|DSUB	LOC108108422|XP_017071963.1|DEUG
OG0000300	LOC117893325|XP_034655805.1|DSUB	LOC108108477|XP_017072024.1|DEUG
OG0000301	LOC117902948|XP_034670460.1|DSUB	LOC108102385|XP_017062811.1|DEUG
OG0000301	LOC117901488|XP_034668147.1|DSUB	LOC108118319|XP_017086424.1|DEUG
OG0000302	LOC117893650|XP_034656231.1|DSUB	LOC108114548|XP_017081081.1|DEUG
OG0000302	LOC117893651|XP_034656232.1|DSUB	LOC108114549|XP_017081082.1|DEUG
OG0000303	LOC117895039|XP_034658304.1|DSUB	LOC108114392|XP_017080851.1|DEUG
OG0000303	LOC117891866|XP_034653524.1|DSUB	LOC108106058|XP_017068405.1|DEUG
OG0000303	LOC117901481|XP_034668141.1|DSUB	LOC108107165|XP_017070066.1|DEUG
OG0000304	LOC117899347|XP_034665190.1|DSUB	LOC108109387|XP_017073373.1|DEUG
OG0000304	LOC117899348|XP_034665191.1|DSUB	LOC108109393|XP_017073379.1|DEUG
OG0000305	LOC117895124|XP_034658424.1|DSUB	LOC108118256|XP_017086335.1|DEUG
OG0000305	LOC117895123|XP_034658423.1|DSUB	LOC108118255|XP_017086334.1|DEUG
OG0000305	LOC117893182|XP_034655566.1|DSUB	LOC108118240|XP_017086313.1|DEUG
OG0000306	LOC117891461|XP_034652835.1|DSUB	LOC108112257|XP_017077568.1|DEUG
OG0000306	LOC117903110|XP_034670827.1|DSUB	LOC108111873|XP_017076988.1|DEUG
OG0000307	LOC117897347|XP_034662011.1|DSUB	LOC108105271|XP_017067246.1|DEUG
OG0000307	LOC117898551|XP_034663922.1|DSUB	LOC108115794|XP_017082860.1|DEUG
OG0000308	LOC117898311|XP_034663486.1|DSUB	LOC108117275|XP_017085116.1|DEUG, LOC108117276|XP_017085117.1|DEUG
OG0000308	LOC117902629|XP_034670040.1|DSUB	LOC108106175|XP_017068585.1|DEUG
OG0000309	LOC117896617|XP_034660942.1|DSUB, LOC117898208|XP_034663320.1|DSUB	LOC108116521|XP_017083948.1|DEUG, LOC108116358|XP_017083671.1|DEUG, LOC108116357|XP_017083670.1|DEUG
OG0000310	LOC117891914|XP_034653628.1|DSUB, LOC117890945|XP_034651974.1|DSUB	LOC108103012|XP_017063824.1|DEUG, LOC108114074|XP_017080318.1|DEUG
OG0000311	LOC117897526|XP_034662335.1|DSUB	LOC108115654|XP_017082699.1|DEUG
OG0000311	LOC117896202|XP_034660220.1|DSUB	LOC108105244|XP_017067208.1|DEUG, LOC108105243|XP_017067207.1|DEUG
OG0000311	LOC117894299|XP_034657159.1|DSUB	LOC108109688|XP_017073782.1|DEUG
OG0000312	LOC117900135|XP_034666252.1|DSUB	LOC108108341|XP_017071869.1|DEUG
OG0000312	LOC117901246|XP_034667813.1|DSUB	LOC108110934|XP_017075714.1|DEUG
OG0000313	LOC117900261|XP_034666457.1|DSUB	LOC108110834|XP_017075563.1|DEUG
OG0000313	LOC117901190|XP_034667733.1|DSUB	LOC108105867|XP_017068132.1|DEUG
OG0000314	LOC117902701|XP_034670138.1|DSUB	LOC108111170|XP_017076038.1|DEUG
OG0000314	LOC117902699|XP_034670136.1|DSUB	LOC108111077|XP_017075897.1|DEUG
OG0000315	LOC117902252|XP_034669401.1|DSUB	LOC108110436|XP_017074992.1|DEUG
OG0000316	LOC117890294|XP_034650953.1|DSUB	LOC108111917|XP_017077047.1|DEUG
OG0000316	LOC117890373|XP_034651060.1|DSUB	LOC108111914|XP_017077042.1|DEUG
OG0000319	LOC117897615|XP_034662471.1|DSUB, LOC117897614|XP_034662470.1|DSUB	LOC108116339|XP_017083642.1|DEUG, LOC108116338|XP_017083641.1|DEUG, LOC108116336|XP_017083640.1|DEUG
OG0000320	LOC117897732|XP_034662652.1|DSUB	LOC108116421|XP_017083798.1|DEUG
OG0000320	LOC117901401|XP_034668026.1|DSUB	LOC108110433|XP_017074988.1|DEUG
OG0000320	LOC117896806|XP_034661201.1|DSUB	LOC108116796|XP_017084333.1|DEUG
OG0000321	LOC117902136|XP_034669161.1|DSUB	LOC108104061|XP_017065412.1|DEUG
OG0000321	LOC117902137|XP_034669163.1|DSUB	LOC108104060|XP_017065411.1|DEUG
OG0000322	LOC117902919|XP_034670389.1|DSUB	LOC108105547|XP_017067672.1|DEUG, LOC108118545|XP_017086787.1|DEUG
OG0000322	LOC117903109|XP_034670826.1|DSUB	LOC108103669|XP_017064716.1|DEUG
OG0000323	LOC117902100|XP_034669095.1|DSUB	LOC108105868|XP_017068133.1|DEUG
OG0000323	LOC117897035|XP_034661505.1|DSUB	LOC108116562|XP_017083990.1|DEUG
OG0000323	LOC117897036|XP_034661507.1|DSUB	LOC108116708|XP_017084215.1|DEUG
OG0000324	LOC117890823|XP_034651787.1|DSUB	LOC108114898|XP_017081557.1|DEUG
OG0000325	LOC117894659|XP_034657724.1|DSUB	LOC108108660|XP_017072254.1|DEUG
OG0000325	LOC117894477|XP_034657469.1|DSUB	LOC108108661|XP_017072255.1|DEUG
OG0000327	LOC117890953|XP_034651985.1|DSUB	LOC108112767|XP_017078516.1|DEUG
OG0000327	LOC117890952|XP_034651984.1|DSUB	LOC108113367|XP_017079423.1|DEUG
OG0000327	LOC117890955|XP_034651987.1|DSUB	LOC108112184|XP_017077483.1|DEUG
OG0000328	LOC117891079|XP_034652150.1|DSUB	LOC108107199|XP_017070105.1|DEUG
OG0000328	LOC117893351|XP_034655832.1|DSUB	LOC108114000|XP_017080235.1|DEUG
OG0000328	LOC117893347|XP_034655827.1|DSUB	LOC108113999|XP_017080234.1|DEUG
OG0000329	LOC117902605|XP_034670007.1|DSUB	LOC108107012|XP_017069846.1|DEUG
OG0000329	LOC117900619|XP_034666937.1|DSUB	LOC108106836|XP_017069562.1|DEUG, LOC108107139|XP_017070030.1|DEUG
OG0000330	LOC117896747|XP_034661104.1|DSUB	LOC108115904|XP_017083028.1|DEUG, LOC108115906|XP_017083030.1|DEUG, LOC108115907|XP_017083033.1|DEUG, LOC108115909|XP_017083035.1|DEUG, LOC108115905|XP_017083029.1|DEUG, LOC108115908|XP_017083034.1|DEUG, LOC108115901|XP_017083026.1|DEUG
OG0000331	LOC117901925|XP_034668785.1|DSUB, LOC117901773|XP_034668564.1|DSUB, LOC117901226|XP_034667788.1|DSUB	LOC108106193|XP_017068608.1|DEUG
OG0000331	LOC117900858|XP_034667269.1|DSUB	LOC108106169|XP_017068574.1|DEUG
OG0000332	LOC117903681|XP_034671910.1|DSUB, LOC117898137|XP_034663222.1|DSUB	LOC108111167|XP_017076034.1|DEUG
OG0000332	LOC117903192|XP_034670967.1|DSUB	LOC108117183|XP_017084964.1|DEUG
OG0000333	LOC117894230|XP_034657037.1|DSUB	LOC108114658|XP_017081221.1|DEUG
OG0000333	LOC117894460|XP_034657451.1|DSUB	LOC108107999|XP_017071339.1|DEUG
OG0000334	LOC117892029|XP_034653843.1|DSUB	LOC108115203|XP_017082019.1|DEUG
OG0000334	LOC117890520|XP_034651317.1|DSUB	LOC108113174|XP_017079179.1|DEUG
OG0000335	LOC117902271|XP_034669423.1|DSUB	LOC108114805|XP_017081408.1|DEUG
OG0000335	LOC117902269|XP_034669419.1|DSUB	LOC108114774|XP_017081373.1|DEUG
OG0000336	LOC117896583|XP_034660894.1|DSUB	LOC108116488|XP_017083909.1|DEUG
OG0000336	LOC117895978|XP_034659829.1|DSUB	LOC108113808|XP_017080006.1|DEUG
OG0000336	LOC117895976|XP_034659826.1|DSUB	LOC108113789|XP_017079986.1|DEUG
OG0000337	LOC117893332|XP_034655813.1|DSUB, LOC117893333|XP_034655814.1|DSUB	LOC108108669|XP_017072263.1|DEUG
OG0000337	LOC117893473|XP_034655986.1|DSUB	LOC108102451|XP_017062944.1|DEUG
OG0000337	LOC117893591|XP_034656156.1|DSUB	LOC108108425|XP_017071966.1|DEUG
OG0000338	LOC117895578|XP_034659190.1|DSUB	LOC108102837|XP_017063519.1|DEUG
OG0000338	LOC117892357|XP_034654454.1|DSUB	LOC108104832|XP_017066618.1|DEUG
OG0000339	LOC117894548|XP_034657560.1|DSUB	LOC108114281|XP_017080667.1|DEUG
OG0000339	LOC117894536|XP_034657546.1|DSUB	LOC108114279|XP_017080665.1|DEUG
OG0000340	LOC117892636|XP_034654879.1|DSUB	LOC108113124|XP_017079116.1|DEUG
OG0000341	LOC117894994|XP_034658234.1|DSUB	LOC108118169|XP_017086216.1|DEUG, LOC108118172|XP_017086219.1|DEUG
OG0000342	LOC117900549|XP_034666847.1|DSUB	LOC108103031|XP_017063846.1|DEUG
OG0000342	LOC117890304|XP_034650969.1|DSUB	LOC108107220|XP_017070126.1|DEUG
OG0000343	LOC117897637|XP_034662502.1|DSUB	LOC108109831|XP_017074065.1|DEUG
OG0000344	LOC117890222|XP_034650850.1|DSUB	LOC108112243|XP_017077554.1|DEUG
OG0000344	LOC117896300|XP_034660413.1|DSUB	LOC108111339|XP_017076255.1|DEUG
OG0000345	LOC117891285|XP_034652567.1|DSUB	LOC108112624|XP_017078215.1|DEUG
OG0000345	LOC117890999|XP_034652039.1|DSUB	LOC108111936|XP_017077088.1|DEUG
OG0000346	LOC117890209|XP_034650832.1|DSUB	LOC108106715|XP_017069437.1|DEUG
OG0000347	LOC117894249|XP_034657091.1|DSUB	LOC108107639|XP_017070713.1|DEUG
OG0000347	LOC117901624|XP_034668343.1|DSUB	LOC108102564|XP_017063127.1|DEUG
OG0000348	LOC117901783|XP_034668583.1|DSUB	LOC108110473|XP_017075030.1|DEUG
OG0000348	LOC117900771|XP_034667142.1|DSUB	LOC108102533|XP_017063058.1|DEUG
OG0000349	LOC117901418|XP_034668045.1|DSUB	LOC108114873|XP_017081515.1|DEUG
OG0000350	LOC117893519|XP_034656049.1|DSUB	LOC108107633|XP_017070692.1|DEUG, LOC108107640|XP_017070715.1|DEUG
OG0000350	LOC117899344|XP_034665188.1|DSUB	LOC108115740|XP_017082800.1|DEUG
OG0000351	LOC117892035|XP_034653851.1|DSUB	LOC108112177|XP_017077474.1|DEUG
OG0000351	LOC117892037|XP_034653852.1|DSUB	LOC108112178|XP_017077475.1|DEUG
OG0000353	LOC117899202|XP_034664965.1|DSUB	LOC108109547|XP_017073606.1|DEUG
OG0000353	LOC117902638|XP_034670051.1|DSUB	LOC108113425|XP_017079472.1|DEUG
OG0000354	LOC117900929|XP_034667384.1|DSUB	LOC108110557|XP_017075136.1|DEUG
OG0000354	LOC117900930|XP_034667385.1|DSUB	LOC108110662|XP_017075266.1|DEUG
OG0000355	LOC117891105|XP_034652185.1|DSUB	LOC108109066|XP_017072896.1|DEUG
OG0000355	LOC117892437|XP_034654568.1|DSUB	LOC108112228|XP_017077537.1|DEUG
OG0000356	LOC117902257|XP_034669406.1|DSUB	LOC108107057|XP_017069909.1|DEUG
OG0000356	LOC117902254|XP_034669403.1|DSUB	LOC108107056|XP_017069908.1|DEUG
OG0000358	LOC117896664|XP_034661001.1|DSUB	LOC108117082|XP_017084744.1|DEUG
OG0000358	LOC117897010|XP_034661467.1|DSUB	LOC108117080|XP_017084742.1|DEUG
OG0000358	LOC117895999|XP_034659885.1|DSUB	LOC108117136|XP_017084881.1|DEUG
OG0000359	LOC117894993|XP_034658232.1|DSUB	LOC108118171|XP_017086218.1|DEUG
OG0000360	LOC117897268|XP_034661884.1|DSUB	LOC108113809|XP_017080007.1|DEUG, LOC108113797|XP_017079992.1|DEUG, LOC108113684|XP_017079850.1|DEUG, LOC108113794|XP_017079991.1|DEUG
OG0000361	LOC117900157|XP_034666288.1|DSUB	LOC108117316|XP_017085173.1|DEUG, LOC108109621|XP_017073687.1|DEUG
OG0000361	LOC117901763|XP_034668542.1|DSUB	LOC108108498|XP_017072056.1|DEUG
OG0000362	LOC117902966|XP_034670511.1|DSUB	LOC108118552|XP_017086793.1|DEUG
OG0000362	LOC117895354|XP_034658829.1|DSUB	LOC108116764|XP_017084277.1|DEUG
OG0000363	LOC117897733|XP_034662653.1|DSUB	LOC108116604|XP_017084052.1|DEUG
OG0000363	LOC117893562|XP_034656116.1|DSUB	LOC108114094|XP_017080336.1|DEUG
OG0000364	LOC117893117|XP_034655451.1|DSUB	LOC108103587|XP_017064601.1|DEUG
OG0000365	LOC117890979|XP_034652011.1|DSUB	LOC108109206|XP_017073137.1|DEUG
OG0000365	LOC117900502|XP_034666784.1|DSUB	LOC108112421|XP_017077756.1|DEUG
OG0000366	LOC117896792|XP_034661194.1|DSUB	LOC108111850|XP_017076946.1|DEUG
OG0000366	LOC117899469|XP_034665377.1|DSUB	LOC108113625|XP_017079776.1|DEUG
OG0000367	LOC117895052|XP_034658320.1|DSUB	LOC108114320|XP_017080722.1|DEUG
OG0000367	LOC117890868|XP_034651845.1|DSUB, LOC117889724|XP_034650037.1|DSUB	LOC108109083|XP_017072936.1|DEUG
OG0000368	LOC117893247|XP_034655701.1|DSUB	LOC108114446|XP_017080933.1|DEUG
OG0000368	LOC117895829|XP_034659657.1|DSUB	LOC108114445|XP_017080930.1|DEUG
OG0000370	LOC117894478|XP_034657470.1|DSUB	LOC108108265|XP_017071712.1|DEUG
OG0000370	LOC117893329|XP_034655810.1|DSUB	LOC108108663|XP_017072256.1|DEUG
OG0000370	LOC117892427|XP_034654556.1|DSUB	LOC108112486|XP_017077844.1|DEUG
OG0000371	LOC117892013|XP_034653800.1|DSUB	LOC108110133|XP_017074528.1|DEUG
OG0000371	LOC117890751|XP_034651701.1|DSUB	LOC108106749|XP_017069478.1|DEUG
OG0000371	LOC117899167|XP_034664917.1|DSUB	LOC108115961|XP_017083087.1|DEUG, LOC108115968|XP_017083094.1|DEUG
OG0000372	LOC117900386|XP_034666631.1|DSUB	LOC108107940|XP_017071260.1|DEUG
OG0000373	LOC117890611|XP_034651442.1|DSUB	LOC108108941|XP_017072684.1|DEUG
OG0000374	LOC117893472|XP_034655985.1|DSUB	LOC108106923|XP_017069663.1|DEUG, LOC108118288|XP_017086378.1|DEUG, LOC108108671|XP_017072265.1|DEUG, LOC108118133|XP_017086182.1|DEUG
OG0000375	LOC117894217|XP_034657024.1|DSUB, LOC117894216|XP_034657023.1|DSUB	LOC108114124|XP_017080386.1|DEUG, LOC108114121|XP_017080383.1|DEUG, LOC108114122|XP_017080384.1|DEUG, LOC108114120|XP_017080382.1|DEUG, LOC108114125|XP_017080387.1|DEUG, LOC108114123|XP_017080385.1|DEUG
OG0000376	LOC117903482|XP_034671440.1|DSUB	LOC108117422|XP_017085322.1|DEUG
OG0000377	LOC117903549|XP_034671634.1|DSUB	LOC108103867|XP_017065069.1|DEUG
OG0000377	LOC117896538|XP_034660812.1|DSUB	LOC108109192|XP_017073118.1|DEUG
OG0000378	LOC117891845|XP_034653487.1|DSUB	LOC108113045|XP_017078964.1|DEUG
OG0000378	LOC117903793|XP_034672113.1|DSUB	LOC108103715|XP_017064801.1|DEUG
OG0000379	LOC117892661|XP_034654939.1|DSUB	LOC108112810|XP_017078596.1|DEUG
OG0000379	LOC117892660|XP_034654937.1|DSUB	LOC108112190|XP_017077490.1|DEUG
OG0000379	LOC117891835|XP_034653477.1|DSUB	LOC108112811|XP_017078597.1|DEUG
OG0000380	LOC117891563|XP_034652973.1|DSUB	LOC108114891|XP_017081538.1|DEUG
OG0000380	LOC117895027|XP_034658288.1|DSUB	LOC108114679|XP_017081258.1|DEUG
OG0000381	LOC117900412|XP_034666660.1|DSUB	LOC108110482|XP_017075049.1|DEUG
OG0000381	LOC117902520|XP_034669836.1|DSUB	LOC108111039|XP_017075856.1|DEUG
OG0000382	LOC117895616|XP_034659256.1|DSUB	LOC108116729|XP_017084235.1|DEUG
OG0000383	LOC117902799|XP_034670309.1|DSUB	LOC108110882|XP_017075629.1|DEUG
OG0000383	LOC117902584|XP_034669973.1|DSUB	LOC108118466|XP_017086676.1|DEUG
OG0000384	LOC117891367|XP_034652695.1|DSUB	LOC108106769|XP_017069497.1|DEUG
OG0000384	LOC117892277|XP_034654288.1|DSUB	LOC108106645|XP_017069348.1|DEUG
OG0000385	LOC117897472|XP_034662217.1|DSUB	LOC108110395|XP_017074941.1|DEUG
OG0000385	LOC117894961|XP_034658186.1|DSUB	LOC108110393|XP_017074937.1|DEUG
OG0000386	LOC117895857|XP_034659714.1|DSUB	LOC108107653|XP_017070728.1|DEUG
OG0000386	LOC117897506|XP_034662286.1|DSUB	LOC108116093|XP_017083300.1|DEUG
OG0000387	LOC117900926|XP_034667380.1|DSUB	LOC108110567|XP_017075153.1|DEUG, LOC108106902|XP_017069639.1|DEUG, LOC108110554|XP_017075132.1|DEUG
OG0000388	LOC117893124|XP_034655464.1|DSUB	LOC108103610|XP_017064639.1|DEUG, LOC108103612|XP_017064642.1|DEUG, LOC108103614|XP_017064643.1|DEUG, LOC108103611|XP_017064640.1|DEUG
OG0000388	LOC117893125|XP_034655465.1|DSUB	LOC108103593|XP_017064610.1|DEUG
OG0000389	LOC117893735|XP_034656351.1|DSUB	LOC108108329|XP_017071847.1|DEUG
OG0000390	LOC117902163|XP_034669192.1|DSUB	LOC108111808|XP_017076902.1|DEUG
OG0000391	LOC117890856|XP_034651833.1|DSUB	LOC108111939|XP_017077097.1|DEUG
OG0000391	LOC117891397|XP_034652731.1|DSUB	LOC108112028|XP_017077261.1|DEUG
OG0000392	LOC117901576|XP_034668266.1|DSUB	LOC108115551|XP_017082547.1|DEUG
OG0000392	LOC117901771|XP_034668559.1|DSUB	LOC108102690|XP_017063321.1|DEUG
OG0000393	LOC117902199|XP_034669291.1|DSUB	LOC108103058|XP_017063860.1|DEUG
OG0000393	LOC117902201|XP_034669305.1|DSUB	LOC108103060|XP_017063877.1|DEUG
OG0000394	LOC117903144|XP_034670874.1|DSUB	LOC108111867|XP_017076981.1|DEUG
OG0000394	LOC117903145|XP_034670875.1|DSUB	LOC108111866|XP_017076980.1|DEUG
OG0000395	LOC117894769|XP_034657878.1|DSUB	LOC108107949|XP_017071270.1|DEUG
OG0000395	LOC117893522|XP_034656053.1|DSUB	LOC108107535|XP_017070565.1|DEUG
OG0000395	LOC117894776|XP_034657893.1|DSUB	LOC108107537|XP_017070566.1|DEUG
OG0000396	LOC117901487|XP_034668145.1|DSUB	LOC108105647|XP_017067823.1|DEUG, LOC108118324|XP_017086431.1|DEUG, LOC108118321|XP_017086427.1|DEUG, LOC108118317|XP_017086422.1|DEUG, LOC108105642|XP_017067819.1|DEUG, LOC108105651|XP_017067828.1|DEUG, LOC108118318|XP_017086423.1|DEUG, LOC108118325|XP_017086432.1|DEUG, LOC108105644|XP_017067821.1|DEUG, LOC108106827|XP_017069553.1|DEUG, LOC108105716|XP_017067919.1|DEUG, LOC108106901|XP_017069638.1|DEUG, LOC108106890|XP_017069626.1|DEUG, LOC108106873|XP_017069608.1|DEUG
OG0000397	LOC117889859|XP_034650251.1|DSUB, LOC117890739|XP_034651681.1|DSUB, LOC117889858|XP_034650250.1|DSUB, LOC117889857|XP_034650249.1|DSUB	LOC108104508|XP_017066114.1|DEUG, LOC108104509|XP_017066115.1|DEUG, LOC108104506|XP_017066113.1|DEUG, LOC108104505|XP_017066112.1|DEUG
OG0000399	LOC117896903|XP_034661330.1|DSUB	LOC108115881|XP_017083010.1|DEUG
OG0000399	LOC117896902|XP_034661328.1|DSUB	LOC108112913|XP_017078783.1|DEUG
OG0000400	LOC117903030|XP_034670652.1|DSUB	LOC108118373|XP_017086534.1|DEUG
OG0000400	LOC117903029|XP_034670651.1|DSUB	LOC108118374|XP_017086535.1|DEUG
OG0000401	LOC117898664|XP_034664134.1|DSUB	LOC108108059|XP_017071425.1|DEUG, LOC108103576|XP_017064589.1|DEUG
OG0000402	LOC117903357|XP_034671202.1|DSUB	LOC108109995|XP_017074320.1|DEUG
OG0000403	LOC117896471|XP_034660696.1|DSUB	LOC108111431|XP_017076386.1|DEUG
OG0000403	LOC117889979|XP_034650451.1|DSUB	LOC108109123|XP_017073008.1|DEUG
OG0000404	LOC117897976|XP_034662979.1|DSUB	LOC108111353|XP_017076275.1|DEUG
OG0000404	LOC117897975|XP_034662978.1|DSUB	LOC108111290|XP_017076167.1|DEUG
OG0000405	LOC117898907|XP_034664490.1|DSUB	LOC108110411|XP_017074969.1|DEUG
OG0000405	LOC117896128|XP_034660076.1|DSUB	LOC108110151|XP_017074565.1|DEUG
OG0000406	LOC117893571|XP_034656133.1|DSUB	LOC108114709|XP_017081297.1|DEUG
OG0000406	LOC117890780|XP_034651742.1|DSUB	LOC108106695|XP_017069416.1|DEUG
