Orthogroup	DSUB.longest_only	DMIR.longest_only
OG0000523	LOC117898619|XP_034664065.1|DSUB	LOC108156712|XP_017143849.1|DMIR
OG0000523	LOC117903474|XP_034671421.1|DSUB	LOC108162479|XP_017152720.1|DMIR
OG0000524	LOC117897512|XP_034662317.1|DSUB	LOC108156446|XP_017143394.2|DMIR
OG0000524	LOC117896215|XP_034660239.1|DSUB	LOC108156969|XP_017144245.1|DMIR
OG0000525	LOC117892695|XP_034654996.1|DSUB	LOC108159599|XP_017148542.1|DMIR
OG0000525	LOC117892694|XP_034654995.1|DSUB	LOC108159598|XP_017148541.1|DMIR
OG0000526	LOC117900268|XP_034666470.1|DSUB	LOC108161341|XP_017151067.1|DMIR
OG0000526	LOC117890421|XP_034651132.1|DSUB	LOC108160012|XP_017149233.2|DMIR, LOC117193688|XP_033254309.1|DMIR, LOC117193689|XP_033254310.1|DMIR, LOC108160006|XP_017149226.1|DMIR
OG0000527	LOC117902251|XP_034669398.1|DSUB	LOC108162104|XP_017152155.1|DMIR
OG0000527	LOC117900400|XP_034666647.1|DSUB	LOC108162660|XP_017152985.1|DMIR
OG0000528	LOC117901834|XP_034668658.1|DSUB	LOC108164165|XP_017155265.1|DMIR
OG0000529	LOC117900579|XP_034666879.1|DSUB	LOC108163947|XP_017154976.2|DMIR
OG0000530	LOC117894368|XP_034657261.1|DSUB	LOC108152120|XP_017136693.1|DMIR
OG0000530	LOC117894369|XP_034657262.1|DSUB	LOC108153760|XP_017139387.1|DMIR
OG0000531	LOC117901747|XP_034668525.1|DSUB	LOC108163034|XP_017153570.1|DMIR
OG0000531	LOC117900344|XP_034666577.1|DSUB	LOC108163229|XP_017153875.1|DMIR
OG0000532	LOC117897062|XP_034661549.1|DSUB	LOC108154526|XP_017140318.1|DMIR
OG0000532	LOC117896984|XP_034661430.1|DSUB	LOC108157228|XP_017144674.1|DMIR
OG0000533	LOC117895116|XP_034658417.1|DSUB	LOC108163050|XP_017153613.1|DMIR
OG0000533	LOC117897097|XP_034661632.1|DSUB	LOC108155868|XP_017142476.1|DMIR
OG0000534	LOC117892867|XP_034655085.1|DSUB	LOC108158419|XP_017146187.1|DMIR
OG0000534	LOC117900750|XP_034667121.1|DSUB	LOC108163603|XP_017154481.1|DMIR
OG0000535	LOC117892068|XP_034653947.1|DSUB	LOC117188058|XP_033247202.1|DMIR, LOC108158515|XP_017146381.2|DMIR
OG0000535	LOC117891133|XP_034652232.1|DSUB	LOC108160010|XP_017149229.1|DMIR, LOC117191773|XP_033252434.1|DMIR
OG0000536	LOC117894247|XP_034657078.1|DSUB	LOC108150905|XP_017134708.1|DMIR
OG0000537	LOC117892217|XP_034654208.1|DSUB	LOC117187954|XP_033246853.1|DMIR, LOC117188098|XP_033247319.1|DMIR, LOC108157955|XP_033247353.1|DMIR, LOC108160241|XP_033248168.1|DMIR, LOC117190072|XP_033251043.1|DMIR, LOC117189479|XP_033250504.1|DMIR, LOC117189823|XP_033250777.1|DMIR, LOC117190488|XP_033251446.1|DMIR, LOC117190216|XP_033251159.1|DMIR
OG0000538	LOC117890197|XP_034650793.1|DSUB	LOC117187732|XP_033246408.1|DMIR, LOC117191819|XP_033252473.1|DMIR, LOC108158398|XP_033252442.1|DMIR
OG0000538	LOC117892301|XP_034654337.1|DSUB	LOC117194200|XP_033254746.1|DMIR, LOC108158958|XP_017147275.1|DMIR
OG0000539	LOC117896547|XP_034660823.1|DSUB	LOC108157614|XP_017145234.1|DMIR
OG0000539	LOC117896548|XP_034660824.1|DSUB	LOC108157546|XP_017145140.1|DMIR
OG0000540	LOC117902488|XP_034669801.1|DSUB	LOC108164148|XP_017155241.1|DMIR
OG0000540	LOC117902489|XP_034669802.1|DSUB	LOC108164149|XP_017155243.1|DMIR
OG0000541	LOC117890110|XP_034650670.1|DSUB	LOC117193402|XP_033254045.1|DMIR, LOC108160852|XP_017150598.1|DMIR, LOC117193403|XP_033254046.1|DMIR
OG0000542	LOC117899231|XP_034664995.1|DSUB	LOC108155047|XP_017141110.1|DMIR
OG0000542	LOC117902930|XP_034670418.1|DSUB	LOC108164464|XP_017155687.1|DMIR
OG0000543	LOC117896705|XP_034661053.1|DSUB	LOC108156691|XP_017143824.1|DMIR
OG0000543	LOC117891488|XP_034652860.1|DSUB	LOC117190401|XP_033251367.1|DMIR, LOC108158192|XP_017145900.1|DMIR
OG0000544	LOC117893971|XP_034656666.1|DSUB	LOC108152877|XP_017137997.1|DMIR
OG0000544	LOC117899717|XP_034665827.1|DSUB	LOC108154852|XP_017140762.1|DMIR
OG0000545	LOC117899274|XP_034665066.1|DSUB	LOC108157416|XP_017144956.1|DMIR
OG0000545	LOC117897659|XP_034662534.1|DSUB	LOC108157383|XP_017144903.1|DMIR
OG0000546	LOC117896587|XP_034660900.1|DSUB	LOC108156588|XP_033244251.1|DMIR, LOC117187157|XP_033245118.1|DMIR
OG0000546	LOC117889967|XP_034650424.1|DSUB	LOC108160653|XP_017150318.1|DMIR
OG0000547	LOC117903139|XP_034670868.1|DSUB	LOC108153343|XP_017138791.1|DMIR
OG0000548	LOC117893644|XP_034656221.1|DSUB	LOC108153642|XP_017139234.1|DMIR
OG0000548	LOC117893653|XP_034656234.1|DSUB	LOC108153443|XP_017138947.1|DMIR
OG0000549	LOC117891218|XP_034652453.1|DSUB	LOC117194129|XP_033254666.1|DMIR, LOC117194130|XP_033254667.1|DMIR, LOC108158686|XP_017146708.1|DMIR
OG0000550	LOC117895115|XP_034658412.1|DSUB	LOC108165598|XP_017157162.1|DMIR
OG0000550	LOC117901598|XP_034668305.1|DSUB	LOC108165596|XP_017157159.1|DMIR
OG0000551	LOC117890451|XP_034651180.1|DSUB	LOC117192397|XP_033252965.1|DMIR
OG0000552	LOC117898996|XP_034664630.1|DSUB	LOC108156014|XP_017142727.1|DMIR
OG0000553	LOC117900146|XP_034666269.1|DSUB	LOC108162252|XP_017152389.1|DMIR
OG0000554	LOC117899047|XP_034664698.1|DSUB	LOC108157174|XP_017144585.1|DMIR
OG0000554	LOC117899049|XP_034664700.1|DSUB	LOC108157175|XP_017144586.1|DMIR
OG0000555	LOC117895286|XP_034658716.1|DSUB	LOC117186632|XP_033243536.1|DMIR, LOC108152733|XP_017137765.2|DMIR, LOC108153277|XP_017138635.1|DMIR
OG0000555	LOC117894224|XP_034657031.1|DSUB	LOC108151735|XP_017136026.1|DMIR
OG0000556	LOC117901224|XP_034667789.1|DSUB	LOC108161754|XP_017151579.1|DMIR
OG0000556	LOC117897499|XP_034662280.1|DSUB	LOC117187240|XP_033245389.1|DMIR, LOC117187239|XP_033245387.1|DMIR, LOC117187241|XP_033245390.1|DMIR, LOC117187238|XP_033245384.1|DMIR, LOC108155847|XP_017142448.1|DMIR
OG0000557	LOC117896873|XP_034661293.1|DSUB	LOC108153880|XP_017139470.1|DMIR
OG0000557	LOC117898263|XP_034663407.1|DSUB	LOC108153881|XP_017139471.1|DMIR
OG0000558	LOC117896412|XP_034660619.1|DSUB	LOC108155557|XP_017141937.1|DMIR
OG0000558	LOC117903233|XP_034671024.1|DSUB	LOC108156833|XP_017144072.1|DMIR
OG0000559	LOC117897212|XP_034661807.1|DSUB	LOC108156838|XP_017144037.2|DMIR
OG0000559	LOC117893537|XP_034656076.1|DSUB	LOC108152749|XP_017137794.1|DMIR
OG0000560	LOC117889988|XP_034650462.1|DSUB	LOC117189550|XP_033250587.1|DMIR, LOC108159637|XP_017148589.1|DMIR
OG0000560	LOC117889987|XP_034650461.1|DSUB	LOC117189549|XP_033250586.1|DMIR, LOC108159636|XP_017148588.1|DMIR
OG0000561	LOC117894450|XP_034657439.1|DSUB	LOC108153510|XP_017139055.1|DMIR
OG0000561	LOC117894731|XP_034657816.1|DSUB	LOC108153563|XP_017139127.1|DMIR
OG0000562	LOC117893256|XP_034655712.1|DSUB	LOC108152208|XP_017136857.1|DMIR
OG0000562	LOC117895180|XP_034658534.1|DSUB	LOC108153094|XP_017138364.1|DMIR
OG0000563	LOC117893257|XP_034655716.1|DSUB	LOC108153745|XP_017139363.1|DMIR, LOC108153620|XP_033242960.1|DMIR
OG0000564	LOC117893655|XP_034656237.1|DSUB	LOC108152260|XP_017136957.1|DMIR
OG0000564	LOC117893659|XP_034656242.1|DSUB	LOC108152261|XP_017136958.1|DMIR
OG0000564	LOC117893660|XP_034656243.1|DSUB	LOC108152262|XP_017136959.1|DMIR
OG0000566	LOC117899129|XP_034664813.1|DSUB	LOC108155717|XP_017142206.1|DMIR
OG0000566	LOC117893071|XP_034655377.1|DSUB	LOC108152669|XP_017137655.1|DMIR
OG0000567	LOC117889642|XP_034649997.1|DSUB	LOC108165046|XP_017156574.1|DMIR
OG0000567	LOC117889643|XP_034649998.1|DSUB	LOC108164926|XP_017156403.1|DMIR
OG0000568	LOC117898826|XP_034664387.1|DSUB	LOC117185798|XP_033249913.1|DMIR
OG0000568	LOC117897751|XP_034662683.1|DSUB	LOC108157133|XP_017144521.1|DMIR
OG0000569	LOC117896961|XP_034661397.1|DSUB	LOC108155369|XP_017141622.1|DMIR
OG0000569	LOC117897571|XP_034662405.1|DSUB	LOC108156849|XP_017144061.1|DMIR
OG0000570	LOC117899079|XP_034664739.1|DSUB	LOC108156721|XP_017143860.1|DMIR
OG0000570	LOC117898942|XP_034664553.1|DSUB	LOC108156722|XP_017143861.1|DMIR
OG0000571	LOC117897446|XP_034662179.1|DSUB	LOC108157642|XP_017145276.1|DMIR
OG0000571	LOC117896912|XP_034661339.1|DSUB	LOC108157243|XP_033245175.1|DMIR
OG0000572	LOC117896508|XP_034660751.1|DSUB	LOC108154296|XP_017140036.1|DMIR
OG0000572	LOC117896459|XP_034660680.1|DSUB	LOC108157792|XP_017145472.1|DMIR
OG0000573	LOC117893063|XP_034655358.1|DSUB	LOC108153046|XP_017138299.1|DMIR
OG0000573	LOC117891216|XP_034652449.1|DSUB	LOC117187830|XP_033246589.1|DMIR, LOC108160231|XP_017149574.2|DMIR
OG0000574	LOC117893764|XP_034656395.1|DSUB	LOC108151596|XP_017135764.1|DMIR
OG0000574	LOC117897575|XP_034662418.1|DSUB	LOC108157619|XP_017145244.1|DMIR
OG0000575	LOC117894302|XP_034657158.1|DSUB	LOC108153235|XP_017138561.1|DMIR
OG0000575	LOC117895190|XP_034658559.1|DSUB	LOC108153412|XP_017138896.1|DMIR
OG0000576	LOC117898098|XP_034663169.1|DSUB	LOC108157715|XP_017145374.1|DMIR
OG0000577	LOC117902259|XP_034669408.1|DSUB	LOC108161710|XP_017151518.1|DMIR
OG0000577	LOC117902660|XP_034670079.1|DSUB	LOC108161705|XP_017151512.1|DMIR
OG0000578	LOC117900003|XP_034666068.1|DSUB	LOC108163271|XP_017153961.2|DMIR
OG0000578	LOC117890379|XP_034651068.1|DSUB	LOC108160551|XP_017150108.1|DMIR
OG0000579	LOC117896769|XP_034661137.1|DSUB	LOC108154369|XP_017140123.1|DMIR
OG0000579	LOC117895766|XP_034659531.1|DSUB	LOC108152574|XP_017137502.1|DMIR
OG0000580	LOC117899778|XP_034665941.1|DSUB	LOC108155607|XP_017142022.1|DMIR
OG0000580	LOC117899779|XP_034665942.1|DSUB	LOC108155606|XP_033244068.1|DMIR
OG0000581	LOC117897689|XP_034662599.1|DSUB	LOC108156470|XP_017143427.1|DMIR
OG0000581	LOC117892987|XP_034655268.1|DSUB	LOC108164756|XP_017156146.1|DMIR
OG0000582	LOC117893420|XP_034655926.1|DSUB	LOC108152766|XP_017137830.1|DMIR
OG0000582	LOC117892553|XP_034654754.1|DSUB	LOC117188037|XP_033247081.1|DMIR, LOC108158599|XP_017146547.2|DMIR
OG0000583	LOC117891055|XP_034652118.1|DSUB	LOC108159135|XP_017147618.1|DMIR, LOC117189982|XP_033250955.1|DMIR
OG0000583	LOC117891598|XP_034653020.1|DSUB	LOC108160536|XP_017150087.1|DMIR, LOC117192290|XP_033252840.1|DMIR
OG0000584	LOC117900576|XP_034666877.1|DSUB	LOC108163793|XP_017154769.1|DMIR
OG0000584	LOC117891595|XP_034653018.1|DSUB	LOC108159566|XP_017148492.1|DMIR
OG0000584	LOC117900361|XP_034666601.1|DSUB	LOC108163792|XP_017154768.1|DMIR
OG0000585	LOC117893797|XP_034656433.1|DSUB	LOC108153695|XP_017139309.1|DMIR
OG0000585	LOC117893611|XP_034656179.1|DSUB	LOC108153693|XP_017139308.1|DMIR
OG0000586	LOC117890147|XP_034650727.1|DSUB	LOC108160378|XP_017149845.1|DMIR
OG0000586	LOC117889930|XP_034650349.1|DSUB	LOC108159053|XP_017147474.1|DMIR
OG0000589	LOC117894262|XP_034657111.1|DSUB	LOC117194527|XP_033254969.1|DMIR, LOC108153560|XP_017139133.1|DMIR, LOC117194508|XP_033254951.1|DMIR, LOC117194550|XP_033254989.1|DMIR, LOC117194529|XP_033254970.1|DMIR, LOC117194517|XP_033254958.1|DMIR, LOC108151183|XP_033255728.1|DMIR, LOC117191258|XP_033252066.1|DMIR, LOC117189291|XP_033250344.1|DMIR, LOC117194511|XP_033254952.1|DMIR, LOC117194551|XP_033254990.1|DMIR, LOC117194552|XP_033254991.1|DMIR, LOC117194700|XP_033255101.1|DMIR, LOC117194699|XP_033255100.1|DMIR, LOC117194512|XP_033254953.1|DMIR, LOC117195127|XP_033255669.1|DMIR, LOC117195128|XP_033255670.1|DMIR, LOC117189292|XP_033250345.1|DMIR, LOC117194704|XP_033255104.1|DMIR, LOC117195130|XP_033255673.1|DMIR, LOC117194575|XP_033255008.1|DMIR, LOC117194565|XP_033255000.1|DMIR, LOC117195129|XP_033255672.1|DMIR, LOC117192159|XP_033252710.1|DMIR, LOC117194707|XP_033255107.1|DMIR
OG0000590	LOC117899643|XP_034665710.1|DSUB	LOC108154319|XP_017140067.1|DMIR
OG0000590	LOC117897370|XP_034662063.1|DSUB	LOC108164690|XP_017156049.1|DMIR
OG0000592	LOC117890975|XP_034652004.1|DSUB	LOC117189441|XP_033250447.1|DMIR, LOC108158972|XP_017147299.1|DMIR
OG0000592	LOC117891576|XP_034652991.1|DSUB	LOC108158243|XP_017145965.2|DMIR, LOC117191493|XP_033252236.1|DMIR, LOC117191867|XP_033252524.1|DMIR
OG0000593	LOC117896778|XP_034661145.1|DSUB	LOC108154409|XP_017140168.1|DMIR
OG0000593	LOC117903075|XP_034670764.1|DSUB	LOC117186193|XP_033242375.1|DMIR
OG0000594	LOC117896295|XP_034660407.1|DSUB	LOC108154736|XP_017140593.1|DMIR
OG0000594	LOC117898096|XP_034663166.1|DSUB	LOC108157725|XP_017145384.1|DMIR
OG0000595	LOC117899688|XP_034665772.1|DSUB	LOC108155130|XP_017141263.1|DMIR
OG0000595	LOC117896796|XP_034661183.1|DSUB	LOC108155106|XP_017141226.1|DMIR
OG0000596	LOC117903345|XP_034671185.1|DSUB	LOC108153523|XP_017139071.2|DMIR
OG0000596	LOC117899582|XP_034665589.1|DSUB	LOC108156919|XP_017144158.1|DMIR
OG0000597	LOC117896050|XP_034659950.1|DSUB	LOC108155164|XP_017141318.1|DMIR
OG0000597	LOC117897082|XP_034661611.1|DSUB	LOC108154018|XP_033246164.1|DMIR
OG0000598	LOC117896003|XP_034659890.1|DSUB	LOC108157623|XP_017145248.1|DMIR
OG0000599	LOC117893545|XP_034656087.1|DSUB	LOC108151841|XP_017136212.1|DMIR
OG0000600	LOC117890088|XP_034650637.1|DSUB	LOC117191191|XP_033252023.1|DMIR, LOC108160709|XP_017150368.1|DMIR
OG0000600	LOC117890940|XP_034651965.1|DSUB	LOC117190981|XP_033251851.1|DMIR, LOC108160707|XP_017150366.1|DMIR
OG0000601	LOC117900886|XP_034667306.1|DSUB	LOC108161425|XP_017151174.1|DMIR
OG0000601	LOC117902109|XP_034669108.1|DSUB	LOC108162429|XP_033250092.1|DMIR
OG0000602	LOC117901788|XP_034668589.1|DSUB	LOC108163853|XP_017154856.1|DMIR
OG0000602	LOC117901833|XP_034668657.1|DSUB	LOC108164214|XP_017155336.1|DMIR
OG0000603	LOC117902791|XP_034670297.1|DSUB	LOC108163151|XP_017153756.1|DMIR
OG0000604	LOC117900813|XP_034667195.1|DSUB	LOC108163785|XP_017154757.2|DMIR
OG0000604	LOC117900814|XP_034667198.1|DSUB	LOC108161720|XP_017151529.1|DMIR
OG0000605	LOC117900080|XP_034666175.1|DSUB	LOC108161799|XP_017151638.2|DMIR
OG0000606	LOC117895970|XP_034659820.1|DSUB	LOC108157126|XP_017144507.1|DMIR
OG0000607	LOC117897649|XP_034662515.1|DSUB	LOC108156929|XP_017144173.1|DMIR
OG0000607	LOC117898354|XP_034663578.1|DSUB	LOC108155453|XP_017141758.1|DMIR
OG0000608	LOC117898179|XP_034663278.1|DSUB	LOC108157802|XP_017145483.1|DMIR
OG0000608	LOC117895953|XP_034659794.1|DSUB	LOC108156486|XP_017143456.1|DMIR
OG0000609	LOC117901148|XP_034667682.1|DSUB	LOC108161378|XP_017151114.1|DMIR
OG0000609	LOC117903710|XP_034671947.1|DSUB	LOC108160308|XP_017149717.1|DMIR
OG0000610	LOC117894067|XP_034656810.1|DSUB	LOC108151421|XP_033243666.1|DMIR
OG0000610	LOC117890436|XP_034651157.1|DSUB	LOC117193535|XP_033254172.1|DMIR, LOC108159772|XP_017148820.1|DMIR
OG0000611	LOC117891655|XP_034653098.1|DSUB	LOC108159326|XP_033247539.1|DMIR, LOC117185872|XP_033252846.1|DMIR
OG0000611	LOC117889862|XP_034650255.1|DSUB	LOC117188236|XP_033247646.1|DMIR, LOC108160713|XP_033252067.1|DMIR
OG0000612	LOC117895884|XP_034659778.1|DSUB	LOC108152813|XP_033243517.1|DMIR, LOC108152808|XP_017137884.1|DMIR
OG0000612	LOC117895882|XP_034659773.1|DSUB	LOC108152809|XP_017137885.1|DMIR
OG0000614	LOC117899409|XP_034665287.1|DSUB	LOC108154061|XP_017139641.2|DMIR
OG0000614	LOC117903898|XP_034672292.1|DSUB	LOC108156941|XP_017144197.1|DMIR
OG0000615	LOC117893503|XP_034656032.1|DSUB	LOC108151619|XP_017135807.1|DMIR
OG0000615	LOC117898117|XP_034663196.1|DSUB	LOC108155366|XP_017141619.1|DMIR, LOC117190155|XP_033251116.1|DMIR, LOC117190826|XP_033251755.1|DMIR, LOC117191438|XP_033252196.1|DMIR
OG0000616	LOC117903577|XP_034671686.1|DSUB	LOC108164742|XP_017156126.1|DMIR
OG0000617	LOC117896190|XP_034660171.1|DSUB	LOC108156760|XP_017143912.1|DMIR
OG0000617	LOC117899355|XP_034665218.1|DSUB	LOC108155625|XP_017142046.1|DMIR
OG0000618	LOC117899697|XP_034665791.1|DSUB	LOC108156222|XP_017143048.1|DMIR
OG0000618	LOC117893094|XP_034655415.1|DSUB	LOC108153057|XP_017138318.1|DMIR
OG0000619	LOC117892470|XP_034654614.1|DSUB	LOC108160222|XP_033250850.1|DMIR, LOC117187680|XP_033246245.1|DMIR
OG0000620	LOC117903415|XP_034671321.1|DSUB	LOC108156830|XP_017144031.1|DMIR
OG0000620	LOC117894480|XP_034657473.1|DSUB	LOC108151967|XP_017136405.1|DMIR
OG0000621	LOC117896275|XP_034660368.1|DSUB, LOC117900158|XP_034666293.1|DSUB	LOC108157069|XP_017144393.1|DMIR
OG0000621	LOC117903506|XP_034671478.1|DSUB	LOC108155767|XP_017142306.1|DMIR
OG0000622	LOC117894660|XP_034657725.1|DSUB	LOC108153711|XP_017139328.1|DMIR
OG0000622	LOC117894157|XP_034656945.1|DSUB	LOC108153565|XP_033243175.1|DMIR
OG0000623	LOC117894704|XP_034657778.1|DSUB	LOC108153146|XP_017138436.1|DMIR
OG0000623	LOC117895609|XP_034659248.1|DSUB	LOC108153015|XP_017138250.1|DMIR
OG0000624	LOC117891636|XP_034653073.1|DSUB	LOC117190717|XP_033251677.1|DMIR, LOC108158984|XP_017147318.1|DMIR
OG0000625	LOC117895500|XP_034659087.1|DSUB	LOC108152326|XP_017137061.1|DMIR
OG0000625	LOC117895518|XP_034659113.1|DSUB	LOC108152328|XP_017137063.1|DMIR
OG0000626	LOC117890396|XP_034651091.1|DSUB	LOC108159864|XP_017148954.1|DMIR, LOC117193970|XP_033254510.1|DMIR
OG0000626	LOC117889978|XP_034650450.1|DSUB	LOC108160119|XP_017149401.1|DMIR
OG0000627	LOC117894438|XP_034657395.1|DSUB	LOC108153612|XP_017139200.1|DMIR
OG0000627	LOC117901467|XP_034668124.1|DSUB	LOC108163931|XP_017154956.1|DMIR
OG0000628	LOC117901964|XP_034668835.1|DSUB	LOC108163852|XP_033249303.1|DMIR
OG0000628	LOC117901746|XP_034668524.1|DSUB	LOC108162514|XP_017152784.1|DMIR
OG0000629	LOC117898001|XP_034663020.1|DSUB	LOC108157552|XP_017145145.1|DMIR
OG0000629	LOC117902665|XP_034670086.1|DSUB	LOC108162750|XP_017153118.2|DMIR
OG0000630	LOC117900872|XP_034667287.1|DSUB	LOC108163434|XP_017154207.1|DMIR
OG0000630	LOC117901539|XP_034668220.1|DSUB	LOC108163399|XP_017154150.2|DMIR
OG0000631	LOC117900289|XP_034666492.1|DSUB	LOC108163704|XP_017154633.1|DMIR
OG0000631	LOC117900867|XP_034667283.1|DSUB	LOC108163340|XP_017154066.1|DMIR
OG0000632	LOC117900773|XP_034667145.1|DSUB	LOC108161388|XP_017151126.1|DMIR
OG0000632	LOC117902747|XP_034670224.1|DSUB	LOC108162597|XP_017152904.1|DMIR
OG0000633	LOC117894774|XP_034657890.1|DSUB	LOC108151024|XP_017134873.1|DMIR
OG0000633	LOC117893523|XP_034656054.1|DSUB	LOC108151008|XP_033242463.1|DMIR
OG0000634	LOC117891797|XP_034653366.1|DSUB	LOC117186798|XP_033243970.1|DMIR, LOC117186784|XP_033243933.1|DMIR, LOC117186509|XP_033243282.1|DMIR, LOC117195279|XP_033255784.1|DMIR, LOC117186781|XP_033243924.1|DMIR, LOC117195288|XP_033255787.1|DMIR, LOC117195278|XP_033255783.1|DMIR, LOC108165247|XP_033255782.1|DMIR, LOC117186797|XP_033243969.1|DMIR, LOC117186789|XP_033243947.1|DMIR, LOC117186825|XP_033244006.1|DMIR, LOC117195263|XP_033255773.1|DMIR, LOC108158259|XP_017145985.2|DMIR, LOC117186073|XP_033242032.1|DMIR
OG0000634	LOC117890154|XP_034650736.1|DSUB	LOC108159633|XP_033246612.1|DMIR
OG0000635	LOC117891291|XP_034652575.1|DSUB	LOC108160100|XP_017149378.1|DMIR
OG0000635	LOC117894878|XP_034658036.1|DSUB	LOC117186659|XP_033243588.1|DMIR, LOC117186670|XP_033243601.1|DMIR, LOC117186672|XP_033243602.1|DMIR
OG0000636	LOC117900468|XP_034666739.1|DSUB	LOC108164306|XP_017155444.1|DMIR
OG0000636	LOC117900626|XP_034666946.1|DSUB	LOC108161460|XP_017151212.2|DMIR
OG0000637	LOC117890544|XP_034651363.1|DSUB	LOC108164885|XP_017156323.1|DMIR
OG0000637	LOC117902569|XP_034669910.1|DSUB	LOC108158187|XP_033248192.1|DMIR
OG0000638	LOC117898033|XP_034663063.1|DSUB	LOC108157309|XP_017144802.1|DMIR
OG0000638	LOC117900568|XP_034666870.1|DSUB	LOC108161453|XP_017151208.1|DMIR, LOC108164927|XP_017156404.1|DMIR, LOC117186182|XP_033242334.1|DMIR, LOC108151268|XP_017135279.1|DMIR
OG0000639	LOC117895870|XP_034659736.1|DSUB	LOC108152078|XP_017136600.1|DMIR
OG0000641	LOC117901164|XP_034667706.1|DSUB	LOC117188681|XP_033248766.1|DMIR, LOC117188678|XP_033248761.1|DMIR, LOC117188679|XP_033248762.1|DMIR, LOC117188680|XP_033248765.1|DMIR, LOC108161195|XP_017150905.2|DMIR, LOC117188686|XP_033248769.1|DMIR
OG0000641	LOC117901066|XP_034667569.1|DSUB	LOC117188693|XP_033248815.1|DMIR, LOC108161220|XP_033248816.1|DMIR
OG0000642	LOC117901048|XP_034667550.1|DSUB	LOC108163836|XP_017154837.1|DMIR, LOC108163837|XP_033249211.1|DMIR
OG0000643	LOC117899258|XP_034665036.1|DSUB	LOC108153972|XP_017139557.1|DMIR
OG0000644	LOC117893633|XP_034656210.1|DSUB	LOC108151253|XP_017135258.1|DMIR
OG0000644	LOC117893274|XP_034655731.1|DSUB	LOC108152757|XP_017137809.1|DMIR
OG0000645	LOC117900337|XP_034666567.1|DSUB	LOC108163523|XP_033249621.1|DMIR, LOC108163524|XP_017154361.1|DMIR
OG0000646	LOC117896640|XP_034660977.1|DSUB	LOC108155918|XP_017142558.1|DMIR
OG0000646	LOC117897928|XP_034662904.1|DSUB	LOC117186943|XP_033244239.1|DMIR
OG0000647	LOC117898247|XP_034663383.1|DSUB	LOC108154615|XP_017140421.2|DMIR
OG0000647	LOC117898818|XP_034664375.1|DSUB	LOC108165081|XP_017156620.1|DMIR
OG0000648	LOC117899571|XP_034665575.1|DSUB	LOC108165019|XP_017156545.1|DMIR
OG0000648	LOC117899608|XP_034665632.1|DSUB	LOC108165076|XP_017156616.1|DMIR
OG0000649	LOC117895061|XP_034658335.1|DSUB	LOC117188655|XP_033248725.1|DMIR
OG0000649	LOC117895051|XP_034658324.1|DSUB	LOC117189217|XP_033250168.1|DMIR
OG0000650	LOC117897037|XP_034661509.1|DSUB	LOC108154912|XP_033244844.1|DMIR
OG0000650	LOC117902990|XP_034670595.1|DSUB	LOC108164481|XP_017155727.1|DMIR
OG0000651	LOC117894146|XP_034656931.1|DSUB	LOC108151855|XP_017136229.1|DMIR
OG0000651	LOC117892973|XP_034655204.1|DSUB	LOC108152898|XP_017138034.1|DMIR
OG0000652	LOC117891840|XP_034653481.1|DSUB	LOC117190768|XP_033251720.1|DMIR, LOC108159128|XP_017147609.1|DMIR
OG0000652	LOC117902185|XP_034669254.1|DSUB	LOC108164552|XP_017155854.1|DMIR
OG0000653	LOC117898588|XP_034664023.1|DSUB, LOC117898585|XP_034664020.1|DSUB	LOC108154827|XP_017140718.1|DMIR
OG0000653	LOC117898396|XP_034663645.1|DSUB	LOC108156216|XP_017143045.1|DMIR
OG0000654	LOC117895566|XP_034659173.1|DSUB	LOC108151762|XP_017136092.1|DMIR
OG0000654	LOC117894074|XP_034656821.1|DSUB	LOC108152239|XP_017136921.1|DMIR
OG0000655	LOC117892334|XP_034654377.1|DSUB	LOC108159591|XP_017148531.1|DMIR, LOC117185817|XP_033254279.1|DMIR
OG0000656	LOC117899272|XP_034665061.1|DSUB	LOC108154278|XP_017140018.1|DMIR
OG0000657	LOC117893634|XP_034656211.1|DSUB	LOC108165394|XP_017156921.1|DMIR
OG0000657	LOC117902372|XP_034669579.1|DSUB	LOC108162797|XP_017153188.1|DMIR
OG0000658	LOC117903395|XP_034671272.1|DSUB	LOC108159010|XP_017147377.1|DMIR
OG0000658	LOC117898052|XP_034663104.1|DSUB	LOC108155981|XP_017142658.1|DMIR
OG0000659	LOC117902690|XP_034670123.1|DSUB	LOC108163177|XP_017153803.1|DMIR
OG0000659	LOC117901765|XP_034668546.1|DSUB	LOC108163114|XP_017153704.2|DMIR, LOC117189162|XP_033250122.1|DMIR, LOC117189161|XP_033250120.1|DMIR
OG0000660	LOC117901555|XP_034668243.1|DSUB	LOC108161991|XP_017151948.1|DMIR
OG0000660	LOC117900614|XP_034666929.1|DSUB, LOC117900616|XP_034666931.1|DSUB, LOC117900615|XP_034666930.1|DSUB	LOC108161990|XP_033249466.1|DMIR
OG0000660	LOC117891191|XP_034652418.1|DSUB, LOC117900617|XP_034666932.1|DSUB	LOC108161994|XP_017151951.1|DMIR
OG0000661	LOC117893297|XP_034655763.1|DSUB	LOC108151080|XP_017134951.1|DMIR
OG0000661	LOC117902430|XP_034669689.1|DSUB	LOC108163656|XP_033248849.1|DMIR
OG0000662	LOC117894923|XP_034658118.1|DSUB	LOC108153236|XP_017138562.1|DMIR
