Orthogroup	DSUB.longest_only	DPSE.longest_only
OG0002832	LOC117902414|XP_034669648.1|DSUB	LOC4816101|XP_033235544.1|DPSE
OG0002833	LOC117891956|XP_034653706.1|DSUB	LOC6898126|XP_002138206.2|DPSE
OG0002834	LOC117889891|XP_034650293.1|DSUB	LOC4803399|XP_001357523.1|DPSE
OG0002835	LOC117892150|XP_034654087.1|DSUB	LOC4805088|XP_001361550.2|DPSE
OG0002836	LOC117891772|XP_034653320.1|DSUB	LOC6898534|XP_004444242.3|DPSE
OG0002837	LOC117891859|XP_034653512.1|DSUB	LOC6898650|XP_004444302.3|DPSE
OG0002838	LOC117889914|XP_034650331.1|DSUB	LOC4803837|XP_001360490.1|DPSE
OG0002839	LOC117892722|XP_034655032.1|DSUB	LOC4804331|XP_001360907.1|DPSE
OG0002840	LOC117901825|XP_034668644.1|DSUB	LOC4816265|XP_001355799.3|DPSE
OG0002841	LOC117902374|XP_034669582.1|DSUB	LOC4816911|XP_001356701.2|DPSE
OG0002842	LOC117900665|XP_034666998.1|DSUB	LOC4818124|XP_001357313.3|DPSE
OG0002843	LOC117890977|XP_034652007.1|DSUB	LOC4803633|XP_015039216.1|DPSE
OG0002844	LOC117894099|XP_034656864.1|DSUB	LOC4813261|XP_001353138.3|DPSE
OG0002845	LOC117902223|XP_034669347.1|DSUB	LOC4816602|XP_001355945.2|DPSE
OG0002846	LOC117890422|XP_034651133.1|DSUB	LOC4805007|XP_001361477.3|DPSE
OG0002847	LOC117902220|XP_034669344.1|DSUB	LOC4816522|XP_001355944.1|DPSE
OG0002848	LOC117900486|XP_034666762.1|DSUB	LOC4817034|XP_001356649.3|DPSE
OG0002849	LOC117901717|XP_034668484.1|DSUB	LOC4817915|XP_001357186.3|DPSE
OG0002850	LOC117902099|XP_034669093.1|DSUB	LOC4816285|XP_001356252.2|DPSE
OG0002851	LOC117902165|XP_034669194.1|DSUB	LOC6899804|XP_033235358.1|DPSE
OG0002852	LOC117891585|XP_034653004.1|DSUB	LOC4803904|XP_001360548.2|DPSE
OG0002853	LOC117902047|XP_034669004.1|DSUB	LOC4816538|XP_001356194.3|DPSE
OG0002854	LOC117900278|XP_034666481.1|DSUB	LOC4817487|XP_001356495.4|DPSE
OG0002855	LOC117899971|XP_034666020.1|DSUB	LOC13036504|XP_003736158.1|DPSE
OG0002856	LOC117900193|XP_034666334.1|DSUB	LOC4818138|XP_033235866.1|DPSE
OG0002857	LOC117900276|XP_034666476.1|DSUB	LOC4818074|XP_033235418.1|DPSE
OG0002858	LOC117902168|XP_034669198.1|DSUB	LOC6903064|XP_002132783.3|DPSE
OG0002859	LOC117900056|XP_034666148.1|DSUB	LOC4816385|XP_001355993.2|DPSE
OG0002860	LOC117900526|XP_034666816.1|DSUB	LOC4818048|XP_001357211.2|DPSE
OG0002861	LOC117901054|XP_034667557.1|DSUB	LOC4816719|XP_001356072.1|DPSE
OG0002862	LOC117901621|XP_034668340.1|DSUB	LOC4817609|XP_001357011.3|DPSE
OG0002863	LOC117902523|XP_034669841.1|DSUB	LOC4816874|XP_001356708.1|DPSE
OG0002864	LOC117902525|XP_034669843.1|DSUB	LOC4817335|XP_001356709.4|DPSE
OG0002865	LOC117892219|XP_034654211.1|DSUB	LOC4803482|XP_001360200.3|DPSE
OG0002866	LOC117895296|XP_034658742.1|DSUB	LOC4814092|XP_001354264.2|DPSE
OG0002867	LOC117902422|XP_034669672.1|DSUB	LOC4816446|XP_001356128.3|DPSE
OG0002868	LOC117900208|XP_034666377.1|DSUB	LOC6902935|XP_002132661.3|DPSE
OG0002869	LOC117900234|XP_034666411.1|DSUB	LOC6902936|XP_002132662.2|DPSE
OG0002871	LOC117902023|XP_034668973.1|DSUB	LOC4816920|XP_015035721.2|DPSE
OG0002872	LOC117900311|XP_034666522.1|DSUB	LOC4816903|XP_015035745.2|DPSE
OG0002873	LOC117902157|XP_034669187.1|DSUB	LOC4816147|XP_001355746.2|DPSE
OG0002874	LOC117901732|XP_034668505.1|DSUB	LOC4818158|XP_001357195.3|DPSE
OG0002875	LOC117901493|XP_034668152.1|DSUB	LOC4816619|XP_033236867.1|DPSE
OG0002876	LOC117899153|XP_034664857.1|DSUB	LOC4815079|XP_001354797.2|DPSE
OG0002877	LOC117901852|XP_034668694.1|DSUB	LOC4816910|XP_033236066.1|DPSE
OG0002878	LOC117900938|XP_034667395.1|DSUB	LOC4817463|XP_015036015.2|DPSE
OG0002879	LOC117893169|XP_034655538.1|DSUB	LOC4812642|XP_001353031.1|DPSE
OG0002880	LOC117903347|XP_034671188.1|DSUB	LOC4814361|XP_001354493.3|DPSE
OG0002881	LOC117901958|XP_034668829.1|DSUB	LOC4816873|XP_001356427.2|DPSE
OG0002882	LOC117891364|XP_034652690.1|DSUB	LOC4804941|XP_001361422.2|DPSE
OG0002883	LOC117901709|XP_034668471.1|DSUB	LOC4816945|XP_001356480.1|DPSE
OG0002884	LOC117900812|XP_034667194.1|DSUB	LOC4816362|XP_001356000.1|DPSE
OG0002885	LOC117895226|XP_034658613.1|DSUB	LOC6900100|XP_002135458.1|DPSE
OG0002886	LOC117900379|XP_034666622.1|DSUB	LOC4817529|XP_001356944.2|DPSE
OG0002887	LOC117900381|XP_034666623.1|DSUB	LOC4817530|XP_001356945.1|DPSE
OG0002888	LOC117902029|XP_034668980.1|DSUB	LOC4816748|XP_015036710.1|DPSE
OG0002889	LOC117894139|XP_034656924.1|DSUB	LOC13036322|XP_003736213.2|DPSE, LOC4812320|XP_001352512.1|DPSE
OG0002890	LOC117902156|XP_034669185.1|DSUB	LOC4816171|XP_001355747.3|DPSE
OG0002891	LOC117901097|XP_034667616.1|DSUB	LOC4817215|XP_001356313.2|DPSE
OG0002892	LOC117902134|XP_034669154.1|DSUB	LOC4817554|XP_015036336.2|DPSE
OG0002893	LOC117901564|XP_034668252.1|DSUB	LOC4817786|XP_001357122.4|DPSE
OG0002894	LOC117895054|XP_034658322.1|DSUB	LOC26534298|XP_033240266.1|DPSE
OG0002895	LOC117891645|XP_034653083.1|DSUB	LOC4803564|XP_001360271.3|DPSE
OG0002896	LOC117900046|XP_034666124.1|DSUB	LOC4817889|XP_001357331.3|DPSE
OG0002897	LOC117901674|XP_034668407.1|DSUB	LOC4818017|XP_001357293.4|DPSE
OG0002898	LOC117902275|XP_034669432.1|DSUB	LOC4817807|XP_015035658.2|DPSE
OG0002899	LOC117900086|XP_034666185.1|DSUB	LOC4817781|XP_001357097.2|DPSE
OG0002900	LOC117900202|XP_034666355.1|DSUB	LOC4817712|XP_001357098.3|DPSE
OG0002901	LOC117901594|XP_034668297.1|DSUB	LOC4817347|XP_001356475.1|DPSE
OG0002902	LOC117901597|XP_034668301.1|DSUB	LOC4817184|XP_001356476.3|DPSE
OG0002903	LOC117900131|XP_034666248.1|DSUB	LOC4817813|XP_001357392.3|DPSE
OG0002904	LOC117895648|XP_034659322.1|DSUB	LOC6900489|XP_033238212.1|DPSE
OG0002905	LOC117901423|XP_034668051.1|DSUB	LOC4816622|XP_001356240.1|DPSE
OG0002906	LOC117901429|XP_034668063.1|DSUB	LOC4816437|XP_001356095.3|DPSE
OG0002907	LOC117901430|XP_034668064.1|DSUB	LOC6902604|XP_015036708.1|DPSE
OG0002908	LOC117892463|XP_034654604.1|DSUB	LOC4805507|XP_033233549.1|DPSE
OG0002909	LOC117889704|XP_034650014.1|DSUB	LOC4803622|XP_033234674.1|DPSE
OG0002910	LOC117900603|XP_034666906.1|DSUB	LOC4816858|XP_001356859.1|DPSE
OG0002911	LOC117891969|XP_034653734.1|DSUB	LOC4803554|XP_001360261.2|DPSE
OG0002912	LOC117903876|XP_034672257.1|DSUB	LOC4815861|XP_001355605.1|DPSE
OG0002913	LOC117890784|XP_034651747.1|DSUB	LOC4805491|XP_001361886.1|DPSE
OG0002914	LOC117901628|XP_034668348.1|DSUB	LOC117184192|XP_033236628.1|DPSE, LOC4817613|XP_001357015.2|DPSE
OG0002915	LOC117902409|XP_034669643.1|DSUB	LOC4816835|XP_001356843.2|DPSE
OG0002916	LOC117900719|XP_034667073.1|DSUB	LOC4816810|XP_033236948.1|DPSE
OG0002917	LOC117892241|XP_034654242.1|DSUB	LOC4803798|XP_001360456.1|DPSE
OG0002918	LOC117891003|XP_034652051.1|DSUB	LOC4803821|XP_001360476.2|DPSE
OG0002919	LOC117890235|XP_034650865.1|DSUB	LOC4804441|XP_001361002.3|DPSE
OG0002920	LOC117902063|XP_034669027.1|DSUB	LOC4817758|XP_001357127.2|DPSE
OG0002921	LOC117900556|XP_034666851.1|DSUB	LOC4817286|XP_001356516.2|DPSE
OG0002922	LOC117900682|XP_034667019.1|DSUB	LOC4817108|XP_001356862.2|DPSE
OG0002923	LOC117902724|XP_034670181.1|DSUB	LOC4817107|XP_001356861.1|DPSE
OG0002924	LOC117900681|XP_034667018.1|DSUB	LOC4817368|XP_001356863.2|DPSE
OG0002925	LOC117891441|XP_034652808.1|DSUB	LOC4804706|XP_015040127.2|DPSE
OG0002926	LOC117900838|XP_034667241.1|DSUB	LOC4816423|XP_001355958.2|DPSE
OG0002927	LOC117902226|XP_034669350.1|DSUB	LOC4816632|XP_001355955.1|DPSE
OG0002928	LOC117901649|XP_034668377.1|DSUB	LOC4817488|XP_001356907.1|DPSE
OG0002929	LOC117902478|XP_034669779.1|DSUB	LOC4817187|XP_001356444.2|DPSE
OG0002930	LOC117901695|XP_034668449.1|DSUB	LOC4816698|XP_001355925.1|DPSE
OG0002931	LOC117899963|XP_034666009.1|DSUB	LOC4816172|XP_033236492.1|DPSE
OG0002932	LOC117892346|XP_034654436.1|DSUB	LOC4804203|XP_001360801.2|DPSE
OG0002933	LOC117891669|XP_034653126.1|DSUB	LOC4804564|XP_001361105.3|DPSE
OG0002934	LOC117892021|XP_034653808.1|DSUB	LOC4804775|XP_001361284.2|DPSE
OG0002935	LOC117901380|XP_034667996.1|DSUB	LOC4816364|XP_001356026.4|DPSE
OG0002936	LOC117891867|XP_034653520.1|DSUB	LOC6898649|XP_002138654.2|DPSE
OG0002937	LOC117890226|XP_034650855.1|DSUB	LOC4803325|XP_001357521.3|DPSE
OG0002938	LOC117901666|XP_034668398.1|DSUB	LOC4817670|XP_001357058.2|DPSE
OG0002939	LOC117890787|XP_034651753.1|DSUB	LOC4804731|XP_001361245.2|DPSE
OG0002940	LOC117898520|XP_034663877.1|DSUB	LOC4802889|XP_001359717.3|DPSE
OG0002941	LOC117901860|XP_034668706.1|DSUB	LOC6902742|XP_002133256.3|DPSE
OG0002942	LOC117902700|XP_034670137.1|DSUB	LOC4816339|XP_001356041.1|DPSE
OG0002943	LOC117901297|XP_034667882.1|DSUB	LOC4816597|XP_033236812.1|DPSE
OG0002944	LOC117901305|XP_034667904.1|DSUB	LOC4816615|XP_015036845.2|DPSE
OG0002945	LOC117902065|XP_034669031.1|DSUB	LOC117183905|XP_033235183.1|DPSE, LOC6902800|XP_033236086.1|DPSE
OG0002946	LOC117890023|XP_034650528.1|DSUB	LOC4803872|XP_001360521.3|DPSE
OG0002947	LOC117900703|XP_034667047.1|DSUB	LOC4818057|XP_033235716.1|DPSE
OG0002948	LOC117893887|XP_034656550.1|DSUB	LOC4813243|XP_001353420.3|DPSE
OG0002949	LOC117893865|XP_034656526.1|DSUB	LOC4812265|XP_015044053.1|DPSE
OG0002950	LOC117901823|XP_034668642.1|DSUB	LOC4816183|XP_001355796.3|DPSE
OG0002951	LOC117902379|XP_034669589.1|DSUB	LOC4811835|XP_033236158.1|DPSE
OG0002952	LOC117902218|XP_034669342.1|DSUB	LOC4816520|XP_001355951.2|DPSE
OG0002953	LOC117900138|XP_034666256.1|DSUB	LOC4816374|XP_001356188.2|DPSE
OG0002954	LOC117901859|XP_034668705.1|DSUB	LOC4816338|XP_015036862.2|DPSE
OG0002955	LOC117890770|XP_034651730.1|DSUB	LOC4803918|XP_001360561.1|DPSE
OG0002956	LOC117889970|XP_034650427.1|DSUB	LOC4805724|XP_033233705.1|DPSE
OG0002957	LOC117891807|XP_034653380.1|DSUB	LOC4805286|XP_001361708.2|DPSE
OG0002958	LOC117902653|XP_034670070.1|DSUB	LOC4816647|XP_001356040.2|DPSE
OG0002959	LOC117900523|XP_034666812.1|DSUB	LOC4816728|XP_001356034.2|DPSE
OG0002960	LOC117893948|XP_034656629.1|DSUB	LOC4812622|XP_001352424.2|DPSE
OG0002961	LOC117890698|XP_034651598.1|DSUB	LOC4805488|XP_001361883.4|DPSE
OG0002962	LOC117901300|XP_034667896.1|DSUB	LOC4816348|XP_001356267.1|DPSE
OG0002963	LOC117900543|XP_034666832.1|DSUB	LOC6899737|XP_033236258.1|DPSE
OG0002964	LOC117891769|XP_034653309.1|DSUB	LOC4804586|XP_001361123.2|DPSE
OG0002965	LOC117900784|XP_034667156.1|DSUB	LOC4811831|XP_001382216.2|DPSE
OG0002966	LOC117902492|XP_034669806.1|DSUB	LOC4816248|XP_001355867.3|DPSE
OG0002967	LOC117892946|XP_034655159.1|DSUB	LOC4811946|XP_001352798.2|DPSE
OG0002968	LOC117892947|XP_034655160.1|DSUB	LOC4812377|XP_001352799.3|DPSE
OG0002969	LOC117901941|XP_034668802.1|DSUB	LOC4817227|XP_033235980.1|DPSE
OG0002970	LOC117900625|XP_034666945.1|DSUB	LOC4817285|XP_001356396.2|DPSE
OG0002971	LOC117901033|XP_034667525.1|DSUB	LOC6903540|XP_015035513.2|DPSE
OG0002972	LOC117899323|XP_034665148.1|DSUB	LOC4802839|XP_001359675.3|DPSE
OG0002973	LOC117892345|XP_034654434.1|DSUB	LOC6898425|XP_002138467.2|DPSE
OG0002974	LOC117893185|XP_034655569.1|DSUB	LOC4812005|XP_001352804.2|DPSE
OG0002975	LOC117901829|XP_034668650.1|DSUB	LOC4817525|XP_001356940.4|DPSE
OG0002976	LOC117902751|XP_034671027.1|DSUB	LOC4814584|XP_001355143.3|DPSE
OG0002977	LOC117890689|XP_034651567.1|DSUB	LOC4803909|XP_033234629.1|DPSE
OG0002978	LOC117890067|XP_034650600.1|DSUB	LOC4804303|XP_001360883.4|DPSE
OG0002979	LOC117891776|XP_034653333.1|DSUB	LOC6898533|XP_002138568.2|DPSE
OG0002980	LOC117902563|XP_034669895.1|DSUB	LOC6903557|XP_015035545.2|DPSE
OG0002981	LOC117901313|XP_034667914.1|DSUB	LOC4816264|XP_033236709.1|DPSE
OG0002982	LOC117900065|XP_034666160.1|DSUB	LOC4816300|XP_001356213.4|DPSE
OG0002984	LOC117895011|XP_034658252.1|DSUB	LOC4814111|XP_015042440.2|DPSE
OG0002985	LOC117902920|XP_034670385.1|DSUB	LOC4811850|XP_033237095.1|DPSE
OG0002986	LOC117902396|XP_034669613.1|DSUB	LOC6904123|XP_033236570.1|DPSE
OG0002987	LOC117901181|XP_034667725.1|DSUB	LOC4816481|XP_001356014.2|DPSE
OG0002988	LOC117900116|XP_034666232.1|DSUB	LOC6903152|XP_002132853.2|DPSE
OG0002989	LOC117893716|XP_034656295.1|DSUB	LOC4813739|XP_001353936.2|DPSE
OG0002990	LOC117902682|XP_034670106.1|DSUB	LOC4817537|XP_001356950.3|DPSE
OG0002991	LOC117889899|XP_034650301.1|DSUB	LOC4804932|XP_001361414.4|DPSE
OG0002992	LOC117902406|XP_034669641.1|DSUB	LOC4817495|XP_033236003.1|DPSE
OG0002993	LOC117894966|XP_034658191.1|DSUB	LOC4812283|XP_001352630.2|DPSE
OG0002994	LOC117901698|XP_034668451.1|DSUB	LOC4816901|XP_001356483.2|DPSE
OG0002995	LOC117901705|XP_034668465.1|DSUB	LOC4817232|XP_001356479.1|DPSE
OG0002996	LOC117896759|XP_034661124.1|DSUB	LOC4802234|XP_001359196.4|DPSE
OG0002997	LOC117900203|XP_034666405.1|DSUB	LOC4815188|XP_001354791.1|DPSE
OG0002998	LOC117903464|XP_034671401.1|DSUB	LOC6901477|XP_033239523.1|DPSE
OG0002999	LOC117893777|XP_034656408.1|DSUB	LOC4811872|XP_033238570.1|DPSE
OG0003000	LOC117897214|XP_034661814.1|DSUB	LOC4802253|XP_001359212.1|DPSE
OG0003001	LOC117891217|XP_034652450.1|DSUB	LOC4804529|XP_001361077.3|DPSE
OG0003002	LOC117895243|XP_034658645.1|DSUB	LOC4813987|XP_001354175.2|DPSE
OG0003003	LOC117892251|XP_034654253.1|DSUB	LOC4804464|XP_001361023.3|DPSE
OG0003004	LOC117898953|XP_034664578.1|DSUB	LOC4815869|XP_001355459.2|DPSE
OG0003005	LOC117895623|XP_034659270.1|DSUB	LOC4814810|XP_001354505.4|DPSE
OG0003006	LOC117896116|XP_034660062.1|DSUB	LOC4802552|XP_001359450.4|DPSE
OG0003007	LOC117897424|XP_034662152.1|DSUB	LOC6897554|XP_002137699.2|DPSE
OG0003008	LOC117897783|XP_034662723.1|DSUB	LOC4801820|XP_001358853.2|DPSE
OG0003009	LOC117895471|XP_034659039.1|DSUB	LOC4813530|XP_001353550.2|DPSE
OG0003010	LOC117890684|XP_034651558.1|DSUB	LOC4803930|XP_033233404.1|DPSE
OG0003011	LOC117891089|XP_034652160.1|DSUB	LOC4804462|XP_004444213.3|DPSE
OG0003012	LOC117898776|XP_034664302.1|DSUB	LOC4802409|XP_001359333.2|DPSE
OG0003013	LOC117903797|XP_034672116.1|DSUB	LOC6901591|XP_002134262.2|DPSE
OG0003014	LOC117893906|XP_034656588.1|DSUB	LOC4815680|XP_001355674.3|DPSE
OG0003015	LOC117901426|XP_034668058.1|DSUB	LOC4814779|XP_001355056.3|DPSE
OG0003016	LOC117893152|XP_034655503.1|DSUB	LOC4813050|XP_015042938.1|DPSE
OG0003017	LOC117898031|XP_034663060.1|DSUB	LOC4802523|XP_001359428.2|DPSE
OG0003018	LOC117899056|XP_034664714.1|DSUB	LOC4801240|XP_001358363.1|DPSE
OG0003019	LOC117895663|XP_034659373.1|DSUB	LOC4811915|XP_033240830.1|DPSE
OG0003020	LOC117899218|XP_034664982.1|DSUB	LOC4803089|XP_001359888.3|DPSE
OG0003021	LOC117897306|XP_034661949.1|DSUB	LOC117183337|XP_033232815.1|DPSE, LOC6897988|XP_033236760.1|DPSE
OG0003022	LOC117895059|XP_034658330.1|DSUB	LOC6900031|XP_033240335.1|DPSE
OG0003023	LOC117898727|XP_034664240.1|DSUB	LOC4814793|XP_001355004.3|DPSE
OG0003024	LOC117893462|XP_034655972.1|DSUB	LOC4813342|XP_001353608.2|DPSE
OG0003025	LOC117898014|XP_034663033.1|DSUB	LOC4802505|XP_001359414.1|DPSE
OG0003026	LOC117897500|XP_034662281.1|DSUB	LOC4802506|XP_001359415.1|DPSE
OG0003027	LOC117898525|XP_034663885.1|DSUB	LOC4802891|XP_001359719.3|DPSE
OG0003028	LOC117893240|XP_034655690.1|DSUB	LOC4812496|XP_001352720.1|DPSE
OG0003029	LOC117894721|XP_034657799.1|DSUB	LOC6899973|XP_002135341.2|DPSE
OG0003030	LOC117898233|XP_034663362.1|DSUB	LOC117183381|XP_033233016.1|DPSE, LOC117183380|XP_033233015.1|DPSE, LOC4802430|XP_001359350.2|DPSE, LOC117183382|XP_033233017.1|DPSE
OG0003031	LOC117898781|XP_034664311.1|DSUB	LOC4814540|XP_001355001.4|DPSE
OG0003032	LOC117900634|XP_034666954.1|DSUB	LOC4816640|XP_001356154.3|DPSE
OG0003033	LOC117895370|XP_034658847.1|DSUB	LOC4813466|XP_001353755.1|DPSE
OG0003034	LOC117895977|XP_034659827.1|DSUB	LOC4802338|XP_001359275.4|DPSE
OG0003035	LOC117898851|XP_034664419.1|DSUB	LOC4800256|XP_003736221.2|DPSE
OG0003036	LOC117891014|XP_034652063.1|DSUB	LOC6899089|XP_002139006.2|DPSE
OG0003037	LOC117893145|XP_034655496.1|DSUB	LOC4813100|XP_001353140.1|DPSE
OG0003038	LOC117890382|XP_034651073.1|DSUB	LOC4803619|XP_001360308.2|DPSE
OG0003039	LOC117901529|XP_034668205.1|DSUB	LOC4817028|XP_001356803.3|DPSE
OG0003040	LOC117894212|XP_034657018.1|DSUB	LOC4812694|XP_001353077.2|DPSE
OG0003041	LOC117895228|XP_034658616.1|DSUB	LOC4812539|XP_001352731.2|DPSE
OG0003042	LOC117895964|XP_034659810.1|DSUB	LOC4801743|XP_001358786.3|DPSE, LOC6903603|XP_033233189.1|DPSE, LOC117183354|XP_033232935.1|DPSE
OG0003043	LOC117896590|XP_034660906.1|DSUB	LOC4802850|XP_001359685.3|DPSE
OG0003044	LOC117892405|XP_034654522.1|DSUB	LOC4803544|XP_001360253.4|DPSE
OG0003045	LOC117898752|XP_034664265.1|DSUB	LOC6901634|XP_002134304.3|DPSE, LOC4802200|XP_001359167.2|DPSE
OG0003046	LOC117899798|XP_034665971.1|DSUB	LOC4802875|XP_001359706.3|DPSE
OG0003047	LOC117899801|XP_034665977.1|DSUB	LOC4802874|XP_001359705.2|DPSE
OG0003048	LOC117891910|XP_034653623.1|DSUB	LOC6898325|XP_002138380.1|DPSE
OG0003049	LOC117899673|XP_034665752.1|DSUB	LOC4800872|XP_001358069.1|DPSE
OG0003050	LOC117897274|XP_034661893.1|DSUB	LOC4802189|XP_001359157.1|DPSE
OG0003051	LOC117894052|XP_034656796.1|DSUB	LOC4812440|XP_001352742.3|DPSE
OG0003052	LOC117897420|XP_034662145.1|DSUB	LOC4802301|XP_001359245.3|DPSE
OG0003053	LOC117897911|XP_034662880.1|DSUB	LOC6897878|XP_002137980.3|DPSE
OG0003054	LOC117897105|XP_034661641.1|DSUB	LOC6897879|XP_003736881.3|DPSE
OG0003055	LOC117899064|XP_034664721.1|DSUB	LOC6896811|XP_003736267.3|DPSE
OG0003056	LOC117893176|XP_034655555.1|DSUB	LOC4814434|XP_033237565.1|DPSE
OG0003057	LOC117891344|XP_034652658.1|DSUB	LOC4803648|XP_015039242.2|DPSE
OG0003058	LOC117890267|XP_034650917.1|DSUB	LOC6898398|XP_002138445.3|DPSE
OG0003059	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB	LOC4815797|XP_033238500.1|DPSE
OG0003060	LOC117890372|XP_034651059.1|DSUB	LOC4803507|XP_001360220.1|DPSE
OG0003061	LOC117903838|XP_034672182.1|DSUB	LOC4815811|XP_001355658.2|DPSE
OG0003062	LOC117896197|XP_034660184.1|DSUB	LOC6896956|XP_002137141.2|DPSE
OG0003063	LOC117893129|XP_034655468.1|DSUB	LOC6900275|XP_015044054.2|DPSE
OG0003064	LOC117898604|XP_034664045.1|DSUB	LOC4800800|XP_001358011.2|DPSE
OG0003065	LOC117900077|XP_034666172.1|DSUB	LOC117184107|XP_033236194.1|DPSE
OG0003066	LOC117899286|XP_034665086.1|DSUB	LOC6897031|XP_033240820.1|DPSE
OG0003067	LOC117899420|XP_034665301.1|DSUB	LOC6904114|XP_002136405.2|DPSE
OG0003068	LOC117896864|XP_034661284.1|DSUB	LOC4802845|XP_001359681.1|DPSE
OG0003069	LOC117891736|XP_034653221.1|DSUB	LOC4804676|XP_015040109.2|DPSE
OG0003070	LOC117901167|XP_034667710.1|DSUB	LOC4817978|XP_001357249.3|DPSE
OG0003071	LOC117893497|XP_034656023.1|DSUB	LOC4813654|XP_001353451.1|DPSE
OG0003072	LOC117898764|XP_034664285.1|DSUB	LOC4803241|XP_001360014.2|DPSE
OG0003073	LOC117898767|XP_034664290.1|DSUB	LOC4803242|XP_015038359.1|DPSE
OG0003074	LOC117900945|XP_034667405.1|DSUB	LOC4817418|XP_001356815.3|DPSE
OG0003075	LOC117899638|XP_034665687.1|DSUB	LOC6897800|XP_015038087.2|DPSE
OG0003076	LOC117893505|XP_034656034.1|DSUB	LOC4812866|XP_001353701.3|DPSE
OG0003077	LOC117898571|XP_034663949.1|DSUB	LOC4803157|XP_033236947.1|DPSE
OG0003078	LOC117898036|XP_034663083.1|DSUB	LOC6897125|XP_033234358.1|DPSE
OG0003079	LOC117896837|XP_034661245.1|DSUB	LOC4803323|XP_033233032.1|DPSE
OG0003080	LOC117897342|XP_034662007.1|DSUB	LOC4802330|XP_001359268.3|DPSE
OG0003081	LOC117899780|XP_034665943.1|DSUB	LOC4803115|XP_001359912.1|DPSE
OG0003082	LOC117898342|XP_034663563.1|DSUB	LOC4803194|XP_001359977.2|DPSE
OG0003083	LOC117897847|XP_034662804.1|DSUB	LOC4802218|XP_015037679.2|DPSE
OG0003084	LOC117897393|XP_034662095.1|DSUB	LOC6897843|XP_033232885.1|DPSE
OG0003085	LOC117896447|XP_034660667.1|DSUB	LOC6897848|XP_033232351.1|DPSE
OG0003086	LOC117898834|XP_034664393.1|DSUB	LOC26534216|XP_033232754.1|DPSE
OG0003087	LOC117895716|XP_034659460.1|DSUB	LOC4812739|XP_033238450.1|DPSE
OG0003088	LOC117898718|XP_034664226.1|DSUB	LOC4802508|XP_001359417.1|DPSE
OG0003089	LOC117899549|XP_034665527.1|DSUB	LOC4800846|XP_015038761.2|DPSE
OG0003090	LOC117896017|XP_034659915.1|DSUB	LOC4800462|XP_001357733.3|DPSE
OG0003091	LOC117897608|XP_034662462.1|DSUB	LOC4803147|XP_001359937.4|DPSE
OG0003092	LOC117896453|XP_034660674.1|DSUB	LOC4802807|XP_001359651.1|DPSE
OG0003093	LOC117890719|XP_034651651.1|DSUB	LOC4805477|XP_033234497.1|DPSE
OG0003094	LOC117897966|XP_034662969.1|DSUB	LOC4815801|XP_033239871.1|DPSE
OG0003095	LOC117896030|XP_034659933.1|DSUB	LOC4814197|XP_001354338.3|DPSE
OG0003096	LOC117891661|XP_034653108.1|DSUB	LOC4803570|XP_001360277.1|DPSE
OG0003097	LOC117896975|XP_034661420.1|DSUB	LOC4800383|XP_003736233.2|DPSE
OG0003098	LOC117900507|XP_034666795.1|DSUB	LOC4815943|XP_001355246.1|DPSE
OG0003099	LOC117896109|XP_034660055.1|DSUB	LOC4802560|XP_001359457.1|DPSE
OG0003100	LOC117897317|XP_034661971.1|DSUB	LOC4816063|XP_015041042.1|DPSE
OG0003101	LOC117898510|XP_034663854.1|DSUB	LOC4802887|XP_015038171.2|DPSE
OG0003102	LOC117897128|XP_034661672.1|DSUB	LOC4802800|XP_001359645.3|DPSE
OG0003103	LOC117898341|XP_034663562.1|DSUB	LOC4803199|XP_001359981.2|DPSE
OG0003104	LOC117894177|XP_034656973.1|DSUB	LOC4812284|XP_001352928.2|DPSE
OG0003105	LOC117900434|XP_034666698.1|DSUB	LOC4814396|XP_015042351.2|DPSE
OG0003106	LOC117889727|XP_034650040.1|DSUB	LOC117183507|XP_033233287.1|DPSE
OG0003107	LOC117903806|XP_034672131.1|DSUB	LOC4815616|XP_001355509.3|DPSE
OG0003108	LOC117890998|XP_034652037.1|DSUB	LOC6901445|XP_002134131.3|DPSE
OG0003109	LOC117896259|XP_034660344.1|DSUB	LOC4815274|XP_001354771.1|DPSE
OG0003110	LOC117892085|XP_034653966.1|DSUB	LOC4803703|XP_033233271.1|DPSE
OG0003111	LOC117898649|XP_034664114.1|DSUB	LOC4815726|XP_001355553.4|DPSE
OG0003112	LOC117896106|XP_034660050.1|DSUB	LOC4802563|XP_001359460.2|DPSE
OG0003114	LOC117890529|XP_034651338.1|DSUB	LOC4805170|XP_001361617.4|DPSE
OG0003115	LOC117891741|XP_034653227.1|DSUB	LOC4804673|XP_015040100.2|DPSE
OG0003116	LOC117890968|XP_034651998.1|DSUB	LOC6898850|XP_015040512.2|DPSE
OG0003117	LOC117895313|XP_034658765.1|DSUB	LOC4813655|XP_001354010.1|DPSE
OG0003118	LOC117895477|XP_034659045.1|DSUB	LOC26532051|XP_002135104.3|DPSE
OG0003119	LOC117895479|XP_034659049.1|DSUB	LOC4813241|XP_001353903.2|DPSE
OG0003120	LOC117892170|XP_034654130.1|DSUB	LOC4803775|XP_033234793.1|DPSE
