Orthogroup	DSUB.longest_only	DBIA.longest_only
OG0000267	LOC117897149|XP_034661712.1|DSUB	LOC108025058|XP_016950803.1|DBIA
OG0000268	LOC117897967|XP_034662968.1|DSUB	LOC108027030|XP_016953716.1|DBIA
OG0000269	LOC117897858|XP_034662822.1|DSUB	LOC108024719|XP_016950299.1|DBIA
OG0000269	LOC117896391|XP_034660587.1|DSUB	LOC108026384|XP_016952794.1|DBIA, LOC108025969|XP_016952152.1|DBIA, LOC108026112|XP_016952301.1|DBIA
OG0000270	LOC117889749|XP_034650086.1|DSUB	LOC108022221|XP_016946564.1|DBIA
OG0000271	LOC117901722|XP_034668491.1|DSUB	LOC108027100|XP_016953810.1|DBIA
OG0000271	LOC117892475|XP_034654618.1|DSUB	LOC108022637|XP_016947181.1|DBIA
OG0000271	LOC117890210|XP_034650833.1|DSUB	LOC108026672|XP_016953230.1|DBIA
OG0000272	LOC117894425|XP_034657359.1|DSUB	LOC108034828|XP_016965426.1|DBIA, LOC108028011|XP_016955129.1|DBIA
OG0000272	LOC117902907|XP_034670356.1|DSUB	LOC108024900|XP_016950550.1|DBIA
OG0000273	LOC117897047|XP_034661520.1|DSUB, LOC117896112|XP_034660057.1|DSUB	LOC108026225|XP_016952546.1|DBIA
OG0000273	LOC117900285|XP_034666487.1|DSUB	LOC108033841|XP_016963956.1|DBIA
OG0000273	LOC117897831|XP_034662784.1|DSUB	LOC108031493|XP_016960475.1|DBIA
OG0000274	LOC117899731|XP_034665866.1|DSUB, LOC117899732|XP_034665867.1|DSUB, LOC117896897|XP_034661321.1|DSUB, LOC117891912|XP_034653626.1|DSUB	LOC108022261|XP_016946609.1|DBIA, LOC108022214|XP_016946556.1|DBIA
OG0000276	LOC117890635|XP_034651473.1|DSUB	LOC108036204|XP_016967685.1|DBIA, LOC108036238|XP_016967735.1|DBIA, LOC108036431|XP_016968058.1|DBIA, LOC108029873|XP_016957852.1|DBIA
OG0000277	LOC117899094|XP_034664761.1|DSUB	LOC108031016|XP_016959705.1|DBIA, LOC108030967|XP_016959656.1|DBIA
OG0000277	LOC117897599|XP_034662448.1|DSUB	LOC108031018|XP_016959707.1|DBIA
OG0000277	LOC117899095|XP_034664762.1|DSUB	LOC108031017|XP_016959706.1|DBIA
OG0000279	LOC117895153|XP_034658481.1|DSUB	LOC108034543|XP_016964958.1|DBIA
OG0000279	LOC117895154|XP_034658482.1|DSUB	LOC108035560|XP_016966717.1|DBIA
OG0000280	LOC117894260|XP_034657106.1|DSUB	LOC108024926|XP_016950613.1|DBIA
OG0000280	LOC117894259|XP_034657105.1|DSUB	LOC108024924|XP_016950611.1|DBIA
OG0000280	LOC117894258|XP_034657103.1|DSUB	LOC108024925|XP_016950612.1|DBIA
OG0000281	LOC117892940|XP_034655154.1|DSUB	LOC108028614|XP_016956023.1|DBIA
OG0000281	LOC117903259|XP_034671053.1|DSUB	LOC108025647|XP_016951674.1|DBIA
OG0000281	LOC117891142|XP_034652252.1|DSUB	LOC108027527|XP_016954460.1|DBIA
OG0000282	LOC117893578|XP_034656142.1|DSUB	LOC108035460|XP_016966590.1|DBIA
OG0000283	LOC117890397|XP_034651092.1|DSUB	LOC108029964|XP_016957956.1|DBIA
OG0000283	LOC117899378|XP_034665251.1|DSUB	LOC108025232|XP_016951068.1|DBIA
OG0000284	LOC117901497|XP_034668157.1|DSUB	LOC108032684|XP_016962148.1|DBIA
OG0000284	LOC117900139|XP_034666258.1|DSUB	LOC108032798|XP_016962293.1|DBIA
OG0000285	LOC117890597|XP_034651425.1|DSUB	LOC108030288|XP_016958608.1|DBIA
OG0000285	LOC117891178|XP_034652393.1|DSUB	LOC108030289|XP_016958609.1|DBIA
OG0000286	LOC117900070|XP_034666164.1|DSUB	LOC108033818|XP_016963931.1|DBIA
OG0000286	LOC117900071|XP_034666165.1|DSUB	LOC108033820|XP_016963933.1|DBIA
OG0000286	LOC117900073|XP_034666168.1|DSUB	LOC108033821|XP_016963935.1|DBIA
OG0000287	LOC117903437|XP_034671352.1|DSUB	LOC108033109|XP_016962801.1|DBIA
OG0000287	LOC117903433|XP_034671347.1|DSUB	LOC108033112|XP_016962804.1|DBIA
OG0000287	LOC117903434|XP_034671348.1|DSUB	LOC108033113|XP_016962805.1|DBIA
OG0000288	LOC117901108|XP_034667632.1|DSUB	LOC108032558|XP_016961927.1|DBIA
OG0000288	LOC117901105|XP_034667628.1|DSUB	LOC108032329|XP_016961628.1|DBIA, LOC108032331|XP_016961630.1|DBIA, LOC108032559|XP_016961928.1|DBIA, LOC108032330|XP_016961629.1|DBIA
OG0000289	LOC117894496|XP_034657496.1|DSUB	LOC108035261|XP_016966308.1|DBIA
OG0000289	LOC117892960|XP_034655184.1|DSUB	LOC108034600|XP_016965022.1|DBIA
OG0000289	LOC117894495|XP_034657494.1|DSUB	LOC108035266|XP_016966313.1|DBIA
OG0000290	LOC117892459|XP_034654601.1|DSUB	LOC108022051|XP_016946385.1|DBIA
OG0000290	LOC117892454|XP_034654594.1|DSUB	LOC108022542|XP_016947009.1|DBIA, LOC108022054|XP_016946388.1|DBIA, LOC108022053|XP_016946387.1|DBIA
OG0000290	LOC117892359|XP_034654458.1|DSUB	LOC108022052|XP_016946386.1|DBIA
OG0000291	LOC117893250|XP_034655706.1|DSUB	LOC108028261|XP_016955442.1|DBIA
OG0000291	LOC117895509|XP_034659099.1|DSUB	LOC108028299|XP_016955510.1|DBIA
OG0000291	LOC117893421|XP_034655929.1|DSUB, LOC117893480|XP_034656001.1|DSUB	LOC108034645|XP_016965071.1|DBIA
OG0000292	LOC117892637|XP_034654883.1|DSUB	LOC108023054|XP_016947790.1|DBIA
OG0000292	LOC117893602|XP_034656168.1|DSUB	LOC108035910|XP_016967166.1|DBIA
OG0000293	LOC117899048|XP_034664699.1|DSUB	LOC108024441|XP_016949848.1|DBIA
OG0000293	LOC117901007|XP_034667495.1|DSUB	LOC108034057|XP_016964301.1|DBIA
OG0000293	LOC117897909|XP_034662878.1|DSUB	LOC108024468|XP_016949876.1|DBIA
OG0000294	LOC117900007|XP_034666081.1|DSUB	LOC108032544|XP_016961911.1|DBIA
OG0000294	LOC117903073|XP_034670731.1|DSUB	LOC108025698|XP_016951724.1|DBIA
OG0000295	LOC117891911|XP_034653625.1|DSUB	LOC108022785|XP_016947399.1|DBIA
OG0000295	LOC117899255|XP_034665033.1|DSUB	LOC108024428|XP_016949835.1|DBIA
OG0000296	LOC117900574|XP_034666875.1|DSUB	LOC108033475|XP_016963302.1|DBIA
OG0000296	LOC117893706|XP_034656284.1|DSUB	LOC108028376|XP_016955663.1|DBIA
OG0000296	LOC117903336|XP_034671174.1|DSUB	LOC108025863|XP_016952020.1|DBIA
OG0000297	LOC117890260|XP_034650908.1|DSUB, LOC117890328|XP_034651009.1|DSUB	LOC108029437|XP_016957173.1|DBIA, LOC108029737|XP_016957712.1|DBIA
OG0000298	LOC117898844|XP_034664413.1|DSUB	LOC108025643|XP_016951668.1|DBIA
OG0000298	LOC117891230|XP_034652470.1|DSUB	LOC108025663|XP_016951691.1|DBIA
OG0000298	LOC117899416|XP_034665297.1|DSUB	LOC108025670|XP_016951697.1|DBIA
OG0000299	LOC117899483|XP_034665406.1|DSUB	LOC108024823|XP_016950445.1|DBIA
OG0000299	LOC117899484|XP_034665411.1|DSUB	LOC108023002|XP_016947727.1|DBIA
OG0000300	LOC117893787|XP_034656422.1|DSUB	LOC108028563|XP_016955958.1|DBIA
OG0000300	LOC117893327|XP_034655808.1|DSUB	LOC108028562|XP_016955957.1|DBIA
OG0000300	LOC117893325|XP_034655805.1|DSUB	LOC108027973|XP_016955087.1|DBIA
OG0000301	LOC117902948|XP_034670460.1|DSUB	LOC108036021|XP_016967436.1|DBIA
OG0000301	LOC117901488|XP_034668147.1|DSUB	LOC108033297|XP_016963053.1|DBIA
OG0000302	LOC117893650|XP_034656231.1|DSUB	LOC108028316|XP_016955534.1|DBIA
OG0000302	LOC117893651|XP_034656232.1|DSUB	LOC108028317|XP_016955535.1|DBIA
OG0000303	LOC117895039|XP_034658304.1|DSUB	LOC108030534|XP_016958916.1|DBIA
OG0000303	LOC117891866|XP_034653524.1|DSUB	LOC108035817|XP_016967054.1|DBIA
OG0000303	LOC117901481|XP_034668141.1|DSUB	LOC108036768|XP_016968597.1|DBIA
OG0000304	LOC117899347|XP_034665190.1|DSUB	LOC108023883|XP_016949056.1|DBIA
OG0000304	LOC117899348|XP_034665191.1|DSUB	LOC108023888|XP_016949063.1|DBIA
OG0000305	LOC117895124|XP_034658424.1|DSUB	LOC108030706|XP_016959235.1|DBIA
OG0000305	LOC117893182|XP_034655566.1|DSUB	LOC108030533|XP_016958915.1|DBIA
OG0000306	LOC117891461|XP_034652835.1|DSUB	LOC108022207|XP_016946550.1|DBIA
OG0000306	LOC117903110|XP_034670827.1|DSUB	LOC108025790|XP_016951909.1|DBIA
OG0000307	LOC117897347|XP_034662011.1|DSUB	LOC108023926|XP_016949103.1|DBIA
OG0000307	LOC117898551|XP_034663922.1|DSUB	LOC108024569|XP_016950055.1|DBIA
OG0000308	LOC117900737|XP_034667103.1|DSUB, LOC117901106|XP_034667630.1|DSUB	LOC108032476|XP_016961787.1|DBIA
OG0000308	LOC117898311|XP_034663486.1|DSUB	LOC108032050|XP_016961351.1|DBIA, LOC108031294|XP_016960026.1|DBIA
OG0000308	LOC117902629|XP_034670040.1|DSUB	LOC108036120|XP_016967594.1|DBIA
OG0000309	LOC117896617|XP_034660942.1|DSUB, LOC117898208|XP_034663320.1|DSUB	LOC108031164|XP_016959872.1|DBIA, LOC108031420|XP_016960309.1|DBIA, LOC108031419|XP_016960308.1|DBIA, LOC108031181|XP_016959890.1|DBIA
OG0000310	LOC117891914|XP_034653628.1|DSUB, LOC117890945|XP_034651974.1|DSUB	LOC108023928|XP_016949101.1|DBIA, LOC108028215|XP_016955368.1|DBIA
OG0000311	LOC117897526|XP_034662335.1|DSUB	LOC108031849|XP_016961091.1|DBIA
OG0000311	LOC117896202|XP_034660220.1|DSUB	LOC108031402|XP_016960275.1|DBIA
OG0000311	LOC117894299|XP_034657159.1|DSUB	LOC108027582|XP_016954585.1|DBIA
OG0000312	LOC117900135|XP_034666252.1|DSUB	LOC108032655|XP_016962100.1|DBIA
OG0000312	LOC117901246|XP_034667813.1|DSUB	LOC108029166|XP_016956796.1|DBIA
OG0000313	LOC117900261|XP_034666457.1|DSUB	LOC108036770|XP_016968599.1|DBIA
OG0000313	LOC117901190|XP_034667733.1|DSUB	LOC108034339|XP_016964711.1|DBIA, LOC108032610|XP_016962029.1|DBIA
OG0000314	LOC117902701|XP_034670138.1|DSUB	LOC108035130|XP_016966063.1|DBIA
OG0000314	LOC117902699|XP_034670136.1|DSUB	LOC108034910|XP_016965642.1|DBIA
OG0000315	LOC117902252|XP_034669401.1|DSUB	LOC108032753|XP_016962232.1|DBIA, LOC108022181|XP_016946521.1|DBIA, LOC108029270|XP_016956958.1|DBIA
OG0000316	LOC117890294|XP_034650953.1|DSUB	LOC108029921|XP_016957905.1|DBIA
OG0000316	LOC117890373|XP_034651060.1|DSUB	LOC108029958|XP_016957950.1|DBIA
OG0000319	LOC117897615|XP_034662471.1|DSUB, LOC117897614|XP_034662470.1|DSUB	LOC108024516|XP_016949954.1|DBIA, LOC108024512|XP_016949949.1|DBIA, LOC108024511|XP_016949948.1|DBIA
OG0000320	LOC117897732|XP_034662652.1|DSUB	LOC108031800|XP_016961009.1|DBIA
OG0000320	LOC117901401|XP_034668026.1|DSUB	LOC108029030|XP_016956568.1|DBIA
OG0000320	LOC117896806|XP_034661201.1|DSUB	LOC108031240|XP_016959964.1|DBIA
OG0000321	LOC117902136|XP_034669161.1|DSUB	LOC108033609|XP_016963460.1|DBIA
OG0000321	LOC117902137|XP_034669163.1|DSUB	LOC108033608|XP_016963459.1|DBIA
OG0000322	LOC117902919|XP_034670389.1|DSUB	LOC108026091|XP_016952279.1|DBIA, LOC108023203|XP_016947952.1|DBIA
OG0000322	LOC117903109|XP_034670826.1|DSUB	LOC108023368|XP_016948257.1|DBIA
OG0000323	LOC117902100|XP_034669095.1|DSUB	LOC108032592|XP_016961994.1|DBIA
OG0000323	LOC117897035|XP_034661505.1|DSUB	LOC108025966|XP_016952149.1|DBIA
OG0000323	LOC117897036|XP_034661507.1|DSUB	LOC108026244|XP_016952574.1|DBIA
OG0000324	LOC117890823|XP_034651787.1|DSUB	LOC108029467|XP_016957207.1|DBIA
OG0000325	LOC117894659|XP_034657724.1|DSUB	LOC108035873|XP_016967110.1|DBIA
OG0000325	LOC117894477|XP_034657469.1|DSUB	LOC108035879|XP_016967118.1|DBIA
OG0000327	LOC117890953|XP_034651985.1|DSUB	LOC108030135|XP_016958339.1|DBIA
OG0000327	LOC117890952|XP_034651984.1|DSUB	LOC108030136|XP_016958340.1|DBIA
OG0000327	LOC117890955|XP_034651987.1|DSUB	LOC108029902|XP_016957881.1|DBIA
OG0000328	LOC117891079|XP_034652150.1|DSUB	LOC108022754|XP_016947341.1|DBIA
OG0000328	LOC117893351|XP_034655832.1|DSUB	LOC108034456|XP_016964830.1|DBIA
OG0000328	LOC117893347|XP_034655827.1|DSUB	LOC108034457|XP_016964831.1|DBIA
OG0000329	LOC117902605|XP_034670007.1|DSUB	LOC108033845|XP_016963964.1|DBIA
OG0000330	LOC117896747|XP_034661104.1|DSUB	LOC108026125|XP_016952317.1|DBIA, LOC108026124|XP_016952316.1|DBIA, LOC108025991|XP_016952172.1|DBIA
OG0000331	LOC117901925|XP_034668785.1|DSUB, LOC117901773|XP_034668564.1|DSUB, LOC117901226|XP_034667788.1|DSUB	LOC108036814|XP_016968653.1|DBIA
OG0000331	LOC117900858|XP_034667269.1|DSUB	LOC108036777|XP_016968605.1|DBIA
OG0000332	LOC117903681|XP_034671910.1|DSUB, LOC117898137|XP_034663222.1|DSUB	LOC108034232|XP_016964568.1|DBIA
OG0000332	LOC117903192|XP_034670967.1|DSUB	LOC108025920|XP_016952096.1|DBIA
OG0000333	LOC117894230|XP_034657037.1|DSUB	LOC108035247|XP_016966269.1|DBIA
OG0000333	LOC117894460|XP_034657451.1|DSUB	LOC108035432|XP_016966553.1|DBIA
OG0000334	LOC117892029|XP_034653843.1|DSUB	LOC108025871|XP_016952032.1|DBIA
OG0000334	LOC117890520|XP_034651317.1|DSUB	LOC108036201|XP_016967681.1|DBIA
OG0000335	LOC117902271|XP_034669423.1|DSUB	LOC108032438|XP_016961750.1|DBIA
OG0000335	LOC117902269|XP_034669419.1|DSUB	LOC108032387|XP_016961698.1|DBIA
OG0000336	LOC117896583|XP_034660894.1|DSUB	LOC108025388|XP_016951349.1|DBIA
OG0000336	LOC117895978|XP_034659829.1|DSUB	LOC108026303|XP_016952675.1|DBIA
OG0000336	LOC117895976|XP_034659826.1|DSUB	LOC108026302|XP_016952674.1|DBIA
OG0000337	LOC117893332|XP_034655813.1|DSUB, LOC117893333|XP_034655814.1|DSUB	LOC108024923|XP_016950609.1|DBIA, LOC108024922|XP_016950608.1|DBIA
OG0000337	LOC117893473|XP_034655986.1|DSUB	LOC108024108|XP_016949375.1|DBIA
OG0000337	LOC117893591|XP_034656156.1|DSUB	LOC108034619|XP_016965044.1|DBIA
OG0000338	LOC117895578|XP_034659190.1|DSUB	LOC108029296|XP_016956998.1|DBIA
OG0000338	LOC117892357|XP_034654454.1|DSUB	LOC108022899|XP_016947589.1|DBIA
OG0000339	LOC117894548|XP_034657560.1|DSUB	LOC108035027|XP_016965860.1|DBIA
OG0000339	LOC117894536|XP_034657546.1|DSUB	LOC108035026|XP_016965859.1|DBIA
OG0000340	LOC117892636|XP_034654879.1|DSUB	LOC108022890|XP_016947576.1|DBIA
OG0000341	LOC117894994|XP_034658234.1|DSUB	LOC108030505|XP_016958882.1|DBIA, LOC108030542|XP_016958924.1|DBIA
OG0000342	LOC117900549|XP_034666847.1|DSUB	LOC108025945|XP_016952131.1|DBIA
OG0000342	LOC117890304|XP_034650969.1|DSUB	LOC108022269|XP_016946616.1|DBIA
OG0000343	LOC117897637|XP_034662502.1|DSUB	LOC108032064|XP_016961371.1|DBIA, LOC108029953|XP_016957945.1|DBIA
OG0000343	LOC117897684|XP_034662586.1|DSUB	LOC108024930|XP_016950617.1|DBIA
OG0000344	LOC117890222|XP_034650850.1|DSUB	LOC108022941|XP_016947643.1|DBIA
OG0000344	LOC117896300|XP_034660413.1|DSUB	LOC108025450|XP_016951438.1|DBIA
OG0000345	LOC117891285|XP_034652567.1|DSUB	LOC108036350|XP_016967913.1|DBIA
OG0000345	LOC117890999|XP_034652039.1|DSUB	LOC108029496|XP_016957257.1|DBIA
OG0000346	LOC117890209|XP_034650832.1|DSUB	LOC108026829|XP_016953489.1|DBIA, LOC108026486|XP_016952923.1|DBIA, LOC108022130|XP_016946460.1|DBIA, LOC108026514|XP_016952949.1|DBIA, LOC108026487|XP_016952924.1|DBIA
OG0000347	LOC117894249|XP_034657091.1|DSUB	LOC108028718|XP_016956165.1|DBIA
OG0000347	LOC117901624|XP_034668343.1|DSUB	LOC108027870|XP_016954973.1|DBIA
OG0000348	LOC117901783|XP_034668583.1|DSUB	LOC108029179|XP_016956831.1|DBIA
OG0000348	LOC117900771|XP_034667142.1|DSUB	LOC108027936|XP_016955054.1|DBIA
OG0000349	LOC117901418|XP_034668045.1|DSUB	LOC108032393|XP_016961703.1|DBIA, LOC108032778|XP_016962269.1|DBIA
OG0000350	LOC117893519|XP_034656049.1|DSUB	LOC108034586|XP_016965008.1|DBIA, LOC108034607|XP_016965030.1|DBIA
OG0000350	LOC117899344|XP_034665188.1|DSUB	LOC108025223|XP_016951059.1|DBIA
OG0000351	LOC117892035|XP_034653851.1|DSUB	LOC108022167|XP_016946500.1|DBIA
OG0000351	LOC117892037|XP_034653852.1|DSUB	LOC108022218|XP_016946561.1|DBIA
OG0000353	LOC117899202|XP_034664965.1|DSUB	LOC108031936|XP_016961205.1|DBIA
OG0000353	LOC117902638|XP_034670051.1|DSUB	LOC108027412|XP_016954343.1|DBIA
OG0000354	LOC117900929|XP_034667384.1|DSUB	LOC108029041|XP_016956581.1|DBIA
OG0000354	LOC117900930|XP_034667385.1|DSUB	LOC108033248|XP_016963003.1|DBIA, LOC108028976|XP_016956504.1|DBIA
OG0000355	LOC117891105|XP_034652185.1|DSUB	LOC108029653|XP_016957567.1|DBIA
OG0000355	LOC117892437|XP_034654568.1|DSUB	LOC108026921|XP_016953621.1|DBIA
OG0000356	LOC117902257|XP_034669406.1|DSUB	LOC108034165|XP_016964460.1|DBIA
OG0000356	LOC117902254|XP_034669403.1|DSUB	LOC108034228|XP_016964563.1|DBIA
OG0000358	LOC117896664|XP_034661001.1|DSUB	LOC108031296|XP_016960029.1|DBIA
OG0000358	LOC117897010|XP_034661467.1|DSUB	LOC108031269|XP_016959998.1|DBIA
OG0000358	LOC117895999|XP_034659885.1|DSUB	LOC108031510|XP_016960514.1|DBIA
OG0000360	LOC117897268|XP_034661884.1|DSUB	LOC108026017|XP_016952196.1|DBIA, LOC108026058|XP_016952241.1|DBIA, LOC108026419|XP_016952837.1|DBIA, LOC108026420|XP_016952838.1|DBIA, LOC108026025|XP_016952206.1|DBIA
OG0000361	LOC117900157|XP_034666288.1|DSUB	LOC108024875|XP_016950509.1|DBIA, LOC108027175|XP_016953949.1|DBIA
OG0000361	LOC117901763|XP_034668542.1|DSUB	LOC108036809|XP_016968645.1|DBIA
OG0000362	LOC117902966|XP_034670511.1|DSUB	LOC108036683|XP_016968453.1|DBIA
OG0000362	LOC117895354|XP_034658829.1|DSUB	LOC108030837|XP_016959451.1|DBIA
OG0000363	LOC117897733|XP_034662653.1|DSUB	LOC108026139|XP_016952353.1|DBIA
OG0000363	LOC117893562|XP_034656116.1|DSUB	LOC108034824|XP_016965411.1|DBIA
OG0000364	LOC117893117|XP_034655451.1|DSUB	LOC108034477|XP_016964861.1|DBIA
OG0000365	LOC117890979|XP_034652011.1|DSUB	LOC108022985|XP_016947700.1|DBIA
OG0000365	LOC117900502|XP_034666784.1|DSUB	LOC108034212|XP_016964540.1|DBIA
OG0000366	LOC117896792|XP_034661194.1|DSUB	LOC108032369|XP_016961697.1|DBIA
OG0000366	LOC117899469|XP_034665377.1|DSUB	LOC108025533|XP_016951549.1|DBIA
OG0000367	LOC117895052|XP_034658320.1|DSUB	LOC108034988|XP_016965807.1|DBIA
OG0000367	LOC117890868|XP_034651845.1|DSUB, LOC117889724|XP_034650037.1|DSUB	LOC108026730|XP_016953330.1|DBIA
OG0000368	LOC117893247|XP_034655701.1|DSUB	LOC108030635|XP_016959132.1|DBIA
OG0000368	LOC117895829|XP_034659657.1|DSUB	LOC108030637|XP_016959136.1|DBIA
OG0000370	LOC117894478|XP_034657470.1|DSUB	LOC108028489|XP_016955852.1|DBIA
OG0000370	LOC117893329|XP_034655810.1|DSUB	LOC108035874|XP_016967111.1|DBIA
OG0000370	LOC117892427|XP_034654556.1|DSUB	LOC108026611|XP_016953084.1|DBIA
OG0000371	LOC117892013|XP_034653800.1|DSUB	LOC108025591|XP_016951609.1|DBIA
OG0000371	LOC117890751|XP_034651701.1|DSUB	LOC108022197|XP_016946538.1|DBIA
OG0000371	LOC117899167|XP_034664917.1|DSUB	LOC108024452|XP_016949858.1|DBIA
OG0000372	LOC117900386|XP_034666631.1|DSUB	LOC108035176|XP_016966132.1|DBIA
OG0000373	LOC117890611|XP_034651442.1|DSUB	LOC108026563|XP_016953002.1|DBIA
OG0000374	LOC117893472|XP_034655985.1|DSUB	LOC108030720|XP_016959251.1|DBIA
OG0000375	LOC117894217|XP_034657024.1|DSUB, LOC117894216|XP_034657023.1|DSUB	LOC108034814|XP_016965349.1|DBIA, LOC108034816|XP_016965351.1|DBIA, LOC108034815|XP_016965350.1|DBIA
OG0000376	LOC117903482|XP_034671440.1|DSUB	LOC108028864|XP_016956343.1|DBIA
OG0000377	LOC117903549|XP_034671634.1|DSUB	LOC108024848|XP_016950475.1|DBIA
OG0000377	LOC117896538|XP_034660812.1|DSUB	LOC108031407|XP_016960290.1|DBIA
OG0000378	LOC117891845|XP_034653487.1|DSUB	LOC108022811|XP_016947436.1|DBIA
OG0000378	LOC117903793|XP_034672113.1|DSUB	LOC108023680|XP_016948791.1|DBIA
OG0000379	LOC117892661|XP_034654939.1|DSUB	LOC108036373|XP_016967953.1|DBIA
OG0000379	LOC117892660|XP_034654937.1|DSUB	LOC108036372|XP_016967951.1|DBIA
OG0000379	LOC117891835|XP_034653477.1|DSUB	LOC108036371|XP_016967949.1|DBIA
OG0000380	LOC117891563|XP_034652973.1|DSUB	LOC108029415|XP_016957140.1|DBIA
OG0000380	LOC117895027|XP_034658288.1|DSUB	LOC108028737|XP_016956192.1|DBIA
OG0000381	LOC117900412|XP_034666660.1|DSUB	LOC108027948|XP_016955066.1|DBIA
OG0000381	LOC117902520|XP_034669836.1|DSUB	LOC108036779|XP_016968609.1|DBIA
OG0000382	LOC117895616|XP_034659256.1|DSUB	LOC108030922|XP_016959605.1|DBIA
OG0000383	LOC117902799|XP_034670309.1|DSUB	LOC108029283|XP_016956971.1|DBIA
OG0000383	LOC117902584|XP_034669973.1|DSUB	LOC108034312|XP_016964674.1|DBIA
OG0000384	LOC117891367|XP_034652695.1|DSUB	LOC108030376|XP_016958735.1|DBIA
OG0000384	LOC117892277|XP_034654288.1|DSUB	LOC108030352|XP_016958708.1|DBIA
OG0000385	LOC117897472|XP_034662217.1|DSUB	LOC108032980|XP_016962543.1|DBIA
OG0000385	LOC117894961|XP_034658186.1|DSUB	LOC108032977|XP_016962539.1|DBIA
OG0000386	LOC117895857|XP_034659714.1|DSUB	LOC108034635|XP_016965061.1|DBIA
OG0000386	LOC117897506|XP_034662286.1|DSUB	LOC108026437|XP_016952863.1|DBIA
OG0000387	LOC117900926|XP_034667380.1|DSUB	LOC108028910|XP_016956418.1|DBIA, LOC108029015|XP_016956550.1|DBIA, LOC108036034|XP_016967464.1|DBIA, LOC108028970|XP_016956499.1|DBIA, LOC108036063|XP_016967495.1|DBIA, LOC108028258|XP_016955478.1|DBIA, LOC108036035|XP_016967465.1|DBIA
OG0000388	LOC117893124|XP_034655464.1|DSUB	LOC108034546|XP_016964962.1|DBIA, LOC108035684|XP_016966887.1|DBIA
OG0000388	LOC117893125|XP_034655465.1|DSUB	LOC108034469|XP_016964841.1|DBIA
OG0000389	LOC117893735|XP_034656351.1|DSUB	LOC108031085|XP_016959783.1|DBIA
OG0000390	LOC117902163|XP_034669192.1|DSUB	LOC108033251|XP_016963006.1|DBIA
OG0000391	LOC117890856|XP_034651833.1|DSUB	LOC108030313|XP_016958640.1|DBIA
OG0000391	LOC117891397|XP_034652731.1|DSUB	LOC108030373|XP_016958732.1|DBIA
OG0000392	LOC117901576|XP_034668266.1|DSUB	LOC108029299|XP_016956991.1|DBIA
OG0000392	LOC117901771|XP_034668559.1|DSUB	LOC108029294|XP_016956985.1|DBIA
OG0000393	LOC117902199|XP_034669291.1|DSUB	LOC108033637|XP_016963545.1|DBIA
OG0000393	LOC117902201|XP_034669305.1|DSUB	LOC108033865|XP_016963996.1|DBIA
OG0000394	LOC117903144|XP_034670874.1|DSUB	LOC108025950|XP_016952137.1|DBIA
OG0000394	LOC117903145|XP_034670875.1|DSUB	LOC108025949|XP_016952136.1|DBIA
OG0000395	LOC117894769|XP_034657878.1|DSUB	LOC108034630|XP_016965057.1|DBIA
OG0000395	LOC117893522|XP_034656053.1|DSUB	LOC108034435|XP_016964809.1|DBIA
OG0000395	LOC117894776|XP_034657893.1|DSUB	LOC108034437|XP_016964810.1|DBIA
OG0000396	LOC117901487|XP_034668145.1|DSUB	LOC108033492|XP_016963319.1|DBIA, LOC108033298|XP_016963054.1|DBIA, LOC108033450|XP_016963271.1|DBIA, LOC108033313|XP_016963078.1|DBIA
OG0000397	LOC117889859|XP_034650251.1|DSUB, LOC117890739|XP_034651681.1|DSUB, LOC117889858|XP_034650250.1|DSUB, LOC117889857|XP_034650249.1|DSUB	LOC108036363|XP_016967933.1|DBIA, LOC108036174|XP_016967654.1|DBIA, LOC108036176|XP_016967655.1|DBIA, LOC108036362|XP_016967932.1|DBIA
OG0000398	LOC117892430|XP_034654558.1|DSUB, LOC117892428|XP_034654557.1|DSUB, LOC117890566|XP_034651391.1|DSUB, LOC117892499|XP_034654707.1|DSUB, LOC117893539|XP_034656082.1|DSUB	LOC108026615|XP_016953088.1|DBIA
OG0000399	LOC117896903|XP_034661330.1|DSUB	LOC108025445|XP_016951430.1|DBIA
OG0000399	LOC117896902|XP_034661328.1|DSUB	LOC108022857|XP_016947521.1|DBIA
OG0000400	LOC117903030|XP_034670652.1|DSUB	LOC108023912|XP_016949086.1|DBIA
OG0000400	LOC117903029|XP_034670651.1|DSUB	LOC108033447|XP_016963269.1|DBIA, LOC108023914|XP_016949088.1|DBIA
OG0000401	LOC117898664|XP_034664134.1|DSUB	LOC108035902|XP_016967152.1|DBIA, LOC108027574|XP_016954570.1|DBIA, LOC108027576|XP_016954572.1|DBIA
OG0000402	LOC117903357|XP_034671202.1|DSUB	LOC108033168|XP_016962890.1|DBIA
OG0000403	LOC117896471|XP_034660696.1|DSUB	LOC108025374|XP_016951331.1|DBIA
OG0000403	LOC117889979|XP_034650451.1|DSUB	LOC108022687|XP_016947248.1|DBIA
OG0000404	LOC117897976|XP_034662979.1|DSUB	LOC108025045|XP_016950789.1|DBIA
OG0000404	LOC117897975|XP_034662978.1|DSUB	LOC108025490|XP_016951494.1|DBIA
OG0000405	LOC117898907|XP_034664490.1|DSUB	LOC108033192|XP_016962925.1|DBIA
OG0000405	LOC117896128|XP_034660076.1|DSUB	LOC108031659|XP_016960784.1|DBIA
