Orthogroup	DSUB.longest_only	DNOV.longest_only
OG0000501	LOC117890542|XP_034651358.1|DSUB, LOC117890546|XP_034651361.1|DSUB, LOC117890543|XP_034651359.1|DSUB, LOC117890545|XP_034651360.1|DSUB, LOC117900315|XP_034666535.1|DSUB	LOC115771902|XP_030573654.1|DNOV, LOC115771894|XP_030573641.1|DNOV
OG0000502	LOC117891791|XP_034653353.1|DSUB	LOC115762275|XP_030560302.1|DNOV
OG0000503	LOC117890091|XP_034650642.1|DSUB, LOC117889771|XP_034650124.1|DSUB, LOC117889773|XP_034650125.1|DSUB, LOC117889874|XP_034650274.1|DSUB	LOC115758075|XP_030554449.1|DNOV
OG0000504	LOC117893972|XP_034656667.1|DSUB	LOC115769643|XP_030570413.1|DNOV
OG0000505	LOC117903152|XP_034670879.1|DSUB	LOC115768059|XP_030568360.1|DNOV
OG0000505	LOC117889658|XP_034650004.1|DSUB	LOC115768833|XP_030569389.1|DNOV
OG0000507	LOC117896041|XP_034659944.1|DSUB	LOC115768238|XP_030568624.1|DNOV
OG0000507	LOC117896052|XP_034659955.1|DSUB	LOC115768239|XP_030568625.1|DNOV
OG0000508	LOC117893534|XP_034656068.1|DSUB	LOC115762738|XP_030560931.1|DNOV
OG0000508	LOC117892909|XP_034655111.1|DSUB	LOC115762739|XP_030560934.1|DNOV
OG0000509	LOC117890430|XP_034651149.1|DSUB	LOC115761008|XP_030558478.1|DNOV
OG0000509	LOC117889863|XP_034650259.1|DSUB	LOC115761027|XP_030558498.1|DNOV
OG0000510	LOC117891076|XP_034652145.1|DSUB	LOC115760668|XP_030557995.1|DNOV
OG0000511	LOC117902586|XP_034669975.1|DSUB	LOC115758930|XP_030555590.1|DNOV
OG0000511	LOC117901177|XP_034667720.1|DSUB, LOC117902585|XP_034669974.1|DSUB	LOC115758571|XP_030555143.1|DNOV
OG0000512	LOC117900462|XP_034666729.1|DSUB	LOC115759205|XP_030555951.1|DNOV
OG0000513	LOC117891279|XP_034652556.1|DSUB, LOC117891188|XP_034652413.1|DSUB	LOC115770109|XP_030571129.1|DNOV
OG0000513	LOC117901236|XP_034667800.1|DSUB	LOC115759147|XP_030555860.1|DNOV
OG0000514	LOC117901647|XP_034668374.1|DSUB	LOC115765508|XP_030564985.1|DNOV
OG0000514	LOC117901777|XP_034668569.1|DSUB	LOC115765496|XP_030564965.1|DNOV
OG0000515	LOC117902939|XP_034670437.1|DSUB	LOC115766732|XP_030566553.1|DNOV
OG0000515	LOC117893317|XP_034655795.1|DSUB	LOC115770049|XP_030570992.1|DNOV
OG0000516	LOC117892036|XP_034653855.1|DSUB	LOC115766811|XP_030566706.1|DNOV
OG0000517	LOC117895832|XP_034659661.1|DSUB	LOC115771498|XP_030573083.1|DNOV
OG0000521	LOC117891135|XP_034652237.1|DSUB	LOC115766327|XP_030566078.1|DNOV
OG0000521	LOC117895966|XP_034659816.1|DSUB	LOC115766286|XP_030566014.1|DNOV
OG0000522	LOC117900417|XP_034666670.1|DSUB	LOC115758627|XP_030555222.1|DNOV
OG0000522	LOC117900274|XP_034666479.1|DSUB	LOC115765110|XP_030564358.1|DNOV
OG0000523	LOC117903474|XP_034671421.1|DSUB	LOC115765282|XP_030564632.1|DNOV
OG0000524	LOC117897512|XP_034662317.1|DSUB, LOC117896215|XP_034660239.1|DSUB	LOC115761883|XP_030559745.1|DNOV
OG0000525	LOC117892695|XP_034654996.1|DSUB, LOC117892694|XP_034654995.1|DSUB	LOC115762223|XP_030560217.1|DNOV
OG0000526	LOC117900268|XP_034666470.1|DSUB	LOC115759224|XP_030555979.1|DNOV
OG0000526	LOC117890421|XP_034651132.1|DSUB	LOC115766568|XP_030566410.1|DNOV
OG0000527	LOC117902251|XP_034669398.1|DSUB	LOC115758354|XP_030554797.1|DNOV
OG0000527	LOC117900400|XP_034666647.1|DSUB	LOC115758545|XP_030555102.1|DNOV
OG0000528	LOC117901834|XP_034668658.1|DSUB	LOC115758405|XP_030554913.1|DNOV
OG0000529	LOC117900579|XP_034666879.1|DSUB	LOC115758661|XP_030555260.1|DNOV
OG0000530	LOC117894368|XP_034657261.1|DSUB	LOC115770158|XP_030571170.1|DNOV
OG0000530	LOC117894369|XP_034657262.1|DSUB	LOC115769720|XP_030570511.1|DNOV
OG0000531	LOC117901747|XP_034668525.1|DSUB	LOC115758470|XP_030555006.1|DNOV
OG0000532	LOC117897062|XP_034661549.1|DSUB	LOC115770876|XP_030572172.1|DNOV
OG0000532	LOC117896984|XP_034661430.1|DSUB	LOC115770877|XP_030572173.1|DNOV
OG0000533	LOC117895116|XP_034658417.1|DSUB	LOC115765431|XP_030564836.1|DNOV
OG0000533	LOC117897097|XP_034661632.1|DSUB	LOC115763637|XP_030562126.1|DNOV
OG0000534	LOC117900750|XP_034667121.1|DSUB	LOC115767100|XP_030567108.1|DNOV, LOC115762665|XP_030560834.1|DNOV
OG0000535	LOC117892068|XP_034653947.1|DSUB	LOC115765435|XP_030564852.1|DNOV
OG0000535	LOC117891133|XP_034652232.1|DSUB	LOC115757993|XP_030554347.1|DNOV
OG0000536	LOC117894247|XP_034657078.1|DSUB	LOC115769455|XP_030570127.1|DNOV
OG0000537	LOC117892217|XP_034654208.1|DSUB	LOC115762423|XP_030560478.1|DNOV
OG0000538	LOC117890197|XP_034650793.1|DSUB	LOC115767434|XP_030567587.1|DNOV
OG0000538	LOC117892301|XP_034654337.1|DSUB	LOC115764503|XP_030563452.1|DNOV
OG0000539	LOC117896547|XP_034660823.1|DSUB	LOC115765723|XP_030565247.1|DNOV
OG0000539	LOC117896548|XP_034660824.1|DSUB	LOC115765667|XP_030565185.1|DNOV
OG0000540	LOC117902489|XP_034669802.1|DSUB	LOC115758544|XP_030555101.1|DNOV
OG0000541	LOC117890110|XP_034650670.1|DSUB	LOC115760816|XP_030558193.1|DNOV
OG0000542	LOC117899231|XP_034664995.1|DSUB	LOC115770949|XP_030572270.1|DNOV
OG0000542	LOC117902930|XP_034670418.1|DSUB	LOC115766778|XP_030566648.1|DNOV
OG0000543	LOC117896705|XP_034661053.1|DSUB	LOC115761599|XP_030559259.1|DNOV
OG0000543	LOC117891488|XP_034652860.1|DSUB	LOC115760511|XP_030557731.1|DNOV
OG0000544	LOC117893971|XP_034656666.1|DSUB	LOC115771106|XP_030572525.1|DNOV
OG0000544	LOC117899717|XP_034665827.1|DSUB	LOC115764619|XP_030563640.1|DNOV
OG0000545	LOC117899274|XP_034665066.1|DSUB	LOC115771852|XP_030573594.1|DNOV
OG0000545	LOC117897659|XP_034662534.1|DSUB	LOC115772096|XP_030573917.1|DNOV
OG0000546	LOC117896587|XP_034660900.1|DSUB	LOC115759403|XP_030556151.1|DNOV
OG0000546	LOC117889967|XP_034650424.1|DSUB	LOC115765207|XP_030564508.1|DNOV
OG0000548	LOC117893644|XP_034656221.1|DSUB	LOC115768555|XP_030569029.1|DNOV
OG0000548	LOC117893653|XP_034656234.1|DSUB	LOC115768570|XP_030569060.1|DNOV
OG0000549	LOC117891218|XP_034652453.1|DSUB	LOC115762388|XP_030560428.1|DNOV
OG0000550	LOC117895115|XP_034658412.1|DSUB	LOC115760017|XP_030557038.1|DNOV
OG0000550	LOC117901598|XP_034668305.1|DSUB	LOC115760247|XP_030557362.1|DNOV
OG0000551	LOC117890451|XP_034651180.1|DSUB	LOC115760535|XP_030557773.1|DNOV
OG0000552	LOC117898996|XP_034664630.1|DSUB	LOC115761324|XP_030558917.1|DNOV
OG0000553	LOC117900146|XP_034666269.1|DSUB	LOC115758588|XP_030555167.1|DNOV, LOC115758617|XP_030555210.1|DNOV
OG0000554	LOC117899047|XP_034664698.1|DSUB	LOC115761372|XP_030558982.1|DNOV
OG0000554	LOC117899049|XP_034664700.1|DSUB	LOC115763975|XP_030562638.1|DNOV
OG0000555	LOC117895286|XP_034658716.1|DSUB	LOC115765825|XP_030565408.1|DNOV
OG0000555	LOC117894224|XP_034657031.1|DSUB	LOC115766951|XP_030566898.1|DNOV
OG0000556	LOC117901224|XP_034667789.1|DSUB	LOC115766453|XP_030566246.1|DNOV
OG0000556	LOC117897499|XP_034662280.1|DSUB	LOC115761302|XP_030558889.1|DNOV
OG0000557	LOC117896873|XP_034661293.1|DSUB	LOC115763878|XP_030562513.1|DNOV
OG0000557	LOC117898263|XP_034663407.1|DSUB	LOC115763879|XP_030562515.1|DNOV
OG0000558	LOC117896412|XP_034660619.1|DSUB	LOC115770828|XP_030572122.1|DNOV
OG0000558	LOC117903233|XP_034671024.1|DSUB	LOC115768527|XP_030568978.1|DNOV
OG0000559	LOC117897212|XP_034661807.1|DSUB	LOC115761993|XP_030559920.1|DNOV
OG0000559	LOC117893537|XP_034656076.1|DSUB	LOC115770449|XP_030571587.1|DNOV
OG0000560	LOC117889988|XP_034650462.1|DSUB	LOC115760982|XP_030558450.1|DNOV
OG0000560	LOC117889987|XP_034650461.1|DSUB	LOC115760973|XP_030558437.1|DNOV
OG0000561	LOC117894450|XP_034657439.1|DSUB	LOC115769829|XP_030570663.1|DNOV
OG0000561	LOC117894731|XP_034657816.1|DSUB	LOC115769566|XP_030570278.1|DNOV
OG0000562	LOC117893256|XP_034655712.1|DSUB	LOC115766351|XP_030566114.1|DNOV
OG0000562	LOC117895180|XP_034658534.1|DSUB	LOC115769425|XP_030570096.1|DNOV
OG0000563	LOC117893257|XP_034655716.1|DSUB	LOC115767577|XP_030567726.1|DNOV, LOC115767155|XP_030567192.1|DNOV, LOC115770836|XP_030572134.1|DNOV, LOC115770826|XP_030572123.1|DNOV, LOC115766917|XP_030566863.1|DNOV
OG0000564	LOC117893655|XP_034656237.1|DSUB	LOC115769840|XP_030570674.1|DNOV
OG0000564	LOC117893659|XP_034656242.1|DSUB, LOC117893660|XP_034656243.1|DSUB	LOC115769492|XP_030570170.1|DNOV
OG0000566	LOC117899129|XP_034664813.1|DSUB	LOC115764955|XP_030564136.1|DNOV
OG0000566	LOC117893071|XP_034655377.1|DSUB	LOC115769708|XP_030570497.1|DNOV
OG0000567	LOC117889642|XP_034649997.1|DSUB	LOC115768671|XP_030569213.1|DNOV
OG0000567	LOC117889643|XP_034649998.1|DSUB	LOC115768837|XP_030569394.1|DNOV
OG0000568	LOC117898826|XP_034664387.1|DSUB	LOC115765295|XP_030564647.1|DNOV
OG0000568	LOC117897751|XP_034662683.1|DSUB	LOC115771675|XP_030573349.1|DNOV
OG0000569	LOC117896961|XP_034661397.1|DSUB	LOC115759518|XP_030556323.1|DNOV
OG0000569	LOC117897571|XP_034662405.1|DSUB	LOC115760392|XP_030557552.1|DNOV
OG0000570	LOC117899079|XP_034664739.1|DSUB	LOC115772021|XP_030573814.1|DNOV
OG0000570	LOC117898942|XP_034664553.1|DSUB	LOC115771916|XP_030573667.1|DNOV
OG0000571	LOC117897446|XP_034662179.1|DSUB	LOC115771991|XP_030573773.1|DNOV
OG0000571	LOC117896912|XP_034661339.1|DSUB	LOC115759578|XP_030556406.1|DNOV
OG0000572	LOC117896508|XP_034660751.1|DSUB	LOC115761345|XP_030558946.1|DNOV
OG0000572	LOC117896459|XP_034660680.1|DSUB	LOC115761689|XP_030559407.1|DNOV
OG0000573	LOC117893063|XP_034655358.1|DSUB	LOC115768072|XP_030568394.1|DNOV
OG0000573	LOC117891216|XP_034652449.1|DSUB	LOC115762118|XP_030560082.1|DNOV
OG0000574	LOC117893764|XP_034656395.1|DSUB	LOC115769779|XP_030570608.1|DNOV
OG0000574	LOC117897575|XP_034662418.1|DSUB	LOC115770659|XP_030571885.1|DNOV, LOC115762546|XP_030560679.1|DNOV, LOC115770633|XP_030571839.1|DNOV
OG0000575	LOC117894302|XP_034657158.1|DSUB	LOC115770177|XP_030571197.1|DNOV
OG0000575	LOC117895190|XP_034658559.1|DSUB	LOC115770358|XP_030571459.1|DNOV
OG0000576	LOC117898098|XP_034663169.1|DSUB	LOC115761386|XP_030558999.1|DNOV
OG0000577	LOC117902259|XP_034669408.1|DSUB	LOC115760218|XP_030557330.1|DNOV
OG0000577	LOC117902660|XP_034670079.1|DSUB	LOC115765905|XP_030565510.1|DNOV
OG0000578	LOC117900003|XP_034666068.1|DSUB	LOC115758634|XP_030555229.1|DNOV
OG0000578	LOC117890379|XP_034651068.1|DSUB	LOC115757944|XP_030554275.1|DNOV
OG0000579	LOC117896769|XP_034661137.1|DSUB	LOC115764642|XP_030563675.1|DNOV
OG0000579	LOC117895766|XP_034659531.1|DSUB	LOC115767968|XP_030568230.1|DNOV
OG0000580	LOC117899778|XP_034665941.1|DSUB	LOC115766092|XP_030565762.1|DNOV
OG0000580	LOC117899779|XP_034665942.1|DSUB	LOC115766091|XP_030565761.1|DNOV
OG0000581	LOC117897689|XP_034662599.1|DSUB	LOC115763627|XP_030562110.1|DNOV
OG0000581	LOC117892987|XP_034655268.1|DSUB	LOC115765298|XP_030564649.1|DNOV
OG0000582	LOC117893420|XP_034655926.1|DSUB	LOC115770374|XP_030571483.1|DNOV
OG0000582	LOC117892553|XP_034654754.1|DSUB	LOC115757931|XP_030554257.1|DNOV
OG0000583	LOC117891055|XP_034652118.1|DSUB	LOC115762390|XP_030560431.1|DNOV
OG0000583	LOC117891598|XP_034653020.1|DSUB	LOC115761064|XP_030558542.1|DNOV
OG0000584	LOC117900576|XP_034666877.1|DSUB	LOC115763254|XP_030561594.1|DNOV
OG0000584	LOC117891595|XP_034653018.1|DSUB, LOC117900361|XP_034666601.1|DSUB	LOC115763255|XP_030561595.1|DNOV, LOC115763253|XP_030561593.1|DNOV
OG0000585	LOC117893797|XP_034656433.1|DSUB, LOC117893611|XP_034656179.1|DSUB	LOC115762696|XP_030560878.1|DNOV, LOC115762714|XP_030560899.1|DNOV
OG0000586	LOC117890147|XP_034650727.1|DSUB	LOC115764462|XP_030563362.1|DNOV
OG0000586	LOC117889930|XP_034650349.1|DSUB	LOC115764461|XP_030563361.1|DNOV
OG0000589	LOC117894262|XP_034657111.1|DSUB	LOC115767812|XP_030568004.1|DNOV
OG0000590	LOC117899643|XP_034665710.1|DSUB	LOC115761355|XP_030558962.1|DNOV
OG0000590	LOC117897370|XP_034662063.1|DSUB	LOC115768443|XP_030568862.1|DNOV
OG0000592	LOC117890975|XP_034652004.1|DSUB	LOC115761102|XP_030558589.1|DNOV
OG0000592	LOC117891576|XP_034652991.1|DSUB	LOC115758537|XP_030555093.1|DNOV
OG0000593	LOC117896778|XP_034661145.1|DSUB	LOC115758751|XP_030555369.1|DNOV
OG0000593	LOC117903075|XP_034670764.1|DSUB	LOC115757838|XP_030554131.1|DNOV
OG0000594	LOC117896295|XP_034660407.1|DSUB	LOC115763974|XP_030562637.1|DNOV
OG0000594	LOC117898096|XP_034663166.1|DSUB	LOC115763849|XP_030562478.1|DNOV
OG0000595	LOC117899688|XP_034665772.1|DSUB	LOC115761760|XP_030559527.1|DNOV
OG0000595	LOC117896796|XP_034661183.1|DSUB	LOC115771804|XP_030573535.1|DNOV
OG0000596	LOC117903345|XP_034671185.1|DSUB	LOC115767045|XP_030567036.1|DNOV
OG0000597	LOC117897082|XP_034661611.1|DSUB	LOC115771692|XP_030573368.1|DNOV
OG0000598	LOC117896003|XP_034659890.1|DSUB	LOC115761686|XP_030559401.1|DNOV
OG0000599	LOC117893545|XP_034656087.1|DSUB	LOC115770492|XP_030571639.1|DNOV
OG0000600	LOC117890088|XP_034650637.1|DSUB	LOC115760648|XP_030557971.1|DNOV
OG0000600	LOC117890940|XP_034651965.1|DSUB	LOC115760647|XP_030557969.1|DNOV
OG0000601	LOC117900886|XP_034667306.1|DSUB	LOC115763067|XP_030561352.1|DNOV
OG0000601	LOC117902109|XP_034669108.1|DSUB	LOC115759310|XP_030556076.1|DNOV
OG0000602	LOC117901788|XP_034668589.1|DSUB	LOC115763385|XP_030561785.1|DNOV
OG0000602	LOC117901833|XP_034668657.1|DSUB	LOC115763395|XP_030561798.1|DNOV
OG0000603	LOC117902791|XP_034670297.1|DSUB	LOC115758767|XP_030555389.1|DNOV
OG0000604	LOC117900813|XP_034667195.1|DSUB	LOC115765575|XP_030565084.1|DNOV
OG0000604	LOC117900814|XP_034667198.1|DSUB	LOC115763492|XP_030561943.1|DNOV
OG0000605	LOC117900080|XP_034666175.1|DSUB	LOC115758622|XP_030555215.1|DNOV
OG0000606	LOC117895970|XP_034659820.1|DSUB	LOC115768629|XP_030569153.1|DNOV
OG0000607	LOC117897649|XP_034662515.1|DSUB	LOC115771972|XP_030573752.1|DNOV
OG0000607	LOC117898354|XP_034663578.1|DSUB	LOC115764740|XP_030563816.1|DNOV
OG0000608	LOC117898179|XP_034663278.1|DSUB	LOC115770569|XP_030571743.1|DNOV, LOC115762542|XP_030560676.1|DNOV
OG0000608	LOC117895953|XP_034659794.1|DSUB	LOC115770592|XP_030571782.1|DNOV
OG0000609	LOC117903710|XP_034671947.1|DSUB	LOC115758773|XP_030555398.1|DNOV, LOC115758774|XP_030555400.1|DNOV
OG0000610	LOC117894067|XP_034656810.1|DSUB	LOC115771517|XP_030573112.1|DNOV
OG0000610	LOC117890436|XP_034651157.1|DSUB	LOC115759603|XP_030556437.1|DNOV
OG0000611	LOC117891655|XP_034653098.1|DSUB	LOC115763834|XP_030562457.1|DNOV
OG0000611	LOC117889862|XP_034650255.1|DSUB	LOC115761023|XP_030558497.1|DNOV
OG0000612	LOC117895884|XP_034659778.1|DSUB, LOC117895882|XP_034659773.1|DSUB	LOC115768752|XP_030569303.1|DNOV
OG0000614	LOC117903898|XP_034672292.1|DSUB	LOC115764261|XP_030563041.1|DNOV
OG0000615	LOC117893503|XP_034656032.1|DSUB	LOC115767103|XP_030567110.1|DNOV
OG0000615	LOC117898117|XP_034663196.1|DSUB	LOC115759514|XP_030556318.1|DNOV
OG0000616	LOC117903577|XP_034671686.1|DSUB	LOC115767085|XP_030567092.1|DNOV
OG0000617	LOC117896190|XP_034660171.1|DSUB	LOC115764853|XP_030563982.1|DNOV
OG0000617	LOC117899355|XP_034665218.1|DSUB	LOC115761587|XP_030559238.1|DNOV
OG0000618	LOC117899697|XP_034665791.1|DSUB	LOC115771748|XP_030573454.1|DNOV
OG0000618	LOC117893094|XP_034655415.1|DSUB	LOC115769684|XP_030570462.1|DNOV
OG0000619	LOC117892470|XP_034654614.1|DSUB	LOC115771528|XP_030573129.1|DNOV
OG0000620	LOC117903415|XP_034671321.1|DSUB	LOC115766391|XP_030566163.1|DNOV
OG0000620	LOC117894480|XP_034657473.1|DSUB	LOC115769605|XP_030570356.1|DNOV
OG0000621	LOC117896275|XP_034660368.1|DSUB, LOC117900158|XP_034666293.1|DSUB	LOC115757747|XP_030554001.1|DNOV
OG0000621	LOC117903506|XP_034671478.1|DSUB	LOC115767786|XP_030567974.1|DNOV
OG0000622	LOC117894660|XP_034657725.1|DSUB	LOC115769599|XP_030570348.1|DNOV
OG0000622	LOC117894157|XP_034656945.1|DSUB	LOC115762639|XP_030560802.1|DNOV
OG0000623	LOC117894704|XP_034657778.1|DSUB	LOC115769962|XP_030570868.1|DNOV
OG0000623	LOC117895609|XP_034659248.1|DSUB	LOC115770846|XP_030572146.1|DNOV
OG0000624	LOC117891636|XP_034653073.1|DSUB	LOC115760780|XP_030558130.1|DNOV
OG0000625	LOC117895500|XP_034659087.1|DSUB	LOC115769323|XP_030569919.1|DNOV
OG0000625	LOC117895518|XP_034659113.1|DSUB	LOC115769831|XP_030570665.1|DNOV
OG0000626	LOC117890396|XP_034651091.1|DSUB	LOC115758212|XP_030554623.1|DNOV
OG0000626	LOC117889978|XP_034650450.1|DSUB	LOC115762154|XP_030560126.1|DNOV
OG0000627	LOC117894438|XP_034657395.1|DSUB	LOC115769818|XP_030570646.1|DNOV
OG0000627	LOC117901467|XP_034668124.1|DSUB	LOC115768585|XP_030569091.1|DNOV
OG0000628	LOC117901964|XP_034668835.1|DSUB	LOC115758606|XP_030555193.1|DNOV
OG0000628	LOC117901746|XP_034668524.1|DSUB	LOC115763927|XP_030562578.1|DNOV
OG0000629	LOC117898001|XP_034663020.1|DSUB	LOC115770565|XP_030571737.1|DNOV
OG0000629	LOC117902665|XP_034670086.1|DSUB	LOC115765848|XP_030565434.1|DNOV
OG0000630	LOC117900872|XP_034667287.1|DSUB	LOC115763504|XP_030561961.1|DNOV
OG0000630	LOC117901539|XP_034668220.1|DSUB	LOC115763485|XP_030561930.1|DNOV
OG0000631	LOC117900867|XP_034667283.1|DSUB	LOC115759001|XP_030555665.1|DNOV
OG0000632	LOC117900773|XP_034667145.1|DSUB	LOC115763534|XP_030562009.1|DNOV
OG0000632	LOC117902747|XP_034670224.1|DSUB	LOC115765855|XP_030565444.1|DNOV
OG0000633	LOC117894774|XP_034657890.1|DSUB	LOC115766079|XP_030565747.1|DNOV
OG0000634	LOC117891797|XP_034653366.1|DSUB, LOC117890154|XP_034650736.1|DSUB	LOC115771370|XP_030572917.1|DNOV
OG0000635	LOC117891291|XP_034652575.1|DSUB	LOC115766554|XP_030566392.1|DNOV
OG0000635	LOC117894878|XP_034658036.1|DSUB	LOC115768292|XP_030568696.1|DNOV
OG0000636	LOC117900468|XP_034666739.1|DSUB	LOC115763543|XP_030562019.1|DNOV
OG0000636	LOC117900626|XP_034666946.1|DSUB	LOC115763397|XP_030561800.1|DNOV
OG0000637	LOC117890544|XP_034651363.1|DSUB	LOC115768912|XP_030569501.1|DNOV
OG0000637	LOC117902569|XP_034669910.1|DSUB	LOC115768688|XP_030569234.1|DNOV
OG0000638	LOC117900568|XP_034666870.1|DSUB	LOC115769000|XP_030569570.1|DNOV
OG0000639	LOC117895870|XP_034659736.1|DSUB	LOC115770014|XP_030570925.1|DNOV
OG0000643	LOC117899258|XP_034665036.1|DSUB	LOC115764835|XP_030563944.1|DNOV
OG0000644	LOC117893633|XP_034656210.1|DSUB, LOC117893274|XP_034655731.1|DSUB	LOC115769555|XP_030570268.1|DNOV
OG0000645	LOC117900890|XP_034667312.1|DSUB	LOC115760115|XP_030557169.1|DNOV
OG0000645	LOC117900337|XP_034666567.1|DSUB	LOC115760112|XP_030557165.1|DNOV
OG0000646	LOC117896640|XP_034660977.1|DSUB	LOC115764060|XP_030562767.1|DNOV
OG0000646	LOC117897928|XP_034662904.1|DSUB	LOC115772117|XP_030573950.1|DNOV
OG0000647	LOC117898247|XP_034663383.1|DSUB	LOC115764010|XP_030562694.1|DNOV
OG0000647	LOC117898818|XP_034664375.1|DSUB	LOC115765430|XP_030564835.1|DNOV
OG0000648	LOC117899571|XP_034665575.1|DSUB	LOC115767228|XP_030567285.1|DNOV
OG0000648	LOC117899608|XP_034665632.1|DSUB	LOC115767239|XP_030567300.1|DNOV
OG0000649	LOC117895061|XP_034658335.1|DSUB	LOC115768703|XP_030569252.1|DNOV
OG0000649	LOC117895051|XP_034658324.1|DSUB	LOC115768709|XP_030569257.1|DNOV
OG0000650	LOC117902990|XP_034670595.1|DSUB	LOC115766763|XP_030566617.1|DNOV
OG0000651	LOC117894146|XP_034656931.1|DSUB	LOC115769937|XP_030570839.1|DNOV
OG0000651	LOC117892973|XP_034655204.1|DSUB	LOC115770493|XP_030571642.1|DNOV
OG0000652	LOC117891840|XP_034653481.1|DSUB	LOC115760696|XP_030558021.1|DNOV
OG0000652	LOC117902185|XP_034669254.1|DSUB	LOC115768610|XP_030569125.1|DNOV
OG0000653	LOC117898588|XP_034664023.1|DSUB, LOC117898585|XP_034664020.1|DSUB, LOC117898396|XP_034663645.1|DSUB	LOC115772125|XP_030573962.1|DNOV
OG0000654	LOC117895566|XP_034659173.1|DSUB	LOC115771191|XP_030572645.1|DNOV
OG0000654	LOC117894074|XP_034656821.1|DSUB	LOC115769884|XP_030570749.1|DNOV
OG0000655	LOC117892334|XP_034654377.1|DSUB	LOC115762138|XP_030560109.1|DNOV
OG0000656	LOC117899271|XP_034665060.1|DSUB	LOC115770642|XP_030571853.1|DNOV
OG0000656	LOC117899272|XP_034665061.1|DSUB	LOC115770906|XP_030572206.1|DNOV
OG0000657	LOC117893634|XP_034656211.1|DSUB	LOC115762627|XP_030560789.1|DNOV
OG0000657	LOC117902372|XP_034669579.1|DSUB	LOC115759823|XP_030556774.1|DNOV
OG0000658	LOC117903395|XP_034671272.1|DSUB	LOC115766487|XP_030566309.1|DNOV
OG0000658	LOC117898052|XP_034663104.1|DSUB	LOC115764653|XP_030563695.1|DNOV
OG0000659	LOC117902690|XP_034670123.1|DSUB	LOC115763486|XP_030561931.1|DNOV
OG0000659	LOC117901765|XP_034668546.1|DSUB	LOC115763450|XP_030561879.1|DNOV
OG0000660	LOC117901555|XP_034668243.1|DSUB	LOC115759751|XP_030556653.1|DNOV
OG0000661	LOC117893297|XP_034655763.1|DSUB	LOC115762829|XP_030561055.1|DNOV
OG0000661	LOC117902430|XP_034669689.1|DSUB	LOC115768557|XP_030569026.1|DNOV
OG0000662	LOC117894923|XP_034658118.1|DSUB	LOC115767147|XP_030567176.1|DNOV
OG0000662	LOC117890277|XP_034650932.1|DSUB	LOC115767098|XP_030567106.1|DNOV
OG0000663	LOC117891955|XP_034653705.1|DSUB	LOC115762215|XP_030560208.1|DNOV
OG0000664	LOC117896176|XP_034660150.1|DSUB	LOC115759057|XP_030555742.1|DNOV
OG0000664	LOC117889821|XP_034650195.1|DSUB	LOC115765328|XP_030564690.1|DNOV
OG0000665	LOC117898714|XP_034664222.1|DSUB	LOC115766037|XP_030565667.1|DNOV
OG0000666	LOC117891175|XP_034652390.1|DSUB	LOC115766534|XP_030566361.1|DNOV
OG0000666	LOC117903299|XP_034671122.1|DSUB	LOC115771368|XP_030572912.1|DNOV
OG0000667	LOC117903132|XP_034670855.1|DSUB	LOC115764289|XP_030563081.1|DNOV
OG0000667	LOC117899787|XP_034665953.1|DSUB	LOC115766095|XP_030565764.1|DNOV
OG0000668	LOC117897948|XP_034662939.1|DSUB	LOC115760399|XP_030557560.1|DNOV
OG0000668	LOC117896787|XP_034661175.1|DSUB	LOC115764155|XP_030562891.1|DNOV
OG0000669	LOC117903590|XP_034671706.1|DSUB	LOC115766893|XP_030566825.1|DNOV
OG0000669	LOC117903581|XP_034671695.1|DSUB	LOC115766894|XP_030566826.1|DNOV
OG0000670	LOC117900946|XP_034667445.1|DSUB	LOC115768176|XP_030568538.1|DNOV
OG0000670	LOC117903175|XP_034670911.1|DSUB	LOC115766471|XP_030566275.1|DNOV
OG0000671	LOC117897063|XP_034661550.1|DSUB	LOC115771970|XP_030573742.1|DNOV
OG0000671	LOC117897411|XP_034662129.1|DSUB	LOC115771617|XP_030573255.1|DNOV
OG0000672	LOC117889669|XP_034650023.1|DSUB	LOC115765272|XP_030564622.1|DNOV
OG0000672	LOC117898434|XP_034663721.1|DSUB	LOC115768896|XP_030569471.1|DNOV
OG0000673	LOC117898979|XP_034664614.1|DSUB	LOC115768789|XP_030569346.1|DNOV
OG0000673	LOC117895431|XP_034658972.1|DSUB	LOC115769449|XP_030570122.1|DNOV
OG0000675	LOC117901332|XP_034667931.1|DSUB	LOC115768141|XP_030568496.1|DNOV
OG0000677	LOC117893382|XP_034655868.1|DSUB	LOC115770176|XP_030571196.1|DNOV
OG0000677	LOC117889597|XP_034649899.1|DSUB	LOC115771314|XP_030572829.1|DNOV
OG0000678	LOC117899128|XP_034664811.1|DSUB	LOC115764881|XP_030564019.1|DNOV
OG0000678	LOC117900971|XP_034667446.1|DSUB	LOC115765970|XP_030565583.1|DNOV
OG0000679	LOC117903892|XP_034672285.1|DSUB	LOC115767864|XP_030568082.1|DNOV
OG0000680	LOC117899189|XP_034664946.1|DSUB	LOC115766465|XP_030566261.1|DNOV
OG0000680	LOC117891385|XP_034652721.1|DSUB	LOC115766438|XP_030566225.1|DNOV
OG0000681	LOC117896218|XP_034660243.1|DSUB	LOC115764053|XP_030562760.1|DNOV
