Orthogroup	DSUB.longest_only	DSUP.longest_only
OG0000308	LOC117902629|XP_034670040.1|DSUB	LOC119547663|XP_037710541.1|DSUP
OG0000309	LOC117896617|XP_034660942.1|DSUB, LOC117898208|XP_034663320.1|DSUB	LOC119556877|XP_037725284.1|DSUP, LOC119560028|XP_037729255.1|DSUP, LOC119560022|XP_037729243.1|DSUP, LOC119557476|XP_037726176.1|DSUP
OG0000310	LOC117891914|XP_034653628.1|DSUB, LOC117890945|XP_034651974.1|DSUB	LOC119558410|XP_037727870.1|DSUP, LOC119553995|XP_037720629.1|DSUP
OG0000311	LOC117897526|XP_034662335.1|DSUB	LOC119549100|XP_037712775.1|DSUP
OG0000311	LOC117896202|XP_034660220.1|DSUB	LOC119559754|XP_037728756.1|DSUP
OG0000311	LOC117894299|XP_034657159.1|DSUB	LOC119556049|XP_037723771.1|DSUP
OG0000312	LOC117900135|XP_034666252.1|DSUB	LOC119548754|XP_037712203.1|DSUP
OG0000312	LOC117901246|XP_034667813.1|DSUB	LOC119547235|XP_037709936.1|DSUP
OG0000313	LOC117900261|XP_034666457.1|DSUB	LOC119547230|XP_037709918.1|DSUP
OG0000313	LOC117901190|XP_034667733.1|DSUB	LOC119546767|XP_037709242.1|DSUP, LOC119546766|XP_037709241.1|DSUP
OG0000314	LOC117902701|XP_034670138.1|DSUB, LOC117902699|XP_034670136.1|DSUB	LOC119546240|XP_037708314.1|DSUP
OG0000315	LOC117902252|XP_034669401.1|DSUB	LOC119550577|XP_037715296.1|DSUP, LOC119548123|XP_037711147.1|DSUP
OG0000316	LOC117890294|XP_034650953.1|DSUB	LOC119551732|XP_037717161.1|DSUP
OG0000316	LOC117890373|XP_034651060.1|DSUB	LOC119551733|XP_037717162.1|DSUP
OG0000318	LOC117889585|XP_034649884.1|DSUB	LOC119554771|XP_037721740.1|DSUP
OG0000319	LOC117897615|XP_034662471.1|DSUB, LOC117897614|XP_034662470.1|DSUB	LOC119550402|XP_037714988.1|DSUP, LOC119550410|XP_037715000.1|DSUP, LOC119550427|XP_037715026.1|DSUP, LOC119550419|XP_037715013.1|DSUP
OG0000320	LOC117897732|XP_034662652.1|DSUB	LOC119555629|XP_037723080.1|DSUP
OG0000320	LOC117901401|XP_034668026.1|DSUB	LOC119547495|XP_037710313.1|DSUP
OG0000320	LOC117896806|XP_034661201.1|DSUB	LOC119560473|XP_037729861.1|DSUP
OG0000321	LOC117902136|XP_034669161.1|DSUB	LOC119548734|XP_037712174.1|DSUP
OG0000321	LOC117902137|XP_034669163.1|DSUB	LOC119548735|XP_037712177.1|DSUP
OG0000322	LOC117902919|XP_034670389.1|DSUB	LOC119560924|XP_037730572.1|DSUP, LOC119557233|XP_037725842.1|DSUP
OG0000322	LOC117903109|XP_034670826.1|DSUB	LOC119556485|XP_037724668.1|DSUP
OG0000323	LOC117902100|XP_034669095.1|DSUB	LOC119547612|XP_037710464.1|DSUP
OG0000323	LOC117897035|XP_034661505.1|DSUB	LOC119560269|XP_037729567.1|DSUP
OG0000323	LOC117897036|XP_034661507.1|DSUB	LOC119563462|XP_037732802.1|DSUP
OG0000324	LOC117890823|XP_034651787.1|DSUB	LOC119549257|XP_037713092.1|DSUP
OG0000325	LOC117894659|XP_034657724.1|DSUB	LOC119553256|XP_037719470.1|DSUP
OG0000325	LOC117894477|XP_034657469.1|DSUB	LOC119554358|XP_037721153.1|DSUP
OG0000327	LOC117890953|XP_034651985.1|DSUB	LOC119551896|XP_037717426.1|DSUP
OG0000327	LOC117890952|XP_034651984.1|DSUB	LOC119551833|XP_037717331.1|DSUP
OG0000327	LOC117890955|XP_034651987.1|DSUB	LOC119551879|XP_037717402.1|DSUP
OG0000328	LOC117891079|XP_034652150.1|DSUB	LOC119549853|XP_037714076.1|DSUP
OG0000328	LOC117893351|XP_034655832.1|DSUB	LOC119552536|XP_037718083.1|DSUP
OG0000328	LOC117893347|XP_034655827.1|DSUB	LOC119553612|XP_037719998.1|DSUP
OG0000329	LOC117902605|XP_034670007.1|DSUB	LOC119548430|XP_037711602.1|DSUP
OG0000329	LOC117900619|XP_034666937.1|DSUB	LOC119548554|XP_037711779.1|DSUP
OG0000330	LOC117896747|XP_034661104.1|DSUB	LOC119557404|XP_037726083.1|DSUP, LOC119553339|XP_037719606.1|DSUP
OG0000331	LOC117901925|XP_034668785.1|DSUB, LOC117901773|XP_034668564.1|DSUB, LOC117901226|XP_034667788.1|DSUB	LOC119546909|XP_037709462.1|DSUP
OG0000331	LOC117900858|XP_034667269.1|DSUB	LOC119546916|XP_037709473.1|DSUP
OG0000332	LOC117903681|XP_034671910.1|DSUB, LOC117898137|XP_034663222.1|DSUB	LOC119546804|XP_037709311.1|DSUP
OG0000332	LOC117903192|XP_034670967.1|DSUB	LOC119560276|XP_037729572.1|DSUP, LOC119560281|XP_037729579.1|DSUP, LOC119557897|XP_037726831.1|DSUP
OG0000333	LOC117894230|XP_034657037.1|DSUB	LOC119554137|XP_037720839.1|DSUP
OG0000333	LOC117894460|XP_034657451.1|DSUB	LOC119554240|XP_037721003.1|DSUP
OG0000334	LOC117892029|XP_034653843.1|DSUB	LOC119557988|XP_037727010.1|DSUP
OG0000334	LOC117890520|XP_034651317.1|DSUB	LOC119550790|XP_037715649.1|DSUP
OG0000335	LOC117902271|XP_034669423.1|DSUB	LOC119547445|XP_037710233.1|DSUP
OG0000335	LOC117902269|XP_034669419.1|DSUB	LOC119546863|XP_037709394.1|DSUP
OG0000336	LOC117896583|XP_034660894.1|DSUB	LOC119545643|XP_037707292.1|DSUP
OG0000336	LOC117895978|XP_034659829.1|DSUB	LOC119551123|XP_037716238.1|DSUP
OG0000336	LOC117895976|XP_034659826.1|DSUB	LOC119551114|XP_037716227.1|DSUP
OG0000337	LOC117893332|XP_034655813.1|DSUB, LOC117893333|XP_034655814.1|DSUB	LOC119555125|XP_037722277.1|DSUP, LOC119555126|XP_037722279.1|DSUP
OG0000337	LOC117893473|XP_034655986.1|DSUB	LOC119556819|XP_037725197.1|DSUP
OG0000337	LOC117893591|XP_034656156.1|DSUB	LOC119553769|XP_037720303.1|DSUP
OG0000338	LOC117895578|XP_034659190.1|DSUB	LOC119554236|XP_037720995.1|DSUP
OG0000338	LOC117892357|XP_034654454.1|DSUB	LOC119549111|XP_037712785.1|DSUP
OG0000339	LOC117894548|XP_034657560.1|DSUB	LOC119554320|XP_037721109.1|DSUP
OG0000339	LOC117894536|XP_034657546.1|DSUB	LOC119554498|XP_037721359.1|DSUP
OG0000340	LOC117892636|XP_034654879.1|DSUB	LOC119551447|XP_037716717.1|DSUP
OG0000341	LOC117894994|XP_034658234.1|DSUB	LOC119555188|XP_037722369.1|DSUP, LOC119555196|XP_037722382.1|DSUP
OG0000342	LOC117900549|XP_034666847.1|DSUB	LOC119557920|XP_037726856.1|DSUP
OG0000342	LOC117890304|XP_034650969.1|DSUB	LOC119550627|XP_037715384.1|DSUP
OG0000343	LOC117897637|XP_034662502.1|DSUB	LOC119555857|XP_037723429.1|DSUP, LOC119555862|XP_037723444.1|DSUP
OG0000343	LOC117897684|XP_034662586.1|DSUB	LOC119560936|XP_037730600.1|DSUP
OG0000344	LOC117890222|XP_034650850.1|DSUB	LOC119550929|XP_037715874.1|DSUP
OG0000344	LOC117896300|XP_034660413.1|DSUB	LOC119563417|XP_037732714.1|DSUP
OG0000345	LOC117891285|XP_034652567.1|DSUB	LOC119549289|XP_037713166.1|DSUP
OG0000345	LOC117890999|XP_034652039.1|DSUB	LOC119549838|XP_037714045.1|DSUP
OG0000346	LOC117890209|XP_034650832.1|DSUB	LOC119551013|XP_037715993.1|DSUP, LOC119549611|XP_037713709.1|DSUP, LOC119549609|XP_037713708.1|DSUP, LOC119550259|XP_037714765.1|DSUP, LOC119549714|XP_037713875.1|DSUP, LOC119549559|XP_037713637.1|DSUP, LOC119552051|XP_037717722.1|DSUP, LOC119549626|XP_037713736.1|DSUP, LOC119549622|XP_037713727.1|DSUP
OG0000347	LOC117894249|XP_034657091.1|DSUB	LOC119554451|XP_037721291.1|DSUP
OG0000347	LOC117901624|XP_034668343.1|DSUB	LOC119547755|XP_037710685.1|DSUP
OG0000348	LOC117901783|XP_034668583.1|DSUB	LOC119548541|XP_037711764.1|DSUP
OG0000348	LOC117900771|XP_034667142.1|DSUB	LOC119546670|XP_037709057.1|DSUP
OG0000349	LOC117901418|XP_034668045.1|DSUB	LOC119547767|XP_037710704.1|DSUP, LOC119547766|XP_037710702.1|DSUP
OG0000350	LOC117893519|XP_034656049.1|DSUB	LOC119555541|XP_037722902.1|DSUP, LOC119555372|XP_037722641.1|DSUP
OG0000350	LOC117899344|XP_034665188.1|DSUB	LOC119545693|XP_037707373.1|DSUP
OG0000351	LOC117892035|XP_034653851.1|DSUB	LOC119550250|XP_037714753.1|DSUP
OG0000351	LOC117892037|XP_034653852.1|DSUB	LOC119550738|XP_037715582.1|DSUP
OG0000353	LOC117899202|XP_034664965.1|DSUB	LOC119560509|XP_037729911.1|DSUP
OG0000353	LOC117902638|XP_034670051.1|DSUB	LOC119562713|XP_037731829.1|DSUP
OG0000354	LOC117900929|XP_034667384.1|DSUB	LOC119548388|XP_037711541.1|DSUP
OG0000354	LOC117900930|XP_034667385.1|DSUB	LOC119546147|XP_037708184.1|DSUP, LOC119548389|XP_037711542.1|DSUP
OG0000355	LOC117891105|XP_034652185.1|DSUB	LOC119550656|XP_037715428.1|DSUP
OG0000355	LOC117892437|XP_034654568.1|DSUB	LOC119550325|XP_037714859.1|DSUP
OG0000356	LOC117902257|XP_034669406.1|DSUB	LOC119546574|XP_037708899.1|DSUP
OG0000356	LOC117902254|XP_034669403.1|DSUB	LOC119546573|XP_037708897.1|DSUP
OG0000358	LOC117896664|XP_034661001.1|DSUB	LOC119560224|XP_037729513.1|DSUP
OG0000358	LOC117897010|XP_034661467.1|DSUB	LOC119561002|XP_037730750.1|DSUP
OG0000358	LOC117895999|XP_034659885.1|DSUB	LOC119563475|XP_037732827.1|DSUP
OG0000359	LOC117894993|XP_034658232.1|DSUB	LOC119554558|XP_037721457.1|DSUP
OG0000360	LOC117897268|XP_034661884.1|DSUB	LOC119555993|XP_037723655.1|DSUP, LOC119563409|XP_037732704.1|DSUP, LOC119553546|XP_037719916.1|DSUP, LOC119552055|XP_037717741.1|DSUP
OG0000361	LOC117900157|XP_034666288.1|DSUB	LOC119555916|XP_037723545.1|DSUP, LOC119560168|XP_037729455.1|DSUP
OG0000361	LOC117901763|XP_034668542.1|DSUB	LOC119559346|XP_037728322.1|DSUP, LOC119548445|XP_037711635.1|DSUP
OG0000362	LOC117902966|XP_034670511.1|DSUB	LOC119552668|XP_037718347.1|DSUP
OG0000362	LOC117895354|XP_034658829.1|DSUB	LOC119552847|XP_037718643.1|DSUP
OG0000363	LOC117897733|XP_034662653.1|DSUB	LOC119547186|XP_037709852.1|DSUP
OG0000363	LOC117893562|XP_034656116.1|DSUB	LOC119553817|XP_037720366.1|DSUP
OG0000364	LOC117893117|XP_034655451.1|DSUB	LOC119554814|XP_037721794.1|DSUP
OG0000365	LOC117890979|XP_034652011.1|DSUB	LOC119550914|XP_037715834.1|DSUP
OG0000365	LOC117900502|XP_034666784.1|DSUB	LOC119548405|XP_037711569.1|DSUP
OG0000366	LOC117896792|XP_034661194.1|DSUB	LOC119556170|XP_037724017.1|DSUP
OG0000366	LOC117899469|XP_034665377.1|DSUB	LOC119548850|XP_037712403.1|DSUP
OG0000367	LOC117895052|XP_034658320.1|DSUB	LOC119555393|XP_037722668.1|DSUP
OG0000367	LOC117890868|XP_034651845.1|DSUB, LOC117889724|XP_034650037.1|DSUB	LOC119549132|XP_037712829.1|DSUP
OG0000368	LOC117893247|XP_034655701.1|DSUB	LOC119553184|XP_037719355.1|DSUP
OG0000368	LOC117895829|XP_034659657.1|DSUB	LOC119553186|XP_037719361.1|DSUP
OG0000370	LOC117894478|XP_034657470.1|DSUB	LOC119554272|XP_037721051.1|DSUP
OG0000370	LOC117893329|XP_034655810.1|DSUB	LOC119553257|XP_037719471.1|DSUP
OG0000370	LOC117892427|XP_034654556.1|DSUB	LOC119549387|XP_037713362.1|DSUP
OG0000371	LOC117892013|XP_034653800.1|DSUB	LOC119557078|XP_037725559.1|DSUP
OG0000371	LOC117890751|XP_034651701.1|DSUB	LOC119551281|XP_037716475.1|DSUP
OG0000371	LOC117899167|XP_034664917.1|DSUB	LOC119546562|XP_037708865.1|DSUP
OG0000372	LOC117900386|XP_034666631.1|DSUB	LOC119552814|XP_037718586.1|DSUP
OG0000373	LOC117890611|XP_034651442.1|DSUB	LOC119550744|XP_037715592.1|DSUP
OG0000374	LOC117893472|XP_034655985.1|DSUB	LOC119549660|XP_037713792.1|DSUP, LOC119555091|XP_037722237.1|DSUP, LOC119555848|XP_037723407.1|DSUP, LOC119558473|XP_037727913.1|DSUP, LOC119555858|XP_037723426.1|DSUP, LOC119555856|XP_037723425.1|DSUP, LOC119557773|XP_037726599.1|DSUP
OG0000375	LOC117894217|XP_034657024.1|DSUB, LOC117894216|XP_034657023.1|DSUB	LOC119553106|XP_037719204.1|DSUP, LOC119553108|XP_037719207.1|DSUP, LOC119553107|XP_037719205.1|DSUP
OG0000376	LOC117903482|XP_034671440.1|DSUB	LOC119556388|XP_037724491.1|DSUP
OG0000377	LOC117903549|XP_034671634.1|DSUB	LOC119557124|XP_037725636.1|DSUP
OG0000377	LOC117896538|XP_034660812.1|DSUB	LOC119560957|XP_037730633.1|DSUP
OG0000378	LOC117891845|XP_034653487.1|DSUB	LOC119550111|XP_037714520.1|DSUP
OG0000378	LOC117903793|XP_034672113.1|DSUB	LOC119557385|XP_037726058.1|DSUP
OG0000379	LOC117892661|XP_034654939.1|DSUB	LOC119549991|XP_037714328.1|DSUP
OG0000379	LOC117892660|XP_034654937.1|DSUB	LOC119549908|XP_037714156.1|DSUP
OG0000379	LOC117891835|XP_034653477.1|DSUB	LOC119549184|XP_037712931.1|DSUP
OG0000380	LOC117891563|XP_034652973.1|DSUB	LOC119559414|XP_037728436.1|DSUP
OG0000380	LOC117895027|XP_034658288.1|DSUB	LOC119554199|XP_037720927.1|DSUP
OG0000381	LOC117900412|XP_034666660.1|DSUB	LOC119547683|XP_037710570.1|DSUP
OG0000381	LOC117902520|XP_034669836.1|DSUB	LOC119546749|XP_037709177.1|DSUP
OG0000382	LOC117895616|XP_034659256.1|DSUB	LOC119554122|XP_037720823.1|DSUP, LOC119555075|XP_037722213.1|DSUP
OG0000383	LOC117902799|XP_034670309.1|DSUB	LOC119548376|XP_037711522.1|DSUP
OG0000383	LOC117902584|XP_034669973.1|DSUB	LOC119546383|XP_037708547.1|DSUP
OG0000384	LOC117891367|XP_034652695.1|DSUB	LOC119549845|XP_037714065.1|DSUP
OG0000384	LOC117892277|XP_034654288.1|DSUB	LOC119551674|XP_037717056.1|DSUP
OG0000385	LOC117897472|XP_034662217.1|DSUB	LOC119557725|XP_037726535.1|DSUP
OG0000385	LOC117894961|XP_034658186.1|DSUB	LOC119557035|XP_037725509.1|DSUP
OG0000386	LOC117895857|XP_034659714.1|DSUB	LOC119553894|XP_037720489.1|DSUP
OG0000386	LOC117897506|XP_034662286.1|DSUB	LOC119563059|XP_037732202.1|DSUP
OG0000387	LOC117900926|XP_034667380.1|DSUB	LOC119547345|XP_037710085.1|DSUP, LOC119546390|XP_037708558.1|DSUP, LOC119556840|XP_037725238.1|DSUP, LOC119547407|XP_037710184.1|DSUP
OG0000388	LOC117893124|XP_034655464.1|DSUB	LOC119553474|XP_037719811.1|DSUP, LOC119553475|XP_037719812.1|DSUP, LOC119553476|XP_037719814.1|DSUP
OG0000388	LOC117893125|XP_034655465.1|DSUB	LOC119553664|XP_037720103.1|DSUP
OG0000389	LOC117896317|XP_034660439.1|DSUB	LOC119560017|XP_037729231.1|DSUP
OG0000389	LOC117893735|XP_034656351.1|DSUB	LOC119554027|XP_037720671.1|DSUP
OG0000390	LOC117902163|XP_034669192.1|DSUB	LOC119546509|XP_037708759.1|DSUP, LOC119547695|XP_037710595.1|DSUP
OG0000391	LOC117890856|XP_034651833.1|DSUB	LOC119551111|XP_037716219.1|DSUP
OG0000391	LOC117891397|XP_034652731.1|DSUB	LOC119550814|XP_037715683.1|DSUP
OG0000392	LOC117901576|XP_034668266.1|DSUB	LOC119548478|XP_037711677.1|DSUP
OG0000392	LOC117901771|XP_034668559.1|DSUB	LOC119546875|XP_037709410.1|DSUP
OG0000393	LOC117902199|XP_034669291.1|DSUB	LOC119547457|XP_037710248.1|DSUP
OG0000393	LOC117902201|XP_034669305.1|DSUB	LOC119547459|XP_037710263.1|DSUP
OG0000394	LOC117903144|XP_034670874.1|DSUB	LOC119556496|XP_037724684.1|DSUP
OG0000394	LOC117903145|XP_034670875.1|DSUB	LOC119556495|XP_037724682.1|DSUP
OG0000395	LOC117894769|XP_034657878.1|DSUB	LOC119555542|XP_037722903.1|DSUP
OG0000395	LOC117893522|XP_034656053.1|DSUB	LOC119555384|XP_037722656.1|DSUP
OG0000395	LOC117894776|XP_034657893.1|DSUB	LOC119555385|XP_037722657.1|DSUP
OG0000396	LOC117901487|XP_034668145.1|DSUB	LOC119548566|XP_037711810.1|DSUP, LOC119547422|XP_037710204.1|DSUP, LOC119548565|XP_037711808.1|DSUP, LOC119547421|XP_037710202.1|DSUP, LOC119546648|XP_037709023.1|DSUP, LOC119547424|XP_037710208.1|DSUP, LOC119546992|XP_037709581.1|DSUP, LOC119546550|XP_037708833.1|DSUP, LOC119546551|XP_037708837.1|DSUP, LOC119548444|XP_037711634.1|DSUP
OG0000397	LOC117889859|XP_034650251.1|DSUB, LOC117890739|XP_034651681.1|DSUB, LOC117889858|XP_034650250.1|DSUB, LOC117889857|XP_034650249.1|DSUB	LOC119549472|XP_037713501.1|DSUP, LOC119549471|XP_037713500.1|DSUP
OG0000398	LOC117892430|XP_034654558.1|DSUB, LOC117892428|XP_034654557.1|DSUB, LOC117890566|XP_034651391.1|DSUB, LOC117892499|XP_034654707.1|DSUB, LOC117893539|XP_034656082.1|DSUB	LOC119549389|XP_037713365.1|DSUP
OG0000399	LOC117896903|XP_034661330.1|DSUB	LOC119563056|XP_037732197.1|DSUP
OG0000399	LOC117896902|XP_034661328.1|DSUB	LOC119551789|XP_037717263.1|DSUP
OG0000400	LOC117903030|XP_034670652.1|DSUB	LOC119556453|XP_037724621.1|DSUP
OG0000400	LOC117903029|XP_034670651.1|DSUB	LOC119557100|XP_037725605.1|DSUP
OG0000401	LOC117898664|XP_034664134.1|DSUB	LOC119553683|XP_037720161.1|DSUP, LOC119556330|XP_037724347.1|DSUP
OG0000402	LOC117903357|XP_034671202.1|DSUB	LOC119557469|XP_037726163.1|DSUP
OG0000403	LOC117896471|XP_034660696.1|DSUB	LOC119545637|XP_037707276.1|DSUP
OG0000403	LOC117889979|XP_034650451.1|DSUB	LOC119549817|XP_037714023.1|DSUP
OG0000404	LOC117897976|XP_034662979.1|DSUB	LOC119545650|XP_037707303.1|DSUP
OG0000404	LOC117897975|XP_034662978.1|DSUB	LOC119545651|XP_037707304.1|DSUP
OG0000405	LOC117898907|XP_034664490.1|DSUB	LOC119557502|XP_037726203.1|DSUP
OG0000405	LOC117896128|XP_034660076.1|DSUB	LOC119559889|XP_037728955.1|DSUP
OG0000406	LOC117893571|XP_034656133.1|DSUB	LOC119554505|XP_037721370.1|DSUP
OG0000406	LOC117890780|XP_034651742.1|DSUB	LOC119549895|XP_037714132.1|DSUP
OG0000407	LOC117895239|XP_034658639.1|DSUB, LOC117895366|XP_034658844.1|DSUB	LOC119555101|XP_037722247.1|DSUP
OG0000407	LOC117895365|XP_034658840.1|DSUB	LOC119555099|XP_037722244.1|DSUP
OG0000408	LOC117896860|XP_034661280.1|DSUB	LOC119562080|XP_037731322.1|DSUP
OG0000408	LOC117901988|XP_034668889.1|DSUB	LOC119548120|XP_037711144.1|DSUP
OG0000409	LOC117890143|XP_034650722.1|DSUB	LOC119550517|XP_037715154.1|DSUP
OG0000409	LOC117891773|XP_034653327.1|DSUB	LOC119551014|XP_037715996.1|DSUP
OG0000410	LOC117901463|XP_034668111.1|DSUB	LOC119548863|XP_037712418.1|DSUP, LOC119546841|XP_037709363.1|DSUP, LOC119547080|XP_037709701.1|DSUP
OG0000411	LOC117898376|XP_034663608.1|DSUB	LOC119545800|XP_037707611.1|DSUP
OG0000411	LOC117901893|XP_034668745.1|DSUB	LOC119546640|XP_037709012.1|DSUP
OG0000412	LOC117891981|XP_034653747.1|DSUB	LOC119549146|XP_037712853.1|DSUP
OG0000412	LOC117893015|XP_034655262.1|DSUB	LOC119554858|XP_037721865.1|DSUP
OG0000413	LOC117899156|XP_034664896.1|DSUB, LOC117899164|XP_034664913.1|DSUB	LOC119560345|XP_037729669.1|DSUP
OG0000413	LOC117898759|XP_034664274.1|DSUB	LOC119560335|XP_037729655.1|DSUP
OG0000414	LOC117890475|XP_034651229.1|DSUB	LOC119559427|XP_037728451.1|DSUP
OG0000415	LOC117892016|XP_034653799.1|DSUB	LOC119549103|XP_037712766.1|DSUP
OG0000415	LOC117892015|XP_034653798.1|DSUB	LOC119549104|XP_037712769.1|DSUP
OG0000416	LOC117889639|XP_034649988.1|DSUB	LOC119556380|XP_037724480.1|DSUP
OG0000416	LOC117892274|XP_034654328.1|DSUB	LOC119556401|XP_037724505.1|DSUP
OG0000417	LOC117897621|XP_034662478.1|DSUB	LOC119563234|XP_037732467.1|DSUP
OG0000417	LOC117897750|XP_034662680.1|DSUB	LOC119557738|XP_037726555.1|DSUP
OG0000418	LOC117889852|XP_034650246.1|DSUB	LOC119556822|XP_037725201.1|DSUP
OG0000418	LOC117899642|XP_034665704.1|DSUB	LOC119557471|XP_037726167.1|DSUP
OG0000419	LOC117891270|XP_034652535.1|DSUB	LOC119552103|XP_037717816.1|DSUP
OG0000419	LOC117903263|XP_034671057.1|DSUB	LOC119556660|XP_037724931.1|DSUP
OG0000421	LOC117900085|XP_034666181.1|DSUB	LOC119546111|XP_037708126.1|DSUP
OG0000421	LOC117902049|XP_034669006.1|DSUB	LOC119548325|XP_037711434.1|DSUP
OG0000422	LOC117896311|XP_034660427.1|DSUB	LOC119562340|XP_037731434.1|DSUP, LOC119562330|XP_037731416.1|DSUP
OG0000423	LOC117890165|XP_034650752.1|DSUB	LOC119549820|XP_037714026.1|DSUP
OG0000423	LOC117890166|XP_034650753.1|DSUB	LOC119550725|XP_037715551.1|DSUP
OG0000424	LOC117890930|XP_034651955.1|DSUB	LOC119549318|XP_037713221.1|DSUP, LOC119547017|XP_037709618.1|DSUP
OG0000424	LOC117890903|XP_034651889.1|DSUB	LOC119551327|XP_037716549.1|DSUP
OG0000425	LOC117892103|XP_034654002.1|DSUB	LOC119550604|XP_037715347.1|DSUP
OG0000425	LOC117891983|XP_034653750.1|DSUB	LOC119550190|XP_037714659.1|DSUP
OG0000426	LOC117892067|XP_034653945.1|DSUB	LOC119549662|XP_037713794.1|DSUP, LOC119549661|XP_037713793.1|DSUP
OG0000427	LOC117893586|XP_034656149.1|DSUB	LOC119562397|XP_037731517.1|DSUP
OG0000428	LOC117894173|XP_034656968.1|DSUB, LOC117894172|XP_034656967.1|DSUB	LOC119554368|XP_037721174.1|DSUP, LOC119554367|XP_037721171.1|DSUP
OG0000428	LOC117894175|XP_034656971.1|DSUB	LOC119554366|XP_037721168.1|DSUP
OG0000429	LOC117889707|XP_034650019.1|DSUB	LOC119549733|XP_037713903.1|DSUP
OG0000430	LOC117896917|XP_034661347.1|DSUB	LOC119560996|XP_037730721.1|DSUP, LOC119561094|XP_037730919.1|DSUP
OG0000430	LOC117896709|XP_034661056.1|DSUB, LOC117896708|XP_034661055.1|DSUB	LOC119563315|XP_037732578.1|DSUP
OG0000433	LOC117889594|XP_034649895.1|DSUB	LOC119558311|XP_037727641.1|DSUP
OG0000433	LOC117895488|XP_034659069.1|DSUB	LOC119555375|XP_037722646.1|DSUP
OG0000434	LOC117897784|XP_034662724.1|DSUB	LOC119563256|XP_037732498.1|DSUP
OG0000434	LOC117892140|XP_034654069.1|DSUB	LOC119551878|XP_037717401.1|DSUP
OG0000435	LOC117892221|XP_034654216.1|DSUB	LOC119557652|XP_037726434.1|DSUP
OG0000437	LOC117901454|XP_034668094.1|DSUB	LOC119547341|XP_037710081.1|DSUP
OG0000437	LOC117900219|XP_034666394.1|DSUB	LOC119547982|XP_037710966.1|DSUP
OG0000438	LOC117892835|XP_034655082.1|DSUB	LOC119555094|XP_037722239.1|DSUP, LOC119555085|XP_037722229.1|DSUP
OG0000438	LOC117897432|XP_034662161.1|DSUB	LOC119554319|XP_037721112.1|DSUP
OG0000439	LOC117901405|XP_034668030.1|DSUB	LOC119547797|XP_037710741.1|DSUP
OG0000439	LOC117893468|XP_034655982.1|DSUB	LOC119553151|XP_037719299.1|DSUP
OG0000440	LOC117891731|XP_034653215.1|DSUB	LOC119550131|XP_037714555.1|DSUP
OG0000440	LOC117890865|XP_034651843.1|DSUB	LOC119549331|XP_037713239.1|DSUP
OG0000441	LOC117891894|XP_034653588.1|DSUB	LOC119551999|XP_037717651.1|DSUP
OG0000441	LOC117891893|XP_034653587.1|DSUB	LOC119550691|XP_037715484.1|DSUP
OG0000442	LOC117893574|XP_034656136.1|DSUB	LOC119555154|XP_037722307.1|DSUP
OG0000443	LOC117892944|XP_034655158.1|DSUB	LOC119553469|XP_037719800.1|DSUP
OG0000443	LOC117892943|XP_034655157.1|DSUB	LOC119553297|XP_037719542.1|DSUP
OG0000444	LOC117900652|XP_034666976.1|DSUB	LOC119546225|XP_037708292.1|DSUP
OG0000444	LOC117900642|XP_034666964.1|DSUB	LOC119548125|XP_037711150.1|DSUP
OG0000446	LOC117891520|XP_034652911.1|DSUB	LOC119557516|XP_037726217.1|DSUP, LOC119556216|XP_037724128.1|DSUP
OG0000446	LOC117891190|XP_034652415.1|DSUB	LOC119550543|XP_037715201.1|DSUP
OG0000447	LOC117893569|XP_034656131.1|DSUB	LOC119555487|XP_037722825.1|DSUP
OG0000448	LOC117897812|XP_034662752.1|DSUB	LOC119556193|XP_037724070.1|DSUP
OG0000448	LOC117898054|XP_034663108.1|DSUB	LOC119563196|XP_037732411.1|DSUP
OG0000449	LOC117893499|XP_034656026.1|DSUB	LOC119554650|XP_037721579.1|DSUP
OG0000449	LOC117902270|XP_034669421.1|DSUB	LOC119546864|XP_037709396.1|DSUP
OG0000450	LOC117893052|XP_034655327.1|DSUB	LOC119558415|XP_037727876.1|DSUP
OG0000450	LOC117889922|XP_034650342.1|DSUB	LOC119556428|XP_037724576.1|DSUP
OG0000451	LOC117903786|XP_034672102.1|DSUB	LOC119557243|XP_037725855.1|DSUP
OG0000451	LOC117903784|XP_034672101.1|DSUB	LOC119557245|XP_037725859.1|DSUP
OG0000453	LOC117898028|XP_034663057.1|DSUB	LOC119560069|XP_037729304.1|DSUP
OG0000453	LOC117898152|XP_034663241.1|DSUB	LOC119560958|XP_037730634.1|DSUP
OG0000454	LOC117898919|XP_034664518.1|DSUB	LOC119560282|XP_037729581.1|DSUP
OG0000454	LOC117893558|XP_034656111.1|DSUB	LOC119555486|XP_037722824.1|DSUP
OG0000455	LOC117889906|XP_034650323.1|DSUB	LOC119551914|XP_037717463.1|DSUP
OG0000456	LOC117902938|XP_034670433.1|DSUB	LOC119549981|XP_037714352.1|DSUP
OG0000456	LOC117902715|XP_034670168.1|DSUB	LOC119546515|XP_037708769.1|DSUP
OG0000457	LOC117901869|XP_034668716.1|DSUB	LOC119546756|XP_037709215.1|DSUP
OG0000457	LOC117900473|XP_034666743.1|DSUB	LOC119559010|XP_037728078.1|DSUP
OG0000458	LOC117902176|XP_034669210.1|DSUB	LOC119546566|XP_037708867.1|DSUP
