Orthogroup	DSUB.longest_only	DYAK.longest_only
OG0002920	LOC117902063|XP_034669027.1|DSUB	LOC6528925|XP_002089957.1|DYAK
OG0002921	LOC117900556|XP_034666851.1|DSUB	LOC6527583|XP_002088671.1|DYAK
OG0002922	LOC117900682|XP_034667019.1|DSUB	LOC6530321|XP_002091248.1|DYAK
OG0002923	LOC117902724|XP_034670181.1|DSUB	LOC6530320|XP_002091247.1|DYAK
OG0002924	LOC117900681|XP_034667018.1|DSUB	LOC6530322|XP_002091249.1|DYAK
OG0002925	LOC117891441|XP_034652808.1|DSUB	LOC6532107|XP_002092883.2|DYAK
OG0002926	LOC117900838|XP_034667241.1|DSUB	LOC6527595|XP_002088683.1|DYAK
OG0002927	LOC117902226|XP_034669350.1|DSUB	LOC6527599|XP_002088687.1|DYAK
OG0002928	LOC117901649|XP_034668377.1|DSUB	LOC6529408|XP_002090413.1|DYAK
OG0002929	LOC117902478|XP_034669779.1|DSUB	LOC6526298|XP_002087420.1|DYAK
OG0002930	LOC117901695|XP_034668449.1|DSUB	LOC6527651|XP_002088737.1|DYAK
OG0002931	LOC117899963|XP_034666009.1|DSUB	LOC6527009|XP_039226901.1|DYAK
OG0002932	LOC117892346|XP_034654436.1|DSUB	LOC6528884|XP_039226301.1|DYAK
OG0002933	LOC117891669|XP_034653126.1|DSUB	LOC6528683|XP_039226686.1|DYAK
OG0002934	LOC117892021|XP_034653808.1|DSUB	LOC6528675|XP_002089717.1|DYAK
OG0002935	LOC117901380|XP_034667996.1|DSUB	LOC6529020|XP_002090052.2|DYAK
OG0002936	LOC117891867|XP_034653520.1|DSUB	LOC6531114|XP_002091948.1|DYAK
OG0002937	LOC117890226|XP_034650855.1|DSUB	LOC6529109|XP_002090122.2|DYAK
OG0002938	LOC117901666|XP_034668398.1|DSUB	LOC6529442|XP_002090446.1|DYAK
OG0002939	LOC117890787|XP_034651753.1|DSUB	LOC6529307|XP_002090312.1|DYAK
OG0002940	LOC117898520|XP_034663877.1|DSUB	LOC6537097|XP_002097658.1|DYAK
OG0002941	LOC117901860|XP_034668706.1|DSUB	LOC6529113|XP_002090126.2|DYAK
OG0002942	LOC117902700|XP_034670137.1|DSUB	LOC6529845|XP_002090812.1|DYAK
OG0002943	LOC117901297|XP_034667882.1|DSUB	LOC6529699|XP_039228154.1|DYAK
OG0002944	LOC117901305|XP_034667904.1|DSUB	LOC6529698|XP_039228157.1|DYAK
OG0002945	LOC117902065|XP_034669031.1|DSUB	LOC6527299|XP_039227609.1|DYAK
OG0002946	LOC117890023|XP_034650528.1|DSUB	LOC6531468|XP_002092267.2|DYAK
OG0002947	LOC117900703|XP_034667047.1|DSUB	LOC6529027|XP_015054152.1|DYAK
OG0002948	LOC117893887|XP_034656550.1|DSUB	LOC6533921|XP_002094621.1|DYAK
OG0002949	LOC117893865|XP_034656526.1|DSUB	LOC6534641|XP_015050761.1|DYAK
OG0002950	LOC117901823|XP_034668642.1|DSUB	LOC6527062|XP_002088155.1|DYAK
OG0002951	LOC117902379|XP_034669589.1|DSUB	LOC6528009|XP_002089076.1|DYAK
OG0002952	LOC117902218|XP_034669342.1|DSUB	LOC6527606|XP_002088694.1|DYAK
OG0002953	LOC117900138|XP_034666256.1|DSUB	LOC6528948|XP_002089980.1|DYAK
OG0002954	LOC117901859|XP_034668705.1|DSUB	LOC6529112|XP_002090125.1|DYAK
OG0002955	LOC117890770|XP_034651730.1|DSUB	LOC6531655|XP_015051457.1|DYAK
OG0002956	LOC117889970|XP_034650427.1|DSUB	LOC6531523|XP_002092322.1|DYAK
OG0002957	LOC117891807|XP_034653380.1|DSUB	LOC6530604|XP_002091517.1|DYAK
OG0002958	LOC117902653|XP_034670070.1|DSUB	LOC6529844|XP_002090811.1|DYAK
OG0002959	LOC117900523|XP_034666812.1|DSUB	LOC6529823|XP_002090804.1|DYAK
OG0002960	LOC117893948|XP_034656629.1|DSUB	LOC6532875|XP_002093611.1|DYAK
OG0002961	LOC117890698|XP_034651598.1|DSUB	LOC6530364|XP_039228316.1|DYAK
OG0002962	LOC117901300|XP_034667896.1|DSUB	LOC6529707|XP_002090700.2|DYAK
OG0002963	LOC117900543|XP_034666832.1|DSUB	LOC6527978|XP_002089045.1|DYAK
OG0002964	LOC117891769|XP_034653309.1|DSUB	LOC6528713|XP_002089748.1|DYAK
OG0002965	LOC117900784|XP_034667156.1|DSUB	LOC6528037|XP_002089104.1|DYAK
OG0002966	LOC117902492|XP_034669806.1|DSUB	LOC6527110|XP_002088203.1|DYAK
OG0002967	LOC117892946|XP_034655159.1|DSUB	LOC6532262|XP_002093034.1|DYAK
OG0002968	LOC117892947|XP_034655160.1|DSUB	LOC6532261|XP_002093033.3|DYAK
OG0002969	LOC117901941|XP_034668802.1|DSUB	LOC6528167|XP_002089232.1|DYAK
OG0002970	LOC117900625|XP_034666945.1|DSUB	LOC6526961|XP_039226735.1|DYAK
OG0002971	LOC117901033|XP_034667525.1|DSUB	LOC6527734|XP_002088817.1|DYAK
OG0002972	LOC117899323|XP_034665148.1|DSUB	LOC6537396|XP_002097952.1|DYAK
OG0002973	LOC117892345|XP_034654434.1|DSUB	LOC6528897|XP_002089929.3|DYAK
OG0002974	LOC117893185|XP_034655569.1|DSUB	LOC6532254|XP_002093026.1|DYAK
OG0002975	LOC117901829|XP_034668650.1|DSUB	LOC6526473|XP_002087591.3|DYAK
OG0002976	LOC117902751|XP_034671027.1|DSUB	LOC6525445|XP_002101280.3|DYAK
OG0002977	LOC117890689|XP_034651567.1|DSUB	LOC6530260|XP_039229166.1|DYAK
OG0002978	LOC117890067|XP_034650600.1|DSUB	LOC6531962|XP_002092748.3|DYAK
OG0002979	LOC117891776|XP_034653333.1|DSUB	LOC6528709|XP_002089744.1|DYAK
OG0002980	LOC117902563|XP_034669895.1|DSUB	LOC6526274|XP_002087396.1|DYAK
OG0002981	LOC117901313|XP_034667914.1|DSUB	LOC6527065|XP_039226427.1|DYAK
OG0002982	LOC117900065|XP_034666160.1|DSUB	LOC6528202|XP_002089264.2|DYAK
OG0002984	LOC117895011|XP_034658252.1|DSUB	LOC6532237|XP_039229567.1|DYAK
OG0002985	LOC117902920|XP_034670385.1|DSUB	LOC6523732|XP_039232882.1|DYAK
OG0002986	LOC117902396|XP_034669613.1|DSUB	LOC6528035|XP_002089102.1|DYAK
OG0002987	LOC117901181|XP_034667725.1|DSUB	LOC6528999|XP_002090031.1|DYAK
OG0002988	LOC117900116|XP_034666232.1|DSUB	LOC6526336|XP_002087458.1|DYAK
OG0002989	LOC117893716|XP_034656295.1|DSUB	LOC6533679|XP_015050210.1|DYAK
OG0002990	LOC117902682|XP_034670106.1|DSUB	LOC6526495|XP_002087606.2|DYAK
OG0002991	LOC117889899|XP_034650301.1|DSUB	LOC6530082|XP_039228786.1|DYAK
OG0002992	LOC117902406|XP_034669641.1|DSUB	LOC6529418|XP_039228191.1|DYAK
OG0002993	LOC117894966|XP_034658191.1|DSUB	LOC6532960|XP_002093695.1|DYAK
OG0002994	LOC117901698|XP_034668451.1|DSUB	LOC6526798|XP_002087900.1|DYAK
OG0002995	LOC117901705|XP_034668465.1|DSUB	LOC6526265|XP_002087387.1|DYAK
OG0002996	LOC117896759|XP_034661124.1|DSUB	LOC6535537|XP_002096166.1|DYAK
OG0002997	LOC117900203|XP_034666405.1|DSUB	LOC6523805|XP_002099680.2|DYAK
OG0002998	LOC117903464|XP_034671401.1|DSUB	LOC6526021|XP_002101838.1|DYAK
OG0002999	LOC117893777|XP_034656408.1|DSUB	LOC120321585|XP_039230570.1|DYAK, LOC6539335|XP_002086228.1|DYAK
OG0003000	LOC117897214|XP_034661814.1|DSUB	LOC6536106|XP_002096714.1|DYAK
OG0003001	LOC117891217|XP_034652450.1|DSUB	LOC6531875|XP_002092662.1|DYAK
OG0003002	LOC117895243|XP_034658645.1|DSUB	LOC6532634|XP_015049502.1|DYAK
OG0003003	LOC117892251|XP_034654253.1|DSUB	LOC6531274|XP_002092083.1|DYAK
OG0003004	LOC117898953|XP_034664578.1|DSUB	LOC6523897|XP_002099770.1|DYAK
OG0003005	LOC117895623|XP_034659270.1|DSUB	LOC6524264|XP_002100127.2|DYAK
OG0003006	LOC117896116|XP_034660062.1|DSUB	LOC6537041|XP_002097608.1|DYAK
OG0003007	LOC117897424|XP_034662152.1|DSUB	LOC6537612|XP_002098158.1|DYAK
OG0003008	LOC117897783|XP_034662723.1|DSUB	LOC6539046|XP_002099548.1|DYAK
OG0003009	LOC117895471|XP_034659039.1|DSUB	LOC6532857|XP_002093594.1|DYAK
OG0003010	LOC117890684|XP_034651558.1|DSUB	LOC6531638|XP_039228173.1|DYAK
OG0003011	LOC117891089|XP_034652160.1|DSUB	LOC6531272|XP_002092081.2|DYAK
OG0003012	LOC117898776|XP_034664302.1|DSUB	LOC120321987|XP_039232376.1|DYAK
OG0003013	LOC117903797|XP_034672116.1|DSUB	LOC6525285|XP_002101121.1|DYAK
OG0003014	LOC117893906|XP_034656588.1|DSUB	LOC6525902|XP_002101722.1|DYAK
OG0003015	LOC117901426|XP_034668058.1|DSUB	LOC6524940|XP_002100780.2|DYAK
OG0003016	LOC117893152|XP_034655503.1|DSUB	LOC6534051|XP_039229583.1|DYAK
OG0003017	LOC117898031|XP_034663060.1|DSUB	LOC6535326|XP_002095982.2|DYAK
OG0003018	LOC117899056|XP_034664714.1|DSUB	LOC6538279|XP_002098806.1|DYAK
OG0003019	LOC117895663|XP_034659373.1|DSUB	LOC6533832|XP_002094532.1|DYAK
OG0003020	LOC117899218|XP_034664982.1|DSUB	LOC6537225|XP_002097783.1|DYAK
OG0003021	LOC117897306|XP_034661949.1|DSUB	LOC6535713|XP_002096340.2|DYAK
OG0003022	LOC117895059|XP_034658330.1|DSUB	LOC6534448|XP_039230601.1|DYAK
OG0003023	LOC117898727|XP_034664240.1|DSUB	LOC6525217|XP_002101055.1|DYAK
OG0003024	LOC117893462|XP_034655972.1|DSUB	LOC6534050|XP_002094736.1|DYAK
OG0003025	LOC117898014|XP_034663033.1|DSUB	LOC6535352|XP_002096004.1|DYAK
OG0003026	LOC117897500|XP_034662281.1|DSUB	LOC6535351|XP_002096003.1|DYAK
OG0003027	LOC117898525|XP_034663885.1|DSUB	LOC6537099|XP_002097660.1|DYAK
OG0003028	LOC117893240|XP_034655690.1|DSUB	LOC6533451|XP_002094162.1|DYAK
OG0003029	LOC117894721|XP_034657799.1|DSUB	LOC6532212|XP_002092985.1|DYAK
OG0003030	LOC117898233|XP_034663362.1|DSUB	LOC6537473|XP_002098029.1|DYAK
OG0003031	LOC117898781|XP_034664311.1|DSUB	LOC6525886|XP_002101706.1|DYAK
OG0003032	LOC117900634|XP_034666954.1|DSUB	LOC6526642|XP_002087750.2|DYAK
OG0003033	LOC117895370|XP_034658847.1|DSUB	LOC6533056|XP_002093788.1|DYAK
OG0003034	LOC117895977|XP_034659827.1|DSUB	LOC6537106|XP_002097667.1|DYAK
OG0003035	LOC117898851|XP_034664419.1|DSUB	LOC6538825|XP_002099338.2|DYAK
OG0003036	LOC117891014|XP_034652063.1|DSUB	LOC6529078|XP_002090091.1|DYAK
OG0003037	LOC117893145|XP_034655496.1|DSUB	LOC6534506|XP_002095183.2|DYAK
OG0003038	LOC117890382|XP_034651073.1|DSUB	LOC6531757|XP_002092547.1|DYAK
OG0003039	LOC117901529|XP_034668205.1|DSUB	LOC6527261|XP_002088355.2|DYAK
OG0003040	LOC117894212|XP_034657018.1|DSUB	LOC6532528|XP_002093274.1|DYAK
OG0003041	LOC117895228|XP_034658616.1|DSUB	LOC6533439|XP_039230036.1|DYAK, LOC6539230|XP_039228395.1|DYAK
OG0003042	LOC117895964|XP_034659810.1|DSUB	LOC6538807|XP_002099320.1|DYAK
OG0003043	LOC117896590|XP_034660906.1|DSUB	LOC6537410|XP_002097966.1|DYAK
OG0003044	LOC117892405|XP_034654522.1|DSUB	LOC6528618|XP_002089661.2|DYAK
OG0003045	LOC117898752|XP_034664265.1|DSUB	LOC6538420|XP_002098944.2|DYAK
OG0003046	LOC117899798|XP_034665971.1|DSUB	LOC6537079|XP_002097640.2|DYAK
OG0003047	LOC117899801|XP_034665977.1|DSUB	LOC6537078|XP_002097639.1|DYAK
OG0003048	LOC117891910|XP_034653623.1|DSUB	LOC6530432|XP_002091348.1|DYAK
OG0003049	LOC117899673|XP_034665752.1|DSUB	LOC6536857|XP_002097426.1|DYAK
OG0003050	LOC117897274|XP_034661893.1|DSUB	LOC6538409|XP_002098933.1|DYAK
OG0003051	LOC117894052|XP_034656796.1|DSUB	LOC6533419|XP_002094137.1|DYAK
OG0003052	LOC117897420|XP_034662145.1|DSUB	LOC6537605|XP_039232851.1|DYAK
OG0003053	LOC117897911|XP_034662880.1|DSUB	LOC6539891|XP_015044890.1|DYAK
OG0003054	LOC117897105|XP_034661641.1|DSUB	LOC6536003|XP_039231586.1|DYAK
OG0003055	LOC117899064|XP_034664721.1|DSUB	LOC6537908|XP_015048567.1|DYAK
OG0003056	LOC117893176|XP_034655555.1|DSUB	LOC6525312|XP_015046231.1|DYAK
OG0003057	LOC117891344|XP_034652658.1|DSUB	LOC6530332|XP_039227884.1|DYAK
OG0003058	LOC117890267|XP_034650917.1|DSUB	LOC6531714|XP_002092504.2|DYAK
OG0003059	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB	LOC6525191|XP_039227633.1|DYAK
OG0003060	LOC117890372|XP_034651059.1|DSUB	LOC6531912|XP_002092698.1|DYAK
OG0003061	LOC117903838|XP_034672182.1|DSUB	LOC6524313|XP_002100172.1|DYAK
OG0003062	LOC117896197|XP_034660184.1|DSUB	LOC6535845|XP_039232603.1|DYAK
OG0003063	LOC117893129|XP_034655468.1|DSUB	LOC6534639|XP_039230825.1|DYAK
OG0003064	LOC117898604|XP_034664045.1|DSUB	LOC6536719|XP_002097291.1|DYAK
OG0003065	LOC117900077|XP_034666172.1|DSUB	LOC26536428|XP_015045223.1|DYAK
OG0003066	LOC117899286|XP_034665086.1|DSUB	LOC6535547|XP_002096176.1|DYAK
OG0003067	LOC117899420|XP_034665301.1|DSUB	LOC6536644|XP_002097216.1|DYAK
OG0003068	LOC117896864|XP_034661284.1|DSUB	LOC6537405|XP_002097961.2|DYAK
OG0003069	LOC117891736|XP_034653221.1|DSUB	LOC6531243|XP_039228079.1|DYAK
OG0003070	LOC117901167|XP_034667710.1|DSUB	LOC6527851|XP_002088923.2|DYAK
OG0003071	LOC117893497|XP_034656023.1|DSUB	LOC6534305|XP_002094986.1|DYAK
OG0003072	LOC117898764|XP_034664285.1|DSUB	LOC6535660|XP_002096288.1|DYAK
OG0003073	LOC117898767|XP_034664290.1|DSUB	LOC6535661|XP_039231195.1|DYAK
OG0003074	LOC117900945|XP_034667405.1|DSUB	LOC6528165|XP_002089230.1|DYAK
OG0003075	LOC117899638|XP_034665687.1|DSUB	LOC6535230|XP_002095889.1|DYAK
OG0003076	LOC117893505|XP_034656034.1|DSUB	LOC6534110|XP_002094796.1|DYAK
OG0003077	LOC117898571|XP_034663949.1|DSUB	LOC6535493|XP_039232738.1|DYAK
OG0003078	LOC117898036|XP_034663083.1|DSUB	LOC6537178|XP_015048186.1|DYAK
OG0003079	LOC117896837|XP_034661245.1|DSUB	LOC6538696|XP_015048984.1|DYAK
OG0003080	LOC117897342|XP_034662007.1|DSUB	LOC6537113|XP_002097674.1|DYAK
OG0003081	LOC117899780|XP_034665943.1|DSUB	LOC6536570|XP_002097146.1|DYAK
OG0003082	LOC117898342|XP_034663563.1|DSUB	LOC6535899|XP_002096515.1|DYAK
OG0003083	LOC117897847|XP_034662804.1|DSUB	LOC6538440|XP_002098964.1|DYAK
OG0003084	LOC117897393|XP_034662095.1|DSUB	LOC6536097|XP_039231427.1|DYAK
OG0003085	LOC117896447|XP_034660667.1|DSUB	LOC6536086|XP_002096696.1|DYAK
OG0003086	LOC117898834|XP_034664393.1|DSUB	LOC6535904|XP_015047441.2|DYAK
OG0003087	LOC117895716|XP_034659460.1|DSUB	LOC6533833|XP_002094533.2|DYAK
OG0003088	LOC117898718|XP_034664226.1|DSUB	LOC6535349|XP_002096001.1|DYAK
OG0003089	LOC117899549|XP_034665527.1|DSUB	LOC6536409|XP_002096991.1|DYAK
OG0003090	LOC117896017|XP_034659915.1|DSUB	LOC6538071|XP_002098606.1|DYAK
OG0003091	LOC117897608|XP_034662462.1|DSUB	LOC6536607|XP_002097183.1|DYAK
OG0003092	LOC117896453|XP_034660674.1|DSUB	LOC6535905|XP_002096521.1|DYAK
OG0003093	LOC117890719|XP_034651651.1|DSUB	LOC6530353|XP_039228818.1|DYAK
OG0003094	LOC117897966|XP_034662969.1|DSUB	LOC6524867|XP_015045907.2|DYAK
OG0003095	LOC117896030|XP_034659933.1|DSUB	LOC6525598|XP_015046383.1|DYAK
OG0003096	LOC117891661|XP_034653108.1|DSUB	LOC6531384|XP_002092187.1|DYAK
OG0003097	LOC117896975|XP_034661420.1|DSUB	LOC6538892|XP_002099396.1|DYAK
OG0003098	LOC117900507|XP_034666795.1|DSUB	LOC6523964|XP_002099836.1|DYAK, LOC6524489|XP_002100346.1|DYAK
OG0003099	LOC117896109|XP_034660055.1|DSUB	LOC6537052|XP_002097617.1|DYAK
OG0003100	LOC117897317|XP_034661971.1|DSUB	LOC6524477|XP_002100334.1|DYAK
OG0003101	LOC117898510|XP_034663854.1|DSUB	LOC6537095|XP_039231808.1|DYAK
OG0003102	LOC117897128|XP_034661672.1|DSUB	LOC6537384|XP_002097940.1|DYAK
OG0003103	LOC117898341|XP_034663562.1|DSUB	LOC6536633|XP_002097205.1|DYAK
OG0003104	LOC117894177|XP_034656973.1|DSUB	LOC6539671|XP_002086553.1|DYAK
OG0003105	LOC117900434|XP_034666698.1|DSUB	LOC6524395|XP_039226181.1|DYAK
OG0003106	LOC117889727|XP_034650040.1|DSUB	LOC6531970|XP_039228504.1|DYAK
OG0003107	LOC117903806|XP_034672131.1|DSUB	LOC6525530|XP_002101365.2|DYAK
OG0003108	LOC117890998|XP_034652037.1|DSUB	LOC6524967|XP_002100807.1|DYAK
OG0003109	LOC117896259|XP_034660344.1|DSUB	LOC6525343|XP_002101179.1|DYAK
OG0003110	LOC117892085|XP_034653966.1|DSUB	LOC6530592|XP_002091505.3|DYAK
OG0003111	LOC117898649|XP_034664114.1|DSUB	LOC6525562|XP_039233560.1|DYAK
OG0003112	LOC117896106|XP_034660050.1|DSUB	LOC6537055|XP_002097620.1|DYAK
OG0003114	LOC117890529|XP_034651338.1|DSUB	LOC6529922|XP_002090879.2|DYAK
OG0003115	LOC117891741|XP_034653227.1|DSUB	LOC6531240|XP_002092052.1|DYAK
OG0003116	LOC117890968|XP_034651998.1|DSUB	LOC6530536|XP_002091451.3|DYAK
OG0003117	LOC117895313|XP_034658765.1|DSUB	LOC6534867|XP_002095539.1|DYAK
OG0003118	LOC117895477|XP_034659045.1|DSUB	LOC6533754|XP_002094459.3|DYAK
OG0003119	LOC117895479|XP_034659049.1|DSUB	LOC6533752|XP_015050246.1|DYAK
OG0003120	LOC117892170|XP_034654130.1|DSUB	LOC6530650|XP_015051882.1|DYAK
OG0003121	LOC117900879|XP_034667301.1|DSUB	LOC6525084|XP_039226095.1|DYAK
OG0003122	LOC117890273|XP_034650923.1|DSUB	LOC6530819|XP_002091702.3|DYAK
OG0003123	LOC117894062|XP_034656806.1|DSUB	LOC6534061|XP_002094747.1|DYAK
OG0003124	LOC117889996|XP_034650473.1|DSUB	LOC6530583|XP_039228147.1|DYAK
OG0003125	LOC117895838|XP_034659670.1|DSUB	LOC6534089|XP_039230805.1|DYAK
OG0003126	LOC117891932|XP_034653658.1|DSUB	LOC6531889|XP_002092676.3|DYAK
OG0003127	LOC117891937|XP_034653671.1|DSUB	LOC6531888|XP_002092675.1|DYAK
OG0003128	LOC117894812|XP_034657939.1|DSUB	LOC6539468|XP_039230531.1|DYAK
OG0003129	LOC117891564|XP_034652974.1|DSUB	LOC6531463|XP_002092262.1|DYAK
OG0003130	LOC117890931|XP_034651957.1|DSUB	LOC6531546|XP_002092344.1|DYAK
OG0003131	LOC117892244|XP_034654247.1|DSUB	LOC6531416|XP_002092219.1|DYAK
OG0003132	LOC117897932|XP_034662913.1|DSUB	LOC6537758|XP_002098299.1|DYAK
OG0003133	LOC117889738|XP_034650053.1|DSUB	LOC6531988|XP_002092774.1|DYAK
OG0003134	LOC117890460|XP_034651197.1|DSUB	LOC6531511|XP_002092310.1|DYAK
OG0003135	LOC117894239|XP_034657051.1|DSUB	LOC6534800|XP_002095472.1|DYAK
OG0003136	LOC117894813|XP_034657940.1|DSUB	LOC6534912|XP_015050922.1|DYAK
OG0003137	LOC117891395|XP_034652728.1|DSUB	LOC6530294|XP_002091222.1|DYAK
OG0003138	LOC117891156|XP_034652305.1|DSUB	LOC6531985|XP_002092771.1|DYAK
OG0003139	LOC117895764|XP_034659529.1|DSUB	LOC6535110|XP_002095773.1|DYAK
OG0003140	LOC117890578|XP_034651406.1|DSUB	LOC6530858|XP_002091737.1|DYAK
OG0003141	LOC117890407|XP_034651109.1|DSUB	LOC6530147|XP_015052600.1|DYAK
OG0003142	LOC117891250|XP_034652490.1|DSUB	LOC6530345|XP_015052641.1|DYAK
OG0003143	LOC117894053|XP_034656797.1|DSUB	LOC6533418|XP_002094136.1|DYAK
OG0003144	LOC117892655|XP_034654913.1|DSUB	LOC6530934|XP_039228616.1|DYAK
OG0003145	LOC117891922|XP_034653637.1|DSUB	LOC6528413|XP_002089459.1|DYAK
OG0003146	LOC117892527|XP_034654716.1|DSUB	LOC6530213|XP_015051974.1|DYAK
OG0003147	LOC117893048|XP_034655316.1|DSUB	LOC6534137|XP_002094821.1|DYAK
OG0003148	LOC117894691|XP_034657760.1|DSUB	LOC6534809|XP_002095481.1|DYAK
OG0003149	LOC117894380|XP_034657279.1|DSUB	LOC26534715|XP_015045719.1|DYAK
OG0003150	LOC117891743|XP_034653229.1|DSUB	LOC6532030|XP_002092807.1|DYAK
OG0003151	LOC117899960|XP_034666006.1|DSUB	LOC6529242|XP_002090248.1|DYAK
OG0003152	LOC117891333|XP_034652644.1|DSUB	LOC6531249|XP_002092058.1|DYAK
OG0003153	LOC117891503|XP_034652884.1|DSUB	LOC6530488|XP_002091403.2|DYAK
OG0003154	LOC117898973|XP_034664605.1|DSUB	LOC6537126|XP_002097687.1|DYAK
OG0003155	LOC117891977|XP_034653743.1|DSUB	LOC6530826|XP_002091709.1|DYAK
OG0003156	LOC117890889|XP_034651873.1|DSUB	LOC6531760|XP_002092550.1|DYAK
OG0003157	LOC117901657|XP_034668387.1|DSUB	LOC6526684|XP_039227154.1|DYAK
OG0003158	LOC117891293|XP_034652589.1|DSUB	LOC6530837|XP_002091720.1|DYAK
OG0003159	LOC117890636|XP_034651474.1|DSUB	LOC6530964|XP_015052785.1|DYAK
OG0003160	LOC117890112|XP_034650672.1|DSUB	LOC6531588|XP_015051426.1|DYAK
OG0003161	LOC117890008|XP_034650496.1|DSUB	LOC6529357|XP_002090362.3|DYAK
OG0003162	LOC117892406|XP_034654524.1|DSUB	LOC6528619|XP_002089662.2|DYAK
OG0003163	LOC117895150|XP_034658478.1|DSUB	LOC6532350|XP_002093110.2|DYAK
OG0003164	LOC117891370|XP_034652698.1|DSUB	LOC6529079|XP_002090092.1|DYAK
OG0003165	LOC117892116|XP_034654025.1|DSUB	LOC6531702|XP_039229048.1|DYAK
OG0003166	LOC117891124|XP_034652220.1|DSUB	LOC6530541|XP_002091456.2|DYAK
OG0003167	LOC117892155|XP_034654099.1|DSUB	LOC6530982|XP_015051773.1|DYAK
OG0003168	LOC117896227|XP_034660254.1|DSUB	LOC6536312|XP_002096896.2|DYAK
OG0003169	LOC117901812|XP_034668617.1|DSUB	LOC26535527|XP_039227821.1|DYAK
OG0003170	LOC117892114|XP_034654021.1|DSUB	LOC6531698|XP_002092489.1|DYAK
OG0003171	LOC117890153|XP_034650734.1|DSUB	LOC6530526|XP_002091441.1|DYAK
OG0003172	LOC117898775|XP_034664299.1|DSUB	LOC6537236|XP_002097794.2|DYAK
OG0003173	LOC117897642|XP_034662509.1|DSUB	LOC6535390|XP_002096040.1|DYAK
OG0003174	LOC117896489|XP_034660720.1|DSUB	LOC6536378|XP_002096960.1|DYAK
OG0003175	LOC117891578|XP_034652993.1|DSUB	LOC6531457|XP_039228722.1|DYAK
OG0003176	LOC117900052|XP_034666139.1|DSUB	LOC6526520|XP_002087630.1|DYAK
OG0003177	LOC117890148|XP_034650728.1|DSUB	LOC120320427|XP_039228259.1|DYAK
OG0003178	LOC117889990|XP_034650465.1|DSUB	LOC6530582|XP_002091495.1|DYAK
OG0003179	LOC117890144|XP_034650724.1|DSUB	LOC6530579|XP_002091492.1|DYAK
OG0003180	LOC117892193|XP_034654175.1|DSUB	LOC6530232|XP_002091169.1|DYAK
OG0003181	LOC117891348|XP_034652669.1|DSUB	LOC6530336|XP_002091263.1|DYAK
OG0003182	LOC117890271|XP_034650921.1|DSUB	LOC6530820|XP_002091703.1|DYAK
OG0003183	LOC117890832|XP_034651805.1|DSUB	LOC6529941|XP_015052514.1|DYAK
OG0003184	LOC117894603|XP_034657645.1|DSUB	LOC6533767|XP_002094471.1|DYAK
OG0003185	LOC117891794|XP_034653357.1|DSUB	LOC6529988|XP_002090934.1|DYAK
OG0003186	LOC117891640|XP_034653076.1|DSUB	LOC6531318|XP_002092122.1|DYAK
OG0003187	LOC117902082|XP_034669066.1|DSUB	LOC6526834|XP_002087934.1|DYAK
OG0003188	LOC117897354|XP_034662025.1|DSUB	LOC6535519|XP_002096148.3|DYAK
OG0003189	LOC117895211|XP_034658593.1|DSUB	LOC6534769|XP_002095444.2|DYAK
OG0003190	LOC117891874|XP_034653531.1|DSUB	LOC6531257|XP_002092066.1|DYAK
OG0003191	LOC117895195|XP_034658567.1|DSUB	LOC6533906|XP_002094606.1|DYAK
OG0003192	LOC117894871|XP_034658026.1|DSUB	LOC6534071|XP_015050409.1|DYAK
OG0003193	LOC117900102|XP_034666213.1|DSUB	LOC6528141|XP_002089207.1|DYAK
OG0003194	LOC117894163|XP_034656955.1|DSUB	LOC6534132|XP_015050467.1|DYAK
OG0003195	LOC117898276|XP_034663422.1|DSUB	LOC6536307|XP_002096891.1|DYAK
OG0003196	LOC117894406|XP_034657309.1|DSUB	LOC6539313|XP_002086206.2|DYAK
OG0003197	LOC117895080|XP_034658361.1|DSUB	LOC6534124|XP_002094808.1|DYAK
OG0003198	LOC117902600|XP_034670001.1|DSUB	LOC6527051|XP_015053596.1|DYAK
OG0003199	LOC117894718|XP_034657793.1|DSUB	LOC6532207|XP_002092981.1|DYAK
OG0003200	LOC117890472|XP_034651224.1|DSUB	LOC6529084|XP_002090097.1|DYAK
OG0003201	LOC117891763|XP_034653277.1|DSUB	LOC6530330|XP_039228384.1|DYAK
OG0003202	LOC117895294|XP_034658739.1|DSUB	LOC6533408|XP_002094126.1|DYAK
OG0003203	LOC117890051|XP_034650562.1|DSUB	LOC6530471|XP_039229199.1|DYAK
OG0003204	LOC117899087|XP_034664754.1|DSUB	LOC6535960|XP_002096576.2|DYAK
OG0003205	LOC117890369|XP_034651055.1|DSUB	LOC6531913|XP_002092699.1|DYAK
OG0003206	LOC117891432|XP_034652795.1|DSUB	LOC6528752|XP_002089787.1|DYAK
OG0003207	LOC117896288|XP_034660393.1|DSUB	LOC6538093|XP_039231325.1|DYAK
OG0003208	LOC117894109|XP_034656878.1|DSUB	LOC6532514|XP_002093260.2|DYAK
OG0003209	LOC117891222|XP_034652458.1|DSUB	LOC6529354|XP_002090359.1|DYAK
OG0003210	LOC117899590|XP_034665599.1|DSUB	LOC6538557|XP_002099079.1|DYAK
