Orthogroup	DSUB.longest_only	DMEL.longest_only
OG0002957	LOC117891807|XP_034653380.1|DSUB	Egfr|NP_476759.1|DMEL
OG0002958	LOC117902653|XP_034670070.1|DSUB	CG18858|NP_652700.1|DMEL, CG31683|NP_001260626.1|DMEL
OG0002959	LOC117900523|XP_034666812.1|DSUB	CG10947|NP_610031.1|DMEL
OG0002960	LOC117893948|XP_034656629.1|DSUB	CG14984|NP_647844.2|DMEL
OG0002961	LOC117890698|XP_034651598.1|DSUB	conv|NP_610948.2|DMEL
OG0002962	LOC117901300|XP_034667896.1|DSUB	RtcB|NP_609965.1|DMEL
OG0002963	LOC117900543|XP_034666832.1|DSUB	Npc1a|NP_609357.2|DMEL
OG0002964	LOC117891769|XP_034653309.1|DSUB	CG18659|NP_665880.2|DMEL
OG0002965	LOC117900784|XP_034667156.1|DSUB	da|NP_001356956.1|DMEL
OG0002966	LOC117902492|XP_034669806.1|DSUB	Pez|NP_609013.1|DMEL
OG0002967	LOC117892946|XP_034655159.1|DSUB	Vti1a|NP_612053.1|DMEL
OG0002968	LOC117892947|XP_034655160.1|DSUB	RabX6|NP_001261219.1|DMEL
OG0002969	LOC117901941|XP_034668802.1|DSUB	tkv|NP_787990.1|DMEL
OG0002970	LOC117900625|XP_034666945.1|DSUB	wg|NP_523502.1|DMEL
OG0002971	LOC117901033|XP_034667525.1|DSUB	mus201|NP_001027230.1|DMEL
OG0002972	LOC117899323|XP_034665148.1|DSUB	CG14722|NP_650111.3|DMEL
OG0002973	LOC117892345|XP_034654434.1|DSUB	Ndg|NP_610575.1|DMEL
OG0002974	LOC117893185|XP_034655569.1|DSUB	MED30|NP_612046.1|DMEL
OG0002975	LOC117901829|XP_034668650.1|DSUB	erm|NP_001259891.2|DMEL
OG0002976	LOC117902751|XP_034671027.1|DSUB	CG2059|NP_572388.1|DMEL
OG0002977	LOC117890689|XP_034651567.1|DSUB	tou|NP_001097270.1|DMEL
OG0002978	LOC117890067|XP_034650600.1|DSUB	CG30172|NP_726402.1|DMEL
OG0002979	LOC117891776|XP_034653333.1|DSUB	Phax|NP_610456.4|DMEL
OG0002980	LOC117902563|XP_034669895.1|DSUB	CG3645|NP_608507.1|DMEL
OG0002981	LOC117901313|XP_034667914.1|DSUB	DIP-iota|NP_001097100.1|DMEL
OG0002982	LOC117900065|XP_034666160.1|DSUB	CG18095|NP_001188805.1|DMEL
OG0002984	LOC117895011|XP_034658252.1|DSUB	klar|NP_001261211.1|DMEL
OG0002985	LOC117902920|XP_034670385.1|DSUB	Ephrin|NP_651927.1|DMEL
OG0002986	LOC117902396|XP_034669613.1|DSUB	Cdk1|NP_476797.1|DMEL
OG0002987	LOC117901181|XP_034667725.1|DSUB	lace|NP_476614.1|DMEL
OG0002988	LOC117900116|XP_034666232.1|DSUB	ds|NP_523446.2|DMEL
OG0002989	LOC117893716|XP_034656295.1|DSUB	wls|NP_648445.1|DMEL
OG0002990	LOC117902682|XP_034670106.1|DSUB	CG42296|NP_652638.2|DMEL
OG0002991	LOC117889899|XP_034650301.1|DSUB	Sin3A|NP_001246282.1|DMEL
OG0002992	LOC117902406|XP_034669641.1|DSUB	dac|NP_723971.1|DMEL
OG0002993	LOC117894966|XP_034658191.1|DSUB	CG11342|NP_647896.1|DMEL
OG0002994	LOC117901698|XP_034668451.1|DSUB	TBCC|NP_722959.1|DMEL
OG0002995	LOC117901705|XP_034668465.1|DSUB	CG3436|NP_608501.1|DMEL
OG0002996	LOC117896759|XP_034661124.1|DSUB	Vps39|NP_650702.1|DMEL
OG0002997	LOC117900203|XP_034666405.1|DSUB	CG17896|NP_569845.2|DMEL
OG0002998	LOC117903464|XP_034671401.1|DSUB	PPP4R2r|NP_727427.1|DMEL
OG0002999	LOC117893777|XP_034656408.1|DSUB	CG14561|NP_649377.1|DMEL
OG0003000	LOC117897214|XP_034661814.1|DSUB	CG1105|NP_649688.1|DMEL
OG0003001	LOC117891217|XP_034652450.1|DSUB	sigmar|NP_726358.2|DMEL
OG0003002	LOC117895243|XP_034658645.1|DSUB	pix|NP_648272.1|DMEL
OG0003003	LOC117892251|XP_034654253.1|DSUB	CG4752|NP_611675.2|DMEL
OG0003004	LOC117898953|XP_034664578.1|DSUB	CG11403|NP_569898.1|DMEL
OG0003005	LOC117895623|XP_034659270.1|DSUB	Tip60|NP_572151.1|DMEL
OG0003006	LOC117896116|XP_034660062.1|DSUB	CG14881|NP_732137.1|DMEL
OG0003007	LOC117897424|XP_034662152.1|DSUB	TfIIFalpha|NP_524246.1|DMEL
OG0003008	LOC117897783|XP_034662723.1|DSUB	CG2150|NP_651892.1|DMEL
OG0003009	LOC117895471|XP_034659039.1|DSUB	Fie|NP_573393.1|DMEL
OG0003010	LOC117890684|XP_034651558.1|DSUB	qkr54B|NP_001261050.1|DMEL
OG0003011	LOC117891089|XP_034652160.1|DSUB	CG10384|NP_611673.3|DMEL
OG0003012	LOC117898776|XP_034664302.1|DSUB	Spn88Ea|NP_524954.2|DMEL
OG0003013	LOC117903797|XP_034672116.1|DSUB	Crag|NP_525080.3|DMEL
OG0003014	LOC117893906|XP_034656588.1|DSUB	Dsor1|NP_511098.1|DMEL
OG0003015	LOC117901426|XP_034668058.1|DSUB	disco|NP_523362.2|DMEL
OG0003016	LOC117893152|XP_034655503.1|DSUB	CG32137|NP_729935.1|DMEL
OG0003017	LOC117898031|XP_034663060.1|DSUB	CG17387|NP_649495.1|DMEL
OG0003018	LOC117899056|XP_034664714.1|DSUB	CG5934|NP_651552.1|DMEL
OG0003019	LOC117895663|XP_034659373.1|DSUB	CG6928|NP_648539.1|DMEL
OG0003020	LOC117899218|XP_034664982.1|DSUB	Art3|NP_650434.1|DMEL
OG0003021	LOC117897306|XP_034661949.1|DSUB	CG6184|NP_732443.4|DMEL
OG0003022	LOC117895059|XP_034658330.1|DSUB	CG43373|NP_001097622.2|DMEL
OG0003023	LOC117898727|XP_034664240.1|DSUB	Mur18B|NP_573364.1|DMEL
OG0003024	LOC117893462|XP_034655972.1|DSUB	DCTN1-p150|NP_524061.1|DMEL
OG0003025	LOC117898014|XP_034663033.1|DSUB	CG1124|NP_649509.1|DMEL
OG0003026	LOC117897500|XP_034662281.1|DSUB	CG2016|NP_001262270.1|DMEL
OG0003027	LOC117898525|XP_034663885.1|DSUB	CG10264|NP_650518.1|DMEL
OG0003028	LOC117893240|XP_034655690.1|DSUB	FMRFaR|NP_647758.1|DMEL
OG0003029	LOC117894721|XP_034657799.1|DSUB	mRpL17|NP_523870.2|DMEL
OG0003030	LOC117898233|XP_034663362.1|DSUB	CG14671|NP_649550.1|DMEL
OG0003031	LOC117898781|XP_034664311.1|DSUB	CG7914|NP_573359.1|DMEL
OG0003032	LOC117900634|XP_034666954.1|DSUB	Sbat|NP_722859.1|DMEL
OG0003033	LOC117895370|XP_034658847.1|DSUB	Membrin|NP_647960.1|DMEL
OG0003034	LOC117895977|XP_034659827.1|DSUB	mor|NP_524373.1|DMEL
OG0003035	LOC117898851|XP_034664419.1|DSUB	janA|NP_788762.1|DMEL
OG0003036	LOC117891014|XP_034652063.1|DSUB	CG7849|NP_610201.1|DMEL
OG0003037	LOC117893145|XP_034655496.1|DSUB	CG12301|NP_648781.1|DMEL
OG0003038	LOC117890382|XP_034651073.1|DSUB	DCTN3-p24|NP_652036.1|DMEL
OG0003039	LOC117901529|XP_034668205.1|DSUB	mre11|NP_523547.1|DMEL
OG0003040	LOC117894212|XP_034657018.1|DSUB	CG8336|NP_648338.1|DMEL
OG0003041	LOC117895228|XP_034658616.1|DSUB	CG32486|NP_647765.1|DMEL
OG0003042	LOC117895964|XP_034659810.1|DSUB	CG12268|NP_651197.1|DMEL
OG0003043	LOC117896590|XP_034660906.1|DSUB	Ho|NP_524321.1|DMEL
OG0003044	LOC117892405|XP_034654522.1|DSUB	Cirl|NP_001260807.1|DMEL
OG0003045	LOC117898752|XP_034664265.1|DSUB	Dak1|NP_651456.1|DMEL
OG0003046	LOC117899798|XP_034665971.1|DSUB	CG8927|NP_650527.2|DMEL
OG0003047	LOC117899801|XP_034665977.1|DSUB	Bin1|NP_524377.1|DMEL
OG0003048	LOC117891910|XP_034653623.1|DSUB	Rpn6|NP_725412.2|DMEL
OG0003049	LOC117899673|XP_034665752.1|DSUB	Gnmt|NP_650223.1|DMEL
OG0003050	LOC117897274|XP_034661893.1|DSUB	CG31323|NP_651467.1|DMEL
OG0003051	LOC117894052|XP_034656796.1|DSUB	rasp|NP_523898.1|DMEL
OG0003052	LOC117897420|XP_034662145.1|DSUB	Pak|NP_001262310.1|DMEL
OG0003053	LOC117897911|XP_034662880.1|DSUB	sgll|NP_731186.2|DMEL
OG0003054	LOC117897105|XP_034661641.1|DSUB	CG34384|NP_001246971.1|DMEL
OG0003055	LOC117899064|XP_034664721.1|DSUB	CG31145|NP_001356923.1|DMEL
OG0003056	LOC117893176|XP_034655555.1|DSUB	CG1440|NP_001285018.1|DMEL
OG0003057	LOC117891344|XP_034652658.1|DSUB	Rcd1|NP_001260963.1|DMEL
OG0003058	LOC117890267|XP_034650917.1|DSUB	mute|NP_001097352.1|DMEL
OG0003059	LOC117892203|XP_034654194.1|DSUB, LOC117892210|XP_034654205.1|DSUB	pcm|NP_001162796.1|DMEL
OG0003060	LOC117890372|XP_034651059.1|DSUB	CG5569|NP_611840.1|DMEL
OG0003061	LOC117903838|XP_034672182.1|DSUB	CG14270|NP_570063.1|DMEL
OG0003062	LOC117896197|XP_034660184.1|DSUB	Fancd2|NP_996246.1|DMEL
OG0003063	LOC117893129|XP_034655468.1|DSUB	Glg1|NP_001262163.1|DMEL
OG0003064	LOC117898604|XP_034664045.1|DSUB	CG14903|NP_650561.1|DMEL
OG0003065	LOC117900077|XP_034666172.1|DSUB	uex|NP_001104391.2|DMEL
OG0003066	LOC117899286|XP_034665086.1|DSUB	Dlc90F|NP_477356.1|DMEL
OG0003067	LOC117899420|XP_034665301.1|DSUB	CG17230|NP_650077.1|DMEL
OG0003068	LOC117896864|XP_034661284.1|DSUB	Fer3|NP_524322.1|DMEL
OG0003069	LOC117891736|XP_034653221.1|DSUB	CG10936|NP_611239.1|DMEL
OG0003070	LOC117901167|XP_034667710.1|DSUB	Mco1|NP_609287.3|DMEL
OG0003071	LOC117893497|XP_034656023.1|DSUB	CG7497|NP_648999.2|DMEL
OG0003072	LOC117898764|XP_034664285.1|DSUB	cry|NP_732407.1|DMEL
OG0003073	LOC117898767|XP_034664290.1|DSUB	vib|NP_001262726.1|DMEL
OG0003074	LOC117900945|XP_034667405.1|DSUB	Bub1|NP_608919.1|DMEL
OG0003075	LOC117899638|XP_034665687.1|DSUB	CG17698|NP_001036633.2|DMEL
OG0003076	LOC117893505|XP_034656034.1|DSUB	RecQ5|NP_729983.1|DMEL
OG0003077	LOC117898571|XP_034663949.1|DSUB	Rim|NP_001247163.1|DMEL
OG0003078	LOC117898036|XP_034663083.1|DSUB	Rbp|NP_001189227.1|DMEL
OG0003079	LOC117896837|XP_034661245.1|DSUB	Esyt2|NP_001247287.1|DMEL
OG0003080	LOC117897342|XP_034662007.1|DSUB	Fbxl7|NP_650512.1|DMEL
OG0003081	LOC117899780|XP_034665943.1|DSUB	CG4596|NP_650031.1|DMEL
OG0003082	LOC117898342|XP_034663563.1|DSUB	Usp8|NP_650948.2|DMEL
OG0003083	LOC117897847|XP_034662804.1|DSUB	boss|NP_542440.1|DMEL
OG0003084	LOC117897393|XP_034662095.1|DSUB	Alh|NP_001262332.1|DMEL
OG0003085	LOC117896447|XP_034660667.1|DSUB	Fer1|NP_001262334.1|DMEL
OG0003086	LOC117898834|XP_034664393.1|DSUB	SNF4Agamma|NP_732598.1|DMEL
OG0003087	LOC117895716|XP_034659460.1|DSUB	rols|NP_729778.1|DMEL
OG0003088	LOC117898718|XP_034664226.1|DSUB	Ubc6|NP_524230.2|DMEL
OG0003089	LOC117899549|XP_034665527.1|DSUB	trbd|NP_649931.1|DMEL
OG0003090	LOC117896017|XP_034659915.1|DSUB	Brd8|NP_651685.2|DMEL
OG0003091	LOC117897608|XP_034662462.1|DSUB	RpL3|NP_524316.1|DMEL
OG0003092	LOC117896453|XP_034660674.1|DSUB	CG5862|NP_650954.1|DMEL
OG0003093	LOC117890719|XP_034651651.1|DSUB	CG8468|NP_610940.1|DMEL
OG0003094	LOC117897966|XP_034662969.1|DSUB	MagR|NP_001259579.1|DMEL
OG0003095	LOC117896030|XP_034659933.1|DSUB	CG4872|NP_573173.2|DMEL
OG0003096	LOC117891661|XP_034653108.1|DSUB	CG8311|NP_611139.1|DMEL
OG0003097	LOC117896975|XP_034661420.1|DSUB	spdo|NP_733372.1|DMEL
OG0003098	LOC117900507|XP_034666795.1|DSUB	CG14817|NP_569953.1|DMEL
OG0003099	LOC117896109|XP_034660055.1|DSUB	Manf|NP_477445.1|DMEL
OG0003100	LOC117897317|XP_034661971.1|DSUB	CG11596|NP_726779.1|DMEL
OG0003101	LOC117898510|XP_034663854.1|DSUB	msps|NP_001247129.1|DMEL
OG0003102	LOC117897128|XP_034661672.1|DSUB	Kyat|NP_650121.1|DMEL
OG0003103	LOC117898341|XP_034663562.1|DSUB	Ranbp9|NP_650068.1|DMEL
OG0003104	LOC117894177|XP_034656973.1|DSUB	CNPYb|NP_649089.2|DMEL
OG0003105	LOC117900434|XP_034666698.1|DSUB	AANATL7|NP_570009.2|DMEL
OG0003106	LOC117889727|XP_034650040.1|DSUB	ppk29|NP_001097442.2|DMEL
OG0003107	LOC117903806|XP_034672131.1|DSUB	Nrd1|NP_572757.2|DMEL
OG0003108	LOC117890998|XP_034652037.1|DSUB	mei-41|NP_523369.2|DMEL
OG0003109	LOC117896259|XP_034660344.1|DSUB	Gbeta5|NP_572452.1|DMEL
OG0003110	LOC117892085|XP_034653966.1|DSUB	CG10321|NP_001261124.1|DMEL
OG0003111	LOC117898649|XP_034664114.1|DSUB	CG2247|NP_572735.1|DMEL
OG0003112	LOC117896106|XP_034660050.1|DSUB	SF2|NP_652611.1|DMEL
OG0003114	LOC117890529|XP_034651338.1|DSUB	CG6191|NP_001260958.1|DMEL
OG0003115	LOC117891741|XP_034653227.1|DSUB	CCHa1-R|NP_611241.2|DMEL
OG0003116	LOC117890968|XP_034651998.1|DSUB	CG34370|NP_001097404.2|DMEL
OG0003117	LOC117895313|XP_034658765.1|DSUB	CG14182|NP_649163.1|DMEL
OG0003118	LOC117895477|XP_034659045.1|DSUB	CG32085|NP_729732.1|DMEL
OG0003119	LOC117895479|XP_034659049.1|DSUB	RIOK1|NP_648489.1|DMEL
OG0003120	LOC117892170|XP_034654130.1|DSUB	CG42672|NP_726059.5|DMEL
OG0003121	LOC117900879|XP_034667301.1|DSUB	SmydA-4|NP_572675.1|DMEL
OG0003122	LOC117890273|XP_034650923.1|DSUB	CG13868|NP_001368955.1|DMEL
OG0003123	LOC117894062|XP_034656806.1|DSUB	26-29-p|NP_620470.1|DMEL
OG0003124	LOC117889996|XP_034650473.1|DSUB	CG42380|NP_001137736.1|DMEL
OG0003125	LOC117895838|XP_034659670.1|DSUB	nuf|NP_001246751.1|DMEL
OG0003126	LOC117891932|XP_034653658.1|DSUB	sona|NP_001137746.1|DMEL
OG0003127	LOC117891937|XP_034653671.1|DSUB	CG5532|NP_611826.1|DMEL
OG0003128	LOC117894812|XP_034657939.1|DSUB	CG44836|NP_730167.2|DMEL
OG0003129	LOC117891564|XP_034652974.1|DSUB	clu|NP_611095.1|DMEL
OG0003130	LOC117890931|XP_034651957.1|DSUB	CG8204|NP_611050.1|DMEL
OG0003131	LOC117892244|XP_034654247.1|DSUB	Nup62|NP_611120.1|DMEL
OG0003132	LOC117897932|XP_034662913.1|DSUB	CG5376|NP_651054.1|DMEL
OG0003133	LOC117889738|XP_034650053.1|DSUB	CG3253|NP_611886.1|DMEL
OG0003134	LOC117890460|XP_034651197.1|DSUB	Diap2|NP_477127.1|DMEL
OG0003135	LOC117894239|XP_034657051.1|DSUB	Ide|NP_524182.3|DMEL
OG0003136	LOC117894813|XP_034657940.1|DSUB	tey|NP_001137981.1|DMEL
OG0003137	LOC117891395|XP_034652728.1|DSUB	CG12384|NP_610676.2|DMEL
OG0003138	LOC117891156|XP_034652305.1|DSUB	gek|NP_523837.2|DMEL
OG0003139	LOC117895764|XP_034659529.1|DSUB	CG7407|NP_649364.1|DMEL
OG0003140	LOC117890578|XP_034651406.1|DSUB	Toll-7|NP_523797.1|DMEL
OG0003141	LOC117890407|XP_034651109.1|DSUB	CG8841|NP_610760.1|DMEL
OG0003142	LOC117891250|XP_034652490.1|DSUB	cg|NP_001097306.2|DMEL
OG0003143	LOC117894053|XP_034656797.1|DSUB	Asciz|NP_647776.1|DMEL
OG0003144	LOC117892655|XP_034654913.1|DSUB	par-1|NP_995894.2|DMEL
OG0003145	LOC117891922|XP_034653637.1|DSUB	Eaf|NP_610273.1|DMEL
OG0003146	LOC117892527|XP_034654716.1|DSUB	ADD1|NP_725094.1|DMEL
OG0003147	LOC117893048|XP_034655316.1|DSUB	CG17839|NP_996085.2|DMEL
OG0003148	LOC117894691|XP_034657760.1|DSUB	Rbbp5|NP_649209.1|DMEL
OG0003149	LOC117894380|XP_034657279.1|DSUB	Ocrl|NP_569962.2|DMEL
OG0003150	LOC117891743|XP_034653229.1|DSUB	Slik|NP_726441.1|DMEL
OG0003151	LOC117899960|XP_034666006.1|DSUB	Coq3|NP_610092.2|DMEL
OG0003152	LOC117891333|XP_034652644.1|DSUB	icln|NP_611237.2|DMEL
OG0003153	LOC117891503|XP_034652884.1|DSUB	GPHR|NP_611016.2|DMEL
OG0003154	LOC117898973|XP_034664605.1|DSUB	spn-E|NP_476741.1|DMEL
OG0003155	LOC117891977|XP_034653743.1|DSUB	CG9143|NP_611467.1|DMEL
OG0003156	LOC117890889|XP_034651873.1|DSUB	l_2_k09913|NP_611751.1|DMEL
OG0003157	LOC117901657|XP_034668387.1|DSUB	gkt|NP_523465.2|DMEL
OG0003158	LOC117891293|XP_034652589.1|DSUB	Hacl|NP_611460.1|DMEL
OG0003159	LOC117890636|XP_034651474.1|DSUB	EndoB|NP_611410.1|DMEL
OG0003160	LOC117890112|XP_034650672.1|DSUB	CG11275|NP_611649.1|DMEL
OG0003161	LOC117890008|XP_034650496.1|DSUB	CG12343|NP_610617.1|DMEL
OG0003162	LOC117892406|XP_034654524.1|DSUB	Vps25|NP_610398.1|DMEL
OG0003163	LOC117895150|XP_034658478.1|DSUB	ND-ACP|NP_001261250.1|DMEL
OG0003164	LOC117891370|XP_034652698.1|DSUB	l_2_k09848|NP_610200.1|DMEL
OG0003165	LOC117892116|XP_034654025.1|DSUB	Ehbp1|NP_995865.2|DMEL
OG0003166	LOC117891124|XP_034652220.1|DSUB	CG9304|NP_611624.3|DMEL
OG0003167	LOC117892155|XP_034654099.1|DSUB	ena|NP_001137709.1|DMEL
OG0003168	LOC117896227|XP_034660254.1|DSUB	Nmdmc|NP_476929.1|DMEL
OG0003169	LOC117901812|XP_034668617.1|DSUB	CG2608|NP_610042.1|DMEL
OG0003170	LOC117892114|XP_034654021.1|DSUB	RhoGEF2|NP_477317.1|DMEL
OG0003171	LOC117890153|XP_034650734.1|DSUB	CG11474|NP_611634.1|DMEL
OG0003172	LOC117898775|XP_034664299.1|DSUB	CG42542|NP_001163614.1|DMEL
OG0003173	LOC117897642|XP_034662509.1|DSUB	Prosbeta7|NP_649529.1|DMEL
OG0003174	LOC117896489|XP_034660720.1|DSUB	AP-1mu|NP_649906.1|DMEL
OG0003175	LOC117891578|XP_034652993.1|DSUB	mrj|NP_725545.2|DMEL
OG0003176	LOC117900052|XP_034666139.1|DSUB	Uch|NP_476940.1|DMEL
OG0003177	LOC117890148|XP_034650728.1|DSUB	Tim10|NP_611606.1|DMEL
OG0003178	LOC117889990|XP_034650465.1|DSUB	NC2alpha|NP_611601.2|DMEL
OG0003179	LOC117890144|XP_034650724.1|DSUB	Tbp|NP_523805.1|DMEL
OG0003180	LOC117892193|XP_034654175.1|DSUB	S2P|NP_610705.1|DMEL
OG0003181	LOC117891348|XP_034652669.1|DSUB	CG13016|NP_610929.2|DMEL
OG0003182	LOC117890271|XP_034650921.1|DSUB	CG11200|NP_611471.1|DMEL
OG0003183	LOC117890832|XP_034651805.1|DSUB	drk|NP_476858.1|DMEL
OG0003184	LOC117894603|XP_034657645.1|DSUB	Bmcp|NP_648501.1|DMEL
OG0003185	LOC117891794|XP_034653357.1|DSUB	Dp|NP_477039.1|DMEL
OG0003186	LOC117891640|XP_034653076.1|DSUB	CG30259|NP_611708.2|DMEL
OG0003187	LOC117902082|XP_034669066.1|DSUB	CG15435|NP_608838.1|DMEL
OG0003188	LOC117897354|XP_034662025.1|DSUB	Ssdp|NP_001262698.1|DMEL
OG0003189	LOC117895211|XP_034658593.1|DSUB	ND-39|NP_649234.1|DMEL
OG0003190	LOC117891874|XP_034653531.1|DSUB	Ns2|NP_611232.1|DMEL
OG0003191	LOC117895195|XP_034658567.1|DSUB	Pmm2|NP_648589.1|DMEL
OG0003192	LOC117894871|XP_034658026.1|DSUB	Hsc70Cb|NP_001189103.1|DMEL
OG0003193	LOC117900102|XP_034666213.1|DSUB	Lam|NP_476616.1|DMEL
OG0003194	LOC117894163|XP_034656955.1|DSUB	bmm|NP_001163445.1|DMEL
OG0003195	LOC117898276|XP_034663422.1|DSUB	Sf3b5|NP_652189.1|DMEL
OG0003196	LOC117894406|XP_034657309.1|DSUB	Mtr3|NP_649157.1|DMEL
OG0003197	LOC117895080|XP_034658361.1|DSUB	ome|NP_001097606.1|DMEL
OG0003198	LOC117902600|XP_034670001.1|DSUB	cort|NP_523494.1|DMEL
OG0003199	LOC117894718|XP_034657793.1|DSUB	mthl14|NP_728509.1|DMEL
OG0003200	LOC117890472|XP_034651224.1|DSUB	SCAP|NP_788277.1|DMEL
OG0003201	LOC117891763|XP_034653277.1|DSUB	Prosap|NP_610925.3|DMEL
OG0003202	LOC117895294|XP_034658739.1|DSUB	mus301|NP_648178.1|DMEL
OG0003203	LOC117890051|XP_034650562.1|DSUB	aPKC|NP_001260984.1|DMEL
OG0003204	LOC117899087|XP_034664754.1|DSUB	InR|NP_001138093.1|DMEL
OG0003205	LOC117890369|XP_034651055.1|DSUB	Mtpbeta|NP_477378.1|DMEL
OG0003206	LOC117891432|XP_034652795.1|DSUB	l_2_k10201|NP_788296.1|DMEL
OG0003207	LOC117896288|XP_034660393.1|DSUB	Ctl2|NP_651670.1|DMEL
OG0003208	LOC117894109|XP_034656878.1|DSUB	vsg|NP_001261646.1|DMEL
OG0003209	LOC117891222|XP_034652458.1|DSUB	LTV1|NP_610620.1|DMEL
OG0003210	LOC117899590|XP_034665599.1|DSUB	Nup37|NP_651360.1|DMEL
OG0003211	LOC117891512|XP_034652897.1|DSUB	CG7544|NP_611015.1|DMEL
OG0003212	LOC117899096|XP_034664764.1|DSUB	MBD-R2|NP_731688.2|DMEL
OG0003213	LOC117890024|XP_034650529.1|DSUB	CG8435|NP_611092.2|DMEL
OG0003214	LOC117891819|XP_034653439.1|DSUB	cora|NP_523791.2|DMEL
OG0003215	LOC117892647|XP_034654893.1|DSUB	Fkbp12|NP_523792.2|DMEL
OG0003216	LOC117890185|XP_034650780.1|DSUB	CG8740|NP_001137621.1|DMEL
OG0003217	LOC117891400|XP_034652734.1|DSUB	CSN7|NP_610379.2|DMEL
OG0003218	LOC117894070|XP_034656814.1|DSUB	CG14186|NP_649174.1|DMEL
OG0003219	LOC117894868|XP_034658019.1|DSUB	Neurl4|NP_648688.2|DMEL
OG0003220	LOC117900559|XP_034666856.1|DSUB	CG10383|NP_609896.1|DMEL
OG0003221	LOC117899627|XP_034665676.1|DSUB	CG8915|NP_573208.1|DMEL
OG0003222	LOC117892687|XP_034654989.1|DSUB	CG2121|NP_001137618.1|DMEL
OG0003223	LOC117891378|XP_034652705.1|DSUB	CG8321|NP_610720.1|DMEL
OG0003224	LOC117890505|XP_034651291.1|DSUB	Hsf|NP_001036555.1|DMEL
OG0003225	LOC117900735|XP_034667101.1|DSUB	spag4|NP_609510.2|DMEL
OG0003226	LOC117892026|XP_034653814.1|DSUB	lola|NP_788313.1|DMEL
OG0003227	LOC117903038|XP_034670659.1|DSUB	CG14050|NP_569998.1|DMEL
OG0003228	LOC117903221|XP_034671012.1|DSUB, LOC117903227|XP_034671017.1|DSUB, LOC117898659|XP_034664125.1|DSUB	CG4951|NP_001097950.1|DMEL
OG0003229	LOC117894093|XP_034656858.1|DSUB, LOC117894094|XP_034656859.1|DSUB	CG5969|NP_788549.1|DMEL
OG0003231	LOC117894356|XP_034657237.1|DSUB, LOC117894354|XP_034657235.1|DSUB	CG16985|NP_647730.1|DMEL
OG0003232	LOC117896479|XP_034660710.1|DSUB	CG34425|NP_001097683.1|DMEL
OG0003233	LOC117891115|XP_034652210.1|DSUB, LOC117891114|XP_034652208.1|DSUB	CG13204|NP_610678.1|DMEL
OG0003234	LOC117892449|XP_034654585.1|DSUB, LOC117892448|XP_034654584.1|DSUB	sut4|NP_523675.1|DMEL
OG0003235	LOC117899757|XP_034665900.1|DSUB, LOC117899693|XP_034665788.1|DSUB	cav|NP_524477.3|DMEL
OG0003236	LOC117895342|XP_034658810.1|DSUB, LOC117893622|XP_034656190.1|DSUB	CG32301|NP_728724.2|DMEL, CG32305|NP_728725.2|DMEL
OG0003238	LOC117901393|XP_034668018.1|DSUB, LOC117896262|XP_034660343.1|DSUB, LOC117889800|XP_034650167.1|DSUB	tbrd-3|NP_726307.1|DMEL
OG0003239	LOC117895854|XP_034659715.1|DSUB	CG31773|NP_722953.1|DMEL
OG0003240	LOC117893676|XP_034656255.1|DSUB	CG4988|NP_609514.1|DMEL, CG32444|NP_730670.1|DMEL
OG0003242	LOC117891471|XP_034652844.1|DSUB	Crtp|NP_524736.1|DMEL
OG0003243	LOC117897465|XP_034662203.1|DSUB	CG31008|NP_733411.1|DMEL, CG31007|NP_733412.2|DMEL
OG0003244	LOC117896938|XP_034661371.1|DSUB	CG31296|NP_732044.2|DMEL
OG0003247	LOC117897341|XP_034662006.1|DSUB, LOC117899112|XP_034664791.1|DSUB	CG42870|NP_001189265.2|DMEL
OG0003250	LOC117899035|XP_034664684.1|DSUB	CG5382|NP_732721.1|DMEL
OG0003251	LOC117896901|XP_034661327.1|DSUB	Spag1|NP_651514.1|DMEL
OG0003252	LOC117897849|XP_034662808.1|DSUB	btn|NP_732768.1|DMEL
OG0003253	LOC117898007|XP_034663027.1|DSUB	CG5608|NP_650208.1|DMEL
OG0003254	LOC117897374|XP_034662064.1|DSUB	MAGE|NP_649702.2|DMEL
OG0003255	LOC117896813|XP_034661209.1|DSUB	CG1750|NP_651857.2|DMEL
OG0003256	LOC117897565|XP_034662397.1|DSUB	bigmax|NP_651556.2|DMEL
OG0003257	LOC117903743|XP_034671999.1|DSUB	dlg1|NP_001162718.1|DMEL
OG0003258	LOC117892333|XP_034654380.1|DSUB	CG1532|NP_608420.1|DMEL
OG0003259	LOC117903772|XP_034672078.1|DSUB	CG42346|NP_001036306.3|DMEL
OG0003260	LOC117896818|XP_034661257.1|DSUB	CG9915|NP_001097000.1|DMEL
OG0003261	LOC117899010|XP_034664657.1|DSUB	Syt14|NP_001262249.1|DMEL
OG0003262	LOC117896185|XP_034660163.1|DSUB	SF1|NP_524654.2|DMEL
OG0003263	LOC117897067|XP_034661565.1|DSUB	CCT2|NP_572524.1|DMEL
OG0003264	LOC117900954|XP_034667420.1|DSUB	CG14621|NP_608458.1|DMEL
OG0003265	LOC117900669|XP_034667005.1|DSUB, LOC117901292|XP_034667878.1|DSUB	Orc5|NP_477132.1|DMEL
OG0003266	LOC117900251|XP_034666441.1|DSUB	Cpr|NP_477158.1|DMEL
