Orthogroup	DSUB.longest_only	DSER.longest_only
OG0002769	LOC117890278|XP_034650930.1|DSUB	LOC110180015|XP_020803270.1|DSER
OG0002770	LOC117901129|XP_034667658.1|DSUB	LOC110182682|XP_020806433.1|DSER, LOC110180304|XP_020803618.1|DSER
OG0002771	LOC117894019|XP_034656748.1|DSUB	LOC110190505|XP_020816682.1|DSER
OG0002772	LOC117895050|XP_034658319.1|DSUB	LOC110190476|XP_020816645.1|DSER
OG0002773	LOC117891171|XP_034652384.1|DSUB	LOC110188988|XP_020814596.1|DSER, LOC110176383|XP_020798373.1|DSER
OG0002774	LOC117891444|XP_034652812.1|DSUB	LOC110189595|XP_020815385.1|DSER
OG0002775	LOC117893994|XP_034656696.1|DSUB	LOC110190162|XP_020816157.1|DSER
OG0002776	LOC117895505|XP_034659094.1|DSUB	LOC110190494|XP_020816668.1|DSER
OG0002777	LOC117892995|XP_034655240.1|DSUB	LOC110183606|XP_020807581.1|DSER
OG0002778	LOC117892993|XP_034655236.1|DSUB	LOC110183604|XP_020807579.1|DSER
OG0002779	LOC117893289|XP_034655749.1|DSUB	LOC110190815|XP_020817125.1|DSER
OG0002780	LOC117897398|XP_034662108.1|DSUB	LOC110177160|XP_020799404.1|DSER
OG0002781	LOC117891352|XP_034652674.1|DSUB	LOC110189377|XP_020815083.1|DSER
OG0002782	LOC117894254|XP_034657098.1|DSUB	LOC110190407|XP_020816532.1|DSER
OG0002783	LOC117893088|XP_034655404.1|DSUB	LOC110184240|XP_020808355.1|DSER, LOC110177560|XP_020799992.1|DSER
OG0002784	LOC117891051|XP_034652115.1|DSUB	LOC110178510|XP_020801319.1|DSER
OG0002785	LOC117893093|XP_034655413.1|DSUB	LOC110188512|XP_020813926.1|DSER
OG0002786	LOC117893851|XP_034656510.1|DSUB	LOC110183590|XP_020807561.1|DSER
OG0002787	LOC117893062|XP_034655354.1|DSUB	LOC110178764|XP_020801661.1|DSER
OG0002788	LOC117893064|XP_034655362.1|DSUB	LOC110178765|XP_020801662.1|DSER
OG0002789	LOC117893642|XP_034656220.1|DSUB	LOC110190156|XP_020816151.1|DSER
OG0002790	LOC117894372|XP_034657266.1|DSUB	LOC110178677|XP_020801538.1|DSER
OG0002791	LOC117894048|XP_034656792.1|DSUB	LOC110185239|XP_020809634.1|DSER
OG0002792	LOC117891501|XP_034652882.1|DSUB	LOC110189286|XP_020814970.1|DSER
OG0002793	LOC117895216|XP_034658598.1|DSUB	LOC110190767|XP_020817056.1|DSER
OG0002794	LOC117894564|XP_034657578.1|DSUB	LOC110176225|XP_020798166.1|DSER
OG0002795	LOC117895024|XP_034658283.1|DSUB	LOC110184709|XP_020808985.1|DSER
OG0002796	LOC117895506|XP_034659096.1|DSUB	LOC110190483|XP_020816654.1|DSER
OG0002797	LOC117894379|XP_034657275.1|DSUB	LOC110178602|XP_020801446.1|DSER
OG0002798	LOC117900569|XP_034666867.1|DSUB	LOC110187506|XP_020812558.1|DSER
OG0002799	LOC117894183|XP_034656987.1|DSUB	LOC110178618|XP_020801462.1|DSER
OG0002800	LOC117894032|XP_034656762.1|DSUB	LOC110183566|XP_020807531.1|DSER
OG0002801	LOC117890919|XP_034651938.1|DSUB	LOC110182804|XP_020806600.1|DSER
OG0002802	LOC117892049|XP_034653868.1|DSUB	LOC110178263|XP_020800991.1|DSER
OG0002803	LOC117900421|XP_034666673.1|DSUB	LOC110176882|XP_020799018.1|DSER
OG0002804	LOC117891733|XP_034653217.1|DSUB	LOC110179841|XP_020803111.1|DSER
OG0002805	LOC117890180|XP_034650769.1|DSUB	LOC110176912|XP_020799061.1|DSER
OG0002806	LOC117896816|XP_034661212.1|DSUB, LOC117894050|XP_034656794.1|DSUB	LOC110185240|XP_020809635.1|DSER
OG0002807	LOC117891439|XP_034652806.1|DSUB	LOC110181043|XP_020804379.1|DSER, LOC110179914|XP_020803175.1|DSER, LOC110176369|XP_020798354.1|DSER
OG0002808	LOC117892501|XP_034654669.1|DSUB	LOC110191615|XP_020818163.1|DSER
OG0002809	LOC117895545|XP_034659139.1|DSUB	LOC110176215|XP_020798150.1|DSER
OG0002810	LOC117895287|XP_034658717.1|DSUB	LOC110178591|XP_020801431.1|DSER
OG0002811	LOC117895000|XP_034658238.1|DSUB	LOC110178897|XP_020801832.1|DSER
OG0002812	LOC117891101|XP_034652177.1|DSUB	LOC110189249|XP_020814912.1|DSER
OG0002813	LOC117892466|XP_034654609.1|DSUB	LOC110178442|XP_020801233.1|DSER
OG0002814	LOC117891761|XP_034653267.1|DSUB	LOC110189650|XP_020815455.1|DSER
OG0002815	LOC117890249|XP_034650886.1|DSUB	LOC110180029|XP_020803295.1|DSER
OG0002816	LOC117890047|XP_034650558.1|DSUB	LOC110178477|XP_020801278.1|DSER
OG0002817	LOC117892001|XP_034653780.1|DSUB	LOC110189530|XP_020815320.1|DSER
OG0002818	LOC117891674|XP_034653136.1|DSUB, LOC117891677|XP_034653143.1|DSUB	LOC110178000|XP_020800660.1|DSER
OG0002819	LOC117894616|XP_034657661.1|DSUB	LOC110183693|XP_020807691.1|DSER
OG0002820	LOC117894625|XP_034657682.1|DSUB	LOC110185273|XP_020809679.1|DSER
OG0002821	LOC117894298|XP_034657153.1|DSUB	LOC110177479|XP_020799881.1|DSER
OG0002822	LOC117891234|XP_034652471.1|DSUB	LOC110189408|XP_020815123.1|DSER
OG0002823	LOC117890054|XP_034650576.1|DSUB	LOC110191584|XP_020818128.1|DSER
OG0002824	LOC117892752|XP_034655067.1|DSUB	LOC110176841|XP_020798956.1|DSER
OG0002825	LOC117892996|XP_034655242.1|DSUB	LOC110190329|XP_020816383.1|DSER
OG0002826	LOC117890242|XP_034650879.1|DSUB	LOC110178493|XP_020801300.1|DSER
OG0002827	LOC117902925|XP_034670397.1|DSUB	LOC110185408|XP_020809874.1|DSER
OG0002828	LOC117890556|XP_034651378.1|DSUB	LOC110179368|XP_020802542.1|DSER
OG0002829	LOC117890216|XP_034650845.1|DSUB	LOC110180010|XP_020803261.1|DSER
OG0002830	LOC117892704|XP_034655007.1|DSUB	LOC110189748|XP_020815611.1|DSER
OG0002831	LOC117901978|XP_034668872.1|DSUB	LOC110182743|XP_020806503.1|DSER
OG0002832	LOC117902414|XP_034669648.1|DSUB	LOC110183891|XP_020807895.1|DSER
OG0002833	LOC117891956|XP_034653706.1|DSUB	LOC110184097|XP_020808142.1|DSER
OG0002834	LOC117889891|XP_034650293.1|DSUB	LOC110191522|XP_020818050.1|DSER
OG0002835	LOC117892150|XP_034654087.1|DSUB	LOC110180035|XP_020803302.1|DSER
OG0002836	LOC117891772|XP_034653320.1|DSUB	LOC110191704|XP_020818279.1|DSER, LOC110188977|XP_020814585.1|DSER
OG0002837	LOC117891859|XP_034653512.1|DSUB	LOC110191589|XP_020818133.1|DSER
OG0002838	LOC117889914|XP_034650331.1|DSUB	LOC110176247|XP_020798209.1|DSER
OG0002839	LOC117892722|XP_034655032.1|DSUB	LOC110191728|XP_020818310.1|DSER
OG0002840	LOC117901825|XP_034668644.1|DSUB	LOC110183024|XP_020806870.1|DSER, LOC110180606|XP_020803951.1|DSER
OG0002841	LOC117902374|XP_034669582.1|DSUB	LOC110176862|XP_020798995.1|DSER
OG0002842	LOC117900665|XP_034666998.1|DSUB	LOC110185587|XP_020810178.1|DSER
OG0002843	LOC117890977|XP_034652007.1|DSUB	LOC110191583|XP_020818124.1|DSER
OG0002844	LOC117894099|XP_034656864.1|DSUB	LOC110176219|XP_020798155.1|DSER
OG0002845	LOC117902223|XP_034669347.1|DSUB	LOC110182337|XP_020806028.1|DSER
OG0002846	LOC117890422|XP_034651133.1|DSUB	LOC110182942|XP_020806784.1|DSER
OG0002847	LOC117902220|XP_034669344.1|DSUB	LOC110182333|XP_020806023.1|DSER
OG0002848	LOC117900486|XP_034666762.1|DSUB	LOC110178091|XP_020800754.1|DSER
OG0002849	LOC117901717|XP_034668484.1|DSUB	LOC110185851|XP_020810518.1|DSER
OG0002850	LOC117902099|XP_034669093.1|DSUB	LOC110185659|XP_020810277.1|DSER
OG0002851	LOC117902165|XP_034669194.1|DSUB	LOC110183389|XP_020807315.1|DSER
OG0002852	LOC117891585|XP_034653004.1|DSUB	LOC110179312|XP_020802457.1|DSER
OG0002853	LOC117902047|XP_034669004.1|DSUB	LOC110185653|XP_020810269.1|DSER
OG0002854	LOC117900278|XP_034666481.1|DSUB	LOC110176817|XP_020798918.1|DSER
OG0002855	LOC117899971|XP_034666020.1|DSUB	LOC110185677|XP_020810303.1|DSER
OG0002856	LOC117900193|XP_034666334.1|DSUB	LOC110185544|XP_020810109.1|DSER
OG0002857	LOC117900276|XP_034666476.1|DSUB	LOC110185036|XP_020809346.1|DSER
OG0002858	LOC117902168|XP_034669198.1|DSUB	LOC110187381|XP_020812428.1|DSER, LOC110177660|XP_020800132.1|DSER
OG0002859	LOC117900056|XP_034666148.1|DSUB	LOC110182340|XP_020806037.1|DSER
OG0002860	LOC117900526|XP_034666816.1|DSUB	LOC110186021|XP_020810715.1|DSER
OG0002861	LOC117901054|XP_034667557.1|DSUB	LOC110183486|XP_020807425.1|DSER
OG0002862	LOC117901621|XP_034668340.1|DSUB	LOC110186104|XP_020810807.1|DSER
OG0002863	LOC117902523|XP_034669841.1|DSUB	LOC110177044|XP_020799220.1|DSER
OG0002864	LOC117902525|XP_034669843.1|DSUB	LOC110176899|XP_020799045.1|DSER
OG0002865	LOC117892219|XP_034654211.1|DSUB	LOC110189461|XP_020815195.1|DSER
OG0002866	LOC117895296|XP_034658742.1|DSUB	LOC110189083|XP_020814713.1|DSER
OG0002867	LOC117902422|XP_034669672.1|DSUB	LOC110185862|XP_020810529.1|DSER
OG0002868	LOC117900208|XP_034666377.1|DSUB	LOC110178435|XP_020801230.1|DSER, LOC110182274|XP_020805951.1|DSER
OG0002869	LOC117900234|XP_034666411.1|DSUB	LOC110182284|XP_020805961.1|DSER, LOC110178433|XP_020801227.1|DSER
OG0002871	LOC117902023|XP_034668973.1|DSUB	LOC110183198|XP_020807067.1|DSER
OG0002872	LOC117900311|XP_034666522.1|DSUB	LOC110177874|XP_020800490.1|DSER
OG0002873	LOC117902157|XP_034669187.1|DSUB	LOC110178704|XP_020801564.1|DSER
OG0002874	LOC117901732|XP_034668505.1|DSUB	LOC110178323|XP_020801092.1|DSER
OG0002875	LOC117901493|XP_034668152.1|DSUB	LOC110185720|XP_020810358.1|DSER
OG0002876	LOC117899153|XP_034664857.1|DSUB	LOC110176118|XP_020798014.1|DSER
OG0002877	LOC117901852|XP_034668694.1|DSUB	LOC110179882|XP_020803142.1|DSER, LOC110187499|XP_020812551.1|DSER
OG0002878	LOC117900938|XP_034667395.1|DSUB	LOC110178184|XP_020800876.1|DSER
OG0002879	LOC117893169|XP_034655538.1|DSUB	LOC110183707|XP_020807712.1|DSER
OG0002880	LOC117903347|XP_034671188.1|DSUB	LOC110179487|XP_020802720.1|DSER
OG0002881	LOC117901958|XP_034668829.1|DSUB	LOC110178125|XP_020800806.1|DSER
OG0002882	LOC117891364|XP_034652690.1|DSUB	LOC110176960|XP_020799129.1|DSER
OG0002883	LOC117901709|XP_034668471.1|DSUB	LOC110187502|XP_020812554.1|DSER
OG0002884	LOC117900812|XP_034667194.1|DSUB	LOC110182325|XP_020806016.1|DSER
OG0002885	LOC117895226|XP_034658613.1|DSUB	LOC110185318|XP_020809742.1|DSER
OG0002886	LOC117900379|XP_034666622.1|DSUB	LOC110182230|XP_020805914.1|DSER, LOC110181291|XP_020804671.1|DSER
OG0002887	LOC117900381|XP_034666623.1|DSUB	LOC110181292|XP_020804672.1|DSER
OG0002888	LOC117902029|XP_034668980.1|DSUB	LOC110186039|XP_020810735.1|DSER
OG0002889	LOC117894139|XP_034656924.1|DSUB	LOC110189068|XP_020814697.1|DSER
OG0002890	LOC117902156|XP_034669185.1|DSUB	LOC110178702|XP_020801561.1|DSER, LOC110181338|XP_020804715.1|DSER, LOC110181395|XP_020804789.1|DSER
OG0002891	LOC117901097|XP_034667616.1|DSUB	LOC110187343|XP_020812390.1|DSER
OG0002892	LOC117902134|XP_034669154.1|DSUB	LOC110183963|XP_020807978.1|DSER, LOC110179938|XP_020803195.1|DSER
OG0002893	LOC117901564|XP_034668252.1|DSUB	LOC110179927|XP_020803184.1|DSER
OG0002894	LOC117895054|XP_034658322.1|DSUB	LOC110190679|XP_020816944.1|DSER
OG0002895	LOC117891645|XP_034653083.1|DSUB	LOC110184070|XP_020808109.1|DSER
OG0002896	LOC117900046|XP_034666124.1|DSUB	LOC110185054|XP_020809380.1|DSER
OG0002897	LOC117901674|XP_034668407.1|DSUB	LOC110181466|XP_020804873.1|DSER
OG0002898	LOC117902275|XP_034669432.1|DSUB	LOC110176869|XP_020799004.1|DSER
OG0002899	LOC117900086|XP_034666185.1|DSUB	LOC110178206|XP_020800901.1|DSER
OG0002900	LOC117900202|XP_034666355.1|DSUB	LOC110178115|XP_020800788.1|DSER
OG0002901	LOC117901594|XP_034668297.1|DSUB	LOC110177043|XP_020799219.1|DSER
OG0002902	LOC117901597|XP_034668301.1|DSUB	LOC110176845|XP_020798965.1|DSER
OG0002903	LOC117900131|XP_034666248.1|DSUB	LOC110185553|XP_020810130.1|DSER
OG0002904	LOC117895648|XP_034659322.1|DSUB	LOC110177468|XP_020799865.1|DSER
OG0002905	LOC117901423|XP_034668051.1|DSUB	LOC110185550|XP_020810127.1|DSER
OG0002906	LOC117901429|XP_034668063.1|DSUB	LOC110180589|XP_020803940.1|DSER
OG0002907	LOC117901430|XP_034668064.1|DSUB	LOC110182735|XP_020806495.1|DSER, LOC110180588|XP_020803939.1|DSER
OG0002908	LOC117892463|XP_034654604.1|DSUB	LOC110179234|XP_020802347.1|DSER
OG0002909	LOC117889704|XP_034650014.1|DSUB	LOC110184061|XP_020808097.1|DSER
OG0002910	LOC117900603|XP_034666906.1|DSUB	LOC110185004|XP_020809321.1|DSER
OG0002911	LOC117891969|XP_034653734.1|DSUB	LOC110184100|XP_020808146.1|DSER
OG0002912	LOC117903876|XP_034672257.1|DSUB	LOC110179543|XP_020802782.1|DSER
OG0002913	LOC117890784|XP_034651747.1|DSUB	LOC110177260|XP_020799573.1|DSER
OG0002914	LOC117901628|XP_034668348.1|DSUB	LOC110185714|XP_020810350.1|DSER
OG0002915	LOC117902409|XP_034669643.1|DSUB	LOC110187263|XP_020812310.1|DSER
OG0002916	LOC117900719|XP_034667073.1|DSUB	LOC110179153|XP_020802202.1|DSER
OG0002917	LOC117892241|XP_034654242.1|DSUB	LOC110181506|XP_020804939.1|DSER
OG0002918	LOC117891003|XP_034652051.1|DSUB	LOC110182404|XP_020806105.1|DSER
OG0002919	LOC117890235|XP_034650865.1|DSUB	LOC110189436|XP_020815166.1|DSER
OG0002920	LOC117902063|XP_034669027.1|DSUB	LOC110181211|XP_020804552.1|DSER
OG0002921	LOC117900556|XP_034666851.1|DSUB	LOC110184887|XP_020809192.1|DSER
OG0002922	LOC117900682|XP_034667019.1|DSUB	LOC110184970|XP_020809277.1|DSER
OG0002923	LOC117902724|XP_034670181.1|DSUB	LOC110184989|XP_020809300.1|DSER
OG0002924	LOC117900681|XP_034667018.1|DSUB	LOC110184963|XP_020809270.1|DSER
OG0002925	LOC117891441|XP_034652808.1|DSUB	LOC110177795|XP_020800343.1|DSER, LOC110178431|XP_020801228.1|DSER
OG0002926	LOC117900838|XP_034667241.1|DSUB	LOC110182369|XP_020806069.1|DSER
OG0002927	LOC117902226|XP_034669350.1|DSUB	LOC110182318|XP_020806007.1|DSER
OG0002928	LOC117901649|XP_034668377.1|DSUB	LOC110181194|XP_020804535.1|DSER
OG0002929	LOC117902478|XP_034669779.1|DSUB	LOC110187597|XP_020812649.1|DSER
OG0002930	LOC117901695|XP_034668449.1|DSUB	LOC110176988|XP_020799156.1|DSER
OG0002931	LOC117899963|XP_034666009.1|DSUB	LOC110185645|XP_020810262.1|DSER
OG0002932	LOC117892346|XP_034654436.1|DSUB	LOC110178288|XP_020801018.1|DSER
OG0002933	LOC117891669|XP_034653126.1|DSUB	LOC110188989|XP_020814597.1|DSER
OG0002934	LOC117892021|XP_034653808.1|DSUB	LOC110176374|XP_020798360.1|DSER, LOC110188950|XP_020814549.1|DSER
OG0002935	LOC117901380|XP_034667996.1|DSUB	LOC110183118|XP_020806967.1|DSER
OG0002936	LOC117891867|XP_034653520.1|DSUB	LOC110191599|XP_020818144.1|DSER
OG0002937	LOC117890226|XP_034650855.1|DSUB	LOC110189388|XP_020815097.1|DSER
OG0002938	LOC117901666|XP_034668398.1|DSUB	LOC110187205|XP_020812264.1|DSER
OG0002939	LOC117890787|XP_034651753.1|DSUB	LOC110178590|XP_020801433.1|DSER
OG0002940	LOC117898520|XP_034663877.1|DSUB	LOC110191738|XP_020818327.1|DSER
OG0002941	LOC117901860|XP_034668706.1|DSUB	LOC110176564|XP_020798611.1|DSER
OG0002942	LOC117902700|XP_034670137.1|DSUB	LOC110176825|XP_020798935.1|DSER
OG0002943	LOC117901297|XP_034667882.1|DSUB	LOC110181391|XP_020804782.1|DSER
OG0002944	LOC117901305|XP_034667904.1|DSUB	LOC110181366|XP_020804749.1|DSER
OG0002945	LOC117902065|XP_034669031.1|DSUB	LOC110184007|XP_020808031.1|DSER
OG0002946	LOC117890023|XP_034650528.1|DSUB	LOC110176328|XP_020798307.1|DSER
OG0002947	LOC117900703|XP_034667047.1|DSUB	LOC110185980|XP_020810662.1|DSER
OG0002948	LOC117893887|XP_034656550.1|DSUB	LOC110177473|XP_020799873.1|DSER
OG0002949	LOC117893865|XP_034656526.1|DSUB	LOC110189864|XP_020815742.1|DSER
OG0002950	LOC117901823|XP_034668642.1|DSUB	LOC110183020|XP_020806867.1|DSER
OG0002951	LOC117902379|XP_034669589.1|DSUB	LOC110183342|XP_020807255.1|DSER
OG0002952	LOC117902218|XP_034669342.1|DSUB	LOC110182359|XP_020806058.1|DSER
OG0002953	LOC117900138|XP_034666256.1|DSUB	LOC110185562|XP_020810141.1|DSER
OG0002954	LOC117901859|XP_034668705.1|DSUB	LOC110176565|XP_020798613.1|DSER
OG0002955	LOC117890770|XP_034651730.1|DSUB	LOC110189441|XP_020815170.1|DSER
OG0002956	LOC117889970|XP_034650427.1|DSUB	LOC110178320|XP_020801089.1|DSER
OG0002957	LOC117891807|XP_034653380.1|DSUB	LOC110189726|XP_020815576.1|DSER
OG0002958	LOC117902653|XP_034670070.1|DSUB	LOC110176827|XP_020798937.1|DSER
OG0002959	LOC117900523|XP_034666812.1|DSUB	LOC110182701|XP_020806456.1|DSER, LOC110180313|XP_020803629.1|DSER
OG0002960	LOC117893948|XP_034656629.1|DSUB	LOC110183694|XP_020807692.1|DSER
OG0002961	LOC117890698|XP_034651598.1|DSUB	LOC110189534|XP_020815321.1|DSER
OG0002962	LOC117901300|XP_034667896.1|DSUB	LOC110181377|XP_020804766.1|DSER
OG0002963	LOC117900543|XP_034666832.1|DSUB	LOC110183339|XP_020807248.1|DSER
OG0002964	LOC117891769|XP_034653309.1|DSUB	LOC110188959|XP_020814557.1|DSER
OG0002965	LOC117900784|XP_034667156.1|DSUB	LOC110183272|XP_020807155.1|DSER
OG0002966	LOC117902492|XP_034669806.1|DSUB	LOC110183340|XP_020807254.1|DSER, LOC110185812|XP_020810476.1|DSER
OG0002967	LOC117892946|XP_034655159.1|DSUB	LOC110183642|XP_020807623.1|DSER
OG0002968	LOC117892947|XP_034655160.1|DSUB	LOC110183643|XP_020807624.1|DSER
OG0002969	LOC117901941|XP_034668802.1|DSUB	LOC110187397|XP_020812447.1|DSER
OG0002970	LOC117900625|XP_034666945.1|DSUB	LOC110180312|XP_020803627.1|DSER, LOC110182678|XP_020806424.1|DSER
OG0002971	LOC117901033|XP_034667525.1|DSUB	LOC110183855|XP_020807868.1|DSER
OG0002972	LOC117899323|XP_034665148.1|DSUB	LOC110186507|XP_020811361.1|DSER
OG0002973	LOC117892345|XP_034654434.1|DSUB	LOC110191623|XP_020818170.1|DSER
OG0002974	LOC117893185|XP_034655569.1|DSUB	LOC110183679|XP_020807675.1|DSER
OG0002975	LOC117901829|XP_034668650.1|DSUB	LOC110181304|XP_020804684.1|DSER
OG0002976	LOC117902751|XP_034671027.1|DSUB	LOC110183539|XP_020807498.1|DSER
OG0002977	LOC117890689|XP_034651567.1|DSUB	LOC110180269|XP_020803584.1|DSER
OG0002978	LOC117890067|XP_034650600.1|DSUB	LOC110191661|XP_020818218.1|DSER
OG0002979	LOC117891776|XP_034653333.1|DSUB	LOC110188983|XP_020814590.1|DSER
OG0002980	LOC117902563|XP_034669895.1|DSUB	LOC110178100|XP_020800768.1|DSER
OG0002981	LOC117901313|XP_034667914.1|DSUB	LOC110183023|XP_020806869.1|DSER
OG0002982	LOC117900065|XP_034666160.1|DSUB	LOC110186125|XP_020810834.1|DSER
OG0002984	LOC117895011|XP_034658252.1|DSUB	LOC110179410|XP_020802595.1|DSER
OG0002985	LOC117902920|XP_034670385.1|DSUB	LOC110185409|XP_020809875.1|DSER
OG0002986	LOC117902396|XP_034669613.1|DSUB	LOC110183334|XP_020807243.1|DSER
OG0002987	LOC117901181|XP_034667725.1|DSUB	LOC110182377|XP_020806078.1|DSER
OG0002988	LOC117900116|XP_034666232.1|DSUB	LOC110178127|XP_020800808.1|DSER
OG0002989	LOC117893716|XP_034656295.1|DSUB	LOC110190248|XP_020816271.1|DSER
OG0002990	LOC117902682|XP_034670106.1|DSUB	LOC110182299|XP_020805978.1|DSER
OG0002991	LOC117889899|XP_034650301.1|DSUB	LOC110181830|XP_020805396.1|DSER
OG0002992	LOC117902406|XP_034669641.1|DSUB	LOC110181172|XP_020804506.1|DSER
OG0002993	LOC117894966|XP_034658191.1|DSUB	LOC110189986|XP_020815934.1|DSER
OG0002994	LOC117901698|XP_034668451.1|DSUB	LOC110187508|XP_020812561.1|DSER
OG0002995	LOC117901705|XP_034668465.1|DSUB	LOC110187507|XP_020812560.1|DSER
OG0002996	LOC117896759|XP_034661124.1|DSUB	LOC110188073|XP_020813283.1|DSER, LOC110188070|XP_020813279.1|DSER
OG0002997	LOC117900203|XP_034666405.1|DSUB	LOC110185512|XP_020810065.1|DSER
OG0002998	LOC117903464|XP_034671401.1|DSUB	LOC110182123|XP_020805795.1|DSER
OG0002999	LOC117893777|XP_034656408.1|DSUB	LOC110179813|XP_020803076.1|DSER
OG0003000	LOC117897214|XP_034661814.1|DSUB	LOC110177108|XP_020799312.1|DSER
OG0003001	LOC117891217|XP_034652450.1|DSUB	LOC110177026|XP_020799201.1|DSER
OG0003002	LOC117895243|XP_034658645.1|DSUB	LOC110190694|XP_020816966.1|DSER
OG0003003	LOC117892251|XP_034654253.1|DSUB	LOC110179525|XP_020802765.1|DSER
OG0003004	LOC117898953|XP_034664578.1|DSUB	LOC110179427|XP_020802616.1|DSER, LOC110179473|XP_020802702.1|DSER
OG0003005	LOC117895623|XP_034659270.1|DSUB	LOC110183054|XP_020806898.1|DSER
OG0003006	LOC117896116|XP_034660062.1|DSUB	LOC110177350|XP_020799701.1|DSER
OG0003007	LOC117897424|XP_034662152.1|DSUB	LOC110191752|XP_020818348.1|DSER
OG0003008	LOC117897783|XP_034662723.1|DSUB	LOC110186469|XP_020811315.1|DSER
OG0003009	LOC117895471|XP_034659039.1|DSUB	LOC110178635|XP_020801481.1|DSER
OG0003010	LOC117890684|XP_034651558.1|DSUB	LOC110180020|XP_020803279.1|DSER
OG0003011	LOC117891089|XP_034652160.1|DSUB	LOC110191776|XP_020818384.1|DSER
OG0003012	LOC117898776|XP_034664302.1|DSUB	LOC110187694|XP_020812788.1|DSER, LOC110187676|XP_020812759.1|DSER
OG0003013	LOC117903797|XP_034672116.1|DSUB	LOC110181486|XP_020804903.1|DSER
OG0003014	LOC117893906|XP_034656588.1|DSUB	LOC110184291|XP_020808434.1|DSER
OG0003015	LOC117901426|XP_034668058.1|DSUB	LOC110184593|XP_020808842.1|DSER
OG0003016	LOC117893152|XP_034655503.1|DSUB	LOC110191121|XP_020817529.1|DSER
OG0003017	LOC117898031|XP_034663060.1|DSUB	LOC110187730|XP_020812843.1|DSER
OG0003018	LOC117899056|XP_034664714.1|DSUB	LOC110177387|XP_020799749.1|DSER
OG0003019	LOC117895663|XP_034659373.1|DSUB	LOC110178995|XP_020801975.1|DSER
OG0003020	LOC117899218|XP_034664982.1|DSUB	LOC110188682|XP_020814145.1|DSER
OG0003021	LOC117897306|XP_034661949.1|DSUB	LOC110188292|XP_020813650.1|DSER
OG0003022	LOC117895059|XP_034658330.1|DSUB	LOC110188508|XP_020813901.1|DSER
OG0003023	LOC117898727|XP_034664240.1|DSUB	LOC110181763|XP_020805292.1|DSER
OG0003024	LOC117893462|XP_034655972.1|DSUB	LOC110191025|XP_020817402.1|DSER
OG0003025	LOC117898014|XP_034663033.1|DSUB	LOC110187821|XP_020812957.1|DSER
OG0003026	LOC117897500|XP_034662281.1|DSUB	LOC110187780|XP_020812910.1|DSER
OG0003027	LOC117898525|XP_034663885.1|DSUB	LOC110191740|XP_020818330.1|DSER
OG0003028	LOC117893240|XP_034655690.1|DSUB	LOC110185299|XP_020809709.1|DSER
OG0003029	LOC117894721|XP_034657799.1|DSUB	LOC110178757|XP_020801649.1|DSER
OG0003030	LOC117898233|XP_034663362.1|DSUB	LOC110177247|XP_020799551.1|DSER
OG0003031	LOC117898781|XP_034664311.1|DSUB	LOC110182090|XP_020805731.1|DSER
OG0003032	LOC117900634|XP_034666954.1|DSUB	LOC110185732|XP_020810376.1|DSER
OG0003033	LOC117895370|XP_034658847.1|DSUB	LOC110176169|XP_020798066.1|DSER
OG0003034	LOC117895977|XP_034659827.1|DSUB	LOC110191923|XP_020818583.1|DSER
OG0003035	LOC117898851|XP_034664419.1|DSUB	LOC110186738|XP_020811662.1|DSER
OG0003036	LOC117891014|XP_034652063.1|DSUB	LOC110189512|XP_020815280.1|DSER
OG0003037	LOC117893145|XP_034655496.1|DSUB	LOC110176218|XP_020798153.1|DSER
OG0003038	LOC117890382|XP_034651073.1|DSUB	LOC110179155|XP_020802206.1|DSER
OG0003039	LOC117901529|XP_034668205.1|DSUB	LOC110183161|XP_020807011.1|DSER
OG0003040	LOC117894212|XP_034657018.1|DSUB	LOC110190580|XP_020816828.1|DSER
OG0003041	LOC117895228|XP_034658616.1|DSUB	LOC110182772|XP_020806551.1|DSER
OG0003042	LOC117895964|XP_034659810.1|DSUB	LOC110190983|XP_020817350.1|DSER
OG0003043	LOC117896590|XP_034660906.1|DSUB	LOC110186867|XP_020811821.1|DSER
OG0003044	LOC117892405|XP_034654522.1|DSUB	LOC110182331|XP_020806025.1|DSER
OG0003045	LOC117898752|XP_034664265.1|DSUB	LOC110186208|XP_020810929.1|DSER
OG0003046	LOC117899798|XP_034665971.1|DSUB	LOC110191769|XP_020818370.1|DSER
OG0003047	LOC117899801|XP_034665977.1|DSUB	LOC110191770|XP_020818373.1|DSER
OG0003048	LOC117891910|XP_034653623.1|DSUB	LOC110190412|XP_020816577.1|DSER, LOC110187161|XP_020812232.1|DSER
OG0003049	LOC117899673|XP_034665752.1|DSUB	LOC110186710|XP_020811641.1|DSER
OG0003050	LOC117897274|XP_034661893.1|DSUB	LOC110186161|XP_020810871.1|DSER
OG0003051	LOC117894052|XP_034656796.1|DSUB	LOC110182771|XP_020806550.1|DSER
OG0003052	LOC117897420|XP_034662145.1|DSUB	LOC110191766|XP_020818368.1|DSER
OG0003053	LOC117897911|XP_034662880.1|DSUB	LOC110188472|XP_020813860.1|DSER
