Orthogroup	DSUB.longest_only	DBUS.longest_only
OG0000434	LOC117897784|XP_034662724.1|DSUB	LOC108603339|XP_017847560.1|DBUS
OG0000434	LOC117892140|XP_034654069.1|DSUB	LOC108596629|XP_017838065.1|DBUS
OG0000435	LOC117892221|XP_034654216.1|DSUB	LOC108605027|XP_017850084.1|DBUS
OG0000437	LOC117901454|XP_034668094.1|DSUB	LOC108597712|XP_017839895.1|DBUS
OG0000437	LOC117900219|XP_034666394.1|DSUB	LOC108594335|XP_017834978.1|DBUS
OG0000438	LOC117892835|XP_034655082.1|DSUB, LOC117897432|XP_034662161.1|DSUB	LOC108601968|XP_017845445.1|DBUS
OG0000439	LOC117901405|XP_034668030.1|DSUB	LOC108594507|XP_033150665.1|DBUS
OG0000439	LOC117893468|XP_034655982.1|DSUB	LOC108598194|XP_017840298.2|DBUS
OG0000440	LOC117891731|XP_034653215.1|DSUB	LOC108597650|XP_017839794.1|DBUS, LOC108597649|XP_017839793.1|DBUS
OG0000440	LOC117890865|XP_034651843.1|DSUB	LOC108595640|XP_017836400.1|DBUS
OG0000441	LOC117891894|XP_034653588.1|DSUB	LOC108595815|XP_017836594.1|DBUS
OG0000441	LOC117891893|XP_034653587.1|DSUB	LOC108595711|XP_017836482.1|DBUS
OG0000442	LOC117893574|XP_034656136.1|DSUB	LOC108599457|XP_017841782.2|DBUS
OG0000443	LOC117892944|XP_034655158.1|DSUB	LOC108598826|XP_017841067.1|DBUS
OG0000443	LOC117892943|XP_034655157.1|DSUB	LOC108598965|XP_017841225.1|DBUS
OG0000444	LOC117900652|XP_034666976.1|DSUB	LOC108594808|XP_017835439.1|DBUS
OG0000444	LOC117900642|XP_034666964.1|DSUB	LOC108594820|XP_017835450.1|DBUS
OG0000446	LOC117891520|XP_034652911.1|DSUB	LOC108601956|XP_017845430.2|DBUS
OG0000446	LOC117891190|XP_034652415.1|DSUB	LOC108596488|XP_033149121.1|DBUS
OG0000447	LOC117893569|XP_034656131.1|DSUB	LOC108600461|XP_017843544.2|DBUS
OG0000448	LOC117897812|XP_034662752.1|DSUB	LOC108601744|XP_017845153.2|DBUS
OG0000449	LOC117893499|XP_034656026.1|DSUB	LOC108600043|XP_017842877.1|DBUS
OG0000449	LOC117902270|XP_034669421.1|DSUB	LOC108596492|XP_017837795.1|DBUS
OG0000450	LOC117893052|XP_034655327.1|DSUB	LOC108605329|XP_033150295.1|DBUS
OG0000450	LOC117889922|XP_034650342.1|DSUB	LOC108606942|XP_017852983.1|DBUS
OG0000451	LOC117903786|XP_034672102.1|DSUB	LOC108606406|XP_017851980.1|DBUS
OG0000451	LOC117903784|XP_034672101.1|DSUB	LOC108606405|XP_017851979.1|DBUS
OG0000453	LOC117898028|XP_034663057.1|DSUB	LOC108602064|XP_017845573.2|DBUS
OG0000453	LOC117898152|XP_034663241.1|DSUB	LOC108602263|XP_017845806.1|DBUS
OG0000454	LOC117898919|XP_034664518.1|DSUB, LOC117893558|XP_034656111.1|DSUB	LOC108607945|XP_017854550.1|DBUS, LOC108607946|XP_017854551.2|DBUS, LOC108597283|XP_033149976.1|DBUS
OG0000456	LOC117902715|XP_034670168.1|DSUB	LOC108608258|XP_033150053.1|DBUS
OG0000457	LOC117901869|XP_034668716.1|DSUB	LOC108598909|XP_033150733.1|DBUS
OG0000457	LOC117900473|XP_034666743.1|DSUB	LOC108607636|XP_033149578.1|DBUS
OG0000458	LOC117902176|XP_034669210.1|DSUB	LOC108607022|XP_033149992.1|DBUS
OG0000460	LOC117900638|XP_034666959.1|DSUB	LOC108608333|XP_017855163.1|DBUS
OG0000462	LOC117899554|XP_034665534.1|DSUB	LOC108603008|XP_017846892.1|DBUS
OG0000462	LOC117899555|XP_034665535.1|DSUB	LOC108603007|XP_017846890.1|DBUS
OG0000463	LOC117899482|XP_034665405.1|DSUB	LOC108601515|XP_017844903.1|DBUS
OG0000463	LOC117899481|XP_034665404.1|DSUB	LOC108601481|XP_033150130.1|DBUS, LOC108595813|XP_017836596.2|DBUS
OG0000464	LOC117902178|XP_034669226.1|DSUB	LOC108607081|XP_017853194.2|DBUS
OG0000464	LOC117901010|XP_034667499.1|DSUB	LOC108607097|XP_033150843.1|DBUS
OG0000464	LOC117900923|XP_034667377.1|DSUB, LOC117901344|XP_034667945.1|DSUB	LOC108606232|XP_017851656.1|DBUS
OG0000465	LOC117898136|XP_034663221.1|DSUB	LOC108605063|XP_017850119.1|DBUS
OG0000465	LOC117896630|XP_034660962.1|DSUB	LOC108602829|XP_017846552.1|DBUS
OG0000466	LOC117903443|XP_034671366.1|DSUB	LOC108606045|XP_017851382.1|DBUS
OG0000466	LOC117901214|XP_034667772.1|DSUB	LOC108594401|XP_017835057.1|DBUS
OG0000467	LOC117889730|XP_034650042.1|DSUB	LOC117134632|XP_017837083.1|DBUS
OG0000467	LOC117892743|XP_034655058.1|DSUB	LOC108594730|XP_033148919.1|DBUS
OG0000468	LOC117899650|XP_034665720.1|DSUB	LOC108603095|XP_017847080.1|DBUS
OG0000468	LOC117891869|XP_034653526.1|DSUB	LOC108596066|XP_017836950.1|DBUS
OG0000469	LOC117900901|XP_034667343.1|DSUB	LOC108608447|XP_033150823.1|DBUS
OG0000469	LOC117902669|XP_034670090.1|DSUB	LOC108607865|XP_033150865.1|DBUS
OG0000470	LOC117895760|XP_034659523.1|DSUB	LOC108599162|XP_017841438.1|DBUS
OG0000470	LOC117894646|XP_034657709.1|DSUB	LOC108600871|XP_017844171.1|DBUS
OG0000471	LOC117893563|XP_034656123.1|DSUB	LOC108599012|XP_017841278.1|DBUS
OG0000471	LOC117901544|XP_034668226.1|DSUB	LOC108597544|XP_017839642.2|DBUS
OG0000473	LOC117897071|XP_034661581.1|DSUB	LOC108606785|XP_017852707.1|DBUS
OG0000474	LOC117903428|XP_034671342.1|DSUB	LOC108606889|XP_017852903.1|DBUS
OG0000474	LOC117893426|XP_034655934.1|DSUB	LOC108599045|XP_017841314.1|DBUS
OG0000475	LOC117898697|XP_034664203.1|DSUB	LOC108603139|XP_017847164.1|DBUS
OG0000475	LOC117898698|XP_034664206.1|DSUB	LOC108596826|XP_017838432.1|DBUS, LOC108603138|XP_033149782.1|DBUS
OG0000476	LOC117897318|XP_034661977.1|DSUB	LOC108601874|XP_017845333.1|DBUS
OG0000476	LOC117897319|XP_034661978.1|DSUB	LOC108601876|XP_017845334.1|DBUS
OG0000477	LOC117898430|XP_034663713.1|DSUB	LOC108603330|XP_017847543.1|DBUS
OG0000477	LOC117898431|XP_034663714.1|DSUB	LOC108603329|XP_017847541.1|DBUS
OG0000478	LOC117897275|XP_034661895.1|DSUB	LOC108604187|XP_017849026.1|DBUS
OG0000479	LOC117897656|XP_034662529.1|DSUB	LOC108602210|XP_017845746.1|DBUS
OG0000480	LOC117902655|XP_034670074.1|DSUB	LOC108608176|XP_017854923.1|DBUS
OG0000480	LOC117901273|XP_034667858.1|DSUB	LOC108608263|XP_017855045.2|DBUS
OG0000482	LOC117897961|XP_034662955.1|DSUB	LOC108602417|XP_017846021.1|DBUS
OG0000482	LOC117897902|XP_034662872.1|DSUB	LOC108602929|XP_017846761.1|DBUS
OG0000483	LOC117898902|XP_034664475.1|DSUB	LOC108601521|XP_017844910.1|DBUS
OG0000483	LOC117898827|XP_034664384.1|DSUB	LOC108601522|XP_017844911.1|DBUS
OG0000484	LOC117899551|XP_034665530.1|DSUB	LOC108601234|XP_017844622.1|DBUS
OG0000484	LOC117899553|XP_034665533.1|DSUB	LOC108603005|XP_017846888.1|DBUS
OG0000485	LOC117894680|XP_034657748.1|DSUB	LOC108598797|XP_017841030.2|DBUS
OG0000485	LOC117900779|XP_034667151.1|DSUB, LOC117894679|XP_034657747.1|DSUB	LOC108598796|XP_017841029.1|DBUS
OG0000486	LOC117892738|XP_034655054.1|DSUB	LOC108596151|XP_017837135.1|DBUS, LOC108596152|XP_017837136.1|DBUS
OG0000486	LOC117892735|XP_034655051.1|DSUB	LOC108596150|XP_017837133.1|DBUS
OG0000487	LOC117891591|XP_034653009.1|DSUB	LOC108596686|XP_017838191.1|DBUS
OG0000487	LOC117891587|XP_034653006.1|DSUB	LOC108596684|XP_017838190.1|DBUS
OG0000488	LOC117901151|XP_034667692.1|DSUB, LOC117901153|XP_034667693.1|DSUB	LOC108607531|XP_017853901.1|DBUS, LOC108607530|XP_017853900.1|DBUS, LOC108597677|XP_017839842.1|DBUS
OG0000489	LOC117898560|XP_034663936.1|DSUB	LOC108601233|XP_017844621.1|DBUS
OG0000489	LOC117895090|XP_034658381.1|DSUB	LOC108605120|XP_017850171.1|DBUS
OG0000490	LOC117891490|XP_034652865.1|DSUB	LOC108604935|XP_017849993.2|DBUS
OG0000490	LOC117902712|XP_034670170.1|DSUB	LOC108605671|XP_033150192.1|DBUS
OG0000491	LOC117896801|XP_034661191.1|DSUB, LOC117892529|XP_034654724.1|DSUB	LOC108596506|XP_017837835.1|DBUS
OG0000492	LOC117890647|XP_034651491.1|DSUB	LOC108595995|XP_017836771.1|DBUS
OG0000493	LOC117901003|XP_034667491.1|DSUB, LOC117898278|XP_034663424.1|DSUB, LOC117898106|XP_034663181.1|DSUB	LOC108594289|XP_017834920.1|DBUS
OG0000494	LOC117898864|XP_034664433.1|DSUB	LOC108601934|XP_017845401.1|DBUS
OG0000494	LOC117900094|XP_034666204.1|DSUB	LOC108607321|XP_017853484.2|DBUS
OG0000495	LOC117903118|XP_034670836.1|DSUB	LOC108607252|XP_017853424.1|DBUS
OG0000495	LOC117891892|XP_034653586.1|DSUB	LOC108595134|XP_033148928.1|DBUS
OG0000496	LOC117902144|XP_034669171.1|DSUB	LOC108607804|XP_017854336.2|DBUS
OG0000497	LOC117901651|XP_034668379.1|DSUB	LOC108608244|XP_017855020.1|DBUS
OG0000497	LOC117900798|XP_034667171.1|DSUB	LOC108608243|XP_017855019.1|DBUS
OG0000498	LOC117897195|XP_034661787.1|DSUB	LOC108601527|XP_017844916.1|DBUS
OG0000498	LOC117896772|XP_034661140.1|DSUB	LOC108601529|XP_017844918.1|DBUS
OG0000499	LOC117891668|XP_034653124.1|DSUB	LOC108595373|XP_017836089.1|DBUS
OG0000499	LOC117890917|XP_034651940.1|DSUB	LOC108605782|XP_017851073.1|DBUS
OG0000500	LOC117893546|XP_034656088.1|DSUB	LOC108598631|XP_017840820.1|DBUS
OG0000500	LOC117894008|XP_034656723.1|DSUB	LOC108598855|XP_033149397.1|DBUS
OG0000501	LOC117890542|XP_034651358.1|DSUB, LOC117890546|XP_034651361.1|DSUB, LOC117890543|XP_034651359.1|DSUB, LOC117890545|XP_034651360.1|DSUB, LOC117900315|XP_034666535.1|DSUB	LOC108596166|XP_017837162.1|DBUS, LOC108596167|XP_017837163.1|DBUS
OG0000502	LOC117891791|XP_034653353.1|DSUB	LOC108595426|XP_017836143.1|DBUS
OG0000504	LOC117893972|XP_034656667.1|DSUB	LOC108596168|XP_017837167.1|DBUS, LOC108601108|XP_033149346.1|DBUS
OG0000505	LOC117903152|XP_034670879.1|DSUB	LOC108606873|XP_017852885.1|DBUS
OG0000505	LOC117889658|XP_034650004.1|DSUB	LOC108605502|XP_017850739.1|DBUS
OG0000506	LOC117899197|XP_034664960.1|DSUB	LOC108602956|XP_017846797.1|DBUS
OG0000507	LOC117896041|XP_034659944.1|DSUB	LOC108606223|XP_017851609.1|DBUS
OG0000507	LOC117896052|XP_034659955.1|DSUB	LOC117134647|XP_017851605.1|DBUS
OG0000508	LOC117893534|XP_034656068.1|DSUB	LOC108599042|XP_017841310.1|DBUS
OG0000508	LOC117892909|XP_034655111.1|DSUB	LOC108598122|XP_017840227.1|DBUS
OG0000509	LOC117890430|XP_034651149.1|DSUB	LOC108596839|XP_017838456.1|DBUS
OG0000509	LOC117889863|XP_034650259.1|DSUB	LOC108596688|XP_017838193.1|DBUS
OG0000510	LOC117891076|XP_034652145.1|DSUB	LOC108596336|XP_017837479.1|DBUS
OG0000511	LOC117902586|XP_034669975.1|DSUB	LOC108594496|XP_017835181.1|DBUS
OG0000511	LOC117901177|XP_034667720.1|DSUB, LOC117902585|XP_034669974.1|DSUB	LOC108598453|XP_017840588.2|DBUS
OG0000512	LOC117893136|XP_034655479.1|DSUB	LOC108594653|XP_017835287.1|DBUS
OG0000513	LOC117891279|XP_034652556.1|DSUB, LOC117891188|XP_034652413.1|DSUB	LOC108597032|XP_017838814.1|DBUS
OG0000513	LOC117901236|XP_034667800.1|DSUB	LOC108597626|XP_017839762.2|DBUS
OG0000514	LOC117901647|XP_034668374.1|DSUB	LOC108599549|XP_017841933.2|DBUS
OG0000514	LOC117901777|XP_034668569.1|DSUB	LOC108608448|XP_017855316.1|DBUS
OG0000515	LOC117902939|XP_034670437.1|DSUB	LOC108607415|XP_017853695.1|DBUS
OG0000515	LOC117893317|XP_034655795.1|DSUB	LOC108600368|XP_017843395.1|DBUS
OG0000516	LOC117892036|XP_034653855.1|DSUB	LOC108605975|XP_033150222.1|DBUS
OG0000516	LOC117903599|XP_034671735.1|DSUB	LOC108605334|XP_033150223.1|DBUS
OG0000517	LOC117895832|XP_034659661.1|DSUB	LOC108599512|XP_017841869.2|DBUS
OG0000518	LOC117895712|XP_034659455.1|DSUB	LOC108600991|XP_017844343.2|DBUS
OG0000518	LOC117894374|XP_034657269.1|DSUB, LOC117893980|XP_034656683.1|DSUB, LOC117902800|XP_034670311.1|DSUB, LOC117901227|XP_034667790.1|DSUB	LOC117134651|XP_033149545.1|DBUS, LOC108598001|XP_033149576.1|DBUS
OG0000521	LOC117891135|XP_034652237.1|DSUB	LOC108605597|XP_017850861.1|DBUS
OG0000521	LOC117895966|XP_034659816.1|DSUB	LOC108607174|XP_033150359.1|DBUS
OG0000522	LOC117900417|XP_034666670.1|DSUB	LOC108596722|XP_033149923.1|DBUS
OG0000522	LOC117898073|XP_034663139.1|DSUB	LOC108601241|XP_017844629.1|DBUS
OG0000522	LOC117900274|XP_034666479.1|DSUB	LOC108605160|XP_017850231.1|DBUS
OG0000523	LOC117898619|XP_034664065.1|DSUB	LOC108604389|XP_017849335.1|DBUS
OG0000523	LOC117903474|XP_034671421.1|DSUB	LOC108606259|XP_017851704.1|DBUS
OG0000524	LOC117897512|XP_034662317.1|DSUB, LOC117896215|XP_034660239.1|DSUB	LOC108603982|XP_017848697.1|DBUS
OG0000525	LOC117892695|XP_034654996.1|DSUB, LOC117892694|XP_034654995.1|DSUB	LOC108597586|XP_017839695.1|DBUS
OG0000526	LOC117900268|XP_034666470.1|DSUB	LOC108603066|XP_017847004.2|DBUS
OG0000526	LOC117890421|XP_034651132.1|DSUB	LOC108596578|XP_017837991.1|DBUS
OG0000527	LOC117902251|XP_034669398.1|DSUB	LOC108607852|XP_017854421.2|DBUS
OG0000527	LOC117900400|XP_034666647.1|DSUB	LOC108595917|XP_033149916.1|DBUS
OG0000528	LOC117901834|XP_034668658.1|DSUB	LOC108607615|XP_017854017.1|DBUS
OG0000529	LOC117900579|XP_034666879.1|DSUB	LOC108598475|XP_017840655.1|DBUS
OG0000530	LOC117894368|XP_034657261.1|DSUB	LOC108598640|XP_017840834.2|DBUS
OG0000530	LOC117894369|XP_034657262.1|DSUB	LOC108599143|XP_033149536.1|DBUS
OG0000531	LOC117901747|XP_034668525.1|DSUB	LOC108600171|XP_017843069.1|DBUS
OG0000531	LOC117900344|XP_034666577.1|DSUB	LOC108607925|XP_017854528.2|DBUS
OG0000532	LOC117897062|XP_034661549.1|DSUB	LOC108602981|XP_017846856.1|DBUS, LOC108602982|XP_017846857.2|DBUS
OG0000532	LOC117896984|XP_034661430.1|DSUB	LOC108602983|XP_017846858.1|DBUS
OG0000533	LOC117895116|XP_034658417.1|DSUB	LOC108606118|XP_017851461.1|DBUS
OG0000533	LOC117897097|XP_034661632.1|DSUB	LOC108604646|XP_017849685.1|DBUS
OG0000534	LOC117892867|XP_034655085.1|DSUB	LOC108606757|XP_017852651.1|DBUS
OG0000534	LOC117900750|XP_034667121.1|DSUB	LOC108601002|XP_033149627.1|DBUS
OG0000535	LOC117892068|XP_034653947.1|DSUB	LOC108595799|XP_017836579.1|DBUS
OG0000535	LOC117891133|XP_034652232.1|DSUB	LOC108595694|XP_017836465.1|DBUS
OG0000536	LOC117894247|XP_034657078.1|DSUB	LOC108600702|XP_017843912.1|DBUS
OG0000537	LOC117892217|XP_034654208.1|DSUB	LOC108595146|XP_017835801.1|DBUS
OG0000538	LOC117890197|XP_034650793.1|DSUB	LOC108597300|XP_017839267.1|DBUS
OG0000538	LOC117892301|XP_034654337.1|DSUB	LOC108595482|XP_017836221.1|DBUS
OG0000539	LOC117896547|XP_034660823.1|DSUB	LOC108602420|XP_017846023.1|DBUS
OG0000539	LOC117896548|XP_034660824.1|DSUB	LOC108602112|XP_017845626.1|DBUS
OG0000540	LOC117902489|XP_034669802.1|DSUB	LOC108602949|XP_017846792.1|DBUS
OG0000541	LOC117890110|XP_034650670.1|DSUB	LOC108597229|XP_017839161.1|DBUS
OG0000542	LOC117899231|XP_034664995.1|DSUB	LOC108602847|XP_017846605.1|DBUS
OG0000542	LOC117902930|XP_034670418.1|DSUB	LOC108607338|XP_017853510.1|DBUS
OG0000543	LOC117896705|XP_034661053.1|DSUB	LOC108602308|XP_017845880.1|DBUS
OG0000543	LOC117891488|XP_034652860.1|DSUB	LOC108597250|XP_017839191.1|DBUS
OG0000544	LOC117893971|XP_034656666.1|DSUB	LOC108598572|XP_017840747.1|DBUS
OG0000544	LOC117899717|XP_034665827.1|DSUB	LOC108601988|XP_017845471.1|DBUS
OG0000545	LOC117899274|XP_034665066.1|DSUB	LOC108604827|XP_017849929.1|DBUS
OG0000545	LOC117897659|XP_034662534.1|DSUB	LOC108601838|XP_017845270.1|DBUS
OG0000546	LOC117896587|XP_034660900.1|DSUB	LOC108601923|XP_017845389.1|DBUS
OG0000546	LOC117889967|XP_034650424.1|DSUB	LOC108606610|XP_017852368.1|DBUS
OG0000547	LOC117903139|XP_034670868.1|DSUB	LOC117134897|XP_033150171.1|DBUS
OG0000548	LOC117893644|XP_034656221.1|DSUB	LOC108599999|XP_017842768.1|DBUS
OG0000548	LOC117893653|XP_034656234.1|DSUB	LOC108598747|XP_017840972.1|DBUS
OG0000549	LOC117891218|XP_034652453.1|DSUB	LOC108597358|XP_017839362.1|DBUS
OG0000550	LOC117895115|XP_034658412.1|DSUB	LOC108600246|XP_017843171.1|DBUS
OG0000550	LOC117901598|XP_034668305.1|DSUB	LOC108599789|XP_017842337.1|DBUS
OG0000551	LOC117890453|XP_034651181.1|DSUB	LOC117134707|XP_033149110.1|DBUS
OG0000551	LOC117890451|XP_034651180.1|DSUB	LOC117134715|XP_033149172.1|DBUS
OG0000552	LOC117898996|XP_034664630.1|DSUB	LOC108604553|XP_017849570.1|DBUS
OG0000553	LOC117900146|XP_034666269.1|DSUB	LOC108607710|XP_017854200.1|DBUS
OG0000554	LOC117899047|XP_034664698.1|DSUB	LOC108603333|XP_017847547.1|DBUS
OG0000554	LOC117899049|XP_034664700.1|DSUB	LOC108603906|XP_017848577.1|DBUS
OG0000555	LOC117895286|XP_034658716.1|DSUB	LOC108598841|XP_017841083.1|DBUS
OG0000555	LOC117894224|XP_034657031.1|DSUB	LOC108600745|XP_017843982.2|DBUS
OG0000556	LOC117901224|XP_034667789.1|DSUB	LOC108606358|XP_017851895.1|DBUS
OG0000556	LOC117897499|XP_034662280.1|DSUB	LOC108601830|XP_017845260.1|DBUS
OG0000557	LOC117896873|XP_034661293.1|DSUB	LOC108602380|XP_017845981.1|DBUS
OG0000557	LOC117898263|XP_034663407.1|DSUB	LOC108601916|XP_017845382.1|DBUS
OG0000558	LOC117896412|XP_034660619.1|DSUB	LOC108603053|XP_017846977.1|DBUS
OG0000558	LOC117903233|XP_034671024.1|DSUB	LOC108606036|XP_017851352.1|DBUS
OG0000559	LOC117897212|XP_034661807.1|DSUB	LOC108601255|XP_033149943.1|DBUS
OG0000559	LOC117893537|XP_034656076.1|DSUB	LOC108598234|XP_017840339.2|DBUS
OG0000560	LOC117889988|XP_034650462.1|DSUB	LOC108596462|XP_017837702.1|DBUS
OG0000560	LOC117889987|XP_034650461.1|DSUB	LOC108596461|XP_017837700.1|DBUS
OG0000561	LOC117894450|XP_034657439.1|DSUB	LOC108598408|XP_017840520.2|DBUS
OG0000561	LOC117894731|XP_034657816.1|DSUB	LOC108599822|XP_017842414.2|DBUS
OG0000562	LOC117893256|XP_034655712.1|DSUB	LOC108600189|XP_017843087.1|DBUS
OG0000562	LOC117895180|XP_034658534.1|DSUB	LOC108600901|XP_017844217.1|DBUS
OG0000563	LOC117893257|XP_034655716.1|DSUB	LOC108598153|XP_017840259.1|DBUS, LOC108600836|XP_017844121.1|DBUS, LOC108599041|XP_017841309.1|DBUS, LOC108599197|XP_017841481.1|DBUS, LOC108599600|XP_017842042.1|DBUS
OG0000564	LOC117893655|XP_034656237.1|DSUB	LOC108599307|XP_017841598.1|DBUS
OG0000564	LOC117893659|XP_034656242.1|DSUB, LOC117893660|XP_034656243.1|DSUB	LOC108599368|XP_017841662.1|DBUS
OG0000566	LOC117899129|XP_034664813.1|DSUB	LOC108603666|XP_017848148.1|DBUS
OG0000566	LOC117893071|XP_034655377.1|DSUB	LOC108601114|XP_017844522.1|DBUS
OG0000567	LOC117889642|XP_034649997.1|DSUB	LOC108605691|XP_017850972.1|DBUS
OG0000567	LOC117889643|XP_034649998.1|DSUB	LOC108605747|XP_017851035.1|DBUS
OG0000568	LOC117898826|XP_034664387.1|DSUB	LOC108607079|XP_033150286.1|DBUS
OG0000568	LOC117897751|XP_034662683.1|DSUB	LOC108604579|XP_017849599.1|DBUS
OG0000569	LOC117896961|XP_034661397.1|DSUB	LOC108603949|XP_017848630.1|DBUS
OG0000569	LOC117897571|XP_034662405.1|DSUB	LOC117134664|XP_033148957.1|DBUS
OG0000570	LOC117899079|XP_034664739.1|DSUB	LOC108601811|XP_017845236.1|DBUS
OG0000570	LOC117898942|XP_034664553.1|DSUB	LOC108601699|XP_017845101.1|DBUS
OG0000571	LOC117897446|XP_034662179.1|DSUB	LOC108603985|XP_017848703.2|DBUS
OG0000571	LOC117896912|XP_034661339.1|DSUB	LOC108604085|XP_017848851.1|DBUS
OG0000572	LOC117896508|XP_034660751.1|DSUB	LOC108602301|XP_033149931.1|DBUS
OG0000572	LOC117896459|XP_034660680.1|DSUB	LOC108602272|XP_017845817.1|DBUS
OG0000573	LOC117893063|XP_034655358.1|DSUB	LOC108600971|XP_017844317.1|DBUS
OG0000573	LOC117891216|XP_034652449.1|DSUB	LOC108596604|XP_017838025.1|DBUS
OG0000574	LOC117893764|XP_034656395.1|DSUB	LOC108599664|XP_017842135.1|DBUS
OG0000574	LOC117897575|XP_034662418.1|DSUB	LOC108603891|XP_017848554.1|DBUS
OG0000575	LOC117894302|XP_034657158.1|DSUB	LOC108600792|XP_017844056.1|DBUS
OG0000575	LOC117895190|XP_034658559.1|DSUB	LOC108598396|XP_017840505.2|DBUS
OG0000576	LOC117898098|XP_034663169.1|DSUB	LOC108602041|XP_017845537.1|DBUS
OG0000577	LOC117902259|XP_034669408.1|DSUB	LOC108594299|XP_017835027.2|DBUS
OG0000577	LOC117902660|XP_034670079.1|DSUB	LOC108608040|XP_017854710.2|DBUS
OG0000578	LOC117900003|XP_034666068.1|DSUB	LOC108594415|XP_017835074.2|DBUS
OG0000578	LOC117890379|XP_034651068.1|DSUB	LOC108596764|XP_017838345.1|DBUS
OG0000579	LOC117896769|XP_034661137.1|DSUB	LOC108602480|XP_017846092.1|DBUS
OG0000579	LOC117895766|XP_034659531.1|DSUB	LOC108600915|XP_017844237.2|DBUS
OG0000580	LOC117899778|XP_034665941.1|DSUB	LOC108601859|XP_017845304.1|DBUS
OG0000580	LOC117899779|XP_034665942.1|DSUB	LOC108602009|XP_017845502.1|DBUS
OG0000581	LOC117897689|XP_034662599.1|DSUB	LOC108602855|XP_017846620.1|DBUS
OG0000581	LOC117892987|XP_034655268.1|DSUB	LOC108606591|XP_017852323.2|DBUS
OG0000582	LOC117893420|XP_034655926.1|DSUB	LOC108598531|XP_017840702.2|DBUS
OG0000582	LOC117892553|XP_034654754.1|DSUB	LOC108597207|XP_017839135.1|DBUS
OG0000583	LOC117891055|XP_034652118.1|DSUB	LOC108595124|XP_017835774.1|DBUS
OG0000583	LOC117891598|XP_034653020.1|DSUB	LOC108596976|XP_017838717.1|DBUS
OG0000584	LOC117900576|XP_034666877.1|DSUB	LOC108603596|XP_017848031.1|DBUS
OG0000584	LOC117891595|XP_034653018.1|DSUB, LOC117900361|XP_034666601.1|DSUB	LOC108605753|XP_017851046.1|DBUS
OG0000585	LOC117893797|XP_034656433.1|DSUB, LOC117893611|XP_034656179.1|DSUB	LOC108599352|XP_017841645.2|DBUS, LOC108599402|XP_017841701.2|DBUS
OG0000586	LOC117889930|XP_034650349.1|DSUB	LOC108597480|XP_017839544.2|DBUS
OG0000589	LOC117894262|XP_034657111.1|DSUB	LOC108606426|XP_017852018.1|DBUS
OG0000590	LOC117899643|XP_034665710.1|DSUB	LOC108602365|XP_017845957.1|DBUS
OG0000590	LOC117897370|XP_034662063.1|DSUB	LOC108605500|XP_017850737.1|DBUS
OG0000592	LOC117890975|XP_034652004.1|DSUB	LOC108595030|XP_017835658.1|DBUS
OG0000592	LOC117891576|XP_034652991.1|DSUB	LOC108595670|XP_017836438.1|DBUS
OG0000593	LOC117896778|XP_034661145.1|DSUB	LOC108601217|XP_017844609.1|DBUS
OG0000593	LOC117903075|XP_034670764.1|DSUB	LOC108597144|XP_017839027.1|DBUS
OG0000594	LOC117896295|XP_034660407.1|DSUB	LOC108603904|XP_017848574.1|DBUS
OG0000594	LOC117898096|XP_034663166.1|DSUB	LOC108602022|XP_017845514.1|DBUS
OG0000595	LOC117899688|XP_034665772.1|DSUB	LOC108603987|XP_017849475.1|DBUS
OG0000595	LOC117896796|XP_034661183.1|DSUB	LOC108602346|XP_017845930.1|DBUS
OG0000596	LOC117903345|XP_034671185.1|DSUB	LOC108606622|XP_017852397.1|DBUS
OG0000596	LOC117899582|XP_034665589.1|DSUB	LOC108602102|XP_017845615.1|DBUS
OG0000597	LOC117897082|XP_034661611.1|DSUB	LOC108601607|XP_033149792.1|DBUS
OG0000598	LOC117896003|XP_034659890.1|DSUB	LOC108601674|XP_017845068.1|DBUS
OG0000599	LOC117893545|XP_034656087.1|DSUB	LOC108598021|XP_017840125.2|DBUS
OG0000600	LOC117890088|XP_034650637.1|DSUB	LOC108595133|XP_017835783.1|DBUS
OG0000600	LOC117890940|XP_034651965.1|DSUB	LOC108597445|XP_017839497.1|DBUS
OG0000601	LOC117900886|XP_034667306.1|DSUB	LOC108607665|XP_017854114.2|DBUS
OG0000601	LOC117902109|XP_034669108.1|DSUB	LOC108607664|XP_017854100.1|DBUS
OG0000602	LOC117901788|XP_034668589.1|DSUB	LOC108600870|XP_017844175.1|DBUS
OG0000602	LOC117901833|XP_034668657.1|DSUB	LOC108602317|XP_017845894.1|DBUS
OG0000603	LOC117902791|XP_034670297.1|DSUB	LOC108607538|XP_017853908.1|DBUS
OG0000604	LOC117900813|XP_034667195.1|DSUB	LOC108606212|XP_017851590.1|DBUS
OG0000604	LOC117900814|XP_034667198.1|DSUB	LOC108600146|XP_033150916.1|DBUS
OG0000605	LOC117900080|XP_034666175.1|DSUB	LOC108600259|XP_017843707.2|DBUS
OG0000607	LOC117897649|XP_034662515.1|DSUB	LOC108603848|XP_017848490.1|DBUS
OG0000607	LOC117898354|XP_034663578.1|DSUB	LOC108604803|XP_017849894.1|DBUS
OG0000608	LOC117898179|XP_034663278.1|DSUB	LOC108601745|XP_017845154.1|DBUS
OG0000608	LOC117895953|XP_034659794.1|DSUB	LOC108604230|XP_033149870.1|DBUS
