Orthogroup	DSUB.longest_only	DSAN.longest_only
OG0002200	LOC117897155|XP_034661720.1|DSUB	LOC120455445|XP_039497586.1|DSAN
OG0002202	LOC117896781|XP_034661167.1|DSUB	LOC120451144|XP_039490501.1|DSAN
OG0002203	LOC117896925|XP_034661356.1|DSUB	LOC120452422|XP_039492581.1|DSAN
OG0002204	LOC117899444|XP_034665341.1|DSUB	LOC120451820|XP_039491723.1|DSAN
OG0002205	LOC117897392|XP_034662094.1|DSUB	LOC120452884|XP_039493273.1|DSAN
OG0002206	LOC117899612|XP_034665646.1|DSUB	LOC120451941|XP_039491895.1|DSAN
OG0002207	LOC117898803|XP_034664338.1|DSUB	LOC120452271|XP_039492336.1|DSAN
OG0002208	LOC117896783|XP_034661170.1|DSUB	LOC120453108|XP_039493575.1|DSAN
OG0002209	LOC117894573|XP_034657607.1|DSUB, LOC117900294|XP_034666501.1|DSUB	LOC120457410|XP_039500942.1|DSAN
OG0002210	LOC117897991|XP_034663007.1|DSUB	LOC120451058|XP_039490349.1|DSAN
OG0002211	LOC117896827|XP_034661227.1|DSUB	LOC120451557|XP_039491291.1|DSAN
OG0002212	LOC117896237|XP_034660274.1|DSUB	LOC120451832|XP_039491741.1|DSAN
OG0002213	LOC117898638|XP_034664092.1|DSUB	LOC120454461|XP_039495709.1|DSAN
OG0002214	LOC117897002|XP_034661454.1|DSUB	LOC120451931|XP_039491886.1|DSAN, LOC120451442|XP_039491053.1|DSAN
OG0002215	LOC117896532|XP_034660796.1|DSUB	LOC120452674|XP_039492952.1|DSAN
OG0002216	LOC117902253|XP_034669402.1|DSUB	LOC120450886|XP_039490060.1|DSAN
OG0002217	LOC117899450|XP_034665349.1|DSUB	LOC120454397|XP_039495582.1|DSAN
OG0002218	LOC117903324|XP_034671158.1|DSUB	LOC120456047|XP_039498558.1|DSAN
OG0002219	LOC117897925|XP_034662899.1|DSUB	LOC120451981|XP_039491943.1|DSAN
OG0002220	LOC117899003|XP_034664641.1|DSUB	LOC120451139|XP_039490494.1|DSAN
OG0002221	LOC117894494|XP_034657493.1|DSUB	LOC120448822|XP_039486955.1|DSAN
OG0002222	LOC117890044|XP_034650554.1|DSUB	LOC120444495|XP_039480138.1|DSAN
OG0002224	LOC117892526|XP_034654708.1|DSUB	LOC120448548|XP_039486540.1|DSAN
OG0002225	LOC117894121|XP_034656894.1|DSUB	LOC120449355|XP_039487701.1|DSAN
OG0002226	LOC117892415|XP_034654539.1|DSUB	LOC120444931|XP_039480869.1|DSAN
OG0002227	LOC117892342|XP_034654415.1|DSUB	LOC120458731|XP_039502413.1|DSAN
OG0002228	LOC117892070|XP_034653949.1|DSUB	LOC120447000|XP_039484242.1|DSAN
OG0002229	LOC117892045|XP_034653862.1|DSUB	LOC120444285|XP_039479735.1|DSAN
OG0002230	LOC117890746|XP_034651693.1|DSUB	LOC120444468|XP_039480074.1|DSAN
OG0002231	LOC117892215|XP_034654206.1|DSUB	LOC120458173|XP_039501672.1|DSAN
OG0002232	LOC117889947|XP_034650377.1|DSUB	LOC120445032|XP_039481051.1|DSAN
OG0002233	LOC117894458|XP_034657449.1|DSUB	LOC120448302|XP_039486176.1|DSAN
OG0002235	LOC117891552|XP_034652959.1|DSUB	LOC120444777|XP_039480647.1|DSAN
OG0002236	LOC117891028|XP_034652082.1|DSUB	LOC120444644|XP_039480403.1|DSAN
OG0002237	LOC117889836|XP_034650215.1|DSUB	LOC120446307|XP_039483155.1|DSAN
OG0002238	LOC117890064|XP_034650593.1|DSUB	LOC120449108|XP_039487354.1|DSAN
OG0002239	LOC117892381|XP_034654483.1|DSUB	LOC120446636|XP_039483637.1|DSAN
OG0002240	LOC117892458|XP_034654598.1|DSUB	LOC120446286|XP_039483109.1|DSAN
OG0002241	LOC117895213|XP_034658595.1|DSUB	LOC120450224|XP_039489035.1|DSAN
OG0002242	LOC117895274|XP_034658690.1|DSUB	LOC120448189|XP_039485988.1|DSAN
OG0002243	LOC117896272|XP_034660366.1|DSUB	LOC120451269|XP_039490739.1|DSAN
OG0002244	LOC117895821|XP_034659649.1|DSUB	LOC120450364|XP_039489282.1|DSAN
OG0002245	LOC117894125|XP_034656903.1|DSUB	LOC120450631|XP_039489714.1|DSAN
OG0002246	LOC117891287|XP_034652570.1|DSUB	LOC120453247|XP_039493797.1|DSAN
OG0002247	LOC117890444|XP_034651166.1|DSUB	LOC120445215|XP_039481403.1|DSAN
OG0002248	LOC117894104|XP_034656871.1|DSUB	LOC120447556|XP_039484943.1|DSAN
OG0002249	LOC117895813|XP_034659629.1|DSUB	LOC120449576|XP_039488064.1|DSAN
OG0002250	LOC117891550|XP_034652957.1|DSUB	LOC120446790|XP_039483880.1|DSAN
OG0002251	LOC117891340|XP_034652651.1|DSUB	LOC120446354|XP_039483217.1|DSAN
OG0002252	LOC117890978|XP_034652010.1|DSUB	LOC120446105|XP_039482830.1|DSAN
OG0002253	LOC117890262|XP_034650910.1|DSUB	LOC120445836|XP_039482391.1|DSAN
OG0002254	LOC117899433|XP_034665326.1|DSUB	LOC120454408|XP_039495604.1|DSAN
OG0002255	LOC117896859|XP_034661279.1|DSUB, LOC117901264|XP_034667850.1|DSUB	LOC120455361|XP_039497402.1|DSAN
OG0002256	LOC117891946|XP_034653691.1|DSUB	LOC120444626|XP_039480368.1|DSAN
OG0002257	LOC117890712|XP_034651641.1|DSUB	LOC120457728|XP_039501162.1|DSAN
OG0002258	LOC117893762|XP_034656392.1|DSUB	LOC120448024|XP_039485699.1|DSAN
OG0002259	LOC117890380|XP_034651074.1|DSUB	LOC120457236|XP_039500552.1|DSAN
OG0002260	LOC117894825|XP_034657963.1|DSUB	LOC120450553|XP_039489591.1|DSAN
OG0002261	LOC117893838|XP_034656494.1|DSUB	LOC120449670|XP_039488204.1|DSAN
OG0002262	LOC117890353|XP_034651036.1|DSUB	LOC120450021|XP_039488682.1|DSAN
OG0002263	LOC117893398|XP_034655887.1|DSUB	LOC120447541|XP_039484921.1|DSAN
OG0002264	LOC117890043|XP_034650552.1|DSUB	LOC120444494|XP_039480136.1|DSAN
OG0002265	LOC117894424|XP_034657358.1|DSUB	LOC120448341|XP_039486238.1|DSAN
OG0002266	LOC117894728|XP_034657812.1|DSUB	LOC120449628|XP_039488149.1|DSAN
OG0002267	LOC117895569|XP_034659179.1|DSUB	LOC120450314|XP_039489201.1|DSAN, LOC120450312|XP_039489200.1|DSAN
OG0002268	LOC117893648|XP_034656228.1|DSUB	LOC120447524|XP_039484891.1|DSAN
OG0002269	LOC117890348|XP_034651030.1|DSUB	LOC120445295|XP_039481532.1|DSAN
OG0002270	LOC117889715|XP_034650027.1|DSUB	LOC120445828|XP_039482382.1|DSAN
OG0002271	LOC117895236|XP_034658636.1|DSUB	LOC120448772|XP_039486890.1|DSAN
OG0002272	LOC117893931|XP_034656605.1|DSUB	LOC120450424|XP_039489366.1|DSAN
OG0002273	LOC117895650|XP_034659327.1|DSUB	LOC120450361|XP_039489277.1|DSAN
OG0002274	LOC117894419|XP_034657321.1|DSUB	LOC120449495|XP_039487912.1|DSAN
OG0002275	LOC117893881|XP_034656543.1|DSUB	LOC120448570|XP_039486564.1|DSAN
OG0002276	LOC117895690|XP_034659415.1|DSUB	LOC120448593|XP_039486612.1|DSAN
OG0002277	LOC117895698|XP_034659436.1|DSUB	LOC120449739|XP_039488307.1|DSAN
OG0002278	LOC117893379|XP_034655864.1|DSUB	LOC120448389|XP_039486311.1|DSAN
OG0002279	LOC117895512|XP_034659101.1|DSUB	LOC120448237|XP_039486075.1|DSAN
OG0002280	LOC117893759|XP_034656386.1|DSUB	LOC120448606|XP_039486642.1|DSAN
OG0002281	LOC117892994|XP_034655239.1|DSUB	LOC120449921|XP_039488547.1|DSAN
OG0002282	LOC117893041|XP_034655307.1|DSUB	LOC120450192|XP_039488992.1|DSAN
OG0002283	LOC117892120|XP_034654042.1|DSUB	LOC120445682|XP_039482173.1|DSAN
OG0002284	LOC117892609|XP_034654851.1|DSUB	LOC120443905|XP_039479268.1|DSAN
OG0002285	LOC117903565|XP_034671663.1|DSUB	LOC120455898|XP_039498329.1|DSAN
OG0002286	LOC117890089|XP_034650639.1|DSUB	LOC120445669|XP_039482152.1|DSAN
OG0002287	LOC117889716|XP_034650028.1|DSUB	LOC120445347|XP_039481618.1|DSAN
OG0002288	LOC117895235|XP_034658632.1|DSUB	LOC120450470|XP_039489443.1|DSAN
OG0002289	LOC117895406|XP_034658930.1|DSUB	LOC120449389|XP_039487764.1|DSAN
OG0002290	LOC117901728|XP_034668501.1|DSUB	LOC120443700|XP_039478875.1|DSAN
OG0002291	LOC117890063|XP_034650592.1|DSUB	LOC120443962|XP_039479359.1|DSAN
OG0002292	LOC117891417|XP_034652774.1|DSUB	LOC120458825|XP_039502573.1|DSAN
OG0002293	LOC117891321|XP_034652627.1|DSUB	LOC120458101|XP_039501564.1|DSAN
OG0002294	LOC117899211|XP_034664974.1|DSUB	LOC120450788|XP_039489885.1|DSAN
OG0002295	LOC117902460|XP_034669753.1|DSUB	LOC120458389|XP_039501946.1|DSAN
OG0002296	LOC117902194|XP_034669282.1|DSUB	LOC120458340|XP_039501894.1|DSAN
OG0002297	LOC117896520|XP_034660779.1|DSUB	LOC120450754|XP_039489811.1|DSAN
OG0002298	LOC117892163|XP_034654119.1|DSUB, LOC117898087|XP_034663158.1|DSUB	LOC120446320|XP_039483169.1|DSAN
OG0002299	LOC117889581|XP_034649878.1|DSUB	LOC120446648|XP_039483653.1|DSAN
OG0002300	LOC117901924|XP_034668784.1|DSUB	LOC120458724|XP_039502408.1|DSAN
OG0002301	LOC117900884|XP_034667302.1|DSUB	LOC120445637|XP_039482110.1|DSAN
OG0002302	LOC117900340|XP_034666569.1|DSUB	LOC120444938|XP_039480873.1|DSAN
OG0002303	LOC117903568|XP_034671666.1|DSUB	LOC120456250|XP_039498904.1|DSAN
OG0002305	LOC117894243|XP_034657073.1|DSUB	LOC120448128|XP_039485879.1|DSAN
OG0002306	LOC117900292|XP_034666495.1|DSUB	LOC120444011|XP_039479426.1|DSAN
OG0002307	LOC117901165|XP_034667707.1|DSUB	LOC120453586|XP_039494284.1|DSAN
OG0002308	LOC117902195|XP_034669287.1|DSUB	LOC120445171|XP_039481289.1|DSAN
OG0002309	LOC117901784|XP_034668584.1|DSUB	LOC120452932|XP_039493347.1|DSAN
OG0002310	LOC117900096|XP_034666207.1|DSUB	LOC120457702|XP_039501132.1|DSAN
OG0002311	LOC117900258|XP_034666448.1|DSUB	LOC120446767|XP_039483838.1|DSAN
OG0002312	LOC117901114|XP_034667639.1|DSUB, LOC117901228|XP_034667791.1|DSUB	LOC120455558|XP_039497843.1|DSAN
OG0002313	LOC117892228|XP_034654222.1|DSUB	LOC120446047|XP_039482756.1|DSAN
OG0002314	LOC117891468|XP_034652842.1|DSUB	LOC120458774|XP_039502487.1|DSAN
OG0002315	LOC117890510|XP_034651302.1|DSUB	LOC120446332|XP_039483180.1|DSAN
OG0002316	LOC117901807|XP_034668612.1|DSUB	LOC120458758|XP_039502464.1|DSAN
OG0002317	LOC117893208|XP_034655625.1|DSUB	LOC120448091|XP_039485819.1|DSAN
OG0002318	LOC117900172|XP_034666308.1|DSUB	LOC120446579|XP_039483535.1|DSAN
OG0002319	LOC117901512|XP_034668174.1|DSUB	LOC120458285|XP_039501816.1|DSAN
OG0002320	LOC117889950|XP_034650396.1|DSUB	LOC120445040|XP_039481063.1|DSAN
OG0002321	LOC117892515|XP_034654691.1|DSUB	LOC120446873|XP_039484013.1|DSAN
OG0002322	LOC117902025|XP_034668975.1|DSUB	LOC120457797|XP_039501228.1|DSAN
OG0002323	LOC117902005|XP_034668943.1|DSUB	LOC120457735|XP_039501169.1|DSAN
OG0002324	LOC117893834|XP_034656488.1|DSUB	LOC120450521|XP_039489533.1|DSAN
OG0002325	LOC117894364|XP_034657250.1|DSUB	LOC120449542|XP_039488002.1|DSAN
OG0002326	LOC117894366|XP_034657257.1|DSUB	LOC120449543|XP_039488003.1|DSAN
OG0002327	LOC117899599|XP_034665606.1|DSUB	LOC120452541|XP_039492743.1|DSAN
OG0002328	LOC117901262|XP_034667846.1|DSUB	LOC120445573|XP_039481995.1|DSAN
OG0002329	LOC117902742|XP_034670211.1|DSUB	LOC120458233|XP_039501752.1|DSAN
OG0002330	LOC117901365|XP_034667965.1|DSUB	LOC120458235|XP_039501754.1|DSAN
OG0002331	LOC117903457|XP_034671385.1|DSUB	LOC120457197|XP_039500485.1|DSAN
OG0002332	LOC117893236|XP_034655684.1|DSUB	LOC120448977|XP_039487171.1|DSAN
OG0002333	LOC117891968|XP_034653733.1|DSUB	LOC120444953|XP_039480892.1|DSAN
OG0002334	LOC117901408|XP_034668032.1|DSUB	LOC120456308|XP_039498995.1|DSAN
OG0002335	LOC117892240|XP_034654239.1|DSUB	LOC120448385|XP_039486307.1|DSAN
OG0002336	LOC117894044|XP_034656784.1|DSUB	LOC120449439|XP_039487843.1|DSAN
OG0002337	LOC117890915|XP_034651922.1|DSUB	LOC120448179|XP_039485964.1|DSAN
OG0002338	LOC117900477|XP_034666752.1|DSUB	LOC120457789|XP_039501221.1|DSAN
OG0002339	LOC117900571|XP_034666869.1|DSUB	LOC120453485|XP_039494158.1|DSAN
OG0002340	LOC117902643|XP_034670058.1|DSUB, LOC117902642|XP_034670057.1|DSUB	LOC120452681|XP_039493003.1|DSAN
OG0002341	LOC117891193|XP_034652420.1|DSUB	LOC120458553|XP_039502168.1|DSAN
OG0002342	LOC117900546|XP_034666837.1|DSUB	LOC120444364|XP_039479916.1|DSAN
OG0002343	LOC117902211|XP_034669321.1|DSUB	LOC120444755|XP_039480621.1|DSAN
OG0002344	LOC117902282|XP_034669445.1|DSUB	LOC120443880|XP_039479199.1|DSAN
OG0002345	LOC117890004|XP_034650485.1|DSUB	LOC120445862|XP_039482441.1|DSAN
OG0002346	LOC117902596|XP_034669994.1|DSUB	LOC120458418|XP_039501993.1|DSAN
OG0002347	LOC117890528|XP_034651337.1|DSUB	LOC120446934|XP_039484119.1|DSAN
OG0002348	LOC117902787|XP_034670284.1|DSUB	LOC120458613|XP_039502254.1|DSAN
OG0002349	LOC117890620|XP_034651453.1|DSUB	LOC120445901|XP_039482491.1|DSAN
OG0002350	LOC117890003|XP_034650483.1|DSUB	LOC120445847|XP_039482417.1|DSAN
OG0002351	LOC117891136|XP_034652235.1|DSUB	LOC120446260|XP_039483067.1|DSAN
OG0002352	LOC117891236|XP_034652473.1|DSUB	LOC120445368|XP_039481675.1|DSAN
OG0002353	LOC117902752|XP_034670232.1|DSUB	LOC120457610|XP_039501051.1|DSAN
OG0002354	LOC117902124|XP_034669141.1|DSUB	LOC120454861|XP_039496341.1|DSAN
OG0002355	LOC117902184|XP_034669248.1|DSUB	LOC120447167|XP_039484556.1|DSAN
OG0002356	LOC117902405|XP_034669636.1|DSUB	LOC120451444|XP_039491096.1|DSAN, LOC120444458|XP_039480058.1|DSAN
OG0002357	LOC117896616|XP_034660941.1|DSUB	LOC120452419|XP_039492572.1|DSAN
OG0002358	LOC117902377|XP_034669588.1|DSUB	LOC120458875|XP_039502646.1|DSAN
OG0002359	LOC117890693|XP_034651582.1|DSUB	LOC120456295|XP_039498976.1|DSAN
OG0002360	LOC117902725|XP_034670184.1|DSUB	LOC120447126|XP_039484493.1|DSAN
OG0002361	LOC117894116|XP_034656886.1|DSUB	LOC120447970|XP_039485595.1|DSAN
OG0002362	LOC117900328|XP_034666551.1|DSUB	LOC120451306|XP_039490810.1|DSAN
OG0002363	LOC117901692|XP_034668444.1|DSUB	LOC120458051|XP_039501495.1|DSAN
OG0002364	LOC117901690|XP_034668425.1|DSUB	LOC120444120|XP_039479588.1|DSAN
OG0002365	LOC117901694|XP_034668446.1|DSUB	LOC120458813|XP_039502545.1|DSAN
OG0002366	LOC117902078|XP_034669060.1|DSUB	LOC120453951|XP_039494833.1|DSAN
OG0002367	LOC117901639|XP_034668360.1|DSUB	LOC120458638|XP_039502297.1|DSAN
OG0002368	LOC117901734|XP_034668508.1|DSUB	LOC120443688|XP_039478862.1|DSAN
OG0002369	LOC117890708|XP_034651640.1|DSUB	LOC120445731|XP_039482235.1|DSAN
OG0002370	LOC117900300|XP_034666504.1|DSUB	LOC120458055|XP_039501498.1|DSAN
OG0002371	LOC117900127|XP_034666243.1|DSUB	LOC120458065|XP_039501510.1|DSAN
OG0002372	LOC117899952|XP_034665997.1|DSUB	LOC120446774|XP_039483856.1|DSAN
OG0002373	LOC117900161|XP_034666294.1|DSUB	LOC120444515|XP_039480168.1|DSAN
OG0002374	LOC117896015|XP_034659911.1|DSUB	LOC120452645|XP_039492893.1|DSAN
OG0002375	LOC117899753|XP_034665895.1|DSUB	LOC120453138|XP_039493622.1|DSAN
OG0002376	LOC117899969|XP_034666018.1|DSUB	LOC120458802|XP_039502532.1|DSAN
OG0002377	LOC117897920|XP_034662895.1|DSUB	LOC120451036|XP_039490297.1|DSAN
OG0002378	LOC117895765|XP_034659530.1|DSUB	LOC120448297|XP_039486168.1|DSAN
OG0002379	LOC117901392|XP_034668017.1|DSUB	LOC120445484|XP_039481865.1|DSAN
OG0002380	LOC117903253|XP_034671050.1|DSUB	LOC120455540|XP_039497811.1|DSAN
OG0002381	LOC117890783|XP_034651745.1|DSUB	LOC120447081|XP_039484412.1|DSAN
OG0002382	LOC117903492|XP_034671449.1|DSUB	LOC120455284|XP_039497251.1|DSAN
OG0002383	LOC117893561|XP_034656113.1|DSUB	LOC120448911|XP_039487068.1|DSAN
OG0002384	LOC117897529|XP_034662343.1|DSUB	LOC120455105|XP_039496920.1|DSAN
OG0002385	LOC117902926|XP_034670399.1|DSUB	LOC120454922|XP_039496601.1|DSAN
OG0002386	LOC117898516|XP_034663874.1|DSUB	LOC120454515|XP_039495808.1|DSAN
OG0002387	LOC117896396|XP_034660594.1|DSUB	LOC120452087|XP_039492088.1|DSAN
OG0002388	LOC117896517|XP_034660776.1|DSUB	LOC120451476|XP_039491125.1|DSAN
OG0002389	LOC117896706|XP_034661054.1|DSUB	LOC120452220|XP_039492280.1|DSAN
OG0002390	LOC117900442|XP_034666703.1|DSUB	LOC120458443|XP_039502023.1|DSAN
OG0002391	LOC117892417|XP_034654541.1|DSUB	LOC120445108|XP_039481186.1|DSAN
OG0002392	LOC117892954|XP_034655176.1|DSUB	LOC120448750|XP_039486867.1|DSAN
OG0002393	LOC117893322|XP_034655801.1|DSUB	LOC120448108|XP_039485845.1|DSAN
OG0002394	LOC117897735|XP_034662660.1|DSUB	LOC120450841|XP_039489965.1|DSAN
OG0002395	LOC117897596|XP_034662443.1|DSUB	LOC120452716|XP_039493012.1|DSAN
OG0002396	LOC117890207|XP_034650829.1|DSUB, LOC117890206|XP_034650826.1|DSUB	LOC120447005|XP_039484245.1|DSAN
OG0002397	LOC117891138|XP_034652238.1|DSUB	LOC120458647|XP_039502310.1|DSAN
OG0002398	LOC117890789|XP_034651758.1|DSUB	LOC120456443|XP_039499209.1|DSAN
OG0002399	LOC117890388|XP_034651082.1|DSUB	LOC120458412|XP_039501980.1|DSAN
OG0002400	LOC117891163|XP_034652370.1|DSUB	LOC120445476|XP_039481855.1|DSAN
OG0002401	LOC117902932|XP_034670425.1|DSUB	LOC120454867|XP_039496353.1|DSAN
OG0002402	LOC117899795|XP_034665966.1|DSUB	LOC120452832|XP_039493187.1|DSAN
OG0002403	LOC117899797|XP_034665970.1|DSUB	LOC120453573|XP_039494266.1|DSAN
OG0002404	LOC117899458|XP_034665360.1|DSUB	LOC120451634|XP_039491426.1|DSAN
OG0002405	LOC117897775|XP_034662711.1|DSUB	LOC120452798|XP_039493128.1|DSAN
OG0002406	LOC117894015|XP_034656738.1|DSUB	LOC120448030|XP_039485705.1|DSAN
OG0002407	LOC117896393|XP_034660589.1|DSUB	LOC120451159|XP_039490527.1|DSAN
OG0002408	LOC117897913|XP_034662885.1|DSUB	LOC120451276|XP_039490754.1|DSAN
OG0002409	LOC117895583|XP_034659204.1|DSUB	LOC120448230|XP_039486063.1|DSAN
OG0002410	LOC117896626|XP_034660954.1|DSUB	LOC120452892|XP_039493284.1|DSAN
OG0002411	LOC117898911|XP_034664491.1|DSUB	LOC120452864|XP_039493243.1|DSAN
OG0002412	LOC117899682|XP_034665763.1|DSUB	LOC120457866|XP_039501324.1|DSAN, LOC120457865|XP_039501317.1|DSAN
OG0002413	LOC117902527|XP_034669848.1|DSUB	LOC120456522|XP_039499325.1|DSAN
OG0002414	LOC117894696|XP_034657768.1|DSUB	LOC120450401|XP_039489331.1|DSAN
OG0002415	LOC117896581|XP_034660877.1|DSUB	LOC120452179|XP_039492221.1|DSAN
OG0002416	LOC117902995|XP_034670606.1|DSUB	LOC120454880|XP_039496396.1|DSAN
OG0002417	LOC117901494|XP_034668153.1|DSUB	LOC120443929|XP_039479306.1|DSAN
OG0002418	LOC117896067|XP_034659979.1|DSUB	LOC120451161|XP_039490529.1|DSAN
OG0002419	LOC117896615|XP_034660943.1|DSUB	LOC120455308|XP_039497291.1|DSAN
OG0002420	LOC117893044|XP_034655311.1|DSUB	LOC120450195|XP_039488994.1|DSAN
OG0002421	LOC117898824|XP_034664382.1|DSUB	LOC120453352|XP_039493958.1|DSAN
OG0002422	LOC117896256|XP_034660338.1|DSUB	LOC120452509|XP_039492697.1|DSAN
OG0002423	LOC117893235|XP_034655683.1|DSUB	LOC120448096|XP_039485833.1|DSAN
OG0002424	LOC117902923|XP_034670395.1|DSUB	LOC120454881|XP_039496402.1|DSAN
OG0002425	LOC117903713|XP_034671951.1|DSUB	LOC120455567|XP_039497863.1|DSAN
OG0002426	LOC117894185|XP_034656989.1|DSUB	LOC120449512|XP_039487951.1|DSAN
OG0002427	LOC117902924|XP_034670396.1|DSUB	LOC120454830|XP_039496233.1|DSAN
OG0002428	LOC117892487|XP_034654644.1|DSUB	LOC120457079|XP_039500192.1|DSAN
OG0002429	LOC117893140|XP_034655486.1|DSUB	LOC120450619|XP_039489694.1|DSAN
OG0002430	LOC117891921|XP_034653634.1|DSUB	LOC120450041|XP_039488734.1|DSAN
OG0002431	LOC117890913|XP_034651919.1|DSUB	LOC120445872|XP_039482449.1|DSAN
OG0002432	LOC117889837|XP_034650220.1|DSUB	LOC120455364|XP_039497405.1|DSAN
OG0002433	LOC117898796|XP_034664327.1|DSUB	LOC120453142|XP_039493632.1|DSAN
OG0002434	LOC117899623|XP_034665668.1|DSUB	LOC120451527|XP_039491231.1|DSAN
OG0002435	LOC117903363|XP_034671210.1|DSUB	LOC120455906|XP_039498344.1|DSAN
OG0002436	LOC117890130|XP_034650708.1|DSUB	LOC120444346|XP_039479856.1|DSAN
OG0002437	LOC117892477|XP_034654620.1|DSUB	LOC120444378|XP_039479918.1|DSAN
OG0002438	LOC117903048|XP_034670678.1|DSUB	LOC120455011|XP_039496768.1|DSAN
OG0002439	LOC117901711|XP_034668475.1|DSUB	LOC120443685|XP_039478859.1|DSAN
OG0002440	LOC117892898|XP_034655088.1|DSUB	LOC120448193|XP_039485993.1|DSAN
OG0002441	LOC117890354|XP_034651037.1|DSUB	LOC120448220|XP_039486049.1|DSAN
OG0002442	LOC117891873|XP_034653530.1|DSUB	LOC120447100|XP_039484444.1|DSAN
OG0002443	LOC117890121|XP_034650690.1|DSUB	LOC120444389|XP_039479939.1|DSAN
OG0002444	LOC117890010|XP_034650500.1|DSUB	LOC120444291|XP_039479743.1|DSAN
OG0002445	LOC117891514|XP_034652900.1|DSUB, LOC117899527|XP_034665483.1|DSUB	LOC120446028|XP_039482722.1|DSAN
OG0002446	LOC117891916|XP_034653630.1|DSUB	LOC120445114|XP_039481195.1|DSAN
OG0002447	LOC117893307|XP_034655780.1|DSUB	LOC120448013|XP_039485662.1|DSAN
OG0002448	LOC117890146|XP_034650726.1|DSUB	LOC120445981|XP_039482647.1|DSAN
OG0002449	LOC117889958|XP_034650407.1|DSUB	LOC120446859|XP_039483992.1|DSAN
OG0002450	LOC117898709|XP_034664216.1|DSUB, LOC117899290|XP_034665093.1|DSUB, LOC117898711|XP_034664219.1|DSUB, LOC117897770|XP_034662707.1|DSUB	LOC120453803|XP_039494610.1|DSAN
OG0002451	LOC117892291|XP_034654324.1|DSUB	LOC120443895|XP_039479256.1|DSAN
OG0002452	LOC117889877|XP_034650276.1|DSUB	LOC120445240|XP_039481440.1|DSAN
OG0002453	LOC117891554|XP_034652966.1|DSUB	LOC120445650|XP_039482127.1|DSAN
OG0002454	LOC117895362|XP_034658836.1|DSUB	LOC120449031|XP_039487249.1|DSAN
OG0002455	LOC117895357|XP_034658832.1|DSUB	LOC120449030|XP_039487248.1|DSAN
OG0002456	LOC117890651|XP_034651496.1|DSUB	LOC120446695|XP_039483726.1|DSAN
OG0002457	LOC117889872|XP_034650271.1|DSUB	LOC120444082|XP_039479535.1|DSAN
OG0002458	LOC117901482|XP_034668142.1|DSUB	LOC120457186|XP_039500465.1|DSAN
OG0002459	LOC117890822|XP_034651785.1|DSUB	LOC120446494|XP_039483434.1|DSAN
OG0002460	LOC117890219|XP_034650848.1|DSUB	LOC120446575|XP_039483530.1|DSAN
OG0002461	LOC117892434|XP_034654564.1|DSUB	LOC120446910|XP_039484080.1|DSAN
OG0002462	LOC117892153|XP_034654092.1|DSUB	LOC120444651|XP_039480414.1|DSAN
OG0002463	LOC117889838|XP_034650218.1|DSUB	LOC120446308|XP_039483156.1|DSAN
OG0002464	LOC117891876|XP_034653532.1|DSUB	LOC120447102|XP_039484447.1|DSAN
OG0002465	LOC117890474|XP_034651228.1|DSUB	LOC120458220|XP_039501734.1|DSAN
OG0002466	LOC117902931|XP_034670419.1|DSUB	LOC120454857|XP_039496323.1|DSAN
OG0002467	LOC117893517|XP_034656047.1|DSUB	LOC120449938|XP_039488569.1|DSAN
OG0002468	LOC117894308|XP_034657166.1|DSUB	LOC120448741|XP_039486854.1|DSAN
OG0002469	LOC117896058|XP_034659962.1|DSUB	LOC120451194|XP_039490578.1|DSAN
OG0002470	LOC117892298|XP_034654331.1|DSUB	LOC120448449|XP_039486402.1|DSAN
OG0002471	LOC117891936|XP_034653669.1|DSUB	LOC120457704|XP_039501137.1|DSAN
OG0002472	LOC117890429|XP_034651140.1|DSUB	LOC120444366|XP_039479891.1|DSAN
OG0002473	LOC117892197|XP_034654180.1|DSUB	LOC120445321|XP_039481576.1|DSAN
OG0002474	LOC117893743|XP_034656363.1|DSUB	LOC120450647|XP_039489739.1|DSAN
OG0002475	LOC117897280|XP_034661902.1|DSUB	LOC120452014|XP_039491990.1|DSAN
OG0002476	LOC117889941|XP_034650368.1|DSUB	LOC120446501|XP_039483443.1|DSAN
OG0002477	LOC117890649|XP_034651492.1|DSUB	LOC120446537|XP_039483487.1|DSAN
OG0002478	LOC117890615|XP_034651447.1|DSUB	LOC120445591|XP_039482019.1|DSAN
OG0002479	LOC117891349|XP_034652670.1|DSUB	LOC120445373|XP_039481689.1|DSAN
OG0002480	LOC117890215|XP_034650839.1|DSUB	LOC120457843|XP_039501288.1|DSAN
OG0002481	LOC117891963|XP_034653729.1|DSUB, LOC117897489|XP_034662271.1|DSUB	LOC120457074|XP_039500188.1|DSAN
OG0002482	LOC117892482|XP_034654626.1|DSUB	LOC120445356|XP_039481635.1|DSAN
OG0002483	LOC117892621|XP_034654863.1|DSUB	LOC120445919|XP_039482510.1|DSAN
OG0002484	LOC117891166|XP_034652380.1|DSUB	LOC120444728|XP_039480587.1|DSAN
OG0002485	LOC117890572|XP_034651397.1|DSUB	LOC120458500|XP_039502105.1|DSAN
OG0002486	LOC117894976|XP_034658206.1|DSUB	LOC120449629|XP_039488151.1|DSAN
OG0002488	LOC117890308|XP_034650978.1|DSUB	LOC120445893|XP_039482481.1|DSAN
