Orthogroup	DSUB.longest_only	DELE.longest_only
OG0000874	LOC117890626|XP_034651464.1|DSUB	LOC108144597|XP_017125091.1|DELE
OG0000875	LOC117894676|XP_034657745.1|DSUB	LOC108142203|XP_017121382.1|DELE
OG0000877	LOC117893832|XP_034656486.1|DSUB	LOC108145981|XP_017127204.1|DELE
OG0000877	LOC117903097|XP_034670800.1|DSUB	LOC108137089|XP_017114104.1|DELE
OG0000878	LOC117890964|XP_034651994.1|DSUB	LOC108142123|XP_017121310.1|DELE
OG0000878	LOC117900383|XP_034666627.1|DSUB	LOC108141726|XP_017120707.1|DELE
OG0000879	LOC117890228|XP_034650857.1|DSUB	LOC108144966|XP_017125602.1|DELE
OG0000880	LOC117892046|XP_034653867.1|DSUB	LOC108137063|XP_017114059.1|DELE
OG0000880	LOC117893345|XP_034655826.1|DSUB	LOC108150130|XP_017133586.1|DELE
OG0000881	LOC117894174|XP_034656969.1|DSUB	LOC108142244|XP_017121452.1|DELE, LOC108142277|XP_017121495.1|DELE, LOC108142856|XP_017122415.1|DELE
OG0000882	LOC117903436|XP_034671351.1|DSUB	LOC108147719|XP_017129934.1|DELE
OG0000883	LOC117902707|XP_034670157.1|DSUB	LOC108135409|XP_017111595.1|DELE
OG0000884	LOC117900769|XP_034667140.1|DSUB	LOC108138679|XP_017116515.1|DELE
OG0000885	LOC117898445|XP_034663741.1|DSUB	LOC108135768|XP_017112108.1|DELE
OG0000886	LOC117896268|XP_034660351.1|DSUB	LOC108136847|XP_017113760.1|DELE
OG0000887	LOC117898452|XP_034663754.1|DSUB	LOC108144973|XP_017125622.1|DELE
OG0000888	LOC117893080|XP_034655387.1|DSUB	LOC108146025|XP_017127293.1|DELE
OG0000889	LOC117895618|XP_034659260.1|DSUB	LOC108149900|XP_017133292.1|DELE
OG0000890	LOC117890898|XP_034651883.1|DSUB	LOC108137557|XP_017114772.1|DELE
OG0000891	LOC117902390|XP_034669605.1|DSUB	LOC108138254|XP_017115885.1|DELE
OG0000892	LOC117894088|XP_034656848.1|DSUB	LOC108142587|XP_017122039.1|DELE
OG0000893	LOC117897888|XP_034662855.1|DSUB	LOC108141017|XP_017119582.1|DELE
OG0000894	LOC117897395|XP_034662104.1|DSUB	LOC108141203|XP_017119937.1|DELE
OG0000895	LOC117892392|XP_034654499.1|DSUB, LOC117892394|XP_034654500.1|DSUB	LOC108139239|XP_017117403.1|DELE, LOC108137972|XP_017115429.1|DELE, LOC108137051|XP_017114028.1|DELE
OG0000896	LOC117903862|XP_034672240.1|DSUB	LOC108141222|XP_017119966.1|DELE
OG0000897	LOC117898755|XP_034664272.1|DSUB	LOC108147129|XP_017128909.1|DELE
OG0000897	LOC117896945|XP_034661379.1|DSUB	LOC108147128|XP_017128908.1|DELE
OG0000898	LOC117890989|XP_034652031.1|DSUB	LOC108144742|XP_017125331.1|DELE
OG0000898	LOC117890750|XP_034651700.1|DSUB	LOC108149193|XP_017132105.1|DELE
OG0000899	LOC117897742|XP_034662673.1|DSUB	LOC108144030|XP_017124149.1|DELE
OG0000900	LOC117890668|XP_034651535.1|DSUB	LOC108137522|XP_017114725.1|DELE
OG0000900	LOC117889895|XP_034650297.1|DSUB	LOC108137649|XP_017114970.1|DELE, LOC108137523|XP_017114726.1|DELE
OG0000901	LOC117892613|XP_034654854.1|DSUB	LOC108143673|XP_017123673.1|DELE
OG0000901	LOC117890548|XP_034651365.1|DSUB	LOC108143640|XP_017123643.1|DELE
OG0000902	LOC117903816|XP_034672147.1|DSUB	LOC108138488|XP_017116179.1|DELE
OG0000902	LOC117903231|XP_034671022.1|DSUB	LOC108138443|XP_017116132.1|DELE
OG0000903	LOC117894641|XP_034657703.1|DSUB	LOC108146933|XP_017128671.1|DELE
OG0000903	LOC117894639|XP_034657701.1|DSUB	LOC108146950|XP_017128694.1|DELE
OG0000904	LOC117893007|XP_034655254.1|DSUB	LOC108146308|XP_017127753.1|DELE
OG0000904	LOC117893009|XP_034655256.1|DSUB	LOC108146309|XP_017127754.1|DELE, LOC108145800|XP_017126864.1|DELE
OG0000906	LOC117890797|XP_034651764.1|DSUB	LOC108144924|XP_017125579.1|DELE
OG0000907	LOC117891031|XP_034652088.1|DSUB	LOC108144819|XP_017125439.1|DELE
OG0000909	LOC117896456|XP_034660676.1|DSUB	LOC108135867|XP_017112259.1|DELE
OG0000910	LOC117903736|XP_034671985.1|DSUB	LOC108135074|XP_017111123.1|DELE
OG0000911	LOC117891698|XP_034653181.1|DSUB	LOC108144864|XP_017125503.1|DELE
OG0000912	LOC117894096|XP_034656860.1|DSUB, LOC117895661|XP_034659370.1|DSUB	LOC108136143|XP_017112626.1|DELE, LOC108136025|XP_017112443.1|DELE
OG0000913	LOC117895191|XP_034658561.1|DSUB	LOC108146766|XP_017128391.1|DELE
OG0000914	LOC117890297|XP_034650956.1|DSUB	LOC108137890|XP_017115318.1|DELE
OG0000915	LOC117890118|XP_034650682.1|DSUB	LOC108137908|XP_017115337.1|DELE
OG0000916	LOC117902779|XP_034670266.1|DSUB	LOC108149407|XP_017132433.1|DELE
OG0000917	LOC117902191|XP_034669258.1|DSUB	LOC108149337|XP_017132313.1|DELE
OG0000918	LOC117902111|XP_034669113.1|DSUB	LOC108140323|XP_017118497.1|DELE, LOC108138773|XP_017116722.1|DELE
OG0000920	LOC117901383|XP_034668004.1|DSUB	LOC108148109|XP_017130446.1|DELE
OG0000921	LOC117903531|XP_034671597.1|DSUB	LOC108136278|XP_017112847.1|DELE, LOC108136308|XP_017112892.1|DELE
OG0000922	LOC117893161|XP_034655527.1|DSUB	LOC108146438|XP_017127931.1|DELE
OG0000923	LOC117897091|XP_034661626.1|DSUB	LOC108135512|XP_017111745.1|DELE, LOC108143893|XP_017123957.1|DELE
OG0000924	LOC117903123|XP_034670840.1|DSUB	LOC108137660|XP_017114984.1|DELE
OG0000925	LOC117898112|XP_034663189.1|DSUB	LOC108148494|XP_017131018.1|DELE, LOC108149029|XP_017131867.1|DELE
OG0000926	LOC117898103|XP_034663176.1|DSUB	LOC108148248|XP_017130654.1|DELE
OG0000926	LOC117896820|XP_034661214.1|DSUB	LOC108140453|XP_017118674.1|DELE
OG0000927	LOC117896959|XP_034661395.1|DSUB	LOC108148471|XP_017130992.1|DELE
OG0000927	LOC117896542|XP_034660816.1|DSUB	LOC108148523|XP_017131050.1|DELE
OG0000928	LOC117901170|XP_034667715.1|DSUB	LOC108141934|XP_017121061.1|DELE, LOC108141936|XP_017121063.1|DELE
OG0000928	LOC117901171|XP_034667716.1|DSUB	LOC108141935|XP_017121062.1|DELE
OG0000929	LOC117900788|XP_034667158.1|DSUB	LOC108148064|XP_017130406.1|DELE
OG0000929	LOC117900789|XP_034667159.1|DSUB	LOC108147840|XP_017130087.1|DELE
OG0000930	LOC117894755|XP_034657859.1|DSUB, LOC117894276|XP_034657122.1|DSUB	LOC108145911|XP_017127083.1|DELE, LOC108146136|XP_017127478.1|DELE
OG0000931	LOC117890246|XP_034650884.1|DSUB	LOC108135395|XP_017111583.1|DELE
OG0000931	LOC117900532|XP_034666823.1|DSUB	LOC108138022|XP_017115481.1|DELE
OG0000932	LOC117893524|XP_034656055.1|DSUB	LOC108142204|XP_017121383.1|DELE
OG0000932	LOC117894756|XP_034657864.1|DSUB	LOC108142252|XP_017121460.1|DELE
OG0000933	LOC117891266|XP_034652530.1|DSUB	LOC108145551|XP_017126540.1|DELE
OG0000933	LOC117891267|XP_034652532.1|DSUB	LOC108145547|XP_017126536.1|DELE
OG0000934	LOC117890392|XP_034651088.1|DSUB, LOC117890447|XP_034651169.1|DSUB	LOC108145401|XP_017126289.1|DELE, LOC108145282|XP_017126118.1|DELE, LOC108145405|XP_017126294.1|DELE
OG0000935	LOC117898689|XP_034664196.1|DSUB	LOC108147162|XP_017128982.1|DELE
OG0000936	LOC117896509|XP_034660754.1|DSUB	LOC108147375|XP_017129298.1|DELE
OG0000937	LOC117899350|XP_034665194.1|DSUB	LOC108148939|XP_017131751.1|DELE
OG0000938	LOC117903601|XP_034671733.1|DSUB	LOC108137165|XP_017114226.1|DELE
OG0000939	LOC117901599|XP_034668302.1|DSUB	LOC108138138|XP_017115673.1|DELE
OG0000940	LOC117895700|XP_034659439.1|DSUB	LOC108146448|XP_017127947.1|DELE
OG0000941	LOC117900854|XP_034667266.1|DSUB	LOC108148566|XP_017131101.1|DELE
OG0000941	LOC117903840|XP_034672186.1|DSUB	LOC108137331|XP_017114451.1|DELE
OG0000942	LOC117893287|XP_034655744.1|DSUB, LOC117901433|XP_034668067.1|DSUB, LOC117896037|XP_034659937.1|DSUB, LOC117891920|XP_034653633.1|DSUB, LOC117890861|XP_034651839.1|DSUB, LOC117894869|XP_034658025.1|DSUB, LOC117889751|XP_034650088.1|DSUB, LOC117901084|XP_034667599.1|DSUB, LOC117892653|XP_034654901.1|DSUB, LOC117892336|XP_034654379.1|DSUB, LOC117891204|XP_034652433.1|DSUB, LOC117890859|XP_034651837.1|DSUB, LOC117896782|XP_034661172.1|DSUB, LOC117900972|XP_034667447.1|DSUB, LOC117890084|XP_034650634.1|DSUB, LOC117901312|XP_034667912.1|DSUB, LOC117889879|XP_034650279.1|DSUB, LOC117889983|XP_034650456.1|DSUB, LOC117901127|XP_034667656.1|DSUB, LOC117892360|XP_034654459.1|DSUB, LOC117901247|XP_034667819.1|DSUB	LOC108142416|XP_017121758.1|DELE
OG0000943	LOC117890702|XP_034651607.1|DSUB	LOC108144390|XP_017124656.1|DELE
OG0000944	LOC117890053|XP_034650579.1|DSUB	LOC108137176|XP_017114242.1|DELE
OG0000945	LOC117892913|XP_034655117.1|DSUB	LOC108145939|XP_017127136.1|DELE
OG0000946	LOC117900990|XP_034667477.1|DSUB	LOC108139000|XP_017117085.1|DELE
OG0000947	LOC117889847|XP_034650231.1|DSUB	LOC108144515|XP_017124944.1|DELE
OG0000948	LOC117893090|XP_034655408.1|DSUB	LOC108146329|XP_017127784.1|DELE
OG0000949	LOC117903043|XP_034670672.1|DSUB	LOC108136213|XP_017112710.1|DELE
OG0000949	LOC117903045|XP_034670673.1|DSUB	LOC108136214|XP_017112715.1|DELE
OG0000950	LOC117896669|XP_034661007.1|DSUB	LOC108140993|XP_017119557.1|DELE
OG0000951	LOC117899370|XP_034665241.1|DSUB	LOC108134796|XP_017110735.1|DELE
OG0000952	LOC117902731|XP_034670196.1|DSUB	LOC108138201|XP_017115808.1|DELE
OG0000954	LOC117891459|XP_034652833.1|DSUB	LOC108147944|XP_017130258.1|DELE, LOC108135956|XP_017112395.1|DELE
OG0000955	LOC117899512|XP_034665455.1|DSUB	LOC108147076|XP_017128853.1|DELE
OG0000955	LOC117899503|XP_034665444.1|DSUB	LOC108147075|XP_017128852.1|DELE
OG0000956	LOC117896355|XP_034660521.1|DSUB	LOC108135887|XP_017112292.1|DELE
OG0000956	LOC117896358|XP_034660524.1|DSUB	LOC108150001|XP_017133432.1|DELE
OG0000957	LOC117892484|XP_034654628.1|DSUB	LOC108144108|XP_017124241.1|DELE
OG0000957	LOC117892485|XP_034654630.1|DSUB	LOC108144109|XP_017124242.1|DELE
OG0000958	LOC117896006|XP_034659894.1|DSUB	LOC108136892|XP_017113838.1|DELE
OG0000958	LOC117890604|XP_034651434.1|DSUB	LOC108141302|XP_017120057.1|DELE
OG0000959	LOC117899165|XP_034664914.1|DSUB, LOC117894949|XP_034658166.1|DSUB, LOC117893197|XP_034655603.1|DSUB	LOC108135488|XP_017111719.1|DELE, LOC108137096|XP_017114109.1|DELE, LOC108142286|XP_017121521.1|DELE
OG0000960	LOC117892385|XP_034654491.1|DSUB	LOC108150390|XP_017134020.1|DELE
OG0000961	LOC117895830|XP_034659658.1|DSUB	LOC108142463|XP_017121832.1|DELE
OG0000961	LOC117895831|XP_034659659.1|DSUB	LOC108142466|XP_017121836.1|DELE
OG0000963	LOC117903584|XP_034671694.1|DSUB	LOC108136659|XP_017113472.1|DELE
OG0000964	LOC117890027|XP_034650533.1|DSUB	LOC108144188|XP_017124342.1|DELE
OG0000965	LOC117903296|XP_034671116.1|DSUB	LOC108137426|XP_017114578.1|DELE
OG0000966	LOC117896371|XP_034660537.1|DSUB	LOC108147584|XP_017129712.1|DELE, LOC108143774|XP_017123791.1|DELE
OG0000968	LOC117893323|XP_034655802.1|DSUB	LOC108146872|XP_017128590.1|DELE
OG0000969	LOC117889954|XP_034650402.1|DSUB	LOC108145548|XP_017126537.1|DELE
OG0000970	LOC117903646|XP_034671838.1|DSUB, LOC117898785|XP_034664313.1|DSUB	LOC108137387|XP_017114535.1|DELE
OG0000971	LOC117901222|XP_034667783.1|DSUB	LOC108150518|XP_017134227.1|DELE
OG0000972	LOC117894574|XP_034657603.1|DSUB	LOC108142387|XP_017121711.1|DELE
OG0000973	LOC117894747|XP_034657849.1|DSUB, LOC117896890|XP_034661317.1|DSUB	LOC108140592|XP_017118984.1|DELE
OG0000974	LOC117894194|XP_034657001.1|DSUB	LOC108146360|XP_017127826.1|DELE
OG0000975	LOC117899364|XP_034665234.1|DSUB, LOC117899575|XP_034665579.1|DSUB	LOC108140619|XP_017119022.1|DELE
OG0000976	LOC117898195|XP_034663306.1|DSUB	LOC108143828|XP_017123858.1|DELE
OG0000977	LOC117896515|XP_034660774.1|DSUB	LOC108148273|XP_017130718.1|DELE
OG0000978	LOC117899594|XP_034665604.1|DSUB	LOC108149697|XP_017132951.1|DELE, LOC108146915|XP_017128649.1|DELE, LOC108140722|XP_017119178.1|DELE
OG0000979	LOC117891730|XP_034653214.1|DSUB	LOC108134639|XP_017110516.1|DELE
OG0000980	LOC117899223|XP_034664988.1|DSUB	LOC108148573|XP_017131107.1|DELE
OG0000980	LOC117896612|XP_034660936.1|DSUB	LOC108148734|XP_017131405.1|DELE
OG0000981	LOC117901848|XP_034668686.1|DSUB	LOC108142078|XP_017121254.1|DELE
OG0000982	LOC117897066|XP_034661561.1|DSUB	LOC108139277|XP_017117462.1|DELE, LOC108134603|XP_017110457.1|DELE
OG0000984	LOC117901196|XP_034667740.1|DSUB	LOC108143733|XP_017123756.1|DELE
OG0000984	LOC117900484|XP_034666759.1|DSUB	LOC108136500|XP_017113220.1|DELE
OG0000985	LOC117890368|XP_034651054.1|DSUB	LOC108144571|XP_017125049.1|DELE
OG0000986	LOC117901876|XP_034668724.1|DSUB	LOC108150454|XP_017134107.1|DELE
OG0000986	LOC117901017|XP_034667506.1|DSUB	LOC108135197|XP_017111308.1|DELE
OG0000987	LOC117902052|XP_034669053.1|DSUB	LOC108141760|XP_017120744.1|DELE
OG0000987	LOC117899513|XP_034665456.1|DSUB	LOC108147144|XP_017128927.1|DELE
OG0000988	LOC117902644|XP_034670060.1|DSUB	LOC108138188|XP_017115790.1|DELE
OG0000990	LOC117898579|XP_034663997.1|DSUB	LOC108147161|XP_017128973.1|DELE, LOC108134895|XP_017110886.1|DELE
OG0000991	LOC117903063|XP_034670703.1|DSUB	LOC108136556|XP_017113352.1|DELE
OG0000992	LOC117897859|XP_034662823.1|DSUB	LOC108148803|XP_017131516.1|DELE
OG0000993	LOC117898049|XP_034663099.1|DSUB	LOC108148914|XP_017131719.1|DELE
OG0000994	LOC117903722|XP_034671962.1|DSUB	LOC108141271|XP_017120031.1|DELE
OG0000995	LOC117893385|XP_034655872.1|DSUB	LOC108137592|XP_017114812.1|DELE
OG0000996	LOC117890036|XP_034650545.1|DSUB	LOC108144400|XP_017124672.1|DELE
OG0000997	LOC117892676|XP_034654965.1|DSUB	LOC108144986|XP_017125629.1|DELE
OG0000998	LOC117895560|XP_034659160.1|DSUB	LOC108146338|XP_017127793.1|DELE
OG0000999	LOC117891704|XP_034653192.1|DSUB	LOC108137145|XP_017114197.1|DELE
OG0001000	LOC117889783|XP_034650141.1|DSUB	LOC108146706|XP_017128271.1|DELE
OG0001001	LOC117892455|XP_034654595.1|DSUB	LOC108144574|XP_017125053.1|DELE
OG0001002	LOC117900490|XP_034666769.1|DSUB	LOC108149563|XP_017132690.1|DELE
OG0001003	LOC117896070|XP_034659984.1|DSUB	LOC108145635|XP_017126663.1|DELE, LOC108145453|XP_017126386.1|DELE
OG0001004	LOC117896454|XP_034660675.1|DSUB	LOC108139123|XP_017117224.1|DELE
OG0001005	LOC117895386|XP_034658902.1|DSUB	LOC108138626|XP_017116403.1|DELE, LOC108136233|XP_017112745.1|DELE
OG0001006	LOC117894848|XP_034657994.1|DSUB	LOC108150084|XP_017133540.1|DELE, LOC108142773|XP_017122303.1|DELE
OG0001007	LOC117891259|XP_034652522.1|DSUB	LOC108144668|XP_017125211.1|DELE
OG0001008	LOC117889617|XP_034649932.1|DSUB	LOC108141631|XP_017120591.1|DELE
OG0001009	LOC117898746|XP_034664259.1|DSUB, LOC117897638|XP_034662504.1|DSUB	LOC108142895|XP_017122470.1|DELE, LOC108147101|XP_017128877.1|DELE
OG0001010	LOC117900694|XP_034667037.1|DSUB	LOC108145294|XP_017126104.1|DELE
OG0001011	LOC117903396|XP_034671273.1|DSUB	LOC108137703|XP_017115069.1|DELE
OG0001011	LOC117900796|XP_034667169.1|DSUB	LOC108138714|XP_017116555.1|DELE
OG0001012	LOC117891149|XP_034652297.1|DSUB, LOC117891254|XP_034652520.1|DSUB	LOC108136398|XP_017112997.1|DELE, LOC108136402|XP_017113000.1|DELE
OG0001013	LOC117894761|XP_034657870.1|DSUB	LOC108142865|XP_017122428.1|DELE
OG0001014	LOC117894826|XP_034657965.1|DSUB	LOC108142309|XP_017121550.1|DELE
OG0001014	LOC117895001|XP_034658239.1|DSUB	LOC108142670|XP_017122163.1|DELE
OG0001015	LOC117901691|XP_034668439.1|DSUB	LOC108137323|XP_017114439.1|DELE
OG0001015	LOC117889593|XP_034649898.1|DSUB	LOC108137235|XP_017114302.1|DELE
OG0001016	LOC117899946|XP_034665992.1|DSUB	LOC108149007|XP_017131840.1|DELE, LOC108136220|XP_017112729.1|DELE
OG0001017	LOC117889943|XP_034650370.1|DSUB	LOC108136048|XP_017112467.1|DELE
OG0001018	LOC117896799|XP_034661189.1|DSUB, LOC117893194|XP_034655594.1|DSUB, LOC117898729|XP_034664239.1|DSUB, LOC117893532|XP_034656069.1|DSUB	LOC108136710|XP_017113524.1|DELE
OG0001019	LOC117899343|XP_034665186.1|DSUB	LOC108148662|XP_017131283.1|DELE
OG0001020	LOC117903910|XP_034672310.1|DSUB	LOC108144144|XP_017124280.1|DELE
OG0001021	LOC117902726|XP_034670185.1|DSUB	LOC108150709|XP_017134470.1|DELE
OG0001022	LOC117903289|XP_034671107.1|DSUB	LOC108134908|XP_017110908.1|DELE
OG0001024	LOC117899346|XP_034665189.1|DSUB	LOC108148827|XP_017131580.1|DELE
OG0001025	LOC117894385|XP_034657282.1|DSUB	LOC108146944|XP_017128687.1|DELE
OG0001026	LOC117891491|XP_034652862.1|DSUB	LOC108147048|XP_017128812.1|DELE
OG0001027	LOC117893805|XP_034656442.1|DSUB	LOC108135582|XP_017111863.1|DELE
OG0001028	LOC117901903|XP_034668759.1|DSUB	LOC108138041|XP_017115502.1|DELE
OG0001031	LOC117902440|XP_034669713.1|DSUB	LOC108146931|XP_017128673.1|DELE, LOC108150543|XP_017134264.1|DELE
OG0001032	LOC117901697|XP_034668450.1|DSUB	LOC108138112|XP_017115623.1|DELE, LOC108134593|XP_017110442.1|DELE
OG0001033	LOC117901163|XP_034667705.1|DSUB, LOC117894020|XP_034656750.1|DSUB	LOC108145191|XP_017125922.1|DELE
OG0001034	LOC117892948|XP_034655161.1|DSUB	LOC108146764|XP_017128389.1|DELE
OG0001035	LOC117890587|XP_034651418.1|DSUB	LOC108140852|XP_017119326.1|DELE
OG0001035	LOC117890596|XP_034651429.1|DSUB	LOC108140851|XP_017119325.1|DELE
OG0001036	LOC117893862|XP_034656527.1|DSUB	LOC108150432|XP_017134079.1|DELE
OG0001036	LOC117896572|XP_034660863.1|DSUB	LOC108136742|XP_017113574.1|DELE
OG0001037	LOC117894370|XP_034657263.1|DSUB, LOC117889764|XP_034650102.1|DSUB	LOC108150134|XP_017133590.1|DELE, LOC108150106|XP_017133558.1|DELE
OG0001038	LOC117896727|XP_034661083.1|DSUB	LOC108136977|XP_017113957.1|DELE
OG0001038	LOC117896726|XP_034661082.1|DSUB	LOC108136976|XP_017113956.1|DELE
OG0001039	LOC117897202|XP_034661796.1|DSUB, LOC117897201|XP_034661794.1|DSUB	LOC108139164|XP_017117268.1|DELE
OG0001042	LOC117898162|XP_034663262.1|DSUB	LOC108143966|XP_017124055.1|DELE
OG0001043	LOC117897824|XP_034662773.1|DSUB	LOC108137741|XP_017115130.1|DELE
OG0001044	LOC117892658|XP_034654935.1|DSUB	LOC108149666|XP_017132900.1|DELE
OG0001045	LOC117891081|XP_034652152.1|DSUB	LOC108144821|XP_017125441.1|DELE
OG0001046	LOC117892254|XP_034654256.1|DSUB	LOC108144789|XP_017125390.1|DELE, LOC108144788|XP_017125389.1|DELE
OG0001047	LOC117890831|XP_034651804.1|DSUB	LOC108149048|XP_017131879.1|DELE
OG0001048	LOC117892034|XP_034653849.1|DSUB	LOC108143680|XP_017123679.1|DELE
OG0001050	LOC117894035|XP_034656773.1|DSUB	LOC108146792|XP_017128449.1|DELE
OG0001051	LOC117900143|XP_034666266.1|DSUB	LOC108141901|XP_017121004.1|DELE
OG0001052	LOC117902345|XP_034669537.1|DSUB	LOC108149530|XP_017132651.1|DELE
OG0001053	LOC117891625|XP_034653058.1|DSUB	LOC108149923|XP_017133328.1|DELE
OG0001054	LOC117897522|XP_034662329.1|DSUB	LOC108137353|XP_017114477.1|DELE
OG0001055	LOC117896584|XP_034660895.1|DSUB	LOC108140622|XP_017119025.1|DELE, LOC108140747|XP_017119213.1|DELE
OG0001056	LOC117893363|XP_034655850.1|DSUB	LOC108149269|XP_017132200.1|DELE, LOC108148182|XP_017130576.1|DELE
OG0001057	LOC117900137|XP_034666255.1|DSUB, LOC117900136|XP_034666253.1|DSUB	LOC108141909|XP_017121016.1|DELE
OG0001058	LOC117903193|XP_034670971.1|DSUB	LOC108149998|XP_017133424.1|DELE
OG0001059	LOC117894396|XP_034657289.1|DSUB	LOC108142339|XP_017121583.1|DELE
OG0001060	LOC117892851|XP_034655083.1|DSUB, LOC117893038|XP_034655302.1|DSUB, LOC117896757|XP_034661123.1|DSUB, LOC117896283|XP_034660378.1|DSUB	LOC108135830|XP_017112206.1|DELE
OG0001061	LOC117899174|XP_034664925.1|DSUB	LOC108135025|XP_017111045.1|DELE
OG0001061	LOC117899173|XP_034664923.1|DSUB	LOC108135023|XP_017111044.1|DELE
OG0001062	LOC117897997|XP_034663016.1|DSUB	LOC108148189|XP_017130584.1|DELE
OG0001062	LOC117897996|XP_034663013.1|DSUB	LOC108148245|XP_017130651.1|DELE
OG0001063	LOC117903081|XP_034670770.1|DSUB	LOC108150043|XP_017133497.1|DELE
OG0001063	LOC117891251|XP_034652505.1|DSUB	LOC108149956|XP_017133361.1|DELE
OG0001064	LOC117903237|XP_034671031.1|DSUB	LOC108138489|XP_017116181.1|DELE
OG0001065	LOC117894849|XP_034657996.1|DSUB, LOC117890391|XP_034651086.1|DSUB, LOC117889931|XP_034650353.1|DSUB, LOC117893362|XP_034655844.1|DSUB, LOC117889867|XP_034650265.1|DSUB	LOC108143590|XP_017123597.1|DELE
OG0001066	LOC117897711|XP_034662628.1|DSUB	LOC108138612|XP_017116391.1|DELE, LOC108148139|XP_017130482.1|DELE
OG0001067	LOC117901063|XP_034667566.1|DSUB	LOC108150514|XP_017134223.1|DELE
OG0001067	LOC117901065|XP_034667568.1|DSUB	LOC108150516|XP_017134226.1|DELE
OG0001068	LOC117893387|XP_034655873.1|DSUB	LOC108147553|XP_017129628.1|DELE
OG0001068	LOC117893520|XP_034656051.1|DSUB	LOC108142657|XP_017122148.1|DELE
OG0001069	LOC117890618|XP_034651449.1|DSUB	LOC108144234|XP_017124400.1|DELE
OG0001070	LOC117899703|XP_034665801.1|DSUB, LOC117898419|XP_034663688.1|DSUB	LOC108146278|XP_017127706.1|DELE, LOC108148242|XP_017130647.1|DELE, LOC108148235|XP_017130639.1|DELE
OG0001072	LOC117894845|XP_034657992.1|DSUB	LOC108142240|XP_017121447.1|DELE
OG0001073	LOC117896380|XP_034660552.1|DSUB	LOC108148636|XP_017131238.1|DELE
OG0001074	LOC117891125|XP_034652221.1|DSUB	LOC108149104|XP_017131990.1|DELE
OG0001075	LOC117895805|XP_034659617.1|DSUB	LOC108147515|XP_017129583.1|DELE
OG0001077	LOC117897413|XP_034662131.1|DSUB	LOC108150082|XP_017133536.1|DELE
OG0001078	LOC117900894|XP_034667320.1|DSUB	LOC108136620|XP_017113427.1|DELE
OG0001079	LOC117895434|XP_034658979.1|DSUB	LOC108146430|XP_017127922.1|DELE
OG0001080	LOC117895626|XP_034659271.1|DSUB	LOC108146177|XP_017127572.1|DELE
OG0001081	LOC117898504|XP_034663848.1|DSUB	LOC108136814|XP_017113706.1|DELE
OG0001082	LOC117889829|XP_034650202.1|DSUB	LOC108145500|XP_017126449.1|DELE
OG0001083	LOC117895332|XP_034658796.1|DSUB	LOC108147482|XP_017129525.1|DELE
OG0001084	LOC117891060|XP_034652123.1|DSUB	LOC108145066|XP_017125735.1|DELE
OG0001085	LOC117899249|XP_034665020.1|DSUB, LOC117899251|XP_034665026.1|DSUB, LOC117892141|XP_034654070.1|DSUB, LOC117890120|XP_034650686.1|DSUB, LOC117899253|XP_034665030.1|DSUB, LOC117896874|XP_034661294.1|DSUB	LOC108147015|XP_017128759.1|DELE
OG0001086	LOC117891073|XP_034652141.1|DSUB	LOC108144667|XP_017125210.1|DELE
OG0001087	LOC117901526|XP_034668192.1|DSUB	LOC108134497|XP_017110306.1|DELE, LOC108134518|XP_017110344.1|DELE
OG0001088	LOC117894642|XP_034657705.1|DSUB	LOC108150303|XP_017133904.1|DELE
OG0001089	LOC117894304|XP_034657161.1|DSUB	LOC108146470|XP_017127977.1|DELE
OG0001090	LOC117894796|XP_034657916.1|DSUB	LOC108146353|XP_017127815.1|DELE
OG0001092	LOC117901635|XP_034668356.1|DSUB	LOC108139043|XP_017117149.1|DELE
OG0001093	LOC117901798|XP_034668599.1|DSUB	LOC108139049|XP_017117156.1|DELE
OG0001094	LOC117900968|XP_034667440.1|DSUB	LOC108138737|XP_017116619.1|DELE
OG0001095	LOC117901202|XP_034667747.1|DSUB	LOC108143714|XP_017123739.1|DELE
OG0001096	LOC117900177|XP_034666313.1|DSUB	LOC108138882|XP_017116902.1|DELE
OG0001097	LOC117902276|XP_034669435.1|DSUB	LOC108138039|XP_017115504.1|DELE, LOC108148313|XP_017130829.1|DELE
OG0001098	LOC117895074|XP_034658354.1|DSUB	LOC108135501|XP_017111733.1|DELE
OG0001099	LOC117894278|XP_034657125.1|DSUB	LOC108142795|XP_017122334.1|DELE
OG0001100	LOC117897810|XP_034662750.1|DSUB	LOC108138109|XP_017115608.1|DELE
OG0001101	LOC117891853|XP_034653493.1|DSUB	LOC108144311|XP_017124492.1|DELE
OG0001102	LOC117893877|XP_034656540.1|DSUB	LOC108143210|XP_017122984.1|DELE
OG0001103	LOC117898590|XP_034664026.1|DSUB	LOC108135031|XP_017111057.1|DELE
OG0001104	LOC117892556|XP_034654758.1|DSUB	LOC108137961|XP_017115413.1|DELE
OG0001105	LOC117898596|XP_034664037.1|DSUB	LOC108149709|XP_017132964.1|DELE, LOC108134887|XP_017110877.1|DELE
OG0001106	LOC117903003|XP_034670635.1|DSUB	LOC108134958|XP_017110969.1|DELE
