Orthogroup	DSUB.longest_only	DSUZ.longest_only
OG0000959	LOC117899165|XP_034664914.1|DSUB, LOC117894949|XP_034658166.1|DSUB, LOC117893197|XP_034655603.1|DSUB	LOC108015925|XP_016937994.2|DSUZ, LOC108006370|XP_036675371.1|DSUZ
OG0000960	LOC117892385|XP_034654491.1|DSUB	LOC108016678|XP_016938885.1|DSUZ
OG0000961	LOC117895830|XP_034659658.1|DSUB	LOC108014011|XP_036671110.1|DSUZ
OG0000961	LOC117895831|XP_034659659.1|DSUB	LOC108013773|XP_016935223.2|DSUZ
OG0000962	LOC117896326|XP_034660454.1|DSUB	LOC108011086|XP_016931641.2|DSUZ, LOC108011099|XP_016931656.2|DSUZ, LOC108011103|XP_016931662.2|DSUZ
OG0000963	LOC117903584|XP_034671694.1|DSUB	LOC108010435|XP_016930784.1|DSUZ
OG0000964	LOC117890027|XP_034650533.1|DSUB	LOC108010465|XP_016930823.1|DSUZ, LOC108010278|XP_016930634.1|DSUZ
OG0000965	LOC117903296|XP_034671116.1|DSUB	LOC108015397|XP_016937305.1|DSUZ
OG0000966	LOC117896371|XP_034660537.1|DSUB	LOC108019750|XP_016943184.1|DSUZ, LOC108018267|XP_016941277.2|DSUZ
OG0000968	LOC117893323|XP_034655802.1|DSUB	LOC108019463|XP_036671203.1|DSUZ
OG0000969	LOC117889954|XP_034650402.1|DSUB	LOC108008552|XP_016927912.1|DSUZ
OG0000970	LOC117903646|XP_034671838.1|DSUB, LOC117898785|XP_034664313.1|DSUB	LOC108012022|XP_016932789.1|DSUZ
OG0000971	LOC117901222|XP_034667783.1|DSUB	LOC108007879|XP_036676004.1|DSUZ, LOC108006004|XP_016924940.1|DSUZ
OG0000972	LOC117894574|XP_034657603.1|DSUB	LOC108013313|XP_016934594.2|DSUZ
OG0000973	LOC117894747|XP_034657849.1|DSUB, LOC117896890|XP_034661317.1|DSUB	LOC108018876|XP_016941953.1|DSUZ
OG0000974	LOC117894194|XP_034657001.1|DSUB	LOC108011825|XP_036671173.1|DSUZ
OG0000975	LOC117899364|XP_034665234.1|DSUB, LOC117899575|XP_034665579.1|DSUB	LOC108010632|XP_036674727.1|DSUZ
OG0000976	LOC117898190|XP_034663301.1|DSUB	LOC118877704|XP_036673463.1|DSUZ, LOC118876762|XP_036673464.1|DSUZ
OG0000976	LOC117898195|XP_034663306.1|DSUB	LOC108006493|XP_036673132.1|DSUZ
OG0000977	LOC117896515|XP_034660774.1|DSUB	LOC108004923|XP_016923507.2|DSUZ
OG0000978	LOC117899594|XP_034665604.1|DSUB	LOC108009870|XP_016930062.1|DSUZ, LOC108006049|XP_036674322.1|DSUZ
OG0000979	LOC117891730|XP_034653214.1|DSUB	LOC108008320|XP_016927626.1|DSUZ
OG0000980	LOC117899223|XP_034664988.1|DSUB	LOC108016151|XP_016938255.1|DSUZ
OG0000980	LOC117896612|XP_034660936.1|DSUB	LOC108011040|XP_016931581.2|DSUZ
OG0000981	LOC117901848|XP_034668686.1|DSUB	LOC108021057|XP_016945053.1|DSUZ
OG0000982	LOC117897066|XP_034661561.1|DSUB	LOC108014715|XP_016936371.2|DSUZ, LOC108010607|XP_016930988.2|DSUZ, LOC108018681|XP_016941742.2|DSUZ
OG0000984	LOC117901196|XP_034667740.1|DSUB	LOC108012102|XP_016932870.2|DSUZ
OG0000985	LOC117890368|XP_034651054.1|DSUB	LOC108009494|XP_016929376.1|DSUZ
OG0000986	LOC117901876|XP_034668724.1|DSUB	LOC108015628|XP_016937613.1|DSUZ
OG0000986	LOC117901017|XP_034667506.1|DSUB	LOC108008839|XP_016928237.1|DSUZ
OG0000987	LOC117902052|XP_034669053.1|DSUB	LOC108013113|XP_016934256.1|DSUZ
OG0000987	LOC117899513|XP_034665456.1|DSUB	LOC108007794|XP_016927039.2|DSUZ
OG0000988	LOC117902644|XP_034670060.1|DSUB	LOC108021368|XP_016945548.1|DSUZ
OG0000990	LOC117898579|XP_034663997.1|DSUB	LOC118877672|XP_036673199.1|DSUZ, LOC108014935|XP_036676765.1|DSUZ
OG0000991	LOC117898956|XP_034664585.1|DSUB	LOC108017578|XP_016940155.1|DSUZ
OG0000991	LOC117903063|XP_034670703.1|DSUB	LOC108004688|XP_016923181.1|DSUZ
OG0000992	LOC117897859|XP_034662823.1|DSUB	LOC108014864|XP_016936569.2|DSUZ
OG0000993	LOC117898049|XP_034663099.1|DSUB	LOC118878107|XP_036675389.1|DSUZ
OG0000994	LOC117903722|XP_034671962.1|DSUB	LOC108004569|XP_016922995.1|DSUZ
OG0000995	LOC117893385|XP_034655872.1|DSUB	LOC108018994|XP_016942092.1|DSUZ, LOC108011944|XP_016932687.1|DSUZ
OG0000996	LOC117890036|XP_034650545.1|DSUB	LOC108010038|XP_016930333.1|DSUZ
OG0000997	LOC117892676|XP_034654965.1|DSUB	LOC108010246|XP_016930589.1|DSUZ
OG0000998	LOC117895560|XP_034659160.1|DSUB	LOC108013291|XP_016934553.1|DSUZ
OG0000999	LOC117891704|XP_034653192.1|DSUB	LOC108016554|XP_036676171.1|DSUZ
OG0001000	LOC117889783|XP_034650141.1|DSUB	LOC108007407|XP_036678333.1|DSUZ
OG0001001	LOC117892455|XP_034654595.1|DSUB	LOC108018098|XP_016940998.1|DSUZ
OG0001002	LOC117900490|XP_034666769.1|DSUB	LOC108004904|XP_016923481.1|DSUZ
OG0001003	LOC117896070|XP_034659984.1|DSUB	LOC108017659|XP_016940254.1|DSUZ, LOC108019802|XP_016943295.1|DSUZ
OG0001004	LOC117896454|XP_034660675.1|DSUB	LOC108017195|XP_016939679.1|DSUZ
OG0001005	LOC117895386|XP_034658902.1|DSUB	LOC108013806|XP_016935309.1|DSUZ, LOC108016750|XP_036676489.1|DSUZ
OG0001006	LOC117894848|XP_034657994.1|DSUB	LOC108014161|XP_016935684.1|DSUZ, LOC108018650|XP_016941711.1|DSUZ
OG0001007	LOC117891259|XP_034652522.1|DSUB	LOC108008485|XP_016927833.1|DSUZ
OG0001008	LOC117889617|XP_034649932.1|DSUB	LOC108006278|XP_016925223.1|DSUZ
OG0001009	LOC117898746|XP_034664259.1|DSUB, LOC117897638|XP_034662504.1|DSUB	LOC108015851|XP_016937908.1|DSUZ, LOC108014059|XP_016935566.2|DSUZ
OG0001010	LOC117900694|XP_034667037.1|DSUB	LOC108013685|XP_016935096.1|DSUZ
OG0001011	LOC117903396|XP_034671273.1|DSUB	LOC108013736|XP_016935174.1|DSUZ
OG0001011	LOC117900796|XP_034667169.1|DSUB	LOC108012574|XP_016933481.1|DSUZ
OG0001012	LOC117891149|XP_034652297.1|DSUB, LOC117891254|XP_034652520.1|DSUB	LOC108019028|XP_016942131.1|DSUZ, LOC108019035|XP_016942138.2|DSUZ
OG0001013	LOC117894761|XP_034657870.1|DSUB	LOC108006210|XP_016925136.1|DSUZ
OG0001014	LOC117894826|XP_034657965.1|DSUB	LOC108005859|XP_016924724.1|DSUZ
OG0001014	LOC117895001|XP_034658239.1|DSUB	LOC108012577|XP_016933480.1|DSUZ
OG0001015	LOC117901691|XP_034668439.1|DSUB	LOC108015422|XP_016937340.1|DSUZ
OG0001015	LOC117889593|XP_034649898.1|DSUB	LOC108015012|XP_016936730.1|DSUZ
OG0001016	LOC117899946|XP_034665992.1|DSUB	LOC108012078|XP_036674337.1|DSUZ, LOC108012135|XP_016932915.2|DSUZ, LOC108004629|XP_016923059.1|DSUZ
OG0001017	LOC117889943|XP_034650370.1|DSUB	LOC108018455|XP_016941501.1|DSUZ
OG0001018	LOC117896799|XP_034661189.1|DSUB, LOC117893194|XP_034655594.1|DSUB, LOC117898729|XP_034664239.1|DSUB, LOC117893532|XP_034656069.1|DSUB	LOC108011894|XP_016932630.2|DSUZ
OG0001019	LOC117899343|XP_034665186.1|DSUB	LOC108016124|XP_036675607.1|DSUZ
OG0001020	LOC117903910|XP_034672310.1|DSUB	LOC108015220|XP_016937050.1|DSUZ
OG0001021	LOC117902726|XP_034670185.1|DSUB	LOC108021378|XP_036675876.1|DSUZ
OG0001022	LOC117903289|XP_034671107.1|DSUB	LOC108019202|XP_016942483.1|DSUZ
OG0001023	LOC117896018|XP_034659916.1|DSUB	LOC118877761|XP_036673674.1|DSUZ, LOC108011884|XP_016932620.2|DSUZ
OG0001024	LOC117899346|XP_034665189.1|DSUB	LOC108016112|XP_036675595.1|DSUZ
OG0001025	LOC117894385|XP_034657282.1|DSUB	LOC108012416|XP_016933266.1|DSUZ, LOC108012286|XP_036671585.1|DSUZ
OG0001026	LOC117891491|XP_034652862.1|DSUB	LOC108019784|XP_016943265.1|DSUZ
OG0001027	LOC117893805|XP_034656442.1|DSUB	LOC108015810|XP_016937862.1|DSUZ
OG0001028	LOC117901903|XP_034668759.1|DSUB	LOC108009872|XP_016930067.1|DSUZ
OG0001029	LOC117890172|XP_034650762.1|DSUB	LOC108009665|XP_016929684.1|DSUZ
OG0001031	LOC117902440|XP_034669713.1|DSUB	LOC108014264|XP_036677680.1|DSUZ
OG0001032	LOC117901697|XP_034668450.1|DSUB	LOC108014232|XP_036677818.1|DSUZ, LOC108019450|XP_036677821.1|DSUZ
OG0001033	LOC117901163|XP_034667705.1|DSUB, LOC117894020|XP_034656750.1|DSUB	LOC108006354|XP_016925364.2|DSUZ, LOC108016785|XP_016939042.1|DSUZ
OG0001034	LOC117892948|XP_034655161.1|DSUB	LOC108013129|XP_036670527.1|DSUZ
OG0001035	LOC117890587|XP_034651418.1|DSUB	LOC108020480|XP_016944299.1|DSUZ
OG0001035	LOC117890596|XP_034651429.1|DSUB	LOC108020479|XP_016944298.1|DSUZ
OG0001036	LOC117893862|XP_034656527.1|DSUB	LOC108009490|XP_016929374.1|DSUZ
OG0001036	LOC117896572|XP_034660863.1|DSUB	LOC108018607|XP_016941657.2|DSUZ
OG0001037	LOC117894370|XP_034657263.1|DSUB, LOC117889764|XP_034650102.1|DSUB	LOC108018742|XP_016941806.2|DSUZ, LOC108018738|XP_016941802.2|DSUZ, LOC108011689|XP_036671492.1|DSUZ
OG0001038	LOC117896727|XP_034661083.1|DSUB	LOC118876763|XP_036673251.1|DSUZ, LOC108005060|XP_036672797.1|DSUZ
OG0001038	LOC117896726|XP_034661082.1|DSUB	LOC118877597|XP_036672795.1|DSUZ, LOC118877674|XP_036673250.1|DSUZ
OG0001039	LOC117897202|XP_034661796.1|DSUB, LOC117897201|XP_034661794.1|DSUB	LOC108013783|XP_016935238.2|DSUZ, LOC108007068|XP_036674315.1|DSUZ
OG0001042	LOC117898162|XP_034663262.1|DSUB	LOC108012166|XP_016932948.2|DSUZ
OG0001043	LOC117897824|XP_034662773.1|DSUB	LOC108005436|XP_016924211.1|DSUZ
OG0001044	LOC117892658|XP_034654935.1|DSUB	LOC108008431|XP_016927770.1|DSUZ
OG0001045	LOC117891081|XP_034652152.1|DSUB	LOC108008324|XP_016927632.1|DSUZ
OG0001046	LOC117892254|XP_034654256.1|DSUB	LOC108008518|XP_016927877.1|DSUZ, LOC108008517|XP_016927875.1|DSUZ
OG0001047	LOC117890831|XP_034651804.1|DSUB	LOC108019847|XP_016943372.1|DSUZ
OG0001048	LOC117892034|XP_034653849.1|DSUB	LOC108009650|XP_016929653.2|DSUZ
OG0001049	LOC117895855|XP_034659711.1|DSUB	LOC108005897|XP_036671321.1|DSUZ
OG0001050	LOC117894035|XP_034656773.1|DSUB	LOC108005619|XP_036672051.1|DSUZ
OG0001051	LOC117900143|XP_034666266.1|DSUB	LOC108013411|XP_016934761.1|DSUZ
OG0001052	LOC117902345|XP_034669537.1|DSUB	LOC108005803|XP_016924625.1|DSUZ
OG0001053	LOC117891625|XP_034653058.1|DSUB	LOC108017002|XP_016939443.1|DSUZ
OG0001054	LOC117897522|XP_034662329.1|DSUB	LOC108005966|XP_016924888.2|DSUZ
OG0001055	LOC117896584|XP_034660895.1|DSUB	LOC108014726|XP_036675265.1|DSUZ
OG0001056	LOC117893363|XP_034655850.1|DSUB	LOC108009782|XP_016929913.1|DSUZ, LOC108019191|XP_016942453.1|DSUZ
OG0001057	LOC117900137|XP_034666255.1|DSUB, LOC117900136|XP_034666253.1|DSUB	LOC108019318|XP_016942631.1|DSUZ
OG0001058	LOC117903193|XP_034670971.1|DSUB	LOC108005502|XP_016924297.2|DSUZ
OG0001059	LOC117894396|XP_034657289.1|DSUB	LOC108005787|XP_036670882.1|DSUZ
OG0001060	LOC117892851|XP_034655083.1|DSUB, LOC117893038|XP_034655302.1|DSUB, LOC117896757|XP_034661123.1|DSUB, LOC117896283|XP_034660378.1|DSUB	LOC108015677|XP_016937679.2|DSUZ
OG0001061	LOC117899174|XP_034664925.1|DSUB	LOC118877874|XP_036674107.1|DSUZ
OG0001061	LOC117899173|XP_034664923.1|DSUB	LOC108006662|XP_036674102.1|DSUZ
OG0001062	LOC117897997|XP_034663016.1|DSUB	LOC108013802|XP_036675039.1|DSUZ
OG0001062	LOC117897996|XP_034663013.1|DSUB	LOC108015979|XP_036675063.1|DSUZ
OG0001063	LOC117903081|XP_034670770.1|DSUB	LOC108005215|XP_016923893.2|DSUZ
OG0001063	LOC117891251|XP_034652505.1|DSUB	LOC108005237|XP_016923918.1|DSUZ
OG0001064	LOC117903237|XP_034671031.1|DSUB	LOC108004648|XP_016923088.1|DSUZ
OG0001065	LOC117894849|XP_034657996.1|DSUB, LOC117890391|XP_034651086.1|DSUB, LOC117889931|XP_034650353.1|DSUB, LOC117893362|XP_034655844.1|DSUB, LOC117889867|XP_034650265.1|DSUB	LOC108006000|XP_036674334.1|DSUZ
OG0001066	LOC117897711|XP_034662628.1|DSUB	LOC108017736|XP_016940333.2|DSUZ, LOC118877050|XP_036669766.1|DSUZ, LOC118877251|XP_036670804.1|DSUZ, LOC108015143|XP_016936902.2|DSUZ
OG0001067	LOC117901063|XP_034667566.1|DSUB	LOC108021238|XP_016945336.1|DSUZ
OG0001067	LOC117901065|XP_034667568.1|DSUB	LOC108021240|XP_016945339.1|DSUZ
OG0001068	LOC117893387|XP_034655873.1|DSUB	LOC108012233|XP_016933019.1|DSUZ
OG0001068	LOC117893520|XP_034656051.1|DSUB	LOC108014647|XP_036670404.1|DSUZ
OG0001069	LOC117890618|XP_034651449.1|DSUB	LOC108008729|XP_016928118.1|DSUZ
OG0001070	LOC117899703|XP_034665801.1|DSUB, LOC117898419|XP_034663688.1|DSUB	LOC108006740|XP_016925773.1|DSUZ
OG0001071	LOC117900969|XP_034667442.1|DSUB, LOC117901412|XP_034668038.1|DSUB	LOC108012512|XP_016933413.1|DSUZ
OG0001072	LOC117894845|XP_034657992.1|DSUB	LOC108007490|XP_036671994.1|DSUZ
OG0001073	LOC117896380|XP_034660552.1|DSUB	LOC108018759|XP_036675481.1|DSUZ
OG0001074	LOC117891125|XP_034652221.1|DSUB	LOC108019628|XP_016942999.1|DSUZ
OG0001075	LOC117895805|XP_034659617.1|DSUB	LOC108012964|XP_016934007.1|DSUZ
OG0001077	LOC117897413|XP_034662131.1|DSUB	LOC108007329|XP_016926468.1|DSUZ
OG0001078	LOC117900894|XP_034667320.1|DSUB	LOC108004830|XP_016923395.2|DSUZ
OG0001079	LOC117895434|XP_034658979.1|DSUB	LOC108020070|XP_036670532.1|DSUZ
OG0001080	LOC117895626|XP_034659271.1|DSUB	LOC108013271|XP_016934527.1|DSUZ
OG0001081	LOC117898504|XP_034663848.1|DSUB	LOC108015956|XP_016937579.2|DSUZ
OG0001082	LOC117889829|XP_034650202.1|DSUB	LOC108009852|XP_016930038.1|DSUZ
OG0001083	LOC117895332|XP_034658796.1|DSUB	LOC108005225|XP_016923904.1|DSUZ, LOC108012351|XP_016933192.1|DSUZ
OG0001084	LOC117891060|XP_034652123.1|DSUB	LOC108017996|XP_016940833.1|DSUZ
OG0001086	LOC117891073|XP_034652141.1|DSUB	LOC108008586|XP_016927953.1|DSUZ
OG0001087	LOC117901526|XP_034668192.1|DSUB	LOC108021162|XP_016945230.1|DSUZ, LOC108019019|XP_036669631.1|DSUZ
OG0001088	LOC117894642|XP_034657705.1|DSUB	LOC108012600|XP_016933508.1|DSUZ
OG0001089	LOC117894304|XP_034657161.1|DSUB	LOC118877389|XP_036671889.1|DSUZ, LOC118877393|XP_036671897.1|DSUZ, LOC118877392|XP_036671896.1|DSUZ, LOC108020041|XP_036671891.1|DSUZ, LOC118877391|XP_036671895.1|DSUZ, LOC108020038|XP_036671893.1|DSUZ, LOC118877390|XP_036671894.1|DSUZ, LOC108020010|XP_036671888.1|DSUZ, LOC108020039|XP_016943621.2|DSUZ
OG0001090	LOC117894796|XP_034657916.1|DSUB	LOC108011840|XP_036672006.1|DSUZ
OG0001092	LOC117901635|XP_034668356.1|DSUB	LOC108005781|XP_016924603.1|DSUZ
OG0001093	LOC117901798|XP_034668599.1|DSUB	LOC108007974|XP_016927239.1|DSUZ
OG0001094	LOC117900966|XP_034667436.1|DSUB, LOC117900968|XP_034667440.1|DSUB	LOC108011254|XP_036674113.1|DSUZ
OG0001095	LOC117901202|XP_034667747.1|DSUB	LOC108009866|XP_016930057.1|DSUZ
OG0001096	LOC117900177|XP_034666313.1|DSUB	LOC108005228|XP_036677097.1|DSUZ, LOC108021505|XP_016945747.1|DSUZ
OG0001097	LOC117902276|XP_034669435.1|DSUB	LOC108011919|XP_036678282.1|DSUZ, LOC108018437|XP_016941485.1|DSUZ
OG0001098	LOC117895074|XP_034658354.1|DSUB	LOC108010709|XP_016931112.2|DSUZ
OG0001099	LOC117894278|XP_034657125.1|DSUB	LOC108012413|XP_016933263.1|DSUZ
OG0001100	LOC117897810|XP_034662750.1|DSUB	LOC108013974|XP_016935477.2|DSUZ
OG0001101	LOC117891853|XP_034653493.1|DSUB	LOC108009337|XP_016929104.1|DSUZ
OG0001102	LOC117893877|XP_034656540.1|DSUB	LOC108013488|XP_016934859.1|DSUZ
OG0001103	LOC117898590|XP_034664026.1|DSUB	LOC108004957|XP_016923550.2|DSUZ
OG0001104	LOC117892556|XP_034654758.1|DSUB	LOC108008464|XP_016927806.1|DSUZ
OG0001105	LOC117898596|XP_034664037.1|DSUB	LOC108008764|XP_016928151.1|DSUZ
OG0001106	LOC117903003|XP_034670635.1|DSUB	LOC108020361|XP_036676389.1|DSUZ
OG0001108	LOC117897210|XP_034661805.1|DSUB	LOC108005705|XP_016924521.2|DSUZ
OG0001108	LOC117898916|XP_034664516.1|DSUB	LOC108020642|XP_036673321.1|DSUZ
OG0001109	LOC117892732|XP_034655045.1|DSUB	LOC108008161|XP_016927439.1|DSUZ
OG0001109	LOC117892731|XP_034655043.1|DSUB	LOC108008602|XP_016927970.1|DSUZ
OG0001110	LOC117901740|XP_034668517.1|DSUB	LOC108005455|XP_016924236.1|DSUZ
OG0001110	LOC117893348|XP_034655828.1|DSUB	LOC108007434|XP_016926580.1|DSUZ, LOC118878967|XP_036677829.1|DSUZ
OG0001111	LOC117891289|XP_034652572.1|DSUB	LOC108008123|XP_016927402.1|DSUZ, LOC108008122|XP_016927400.1|DSUZ
OG0001112	LOC117891206|XP_034652435.1|DSUB	LOC108008667|XP_016928048.1|DSUZ
OG0001113	LOC117901062|XP_034667565.1|DSUB	LOC108021237|XP_016945335.1|DSUZ
OG0001113	LOC117901064|XP_034667567.1|DSUB	LOC108021239|XP_016945338.1|DSUZ
OG0001114	LOC117901948|XP_034668812.1|DSUB	LOC108011155|XP_016931732.1|DSUZ, LOC108010740|XP_016931159.1|DSUZ
OG0001115	LOC117901853|XP_034668696.1|DSUB	LOC108013959|XP_016935464.1|DSUZ, LOC108013940|XP_016935442.1|DSUZ, LOC108013950|XP_016935452.1|DSUZ
OG0001116	LOC117892362|XP_034654463.1|DSUB	LOC108009214|XP_016928863.1|DSUZ
OG0001116	LOC117892444|XP_034654577.1|DSUB	LOC108008097|XP_016927375.2|DSUZ
OG0001117	LOC117893614|XP_034656182.1|DSUB, LOC117893458|XP_034655968.1|DSUB, LOC117893509|XP_034656039.1|DSUB	LOC108018643|XP_016941703.2|DSUZ, LOC108010511|XP_016930877.2|DSUZ
OG0001118	LOC117889609|XP_034649924.1|DSUB	LOC108019074|XP_016942216.1|DSUZ
OG0001119	LOC117897781|XP_034662720.1|DSUB	LOC108011176|XP_036677448.1|DSUZ
OG0001120	LOC117896613|XP_034660937.1|DSUB	LOC108011039|XP_016931580.2|DSUZ
OG0001120	LOC117899123|XP_034664807.1|DSUB	LOC118877844|XP_036673973.1|DSUZ
OG0001122	LOC117894629|XP_034657685.1|DSUB	LOC108012389|XP_016933234.1|DSUZ
OG0001124	LOC117899131|XP_034664818.1|DSUB	LOC108020255|XP_036677515.1|DSUZ, LOC118877800|XP_036673818.1|DSUZ
OG0001125	LOC117897892|XP_034662861.1|DSUB	LOC108007802|XP_036674594.1|DSUZ, LOC118877710|XP_036673478.1|DSUZ
OG0001126	LOC117895018|XP_034658261.1|DSUB	LOC108011409|XP_036671040.1|DSUZ
OG0001128	LOC117891449|XP_034652819.1|DSUB	LOC108010262|XP_016930607.1|DSUZ
OG0001129	LOC117902674|XP_034670094.1|DSUB	LOC108017525|XP_016940083.2|DSUZ
OG0001130	LOC117902017|XP_034668956.1|DSUB	LOC108006633|XP_016925660.1|DSUZ
OG0001131	LOC117903000|XP_034670619.1|DSUB	LOC108020377|XP_016944114.1|DSUZ
OG0001133	LOC117901378|XP_034667985.1|DSUB	LOC108019161|XP_016942424.1|DSUZ
OG0001134	LOC117890450|XP_034651179.1|DSUB	LOC108009884|XP_016930081.1|DSUZ
OG0001135	LOC117897588|XP_034662432.1|DSUB	LOC108006235|XP_036674573.1|DSUZ, LOC108020859|XP_036672718.1|DSUZ
OG0001136	LOC117897826|XP_034662770.1|DSUB	LOC108006962|XP_036673066.1|DSUZ
OG0001137	LOC117899208|XP_034664971.1|DSUB	LOC108006075|XP_016925010.1|DSUZ
OG0001138	LOC117895627|XP_034659272.1|DSUB	LOC108013272|XP_016934528.1|DSUZ
OG0001140	LOC117898815|XP_034664367.1|DSUB	LOC108016074|XP_016938157.1|DSUZ
OG0001141	LOC117898666|XP_034664132.1|DSUB	LOC118877859|XP_036674055.1|DSUZ, LOC108018498|XP_016941545.2|DSUZ, LOC108019434|XP_016942746.2|DSUZ, LOC108018502|XP_016941548.2|DSUZ
OG0001142	LOC117899018|XP_034664668.1|DSUB	LOC108011995|XP_036674676.1|DSUZ
OG0001142	LOC117899754|XP_034665896.1|DSUB	LOC108017078|XP_036674674.1|DSUZ
OG0001143	LOC117901969|XP_034668842.1|DSUB, LOC117891180|XP_034652397.1|DSUB, LOC117891371|XP_034652699.1|DSUB	LOC108015552|XP_016937524.1|DSUZ
OG0001144	LOC117892549|XP_034654750.1|DSUB	LOC108008767|XP_016928153.1|DSUZ
OG0001145	LOC117891389|XP_034652722.1|DSUB	LOC108009150|XP_016928744.1|DSUZ
OG0001145	LOC117891390|XP_034652724.1|DSUB	LOC108008435|XP_016927773.1|DSUZ
OG0001146	LOC117902267|XP_034669417.1|DSUB	LOC108007900|XP_016927161.1|DSUZ
OG0001146	LOC117903181|XP_034670919.1|DSUB	LOC108018992|XP_016942090.1|DSUZ
OG0001147	LOC117892052|XP_034653871.1|DSUB	LOC108010505|XP_016930869.2|DSUZ, LOC108010483|XP_016930843.2|DSUZ
OG0001148	LOC117900596|XP_034666897.1|DSUB, LOC117900597|XP_034666898.1|DSUB	LOC108020966|XP_016944901.1|DSUZ, LOC108020968|XP_016944902.1|DSUZ, LOC108020965|XP_016944900.1|DSUZ
OG0001149	LOC117893341|XP_034655822.1|DSUB	LOC108005765|XP_036671682.1|DSUZ
OG0001150	LOC117889926|XP_034650343.1|DSUB	LOC108006652|XP_016925679.1|DSUZ, LOC118878922|XP_036677801.1|DSUZ, LOC108008389|XP_016927723.1|DSUZ, LOC108008391|XP_016927725.1|DSUZ, LOC108008117|XP_036669487.1|DSUZ, LOC108008984|XP_016928415.1|DSUZ, LOC108008390|XP_016927724.2|DSUZ
OG0001151	LOC117896353|XP_034660520.1|DSUB	LOC118876769|XP_016935723.2|DSUZ, LOC108014197|XP_016935722.2|DSUZ, LOC108014199|XP_016935725.1|DSUZ
OG0001152	LOC117897801|XP_034662741.1|DSUB, LOC117897800|XP_034662740.1|DSUB	LOC118878064|XP_036675147.1|DSUZ, LOC108017874|XP_016940524.1|DSUZ, LOC108016022|XP_016938106.2|DSUZ
OG0001153	LOC117890907|XP_034651911.1|DSUB	LOC108009886|XP_016930084.2|DSUZ
OG0001154	LOC117900982|XP_034667466.1|DSUB	LOC108021387|XP_016945573.1|DSUZ
OG0001155	LOC117896430|XP_034660684.1|DSUB	LOC108015303|XP_016937169.1|DSUZ
OG0001157	LOC117898870|XP_034664442.1|DSUB	LOC108018765|XP_036673707.1|DSUZ, LOC118878582|XP_036677503.1|DSUZ
OG0001158	LOC117900114|XP_034666230.1|DSUB	LOC108015462|XP_016937386.1|DSUZ
OG0001159	LOC117898154|XP_034663244.1|DSUB	LOC108010724|XP_036674711.1|DSUZ
OG0001160	LOC117897386|XP_034662085.1|DSUB	LOC108016365|XP_036675243.1|DSUZ, LOC118877558|XP_036672624.1|DSUZ
OG0001161	LOC117898676|XP_034664147.1|DSUB	LOC108020846|XP_036674569.1|DSUZ, LOC118877613|XP_036672859.1|DSUZ
OG0001162	LOC117897158|XP_034661719.1|DSUB	LOC108017505|XP_016940055.2|DSUZ
OG0001163	LOC117899689|XP_034665776.1|DSUB	LOC108017550|XP_036674354.1|DSUZ, LOC108010982|XP_036672666.1|DSUZ
OG0001164	LOC117899331|XP_034665158.1|DSUB, LOC117896953|XP_034661388.1|DSUB	LOC108006448|XP_016925462.1|DSUZ
OG0001165	LOC117891574|XP_034652989.1|DSUB	LOC118876982|XP_036669623.1|DSUZ, LOC108009034|XP_016928497.1|DSUZ, LOC118876981|XP_036669622.1|DSUZ, LOC108009033|XP_016928495.1|DSUZ
OG0001166	LOC117895585|XP_034659209.1|DSUB	LOC108012451|XP_036670780.1|DSUZ
OG0001167	LOC117892352|XP_034654445.1|DSUB	LOC108008642|XP_016928013.1|DSUZ
OG0001168	LOC117890343|XP_034651024.1|DSUB	LOC108018149|XP_016941102.1|DSUZ
OG0001169	LOC117899721|XP_034665835.1|DSUB	LOC108004759|XP_016923285.1|DSUZ
OG0001170	LOC117897857|XP_034662821.1|DSUB	LOC108014863|XP_016936568.1|DSUZ
OG0001171	LOC117895384|XP_034658898.1|DSUB	LOC108013052|XP_016934151.1|DSUZ
OG0001172	LOC117891233|XP_034652469.1|DSUB	LOC108008295|XP_016927596.1|DSUZ
OG0001173	LOC117896394|XP_034660590.1|DSUB	LOC108010830|XP_016931285.2|DSUZ
OG0001174	LOC117895249|XP_034658655.1|DSUB	LOC108013237|XP_016934459.1|DSUZ
OG0001175	LOC117892253|XP_034654255.1|DSUB	LOC108008454|XP_016927796.1|DSUZ
OG0001176	LOC117890729|XP_034651672.1|DSUB	LOC108009125|XP_016928704.1|DSUZ
OG0001177	LOC117900308|XP_034666515.1|DSUB	LOC108020895|XP_016944798.1|DSUZ
OG0001178	LOC117890628|XP_034651468.1|DSUB	LOC108008908|XP_016928303.2|DSUZ
OG0001179	LOC117891594|XP_034653013.1|DSUB	LOC108009497|XP_016929380.1|DSUZ
OG0001180	LOC117902917|XP_034670383.1|DSUB	LOC108020343|XP_016943987.1|DSUZ
OG0001181	LOC117893533|XP_034656065.1|DSUB	LOC108014260|XP_016935788.2|DSUZ
OG0001182	LOC117896712|XP_034661061.1|DSUB	LOC108011101|XP_036674385.1|DSUZ
OG0001183	LOC117898417|XP_034663679.1|DSUB	LOC108011688|XP_036674260.1|DSUZ
OG0001184	LOC117897003|XP_034661455.1|DSUB	LOC108018587|XP_036673510.1|DSUZ
OG0001185	LOC117896381|XP_034660555.1|DSUB	LOC108011512|XP_036673974.1|DSUZ
