Orthogroup	DSUB.longest_only	CPIP.longest_only
OG0002354	LOC117902124|XP_034669141.1|DSUB	LOC120416777|XP_039434576.1|CPIP
OG0002355	LOC117902184|XP_034669248.1|DSUB	LOC120424552|XP_039444651.1|CPIP
OG0002356	LOC117902405|XP_034669636.1|DSUB	LOC120412848|XP_039429404.1|CPIP
OG0002357	LOC117896616|XP_034660941.1|DSUB	LOC120412846|XP_039429403.1|CPIP
OG0002358	LOC117902377|XP_034669588.1|DSUB	LOC120415720|XP_039433249.1|CPIP
OG0002359	LOC117890693|XP_034651582.1|DSUB	LOC120427816|XP_039448674.1|CPIP
OG0002360	LOC117902725|XP_034670184.1|DSUB	LOC120415533|XP_039433026.1|CPIP
OG0002361	LOC117894116|XP_034656886.1|DSUB	LOC120415542|XP_039433043.1|CPIP, LOC120421990|XP_039441238.1|CPIP
OG0002362	LOC117900328|XP_034666551.1|DSUB	LOC120417700|XP_039435783.1|CPIP, LOC120412454|XP_039428854.1|CPIP
OG0002363	LOC117901692|XP_034668444.1|DSUB	LOC120423975|XP_039443901.1|CPIP
OG0002364	LOC117901690|XP_034668425.1|DSUB	LOC120423992|XP_039443923.1|CPIP
OG0002365	LOC117901694|XP_034668446.1|DSUB	LOC120423996|XP_039443939.1|CPIP
OG0002366	LOC117902078|XP_034669060.1|DSUB	LOC120412503|XP_039428936.1|CPIP, LOC120418410|XP_039436723.1|CPIP
OG0002367	LOC117901639|XP_034668360.1|DSUB	LOC120421150|XP_039440274.1|CPIP
OG0002368	LOC117901734|XP_034668508.1|DSUB	LOC120419647|XP_039438337.1|CPIP
OG0002369	LOC117890708|XP_034651640.1|DSUB	LOC120429906|XP_039450934.1|CPIP
OG0002370	LOC117900300|XP_034666504.1|DSUB	LOC120415512|XP_039433002.1|CPIP
OG0002371	LOC117900127|XP_034666243.1|DSUB	LOC120415513|XP_039433004.1|CPIP
OG0002372	LOC117899952|XP_034665997.1|DSUB	LOC120417285|XP_039435170.1|CPIP
OG0002373	LOC117900161|XP_034666294.1|DSUB	LOC120419153|XP_039437731.1|CPIP
OG0002374	LOC117896015|XP_034659911.1|DSUB	LOC120429067|XP_039450143.1|CPIP
OG0002375	LOC117899753|XP_034665895.1|DSUB	LOC120416343|XP_039434003.1|CPIP
OG0002376	LOC117899969|XP_034666018.1|DSUB	LOC120414302|XP_039431374.1|CPIP
OG0002377	LOC117897920|XP_034662895.1|DSUB	LOC120414304|XP_039431377.1|CPIP
OG0002378	LOC117895765|XP_034659530.1|DSUB	LOC120426574|XP_039447293.1|CPIP
OG0002379	LOC117901392|XP_034668017.1|DSUB	LOC120425772|XP_039446316.1|CPIP
OG0002380	LOC117903253|XP_034671050.1|DSUB	LOC120424705|XP_039444819.1|CPIP
OG0002381	LOC117890783|XP_034651745.1|DSUB	LOC120432390|XP_039453519.1|CPIP
OG0002382	LOC117903492|XP_034671449.1|DSUB	LOC120426818|XP_039447535.1|CPIP
OG0002383	LOC117893561|XP_034656113.1|DSUB	LOC120426827|XP_039447548.1|CPIP
OG0002384	LOC117897529|XP_034662343.1|DSUB	LOC120431525|XP_039452555.1|CPIP, LOC120418785|XP_039437200.1|CPIP, LOC120418839|XP_039437298.1|CPIP
OG0002386	LOC117898516|XP_034663874.1|DSUB	LOC120419452|XP_039438071.1|CPIP
OG0002387	LOC117896396|XP_034660594.1|DSUB	LOC120417667|XP_039435725.1|CPIP
OG0002388	LOC117896517|XP_034660776.1|DSUB	LOC120426320|XP_039447013.1|CPIP
OG0002389	LOC117896706|XP_034661054.1|DSUB	LOC120425212|XP_039445577.1|CPIP
OG0002390	LOC117900442|XP_034666703.1|DSUB	LOC120421608|XP_039440768.1|CPIP
OG0002391	LOC117892417|XP_034654541.1|DSUB	LOC120416973|XP_039434828.1|CPIP
OG0002392	LOC117892954|XP_034655176.1|DSUB	LOC120419110|XP_039437638.1|CPIP
OG0002393	LOC117893322|XP_034655801.1|DSUB	LOC120432181|XP_039453255.1|CPIP
OG0002394	LOC117897735|XP_034662660.1|DSUB	LOC120432201|XP_039453292.1|CPIP
OG0002395	LOC117897596|XP_034662443.1|DSUB	LOC120432165|XP_039453231.1|CPIP
OG0002396	LOC117890207|XP_034650829.1|DSUB, LOC117890206|XP_034650826.1|DSUB	LOC120413852|XP_039430746.1|CPIP
OG0002397	LOC117891138|XP_034652238.1|DSUB	LOC120419717|XP_039438438.1|CPIP, LOC120424009|XP_039443957.1|CPIP
OG0002398	LOC117890789|XP_034651758.1|DSUB	LOC120416749|XP_039434516.1|CPIP, LOC120427911|XP_039448784.1|CPIP
OG0002399	LOC117890388|XP_034651082.1|DSUB	LOC120427919|XP_039448791.1|CPIP
OG0002400	LOC117891163|XP_034652370.1|DSUB	LOC120417067|XP_039434958.1|CPIP
OG0002401	LOC117902932|XP_034670425.1|DSUB	LOC120417110|XP_039435020.1|CPIP, LOC120415889|XP_039433464.1|CPIP
OG0002402	LOC117899795|XP_034665966.1|DSUB	LOC120417504|XP_039435515.1|CPIP
OG0002403	LOC117899797|XP_034665970.1|DSUB	LOC120417531|XP_039435547.1|CPIP
OG0002404	LOC117899458|XP_034665360.1|DSUB	LOC120417503|XP_039435513.1|CPIP
OG0002405	LOC117897775|XP_034662711.1|DSUB	LOC120421244|XP_039440379.1|CPIP
OG0002406	LOC117894015|XP_034656738.1|DSUB	LOC120417335|XP_039435270.1|CPIP
OG0002407	LOC117896393|XP_034660589.1|DSUB	LOC120413756|XP_039430624.1|CPIP
OG0002408	LOC117897913|XP_034662885.1|DSUB	LOC120413753|XP_039430619.1|CPIP, LOC120413777|XP_039430654.1|CPIP
OG0002410	LOC117896626|XP_034660954.1|DSUB	LOC120413937|XP_039430868.1|CPIP
OG0002411	LOC117898911|XP_034664491.1|DSUB	LOC120413072|XP_039429708.1|CPIP
OG0002412	LOC117899682|XP_034665763.1|DSUB	LOC120413056|XP_039429694.1|CPIP
OG0002413	LOC117902527|XP_034669848.1|DSUB	LOC120413062|XP_039429698.1|CPIP
OG0002414	LOC117894696|XP_034657768.1|DSUB	LOC120413065|XP_039429703.1|CPIP
OG0002415	LOC117896581|XP_034660877.1|DSUB	LOC120413068|XP_039429704.1|CPIP, LOC120423283|XP_039442983.1|CPIP
OG0002417	LOC117901494|XP_034668153.1|DSUB	LOC120417884|XP_039436038.1|CPIP
OG0002418	LOC117896067|XP_034659979.1|DSUB	LOC120432324|XP_039453444.1|CPIP, LOC120417865|XP_039436018.1|CPIP
OG0002419	LOC117896615|XP_034660943.1|DSUB	LOC120419334|XP_039437939.1|CPIP, LOC120421352|XP_039440471.1|CPIP
OG0002420	LOC117893044|XP_034655311.1|DSUB	LOC120414018|XP_039430967.1|CPIP
OG0002421	LOC117898824|XP_034664382.1|DSUB	LOC120425950|XP_039446521.1|CPIP
OG0002422	LOC117896256|XP_034660338.1|DSUB	LOC120425902|XP_039446456.1|CPIP
OG0002423	LOC117893235|XP_034655683.1|DSUB	LOC120423429|XP_039443167.1|CPIP
OG0002424	LOC117902923|XP_034670395.1|DSUB	LOC120421718|XP_039440903.1|CPIP
OG0002425	LOC117903713|XP_034671951.1|DSUB	LOC120422248|XP_039441578.1|CPIP
OG0002426	LOC117894185|XP_034656989.1|DSUB	LOC120418236|XP_039436472.1|CPIP, LOC120422710|XP_039442159.1|CPIP
OG0002427	LOC117902924|XP_034670396.1|DSUB	LOC120418259|XP_039436510.1|CPIP, LOC120422748|XP_039442225.1|CPIP
OG0002428	LOC117892487|XP_034654644.1|DSUB	LOC120431600|XP_039452639.1|CPIP
OG0002429	LOC117893140|XP_034655486.1|DSUB	LOC120427310|XP_039448096.1|CPIP
OG0002430	LOC117891921|XP_034653634.1|DSUB	LOC120423155|XP_039442768.1|CPIP
OG0002431	LOC117890913|XP_034651919.1|DSUB	LOC120419418|XP_039438029.1|CPIP
OG0002432	LOC117889837|XP_034650220.1|DSUB	LOC120419450|XP_039438064.1|CPIP
OG0002433	LOC117898796|XP_034664327.1|DSUB	LOC120430598|XP_039451637.1|CPIP, LOC120424117|XP_039444090.1|CPIP
OG0002434	LOC117899623|XP_034665668.1|DSUB	LOC120421346|XP_039440459.1|CPIP
OG0002435	LOC117903363|XP_034671210.1|DSUB	LOC120427004|XP_039447756.1|CPIP
OG0002436	LOC117890130|XP_034650708.1|DSUB	LOC120419932|XP_039438731.1|CPIP
OG0002437	LOC117892477|XP_034654620.1|DSUB	LOC120420861|XP_039439913.1|CPIP
OG0002438	LOC117903048|XP_034670678.1|DSUB	LOC120429857|XP_039450858.1|CPIP, LOC120432033|XP_039453101.1|CPIP
OG0002439	LOC117901711|XP_034668475.1|DSUB	LOC120428165|XP_039449079.1|CPIP
OG0002440	LOC117892898|XP_034655088.1|DSUB	LOC120422160|XP_039441467.1|CPIP
OG0002441	LOC117890354|XP_034651037.1|DSUB	LOC120427538|XP_039448341.1|CPIP
OG0002442	LOC117891873|XP_034653530.1|DSUB	LOC120418442|XP_039436785.1|CPIP, LOC120416743|XP_039434512.1|CPIP
OG0002443	LOC117890121|XP_034650690.1|DSUB	LOC120424759|XP_039444887.1|CPIP, LOC120414225|XP_039431270.1|CPIP
OG0002444	LOC117890010|XP_034650500.1|DSUB	LOC120414219|XP_039431260.1|CPIP, LOC120424751|XP_039444878.1|CPIP
OG0002446	LOC117891916|XP_034653630.1|DSUB	LOC120417578|XP_039435622.1|CPIP
OG0002447	LOC117893307|XP_034655780.1|DSUB	LOC120415256|XP_039432656.1|CPIP
OG0002448	LOC117890146|XP_034650726.1|DSUB	LOC120429321|XP_039450475.1|CPIP
OG0002449	LOC117889958|XP_034650407.1|DSUB	LOC120415320|XP_039432737.1|CPIP
OG0002450	LOC117898709|XP_034664216.1|DSUB, LOC117899290|XP_034665093.1|DSUB, LOC117898711|XP_034664219.1|DSUB, LOC117897770|XP_034662707.1|DSUB	LOC120424564|XP_039444670.1|CPIP
OG0002451	LOC117892291|XP_034654324.1|DSUB	LOC120424319|XP_039444350.1|CPIP
OG0002452	LOC117889877|XP_034650276.1|DSUB	LOC120418456|XP_039436815.1|CPIP
OG0002453	LOC117891554|XP_034652966.1|DSUB	LOC120418430|XP_039436743.1|CPIP
OG0002454	LOC117895362|XP_034658836.1|DSUB	LOC120420393|XP_039439339.1|CPIP
OG0002455	LOC117895357|XP_034658832.1|DSUB	LOC120420386|XP_039439333.1|CPIP
OG0002456	LOC117890651|XP_034651496.1|DSUB	LOC120416221|XP_039433854.1|CPIP
OG0002457	LOC117889872|XP_034650271.1|DSUB	LOC120414896|XP_039432156.1|CPIP
OG0002458	LOC117901482|XP_034668142.1|DSUB	LOC120427334|XP_039448119.1|CPIP
OG0002459	LOC117890822|XP_034651785.1|DSUB	LOC120427047|XP_039447812.1|CPIP
OG0002460	LOC117890219|XP_034650848.1|DSUB	LOC120425007|XP_039445316.1|CPIP
OG0002461	LOC117892434|XP_034654564.1|DSUB	LOC120425044|XP_039445353.1|CPIP
OG0002462	LOC117892153|XP_034654092.1|DSUB	LOC120428513|XP_039449460.1|CPIP
OG0002463	LOC117889838|XP_034650218.1|DSUB	LOC120421450|XP_039440593.1|CPIP
OG0002464	LOC117891876|XP_034653532.1|DSUB	LOC120421465|XP_039440614.1|CPIP
OG0002465	LOC117890474|XP_034651228.1|DSUB	LOC120421458|XP_039440603.1|CPIP
OG0002466	LOC117902931|XP_034670419.1|DSUB	LOC120426849|XP_039447573.1|CPIP, LOC120427342|XP_039448132.1|CPIP
OG0002467	LOC117893517|XP_034656047.1|DSUB	LOC120428607|XP_039449563.1|CPIP
OG0002468	LOC117894308|XP_034657166.1|DSUB	LOC120414044|XP_039430998.1|CPIP
OG0002469	LOC117896058|XP_034659962.1|DSUB	LOC120415164|XP_039432535.1|CPIP
OG0002470	LOC117892298|XP_034654331.1|DSUB	LOC120415205|XP_039432594.1|CPIP
OG0002471	LOC117891936|XP_034653669.1|DSUB	LOC120419167|XP_039437753.1|CPIP
OG0002472	LOC117890429|XP_034651140.1|DSUB	LOC120419151|XP_039437724.1|CPIP
OG0002473	LOC117892197|XP_034654180.1|DSUB	LOC120425528|XP_039446016.1|CPIP, LOC120419160|XP_039437743.1|CPIP
OG0002474	LOC117893743|XP_034656363.1|DSUB	LOC120415830|XP_039433394.1|CPIP
OG0002475	LOC117897280|XP_034661902.1|DSUB	LOC120412342|XP_039428676.1|CPIP
OG0002476	LOC117889941|XP_034650368.1|DSUB	LOC120416844|XP_039434666.1|CPIP
OG0002477	LOC117890649|XP_034651492.1|DSUB	LOC120418586|XP_039436967.1|CPIP
OG0002478	LOC117890615|XP_034651447.1|DSUB	LOC120427138|XP_039447928.1|CPIP
OG0002479	LOC117891349|XP_034652670.1|DSUB	LOC120421876|XP_039441107.1|CPIP
OG0002480	LOC117890215|XP_034650839.1|DSUB	LOC120415167|XP_039432539.1|CPIP
OG0002481	LOC117891963|XP_034653729.1|DSUB, LOC117897489|XP_034662271.1|DSUB	LOC120430865|XP_039451923.1|CPIP, LOC120429783|XP_039450775.1|CPIP
OG0002482	LOC117892482|XP_034654626.1|DSUB	LOC120416382|XP_039434051.1|CPIP
OG0002483	LOC117892621|XP_034654863.1|DSUB	LOC120415878|XP_039433450.1|CPIP
OG0002484	LOC117891166|XP_034652380.1|DSUB	LOC120415857|XP_039433428.1|CPIP
OG0002485	LOC117890572|XP_034651397.1|DSUB	LOC120427508|XP_039448303.1|CPIP
OG0002486	LOC117894976|XP_034658206.1|DSUB	LOC120425824|XP_039446376.1|CPIP
OG0002488	LOC117890308|XP_034650978.1|DSUB	LOC120422213|XP_039441532.1|CPIP
OG0002489	LOC117895752|XP_034659513.1|DSUB	LOC120423892|XP_039443802.1|CPIP
OG0002490	LOC117891295|XP_034652591.1|DSUB	LOC120423910|XP_039443824.1|CPIP
OG0002491	LOC117893366|XP_034655848.1|DSUB	LOC120429115|XP_039450224.1|CPIP
OG0002492	LOC117890506|XP_034651296.1|DSUB	LOC120428267|XP_039449193.1|CPIP
OG0002493	LOC117891286|XP_034652569.1|DSUB	LOC120428251|XP_039449175.1|CPIP
OG0002494	LOC117896409|XP_034660616.1|DSUB	LOC120425864|XP_039446419.1|CPIP
OG0002495	LOC117891516|XP_034652902.1|DSUB	LOC120414931|XP_039432196.1|CPIP
OG0002496	LOC117896550|XP_034660826.1|DSUB	LOC120425278|XP_039445663.1|CPIP
OG0002508	LOC117903827|XP_034672169.1|DSUB	LOC120422061|XP_039441331.1|CPIP
OG0002509	LOC117892086|XP_034653968.1|DSUB	LOC120421053|XP_039440132.1|CPIP, LOC120431164|XP_039452238.1|CPIP
OG0002510	LOC117898191|XP_034663305.1|DSUB	LOC120432318|XP_039453436.1|CPIP
OG0002511	LOC117899685|XP_034665766.1|DSUB	LOC120415031|XP_039432330.1|CPIP
OG0002512	LOC117902985|XP_034670574.1|DSUB	LOC120413289|XP_039429960.1|CPIP
OG0002513	LOC117896960|XP_034661396.1|DSUB	LOC120413306|XP_039430002.1|CPIP
OG0002514	LOC117895628|XP_034659274.1|DSUB	LOC120415052|XP_039432359.1|CPIP
OG0002516	LOC117899252|XP_034665027.1|DSUB	LOC120420867|XP_039439953.1|CPIP
OG0002517	LOC117902988|XP_034670594.1|DSUB	LOC120417274|XP_039435192.1|CPIP
OG0002518	LOC117898978|XP_034664610.1|DSUB	LOC120419292|XP_039437891.1|CPIP
OG0002519	LOC117891654|XP_034653097.1|DSUB	LOC120431837|XP_039452899.1|CPIP, LOC120419300|XP_039437899.1|CPIP
OG0002520	LOC117903680|XP_034671909.1|DSUB	LOC120431838|XP_039452901.1|CPIP, LOC120419298|XP_039437898.1|CPIP
OG0002522	LOC117896621|XP_034660950.1|DSUB	LOC120432301|XP_039453422.1|CPIP
OG0002523	LOC117896812|XP_034661208.1|DSUB	LOC120425470|XP_039446283.1|CPIP
OG0002524	LOC117891203|XP_034652436.1|DSUB	LOC120430129|XP_039451151.1|CPIP, LOC120430864|XP_039451926.1|CPIP
OG0002525	LOC117894223|XP_034657030.1|DSUB	LOC120432224|XP_039453333.1|CPIP
OG0002526	LOC117896919|XP_034661350.1|DSUB	LOC120432226|XP_039453334.1|CPIP
OG0002527	LOC117897253|XP_034661866.1|DSUB	LOC120432281|XP_039453401.1|CPIP
OG0002528	LOC117902322|XP_034669506.1|DSUB	LOC120413322|XP_039430023.1|CPIP
OG0002529	LOC117899127|XP_034664810.1|DSUB	LOC120413325|XP_039430032.1|CPIP
OG0002530	LOC117900270|XP_034666472.1|DSUB	LOC120413358|XP_039430077.1|CPIP
OG0002531	LOC117901721|XP_034668490.1|DSUB	LOC120428492|XP_039449439.1|CPIP
OG0002532	LOC117897807|XP_034662747.1|DSUB	LOC120422611|XP_039442073.1|CPIP
OG0002533	LOC117900940|XP_034667401.1|DSUB	LOC120422055|XP_039441321.1|CPIP
OG0002534	LOC117890724|XP_034651663.1|DSUB	LOC120422083|XP_039441363.1|CPIP
OG0002535	LOC117894708|XP_034657780.1|DSUB	LOC120414185|XP_039431196.1|CPIP, LOC120414186|XP_039431198.1|CPIP
OG0002536	LOC117896936|XP_034661367.1|DSUB	LOC120422456|XP_039441833.1|CPIP
OG0002537	LOC117889835|XP_034650214.1|DSUB	LOC120415045|XP_039432353.1|CPIP
OG0002539	LOC117892279|XP_034654290.1|DSUB	LOC120431369|XP_039452437.1|CPIP
OG0002540	LOC117898786|XP_034664314.1|DSUB	LOC120420181|XP_039439090.1|CPIP
OG0002541	LOC117899508|XP_034665454.1|DSUB	LOC120420192|XP_039439112.1|CPIP, LOC120431573|XP_039452617.1|CPIP
OG0002542	LOC117898513|XP_034663866.1|DSUB	LOC120420217|XP_039439138.1|CPIP
OG0002543	LOC117892422|XP_034654550.1|DSUB	LOC120431208|XP_039452287.1|CPIP
OG0002544	LOC117899031|XP_034664681.1|DSUB	LOC120413732|XP_039430592.1|CPIP
OG0002545	LOC117903286|XP_034671106.1|DSUB	LOC120413352|XP_039430069.1|CPIP
OG0002547	LOC117899107|XP_034664789.1|DSUB	LOC120412765|XP_039429294.1|CPIP
OG0002548	LOC117889903|XP_034650350.1|DSUB	LOC120412730|XP_039429258.1|CPIP
OG0002549	LOC117895631|XP_034659325.1|DSUB	LOC120412693|XP_039429206.1|CPIP
OG0002550	LOC117903214|XP_034670990.1|DSUB	LOC120430270|XP_039451331.1|CPIP
OG0002551	LOC117897992|XP_034663009.1|DSUB	LOC120414279|XP_039431341.1|CPIP, LOC120427670|XP_039448484.1|CPIP
OG0002552	LOC117902413|XP_034669646.1|DSUB	LOC120426469|XP_039447166.1|CPIP, LOC120427669|XP_039448483.1|CPIP
OG0002553	LOC117901822|XP_034668646.1|DSUB, LOC117901160|XP_034667702.1|DSUB	LOC120423033|XP_039442608.1|CPIP
OG0002554	LOC117890351|XP_034651039.1|DSUB	LOC120422047|XP_039441307.1|CPIP
OG0002555	LOC117903536|XP_034671615.1|DSUB	LOC120422043|XP_039441302.1|CPIP
OG0002556	LOC117901729|XP_034668502.1|DSUB	LOC120428285|XP_039449527.1|CPIP
OG0002557	LOC117903739|XP_034671992.1|DSUB	LOC120424694|XP_039444807.1|CPIP
OG0002558	LOC117898495|XP_034663828.1|DSUB	LOC120431230|XP_039452304.1|CPIP
OG0002559	LOC117897300|XP_034661932.1|DSUB	LOC120424517|XP_039444607.1|CPIP
OG0002560	LOC117897839|XP_034662796.1|DSUB	LOC120431686|XP_039452734.1|CPIP, LOC120431594|XP_039452635.1|CPIP
OG0002561	LOC117897240|XP_034661850.1|DSUB	LOC120430612|XP_039451643.1|CPIP, LOC120426028|XP_039446641.1|CPIP
OG0002562	LOC117901353|XP_034667957.1|DSUB	LOC120412825|XP_039429369.1|CPIP, LOC120412847|XP_039429407.1|CPIP
OG0002563	LOC117903390|XP_034671266.1|DSUB	LOC120412477|XP_039428903.1|CPIP
OG0002564	LOC117897809|XP_034662749.1|DSUB	LOC120416427|XP_039434115.1|CPIP
OG0002565	LOC117898264|XP_034663409.1|DSUB	LOC120427023|XP_039447777.1|CPIP
OG0002566	LOC117899282|XP_034665078.1|DSUB	LOC120416234|XP_039433865.1|CPIP
OG0002567	LOC117903682|XP_034671911.1|DSUB	LOC120419614|XP_039438288.1|CPIP
OG0002568	LOC117899493|XP_034665433.1|DSUB	LOC120417031|XP_039434908.1|CPIP
OG0002569	LOC117894689|XP_034657758.1|DSUB	LOC120426178|XP_039446852.1|CPIP
OG0002570	LOC117897756|XP_034662688.1|DSUB	LOC120415640|XP_039433171.1|CPIP
OG0002571	LOC117896270|XP_034660352.1|DSUB	LOC120415616|XP_039433145.1|CPIP
OG0002572	LOC117892574|XP_034654793.1|DSUB, LOC117890603|XP_034651433.1|DSUB	LOC120415599|XP_039433126.1|CPIP
OG0002573	LOC117897055|XP_034661538.1|DSUB	LOC120416904|XP_039434735.1|CPIP
OG0002574	LOC117896619|XP_034660947.1|DSUB	LOC120424521|XP_039444612.1|CPIP
OG0002575	LOC117896085|XP_034660015.1|DSUB	LOC120426457|XP_039447153.1|CPIP
OG0002576	LOC117897559|XP_034662387.1|DSUB	LOC120429941|XP_039450973.1|CPIP
OG0002577	LOC117894006|XP_034656720.1|DSUB	LOC120423741|XP_039443587.1|CPIP
OG0002578	LOC117902080|XP_034669064.1|DSUB	LOC120423864|XP_039443747.1|CPIP, LOC120422129|XP_039441438.1|CPIP
OG0002579	LOC117901605|XP_034668312.1|DSUB	LOC120416321|XP_039433977.1|CPIP, LOC120426395|XP_039447083.1|CPIP, LOC120421585|XP_039440751.1|CPIP
OG0002580	LOC117890762|XP_034651713.1|DSUB	LOC120419940|XP_039438771.1|CPIP
OG0002581	LOC117898688|XP_034664182.1|DSUB	LOC120430904|XP_039451960.1|CPIP, LOC120426433|XP_039447131.1|CPIP
OG0002582	LOC117899624|XP_034665669.1|DSUB	LOC120424945|XP_039445188.1|CPIP
OG0002583	LOC117898317|XP_034663504.1|DSUB	LOC120431534|XP_039452560.1|CPIP
OG0002584	LOC117895754|XP_034659517.1|DSUB	LOC120429239|XP_039450384.1|CPIP
OG0002585	LOC117895756|XP_034659520.1|DSUB	LOC120429241|XP_039450386.1|CPIP
OG0002586	LOC117898444|XP_034663740.1|DSUB	LOC120424947|XP_039445191.1|CPIP
OG0002587	LOC117897375|XP_034662065.1|DSUB	LOC120424943|XP_039445181.1|CPIP
OG0002588	LOC117898125|XP_034663207.1|DSUB	LOC120430740|XP_039451781.1|CPIP
OG0002589	LOC117896194|XP_034660176.1|DSUB	LOC120432026|XP_039453097.1|CPIP
OG0002590	LOC117894470|XP_034657466.1|DSUB	LOC120427371|XP_039448160.1|CPIP
OG0002591	LOC117896168|XP_034660140.1|DSUB	LOC120427702|XP_039448534.1|CPIP
OG0002592	LOC117898743|XP_034664256.1|DSUB	LOC120425500|XP_039445983.1|CPIP
OG0002593	LOC117896347|XP_034660480.1|DSUB	LOC120431907|XP_039452972.1|CPIP, LOC120425107|XP_039445435.1|CPIP
OG0002594	LOC117899730|XP_034665865.1|DSUB	LOC120425114|XP_039445451.1|CPIP
OG0002595	LOC117898435|XP_034663718.1|DSUB	LOC120427714|XP_039448547.1|CPIP
OG0002596	LOC117897390|XP_034662093.1|DSUB	LOC120425820|XP_039446367.1|CPIP
OG0002597	LOC117898694|XP_034664200.1|DSUB	LOC120428991|XP_039450063.1|CPIP
OG0002598	LOC117895968|XP_034659814.1|DSUB	LOC120431685|XP_039452737.1|CPIP
OG0002599	LOC117897700|XP_034662612.1|DSUB	LOC120417847|XP_039436002.1|CPIP, LOC120417845|XP_039436000.1|CPIP
OG0002600	LOC117891903|XP_034653617.1|DSUB	LOC120418746|XP_039437157.1|CPIP
OG0002601	LOC117896831|XP_034661236.1|DSUB	LOC120417218|XP_039435112.1|CPIP
OG0002602	LOC117896751|XP_034661107.1|DSUB	LOC120432523|XP_039453674.1|CPIP
OG0002603	LOC117898065|XP_034663126.1|DSUB	LOC120425734|XP_039446271.1|CPIP
OG0002604	LOC117898047|XP_034663097.1|DSUB	LOC120430225|XP_039451239.1|CPIP
OG0002605	LOC117899669|XP_034665747.1|DSUB	LOC120424504|XP_039444589.1|CPIP
OG0002606	LOC117897376|XP_034662067.1|DSUB	LOC120429673|XP_039450636.1|CPIP
OG0002607	LOC117897388|XP_034662087.1|DSUB	LOC120430689|XP_039451724.1|CPIP, LOC120430352|XP_039451386.1|CPIP
OG0002608	LOC117898024|XP_034663052.1|DSUB	LOC120421795|XP_039441001.1|CPIP
OG0002609	LOC117892531|XP_034654726.1|DSUB	LOC120424978|XP_039445269.1|CPIP
OG0002610	LOC117895994|XP_034659872.1|DSUB	LOC120416025|XP_039433624.1|CPIP, LOC120424223|XP_039444213.1|CPIP
OG0002611	LOC117897632|XP_034662496.1|DSUB	LOC120415982|XP_039433575.1|CPIP
OG0002612	LOC117899160|XP_034664910.1|DSUB	LOC120429001|XP_039450075.1|CPIP
OG0002613	LOC117897041|XP_034661515.1|DSUB	LOC120426741|XP_039447452.1|CPIP
OG0002614	LOC117897409|XP_034662125.1|DSUB	LOC120428666|XP_039449648.1|CPIP
OG0002615	LOC117893067|XP_034655365.1|DSUB	LOC120424028|XP_039443982.1|CPIP
OG0002616	LOC117898548|XP_034663917.1|DSUB	LOC120418324|XP_039436591.1|CPIP
OG0002617	LOC117899622|XP_034665667.1|DSUB	LOC120427249|XP_039448039.1|CPIP
OG0002618	LOC117896395|XP_034660591.1|DSUB	LOC120425377|XP_039445823.1|CPIP
OG0002619	LOC117896556|XP_034660833.1|DSUB	LOC120418340|XP_039436616.1|CPIP
OG0002620	LOC117897116|XP_034661657.1|DSUB	LOC120422574|XP_039441994.1|CPIP
OG0002621	LOC117897437|XP_034662167.1|DSUB	LOC120415772|XP_039433326.1|CPIP
OG0002622	LOC117893397|XP_034655886.1|DSUB	LOC120422820|XP_039442288.1|CPIP
OG0002623	LOC117898265|XP_034663410.1|DSUB	LOC120427893|XP_039448761.1|CPIP
OG0002624	LOC117899701|XP_034665799.1|DSUB	LOC120427895|XP_039448763.1|CPIP
OG0002625	LOC117899135|XP_034664825.1|DSUB	LOC120422150|XP_039441456.1|CPIP, LOC120427900|XP_039448774.1|CPIP
OG0002626	LOC117898253|XP_034663398.1|DSUB	LOC120415891|XP_039433469.1|CPIP, LOC120416109|XP_039433729.1|CPIP
OG0002628	LOC117897171|XP_034661760.1|DSUB	LOC120424277|XP_039444275.1|CPIP
OG0002629	LOC117898340|XP_034663556.1|DSUB	LOC120423418|XP_039443152.1|CPIP
OG0002630	LOC117899412|XP_034665290.1|DSUB	LOC120429640|XP_039450601.1|CPIP
OG0002631	LOC117896072|XP_034659989.1|DSUB	LOC120414273|XP_039431328.1|CPIP
OG0002632	LOC117897586|XP_034662431.1|DSUB	LOC120426681|XP_039447390.1|CPIP
OG0002633	LOC117897060|XP_034661547.1|DSUB	LOC120427258|XP_039448052.1|CPIP, LOC120427260|XP_039448053.1|CPIP
OG0002634	LOC117899474|XP_034665392.1|DSUB	LOC120427255|XP_039448047.1|CPIP
OG0002635	LOC117896145|XP_034660109.1|DSUB	LOC120431817|XP_039452870.1|CPIP
OG0002637	LOC117900754|XP_034667126.1|DSUB	LOC120427150|XP_039447942.1|CPIP
OG0002638	LOC117898881|XP_034664455.1|DSUB	LOC120423958|XP_039443875.1|CPIP, LOC120423965|XP_039443887.1|CPIP
OG0002640	LOC117896784|XP_034661171.1|DSUB	LOC120416816|XP_039434635.1|CPIP
OG0002641	LOC117898804|XP_034664340.1|DSUB	LOC120415779|XP_039433340.1|CPIP
OG0002642	LOC117898272|XP_034663418.1|DSUB	LOC120416858|XP_039434692.1|CPIP
OG0002643	LOC117898266|XP_034663411.1|DSUB	LOC120426245|XP_039446916.1|CPIP
