Orthogroup	DSUB.longest_only	DSIM.longest_only
OG0001068	LOC117893387|XP_034655873.1|DSUB	LOC6736877|XP_039149531.1|DSIM
OG0001068	LOC117893520|XP_034656051.1|DSUB	LOC6737747|XP_016031521.1|DSIM
OG0001069	LOC117890618|XP_034651449.1|DSUB	LOC6740128|XP_016039293.1|DSIM, LOC27206823|XP_039152658.1|DSIM, LOC6725922|XP_002106908.2|DSIM, LOC27209295|XP_016029464.1|DSIM
OG0001070	LOC117899703|XP_034665801.1|DSUB, LOC117898419|XP_034663688.1|DSUB	LOC6726980|XP_016033487.1|DSIM
OG0001071	LOC117900969|XP_034667442.1|DSUB, LOC117901412|XP_034668038.1|DSUB	LOC6731922|XP_002079057.1|DSIM
OG0001072	LOC117894845|XP_034657992.1|DSUB	LOC6737720|XP_002084550.1|DSIM
OG0001073	LOC117896380|XP_034660552.1|DSUB	LOC6729781|XP_016036462.2|DSIM
OG0001074	LOC117891125|XP_034652221.1|DSUB	LOC6734291|XP_002081320.1|DSIM
OG0001075	LOC117895805|XP_034659617.1|DSUB	LOC6737269|XP_002084109.2|DSIM
OG0001077	LOC117897413|XP_034662131.1|DSUB	LOC6740359|XP_002077227.1|DSIM
OG0001078	LOC117900894|XP_034667320.1|DSUB	LOC6740205|XP_002077087.1|DSIM
OG0001079	LOC117895434|XP_034658979.1|DSUB	LOC6736750|XP_016030374.1|DSIM
OG0001080	LOC117895626|XP_034659271.1|DSUB	LOC6736301|XP_016029781.1|DSIM
OG0001081	LOC117898504|XP_034663848.1|DSUB	LOC6727409|XP_016033955.1|DSIM
OG0001082	LOC117889829|XP_034650202.1|DSUB	LOC6735429|XP_016028737.1|DSIM
OG0001083	LOC117895332|XP_034658796.1|DSUB	LOC27207993|XP_039149426.1|DSIM, LOC6740665|XP_039153230.1|DSIM
OG0001084	LOC117891060|XP_034652123.1|DSUB	LOC6733257|XP_016026131.1|DSIM
OG0001085	LOC117899249|XP_034665020.1|DSUB, LOC117899251|XP_034665026.1|DSUB, LOC117892141|XP_034654070.1|DSUB, LOC117890120|XP_034650686.1|DSUB, LOC117899253|XP_034665030.1|DSUB, LOC117896874|XP_034661294.1|DSUB	LOC6733171|XP_002080247.2|DSIM
OG0001086	LOC117891073|XP_034652141.1|DSUB	LOC6736000|XP_002082909.1|DSIM
OG0001087	LOC117901526|XP_034668192.1|DSUB	LOC6731965|XP_039154402.1|DSIM, LOC6731967|XP_016024647.1|DSIM
OG0001088	LOC117894642|XP_034657705.1|DSUB	LOC6737360|XP_002084198.1|DSIM
OG0001089	LOC117894304|XP_034657161.1|DSUB	LOC6736761|XP_016030382.1|DSIM
OG0001090	LOC117894796|XP_034657916.1|DSUB	LOC6736673|XP_016030293.1|DSIM
OG0001092	LOC117901635|XP_034668356.1|DSUB	LOC6732393|XP_002079514.2|DSIM
OG0001093	LOC117901798|XP_034668599.1|DSUB	LOC6732318|XP_016024981.1|DSIM
OG0001094	LOC117900966|XP_034667436.1|DSUB, LOC117900968|XP_034667440.1|DSUB	LOC6732310|XP_039154418.1|DSIM
OG0001095	LOC117901202|XP_034667747.1|DSUB	LOC6735239|XP_039148110.1|DSIM
OG0001096	LOC117900177|XP_034666313.1|DSUB	LOC6732711|XP_002079825.1|DSIM
OG0001097	LOC117902276|XP_034669435.1|DSUB	LOC27208727|XP_039148767.1|DSIM, LOC27207459|XP_016022729.2|DSIM
OG0001098	LOC117895074|XP_034658354.1|DSUB	LOC6737698|XP_016031469.1|DSIM
OG0001099	LOC117894278|XP_034657125.1|DSUB	LOC6738954|XP_002085749.1|DSIM
OG0001100	LOC117897810|XP_034662750.1|DSUB	LOC6740369|XP_016025924.1|DSIM
OG0001101	LOC117891853|XP_034653493.1|DSUB	LOC6734863|XP_039148206.1|DSIM
OG0001102	LOC117893877|XP_034656540.1|DSUB	LOC6738031|XP_016031844.2|DSIM
OG0001103	LOC117898590|XP_034664026.1|DSUB	LOC6727807|XP_016034395.1|DSIM
OG0001104	LOC117892556|XP_034654758.1|DSUB	LOC6734127|XP_016027140.1|DSIM
OG0001105	LOC117898596|XP_034664037.1|DSUB	LOC6739406|XP_002076308.1|DSIM
OG0001106	LOC117903003|XP_034670635.1|DSUB	LOC6724686|XP_039152089.1|DSIM
OG0001108	LOC117897210|XP_034661805.1|DSUB	LOC6729408|XP_002104723.1|DSIM
OG0001108	LOC117898916|XP_034664516.1|DSUB	LOC6729402|XP_039151505.1|DSIM
OG0001109	LOC117892732|XP_034655045.1|DSUB	LOC6734474|XP_002081493.1|DSIM
OG0001109	LOC117892731|XP_034655043.1|DSUB	LOC6734473|XP_016027598.1|DSIM
OG0001110	LOC117901740|XP_034668517.1|DSUB	LOC6725835|XP_016039155.1|DSIM
OG0001110	LOC117893348|XP_034655828.1|DSUB	LOC27206205|XP_016032938.1|DSIM
OG0001111	LOC117891289|XP_034652572.1|DSUB	LOC6735769|XP_002082682.1|DSIM, LOC6735768|XP_016029142.1|DSIM, LOC27207769|XP_039148848.1|DSIM
OG0001112	LOC117891206|XP_034652435.1|DSUB	LOC6735839|XP_016029210.1|DSIM
OG0001113	LOC117901062|XP_034667565.1|DSUB	LOC27208806|XP_016025121.1|DSIM
OG0001113	LOC117901064|XP_034667567.1|DSUB	LOC6732480|XP_016025124.1|DSIM
OG0001114	LOC117901948|XP_034668812.1|DSUB	LOC6731894|XP_002079029.1|DSIM, LOC6731893|XP_016024562.1|DSIM
OG0001115	LOC117901853|XP_034668696.1|DSUB	LOC27207741|XP_016025430.1|DSIM, LOC6732696|XP_016025432.1|DSIM, LOC6732695|XP_016025431.1|DSIM
OG0001116	LOC117892362|XP_034654463.1|DSUB	LOC27206624|XP_016026875.1|DSIM
OG0001116	LOC117892444|XP_034654577.1|DSUB	LOC6733851|XP_016026874.2|DSIM
OG0001117	LOC117893614|XP_034656182.1|DSUB, LOC117893458|XP_034655968.1|DSUB, LOC117893509|XP_034656039.1|DSUB	LOC27206422|XP_016032370.1|DSIM, LOC6738527|XP_002085333.1|DSIM
OG0001118	LOC117889609|XP_034649924.1|DSUB	LOC6726087|XP_002107069.1|DSIM, LOC6726036|XP_016039415.1|DSIM
OG0001119	LOC117897781|XP_034662720.1|DSUB	LOC27208688|XP_039154232.1|DSIM
OG0001120	LOC117896613|XP_034660937.1|DSUB	LOC6729186|XP_002104507.1|DSIM
OG0001122	LOC117894629|XP_034657685.1|DSUB	LOC27209387|XP_016029772.1|DSIM
OG0001124	LOC117899131|XP_034664818.1|DSUB	LOC6727766|XP_039151619.1|DSIM, LOC6727768|XP_002103130.1|DSIM
OG0001125	LOC117897892|XP_034662861.1|DSUB	LOC6727337|XP_016033872.1|DSIM
OG0001126	LOC117895018|XP_034658261.1|DSUB	LOC6736903|XP_039149784.1|DSIM
OG0001127	LOC117894768|XP_034657877.1|DSUB	LOC6737746|XP_002084574.2|DSIM
OG0001128	LOC117891449|XP_034652819.1|DSUB	LOC6735029|XP_016028307.1|DSIM
OG0001129	LOC117902674|XP_034670094.1|DSUB	LOC6731132|XP_016023686.1|DSIM
OG0001130	LOC117902017|XP_034668956.1|DSUB	LOC6731700|XP_002078836.2|DSIM
OG0001131	LOC117903000|XP_034670619.1|DSUB	LOC6724718|XP_039152032.1|DSIM
OG0001133	LOC117901378|XP_034667985.1|DSUB	LOC6732915|XP_039154556.1|DSIM
OG0001134	LOC117890450|XP_034651179.1|DSUB	LOC6735296|XP_016028651.1|DSIM
OG0001135	LOC117897588|XP_034662432.1|DSUB	LOC6728151|XP_016034762.1|DSIM
OG0001136	LOC117897826|XP_034662770.1|DSUB	LOC6728830|XP_039151271.1|DSIM
OG0001137	LOC117899208|XP_034664971.1|DSUB	LOC6728948|XP_016035629.1|DSIM
OG0001138	LOC117895627|XP_034659272.1|DSUB	LOC6736299|XP_016029780.1|DSIM
OG0001140	LOC117898815|XP_034664367.1|DSUB	LOC27208503|XP_002104453.2|DSIM
OG0001141	LOC117898666|XP_034664132.1|DSUB	LOC6727278|XP_002102667.2|DSIM
OG0001142	LOC117899018|XP_034664668.1|DSUB	LOC6727310|XP_039151394.1|DSIM
OG0001143	LOC117901969|XP_034668842.1|DSUB, LOC117891180|XP_034652397.1|DSUB, LOC117891371|XP_034652699.1|DSUB	LOC6732347|XP_016024999.1|DSIM
OG0001144	LOC117892549|XP_034654750.1|DSUB	LOC6734803|XP_002081806.2|DSIM
OG0001145	LOC117891389|XP_034652722.1|DSUB	LOC6733742|XP_002080788.1|DSIM
OG0001145	LOC117891390|XP_034652724.1|DSUB	LOC6733743|XP_002080789.1|DSIM
OG0001146	LOC117902267|XP_034669417.1|DSUB	LOC6732209|XP_016024885.1|DSIM
OG0001146	LOC117903181|XP_034670919.1|DSUB	LOC6725412|XP_002106428.1|DSIM
OG0001147	LOC117892052|XP_034653871.1|DSUB	LOC6740432|XP_016025945.1|DSIM, LOC120285615|XP_039154181.1|DSIM, LOC120284728|XP_039149165.1|DSIM, LOC120284727|XP_039149164.1|DSIM, LOC6738524|XP_039149163.1|DSIM
OG0001148	LOC117900596|XP_034666897.1|DSUB, LOC117900597|XP_034666898.1|DSUB	LOC6730897|XP_002078061.2|DSIM
OG0001149	LOC117893341|XP_034655822.1|DSUB	LOC6737149|XP_016030789.1|DSIM
OG0001150	LOC117889926|XP_034650343.1|DSUB	LOC6735741|XP_002082654.1|DSIM
OG0001151	LOC117896353|XP_034660520.1|DSUB	LOC6727440|XP_002102821.1|DSIM, LOC6727439|XP_016034014.1|DSIM
OG0001152	LOC117897801|XP_034662741.1|DSUB, LOC117897800|XP_034662740.1|DSUB	LOC6726928|XP_002102330.2|DSIM, LOC6735330|XP_002082279.1|DSIM, LOC6731728|XP_016024400.1|DSIM
OG0001153	LOC117890907|XP_034651911.1|DSUB	LOC6735951|XP_016029304.1|DSIM
OG0001154	LOC117900982|XP_034667466.1|DSUB	LOC6731720|XP_016024395.1|DSIM
OG0001155	LOC117896430|XP_034660684.1|DSUB	LOC6725294|XP_016038331.1|DSIM
OG0001157	LOC117898870|XP_034664442.1|DSUB	LOC6728249|XP_016034890.1|DSIM
OG0001158	LOC117900114|XP_034666230.1|DSUB	LOC6731082|XP_039154375.1|DSIM
OG0001159	LOC117898154|XP_034663244.1|DSUB	LOC6730048|XP_039150464.1|DSIM
OG0001160	LOC117897386|XP_034662085.1|DSUB	LOC6727156|XP_002102549.1|DSIM
OG0001161	LOC117898676|XP_034664147.1|DSUB	LOC6728154|XP_039151466.1|DSIM
OG0001162	LOC117897158|XP_034661719.1|DSUB	LOC6728777|XP_016035455.1|DSIM
OG0001163	LOC117899689|XP_034665776.1|DSUB	LOC6728195|XP_016034832.1|DSIM
OG0001164	LOC117899331|XP_034665158.1|DSUB, LOC117896953|XP_034661388.1|DSUB	LOC6729049|XP_002104370.1|DSIM
OG0001165	LOC117891574|XP_034652989.1|DSUB	LOC6735864|XP_002082774.1|DSIM
OG0001166	LOC117895585|XP_034659209.1|DSUB	LOC6736492|XP_039149651.1|DSIM
OG0001167	LOC117892352|XP_034654445.1|DSUB	LOC6733839|XP_016026857.1|DSIM
OG0001168	LOC117890343|XP_034651024.1|DSUB	LOC6735066|XP_002082043.2|DSIM
OG0001169	LOC117899721|XP_034665835.1|DSUB	LOC6726252|XP_016039762.1|DSIM
OG0001170	LOC117897857|XP_034662821.1|DSUB	LOC6729218|XP_002104539.1|DSIM
OG0001171	LOC117895384|XP_034658898.1|DSUB	LOC6737337|XP_016031067.1|DSIM
OG0001172	LOC117891233|XP_034652469.1|DSUB	LOC6735589|XP_002082509.1|DSIM
OG0001173	LOC117896394|XP_034660590.1|DSUB	LOC6730359|XP_002105641.1|DSIM
OG0001174	LOC117895249|XP_034658655.1|DSUB	LOC27208657|XP_016030626.1|DSIM
OG0001175	LOC117892253|XP_034654255.1|DSUB	LOC6734964|XP_002081958.2|DSIM
OG0001176	LOC117890729|XP_034651672.1|DSUB	LOC6734462|XP_016027584.1|DSIM
OG0001177	LOC117900308|XP_034666515.1|DSUB	LOC6732609|XP_016025315.1|DSIM
OG0001178	LOC117890628|XP_034651468.1|DSUB	LOC6735451|XP_016028757.2|DSIM
OG0001179	LOC117891594|XP_034653013.1|DSUB	LOC6734007|XP_016027035.1|DSIM
OG0001180	LOC117902917|XP_034670383.1|DSUB	LOC6740647|XP_016037220.1|DSIM
OG0001181	LOC117893533|XP_034656065.1|DSUB	LOC6738122|XP_016031959.1|DSIM
OG0001182	LOC117896712|XP_034661061.1|DSUB	LOC6729238|XP_016035890.1|DSIM
OG0001183	LOC117898417|XP_034663679.1|DSUB	LOC6728503|XP_039151214.1|DSIM
OG0001184	LOC117897003|XP_034661455.1|DSUB	LOC6727621|XP_016034214.2|DSIM
OG0001185	LOC117896381|XP_034660555.1|DSUB	LOC6727992|XP_039150991.1|DSIM
OG0001186	LOC117899718|XP_034665828.1|DSUB	LOC6727140|XP_016033621.1|DSIM
OG0001187	LOC117891906|XP_034653620.1|DSUB	LOC6734533|XP_016027649.1|DSIM
OG0001188	LOC117891935|XP_034653668.1|DSUB	LOC6734199|XP_016027231.1|DSIM
OG0001189	LOC117891296|XP_034652593.1|DSUB	LOC6735796|XP_016029183.1|DSIM
OG0001190	LOC117897564|XP_034662399.1|DSUB	LOC6740289|XP_016026105.1|DSIM
OG0001191	LOC117902418|XP_034669663.1|DSUB	LOC6731612|XP_016024291.1|DSIM
OG0001192	LOC117900296|XP_034666499.1|DSUB	LOC6731273|XP_039147079.1|DSIM
OG0001193	LOC117896334|XP_034660465.1|DSUB	LOC6727284|XP_002102673.1|DSIM
OG0001194	LOC117901175|XP_034667757.1|DSUB	LOC6724773|XP_016037532.1|DSIM, LOC6724771|XP_002105814.1|DSIM
OG0001195	LOC117892074|XP_034653954.1|DSUB	LOC6739334|XP_002076241.1|DSIM
OG0001196	LOC117889822|XP_034650192.1|DSUB, LOC117903341|XP_034671179.1|DSUB	LOC27206767|XP_016037918.1|DSIM, LOC6731265|XP_002078423.1|DSIM
OG0001197	LOC117898111|XP_034663188.1|DSUB	LOC6729846|XP_002105149.1|DSIM, LOC6729143|XP_002104464.1|DSIM
OG0001198	LOC117897942|XP_034662926.1|DSUB	LOC6729030|XP_002104351.1|DSIM, LOC6729031|XP_002104352.1|DSIM
OG0001200	LOC117899620|XP_034665660.1|DSUB	LOC6732581|XP_016025265.1|DSIM
OG0001201	LOC117899228|XP_034664993.1|DSUB	LOC6729611|XP_002104919.1|DSIM
OG0001203	LOC117902945|XP_034670448.1|DSUB	LOC6724734|XP_016037398.1|DSIM
OG0001204	LOC117901293|XP_034667879.1|DSUB	LOC6732263|XP_016024933.1|DSIM
OG0001205	LOC117898236|XP_034663365.1|DSUB	LOC6726825|XP_002102232.2|DSIM
OG0001206	LOC117895997|XP_034659875.1|DSUB	LOC6727335|XP_016033865.1|DSIM
OG0001207	LOC117895392|XP_034658906.1|DSUB, LOC117903107|XP_034670821.1|DSUB	LOC27206892|XP_016038534.2|DSIM
OG0001208	LOC117903471|XP_034671408.1|DSUB	LOC6725575|XP_039153422.1|DSIM
OG0001209	LOC117898331|XP_034663545.1|DSUB	LOC6728307|XP_016034940.1|DSIM
OG0001210	LOC117899163|XP_034664916.1|DSUB	LOC6725952|XP_016039304.1|DSIM
OG0001211	LOC117896028|XP_034659928.1|DSUB	LOC6727217|XP_016033711.1|DSIM
OG0001212	LOC117898260|XP_034663408.1|DSUB	LOC6725889|XP_002106884.1|DSIM
OG0001213	LOC117903493|XP_034671460.1|DSUB	LOC6727653|XP_002103030.1|DSIM
OG0001214	LOC117897330|XP_034661989.1|DSUB	LOC6729145|XP_016035792.1|DSIM
OG0001215	LOC117897363|XP_034662038.1|DSUB	LOC6726895|XP_016033405.1|DSIM
OG0001216	LOC117899441|XP_034665336.1|DSUB	LOC6728067|XP_039151491.1|DSIM
OG0001217	LOC117900385|XP_034666630.1|DSUB	LOC6733132|XP_016025841.1|DSIM
OG0001218	LOC117894389|XP_034657286.1|DSUB, LOC117897856|XP_034662820.1|DSUB	LOC6729219|XP_002104540.1|DSIM
OG0001220	LOC117892222|XP_034654213.1|DSUB	LOC27206322|XP_016026252.1|DSIM
OG0001221	LOC117892605|XP_034654837.1|DSUB	LOC6735423|XP_002082365.1|DSIM
OG0001222	LOC117897404|XP_034662118.1|DSUB	LOC6729987|XP_016036754.1|DSIM
OG0001223	LOC117891039|XP_034652098.1|DSUB, LOC117892267|XP_034654279.1|DSUB	LOC6725078|XP_016025996.1|DSIM
OG0001224	LOC117892106|XP_034654006.1|DSUB	LOC6734814|XP_016028042.1|DSIM
OG0001225	LOC117890448|XP_034651171.1|DSUB	LOC6733377|XP_039147411.1|DSIM
OG0001226	LOC117889777|XP_034650133.1|DSUB	LOC6733980|XP_016027013.1|DSIM
OG0001227	LOC117901230|XP_034667793.1|DSUB	LOC6731358|XP_016023949.1|DSIM
OG0001229	LOC117892558|XP_034654762.1|DSUB	LOC6739559|XP_039147332.1|DSIM
OG0001230	LOC117891940|XP_034653679.1|DSUB	LOC6734755|XP_039148129.1|DSIM
OG0001231	LOC117900653|XP_034666977.1|DSUB	LOC6733129|XP_016025845.1|DSIM
OG0001232	LOC117900992|XP_034667480.1|DSUB, LOC117900991|XP_034667479.1|DSUB	LOC6731423|XP_002078575.1|DSIM
OG0001233	LOC117902549|XP_034669878.1|DSUB	LOC6731387|XP_039149505.1|DSIM
OG0001234	LOC117891713|XP_034653198.1|DSUB	LOC6740783|XP_016027889.1|DSIM
OG0001235	LOC117901957|XP_034668825.1|DSUB	LOC6730471|XP_016022931.1|DSIM
OG0001236	LOC117894692|XP_034657762.1|DSUB	LOC6738829|XP_002085629.1|DSIM
OG0001237	LOC117898521|XP_034663878.1|DSUB	LOC6727401|XP_016033949.1|DSIM
OG0001238	LOC117898753|XP_034664266.1|DSUB	LOC6729709|XP_016036366.1|DSIM
OG0001240	LOC117897922|XP_034662897.1|DSUB	LOC6729724|XP_016036379.1|DSIM
OG0001241	LOC117890187|XP_034650784.1|DSUB	LOC27206163|XP_016027150.1|DSIM
OG0001242	LOC117902615|XP_034670023.1|DSUB	LOC6726523|XP_016040164.1|DSIM
OG0001243	LOC117893830|XP_034656478.1|DSUB, LOC117903334|XP_034671172.1|DSUB	LOC6738712|XP_016032528.1|DSIM
OG0001244	LOC117895726|XP_034659475.1|DSUB, LOC117894215|XP_034657025.1|DSUB, LOC117899443|XP_034665340.1|DSUB	LOC6728074|XP_016034691.1|DSIM
OG0001245	LOC117899058|XP_034664716.1|DSUB	LOC6727352|XP_016033883.1|DSIM
OG0001246	LOC117891026|XP_034652080.1|DSUB	LOC6739504|XP_016029342.1|DSIM
OG0001247	LOC117890582|XP_034651411.1|DSUB	LOC27207504|XP_039148762.1|DSIM
OG0001248	LOC117895163|XP_034658513.1|DSUB	LOC6737358|XP_002084196.1|DSIM
OG0001249	LOC117903677|XP_034671906.1|DSUB	LOC27208032|XP_016038236.1|DSIM
OG0001251	LOC117896152|XP_034660121.1|DSUB	LOC6727105|XP_002102498.1|DSIM
OG0001252	LOC117898931|XP_034664531.1|DSUB	LOC6729970|XP_002105264.2|DSIM, LOC6729971|XP_016036734.1|DSIM
OG0001253	LOC117890179|XP_034650768.1|DSUB	LOC120285369|XP_039153801.1|DSIM, LOC120285367|XP_039153798.1|DSIM, LOC6726581|XP_016022680.2|DSIM, LOC120285370|XP_039153812.1|DSIM, LOC6734123|XP_016027139.1|DSIM
OG0001254	LOC117889860|XP_034650252.1|DSUB	LOC6735432|XP_002082372.1|DSIM
OG0001255	LOC117890640|XP_034651482.1|DSUB, LOC117896464|XP_034660692.1|DSUB, LOC117903550|XP_034671639.1|DSUB, LOC117891248|XP_034652489.1|DSUB, LOC117894740|XP_034657835.1|DSUB	LOC6733370|XP_002080427.1|DSIM
OG0001256	LOC117893915|XP_034656587.1|DSUB	LOC6739608|XP_002076504.2|DSIM
OG0001256	LOC117892683|XP_034654979.1|DSUB	LOC27206195|XP_016029531.1|DSIM
OG0001257	LOC117902979|XP_034670538.1|DSUB	LOC6724731|XP_016037370.1|DSIM
OG0001258	LOC117899212|XP_034664976.1|DSUB	LOC6739697|XP_002076591.1|DSIM
OG0001259	LOC117903500|XP_034671470.1|DSUB	LOC27207032|XP_016037885.1|DSIM
OG0001260	LOC117898478|XP_034663804.1|DSUB	LOC6728678|XP_002104017.1|DSIM
OG0001261	LOC117903489|XP_034671447.1|DSUB	LOC6726560|XP_016040224.1|DSIM
OG0001262	LOC117895486|XP_034659061.1|DSUB	LOC6737626|XP_016031396.1|DSIM
OG0001263	LOC117899301|XP_034665111.1|DSUB	LOC6729488|XP_002104798.1|DSIM
OG0001264	LOC117901403|XP_034668028.1|DSUB	LOC6730913|XP_016023348.1|DSIM
OG0001265	LOC117893020|XP_034655272.1|DSUB	LOC6724886|XP_039152688.1|DSIM
OG0001266	LOC117891724|XP_034653207.1|DSUB	LOC6735703|XP_016029075.1|DSIM
OG0001267	LOC117897368|XP_034662057.1|DSUB	LOC6729063|XP_016035714.1|DSIM
OG0001268	LOC117896949|XP_034661384.1|DSUB	LOC6727557|XP_002102936.1|DSIM
OG0001269	LOC117892420|XP_034654544.1|DSUB	LOC6734032|XP_016027050.1|DSIM
OG0001270	LOC117898214|XP_034663330.1|DSUB	LOC6726832|XP_016033340.1|DSIM
OG0001271	LOC117890347|XP_034651029.1|DSUB	LOC6733817|XP_002080861.1|DSIM
OG0001272	LOC117893952|XP_034656632.1|DSUB	LOC6736437|XP_016029946.1|DSIM
OG0001273	LOC117896868|XP_034661289.1|DSUB	LOC6727700|XP_016034272.1|DSIM
OG0001274	LOC117894819|XP_034657953.1|DSUB	LOC6738742|XP_002085542.1|DSIM
OG0001275	LOC117891346|XP_034652671.1|DSUB	LOC6725951|XP_016039301.1|DSIM
OG0001276	LOC117893944|XP_034656625.1|DSUB	LOC6736699|XP_002083555.1|DSIM
OG0001277	LOC117893248|XP_034655704.1|DSUB	LOC6736541|XP_039150077.1|DSIM
OG0001278	LOC117894483|XP_034657477.1|DSUB	LOC6737469|XP_016031259.1|DSIM
OG0001279	LOC117894489|XP_034657487.1|DSUB	LOC6737423|XP_039149806.1|DSIM
OG0001280	LOC117895111|XP_034658408.1|DSUB	LOC6736208|XP_002083103.2|DSIM
OG0001281	LOC117894296|XP_034657151.1|DSUB	LOC6739604|XP_016029921.1|DSIM
OG0001282	LOC117902691|XP_034670124.1|DSUB	LOC6730799|XP_016023216.1|DSIM
OG0001283	LOC117891535|XP_034652937.1|DSUB	LOC6734702|XP_016027901.1|DSIM
OG0001284	LOC117901667|XP_034668399.1|DSUB	LOC27207025|XP_039147315.1|DSIM
OG0001285	LOC117893184|XP_034655568.1|DSUB	LOC6736227|XP_016029736.1|DSIM
OG0001286	LOC117900861|XP_034667274.1|DSUB	LOC6733008|XP_002080087.1|DSIM
OG0001287	LOC117898019|XP_034663042.1|DSUB	LOC6728012|XP_039151006.1|DSIM
OG0001288	LOC117900970|XP_034667443.1|DSUB	LOC6730494|XP_002077675.2|DSIM
OG0001289	LOC117900082|XP_034666177.1|DSUB	LOC6733028|XP_016025719.2|DSIM
OG0001290	LOC117900545|XP_034666836.1|DSUB	LOC6731051|XP_039153051.1|DSIM
OG0001291	LOC117892388|XP_034654495.1|DSUB	LOC6735967|XP_016029316.1|DSIM
OG0001292	LOC117892546|XP_034654746.1|DSUB	LOC6734804|XP_016028017.1|DSIM
OG0001293	LOC117891747|XP_034653248.1|DSUB	LOC6725088|XP_002106115.1|DSIM
OG0001294	LOC117899242|XP_034665009.1|DSUB	LOC6728765|XP_016035444.1|DSIM
OG0001295	LOC117903050|XP_034670680.1|DSUB	LOC6726062|XP_016039446.1|DSIM
OG0001296	LOC117891998|XP_034653775.1|DSUB	LOC6733154|XP_016026029.1|DSIM
OG0001297	LOC117899432|XP_034665325.1|DSUB	LOC6729472|XP_016036143.1|DSIM
OG0001298	LOC117899504|XP_034665445.1|DSUB	LOC6727209|XP_039151808.1|DSIM
OG0001299	LOC117892953|XP_034655175.1|DSUB	LOC6736836|XP_039150345.1|DSIM
OG0001300	LOC117899601|XP_034665615.1|DSUB	LOC120285394|XP_039154056.1|DSIM, LOC6739814|XP_016022664.2|DSIM, LOC6728560|XP_039150856.1|DSIM
OG0001301	LOC117900293|XP_034666497.1|DSUB	LOC6731275|XP_002078432.1|DSIM
OG0001302	LOC117891275|XP_034652542.1|DSUB	LOC6735326|XP_016028673.1|DSIM
OG0001303	LOC117899130|XP_034664817.1|DSUB	LOC6727767|XP_002103129.3|DSIM, LOC6727765|XP_002103127.1|DSIM
OG0001304	LOC117890125|XP_034650696.1|DSUB	LOC6734391|XP_016027515.1|DSIM
OG0001305	LOC117898218|XP_034663338.1|DSUB	LOC6726831|XP_016033338.1|DSIM
OG0001306	LOC117897778|XP_034662717.1|DSUB	LOC6727785|XP_016034355.1|DSIM
OG0001307	LOC117895495|XP_034659081.1|DSUB, LOC117895504|XP_034659093.1|DSUB	LOC6736942|XP_016030589.1|DSIM
OG0001308	LOC117903515|XP_034671514.1|DSUB	LOC6724945|XP_016037809.1|DSIM, LOC6726605|XP_002107554.2|DSIM
OG0001309	LOC117896098|XP_034660040.1|DSUB	LOC6727821|XP_016034406.1|DSIM
OG0001310	LOC117903195|XP_034670969.1|DSUB	LOC6726501|XP_039152352.1|DSIM
OG0001311	LOC117899702|XP_034665804.1|DSUB	LOC6726363|XP_039152972.1|DSIM
OG0001312	LOC117894901|XP_034658084.1|DSUB	LOC6737618|XP_039149901.1|DSIM, LOC6737619|XP_002084451.1|DSIM
OG0001313	LOC117889720|XP_034650031.1|DSUB	LOC6734547|XP_002081556.2|DSIM
OG0001314	LOC117901295|XP_034667880.1|DSUB	LOC6732264|XP_002079393.1|DSIM
OG0001315	LOC117903756|XP_034672057.1|DSUB	LOC6739939|XP_002076828.1|DSIM
OG0001316	LOC117890344|XP_034651025.1|DSUB	LOC27206178|XP_016028356.1|DSIM
OG0001317	LOC117901379|XP_034667991.1|DSUB	LOC6732406|XP_016025069.1|DSIM
OG0001318	LOC117896345|XP_034660479.1|DSUB	LOC6730798|XP_016023213.1|DSIM
OG0001319	LOC117900967|XP_034667438.1|DSUB	LOC6732308|XP_002079436.1|DSIM, LOC6732307|XP_002079435.1|DSIM
OG0001320	LOC117903256|XP_034671049.1|DSUB, LOC117903255|XP_034671048.1|DSUB, LOC117889701|XP_034650009.1|DSUB, LOC117891858|XP_034653511.1|DSUB	LOC6734114|XP_016027126.1|DSIM
OG0001321	LOC117891325|XP_034652633.1|DSUB	LOC6735184|XP_002082158.1|DSIM
OG0001322	LOC117896411|XP_034660618.1|DSUB	LOC6728499|XP_016035134.1|DSIM
OG0001322	LOC117899178|XP_034664930.1|DSUB	LOC6726804|XP_002102211.1|DSIM
OG0001323	LOC117900402|XP_034666649.1|DSUB	LOC27209000|XP_016023384.1|DSIM, LOC6730935|XP_002078099.1|DSIM
OG0001324	LOC117900706|XP_034667053.1|DSUB	LOC6732598|XP_002079717.1|DSIM
OG0001325	LOC117898164|XP_034663265.1|DSUB	LOC6728927|XP_002104255.1|DSIM, LOC6728926|XP_002104254.1|DSIM
OG0001326	LOC117899558|XP_034665538.1|DSUB	LOC6730214|XP_016036972.1|DSIM
OG0001328	LOC117898989|XP_034664626.1|DSUB	LOC6726083|XP_016039526.1|DSIM
OG0001329	LOC117899694|XP_034665792.1|DSUB	LOC6726156|XP_002107132.1|DSIM
OG0001330	LOC117890337|XP_034651058.1|DSUB	LOC27208201|XP_016039287.2|DSIM
OG0001331	LOC117891842|XP_034653486.1|DSUB	LOC6739911|XP_016037671.1|DSIM
OG0001332	LOC117901146|XP_034667683.1|DSUB	LOC6726219|XP_002107194.1|DSIM
