Orthogroup	DSUB.longest_only	DANA.longest_only
OG0000643	LOC117899258|XP_034665036.1|DSUB	LOC6502615|XP_032305671.1|DANA, LOC6499088|XP_001955330.1|DANA
OG0000644	LOC117893633|XP_034656210.1|DSUB, LOC117893274|XP_034655731.1|DSUB	LOC6507170|XP_001956553.1|DANA, LOC26515571|XP_014765743.1|DANA
OG0000645	LOC117900337|XP_034666567.1|DSUB	LOC26515588|XP_014760686.1|DANA, LOC26513801|XP_014760626.1|DANA
OG0000646	LOC117896640|XP_034660977.1|DSUB	LOC6498908|XP_001955695.1|DANA
OG0000646	LOC117897928|XP_034662904.1|DSUB	LOC6499219|XP_032308587.1|DANA
OG0000647	LOC117898247|XP_034663383.1|DSUB	LOC6501397|XP_001955174.1|DANA
OG0000647	LOC117898818|XP_034664375.1|DSUB	LOC6504457|XP_001966949.3|DANA
OG0000648	LOC117899571|XP_034665575.1|DSUB	LOC26515456|XP_032307993.1|DANA
OG0000648	LOC117899608|XP_034665632.1|DSUB	LOC6492915|XP_032307971.1|DANA
OG0000649	LOC117895061|XP_034658335.1|DSUB	LOC6505088|XP_032307922.1|DANA
OG0000649	LOC117895051|XP_034658324.1|DSUB	LOC6505089|XP_001965491.1|DANA
OG0000650	LOC117897037|XP_034661509.1|DSUB	LOC6505653|XP_001964524.1|DANA
OG0000650	LOC117902990|XP_034670595.1|DSUB	LOC6502019|XP_001967622.2|DANA
OG0000651	LOC117894146|XP_034656931.1|DSUB	LOC6492974|XP_001956774.1|DANA
OG0000651	LOC117892973|XP_034655204.1|DSUB	LOC6492973|XP_001956773.1|DANA
OG0000652	LOC117891840|XP_034653481.1|DSUB	LOC6496043|XP_001960107.1|DANA
OG0000653	LOC117898588|XP_034664023.1|DSUB, LOC117898585|XP_034664020.1|DSUB	LOC6500733|XP_001953811.1|DANA
OG0000653	LOC117898396|XP_034663645.1|DSUB	LOC6500284|XP_001952884.1|DANA
OG0000654	LOC117895566|XP_034659173.1|DSUB	LOC6493293|XP_001957460.2|DANA
OG0000654	LOC117894074|XP_034656821.1|DSUB	LOC6506582|XP_001957601.1|DANA
OG0000655	LOC117892334|XP_034654377.1|DSUB	LOC6495936|XP_014763550.1|DANA
OG0000656	LOC117899271|XP_034665060.1|DSUB	LOC6505688|XP_001964456.1|DANA
OG0000656	LOC117899272|XP_034665061.1|DSUB	LOC6505687|XP_001964455.2|DANA, LOC6505689|XP_001964454.1|DANA
OG0000657	LOC117893634|XP_034656211.1|DSUB	LOC6507528|XP_001955862.2|DANA
OG0000657	LOC117902372|XP_034669579.1|DSUB	LOC6497488|XP_001961978.1|DANA
OG0000658	LOC117903395|XP_034671272.1|DSUB	LOC6505041|XP_001965577.1|DANA
OG0000658	LOC117898052|XP_034663104.1|DSUB	LOC6499957|XP_001953559.1|DANA
OG0000659	LOC117902690|XP_034670123.1|DSUB	LOC6497808|XP_001961488.1|DANA
OG0000659	LOC117901765|XP_034668546.1|DSUB	LOC6498017|XP_032307432.1|DANA
OG0000660	LOC117901555|XP_034668243.1|DSUB	LOC6497573|XP_032307646.1|DANA
OG0000661	LOC117893297|XP_034655763.1|DSUB	LOC6506497|XP_001957764.1|DANA
OG0000661	LOC117902430|XP_034669689.1|DSUB	LOC6498300|XP_001962494.2|DANA
OG0000662	LOC117894923|XP_034658118.1|DSUB	LOC6506858|XP_001957107.1|DANA
OG0000662	LOC117890277|XP_034650932.1|DSUB	LOC6504704|XP_001966363.1|DANA
OG0000663	LOC117891955|XP_034653705.1|DSUB	LOC6494394|XP_001960413.1|DANA
OG0000664	LOC117896176|XP_034660150.1|DSUB	LOC6505251|XP_001965628.1|DANA
OG0000664	LOC117889821|XP_034650195.1|DSUB	LOC6504102|XP_001964181.1|DANA
OG0000665	LOC117898714|XP_034664222.1|DSUB	LOC6500338|XP_032305368.1|DANA
OG0000666	LOC117891175|XP_034652390.1|DSUB	LOC6495525|XP_001959035.1|DANA
OG0000666	LOC117903299|XP_034671122.1|DSUB	LOC6502973|XP_001963490.1|DANA
OG0000667	LOC117903132|XP_034670855.1|DSUB	LOC6504600|XP_001966551.2|DANA
OG0000667	LOC117899787|XP_034665953.1|DSUB	LOC6501607|XP_001955580.3|DANA
OG0000668	LOC117897948|XP_034662939.1|DSUB	LOC6502731|XP_001965834.2|DANA
OG0000668	LOC117896787|XP_034661175.1|DSUB	LOC6500923|XP_001954176.1|DANA
OG0000669	LOC117903590|XP_034671706.1|DSUB	LOC6502193|XP_001966057.1|DANA
OG0000669	LOC117903581|XP_034671695.1|DSUB	LOC6502192|XP_001966058.1|DANA
OG0000670	LOC117900946|XP_034667445.1|DSUB	LOC6504136|XP_001964255.1|DANA
OG0000670	LOC117903175|XP_034670911.1|DSUB	LOC6503854|XP_001963720.1|DANA
OG0000671	LOC117897063|XP_034661550.1|DSUB	LOC6505781|XP_001964362.2|DANA
OG0000671	LOC117897411|XP_034662129.1|DSUB	LOC6498925|XP_001955668.1|DANA
OG0000672	LOC117889669|XP_034650023.1|DSUB	LOC6502062|XP_001967144.1|DANA
OG0000672	LOC117898434|XP_034663721.1|DSUB	LOC6502989|XP_001963460.1|DANA
OG0000673	LOC117898979|XP_034664614.1|DSUB	LOC6502161|XP_001966103.1|DANA
OG0000673	LOC117895431|XP_034658972.1|DSUB	LOC6506310|XP_001958144.1|DANA
OG0000675	LOC117901332|XP_034667931.1|DSUB	LOC6497195|XP_001962579.1|DANA
OG0000677	LOC117893382|XP_034655868.1|DSUB	LOC6507920|XP_001956603.1|DANA
OG0000677	LOC117889597|XP_034649899.1|DSUB	LOC6505243|XP_001965610.1|DANA
OG0000678	LOC117899128|XP_034664811.1|DSUB	LOC6499862|XP_001953749.1|DANA
OG0000678	LOC117900971|XP_034667446.1|DSUB	LOC6497849|XP_001961564.2|DANA
OG0000679	LOC117903892|XP_034672285.1|DSUB	LOC6504250|XP_032308844.1|DANA
OG0000680	LOC117899189|XP_034664946.1|DSUB	LOC6498798|XP_032308230.1|DANA
OG0000680	LOC117891385|XP_034652721.1|DSUB	LOC6498797|XP_032308181.1|DANA
OG0000681	LOC117896218|XP_034660243.1|DSUB	LOC6499194|XP_001955140.2|DANA
OG0000681	LOC117897629|XP_034662530.1|DSUB	LOC6504094|XP_001964162.1|DANA
OG0000683	LOC117897028|XP_034661496.1|DSUB	LOC6498906|XP_001955699.1|DANA
OG0000684	LOC117898170|XP_034663270.1|DSUB	LOC6500525|XP_001953392.1|DANA
OG0000684	LOC117899045|XP_034664695.1|DSUB	LOC6499047|XP_001955414.1|DANA
OG0000685	LOC117894778|XP_034657898.1|DSUB	LOC6502100|XP_001966211.1|DANA
OG0000685	LOC117899509|XP_034665451.1|DSUB	LOC6500048|XP_001953321.1|DANA
OG0000686	LOC117890065|XP_034650595.1|DSUB	LOC6493938|XP_001961283.1|DANA
OG0000687	LOC117895596|XP_034659237.1|DSUB	LOC6507542|XP_001955885.1|DANA
OG0000688	LOC117890077|XP_034650622.1|DSUB	LOC6494546|XP_014762835.1|DANA
OG0000689	LOC117891198|XP_034652425.1|DSUB	LOC6494869|XP_032307169.1|DANA
OG0000689	LOC117891197|XP_034652423.1|DSUB	LOC6494870|XP_001959518.2|DANA
OG0000690	LOC117902659|XP_034670082.1|DSUB	LOC6502174|XP_001966079.1|DANA
OG0000691	LOC117902416|XP_034669658.1|DSUB	LOC6498348|XP_001962597.1|DANA
OG0000691	LOC117893852|XP_034656511.1|DSUB	LOC6506282|XP_001958202.1|DANA
OG0000692	LOC117894808|XP_034657933.1|DSUB	LOC6492991|XP_001956808.1|DANA
OG0000692	LOC117894810|XP_034657936.1|DSUB	LOC6492992|XP_001956809.1|DANA
OG0000693	LOC117900110|XP_034666228.1|DSUB	LOC6505271|XP_001965660.1|DANA
OG0000693	LOC117896746|XP_034661103.1|DSUB	LOC6500122|XP_001953179.1|DANA
OG0000694	LOC117898165|XP_034663269.1|DSUB	LOC6503517|XP_001964225.1|DANA
OG0000694	LOC117893367|XP_034655851.1|DSUB	LOC6507910|XP_001956582.3|DANA
OG0000695	LOC117902352|XP_034669554.1|DSUB	LOC6497333|XP_001962300.3|DANA
OG0000695	LOC117902351|XP_034669553.1|DSUB	LOC6497336|XP_032307472.1|DANA
OG0000696	LOC117902820|XP_034670337.1|DSUB	LOC6497395|XP_001962169.1|DANA, LOC6504372|XP_001967763.1|DANA
OG0000697	LOC117903803|XP_034672129.1|DSUB	LOC6504376|XP_001967091.1|DANA
OG0000697	LOC117901739|XP_034668516.1|DSUB	LOC6497323|XP_001962319.1|DANA
OG0000698	LOC117900365|XP_034666604.1|DSUB	LOC6497852|XP_001961572.2|DANA
OG0000698	LOC117901857|XP_034668702.1|DSUB	LOC6497853|XP_001961573.1|DANA
OG0000699	LOC117900964|XP_034667430.1|DSUB	LOC6503501|XP_014760389.1|DANA
OG0000699	LOC117898332|XP_034663546.1|DSUB	LOC6501055|XP_001954475.2|DANA
OG0000700	LOC117901425|XP_034668053.1|DSUB	LOC6497888|XP_001961650.2|DANA
OG0000700	LOC117901655|XP_034668384.1|DSUB	LOC6496721|XP_001967330.2|DANA
OG0000701	LOC117890426|XP_034651137.1|DSUB	LOC6494056|XP_001961071.1|DANA
OG0000701	LOC117895351|XP_034658827.1|DSUB	LOC6502057|XP_001967439.1|DANA
OG0000702	LOC117898915|XP_034664514.1|DSUB	LOC6501012|XP_014766847.1|DANA
OG0000702	LOC117898913|XP_034664493.1|DSUB	LOC6501013|XP_001954375.2|DANA
OG0000703	LOC117900709|XP_034667058.1|DSUB	LOC6505643|XP_001964978.1|DANA
OG0000703	LOC117891886|XP_034653574.1|DSUB	LOC6496208|XP_032306686.1|DANA
OG0000704	LOC117903571|XP_034671673.1|DSUB	LOC6504901|XP_032309322.1|DANA
OG0000704	LOC117898114|XP_034663192.1|DSUB	LOC6500565|XP_001953486.1|DANA
OG0000705	LOC117893957|XP_034656642.1|DSUB, LOC117893515|XP_034656046.1|DSUB	LOC6507404|XP_001956082.1|DANA
OG0000705	LOC117893955|XP_034656638.1|DSUB	LOC6507402|XP_001956083.1|DANA
OG0000706	LOC117901849|XP_034668688.1|DSUB	LOC6497867|XP_001961605.2|DANA
OG0000706	LOC117903405|XP_034671292.1|DSUB	LOC6504935|XP_001966614.3|DANA
OG0000707	LOC117895378|XP_034658892.1|DSUB	LOC6502349|XP_001967161.1|DANA
OG0000708	LOC117903337|XP_034671178.1|DSUB	LOC6503061|XP_032308922.1|DANA
OG0000708	LOC117892901|XP_034655096.1|DSUB	LOC6502202|XP_032308816.1|DANA
OG0000709	LOC117898286|XP_034663433.1|DSUB	LOC6505569|XP_001964679.2|DANA
OG0000709	LOC117903543|XP_034671624.1|DSUB	LOC6502274|XP_001966145.3|DANA
OG0000710	LOC117896156|XP_034660126.1|DSUB	LOC6500084|XP_001953258.1|DANA
OG0000710	LOC117890590|XP_034651417.1|DSUB	LOC6496062|XP_001960142.1|DANA
OG0000711	LOC117894862|XP_034658009.1|DSUB	LOC6493462|XP_001957808.1|DANA
OG0000711	LOC117903575|XP_034671682.1|DSUB	LOC6503033|XP_001963372.1|DANA
OG0000712	LOC117896732|XP_034661087.1|DSUB	LOC6500125|XP_001953174.2|DANA
OG0000712	LOC117896729|XP_034661085.1|DSUB	LOC6500418|XP_001953177.1|DANA
OG0000713	LOC117896866|XP_034661287.1|DSUB	LOC6499165|XP_032305669.1|DANA
OG0000713	LOC117891754|XP_034653257.1|DSUB	LOC6496218|XP_001960470.1|DANA
OG0000714	LOC117899679|XP_034665762.1|DSUB	LOC6505281|XP_001965683.1|DANA
OG0000714	LOC117895852|XP_034659709.1|DSUB	LOC6507712|XP_001956193.2|DANA
OG0000715	LOC117895891|XP_034659786.1|DSUB, LOC117900051|XP_034666141.1|DSUB	LOC6493681|XP_001958222.1|DANA, LOC6506263|XP_001958234.1|DANA
OG0000716	LOC117894851|XP_034658001.1|DSUB	LOC6503897|XP_001963801.1|DANA
OG0000716	LOC117893439|XP_034655949.1|DSUB	LOC6506437|XP_001957882.1|DANA
OG0000717	LOC117895620|XP_034659265.1|DSUB	LOC6506097|XP_001958563.1|DANA
OG0000718	LOC117902959|XP_034670487.1|DSUB	LOC6498717|XP_032308639.1|DANA
OG0000718	LOC117903001|XP_034670624.1|DSUB	LOC6494740|XP_032308069.1|DANA
OG0000719	LOC117895873|XP_034659759.1|DSUB	LOC6507755|XP_001956280.1|DANA
OG0000719	LOC117893848|XP_034656506.1|DSUB	LOC6506475|XP_014764783.2|DANA
OG0000720	LOC117898658|XP_034664124.1|DSUB	LOC26514295|XP_014767268.2|DANA, LOC6501637|XP_001955653.2|DANA, LOC6498928|XP_032312379.1|DANA, LOC6501176|XP_001954700.1|DANA
OG0000721	LOC117900519|XP_034666805.1|DSUB	LOC6497122|XP_001962715.1|DANA
OG0000721	LOC117901989|XP_034668890.1|DSUB	LOC6497121|XP_001962716.1|DANA
OG0000722	LOC117889754|XP_034650091.1|DSUB	LOC26514833|XP_014764054.2|DANA
OG0000723	LOC117890225|XP_034650854.1|DSUB	LOC6494848|XP_001959559.1|DANA
OG0000724	LOC117895101|XP_034658392.1|DSUB	LOC6504397|XP_001967051.1|DANA
OG0000724	LOC117899447|XP_034665345.1|DSUB	LOC6505964|XP_001964693.1|DANA
OG0000726	LOC117898248|XP_034663386.1|DSUB	LOC6501275|XP_032312145.1|DANA
OG0000726	LOC117896487|XP_034660718.1|DSUB	LOC6501274|XP_001954898.1|DANA
OG0000727	LOC117898674|XP_034664145.1|DSUB, LOC117898673|XP_034664144.1|DSUB	LOC6499347|XP_001954818.2|DANA
OG0000728	LOC117897113|XP_034661659.1|DSUB	LOC6501967|XP_001966781.1|DANA
OG0000728	LOC117899665|XP_034665740.1|DSUB	LOC6499993|XP_014766306.2|DANA
OG0000729	LOC117896297|XP_034660409.1|DSUB	LOC26515185|XP_014760940.1|DANA
OG0000729	LOC117896296|XP_034660408.1|DSUB	LOC6505592|XP_001964634.3|DANA
OG0000730	LOC117902590|XP_034669980.1|DSUB	LOC6493111|XP_001957066.1|DANA
OG0000730	LOC117895196|XP_034658568.1|DSUB	LOC6498126|XP_001962132.2|DANA
OG0000731	LOC117895849|XP_034659704.1|DSUB	LOC6507706|XP_032310233.1|DANA
OG0000731	LOC117891664|XP_034653120.1|DSUB	LOC6494004|XP_032305981.1|DANA
OG0000732	LOC117893767|XP_034656398.1|DSUB	LOC6506572|XP_001957619.1|DANA
OG0000732	LOC117893765|XP_034656396.1|DSUB	LOC6506573|XP_001957618.1|DANA
OG0000733	LOC117896947|XP_034661382.1|DSUB	LOC6501182|XP_001954710.1|DANA
OG0000733	LOC117895368|XP_034658846.1|DSUB	LOC6506611|XP_001957547.1|DANA
OG0000734	LOC117892980|XP_034655215.1|DSUB	LOC6507038|XP_032310189.1|DANA
OG0000735	LOC117901030|XP_034667560.1|DSUB	LOC6503641|XP_001964015.1|DANA
OG0000735	LOC117900451|XP_034666714.1|DSUB	LOC6505433|XP_001964901.1|DANA
OG0000736	LOC117900023|XP_034666101.1|DSUB	LOC6497225|XP_001962524.1|DANA
OG0000736	LOC117900024|XP_034666102.1|DSUB	LOC6497226|XP_001962523.2|DANA
OG0000737	LOC117890944|XP_034651970.1|DSUB	LOC6493926|XP_014762463.2|DANA
OG0000738	LOC117901194|XP_034667738.1|DSUB	LOC6497393|XP_001962176.1|DANA
OG0000738	LOC117900648|XP_034666971.1|DSUB	LOC6497826|XP_001961529.1|DANA
OG0000739	LOC117899793|XP_034665964.1|DSUB	LOC6499959|XP_001953557.3|DANA
OG0000739	LOC117897901|XP_034662870.1|DSUB	LOC6499956|XP_001953560.1|DANA
OG0000740	LOC117897065|XP_034661560.1|DSUB	LOC6501177|XP_032308561.1|DANA
OG0000741	LOC117899283|XP_034665080.1|DSUB	LOC6502028|XP_032311969.1|DANA
OG0000742	LOC117903872|XP_034672256.1|DSUB	LOC6498762|XP_001967255.1|DANA
OG0000742	LOC117903882|XP_034672266.1|DSUB	LOC6498763|XP_001967254.2|DANA
OG0000743	LOC117894681|XP_034657750.1|DSUB	LOC6507084|XP_032310269.1|DANA
OG0000744	LOC117892533|XP_034654729.1|DSUB	LOC6496618|XP_001961274.3|DANA
OG0000745	LOC117890393|XP_034651089.1|DSUB	LOC6495061|XP_001959146.1|DANA
OG0000745	LOC117891680|XP_034653148.1|DSUB	LOC6496609|XP_001961251.1|DANA
OG0000746	LOC117890324|XP_034651004.1|DSUB	LOC6496492|XP_001961010.1|DANA
OG0000747	LOC117893898|XP_034656565.1|DSUB	LOC6493875|XP_001958599.1|DANA
OG0000747	LOC117894858|XP_034658006.1|DSUB	LOC6493874|XP_032310046.1|DANA
OG0000748	LOC117900153|XP_034666281.1|DSUB	LOC6503295|XP_032309199.1|DANA
OG0000750	LOC117892635|XP_034654878.1|DSUB	LOC6495702|XP_001959404.2|DANA
OG0000750	LOC117897641|XP_034662508.1|DSUB	LOC6499996|XP_001953463.1|DANA
OG0000751	LOC117889818|XP_034650189.1|DSUB, LOC117889814|XP_034650184.1|DSUB	LOC6495172|XP_032306457.1|DANA
OG0000751	LOC117889815|XP_034650186.1|DSUB	LOC6495173|XP_001958912.1|DANA
OG0000752	LOC117897353|XP_034662024.1|DSUB	LOC6499529|XP_001954432.2|DANA, LOC6500720|XP_032312296.1|DANA, LOC6499301|XP_001954913.2|DANA, LOC6496705|XP_001967346.1|DANA, LOC6506013|XP_001965068.1|DANA, LOC6504290|XP_032310944.1|DANA, LOC6504308|XP_001965048.2|DANA
OG0000753	LOC117898587|XP_034664022.1|DSUB	LOC6500734|XP_001953812.1|DANA
OG0000753	LOC117893540|XP_034656080.1|DSUB	LOC6506222|XP_001958318.1|DANA
OG0000754	LOC117893823|XP_034656471.1|DSUB	LOC6504422|XP_014759463.1|DANA
OG0000754	LOC117889817|XP_034650229.1|DSUB	LOC6502050|XP_001967147.2|DANA, LOC116656434|XP_032311924.1|DANA
OG0000755	LOC117897818|XP_034662759.1|DSUB	LOC26514073|XP_032312069.1|DANA
OG0000755	LOC117897819|XP_034662761.1|DSUB	LOC6500378|XP_001953087.1|DANA
OG0000756	LOC117896830|XP_034661234.1|DSUB	LOC6500669|XP_001953690.1|DANA
OG0000757	LOC117894852|XP_034657998.1|DSUB	LOC6492998|XP_001956828.1|DANA
OG0000758	LOC117894802|XP_034657927.1|DSUB	LOC6493089|XP_014764209.1|DANA
OG0000758	LOC117894801|XP_034657925.1|DSUB	LOC6493088|XP_001957018.1|DANA
OG0000759	LOC117894169|XP_034656962.1|DSUB	LOC6507541|XP_001955883.3|DANA
OG0000759	LOC117894168|XP_034656960.1|DSUB	LOC6507540|XP_001955882.2|DANA
OG0000760	LOC117890672|XP_034651539.1|DSUB	LOC6496381|XP_014763785.1|DANA
OG0000761	LOC117900793|XP_034667164.1|DSUB	LOC6496921|XP_014761432.1|DANA
OG0000761	LOC117900794|XP_034667167.1|DSUB	LOC6498601|XP_001963138.2|DANA
OG0000762	LOC117901372|XP_034667973.1|DSUB	LOC6498036|XP_001961942.1|DANA
OG0000762	LOC117901251|XP_034667822.1|DSUB	LOC6503303|XP_001967574.1|DANA
OG0000763	LOC117900081|XP_034666176.1|DSUB	LOC6506819|XP_001965255.1|DANA
OG0000763	LOC117900083|XP_034666179.1|DSUB	LOC6506808|XP_001965254.1|DANA
OG0000764	LOC117897366|XP_034662045.1|DSUB	LOC6500851|XP_014766760.1|DANA
OG0000764	LOC117903883|XP_034672273.1|DSUB	LOC6504254|XP_032308873.1|DANA
OG0000765	LOC117895701|XP_034659440.1|DSUB	LOC6507661|XP_001956095.1|DANA
OG0000765	LOC117902928|XP_034670412.1|DSUB	LOC6503696|XP_032308471.1|DANA
OG0000766	LOC117900646|XP_034666969.1|DSUB	LOC6504762|XP_001964849.1|DANA
OG0000766	LOC117903369|XP_034671231.1|DSUB	LOC6503864|XP_001963741.1|DANA
OG0000767	LOC117893833|XP_034656487.1|DSUB	LOC6498840|XP_001955833.2|DANA, LOC6506348|XP_001958055.1|DANA
OG0000768	LOC117894686|XP_034657756.1|DSUB	LOC6492926|XP_001956664.1|DANA
OG0000769	LOC117896770|XP_034661138.1|DSUB	LOC6500057|XP_001953306.1|DANA
OG0000769	LOC117897878|XP_034662848.1|DSUB	LOC6504386|XP_001967068.1|DANA
OG0000770	LOC117891196|XP_034652422.1|DSUB	LOC6495760|XP_001959516.1|DANA
OG0000771	LOC117894925|XP_034658120.1|DSUB	LOC6493130|XP_014764227.1|DANA
OG0000771	LOC117894924|XP_034658119.1|DSUB	LOC6493131|XP_001957110.1|DANA
OG0000772	LOC117891643|XP_034653081.1|DSUB	LOC6494383|XP_001960427.2|DANA
OG0000772	LOC117891889|XP_034653580.1|DSUB	LOC6494365|XP_001960454.1|DANA
OG0000773	LOC117892610|XP_034654852.1|DSUB	LOC6494081|XP_032306216.1|DANA
OG0000773	LOC117897009|XP_034661466.1|DSUB	LOC6500435|XP_032309154.1|DANA
OG0000774	LOC117891366|XP_034652693.1|DSUB	LOC116654455|XP_032307018.1|DANA, LOC26515289|XP_014764117.1|DANA, LOC6496316|XP_014763752.1|DANA
OG0000775	LOC117891004|XP_034652052.1|DSUB	LOC6495809|XP_001959631.2|DANA
OG0000775	LOC117890594|XP_034651423.1|DSUB, LOC117892354|XP_034654450.1|DSUB	LOC6494990|XP_001959262.2|DANA
OG0000776	LOC117897017|XP_034661479.1|DSUB	LOC6502492|XP_001967494.1|DANA, LOC26515321|XP_014765720.2|DANA
OG0000777	LOC117899391|XP_034665266.1|DSUB	LOC6499203|XP_001955123.1|DANA, LOC26514975|XP_014767365.1|DANA
OG0000778	LOC117893388|XP_034655874.1|DSUB	LOC6493326|XP_001957529.1|DANA
OG0000778	LOC117897412|XP_034662130.1|DSUB	LOC6502732|XP_032310545.1|DANA
OG0000779	LOC117903358|XP_034671204.1|DSUB	LOC6505084|XP_001965500.2|DANA
OG0000780	LOC117892441|XP_034654573.1|DSUB, LOC117892535|XP_034654732.1|DSUB	LOC6496620|XP_001961277.1|DANA
OG0000781	LOC117891052|XP_034652119.1|DSUB	LOC6502133|XP_001966148.2|DANA
OG0000781	LOC117894867|XP_034658018.1|DSUB	LOC6506100|XP_001958552.1|DANA
OG0000782	LOC117893422|XP_034655930.1|DSUB	LOC6507135|XP_001956608.1|DANA
OG0000782	LOC117903737|XP_034671988.1|DSUB	LOC6502168|XP_001966093.1|DANA
OG0000783	LOC117894610|XP_034657651.1|DSUB	LOC6507131|XP_001956616.1|DANA
OG0000783	LOC117903125|XP_034670845.1|DSUB	LOC6503710|XP_001963883.1|DANA
OG0000784	LOC117893755|XP_034656381.1|DSUB	LOC6506957|XP_001956924.1|DANA
OG0000784	LOC117901396|XP_034668024.1|DSUB	LOC6505054|XP_001965549.1|DANA
OG0000785	LOC117897562|XP_034662394.1|DSUB	LOC6499081|XP_001955344.1|DANA
OG0000786	LOC117893800|XP_034656439.1|DSUB	LOC116655457|XP_032309240.1|DANA
OG0000786	LOC117898451|XP_034663748.1|DSUB	LOC6500777|XP_014766717.1|DANA
OG0000787	LOC117895215|XP_034658597.1|DSUB	LOC6507292|XP_001956302.1|DANA
OG0000787	LOC117890371|XP_034651062.1|DSUB	LOC6502268|XP_001966131.2|DANA
OG0000788	LOC117895046|XP_034658315.1|DSUB	LOC6493506|XP_001957890.1|DANA
OG0000789	LOC117901093|XP_034667611.1|DSUB	LOC26515070|XP_014762399.1|DANA
OG0000789	LOC117901504|XP_034668165.1|DSUB	LOC6497136|XP_032311249.1|DANA
OG0000790	LOC117901664|XP_034668395.1|DSUB	LOC6497858|XP_001961582.1|DANA
OG0000790	LOC117901663|XP_034668393.1|DSUB	LOC6497857|XP_001961581.1|DANA
OG0000791	LOC117900331|XP_034666560.1|DSUB	LOC6503423|XP_001967455.1|DANA
OG0000791	LOC117896441|XP_034660660.1|DSUB	LOC6505995|XP_014760873.1|DANA
OG0000792	LOC117901144|XP_034667678.1|DSUB	LOC6497543|XP_001961861.3|DANA
OG0000793	LOC117898508|XP_034663851.1|DSUB, LOC117894206|XP_034657014.1|DSUB	LOC6500406|XP_001953149.1|DANA
OG0000794	LOC117902452|XP_034669742.1|DSUB	LOC6503531|XP_032308766.1|DANA
OG0000795	LOC117898177|XP_034663280.1|DSUB	LOC6503516|XP_001964226.1|DANA
OG0000795	LOC117896595|XP_034660912.1|DSUB	LOC6505784|XP_001964373.1|DANA
OG0000796	LOC117898171|XP_034663271.1|DSUB	LOC6505839|XP_001964466.1|DANA
OG0000796	LOC117898487|XP_034663818.1|DSUB	LOC6503006|XP_001963428.1|DANA
OG0000797	LOC117899245|XP_034665016.1|DSUB	LOC6499328|XP_001954858.1|DANA
OG0000797	LOC117899246|XP_034665017.1|DSUB	LOC6499329|XP_001954857.1|DANA
OG0000798	LOC117892671|XP_034654955.1|DSUB	LOC6494040|XP_001961099.2|DANA
OG0000798	LOC117892670|XP_034654950.1|DSUB	LOC6494042|XP_001961097.1|DANA
OG0000799	LOC117898088|XP_034663159.1|DSUB	LOC6500530|XP_001953399.2|DANA
OG0000799	LOC117903858|XP_034672232.1|DSUB	LOC6502112|XP_001966188.2|DANA
OG0000800	LOC117895643|XP_034659317.1|DSUB, LOC117895645|XP_034659320.1|DSUB, LOC117893939|XP_034656618.1|DSUB	LOC6493767|XP_001958399.1|DANA
OG0000801	LOC117892090|XP_034653973.1|DSUB	LOC6494496|XP_001960222.2|DANA
OG0000802	LOC117902832|XP_034670342.1|DSUB	LOC6503018|XP_001963395.1|DANA, LOC6503019|XP_001963394.1|DANA
OG0000803	LOC117900221|XP_034666396.1|DSUB	LOC6498628|XP_001963185.1|DANA
OG0000803	LOC117892989|XP_034655232.1|DSUB	LOC6507043|XP_001956764.1|DANA
OG0000804	LOC117890279|XP_034650931.1|DSUB	LOC6495679|XP_001959371.1|DANA
OG0000804	LOC117896970|XP_034661410.1|DSUB	LOC6499444|XP_001954629.1|DANA
OG0000805	LOC117889713|XP_034650025.1|DSUB	LOC6494060|XP_001961063.1|DANA
OG0000806	LOC117900639|XP_034666960.1|DSUB	LOC6497541|XP_032307511.1|DANA
OG0000808	LOC117899399|XP_034665275.1|DSUB, LOC117897668|XP_034662556.1|DSUB	LOC116654494|XP_032305396.1|DANA
OG0000810	LOC117892745|XP_034655060.1|DSUB, LOC117892746|XP_034655061.1|DSUB, LOC117892744|XP_034655059.1|DSUB	LOC6495102|XP_001959067.1|DANA, LOC6495101|XP_001959068.1|DANA, LOC6495100|XP_001959069.2|DANA
OG0000811	LOC117898282|XP_034663427.1|DSUB, LOC117896531|XP_034660795.1|DSUB	LOC6505734|XP_001964364.1|DANA
OG0000811	LOC117892243|XP_034654245.1|DSUB	LOC6494132|XP_032306608.1|DANA
OG0000812	LOC117895042|XP_034658310.1|DSUB	LOC6502491|XP_001967493.1|DANA
OG0000813	LOC117890860|XP_034651838.1|DSUB	LOC6495769|XP_001959537.1|DANA
OG0000814	LOC117901909|XP_034668766.1|DSUB	LOC6507586|XP_001965404.1|DANA
OG0000815	LOC117902250|XP_034669396.1|DSUB	LOC6498321|XP_001962541.1|DANA
OG0000816	LOC117896154|XP_034660123.1|DSUB	LOC6500086|XP_001953256.2|DANA
OG0000817	LOC117898092|XP_034663163.1|DSUB	LOC6503421|XP_001967459.1|DANA, LOC6502489|XP_001967458.1|DANA
OG0000818	LOC117895632|XP_034659282.1|DSUB	LOC6504771|XP_001966316.1|DANA
OG0000819	LOC117903635|XP_034671800.1|DSUB	LOC6502214|XP_001966019.1|DANA
OG0000819	LOC117903632|XP_034671795.1|DSUB	LOC6502213|XP_001966020.3|DANA
OG0000820	LOC117890362|XP_034651046.1|DSUB	LOC6496613|XP_001961261.1|DANA
