Orthogroup	DSUB.longest_only	AAEG.longest_only
OG0002088	LOC117895201|XP_034658572.1|DSUB	LOC5576762|XP_021704245.1|AAEG
OG0002089	LOC117890845|XP_034651820.1|DSUB	LOC5567176|XP_021711063.1|AAEG
OG0002090	LOC117893368|XP_034655852.1|DSUB	LOC5571906|XP_001659999.1|AAEG
OG0002091	LOC117890105|XP_034650662.1|DSUB	LOC5578087|XP_001656781.3|AAEG, LOC110678930|XP_021708290.1|AAEG
OG0002092	LOC117893223|XP_034655649.1|DSUB	LOC5578091|XP_021708505.1|AAEG
OG0002093	LOC117891986|XP_034653754.1|DSUB	LOC5566861|XP_021704283.1|AAEG
OG0002094	LOC117892625|XP_034654868.1|DSUB	LOC110678270|XP_021706584.1|AAEG
OG0002095	LOC117898528|XP_034663892.1|DSUB	LOC5568456|XP_021706643.1|AAEG
OG0002096	LOC117891048|XP_034652109.1|DSUB	LOC5573267|XP_021706586.1|AAEG
OG0002097	LOC117891379|XP_034652706.1|DSUB	LOC5569726|XP_001652950.2|AAEG, LOC5567452|XP_021708553.1|AAEG
OG0002099	LOC117897119|XP_034661663.1|DSUB	LOC5563694|XP_021709597.1|AAEG
OG0002100	LOC117895551|XP_034659145.1|DSUB	LOC5565443|XP_001649798.1|AAEG, LOC5565445|XP_001649797.1|AAEG
OG0002101	LOC117892686|XP_034654981.1|DSUB	LOC5564119|XP_021711134.1|AAEG
OG0002102	LOC117892493|XP_034654650.1|DSUB, LOC117896110|XP_034660059.1|DSUB	LOC5573221|XP_001654423.1|AAEG
OG0002103	LOC117899203|XP_034664966.1|DSUB	LOC110681058|XP_021712515.1|AAEG
OG0002117	LOC117903163|XP_034670898.1|DSUB	LOC5566213|XP_001650619.1|AAEG
OG0002118	LOC117896930|XP_034661360.1|DSUB	LOC5574523|XP_021694485.1|AAEG
OG0002119	LOC117898437|XP_034663729.1|DSUB	LOC5579825|XP_021694556.1|AAEG, LOC5579826|XP_021712890.1|AAEG, LOC110680914|XP_021712393.1|AAEG
OG0002120	LOC117902913|XP_034670367.1|DSUB	LOC5574324|XP_021694589.1|AAEG
OG0002121	LOC117899072|XP_034664731.1|DSUB	LOC5574653|XP_001661569.2|AAEG
OG0002122	LOC117901724|XP_034668493.1|DSUB	LOC110674755|XP_021694710.1|AAEG, LOC110675515|XP_021696466.1|AAEG, LOC110681454|XP_021712905.1|AAEG, LOC110680203|XP_021711713.1|AAEG, LOC110678556|XP_021707262.1|AAEG, LOC110677160|XP_021703681.1|AAEG
OG0002123	LOC117901593|XP_034668295.1|DSUB	LOC5564728|XP_021694777.1|AAEG
OG0002124	LOC117901561|XP_034668253.1|DSUB	LOC110674789|XP_021694816.1|AAEG
OG0002125	LOC117892365|XP_034654465.1|DSUB	LOC5569483|XP_001658568.1|AAEG
OG0002126	LOC117893450|XP_034655960.1|DSUB	LOC5571983|XP_021711962.1|AAEG
OG0002127	LOC117895686|XP_034659409.1|DSUB	LOC5576059|XP_021712546.1|AAEG
OG0002128	LOC117899646|XP_034665717.1|DSUB	LOC5573411|XP_021712952.1|AAEG
OG0002129	LOC117899645|XP_034665712.1|DSUB	LOC5580025|XP_021713390.1|AAEG
OG0002130	LOC117889591|XP_034649892.1|DSUB	LOC5578404|XP_001663868.2|AAEG, LOC5570103|XP_001653085.2|AAEG, LOC110676630|XP_021700974.1|AAEG, LOC110681474|XP_021712931.1|AAEG, LOC5566253|XP_001650633.2|AAEG
OG0002131	LOC117899284|XP_034665084.1|DSUB	LOC110674739|XP_021694575.1|AAEG
OG0002132	LOC117902283|XP_034669447.1|DSUB	LOC5580259|XP_001656140.1|AAEG, LOC110674791|XP_021694823.1|AAEG
OG0002133	LOC117894226|XP_034657036.1|DSUB	LOC5578622|XP_001657043.1|AAEG
OG0002134	LOC117900524|XP_034666813.1|DSUB, LOC117903728|XP_034671971.1|DSUB	LOC5565115|XP_021694229.1|AAEG
OG0002135	LOC117903769|XP_034672073.1|DSUB	LOC5576370|XP_021695425.1|AAEG
OG0002136	LOC117897574|XP_034662417.1|DSUB	LOC110681253|XP_021712714.1|AAEG, LOC5566497|XP_021696174.1|AAEG
OG0002137	LOC117898424|XP_034663703.1|DSUB	LOC5571302|XP_021696658.1|AAEG, LOC110681111|XP_021712569.1|AAEG
OG0002138	LOC117892612|XP_034654857.1|DSUB	LOC23687988|XP_021712870.1|AAEG, LOC110675821|XP_021697370.1|AAEG, LOC5576605|XP_001656170.2|AAEG, LOC110673991|XP_021697350.1|AAEG
OG0002139	LOC117892757|XP_034655076.1|DSUB	LOC110675833|XP_021697398.1|AAEG, LOC5576591|XP_021712869.1|AAEG, LOC110675839|XP_021697403.1|AAEG
OG0002140	LOC117890820|XP_034651786.1|DSUB	LOC110680918|XP_021712396.1|AAEG, LOC5576578|XP_021697469.1|AAEG
OG0002141	LOC117897162|XP_034661724.1|DSUB	LOC5574993|XP_001655466.1|AAEG, LOC110676831|XP_021701850.1|AAEG
OG0002142	LOC117897430|XP_034662159.1|DSUB	LOC5577016|XP_001656303.1|AAEG
OG0002143	LOC117901625|XP_034668345.1|DSUB	LOC5580031|XP_001653915.2|AAEG
OG0002144	LOC117902962|XP_034670501.1|DSUB	LOC5570082|XP_021698481.1|AAEG
OG0002145	LOC117897926|XP_034662900.1|DSUB	LOC5570416|XP_001659123.1|AAEG
OG0002146	LOC117896134|XP_034660091.1|DSUB	LOC5580074|XP_021699647.1|AAEG, LOC5575806|XP_001662232.2|AAEG
OG0002147	LOC117892351|XP_034654449.1|DSUB	LOC5576462|XP_021700291.1|AAEG
OG0002148	LOC117894910|XP_034658098.1|DSUB	LOC5576488|XP_001662681.2|AAEG
OG0002149	LOC117902973|XP_034670525.1|DSUB	LOC5570710|XP_021700856.1|AAEG
OG0002150	LOC117903596|XP_034671726.1|DSUB	LOC5570704|XP_021700978.1|AAEG
OG0002151	LOC117902310|XP_034669483.1|DSUB	LOC5570703|XP_001659296.2|AAEG
OG0002152	LOC117897052|XP_034661535.1|DSUB	LOC5567724|XP_021702264.1|AAEG
OG0002153	LOC117897013|XP_034661476.1|DSUB	LOC5567044|XP_021702532.1|AAEG
OG0002154	LOC117889590|XP_034649891.1|DSUB	LOC5576299|XP_021702619.1|AAEG
OG0002155	LOC117897836|XP_034662791.1|DSUB	LOC5576875|XP_001662973.2|AAEG
OG0002156	LOC117894045|XP_034656787.1|DSUB	LOC5571483|XP_021704276.1|AAEG
OG0002157	LOC117896500|XP_034660738.1|DSUB	LOC5572105|XP_021704743.1|AAEG
OG0002158	LOC117890592|XP_034651420.1|DSUB	LOC5575865|XP_021704847.1|AAEG
OG0002159	LOC117891626|XP_034653055.1|DSUB	LOC5579199|XP_021705121.1|AAEG
OG0002160	LOC117898072|XP_034663138.1|DSUB	LOC5577891|XP_001663597.2|AAEG
OG0002161	LOC117898446|XP_034663744.1|DSUB	LOC5578146|XP_001663717.1|AAEG
OG0002162	LOC117899425|XP_034665311.1|DSUB	LOC5578143|XP_001663713.2|AAEG
OG0002163	LOC117903556|XP_034671651.1|DSUB, LOC117900180|XP_034666317.1|DSUB	LOC5565033|XP_001649405.1|AAEG
OG0002164	LOC117897737|XP_034662664.1|DSUB	LOC5565255|XP_001649617.2|AAEG
OG0002165	LOC117898395|XP_034663644.1|DSUB	LOC5576560|XP_001662743.2|AAEG
OG0002166	LOC117899955|XP_034666000.1|DSUB	LOC5575292|XP_001655670.2|AAEG, LOC110680524|XP_021712013.1|AAEG
OG0002167	LOC117891412|XP_034652750.1|DSUB	LOC110673987|XP_021706322.1|AAEG, LOC5579217|XP_021712812.1|AAEG
OG0002168	LOC117890443|XP_034651165.1|DSUB	LOC5578905|XP_021708397.1|AAEG, LOC5571580|XP_001659788.1|AAEG
OG0002169	LOC117893745|XP_034656370.1|DSUB	LOC5568544|XP_021707598.1|AAEG
OG0002170	LOC117902998|XP_034670612.1|DSUB	LOC5572782|XP_001654181.2|AAEG
OG0002171	LOC117898473|XP_034663795.1|DSUB	LOC5579419|XP_021708592.1|AAEG
OG0002172	LOC117897921|XP_034662896.1|DSUB	LOC5568282|XP_001657979.2|AAEG, LOC110680636|XP_021712124.1|AAEG
OG0002173	LOC117899986|XP_034666046.1|DSUB	LOC5568277|XP_001657974.1|AAEG
OG0002174	LOC117897972|XP_034662974.1|DSUB	LOC110679174|XP_021708963.1|AAEG
OG0002175	LOC117897973|XP_034662975.1|DSUB	LOC5566081|XP_021708971.1|AAEG
OG0002176	LOC117897569|XP_034662403.1|DSUB	LOC110680241|XP_021711747.1|AAEG, LOC5570609|XP_001653273.1|AAEG, LOC110679314|XP_021709372.1|AAEG, LOC110681060|XP_021712517.1|AAEG
OG0002177	LOC117898603|XP_034664043.1|DSUB	LOC5573875|XP_021709949.1|AAEG, LOC5573874|XP_001654907.2|AAEG
OG0002178	LOC117896323|XP_034660445.1|DSUB	LOC110680388|XP_021711889.1|AAEG, LOC5566202|XP_021710220.1|AAEG, LOC110680809|XP_021712277.1|AAEG
OG0002179	LOC117897708|XP_034662621.1|DSUB	LOC5569456|XP_021710812.1|AAEG
OG0002180	LOC117897087|XP_034661616.1|DSUB	LOC110674011|XP_021710984.1|AAEG, LOC5574069|XP_021694277.1|AAEG
OG0002181	LOC117903835|XP_034672178.1|DSUB	LOC110681123|XP_021712582.1|AAEG, LOC110680479|XP_021711976.1|AAEG, LOC23687808|XP_021711326.1|AAEG
OG0002182	LOC117897379|XP_034662072.1|DSUB	LOC5577702|XP_021711690.1|AAEG
OG0002183	LOC117892646|XP_034654892.1|DSUB	LOC5564014|XP_001648337.2|AAEG, LOC5568461|XP_001652295.2|AAEG
OG0002184	LOC117896648|XP_034660986.1|DSUB	LOC23687633|XP_011493096.1|AAEG
OG0002185	LOC117898257|XP_034663403.1|DSUB	LOC5572727|XP_001660555.2|AAEG, LOC110680500|XP_021711993.1|AAEG
OG0002186	LOC117901770|XP_034668558.1|DSUB	LOC5567783|XP_001657684.2|AAEG
OG0002187	LOC117897931|XP_034662912.1|DSUB	LOC5571783|XP_001659922.2|AAEG
OG0002188	LOC117889846|XP_034650230.1|DSUB	LOC5571794|XP_001659928.1|AAEG, LOC110681308|XP_021712759.1|AAEG
OG0002189	LOC117897881|XP_034662847.1|DSUB	LOC5578994|XP_001664173.2|AAEG
OG0002190	LOC117895963|XP_034659808.1|DSUB	LOC5573374|XP_021712991.1|AAEG
OG0002191	LOC117894650|XP_034657714.1|DSUB	LOC110680462|XP_021711958.1|AAEG, LOC5573373|XP_021712993.1|AAEG
OG0002192	LOC117895883|XP_034659774.1|DSUB	LOC5577009|XP_021694395.1|AAEG, LOC5568710|XP_001652535.1|AAEG
OG0002193	LOC117898322|XP_034663531.1|DSUB	LOC5572572|XP_021713041.1|AAEG
OG0002194	LOC117898552|XP_034663927.1|DSUB	LOC5580291|XP_001662917.2|AAEG
OG0002195	LOC117897024|XP_034661492.1|DSUB	LOC5572335|XP_001654025.2|AAEG
OG0002196	LOC117899593|XP_034665603.1|DSUB	LOC5567840|XP_001657749.1|AAEG
OG0002197	LOC117892912|XP_034655116.1|DSUB	LOC5569227|XP_021713253.1|AAEG
OG0002198	LOC117898952|XP_034664570.1|DSUB	LOC110681200|XP_021712673.1|AAEG, LOC5564690|XP_021693000.1|AAEG
OG0002199	LOC117898940|XP_034664549.1|DSUB	LOC5576838|XP_001662954.2|AAEG
OG0002200	LOC117897155|XP_034661720.1|DSUB	LOC5580084|XP_001654840.2|AAEG
OG0002202	LOC117896781|XP_034661167.1|DSUB	LOC5576722|XP_021693362.1|AAEG
OG0002203	LOC117896925|XP_034661356.1|DSUB	LOC23687451|XP_021693393.1|AAEG
OG0002204	LOC117899444|XP_034665341.1|DSUB	LOC5568910|XP_001658235.3|AAEG
OG0002205	LOC117897392|XP_034662094.1|DSUB	LOC5568906|XP_001658227.1|AAEG
OG0002206	LOC117899612|XP_034665646.1|DSUB	LOC5575607|XP_001662097.2|AAEG
OG0002207	LOC117898803|XP_034664338.1|DSUB	LOC5577394|XP_021693559.1|AAEG, LOC5577396|XP_021693560.1|AAEG
OG0002208	LOC117896783|XP_034661170.1|DSUB	LOC5577397|XP_001656471.2|AAEG
OG0002209	LOC117894573|XP_034657607.1|DSUB, LOC117900294|XP_034666501.1|DSUB	LOC5573438|XP_001660875.1|AAEG
OG0002210	LOC117897991|XP_034663007.1|DSUB	LOC5573431|XP_021693614.1|AAEG
OG0002211	LOC117896827|XP_034661227.1|DSUB	LOC23687928|XP_021693634.1|AAEG
OG0002212	LOC117896237|XP_034660274.1|DSUB	LOC5576199|XP_001662538.1|AAEG
OG0002213	LOC117898638|XP_034664092.1|DSUB	LOC110674166|XP_021693781.1|AAEG
OG0002214	LOC117897002|XP_034661454.1|DSUB	LOC5569692|XP_021693813.1|AAEG
OG0002215	LOC117896532|XP_034660796.1|DSUB	LOC5577633|XP_021693875.1|AAEG
OG0002216	LOC117902253|XP_034669402.1|DSUB	LOC5565144|XP_001649509.2|AAEG
OG0002217	LOC117899450|XP_034665349.1|DSUB	LOC5577581|XP_021694029.1|AAEG
OG0002218	LOC117903324|XP_034671158.1|DSUB	LOC5576138|XP_001662485.2|AAEG
OG0002219	LOC117897925|XP_034662899.1|DSUB	LOC5575228|XP_021694130.1|AAEG
OG0002220	LOC117899003|XP_034664641.1|DSUB	LOC5575226|XP_001655632.2|AAEG, LOC5575225|XP_001655631.2|AAEG
OG0002221	LOC117894494|XP_034657493.1|DSUB	LOC5566135|XP_021699107.1|AAEG
OG0002222	LOC117890044|XP_034650554.1|DSUB	LOC5566138|XP_001650497.2|AAEG
OG0002223	LOC117891944|XP_034653687.1|DSUB	LOC5566119|XP_021695402.1|AAEG
OG0002224	LOC117892526|XP_034654708.1|DSUB	LOC5566116|XP_021695406.1|AAEG
OG0002225	LOC117894121|XP_034656894.1|DSUB	LOC5579245|XP_021699518.1|AAEG, LOC5579873|XP_021695535.1|AAEG
OG0002226	LOC117892415|XP_034654539.1|DSUB	LOC5578206|XP_001656850.1|AAEG
OG0002227	LOC117892342|XP_034654415.1|DSUB	LOC5571223|XP_021695800.1|AAEG
OG0002228	LOC117892070|XP_034653949.1|DSUB	LOC5571289|XP_021695851.1|AAEG
OG0002229	LOC117892045|XP_034653862.1|DSUB	LOC5571291|XP_001653593.1|AAEG
OG0002230	LOC117890746|XP_034651693.1|DSUB	LOC5571286|XP_021695868.1|AAEG
OG0002231	LOC117892215|XP_034654206.1|DSUB	LOC5571266|XP_021695918.1|AAEG
OG0002232	LOC117889947|XP_034650377.1|DSUB	LOC5578169|XP_001663739.2|AAEG, LOC5578177|XP_021696079.1|AAEG
OG0002233	LOC117894458|XP_034657449.1|DSUB	LOC5569904|XP_001658802.1|AAEG
OG0002234	LOC117890713|XP_034651642.1|DSUB	LOC5579984|XP_001660250.1|AAEG, LOC5571160|XP_021707557.1|AAEG, LOC5571167|XP_001653496.1|AAEG, LOC5571165|XP_001653497.1|AAEG, LOC5571161|XP_001653495.2|AAEG, LOC5579985|XP_021701506.1|AAEG
OG0002235	LOC117891552|XP_034652959.1|DSUB	LOC5579251|XP_021696334.1|AAEG
OG0002236	LOC117891028|XP_034652082.1|DSUB	LOC5570501|XP_001659177.2|AAEG
OG0002237	LOC117889836|XP_034650215.1|DSUB	LOC5570540|XP_021696462.1|AAEG
OG0002238	LOC117890064|XP_034650593.1|DSUB	LOC5569218|XP_021696600.1|AAEG
OG0002239	LOC117892381|XP_034654483.1|DSUB	LOC5568112|XP_001652051.1|AAEG
OG0002240	LOC117892458|XP_034654598.1|DSUB	LOC5569443|XP_021696660.1|AAEG
OG0002241	LOC117895213|XP_034658595.1|DSUB	LOC5566343|XP_001650739.2|AAEG
OG0002243	LOC117896272|XP_034660366.1|DSUB	LOC5572349|XP_001660308.1|AAEG
OG0002244	LOC117895821|XP_034659649.1|DSUB	LOC5572345|XP_021702613.1|AAEG
OG0002245	LOC117894125|XP_034656903.1|DSUB	LOC5566222|XP_021696874.1|AAEG
OG0002246	LOC117891287|XP_034652570.1|DSUB	LOC110675641|XP_021696886.1|AAEG
OG0002247	LOC117890444|XP_034651166.1|DSUB	LOC5576411|XP_001656113.1|AAEG
OG0002248	LOC117894104|XP_034656871.1|DSUB	LOC5565215|XP_001649548.1|AAEG
OG0002249	LOC117895813|XP_034659629.1|DSUB	LOC5574899|XP_001655400.1|AAEG
OG0002250	LOC117891550|XP_034652957.1|DSUB	LOC5571831|XP_021697154.1|AAEG
OG0002251	LOC117891340|XP_034652651.1|DSUB	LOC5571834|XP_021697158.1|AAEG
OG0002252	LOC117890978|XP_034652010.1|DSUB	LOC110677272|XP_021704095.1|AAEG
OG0002253	LOC117890262|XP_034650910.1|DSUB	LOC5571489|XP_001659733.2|AAEG
OG0002254	LOC117899433|XP_034665326.1|DSUB	LOC5572700|XP_001660519.2|AAEG
OG0002255	LOC117896859|XP_034661279.1|DSUB, LOC117901264|XP_034667850.1|DSUB	LOC5578538|XP_001663929.2|AAEG
OG0002256	LOC117891946|XP_034653691.1|DSUB	LOC110675816|XP_021697355.1|AAEG, LOC5576646|XP_021697346.1|AAEG
OG0002257	LOC117890712|XP_034651641.1|DSUB	LOC5578231|XP_021697380.1|AAEG
OG0002258	LOC117893762|XP_034656392.1|DSUB	LOC5571390|XP_021697410.1|AAEG
OG0002259	LOC117890380|XP_034651074.1|DSUB	LOC5579062|XP_021697431.1|AAEG, LOC5579061|XP_021697430.1|AAEG, LOC5579878|XP_021697411.1|AAEG
OG0002260	LOC117894825|XP_034657963.1|DSUB	LOC5579059|XP_001657255.2|AAEG
OG0002261	LOC117893838|XP_034656494.1|DSUB	LOC5575236|XP_001656285.1|AAEG
OG0002263	LOC117893398|XP_034655887.1|DSUB	LOC5572748|XP_001660576.1|AAEG
OG0002264	LOC117890043|XP_034650552.1|DSUB	LOC5566364|XP_021697650.1|AAEG
OG0002265	LOC117894424|XP_034657358.1|DSUB	LOC5565540|XP_001649899.1|AAEG
OG0002266	LOC117894728|XP_034657812.1|DSUB	LOC5564443|XP_001648786.1|AAEG
OG0002267	LOC117895569|XP_034659179.1|DSUB	LOC5563744|XP_001648027.2|AAEG
OG0002268	LOC117893648|XP_034656228.1|DSUB	LOC5563742|XP_001648030.2|AAEG
OG0002269	LOC117890348|XP_034651030.1|DSUB	LOC110676024|XP_021698067.1|AAEG
OG0002270	LOC117889715|XP_034650027.1|DSUB	LOC5578284|XP_021698247.1|AAEG
OG0002271	LOC117895236|XP_034658636.1|DSUB	LOC5565466|XP_001649826.2|AAEG
OG0002272	LOC117893931|XP_034656605.1|DSUB	LOC110680930|XP_021712403.1|AAEG, LOC5574155|XP_001655062.1|AAEG
OG0002273	LOC117895650|XP_034659327.1|DSUB	LOC5579421|XP_021698495.1|AAEG
OG0002274	LOC117894419|XP_034657321.1|DSUB	LOC5569595|XP_021698523.1|AAEG
OG0002275	LOC117893881|XP_034656543.1|DSUB	LOC5570786|XP_021698601.1|AAEG
OG0002276	LOC117895690|XP_034659415.1|DSUB	LOC5576958|XP_021698655.1|AAEG
OG0002277	LOC117895698|XP_034659436.1|DSUB	LOC5572280|XP_021698730.1|AAEG
OG0002278	LOC117893379|XP_034655864.1|DSUB	LOC5574038|XP_021698765.1|AAEG
OG0002279	LOC117895512|XP_034659101.1|DSUB	LOC5572209|XP_001653877.1|AAEG
OG0002280	LOC117893759|XP_034656386.1|DSUB	LOC5572197|XP_021698799.1|AAEG
OG0002281	LOC117892994|XP_034655239.1|DSUB	LOC5571720|XP_001659858.1|AAEG
OG0002282	LOC117893041|XP_034655307.1|DSUB	LOC5566009|XP_021698864.1|AAEG
OG0002283	LOC117892120|XP_034654042.1|DSUB	LOC5577387|XP_021698901.1|AAEG
OG0002284	LOC117892609|XP_034654851.1|DSUB	LOC5574345|XP_001661380.1|AAEG
OG0002285	LOC117903565|XP_034671663.1|DSUB	LOC5573278|XP_001654490.2|AAEG
OG0002286	LOC117890089|XP_034650639.1|DSUB	LOC5575498|XP_001662010.2|AAEG, LOC5571748|XP_021710757.1|AAEG
OG0002287	LOC117889716|XP_034650028.1|DSUB	LOC5578128|XP_021699192.1|AAEG
OG0002288	LOC117895235|XP_034658632.1|DSUB	LOC5578126|XP_021699193.1|AAEG
OG0002289	LOC117895406|XP_034658930.1|DSUB	LOC5577139|XP_001663227.2|AAEG
OG0002290	LOC117901728|XP_034668501.1|DSUB	LOC5579143|XP_021699403.1|AAEG
OG0002291	LOC117890063|XP_034650592.1|DSUB	LOC110681084|XP_021712551.1|AAEG, LOC5575930|XP_021699441.1|AAEG
OG0002292	LOC117891417|XP_034652774.1|DSUB	LOC5570333|XP_021699483.1|AAEG
OG0002293	LOC117891321|XP_034652627.1|DSUB	LOC5563932|XP_001648253.1|AAEG
OG0002294	LOC117899211|XP_034664974.1|DSUB	LOC5566074|XP_001650442.1|AAEG
OG0002295	LOC117902460|XP_034669753.1|DSUB	LOC5569978|XP_021700031.1|AAEG
OG0002296	LOC117902194|XP_034669282.1|DSUB	LOC5574375|XP_021700085.1|AAEG
OG0002297	LOC117896520|XP_034660779.1|DSUB	LOC5569115|XP_021700161.1|AAEG
OG0002298	LOC117892163|XP_034654119.1|DSUB, LOC117898087|XP_034663158.1|DSUB	LOC5579525|XP_001647834.1|AAEG
OG0002299	LOC117889581|XP_034649878.1|DSUB	LOC5574369|XP_001661404.1|AAEG
OG0002300	LOC117901924|XP_034668784.1|DSUB	LOC5568034|XP_021700205.1|AAEG
OG0002301	LOC117900884|XP_034667302.1|DSUB	LOC5571143|XP_021700266.1|AAEG
OG0002302	LOC117900340|XP_034666569.1|DSUB	LOC5575446|XP_021700365.1|AAEG
OG0002303	LOC117903568|XP_034671666.1|DSUB	LOC5563592|XP_001647928.1|AAEG, LOC5575450|XP_001661966.1|AAEG
OG0002304	LOC117900833|XP_034667233.1|DSUB	LOC5569376|XP_021700462.1|AAEG
OG0002305	LOC117894243|XP_034657073.1|DSUB	LOC5569504|XP_001658589.2|AAEG
OG0002306	LOC117900292|XP_034666495.1|DSUB	LOC5576949|XP_021700496.1|AAEG
OG0002307	LOC117901165|XP_034667707.1|DSUB	LOC5564174|XP_021700568.1|AAEG
OG0002308	LOC117902195|XP_034669287.1|DSUB	LOC5572923|XP_001654258.2|AAEG
OG0002309	LOC117901784|XP_034668584.1|DSUB	LOC5571735|XP_001659877.1|AAEG
OG0002310	LOC117900096|XP_034666207.1|DSUB	LOC110680434|XP_021711924.1|AAEG, LOC110675178|XP_021695265.1|AAEG, LOC5568762|XP_021695264.1|AAEG
OG0002311	LOC117900258|XP_034666448.1|DSUB	LOC5566252|XP_021700959.1|AAEG
OG0002312	LOC117901114|XP_034667639.1|DSUB, LOC117901228|XP_034667791.1|DSUB	LOC5566254|XP_001650631.2|AAEG, LOC110680445|XP_021711931.1|AAEG
OG0002313	LOC117892228|XP_034654222.1|DSUB	LOC5564484|XP_001648831.2|AAEG
OG0002314	LOC117891468|XP_034652842.1|DSUB	LOC5564514|XP_001648842.1|AAEG
OG0002315	LOC117890510|XP_034651302.1|DSUB	LOC5571665|XP_001653751.2|AAEG, LOC5564483|XP_001648851.1|AAEG
OG0002316	LOC117901807|XP_034668612.1|DSUB	LOC5576571|XP_001662757.1|AAEG
OG0002317	LOC117893208|XP_034655625.1|DSUB	LOC5566525|XP_021701161.1|AAEG
OG0002318	LOC117900172|XP_034666308.1|DSUB	LOC5571653|XP_001653740.1|AAEG
OG0002319	LOC117901512|XP_034668174.1|DSUB	LOC5571644|XP_001653735.2|AAEG
OG0002320	LOC117889950|XP_034650396.1|DSUB	LOC110681281|XP_021712740.1|AAEG, LOC5574482|XP_001655142.1|AAEG
OG0002321	LOC117892515|XP_034654691.1|DSUB	LOC5574485|XP_001655146.1|AAEG
OG0002322	LOC117902025|XP_034668975.1|DSUB	LOC110680564|XP_021712042.1|AAEG, LOC5573861|XP_001654892.1|AAEG
OG0002323	LOC117902005|XP_034668943.1|DSUB	LOC5578966|XP_001664143.2|AAEG
OG0002324	LOC117893834|XP_034656488.1|DSUB	LOC5578757|XP_001657125.1|AAEG
OG0002325	LOC117894364|XP_034657250.1|DSUB	LOC5568890|XP_021701464.1|AAEG
OG0002326	LOC117894366|XP_034657257.1|DSUB	LOC5571215|XP_021701465.1|AAEG
OG0002327	LOC117899599|XP_034665606.1|DSUB	LOC5570471|XP_021701473.1|AAEG
OG0002328	LOC117901262|XP_034667846.1|DSUB	LOC5566092|XP_021701509.1|AAEG
OG0002329	LOC117902742|XP_034670211.1|DSUB	LOC5566511|XP_021701514.1|AAEG
OG0002330	LOC117901365|XP_034667965.1|DSUB	LOC5576426|XP_001662634.2|AAEG
OG0002331	LOC117903457|XP_034671385.1|DSUB	LOC5565281|XP_021701536.1|AAEG
OG0002332	LOC117893236|XP_034655684.1|DSUB	LOC5569339|XP_021701616.1|AAEG
OG0002333	LOC117891968|XP_034653733.1|DSUB	LOC5564477|XP_021701636.1|AAEG
OG0002334	LOC117901408|XP_034668032.1|DSUB	LOC5566251|XP_021701697.1|AAEG
OG0002335	LOC117892240|XP_034654239.1|DSUB	LOC5566660|XP_021701733.1|AAEG
OG0002336	LOC117894044|XP_034656784.1|DSUB	LOC5579210|XP_021701833.1|AAEG
OG0002337	LOC117890915|XP_034651922.1|DSUB	LOC5569047|XP_021701849.1|AAEG
OG0002338	LOC117900477|XP_034666752.1|DSUB	LOC5569036|XP_021701860.1|AAEG
OG0002339	LOC117900571|XP_034666869.1|DSUB	LOC5566648|XP_021701909.1|AAEG
OG0002340	LOC117902643|XP_034670058.1|DSUB, LOC117902642|XP_034670057.1|DSUB	LOC5576505|XP_021701921.1|AAEG
OG0002341	LOC117891193|XP_034652420.1|DSUB	LOC5577105|XP_001663197.2|AAEG
OG0002342	LOC117900546|XP_034666837.1|DSUB	LOC5577563|XP_021701939.1|AAEG
OG0002343	LOC117902211|XP_034669321.1|DSUB	LOC110676862|XP_021701997.1|AAEG
OG0002344	LOC117902282|XP_034669445.1|DSUB	LOC5578960|XP_021702009.1|AAEG
OG0002345	LOC117890004|XP_034650485.1|DSUB	LOC110680430|XP_021711920.1|AAEG, LOC5573395|XP_001654562.1|AAEG
OG0002346	LOC117902596|XP_034669994.1|DSUB	LOC5573393|XP_001654564.2|AAEG
OG0002347	LOC117890528|XP_034651337.1|DSUB	LOC5572179|XP_001660269.1|AAEG
OG0002348	LOC117902787|XP_034670284.1|DSUB	LOC5573070|XP_001660705.2|AAEG
OG0002349	LOC117890620|XP_034651453.1|DSUB	LOC23687521|XP_011493451.1|AAEG
OG0002350	LOC117890003|XP_034650483.1|DSUB	LOC5570831|XP_001653338.1|AAEG
OG0002351	LOC117891136|XP_034652235.1|DSUB	LOC5577606|XP_001656600.1|AAEG
OG0002352	LOC117891236|XP_034652473.1|DSUB	LOC5573506|XP_021702245.1|AAEG
OG0002353	LOC117902752|XP_034670232.1|DSUB	LOC110676915|XP_021702417.1|AAEG, LOC5572432|XP_001660373.2|AAEG
OG0002354	LOC117902124|XP_034669141.1|DSUB	LOC5572464|XP_001660411.1|AAEG
OG0002355	LOC117902184|XP_034669248.1|DSUB	LOC5577427|XP_021702663.1|AAEG
OG0002356	LOC117902405|XP_034669636.1|DSUB	LOC5572791|XP_001654193.2|AAEG
OG0002357	LOC117896616|XP_034660941.1|DSUB	LOC5572792|XP_001654191.2|AAEG
OG0002358	LOC117902377|XP_034669588.1|DSUB	LOC5570686|XP_021702711.1|AAEG
OG0002359	LOC117890693|XP_034651582.1|DSUB	LOC5575512|XP_001655769.1|AAEG
OG0002360	LOC117902725|XP_034670184.1|DSUB	LOC5577547|XP_001656563.1|AAEG
OG0002361	LOC117894116|XP_034656886.1|DSUB	LOC5577919|XP_001656704.1|AAEG
