Orthogroup	DSUB.longest_only	DALB.longest_only
OG0000646	LOC117896640|XP_034660977.1|DSUB	LOC117576972|XP_034118040.1|DALB
OG0000646	LOC117897928|XP_034662904.1|DSUB	LOC117573382|XP_034112460.1|DALB
OG0000647	LOC117898247|XP_034663383.1|DSUB	LOC117575946|XP_034116298.1|DALB
OG0000647	LOC117898818|XP_034664375.1|DSUB	LOC117569887|XP_034107121.1|DALB
OG0000648	LOC117899571|XP_034665575.1|DSUB	LOC117577850|XP_034118682.1|DALB
OG0000648	LOC117899608|XP_034665632.1|DSUB	LOC117577986|XP_034118972.1|DALB
OG0000649	LOC117895061|XP_034658335.1|DSUB	LOC117577572|XP_034118299.1|DALB
OG0000649	LOC117895051|XP_034658324.1|DSUB	LOC117577482|XP_034118253.1|DALB
OG0000650	LOC117897037|XP_034661509.1|DSUB	LOC117576519|XP_034117219.1|DALB
OG0000650	LOC117902990|XP_034670595.1|DSUB	LOC117573113|XP_034111930.1|DALB
OG0000651	LOC117894146|XP_034656931.1|DSUB	LOC117567804|XP_034103930.1|DALB
OG0000651	LOC117892973|XP_034655204.1|DSUB	LOC117568586|XP_034105209.1|DALB
OG0000652	LOC117891840|XP_034653481.1|DSUB	LOC117569337|XP_034106358.1|DALB
OG0000652	LOC117902185|XP_034669254.1|DSUB	LOC117577682|XP_034118468.1|DALB
OG0000653	LOC117898588|XP_034664023.1|DSUB, LOC117898585|XP_034664020.1|DSUB, LOC117898396|XP_034663645.1|DSUB	LOC117576011|XP_034116409.1|DALB
OG0000654	LOC117895566|XP_034659173.1|DSUB	LOC117572400|XP_034111072.1|DALB
OG0000654	LOC117894074|XP_034656821.1|DSUB	LOC117566801|XP_034102235.1|DALB
OG0000655	LOC117892334|XP_034654377.1|DSUB	LOC117567327|XP_034103125.1|DALB
OG0000656	LOC117899271|XP_034665060.1|DSUB	LOC117574283|XP_034113925.1|DALB
OG0000657	LOC117893634|XP_034656211.1|DSUB	LOC117568889|XP_034105680.1|DALB
OG0000657	LOC117902372|XP_034669579.1|DSUB	LOC117564144|XP_034098698.1|DALB
OG0000658	LOC117903395|XP_034671272.1|DSUB	LOC117569426|XP_034106479.1|DALB
OG0000658	LOC117898052|XP_034663104.1|DSUB	LOC117573941|XP_034113359.1|DALB
OG0000659	LOC117901765|XP_034668546.1|DSUB	LOC117563557|XP_034097828.1|DALB
OG0000660	LOC117901555|XP_034668243.1|DSUB	LOC117564213|XP_034098789.1|DALB
OG0000660	LOC117900614|XP_034666929.1|DSUB, LOC117900616|XP_034666931.1|DSUB, LOC117900615|XP_034666930.1|DSUB, LOC117891191|XP_034652418.1|DSUB, LOC117900617|XP_034666932.1|DSUB	LOC117564216|XP_034098795.1|DALB
OG0000661	LOC117893297|XP_034655763.1|DSUB	LOC117572351|XP_034111002.1|DALB
OG0000661	LOC117902430|XP_034669689.1|DSUB	LOC117565090|XP_034099931.1|DALB
OG0000662	LOC117894923|XP_034658118.1|DSUB	LOC117570924|XP_034108745.1|DALB
OG0000662	LOC117890277|XP_034650932.1|DSUB	LOC117577860|XP_034118700.1|DALB
OG0000663	LOC117891955|XP_034653705.1|DSUB	LOC117569390|XP_034106410.1|DALB
OG0000664	LOC117896176|XP_034660150.1|DSUB	LOC117564016|XP_034098505.1|DALB
OG0000664	LOC117889821|XP_034650195.1|DSUB	LOC117570880|XP_034108667.1|DALB
OG0000665	LOC117898714|XP_034664222.1|DSUB	LOC117575323|XP_034115370.1|DALB
OG0000666	LOC117891175|XP_034652390.1|DSUB	LOC117569897|XP_034107129.1|DALB
OG0000666	LOC117903299|XP_034671122.1|DSUB	LOC117578059|XP_034119086.1|DALB
OG0000667	LOC117903132|XP_034670855.1|DSUB	LOC117578274|XP_034119594.1|DALB
OG0000667	LOC117899787|XP_034665953.1|DSUB	LOC117573551|XP_034112722.1|DALB
OG0000668	LOC117897948|XP_034662939.1|DSUB	LOC117573147|XP_034111977.1|DALB
OG0000668	LOC117896787|XP_034661175.1|DSUB	LOC117576626|XP_034117441.1|DALB
OG0000669	LOC117903590|XP_034671706.1|DSUB	LOC117578037|XP_034119049.1|DALB
OG0000669	LOC117903581|XP_034671695.1|DSUB	LOC117578011|XP_034119005.1|DALB
OG0000670	LOC117903175|XP_034670911.1|DSUB	LOC117565760|XP_034100947.1|DALB
OG0000671	LOC117897063|XP_034661550.1|DSUB	LOC117575061|XP_034115033.1|DALB
OG0000671	LOC117897411|XP_034662129.1|DSUB	LOC117575017|XP_034114987.1|DALB
OG0000672	LOC117889669|XP_034650023.1|DSUB	LOC117567786|XP_034103901.1|DALB
OG0000672	LOC117898434|XP_034663721.1|DSUB	LOC117571431|XP_034109468.1|DALB
OG0000673	LOC117898979|XP_034664614.1|DSUB	LOC117576886|XP_034117903.1|DALB
OG0000673	LOC117895431|XP_034658972.1|DSUB	LOC117568027|XP_034104258.1|DALB
OG0000675	LOC117901332|XP_034667931.1|DSUB	LOC117577641|XP_034118401.1|DALB, LOC117571689|XP_034109870.1|DALB, LOC117577754|XP_034118556.1|DALB
OG0000677	LOC117893382|XP_034655868.1|DSUB	LOC117571268|XP_034109222.1|DALB
OG0000677	LOC117889597|XP_034649899.1|DSUB	LOC117578262|XP_034119575.1|DALB
OG0000678	LOC117899128|XP_034664811.1|DSUB	LOC117574094|XP_034113622.1|DALB
OG0000678	LOC117900971|XP_034667446.1|DSUB	LOC117565020|XP_034099855.1|DALB
OG0000679	LOC117903892|XP_034672285.1|DSUB	LOC117577714|XP_034118508.1|DALB
OG0000680	LOC117899189|XP_034664946.1|DSUB	LOC117577640|XP_034118400.1|DALB
OG0000680	LOC117891385|XP_034652721.1|DSUB	LOC117568471|XP_034105051.1|DALB
OG0000681	LOC117896218|XP_034660243.1|DSUB	LOC117573364|XP_034112384.1|DALB
OG0000681	LOC117897629|XP_034662530.1|DSUB	LOC117566126|XP_034101500.1|DALB
OG0000683	LOC117897028|XP_034661496.1|DSUB	LOC117574071|XP_034113592.1|DALB
OG0000684	LOC117898170|XP_034663270.1|DSUB	LOC117575991|XP_034116379.1|DALB
OG0000684	LOC117899045|XP_034664695.1|DSUB	LOC117576609|XP_034117401.1|DALB
OG0000685	LOC117899509|XP_034665451.1|DSUB	LOC117574214|XP_034113812.1|DALB
OG0000686	LOC117890065|XP_034650595.1|DSUB	LOC117570004|XP_034107290.1|DALB
OG0000686	LOC117903733|XP_034671978.1|DSUB	LOC117578192|XP_034119401.1|DALB
OG0000687	LOC117895596|XP_034659237.1|DSUB	LOC117572061|XP_034110530.1|DALB
OG0000688	LOC117890077|XP_034650622.1|DSUB	LOC117566937|XP_034102459.1|DALB
OG0000689	LOC117891198|XP_034652425.1|DSUB	LOC117570131|XP_034107487.1|DALB
OG0000689	LOC117891197|XP_034652423.1|DSUB	LOC117570130|XP_034107486.1|DALB
OG0000690	LOC117902659|XP_034670082.1|DSUB	LOC117577602|XP_034118339.1|DALB
OG0000691	LOC117902416|XP_034669658.1|DSUB	LOC117563341|XP_034097509.1|DALB
OG0000691	LOC117893852|XP_034656511.1|DSUB	LOC117572769|XP_034111749.1|DALB
OG0000692	LOC117894810|XP_034657936.1|DSUB	LOC117572055|XP_034110522.1|DALB
OG0000693	LOC117900110|XP_034666228.1|DSUB	LOC117578299|XP_034119635.1|DALB
OG0000693	LOC117896746|XP_034661103.1|DSUB	LOC117574730|XP_034114551.1|DALB
OG0000694	LOC117898165|XP_034663269.1|DSUB	LOC117573076|XP_034111850.1|DALB
OG0000694	LOC117893367|XP_034655851.1|DSUB	LOC117572591|XP_034111369.1|DALB
OG0000695	LOC117902352|XP_034669554.1|DSUB	LOC117563999|XP_034098480.1|DALB
OG0000695	LOC117902351|XP_034669553.1|DSUB	LOC117564236|XP_034098818.1|DALB
OG0000696	LOC117902820|XP_034670337.1|DSUB	LOC117563384|XP_034097588.1|DALB
OG0000697	LOC117903803|XP_034672129.1|DSUB	LOC117577858|XP_034118698.1|DALB
OG0000697	LOC117901739|XP_034668516.1|DSUB	LOC117564401|XP_034099016.1|DALB
OG0000698	LOC117900365|XP_034666604.1|DSUB	LOC117564328|XP_034098925.1|DALB
OG0000698	LOC117901857|XP_034668702.1|DSUB	LOC117565639|XP_034100740.1|DALB
OG0000699	LOC117900964|XP_034667430.1|DSUB	LOC117564258|XP_034098852.1|DALB
OG0000699	LOC117898332|XP_034663546.1|DSUB	LOC117576161|XP_034116627.1|DALB
OG0000700	LOC117901425|XP_034668053.1|DSUB	LOC117565951|XP_034101231.1|DALB
OG0000700	LOC117901655|XP_034668384.1|DSUB	LOC117564896|XP_034099736.1|DALB
OG0000701	LOC117890426|XP_034651137.1|DSUB	LOC117568902|XP_034105696.1|DALB
OG0000701	LOC117895351|XP_034658827.1|DSUB	LOC117577732|XP_034118526.1|DALB
OG0000702	LOC117898915|XP_034664514.1|DSUB	LOC117574244|XP_034113862.1|DALB
OG0000702	LOC117898913|XP_034664493.1|DSUB	LOC117574242|XP_034113854.1|DALB
OG0000703	LOC117891886|XP_034653574.1|DSUB	LOC117571007|XP_034108853.1|DALB
OG0000704	LOC117903571|XP_034671673.1|DSUB	LOC117577622|XP_034118367.1|DALB
OG0000704	LOC117898114|XP_034663192.1|DSUB	LOC117574946|XP_034114891.1|DALB
OG0000705	LOC117893955|XP_034656638.1|DSUB	LOC117568186|XP_034104530.1|DALB
OG0000706	LOC117901849|XP_034668688.1|DSUB	LOC117565201|XP_034100096.1|DALB
OG0000706	LOC117903405|XP_034671292.1|DSUB	LOC117578084|XP_034119137.1|DALB
OG0000707	LOC117895378|XP_034658892.1|DSUB	LOC117577825|XP_034118653.1|DALB
OG0000708	LOC117903337|XP_034671178.1|DSUB	LOC117566954|XP_034102489.1|DALB
OG0000708	LOC117892901|XP_034655096.1|DSUB	LOC117568465|XP_034105038.1|DALB
OG0000709	LOC117898286|XP_034663433.1|DSUB	LOC117576075|XP_034116503.1|DALB
OG0000709	LOC117903543|XP_034671624.1|DSUB	LOC117567689|XP_034103708.1|DALB
OG0000710	LOC117896156|XP_034660126.1|DSUB	LOC117576461|XP_034117123.1|DALB
OG0000710	LOC117890590|XP_034651417.1|DSUB	LOC117566942|XP_034102465.1|DALB
OG0000711	LOC117894862|XP_034658009.1|DSUB	LOC117571032|XP_034108886.1|DALB
OG0000711	LOC117903575|XP_034671682.1|DSUB	LOC117575987|XP_034116783.1|DALB
OG0000712	LOC117896732|XP_034661087.1|DSUB	LOC117575191|XP_034115194.1|DALB
OG0000712	LOC117896729|XP_034661085.1|DSUB	LOC117575190|XP_034115193.1|DALB
OG0000713	LOC117896866|XP_034661287.1|DSUB	LOC117575947|XP_034116299.1|DALB
OG0000713	LOC117891754|XP_034653257.1|DSUB	LOC117573086|XP_034111870.1|DALB
OG0000714	LOC117899679|XP_034665762.1|DSUB	LOC117577929|XP_034118823.1|DALB
OG0000714	LOC117895852|XP_034659709.1|DSUB	LOC117570895|XP_034108689.1|DALB
OG0000715	LOC117895891|XP_034659786.1|DSUB, LOC117900051|XP_034666141.1|DSUB	LOC117570535|XP_034108132.1|DALB
OG0000716	LOC117894851|XP_034658001.1|DSUB	LOC117569972|XP_034107243.1|DALB
OG0000716	LOC117893439|XP_034655949.1|DSUB	LOC117568974|XP_034105825.1|DALB
OG0000717	LOC117895620|XP_034659265.1|DSUB	LOC117566524|XP_034101955.1|DALB
OG0000718	LOC117902959|XP_034670487.1|DSUB	LOC117573107|XP_034111920.1|DALB
OG0000718	LOC117903001|XP_034670624.1|DSUB	LOC117573166|XP_034112022.1|DALB
OG0000719	LOC117895873|XP_034659759.1|DSUB	LOC117571875|XP_034110223.1|DALB, LOC117571876|XP_034110226.1|DALB, LOC117571771|XP_034110019.1|DALB, LOC117571877|XP_034110227.1|DALB, LOC117571878|XP_034110228.1|DALB, LOC117569348|XP_034106372.1|DALB
OG0000719	LOC117893848|XP_034656506.1|DSUB	LOC117568699|XP_034105404.1|DALB
OG0000720	LOC117898658|XP_034664124.1|DSUB	LOC117573621|XP_034112814.1|DALB, LOC117573623|XP_034112816.1|DALB, LOC117573351|XP_034112368.1|DALB, LOC117573622|XP_034112815.1|DALB, LOC117573353|XP_034112369.1|DALB
OG0000721	LOC117901989|XP_034668890.1|DSUB	LOC117565112|XP_034099962.1|DALB, LOC117565111|XP_034099961.1|DALB
OG0000723	LOC117889792|XP_034650155.1|DSUB	LOC117568526|XP_034105120.1|DALB
OG0000723	LOC117890225|XP_034650854.1|DSUB	LOC117571371|XP_034109377.1|DALB, LOC117571179|XP_034109098.1|DALB
OG0000724	LOC117895101|XP_034658392.1|DSUB	LOC117569982|XP_034107254.1|DALB
OG0000724	LOC117899447|XP_034665345.1|DSUB	LOC117576001|XP_034116395.1|DALB
OG0000726	LOC117898248|XP_034663386.1|DSUB	LOC117575529|XP_034115668.1|DALB
OG0000726	LOC117896487|XP_034660718.1|DSUB	LOC117574905|XP_034114838.1|DALB
OG0000727	LOC117898674|XP_034664145.1|DSUB, LOC117898673|XP_034664144.1|DSUB	LOC117576060|XP_034116485.1|DALB
OG0000728	LOC117897113|XP_034661659.1|DSUB	LOC117578224|XP_034119488.1|DALB
OG0000729	LOC117896297|XP_034660409.1|DSUB	LOC117574265|XP_034113893.1|DALB
OG0000729	LOC117896296|XP_034660408.1|DSUB	LOC117574266|XP_034113894.1|DALB
OG0000730	LOC117902590|XP_034669980.1|DSUB	LOC117570590|XP_034108225.1|DALB
OG0000730	LOC117895196|XP_034658568.1|DSUB	LOC117565891|XP_034101124.1|DALB
OG0000731	LOC117895849|XP_034659704.1|DSUB	LOC117572709|XP_034111657.1|DALB
OG0000731	LOC117891664|XP_034653120.1|DSUB	LOC117568865|XP_034105643.1|DALB
OG0000732	LOC117893767|XP_034656398.1|DSUB	LOC117569565|XP_034106675.1|DALB
OG0000732	LOC117893765|XP_034656396.1|DSUB	LOC117569564|XP_034106673.1|DALB
OG0000733	LOC117896947|XP_034661382.1|DSUB	LOC117576057|XP_034116480.1|DALB
OG0000733	LOC117895368|XP_034658846.1|DSUB	LOC117568400|XP_034104923.1|DALB
OG0000734	LOC117892980|XP_034655215.1|DSUB	LOC117572665|XP_034111555.1|DALB
OG0000735	LOC117901030|XP_034667560.1|DSUB	LOC117565984|XP_034101289.1|DALB
OG0000735	LOC117900451|XP_034666714.1|DSUB	LOC117565101|XP_034099950.1|DALB
OG0000736	LOC117900023|XP_034666101.1|DSUB	LOC117564655|XP_034099405.1|DALB
OG0000736	LOC117900024|XP_034666102.1|DSUB	LOC117564656|XP_034099406.1|DALB
OG0000737	LOC117890944|XP_034651970.1|DSUB	LOC117566900|XP_034102408.1|DALB
OG0000738	LOC117901194|XP_034667738.1|DSUB	LOC117564734|XP_034099512.1|DALB
OG0000738	LOC117900648|XP_034666971.1|DSUB	LOC117564431|XP_034099058.1|DALB
OG0000739	LOC117899793|XP_034665964.1|DSUB	LOC117573942|XP_034113360.1|DALB
OG0000739	LOC117897901|XP_034662870.1|DSUB	LOC117573943|XP_034113361.1|DALB
OG0000740	LOC117897065|XP_034661560.1|DSUB	LOC117575420|XP_034115495.1|DALB
OG0000741	LOC117899283|XP_034665080.1|DSUB	LOC117563427|XP_034097655.1|DALB
OG0000742	LOC117903872|XP_034672256.1|DSUB	LOC117573481|XP_034112604.1|DALB
OG0000742	LOC117903882|XP_034672266.1|DSUB	LOC117575324|XP_034115374.1|DALB
OG0000743	LOC117894681|XP_034657750.1|DSUB	LOC117569820|XP_034107033.1|DALB
OG0000744	LOC117892533|XP_034654729.1|DSUB	LOC117571109|XP_034108983.1|DALB, LOC117566807|XP_034102246.1|DALB
OG0000745	LOC117890393|XP_034651089.1|DSUB	LOC117569015|XP_034105894.1|DALB
OG0000745	LOC117891680|XP_034653148.1|DSUB	LOC117566607|XP_034102039.1|DALB
OG0000746	LOC117890324|XP_034651004.1|DSUB	LOC117568399|XP_034104922.1|DALB
OG0000747	LOC117893898|XP_034656565.1|DSUB	LOC117569971|XP_034107239.1|DALB
OG0000747	LOC117894858|XP_034658006.1|DSUB	LOC117569548|XP_034106647.1|DALB
OG0000748	LOC117900153|XP_034666281.1|DSUB	LOC117565221|XP_034100120.1|DALB
OG0000750	LOC117892635|XP_034654878.1|DSUB	LOC117566718|XP_034102154.1|DALB, LOC117569122|XP_034106034.1|DALB
OG0000751	LOC117889815|XP_034650186.1|DSUB	LOC117566618|XP_034102050.1|DALB, LOC117568406|XP_034104934.1|DALB
OG0000752	LOC117897353|XP_034662024.1|DSUB	LOC117573324|XP_034112323.1|DALB
OG0000753	LOC117898587|XP_034664022.1|DSUB	LOC117576010|XP_034116408.1|DALB
OG0000753	LOC117893540|XP_034656080.1|DSUB	LOC117571892|XP_034110248.1|DALB
OG0000754	LOC117893823|XP_034656471.1|DSUB	LOC117573213|XP_034112120.1|DALB
OG0000754	LOC117889817|XP_034650229.1|DSUB	LOC117578190|XP_034119397.1|DALB
OG0000755	LOC117897818|XP_034662759.1|DSUB	LOC117575392|XP_034115459.1|DALB
OG0000755	LOC117897819|XP_034662761.1|DSUB	LOC117575391|XP_034115458.1|DALB
OG0000756	LOC117896830|XP_034661234.1|DSUB	LOC117574861|XP_034114767.1|DALB
OG0000757	LOC117894852|XP_034657998.1|DSUB	LOC117572369|XP_034111027.1|DALB
OG0000758	LOC117894802|XP_034657927.1|DSUB	LOC117568793|XP_034105543.1|DALB
OG0000758	LOC117894801|XP_034657925.1|DSUB	LOC117568792|XP_034105540.1|DALB
OG0000759	LOC117894169|XP_034656962.1|DSUB	LOC117570747|XP_034108459.1|DALB
OG0000759	LOC117894168|XP_034656960.1|DSUB	LOC117569826|XP_034107041.1|DALB
OG0000760	LOC117890672|XP_034651539.1|DSUB	LOC117570110|XP_034107462.1|DALB
OG0000762	LOC117901372|XP_034667973.1|DSUB	LOC117564060|XP_034098574.1|DALB
OG0000762	LOC117901251|XP_034667822.1|DSUB	LOC117565606|XP_034100702.1|DALB
OG0000763	LOC117900081|XP_034666176.1|DSUB	LOC117564355|XP_034098961.1|DALB
OG0000763	LOC117900083|XP_034666179.1|DSUB	LOC117563779|XP_034098177.1|DALB
OG0000764	LOC117897366|XP_034662045.1|DSUB	LOC117574354|XP_034114069.1|DALB
OG0000764	LOC117903883|XP_034672273.1|DSUB	LOC117578381|XP_034119710.1|DALB
OG0000765	LOC117895701|XP_034659440.1|DSUB	LOC117569387|XP_034106408.1|DALB
OG0000765	LOC117902928|XP_034670412.1|DSUB	LOC117576457|XP_034117121.1|DALB
OG0000766	LOC117900646|XP_034666969.1|DSUB	LOC117565562|XP_034100621.1|DALB
OG0000766	LOC117903369|XP_034671231.1|DSUB	LOC117577628|XP_034118385.1|DALB, LOC117569631|XP_034106760.1|DALB
OG0000767	LOC117893833|XP_034656487.1|DSUB	LOC117577791|XP_034118607.1|DALB, LOC117575444|XP_034115543.1|DALB, LOC117572334|XP_034110963.1|DALB
OG0000768	LOC117894686|XP_034657756.1|DSUB	LOC117571269|XP_034109223.1|DALB
OG0000769	LOC117896770|XP_034661138.1|DSUB	LOC117575653|XP_034115830.1|DALB
OG0000769	LOC117897878|XP_034662848.1|DSUB	LOC117569676|XP_034107211.1|DALB
OG0000771	LOC117894924|XP_034658119.1|DSUB	LOC117570925|XP_034108746.1|DALB
OG0000772	LOC117891643|XP_034653081.1|DSUB, LOC117891889|XP_034653580.1|DSUB	LOC117571008|XP_034108857.1|DALB
OG0000774	LOC117891366|XP_034652693.1|DSUB	LOC117570836|XP_034108602.1|DALB, LOC117570839|XP_034108606.1|DALB
OG0000775	LOC117891004|XP_034652052.1|DSUB	LOC117567754|XP_034103833.1|DALB
OG0000775	LOC117890594|XP_034651423.1|DSUB, LOC117892354|XP_034654450.1|DSUB	LOC117568491|XP_034105071.1|DALB
OG0000776	LOC117897017|XP_034661479.1|DSUB	LOC117569411|XP_034106438.1|DALB
OG0000778	LOC117897412|XP_034662130.1|DSUB	LOC117574403|XP_034114132.1|DALB, LOC117573155|XP_034112004.1|DALB
OG0000779	LOC117903358|XP_034671204.1|DSUB	LOC117572674|XP_034111596.1|DALB
OG0000780	LOC117892441|XP_034654573.1|DSUB, LOC117892535|XP_034654732.1|DSUB	LOC117569209|XP_034106172.1|DALB, LOC117569208|XP_034106170.1|DALB
OG0000781	LOC117891052|XP_034652119.1|DSUB	LOC117563918|XP_034098379.1|DALB
OG0000781	LOC117894867|XP_034658018.1|DSUB	LOC117567871|XP_034104030.1|DALB
OG0000782	LOC117893422|XP_034655930.1|DSUB	LOC117572470|XP_034111208.1|DALB
OG0000782	LOC117903737|XP_034671988.1|DSUB	LOC117577755|XP_034118560.1|DALB
OG0000783	LOC117903125|XP_034670845.1|DSUB	LOC117577545|XP_034118266.1|DALB
OG0000784	LOC117893755|XP_034656381.1|DSUB	LOC117568520|XP_034105113.1|DALB
OG0000784	LOC117901396|XP_034668024.1|DSUB	LOC117577783|XP_034118599.1|DALB
OG0000785	LOC117897562|XP_034662394.1|DSUB	LOC117573608|XP_034112796.1|DALB
OG0000786	LOC117898451|XP_034663748.1|DSUB	LOC117576152|XP_034116613.1|DALB
OG0000787	LOC117895215|XP_034658597.1|DSUB	LOC117571502|XP_034109561.1|DALB
OG0000788	LOC117895046|XP_034658315.1|DSUB	LOC117571425|XP_034109455.1|DALB
OG0000789	LOC117901093|XP_034667611.1|DSUB	LOC117563724|XP_034098077.1|DALB
OG0000789	LOC117901504|XP_034668165.1|DSUB	LOC117564469|XP_034099157.1|DALB
OG0000790	LOC117901664|XP_034668395.1|DSUB	LOC117565021|XP_034099856.1|DALB
OG0000790	LOC117901663|XP_034668393.1|DSUB	LOC117565505|XP_034100527.1|DALB
OG0000791	LOC117896441|XP_034660660.1|DSUB	LOC117574096|XP_034113625.1|DALB
OG0000792	LOC117901144|XP_034667678.1|DSUB	LOC117565572|XP_034100640.1|DALB
OG0000793	LOC117898508|XP_034663851.1|DSUB, LOC117894206|XP_034657014.1|DSUB	LOC117576167|XP_034116638.1|DALB
OG0000794	LOC117902452|XP_034669742.1|DSUB	LOC117577528|XP_034118257.1|DALB
OG0000795	LOC117898177|XP_034663280.1|DSUB	LOC117565826|XP_034101029.1|DALB
OG0000795	LOC117896595|XP_034660912.1|DSUB	LOC117574662|XP_034114458.1|DALB
OG0000796	LOC117898171|XP_034663271.1|DSUB	LOC117574816|XP_034114675.1|DALB
OG0000796	LOC117898487|XP_034663818.1|DSUB	LOC117568855|XP_034105629.1|DALB
OG0000797	LOC117899245|XP_034665016.1|DSUB	LOC117576924|XP_034117958.1|DALB
OG0000798	LOC117892671|XP_034654955.1|DSUB	LOC117570303|XP_034107719.1|DALB
OG0000798	LOC117892670|XP_034654950.1|DSUB	LOC117568150|XP_034104449.1|DALB
OG0000799	LOC117898088|XP_034663159.1|DSUB	LOC117570043|XP_034107359.1|DALB
OG0000799	LOC117903858|XP_034672232.1|DSUB	LOC117564754|XP_034099539.1|DALB
OG0000800	LOC117895643|XP_034659317.1|DSUB, LOC117895645|XP_034659320.1|DSUB, LOC117893939|XP_034656618.1|DSUB	LOC117570358|XP_034107820.1|DALB, LOC117567864|XP_034104018.1|DALB, LOC117567863|XP_034104017.1|DALB
OG0000801	LOC117892090|XP_034653973.1|DSUB	LOC117570288|XP_034107699.1|DALB
OG0000802	LOC117902832|XP_034670342.1|DSUB	LOC117577880|XP_034118750.1|DALB
OG0000803	LOC117892989|XP_034655232.1|DSUB	LOC117568135|XP_034104434.1|DALB
OG0000804	LOC117890279|XP_034650931.1|DSUB	LOC117566768|XP_034102202.1|DALB
OG0000806	LOC117900639|XP_034666960.1|DSUB	LOC117564430|XP_034099056.1|DALB
OG0000808	LOC117899399|XP_034665275.1|DSUB, LOC117897668|XP_034662556.1|DSUB	LOC117574422|XP_034114151.1|DALB, LOC117573778|XP_034113069.1|DALB
OG0000810	LOC117892745|XP_034655060.1|DSUB, LOC117892746|XP_034655061.1|DSUB, LOC117892744|XP_034655059.1|DSUB	LOC117566663|XP_034102099.1|DALB
OG0000811	LOC117898282|XP_034663427.1|DSUB, LOC117896531|XP_034660795.1|DSUB	LOC117574484|XP_034114213.1|DALB
OG0000811	LOC117892243|XP_034654245.1|DSUB	LOC117566860|XP_034102345.1|DALB
OG0000812	LOC117889570|XP_034649859.1|DSUB, LOC117895042|XP_034658310.1|DSUB	LOC117571219|XP_034109162.1|DALB, LOC117566004|XP_034101313.1|DALB
OG0000813	LOC117890860|XP_034651838.1|DSUB	LOC117571344|XP_034109343.1|DALB
OG0000813	LOC117901955|XP_034668822.1|DSUB	LOC117566222|XP_034101658.1|DALB
OG0000814	LOC117901909|XP_034668766.1|DSUB	LOC117564229|XP_034098812.1|DALB
OG0000815	LOC117902250|XP_034669396.1|DSUB	LOC117563814|XP_034098238.1|DALB
OG0000816	LOC117898505|XP_034663852.1|DSUB	LOC117576180|XP_034116662.1|DALB
OG0000816	LOC117896154|XP_034660123.1|DSUB	LOC117576460|XP_034117122.1|DALB
OG0000817	LOC117898094|XP_034663164.1|DSUB	LOC117576120|XP_034116569.1|DALB
OG0000817	LOC117898092|XP_034663163.1|DSUB	LOC117574846|XP_034114734.1|DALB
OG0000818	LOC117895632|XP_034659282.1|DSUB	LOC117577975|XP_034118947.1|DALB
OG0000819	LOC117903635|XP_034671800.1|DSUB	LOC117569146|XP_034106098.1|DALB
OG0000819	LOC117903632|XP_034671795.1|DSUB	LOC117577966|XP_034118909.1|DALB
OG0000820	LOC117890362|XP_034651046.1|DSUB	LOC117569058|XP_034105962.1|DALB
OG0000821	LOC117890092|XP_034650643.1|DSUB	LOC117570756|XP_034108470.1|DALB
OG0000822	LOC117902294|XP_034669466.1|DSUB	LOC117564603|XP_034099350.1|DALB
OG0000824	LOC117900900|XP_034667342.1|DSUB, LOC117894697|XP_034657773.1|DSUB, LOC117895890|XP_034659787.1|DSUB, LOC117903049|XP_034670679.1|DSUB, LOC117894919|XP_034658113.1|DSUB	LOC117565859|XP_034101085.1|DALB
OG0000825	LOC117893869|XP_034656533.1|DSUB	LOC117575366|XP_034115422.1|DALB, LOC117572490|XP_034111232.1|DALB
OG0000825	LOC117901288|XP_034667873.1|DSUB	LOC117565009|XP_034099844.1|DALB
OG0000826	LOC117890755|XP_034651706.1|DSUB	LOC117567653|XP_034103656.1|DALB
OG0000828	LOC117899394|XP_034665270.1|DSUB, LOC117899395|XP_034665271.1|DSUB	LOC117574651|XP_034114446.1|DALB, LOC117574650|XP_034114445.1|DALB, LOC117574652|XP_034114448.1|DALB
OG0000829	LOC117893855|XP_034656513.1|DSUB	LOC117566538|XP_034101970.1|DALB
OG0000830	LOC117903200|XP_034670976.1|DSUB	LOC117577972|XP_034118944.1|DALB
OG0000831	LOC117891696|XP_034653178.1|DSUB	LOC117568142|XP_034104440.1|DALB, LOC117570015|XP_034107322.1|DALB
OG0000832	LOC117891712|XP_034653197.1|DSUB	LOC117571986|XP_034110385.1|DALB
OG0000833	LOC117894049|XP_034656793.1|DSUB	LOC117572217|XP_034110784.1|DALB
OG0000834	LOC117896675|XP_034661012.1|DSUB	LOC117575087|XP_034115075.1|DALB
OG0000835	LOC117893175|XP_034655542.1|DSUB	LOC117567566|XP_034103517.1|DALB
OG0000836	LOC117901851|XP_034668692.1|DSUB, LOC117902392|XP_034669607.1|DSUB	LOC117563664|XP_034097971.1|DALB
OG0000837	LOC117896533|XP_034660808.1|DSUB	LOC117571457|XP_034109499.1|DALB
OG0000838	LOC117902263|XP_034669413.1|DSUB	LOC117564192|XP_034098757.1|DALB
OG0000839	LOC117899626|XP_034665672.1|DSUB	LOC117575398|XP_034115464.1|DALB
