Orthogroup	DSUB.longest_only	DMAU.longest_only
OG0001978	LOC117899992|XP_034666052.1|DSUB	LOC117150269|XP_033172966.1|DMAU
OG0001979	LOC117902588|XP_034669978.1|DSUB	LOC117150684|XP_033173587.1|DMAU
OG0001980	LOC117900088|XP_034666187.1|DSUB	LOC117135239|XP_033151268.1|DMAU
OG0001981	LOC117901284|XP_034667868.1|DSUB	LOC117145727|XP_033167371.1|DMAU
OG0001982	LOC117900743|XP_034667112.1|DSUB	LOC117150047|XP_033172803.1|DMAU
OG0001983	LOC117902277|XP_034669436.1|DSUB	LOC117139408|XP_033157573.1|DMAU
OG0001984	LOC117901733|XP_034668506.1|DSUB	LOC117135161|XP_033151113.1|DMAU
OG0001985	LOC117902369|XP_034669576.1|DSUB	LOC117147033|XP_033169622.1|DMAU
OG0001986	LOC117900513|XP_034666799.1|DSUB	LOC117150431|XP_033173200.1|DMAU
OG0001987	LOC117903105|XP_034670817.1|DSUB	LOC117148473|XP_033171738.1|DMAU
OG0001988	LOC117890711|XP_034651639.1|DSUB	LOC117138366|XP_033156323.1|DMAU
OG0001989	LOC117900618|XP_034666936.1|DSUB	LOC117150202|XP_033172883.1|DMAU
OG0001990	LOC117902304|XP_034669477.1|DSUB	LOC117150332|XP_033173068.1|DMAU
OG0001991	LOC117901751|XP_034668528.1|DSUB	LOC117150634|XP_033173497.1|DMAU
OG0001992	LOC117900288|XP_034666491.1|DSUB	LOC117144104|XP_033165017.1|DMAU
OG0001993	LOC117899982|XP_034666038.1|DSUB	LOC117150858|XP_033173845.1|DMAU
OG0001994	LOC117899659|XP_034665733.1|DSUB	LOC117142641|XP_033162637.1|DMAU
OG0001995	LOC117900760|XP_034667133.1|DSUB	LOC117136696|XP_033153645.1|DMAU
OG0001996	LOC117902249|XP_034669394.1|DSUB	LOC117150329|XP_033173064.1|DMAU
OG0001997	LOC117891440|XP_034652807.1|DSUB	LOC117135726|XP_033152060.1|DMAU
OG0001998	LOC117891438|XP_034652803.1|DSUB	LOC117135720|XP_033152046.1|DMAU
OG0001999	LOC117890291|XP_034650947.1|DSUB	LOC117136120|XP_033152710.1|DMAU
OG0002000	LOC117900356|XP_034666595.1|DSUB	LOC117142310|XP_033162108.1|DMAU
OG0002001	LOC117900167|XP_034666300.1|DSUB	LOC117151095|XP_033174235.1|DMAU
OG0002002	LOC117897968|XP_034662970.1|DSUB	LOC117135794|XP_033152178.1|DMAU
OG0002003	LOC117902123|XP_034669138.1|DSUB	LOC117136070|XP_033152659.1|DMAU
OG0002004	LOC117901464|XP_034668117.1|DSUB	LOC117150958|XP_033174028.1|DMAU
OG0002005	LOC117902822|XP_034670340.1|DSUB	LOC117144331|XP_033165338.1|DMAU
OG0002006	LOC117902704|XP_034670142.1|DSUB	LOC117135302|XP_033151371.1|DMAU
OG0002007	LOC117902344|XP_034669535.1|DSUB	LOC117139414|XP_033157794.1|DMAU
OG0002008	LOC117902972|XP_034670521.1|DSUB	LOC117146238|XP_033168037.1|DMAU
OG0002009	LOC117890742|XP_034651687.1|DSUB	LOC117136380|XP_033153162.1|DMAU
OG0002010	LOC117902121|XP_034669136.1|DSUB	LOC117145889|XP_033167626.1|DMAU
OG0002011	LOC117902616|XP_034670018.1|DSUB	LOC117146550|XP_033168742.1|DMAU
OG0002012	LOC117901946|XP_034668809.1|DSUB	LOC117150197|XP_033172877.1|DMAU
OG0002013	LOC117901606|XP_034668313.1|DSUB	LOC117150248|XP_033172935.1|DMAU
OG0002014	LOC117891658|XP_034653104.1|DSUB	LOC117137311|XP_033154582.1|DMAU
OG0002015	LOC117902551|XP_034669880.1|DSUB	LOC117150747|XP_033173671.1|DMAU
OG0002016	LOC117892019|XP_034653803.1|DSUB	LOC117135472|XP_033151576.1|DMAU
OG0002017	LOC117901516|XP_034668179.1|DSUB	LOC117150424|XP_033173189.1|DMAU
OG0002018	LOC117899980|XP_034666036.1|DSUB	LOC117150857|XP_033173843.1|DMAU
OG0002019	LOC117900905|XP_034667356.1|DSUB	LOC117146280|XP_033168171.1|DMAU
OG0002020	LOC117902663|XP_034670083.1|DSUB	LOC117147440|XP_033170216.1|DMAU
OG0002021	LOC117892168|XP_034654126.1|DSUB	LOC117138433|XP_033156435.1|DMAU
OG0002022	LOC117900084|XP_034666180.1|DSUB	LOC117138718|XP_033156857.1|DMAU
OG0002023	LOC117896942|XP_034661377.1|DSUB	LOC117144218|XP_033165163.1|DMAU
OG0002024	LOC117901112|XP_034667636.1|DSUB	LOC117135185|XP_033151186.1|DMAU
OG0002025	LOC117900975|XP_034667452.1|DSUB	LOC117138135|XP_033155899.1|DMAU
OG0002026	LOC117893776|XP_034656406.1|DSUB	LOC117141705|XP_033161207.1|DMAU
OG0002027	LOC117891803|XP_034653369.1|DSUB	LOC117135962|XP_033152451.1|DMAU
OG0002028	LOC117889888|XP_034650288.1|DSUB	LOC117136785|XP_033153731.1|DMAU
OG0002029	LOC117895020|XP_034658279.1|DSUB	LOC117141146|XP_033160370.1|DMAU
OG0002030	LOC117892212|XP_034654203.1|DSUB	LOC117136336|XP_033153087.1|DMAU
OG0002031	LOC117891148|XP_034652291.1|DSUB	LOC117136069|XP_033152614.1|DMAU
OG0002032	LOC117898836|XP_034664401.1|DSUB	LOC117143784|XP_033164516.1|DMAU
OG0002033	LOC117891884|XP_034653576.1|DSUB	LOC117147922|XP_033170936.1|DMAU
OG0002034	LOC117890122|XP_034650695.1|DSUB	LOC117146668|XP_033168906.1|DMAU
OG0002035	LOC117897094|XP_034661629.1|DSUB	LOC117145582|XP_033167179.1|DMAU
OG0002036	LOC117899019|XP_034664669.1|DSUB	LOC117145832|XP_033167524.1|DMAU
OG0002037	LOC117895048|XP_034658317.1|DSUB	LOC117140049|XP_033158677.1|DMAU
OG0002038	LOC117896740|XP_034661096.1|DSUB	LOC117143600|XP_033164242.1|DMAU
OG0002039	LOC117896931|XP_034661362.1|DSUB	LOC117141356|XP_033160655.1|DMAU
OG0002040	LOC117896068|XP_034659981.1|DSUB	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU
OG0002041	LOC117890015|XP_034650507.1|DSUB	LOC117135698|XP_033151995.1|DMAU
OG0002042	LOC117898900|XP_034664473.1|DSUB	LOC117143380|XP_033163949.1|DMAU
OG0002043	LOC117897483|XP_034662237.1|DSUB	LOC117145716|XP_033167353.1|DMAU
OG0002044	LOC117898252|XP_034663390.1|DSUB	LOC117142452|XP_033162313.1|DMAU
OG0002045	LOC117898809|XP_034664352.1|DSUB	LOC117143740|XP_033164441.1|DMAU
OG0002046	LOC117899562|XP_034665591.1|DSUB	LOC117146270|XP_033168154.1|DMAU
OG0002047	LOC117903560|XP_034671653.1|DSUB	LOC117146433|XP_033168532.1|DMAU
OG0002048	LOC117899099|XP_034664771.1|DSUB	LOC117144863|XP_033166158.1|DMAU
OG0002049	LOC117899418|XP_034665299.1|DSUB	LOC117145332|XP_033166828.1|DMAU
OG0002050	LOC117896076|XP_034659997.1|DSUB	LOC117145882|XP_033167598.1|DMAU
OG0002051	LOC117890000|XP_034650478.1|DSUB, LOC117889999|XP_034650477.1|DSUB	LOC117136703|XP_033153612.1|DMAU
OG0002052	LOC117894506|XP_034657506.1|DSUB	LOC117140934|XP_033160021.1|DMAU
OG0002053	LOC117899489|XP_034665428.1|DSUB	LOC117143518|XP_033164131.1|DMAU
OG0002054	LOC117898538|XP_034663903.1|DSUB	LOC117142520|XP_033162454.1|DMAU
OG0002055	LOC117899269|XP_034665058.1|DSUB	LOC117143327|XP_033163874.1|DMAU
OG0002056	LOC117894445|XP_034657421.1|DSUB	LOC117140636|XP_033159554.1|DMAU
OG0002057	LOC117902326|XP_034669507.1|DSUB	LOC117146442|XP_033168592.1|DMAU
OG0002058	LOC117895112|XP_034658409.1|DSUB	LOC117142096|XP_033161871.1|DMAU
OG0002059	LOC117899236|XP_034665001.1|DSUB	LOC117142839|XP_033162963.1|DMAU
OG0002060	LOC117891905|XP_034653619.1|DSUB	LOC117137935|XP_033155580.1|DMAU
OG0002061	LOC117892160|XP_034654115.1|DSUB	LOC117138453|XP_033156470.1|DMAU
OG0002062	LOC117898414|XP_034663716.1|DSUB	LOC117148784|XP_033172284.1|DMAU
OG0002063	LOC117903406|XP_034671295.1|DSUB	LOC117147135|XP_033169804.1|DMAU
OG0002064	LOC117891619|XP_034653086.1|DSUB	LOC117139026|XP_033157015.1|DMAU
OG0002065	LOC117893068|XP_034655369.1|DSUB	LOC117141237|XP_033160491.1|DMAU
OG0002066	LOC117898239|XP_034663367.1|DSUB	LOC117143765|XP_033164474.1|DMAU
OG0002067	LOC117889889|XP_034650291.1|DSUB	LOC117136786|XP_033153733.1|DMAU
OG0002068	LOC117890591|XP_034651419.1|DSUB	LOC117136801|XP_033153756.1|DMAU
OG0002069	LOC117900828|XP_034667227.1|DSUB	LOC117135593|XP_033151819.1|DMAU
OG0002070	LOC117899782|XP_034665946.1|DSUB	LOC117144757|XP_033166007.1|DMAU
OG0002071	LOC117896277|XP_034660371.1|DSUB	LOC117143742|XP_033164444.1|DMAU
OG0002072	LOC117891709|XP_034653194.1|DSUB	LOC117137737|XP_033155210.1|DMAU
OG0002073	LOC117893204|XP_034655610.1|DSUB	LOC117142016|XP_033161760.1|DMAU
OG0002074	LOC117891502|XP_034652883.1|DSUB	LOC117145044|XP_033166444.1|DMAU, LOC117137388|XP_033154695.1|DMAU
OG0002075	LOC117901480|XP_034668140.1|DSUB	LOC117145514|XP_033167098.1|DMAU
OG0002076	LOC117891292|XP_034652576.1|DSUB	LOC117135540|XP_033151710.1|DMAU
OG0002077	LOC117892907|XP_034655107.1|DSUB	LOC117139193|XP_033157254.1|DMAU
OG0002078	LOC117891508|XP_034652893.1|DSUB	LOC117136281|XP_033153006.1|DMAU
OG0002079	LOC117894775|XP_034657892.1|DSUB	LOC117138951|XP_033156882.1|DMAU
OG0002080	LOC117890199|XP_034650797.1|DSUB	LOC117137411|XP_033154729.1|DMAU
OG0002081	LOC117889736|XP_034650051.1|DSUB	LOC117136117|XP_033152704.1|DMAU
OG0002082	LOC117892102|XP_034653992.1|DSUB	LOC117135458|XP_033151534.1|DMAU
OG0002083	LOC117890108|XP_034650669.1|DSUB	LOC117148582|XP_033171940.1|DMAU
OG0002084	LOC117892095|XP_034653982.1|DSUB	LOC117136838|XP_033153810.1|DMAU
OG0002085	LOC117889876|XP_034650275.1|DSUB	LOC117135979|XP_033152483.1|DMAU
OG0002086	LOC117892099|XP_034653987.1|DSUB	LOC117137380|XP_033154684.1|DMAU
OG0002087	LOC117894398|XP_034657295.1|DSUB	LOC117140674|XP_033159618.1|DMAU
OG0002088	LOC117895201|XP_034658572.1|DSUB	LOC117139421|XP_033157598.1|DMAU
OG0002089	LOC117890845|XP_034651820.1|DSUB	LOC117135899|XP_033152338.1|DMAU
OG0002090	LOC117893368|XP_034655852.1|DSUB	LOC117140720|XP_033159676.1|DMAU
OG0002091	LOC117890105|XP_034650662.1|DSUB	LOC117136441|XP_033153249.1|DMAU
OG0002092	LOC117893223|XP_034655649.1|DSUB	LOC117139311|XP_033157444.1|DMAU
OG0002093	LOC117891986|XP_034653754.1|DSUB	LOC117135903|XP_033152356.1|DMAU
OG0002094	LOC117892625|XP_034654868.1|DSUB	LOC117137217|XP_033154464.1|DMAU
OG0002095	LOC117898528|XP_034663892.1|DSUB	LOC117150808|XP_033173757.1|DMAU, LOC117148039|XP_033171106.1|DMAU
OG0002096	LOC117891048|XP_034652109.1|DSUB	LOC117135507|XP_033151630.1|DMAU
OG0002097	LOC117891379|XP_034652706.1|DSUB	LOC117137562|XP_033154956.1|DMAU
OG0002099	LOC117897119|XP_034661663.1|DSUB	LOC117143878|XP_033164655.1|DMAU
OG0002100	LOC117895551|XP_034659145.1|DSUB	LOC117139954|XP_033158533.1|DMAU
OG0002101	LOC117892686|XP_034654981.1|DSUB	LOC117138227|XP_033156063.1|DMAU
OG0002102	LOC117892493|XP_034654650.1|DSUB, LOC117896110|XP_034660059.1|DSUB	LOC117135858|XP_033152272.1|DMAU
OG0002103	LOC117899203|XP_034664966.1|DSUB	LOC117144196|XP_033165136.1|DMAU
OG0002105	LOC117902743|XP_034670217.1|DSUB	LOC117146874|XP_033169358.1|DMAU
OG0002106	LOC117896995|XP_034661446.1|DSUB	LOC117143522|XP_033164136.1|DMAU
OG0002107	LOC117900363|XP_034666603.1|DSUB	LOC117136767|XP_033153707.1|DMAU
OG0002108	LOC117899389|XP_034665264.1|DSUB, LOC117899390|XP_034665265.1|DSUB	LOC117144187|XP_033165126.1|DMAU
OG0002109	LOC117897601|XP_034662450.1|DSUB	LOC117144422|XP_033165455.1|DMAU, LOC117144215|XP_033165157.1|DMAU
OG0002110	LOC117902762|XP_034670246.1|DSUB	LOC117141970|XP_033161659.1|DMAU, LOC117150944|XP_033174003.1|DMAU
OG0002111	LOC117901906|XP_034668763.1|DSUB	LOC117147325|XP_033170071.1|DMAU
OG0002113	LOC117897191|XP_034661782.1|DSUB	LOC117145295|XP_033166777.1|DMAU
OG0002114	LOC117898852|XP_034664420.1|DSUB	LOC117142356|XP_033162170.1|DMAU, LOC117144010|XP_033164856.1|DMAU
OG0002115	LOC117891272|XP_034652538.1|DSUB	LOC117136227|XP_033152898.1|DMAU, LOC117136226|XP_033152895.1|DMAU
OG0002116	LOC117902630|XP_034670041.1|DSUB	LOC117138398|XP_033156369.1|DMAU
OG0002116	LOC117894558|XP_034657573.1|DSUB	LOC117141702|XP_033161204.1|DMAU
OG0002117	LOC117903163|XP_034670898.1|DSUB	LOC117137084|XP_033154204.1|DMAU
OG0002118	LOC117896930|XP_034661360.1|DSUB	LOC117139879|XP_033158428.1|DMAU
OG0002119	LOC117898437|XP_034663729.1|DSUB	LOC117143195|XP_033163626.1|DMAU
OG0002120	LOC117902913|XP_034670367.1|DSUB	LOC117146332|XP_033168320.1|DMAU
OG0002121	LOC117899072|XP_034664731.1|DSUB	LOC117145818|XP_033167510.1|DMAU
OG0002123	LOC117901593|XP_034668295.1|DSUB	LOC117151022|XP_033174119.1|DMAU
OG0002124	LOC117901561|XP_034668253.1|DSUB	LOC117148433|XP_033171697.1|DMAU
OG0002125	LOC117892365|XP_034654465.1|DSUB	LOC117135952|XP_033152436.1|DMAU
OG0002126	LOC117893450|XP_034655960.1|DSUB	LOC117141211|XP_033160456.1|DMAU
OG0002127	LOC117895686|XP_034659409.1|DSUB	LOC117147022|XP_033169601.1|DMAU
OG0002128	LOC117899646|XP_034665717.1|DSUB	LOC117148483|XP_033171753.1|DMAU
OG0002129	LOC117899645|XP_034665712.1|DSUB	LOC117145980|XP_033167778.1|DMAU
OG0002130	LOC117889591|XP_034649892.1|DSUB	LOC117146519|XP_033168677.1|DMAU
OG0002131	LOC117899284|XP_034665084.1|DSUB	LOC117144400|XP_033165427.1|DMAU
OG0002132	LOC117902283|XP_034669447.1|DSUB	LOC117135483|XP_033151596.1|DMAU
OG0002133	LOC117894226|XP_034657036.1|DSUB	LOC117147788|XP_033170720.1|DMAU
OG0002134	LOC117900524|XP_034666813.1|DSUB, LOC117903728|XP_034671971.1|DSUB	LOC117147996|XP_033171041.1|DMAU
OG0002135	LOC117903769|XP_034672073.1|DSUB	LOC117148523|XP_033171827.1|DMAU
OG0002136	LOC117897574|XP_034662417.1|DSUB	LOC117143359|XP_033163923.1|DMAU
OG0002137	LOC117898424|XP_034663703.1|DSUB	LOC117146119|XP_033168004.1|DMAU
OG0002138	LOC117892612|XP_034654857.1|DSUB	LOC117147690|XP_033170568.1|DMAU
OG0002139	LOC117892757|XP_034655076.1|DSUB	LOC117148181|XP_033171342.1|DMAU
OG0002140	LOC117890820|XP_034651786.1|DSUB	LOC117147534|XP_033170357.1|DMAU
OG0002141	LOC117897162|XP_034661724.1|DSUB	LOC117140339|XP_033159079.1|DMAU
OG0002142	LOC117897430|XP_034662159.1|DSUB	LOC117144311|XP_033165314.1|DMAU
OG0002143	LOC117901625|XP_034668345.1|DSUB	LOC117145346|XP_033166856.1|DMAU
OG0002144	LOC117902962|XP_034670501.1|DSUB	LOC117146334|XP_033168330.1|DMAU
OG0002145	LOC117897926|XP_034662900.1|DSUB	LOC117145142|XP_033166573.1|DMAU
OG0002146	LOC117896134|XP_034660091.1|DSUB	LOC117142654|XP_033162669.1|DMAU
OG0002147	LOC117892351|XP_034654449.1|DSUB	LOC117148581|XP_033171939.1|DMAU
OG0002148	LOC117894910|XP_034658098.1|DSUB	LOC117141143|XP_033160366.1|DMAU
OG0002149	LOC117902973|XP_034670525.1|DSUB	LOC117146339|XP_033168354.1|DMAU
OG0002150	LOC117903596|XP_034671726.1|DSUB	LOC117147674|XP_033170541.1|DMAU
OG0002151	LOC117902310|XP_034669483.1|DSUB	LOC117148417|XP_033171679.1|DMAU
OG0002152	LOC117897052|XP_034661535.1|DSUB	LOC117143174|XP_033163579.1|DMAU
OG0002153	LOC117897013|XP_034661476.1|DSUB	LOC117142487|XP_033162403.1|DMAU
OG0002154	LOC117889590|XP_034649891.1|DSUB	LOC117146518|XP_033168676.1|DMAU
OG0002155	LOC117897836|XP_034662791.1|DSUB	LOC117145249|XP_033166721.1|DMAU
OG0002156	LOC117894045|XP_034656787.1|DSUB	LOC117140223|XP_033158912.1|DMAU
OG0002157	LOC117896500|XP_034660738.1|DSUB	LOC117142521|XP_033162455.1|DMAU
OG0002158	LOC117890592|XP_034651420.1|DSUB	LOC117136804|XP_033153760.1|DMAU
OG0002159	LOC117891626|XP_034653055.1|DSUB	LOC117138560|XP_033156610.1|DMAU
OG0002160	LOC117898072|XP_034663138.1|DSUB	LOC117143481|XP_033164084.1|DMAU
OG0002161	LOC117898446|XP_034663744.1|DSUB	LOC117143301|XP_033163797.1|DMAU
OG0002162	LOC117899425|XP_034665311.1|DSUB	LOC117143721|XP_033164412.1|DMAU
OG0002163	LOC117903556|XP_034671651.1|DSUB, LOC117900180|XP_034666317.1|DSUB	LOC117147294|XP_033170033.1|DMAU
OG0002164	LOC117897737|XP_034662664.1|DSUB	LOC117142312|XP_033162102.1|DMAU
OG0002165	LOC117898395|XP_034663644.1|DSUB	LOC117136887|XP_033153894.1|DMAU
OG0002166	LOC117899955|XP_034666000.1|DSUB	LOC117148065|XP_033171150.1|DMAU
OG0002167	LOC117891412|XP_034652750.1|DSUB	LOC117137327|XP_033154607.1|DMAU
OG0002168	LOC117890443|XP_034651165.1|DSUB	LOC117136437|XP_033153243.1|DMAU
OG0002169	LOC117893745|XP_034656370.1|DSUB	LOC117139479|XP_033157689.1|DMAU
OG0002170	LOC117902998|XP_034670612.1|DSUB	LOC117146283|XP_033168178.1|DMAU
OG0002171	LOC117898473|XP_034663795.1|DSUB	LOC117142974|XP_033163215.1|DMAU
OG0002172	LOC117897921|XP_034662896.1|DSUB	LOC117143858|XP_033164613.1|DMAU
OG0002173	LOC117899986|XP_034666046.1|DSUB	LOC117150496|XP_033173291.1|DMAU
OG0002174	LOC117897972|XP_034662974.1|DSUB	LOC117142374|XP_033162195.1|DMAU
OG0002175	LOC117897973|XP_034662975.1|DSUB	LOC117142376|XP_033162196.1|DMAU
OG0002176	LOC117897569|XP_034662403.1|DSUB	LOC117143104|XP_033163477.1|DMAU
OG0002177	LOC117898603|XP_034664043.1|DSUB	LOC117145174|XP_033166614.1|DMAU
OG0002178	LOC117896323|XP_034660445.1|DSUB	LOC117142631|XP_033162626.1|DMAU
OG0002179	LOC117897708|XP_034662621.1|DSUB	LOC117143717|XP_033164406.1|DMAU
OG0002180	LOC117897087|XP_034661616.1|DSUB	LOC117142604|XP_033162574.1|DMAU
OG0002181	LOC117903835|XP_034672178.1|DSUB	LOC117146867|XP_033169347.1|DMAU
OG0002182	LOC117897379|XP_034662072.1|DSUB	LOC117145789|XP_033167460.1|DMAU
OG0002183	LOC117892646|XP_034654892.1|DSUB	LOC117135853|XP_033152263.1|DMAU
OG0002184	LOC117896648|XP_034660986.1|DSUB	LOC117142950|XP_033163165.1|DMAU
OG0002185	LOC117898257|XP_034663403.1|DSUB	LOC117145552|XP_033167142.1|DMAU, LOC117145549|XP_033167135.1|DMAU
OG0002186	LOC117901770|XP_034668558.1|DSUB	LOC117150361|XP_033173112.1|DMAU
OG0002187	LOC117897931|XP_034662912.1|DSUB	LOC117144359|XP_033165367.1|DMAU
OG0002188	LOC117889846|XP_034650230.1|DSUB	LOC117136238|XP_033152914.1|DMAU
OG0002189	LOC117897881|XP_034662847.1|DSUB	LOC117140585|XP_033159482.1|DMAU
OG0002190	LOC117895963|XP_034659808.1|DSUB	LOC117142814|XP_033162920.1|DMAU
OG0002191	LOC117894650|XP_034657714.1|DSUB	LOC117138961|XP_033156894.1|DMAU
OG0002192	LOC117895883|XP_034659774.1|DSUB	LOC117139854|XP_033158394.1|DMAU
OG0002193	LOC117898322|XP_034663531.1|DSUB	LOC117143050|XP_033163390.1|DMAU
OG0002194	LOC117898552|XP_034663927.1|DSUB	LOC117143447|XP_033164045.1|DMAU
OG0002195	LOC117897024|XP_034661492.1|DSUB	LOC117144197|XP_033165137.1|DMAU
OG0002196	LOC117899593|XP_034665603.1|DSUB	LOC117145204|XP_033166659.1|DMAU
OG0002197	LOC117892912|XP_034655116.1|DSUB	LOC117141192|XP_033160430.1|DMAU
OG0002198	LOC117898952|XP_034664570.1|DSUB	LOC117142567|XP_033162510.1|DMAU
OG0002199	LOC117898940|XP_034664549.1|DSUB	LOC117142862|XP_033163010.1|DMAU
OG0002200	LOC117897155|XP_034661720.1|DSUB	LOC117148560|XP_033171894.1|DMAU
OG0002202	LOC117896781|XP_034661167.1|DSUB	LOC117144448|XP_033165492.1|DMAU
OG0002203	LOC117896925|XP_034661356.1|DSUB	LOC117142371|XP_033162192.1|DMAU
OG0002204	LOC117899444|XP_034665341.1|DSUB	LOC117143196|XP_033163627.1|DMAU
OG0002205	LOC117897392|XP_034662094.1|DSUB	LOC117144730|XP_033165965.1|DMAU
OG0002206	LOC117899612|XP_034665646.1|DSUB	LOC117142678|XP_033162707.1|DMAU
OG0002207	LOC117898803|XP_034664338.1|DSUB	LOC117144525|XP_033165638.1|DMAU
OG0002208	LOC117896783|XP_034661170.1|DSUB	LOC117144919|XP_033166257.1|DMAU
OG0002209	LOC117894573|XP_034657607.1|DSUB, LOC117900294|XP_034666501.1|DSUB	LOC117147137|XP_033169807.1|DMAU
OG0002210	LOC117897991|XP_034663007.1|DSUB	LOC117145123|XP_033166532.1|DMAU
OG0002211	LOC117896827|XP_034661227.1|DSUB	LOC117143846|XP_033164593.1|DMAU
OG0002212	LOC117896237|XP_034660274.1|DSUB	LOC117143106|XP_033163479.1|DMAU
OG0002213	LOC117898638|XP_034664092.1|DSUB	LOC117145724|XP_033167364.1|DMAU
OG0002214	LOC117897002|XP_034661454.1|DSUB	LOC117143713|XP_033164403.1|DMAU
OG0002215	LOC117896532|XP_034660796.1|DSUB	LOC117143000|XP_033163250.1|DMAU
OG0002216	LOC117902253|XP_034669402.1|DSUB	LOC117142485|XP_033162400.1|DMAU
OG0002217	LOC117899450|XP_034665349.1|DSUB	LOC117143383|XP_033163954.1|DMAU
OG0002218	LOC117903324|XP_034671158.1|DSUB	LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU
OG0002219	LOC117897925|XP_034662899.1|DSUB	LOC117145144|XP_033166575.1|DMAU
OG0002220	LOC117899003|XP_034664641.1|DSUB	LOC117145441|XP_033166989.1|DMAU
OG0002221	LOC117894494|XP_034657493.1|DSUB	LOC117140700|XP_033159654.1|DMAU
OG0002222	LOC117890044|XP_034650554.1|DSUB	LOC117136329|XP_033153074.1|DMAU
OG0002224	LOC117892526|XP_034654708.1|DSUB	LOC117136078|XP_033152637.1|DMAU
OG0002225	LOC117894121|XP_034656894.1|DSUB	LOC117140967|XP_033160083.1|DMAU
OG0002226	LOC117892415|XP_034654539.1|DSUB	LOC117136178|XP_033152811.1|DMAU
OG0002227	LOC117892342|XP_034654415.1|DSUB	LOC117136100|XP_033152685.1|DMAU
OG0002228	LOC117892070|XP_034653949.1|DSUB	LOC117136665|XP_033153556.1|DMAU
OG0002229	LOC117892045|XP_034653862.1|DSUB	LOC117135533|XP_033151695.1|DMAU
OG0002230	LOC117890746|XP_034651693.1|DSUB	LOC117137764|XP_033155274.1|DMAU
OG0002231	LOC117892215|XP_034654206.1|DSUB	LOC117136271|XP_033152991.1|DMAU
OG0002232	LOC117889947|XP_034650377.1|DSUB	LOC117135755|XP_033152102.1|DMAU
OG0002233	LOC117894458|XP_034657449.1|DSUB	LOC117139820|XP_033158343.1|DMAU
OG0002234	LOC117890713|XP_034651642.1|DSUB	LOC117137667|XP_033155117.1|DMAU
OG0002235	LOC117891552|XP_034652959.1|DSUB	LOC117135967|XP_033152460.1|DMAU
OG0002236	LOC117891028|XP_034652082.1|DSUB	LOC117138523|XP_033156552.1|DMAU
OG0002237	LOC117889836|XP_034650215.1|DSUB	LOC117136231|XP_033152902.1|DMAU
OG0002238	LOC117890064|XP_034650593.1|DSUB	LOC117135940|XP_033152411.1|DMAU
OG0002239	LOC117892381|XP_034654483.1|DSUB	LOC117135780|XP_033152144.1|DMAU
OG0002240	LOC117892458|XP_034654598.1|DSUB	LOC117135866|XP_033152286.1|DMAU
OG0002241	LOC117895213|XP_034658595.1|DSUB	LOC117141574|XP_033160978.1|DMAU
OG0002242	LOC117895274|XP_034658690.1|DSUB	LOC117141226|XP_033160475.1|DMAU
OG0002243	LOC117896272|XP_034660366.1|DSUB	LOC117144170|XP_033165103.1|DMAU
OG0002244	LOC117895821|XP_034659649.1|DSUB	LOC117139964|XP_033158554.1|DMAU
OG0002245	LOC117894125|XP_034656903.1|DSUB	LOC117139865|XP_033158413.1|DMAU
OG0002246	LOC117891287|XP_034652570.1|DSUB	LOC117137110|XP_033154288.1|DMAU
OG0002247	LOC117890444|XP_034651166.1|DSUB	LOC117136438|XP_033153244.1|DMAU
OG0002248	LOC117894104|XP_034656871.1|DSUB	LOC117139501|XP_033157723.1|DMAU
OG0002249	LOC117895813|XP_034659629.1|DSUB	LOC117141202|XP_033160445.1|DMAU
OG0002250	LOC117891550|XP_034652957.1|DSUB	LOC117137931|XP_033155575.1|DMAU
OG0002251	LOC117891340|XP_034652651.1|DSUB	LOC117137656|XP_033155084.1|DMAU
OG0002252	LOC117890978|XP_034652010.1|DSUB	LOC117137419|XP_033154739.1|DMAU
OG0002253	LOC117890262|XP_034650910.1|DSUB	LOC117138302|XP_033156193.1|DMAU
OG0002254	LOC117899433|XP_034665326.1|DSUB	LOC117143114|XP_033163490.1|DMAU
OG0002255	LOC117896859|XP_034661279.1|DSUB, LOC117901264|XP_034667850.1|DSUB	LOC117146438|XP_033168542.1|DMAU
OG0002256	LOC117891946|XP_034653691.1|DSUB	LOC117135421|XP_033151465.1|DMAU
OG0002257	LOC117890712|XP_034651641.1|DSUB	LOC117138324|XP_033156251.1|DMAU
OG0002258	LOC117893762|XP_034656392.1|DSUB	LOC117140748|XP_033159720.1|DMAU
OG0002259	LOC117890380|XP_034651074.1|DSUB	LOC117148462|XP_033171725.1|DMAU
OG0002260	LOC117894825|XP_034657963.1|DSUB	LOC117139535|XP_033157799.1|DMAU
OG0002261	LOC117893838|XP_034656494.1|DSUB	LOC117139398|XP_033157556.1|DMAU
OG0002262	LOC117890353|XP_034651036.1|DSUB	LOC117136164|XP_033152797.1|DMAU
OG0002263	LOC117893398|XP_034655887.1|DSUB	LOC117139338|XP_033157476.1|DMAU
OG0002264	LOC117890043|XP_034650552.1|DSUB	LOC117136327|XP_033153073.1|DMAU
OG0002265	LOC117894424|XP_034657358.1|DSUB	LOC117139851|XP_033158389.1|DMAU
OG0002266	LOC117894728|XP_034657812.1|DSUB	LOC117140229|XP_033158919.1|DMAU
