Orthogroup	DNOV.longest_only	DHYD.longest_only
OG0000746	LOC115759535|XP_030556350.1|DNOV	LOC111604126|XP_023177811.1|DHYD
OG0000747	LOC115771562|XP_030573172.1|DNOV	LOC111592869|XP_023161084.2|DHYD
OG0000747	LOC115771507|XP_030573096.1|DNOV	LOC111592871|XP_023161088.2|DHYD
OG0000748	LOC115759171|XP_030555903.1|DNOV	LOC111596108|XP_023165938.2|DHYD
OG0000748	LOC115768456|XP_030568879.1|DNOV	LOC111602043|XP_023174760.1|DHYD
OG0000750	LOC115761941|XP_030559835.1|DNOV	LOC111595704|XP_023165317.2|DHYD
OG0000751	LOC115762100|XP_030560061.1|DNOV	LOC111605228|XP_023179423.2|DHYD
OG0000751	LOC115762098|XP_030560058.1|DNOV	LOC111605245|XP_023179449.2|DHYD
OG0000751	LOC115762099|XP_030560060.1|DNOV	LOC111605225|XP_023179421.2|DHYD
OG0000753	LOC115771734|XP_030573420.1|DNOV	LOC111601406|XP_023173732.2|DHYD
OG0000753	LOC115762833|XP_030561060.1|DNOV	LOC111600487|XP_023172382.2|DHYD
OG0000754	LOC115767236|XP_030567297.1|DNOV	LOC111598326|XP_023169292.2|DHYD
OG0000754	LOC115768063|XP_030568366.1|DNOV	LOC111600192|XP_023171969.2|DHYD
OG0000755	LOC115761466|XP_030559092.1|DNOV	LOC111605480|XP_023179783.2|DHYD
OG0000755	LOC115761465|XP_030559091.1|DNOV	LOC111605577|XP_023179949.2|DHYD
OG0000757	LOC115760002|XP_030557020.1|DNOV	LOC111594214|XP_023163181.1|DHYD
OG0000757	LOC115766959|XP_030566907.1|DNOV	LOC111604493|XP_023178352.1|DHYD
OG0000758	LOC115762699|XP_030560883.1|DNOV	LOC111604669|XP_023178599.2|DHYD
OG0000758	LOC115762607|XP_030560763.1|DNOV	LOC111604667|XP_023178596.1|DHYD
OG0000759	LOC115769665|XP_030570438.1|DNOV	LOC111596610|XP_023166657.2|DHYD
OG0000759	LOC115769803|XP_030570631.1|DNOV	LOC111596613|XP_023166664.1|DHYD
OG0000760	LOC115764035|XP_030562748.1|DNOV	LOC111604005|XP_023177633.2|DHYD
OG0000760	LOC115763064|XP_030561351.1|DNOV	LOC111603999|XP_023177620.2|DHYD
OG0000761	LOC115763290|XP_030561638.1|DNOV	LOC111592650|XP_023160762.2|DHYD
OG0000761	LOC115763289|XP_030561634.1|DNOV	LOC111592651|XP_023160767.2|DHYD
OG0000762	LOC115758576|XP_030555153.1|DNOV	LOC111598979|XP_023170247.1|DHYD
OG0000762	LOC115758625|XP_030555219.1|DNOV	LOC111599345|XP_023170743.2|DHYD
OG0000763	LOC115758418|XP_030554926.1|DNOV	LOC111601599|XP_023174035.2|DHYD
OG0000763	LOC115758420|XP_030554929.1|DNOV	LOC111601574|XP_023173998.2|DHYD
OG0000764	LOC115766828|XP_030566724.1|DNOV	LOC111605326|XP_030080107.1|DHYD
OG0000765	LOC115765810|XP_030565392.1|DNOV	LOC111592450|XP_023160403.1|DHYD
OG0000765	LOC115764248|XP_030563026.1|DNOV	LOC111601888|XP_023174498.2|DHYD
OG0000766	LOC115763247|XP_030561585.1|DNOV	LOC111593770|XP_023162558.2|DHYD
OG0000766	LOC115765161|XP_030564431.1|DNOV	LOC111598124|XP_023168951.1|DHYD
OG0000767	LOC115759491|XP_030556289.1|DNOV	LOC111603555|XP_023176956.2|DHYD
OG0000767	LOC115771502|XP_030573088.1|DNOV	LOC111605085|XP_023179189.2|DHYD
OG0000768	LOC115770428|XP_030571556.1|DNOV	LOC111592326|XP_023160219.1|DHYD
OG0000769	LOC115761515|XP_030559144.1|DNOV	LOC111602937|XP_030080831.1|DHYD
OG0000769	LOC115765262|XP_030564601.1|DNOV	LOC111596866|XP_023167077.1|DHYD
OG0000771	LOC115767118|XP_030567133.1|DNOV	LOC111601570|XP_023173987.1|DHYD
OG0000772	LOC115760514|XP_030557737.1|DNOV	LOC111595620|XP_023165195.2|DHYD
OG0000772	LOC115770784|XP_030572064.1|DNOV	LOC111601518|XP_023173892.1|DHYD
OG0000773	LOC115763309|XP_030561668.1|DNOV	LOC111593167|XP_023161540.2|DHYD
OG0000773	LOC115770430|XP_030571559.1|DNOV	LOC111597518|XP_023168058.1|DHYD
OG0000774	LOC115760712|XP_030558043.1|DNOV	LOC111600768|XP_023172815.2|DHYD, LOC111600749|XP_023172796.2|DHYD
OG0000775	LOC115758196|XP_030554600.1|DNOV	LOC111592126|XP_023159929.1|DHYD
OG0000775	LOC115765055|XP_030564300.1|DNOV	LOC111604797|XP_023178785.1|DHYD, LOC115483368|XP_030080935.1|DHYD
OG0000778	LOC115761486|XP_030559113.1|DNOV	LOC111598269|XP_023169214.2|DHYD
OG0000778	LOC115760371|XP_030557524.1|DNOV	LOC111598537|XP_023169593.2|DHYD
OG0000779	LOC115765327|XP_030564688.1|DNOV	LOC111603369|XP_023176688.1|DHYD
OG0000780	LOC115761471|XP_030559101.1|DNOV	LOC115483424|XP_030081224.1|DHYD, LOC111600027|XP_030081223.1|DHYD
OG0000781	LOC115768601|XP_030569112.1|DNOV	LOC111605606|XP_023179989.1|DHYD
OG0000781	LOC115770411|XP_030571532.1|DNOV	LOC111597617|XP_023168184.2|DHYD
OG0000782	LOC115770378|XP_030571487.1|DNOV	LOC111599810|XP_023171364.1|DHYD
OG0000782	LOC115768800|XP_030569356.1|DNOV	LOC111596880|XP_023167097.1|DHYD
OG0000783	LOC115757668|XP_030553846.1|DNOV	LOC111597765|XP_023168390.1|DHYD
OG0000783	LOC115768769|XP_030569319.1|DNOV	LOC111603539|XP_023176981.1|DHYD
OG0000784	LOC115771010|XP_030572376.1|DNOV	LOC111605186|XP_023179351.2|DHYD
OG0000784	LOC115767011|XP_030566993.1|DNOV	LOC111601828|XP_023174422.1|DHYD
OG0000785	LOC115764812|XP_030563918.1|DNOV	LOC111599617|XP_023171077.2|DHYD
OG0000786	LOC115761690|XP_030559416.1|DNOV	LOC111603492|XP_023176864.1|DHYD
OG0000787	LOC115769980|XP_030570901.1|DNOV	LOC111605676|XP_023180110.2|DHYD
OG0000788	LOC115771250|XP_030572710.1|DNOV	LOC111602901|XP_023176006.1|DHYD
OG0000789	LOC115759311|XP_030556081.1|DNOV	LOC111602289|XP_023175057.2|DHYD
OG0000790	LOC115765455|XP_030564879.1|DNOV	LOC111595996|XP_023165763.1|DHYD
OG0000791	LOC115764900|XP_030564051.1|DNOV	LOC111604253|XP_023178009.1|DHYD
OG0000792	LOC115758943|XP_030555602.1|DNOV	LOC111595832|XP_023165507.2|DHYD
OG0000793	LOC115763802|XP_030562406.1|DNOV, LOC115763806|XP_030562409.1|DNOV, LOC115763805|XP_030562408.1|DNOV	LOC111596696|XP_023166780.1|DHYD
OG0000794	LOC115768823|XP_030569380.1|DNOV	LOC111593988|XP_023162847.2|DHYD
OG0000795	LOC115768361|XP_030568789.1|DNOV	LOC111604041|XP_023177664.1|DHYD
OG0000795	LOC115767914|XP_030568144.1|DNOV	LOC111598502|XP_023169536.2|DHYD
OG0000796	LOC115759457|XP_030556249.1|DNOV	LOC111602793|XP_023175834.1|DHYD
OG0000796	LOC115768315|XP_030568724.1|DNOV	LOC111598156|XP_023169009.1|DHYD
OG0000797	LOC115761700|XP_030559433.1|DNOV	LOC111603429|XP_023176782.1|DHYD
OG0000798	LOC115764575|XP_030563573.1|DNOV	LOC111599738|XP_023171266.1|DHYD, LOC111599668|XP_023171141.2|DHYD
OG0000799	LOC115766475|XP_030566280.1|DNOV	LOC111602034|XP_023174701.1|DHYD
OG0000800	LOC115769587|XP_030570323.1|DNOV	LOC111592310|XP_023160185.1|DHYD
OG0000800	LOC115769807|XP_030570635.1|DNOV	LOC111592307|XP_023160183.1|DHYD
OG0000800	LOC115769806|XP_030570634.1|DNOV	LOC111592306|XP_023160181.2|DHYD
OG0000801	LOC115766537|XP_030566365.1|DNOV	LOC111593229|XP_023161653.1|DHYD
OG0000802	LOC115767572|XP_030567718.1|DNOV	LOC111605690|XP_030079411.1|DHYD, LOC111602509|XP_023175400.2|DHYD, LOC111603624|XP_023177102.2|DHYD
OG0000803	LOC115760118|XP_030557173.1|DNOV	LOC111601618|XP_023174056.2|DHYD
OG0000803	LOC115770208|XP_030571262.1|DNOV	LOC111597531|XP_023168076.1|DHYD
OG0000804	LOC115757940|XP_030554271.1|DNOV	LOC111597973|XP_023168715.1|DHYD
OG0000804	LOC115763734|XP_030562293.1|DNOV	LOC111592397|XP_023160341.1|DHYD
OG0000804	LOC115763730|XP_030562285.1|DNOV	LOC111592396|XP_023160340.2|DHYD
OG0000805	LOC115760979|XP_030558442.1|DNOV	LOC111593850|XP_023162664.1|DHYD, LOC111593851|XP_023162665.1|DHYD
OG0000805	LOC115759042|XP_030555725.1|DNOV	LOC111599324|XP_023170709.1|DHYD
OG0000806	LOC115759138|XP_030555846.1|DNOV	LOC115482948|XP_030079241.1|DHYD
OG0000807	LOC115761917|XP_030559795.1|DNOV	LOC111596264|XP_023166168.1|DHYD, LOC111601765|XP_023174273.2|DHYD
OG0000808	LOC115757753|XP_030554018.1|DNOV	LOC111597397|XP_023167842.2|DHYD
OG0000810	LOC115762104|XP_030560066.1|DNOV	LOC111593812|XP_023162609.2|DHYD, LOC115483386|XP_030080990.1|DHYD
OG0000811	LOC115772069|XP_030573880.1|DNOV	LOC111598739|XP_023169906.2|DHYD
OG0000811	LOC115762513|XP_030560618.1|DNOV	LOC111605280|XP_023179492.2|DHYD
OG0000812	LOC115766315|XP_030566058.1|DNOV	LOC111600182|XP_023171953.1|DHYD
OG0000813	LOC115759557|XP_030556384.1|DNOV	LOC111605203|XP_023179383.1|DHYD
OG0000813	LOC115765946|XP_030565552.1|DNOV	LOC111599215|XP_030080392.1|DHYD
OG0000814	LOC115760150|XP_030557221.1|DNOV	LOC111594183|XP_023163134.1|DHYD
OG0000815	LOC115765914|XP_030565520.1|DNOV	LOC111599074|XP_023170372.2|DHYD
OG0000816	LOC115761327|XP_030558920.1|DNOV	LOC111602802|XP_023175862.2|DHYD
OG0000817	LOC115770564|XP_030571736.1|DNOV, LOC115762540|XP_030560674.1|DNOV	LOC111600289|XP_023172109.1|DHYD
OG0000817	LOC115770567|XP_030571740.1|DNOV	LOC111600290|XP_023172110.2|DHYD
OG0000818	LOC115768231|XP_030568617.1|DNOV	LOC111593432|XP_023161946.2|DHYD
OG0000818	LOC115760223|XP_030557336.1|DNOV	LOC111594237|XP_023163213.1|DHYD, LOC111594241|XP_030080265.1|DHYD
OG0000819	LOC115766883|XP_030566813.1|DNOV	LOC111602423|XP_030079873.1|DHYD
OG0000819	LOC115766885|XP_030566816.1|DNOV	LOC111602412|XP_023175211.1|DHYD
OG0000820	LOC115760401|XP_030557564.1|DNOV	LOC111600099|XP_023171828.1|DHYD
OG0000821	LOC115761388|XP_030559000.1|DNOV	LOC111596653|XP_023166726.2|DHYD
OG0000821	LOC115757990|XP_030554343.1|DNOV	LOC111595515|XP_023165063.1|DHYD
OG0000822	LOC115763575|XP_030562053.1|DNOV	LOC111599008|XP_023170290.1|DHYD
OG0000824	LOC115760842|XP_030558246.1|DNOV	LOC111603819|XP_023177348.1|DHYD
OG0000824	LOC115760176|XP_030557260.1|DNOV	LOC111599066|XP_023170355.1|DHYD
OG0000825	LOC115771178|XP_030572623.1|DNOV	LOC111605187|XP_023179353.2|DHYD
OG0000825	LOC115763109|XP_030561413.1|DNOV	LOC111601197|XP_023173452.2|DHYD
OG0000826	LOC115769894|XP_030570811.1|DNOV	LOC115482816|XP_030078840.1|DHYD, LOC111600577|XP_030082032.1|DHYD
OG0000828	LOC115771967|XP_030573739.1|DNOV	LOC111601490|XP_023173845.2|DHYD
OG0000829	LOC115769821|XP_030570652.1|DNOV	LOC111604542|XP_023178408.1|DHYD
OG0000830	LOC115768221|XP_030568606.1|DNOV	LOC111593439|XP_023161958.2|DHYD
OG0000831	LOC115757845|XP_030554139.1|DNOV	LOC111594304|XP_023163310.2|DHYD
OG0000832	LOC115760755|XP_030558093.1|DNOV	LOC111594011|XP_023162876.1|DHYD
OG0000832	LOC115758705|XP_030555313.1|DNOV	LOC111603652|XP_023177103.2|DHYD
OG0000833	LOC115771385|XP_030572930.1|DNOV	LOC111592289|XP_023160160.2|DHYD
OG0000834	LOC115765002|XP_030564208.1|DNOV, LOC115764991|XP_030564187.1|DNOV	LOC111597802|XP_023168455.1|DHYD
OG0000835	LOC115770265|XP_030571343.1|DNOV	LOC111597622|XP_030081813.1|DHYD
OG0000836	LOC115759923|XP_030556919.1|DNOV	LOC111603869|XP_023177444.1|DHYD
OG0000837	LOC115765308|XP_030564663.1|DNOV	LOC111604060|XP_023177694.1|DHYD
OG0000838	LOC115760019|XP_030557041.1|DNOV	LOC111605537|XP_023179868.1|DHYD
OG0000839	LOC115763825|XP_030562438.1|DNOV	LOC111604820|XP_023178810.2|DHYD
OG0000839	LOC115762547|XP_030560680.1|DNOV, LOC115770700|XP_030571954.1|DNOV	LOC111601448|XP_023173792.2|DHYD
OG0000840	LOC115768402|XP_030568839.1|DNOV	LOC111592527|XP_023160599.2|DHYD
OG0000840	LOC115768813|XP_030569370.1|DNOV	LOC111593987|XP_023162845.1|DHYD
OG0000841	LOC115772088|XP_030573907.1|DNOV	LOC111598873|XP_023170097.2|DHYD
OG0000841	LOC115772107|XP_030573932.1|DNOV	LOC111598493|XP_023169523.2|DHYD
OG0000842	LOC115772086|XP_030573904.1|DNOV	LOC111600736|XP_023172780.1|DHYD
OG0000843	LOC115761035|XP_030558512.1|DNOV	LOC111600100|XP_030081241.1|DHYD
OG0000844	LOC115759435|XP_030556210.1|DNOV	LOC111603601|XP_023177028.1|DHYD
OG0000845	LOC115766887|XP_030566818.1|DNOV	LOC111602427|XP_023175234.2|DHYD
OG0000846	LOC115764958|XP_030564140.1|DNOV	LOC111599445|XP_023170868.2|DHYD
OG0000847	LOC115758681|XP_030555282.1|DNOV	LOC111605732|XP_030080949.1|DHYD
OG0000847	LOC115761151|XP_030558681.1|DNOV	LOC111593852|XP_023162666.2|DHYD
OG0000848	LOC115760134|XP_030557194.1|DNOV	LOC111595439|XP_023164932.2|DHYD
OG0000848	LOC115758866|XP_030555515.1|DNOV	LOC111603729|XP_023177211.2|DHYD
OG0000849	LOC115758922|XP_030555581.1|DNOV	LOC111599451|XP_023170876.2|DHYD
OG0000849	LOC115765975|XP_030565591.1|DNOV	LOC111599050|XP_023170336.1|DHYD
OG0000850	LOC115758786|XP_030555421.1|DNOV	LOC111604169|XP_023177878.2|DHYD
OG0000850	LOC115758772|XP_030555401.1|DNOV	LOC111600157|XP_030080976.1|DHYD
OG0000851	LOC115759814|XP_030556769.1|DNOV	LOC111601248|XP_023173515.2|DHYD, LOC111601226|XP_023173491.2|DHYD
OG0000851	LOC115760990|XP_030558461.1|DNOV	LOC111601278|XP_023173563.2|DHYD
OG0000852	LOC115757739|XP_030553987.1|DNOV	LOC111604168|XP_023177874.2|DHYD
OG0000852	LOC115757756|XP_030554028.1|DNOV	LOC111604167|XP_023177873.2|DHYD
OG0000854	LOC115768795|XP_030569351.1|DNOV	LOC111596711|XP_023166799.1|DHYD
OG0000855	LOC115768902|XP_030569479.1|DNOV	LOC111596692|XP_023167190.1|DHYD
OG0000856	LOC115771525|XP_030573120.1|DNOV	LOC111605741|XP_030078605.1|DHYD
OG0000857	LOC115766317|XP_030566066.1|DNOV	LOC111600183|XP_023171956.2|DHYD
OG0000858	LOC115761304|XP_030558891.1|DNOV	LOC111594489|XP_023163566.2|DHYD
OG0000860	LOC115762781|XP_030560992.1|DNOV	LOC111591932|XP_023159631.2|DHYD
OG0000861	LOC115760922|XP_030558357.1|DNOV, LOC115762298|XP_030560324.1|DNOV	LOC111593891|XP_023162726.2|DHYD
OG0000862	LOC115761000|XP_030558470.1|DNOV	LOC111597955|XP_023168687.1|DHYD
OG0000863	LOC115771950|XP_030573713.1|DNOV	LOC111603621|XP_023177059.2|DHYD
OG0000863	LOC115770693|XP_030571945.1|DNOV	LOC111593340|XP_023161819.2|DHYD
OG0000863	LOC115764544|XP_030563518.1|DNOV	LOC111594125|XP_023163055.1|DHYD
OG0000864	LOC115767328|XP_030567431.1|DNOV	LOC111593452|XP_023161977.2|DHYD
OG0000865	LOC115761578|XP_030559226.1|DNOV	LOC111603467|XP_023176824.2|DHYD
OG0000866	LOC115758781|XP_030555412.1|DNOV	LOC111595850|XP_023165528.2|DHYD
OG0000867	LOC115759116|XP_030555818.1|DNOV	LOC111598972|XP_023170234.2|DHYD
OG0000867	LOC115763942|XP_030562595.1|DNOV, LOC115763943|XP_030562596.1|DNOV	LOC111594407|XP_023163451.1|DHYD
OG0000868	LOC115768195|XP_030568566.1|DNOV	LOC111604964|XP_023179016.1|DHYD
OG0000869	LOC115761611|XP_030559272.1|DNOV	LOC111603414|XP_023176764.2|DHYD
OG0000869	LOC115761660|XP_030559361.1|DNOV, LOC115761650|XP_030559349.1|DNOV, LOC115761703|XP_030559434.1|DNOV	LOC111603419|XP_023176769.1|DHYD
OG0000869	LOC115761728|XP_030559468.1|DNOV	LOC111603417|XP_023176766.1|DHYD, LOC111603430|XP_023176783.2|DHYD
OG0000869	LOC115761661|XP_030559362.1|DNOV	LOC111603418|XP_023176768.2|DHYD
OG0000871	LOC115757820|XP_030554104.1|DNOV	LOC111595570|XP_023165135.1|DHYD
OG0000872	LOC115766309|XP_030566052.1|DNOV	LOC111595960|XP_023165700.1|DHYD
OG0000872	LOC115761701|XP_030559437.1|DNOV	LOC111600085|XP_023171792.1|DHYD
OG0000873	LOC115771552|XP_030573157.1|DNOV	LOC111600930|XP_030078651.1|DHYD
OG0000874	LOC115766620|XP_030566470.1|DNOV	LOC111593252|XP_023161684.2|DHYD
OG0000875	LOC115765678|XP_030565197.1|DNOV	LOC111601340|XP_023173637.1|DHYD
OG0000875	LOC115770149|XP_030571162.1|DNOV	LOC111592327|XP_023160220.1|DHYD
OG0000877	LOC115771580|XP_030573197.1|DNOV	LOC111605101|XP_023179211.2|DHYD
OG0000877	LOC115771356|XP_030572888.1|DNOV	LOC111602818|XP_023175889.1|DHYD
OG0000878	LOC115766505|XP_030566318.1|DNOV	LOC111595054|XP_023164359.2|DHYD
OG0000878	LOC115763531|XP_030562006.1|DNOV	LOC115483321|XP_030080565.1|DHYD, LOC111598943|XP_023170189.2|DHYD
OG0000879	LOC115758255|XP_030554671.1|DNOV	LOC111592199|XP_023160036.1|DHYD
OG0000880	LOC115765172|XP_030564452.1|DNOV	LOC111594902|XP_023164155.1|DHYD
OG0000880	LOC115770339|XP_030571436.1|DNOV	LOC111597579|XP_023168145.2|DHYD
OG0000881	LOC115762675|XP_030560850.1|DNOV	LOC111592964|XP_023161224.1|DHYD
OG0000882	LOC115767212|XP_030567266.1|DNOV	LOC111596542|XP_023166582.1|DHYD
OG0000884	LOC115771324|XP_030572849.1|DNOV	LOC111597524|XP_023168070.2|DHYD
OG0000885	LOC115771781|XP_030573501.1|DNOV	LOC111601408|XP_023173734.1|DHYD
OG0000886	LOC115761711|XP_030559446.1|DNOV	LOC111596693|XP_023166782.1|DHYD
OG0000886	LOC115761712|XP_030559447.1|DNOV	LOC111596703|XP_023166793.1|DHYD
OG0000887	LOC115768208|XP_030568581.1|DNOV	LOC111593634|XP_023162274.2|DHYD
OG0000888	LOC115768071|XP_030568386.1|DNOV	LOC111596521|XP_030081178.1|DHYD
OG0000888	LOC115770707|XP_030571964.1|DNOV	LOC111601464|XP_023173813.2|DHYD
OG0000889	LOC115770289|XP_030571384.1|DNOV	LOC111597555|XP_023168120.1|DHYD
OG0000890	LOC115762706|XP_030560894.1|DNOV	LOC111604129|XP_023177817.2|DHYD
OG0000891	LOC115759711|XP_030556571.1|DNOV	LOC111601133|XP_023173368.1|DHYD
OG0000892	LOC115770507|XP_030571666.1|DNOV	LOC111605703|XP_023180149.1|DHYD
OG0000893	LOC115761506|XP_030559134.1|DNOV	LOC111603400|XP_030081730.1|DHYD
OG0000894	LOC115763763|XP_030562337.1|DNOV	LOC111592386|XP_023160329.2|DHYD
OG0000894	LOC115759580|XP_030556408.1|DNOV	LOC111603565|XP_023176979.1|DHYD
OG0000895	LOC115761432|XP_030559062.1|DNOV, LOC115761425|XP_030559049.1|DNOV	LOC111600689|XP_023172710.2|DHYD
OG0000895	LOC115766562|XP_030566434.1|DNOV	LOC111600695|XP_023172717.2|DHYD
OG0000896	LOC115766476|XP_030566283.1|DNOV	LOC111602033|XP_030079545.1|DHYD
OG0000897	LOC115765748|XP_030565270.1|DNOV	LOC111595175|XP_023164523.1|DHYD
OG0000897	LOC115765750|XP_030565272.1|DNOV	LOC111595176|XP_023164524.2|DHYD
OG0000898	LOC115760862|XP_030558276.1|DNOV	LOC111595631|XP_023165208.2|DHYD
OG0000898	LOC115760951|XP_030558395.1|DNOV	LOC111593552|XP_023162174.2|DHYD
OG0000899	LOC115771858|XP_030573598.1|DNOV	LOC111605430|XP_023179707.2|DHYD
OG0000900	LOC115763697|XP_030562248.1|DNOV	LOC111599981|XP_023171644.2|DHYD
OG0000900	LOC115763601|XP_030562091.1|DNOV	LOC111599980|XP_023171643.2|DHYD
OG0000901	LOC115760753|XP_030558095.1|DNOV	LOC111597133|XP_023167461.2|DHYD
OG0000902	LOC115768513|XP_030568959.1|DNOV	LOC111605151|XP_023179301.2|DHYD, LOC111605155|XP_023179306.2|DHYD
OG0000902	LOC115768501|XP_030568947.1|DNOV	LOC111605139|XP_023179286.1|DHYD
OG0000903	LOC115771274|XP_030572754.1|DNOV	LOC111592755|XP_023160924.1|DHYD
OG0000903	LOC115769745|XP_030570546.1|DNOV	LOC111603698|XP_023177166.1|DHYD
OG0000904	LOC115769354|XP_030569988.1|DNOV	LOC111601681|XP_023174153.2|DHYD
OG0000906	LOC115762240|XP_030560243.1|DNOV, LOC115762347|XP_030560374.1|DNOV	LOC111605257|XP_023179463.2|DHYD, LOC111605278|XP_023179490.2|DHYD
OG0000907	LOC115761045|XP_030558522.1|DNOV	LOC111600102|XP_023171831.1|DHYD
OG0000909	LOC115764668|XP_030563716.1|DNOV	LOC111602822|XP_023175898.1|DHYD
OG0000910	LOC115768798|XP_030569354.1|DNOV	LOC111596877|XP_023167093.2|DHYD
OG0000911	LOC115761073|XP_030558552.1|DNOV	LOC111595624|XP_023165202.1|DHYD
OG0000912	LOC115769805|XP_030570633.1|DNOV	LOC111593528|XP_023162089.1|DHYD
OG0000913	LOC115770359|XP_030571461.1|DNOV	LOC111595095|XP_023164428.2|DHYD
OG0000914	LOC115761058|XP_030558533.1|DNOV	LOC111593570|XP_023162200.1|DHYD
OG0000915	LOC115760600|XP_030557939.1|DNOV	LOC111600704|XP_023172729.2|DHYD
OG0000916	LOC115759735|XP_030556616.1|DNOV	LOC111596228|XP_030080351.1|DHYD
OG0000917	LOC115768651|XP_030569187.1|DNOV	LOC111598523|XP_030081590.1|DHYD
OG0000917	LOC115758376|XP_030554838.1|DNOV	LOC111599399|XP_030079268.1|DHYD
OG0000918	LOC115763612|XP_030562099.1|DNOV	LOC111594098|XP_023163018.2|DHYD
OG0000920	LOC115771319|XP_030572843.1|DNOV	LOC111600229|XP_023172024.1|DHYD
OG0000921	LOC115768470|XP_030568903.1|DNOV	LOC111593394|XP_030079432.1|DHYD
OG0000922	LOC115762555|XP_030560691.1|DNOV	LOC111596016|XP_023165808.1|DHYD
OG0000923	LOC115763642|XP_030562137.1|DNOV	LOC111604969|XP_023179027.2|DHYD
OG0000924	LOC115767794|XP_030567985.1|DNOV	LOC111598118|XP_023168943.2|DHYD
OG0000925	LOC115771831|XP_030573571.1|DNOV, LOC115771841|XP_030573583.1|DNOV	LOC111602003|XP_023174659.1|DHYD
OG0000926	LOC115765608|XP_030565119.1|DNOV	LOC111596459|XP_023166463.2|DHYD
OG0000926	LOC115766110|XP_030565790.1|DNOV	LOC111604832|XP_023178824.1|DHYD
OG0000927	LOC115764025|XP_030562717.1|DNOV	LOC111595907|XP_023165622.1|DHYD
OG0000927	LOC115764029|XP_030562720.1|DNOV	LOC111596013|XP_023165806.2|DHYD
OG0000928	LOC115763256|XP_030561596.1|DNOV	LOC111593766|XP_030080024.1|DHYD, LOC115483086|XP_030080021.1|DHYD
OG0000929	LOC115759065|XP_030555753.1|DNOV	LOC111599311|XP_030079183.1|DHYD
OG0000929	LOC115759109|XP_030555809.1|DNOV	LOC115482943|XP_030079197.1|DHYD
OG0000930	LOC115770397|XP_030571509.1|DNOV, LOC115770419|XP_030571545.1|DNOV	LOC111595044|XP_023164338.2|DHYD
OG0000931	LOC115766594|XP_030566441.1|DNOV	LOC111594281|XP_023163284.2|DHYD
OG0000932	LOC115765522|XP_030565000.1|DNOV	LOC111595936|XP_023165664.2|DHYD
OG0000933	LOC115762318|XP_030560344.1|DNOV	LOC111602101|XP_023174806.1|DHYD
OG0000933	LOC115762317|XP_030560343.1|DNOV	LOC111602130|XP_023174847.2|DHYD
OG0000934	LOC115771300|XP_030572798.1|DNOV	LOC111596394|XP_023166368.1|DHYD
OG0000935	LOC115757716|XP_030553938.1|DNOV	LOC111603562|XP_023176970.2|DHYD
OG0000936	LOC115765169|XP_030564449.1|DNOV	LOC111605035|XP_023179138.1|DHYD
OG0000937	LOC115772064|XP_030573870.1|DNOV	LOC111603287|XP_023176568.2|DHYD
OG0000938	LOC115767738|XP_030567910.1|DNOV	LOC111598130|XP_023168959.1|DHYD
OG0000939	LOC115758914|XP_030555571.1|DNOV	LOC111592903|XP_023161118.1|DHYD
OG0000940	LOC115764425|XP_030563283.1|DNOV	LOC111598416|XP_023169425.1|DHYD
OG0000940	LOC115765814|XP_030565396.1|DNOV	LOC111592459|XP_023160427.1|DHYD
OG0000941	LOC115765440|XP_030564865.1|DNOV	LOC111594257|XP_023163246.1|DHYD
OG0000941	LOC115758999|XP_030555660.1|DNOV	LOC111595857|XP_023165540.1|DHYD
OG0000942	LOC115767526|XP_030567676.1|DNOV	LOC111594382|XP_023163416.2|DHYD
OG0000943	LOC115765305|XP_030564672.1|DNOV	LOC111600602|XP_023172564.1|DHYD
OG0000944	LOC115765134|XP_030564390.1|DNOV	LOC111605014|XP_023179111.1|DHYD
OG0000944	LOC115770673|XP_030571916.1|DNOV	LOC111601506|XP_023173868.1|DHYD
OG0000945	LOC115762566|XP_030560709.1|DNOV	LOC111596888|XP_023167106.2|DHYD, LOC115482987|XP_030079477.1|DHYD
OG0000946	LOC115758970|XP_030555633.1|DNOV	LOC111599327|XP_023170716.2|DHYD
OG0000947	LOC115758051|XP_030554427.1|DNOV	LOC111600133|XP_023171873.2|DHYD
OG0000948	LOC115771061|XP_030572472.1|DNOV	LOC111601083|XP_023173277.1|DHYD
OG0000949	LOC115766829|XP_030566725.1|DNOV	LOC111602432|XP_023175239.2|DHYD
OG0000950	LOC115768133|XP_030568489.1|DNOV	LOC111591996|XP_023159725.2|DHYD
OG0000950	LOC115761729|XP_030559472.1|DNOV	LOC111602682|XP_023175670.1|DHYD
OG0000951	LOC115757725|XP_030553950.1|DNOV	LOC111601478|XP_023173833.1|DHYD
OG0000951	LOC115767403|XP_030567528.1|DNOV	LOC111598832|XP_023170035.1|DHYD
OG0000952	LOC115759288|XP_030556049.1|DNOV	LOC111602441|XP_023175263.1|DHYD
OG0000954	LOC115767411|XP_030567546.1|DNOV	LOC115483805|XP_030081986.1|DHYD, LOC111604355|XP_023178190.2|DHYD
OG0000954	LOC115767412|XP_030567548.1|DNOV	LOC115483818|XP_030082044.1|DHYD, LOC111604357|XP_023178193.1|DHYD
OG0000955	LOC115761493|XP_030559120.1|DNOV	LOC111594811|XP_023164042.2|DHYD
OG0000956	LOC115759481|XP_030556274.1|DNOV	LOC111604222|XP_023177960.1|DHYD
