Orthogroup	DNOV.longest_only	DBUS.longest_only
OG0001099	LOC115770646|XP_030571871.1|DNOV	LOC108600151|XP_017843035.1|DBUS
OG0001100	LOC115772076|XP_030573887.1|DNOV	LOC108601762|XP_017845175.1|DBUS
OG0001101	LOC115758056|XP_030554430.1|DNOV	LOC108596769|XP_017838350.1|DBUS
OG0001102	LOC115768780|XP_030569338.1|DNOV	LOC108598214|XP_033149403.1|DBUS
OG0001103	LOC115771905|XP_030573655.1|DNOV	LOC108602193|XP_017845730.1|DBUS
OG0001104	LOC115767975|XP_030568234.1|DNOV	LOC108605934|XP_017851244.1|DBUS
OG0001104	LOC115757934|XP_030554263.1|DNOV, LOC115757947|XP_030554279.1|DNOV	LOC108596952|XP_017838679.1|DBUS
OG0001105	LOC115768318|XP_030568727.1|DNOV	LOC108605239|XP_017850341.1|DBUS
OG0001106	LOC115767955|XP_030568200.1|DNOV	LOC108607389|XP_017853631.1|DBUS
OG0001108	LOC115770870|XP_030572166.1|DNOV	LOC108601517|XP_017844906.1|DBUS
OG0001110	LOC115771474|XP_030573056.1|DNOV	LOC108599149|XP_017841426.1|DBUS
OG0001111	LOC115760293|XP_030557439.1|DNOV	LOC108595418|XP_017836133.1|DBUS
OG0001112	LOC115766553|XP_030566389.1|DNOV	LOC108595780|XP_017836561.1|DBUS
OG0001113	LOC115769241|XP_030569815.1|DNOV	LOC108608482|XP_017855366.1|DBUS
OG0001113	LOC115769273|XP_030569844.1|DNOV	LOC108604755|XP_017849835.1|DBUS
OG0001114	LOC115760170|XP_030557250.1|DNOV, LOC115759908|XP_030556893.1|DNOV, LOC115760242|XP_030557357.1|DNOV, LOC115760207|XP_030557301.1|DNOV	LOC108598353|XP_017840463.1|DBUS
OG0001115	LOC115765995|XP_030565622.1|DNOV	LOC108601074|XP_017844461.2|DBUS
OG0001116	LOC115763648|XP_030562173.1|DNOV	LOC108596496|XP_017837811.1|DBUS
OG0001116	LOC115763643|XP_030562142.1|DNOV	LOC117134708|XP_033149118.1|DBUS
OG0001117	LOC115758941|XP_030555601.1|DNOV, LOC115758937|XP_030555598.1|DNOV, LOC115758897|XP_030555553.1|DNOV, LOC115759341|XP_030556120.1|DNOV	LOC108598019|XP_017840122.2|DBUS
OG0001118	LOC115768654|XP_030569191.1|DNOV	LOC108606121|XP_017851463.1|DBUS
OG0001119	LOC115761986|XP_030559893.1|DNOV	LOC117134713|XP_033149138.1|DBUS
OG0001120	LOC115768648|XP_030569179.1|DNOV	LOC108602369|XP_017845960.1|DBUS
OG0001121	LOC115759939|XP_030556978.1|DNOV	LOC108596153|XP_017837137.1|DBUS
OG0001122	LOC115762938|XP_030561178.1|DNOV	LOC108598440|XP_017840562.2|DBUS
OG0001124	LOC115764874|XP_030564013.1|DNOV	LOC108603667|XP_017848151.1|DBUS
OG0001125	LOC115772072|XP_030573883.1|DNOV	LOC108601789|XP_017845212.1|DBUS
OG0001126	LOC115769924|XP_030570809.1|DNOV	LOC117134760|XP_033149278.1|DBUS, LOC108599516|XP_033149420.1|DBUS, LOC108599515|XP_033149288.1|DBUS
OG0001127	LOC115768669|XP_030569214.1|DNOV	LOC108598165|XP_017840271.2|DBUS
OG0001128	LOC115759754|XP_030556661.1|DNOV	LOC108597779|XP_017839983.1|DBUS
OG0001129	LOC115758425|XP_030554936.1|DNOV	LOC108608259|XP_033150727.1|DBUS
OG0001130	LOC115759812|XP_030556764.1|DNOV	LOC108602684|XP_017846354.2|DBUS
OG0001131	LOC115766715|XP_030566499.1|DNOV	LOC108607382|XP_033150543.1|DBUS
OG0001133	LOC115763282|XP_030561627.1|DNOV	LOC108596929|XP_033150025.1|DBUS
OG0001134	LOC115767453|XP_030567613.1|DNOV	LOC108597562|XP_017839660.1|DBUS
OG0001135	LOC115761215|XP_030558765.1|DNOV	LOC108602839|XP_017846579.1|DBUS
OG0001136	LOC115763871|XP_030562509.1|DNOV	LOC108601248|XP_033149955.1|DBUS
OG0001136	LOC115763872|XP_030562510.1|DNOV	LOC108601257|XP_033149797.1|DBUS
OG0001137	LOC115757765|XP_030554049.1|DNOV	LOC108601265|XP_017844654.1|DBUS
OG0001138	LOC115769698|XP_030570483.1|DNOV	LOC108600147|XP_017843029.1|DBUS
OG0001139	LOC115767561|XP_030567706.1|DNOV	LOC117134797|XP_033149599.1|DBUS, LOC108598162|XP_017840268.2|DBUS
OG0001140	LOC115761620|XP_030559309.1|DNOV, LOC115761614|XP_030559277.1|DNOV	LOC108603554|XP_017847962.1|DBUS
OG0001141	LOC115771679|XP_030573354.1|DNOV, LOC115771680|XP_030573356.1|DNOV	LOC108601445|XP_017844831.2|DBUS
OG0001142	LOC115771684|XP_030573361.1|DNOV	LOC108602194|XP_017845732.1|DBUS
OG0001143	LOC115763324|XP_030561684.1|DNOV	LOC108607857|XP_017854430.1|DBUS
OG0001144	LOC115766621|XP_030566472.1|DNOV	LOC108594995|XP_017835617.1|DBUS
OG0001145	LOC115758303|XP_030554731.1|DNOV	LOC108597580|XP_017835624.1|DBUS
OG0001146	LOC115768161|XP_030568517.1|DNOV	LOC108606585|XP_033150301.1|DBUS
OG0001147	LOC115761153|XP_030558684.1|DNOV	LOC108595810|XP_017836590.1|DBUS
OG0001148	LOC115760026|XP_030557048.1|DNOV	LOC108605277|XP_017850415.1|DBUS
OG0001148	LOC115759787|XP_030556725.1|DNOV, LOC115759788|XP_030556726.1|DNOV	LOC108596961|XP_017838697.1|DBUS
OG0001149	LOC115771038|XP_030572434.1|DNOV	LOC108598985|XP_017841249.1|DBUS
OG0001150	LOC115771522|XP_030573153.1|DNOV, LOC115771435|XP_030573042.1|DNOV	LOC108595859|XP_017836638.1|DBUS
OG0001151	LOC115759485|XP_030556281.1|DNOV	LOC108602335|XP_017845913.1|DBUS
OG0001152	LOC115764054|XP_030562761.1|DNOV	LOC108604592|XP_017849614.2|DBUS
OG0001153	LOC115757884|XP_030554188.1|DNOV	LOC108597662|XP_017839816.1|DBUS
OG0001154	LOC115763401|XP_030561806.1|DNOV	LOC108607513|XP_017853868.1|DBUS
OG0001155	LOC115767609|XP_030567767.1|DNOV	LOC108606509|XP_017852168.1|DBUS
OG0001157	LOC115761253|XP_030558825.1|DNOV	LOC108603075|XP_033149778.1|DBUS
OG0001158	LOC115765967|XP_030565580.1|DNOV	LOC108607471|XP_017853798.1|DBUS
OG0001159	LOC115763992|XP_030562668.1|DNOV	LOC108602985|XP_017846860.1|DBUS
OG0001160	LOC115764120|XP_030562849.1|DNOV	LOC108603258|XP_017847395.1|DBUS
OG0001161	LOC115761214|XP_030558764.1|DNOV	LOC108602836|XP_017846574.1|DBUS
OG0001162	LOC115766070|XP_030565733.1|DNOV	LOC108604725|XP_017849793.1|DBUS
OG0001163	LOC115761761|XP_030559528.1|DNOV	LOC108604245|XP_017849109.1|DBUS
OG0001164	LOC115761792|XP_030559593.1|DNOV	LOC108602513|XP_017846132.1|DBUS
OG0001165	LOC115761062|XP_030558540.1|DNOV	LOC108596973|XP_017838715.1|DBUS, LOC108594929|XP_017835554.1|DBUS, LOC108594928|XP_017835553.1|DBUS
OG0001166	LOC115768083|XP_030568416.1|DNOV, LOC115768082|XP_030568409.1|DNOV	LOC108599428|XP_017841728.1|DBUS
OG0001167	LOC115764150|XP_030562889.1|DNOV	LOC108594649|XP_033149226.1|DBUS
OG0001168	LOC115760830|XP_030558216.1|DNOV	LOC108597682|XP_017839845.1|DBUS
OG0001169	LOC115767315|XP_030567415.1|DNOV	LOC108606895|XP_017852911.1|DBUS
OG0001170	LOC115772058|XP_030573862.1|DNOV	LOC108604581|XP_017849601.1|DBUS
OG0001171	LOC115771272|XP_030572748.1|DNOV	LOC117134805|XP_033149666.1|DBUS
OG0001172	LOC115762387|XP_030560427.1|DNOV	LOC108594993|XP_017835615.1|DBUS
OG0001173	LOC115766061|XP_030565718.1|DNOV	LOC108604048|XP_017848799.1|DBUS
OG0001174	LOC115769582|XP_030570318.1|DNOV	LOC108599682|XP_017842163.1|DBUS
OG0001175	LOC115757804|XP_030554086.1|DNOV	LOC108597518|XP_017839601.1|DBUS
OG0001175	LOC115767201|XP_030567251.1|DNOV	LOC108605081|XP_017850136.1|DBUS
OG0001176	LOC115760969|XP_030558430.1|DNOV	LOC108594810|XP_017835437.1|DBUS
OG0001177	LOC115765481|XP_030564927.1|DNOV	LOC108607904|XP_017854500.2|DBUS
OG0001178	LOC115762227|XP_030560222.1|DNOV	LOC108595785|XP_017836566.1|DBUS
OG0001179	LOC115759163|XP_030555896.1|DNOV	LOC108596995|XP_017838754.1|DBUS
OG0001180	LOC115766808|XP_030566692.1|DNOV	LOC108607350|XP_017853525.1|DBUS
OG0001181	LOC115770240|XP_030571304.1|DNOV	LOC108598483|XP_017840627.2|DBUS
OG0001182	LOC115761292|XP_030558879.1|DNOV	LOC108604519|XP_017849513.1|DBUS
OG0001183	LOC115768233|XP_030568619.1|DNOV, LOC115771486|XP_030573071.1|DNOV	LOC108607166|XP_017853306.1|DBUS, LOC108599378|XP_017841673.1|DBUS
OG0001183	LOC115764989|XP_030564182.1|DNOV	LOC108604172|XP_017848993.1|DBUS
OG0001184	LOC115765731|XP_030565254.1|DNOV	LOC108603657|XP_017848123.1|DBUS
OG0001185	LOC115766136|XP_030565824.1|DNOV	LOC108602843|XP_017846588.1|DBUS
OG0001186	LOC115769025|XP_030569593.1|DNOV	LOC117134948|XP_033150415.1|DBUS
OG0001187	LOC115763537|XP_030562016.1|DNOV	LOC108596885|XP_017838555.1|DBUS
OG0001188	LOC115764542|XP_030563514.1|DNOV	LOC108597720|XP_017839900.1|DBUS
OG0001189	LOC115757998|XP_030554351.1|DNOV	LOC108595252|XP_017835945.1|DBUS
OG0001190	LOC115767586|XP_030567732.1|DNOV	LOC108605723|XP_017851005.1|DBUS
OG0001191	LOC115763226|XP_030561560.1|DNOV	LOC108607785|XP_017854312.2|DBUS
OG0001192	LOC115759704|XP_030556565.1|DNOV	LOC108594290|XP_017834921.1|DBUS
OG0001193	LOC115757699|XP_030553903.1|DNOV	LOC108603201|XP_017847272.1|DBUS
OG0001194	LOC115768177|XP_030568543.1|DNOV	LOC108605290|XP_017850428.1|DBUS
OG0001195	LOC115757928|XP_030554254.1|DNOV	LOC108595419|XP_017836136.1|DBUS
OG0001196	LOC115765676|XP_030565196.1|DNOV, LOC115767819|XP_030568015.1|DNOV	LOC108605039|XP_017850096.1|DBUS
OG0001197	LOC115767926|XP_030568156.1|DNOV	LOC108603676|XP_017848169.1|DBUS
OG0001198	LOC115761491|XP_030559117.1|DNOV	LOC108601552|XP_017844940.1|DBUS
OG0001200	LOC115767622|XP_030567783.1|DNOV	LOC108600284|XP_017843244.1|DBUS
OG0001201	LOC115770883|XP_030572178.1|DNOV	LOC108601769|XP_017845183.2|DBUS
OG0001202	LOC115764334|XP_030563145.1|DNOV	LOC108606385|XP_017851939.1|DBUS
OG0001203	LOC115766779|XP_030566649.1|DNOV	LOC108607376|XP_017853587.2|DBUS
OG0001204	LOC115769229|XP_030569801.1|DNOV	LOC108608408|XP_017855255.1|DBUS
OG0001205	LOC115759417|XP_030556172.1|DNOV	LOC108603447|XP_017847766.1|DBUS
OG0001206	LOC115771920|XP_030573673.1|DNOV	LOC108603740|XP_017848286.1|DBUS
OG0001207	LOC115765399|XP_030564791.1|DNOV	LOC108606110|XP_017851446.1|DBUS
OG0001208	LOC115765288|XP_030564638.1|DNOV	LOC108605036|XP_033150283.1|DBUS
OG0001209	LOC115761477|XP_030559104.1|DNOV	LOC108602178|XP_017845705.1|DBUS
OG0001210	LOC115766340|XP_030566092.1|DNOV	LOC108605558|XP_017850811.1|DBUS
OG0001211	LOC115764135|XP_030562868.1|DNOV	LOC108603218|XP_017847304.1|DBUS
OG0001212	LOC115764301|XP_030563095.1|DNOV	LOC108606983|XP_017853046.1|DBUS
OG0001213	LOC115767938|XP_030568170.1|DNOV	LOC108601439|XP_017844826.1|DBUS
OG0001214	LOC115761461|XP_030559088.1|DNOV	LOC108604087|XP_017848853.1|DBUS
OG0001215	LOC115771893|XP_030573637.1|DNOV	LOC108604517|XP_017849510.1|DBUS
OG0001216	LOC115771890|XP_030573634.1|DNOV	LOC108603459|XP_017847780.2|DBUS
OG0001217	LOC115759344|XP_030556123.1|DNOV	LOC108606647|XP_017852489.1|DBUS
OG0001218	LOC115771896|XP_030573640.1|DNOV, LOC115771895|XP_030573639.1|DNOV	LOC117134634|XP_017849602.2|DBUS, LOC108604582|XP_033149880.1|DBUS
OG0001220	LOC115762211|XP_030560198.1|DNOV	LOC108595516|XP_017836259.1|DBUS
OG0001221	LOC115762222|XP_030560216.1|DNOV	LOC108597106|XP_017838967.1|DBUS
OG0001222	LOC115770142|XP_030571148.1|DNOV	LOC108607317|XP_017853477.1|DBUS
OG0001222	LOC115764755|XP_030563842.1|DNOV	LOC108601681|XP_017845079.1|DBUS
OG0001223	LOC115757839|XP_030554135.1|DNOV	LOC108597162|XP_017839061.1|DBUS
OG0001223	LOC115760377|XP_030557534.1|DNOV	LOC108608549|XP_017835136.2|DBUS
OG0001224	LOC115764480|XP_030563417.1|DNOV	LOC108596317|XP_017837416.1|DBUS
OG0001225	LOC115762503|XP_030560603.1|DNOV	LOC108596829|XP_017838436.1|DBUS
OG0001226	LOC115762080|XP_030560032.1|DNOV	LOC108596552|XP_017837938.1|DBUS
OG0001227	LOC115759978|XP_030556991.1|DNOV	LOC108598083|XP_017840189.1|DBUS
OG0001228	LOC115768304|XP_030568708.1|DNOV	LOC108605308|XP_017850467.1|DBUS
OG0001229	LOC115762984|XP_030561230.1|DNOV	LOC117135021|XP_033150711.1|DBUS
OG0001230	LOC115762393|XP_030560433.1|DNOV	LOC108597056|XP_017838866.1|DBUS
OG0001231	LOC115758835|XP_030555476.1|DNOV	LOC108594362|XP_017835011.2|DBUS
OG0001232	LOC115759251|XP_030556012.1|DNOV, LOC115758716|XP_030555329.1|DNOV	LOC108608432|XP_017855290.1|DBUS, LOC108607818|XP_017854354.1|DBUS
OG0001234	LOC115763473|XP_030561921.1|DNOV	LOC108606797|XP_017852746.1|DBUS, LOC108597414|XP_017839453.1|DBUS
OG0001234	LOC115760756|XP_030558094.1|DNOV	LOC108596837|XP_017838451.1|DBUS
OG0001235	LOC115765844|XP_030565430.1|DNOV	LOC108608161|XP_017854904.1|DBUS
OG0001236	LOC115770526|XP_030571685.1|DNOV	LOC108599669|XP_017842139.1|DBUS
OG0001237	LOC115763868|XP_030562506.1|DNOV	LOC108603451|XP_017847771.1|DBUS
OG0001238	LOC115765787|XP_030565327.1|DNOV	LOC108604437|XP_017849401.1|DBUS
OG0001239	LOC115761708|XP_030559440.1|DNOV	LOC108602332|XP_017845909.1|DBUS
OG0001240	LOC115765604|XP_030565116.1|DNOV	LOC108601712|XP_017845116.1|DBUS
OG0001242	LOC115768174|XP_030568536.1|DNOV	LOC108606915|XP_017852945.1|DBUS
OG0001243	LOC115771397|XP_030572942.1|DNOV	LOC108599721|XP_017842207.1|DBUS
OG0001244	LOC115757741|XP_030553986.1|DNOV	LOC108603406|XP_017847685.1|DBUS
OG0001245	LOC115771657|XP_030573327.1|DNOV	LOC108601562|XP_017844950.1|DBUS
OG0001246	LOC115758017|XP_030554381.1|DNOV	LOC108595054|XP_017835686.1|DBUS
OG0001247	LOC115758671|XP_030555276.1|DNOV	LOC108597512|XP_033150674.1|DBUS
OG0001248	LOC115770980|XP_030572310.1|DNOV	LOC108599794|XP_033149588.1|DBUS
OG0001249	LOC115766826|XP_030566721.1|DNOV	LOC108606444|XP_017852047.1|DBUS
OG0001252	LOC115757709|XP_030553927.1|DNOV	LOC108603389|XP_017847649.2|DBUS, LOC117134870|XP_033150112.1|DBUS
OG0001253	LOC115757895|XP_030554200.1|DNOV	LOC108596953|XP_017838681.1|DBUS
OG0001254	LOC115762328|XP_030560354.1|DNOV	LOC108594784|XP_017835412.1|DBUS
OG0001255	LOC115761910|XP_030559791.1|DNOV	LOC108596458|XP_017837696.1|DBUS
OG0001256	LOC115769373|XP_030570018.1|DNOV	LOC117134808|XP_033149773.1|DBUS
OG0001257	LOC115766762|XP_030566604.1|DNOV	LOC108607362|XP_017853558.1|DBUS
OG0001258	LOC115759453|XP_030556245.1|DNOV	LOC108604510|XP_017849502.1|DBUS
OG0001259	LOC115768477|XP_030568912.1|DNOV, LOC115768485|XP_030568928.1|DNOV	LOC108605403|XP_017850562.1|DBUS
OG0001260	LOC115761730|XP_030559474.1|DNOV	LOC108602021|XP_017845513.1|DBUS
OG0001261	LOC115766318|XP_030566068.1|DNOV	LOC108606683|XP_017852521.1|DBUS
OG0001262	LOC115766141|XP_030565838.1|DNOV	LOC108600788|XP_017844051.1|DBUS
OG0001263	LOC115771939|XP_030573698.1|DNOV	LOC108601766|XP_017845178.1|DBUS
OG0001264	LOC115759972|XP_030556983.1|DNOV	LOC108597055|XP_033149101.1|DBUS
OG0001265	LOC115765093|XP_030564337.1|DNOV	LOC108604975|XP_033150396.1|DBUS
OG0001266	LOC115762396|XP_030560442.1|DNOV	LOC108596175|XP_017837172.1|DBUS
OG0001267	LOC115761733|XP_030559478.1|DNOV	LOC108601765|XP_017845177.1|DBUS
OG0001268	LOC115761410|XP_030559030.1|DNOV	LOC108602532|XP_017846154.1|DBUS
OG0001269	LOC115758187|XP_030554588.1|DNOV	LOC108595406|XP_017836120.1|DBUS
OG0001270	LOC115767939|XP_030568171.1|DNOV	LOC108601438|XP_017844825.1|DBUS
OG0001271	LOC115771020|XP_030572405.1|DNOV	LOC108594795|XP_017835423.1|DBUS
OG0001272	LOC115769902|XP_030570783.1|DNOV	LOC108600930|XP_017844256.1|DBUS
OG0001273	LOC115772111|XP_030573938.1|DNOV	LOC108602463|XP_017846075.1|DBUS
OG0001274	LOC115769234|XP_030569811.1|DNOV	LOC108600386|XP_017843421.1|DBUS
OG0001275	LOC115765114|XP_030564363.1|DNOV	LOC108606693|XP_017852545.1|DBUS
OG0001276	LOC115769362|XP_030570005.1|DNOV	LOC108600634|XP_017843810.2|DBUS
OG0001278	LOC115769607|XP_030570360.1|DNOV	LOC108599917|XP_017842605.1|DBUS
OG0001279	LOC115769614|XP_030570372.1|DNOV	LOC108598816|XP_017841051.1|DBUS
OG0001280	LOC115762550|XP_030560684.1|DNOV	LOC108599487|XP_017841823.1|DBUS
OG0001281	LOC115767662|XP_030567810.1|DNOV	LOC108598658|XP_017840858.2|DBUS
OG0001283	LOC115761144|XP_030558672.1|DNOV	LOC108596913|XP_017838609.1|DBUS
OG0001284	LOC115759746|XP_030556644.1|DNOV	LOC108598471|XP_017840611.1|DBUS
OG0001285	LOC115769726|XP_030570517.1|DNOV	LOC108600524|XP_017843657.1|DBUS
OG0001286	LOC115759084|XP_030555776.1|DNOV	LOC108606511|XP_017852173.1|DBUS
OG0001287	LOC115770652|XP_030571875.1|DNOV	LOC108604119|XP_017848894.1|DBUS
OG0001288	LOC115765930|XP_030565535.1|DNOV	LOC108594254|XP_033149443.1|DBUS
OG0001289	LOC115758419|XP_030554927.1|DNOV	LOC108602456|XP_017846071.2|DBUS
OG0001290	LOC115759274|XP_030556036.1|DNOV	LOC108596112|XP_033149204.1|DBUS
OG0001291	LOC115764819|XP_030563932.1|DNOV	LOC108595003|XP_017835627.1|DBUS
OG0001292	LOC115766623|XP_030566475.1|DNOV	LOC108596770|XP_017838355.1|DBUS
OG0001293	LOC115768389|XP_030568819.1|DNOV	LOC108606164|XP_017851505.1|DBUS, LOC108607182|XP_017853328.1|DBUS
OG0001294	LOC115761699|XP_030559430.1|DNOV	LOC108603876|XP_017848536.1|DBUS, LOC108605674|XP_033150258.1|DBUS
OG0001295	LOC115767220|XP_030567277.1|DNOV	LOC108605580|XP_017850839.1|DBUS
OG0001296	LOC115770282|XP_030571372.1|DNOV	LOC108598546|XP_017840719.1|DBUS
OG0001297	LOC115761992|XP_030559918.1|DNOV	LOC108601954|XP_033149942.1|DBUS
OG0001298	LOC115764080|XP_030562788.1|DNOV	LOC108601613|XP_033149866.1|DBUS
OG0001299	LOC115766956|XP_030566904.1|DNOV	LOC108600786|XP_017844047.1|DBUS
OG0001301	LOC115759699|XP_030556558.1|DNOV	LOC108601913|XP_017845383.1|DBUS
OG0001302	LOC115766617|XP_030566468.1|DNOV, LOC115766618|XP_030566469.1|DNOV	LOC108596526|XP_017837902.1|DBUS
OG0001303	LOC115764977|XP_030564164.1|DNOV	LOC108603668|XP_017848153.1|DBUS
OG0001304	LOC115758237|XP_030554650.1|DNOV	LOC108597256|XP_017839200.1|DBUS
OG0001305	LOC115757850|XP_030554144.1|DNOV	LOC108597482|XP_017839546.1|DBUS
OG0001305	LOC115758007|XP_030554364.1|DNOV	LOC108597481|XP_017839545.1|DBUS
OG0001305	LOC115767941|XP_030568175.1|DNOV	LOC108603599|XP_017848032.1|DBUS
OG0001306	LOC115765630|XP_030565141.1|DNOV	LOC108602831|XP_017846561.1|DBUS
OG0001307	LOC115769322|XP_030569916.1|DNOV	LOC108599599|XP_017842040.1|DBUS
OG0001308	LOC115768039|XP_030568322.1|DNOV	LOC108605431|XP_017850596.1|DBUS
OG0001309	LOC115770739|XP_030572001.1|DNOV	LOC108603532|XP_017847918.1|DBUS
OG0001310	LOC115766430|XP_030566217.1|DNOV	LOC108607187|XP_017853333.1|DBUS
OG0001312	LOC115771113|XP_030572537.1|DNOV	LOC108597919|XP_017840025.2|DBUS
OG0001313	LOC115762426|XP_030560485.1|DNOV	LOC108596779|XP_017838367.1|DBUS
OG0001314	LOC115769230|XP_030569802.1|DNOV	LOC108608411|XP_017855259.1|DBUS
OG0001315	LOC115765406|XP_030564805.1|DNOV	LOC108605012|XP_017850068.1|DBUS, LOC108606132|XP_017851474.1|DBUS
OG0001316	LOC115760849|XP_030558261.1|DNOV	LOC108595061|XP_017835695.1|DBUS
OG0001317	LOC115763038|XP_030561313.1|DNOV	LOC108596866|XP_033149230.1|DBUS
OG0001318	LOC115762274|XP_030560297.1|DNOV	LOC117135004|XP_033150672.1|DBUS, LOC117135091|XP_033150928.1|DBUS, LOC117134983|XP_033150558.1|DBUS, LOC108594719|XP_033150932.1|DBUS, LOC117135094|XP_033150934.1|DBUS, LOC117134863|XP_033150026.1|DBUS, LOC117134990|XP_033150590.1|DBUS, LOC117134996|XP_033150601.1|DBUS
OG0001319	LOC115769239|XP_030569814.1|DNOV	LOC108598462|XP_017840599.1|DBUS
OG0001320	LOC115757961|XP_030554296.1|DNOV	LOC108595218|XP_017835895.1|DBUS
OG0001323	LOC115758795|XP_030555428.1|DNOV, LOC115758916|XP_030555573.1|DNOV	LOC108596010|XP_017836848.1|DBUS
OG0001324	LOC115765546|XP_030565036.1|DNOV	LOC108608551|XP_017855459.1|DBUS
OG0001325	LOC115766239|XP_030565961.1|DNOV, LOC115766107|XP_030565788.1|DNOV	LOC108602303|XP_017845874.1|DBUS
OG0001326	LOC115761781|XP_030559573.1|DNOV	LOC108602768|XP_017846430.1|DBUS
OG0001328	LOC115768658|XP_030569198.1|DNOV	LOC108605706|XP_017850987.1|DBUS
OG0001329	LOC115765389|XP_030564774.1|DNOV	LOC108598123|XP_017840229.1|DBUS, LOC108606875|XP_017852887.1|DBUS
OG0001330	LOC115770903|XP_030572198.1|DNOV, LOC115765182|XP_030564466.1|DNOV	LOC108606755|XP_017852647.2|DBUS
OG0001331	LOC115768445|XP_030568864.1|DNOV	LOC108606035|XP_017851351.1|DBUS
OG0001332	LOC115766450|XP_030566242.1|DNOV	LOC108606355|XP_017851893.1|DBUS
OG0001333	LOC115768960|XP_030569543.1|DNOV	LOC108605555|XP_017850804.1|DBUS
OG0001334	LOC115759550|XP_030556368.1|DNOV	LOC108604723|XP_017849790.1|DBUS
OG0001335	LOC115761923|XP_030559801.1|DNOV	LOC108603850|XP_017848492.1|DBUS
OG0001337	LOC115765231|XP_030564536.1|DNOV	LOC108606596|XP_017852332.1|DBUS
OG0001338	LOC115757941|XP_030554272.1|DNOV	LOC108595193|XP_017835866.1|DBUS
OG0001339	LOC115762149|XP_030560121.1|DNOV	LOC108596553|XP_017837939.1|DBUS
OG0001340	LOC115771418|XP_030572980.1|DNOV	LOC108598625|XP_017840813.1|DBUS
OG0001341	LOC115761963|XP_030559864.1|DNOV	LOC108601888|XP_017845352.1|DBUS
OG0001342	LOC115759459|XP_030556251.1|DNOV	LOC108603694|XP_017848208.1|DBUS
OG0001343	LOC115764192|XP_030562939.1|DNOV	LOC108601461|XP_017844848.1|DBUS
OG0001344	LOC115764940|XP_030564117.1|DNOV	LOC108604331|XP_017849246.1|DBUS
OG0001345	LOC115761227|XP_030558776.1|DNOV	LOC108604561|XP_017849579.1|DBUS
OG0001346	LOC115759524|XP_030556333.1|DNOV	LOC108603922|XP_017848603.1|DBUS
OG0001347	LOC115767806|XP_030567999.1|DNOV	LOC108605756|XP_017851047.1|DBUS
OG0001348	LOC115765378|XP_030564762.1|DNOV	LOC108606593|XP_017852328.1|DBUS
OG0001349	LOC115762700|XP_030560884.1|DNOV	LOC108598595|XP_017840778.1|DBUS
OG0001349	LOC115767148|XP_030567177.1|DNOV, LOC115767160|XP_030567197.1|DNOV	LOC108599963|XP_033149408.1|DBUS
OG0001350	LOC115765998|XP_030565629.1|DNOV	LOC108598568|XP_017840741.1|DBUS
OG0001351	LOC115760837|XP_030558239.1|DNOV	LOC108596489|XP_017837765.1|DBUS
OG0001352	LOC115762213|XP_030560204.1|DNOV	LOC108596956|XP_017838686.1|DBUS
OG0001353	LOC115770065|XP_030571025.1|DNOV	LOC108598863|XP_017841109.1|DBUS
OG0001354	LOC115761084|XP_030558567.1|DNOV	LOC108597548|XP_017839645.1|DBUS
OG0001355	LOC115762375|XP_030560415.1|DNOV	LOC108608201|XP_017854964.1|DBUS
OG0001356	LOC115765715|XP_030565235.1|DNOV	LOC108603481|XP_017847818.1|DBUS
OG0001357	LOC115770368|XP_030571474.1|DNOV	LOC108599937|XP_017842647.1|DBUS
OG0001358	LOC115770181|XP_030571202.1|DNOV	LOC108601013|XP_033149737.1|DBUS
OG0001359	LOC115759791|XP_030556730.1|DNOV	LOC108607831|XP_017854379.1|DBUS
OG0001360	LOC115762119|XP_030560084.1|DNOV	LOC108597645|XP_017839783.1|DBUS
OG0001361	LOC115769556|XP_030570266.1|DNOV	LOC108598068|XP_017840171.2|DBUS
OG0001362	LOC115769613|XP_030570371.1|DNOV	LOC108598904|XP_017841156.1|DBUS
OG0001363	LOC115759446|XP_030556229.1|DNOV	LOC108603230|XP_017847334.1|DBUS
OG0001364	LOC115762293|XP_030560319.1|DNOV	LOC108594659|XP_033150978.1|DBUS
OG0001365	LOC115770994|XP_030572348.1|DNOV	LOC108598726|XP_017840944.1|DBUS
OG0001366	LOC115771005|XP_030572366.1|DNOV	LOC108598007|XP_017840111.1|DBUS
OG0001367	LOC115762303|XP_030560330.1|DNOV	LOC108597360|XP_017839366.1|DBUS
OG0001368	LOC115762243|XP_030560246.1|DNOV	LOC108596324|XP_017837435.1|DBUS
OG0001369	LOC115771333|XP_030572859.1|DNOV	LOC117134643|XP_017851599.2|DBUS, LOC108605787|XP_017851079.2|DBUS, LOC108606218|XP_033150278.1|DBUS
OG0001370	LOC115761046|XP_030558520.1|DNOV	LOC108597523|XP_033149017.1|DBUS
OG0001371	LOC115759757|XP_030556660.1|DNOV	LOC108607473|XP_017853801.2|DBUS
OG0001372	LOC115760491|XP_030557702.1|DNOV	LOC117134648|XP_033150995.1|DBUS, LOC108596137|XP_033150994.1|DBUS
OG0001373	LOC115758741|XP_030555352.1|DNOV	LOC108594271|XP_017834892.1|DBUS
OG0001374	LOC115760936|XP_030558372.1|DNOV	LOC108597148|XP_017839031.1|DBUS
