Orthogroup	DNOV.longest_only	DSEC.longest_only
OG0000367	LOC115759287|XP_030556052.1|DNOV	LOC6609939|XP_032572386.1|DSEC
OG0000368	LOC115767345|XP_030567459.1|DNOV	LOC6605304|XP_032574141.1|DSEC
OG0000368	LOC115767373|XP_030567496.1|DNOV	LOC6605305|XP_002030143.1|DSEC
OG0000370	LOC115758319|XP_030554746.1|DNOV, LOC115767117|XP_030567170.1|DNOV, LOC115758314|XP_030554740.1|DNOV, LOC115767200|XP_030567288.1|DNOV	LOC6618369|XP_002042639.1|DSEC
OG0000371	LOC115768621|XP_030569139.1|DNOV	LOC6617553|XP_002041866.2|DSEC
OG0000373	LOC115771446|XP_030573018.1|DNOV	LOC6609981|XP_002034617.1|DSEC
OG0000374	LOC115769333|XP_030569954.1|DNOV	LOC6619347|XP_032574542.1|DSEC
OG0000375	LOC115769558|XP_030570270.1|DNOV, LOC115769421|XP_030570089.1|DNOV	LOC6605076|XP_002029917.1|DSEC, LOC6605077|XP_002029918.2|DSEC, LOC6605075|XP_002029916.1|DSEC
OG0000376	LOC115767385|XP_030567506.1|DNOV	LOC6620260|XP_002044468.2|DSEC
OG0000377	LOC115765152|XP_030564423.1|DNOV	LOC6620309|XP_032580791.1|DSEC
OG0000378	LOC115761130|XP_030558650.1|DNOV	LOC6609687|XP_002034345.1|DSEC
OG0000378	LOC115766847|XP_030566757.1|DNOV	LOC6618942|XP_002043191.2|DSEC
OG0000379	LOC115760518|XP_030557746.1|DNOV	LOC6608048|XP_002032796.1|DSEC, LOC6608047|XP_032572007.1|DSEC, LOC6608049|XP_002032797.1|DSEC
OG0000380	LOC115769832|XP_030570666.1|DNOV	LOC6611012|XP_002035569.2|DSEC
OG0000381	LOC115763135|XP_030561439.1|DNOV	LOC6608130|XP_002032877.1|DSEC
OG0000381	LOC115763202|XP_030561526.1|DNOV	LOC6611762|XP_032569870.1|DSEC
OG0000382	LOC115770114|XP_030571090.1|DNOV	LOC6616587|XP_032574705.1|DSEC
OG0000383	LOC115760023|XP_030557045.1|DNOV	LOC6613088|XP_032573000.1|DSEC
OG0000383	LOC115760327|XP_030557473.1|DNOV	LOC6614431|XP_002038864.1|DSEC
OG0000384	LOC115762937|XP_030561180.1|DNOV	LOC6608682|XP_002033411.1|DSEC
OG0000384	LOC115760743|XP_030558083.1|DNOV	LOC6608680|XP_032571613.1|DSEC
OG0000385	LOC115768436|XP_030568854.1|DNOV	LOC6612560|XP_032581866.1|DSEC
OG0000385	LOC115768437|XP_030568858.1|DNOV	LOC6612558|XP_032581865.1|DSEC
OG0000386	LOC115766985|XP_030566944.1|DNOV	LOC6610816|XP_002035382.1|DSEC
OG0000386	LOC115764970|XP_030564154.1|DNOV	LOC6612709|XP_002037212.1|DSEC
OG0000388	LOC115770513|XP_030571674.1|DNOV, LOC115769742|XP_030570542.1|DNOV, LOC115769837|XP_030570671.1|DNOV	LOC6610448|XP_002035029.2|DSEC, LOC6610447|XP_002035028.1|DSEC, LOC6610450|XP_002035031.1|DSEC
OG0000389	LOC115762625|XP_030560787.1|DNOV	LOC6604991|XP_032574351.1|DSEC
OG0000390	LOC115763143|XP_030561453.1|DNOV	LOC6612098|XP_002036615.1|DSEC
OG0000391	LOC115760954|XP_030558402.1|DNOV	LOC116800611|XP_032572391.1|DSEC
OG0000391	LOC115760706|XP_030558034.1|DNOV	LOC6609885|XP_032571871.1|DSEC
OG0000392	LOC115765859|XP_030565449.1|DNOV	LOC6613482|XP_002037951.1|DSEC
OG0000392	LOC115765913|XP_030565519.1|DNOV	LOC6613478|XP_002037948.1|DSEC
OG0000393	LOC115760238|XP_030557353.1|DNOV	LOC6614508|XP_032583503.1|DSEC
OG0000393	LOC115760239|XP_030557356.1|DNOV	LOC6614509|XP_032583511.1|DSEC
OG0000394	LOC115768475|XP_030568910.1|DNOV	LOC6617633|XP_002041946.1|DSEC
OG0000394	LOC115768476|XP_030568911.1|DNOV	LOC6617632|XP_002041945.2|DSEC
OG0000395	LOC115766068|XP_030565736.1|DNOV	LOC6605380|XP_002030213.1|DSEC
OG0000395	LOC115768660|XP_030569204.1|DNOV	LOC6605376|XP_002030209.2|DSEC
OG0000396	LOC115766006|XP_030565635.1|DNOV	LOC6611559|XP_002036097.1|DSEC, LOC6611558|XP_032569759.1|DSEC, LOC6611557|XP_032569766.1|DSEC, LOC6611560|XP_032569719.1|DSEC
OG0000398	LOC115767281|XP_030567411.1|DNOV	LOC6615595|XP_002039969.1|DSEC
OG0000399	LOC115771812|XP_030573550.1|DNOV, LOC115771813|XP_030573552.1|DNOV, LOC115771807|XP_030573543.1|DNOV	LOC6617103|XP_032577470.1|DSEC
OG0000399	LOC115771808|XP_030573545.1|DNOV, LOC115771811|XP_030573548.1|DNOV, LOC115771809|XP_030573546.1|DNOV	LOC6615627|XP_002040001.1|DSEC
OG0000400	LOC115765164|XP_030564435.1|DNOV	LOC6618441|XP_002042711.1|DSEC
OG0000401	LOC115766431|XP_030566218.1|DNOV	LOC116800984|XP_032573885.1|DSEC, LOC6614964|XP_032582524.1|DSEC
OG0000402	LOC115765340|XP_030564710.1|DNOV	LOC6619884|XP_002044096.1|DSEC
OG0000403	LOC115761311|XP_030558901.1|DNOV	LOC6612746|XP_002037249.1|DSEC
OG0000403	LOC115760886|XP_030558309.1|DNOV	LOC6615736|XP_002040107.1|DSEC
OG0000404	LOC115761472|XP_030559098.1|DNOV	LOC6612849|XP_032577617.1|DSEC
OG0000405	LOC115768893|XP_030569465.1|DNOV	LOC6612548|XP_002037056.1|DSEC
OG0000405	LOC115772079|XP_030573892.1|DNOV	LOC6607028|XP_002031817.1|DSEC
OG0000406	LOC115770975|XP_030572299.1|DNOV	LOC6606052|XP_002030863.1|DSEC
OG0000406	LOC115762143|XP_030560114.1|DNOV	LOC6608624|XP_032571764.1|DSEC
OG0000407	LOC115762930|XP_030561171.1|DNOV	LOC6604978|XP_002029821.1|DSEC
OG0000407	LOC115762590|XP_030560737.1|DNOV	LOC6604979|XP_002029822.1|DSEC
OG0000408	LOC115763136|XP_030561440.1|DNOV, LOC115763103|XP_030561403.1|DNOV, LOC115763195|XP_030561516.1|DNOV, LOC115763159|XP_030561470.1|DNOV	LOC6606568|XP_002031369.1|DSEC
OG0000408	LOC115758672|XP_030555274.1|DNOV	LOC6613497|XP_002037966.1|DSEC
OG0000409	LOC115761887|XP_030559753.1|DNOV	LOC6609210|XP_002033901.1|DSEC
OG0000409	LOC115766579|XP_030566424.1|DNOV	LOC6608297|XP_032572942.1|DSEC
OG0000410	LOC115760273|XP_030557404.1|DNOV	LOC6614497|XP_002038930.2|DSEC, LOC6614498|XP_032583307.1|DSEC, LOC6614499|XP_002038932.1|DSEC
OG0000411	LOC115759469|XP_030556262.1|DNOV	LOC6607222|XP_002032006.2|DSEC
OG0000411	LOC115763005|XP_030561256.1|DNOV	LOC6611798|XP_002036320.1|DSEC
OG0000412	LOC115761442|XP_030559072.1|DNOV	LOC6621089|XP_032570877.1|DSEC
OG0000412	LOC115770103|XP_030571076.1|DNOV	LOC6605668|XP_032573504.1|DSEC
OG0000413	LOC115763742|XP_030562306.1|DNOV	LOC6607245|XP_002032024.1|DSEC
OG0000413	LOC115767918|XP_030568147.1|DNOV	LOC6613940|XP_032576210.1|DSEC
OG0000414	LOC115758270|XP_030554693.1|DNOV	LOC6619146|XP_002043386.1|DSEC
OG0000415	LOC115765346|XP_030564721.1|DNOV	LOC6621023|XP_002045217.1|DSEC, LOC6621331|XP_002045502.2|DSEC, LOC6615431|XP_032572433.1|DSEC
OG0000415	LOC115765354|XP_030564731.1|DNOV	LOC6615429|XP_032572435.1|DSEC
OG0000416	LOC115768128|XP_030568482.1|DNOV	LOC6615858|XP_032581293.1|DSEC
OG0000416	LOC115767807|XP_030568000.1|DNOV	LOC6619867|XP_002044080.1|DSEC
OG0000417	LOC115757752|XP_030554017.1|DNOV	LOC6612889|XP_002037381.1|DSEC
OG0000418	LOC115767555|XP_030567698.1|DNOV	LOC6620588|XP_032582238.1|DSEC
OG0000418	LOC115767071|XP_030567071.1|DNOV	LOC6614876|XP_002039294.1|DSEC
OG0000419	LOC115760614|XP_030557923.1|DNOV	LOC6609279|XP_002033969.1|DSEC
OG0000421	LOC115758507|XP_030555057.1|DNOV	LOC6611329|XP_032572238.1|DSEC
OG0000421	LOC115765557|XP_030565054.1|DNOV	LOC6611550|XP_032574832.1|DSEC
OG0000422	LOC115772004|XP_030573795.1|DNOV	LOC6620584|XP_032576054.1|DSEC
OG0000423	LOC115757844|XP_030554138.1|DNOV	LOC6609809|XP_002034463.1|DSEC
OG0000423	LOC115757936|XP_030554264.1|DNOV	LOC6609808|XP_002034462.1|DSEC
OG0000424	LOC115764517|XP_030563474.1|DNOV	LOC6619528|XP_002043743.1|DSEC
OG0000424	LOC115764485|XP_030563431.1|DNOV	LOC6609892|XP_032572392.1|DSEC
OG0000425	LOC115762685|XP_030560871.1|DNOV	LOC6610054|XP_032572020.1|DSEC
OG0000426	LOC115765437|XP_030564866.1|DNOV	LOC6608513|XP_002033247.2|DSEC, LOC6608512|XP_002033246.1|DSEC, LOC6608509|XP_002033243.1|DSEC
OG0000428	LOC115762673|XP_030560847.1|DNOV	LOC6616384|XP_032575299.1|DSEC, LOC6616383|XP_032575101.1|DSEC
OG0000428	LOC115762672|XP_030560846.1|DNOV	LOC6616382|XP_002040742.1|DSEC
OG0000429	LOC115758181|XP_030554582.1|DNOV	LOC116800501|XP_032571741.1|DSEC
OG0000429	LOC115758244|XP_030554660.1|DNOV	LOC6608646|XP_002033380.2|DSEC
OG0000429	LOC115758203|XP_030554611.1|DNOV	LOC6608648|XP_002033382.1|DSEC
OG0000430	LOC115771669|XP_030573344.1|DNOV, LOC115771668|XP_030573343.1|DNOV, LOC115772121|XP_030573956.1|DNOV	LOC6612898|XP_032577120.1|DSEC, LOC116801464|XP_032577121.1|DSEC
OG0000430	LOC115765758|XP_030565281.1|DNOV, LOC115765759|XP_030565282.1|DNOV	LOC6616658|XP_002041015.1|DSEC
OG0000433	LOC115766852|XP_030566766.1|DNOV	LOC6614817|XP_032581823.1|DSEC
OG0000433	LOC115769577|XP_030570303.1|DNOV	LOC6610940|XP_002035497.1|DSEC
OG0000434	LOC115764909|XP_030564068.1|DNOV	LOC6618699|XP_002042958.1|DSEC
OG0000435	LOC115765418|XP_030564823.1|DNOV	LOC6617501|XP_032582116.1|DSEC
OG0000437	LOC115763191|XP_030561512.1|DNOV	LOC6612001|XP_002036518.1|DSEC
OG0000437	LOC115760092|XP_030557136.1|DNOV	LOC6612051|XP_002036568.1|DSEC
OG0000438	LOC115761313|XP_030558904.1|DNOV	LOC6619356|XP_002043573.1|DSEC, LOC6612811|XP_002037312.1|DSEC
OG0000439	LOC115763239|XP_030561575.1|DNOV	LOC6611747|XP_002036270.2|DSEC
OG0000439	LOC115770436|XP_030571567.1|DNOV	LOC6605646|XP_002030464.1|DSEC
OG0000440	LOC115760910|XP_030558341.1|DNOV	LOC6615529|XP_032572211.1|DSEC
OG0000440	LOC115760625|XP_030557935.1|DNOV	LOC6608970|XP_002033684.1|DSEC
OG0000441	LOC115760980|XP_030558443.1|DNOV	LOC6615373|XP_002039755.1|DSEC
OG0000441	LOC115760673|XP_030558000.1|DNOV	LOC6615374|XP_002039756.1|DSEC
OG0000443	LOC115769670|XP_030570445.1|DNOV	LOC6610209|XP_032574636.1|DSEC
OG0000443	LOC115769682|XP_030570461.1|DNOV	LOC6610208|XP_002034815.1|DSEC
OG0000444	LOC115759117|XP_030555819.1|DNOV	LOC6611727|XP_002036256.2|DSEC
OG0000444	LOC115759284|XP_030556046.1|DNOV	LOC6611729|XP_032583399.1|DSEC
OG0000446	LOC115763753|XP_030562326.1|DNOV	LOC116802007|XP_032580731.1|DSEC
OG0000446	LOC115762522|XP_030560642.1|DNOV	LOC116800494|XP_032571722.1|DSEC
OG0000447	LOC115762552|XP_030560687.1|DNOV	LOC6610388|XP_002034970.1|DSEC
OG0000448	LOC115764922|XP_030564087.1|DNOV	LOC6612945|XP_002037437.1|DSEC
OG0000448	LOC115759283|XP_030556045.1|DNOV	LOC6612948|XP_002037440.2|DSEC
OG0000449	LOC115771068|XP_030572481.1|DNOV	LOC6606113|XP_002030921.1|DSEC
OG0000449	LOC115763376|XP_030561770.1|DNOV	LOC6614716|XP_032575759.1|DSEC
OG0000450	LOC115765363|XP_030564744.1|DNOV	LOC6617578|XP_032580056.1|DSEC
OG0000450	LOC115764404|XP_030563256.1|DNOV	LOC6618095|XP_032580913.1|DSEC
OG0000451	LOC115768450|XP_030568871.1|DNOV	LOC6615992|XP_002040359.2|DSEC
OG0000451	LOC115768449|XP_030568869.1|DNOV	LOC6615990|XP_032582121.1|DSEC
OG0000453	LOC115764689|XP_030563739.1|DNOV	LOC6606463|XP_002031266.2|DSEC
OG0000453	LOC115764706|XP_030563765.1|DNOV	LOC6606466|XP_002031269.1|DSEC
OG0000454	LOC115758865|XP_030555514.1|DNOV	LOC6614057|XP_002038511.1|DSEC, LOC6610386|XP_002034968.1|DSEC
OG0000456	LOC115766708|XP_030566486.1|DNOV	LOC6620122|XP_032579973.1|DSEC
OG0000456	LOC115769174|XP_030569739.1|DNOV	LOC6611257|XP_032571490.1|DSEC
OG0000457	LOC115763206|XP_030561531.1|DNOV	LOC6611780|XP_032583320.1|DSEC
OG0000457	LOC115759127|XP_030555831.1|DNOV	LOC6613620|XP_032574431.1|DSEC
OG0000458	LOC115765461|XP_030564885.1|DNOV	LOC6617773|XP_032583419.1|DSEC
OG0000460	LOC115758693|XP_030555298.1|DNOV	LOC6617384|XP_002041709.2|DSEC
OG0000462	LOC115759542|XP_030556357.1|DNOV	LOC6619083|XP_002043323.1|DSEC
OG0000463	LOC115771965|XP_030573737.1|DNOV	LOC6607579|XP_002032348.2|DSEC
OG0000463	LOC115761494|XP_030559121.1|DNOV	LOC6615246|XP_032580020.1|DSEC, LOC6607580|XP_032579337.1|DSEC
OG0000464	LOC115765499|XP_030564968.1|DNOV	LOC6617772|XP_032583432.1|DSEC
OG0000464	LOC115765497|XP_030564966.1|DNOV	LOC6617771|XP_032571069.1|DSEC
OG0000464	LOC115760233|XP_030557347.1|DNOV	LOC6613080|XP_002037563.2|DSEC
OG0000465	LOC115762013|XP_030559942.1|DNOV	LOC116801643|XP_032578373.1|DSEC
OG0000465	LOC115761927|XP_030559818.1|DNOV	LOC6607792|XP_032576372.1|DSEC
OG0000466	LOC115767076|XP_030567076.1|DNOV	LOC6619860|XP_032581501.1|DSEC
OG0000466	LOC115765560|XP_030565058.1|DNOV	LOC6617203|XP_002041530.1|DSEC
OG0000467	LOC115762439|XP_030560498.1|DNOV	LOC6607968|XP_032570033.1|DSEC
OG0000467	LOC115762360|XP_030560395.1|DNOV	LOC6607951|XP_002032699.2|DSEC
OG0000468	LOC115766158|XP_030565858.1|DNOV	LOC6619517|XP_032578733.1|DSEC
OG0000468	LOC115762409|XP_030560457.1|DNOV	LOC6608727|XP_002033450.2|DSEC
OG0000469	LOC115759739|XP_030556631.1|DNOV	LOC6617731|XP_032569998.1|DSEC
OG0000469	LOC115760268|XP_030557398.1|DNOV	LOC6617729|XP_032569951.1|DSEC
OG0000470	LOC115768455|XP_030568881.1|DNOV	LOC116801223|XP_032575317.1|DSEC
OG0000470	LOC115770144|XP_030571152.1|DNOV	LOC6616337|XP_002040697.1|DSEC
OG0000471	LOC115768078|XP_030568403.1|DNOV	LOC6610390|XP_032575814.1|DSEC
OG0000471	LOC115758893|XP_030555550.1|DNOV	LOC6613093|XP_002037576.1|DSEC
OG0000473	LOC115764416|XP_030563273.1|DNOV	LOC6621160|XP_002045335.2|DSEC
OG0000473	LOC115768010|XP_030568281.1|DNOV	LOC6616114|XP_032580380.1|DSEC
OG0000474	LOC115767198|XP_030567248.1|DNOV	LOC6618009|XP_002042317.1|DSEC
OG0000474	LOC115769601|XP_030570354.1|DNOV	LOC6605267|XP_032574250.1|DSEC
OG0000475	LOC115771743|XP_030573431.1|DNOV	LOC6607407|XP_002032180.1|DSEC
OG0000475	LOC115771717|XP_030573401.1|DNOV, LOC115772026|XP_030573816.1|DNOV	LOC6607408|XP_002032181.2|DSEC
OG0000476	LOC115761867|XP_030559727.1|DNOV	LOC6607110|XP_002031898.1|DSEC
OG0000476	LOC115761898|XP_030559767.1|DNOV	LOC6607109|XP_032576894.1|DSEC
OG0000477	LOC115772038|XP_030573836.1|DNOV	LOC6607320|XP_002032094.1|DSEC
OG0000477	LOC115771798|XP_030573527.1|DNOV	LOC6607319|XP_002032093.1|DSEC
OG0000478	LOC115771340|XP_030572870.1|DNOV	LOC6618425|XP_002042695.2|DSEC
OG0000478	LOC115765658|XP_030565177.1|DNOV	LOC6617033|XP_002041361.2|DSEC
OG0000479	LOC115761872|XP_030559735.1|DNOV	LOC6607134|XP_002031920.1|DSEC, LOC6607135|XP_032577633.1|DSEC
OG0000480	LOC115763425|XP_030561845.1|DNOV	LOC6613139|XP_002037620.1|DSEC
OG0000480	LOC115763347|XP_030561722.1|DNOV	LOC6613137|XP_002037618.1|DSEC
OG0000482	LOC115763744|XP_030562308.1|DNOV	LOC6606716|XP_002031515.1|DSEC
OG0000482	LOC115763714|XP_030562267.1|DNOV	LOC6621004|XP_032577425.1|DSEC, LOC6619028|XP_002043273.1|DSEC, LOC116801500|XP_032577424.1|DSEC
OG0000483	LOC115770865|XP_030572162.1|DNOV	LOC6607741|XP_002032504.1|DSEC
OG0000483	LOC115770864|XP_030572161.1|DNOV	LOC6607742|XP_032578824.1|DSEC
OG0000484	LOC115759546|XP_030556361.1|DNOV	LOC6619078|XP_032576478.1|DSEC
OG0000484	LOC115759538|XP_030556353.1|DNOV	LOC6619079|XP_002043319.1|DSEC
OG0000485	LOC115767756|XP_030567938.1|DNOV	LOC6618306|XP_002042579.2|DSEC
OG0000485	LOC115767748|XP_030567926.1|DNOV	LOC6618307|XP_032575115.1|DSEC
OG0000486	LOC115760770|XP_030558117.1|DNOV	LOC6615747|XP_032571061.1|DSEC
OG0000486	LOC115760767|XP_030558112.1|DNOV	LOC6615745|XP_032571066.1|DSEC
OG0000487	LOC115760599|XP_030557900.1|DNOV	LOC116800579|XP_032572221.1|DSEC
OG0000487	LOC115760585|XP_030557875.1|DNOV	LOC116800310|XP_032570260.1|DSEC
OG0000489	LOC115771632|XP_030573291.1|DNOV	LOC6619535|XP_002043750.1|DSEC
OG0000489	LOC115766281|XP_030566008.1|DNOV	LOC6617649|XP_002041962.2|DSEC
OG0000490	LOC115767062|XP_030567062.1|DNOV	LOC6612581|XP_002037086.1|DSEC
OG0000490	LOC115768330|XP_030568749.1|DNOV	LOC6615244|XP_032581623.1|DSEC
OG0000491	LOC115762526|XP_030560650.1|DNOV	LOC6608737|XP_002033460.1|DSEC, LOC6608736|XP_032571015.1|DSEC, LOC6608738|XP_002033461.1|DSEC
OG0000492	LOC115764009|XP_030562697.1|DNOV	LOC6608344|XP_002033081.1|DSEC
OG0000492	LOC115769236|XP_030569812.1|DNOV	LOC6613658|XP_002038128.1|DSEC
OG0000493	LOC115768949|XP_030569527.1|DNOV, LOC115760570|XP_030557844.1|DNOV	LOC6618752|XP_002043010.1|DSEC, LOC6618751|XP_002043009.1|DSEC
OG0000494	LOC115759207|XP_030555958.1|DNOV	LOC6611332|XP_002035879.1|DSEC
OG0000495	LOC115768985|XP_030569561.1|DNOV	LOC6618960|XP_002043205.2|DSEC
OG0000495	LOC115762172|XP_030560150.1|DNOV	LOC6609332|XP_032572100.1|DSEC
OG0000496	LOC115763382|XP_030561780.1|DNOV	LOC6613525|XP_032583242.1|DSEC
OG0000496	LOC115759140|XP_030555851.1|DNOV	LOC6617774|XP_002042086.1|DSEC
OG0000497	LOC115765536|XP_030565015.1|DNOV	LOC6611499|XP_032583126.1|DSEC
OG0000497	LOC115765537|XP_030565017.1|DNOV	LOC6611500|XP_032580667.1|DSEC
OG0000498	LOC115770861|XP_030572158.1|DNOV	LOC6607747|XP_032577724.1|DSEC
OG0000498	LOC115770627|XP_030571831.1|DNOV	LOC6607749|XP_002032512.1|DSEC
OG0000499	LOC115760080|XP_030557126.1|DNOV	LOC6609298|XP_032570449.1|DSEC
OG0000499	LOC115766865|XP_030566785.1|DNOV	LOC6616159|XP_032581091.1|DSEC
OG0000500	LOC115770654|XP_030571882.1|DNOV	LOC6618311|XP_002042584.1|DSEC
OG0000500	LOC115768743|XP_030569292.1|DNOV	LOC6618309|XP_002042582.1|DSEC
OG0000501	LOC115771902|XP_030573654.1|DNOV, LOC115771894|XP_030573641.1|DNOV	LOC6611847|XP_002036369.2|DSEC, LOC6608178|XP_002032923.2|DSEC
OG0000502	LOC115762275|XP_030560302.1|DNOV	LOC6615313|XP_002039717.1|DSEC
OG0000503	LOC115758075|XP_030554449.1|DNOV	LOC116800699|XP_032573027.1|DSEC, LOC6615652|XP_032573025.1|DSEC, LOC6615653|XP_002040024.1|DSEC
OG0000504	LOC115769643|XP_030570413.1|DNOV	LOC6606006|XP_002030817.1|DSEC
OG0000505	LOC115768059|XP_030568360.1|DNOV	LOC6616219|XP_032581074.1|DSEC
OG0000505	LOC115768833|XP_030569389.1|DNOV	LOC6616217|XP_002040582.1|DSEC
OG0000507	LOC115768238|XP_030568624.1|DNOV	LOC6617587|XP_002041900.1|DSEC
OG0000507	LOC115768239|XP_030568625.1|DNOV	LOC6617588|XP_032582491.1|DSEC
OG0000508	LOC115762738|XP_030560931.1|DNOV	LOC6610318|XP_032574573.1|DSEC
OG0000508	LOC115762739|XP_030560934.1|DNOV	LOC6610131|XP_032575239.1|DSEC
OG0000509	LOC115761008|XP_030558478.1|DNOV	LOC6609457|XP_032571018.1|DSEC
OG0000509	LOC115761027|XP_030558498.1|DNOV	LOC6609443|XP_032571271.1|DSEC
OG0000510	LOC115760668|XP_030557995.1|DNOV	LOC6609096|XP_002033799.1|DSEC
OG0000511	LOC115758930|XP_030555590.1|DNOV	LOC6614426|XP_002038859.1|DSEC
OG0000511	LOC115758571|XP_030555143.1|DNOV	LOC6614427|XP_002038860.1|DSEC
OG0000512	LOC115759205|XP_030555951.1|DNOV	LOC6612123|XP_002036640.1|DSEC
OG0000513	LOC115770109|XP_030571129.1|DNOV	LOC6607878|XP_002032632.1|DSEC
OG0000513	LOC115759147|XP_030555860.1|DNOV	LOC6614637|XP_002039064.1|DSEC
OG0000514	LOC115765508|XP_030564985.1|DNOV	LOC6617758|XP_002042070.1|DSEC
OG0000514	LOC115765496|XP_030564965.1|DNOV	LOC6617757|XP_032576400.1|DSEC
OG0000515	LOC115766732|XP_030566553.1|DNOV	LOC6620106|XP_002044318.2|DSEC
OG0000515	LOC115770049|XP_030570992.1|DNOV	LOC6605870|XP_002030684.1|DSEC
OG0000516	LOC115766811|XP_030566706.1|DNOV	LOC6619563|XP_002043778.1|DSEC
OG0000517	LOC115771498|XP_030573083.1|DNOV	LOC6605846|XP_002030660.1|DSEC
OG0000521	LOC115766327|XP_030566078.1|DNOV	LOC6614904|XP_002039321.2|DSEC
OG0000521	LOC115766286|XP_030566014.1|DNOV	LOC6614900|XP_032581553.1|DSEC
OG0000522	LOC115765110|XP_030564358.1|DNOV	LOC6617905|XP_002042216.1|DSEC
OG0000523	LOC115765282|XP_030564632.1|DNOV	LOC6615183|XP_002039599.2|DSEC
OG0000524	LOC115761883|XP_030559745.1|DNOV	LOC6607484|XP_032579526.1|DSEC, LOC6606951|XP_002031745.2|DSEC
OG0000525	LOC115762223|XP_030560217.1|DNOV	LOC6608312|XP_032570378.1|DSEC, LOC6608310|XP_002033047.1|DSEC
OG0000526	LOC115759224|XP_030555979.1|DNOV	LOC6614723|XP_002039147.1|DSEC
OG0000526	LOC115766568|XP_030566410.1|DNOV	LOC6610043|XP_002034659.1|DSEC
OG0000527	LOC115758354|XP_030554797.1|DNOV	LOC6613308|XP_002037785.1|DSEC
OG0000527	LOC115758545|XP_030555102.1|DNOV	LOC6613302|XP_032570029.1|DSEC
OG0000528	LOC115758405|XP_030554913.1|DNOV	LOC6613230|XP_002037707.1|DSEC
OG0000529	LOC115758661|XP_030555260.1|DNOV	LOC6613100|XP_002037583.1|DSEC
OG0000529	LOC115758674|XP_030555275.1|DNOV	LOC6613459|XP_002037931.2|DSEC
OG0000530	LOC115770158|XP_030571170.1|DNOV	LOC6605204|XP_032574036.1|DSEC
OG0000530	LOC115769720|XP_030570511.1|DNOV	LOC6610437|XP_002035018.1|DSEC
OG0000532	LOC115770876|XP_030572172.1|DNOV	LOC6619285|XP_032579013.1|DSEC
OG0000532	LOC115770877|XP_030572173.1|DNOV	LOC6619283|XP_002043500.1|DSEC
OG0000533	LOC115765431|XP_030564836.1|DNOV	LOC6615221|XP_002039627.1|DSEC
OG0000533	LOC115763637|XP_030562126.1|DNOV	LOC6607240|XP_002032021.1|DSEC
OG0000534	LOC115767100|XP_030567108.1|DNOV, LOC115762665|XP_030560834.1|DNOV	LOC6611318|XP_032579051.1|DSEC
OG0000535	LOC115765435|XP_030564852.1|DNOV	LOC6608516|XP_032570853.1|DSEC
OG0000535	LOC115757993|XP_030554347.1|DNOV	LOC6608137|XP_002032883.1|DSEC
OG0000536	LOC115769455|XP_030570127.1|DNOV	LOC6610883|XP_002035446.2|DSEC
OG0000537	LOC115762423|XP_030560478.1|DNOV	LOC6607975|XP_002032723.1|DSEC
OG0000538	LOC115767434|XP_030567587.1|DNOV	LOC6609627|XP_032572257.1|DSEC
OG0000538	LOC115764503|XP_030563452.1|DNOV	LOC6608245|XP_032572515.1|DSEC
OG0000539	LOC115765723|XP_030565247.1|DNOV	LOC6617004|XP_002041332.1|DSEC
OG0000539	LOC115765667|XP_030565185.1|DNOV	LOC6617005|XP_002041333.1|DSEC
OG0000540	LOC115758544|XP_030555101.1|DNOV	LOC6618211|XP_002042486.1|DSEC
OG0000541	LOC115760816|XP_030558193.1|DNOV	LOC6609776|XP_002034430.1|DSEC, LOC6609774|XP_002034428.1|DSEC, LOC6609773|XP_002034427.1|DSEC
OG0000542	LOC115770949|XP_030572270.1|DNOV	LOC6619725|XP_032578121.1|DSEC
OG0000542	LOC115766778|XP_030566648.1|DNOV	LOC6619466|XP_002043681.1|DSEC
OG0000543	LOC115761599|XP_030559259.1|DNOV	LOC6607571|XP_002032340.2|DSEC
OG0000543	LOC115760511|XP_030557731.1|DNOV	LOC6608089|XP_002032837.2|DSEC
OG0000544	LOC115771106|XP_030572525.1|DNOV	LOC6611067|XP_002035624.1|DSEC
OG0000544	LOC115764619|XP_030563640.1|DNOV	LOC6614303|XP_032578744.1|DSEC
OG0000545	LOC115771852|XP_030573594.1|DNOV	LOC6616773|XP_002041110.1|DSEC
OG0000545	LOC115772096|XP_030573917.1|DNOV	LOC6616768|XP_032578046.1|DSEC
OG0000546	LOC115759403|XP_030556151.1|DNOV	LOC6606337|XP_002031142.1|DSEC
OG0000546	LOC115765207|XP_030564508.1|DNOV	LOC6618470|XP_002042740.1|DSEC
OG0000547	LOC115761440|XP_030559068.1|DNOV	LOC6605770|XP_002030585.1|DSEC, LOC6613102|XP_002037585.1|DSEC
OG0000548	LOC115768555|XP_030569029.1|DNOV	LOC6616417|XP_002040777.1|DSEC
OG0000548	LOC115768570|XP_030569060.1|DNOV	LOC6616416|XP_032574201.1|DSEC
OG0000549	LOC115762388|XP_030560428.1|DNOV	LOC6615753|XP_002040124.1|DSEC
OG0000550	LOC115760017|XP_030557038.1|DNOV	LOC6610148|XP_032574525.1|DSEC
OG0000550	LOC115760247|XP_030557362.1|DNOV	LOC116800986|XP_032573901.1|DSEC
OG0000552	LOC115761308|XP_030558897.1|DNOV, LOC115761306|XP_030558895.1|DNOV	LOC6612820|XP_032577155.1|DSEC
