Orthogroup	DNOV.longest_only	DSUZ.longest_only
OG0001339	LOC115762149|XP_030560121.1|DNOV	LOC108009923|XP_016930139.1|DSUZ
OG0001340	LOC115771418|XP_030572980.1|DNOV	LOC108007415|XP_036677442.1|DSUZ
OG0001341	LOC115761963|XP_030559864.1|DNOV	LOC108011492|XP_036673956.1|DSUZ
OG0001342	LOC115759459|XP_030556251.1|DNOV	LOC118878124|XP_036675492.1|DSUZ
OG0001343	LOC115764192|XP_030562939.1|DNOV	LOC118877991|XP_036674824.1|DSUZ, LOC108016037|XP_016938120.2|DSUZ
OG0001344	LOC115764940|XP_030564117.1|DNOV	LOC118878130|XP_036675588.1|DSUZ
OG0001345	LOC115761227|XP_030558776.1|DNOV	LOC108013911|XP_016935405.1|DSUZ
OG0001346	LOC115759524|XP_030556333.1|DNOV	LOC108006985|XP_016926081.1|DSUZ
OG0001347	LOC115767806|XP_030567999.1|DNOV	LOC108005080|XP_016923735.1|DSUZ
OG0001348	LOC115765378|XP_030564762.1|DNOV	LOC108005308|XP_016924006.1|DSUZ
OG0001349	LOC115762700|XP_030560884.1|DNOV, LOC115767148|XP_030567177.1|DNOV, LOC115767160|XP_030567197.1|DNOV	LOC108012347|XP_016933185.1|DSUZ
OG0001350	LOC115765998|XP_030565629.1|DNOV	LOC108007395|XP_016926539.2|DSUZ
OG0001351	LOC115760837|XP_030558239.1|DNOV	LOC108009403|XP_016929212.1|DSUZ, LOC108008529|XP_016927889.1|DSUZ
OG0001352	LOC115762213|XP_030560204.1|DNOV	LOC118878893|XP_036677792.1|DSUZ, LOC108010964|XP_036669941.1|DSUZ
OG0001353	LOC115770065|XP_030571025.1|DNOV	LOC108019360|XP_016942672.1|DSUZ
OG0001354	LOC115761084|XP_030558567.1|DNOV	LOC108009883|XP_016930078.1|DSUZ
OG0001355	LOC115762375|XP_030560415.1|DNOV	LOC108008534|XP_016927893.1|DSUZ
OG0001356	LOC115765715|XP_030565235.1|DNOV	LOC108012128|XP_016932907.2|DSUZ
OG0001357	LOC115770368|XP_030571474.1|DNOV	LOC108006840|XP_016925879.1|DSUZ
OG0001358	LOC115770181|XP_030571202.1|DNOV	LOC108015808|XP_036672403.1|DSUZ
OG0001359	LOC115759791|XP_030556730.1|DNOV	LOC108017355|XP_016939873.1|DSUZ
OG0001360	LOC115762119|XP_030560084.1|DNOV	LOC118879053|XP_036677930.1|DSUZ, LOC108017575|XP_036678168.1|DSUZ, LOC118878485|XP_036677383.1|DSUZ, LOC118876870|XP_036668839.1|DSUZ, LOC118879578|XP_036678373.1|DSUZ, LOC108018688|XP_016941751.2|DSUZ, LOC108009514|XP_016929422.2|DSUZ
OG0001361	LOC115769556|XP_030570266.1|DNOV	LOC108012862|XP_016933829.1|DSUZ
OG0001362	LOC115769613|XP_030570371.1|DNOV	LOC108013097|XP_016934229.1|DSUZ
OG0001363	LOC115759446|XP_030556229.1|DNOV	LOC108014182|XP_016935706.2|DSUZ
OG0001364	LOC115762293|XP_030560319.1|DNOV	LOC108010128|XP_016930444.1|DSUZ
OG0001365	LOC115770994|XP_030572348.1|DNOV	LOC108013200|XP_016934398.1|DSUZ
OG0001366	LOC115771005|XP_030572366.1|DNOV	LOC108012846|XP_016933800.2|DSUZ
OG0001367	LOC115762303|XP_030560330.1|DNOV	LOC108009549|XP_016929479.1|DSUZ
OG0001368	LOC115762243|XP_030560246.1|DNOV	LOC108009748|XP_016929835.1|DSUZ, LOC108007727|XP_036678321.1|DSUZ
OG0001369	LOC115771333|XP_030572859.1|DNOV	LOC108013682|XP_016935090.1|DSUZ, LOC108004560|XP_016922984.1|DSUZ
OG0001370	LOC115761046|XP_030558520.1|DNOV	LOC108010166|XP_016930497.1|DSUZ
OG0001371	LOC115759757|XP_030556660.1|DNOV	LOC118878801|XP_036677711.1|DSUZ, LOC108018763|XP_016941831.1|DSUZ
OG0001372	LOC115760491|XP_030557702.1|DNOV	LOC108017946|XP_036669951.1|DSUZ
OG0001373	LOC115758741|XP_030555352.1|DNOV	LOC108021679|XP_016945984.1|DSUZ
OG0001374	LOC115760936|XP_030558372.1|DNOV	LOC108008396|XP_016927730.1|DSUZ
OG0001375	LOC115763870|XP_030562508.1|DNOV	LOC108005940|XP_016924855.2|DSUZ
OG0001376	LOC115771423|XP_030572988.1|DNOV	LOC108009784|XP_016929915.1|DSUZ
OG0001377	LOC115758660|XP_030555259.1|DNOV, LOC115759248|XP_030556008.1|DNOV	LOC108019111|XP_016942323.1|DSUZ
OG0001378	LOC115759183|XP_030555919.1|DNOV	LOC108021736|XP_016946062.1|DSUZ
OG0001379	LOC115760100|XP_030557147.1|DNOV	LOC108005491|XP_016924288.1|DSUZ
OG0001380	LOC115762482|XP_030560579.1|DNOV	LOC108007067|XP_016926160.1|DSUZ
OG0001381	LOC115765381|XP_030564768.1|DNOV	LOC108009345|XP_016929123.1|DSUZ
OG0001382	LOC115765849|XP_030565435.1|DNOV, LOC115765856|XP_030565445.1|DNOV	LOC108015885|XP_016937946.1|DSUZ
OG0001383	LOC115760551|XP_030557808.1|DNOV	LOC108018048|XP_016940929.1|DSUZ
OG0001384	LOC115763501|XP_030561955.1|DNOV	LOC108007865|XP_016927121.1|DSUZ
OG0001385	LOC115763451|XP_030561880.1|DNOV	LOC108019875|XP_016943437.1|DSUZ
OG0001387	LOC115760007|XP_030557025.1|DNOV	LOC108005269|XP_016923950.1|DSUZ
OG0001388	LOC115760119|XP_030557174.1|DNOV	LOC108004592|XP_016923023.1|DSUZ
OG0001389	LOC115761349|XP_030558954.1|DNOV	LOC108011089|XP_036674513.1|DSUZ
OG0001390	LOC115759875|XP_030556846.1|DNOV	LOC108021440|XP_016945648.1|DSUZ
OG0001391	LOC115763318|XP_030561676.1|DNOV	LOC108021283|XP_016945411.1|DSUZ
OG0001392	LOC115767036|XP_030567024.1|DNOV	LOC108019172|XP_016942421.1|DSUZ
OG0001393	LOC115766302|XP_030566039.1|DNOV	LOC108021148|XP_016945209.1|DSUZ
OG0001394	LOC115766758|XP_030566598.1|DNOV	LOC108021271|XP_016945392.1|DSUZ
OG0001395	LOC115766072|XP_030565737.1|DNOV	LOC108004885|XP_036673984.1|DSUZ
OG0001396	LOC115769401|XP_030570064.1|DNOV, LOC115771318|XP_030572841.1|DNOV	LOC108004730|XP_016923241.1|DSUZ
OG0001397	LOC115767915|XP_030568146.1|DNOV	LOC108010612|XP_036674449.1|DSUZ
OG0001398	LOC115768342|XP_030568766.1|DNOV	LOC108004751|XP_016923276.1|DSUZ
OG0001399	LOC115760497|XP_030557711.1|DNOV	LOC108011197|XP_036678190.1|DSUZ
OG0001400	LOC115761670|XP_030559381.1|DNOV	LOC108018476|XP_016941521.1|DSUZ
OG0001401	LOC115770313|XP_030571409.1|DNOV	LOC108011437|XP_016932057.1|DSUZ
OG0001402	LOC115771496|XP_030573081.1|DNOV	LOC108013770|XP_016935219.2|DSUZ, LOC108013768|XP_016935217.1|DSUZ
OG0001403	LOC115771549|XP_030573152.1|DNOV	LOC108019344|XP_016942652.2|DSUZ
OG0001404	LOC115760465|XP_030557649.1|DNOV, LOC115760468|XP_030557654.1|DNOV, LOC115760473|XP_030557663.1|DNOV, LOC115760466|XP_030557653.1|DNOV, LOC115760472|XP_030557661.1|DNOV, LOC115760457|XP_030557636.1|DNOV	LOC108019846|XP_016943371.1|DSUZ
OG0001405	LOC115762656|XP_030560827.1|DNOV	LOC108008458|XP_016927801.1|DSUZ
OG0001406	LOC115767092|XP_030567099.1|DNOV	LOC108016684|XP_016938895.1|DSUZ
OG0001407	LOC115771100|XP_030572519.1|DNOV	LOC108012578|XP_016933482.1|DSUZ
OG0001408	LOC115758197|XP_030554602.1|DNOV	LOC108017841|XP_016940485.1|DSUZ
OG0001411	LOC115759605|XP_030556435.1|DNOV	LOC108007268|XP_016926395.2|DSUZ
OG0001412	LOC115760256|XP_030557377.1|DNOV	LOC108020134|XP_036668758.1|DSUZ, LOC108014299|XP_016935855.1|DSUZ
OG0001413	LOC115759265|XP_030556030.1|DNOV	LOC108008227|XP_016927507.2|DSUZ, LOC108008828|XP_016928225.1|DSUZ
OG0001414	LOC115763415|XP_030561836.1|DNOV	LOC108008191|XP_036668946.1|DSUZ
OG0001415	LOC115767420|XP_030567555.1|DNOV	LOC108009398|XP_016929207.1|DSUZ
OG0001416	LOC115759733|XP_030556612.1|DNOV	LOC108020957|XP_016944889.1|DSUZ
OG0001417	LOC115767347|XP_030567457.1|DNOV	LOC108018955|XP_016942047.1|DSUZ, LOC108018856|XP_016941934.2|DSUZ
OG0001418	LOC115771145|XP_030572576.1|DNOV	LOC108012711|XP_016933629.1|DSUZ, LOC108012563|XP_016933467.2|DSUZ
OG0001419	LOC115763469|XP_030561912.1|DNOV	LOC108011231|XP_016931827.1|DSUZ
OG0001420	LOC115767611|XP_030567769.1|DNOV	LOC108012195|XP_036673170.1|DSUZ
OG0001421	LOC115758917|XP_030555575.1|DNOV, LOC115759099|XP_030555793.1|DNOV	LOC108016510|XP_016938673.2|DSUZ, LOC108016905|XP_016939692.1|DSUZ, LOC108021141|XP_016945193.1|DSUZ
OG0001422	LOC115769701|XP_030570488.1|DNOV	LOC108012658|XP_016933574.1|DSUZ
OG0001422	LOC115769700|XP_030570487.1|DNOV	LOC108013620|XP_016935053.1|DSUZ
OG0001423	LOC115758062|XP_030554436.1|DNOV, LOC115766098|XP_030565773.1|DNOV, LOC115766143|XP_030565837.1|DNOV	LOC108007000|XP_036673417.1|DSUZ
OG0001424	LOC115766041|XP_030565672.1|DNOV	LOC118877966|XP_036674694.1|DSUZ
OG0001426	LOC115758755|XP_030555374.1|DNOV	LOC108020917|XP_016944826.1|DSUZ
OG0001427	LOC115764413|XP_030563274.1|DNOV, LOC115764423|XP_030563286.1|DNOV	LOC108019770|XP_016943224.2|DSUZ, LOC108009304|XP_016929047.1|DSUZ
OG0001429	LOC115764834|XP_030563943.1|DNOV	LOC108017212|XP_036674379.1|DSUZ
OG0001430	LOC115761688|XP_030559405.1|DNOV	LOC108017551|XP_036672847.1|DSUZ, LOC108010991|XP_036674717.1|DSUZ
OG0001431	LOC115766452|XP_030566245.1|DNOV	LOC108016564|XP_036676232.1|DSUZ, LOC108016563|XP_036676230.1|DSUZ, LOC108016648|XP_016938844.1|DSUZ
OG0001432	LOC115768574|XP_030569072.1|DNOV	LOC108019187|XP_016942447.1|DSUZ
OG0001433	LOC115757687|XP_030553885.1|DNOV	LOC108005954|XP_036673121.1|DSUZ
OG0001434	LOC115768354|XP_030568778.1|DNOV	LOC108019198|XP_016942471.1|DSUZ
OG0001435	LOC115764995|XP_030564196.1|DNOV	LOC108019711|XP_016943099.1|DSUZ
OG0001436	LOC115767549|XP_030567691.1|DNOV	LOC108016604|XP_016938783.1|DSUZ
OG0001437	LOC115759326|XP_030556098.1|DNOV	LOC108006895|XP_016925975.1|DSUZ
OG0001438	LOC115771615|XP_030573249.1|DNOV	LOC108007296|XP_036673616.1|DSUZ
OG0001439	LOC115772013|XP_030573803.1|DNOV	LOC108019430|XP_016942741.1|DSUZ, LOC108018501|XP_016941547.1|DSUZ
OG0001440	LOC115767268|XP_030567353.1|DNOV	LOC108006545|XP_016925565.1|DSUZ
OG0001441	LOC115768219|XP_030568602.1|DNOV	LOC108018951|XP_016942042.1|DSUZ
OG0001442	LOC115759879|XP_030556851.1|DNOV	LOC108008080|XP_016927362.1|DSUZ
OG0001443	LOC115761516|XP_030559145.1|DNOV	LOC118878101|XP_036675336.1|DSUZ
OG0001444	LOC115772044|XP_030573841.1|DNOV	LOC108014385|XP_036673187.1|DSUZ
OG0001445	LOC115763999|XP_030562679.1|DNOV	LOC108011664|XP_016932350.1|DSUZ
OG0001446	LOC115768632|XP_030569155.1|DNOV	LOC108005607|XP_016924404.2|DSUZ
OG0001447	LOC115766058|XP_030565699.1|DNOV	LOC108019477|XP_036675551.1|DSUZ
OG0001448	LOC115761780|XP_030559571.1|DNOV	LOC108017239|XP_036675355.1|DSUZ
OG0001449	LOC115763961|XP_030562619.1|DNOV	LOC108009376|XP_016929169.1|DSUZ
OG0001450	LOC115758421|XP_030554931.1|DNOV	LOC108016500|XP_016938655.1|DSUZ
OG0001451	LOC115762356|XP_030560385.1|DNOV	LOC108017769|XP_016940377.1|DSUZ
OG0001452	LOC115760697|XP_030558022.1|DNOV	LOC108009614|XP_036669157.1|DSUZ
OG0001453	LOC115762715|XP_030560900.1|DNOV	LOC108012305|XP_036671537.1|DSUZ
OG0001454	LOC115764978|XP_030564165.1|DNOV	LOC108006457|XP_016925470.2|DSUZ
OG0001455	LOC115769934|XP_030570835.1|DNOV, LOC115769490|XP_030570168.1|DNOV	LOC108006825|XP_036670547.1|DSUZ
OG0001456	LOC115760414|XP_030557578.1|DNOV	LOC108009007|XP_036669008.1|DSUZ
OG0001457	LOC115761109|XP_030558597.1|DNOV	LOC108009050|XP_016928543.1|DSUZ
OG0001458	LOC115759593|XP_030556426.1|DNOV	LOC108008523|XP_016927882.1|DSUZ
OG0001459	LOC115767668|XP_030567816.1|DNOV	LOC108012504|XP_036671988.1|DSUZ
OG0001460	LOC115759045|XP_030555732.1|DNOV	LOC108017918|XP_016940577.1|DSUZ
OG0001461	LOC115768778|XP_030569331.1|DNOV	LOC108015345|XP_016937242.1|DSUZ
OG0001462	LOC115769351|XP_030569980.1|DNOV	LOC108007143|XP_016926235.1|DSUZ
OG0001463	LOC115763705|XP_030562254.1|DNOV	LOC108012130|XP_036674286.1|DSUZ
OG0001464	LOC115768019|XP_030568292.1|DNOV	LOC108016783|XP_016939040.2|DSUZ
OG0001465	LOC115760872|XP_030558291.1|DNOV	LOC108008445|XP_016927785.1|DSUZ
OG0001466	LOC115765535|XP_030565014.1|DNOV	LOC108014293|XP_016935848.1|DSUZ
OG0001467	LOC115758856|XP_030555503.1|DNOV	LOC108013349|XP_016934654.1|DSUZ
OG0001468	LOC115769763|XP_030570578.1|DNOV	LOC108012424|XP_016933275.1|DSUZ
OG0001469	LOC115761127|XP_030558645.1|DNOV	LOC108009341|XP_016929116.1|DSUZ
OG0001470	LOC115770082|XP_030571051.1|DNOV	LOC108018336|XP_036671749.1|DSUZ
OG0001471	LOC115770028|XP_030570950.1|DNOV	LOC108012893|XP_036670305.1|DSUZ
OG0001472	LOC115765830|XP_030565414.1|DNOV	LOC108005629|XP_016924428.1|DSUZ
OG0001473	LOC115764147|XP_030562883.1|DNOV	LOC108011617|XP_036673670.1|DSUZ
OG0001474	LOC115768290|XP_030568695.1|DNOV	LOC108004756|XP_016923282.1|DSUZ
OG0001475	LOC115765491|XP_030564958.1|DNOV	LOC108009554|XP_016929500.1|DSUZ
OG0001476	LOC115759466|XP_030556298.1|DNOV	LOC108010464|XP_016930822.1|DSUZ
OG0001477	LOC115765051|XP_030564285.1|DNOV	LOC118878112|XP_036675425.1|DSUZ
OG0001478	LOC115765923|XP_030565530.1|DNOV	LOC108020920|XP_016944834.1|DSUZ
OG0001479	LOC115768232|XP_030568618.1|DNOV	LOC108016619|XP_016938802.1|DSUZ
OG0001480	LOC115765854|XP_030565443.1|DNOV	LOC108020889|XP_016944790.1|DSUZ
OG0001481	LOC115760039|XP_030557067.1|DNOV	LOC108018385|XP_036678619.1|DSUZ, LOC118879765|XP_036678618.1|DSUZ
OG0001482	LOC115759361|XP_030556144.1|DNOV	LOC108008991|XP_016928423.1|DSUZ
OG0001483	LOC115758822|XP_030555459.1|DNOV	LOC108010874|XP_016931345.1|DSUZ
OG0001484	LOC115758784|XP_030555415.1|DNOV	LOC108009156|XP_016928755.1|DSUZ
OG0001485	LOC115771384|XP_030572928.1|DNOV	LOC108020703|XP_016944560.2|DSUZ
OG0001486	LOC115759934|XP_030556933.1|DNOV	LOC108011931|XP_036678620.1|DSUZ, LOC108019208|XP_016942491.1|DSUZ
OG0001487	LOC115760162|XP_030557236.1|DNOV	LOC108013786|XP_036677298.1|DSUZ
OG0001488	LOC115760894|XP_030558320.1|DNOV	LOC108019645|XP_016943018.1|DSUZ
OG0001489	LOC115758321|XP_030554748.1|DNOV	LOC108016094|XP_016938184.1|DSUZ
OG0001490	LOC115758449|XP_030554978.1|DNOV	LOC108008423|XP_016927763.1|DSUZ
OG0001491	LOC115760230|XP_030557344.1|DNOV, LOC115760229|XP_030557342.1|DNOV	LOC108015141|XP_016936904.1|DSUZ
OG0001492	LOC115765558|XP_030565055.1|DNOV	LOC108012831|XP_016933784.1|DSUZ
OG0001493	LOC115768738|XP_030569282.1|DNOV	LOC108015149|XP_016936911.1|DSUZ
OG0001494	LOC115764386|XP_030563212.1|DNOV	LOC108004627|XP_016923055.1|DSUZ
OG0001495	LOC115765037|XP_030564268.1|DNOV	LOC108019715|XP_016943103.1|DSUZ
OG0001496	LOC115768143|XP_030568498.1|DNOV	LOC108004706|XP_016923208.1|DSUZ
OG0001497	LOC115758940|XP_030555603.1|DNOV	LOC108008322|XP_016927630.1|DSUZ
OG0001498	LOC115761647|XP_030559342.1|DNOV	LOC108017094|XP_036675083.1|DSUZ
OG0001500	LOC115764543|XP_030563516.1|DNOV	LOC108018223|XP_016941231.1|DSUZ
OG0001501	LOC115770905|XP_030572205.1|DNOV	LOC108007333|XP_016926471.2|DSUZ
OG0001502	LOC115768044|XP_030568371.1|DNOV	LOC108009719|XP_016929771.1|DSUZ
OG0001503	LOC115759506|XP_030556311.1|DNOV	LOC108018189|XP_016941186.1|DSUZ
OG0001504	LOC115769057|XP_030569632.1|DNOV	LOC108016545|XP_036676686.1|DSUZ
OG0001505	LOC115757914|XP_030554232.1|DNOV	LOC108009037|XP_016928500.2|DSUZ
OG0001506	LOC115764536|XP_030563506.1|DNOV	LOC108019888|XP_016943455.1|DSUZ
OG0001507	LOC115762531|XP_030560672.1|DNOV	LOC108009587|XP_016929546.1|DSUZ
OG0001508	LOC115766575|XP_030566420.1|DNOV	LOC108018167|XP_016941148.1|DSUZ
OG0001509	LOC115764571|XP_030563562.1|DNOV	LOC108010331|XP_036669432.1|DSUZ
OG0001510	LOC115758814|XP_030555451.1|DNOV	LOC108019389|XP_016942701.1|DSUZ, LOC108017670|XP_016940267.2|DSUZ
OG0001511	LOC115764539|XP_030563512.1|DNOV	LOC108010164|XP_016930494.1|DSUZ
OG0001512	LOC115771208|XP_030572668.1|DNOV	LOC108005763|XP_016924580.2|DSUZ
OG0001515	LOC115767065|XP_030567065.1|DNOV	LOC108015028|XP_016936747.1|DSUZ
OG0001517	LOC115764902|XP_030564054.1|DNOV	LOC108017101|XP_016939549.1|DSUZ
OG0001517	LOC115764904|XP_030564057.1|DNOV	LOC108013871|XP_016935366.2|DSUZ
OG0001518	LOC115766399|XP_030566176.1|DNOV	LOC108015402|XP_016937311.1|DSUZ
OG0001520	LOC115757728|XP_030553963.1|DNOV	LOC108014368|XP_016935948.1|DSUZ, LOC108014350|XP_016935923.2|DSUZ
OG0001521	LOC115763595|XP_030562077.1|DNOV	LOC108020376|XP_036668628.1|DSUZ
OG0001522	LOC115759126|XP_030555830.1|DNOV	LOC108010425|XP_016930773.1|DSUZ
OG0001523	LOC115762181|XP_030560162.1|DNOV	LOC108008797|XP_016928183.2|DSUZ, LOC108008469|XP_016927813.1|DSUZ
OG0001524	LOC115758173|XP_030554573.1|DNOV	LOC108008978|XP_016928410.1|DSUZ
OG0001525	LOC115765689|XP_030565207.1|DNOV	LOC108011107|XP_016931668.1|DSUZ
OG0001526	LOC115767814|XP_030568010.1|DNOV	LOC108006296|XP_016925245.1|DSUZ, LOC108006292|XP_016925241.1|DSUZ
OG0001527	LOC115765332|XP_030564694.1|DNOV, LOC115765333|XP_030564697.1|DNOV	LOC108015082|XP_016936811.1|DSUZ
OG0001528	LOC115765607|XP_030565118.1|DNOV, LOC115762017|XP_030559944.1|DNOV	LOC108020570|XP_016944422.2|DSUZ
OG0001529	LOC115768382|XP_030568815.1|DNOV	LOC108016719|XP_016938935.1|DSUZ
OG0001530	LOC115763227|XP_030561561.1|DNOV	LOC108012692|XP_016933612.1|DSUZ
OG0001531	LOC115760958|XP_030558407.1|DNOV	LOC108017858|XP_016940501.1|DSUZ
OG0001535	LOC115766316|XP_030566062.1|DNOV	LOC108015333|XP_016937224.2|DSUZ
OG0001536	LOC115766877|XP_030566803.1|DNOV	LOC108016802|XP_016939067.1|DSUZ
OG0001537	LOC115765874|XP_030565473.1|DNOV	LOC108005851|XP_016924712.1|DSUZ
OG0001538	LOC115768807|XP_030569363.1|DNOV	LOC108005350|XP_016924078.1|DSUZ
OG0001539	LOC115761061|XP_030558539.1|DNOV	LOC108009678|XP_016929703.1|DSUZ
OG0001540	LOC115759728|XP_030556606.1|DNOV	LOC108021496|XP_016945728.1|DSUZ
OG0001541	LOC115770324|XP_030571421.1|DNOV	LOC108007684|XP_016926896.1|DSUZ
OG0001542	LOC115765076|XP_030564312.1|DNOV	LOC108018279|XP_036674293.1|DSUZ
OG0001543	LOC115766480|XP_030566289.1|DNOV	LOC108005238|XP_016923920.2|DSUZ
OG0001545	LOC115769064|XP_030569637.1|DNOV	LOC108011212|XP_016931794.2|DSUZ
OG0001546	LOC115768573|XP_030569070.1|DNOV	LOC108011227|XP_016931815.1|DSUZ
OG0001547	LOC115768058|XP_030568359.1|DNOV	LOC108018889|XP_036675711.1|DSUZ
OG0001548	LOC115765410|XP_030564814.1|DNOV	LOC108011159|XP_016931735.1|DSUZ
OG0001549	LOC115758391|XP_030554881.1|DNOV	LOC108014236|XP_036668807.1|DSUZ
OG0001550	LOC115761959|XP_030559858.1|DNOV	LOC108006796|XP_016925833.1|DSUZ, LOC108012054|XP_016932823.1|DSUZ
OG0001551	LOC115768635|XP_030569163.1|DNOV	LOC108005602|XP_036673034.1|DSUZ
OG0001552	LOC115764953|XP_030564134.1|DNOV	LOC108006964|XP_036672958.1|DSUZ
OG0001553	LOC115768346|XP_030568770.1|DNOV	LOC108018988|XP_016942083.1|DSUZ
OG0001554	LOC115761929|XP_030559820.1|DNOV	LOC108018744|XP_036674381.1|DSUZ
OG0001555	LOC115759766|XP_030556685.1|DNOV	LOC108005161|XP_016923827.1|DSUZ
OG0001556	LOC115760956|XP_030558404.1|DNOV	LOC108018220|XP_016941228.1|DSUZ
OG0001557	LOC115768746|XP_030569293.1|DNOV	LOC108005434|XP_016924207.1|DSUZ
OG0001558	LOC115768107|XP_030568470.1|DNOV	LOC108019154|XP_016942392.1|DSUZ
OG0001559	LOC115757659|XP_030553834.1|DNOV	LOC108020667|XP_036673347.1|DSUZ
OG0001560	LOC115763898|XP_030562537.1|DNOV	LOC118876773|XP_036675224.1|DSUZ
OG0001561	LOC115771599|XP_030573214.1|DNOV	LOC108020826|XP_016944698.1|DSUZ
OG0001562	LOC115759794|XP_030556733.1|DNOV	LOC108009762|XP_016929879.1|DSUZ
OG0001563	LOC115760360|XP_030557509.1|DNOV	LOC118879349|XP_036678094.1|DSUZ, LOC118879419|XP_036678185.1|DSUZ, LOC108004836|XP_036678024.1|DSUZ
OG0001564	LOC115764608|XP_030563614.1|DNOV	LOC108016188|XP_036673148.1|DSUZ
OG0001565	LOC115771971|XP_030573750.1|DNOV	LOC108018471|XP_036673194.1|DSUZ
OG0001566	LOC115764658|XP_030563704.1|DNOV	LOC108020101|XP_016943690.2|DSUZ
OG0001567	LOC115758205|XP_030554613.1|DNOV	LOC118876905|XP_036668954.1|DSUZ, LOC108008177|XP_016927457.2|DSUZ, LOC118876896|XP_036668889.1|DSUZ
OG0001568	LOC115771699|XP_030573376.1|DNOV	LOC108010878|XP_036675480.1|DSUZ, LOC108017459|XP_036674133.1|DSUZ
OG0001569	LOC115764096|XP_030562809.1|DNOV	LOC118877608|XP_036672835.1|DSUZ, LOC108015631|XP_036674698.1|DSUZ
OG0001570	LOC115761798|XP_030559601.1|DNOV	LOC108018306|XP_016941333.2|DSUZ, LOC108018309|XP_016941336.2|DSUZ
OG0001571	LOC115759716|XP_030556579.1|DNOV	LOC108021264|XP_016945378.1|DSUZ
OG0001572	LOC115766457|XP_030566249.1|DNOV	LOC108006270|XP_016925208.1|DSUZ
OG0001573	LOC115766986|XP_030566945.1|DNOV	LOC108010949|XP_036671242.1|DSUZ
OG0001574	LOC115771331|XP_030572857.1|DNOV	LOC108016986|XP_016939422.1|DSUZ
OG0001575	LOC115764114|XP_030562836.1|DNOV, LOC115764115|XP_030562837.1|DNOV	LOC108004858|XP_036673398.1|DSUZ
OG0001576	LOC115764807|XP_030563915.1|DNOV	LOC108006041|XP_016924974.2|DSUZ
OG0001577	LOC115763994|XP_030562671.1|DNOV	LOC108015502|XP_016937447.2|DSUZ
OG0001578	LOC115760526|XP_030557765.1|DNOV	LOC108018246|XP_016941262.1|DSUZ
OG0001579	LOC115768755|XP_030569302.1|DNOV	LOC108013717|XP_036676727.1|DSUZ
OG0001580	LOC115760866|XP_030558280.1|DNOV	LOC108009676|XP_016929700.1|DSUZ
OG0001581	LOC115767827|XP_030568027.1|DNOV	LOC108015286|XP_016937148.1|DSUZ, LOC118876782|XP_036678628.1|DSUZ
OG0001582	LOC115762054|XP_030559994.1|DNOV	LOC108008358|XP_016927680.1|DSUZ
OG0001583	LOC115762427|XP_030560482.1|DNOV	LOC108009929|XP_016930159.1|DSUZ
OG0001584	LOC115770097|XP_030571068.1|DNOV	LOC108012532|XP_016933434.1|DSUZ
OG0001585	LOC115768749|XP_030569296.1|DNOV	LOC108005321|XP_016924024.1|DSUZ
OG0001586	LOC115771266|XP_030572742.1|DNOV	LOC108005756|XP_036672068.1|DSUZ
OG0001587	LOC115762967|XP_030561208.1|DNOV	LOC108005663|XP_016924473.1|DSUZ
OG0001588	LOC115761369|XP_030558981.1|DNOV	LOC108018211|XP_016941218.1|DSUZ
OG0001589	LOC115759817|XP_030556768.1|DNOV	LOC108017186|XP_016939668.2|DSUZ, LOC108019293|XP_036677307.1|DSUZ, LOC108019294|XP_016942599.1|DSUZ
OG0001590	LOC115765126|XP_030564386.1|DNOV	LOC108009301|XP_016929037.1|DSUZ
OG0001591	LOC115763985|XP_030562658.1|DNOV	LOC108007242|XP_016926368.1|DSUZ
OG0001592	LOC115765565|XP_030565068.1|DNOV	LOC108014269|XP_016935802.2|DSUZ
OG0001593	LOC115765494|XP_030564962.1|DNOV	LOC108014304|XP_016935862.1|DSUZ
OG0001594	LOC115763502|XP_030561959.1|DNOV	LOC108004729|XP_016923416.2|DSUZ
OG0001595	LOC115771472|XP_030573058.1|DNOV	LOC108010101|XP_016930412.1|DSUZ
OG0001596	LOC115763414|XP_030561830.1|DNOV, LOC115763334|XP_030561700.1|DNOV	LOC108021128|XP_016945174.1|DSUZ
OG0001597	LOC115758464|XP_030554996.1|DNOV	LOC108020597|XP_036677861.1|DSUZ, LOC108020596|XP_036677870.1|DSUZ
OG0001599	LOC115759195|XP_030555935.1|DNOV	LOC108020696|XP_016944556.1|DSUZ
OG0001600	LOC115758498|XP_030555042.1|DNOV	LOC108020781|XP_016944652.1|DSUZ
OG0001601	LOC115758905|XP_030555562.1|DNOV	LOC118878449|XP_036677333.1|DSUZ, LOC118878442|XP_036677322.1|DSUZ, LOC108011905|XP_016932645.1|DSUZ, LOC118878455|XP_036677341.1|DSUZ, LOC118878458|XP_036677347.1|DSUZ, LOC118878453|XP_036677336.1|DSUZ, LOC108015711|XP_036677344.1|DSUZ, LOC118878450|XP_036677334.1|DSUZ
OG0001602	LOC115762996|XP_030561241.1|DNOV	LOC108006411|XP_016925425.1|DSUZ
OG0001603	LOC115763555|XP_030562034.1|DNOV	LOC108007834|XP_016927090.1|DSUZ
OG0001604	LOC115766386|XP_030566151.1|DNOV	LOC108015153|XP_036676507.1|DSUZ
OG0001605	LOC115760957|XP_030558406.1|DNOV	LOC108019616|XP_016942985.1|DSUZ
