Orthogroup	DNOV.longest_only	DMAU.longest_only
OG0002913	LOC115760970|XP_030558431.1|DNOV	LOC117137253|XP_033154507.1|DMAU
OG0002914	LOC115758726|XP_030555337.1|DNOV	LOC117150980|XP_033174066.1|DMAU
OG0002915	LOC115759155|XP_030555870.1|DNOV	LOC117135695|XP_033151992.1|DMAU
OG0002916	LOC115768550|XP_030569020.1|DNOV	LOC117150727|XP_033173640.1|DMAU
OG0002917	LOC115762510|XP_030560613.1|DNOV	LOC117136093|XP_033152663.1|DMAU
OG0002918	LOC115765395|XP_030564789.1|DNOV	LOC117138517|XP_033156542.1|DMAU
OG0002919	LOC115762229|XP_030560224.1|DNOV	LOC117136800|XP_033153754.1|DMAU
OG0002920	LOC115758366|XP_030554814.1|DNOV	LOC117150509|XP_033173306.1|DMAU
OG0002921	LOC115758534|XP_030555086.1|DNOV	LOC117138038|XP_033155780.1|DMAU
OG0002922	LOC115763177|XP_030561494.1|DNOV	LOC117143092|XP_033163464.1|DMAU
OG0002923	LOC115763175|XP_030561489.1|DNOV	LOC117143055|XP_033163398.1|DMAU
OG0002924	LOC115763225|XP_030561559.1|DNOV	LOC117143079|XP_033163443.1|DMAU
OG0002925	LOC115762382|XP_030560421.1|DNOV	LOC117135725|XP_033152059.1|DMAU
OG0002926	LOC115758565|XP_030555134.1|DNOV	LOC117150755|XP_033173682.1|DMAU
OG0002927	LOC115758487|XP_030555026.1|DNOV	LOC117151027|XP_033174134.1|DMAU
OG0002928	LOC115760151|XP_030557222.1|DNOV	LOC117149956|XP_033172746.1|DMAU, LOC117149962|XP_033172751.1|DMAU, LOC117141501|XP_033160882.1|DMAU, LOC117149960|XP_033172749.1|DMAU
OG0002929	LOC115765932|XP_030565538.1|DNOV	LOC117149334|XP_033172658.1|DMAU
OG0002930	LOC115759871|XP_030556841.1|DNOV	LOC117150226|XP_033172913.1|DMAU
OG0002931	LOC115760009|XP_030557032.1|DNOV	LOC117140792|XP_033159797.1|DMAU
OG0002932	LOC115763390|XP_030561811.1|DNOV	LOC117136212|XP_033152867.1|DMAU
OG0002933	LOC115760717|XP_030558045.1|DNOV	LOC117136519|XP_033153353.1|DMAU
OG0002934	LOC115760808|XP_030558183.1|DNOV	LOC117137761|XP_033155267.1|DMAU
OG0002935	LOC115763017|XP_030561268.1|DNOV	LOC117138614|XP_033156717.1|DMAU
OG0002936	LOC115760880|XP_030558302.1|DNOV	LOC117138475|XP_033156497.1|DMAU
OG0002937	LOC115760867|XP_030558283.1|DNOV	LOC117136502|XP_033153337.1|DMAU
OG0002938	LOC115760278|XP_030557409.1|DNOV	LOC117150626|XP_033173487.1|DMAU
OG0002939	LOC115762236|XP_030560238.1|DNOV	LOC117136550|XP_033153394.1|DMAU
OG0002940	LOC115770802|XP_030572084.1|DNOV	LOC117144963|XP_033166313.1|DMAU
OG0002941	LOC115758710|XP_030555319.1|DNOV	LOC117135446|XP_033151514.1|DMAU
OG0002942	LOC115759911|XP_030556898.1|DNOV	LOC117150570|XP_033173413.1|DMAU
OG0002943	LOC115763465|XP_030561904.1|DNOV	LOC117143517|XP_033164134.1|DMAU
OG0002944	LOC115763464|XP_030561902.1|DNOV	LOC117150410|XP_033173166.1|DMAU
OG0002945	LOC115759768|XP_030556687.1|DNOV	LOC117151065|XP_033174189.1|DMAU
OG0002946	LOC115767440|XP_030567595.1|DNOV	LOC117138290|XP_033156161.1|DMAU
OG0002947	LOC115759177|XP_030555911.1|DNOV	LOC117147406|XP_033170175.1|DMAU
OG0002948	LOC115770132|XP_030571132.1|DNOV	LOC117139386|XP_033157539.1|DMAU
OG0002949	LOC115770189|XP_030571210.1|DNOV	LOC117141978|XP_033161677.1|DMAU
OG0002950	LOC115760163|XP_030557239.1|DNOV	LOC117142275|XP_033162048.1|DMAU
OG0002951	LOC115763941|XP_030562594.1|DNOV	LOC117150852|XP_033173872.1|DMAU
OG0002952	LOC115759760|XP_030556672.1|DNOV	LOC117139302|XP_033157435.1|DMAU
OG0002953	LOC115769271|XP_030569842.1|DNOV	LOC117148301|XP_033171515.1|DMAU
OG0002954	LOC115758336|XP_030554770.1|DNOV	LOC117135445|XP_033151512.1|DMAU
OG0002955	LOC115771268|XP_030572747.1|DNOV	LOC117137890|XP_033155513.1|DMAU
OG0002956	LOC115762384|XP_030560423.1|DNOV	LOC117137561|XP_033154955.1|DMAU
OG0002957	LOC115760643|XP_030557963.1|DNOV	LOC117136541|XP_033153383.1|DMAU
OG0002958	LOC115759913|XP_030556902.1|DNOV	LOC117150572|XP_033173415.1|DMAU
OG0002959	LOC115760172|XP_030557253.1|DNOV	LOC117150433|XP_033173202.1|DMAU
OG0002960	LOC115766955|XP_030566902.1|DNOV	LOC117141549|XP_033160945.1|DMAU
OG0002961	LOC115760935|XP_030558371.1|DNOV	LOC117138165|XP_033155938.1|DMAU
OG0002962	LOC115763527|XP_030561998.1|DNOV	LOC117147450|XP_033170228.1|DMAU
OG0002963	LOC115769286|XP_030569869.1|DNOV	LOC117135897|XP_033152339.1|DMAU
OG0002964	LOC115762467|XP_030560539.1|DNOV	LOC117135951|XP_033152428.1|DMAU
OG0002965	LOC115763954|XP_030562605.1|DNOV, LOC115763964|XP_030562622.1|DNOV	LOC117150647|XP_033173520.1|DMAU
OG0002966	LOC115758785|XP_030555416.1|DNOV	LOC117150896|XP_033173928.1|DMAU
OG0002967	LOC115769827|XP_030570661.1|DNOV	LOC117139930|XP_033158506.1|DMAU
OG0002968	LOC115769828|XP_030570662.1|DNOV	LOC117139931|XP_033158507.1|DMAU
OG0002969	LOC115762465|XP_030560534.1|DNOV	LOC117150194|XP_033172871.1|DMAU
OG0002970	LOC115760266|XP_030557396.1|DNOV	LOC117135823|XP_033152227.1|DMAU
OG0002971	LOC115763590|XP_030562072.1|DNOV	LOC117150872|XP_033173887.1|DMAU
OG0002972	LOC115763657|XP_030562187.1|DNOV	LOC117142659|XP_033162676.1|DMAU
OG0002973	LOC115767656|XP_030567842.1|DNOV	LOC117137450|XP_033154780.1|DMAU
OG0002974	LOC115769727|XP_030570519.1|DNOV	LOC117139926|XP_033158501.1|DMAU
OG0002975	LOC115759937|XP_030556936.1|DNOV	LOC117150584|XP_033173430.1|DMAU
OG0002976	LOC115767234|XP_030567295.1|DNOV	LOC117146970|XP_033169529.1|DMAU
OG0002977	LOC115758949|XP_030555612.1|DNOV	LOC117137026|XP_033154119.1|DMAU
OG0002978	LOC115760539|XP_030557787.1|DNOV	LOC117136240|XP_033152916.1|DMAU
OG0002979	LOC115762051|XP_030559991.1|DNOV	LOC117135660|XP_033151943.1|DMAU
OG0002980	LOC115758388|XP_030554848.1|DNOV	LOC117142083|XP_033161859.1|DMAU
OG0002981	LOC115763264|XP_030561603.1|DNOV	LOC117146105|XP_033167981.1|DMAU
OG0002982	LOC115769170|XP_030569733.1|DNOV	LOC117150254|XP_033172945.1|DMAU
OG0002983	LOC115762553|XP_030560688.1|DNOV	LOC117139222|XP_033157312.1|DMAU
OG0002984	LOC115762900|XP_030561134.1|DNOV	LOC117140729|XP_033159691.1|DMAU
OG0002985	LOC115766748|XP_030566585.1|DNOV	LOC117146315|XP_033168258.1|DMAU
OG0002986	LOC115763933|XP_030562588.1|DNOV	LOC117141958|XP_033161616.1|DMAU
OG0002987	LOC115763063|XP_030561348.1|DNOV	LOC117146841|XP_033169291.1|DMAU
OG0002988	LOC115765861|XP_030565451.1|DNOV	LOC117150402|XP_033173157.1|DMAU
OG0002989	LOC115769881|XP_030570748.1|DNOV	LOC117141792|XP_033161323.1|DMAU
OG0002990	LOC115763129|XP_030561433.1|DNOV	LOC117141576|XP_033160983.1|DMAU
OG0002991	LOC115760509|XP_030557730.1|DNOV	LOC117136844|XP_033153819.1|DMAU
OG0002992	LOC115759942|XP_030556941.1|DNOV	LOC117136202|XP_033152846.1|DMAU
OG0002993	LOC115762758|XP_030560960.1|DNOV	LOC117140817|XP_033159813.1|DMAU
OG0002994	LOC115758779|XP_030555405.1|DNOV	LOC117150421|XP_033173184.1|DMAU
OG0002995	LOC115758951|XP_030555610.1|DNOV	LOC117135174|XP_033151131.1|DMAU
OG0002996	LOC115764784|XP_030563884.1|DNOV	LOC117144107|XP_033165016.1|DMAU
OG0002997	LOC115768163|XP_030568519.1|DNOV	LOC117148661|XP_033172065.1|DMAU
OG0002998	LOC115768871|XP_030569436.1|DNOV	LOC117146376|XP_033168428.1|DMAU, LOC117146373|XP_033168423.1|DMAU
OG0002999	LOC115771376|XP_030572920.1|DNOV	LOC117141707|XP_033161212.1|DMAU
OG0003000	LOC115766102|XP_030565782.1|DNOV	LOC117144572|XP_033165716.1|DMAU
OG0003001	LOC115762454|XP_030560517.1|DNOV	LOC117136947|XP_033153986.1|DMAU
OG0003002	LOC115770437|XP_030571570.1|DNOV	LOC117139647|XP_033158000.1|DMAU
OG0003003	LOC115758841|XP_030555485.1|DNOV	LOC117135965|XP_033152458.1|DMAU
OG0003004	LOC115768692|XP_030569239.1|DNOV	LOC117148258|XP_033171454.1|DMAU
OG0003005	LOC115759215|XP_030555967.1|DNOV, LOC115768368|XP_030568800.1|DNOV	LOC117147019|XP_033169598.1|DMAU
OG0003006	LOC115770645|XP_030571867.1|DNOV	LOC117145019|XP_033166405.1|DMAU
OG0003007	LOC115764761|XP_030563856.1|DNOV	LOC117144245|XP_033165215.1|DMAU
OG0003008	LOC115771607|XP_030573230.1|DNOV	LOC117142300|XP_033162078.1|DMAU
OG0003009	LOC115767141|XP_030567166.1|DNOV	LOC117141410|XP_033160725.1|DMAU
OG0003010	LOC115762582|XP_030560733.1|DNOV	LOC117136552|XP_033153397.1|DMAU
OG0003011	LOC115760792|XP_030558148.1|DNOV	LOC117135982|XP_033152486.1|DMAU
OG0003012	LOC115761777|XP_030559568.1|DNOV	LOC117142827|XP_033162943.1|DMAU
OG0003013	LOC115767183|XP_030567233.1|DNOV	LOC117148446|XP_033171709.1|DMAU
OG0003014	LOC115767219|XP_030567276.1|DNOV	LOC117148621|XP_033172001.1|DMAU
OG0003015	LOC115765166|XP_030564439.1|DNOV	LOC117148634|XP_033172027.1|DMAU
OG0003016	LOC115766421|XP_030566206.1|DNOV	LOC117139629|XP_033157976.1|DMAU
OG0003017	LOC115763824|XP_030562436.1|DNOV	LOC117145264|XP_033166740.1|DMAU
OG0003018	LOC115761338|XP_030558935.1|DNOV	LOC117144908|XP_033166234.1|DMAU
OG0003019	LOC115769200|XP_030569767.1|DNOV	LOC117141435|XP_033160776.1|DMAU
OG0003020	LOC115766071|XP_030565734.1|DNOV, LOC115766252|XP_030565972.1|DNOV	LOC117143496|XP_033164103.1|DMAU
OG0003021	LOC115763748|XP_030562312.1|DNOV	LOC117143321|XP_033163857.1|DMAU
OG0003022	LOC115762924|XP_030561165.1|DNOV	LOC117140286|XP_033159010.1|DMAU
OG0003023	LOC115766460|XP_030566254.1|DNOV	LOC117148278|XP_033171483.1|DMAU
OG0003024	LOC115766742|XP_030566572.1|DNOV	LOC117139858|XP_033158400.1|DMAU
OG0003025	LOC115763847|XP_030562476.1|DNOV	LOC117145184|XP_033166631.1|DMAU
OG0003026	LOC115763864|XP_030562500.1|DNOV	LOC117145068|XP_033166474.1|DMAU
OG0003027	LOC115770804|XP_030572086.1|DNOV	LOC117144964|XP_033166314.1|DMAU
OG0003028	LOC115770452|XP_030571590.1|DNOV	LOC117141392|XP_033160697.1|DMAU
OG0003029	LOC115768073|XP_030568398.1|DNOV	LOC117141643|XP_033161108.1|DMAU
OG0003030	LOC115759413|XP_030556163.1|DNOV	LOC117143932|XP_033164740.1|DMAU
OG0003031	LOC115765236|XP_030564553.1|DNOV	LOC117148841|XP_033172386.1|DMAU
OG0003032	LOC115763370|XP_030561761.1|DNOV	LOC117144895|XP_033166216.1|DMAU
OG0003033	LOC115769918|XP_030570802.1|DNOV	LOC117139623|XP_033157968.1|DMAU
OG0003034	LOC115770748|XP_030572010.1|DNOV	LOC117143179|XP_033163586.1|DMAU
OG0003035	LOC115761298|XP_030558884.1|DNOV	LOC117142357|XP_033162171.1|DMAU
OG0003036	LOC115767449|XP_030567607.1|DNOV	LOC117137508|XP_033154880.1|DMAU
OG0003037	LOC115766312|XP_030566059.1|DNOV	LOC117141859|XP_033161430.1|DMAU
OG0003038	LOC115757945|XP_030554276.1|DNOV	LOC117136727|XP_033153648.1|DMAU
OG0003039	LOC115758601|XP_030555184.1|DNOV	LOC117141731|XP_033161243.1|DMAU
OG0003040	LOC115769557|XP_030570269.1|DNOV	LOC117141026|XP_033160197.1|DMAU
OG0003041	LOC115770067|XP_030571023.1|DNOV	LOC117139633|XP_033157983.1|DMAU
OG0003042	LOC115764660|XP_030563706.1|DNOV	LOC117142815|XP_033162922.1|DMAU
OG0003043	LOC115766234|XP_030565954.1|DNOV	LOC117144142|XP_033165059.1|DMAU
OG0003044	LOC115763168|XP_030561484.1|DNOV	LOC117136737|XP_033153659.1|DMAU
OG0003045	LOC115765789|XP_030565334.1|DNOV	LOC117142757|XP_033162830.1|DMAU
OG0003046	LOC115770682|XP_030571927.1|DNOV	LOC117142739|XP_033162801.1|DMAU
OG0003047	LOC115770683|XP_030571928.1|DNOV	LOC117142741|XP_033162803.1|DMAU
OG0003048	LOC115763545|XP_030562026.1|DNOV	LOC117137940|XP_033155592.1|DMAU
OG0003049	LOC115761445|XP_030559071.1|DNOV	LOC117144008|XP_033164854.1|DMAU
OG0003050	LOC115765657|XP_030565174.1|DNOV	LOC117144255|XP_033165226.1|DMAU
OG0003051	LOC115771017|XP_030572398.1|DNOV	LOC117139838|XP_033158376.1|DMAU
OG0003052	LOC115764674|XP_030563722.1|DNOV	LOC117144241|XP_033165205.1|DMAU
OG0003053	LOC115761379|XP_030558990.1|DNOV	LOC117144987|XP_033166348.1|DMAU
OG0003054	LOC115761332|XP_030558925.1|DNOV	LOC117146115|XP_033168001.1|DMAU
OG0003055	LOC115761782|XP_030559577.1|DNOV	LOC117143762|XP_033164469.1|DMAU
OG0003056	LOC115771316|XP_030572837.1|DNOV	LOC117147283|XP_033170016.1|DMAU
OG0003057	LOC115764533|XP_030563492.1|DNOV	LOC117136372|XP_033153145.1|DMAU
OG0003058	LOC115764513|XP_030563470.1|DNOV	LOC117135925|XP_033152384.1|DMAU
OG0003059	LOC115769120|XP_030569684.1|DNOV	LOC117146434|XP_033168534.1|DMAU
OG0003060	LOC115758802|XP_030555441.1|DNOV	LOC117136384|XP_033153167.1|DMAU
OG0003061	LOC115765353|XP_030564727.1|DNOV	LOC117148767|XP_033172256.1|DMAU
OG0003062	LOC115757694|XP_030553896.1|DNOV	LOC117144051|XP_033164913.1|DMAU
OG0003063	LOC115770216|XP_030571272.1|DNOV	LOC117141977|XP_033161675.1|DMAU
OG0003064	LOC115768369|XP_030568802.1|DNOV	LOC117145490|XP_033167058.1|DMAU
OG0003065	LOC115760155|XP_030557225.1|DNOV	LOC117138103|XP_033155851.1|DMAU
OG0003066	LOC115761635|XP_030559326.1|DNOV	LOC117144401|XP_033165428.1|DMAU
OG0003067	LOC115767882|XP_030568105.1|DNOV	LOC117145335|XP_033166836.1|DMAU
OG0003068	LOC115766208|XP_030565920.1|DNOV	LOC117144778|XP_033166037.1|DMAU
OG0003069	LOC115762697|XP_030560882.1|DNOV	LOC117135735|XP_033152070.1|DMAU
OG0003070	LOC115762988|XP_030561232.1|DNOV	LOC117140885|XP_033159930.1|DMAU
OG0003071	LOC115771059|XP_030572470.1|DNOV	LOC117141565|XP_033160967.1|DMAU
OG0003072	LOC115766163|XP_030565865.1|DNOV	LOC117143140|XP_033163524.1|DMAU
OG0003073	LOC115766049|XP_030565686.1|DNOV	LOC117143141|XP_033163526.1|DMAU
OG0003074	LOC115759889|XP_030556865.1|DNOV	LOC117143343|XP_033163903.1|DMAU
OG0003076	LOC115770054|XP_030571003.1|DNOV	LOC117139626|XP_033157971.1|DMAU
OG0003077	LOC115765792|XP_030565352.1|DNOV	LOC117142965|XP_033163185.1|DMAU
OG0003078	LOC115772112|XP_030573939.1|DNOV	LOC117143414|XP_033164000.1|DMAU
OG0003079	LOC115762543|XP_030560678.1|DNOV, LOC115770628|XP_030571832.1|DNOV	LOC117144030|XP_033164882.1|DMAU
OG0003080	LOC115770824|XP_030572106.1|DNOV	LOC117143118|XP_033163497.1|DMAU
OG0003081	LOC115766137|XP_030565825.1|DNOV	LOC117145143|XP_033166574.1|DMAU
OG0003082	LOC115770920|XP_030572237.1|DNOV	LOC117144145|XP_033165064.1|DMAU
OG0003083	LOC115765762|XP_030565284.1|DNOV	LOC117144945|XP_033166289.1|DMAU
OG0003084	LOC115759434|XP_030556207.1|DNOV	LOC117142380|XP_033162202.1|DMAU
OG0003085	LOC115759513|XP_030556317.1|DNOV	LOC117143795|XP_033164529.1|DMAU
OG0003086	LOC115770918|XP_030572226.1|DNOV	LOC117143782|XP_033164505.1|DMAU
OG0003087	LOC115769141|XP_030569703.1|DNOV	LOC117141434|XP_033160766.1|DMAU
OG0003088	LOC115763716|XP_030562268.1|DNOV	LOC117144123|XP_033165037.1|DMAU
OG0003089	LOC115763982|XP_030562654.1|DNOV	LOC117143644|XP_033164313.1|DMAU
OG0003090	LOC115764222|XP_030562996.1|DNOV	LOC117142362|XP_033162180.1|DMAU
OG0003091	LOC115765777|XP_030565309.1|DNOV	LOC117143136|XP_033163519.1|DMAU
OG0003092	LOC115770580|XP_030571764.1|DNOV	LOC117144223|XP_033165173.1|DMAU
OG0003093	LOC115760593|XP_030557885.1|DNOV	LOC117138443|XP_033156448.1|DMAU
OG0003094	LOC115767351|XP_030567463.1|DNOV	LOC117147377|XP_033170137.1|DMAU
OG0003095	LOC115765369|XP_030564752.1|DNOV	LOC117147749|XP_033170647.1|DMAU
OG0003096	LOC115760752|XP_030558091.1|DNOV	LOC117136141|XP_033152738.1|DMAU
OG0003097	LOC115759597|XP_030556428.1|DNOV	LOC117143639|XP_033164309.1|DMAU
OG0003098	LOC115767995|XP_030568258.1|DNOV	LOC117146628|XP_033168851.1|DMAU
OG0003099	LOC115770713|XP_030571973.1|DNOV	LOC117145852|XP_033167562.1|DMAU
OG0003100	LOC115767744|XP_030567918.1|DNOV	LOC117146560|XP_033168749.1|DMAU
OG0003101	LOC115770952|XP_030572273.1|DNOV	LOC117144960|XP_033166307.1|DMAU
OG0003102	LOC115770795|XP_030572077.1|DNOV	LOC117142796|XP_033162890.1|DMAU
OG0003103	LOC115770629|XP_030571835.1|DNOV	LOC117142785|XP_033162868.1|DMAU
OG0003104	LOC115771578|XP_030573193.1|DNOV	LOC117139558|XP_033157844.1|DMAU
OG0003105	LOC115766851|XP_030566765.1|DNOV	LOC117147512|XP_033170314.1|DMAU
OG0003106	LOC115768533|XP_030568982.1|DNOV, LOC115768947|XP_030569526.1|DNOV	LOC117135449|XP_033151520.1|DMAU
OG0003107	LOC115768850|XP_030569409.1|DNOV	LOC117148529|XP_033171833.1|DMAU
OG0003108	LOC115759808|XP_030556756.1|DNOV	LOC117146926|XP_033169456.1|DMAU
OG0003109	LOC115765374|XP_030564756.1|DNOV	LOC117148342|XP_033171568.1|DMAU
OG0003110	LOC115766518|XP_030566344.1|DNOV	LOC117138426|XP_033156426.1|DMAU
OG0003111	LOC115765338|XP_030564703.1|DNOV	LOC117146581|XP_033168782.1|DMAU
OG0003112	LOC115770729|XP_030571991.1|DNOV	LOC117145850|XP_033167558.1|DMAU
OG0003114	LOC115760913|XP_030558348.1|DNOV	LOC117136182|XP_033152817.1|DMAU
OG0003115	LOC115764773|XP_030563875.1|DNOV	LOC117136450|XP_033153259.1|DMAU
OG0003116	LOC115760263|XP_030557391.1|DNOV	LOC117136983|XP_033154050.1|DMAU
OG0003117	LOC115768247|XP_030568641.1|DNOV	LOC117141451|XP_033160795.1|DMAU
OG0003118	LOC115765833|XP_030565419.1|DNOV	LOC117142043|XP_033161805.1|DMAU
OG0003119	LOC115765891|XP_030565496.1|DNOV	LOC117142045|XP_033161807.1|DMAU
OG0003120	LOC115760598|XP_030557894.1|DNOV	LOC117137960|XP_033155617.1|DMAU
OG0003121	LOC115768205|XP_030568577.1|DNOV	LOC117148246|XP_033171440.1|DMAU
OG0003122	LOC115758442|XP_030554965.1|DNOV	LOC117135868|XP_033152293.1|DMAU
OG0003123	LOC115766714|XP_030566502.1|DNOV	LOC117140432|XP_033159240.1|DMAU
OG0003124	LOC115760481|XP_030557676.1|DNOV	LOC117135623|XP_033151876.1|DMAU
OG0003125	LOC115770234|XP_030571301.1|DNOV	LOC117141621|XP_033161033.1|DMAU
OG0003126	LOC115762743|XP_030560943.1|DNOV	LOC117135874|XP_033152303.1|DMAU
OG0003127	LOC115763248|XP_030561622.1|DNOV	LOC117135876|XP_033152311.1|DMAU
OG0003128	LOC115762800|XP_030561016.1|DNOV	LOC117139616|XP_033157961.1|DMAU
OG0003129	LOC115767496|XP_030567665.1|DNOV	LOC117138244|XP_033156085.1|DMAU
OG0003130	LOC115758013|XP_030554370.1|DNOV	LOC117136088|XP_033152653.1|DMAU
OG0003131	LOC115762512|XP_030560617.1|DNOV	LOC117136097|XP_033152669.1|DMAU
OG0003132	LOC115761175|XP_030558697.1|DNOV	LOC117145133|XP_033166544.1|DMAU
OG0003133	LOC115758434|XP_030554953.1|DNOV	LOC117137924|XP_033155565.1|DMAU
OG0003134	LOC115767461|XP_030567626.1|DNOV	LOC117135583|XP_033151802.1|DMAU
OG0003135	LOC115771452|XP_030573027.1|DNOV	LOC117140103|XP_033158748.1|DMAU
OG0003136	LOC115771440|XP_030573005.1|DNOV	LOC117141471|XP_033160825.1|DMAU
OG0003137	LOC115758209|XP_030554619.1|DNOV	LOC117135712|XP_033152022.1|DMAU
OG0003138	LOC115762978|XP_030561218.1|DNOV	LOC117138411|XP_033156378.1|DMAU
OG0003139	LOC115766861|XP_030566784.1|DNOV	LOC117139514|XP_033157762.1|DMAU
OG0003140	LOC115766592|XP_030566438.1|DNOV	LOC117136113|XP_033152701.1|DMAU
OG0003141	LOC115757959|XP_030554295.1|DNOV	LOC117138214|XP_033156044.1|DMAU
OG0003142	LOC115761125|XP_030558628.1|DNOV	LOC117138317|XP_033156225.1|DMAU
OG0003143	LOC115770330|XP_030571428.1|DNOV, LOC115771018|XP_030572399.1|DNOV	LOC117139840|XP_033158378.1|DMAU
OG0003144	LOC115759892|XP_030556871.1|DNOV	LOC117136407|XP_033153195.1|DMAU
OG0003145	LOC115764489|XP_030563440.1|DNOV	LOC117136388|XP_033153171.1|DMAU
OG0003146	LOC115762525|XP_030560646.1|DNOV	LOC117135806|XP_033152196.1|DMAU
OG0003147	LOC115770413|XP_030571535.1|DNOV	LOC117140078|XP_033158721.1|DMAU
OG0003148	LOC115770525|XP_030571684.1|DNOV	LOC117140178|XP_033158844.1|DMAU
OG0003149	LOC115766872|XP_030566792.1|DNOV	LOC117146557|XP_033168746.1|DMAU
OG0003150	LOC115758018|XP_030554376.1|DNOV	LOC117135412|XP_033151456.1|DMAU
OG0003151	LOC115768561|XP_030569036.1|DNOV	LOC117136471|XP_033153298.1|DMAU
OG0003152	LOC115765556|XP_030565057.1|DNOV	LOC117138109|XP_033155862.1|DMAU
OG0003153	LOC115764541|XP_030563517.1|DNOV	LOC117137551|XP_033154940.1|DMAU
OG0003154	LOC115770832|XP_030572127.1|DNOV	LOC117142530|XP_033162467.1|DMAU
OG0003155	LOC115761821|XP_030559627.1|DNOV	LOC117138388|XP_033156351.1|DMAU
OG0003156	LOC115757989|XP_030554339.1|DNOV	LOC117135881|XP_033152315.1|DMAU
OG0003157	LOC115765876|XP_030565474.1|DNOV	LOC117139652|XP_033158007.1|DMAU
OG0003158	LOC115766555|XP_030566393.1|DNOV	LOC117136681|XP_033153582.1|DMAU
OG0003159	LOC115766608|XP_030566457.1|DNOV	LOC117136203|XP_033152842.1|DMAU
OG0003160	LOC115766530|XP_030566356.1|DNOV	LOC117138627|XP_033156729.1|DMAU
OG0003161	LOC115759736|XP_030556622.1|DNOV	LOC117137621|XP_033155043.1|DMAU
OG0003162	LOC115759487|XP_030556287.1|DNOV	LOC117136741|XP_033153664.1|DMAU
OG0003163	LOC115769688|XP_030570472.1|DNOV	LOC117139663|XP_033158024.1|DMAU
OG0003164	LOC115767448|XP_030567606.1|DNOV	LOC117137496|XP_033154865.1|DMAU
OG0003165	LOC115760476|XP_030557664.1|DNOV	LOC117135702|XP_033152002.1|DMAU
OG0003166	LOC115764708|XP_030563809.1|DNOV	LOC117137048|XP_033154147.1|DMAU
OG0003167	LOC115764482|XP_030563420.1|DNOV	LOC117135713|XP_033152023.1|DMAU
OG0003168	LOC115770938|XP_030572256.1|DNOV	LOC117146015|XP_033167831.1|DMAU
OG0003169	LOC115767581|XP_030567727.1|DNOV, LOC115763242|XP_030561580.1|DNOV	LOC117143186|XP_033163613.1|DMAU
OG0003170	LOC115760452|XP_030557626.1|DNOV	LOC117138143|XP_033155910.1|DMAU
OG0003171	LOC115771844|XP_030573589.1|DNOV	LOC117138647|XP_033156757.1|DMAU
OG0003172	LOC115761776|XP_030559566.1|DNOV	LOC117142826|XP_033162940.1|DMAU
OG0003173	LOC115767934|XP_030568167.1|DNOV	LOC117145021|XP_033166406.1|DMAU
OG0003174	LOC115761577|XP_030559223.1|DNOV	LOC117144439|XP_033165479.1|DMAU
OG0003175	LOC115757925|XP_030554252.1|DNOV	LOC117138251|XP_033156096.1|DMAU
OG0003176	LOC115758479|XP_030555016.1|DNOV	LOC117150341|XP_033173083.1|DMAU
OG0003177	LOC115764463|XP_030563364.1|DNOV	LOC117136221|XP_033152887.1|DMAU
OG0003178	LOC115760478|XP_030557673.1|DNOV	LOC117135613|XP_033151866.1|DMAU
OG0003179	LOC115764531|XP_030563489.1|DNOV	LOC117136217|XP_033152881.1|DMAU
OG0003180	LOC115758251|XP_030554667.1|DNOV	LOC117137042|XP_033154142.1|DMAU
OG0003181	LOC115764581|XP_030563589.1|DNOV	LOC117136374|XP_033153155.1|DMAU
OG0003182	LOC115761108|XP_030558599.1|DNOV	LOC117137410|XP_033154727.1|DMAU
OG0003183	LOC115760471|XP_030557660.1|DNOV	LOC117135671|XP_033151956.1|DMAU
OG0003184	LOC115766672|XP_030566482.1|DNOV	LOC117141251|XP_033160509.1|DMAU
OG0003185	LOC115762554|XP_030560694.1|DNOV	LOC117138136|XP_033155900.1|DMAU
OG0003186	LOC115771044|XP_030572447.1|DNOV	LOC117136522|XP_033153358.1|DMAU
OG0003187	LOC115763105|XP_030561405.1|DNOV	LOC117142397|XP_033162238.1|DMAU
OG0003188	LOC115765726|XP_030565248.1|DNOV	LOC117146068|XP_033167900.1|DMAU
OG0003189	LOC115770506|XP_030571665.1|DNOV	LOC117141104|XP_033160317.1|DMAU
OG0003190	LOC115767489|XP_030567658.1|DNOV	LOC117137181|XP_033154394.1|DMAU
OG0003191	LOC115770360|XP_030571464.1|DNOV	LOC117142109|XP_033161886.1|DMAU
OG0003192	LOC115770077|XP_030571042.1|DNOV	LOC117141884|XP_033161466.1|DMAU
OG0003193	LOC115765866|XP_030565457.1|DNOV	LOC117143164|XP_033163612.1|DMAU
OG0003194	LOC115770102|XP_030571075.1|DNOV, LOC115763563|XP_030562042.1|DNOV	LOC117139727|XP_033158154.1|DMAU
OG0003195	LOC115766130|XP_030565812.1|DNOV	LOC117143398|XP_033163978.1|DMAU
OG0003196	LOC115769099|XP_030569673.1|DNOV	LOC117140677|XP_033159622.1|DMAU
OG0003197	LOC115770471|XP_030571609.1|DNOV	LOC117141805|XP_033161342.1|DMAU
OG0003198	LOC115759790|XP_030556729.1|DNOV	LOC117146416|XP_033168510.1|DMAU
OG0003199	LOC115768069|XP_030568382.1|DNOV	LOC117141635|XP_033161079.1|DMAU
