Orthogroup	DNOV.longest_only	DVIR.longest_only
OG0002342	LOC115758399|XP_030554901.1|DNOV	LOC6627616|XP_015028794.1|DVIR
OG0002343	LOC115758597|XP_030555179.1|DNOV	LOC6628673|XP_002051847.2|DVIR
OG0002344	LOC115760288|XP_030557420.1|DNOV	LOC6629054|XP_015028433.1|DVIR
OG0002345	LOC115762464|XP_030560532.1|DNOV	LOC6636329|XP_002059928.3|DVIR
OG0002346	LOC115760083|XP_030557125.1|DNOV	LOC6627295|XP_032293971.1|DVIR
OG0002347	LOC115760744|XP_030558081.1|DNOV	LOC6626765|XP_002050919.1|DVIR
OG0002348	LOC115760179|XP_030557266.1|DNOV	LOC6627562|XP_002052646.1|DVIR
OG0002349	LOC115762278|XP_030560300.1|DNOV	LOC26531264|XP_015024380.1|DVIR
OG0002350	LOC115762463|XP_030560531.1|DNOV	LOC6636328|XP_002059927.1|DVIR
OG0002351	LOC115760878|XP_030558300.1|DNOV	LOC6625636|XP_002050761.1|DVIR
OG0002352	LOC115771089|XP_030572506.1|DNOV	LOC6626008|XP_032291567.1|DVIR
OG0002353	LOC115758467|XP_030555000.1|DNOV	LOC6627490|XP_002051295.2|DVIR
OG0002354	LOC115763052|XP_030561337.1|DNOV	LOC6633987|XP_002057851.2|DVIR
OG0002355	LOC115758532|XP_030555083.1|DNOV	LOC6627306|XP_015028042.1|DVIR
OG0002356	LOC115759832|XP_030556784.1|DNOV	LOC6627693|XP_002052253.1|DVIR
OG0002357	LOC115771934|XP_030573694.1|DNOV	LOC6630941|XP_032296187.1|DVIR
OG0002358	LOC115760105|XP_030557157.1|DNOV	LOC6627420|XP_002052405.1|DVIR
OG0002359	LOC115766408|XP_030566187.1|DNOV	LOC6631726|XP_002055573.1|DVIR
OG0002360	LOC115763178|XP_030561496.1|DNOV	LOC6628896|XP_002052193.1|DVIR
OG0002361	LOC115768203|XP_030568579.1|DNOV	LOC6624508|XP_002048478.1|DVIR
OG0002362	LOC115765554|XP_030565052.1|DNOV	LOC6635621|XP_015024489.1|DVIR
OG0002363	LOC115760054|XP_030557092.1|DNOV	LOC6628624|XP_002052580.1|DVIR
OG0002364	LOC115760053|XP_030557085.1|DNOV	LOC6628622|XP_032294212.1|DVIR
OG0002365	LOC115760178|XP_030557261.1|DNOV	LOC6628634|XP_032294273.1|DVIR
OG0002366	LOC115765452|XP_030564875.1|DNOV	LOC6635663|XP_032294711.1|DVIR
OG0002367	LOC115759314|XP_030556084.1|DNOV	LOC6628503|XP_002051838.1|DVIR
OG0002368	LOC115759212|XP_030555963.1|DNOV	LOC6628239|XP_002051450.1|DVIR
OG0002369	LOC115768805|XP_030569361.1|DNOV	LOC6636135|XP_002059529.1|DVIR
OG0002370	LOC115769213|XP_030569783.1|DNOV	LOC6634025|XP_002057489.1|DVIR
OG0002371	LOC115769220|XP_030569793.1|DNOV	LOC6634024|XP_002057488.1|DVIR
OG0002372	LOC115765457|XP_030564881.1|DNOV	LOC6635660|XP_002059128.2|DVIR
OG0002373	LOC115758655|XP_030555252.1|DNOV	LOC6628446|XP_002051649.1|DVIR
OG0002374	LOC115772037|XP_030573834.1|DNOV	LOC6631124|XP_002054244.1|DVIR
OG0002375	LOC115763784|XP_030562364.1|DNOV	LOC6633148|XP_002056599.1|DVIR
OG0002376	LOC115760189|XP_030557279.1|DNOV	LOC6627540|XP_032294496.1|DVIR
OG0002377	LOC115759419|XP_030556176.1|DNOV	LOC6631052|XP_002054637.1|DVIR
OG0002378	LOC115767960|XP_030568219.1|DNOV	LOC116650461|XP_032290008.1|DVIR, LOC116650464|XP_032290020.1|DVIR, LOC116650468|XP_032290027.1|DVIR, LOC6622586|XP_002048442.1|DVIR
OG0002379	LOC115758549|XP_030555105.1|DNOV	LOC6627843|XP_002051733.1|DVIR
OG0002379	LOC115760149|XP_030557220.1|DNOV	LOC6627700|XP_002052260.2|DVIR
OG0002380	LOC115768748|XP_030569295.1|DNOV	LOC6634815|XP_002058141.1|DVIR
OG0002381	LOC115761124|XP_030558627.1|DNOV	LOC6626323|XP_002050700.1|DVIR
OG0002382	LOC115766355|XP_030566115.1|DNOV	LOC6632063|XP_032296162.1|DVIR
OG0002384	LOC115768472|XP_030568907.1|DNOV	LOC6633324|XP_002057158.2|DVIR
OG0002385	LOC115766739|XP_030566563.1|DNOV	LOC6636210|XP_002059700.2|DVIR
OG0002386	LOC115763692|XP_030562232.1|DNOV	LOC6632505|XP_032289573.1|DVIR
OG0002387	LOC115761241|XP_030558795.1|DNOV	LOC6630311|XP_015027526.1|DVIR
OG0002388	LOC115766257|XP_030565976.1|DNOV, LOC115766050|XP_030565689.1|DNOV	LOC6630274|XP_002053703.2|DVIR
OG0002389	LOC115761541|XP_030559184.1|DNOV	LOC6631024|XP_002053829.1|DVIR
OG0002390	LOC115759033|XP_030555711.1|DNOV	LOC6627780|XP_002052019.1|DVIR
OG0002391	LOC115757863|XP_030554159.1|DNOV	LOC6626101|XP_002049518.1|DVIR
OG0002392	LOC115766982|XP_030566940.1|DNOV	LOC6636559|XP_002060063.1|DVIR
OG0002393	LOC115762587|XP_030560734.1|DNOV	LOC6623907|XP_002046260.1|DVIR
OG0002394	LOC115763628|XP_030562114.1|DNOV	LOC6632749|XP_002056472.1|DVIR
OG0002395	LOC115765673|XP_030565195.1|DNOV	LOC6630326|XP_032291226.1|DVIR
OG0002396	LOC115762448|XP_030560508.1|DNOV	LOC6636466|XP_002059915.2|DVIR
OG0002397	LOC115765277|XP_030564630.1|DNOV	LOC6626274|XP_002050040.1|DVIR
OG0002398	LOC115767262|XP_030567345.1|DNOV	LOC6636035|XP_002059640.2|DVIR
OG0002399	LOC115767415|XP_030567551.1|DNOV	LOC6624954|XP_002049178.2|DVIR
OG0002400	LOC115759714|XP_030556580.1|DNOV	LOC6625514|XP_002050096.2|DVIR
OG0002401	LOC115766736|XP_030566558.1|DNOV, LOC115766798|XP_030566682.1|DNOV	LOC6636255|XP_002059724.1|DVIR
OG0002402	LOC115770790|XP_030572069.1|DNOV	LOC6630328|XP_015027203.1|DVIR
OG0002403	LOC115770688|XP_030571940.1|DNOV	LOC6630327|XP_015027204.1|DVIR
OG0002404	LOC115761624|XP_030559313.1|DNOV	LOC6630615|XP_002053744.1|DVIR
OG0002405	LOC115767942|XP_030568180.1|DNOV	LOC6633048|XP_002056756.2|DVIR
OG0002406	LOC115762623|XP_030560783.1|DNOV	LOC6623969|XP_002046248.1|DVIR
OG0002407	LOC115766060|XP_030565715.1|DNOV	LOC6629462|XP_002053879.2|DVIR
OG0002408	LOC115759627|XP_030556474.1|DNOV	LOC6630673|XP_002054631.1|DVIR
OG0002409	LOC115766567|XP_030566413.1|DNOV	LOC116650712|XP_032291061.1|DVIR, LOC6623854|XP_032294446.1|DVIR
OG0002410	LOC115763723|XP_030562277.1|DNOV	LOC6632449|XP_002056512.2|DVIR
OG0002411	LOC115766129|XP_030565811.1|DNOV	LOC6632463|XP_002056309.1|DVIR
OG0002412	LOC115761988|XP_030559901.1|DNOV	LOC26530873|XP_015027833.1|DVIR
OG0002413	LOC115764945|XP_030564126.1|DNOV	LOC6625705|XP_002050326.1|DVIR
OG0002413	LOC115766832|XP_030566731.1|DNOV	LOC6633768|XP_002056954.1|DVIR
OG0002414	LOC115769864|XP_030570722.1|DNOV	LOC6622759|XP_002047041.1|DVIR
OG0002415	LOC115763768|XP_030562347.1|DNOV	LOC6632358|XP_032289806.1|DVIR
OG0002416	LOC115766719|XP_030566518.1|DNOV	LOC6636239|XP_002059753.1|DVIR
OG0002417	LOC115765488|XP_030564943.1|DNOV	LOC6635656|XP_002059124.1|DVIR
OG0002418	LOC115761907|XP_030559785.1|DNOV	LOC6629306|XP_032288767.1|DVIR
OG0002419	LOC115768690|XP_030569237.1|DNOV	LOC6633619|XP_002057188.1|DVIR
OG0002420	LOC115762795|XP_030561007.1|DNOV	LOC6622241|XP_015031089.1|DVIR
OG0002421	LOC115770863|XP_030572160.1|DNOV	LOC6629337|XP_002053314.2|DVIR
OG0002422	LOC115763855|XP_030562489.1|DNOV	LOC6632861|XP_002056672.1|DVIR
OG0002423	LOC115768070|XP_030568390.1|DNOV	LOC6622865|XP_002048538.1|DVIR
OG0002424	LOC115767947|XP_030568186.1|DNOV	LOC6636181|XP_002059671.1|DVIR
OG0002425	LOC115764326|XP_030563136.1|DNOV	LOC6631771|XP_002055179.1|DVIR
OG0002426	LOC115770483|XP_030571627.1|DNOV	LOC6623510|XP_032291053.1|DVIR
OG0002427	LOC115766713|XP_030566497.1|DNOV	LOC6636219|XP_002059720.1|DVIR
OG0002428	LOC115769005|XP_030569574.1|DNOV	LOC6634778|XP_032296433.1|DVIR
OG0002429	LOC115769591|XP_030570333.1|DNOV	LOC6623218|XP_032290786.1|DVIR
OG0002430	LOC115759496|XP_030556299.1|DNOV	LOC6625421|XP_032292787.1|DVIR
OG0002431	LOC115761157|XP_030558690.1|DNOV	LOC6627097|XP_002049941.1|DVIR
OG0002432	LOC115767783|XP_030567972.1|DNOV	LOC6634634|XP_002058033.3|DVIR
OG0002433	LOC115768637|XP_030569166.1|DNOV	LOC6634879|XP_032289358.1|DVIR
OG0002434	LOC115760412|XP_030557576.1|DNOV	LOC6635252|XP_002058760.3|DVIR, LOC116652372|XP_032296714.1|DVIR
OG0002435	LOC115768617|XP_030569133.1|DNOV	LOC6636008|XP_032296080.1|DVIR
OG0002436	LOC115758240|XP_030554657.1|DNOV	LOC6624962|XP_002049323.2|DVIR
OG0002437	LOC115758095|XP_030554477.1|DNOV	LOC6626920|XP_032292897.1|DVIR
OG0002438	LOC115765103|XP_030564348.1|DNOV	LOC6631555|XP_032295851.1|DVIR
OG0002439	LOC115759181|XP_030555915.1|DNOV	LOC6628179|XP_002051449.1|DVIR
OG0002440	LOC115767419|XP_030567558.1|DNOV	LOC6624642|XP_002048396.2|DVIR
OG0002441	LOC115758261|XP_030554678.1|DNOV	LOC6625414|XP_002049291.2|DVIR
OG0002442	LOC115767488|XP_030567656.1|DNOV	LOC6627246|XP_002049167.1|DVIR
OG0002443	LOC115761876|XP_030559861.1|DNOV	LOC6626684|XP_032292742.1|DVIR
OG0002444	LOC115765162|XP_030564436.1|DNOV	LOC6627272|XP_002049914.1|DVIR
OG0002445	LOC115757861|XP_030554156.1|DNOV	LOC6625142|XP_002049551.1|DVIR
OG0002446	LOC115763592|XP_030562078.1|DNOV	LOC6625012|XP_002049762.1|DVIR
OG0002447	LOC115765770|XP_030565306.1|DNOV	LOC6622696|XP_002048457.2|DVIR
OG0002448	LOC115764532|XP_030563491.1|DNOV	LOC6626251|XP_002048935.1|DVIR
OG0002449	LOC115764522|XP_030563480.1|DNOV	LOC6625377|XP_002048993.3|DVIR
OG0002449	LOC115764521|XP_030563477.1|DNOV	LOC6625375|XP_032293333.1|DVIR
OG0002450	LOC115765643|XP_030565161.1|DNOV	LOC6629957|XP_002053615.1|DVIR
OG0002451	LOC115764510|XP_030563465.1|DNOV	LOC6626514|XP_015029625.2|DVIR
OG0002452	LOC115760582|XP_030557866.1|DNOV	LOC6626149|XP_002050904.1|DVIR
OG0002453	LOC115760581|XP_030557864.1|DNOV	LOC6626148|XP_032291746.1|DVIR
OG0002454	LOC115769531|XP_030570233.1|DNOV	LOC6622957|XP_002047083.1|DVIR
OG0002455	LOC115769525|XP_030570227.1|DNOV	LOC6622966|XP_015031237.1|DVIR
OG0002456	LOC115757860|XP_030554155.1|DNOV	LOC6627135|XP_032292976.1|DVIR
OG0002457	LOC115761939|XP_030559837.1|DNOV	LOC6626186|XP_015029983.1|DVIR
OG0002458	LOC115759346|XP_030556129.1|DNOV	LOC6628696|XP_032293495.1|DVIR
OG0002459	LOC115764486|XP_030563433.1|DNOV, LOC115760437|XP_030557612.1|DNOV	LOC6635347|XP_002058874.2|DVIR
OG0002460	LOC115758065|XP_030554439.1|DNOV	LOC6627195|XP_002049440.1|DVIR
OG0002461	LOC115758077|XP_030554451.1|DNOV	LOC6625381|XP_002049491.1|DVIR
OG0002462	LOC115764472|XP_030563377.1|DNOV	LOC6635370|XP_032293054.1|DVIR
OG0002463	LOC115771537|XP_030573138.1|DNOV	LOC6625976|XP_002049991.1|DVIR
OG0002464	LOC115767491|XP_030567660.1|DNOV	LOC6627244|XP_002049165.1|DVIR
OG0002465	LOC115767490|XP_030567659.1|DNOV	LOC6625051|XP_002049172.1|DVIR
OG0002466	LOC115766756|XP_030566594.1|DNOV	LOC6636225|XP_015024116.1|DVIR
OG0002467	LOC115769580|XP_030570315.1|DNOV	LOC6623886|XP_002047380.1|DVIR
OG0002468	LOC115769630|XP_030570398.1|DNOV	LOC6624432|XP_002047474.3|DVIR
OG0002469	LOC115764007|XP_030562687.1|DNOV	LOC6634899|XP_002058487.1|DVIR, LOC116651855|XP_032294940.1|DVIR
OG0002470	LOC115759253|XP_030556014.1|DNOV	LOC116651652|XP_032294342.1|DVIR
OG0002470	LOC115764589|XP_030563600.1|DNOV	LOC6624988|XP_002048919.1|DVIR
OG0002471	LOC115764592|XP_030563604.1|DNOV	LOC6625519|XP_002048995.1|DVIR
OG0002472	LOC115757871|XP_030554167.1|DNOV	LOC116649771|XP_032292967.1|DVIR, LOC6626226|XP_032293125.1|DVIR
OG0002473	LOC115758252|XP_030554668.1|DNOV	LOC6626281|XP_002049219.1|DVIR
OG0002474	LOC115766784|XP_030566662.1|DNOV	LOC6622527|XP_032290032.1|DVIR
OG0002475	LOC115761467|XP_030559093.1|DNOV	LOC6632621|XP_032289526.1|DVIR
OG0002476	LOC115767889|XP_030568142.1|DNOV	LOC6627046|XP_002050076.1|DVIR
OG0002477	LOC115766546|XP_030566378.1|DNOV	LOC6625326|XP_002049092.1|DVIR
OG0002478	LOC115764568|XP_030563555.1|DNOV	LOC6635355|XP_032293341.1|DVIR
OG0002479	LOC115757810|XP_030554093.1|DNOV	LOC6626954|XP_002049406.2|DVIR
OG0002480	LOC115760440|XP_030557617.1|DNOV	LOC6635312|XP_002058847.2|DVIR
OG0002481	LOC115768866|XP_030569431.1|DNOV	LOC6633495|XP_002057354.1|DVIR
OG0002482	LOC115757969|XP_030554310.1|DNOV	LOC6626319|XP_002049526.1|DVIR
OG0002483	LOC115759611|XP_030556450.1|DNOV	LOC6624975|XP_002049956.2|DVIR, LOC116649724|XP_032288816.1|DVIR
OG0002484	LOC115760896|XP_030558326.1|DNOV	LOC6626776|XP_002050089.1|DVIR
OG0002485	LOC115764563|XP_030563547.1|DNOV	LOC6635360|XP_002058906.1|DVIR
OG0002486	LOC115770184|XP_030571205.1|DNOV	LOC6622819|XP_002048016.2|DVIR
OG0002487	LOC115758398|XP_030554900.1|DNOV	LOC6627307|XP_032293529.1|DVIR
OG0002488	LOC115761518|XP_030559151.1|DNOV	LOC6626699|XP_002049899.1|DVIR
OG0002489	LOC115769867|XP_030570727.1|DNOV	LOC6622383|XP_002047495.2|DVIR
OG0002490	LOC115766605|XP_030566451.1|DNOV	LOC6625324|XP_032293089.1|DVIR
OG0002491	LOC115769385|XP_030570039.1|DNOV, LOC115769561|XP_030570273.1|DNOV	LOC6624330|XP_032290019.1|DVIR, LOC6623227|XP_002048668.1|DVIR
OG0002492	LOC115757981|XP_030554329.1|DNOV	LOC6625213|XP_002049579.1|DVIR
OG0002493	LOC115764483|XP_030563428.1|DNOV	LOC6625936|XP_002048904.3|DVIR
OG0002494	LOC115761343|XP_030558941.1|DNOV	LOC6632765|XP_032289688.1|DVIR
OG0002495	LOC115764079|XP_030562792.1|DNOV	LOC6626491|XP_002049690.1|DVIR
OG0002496	LOC115765697|XP_030565213.1|DNOV	LOC6630434|XP_002053475.1|DVIR
OG0002497	LOC115762620|XP_030560777.1|DNOV	LOC6623667|XP_002046197.1|DVIR
OG0002498	LOC115769543|XP_030570244.1|DNOV	LOC6624599|XP_032291197.1|DVIR
OG0002499	LOC115769941|XP_030570845.1|DNOV	LOC6623060|XP_002047097.1|DVIR
OG0002500	LOC115761385|XP_030558998.1|DNOV	LOC6633007|XP_002056129.2|DVIR
OG0002501	LOC115766212|XP_030565923.1|DNOV	LOC6632477|XP_002056290.1|DVIR
OG0002501	LOC115766210|XP_030565922.1|DNOV	LOC6633230|XP_002056288.2|DVIR
OG0002501	LOC115768564|XP_030569039.1|DNOV	LOC6635710|XP_002059259.1|DVIR
OG0002502	LOC115771480|XP_030573065.1|DNOV	LOC6625394|XP_002050139.1|DVIR
OG0002503	LOC115770588|XP_030571776.1|DNOV	LOC26531142|XP_015027866.1|DVIR
OG0002504	LOC115768841|XP_030569402.1|DNOV	LOC6622635|XP_002048446.1|DVIR
OG0002505	LOC115757999|XP_030554357.1|DNOV	LOC6625642|XP_002050312.1|DVIR
OG0002508	LOC115764277|XP_030563063.1|DNOV	LOC6632167|XP_015026462.1|DVIR
OG0002509	LOC115764629|XP_030563660.1|DNOV	LOC6625947|XP_002050344.1|DVIR
OG0002510	LOC115764417|XP_030563275.1|DNOV	LOC116651813|XP_032294774.1|DVIR, LOC6631778|XP_002055186.1|DVIR
OG0002511	LOC115761687|XP_030559403.1|DNOV	LOC6630584|XP_002053856.1|DVIR
OG0002512	LOC115766780|XP_030566652.1|DNOV	LOC6636244|XP_032290094.1|DVIR
OG0002513	LOC115759516|XP_030556319.1|DNOV	LOC6630047|XP_032295129.1|DVIR
OG0002514	LOC115769699|XP_030570485.1|DNOV	LOC6622802|XP_002047051.1|DVIR
OG0002516	LOC115763694|XP_030562239.1|DNOV	LOC6632985|XP_002056488.1|DVIR
OG0002517	LOC115765194|XP_030564482.1|DNOV	LOC6631993|XP_015026584.1|DVIR
OG0002518	LOC115761480|XP_030559107.1|DNOV	LOC6632911|XP_002056256.2|DVIR
OG0002519	LOC115763828|XP_030562444.1|DNOV	LOC6626381|XP_002050055.1|DVIR
OG0002520	LOC115767729|XP_030567899.1|DNOV	LOC6634752|XP_032296415.1|DVIR
OG0002521	LOC115767040|XP_030567029.1|DNOV	LOC6635427|XP_002059063.1|DVIR
OG0002522	LOC115761344|XP_030558945.1|DNOV	LOC6632851|XP_002056249.2|DVIR
OG0002523	LOC115761903|XP_030559778.1|DNOV	LOC6629771|XP_032296730.1|DVIR
OG0002524	LOC115765168|XP_030564447.1|DNOV	LOC6631436|XP_002054960.2|DVIR
OG0002525	LOC115771181|XP_030572629.1|DNOV	LOC6623603|XP_002046943.1|DVIR
OG0002526	LOC115764002|XP_030562681.1|DNOV	LOC6634883|XP_002058502.1|DVIR
OG0002527	LOC115771825|XP_030573564.1|DNOV	LOC6629914|XP_032295005.1|DVIR
OG0002528	LOC115767407|XP_030567541.1|DNOV, LOC115767406|XP_030567532.1|DNOV	LOC6633576|XP_032296548.1|DVIR
OG0002529	LOC115764880|XP_030564018.1|DNOV	LOC6632842|XP_002055815.2|DVIR
OG0002530	LOC115763377|XP_030561772.1|DNOV	LOC6633928|XP_002057617.1|DVIR
OG0002531	LOC115759209|XP_030555960.1|DNOV	LOC6628243|XP_002051454.1|DVIR
OG0002532	LOC115760393|XP_030557553.1|DNOV	LOC6636757|XP_002060215.1|DVIR
OG0002533	LOC115767845|XP_030568055.1|DNOV	LOC6631944|XP_032295595.1|DVIR
OG0002534	LOC115761656|XP_030559360.1|DNOV	LOC116650963|XP_032292198.1|DVIR, LOC6627209|XP_002050127.1|DVIR
OG0002535	LOC115771492|XP_030573075.1|DNOV	LOC6623057|XP_002047571.1|DVIR
OG0002536	LOC115765010|XP_030564220.1|DNOV	LOC6632465|XP_002055851.1|DVIR
OG0002537	LOC115760502|XP_030557725.1|DNOV	LOC6625980|XP_002049995.1|DVIR
OG0002539	LOC115762058|XP_030559999.1|DNOV	LOC6626336|XP_002048866.1|DVIR
OG0002540	LOC115765045|XP_030564278.1|DNOV	LOC6633086|XP_002055964.1|DVIR
OG0002541	LOC115767223|XP_030567282.1|DNOV	LOC6631520|XP_002055317.2|DVIR
OG0002542	LOC115768139|XP_030568493.1|DNOV	LOC116652257|XP_032296378.1|DVIR, LOC116650157|XP_032289359.1|DVIR
OG0002543	LOC115767576|XP_030567722.1|DNOV	LOC6633651|XP_002056845.1|DVIR
OG0002544	LOC115761360|XP_030558966.1|DNOV	LOC6630918|XP_002053777.3|DVIR
OG0002545	LOC115768458|XP_030568885.1|DNOV	LOC116650021|XP_032289246.1|DVIR, LOC6634734|XP_002058333.1|DVIR
OG0002547	LOC115767580|XP_030567725.1|DNOV	LOC6633661|XP_002056855.1|DVIR
OG0002548	LOC115765391|XP_030564779.1|DNOV	LOC6631430|XP_015026689.1|DVIR
OG0002549	LOC115767222|XP_030567279.1|DNOV	LOC6631708|XP_002055356.2|DVIR
OG0002550	LOC115765085|XP_030564320.1|DNOV	LOC6636663|XP_032295784.1|DVIR
OG0002551	LOC115771724|XP_030573408.1|DNOV	LOC6629368|XP_002054446.1|DVIR
OG0002552	LOC115758635|XP_030555230.1|DNOV	LOC6628593|XP_002051208.1|DVIR
OG0002553	LOC115767837|XP_030568040.1|DNOV	LOC6631304|XP_002055047.2|DVIR
OG0002554	LOC115768339|XP_030568762.1|DNOV	LOC6636074|XP_002059605.1|DVIR
OG0002555	LOC115768599|XP_030569109.1|DNOV	LOC6633257|XP_002056881.1|DVIR
OG0002556	LOC115759210|XP_030555961.1|DNOV	LOC6628241|XP_002051452.1|DVIR
OG0002557	LOC115768799|XP_030569355.1|DNOV	LOC6636139|XP_002059533.1|DVIR
OG0002558	LOC115764613|XP_030563629.1|DNOV	LOC6630784|XP_002054818.1|DVIR
OG0002559	LOC115771290|XP_030572773.1|DNOV	LOC6622331|XP_002046689.1|DVIR
OG0002560	LOC115761193|XP_030558726.1|DNOV	LOC6635140|XP_002058377.1|DVIR
OG0002561	LOC115761895|XP_030559761.1|DNOV	LOC6629714|XP_015027367.1|DVIR
OG0002562	LOC115766385|XP_030566148.1|DNOV	LOC6631727|XP_002055574.1|DVIR
OG0002563	LOC115766395|XP_030566167.1|DNOV	LOC6632110|XP_002055633.2|DVIR
OG0002564	LOC115759635|XP_030556484.1|DNOV	LOC6629500|XP_002054520.1|DVIR
OG0002565	LOC115771746|XP_030573447.1|DNOV	LOC6630710|XP_015027608.1|DVIR
OG0002566	LOC115761289|XP_030558873.1|DNOV	LOC6632909|XP_032289505.1|DVIR
OG0002567	LOC115767730|XP_030567900.1|DNOV	LOC6634754|XP_002058047.1|DVIR
OG0002568	LOC115768911|XP_030569498.1|DNOV	LOC6636925|XP_002060381.1|DVIR
OG0002569	LOC115770308|XP_030571403.1|DNOV	LOC6624697|XP_002048134.1|DVIR
OG0002570	LOC115761771|XP_030559560.1|DNOV	LOC6632585|XP_032289521.1|DVIR
OG0002571	LOC115761713|XP_030559448.1|DNOV	LOC6632587|XP_032289414.1|DVIR
OG0002572	LOC115766584|XP_030566430.1|DNOV	LOC6624918|XP_002049113.2|DVIR
OG0002573	LOC115761276|XP_030558852.1|DNOV	LOC6632812|XP_002056239.1|DVIR
OG0002574	LOC115761583|XP_030559233.1|DNOV	LOC6632906|XP_002056251.1|DVIR
OG0002575	LOC115770956|XP_030572284.1|DNOV	LOC6630886|XP_002053132.1|DVIR
OG0002576	LOC115767584|XP_030567730.1|DNOV	LOC6633341|XP_015025541.1|DVIR
OG0002577	LOC115771101|XP_030572520.1|DNOV	LOC6623064|XP_002046706.1|DVIR
OG0002578	LOC115760227|XP_030557340.1|DNOV	LOC6628939|XP_002052754.1|DVIR
OG0002579	LOC115760015|XP_030557036.1|DNOV	LOC6628949|XP_002052352.1|DVIR
OG0002580	LOC115762460|XP_030560528.1|DNOV	LOC6636415|XP_002059871.1|DVIR
OG0002581	LOC115757708|XP_030553922.1|DNOV	LOC6629936|XP_032295268.1|DVIR
OG0002582	LOC115760400|XP_030557561.1|DNOV	LOC6635257|XP_002058740.2|DVIR
OG0002583	LOC115762003|XP_030559931.1|DNOV	LOC6631198|XP_015027260.2|DVIR
OG0002584	LOC115769868|XP_030570730.1|DNOV	LOC6622428|XP_002047498.1|DVIR
OG0002585	LOC115769872|XP_030570733.1|DNOV	LOC26531275|XP_015031718.1|DVIR
OG0002586	LOC115764656|XP_030563699.1|DNOV	LOC6631195|XP_015026832.1|DVIR
OG0002587	LOC115772063|XP_030573868.1|DNOV	LOC6631010|XP_002053954.2|DVIR
OG0002588	LOC115759519|XP_030556324.1|DNOV	LOC6630043|XP_002054562.1|DVIR
OG0002589	LOC115772002|XP_030573793.1|DNOV	LOC116650263|XP_032289392.1|DVIR, LOC6631036|XP_002054127.1|DVIR
OG0002590	LOC115765187|XP_030564475.1|DNOV	LOC6631877|XP_002054950.3|DVIR
OG0002591	LOC115771981|XP_030573761.1|DNOV	LOC6629475|XP_002054090.2|DVIR
OG0002592	LOC115764998|XP_030564198.1|DNOV	LOC6633217|XP_032289571.1|DVIR
OG0002593	LOC115764857|XP_030563987.1|DNOV	LOC6632299|XP_032289426.1|DVIR
OG0002594	LOC115761188|XP_030558719.1|DNOV	LOC6635144|XP_032294877.1|DVIR
OG0002595	LOC115771820|XP_030573558.1|DNOV	LOC6631149|XP_032294836.1|DVIR
OG0002596	LOC115761612|XP_030559273.1|DNOV	LOC6633125|XP_032289559.1|DVIR
OG0002597	LOC115761322|XP_030558915.1|DNOV	LOC6633090|XP_002056273.1|DVIR
OG0002598	LOC115768628|XP_030569151.1|DNOV	LOC6635161|XP_032289352.1|DVIR
OG0002599	LOC115760380|XP_030557536.1|DNOV	LOC6635268|XP_032289863.1|DVIR
OG0002600	LOC115765480|XP_030564931.1|DNOV	LOC6625917|XP_032292514.1|DVIR
OG0002601	LOC115764175|XP_030562922.1|DNOV	LOC6635018|XP_032295288.1|DVIR
OG0002602	LOC115757744|XP_030553990.1|DNOV	LOC6629687|XP_002053985.1|DVIR
OG0002603	LOC115761221|XP_030558769.1|DNOV	LOC6633172|XP_002056154.2|DVIR
OG0002604	LOC115761474|XP_030559100.1|DNOV	LOC6633169|XP_002056151.1|DVIR
OG0002605	LOC115764785|XP_030563885.1|DNOV	LOC6635076|XP_002058722.2|DVIR
OG0002606	LOC115764117|XP_030562840.1|DNOV	LOC6634999|XP_032294889.1|DVIR
OG0002607	LOC115764121|XP_030562850.1|DNOV	LOC6634997|XP_002058510.1|DVIR
OG0002608	LOC115770803|XP_030572085.1|DNOV	LOC6629862|XP_002053339.2|DVIR
OG0002609	LOC115762527|XP_030560652.1|DNOV	LOC6635811|XP_002059320.1|DVIR
OG0002610	LOC115764072|XP_030562779.1|DNOV	LOC6634891|XP_002058479.1|DVIR
OG0002611	LOC115761937|XP_030559832.1|DNOV	LOC6629943|XP_002053001.1|DVIR
OG0002612	LOC115772039|XP_030573837.1|DNOV	LOC6630384|XP_002054010.3|DVIR
OG0002613	LOC115764205|XP_030562955.1|DNOV	LOC6634856|XP_032295367.1|DVIR
OG0002614	LOC115772040|XP_030573838.1|DNOV	LOC6630904|XP_032295023.1|DVIR
OG0002615	LOC115760348|XP_030557490.1|DNOV	LOC6636754|XP_015023757.1|DVIR
OG0002616	LOC115764664|XP_030563711.1|DNOV	LOC6629666|XP_002054760.1|DVIR
OG0002617	LOC115760343|XP_030557483.1|DNOV	LOC6636758|XP_002060216.2|DVIR
OG0002618	LOC115761554|XP_030559197.1|DNOV	LOC6633030|XP_002056057.1|DVIR
OG0002619	LOC115761744|XP_030559497.1|DNOV	LOC6632599|XP_015025908.1|DVIR
OG0002620	LOC115762010|XP_030559938.1|DNOV	LOC6630337|XP_032296716.1|DVIR
OG0002621	LOC115761606|XP_030559268.1|DNOV	LOC6632383|XP_002056006.1|DVIR
OG0002622	LOC115762648|XP_030560813.1|DNOV	LOC6623661|XP_002046182.1|DVIR
OG0002623	LOC115761809|XP_030559615.1|DNOV	LOC6631265|XP_002053817.1|DVIR
