Orthogroup	DNOV.longest_only	BCOP.longest_only
OG0001782	LOC115769235|XP_030569808.1|DNOV	LOC119072880|XP_037034088.1|BCOP
OG0001783	LOC115763051|XP_030561336.1|DNOV	LOC119076346|XP_037038936.1|BCOP
OG0001784	LOC115758503|XP_030555050.1|DNOV	LOC119082062|XP_037047291.1|BCOP
OG0001785	LOC115762228|XP_030560223.1|DNOV	LOC119081413|XP_037046205.1|BCOP, LOC119083653|XP_037049324.1|BCOP
OG0001786	LOC115760122|XP_030557179.1|DNOV	LOC119085436|XP_037051749.1|BCOP
OG0001787	LOC115759854|XP_030556815.1|DNOV, LOC115759983|XP_030556997.1|DNOV	LOC119066153|XP_037024350.1|BCOP
OG0001788	LOC115758091|XP_030554470.1|DNOV	LOC119084388|XP_037050251.1|BCOP
OG0001789	LOC115766544|XP_030566377.1|DNOV	LOC119079846|XP_037043808.1|BCOP
OG0001790	LOC115760171|XP_030557251.1|DNOV	LOC119076539|XP_037039228.1|BCOP, LOC119082236|XP_037047594.1|BCOP
OG0001791	LOC115770853|XP_030572184.1|DNOV	LOC119081629|XP_037046575.1|BCOP
OG0001792	LOC115760120|XP_030557175.1|DNOV	LOC119078851|XP_037042455.1|BCOP
OG0001793	LOC115758192|XP_030554598.1|DNOV	LOC119073435|XP_037034811.1|BCOP
OG0001794	LOC115758830|XP_030555467.1|DNOV	LOC119066773|XP_037025321.1|BCOP
OG0001795	LOC115760281|XP_030557410.1|DNOV	LOC119072041|XP_037033055.1|BCOP
OG0001796	LOC115767199|XP_030567249.1|DNOV	LOC119069660|XP_037029673.1|BCOP
OG0001797	LOC115766752|XP_030566590.1|DNOV	LOC119081026|XP_037045607.1|BCOP
OG0001799	LOC115765318|XP_030564678.1|DNOV	LOC119084672|XP_037050644.1|BCOP
OG0001800	LOC115759785|XP_030556720.1|DNOV	LOC119074840|XP_037037041.1|BCOP, LOC119078739|XP_037042328.1|BCOP
OG0001801	LOC115769914|XP_030570797.1|DNOV	LOC119070239|XP_037030404.1|BCOP, LOC119083377|XP_037048986.1|BCOP, LOC119075132|XP_037037412.1|BCOP
OG0001802	LOC115759552|XP_030556374.1|DNOV	LOC119077578|XP_037040683.1|BCOP
OG0001803	LOC115763836|XP_030562455.1|DNOV	LOC119074668|XP_037036845.1|BCOP
OG0001804	LOC115759416|XP_030556168.1|DNOV	LOC119074411|XP_037036433.1|BCOP
OG0001805	LOC115770990|XP_030572342.1|DNOV	LOC119083334|XP_037048955.1|BCOP, LOC119076508|XP_037039185.1|BCOP, LOC119083881|XP_037049590.1|BCOP
OG0001806	LOC115770844|XP_030572141.1|DNOV, LOC115770909|XP_030572213.1|DNOV	LOC119077764|XP_037040969.1|BCOP
OG0001807	LOC115766065|XP_030565725.1|DNOV	LOC119074311|XP_037036254.1|BCOP
OG0001808	LOC115767883|XP_030568106.1|DNOV	LOC119067233|XP_037025988.1|BCOP
OG0001810	LOC115764652|XP_030563693.1|DNOV	LOC119075999|XP_037038466.1|BCOP
OG0001811	LOC115759566|XP_030556395.1|DNOV	LOC119083150|XP_037048690.1|BCOP
OG0001812	LOC115769132|XP_030569699.1|DNOV	LOC119076651|XP_037039429.1|BCOP
OG0001813	LOC115759659|XP_030556513.1|DNOV	LOC119076005|XP_037038475.1|BCOP
OG0001814	LOC115764616|XP_030563634.1|DNOV	LOC119072241|XP_037033312.1|BCOP, LOC119067977|XP_037027223.1|BCOP, LOC119067968|XP_037027201.1|BCOP
OG0001815	LOC115760355|XP_030557504.1|DNOV, LOC115763695|XP_030562242.1|DNOV	LOC119074471|XP_037036508.1|BCOP
OG0001816	LOC115764576|XP_030563583.1|DNOV, LOC115768047|XP_030568339.1|DNOV	LOC119078718|XP_037042286.1|BCOP
OG0001817	LOC115763198|XP_030561524.1|DNOV, LOC115763938|XP_030562592.1|DNOV	LOC119074379|XP_037036385.1|BCOP
OG0001818	LOC115768188|XP_030568557.1|DNOV	LOC119074284|XP_037036198.1|BCOP
OG0001819	LOC115765190|XP_030564481.1|DNOV	LOC119070039|XP_037030218.1|BCOP
OG0001820	LOC115767226|XP_030567283.1|DNOV	LOC119078953|XP_037042596.1|BCOP
OG0001821	LOC115761152|XP_030558683.1|DNOV	LOC119083186|XP_037048743.1|BCOP
OG0001822	LOC115760908|XP_030558338.1|DNOV	LOC119070878|XP_037031291.1|BCOP, LOC119082020|XP_037047233.1|BCOP
OG0001823	LOC115766248|XP_030565971.1|DNOV	LOC119072464|XP_037033583.1|BCOP
OG0001824	LOC115760255|XP_030557376.1|DNOV	LOC119077697|XP_037040864.1|BCOP, LOC119077718|XP_037040895.1|BCOP, LOC119077696|XP_037040863.1|BCOP
OG0001825	LOC115767430|XP_030567569.1|DNOV	LOC119072845|XP_037034052.1|BCOP
OG0001826	LOC115759727|XP_030556608.1|DNOV	LOC119071288|XP_037032053.1|BCOP
OG0001827	LOC115758236|XP_030554648.1|DNOV	LOC119072658|XP_037033808.1|BCOP, LOC119068437|XP_037027904.1|BCOP
OG0001828	LOC115767872|XP_030568092.1|DNOV, LOC115769940|XP_030570844.1|DNOV	LOC119071869|XP_037032826.1|BCOP
OG0001829	LOC115757828|XP_030554112.1|DNOV	LOC119072596|XP_037033746.1|BCOP
OG0001830	LOC115757906|XP_030554217.1|DNOV	LOC119082400|XP_037047826.1|BCOP, LOC119070530|XP_037030799.1|BCOP
OG0001831	LOC115771387|XP_030572932.1|DNOV	LOC119084778|XP_037050735.1|BCOP
OG0001832	LOC115767569|XP_030567714.1|DNOV, LOC115767568|XP_030567713.1|DNOV, LOC115764066|XP_030562774.1|DNOV	LOC119084082|XP_037049813.1|BCOP
OG0001833	LOC115763798|XP_030562401.1|DNOV, LOC115761868|XP_030559731.1|DNOV	LOC119076942|XP_037039888.1|BCOP
OG0001834	LOC115761629|XP_030559318.1|DNOV	LOC119069690|XP_037029711.1|BCOP, LOC119067248|XP_037026012.1|BCOP
OG0001838	LOC115760883|XP_030558305.1|DNOV	LOC119075784|XP_037038244.1|BCOP
OG0001848	LOC115760422|XP_030557590.1|DNOV	LOC119068234|XP_037027645.1|BCOP
OG0001849	LOC115761359|XP_030558965.1|DNOV	LOC119067444|XP_037026319.1|BCOP
OG0001850	LOC115766803|XP_030566688.1|DNOV	LOC119085077|XP_037051212.1|BCOP, LOC119083087|XP_037048601.1|BCOP
OG0001851	LOC115766706|XP_030566484.1|DNOV	LOC119085003|XP_037051069.1|BCOP
OG0001852	LOC115762768|XP_030560977.1|DNOV	LOC119071421|XP_037032192.1|BCOP
OG0001853	LOC115764018|XP_030562707.1|DNOV	LOC119085682|XP_037052024.1|BCOP
OG0001854	LOC115766463|XP_030566258.1|DNOV	LOC119073386|XP_037034707.1|BCOP
OG0001855	LOC115764515|XP_030563472.1|DNOV	LOC119083430|XP_037049050.1|BCOP
OG0001856	LOC115767288|XP_030567379.1|DNOV	LOC119069649|XP_037029667.1|BCOP
OG0001857	LOC115764274|XP_030563059.1|DNOV	LOC119068857|XP_037028587.1|BCOP
OG0001858	LOC115764273|XP_030563058.1|DNOV	LOC119068402|XP_037027856.1|BCOP
OG0001859	LOC115767823|XP_030568024.1|DNOV	LOC119081671|XP_037046649.1|BCOP
OG0001860	LOC115770400|XP_030571513.1|DNOV	LOC119076117|XP_037038674.1|BCOP
OG0001861	LOC115757772|XP_030554057.1|DNOV	LOC119068190|XP_037027583.1|BCOP
OG0001862	LOC115764693|XP_030563747.1|DNOV	LOC119068469|XP_037027961.1|BCOP
OG0001863	LOC115765257|XP_030564596.1|DNOV	LOC119068016|XP_037027270.1|BCOP
OG0001864	LOC115772134|XP_030573974.1|DNOV	LOC119084883|XP_037050927.1|BCOP
OG0001865	LOC115765586|XP_030565096.1|DNOV, LOC115766372|XP_030566132.1|DNOV	LOC119068623|XP_037028184.1|BCOP
OG0001866	LOC115761422|XP_030559043.1|DNOV	LOC119068120|XP_037027468.1|BCOP
OG0001867	LOC115771049|XP_030572457.1|DNOV	LOC119081267|XP_037045904.1|BCOP
OG0001868	LOC115758670|XP_030555273.1|DNOV	LOC119067265|XP_037026038.1|BCOP, LOC119067123|XP_037025792.1|BCOP, LOC119078561|XP_037042024.1|BCOP
OG0001869	LOC115761194|XP_030558727.1|DNOV	LOC119074368|XP_037036368.1|BCOP, LOC119074367|XP_037036366.1|BCOP, LOC119074366|XP_037036364.1|BCOP
OG0001870	LOC115768684|XP_030569229.1|DNOV	LOC119070614|XP_037030937.1|BCOP
OG0001872	LOC115759595|XP_030556424.1|DNOV	LOC119070096|XP_037030304.1|BCOP
OG0001873	LOC115764771|XP_030563870.1|DNOV	LOC119069539|XP_037029511.1|BCOP
OG0001874	LOC115760351|XP_030557501.1|DNOV	LOC119068632|XP_037028197.1|BCOP
OG0001875	LOC115771918|XP_030573670.1|DNOV, LOC115771673|XP_030573347.1|DNOV	LOC119069327|XP_037029280.1|BCOP
OG0001876	LOC115760594|XP_030557887.1|DNOV	LOC119068436|XP_037027902.1|BCOP
OG0001877	LOC115767797|XP_030567988.1|DNOV	LOC119079092|XP_037042804.1|BCOP, LOC119078455|XP_037041881.1|BCOP
OG0001878	LOC115761751|XP_030559512.1|DNOV	LOC119069846|XP_037029911.1|BCOP, LOC119069844|XP_037029908.1|BCOP
OG0001879	LOC115760404|XP_030557563.1|DNOV, LOC115760370|XP_030557523.1|DNOV, LOC115768249|XP_030568639.1|DNOV	LOC119068334|XP_037027784.1|BCOP
OG0001880	LOC115770589|XP_030571778.1|DNOV	LOC119067915|XP_037027111.1|BCOP
OG0001881	LOC115759502|XP_030556303.1|DNOV	LOC119069356|XP_037029324.1|BCOP
OG0001882	LOC115772033|XP_030573823.1|DNOV	LOC119069099|XP_037028886.1|BCOP
OG0001883	LOC115764818|XP_030563927.1|DNOV	LOC119067716|XP_037026727.1|BCOP
OG0001884	LOC115757676|XP_030553867.1|DNOV	LOC119069433|XP_037029385.1|BCOP
OG0001885	LOC115759111|XP_030555813.1|DNOV, LOC115760160|XP_030557232.1|DNOV	LOC119080560|XP_037044870.1|BCOP
OG0001886	LOC115761938|XP_030559833.1|DNOV	LOC119085717|XP_037052061.1|BCOP
OG0001887	LOC115758283|XP_030554707.1|DNOV	LOC119085543|XP_037051856.1|BCOP
OG0001888	LOC115763663|XP_030562194.1|DNOV	LOC119067103|XP_037025761.1|BCOP
OG0001889	LOC115767801|XP_030567992.1|DNOV	LOC119067521|XP_037026443.1|BCOP
OG0001890	LOC115771531|XP_030573128.1|DNOV	LOC119079313|XP_037043002.1|BCOP, LOC119079311|XP_037043001.1|BCOP
OG0001891	LOC115771655|XP_030573320.1|DNOV	LOC119067582|XP_037026572.1|BCOP
OG0001892	LOC115758508|XP_030555058.1|DNOV	LOC119075316|XP_037037631.1|BCOP
OG0001893	LOC115764956|XP_030564138.1|DNOV	LOC119067846|XP_037026973.1|BCOP
OG0001894	LOC115762066|XP_030560013.1|DNOV	LOC119080082|XP_037044198.1|BCOP
OG0001895	LOC115766726|XP_030566542.1|DNOV	LOC119080999|XP_037045562.1|BCOP
OG0001896	LOC115763931|XP_030562582.1|DNOV	LOC119066575|XP_037025020.1|BCOP, LOC119071908|XP_037032919.1|BCOP, LOC119067107|XP_037025766.1|BCOP
OG0001897	LOC115771770|XP_030573484.1|DNOV	LOC119067082|XP_037025726.1|BCOP
OG0001898	LOC115768031|XP_030568313.1|DNOV	LOC119069834|XP_037029897.1|BCOP
OG0001899	LOC115764108|XP_030562823.1|DNOV	LOC119069346|XP_037029311.1|BCOP
OG0001900	LOC115771504|XP_030573093.1|DNOV	LOC119084482|XP_037050365.1|BCOP, LOC119084090|XP_037049822.1|BCOP
OG0001901	LOC115759717|XP_030556584.1|DNOV	LOC119068227|XP_037027630.1|BCOP
OG0001903	LOC115764070|XP_030562777.1|DNOV	LOC119066507|XP_037024912.1|BCOP
OG0001904	LOC115761380|XP_030558991.1|DNOV	LOC119080209|XP_037044342.1|BCOP, LOC119067074|XP_037025701.1|BCOP, LOC119074193|XP_037036081.1|BCOP
OG0001905	LOC115766273|XP_030565998.1|DNOV	LOC119080106|XP_037044231.1|BCOP, LOC119069818|XP_037029875.1|BCOP
OG0001906	LOC115761740|XP_030559487.1|DNOV	LOC119067171|XP_037025879.1|BCOP, LOC119080675|XP_037045001.1|BCOP
OG0001907	LOC115765120|XP_030564375.1|DNOV	LOC119068764|XP_037028398.1|BCOP
OG0001908	LOC115764870|XP_030564008.1|DNOV	LOC119085477|XP_037051790.1|BCOP
OG0001909	LOC115764258|XP_030563037.1|DNOV	LOC119069055|XP_037028823.1|BCOP
OG0001910	LOC115761223|XP_030558772.1|DNOV	LOC119068662|XP_037028238.1|BCOP
OG0001911	LOC115771744|XP_030573435.1|DNOV	LOC119067469|XP_037026355.1|BCOP
OG0001912	LOC115764176|XP_030562926.1|DNOV	LOC119085811|XP_037052189.1|BCOP
OG0001914	LOC115765000|XP_030564202.1|DNOV	LOC119067414|XP_037026262.1|BCOP
OG0001915	LOC115769764|XP_030570584.1|DNOV	LOC119084835|XP_037050815.1|BCOP
OG0001916	LOC115760856|XP_030558267.1|DNOV	LOC119081737|XP_037046800.1|BCOP
OG0001917	LOC115769493|XP_030570172.1|DNOV	LOC119073456|XP_037034846.1|BCOP
OG0001918	LOC115769529|XP_030570231.1|DNOV	LOC119084932|XP_037050966.1|BCOP
OG0001919	LOC115760024|XP_030557050.1|DNOV	LOC119074137|XP_037036018.1|BCOP
OG0001920	LOC115760249|XP_030557365.1|DNOV, LOC115770603|XP_030571800.1|DNOV	LOC119080390|XP_037044600.1|BCOP, LOC119081340|XP_037046034.1|BCOP
OG0001921	LOC115760460|XP_030557646.1|DNOV, LOC115760461|XP_030557647.1|DNOV, LOC115760458|XP_030557640.1|DNOV	LOC119075484|XP_037037831.1|BCOP
OG0001922	LOC115762129|XP_030560094.1|DNOV	LOC119073165|XP_037034362.1|BCOP, LOC119073166|XP_037034364.1|BCOP
OG0001923	LOC115771012|XP_030572379.1|DNOV	LOC119075415|XP_037037753.1|BCOP, LOC119083351|XP_037048943.1|BCOP, LOC119084541|XP_037050446.1|BCOP
OG0001924	LOC115760157|XP_030557229.1|DNOV	LOC119082349|XP_037047762.1|BCOP
OG0001925	LOC115771261|XP_030572737.1|DNOV	LOC119080967|XP_037045501.1|BCOP, LOC119085592|XP_037051909.1|BCOP
OG0001926	LOC115767149|XP_030567179.1|DNOV, LOC115767167|XP_030567210.1|DNOV	LOC119075663|XP_037038070.1|BCOP
OG0001927	LOC115760492|XP_030557703.1|DNOV	LOC119084335|XP_037050159.1|BCOP
OG0001928	LOC115770504|XP_030571658.1|DNOV	LOC119084906|XP_037050956.1|BCOP
OG0001929	LOC115762803|XP_030561022.1|DNOV, LOC115770197|XP_030571221.1|DNOV	LOC119080713|XP_037045072.1|BCOP
OG0001930	LOC115760569|XP_030557842.1|DNOV	LOC119079460|XP_037043282.1|BCOP
OG0001931	LOC115769877|XP_030570739.1|DNOV	LOC119080261|XP_037044404.1|BCOP
OG0001932	LOC115769874|XP_030570734.1|DNOV	LOC119081873|XP_037047006.1|BCOP
OG0001933	LOC115760905|XP_030558336.1|DNOV	LOC119073719|XP_037035237.1|BCOP
OG0001934	LOC115770460|XP_030571597.1|DNOV	LOC119077487|XP_037040595.1|BCOP
OG0001935	LOC115762662|XP_030560830.1|DNOV	LOC119080985|XP_037045525.1|BCOP
OG0001937	LOC115762183|XP_030560163.1|DNOV	LOC119073518|XP_037034942.1|BCOP
OG0001938	LOC115762263|XP_030560284.1|DNOV	LOC119070232|XP_037030398.1|BCOP, LOC119075124|XP_037037405.1|BCOP
OG0001939	LOC115762272|XP_030560294.1|DNOV	LOC119073670|XP_037035170.1|BCOP
OG0001940	LOC115760577|XP_030557855.1|DNOV	LOC119079400|XP_037043178.1|BCOP
OG0001941	LOC115770706|XP_030571962.1|DNOV	LOC119084724|XP_037050696.1|BCOP
OG0001943	LOC115762841|XP_030561076.1|DNOV	LOC119080982|XP_037045522.1|BCOP
OG0001944	LOC115768526|XP_030568977.1|DNOV, LOC115762568|XP_030560712.1|DNOV	LOC119080072|XP_037044186.1|BCOP
OG0001945	LOC115762425|XP_030560481.1|DNOV	LOC119073449|XP_037034837.1|BCOP
OG0001946	LOC115760940|XP_030558380.1|DNOV	LOC119082790|XP_037048279.1|BCOP, LOC119075499|XP_037037860.1|BCOP
OG0001947	LOC115760661|XP_030557987.1|DNOV	LOC119079362|XP_037043105.1|BCOP
OG0001948	LOC115771454|XP_030573029.1|DNOV	LOC119080503|XP_037044798.1|BCOP
OG0001949	LOC115768647|XP_030569182.1|DNOV	LOC119077322|XP_037040397.1|BCOP
OG0001950	LOC115759664|XP_030556520.1|DNOV	LOC119073232|XP_037034439.1|BCOP
OG0001951	LOC115758317|XP_030554743.1|DNOV, LOC115758745|XP_030555365.1|DNOV	LOC119081713|XP_037046718.1|BCOP
OG0001952	LOC115762083|XP_030560039.1|DNOV	LOC119074053|XP_037035898.1|BCOP
OG0001953	LOC115762097|XP_030560057.1|DNOV	LOC119079610|XP_037043499.1|BCOP
OG0001954	LOC115763310|XP_030561671.1|DNOV	LOC119079366|XP_037043115.1|BCOP
OG0001955	LOC115771765|XP_030573482.1|DNOV	LOC119079390|XP_037043171.1|BCOP
OG0001956	LOC115766840|XP_030566748.1|DNOV	LOC119080715|XP_037045092.1|BCOP
OG0001957	LOC115760596|XP_030557890.1|DNOV	LOC119079960|XP_037043967.1|BCOP
OG0001958	LOC115760524|XP_030557758.1|DNOV	LOC119081650|XP_037046627.1|BCOP
OG0001959	LOC115770115|XP_030571096.1|DNOV	LOC119072456|XP_037033575.1|BCOP
OG0001960	LOC115765831|XP_030565415.1|DNOV	LOC119078235|XP_037041588.1|BCOP, LOC119079928|XP_037043923.1|BCOP
OG0001961	LOC115762179|XP_030560160.1|DNOV	LOC119079675|XP_037043622.1|BCOP
OG0001962	LOC115762063|XP_030560010.1|DNOV	LOC119079441|XP_037043249.1|BCOP
OG0001963	LOC115769800|XP_030570627.1|DNOV	LOC119072920|XP_037034134.1|BCOP, LOC119084186|XP_037049950.1|BCOP, LOC119081573|XP_037046503.1|BCOP
OG0001964	LOC115771265|XP_030572741.1|DNOV	LOC119073177|XP_037034382.1|BCOP
OG0001965	LOC115769589|XP_030570324.1|DNOV	LOC119083324|XP_037048904.1|BCOP, LOC119083366|XP_037048978.1|BCOP
OG0001966	LOC115771932|XP_030573692.1|DNOV	LOC119067255|XP_037026026.1|BCOP
OG0001967	LOC115762391|XP_030560435.1|DNOV	LOC119085549|XP_037051863.1|BCOP, LOC119073362|XP_037034662.1|BCOP
OG0001968	LOC115762913|XP_030561152.1|DNOV	LOC119080491|XP_037044779.1|BCOP
OG0001969	LOC115760761|XP_030558102.1|DNOV	LOC119084839|XP_037050831.1|BCOP, LOC119080417|XP_037044656.1|BCOP
OG0001970	LOC115768334|XP_030568796.1|DNOV	LOC119080020|XP_037044093.1|BCOP
OG0001971	LOC115766604|XP_030566450.1|DNOV	LOC119085338|XP_037051616.1|BCOP
OG0001972	LOC115760311|XP_030557462.1|DNOV	LOC119071816|XP_037032780.1|BCOP
OG0001973	LOC115760699|XP_030558024.1|DNOV	LOC119079603|XP_037043489.1|BCOP
OG0001974	LOC115762105|XP_030560067.1|DNOV	LOC119081078|XP_037045716.1|BCOP
OG0001975	LOC115769364|XP_030570006.1|DNOV	LOC119076310|XP_037038872.1|BCOP, LOC119078786|XP_037042397.1|BCOP
OG0001976	LOC115761148|XP_030558677.1|DNOV	LOC119084443|XP_037050319.1|BCOP
OG0001978	LOC115760175|XP_030557259.1|DNOV	LOC119066330|XP_037024625.1|BCOP
OG0001979	LOC115768310|XP_030568722.1|DNOV, LOC115758658|XP_030555257.1|DNOV	LOC119070930|XP_037031369.1|BCOP
OG0001980	LOC115765570|XP_030565077.1|DNOV	LOC119078499|XP_037041948.1|BCOP
OG0001982	LOC115758463|XP_030554995.1|DNOV	LOC119081937|XP_037047088.1|BCOP
OG0001983	LOC115769289|XP_030569875.1|DNOV	LOC119080917|XP_037045428.1|BCOP, LOC119080401|XP_037044625.1|BCOP, LOC119068171|XP_037027550.1|BCOP, LOC119068854|XP_037028575.1|BCOP
OG0001984	LOC115758903|XP_030555560.1|DNOV	LOC119078695|XP_037042252.1|BCOP
OG0001985	LOC115763598|XP_030562081.1|DNOV	LOC119078457|XP_037041886.1|BCOP
OG0001986	LOC115759304|XP_030556069.1|DNOV	LOC119072804|XP_037033996.1|BCOP
OG0001987	LOC115767543|XP_030567682.1|DNOV	LOC119073791|XP_037035415.1|BCOP, LOC119068065|XP_037027361.1|BCOP
OG0001988	LOC115769820|XP_030570684.1|DNOV	LOC119074080|XP_037035925.1|BCOP
OG0001989	LOC115765971|XP_030565585.1|DNOV	LOC119076077|XP_037038621.1|BCOP
OG0001990	LOC115763028|XP_030561294.1|DNOV	LOC119066370|XP_037024689.1|BCOP
OG0001991	LOC115760287|XP_030557419.1|DNOV	LOC119076320|XP_037038884.1|BCOP
OG0001992	LOC115759135|XP_030555845.1|DNOV, LOC115759131|XP_030555836.1|DNOV, LOC115759133|XP_030555842.1|DNOV	LOC119075686|XP_037038099.1|BCOP
OG0001993	LOC115763350|XP_030561728.1|DNOV	LOC119071486|XP_037032232.1|BCOP
OG0001994	LOC115757745|XP_030553995.1|DNOV	LOC119076301|XP_037038860.1|BCOP, LOC119076299|XP_037038858.1|BCOP, LOC119066634|XP_037025093.1|BCOP, LOC119066632|XP_037025090.1|BCOP
OG0001995	LOC115769166|XP_030569725.1|DNOV	LOC119085141|XP_037051313.1|BCOP
OG0001996	LOC115765912|XP_030565518.1|DNOV	LOC119076361|XP_037038960.1|BCOP
OG0001997	LOC115762093|XP_030560054.1|DNOV	LOC119073369|XP_037034684.1|BCOP
OG0001998	LOC115762091|XP_030560049.1|DNOV	LOC119073380|XP_037034699.1|BCOP
OG0001999	LOC115763365|XP_030561756.1|DNOV	LOC119083775|XP_037049456.1|BCOP
OG0002000	LOC115760004|XP_030557022.1|DNOV	LOC119066480|XP_037024884.1|BCOP, LOC119085551|XP_037051865.1|BCOP, LOC119076607|XP_037039358.1|BCOP, LOC119084359|XP_037050201.1|BCOP, LOC119068360|XP_037027824.1|BCOP
OG0002001	LOC115759968|XP_030556976.1|DNOV	LOC119085307|XP_037051552.1|BCOP
OG0002002	LOC115760494|XP_030557705.1|DNOV, LOC115760740|XP_030558077.1|DNOV	LOC119081466|XP_037046350.1|BCOP
OG0002003	LOC115763218|XP_030561550.1|DNOV	LOC119076345|XP_037038935.1|BCOP
OG0002004	LOC115759781|XP_030556709.1|DNOV	LOC119082567|XP_037047988.1|BCOP
OG0002005	LOC115763578|XP_030562057.1|DNOV	LOC119066968|XP_037025594.1|BCOP
OG0002006	LOC115760208|XP_030557302.1|DNOV	LOC119069445|XP_037029394.1|BCOP, LOC119076358|XP_037038950.1|BCOP, LOC119069460|XP_037029406.1|BCOP
OG0002007	LOC115759324|XP_030556095.1|DNOV	LOC119075381|XP_037037717.1|BCOP, LOC119085517|XP_037051827.1|BCOP, LOC119085233|XP_037051442.1|BCOP
OG0002008	LOC115766796|XP_030566679.1|DNOV	LOC119067811|XP_037026857.1|BCOP, LOC119085004|XP_037051078.1|BCOP
OG0002009	LOC115761031|XP_030558504.1|DNOV	LOC119076740|XP_037039568.1|BCOP
OG0002010	LOC115763050|XP_030561335.1|DNOV	LOC119072338|XP_037033424.1|BCOP
OG0002011	LOC115763011|XP_030561261.1|DNOV	LOC119076348|XP_037038940.1|BCOP
OG0002012	LOC115759718|XP_030556585.1|DNOV	LOC119081891|XP_037047014.1|BCOP, LOC119076292|XP_037038850.1|BCOP
OG0002013	LOC115763443|XP_030561870.1|DNOV	LOC119072256|XP_037033334.1|BCOP
OG0002014	LOC115759745|XP_030556648.1|DNOV	LOC119068127|XP_037027481.1|BCOP
OG0002015	LOC115761514|XP_030559143.1|DNOV	LOC119077146|XP_037040226.1|BCOP
OG0002016	LOC115760906|XP_030558333.1|DNOV	LOC119081426|XP_037046240.1|BCOP
OG0002017	LOC115759752|XP_030556654.1|DNOV	LOC119085893|XP_037052325.1|BCOP, LOC119078115|XP_037041463.1|BCOP
OG0002018	LOC115763458|XP_030561890.1|DNOV, LOC115763535|XP_030562011.1|DNOV	LOC119075634|XP_037038010.1|BCOP
OG0002019	LOC115759773|XP_030556700.1|DNOV, LOC115759772|XP_030556699.1|DNOV	LOC119079090|XP_037042801.1|BCOP
OG0002020	LOC115769293|XP_030569879.1|DNOV	LOC119085889|XP_037052320.1|BCOP
OG0002021	LOC115765447|XP_030564874.1|DNOV	LOC119074077|XP_037035919.1|BCOP, LOC119074075|XP_037035913.1|BCOP, LOC119074074|XP_037035912.1|BCOP
OG0002022	LOC115758806|XP_030555443.1|DNOV	LOC119070933|XP_037031376.1|BCOP
OG0002023	LOC115761667|XP_030559376.1|DNOV	LOC119082763|XP_037048245.1|BCOP, LOC119070653|XP_037030979.1|BCOP
OG0002024	LOC115759881|XP_030556856.1|DNOV, LOC115766824|XP_030566723.1|DNOV	LOC119066321|XP_037024605.1|BCOP
OG0002025	LOC115758848|XP_030555490.1|DNOV	LOC119085816|XP_037052200.1|BCOP
OG0002026	LOC115771419|XP_030572981.1|DNOV	LOC119070840|XP_037031248.1|BCOP
OG0002027	LOC115761741|XP_030559496.1|DNOV	LOC119082838|XP_037048389.1|BCOP
OG0002028	LOC115758221|XP_030554631.1|DNOV	LOC119082846|XP_037048407.1|BCOP
OG0002029	LOC115769926|XP_030570825.1|DNOV	LOC119067718|XP_037026730.1|BCOP, LOC119077752|XP_037040959.1|BCOP, LOC119073642|XP_037035134.1|BCOP
OG0002030	LOC115771962|XP_030573735.1|DNOV	LOC119073674|XP_037035175.1|BCOP, LOC119084288|XP_037050109.1|BCOP
OG0002031	LOC115757903|XP_030554211.1|DNOV	LOC119066123|XP_037024303.1|BCOP
OG0002032	LOC115770922|XP_030572240.1|DNOV	LOC119081115|XP_037045753.1|BCOP, LOC119074600|XP_037036746.1|BCOP
OG0002033	LOC115768857|XP_030569418.1|DNOV	LOC119076024|XP_037038523.1|BCOP, LOC119071625|XP_037032474.1|BCOP, LOC119076028|XP_037038541.1|BCOP, LOC119076027|XP_037038540.1|BCOP
OG0002034	LOC115767775|XP_030567960.1|DNOV	LOC119074965|XP_037037248.1|BCOP
OG0002035	LOC115763635|XP_030562124.1|DNOV, LOC115767251|XP_030567317.1|DNOV	LOC119076751|XP_037039593.1|BCOP
OG0002036	LOC115757738|XP_030553983.1|DNOV	LOC119076673|XP_037039463.1|BCOP
OG0002037	LOC115762778|XP_030560989.1|DNOV, LOC115762826|XP_030561051.1|DNOV	LOC119074391|XP_037036405.1|BCOP
OG0002038	LOC115770800|XP_030572083.1|DNOV	LOC119082225|XP_037047573.1|BCOP
OG0002040	LOC115761926|XP_030559817.1|DNOV	LOC119076843|XP_037039742.1|BCOP
OG0002041	LOC115766462|XP_030566257.1|DNOV, LOC115764556|XP_030563541.1|DNOV	LOC119071703|XP_037032588.1|BCOP
OG0002042	LOC115761759|XP_030559524.1|DNOV	LOC119071706|XP_037032598.1|BCOP
OG0002043	LOC115765736|XP_030565261.1|DNOV	LOC119084128|XP_037049872.1|BCOP, LOC119073545|XP_037034992.1|BCOP
OG0002044	LOC115761617|XP_030559302.1|DNOV	LOC119074435|XP_037036458.1|BCOP
OG0002045	LOC115763890|XP_030562527.1|DNOV	LOC119076462|XP_037039124.1|BCOP
OG0002046	LOC115768309|XP_030568717.1|DNOV	LOC119074348|XP_037036338.1|BCOP
OG0002047	LOC115769126|XP_030569692.1|DNOV	LOC119084246|XP_037050039.1|BCOP
OG0002048	LOC115767928|XP_030568157.1|DNOV	LOC119076119|XP_037038682.1|BCOP
