Orthogroup	DNOV.longest_only	DEUG.longest_only
OG0000731	LOC115760800|XP_030558156.1|DNOV	LOC108112333|XP_017077650.1|DEUG
OG0000732	LOC115771111|XP_030572531.1|DNOV	LOC108114189|XP_017080488.1|DEUG
OG0000732	LOC115771170|XP_030572613.1|DNOV	LOC108114188|XP_017080486.1|DEUG
OG0000733	LOC115764230|XP_030563007.1|DNOV	LOC108115945|XP_017083070.1|DEUG
OG0000733	LOC115769923|XP_030570808.1|DNOV	LOC108108015|XP_017071360.1|DEUG
OG0000734	LOC115770494|XP_030571643.1|DNOV	LOC108108068|XP_017071434.1|DEUG
OG0000735	LOC115768279|XP_030568676.1|DNOV	LOC108104440|XP_017065989.1|DEUG
OG0000735	LOC115763462|XP_030561898.1|DNOV	LOC108110844|XP_017075577.1|DEUG
OG0000736	LOC115759738|XP_030556630.1|DNOV	LOC108110540|XP_017075110.1|DEUG
OG0000736	LOC115760034|XP_030557061.1|DNOV	LOC108110541|XP_017075112.1|DEUG
OG0000737	LOC115761593|XP_030559253.1|DNOV	LOC108106638|XP_017069331.1|DEUG
OG0000738	LOC115758638|XP_030555234.1|DNOV	LOC108118339|XP_017086462.1|DEUG
OG0000738	LOC115763430|XP_030561851.1|DNOV	LOC108105767|XP_017067976.1|DEUG
OG0000739	LOC115764718|XP_030563777.1|DNOV	LOC108116174|XP_017083403.1|DEUG
OG0000740	LOC115766145|XP_030565840.1|DNOV	LOC108110537|XP_017075111.1|DEUG
OG0000741	LOC115765269|XP_030564618.1|DNOV	LOC108102917|XP_017063657.1|DEUG, LOC108111527|XP_017076537.1|DEUG
OG0000742	LOC115764314|XP_030563112.1|DNOV	LOC108109700|XP_017073815.1|DEUG
OG0000742	LOC115764380|XP_030563201.1|DNOV	LOC108109715|XP_017073836.1|DEUG
OG0000743	LOC115769862|XP_030570720.1|DNOV	LOC108102832|XP_017063512.1|DEUG
OG0000743	LOC115766565|XP_030566405.1|DNOV	LOC108112147|XP_017077383.1|DEUG
OG0000744	LOC115758878|XP_030555536.1|DNOV, LOC115765428|XP_030564837.1|DNOV, LOC115772042|XP_030573842.1|DNOV	LOC108112201|XP_017077504.1|DEUG
OG0000745	LOC115762188|XP_030560171.1|DNOV	LOC108108865|XP_017072571.1|DEUG
OG0000746	LOC115759535|XP_030556350.1|DNOV	LOC108109130|XP_017073016.1|DEUG, LOC108109131|XP_017073017.1|DEUG
OG0000747	LOC115771562|XP_030573172.1|DNOV	LOC108116783|XP_017084317.1|DEUG
OG0000747	LOC115771507|XP_030573096.1|DNOV	LOC108116731|XP_017084237.1|DEUG
OG0000748	LOC115759171|XP_030555903.1|DNOV	LOC108110603|XP_017075190.1|DEUG
OG0000748	LOC115768456|XP_030568879.1|DNOV	LOC108102460|XP_017062957.1|DEUG
OG0000750	LOC115760681|XP_030558007.1|DNOV	LOC108106348|XP_017068817.1|DEUG
OG0000750	LOC115761941|XP_030559835.1|DNOV	LOC108109860|XP_017074133.1|DEUG
OG0000751	LOC115762100|XP_030560061.1|DNOV	LOC108112191|XP_017077492.1|DEUG
OG0000751	LOC115762098|XP_030560058.1|DNOV, LOC115762099|XP_030560060.1|DNOV	LOC108112136|XP_017077373.1|DEUG
OG0000752	LOC115765619|XP_030565129.1|DNOV	LOC108110220|XP_017074695.1|DEUG, LOC108105250|XP_017067214.1|DEUG, LOC108110536|XP_017075107.1|DEUG, LOC108106835|XP_017069561.1|DEUG
OG0000753	LOC115771734|XP_030573420.1|DNOV	LOC108111821|XP_017076918.1|DEUG
OG0000753	LOC115762833|XP_030561060.1|DNOV	LOC108108286|XP_017071778.1|DEUG
OG0000754	LOC115767236|XP_030567297.1|DNOV	LOC108103468|XP_017064455.1|DEUG
OG0000754	LOC115768063|XP_030568366.1|DNOV	LOC108102941|XP_017063699.1|DEUG
OG0000755	LOC115761466|XP_030559092.1|DNOV	LOC108116810|XP_017084347.1|DEUG
OG0000755	LOC115761465|XP_030559091.1|DNOV	LOC108116811|XP_017084348.1|DEUG
OG0000757	LOC115760002|XP_030557020.1|DNOV, LOC115766959|XP_030566907.1|DNOV	LOC108107777|XP_017070961.1|DEUG
OG0000758	LOC115762699|XP_030560883.1|DNOV	LOC108114719|XP_017081309.1|DEUG
OG0000758	LOC115762607|XP_030560763.1|DNOV	LOC108114694|XP_017081279.1|DEUG
OG0000759	LOC115769665|XP_030570438.1|DNOV	LOC108108222|XP_017071678.1|DEUG
OG0000759	LOC115769803|XP_030570631.1|DNOV	LOC108108236|XP_017071692.1|DEUG
OG0000760	LOC115764035|XP_030562748.1|DNOV	LOC108113340|XP_017079389.1|DEUG
OG0000761	LOC115763290|XP_030561638.1|DNOV	LOC108111088|XP_017075913.1|DEUG
OG0000761	LOC115763289|XP_030561634.1|DNOV	LOC108110915|XP_017075672.1|DEUG
OG0000762	LOC115758576|XP_030555153.1|DNOV	LOC108106188|XP_017068601.1|DEUG
OG0000762	LOC115758625|XP_030555219.1|DNOV	LOC108110597|XP_017075184.1|DEUG
OG0000763	LOC115758418|XP_030554926.1|DNOV	LOC108115442|XP_017082367.1|DEUG
OG0000763	LOC115758420|XP_030554929.1|DNOV	LOC108115433|XP_017082359.1|DEUG
OG0000764	LOC115766828|XP_030566724.1|DNOV	LOC108102946|XP_017063709.1|DEUG
OG0000765	LOC115765810|XP_030565392.1|DNOV	LOC108102787|XP_017063437.1|DEUG
OG0000765	LOC115764248|XP_030563026.1|DNOV	LOC108118528|XP_017086764.1|DEUG
OG0000766	LOC115763247|XP_030561585.1|DNOV	LOC108110590|XP_017075176.1|DEUG
OG0000766	LOC115765161|XP_030564431.1|DNOV	LOC108105457|XP_017067544.1|DEUG
OG0000767	LOC115759491|XP_030556289.1|DNOV	LOC108115233|XP_017082079.1|DEUG
OG0000767	LOC115771502|XP_030573088.1|DNOV	LOC108108782|XP_017072442.1|DEUG
OG0000768	LOC115770428|XP_030571556.1|DNOV	LOC108114684|XP_017081265.1|DEUG
OG0000769	LOC115761515|XP_030559144.1|DNOV	LOC108113698|XP_017079863.1|DEUG
OG0000769	LOC115765262|XP_030564601.1|DNOV	LOC108117719|XP_017085767.1|DEUG
OG0000771	LOC115767118|XP_030567133.1|DNOV	LOC108108156|XP_017071578.1|DEUG
OG0000772	LOC115760514|XP_030557737.1|DNOV, LOC115770784|XP_030572064.1|DNOV	LOC108107296|XP_017070241.1|DEUG, LOC108112712|XP_017078427.1|DEUG
OG0000773	LOC115763309|XP_030561668.1|DNOV	LOC108108951|XP_017072694.1|DEUG, LOC108116195|XP_017083424.1|DEUG
OG0000774	LOC115760712|XP_030558043.1|DNOV	LOC108107310|XP_017070270.1|DEUG, LOC108107309|XP_017070269.1|DEUG, LOC108107308|XP_017070267.1|DEUG
OG0000775	LOC115758196|XP_030554600.1|DNOV	LOC108111967|XP_017077161.1|DEUG
OG0000775	LOC115765055|XP_030564300.1|DNOV	LOC108104829|XP_017066614.1|DEUG
OG0000776	LOC115763157|XP_030561468.1|DNOV, LOC115767438|XP_030567592.1|DNOV	LOC108107893|XP_017071179.1|DEUG, LOC108107892|XP_017071177.1|DEUG
OG0000778	LOC115761486|XP_030559113.1|DNOV, LOC115760371|XP_030557524.1|DNOV	LOC108117455|XP_017085359.1|DEUG
OG0000779	LOC115765327|XP_030564688.1|DNOV	LOC108118383|XP_017086547.1|DEUG
OG0000780	LOC115761471|XP_030559101.1|DNOV	LOC108104863|XP_017066674.1|DEUG
OG0000781	LOC115768601|XP_030569112.1|DNOV	LOC108103425|XP_017064381.1|DEUG
OG0000781	LOC115770411|XP_030571532.1|DNOV	LOC108116732|XP_017084238.1|DEUG
OG0000782	LOC115770378|XP_030571487.1|DNOV	LOC108114382|XP_017080829.1|DEUG
OG0000782	LOC115768800|XP_030569356.1|DNOV	LOC108118358|XP_017086514.1|DEUG
OG0000783	LOC115757668|XP_030553846.1|DNOV	LOC108108199|XP_017071640.1|DEUG
OG0000783	LOC115768769|XP_030569319.1|DNOV	LOC108103269|XP_017064170.1|DEUG
OG0000784	LOC115771010|XP_030572376.1|DNOV	LOC108114067|XP_017080311.1|DEUG
OG0000784	LOC115767011|XP_030566993.1|DNOV	LOC108105383|XP_017067416.1|DEUG
OG0000785	LOC115764812|XP_030563918.1|DNOV	LOC108115949|XP_017083073.1|DEUG, LOC108116076|XP_017083283.1|DEUG, LOC108115872|XP_017082992.1|DEUG
OG0000786	LOC115769035|XP_030569602.1|DNOV	LOC108109101|XP_017072978.1|DEUG
OG0000786	LOC115761690|XP_030559416.1|DNOV	LOC108110197|XP_017074650.1|DEUG
OG0000787	LOC115769980|XP_030570901.1|DNOV	LOC108114165|XP_017080446.1|DEUG
OG0000788	LOC115771250|XP_030572710.1|DNOV	LOC108103061|XP_017063880.1|DEUG, LOC108102730|XP_017063366.1|DEUG
OG0000789	LOC115759306|XP_030556071.1|DNOV	LOC108102470|XP_017062968.1|DEUG
OG0000789	LOC115759311|XP_030556081.1|DNOV	LOC108102487|XP_017062988.1|DEUG
OG0000791	LOC115764900|XP_030564051.1|DNOV	LOC108116032|XP_017083210.1|DEUG
OG0000792	LOC115758943|XP_030555602.1|DNOV	LOC108111217|XP_017076110.1|DEUG
OG0000793	LOC115763802|XP_030562406.1|DNOV, LOC115763806|XP_030562409.1|DNOV, LOC115763805|XP_030562408.1|DNOV	LOC108117185|XP_017084966.1|DEUG, LOC108103150|XP_017064013.1|DEUG
OG0000794	LOC115768823|XP_030569380.1|DNOV	LOC108102562|XP_017063125.1|DEUG, LOC108109732|XP_017073869.1|DEUG
OG0000795	LOC115768361|XP_030568789.1|DNOV	LOC108110146|XP_017074549.1|DEUG
OG0000795	LOC115767914|XP_030568144.1|DNOV	LOC108111570|XP_017076582.1|DEUG
OG0000796	LOC115759457|XP_030556249.1|DNOV	LOC108109415|XP_017073405.1|DEUG
OG0000796	LOC115768315|XP_030568724.1|DNOV	LOC108111881|XP_017077000.1|DEUG
OG0000797	LOC115761700|XP_030559433.1|DNOV	LOC108109914|XP_017074211.1|DEUG
OG0000798	LOC115764575|XP_030563573.1|DNOV	LOC108114915|XP_017081588.1|DEUG, LOC108114912|XP_017081580.1|DEUG
OG0000799	LOC115766475|XP_030566280.1|DNOV	LOC108103224|XP_017064112.1|DEUG
OG0000800	LOC115769587|XP_030570323.1|DNOV, LOC115769807|XP_030570635.1|DNOV, LOC115769806|XP_030570634.1|DNOV	LOC108114145|XP_017080416.1|DEUG
OG0000801	LOC115766552|XP_030566388.1|DNOV	LOC108112149|XP_017077386.1|DEUG
OG0000801	LOC115766537|XP_030566365.1|DNOV	LOC108113322|XP_017079365.1|DEUG
OG0000802	LOC115767572|XP_030567718.1|DNOV	LOC108103199|XP_017064077.1|DEUG, LOC108103205|XP_017064084.1|DEUG
OG0000803	LOC115760118|XP_030557173.1|DNOV	LOC108110884|XP_017075631.1|DEUG
OG0000803	LOC115770208|XP_030571262.1|DNOV	LOC108108171|XP_017071602.1|DEUG
OG0000804	LOC115757940|XP_030554271.1|DNOV	LOC108106808|XP_017069544.1|DEUG
OG0000804	LOC115763734|XP_030562293.1|DNOV, LOC115763730|XP_030562285.1|DNOV	LOC108116139|XP_017083358.1|DEUG
OG0000805	LOC115760979|XP_030558442.1|DNOV	LOC108111910|XP_017077038.1|DEUG
OG0000805	LOC115759042|XP_030555725.1|DNOV	LOC108112026|XP_017077259.1|DEUG
OG0000806	LOC115759138|XP_030555846.1|DNOV	LOC108111181|XP_017076056.1|DEUG
OG0000807	LOC115761917|XP_030559795.1|DNOV	LOC108108779|XP_017072438.1|DEUG, LOC108106107|XP_017068472.1|DEUG, LOC108114001|XP_017080236.1|DEUG, LOC108111165|XP_017076032.1|DEUG
OG0000808	LOC115757753|XP_030554018.1|DNOV	LOC108112984|XP_017078921.1|DEUG, LOC108111276|XP_017076152.1|DEUG, LOC108111275|XP_017076151.1|DEUG
OG0000810	LOC115762104|XP_030560066.1|DNOV	LOC108112908|XP_017078764.1|DEUG, LOC108112909|XP_017078765.1|DEUG, LOC108106252|XP_017068706.1|DEUG
OG0000811	LOC115762513|XP_030560618.1|DNOV	LOC108112639|XP_017078238.1|DEUG
OG0000812	LOC115766315|XP_030566058.1|DNOV	LOC108115215|XP_017082050.1|DEUG
OG0000813	LOC115759557|XP_030556384.1|DNOV	LOC108112758|XP_017078503.1|DEUG
OG0000813	LOC115765946|XP_030565552.1|DNOV	LOC108111101|XP_017075931.1|DEUG
OG0000814	LOC115760150|XP_030557221.1|DNOV	LOC108103476|XP_017064507.1|DEUG
OG0000815	LOC115765914|XP_030565520.1|DNOV	LOC108102669|XP_017063299.1|DEUG
OG0000816	LOC115768189|XP_030568559.1|DNOV	LOC108111835|XP_017076929.1|DEUG
OG0000816	LOC115761327|XP_030558920.1|DNOV	LOC108115160|XP_017081960.1|DEUG
OG0000817	LOC115770564|XP_030571736.1|DNOV, LOC115762540|XP_030560674.1|DNOV	LOC108113529|XP_017079612.1|DEUG
OG0000817	LOC115770567|XP_030571740.1|DNOV	LOC108113530|XP_017079613.1|DEUG, LOC108108993|XP_017072744.1|DEUG
OG0000818	LOC115768231|XP_030568617.1|DNOV	LOC108105507|XP_017067620.1|DEUG
OG0000818	LOC115760223|XP_030557336.1|DNOV	LOC108104078|XP_017065462.1|DEUG
OG0000819	LOC115766883|XP_030566813.1|DNOV	LOC108117429|XP_017085336.1|DEUG
OG0000819	LOC115766885|XP_030566816.1|DNOV	LOC108117415|XP_017085316.1|DEUG
OG0000820	LOC115760401|XP_030557564.1|DNOV	LOC108112774|XP_017078532.1|DEUG
OG0000821	LOC115761388|XP_030559000.1|DNOV	LOC108116832|XP_017084372.1|DEUG
OG0000821	LOC115757990|XP_030554343.1|DNOV	LOC108113378|XP_017079436.1|DEUG
OG0000822	LOC115763575|XP_030562053.1|DNOV	LOC108106093|XP_017068440.1|DEUG
OG0000824	LOC115760176|XP_030557260.1|DNOV	LOC108104034|XP_017065358.1|DEUG
OG0000825	LOC115771178|XP_030572623.1|DNOV	LOC108114078|XP_017080322.1|DEUG
OG0000825	LOC115763109|XP_030561413.1|DNOV	LOC108105154|XP_017067079.1|DEUG
OG0000826	LOC115769894|XP_030570811.1|DNOV	LOC108112534|XP_017077949.1|DEUG
OG0000828	LOC115771967|XP_030573739.1|DNOV	LOC108111585|XP_017076595.1|DEUG
OG0000830	LOC115768221|XP_030568606.1|DNOV	LOC108105074|XP_017066986.1|DEUG
OG0000831	LOC115757845|XP_030554139.1|DNOV	LOC108108187|XP_017071622.1|DEUG
OG0000832	LOC115760755|XP_030558093.1|DNOV	LOC108113369|XP_017079425.1|DEUG
OG0000832	LOC115758705|XP_030555313.1|DNOV	LOC108114845|XP_017081480.1|DEUG
OG0000833	LOC115771385|XP_030572930.1|DNOV	LOC108108539|XP_017072101.1|DEUG
OG0000834	LOC115765002|XP_030564208.1|DNOV, LOC115764991|XP_030564187.1|DNOV	LOC108111308|XP_017076191.1|DEUG
OG0000835	LOC115770265|XP_030571343.1|DNOV	LOC108107817|XP_017071051.1|DEUG
OG0000836	LOC115759923|XP_030556919.1|DNOV	LOC108114767|XP_017081368.1|DEUG, LOC108110784|XP_017075493.1|DEUG
OG0000837	LOC115765308|XP_030564663.1|DNOV	LOC108110321|XP_017074834.1|DEUG
OG0000838	LOC115759831|XP_030556783.1|DNOV	LOC108107180|XP_017070088.1|DEUG
OG0000838	LOC115760019|XP_030557041.1|DNOV	LOC108106884|XP_017069621.1|DEUG
OG0000839	LOC115763825|XP_030562438.1|DNOV	LOC108115337|XP_017082240.1|DEUG
OG0000839	LOC115762547|XP_030560680.1|DNOV, LOC115770700|XP_030571954.1|DNOV	LOC108117068|XP_017084730.1|DEUG
OG0000840	LOC115768813|XP_030569370.1|DNOV	LOC108111620|XP_017076641.1|DEUG, LOC108104970|XP_017066830.1|DEUG
OG0000841	LOC115772088|XP_030573907.1|DNOV	LOC108102357|XP_017062746.1|DEUG, LOC108111611|XP_017076628.1|DEUG
OG0000842	LOC115772086|XP_030573904.1|DNOV	LOC108117231|XP_017085053.1|DEUG
OG0000843	LOC115761035|XP_030558512.1|DNOV	LOC108107457|XP_017070493.1|DEUG
OG0000844	LOC115759435|XP_030556210.1|DNOV	LOC108116201|XP_017083447.1|DEUG
OG0000845	LOC115766887|XP_030566818.1|DNOV	LOC108117528|XP_017085518.1|DEUG, LOC108117518|XP_017085505.1|DEUG
OG0000846	LOC115764958|XP_030564140.1|DNOV	LOC108111292|XP_017076170.1|DEUG, LOC108116107|XP_017083317.1|DEUG, LOC108116106|XP_017083315.1|DEUG, LOC108116086|XP_017083292.1|DEUG, LOC108115900|XP_017083025.1|DEUG, LOC108116105|XP_017083314.1|DEUG, LOC108105562|XP_017067697.1|DEUG
OG0000847	LOC115758681|XP_030555282.1|DNOV, LOC115761151|XP_030558681.1|DNOV	LOC108112211|XP_017077517.1|DEUG, LOC108107421|XP_017070438.1|DEUG
OG0000848	LOC115760134|XP_030557194.1|DNOV	LOC108111166|XP_017076033.1|DEUG
OG0000848	LOC115758866|XP_030555515.1|DNOV	LOC108114773|XP_017081372.1|DEUG
OG0000849	LOC115758922|XP_030555581.1|DNOV	LOC108104018|XP_017065339.1|DEUG
OG0000849	LOC115765975|XP_030565591.1|DNOV	LOC108102526|XP_017063051.1|DEUG
OG0000850	LOC115758786|XP_030555421.1|DNOV	LOC108112485|XP_017077843.1|DEUG
OG0000850	LOC115758772|XP_030555401.1|DNOV	LOC108112415|XP_017077746.1|DEUG
OG0000852	LOC115757739|XP_030553987.1|DNOV	LOC108111902|XP_017077028.1|DEUG
OG0000854	LOC115768795|XP_030569351.1|DNOV	LOC108103341|XP_017064265.1|DEUG
OG0000854	LOC115768796|XP_030569352.1|DNOV	LOC108103337|XP_017064261.1|DEUG
OG0000855	LOC115768902|XP_030569479.1|DNOV	LOC108102447|XP_017062931.1|DEUG
OG0000856	LOC115771525|XP_030573120.1|DNOV	LOC108108787|XP_017072450.1|DEUG
OG0000857	LOC115766317|XP_030566066.1|DNOV	LOC108117691|XP_017085709.1|DEUG
OG0000858	LOC115761304|XP_030558891.1|DNOV	LOC108116921|XP_017084550.1|DEUG, LOC108105446|XP_017067564.1|DEUG, LOC108117003|XP_017084659.1|DEUG
OG0000860	LOC115762781|XP_030560992.1|DNOV	LOC108107741|XP_017070890.1|DEUG
OG0000861	LOC115760922|XP_030558357.1|DNOV	LOC108109190|XP_017073114.1|DEUG
OG0000862	LOC115761000|XP_030558470.1|DNOV	LOC108109256|XP_017073227.1|DEUG, LOC108102496|XP_017063008.1|DEUG
OG0000863	LOC115771950|XP_030573713.1|DNOV	LOC108115660|XP_017082707.1|DEUG
OG0000863	LOC115770693|XP_030571945.1|DNOV, LOC115764544|XP_030563518.1|DNOV	LOC108109555|XP_017073615.1|DEUG
OG0000864	LOC115769205|XP_030569772.1|DNOV	LOC108105772|XP_017067984.1|DEUG
OG0000864	LOC115767328|XP_030567431.1|DNOV	LOC108103839|XP_017065017.1|DEUG
OG0000865	LOC115761578|XP_030559226.1|DNOV	LOC108110513|XP_017075085.1|DEUG
OG0000866	LOC115758781|XP_030555412.1|DNOV	LOC108102560|XP_017063121.1|DEUG, LOC108102561|XP_017063122.1|DEUG
OG0000867	LOC115759116|XP_030555818.1|DNOV	LOC108105749|XP_017067957.1|DEUG
OG0000867	LOC115763942|XP_030562595.1|DNOV, LOC115763943|XP_030562596.1|DNOV	LOC108111004|XP_017075804.1|DEUG
OG0000868	LOC115768195|XP_030568566.1|DNOV	LOC108111885|XP_017077009.1|DEUG
OG0000869	LOC115761661|XP_030559362.1|DNOV	LOC108116205|XP_017083472.1|DEUG
OG0000870	LOC115762875|XP_030561113.1|DNOV	LOC108107256|XP_017070174.1|DEUG
OG0000871	LOC115757820|XP_030554104.1|DNOV	LOC108106732|XP_017069459.1|DEUG
OG0000872	LOC115766309|XP_030566052.1|DNOV	LOC108106034|XP_017068370.1|DEUG
OG0000872	LOC115761701|XP_030559437.1|DNOV	LOC108107336|XP_017070312.1|DEUG
OG0000873	LOC115771552|XP_030573157.1|DNOV	LOC108108765|XP_017072421.1|DEUG
OG0000874	LOC115766620|XP_030566470.1|DNOV	LOC108112883|XP_017078717.1|DEUG
OG0000875	LOC115770149|XP_030571162.1|DNOV	LOC108107585|XP_017070635.1|DEUG
OG0000877	LOC115771580|XP_030573197.1|DNOV	LOC108108756|XP_017072406.1|DEUG
OG0000877	LOC115771356|XP_030572888.1|DNOV	LOC108105416|XP_017067453.1|DEUG
OG0000878	LOC115766505|XP_030566318.1|DNOV	LOC108112208|XP_017077514.1|DEUG
OG0000878	LOC115763531|XP_030562006.1|DNOV	LOC108110552|XP_017075130.1|DEUG
OG0000879	LOC115758255|XP_030554671.1|DNOV	LOC108109019|XP_017072780.1|DEUG
OG0000880	LOC115765172|XP_030564452.1|DNOV	LOC108105414|XP_017067451.1|DEUG
OG0000880	LOC115770339|XP_030571436.1|DNOV	LOC108114008|XP_017080243.1|DEUG
OG0000881	LOC115762675|XP_030560850.1|DNOV	LOC108113929|XP_017080124.1|DEUG, LOC108114076|XP_017080320.1|DEUG, LOC108113927|XP_017080123.1|DEUG
OG0000882	LOC115767212|XP_030567266.1|DNOV	LOC108103997|XP_017065274.1|DEUG
OG0000885	LOC115771781|XP_030573501.1|DNOV	LOC108117251|XP_017085089.1|DEUG
OG0000886	LOC115761711|XP_030559446.1|DNOV, LOC115761712|XP_030559447.1|DNOV	LOC108116887|XP_017084476.1|DEUG
OG0000887	LOC115768208|XP_030568581.1|DNOV	LOC108111854|XP_017076952.1|DEUG
OG0000888	LOC115768071|XP_030568386.1|DNOV	LOC108104658|XP_017066329.1|DEUG
OG0000889	LOC115770289|XP_030571384.1|DNOV	LOC108116782|XP_017084311.1|DEUG
OG0000890	LOC115762706|XP_030560894.1|DNOV	LOC108113182|XP_017079196.1|DEUG
OG0000891	LOC115759711|XP_030556571.1|DNOV	LOC108104083|XP_017065467.1|DEUG
OG0000892	LOC115770507|XP_030571666.1|DNOV	LOC108114365|XP_017080804.1|DEUG
OG0000893	LOC115761506|XP_030559134.1|DNOV	LOC108115103|XP_017081838.1|DEUG
OG0000894	LOC115763763|XP_030562337.1|DNOV	LOC108115139|XP_017081922.1|DEUG, LOC108116115|XP_017083328.1|DEUG
OG0000894	LOC115759580|XP_030556408.1|DNOV	LOC108116236|XP_017083516.1|DEUG
OG0000895	LOC115761432|XP_030559062.1|DNOV, LOC115761425|XP_030559049.1|DNOV, LOC115766562|XP_030566434.1|DNOV	LOC108112990|XP_017078890.1|DEUG, LOC108112989|XP_017078889.1|DEUG
OG0000896	LOC115766476|XP_030566283.1|DNOV	LOC108103223|XP_017064111.1|DEUG
OG0000897	LOC115765748|XP_030565270.1|DNOV	LOC108113552|XP_017079635.1|DEUG
OG0000897	LOC115765750|XP_030565272.1|DNOV	LOC108113554|XP_017079636.1|DEUG
OG0000898	LOC115760862|XP_030558276.1|DNOV, LOC115760951|XP_030558395.1|DNOV	LOC108112223|XP_017077530.1|DEUG, LOC108112266|XP_017077577.1|DEUG
OG0000899	LOC115771858|XP_030573598.1|DNOV	LOC108109524|XP_017073574.1|DEUG, LOC108109522|XP_017073569.1|DEUG, LOC108109523|XP_017073570.1|DEUG
OG0000900	LOC115763697|XP_030562248.1|DNOV	LOC108112943|XP_017078829.1|DEUG
OG0000900	LOC115763601|XP_030562091.1|DNOV	LOC108112942|XP_017078827.1|DEUG
OG0000901	LOC115760753|XP_030558095.1|DNOV	LOC108112160|XP_017077398.1|DEUG
OG0000902	LOC115768513|XP_030568959.1|DNOV	LOC108117424|XP_017085326.1|DEUG
OG0000902	LOC115768501|XP_030568947.1|DNOV	LOC108117411|XP_017085308.1|DEUG
OG0000903	LOC115769745|XP_030570546.1|DNOV	LOC108107622|XP_017070680.1|DEUG
OG0000904	LOC115769354|XP_030569988.1|DNOV	LOC108108094|XP_017071479.1|DEUG, LOC108107708|XP_017070803.1|DEUG
OG0000906	LOC115762240|XP_030560243.1|DNOV, LOC115762347|XP_030560374.1|DNOV	LOC108106753|XP_017069482.1|DEUG
OG0000907	LOC115761045|XP_030558522.1|DNOV	LOC108107459|XP_017070494.1|DEUG
OG0000909	LOC115764668|XP_030563716.1|DNOV	LOC108116541|XP_017083968.1|DEUG
OG0000910	LOC115768798|XP_030569354.1|DNOV	LOC108116422|XP_017083799.1|DEUG
OG0000911	LOC115761073|XP_030558552.1|DNOV	LOC108113080|XP_017079014.1|DEUG
OG0000912	LOC115769805|XP_030570633.1|DNOV	LOC108118251|XP_017086329.1|DEUG, LOC108118181|XP_017086229.1|DEUG
OG0000913	LOC115770359|XP_030571461.1|DNOV	LOC108107768|XP_017070948.1|DEUG
OG0000914	LOC115761058|XP_030558533.1|DNOV	LOC108106319|XP_017068779.1|DEUG
OG0000915	LOC115760600|XP_030557939.1|DNOV	LOC108112391|XP_017077720.1|DEUG
OG0000916	LOC115759735|XP_030556616.1|DNOV	LOC108106102|XP_017068455.1|DEUG, LOC108106114|XP_017068479.1|DEUG
OG0000917	LOC115758376|XP_030554838.1|DNOV	LOC108106133|XP_017068511.1|DEUG
OG0000918	LOC115763612|XP_030562099.1|DNOV	LOC108113660|XP_017079822.1|DEUG, LOC108110546|XP_017075124.1|DEUG
OG0000920	LOC115771319|XP_030572843.1|DNOV	LOC108115190|XP_017082000.1|DEUG
OG0000921	LOC115768470|XP_030568903.1|DNOV	LOC108103635|XP_017064673.1|DEUG, LOC108103626|XP_017064662.1|DEUG
OG0000922	LOC115762555|XP_030560691.1|DNOV	LOC108108201|XP_017071642.1|DEUG
OG0000923	LOC115763642|XP_030562137.1|DNOV	LOC108108437|XP_017071980.1|DEUG, LOC108109472|XP_017073485.1|DEUG
OG0000924	LOC115767794|XP_030567985.1|DNOV	LOC108103844|XP_017065029.1|DEUG
OG0000925	LOC115771831|XP_030573571.1|DNOV, LOC115771841|XP_030573583.1|DNOV	LOC108113489|XP_017079564.1|DEUG, LOC108113487|XP_017079562.1|DEUG
OG0000926	LOC115765608|XP_030565119.1|DNOV	LOC108116593|XP_017084028.1|DEUG
OG0000926	LOC115766110|XP_030565790.1|DNOV	LOC108116289|XP_017083566.1|DEUG
OG0000927	LOC115764025|XP_030562717.1|DNOV	LOC108113536|XP_017079620.1|DEUG
OG0000927	LOC115764029|XP_030562720.1|DNOV	LOC108113520|XP_017079601.1|DEUG
OG0000928	LOC115763256|XP_030561596.1|DNOV	LOC108111220|XP_017076109.1|DEUG, LOC108110518|XP_017075087.1|DEUG
OG0000929	LOC115759065|XP_030555753.1|DNOV	LOC108111110|XP_017075948.1|DEUG
OG0000929	LOC115759109|XP_030555809.1|DNOV	LOC108111112|XP_017075949.1|DEUG
OG0000930	LOC115770397|XP_030571509.1|DNOV, LOC115770419|XP_030571545.1|DNOV	LOC108114408|XP_017080872.1|DEUG
OG0000931	LOC115766594|XP_030566441.1|DNOV	LOC108112320|XP_017077638.1|DEUG
OG0000932	LOC115765522|XP_030565000.1|DNOV	LOC108113974|XP_017080181.1|DEUG
OG0000933	LOC115762318|XP_030560344.1|DNOV	LOC108108917|XP_017072657.1|DEUG
OG0000933	LOC115762317|XP_030560343.1|DNOV	LOC108108931|XP_017072674.1|DEUG
OG0000934	LOC115771300|XP_030572798.1|DNOV	LOC108113366|XP_017079426.1|DEUG, LOC108113401|XP_017079448.1|DEUG
OG0000935	LOC115757716|XP_030553938.1|DNOV	LOC108115973|XP_017083115.1|DEUG
OG0000936	LOC115765169|XP_030564449.1|DNOV	LOC108102897|XP_017063591.1|DEUG
OG0000937	LOC115772064|XP_030573870.1|DNOV	LOC108115875|XP_017082995.1|DEUG
OG0000938	LOC115767738|XP_030567910.1|DNOV	LOC108110056|XP_017074422.1|DEUG
