Orthogroup	DNOV.longest_only	DSIM.longest_only
OG0001274	LOC115769234|XP_030569811.1|DNOV	LOC6738742|XP_002085542.1|DSIM
OG0001275	LOC115765114|XP_030564363.1|DNOV	LOC6725951|XP_016039301.1|DSIM
OG0001276	LOC115769362|XP_030570005.1|DNOV	LOC6736699|XP_002083555.1|DSIM
OG0001278	LOC115769607|XP_030570360.1|DNOV	LOC6737469|XP_016031259.1|DSIM
OG0001279	LOC115769614|XP_030570372.1|DNOV	LOC6737423|XP_039149806.1|DSIM
OG0001280	LOC115762550|XP_030560684.1|DNOV	LOC6736208|XP_002083103.2|DSIM
OG0001281	LOC115767662|XP_030567810.1|DNOV	LOC6739604|XP_016029921.1|DSIM
OG0001282	LOC115763387|XP_030561787.1|DNOV	LOC6730799|XP_016023216.1|DSIM
OG0001283	LOC115761144|XP_030558672.1|DNOV	LOC6734702|XP_016027901.1|DSIM
OG0001284	LOC115759746|XP_030556644.1|DNOV	LOC27207025|XP_039147315.1|DSIM
OG0001285	LOC115769726|XP_030570517.1|DNOV	LOC6736227|XP_016029736.1|DSIM
OG0001286	LOC115759084|XP_030555776.1|DNOV	LOC6733008|XP_002080087.1|DSIM
OG0001287	LOC115770652|XP_030571875.1|DNOV	LOC6728012|XP_039151006.1|DSIM
OG0001288	LOC115765930|XP_030565535.1|DNOV	LOC6730494|XP_002077675.2|DSIM
OG0001289	LOC115758419|XP_030554927.1|DNOV	LOC6733028|XP_016025719.2|DSIM
OG0001290	LOC115759274|XP_030556036.1|DNOV	LOC6731051|XP_039153051.1|DSIM
OG0001291	LOC115764819|XP_030563932.1|DNOV	LOC6735967|XP_016029316.1|DSIM
OG0001292	LOC115766623|XP_030566475.1|DNOV	LOC6734804|XP_016028017.1|DSIM
OG0001293	LOC115768389|XP_030568819.1|DNOV	LOC6725088|XP_002106115.1|DSIM
OG0001294	LOC115761699|XP_030559430.1|DNOV	LOC6728765|XP_016035444.1|DSIM
OG0001295	LOC115767220|XP_030567277.1|DNOV	LOC6726062|XP_016039446.1|DSIM
OG0001296	LOC115770282|XP_030571372.1|DNOV	LOC6733154|XP_016026029.1|DSIM
OG0001297	LOC115761992|XP_030559918.1|DNOV	LOC6729472|XP_016036143.1|DSIM
OG0001298	LOC115764080|XP_030562788.1|DNOV	LOC6727209|XP_039151808.1|DSIM
OG0001299	LOC115766956|XP_030566904.1|DNOV	LOC6736836|XP_039150345.1|DSIM
OG0001300	LOC115766022|XP_030565653.1|DNOV, LOC115770943|XP_030572294.1|DNOV	LOC120285394|XP_039154056.1|DSIM, LOC6739814|XP_016022664.2|DSIM, LOC6728560|XP_039150856.1|DSIM
OG0001301	LOC115759699|XP_030556558.1|DNOV	LOC6731275|XP_002078432.1|DSIM
OG0001302	LOC115766617|XP_030566468.1|DNOV, LOC115766618|XP_030566469.1|DNOV	LOC6735326|XP_016028673.1|DSIM
OG0001303	LOC115764977|XP_030564164.1|DNOV	LOC6727767|XP_002103129.3|DSIM, LOC6727765|XP_002103127.1|DSIM
OG0001304	LOC115758237|XP_030554650.1|DNOV	LOC6734391|XP_016027515.1|DSIM
OG0001305	LOC115757850|XP_030554144.1|DNOV, LOC115758007|XP_030554364.1|DNOV, LOC115767941|XP_030568175.1|DNOV	LOC6726831|XP_016033338.1|DSIM
OG0001306	LOC115765630|XP_030565141.1|DNOV	LOC6727785|XP_016034355.1|DSIM
OG0001307	LOC115769322|XP_030569916.1|DNOV	LOC6736942|XP_016030589.1|DSIM
OG0001308	LOC115768039|XP_030568322.1|DNOV	LOC6724945|XP_016037809.1|DSIM, LOC6726605|XP_002107554.2|DSIM
OG0001309	LOC115770739|XP_030572001.1|DNOV	LOC6727821|XP_016034406.1|DSIM
OG0001310	LOC115766430|XP_030566217.1|DNOV	LOC6726501|XP_039152352.1|DSIM
OG0001312	LOC115771113|XP_030572537.1|DNOV	LOC6737618|XP_039149901.1|DSIM, LOC6737619|XP_002084451.1|DSIM
OG0001313	LOC115762426|XP_030560485.1|DNOV	LOC6734547|XP_002081556.2|DSIM
OG0001314	LOC115769230|XP_030569802.1|DNOV	LOC6732264|XP_002079393.1|DSIM
OG0001315	LOC115765406|XP_030564805.1|DNOV	LOC6739939|XP_002076828.1|DSIM
OG0001316	LOC115760849|XP_030558261.1|DNOV	LOC27206178|XP_016028356.1|DSIM
OG0001317	LOC115763038|XP_030561313.1|DNOV	LOC6732406|XP_016025069.1|DSIM
OG0001318	LOC115762274|XP_030560297.1|DNOV	LOC6730798|XP_016023213.1|DSIM
OG0001319	LOC115769239|XP_030569814.1|DNOV	LOC6732308|XP_002079436.1|DSIM, LOC6732307|XP_002079435.1|DSIM
OG0001320	LOC115757961|XP_030554296.1|DNOV	LOC6734114|XP_016027126.1|DSIM
OG0001321	LOC115762837|XP_030561069.1|DNOV	LOC6735184|XP_002082158.1|DSIM
OG0001323	LOC115758795|XP_030555428.1|DNOV, LOC115758916|XP_030555573.1|DNOV	LOC27209000|XP_016023384.1|DSIM, LOC6730935|XP_002078099.1|DSIM
OG0001324	LOC115765546|XP_030565036.1|DNOV	LOC6732598|XP_002079717.1|DSIM
OG0001325	LOC115766239|XP_030565961.1|DNOV, LOC115766107|XP_030565788.1|DNOV	LOC6728927|XP_002104255.1|DSIM, LOC6728926|XP_002104254.1|DSIM
OG0001326	LOC115761781|XP_030559573.1|DNOV	LOC6730214|XP_016036972.1|DSIM
OG0001328	LOC115768658|XP_030569198.1|DNOV	LOC6726083|XP_016039526.1|DSIM
OG0001329	LOC115765389|XP_030564774.1|DNOV	LOC6726156|XP_002107132.1|DSIM
OG0001330	LOC115770903|XP_030572198.1|DNOV, LOC115765182|XP_030564466.1|DNOV	LOC27208201|XP_016039287.2|DSIM
OG0001331	LOC115768445|XP_030568864.1|DNOV	LOC6739911|XP_016037671.1|DSIM
OG0001332	LOC115766450|XP_030566242.1|DNOV	LOC6726219|XP_002107194.1|DSIM
OG0001333	LOC115768960|XP_030569543.1|DNOV	LOC6730841|XP_016023251.1|DSIM
OG0001334	LOC115759550|XP_030556368.1|DNOV	LOC6730228|XP_016036980.1|DSIM
OG0001335	LOC115761923|XP_030559801.1|DNOV	LOC6728439|XP_016035041.1|DSIM
OG0001337	LOC115765231|XP_030564536.1|DNOV	LOC6726210|XP_016039735.1|DSIM
OG0001338	LOC115757941|XP_030554272.1|DNOV	LOC6734864|XP_016028125.1|DSIM
OG0001339	LOC115762149|XP_030560121.1|DNOV	LOC27206165|XP_016027169.1|DSIM
OG0001340	LOC115771418|XP_030572980.1|DNOV	LOC6739795|XP_016033110.1|DSIM
OG0001341	LOC115761963|XP_030559864.1|DNOV	LOC6729452|XP_016036127.1|DSIM
OG0001342	LOC115759459|XP_030556251.1|DNOV	LOC6730159|XP_016036920.1|DSIM
OG0001343	LOC115764192|XP_030562939.1|DNOV	LOC120285031|XP_039151261.1|DSIM, LOC6726939|XP_016033434.2|DSIM
OG0001344	LOC115764940|XP_030564117.1|DNOV	LOC27206382|XP_016037050.1|DSIM
OG0001345	LOC115761227|XP_030558776.1|DNOV	LOC6728695|XP_002104031.2|DSIM
OG0001346	LOC115759524|XP_030556333.1|DNOV	LOC6728822|XP_002104156.1|DSIM
OG0001347	LOC115767806|XP_030567999.1|DNOV	LOC6726621|XP_002107570.1|DSIM
OG0001348	LOC115765378|XP_030564762.1|DNOV	LOC6726188|XP_002107164.1|DSIM
OG0001349	LOC115762700|XP_030560884.1|DNOV, LOC115767148|XP_030567177.1|DNOV, LOC115767160|XP_030567197.1|DNOV	LOC6737276|XP_016030991.1|DSIM
OG0001350	LOC115765998|XP_030565629.1|DNOV	LOC6737657|XP_002084489.1|DSIM
OG0001351	LOC115760837|XP_030558239.1|DNOV	LOC6733808|XP_002080852.2|DSIM
OG0001352	LOC115762213|XP_030560204.1|DNOV	LOC6733182|XP_016026061.1|DSIM
OG0001353	LOC115770065|XP_030571025.1|DNOV	LOC6738145|XP_002084958.1|DSIM
OG0001354	LOC115761084|XP_030558567.1|DNOV	LOC6735910|XP_016029266.1|DSIM
OG0001355	LOC115762375|XP_030560415.1|DNOV	LOC6735728|XP_016029097.1|DSIM
OG0001356	LOC115765715|XP_030565235.1|DNOV	LOC6728585|XP_016035215.1|DSIM
OG0001357	LOC115770368|XP_030571474.1|DNOV	LOC6737172|XP_002084018.2|DSIM
OG0001358	LOC115770181|XP_030571202.1|DNOV	LOC6738600|XP_016032444.1|DSIM
OG0001359	LOC115759791|XP_030556730.1|DNOV	LOC6731250|XP_002078409.1|DSIM
OG0001360	LOC115762119|XP_030560084.1|DNOV	LOC6733800|XP_002080844.1|DSIM
OG0001361	LOC115769556|XP_030570266.1|DNOV	LOC6737465|XP_002084301.1|DSIM
OG0001362	LOC115769613|XP_030570371.1|DNOV	LOC6737471|XP_002084307.2|DSIM
OG0001363	LOC115759446|XP_030556229.1|DNOV	LOC6727435|XP_002102816.1|DSIM
OG0001364	LOC115762293|XP_030560319.1|DNOV	LOC6733927|XP_016026981.1|DSIM
OG0001365	LOC115770994|XP_030572348.1|DNOV	LOC6737256|XP_002084096.1|DSIM
OG0001366	LOC115771005|XP_030572366.1|DNOV	LOC6737220|XP_016030923.1|DSIM
OG0001367	LOC115762303|XP_030560330.1|DNOV	LOC6735723|XP_039148391.1|DSIM
OG0001368	LOC115762243|XP_030560246.1|DNOV	LOC6733668|XP_002080715.2|DSIM
OG0001369	LOC115771333|XP_030572859.1|DNOV	LOC6740112|XP_002076996.1|DSIM
OG0001370	LOC115761046|XP_030558520.1|DNOV	LOC6735871|XP_016029234.1|DSIM
OG0001371	LOC115759757|XP_030556660.1|DNOV	LOC27207654|XP_039148635.1|DSIM
OG0001372	LOC115760491|XP_030557702.1|DNOV	LOC6734616|XP_016027765.2|DSIM
OG0001373	LOC115758741|XP_030555352.1|DNOV	LOC6731101|XP_016023631.1|DSIM
OG0001374	LOC115760936|XP_030558372.1|DNOV	LOC6734459|XP_016027581.1|DSIM
OG0001375	LOC115763870|XP_030562508.1|DNOV	LOC6726727|XP_016033224.1|DSIM
OG0001376	LOC115771423|XP_030572988.1|DNOV	LOC6734002|XP_016027030.1|DSIM
OG0001377	LOC115758660|XP_030555259.1|DNOV, LOC115759248|XP_030556008.1|DNOV	LOC27206518|XP_016024032.1|DSIM
OG0001378	LOC115759183|XP_030555919.1|DNOV	LOC6731260|XP_016023819.1|DSIM
OG0001379	LOC115760100|XP_030557147.1|DNOV	LOC6730885|XP_016023312.1|DSIM
OG0001380	LOC115762482|XP_030560579.1|DNOV	LOC6733172|XP_016026049.1|DSIM
OG0001381	LOC115765381|XP_030564768.1|DNOV	LOC6734740|XP_016027949.1|DSIM
OG0001382	LOC115765849|XP_030565435.1|DNOV, LOC115765856|XP_030565445.1|DNOV	LOC6730818|XP_039150896.1|DSIM
OG0001383	LOC115760551|XP_030557808.1|DNOV	LOC6733628|XP_002080682.1|DSIM
OG0001384	LOC115763501|XP_030561955.1|DNOV	LOC6732775|XP_002079888.1|DSIM
OG0001385	LOC115763451|XP_030561880.1|DNOV	LOC6731657|XP_016024339.1|DSIM
OG0001387	LOC115760007|XP_030557025.1|DNOV	LOC6731354|XP_016023942.1|DSIM
OG0001388	LOC115760119|XP_030557174.1|DNOV	LOC6731761|XP_016024445.1|DSIM
OG0001389	LOC115761349|XP_030558954.1|DNOV	LOC6729245|XP_016035900.1|DSIM
OG0001390	LOC115759875|XP_030556846.1|DNOV	LOC6730970|XP_016023433.1|DSIM
OG0001391	LOC115763318|XP_030561676.1|DNOV	LOC6732781|XP_002079894.1|DSIM
OG0001392	LOC115767036|XP_030567024.1|DNOV	LOC6725026|XP_016037975.2|DSIM
OG0001393	LOC115766302|XP_030566039.1|DNOV	LOC6732749|XP_016025474.1|DSIM
OG0001394	LOC115766758|XP_030566598.1|DNOV	LOC6731801|XP_016024484.1|DSIM
OG0001395	LOC115766072|XP_030565737.1|DNOV	LOC6728011|XP_002103363.1|DSIM
OG0001396	LOC115769401|XP_030570064.1|DNOV, LOC115771318|XP_030572841.1|DNOV	LOC6725443|XP_002106459.1|DSIM
OG0001397	LOC115767915|XP_030568146.1|DNOV	LOC6728512|XP_016035154.1|DSIM
OG0001398	LOC115768342|XP_030568766.1|DNOV	LOC6725617|XP_016038812.1|DSIM
OG0001399	LOC115760497|XP_030557711.1|DNOV	LOC6736189|XP_016026009.1|DSIM
OG0001400	LOC115761670|XP_030559381.1|DNOV	LOC6728267|XP_002103616.1|DSIM
OG0001401	LOC115770313|XP_030571409.1|DNOV	LOC6738802|XP_002085602.2|DSIM
OG0001402	LOC115771496|XP_030573081.1|DNOV	LOC6739652|XP_016032078.1|DSIM
OG0001403	LOC115771549|XP_030573152.1|DNOV	LOC6738721|XP_016032536.1|DSIM
OG0001404	LOC115760465|XP_030557649.1|DNOV, LOC115760468|XP_030557654.1|DNOV, LOC115760473|XP_030557663.1|DNOV, LOC115760466|XP_030557653.1|DNOV, LOC115760472|XP_030557661.1|DNOV, LOC115760457|XP_030557636.1|DNOV	LOC6734327|XP_016027396.1|DSIM
OG0001405	LOC115762656|XP_030560827.1|DNOV	LOC6735669|XP_002082587.1|DSIM
OG0001406	LOC115767092|XP_030567099.1|DNOV	LOC27206766|XP_016038897.1|DSIM
OG0001407	LOC115771100|XP_030572519.1|DNOV	LOC6738456|XP_002085263.1|DSIM
OG0001408	LOC115758197|XP_030554602.1|DNOV	LOC6734676|XP_002081683.1|DSIM
OG0001411	LOC115759605|XP_030556435.1|DNOV	LOC6728109|XP_002103460.1|DSIM
OG0001412	LOC115760256|XP_030557377.1|DNOV	LOC6732535|XP_016025192.2|DSIM, LOC6732124|XP_002079256.3|DSIM
OG0001413	LOC115759265|XP_030556030.1|DNOV	LOC6735034|XP_002082015.1|DSIM, LOC6735033|XP_002082014.1|DSIM
OG0001414	LOC115763415|XP_030561836.1|DNOV	LOC6733828|XP_016026815.2|DSIM
OG0001415	LOC115767420|XP_030567555.1|DNOV	LOC27206172|XP_016027712.1|DSIM, LOC27207464|XP_016027714.2|DSIM
OG0001416	LOC115759733|XP_030556612.1|DNOV	LOC6731244|XP_002078403.1|DSIM
OG0001417	LOC115767347|XP_030567457.1|DNOV	LOC6725408|XP_002106424.1|DSIM
OG0001418	LOC115771145|XP_030572576.1|DNOV	LOC6737340|XP_002084178.1|DSIM, LOC6737342|XP_002084180.2|DSIM
OG0001419	LOC115763469|XP_030561912.1|DNOV	LOC6731506|XP_002078654.1|DSIM, LOC6731507|XP_002078655.1|DSIM
OG0001420	LOC115767611|XP_030567769.1|DNOV	LOC6729126|XP_002104447.1|DSIM
OG0001421	LOC115758917|XP_030555575.1|DNOV, LOC115759099|XP_030555793.1|DNOV	LOC6728454|XP_002103799.1|DSIM, LOC6730776|XP_002077944.1|DSIM
OG0001422	LOC115769701|XP_030570488.1|DNOV	LOC6736304|XP_002083188.2|DSIM
OG0001422	LOC115769700|XP_030570487.1|DNOV	LOC6736305|XP_016029784.1|DSIM
OG0001423	LOC115758062|XP_030554436.1|DNOV, LOC115766098|XP_030565773.1|DNOV, LOC115766143|XP_030565837.1|DNOV	LOC6727942|XP_016034547.1|DSIM, LOC6727943|XP_002103298.1|DSIM
OG0001424	LOC115766041|XP_030565672.1|DNOV	LOC6728221|XP_002103570.1|DSIM, LOC6728220|XP_002103569.1|DSIM
OG0001426	LOC115758755|XP_030555374.1|DNOV	LOC6730652|XP_002077823.1|DSIM
OG0001427	LOC115764413|XP_030563274.1|DNOV, LOC115764423|XP_030563286.1|DNOV	LOC6739342|XP_002076252.1|DSIM, LOC6732358|XP_002079479.1|DSIM
OG0001429	LOC115764834|XP_030563943.1|DNOV	LOC6728144|XP_002103495.1|DSIM
OG0001430	LOC115761688|XP_030559405.1|DNOV	LOC6728199|XP_016034840.1|DSIM
OG0001431	LOC115766452|XP_030566245.1|DNOV	LOC6725501|XP_002106515.2|DSIM
OG0001432	LOC115768574|XP_030569072.1|DNOV	LOC27207495|XP_016038516.1|DSIM
OG0001433	LOC115757687|XP_030553885.1|DNOV	LOC6729158|XP_002104479.2|DSIM
OG0001434	LOC115768354|XP_030568778.1|DNOV	LOC6725034|XP_016037996.1|DSIM
OG0001435	LOC115764995|XP_030564196.1|DNOV	LOC6733493|XP_002080550.2|DSIM
OG0001436	LOC115767549|XP_030567691.1|DNOV	LOC6729826|XP_002105129.1|DSIM
OG0001437	LOC115759326|XP_030556098.1|DNOV	LOC6731490|XP_002078639.1|DSIM
OG0001438	LOC115771615|XP_030573249.1|DNOV	LOC6729959|XP_002105253.1|DSIM
OG0001439	LOC115772013|XP_030573803.1|DNOV	LOC6727276|XP_016033796.1|DSIM
OG0001440	LOC115767268|XP_030567353.1|DNOV	LOC27207629|XP_016039281.1|DSIM
OG0001441	LOC115768219|XP_030568602.1|DNOV	LOC27208149|XP_016040148.1|DSIM
OG0001442	LOC115759879|XP_030556851.1|DNOV	LOC27206519|XP_016023866.1|DSIM
OG0001443	LOC115761516|XP_030559145.1|DNOV	LOC6730192|XP_002105483.1|DSIM
OG0001444	LOC115772044|XP_030573841.1|DNOV	LOC6728998|XP_016035661.1|DSIM
OG0001445	LOC115763999|XP_030562679.1|DNOV	LOC6726676|XP_016033171.1|DSIM
OG0001446	LOC115768632|XP_030569155.1|DNOV	LOC6729188|XP_016035835.1|DSIM
OG0001447	LOC115766058|XP_030565699.1|DNOV	LOC6728466|XP_016035095.1|DSIM
OG0001448	LOC115761780|XP_030559571.1|DNOV	LOC6730213|XP_016036969.1|DSIM
OG0001449	LOC115763961|XP_030562619.1|DNOV	LOC6734710|XP_002081717.1|DSIM
OG0001450	LOC115758421|XP_030554931.1|DNOV	LOC6731131|XP_002078289.1|DSIM
OG0001451	LOC115762356|XP_030560385.1|DNOV	LOC6733325|XP_016026241.1|DSIM
OG0001452	LOC115760697|XP_030558022.1|DNOV	LOC6735241|XP_039148107.1|DSIM
OG0001453	LOC115762715|XP_030560900.1|DNOV	LOC6738939|XP_002085734.2|DSIM
OG0001454	LOC115764978|XP_030564165.1|DNOV	LOC6727753|XP_002103115.3|DSIM
OG0001455	LOC115769934|XP_030570835.1|DNOV, LOC115769490|XP_030570168.1|DNOV	LOC6738410|XP_016032257.1|DSIM
OG0001456	LOC115760414|XP_030557578.1|DNOV	LOC6733843|XP_039148468.1|DSIM
OG0001457	LOC115761109|XP_030558597.1|DNOV	LOC6734261|XP_002081290.2|DSIM
OG0001458	LOC115759593|XP_030556426.1|DNOV	LOC6734478|XP_016027605.1|DSIM
OG0001459	LOC115767668|XP_030567816.1|DNOV	LOC6736943|XP_016030590.1|DSIM
OG0001460	LOC115759045|XP_030555732.1|DNOV	LOC6733396|XP_016026317.1|DSIM
OG0001461	LOC115768778|XP_030569331.1|DNOV	LOC6726455|XP_016040034.1|DSIM
OG0001462	LOC115769351|XP_030569980.1|DNOV	LOC6736591|XP_016030187.1|DSIM
OG0001463	LOC115763705|XP_030562254.1|DNOV	LOC6729642|XP_016036285.1|DSIM
OG0001464	LOC115768019|XP_030568292.1|DNOV	LOC27209085|XP_016037727.1|DSIM
OG0001465	LOC115760872|XP_030558291.1|DNOV	LOC27206620|XP_016026948.1|DSIM
OG0001466	LOC115765535|XP_030565014.1|DNOV	LOC6732121|XP_002079253.1|DSIM
OG0001467	LOC115758856|XP_030555503.1|DNOV	LOC6731971|XP_002079105.1|DSIM
OG0001468	LOC115769763|XP_030570578.1|DNOV	LOC6737395|XP_016031143.1|DSIM
OG0001469	LOC115761127|XP_030558645.1|DNOV	LOC6734441|XP_002081461.1|DSIM, LOC6729662|XP_002104968.3|DSIM
OG0001470	LOC115770082|XP_030571051.1|DNOV	LOC6738791|XP_016032605.1|DSIM
OG0001471	LOC115770028|XP_030570950.1|DNOV	LOC6736277|XP_016029763.1|DSIM
OG0001472	LOC115765830|XP_030565414.1|DNOV	LOC6738358|XP_002085168.1|DSIM
OG0001473	LOC115764147|XP_030562883.1|DNOV	LOC6726659|XP_002102070.1|DSIM
OG0001474	LOC115768290|XP_030568695.1|DNOV	LOC6725269|XP_002106291.1|DSIM
OG0001475	LOC115765491|XP_030564958.1|DNOV	LOC6733814|XP_016026786.1|DSIM
OG0001476	LOC115759466|XP_030556298.1|DNOV	LOC6726358|XP_039152970.1|DSIM
OG0001477	LOC115765051|XP_030564285.1|DNOV	LOC6730094|XP_016036862.1|DSIM
OG0001478	LOC115765923|XP_030565530.1|DNOV	LOC6730461|XP_016022918.1|DSIM
OG0001479	LOC115768232|XP_030568618.1|DNOV	LOC27208456|XP_016024871.1|DSIM, LOC27206374|XP_016037566.1|DSIM
OG0001480	LOC115765854|XP_030565443.1|DNOV	LOC6730454|XP_002077635.1|DSIM
OG0001481	LOC115760039|XP_030557067.1|DNOV	LOC6732944|XP_039154422.1|DSIM
OG0001482	LOC115759361|XP_030556144.1|DNOV	LOC27206613|XP_016027953.1|DSIM
OG0001483	LOC115758822|XP_030555459.1|DNOV	LOC27206663|XP_016025893.1|DSIM
OG0001484	LOC115758784|XP_030555415.1|DNOV	LOC6739199|XP_039146934.1|DSIM
OG0001485	LOC115771384|XP_030572928.1|DNOV	LOC6738616|XP_016032460.1|DSIM
OG0001486	LOC115759934|XP_030556933.1|DNOV	LOC6731425|XP_002078577.2|DSIM
OG0001487	LOC115760162|XP_030557236.1|DNOV	LOC27209180|XP_016022805.1|DSIM
OG0001488	LOC115760894|XP_030558320.1|DNOV	LOC6734300|XP_016027360.1|DSIM
OG0001489	LOC115758321|XP_030554748.1|DNOV	LOC6732875|XP_016025597.1|DSIM
OG0001490	LOC115758449|XP_030554978.1|DNOV	LOC6730785|XP_016023198.1|DSIM
OG0001491	LOC115760230|XP_030557344.1|DNOV, LOC115760229|XP_030557342.1|DNOV	LOC6730698|XP_016023129.1|DSIM
OG0001492	LOC115765558|XP_030565055.1|DNOV	LOC6734748|XP_016027955.1|DSIM
OG0001493	LOC115768738|XP_030569282.1|DNOV	LOC27209374|XP_016040058.1|DSIM
OG0001494	LOC115764386|XP_030563212.1|DNOV	LOC6725360|XP_002106377.1|DSIM
OG0001495	LOC115765037|XP_030564268.1|DNOV	LOC27206140|XP_016026457.1|DSIM
OG0001496	LOC115768143|XP_030568498.1|DNOV	LOC6725388|XP_002106405.1|DSIM
OG0001497	LOC115758940|XP_030555603.1|DNOV	LOC6733687|XP_016026656.1|DSIM
OG0001498	LOC115761647|XP_030559342.1|DNOV	LOC6727073|XP_016033567.2|DSIM
OG0001500	LOC115764543|XP_030563516.1|DNOV	LOC6735216|XP_016028496.1|DSIM
OG0001501	LOC115770905|XP_030572205.1|DNOV	LOC6728444|XP_002103789.2|DSIM
OG0001502	LOC115768044|XP_030568371.1|DNOV	LOC6734573|XP_016027692.1|DSIM
OG0001503	LOC115759506|XP_030556311.1|DNOV	LOC6733354|XP_016026269.1|DSIM
OG0001504	LOC115769057|XP_030569632.1|DNOV	LOC6725322|XP_039153644.1|DSIM
OG0001505	LOC115757914|XP_030554232.1|DNOV	LOC6734891|XP_016028138.1|DSIM
OG0001506	LOC115764536|XP_030563506.1|DNOV	LOC6734198|XP_016027229.1|DSIM
OG0001507	LOC115762531|XP_030560672.1|DNOV	LOC6735640|XP_016028997.1|DSIM
OG0001508	LOC115766575|XP_030566420.1|DNOV	LOC6735350|XP_016028683.1|DSIM
OG0001509	LOC115764571|XP_030563562.1|DNOV	LOC6735604|XP_016028965.1|DSIM
OG0001510	LOC115758814|XP_030555451.1|DNOV	LOC6731144|XP_002078302.1|DSIM
OG0001511	LOC115764539|XP_030563512.1|DNOV	LOC6736184|XP_002083079.3|DSIM
OG0001512	LOC115771208|XP_030572668.1|DNOV	LOC27208654|XP_016030773.1|DSIM
OG0001513	LOC115771379|XP_030572924.1|DNOV	LOC6739169|XP_016033032.1|DSIM
OG0001515	LOC115767065|XP_030567065.1|DNOV	LOC6740748|XP_016037607.1|DSIM
OG0001517	LOC115764902|XP_030564054.1|DNOV	LOC6727050|XP_002102447.1|DSIM
OG0001517	LOC115764904|XP_030564057.1|DNOV	LOC6729871|XP_002105174.1|DSIM
OG0001518	LOC115766399|XP_030566176.1|DNOV	LOC6725461|XP_039152479.1|DSIM
OG0001520	LOC115757728|XP_030553963.1|DNOV	LOC6726896|XP_002102298.1|DSIM, LOC6726899|XP_002102301.1|DSIM
OG0001521	LOC115763595|XP_030562077.1|DNOV	LOC6732840|XP_016025562.1|DSIM
OG0001522	LOC115759126|XP_030555830.1|DNOV	LOC6732523|XP_039154459.1|DSIM, LOC27208599|XP_016023751.1|DSIM
OG0001523	LOC115762181|XP_030560162.1|DNOV	LOC6735680|XP_016029047.2|DSIM, LOC6735679|XP_002082595.2|DSIM
OG0001524	LOC115758173|XP_030554573.1|DNOV	LOC6734034|XP_002081070.2|DSIM, LOC6734035|XP_002081071.2|DSIM
OG0001525	LOC115765689|XP_030565207.1|DNOV	LOC27208820|XP_016038248.1|DSIM
OG0001525	LOC115768674|XP_030569218.1|DNOV	LOC6725233|XP_002106255.2|DSIM
OG0001526	LOC115767814|XP_030568010.1|DNOV	LOC6725735|XP_002106736.1|DSIM, LOC6725734|XP_002106735.2|DSIM
OG0001527	LOC115765332|XP_030564694.1|DNOV	LOC6740050|XP_016038715.1|DSIM
OG0001527	LOC115765333|XP_030564697.1|DNOV	LOC27206571|XP_016038714.1|DSIM
OG0001528	LOC115765607|XP_030565118.1|DNOV, LOC115762017|XP_030559944.1|DNOV	LOC27208163|XP_039151114.1|DSIM, LOC6728646|XP_016035274.1|DSIM
OG0001529	LOC115768382|XP_030568815.1|DNOV	LOC27208618|XP_039153236.1|DSIM, LOC120285618|XP_039154183.1|DSIM, LOC120285588|XP_039154155.1|DSIM, LOC120285592|XP_039154159.1|DSIM, LOC120285586|XP_039154153.1|DSIM, LOC120285589|XP_039154156.1|DSIM, LOC120285594|XP_039154161.1|DSIM, LOC120285598|XP_039154164.1|DSIM, LOC120285595|XP_039154162.1|DSIM, LOC120285596|XP_039154163.1|DSIM, LOC120285590|XP_039154157.1|DSIM, LOC120285593|XP_039154160.1|DSIM, LOC120285591|XP_039154158.1|DSIM, LOC120285587|XP_039154154.1|DSIM
OG0001530	LOC115763227|XP_030561561.1|DNOV	LOC6731611|XP_002078751.1|DSIM
OG0001531	LOC115760958|XP_030558407.1|DNOV	LOC6735212|XP_016028489.1|DSIM
OG0001535	LOC115766316|XP_030566062.1|DNOV	LOC6726561|XP_002107515.1|DSIM
OG0001536	LOC115766877|XP_030566803.1|DNOV	LOC6726324|XP_016039880.1|DSIM
OG0001537	LOC115765874|XP_030565473.1|DNOV	LOC6730469|XP_016022927.1|DSIM
OG0001538	LOC115768807|XP_030569363.1|DNOV	LOC6725857|XP_039153816.1|DSIM
OG0001539	LOC115761061|XP_030558539.1|DNOV	LOC6735860|XP_039147823.1|DSIM
OG0001540	LOC115759728|XP_030556606.1|DNOV	LOC6740776|XP_016023292.1|DSIM
OG0001541	LOC115770324|XP_030571421.1|DNOV	LOC6739129|XP_002085922.2|DSIM
OG0001542	LOC115765076|XP_030564312.1|DNOV	LOC6728601|XP_016035231.1|DSIM
OG0001543	LOC115766480|XP_030566289.1|DNOV	LOC6740171|XP_016039685.1|DSIM
OG0001545	LOC115769064|XP_030569637.1|DNOV	LOC6726613|XP_039153154.1|DSIM, LOC120285318|XP_039153151.1|DSIM
OG0001546	LOC115768573|XP_030569070.1|DNOV	LOC6740416|XP_016040293.1|DSIM
OG0001547	LOC115768058|XP_030568359.1|DNOV	LOC6725013|XP_039153990.1|DSIM
OG0001548	LOC115765410|XP_030564814.1|DNOV	LOC6726145|XP_039154018.1|DSIM
OG0001549	LOC115758391|XP_030554881.1|DNOV	LOC6732556|XP_039147045.1|DSIM
OG0001550	LOC115761959|XP_030559858.1|DNOV	LOC6728661|XP_016035313.1|DSIM
