Orthogroup	DNOV.longest_only	DBIA.longest_only
OG0001556	LOC115760956|XP_030558404.1|DNOV	LOC108030357|XP_016958713.1|DBIA
OG0001557	LOC115768746|XP_030569293.1|DNOV	LOC108032715|XP_016962223.1|DBIA
OG0001558	LOC115768107|XP_030568470.1|DNOV	LOC108025841|XP_016951992.1|DBIA
OG0001559	LOC115757659|XP_030553834.1|DNOV	LOC108026424|XP_016952845.1|DBIA
OG0001560	LOC115763898|XP_030562537.1|DNOV	LOC108027224|XP_016954042.1|DBIA
OG0001561	LOC115771599|XP_030573214.1|DNOV	LOC108024360|XP_016949753.1|DBIA
OG0001562	LOC115759794|XP_030556733.1|DNOV	LOC108033714|XP_016963736.1|DBIA
OG0001563	LOC115760360|XP_030557509.1|DNOV	LOC108025184|XP_016951024.1|DBIA, LOC108028868|XP_016956348.1|DBIA
OG0001564	LOC115764608|XP_030563614.1|DNOV	LOC108031484|XP_016960449.1|DBIA
OG0001565	LOC115771971|XP_030573750.1|DNOV	LOC108031679|XP_016960810.1|DBIA
OG0001566	LOC115764658|XP_030563704.1|DNOV	LOC108024852|XP_016950483.1|DBIA
OG0001567	LOC115758205|XP_030554613.1|DNOV	LOC108022410|XP_016946784.1|DBIA, LOC108022081|XP_016946414.1|DBIA
OG0001568	LOC115771699|XP_030573376.1|DNOV	LOC108024520|XP_016949960.1|DBIA
OG0001569	LOC115764096|XP_030562809.1|DNOV	LOC108031134|XP_016959837.1|DBIA
OG0001570	LOC115761798|XP_030559601.1|DNOV	LOC108031039|XP_016959728.1|DBIA, LOC108031040|XP_016959729.1|DBIA, LOC108031041|XP_016959730.1|DBIA, LOC108031239|XP_016959963.1|DBIA
OG0001571	LOC115759716|XP_030556579.1|DNOV	LOC108034302|XP_016964654.1|DBIA
OG0001572	LOC115766457|XP_030566249.1|DNOV	LOC108025885|XP_016952050.1|DBIA
OG0001573	LOC115766986|XP_030566945.1|DNOV	LOC108035189|XP_016966163.1|DBIA
OG0001574	LOC115771331|XP_030572857.1|DNOV	LOC108023662|XP_016948772.1|DBIA
OG0001575	LOC115764114|XP_030562836.1|DNOV, LOC115764115|XP_030562837.1|DNOV	LOC108026167|XP_016952411.1|DBIA
OG0001576	LOC115764807|XP_030563915.1|DNOV	LOC108024871|XP_016950505.1|DBIA
OG0001577	LOC115763994|XP_030562671.1|DNOV	LOC108025283|XP_016951148.1|DBIA
OG0001578	LOC115760526|XP_030557765.1|DNOV	LOC108030405|XP_016958779.1|DBIA
OG0001579	LOC115768755|XP_030569302.1|DNOV	LOC108023977|XP_016949191.1|DBIA
OG0001580	LOC115760866|XP_030558280.1|DNOV	LOC108036501|XP_016968188.1|DBIA
OG0001581	LOC115767827|XP_030568027.1|DNOV	LOC108023429|XP_016948406.1|DBIA
OG0001582	LOC115762054|XP_030559994.1|DNOV	LOC108023086|XP_016947828.1|DBIA
OG0001583	LOC115762427|XP_030560482.1|DNOV	LOC108036346|XP_016967907.1|DBIA
OG0001584	LOC115770097|XP_030571068.1|DNOV	LOC108028323|XP_016955549.1|DBIA
OG0001585	LOC115768749|XP_030569296.1|DNOV	LOC108035045|XP_016965951.1|DBIA
OG0001586	LOC115771266|XP_030572742.1|DNOV	LOC108028512|XP_016955883.1|DBIA
OG0001587	LOC115762967|XP_030561208.1|DNOV	LOC108023826|XP_016948964.1|DBIA
OG0001588	LOC115761369|XP_030558981.1|DNOV	LOC108030410|XP_016958785.1|DBIA
OG0001589	LOC115759817|XP_030556768.1|DNOV	LOC108035842|XP_016967075.1|DBIA
OG0001590	LOC115765126|XP_030564386.1|DNOV	LOC108026648|XP_016953175.1|DBIA
OG0001591	LOC115763985|XP_030562658.1|DNOV	LOC108026387|XP_016952796.1|DBIA
OG0001592	LOC115765565|XP_030565068.1|DNOV	LOC108033596|XP_016963427.1|DBIA
OG0001593	LOC115765494|XP_030564962.1|DNOV	LOC108034176|XP_016964477.1|DBIA
OG0001594	LOC115763502|XP_030561959.1|DNOV	LOC108027660|XP_016954665.1|DBIA
OG0001595	LOC115771472|XP_030573058.1|DNOV	LOC108030292|XP_016958614.1|DBIA
OG0001596	LOC115763414|XP_030561830.1|DNOV, LOC115763334|XP_030561700.1|DNOV	LOC108032690|XP_016962154.1|DBIA
OG0001597	LOC115758464|XP_030554996.1|DNOV	LOC108022044|XP_016946377.1|DBIA
OG0001599	LOC115759195|XP_030555935.1|DNOV	LOC108034066|XP_016964310.1|DBIA
OG0001600	LOC115758498|XP_030555042.1|DNOV	LOC108029147|XP_016956765.1|DBIA
OG0001601	LOC115758905|XP_030555562.1|DNOV	LOC108021859|XP_016946137.1|DBIA
OG0001602	LOC115762996|XP_030561241.1|DNOV	LOC108032776|XP_016962267.1|DBIA
OG0001603	LOC115763555|XP_030562034.1|DNOV	LOC108032771|XP_016962261.1|DBIA
OG0001604	LOC115766386|XP_030566151.1|DNOV	LOC108023529|XP_016948582.1|DBIA
OG0001605	LOC115760957|XP_030558406.1|DNOV	LOC108029782|XP_016957780.1|DBIA
OG0001606	LOC115763012|XP_030561265.1|DNOV	LOC108036438|XP_016968111.1|DBIA
OG0001607	LOC115759012|XP_030555683.1|DNOV	LOC108035079|XP_016965979.1|DBIA
OG0001608	LOC115762973|XP_030561210.1|DNOV	LOC108034024|XP_016964252.1|DBIA
OG0001609	LOC115762353|XP_030560382.1|DNOV	LOC108026568|XP_016953009.1|DBIA
OG0001610	LOC115763409|XP_030561819.1|DNOV	LOC108032706|XP_016962174.1|DBIA, LOC108033011|XP_016962627.1|DBIA
OG0001611	LOC115768307|XP_030568715.1|DNOV, LOC115760302|XP_030557449.1|DNOV	LOC108033999|XP_016964216.1|DBIA
OG0001612	LOC115759943|XP_030556943.1|DNOV	LOC108036074|XP_016967510.1|DBIA
OG0001613	LOC115763189|XP_030561509.1|DNOV	LOC108034234|XP_016964570.1|DBIA
OG0001614	LOC115760723|XP_030558055.1|DNOV	LOC108036613|XP_016968365.1|DBIA
OG0001616	LOC115760296|XP_030557443.1|DNOV	LOC108034133|XP_016964411.1|DBIA
OG0001617	LOC115758348|XP_030554788.1|DNOV	LOC108032584|XP_016961978.1|DBIA
OG0001618	LOC115766781|XP_030566653.1|DNOV	LOC108034349|XP_016964724.1|DBIA
OG0001619	LOC115763246|XP_030561584.1|DNOV	LOC108032694|XP_016962157.1|DBIA
OG0001620	LOC115769048|XP_030569618.1|DNOV, LOC115769051|XP_030569621.1|DNOV	LOC108026913|XP_016953611.1|DBIA
OG0001621	LOC115760663|XP_030557990.1|DNOV	LOC108036301|XP_016967801.1|DBIA
OG0001622	LOC115767260|XP_030567340.1|DNOV	LOC108023193|XP_016947933.1|DBIA
OG0001623	LOC115765999|XP_030565627.1|DNOV	LOC108029132|XP_016956744.1|DBIA
OG0001624	LOC115763539|XP_030562015.1|DNOV	LOC108033837|XP_016963953.1|DBIA
OG0001625	LOC115767445|XP_030567602.1|DNOV, LOC115763236|XP_030561572.1|DNOV	LOC108033916|XP_016964076.1|DBIA
OG0001626	LOC115760102|XP_030557151.1|DNOV	LOC108036806|XP_016968642.1|DBIA
OG0001627	LOC115766086|XP_030565756.1|DNOV, LOC115766242|XP_030565965.1|DNOV	LOC108031695|XP_016960841.1|DBIA
OG0001628	LOC115762541|XP_030560675.1|DNOV, LOC115770566|XP_030571738.1|DNOV, LOC115762539|XP_030560673.1|DNOV	LOC108025174|XP_016950941.1|DBIA
OG0001629	LOC115760386|XP_030557542.1|DNOV	LOC108025564|XP_016951582.1|DBIA
OG0001630	LOC115764113|XP_030562835.1|DNOV	LOC108026314|XP_016952690.1|DBIA
OG0001632	LOC115759819|XP_030556771.1|DNOV	LOC108032620|XP_016962047.1|DBIA
OG0001633	LOC115767920|XP_030568149.1|DNOV	LOC108024627|XP_016950156.1|DBIA
OG0001634	LOC115760353|XP_030557502.1|DNOV	LOC108024891|XP_016950519.1|DBIA
OG0001635	LOC115765634|XP_030565147.1|DNOV	LOC108025053|XP_016950799.1|DBIA
OG0001636	LOC115759438|XP_030556213.1|DNOV	LOC108027058|XP_016953756.1|DBIA
OG0001637	LOC115761969|XP_030559871.1|DNOV	LOC108031606|XP_016960676.1|DBIA
OG0001638	LOC115768038|XP_030568320.1|DNOV	LOC108023518|XP_016948554.1|DBIA
OG0001639	LOC115762437|XP_030560493.1|DNOV	LOC108030943|XP_016959630.1|DBIA
OG0001640	LOC115759471|XP_030556265.1|DNOV	LOC108027324|XP_016954220.1|DBIA
OG0001641	LOC115770711|XP_030571968.1|DNOV	LOC108025068|XP_016950814.1|DBIA
OG0001642	LOC115765255|XP_030564594.1|DNOV	LOC108024045|XP_016949310.1|DBIA
OG0001643	LOC115759043|XP_030555727.1|DNOV	LOC108036767|XP_016968596.1|DBIA
OG0001644	LOC115771484|XP_030573066.1|DNOV	LOC108028766|XP_016956230.1|DBIA
OG0001645	LOC115771742|XP_030573434.1|DNOV	LOC108022746|XP_016947326.1|DBIA
OG0001646	LOC115757791|XP_030554064.1|DNOV	LOC108022856|XP_016947519.1|DBIA
OG0001647	LOC115764471|XP_030563401.1|DNOV	LOC108030033|XP_016958082.1|DBIA
OG0001648	LOC115768772|XP_030569326.1|DNOV	LOC108035064|XP_016965942.1|DBIA
OG0001649	LOC115760627|XP_030557938.1|DNOV	LOC108036527|XP_016968234.1|DBIA
OG0001650	LOC115766513|XP_030566334.1|DNOV	LOC108036522|XP_016968222.1|DBIA
OG0001651	LOC115771027|XP_030572419.1|DNOV	LOC108026813|XP_016953467.1|DBIA
OG0001652	LOC115767714|XP_030567878.1|DNOV	LOC108028564|XP_016955959.1|DBIA
OG0001653	LOC115766725|XP_030566546.1|DNOV, LOC115770755|XP_030572030.1|DNOV	LOC108030847|XP_016959474.1|DBIA
OG0001654	LOC115767487|XP_030567655.1|DNOV	LOC108022511|XP_016946969.1|DBIA
OG0001655	LOC115758295|XP_030554722.1|DNOV	LOC108036320|XP_016967822.1|DBIA
OG0001656	LOC115763070|XP_030561359.1|DNOV	LOC108027688|XP_016954725.1|DBIA
OG0001657	LOC115770086|XP_030571058.1|DNOV	LOC108030683|XP_016959205.1|DBIA
OG0001658	LOC115771536|XP_030573134.1|DNOV	LOC108035338|XP_016966412.1|DBIA
OG0001659	LOC115770153|XP_030571163.1|DNOV	LOC108035167|XP_016966118.1|DBIA
OG0001659	LOC115770154|XP_030571167.1|DNOV	LOC108034392|XP_016964763.1|DBIA
OG0001660	LOC115771195|XP_030572651.1|DNOV	LOC108027851|XP_016954939.1|DBIA
OG0001661	LOC115764994|XP_030564192.1|DNOV	LOC108032252|XP_016961606.1|DBIA
OG0001662	LOC115762947|XP_030561192.1|DNOV	LOC108035319|XP_016966383.1|DBIA
OG0001663	LOC115761672|XP_030559386.1|DNOV	LOC108025338|XP_016951262.1|DBIA
OG0001664	LOC115757858|XP_030554154.1|DNOV	LOC108026575|XP_016953016.1|DBIA
OG0001666	LOC115758821|XP_030555458.1|DNOV	LOC108034694|XP_016965127.1|DBIA
OG0001667	LOC115761096|XP_030558578.1|DNOV	LOC108022487|XP_016946929.1|DBIA
OG0001668	LOC115767645|XP_030567792.1|DNOV	LOC108028305|XP_016955516.1|DBIA
OG0001669	LOC115770353|XP_030571451.1|DNOV	LOC108034720|XP_016965150.1|DBIA, LOC108034725|XP_016965154.1|DBIA
OG0001670	LOC115767460|XP_030567625.1|DNOV	LOC108025659|XP_016951687.1|DBIA, LOC108029517|XP_016957304.1|DBIA
OG0001671	LOC115764377|XP_030563199.1|DNOV, LOC115760308|XP_030557457.1|DNOV	LOC108028901|XP_016956408.1|DBIA
OG0001672	LOC115758313|XP_030554739.1|DNOV, LOC115758315|XP_030554741.1|DNOV	LOC108029904|XP_016957883.1|DBIA
OG0001673	LOC115769348|XP_030570017.1|DNOV	LOC108022808|XP_016947431.1|DBIA, LOC108022172|XP_016946506.1|DBIA
OG0001674	LOC115763664|XP_030562195.1|DNOV	LOC108031231|XP_016959956.1|DBIA, LOC108032908|XP_016962458.1|DBIA
OG0001675	LOC115763827|XP_030562440.1|DNOV	LOC108026034|XP_016952215.1|DBIA, LOC108026083|XP_016952271.1|DBIA
OG0001676	LOC115762323|XP_030560350.1|DNOV	LOC108022072|XP_016946406.1|DBIA, LOC108022071|XP_016946404.1|DBIA
OG0001678	LOC115764287|XP_030563079.1|DNOV	LOC108023441|XP_016948419.1|DBIA
OG0001679	LOC115768682|XP_030569226.1|DNOV	LOC108036359|XP_016967930.1|DBIA
OG0001680	LOC115772090|XP_030573910.1|DNOV, LOC115768818|XP_030569376.1|DNOV	LOC108022023|XP_016946357.1|DBIA
OG0001681	LOC115765136|XP_030564394.1|DNOV	LOC108023732|XP_016948858.1|DBIA
OG0001682	LOC115766521|XP_030566348.1|DNOV, LOC115766903|XP_030566841.1|DNOV	LOC108023169|XP_016947900.1|DBIA
OG0001683	LOC115763329|XP_030561693.1|DNOV	LOC108036116|XP_016967584.1|DBIA
OG0001684	LOC115766746|XP_030566583.1|DNOV	LOC108036003|XP_016967386.1|DBIA
OG0001685	LOC115758401|XP_030554904.1|DNOV	LOC108034222|XP_016964553.1|DBIA
OG0001686	LOC115766336|XP_030566089.1|DNOV	LOC108035793|XP_016967021.1|DBIA
OG0001687	LOC115768145|XP_030568500.1|DNOV	LOC108023270|XP_016948044.1|DBIA
OG0001688	LOC115768672|XP_030569215.1|DNOV	LOC108036164|XP_016967647.1|DBIA
OG0001689	LOC115768836|XP_030569393.1|DNOV	LOC108036230|XP_016967732.1|DBIA
OG0001690	LOC115769816|XP_030570644.1|DNOV	LOC108028341|XP_016955581.1|DBIA
OG0001691	LOC115758956|XP_030555617.1|DNOV	LOC108036811|XP_016968649.1|DBIA
OG0001692	LOC115764064|XP_030562772.1|DNOV	LOC108031466|XP_016960394.1|DBIA
OG0001693	LOC115768791|XP_030569347.1|DNOV	LOC108036464|XP_016968125.1|DBIA
OG0001694	LOC115761709|XP_030559444.1|DNOV	LOC108024696|XP_016950267.1|DBIA
OG0001695	LOC115763945|XP_030562600.1|DNOV, LOC115763963|XP_030562621.1|DNOV	LOC108030429|XP_016958805.1|DBIA
OG0001696	LOC115761829|XP_030559631.1|DNOV	LOC108025039|XP_016950784.1|DBIA
OG0001697	LOC115760379|XP_030557535.1|DNOV	LOC108026039|XP_016952221.1|DBIA
OG0001698	LOC115768217|XP_030568601.1|DNOV	LOC108025775|XP_016951863.1|DBIA
OG0001699	LOC115762020|XP_030559948.1|DNOV	LOC108031278|XP_016960008.1|DBIA
OG0001700	LOC115759572|XP_030556398.1|DNOV	LOC108024538|XP_016949995.1|DBIA
OG0001701	LOC115764158|XP_030562896.1|DNOV	LOC108027331|XP_016954232.1|DBIA
OG0001702	LOC115763608|XP_030562096.1|DNOV	LOC108034034|XP_016964272.1|DBIA
OG0001703	LOC115768650|XP_030569183.1|DNOV	LOC108032130|XP_016961452.1|DBIA
OG0001704	LOC115768633|XP_030569159.1|DNOV	LOC108031113|XP_016959814.1|DBIA
OG0001705	LOC115760584|XP_030557869.1|DNOV	LOC108025439|XP_016951419.1|DBIA
OG0001706	LOC115763609|XP_030562097.1|DNOV	LOC108026721|XP_016953324.1|DBIA
OG0001707	LOC115771787|XP_030573517.1|DNOV	LOC108024709|XP_016950289.1|DBIA
OG0001708	LOC115764098|XP_030562811.1|DNOV	LOC108031108|XP_016959807.1|DBIA
OG0001709	LOC115769677|XP_030570454.1|DNOV	LOC108035572|XP_016966732.1|DBIA
OG0001710	LOC115771750|XP_030573457.1|DNOV	LOC108032026|XP_016961325.1|DBIA
OG0001711	LOC115772017|XP_030573808.1|DNOV	LOC108031591|XP_016960651.1|DBIA
OG0001712	LOC115764678|XP_030563726.1|DNOV	LOC108026148|XP_016952371.1|DBIA
OG0001713	LOC115770873|XP_030572170.1|DNOV	LOC108024506|XP_016949941.1|DBIA
OG0001714	LOC115763644|XP_030562139.1|DNOV	LOC108032896|XP_016962423.1|DBIA
OG0001715	LOC115765240|XP_030564558.1|DNOV	LOC108033219|XP_016962971.1|DBIA
OG0001716	LOC115767354|XP_030567467.1|DNOV, LOC115765289|XP_030564639.1|DNOV	LOC108024046|XP_016949311.1|DBIA
OG0001717	LOC115761177|XP_030558699.1|DNOV	LOC108025272|XP_016951122.1|DBIA
OG0001718	LOC115761696|XP_030559426.1|DNOV, LOC115761452|XP_030559079.1|DNOV	LOC108031525|XP_016960538.1|DBIA
OG0001719	LOC115772057|XP_030573861.1|DNOV	LOC108024647|XP_016950188.1|DBIA
OG0001720	LOC115764973|XP_030564158.1|DNOV	LOC108031036|XP_016959726.1|DBIA
OG0001721	LOC115765003|XP_030564209.1|DNOV	LOC108031250|XP_016959976.1|DBIA
OG0001722	LOC115769439|XP_030570108.1|DNOV	LOC108030587|XP_016959045.1|DBIA
OG0001723	LOC115762128|XP_030560093.1|DNOV	LOC108030716|XP_016959246.1|DBIA
OG0001724	LOC115760764|XP_030558104.1|DNOV	LOC108026674|XP_016953237.1|DBIA
OG0001725	LOC115760937|XP_030558375.1|DNOV	LOC108022797|XP_016947420.1|DBIA
OG0001726	LOC115762693|XP_030560875.1|DNOV	LOC108028467|XP_016955815.1|DBIA
OG0001727	LOC115772075|XP_030573886.1|DNOV	LOC108031835|XP_016961073.1|DBIA
OG0001728	LOC115762406|XP_030560456.1|DNOV	LOC108030284|XP_016958603.1|DBIA
OG0001729	LOC115760521|XP_030557751.1|DNOV	LOC108022443|XP_016946833.1|DBIA
OG0001730	LOC115758369|XP_030554817.1|DNOV	LOC108034021|XP_016964245.1|DBIA
OG0001731	LOC115761107|XP_030558595.1|DNOV	LOC108030013|XP_016958016.1|DBIA
OG0001732	LOC115759351|XP_030556133.1|DNOV	LOC108021918|XP_016946234.1|DBIA
OG0001733	LOC115762398|XP_030560444.1|DNOV	LOC108026785|XP_016953433.1|DBIA
OG0001734	LOC115760920|XP_030558353.1|DNOV	LOC108036590|XP_016968338.1|DBIA
OG0001735	LOC115767136|XP_030567158.1|DNOV	LOC108028001|XP_016955118.1|DBIA
OG0001736	LOC115761616|XP_030559301.1|DNOV	LOC108030442|XP_016958823.1|DBIA
OG0001737	LOC115762451|XP_030560514.1|DNOV	LOC108022601|XP_016947124.1|DBIA
OG0001738	LOC115771009|XP_030572375.1|DNOV	LOC108035608|XP_016966782.1|DBIA
OG0001739	LOC115760094|XP_030557139.1|DNOV	LOC108021984|XP_016946313.1|DBIA
OG0001740	LOC115760765|XP_030558109.1|DNOV	LOC108022477|XP_016946917.1|DBIA
OG0001741	LOC115766113|XP_030565794.1|DNOV	LOC108023872|XP_016949041.1|DBIA
OG0001742	LOC115760073|XP_030557113.1|DNOV	LOC108022205|XP_016946548.1|DBIA
OG0001744	LOC115761853|XP_030560103.1|DNOV	LOC108030081|XP_016958203.1|DBIA
OG0001745	LOC115758318|XP_030554745.1|DNOV, LOC115767030|XP_030567052.1|DNOV	LOC108026609|XP_016953077.1|DBIA
OG0001746	LOC115770036|XP_030570963.1|DNOV	LOC108035663|XP_016966860.1|DBIA
OG0001747	LOC115760738|XP_030558074.1|DNOV	LOC108022572|XP_016947065.1|DBIA
OG0001748	LOC115771148|XP_030572580.1|DNOV	LOC108028159|XP_016955310.1|DBIA
OG0001749	LOC115771122|XP_030572550.1|DNOV	LOC108022933|XP_016947634.1|DBIA
OG0001750	LOC115771103|XP_030572526.1|DNOV	LOC108022930|XP_016947632.1|DBIA
OG0001751	LOC115770986|XP_030572335.1|DNOV	LOC108034998|XP_016965826.1|DBIA
OG0001752	LOC115769737|XP_030570536.1|DNOV	LOC108028148|XP_016955294.1|DBIA
OG0001753	LOC115767135|XP_030567156.1|DNOV	LOC108035175|XP_016966129.1|DBIA
OG0001754	LOC115760794|XP_030558149.1|DNOV	LOC108029721|XP_016957688.1|DBIA
OG0001755	LOC115767174|XP_030567217.1|DNOV	LOC108034793|XP_016965266.1|DBIA
OG0001756	LOC115760554|XP_030557810.1|DNOV	LOC108036472|XP_016968138.1|DBIA
OG0001757	LOC115761094|XP_030558576.1|DNOV	LOC108029900|XP_016957880.1|DBIA
OG0001758	LOC115770040|XP_030570970.1|DNOV, LOC115757656|XP_030554237.1|DNOV	LOC108034817|XP_016965352.1|DBIA
OG0001759	LOC115760005|XP_030557027.1|DNOV	LOC108022486|XP_016946928.1|DBIA
OG0001760	LOC115762069|XP_030560018.1|DNOV	LOC108036442|XP_016968071.1|DBIA
OG0001761	LOC115771810|XP_030573551.1|DNOV	LOC108026786|XP_016953434.1|DBIA
OG0001762	LOC115758847|XP_030555489.1|DNOV	LOC108034139|XP_016964420.1|DBIA
OG0001763	LOC115760261|XP_030557385.1|DNOV, LOC115760262|XP_030557386.1|DNOV	LOC108033781|XP_016963872.1|DBIA
OG0001764	LOC115761281|XP_030558861.1|DNOV	LOC108025469|XP_016951466.1|DBIA
OG0001765	LOC115762159|XP_030560133.1|DNOV	LOC108036328|XP_016967830.1|DBIA
OG0001766	LOC115760124|XP_030557182.1|DNOV	LOC108036725|XP_016968513.1|DBIA
OG0001767	LOC115758735|XP_030555345.1|DNOV, LOC115758692|XP_030555297.1|DNOV	LOC108027934|XP_016955052.1|DBIA
OG0001768	LOC115765893|XP_030565495.1|DNOV	LOC108029278|XP_016956965.1|DBIA
OG0001769	LOC115759320|XP_030556090.1|DNOV	LOC108033372|XP_016963179.1|DBIA
OG0001770	LOC115760045|XP_030557072.1|DNOV	LOC108034105|XP_016964370.1|DBIA
OG0001771	LOC115758600|XP_030555183.1|DNOV, LOC115758555|XP_030555113.1|DNOV	LOC108029290|XP_016956977.1|DBIA
OG0001772	LOC115763960|XP_030562618.1|DNOV	LOC108034077|XP_016964328.1|DBIA
OG0001773	LOC115763441|XP_030561866.1|DNOV	LOC108035040|XP_016965888.1|DBIA
OG0001774	LOC115762089|XP_030560044.1|DNOV	LOC108023018|XP_016947742.1|DBIA
OG0001775	LOC115768166|XP_030568522.1|DNOV	LOC108023443|XP_016948423.1|DBIA
OG0001776	LOC115763405|XP_030561816.1|DNOV	LOC108033887|XP_016964022.1|DBIA
OG0001777	LOC115759805|XP_030556749.1|DNOV	LOC108033766|XP_016963848.1|DBIA
OG0001778	LOC115759119|XP_030555822.1|DNOV	LOC108033660|XP_016963586.1|DBIA
OG0001779	LOC115763358|XP_030561743.1|DNOV	LOC108034613|XP_016965040.1|DBIA
OG0001780	LOC115762062|XP_030560008.1|DNOV	LOC108027536|XP_016954472.1|DBIA
OG0001781	LOC115763435|XP_030561858.1|DNOV	LOC108032705|XP_016962172.1|DBIA
OG0001782	LOC115769235|XP_030569808.1|DNOV	LOC108032514|XP_016961834.1|DBIA
OG0001783	LOC115763051|XP_030561336.1|DNOV	LOC108036807|XP_016968643.1|DBIA
OG0001784	LOC115758503|XP_030555050.1|DNOV	LOC108027767|XP_016954818.1|DBIA
OG0001785	LOC115762228|XP_030560223.1|DNOV	LOC108036331|XP_016967855.1|DBIA
OG0001786	LOC115760122|XP_030557179.1|DNOV	LOC108034209|XP_016964530.1|DBIA
OG0001787	LOC115759854|XP_030556815.1|DNOV, LOC115759983|XP_030556997.1|DNOV	LOC108033851|XP_016963976.1|DBIA
OG0001788	LOC115758091|XP_030554470.1|DNOV	LOC108029753|XP_016957737.1|DBIA
OG0001789	LOC115766544|XP_030566377.1|DNOV	LOC108022915|XP_016947611.1|DBIA
OG0001790	LOC115760171|XP_030557251.1|DNOV	LOC108034326|XP_016964689.1|DBIA
OG0001791	LOC115770853|XP_030572184.1|DNOV	LOC108030111|XP_016958294.1|DBIA
OG0001792	LOC115760120|XP_030557175.1|DNOV	LOC108034080|XP_016964332.1|DBIA
OG0001793	LOC115758192|XP_030554598.1|DNOV	LOC108036388|XP_016967982.1|DBIA
OG0001794	LOC115758830|XP_030555467.1|DNOV	LOC108033661|XP_016963587.1|DBIA
OG0001795	LOC115760281|XP_030557410.1|DNOV	LOC108033591|XP_016963426.1|DBIA
OG0001796	LOC115767199|XP_030567249.1|DNOV	LOC108033037|XP_016962653.1|DBIA
OG0001797	LOC115766752|XP_030566590.1|DNOV	LOC108035991|XP_016967340.1|DBIA
OG0001798	LOC115758715|XP_030555328.1|DNOV	LOC108022241|XP_016946588.1|DBIA
OG0001799	LOC115765318|XP_030564678.1|DNOV	LOC108027494|XP_016954427.1|DBIA
OG0001800	LOC115759785|XP_030556720.1|DNOV	LOC108034257|XP_016964602.1|DBIA
OG0001801	LOC115769914|XP_030570797.1|DNOV	LOC108035550|XP_016966708.1|DBIA
OG0001802	LOC115759552|XP_030556374.1|DNOV	LOC108031794|XP_016961001.1|DBIA
OG0001803	LOC115763836|XP_030562455.1|DNOV	LOC108031912|XP_016961169.1|DBIA
OG0001804	LOC115759416|XP_030556168.1|DNOV	LOC108027290|XP_016954169.1|DBIA
OG0001805	LOC115770990|XP_030572342.1|DNOV	LOC108034743|XP_016965179.1|DBIA
OG0001806	LOC115770844|XP_030572141.1|DNOV, LOC115770909|XP_030572213.1|DNOV	LOC108031393|XP_016960247.1|DBIA
OG0001807	LOC115766065|XP_030565725.1|DNOV	LOC108031397|XP_016960250.1|DBIA
OG0001808	LOC115767883|XP_030568106.1|DNOV	LOC108024526|XP_016949978.1|DBIA
OG0001810	LOC115764652|XP_030563693.1|DNOV	LOC108031180|XP_016959889.1|DBIA
OG0001811	LOC115759566|XP_030556395.1|DNOV	LOC108029783|XP_016957782.1|DBIA
OG0001812	LOC115769132|XP_030569699.1|DNOV	LOC108024145|XP_016949422.1|DBIA
OG0001813	LOC115759659|XP_030556513.1|DNOV	LOC108031361|XP_016960128.1|DBIA
OG0001814	LOC115764616|XP_030563634.1|DNOV	LOC108027193|XP_016953985.1|DBIA
OG0001815	LOC115763695|XP_030562242.1|DNOV	LOC108027203|XP_016954001.1|DBIA
OG0001816	LOC115764576|XP_030563583.1|DNOV	LOC108029670|XP_016957600.1|DBIA
OG0001817	LOC115763938|XP_030562592.1|DNOV	LOC108036352|XP_016967914.1|DBIA
OG0001818	LOC115768188|XP_030568557.1|DNOV	LOC108025912|XP_016952086.1|DBIA
OG0001819	LOC115765190|XP_030564481.1|DNOV	LOC108036461|XP_016968118.1|DBIA
OG0001820	LOC115767226|XP_030567283.1|DNOV	LOC108022017|XP_016946351.1|DBIA
OG0001821	LOC115761152|XP_030558683.1|DNOV	LOC108023123|XP_016947880.1|DBIA
OG0001822	LOC115760908|XP_030558338.1|DNOV	LOC108026965|XP_016953669.1|DBIA
OG0001823	LOC115766248|XP_030565971.1|DNOV	LOC108028301|XP_016955513.1|DBIA
OG0001824	LOC115760255|XP_030557376.1|DNOV	LOC108027752|XP_016954794.1|DBIA
OG0001825	LOC115767430|XP_030567569.1|DNOV	LOC108026588|XP_016953030.1|DBIA
OG0001826	LOC115759727|XP_030556608.1|DNOV	LOC108036669|XP_016968440.1|DBIA
OG0001827	LOC115758236|XP_030554648.1|DNOV	LOC108022576|XP_016947083.1|DBIA
OG0001828	LOC115767872|XP_030568092.1|DNOV, LOC115769940|XP_030570844.1|DNOV	LOC108033096|XP_016962781.1|DBIA
OG0001829	LOC115757828|XP_030554112.1|DNOV	LOC108030428|XP_016958804.1|DBIA
OG0001830	LOC115757906|XP_030554217.1|DNOV	LOC108022168|XP_016946501.1|DBIA
OG0001831	LOC115771387|XP_030572932.1|DNOV	LOC108028072|XP_016955202.1|DBIA
OG0001832	LOC115767569|XP_030567714.1|DNOV, LOC115767568|XP_030567713.1|DNOV, LOC115764066|XP_030562774.1|DNOV	LOC108033195|XP_016962928.1|DBIA
OG0001833	LOC115763798|XP_030562401.1|DNOV, LOC115761868|XP_030559731.1|DNOV	LOC108026960|XP_016953664.1|DBIA
OG0001834	LOC115761629|XP_030559318.1|DNOV	LOC108031682|XP_016960814.1|DBIA
OG0001837	LOC115769944|XP_030570848.1|DNOV	LOC108027748|XP_016954793.1|DBIA
