Orthogroup	DNOV.longest_only	DALB.longest_only
OG0000622	LOC115762639|XP_030560802.1|DNOV	LOC117569833|XP_034107049.1|DALB
OG0000623	LOC115769962|XP_030570868.1|DNOV	LOC117569825|XP_034107040.1|DALB
OG0000623	LOC115770846|XP_030572146.1|DNOV	LOC117571426|XP_034109457.1|DALB
OG0000624	LOC115760780|XP_030558130.1|DNOV	LOC117570531|XP_034108127.1|DALB
OG0000625	LOC115769323|XP_030569919.1|DNOV	LOC117572722|XP_034111677.1|DALB
OG0000625	LOC115769831|XP_030570665.1|DNOV	LOC117572724|XP_034111680.1|DALB
OG0000626	LOC115758212|XP_030554623.1|DNOV	LOC117566761|XP_034102195.1|DALB
OG0000626	LOC115762154|XP_030560126.1|DNOV	LOC117569433|XP_034106484.1|DALB
OG0000627	LOC115769818|XP_030570646.1|DNOV	LOC117572507|XP_034111252.1|DALB
OG0000627	LOC115768585|XP_030569091.1|DNOV	LOC117574429|XP_034114161.1|DALB
OG0000628	LOC115763927|XP_030562578.1|DNOV	LOC117565246|XP_034100148.1|DALB
OG0000629	LOC115770565|XP_030571737.1|DNOV	LOC117574207|XP_034113802.1|DALB, LOC117574206|XP_034113801.1|DALB
OG0000629	LOC115765848|XP_030565434.1|DNOV	LOC117565174|XP_034100057.1|DALB, LOC117564067|XP_034098584.1|DALB
OG0000630	LOC115763504|XP_030561961.1|DNOV	LOC117564045|XP_034098545.1|DALB
OG0000630	LOC115763485|XP_030561930.1|DNOV	LOC117565056|XP_034099894.1|DALB
OG0000631	LOC115759001|XP_030555665.1|DNOV	LOC117565173|XP_034100055.1|DALB
OG0000632	LOC115763534|XP_030562009.1|DNOV	LOC117565524|XP_034100553.1|DALB
OG0000632	LOC115765855|XP_030565444.1|DNOV	LOC117565870|XP_034101098.1|DALB
OG0000634	LOC115771370|XP_030572917.1|DNOV	LOC117568717|XP_034105424.1|DALB
OG0000635	LOC115766554|XP_030566392.1|DNOV	LOC117567613|XP_034103593.1|DALB
OG0000635	LOC115768292|XP_030568696.1|DNOV	LOC117577669|XP_034118448.1|DALB
OG0000636	LOC115763543|XP_030562019.1|DNOV	LOC117564269|XP_034098862.1|DALB
OG0000636	LOC115763397|XP_030561800.1|DNOV	LOC117564177|XP_034098736.1|DALB
OG0000637	LOC115768912|XP_030569501.1|DNOV	LOC117567319|XP_034103113.1|DALB
OG0000637	LOC115768688|XP_030569234.1|DNOV	LOC117576420|XP_034117048.1|DALB
OG0000638	LOC115769000|XP_030569570.1|DNOV	LOC117565791|XP_034100967.1|DALB
OG0000639	LOC115770014|XP_030570925.1|DNOV	LOC117572595|XP_034111394.1|DALB
OG0000642	LOC115763418|XP_030561835.1|DNOV	LOC117563538|XP_034097808.1|DALB
OG0000643	LOC115764835|XP_030563944.1|DNOV	LOC117574455|XP_034114184.1|DALB
OG0000644	LOC115769555|XP_030570268.1|DNOV	LOC117567265|XP_034103015.1|DALB
OG0000645	LOC115760115|XP_030557169.1|DNOV	LOC117564942|XP_034099787.1|DALB
OG0000645	LOC115760112|XP_030557165.1|DNOV	LOC117563298|XP_034097433.1|DALB, LOC117563299|XP_034097434.1|DALB
OG0000645	LOC115760114|XP_030557168.1|DNOV	LOC117563297|XP_034097432.1|DALB
OG0000646	LOC115764060|XP_030562767.1|DNOV	LOC117576972|XP_034118040.1|DALB
OG0000646	LOC115772117|XP_030573950.1|DNOV	LOC117573382|XP_034112460.1|DALB
OG0000647	LOC115764010|XP_030562694.1|DNOV	LOC117575946|XP_034116298.1|DALB
OG0000647	LOC115765430|XP_030564835.1|DNOV	LOC117569887|XP_034107121.1|DALB
OG0000648	LOC115767228|XP_030567285.1|DNOV	LOC117577850|XP_034118682.1|DALB
OG0000648	LOC115767239|XP_030567300.1|DNOV	LOC117577986|XP_034118972.1|DALB
OG0000649	LOC115768703|XP_030569252.1|DNOV	LOC117577572|XP_034118299.1|DALB
OG0000649	LOC115768709|XP_030569257.1|DNOV	LOC117577482|XP_034118253.1|DALB
OG0000650	LOC115766763|XP_030566617.1|DNOV	LOC117573113|XP_034111930.1|DALB
OG0000651	LOC115769937|XP_030570839.1|DNOV	LOC117567804|XP_034103930.1|DALB
OG0000651	LOC115770493|XP_030571642.1|DNOV	LOC117568586|XP_034105209.1|DALB
OG0000652	LOC115760696|XP_030558021.1|DNOV	LOC117569337|XP_034106358.1|DALB
OG0000652	LOC115768610|XP_030569125.1|DNOV	LOC117577682|XP_034118468.1|DALB
OG0000653	LOC115772125|XP_030573962.1|DNOV	LOC117576011|XP_034116409.1|DALB
OG0000654	LOC115771191|XP_030572645.1|DNOV	LOC117572400|XP_034111072.1|DALB
OG0000654	LOC115769884|XP_030570749.1|DNOV	LOC117566801|XP_034102235.1|DALB
OG0000655	LOC115762138|XP_030560109.1|DNOV	LOC117567327|XP_034103125.1|DALB
OG0000656	LOC115770642|XP_030571853.1|DNOV	LOC117574283|XP_034113925.1|DALB
OG0000657	LOC115762627|XP_030560789.1|DNOV	LOC117568889|XP_034105680.1|DALB
OG0000657	LOC115759823|XP_030556774.1|DNOV	LOC117564144|XP_034098698.1|DALB
OG0000658	LOC115766487|XP_030566309.1|DNOV	LOC117569426|XP_034106479.1|DALB
OG0000658	LOC115764653|XP_030563695.1|DNOV	LOC117573941|XP_034113359.1|DALB
OG0000659	LOC115763450|XP_030561879.1|DNOV	LOC117563557|XP_034097828.1|DALB
OG0000660	LOC115759751|XP_030556653.1|DNOV	LOC117564213|XP_034098789.1|DALB
OG0000661	LOC115762829|XP_030561055.1|DNOV	LOC117572351|XP_034111002.1|DALB
OG0000661	LOC115768557|XP_030569026.1|DNOV	LOC117565090|XP_034099931.1|DALB
OG0000662	LOC115767147|XP_030567176.1|DNOV	LOC117570924|XP_034108745.1|DALB
OG0000662	LOC115767098|XP_030567106.1|DNOV	LOC117577860|XP_034118700.1|DALB
OG0000663	LOC115762215|XP_030560208.1|DNOV	LOC117569390|XP_034106410.1|DALB
OG0000664	LOC115759057|XP_030555742.1|DNOV	LOC117564016|XP_034098505.1|DALB
OG0000664	LOC115765328|XP_030564690.1|DNOV	LOC117570880|XP_034108667.1|DALB
OG0000665	LOC115766199|XP_030565909.1|DNOV, LOC115766147|XP_030565843.1|DNOV	LOC117573325|XP_034112325.1|DALB
OG0000665	LOC115766037|XP_030565667.1|DNOV	LOC117575323|XP_034115370.1|DALB
OG0000666	LOC115766534|XP_030566361.1|DNOV	LOC117569897|XP_034107129.1|DALB
OG0000666	LOC115771368|XP_030572912.1|DNOV	LOC117578059|XP_034119086.1|DALB
OG0000667	LOC115764289|XP_030563081.1|DNOV	LOC117578274|XP_034119594.1|DALB
OG0000667	LOC115766095|XP_030565764.1|DNOV	LOC117573551|XP_034112722.1|DALB
OG0000668	LOC115760399|XP_030557560.1|DNOV	LOC117573147|XP_034111977.1|DALB
OG0000668	LOC115764155|XP_030562891.1|DNOV	LOC117576626|XP_034117441.1|DALB
OG0000669	LOC115766893|XP_030566825.1|DNOV	LOC117578037|XP_034119049.1|DALB
OG0000669	LOC115766894|XP_030566826.1|DNOV	LOC117578011|XP_034119005.1|DALB
OG0000670	LOC115766471|XP_030566275.1|DNOV	LOC117565760|XP_034100947.1|DALB
OG0000671	LOC115771970|XP_030573742.1|DNOV	LOC117575061|XP_034115033.1|DALB
OG0000671	LOC115771617|XP_030573255.1|DNOV	LOC117575017|XP_034114987.1|DALB
OG0000672	LOC115765272|XP_030564622.1|DNOV	LOC117567786|XP_034103901.1|DALB
OG0000672	LOC115768896|XP_030569471.1|DNOV	LOC117571431|XP_034109468.1|DALB
OG0000673	LOC115768789|XP_030569346.1|DNOV	LOC117576886|XP_034117903.1|DALB
OG0000673	LOC115769449|XP_030570122.1|DNOV	LOC117568027|XP_034104258.1|DALB
OG0000674	LOC115767196|XP_030567250.1|DNOV	LOC117570553|XP_034108170.1|DALB
OG0000675	LOC115768135|XP_030568490.1|DNOV	LOC117577932|XP_034118826.1|DALB
OG0000675	LOC115768141|XP_030568496.1|DNOV	LOC117577641|XP_034118401.1|DALB, LOC117571689|XP_034109870.1|DALB, LOC117577754|XP_034118556.1|DALB
OG0000675	LOC115768140|XP_030568495.1|DNOV	LOC117577713|XP_034118507.1|DALB
OG0000677	LOC115770176|XP_030571196.1|DNOV	LOC117571268|XP_034109222.1|DALB
OG0000677	LOC115771314|XP_030572829.1|DNOV	LOC117578262|XP_034119575.1|DALB
OG0000678	LOC115764881|XP_030564019.1|DNOV	LOC117574094|XP_034113622.1|DALB
OG0000678	LOC115765970|XP_030565583.1|DNOV	LOC117565020|XP_034099855.1|DALB
OG0000679	LOC115767864|XP_030568082.1|DNOV	LOC117577714|XP_034118508.1|DALB
OG0000680	LOC115766465|XP_030566261.1|DNOV	LOC117577640|XP_034118400.1|DALB
OG0000680	LOC115766438|XP_030566225.1|DNOV	LOC117568471|XP_034105051.1|DALB
OG0000681	LOC115764053|XP_030562760.1|DNOV	LOC117573364|XP_034112384.1|DALB
OG0000681	LOC115767781|XP_030567970.1|DNOV	LOC117566126|XP_034101500.1|DALB
OG0000683	LOC115763968|XP_030562627.1|DNOV	LOC117574071|XP_034113592.1|DALB
OG0000684	LOC115763839|XP_030562459.1|DNOV	LOC117575991|XP_034116379.1|DALB
OG0000684	LOC115772099|XP_030573921.1|DNOV	LOC117576609|XP_034117401.1|DALB
OG0000685	LOC115764142|XP_030562875.1|DNOV	LOC117574214|XP_034113812.1|DALB
OG0000686	LOC115760216|XP_030557331.1|DNOV	LOC117570004|XP_034107290.1|DALB
OG0000686	LOC115768061|XP_030568363.1|DNOV	LOC117578192|XP_034119401.1|DALB
OG0000687	LOC115766596|XP_030566443.1|DNOV	LOC117568559|XP_034105178.1|DALB
OG0000687	LOC115769955|XP_030570860.1|DNOV	LOC117572061|XP_034110530.1|DALB
OG0000688	LOC115761097|XP_030558580.1|DNOV	LOC117566937|XP_034102459.1|DALB
OG0000689	LOC115760819|XP_030558197.1|DNOV	LOC117570131|XP_034107487.1|DALB
OG0000689	LOC115760818|XP_030558195.1|DNOV	LOC117570130|XP_034107486.1|DALB
OG0000690	LOC115768204|XP_030568576.1|DNOV	LOC117577602|XP_034118339.1|DALB
OG0000691	LOC115763300|XP_030561651.1|DNOV	LOC117563341|XP_034097509.1|DALB
OG0000691	LOC115770032|XP_030570954.1|DNOV	LOC117572769|XP_034111749.1|DALB
OG0000692	LOC115762628|XP_030560790.1|DNOV	LOC117572055|XP_034110522.1|DALB
OG0000693	LOC115767186|XP_030567237.1|DNOV	LOC117578299|XP_034119635.1|DALB
OG0000693	LOC115763814|XP_030562426.1|DNOV	LOC117574730|XP_034114551.1|DALB
OG0000694	LOC115768344|XP_030568767.1|DNOV	LOC117573076|XP_034111850.1|DALB
OG0000694	LOC115766656|XP_030566480.1|DNOV	LOC117572591|XP_034111369.1|DALB
OG0000695	LOC115759106|XP_030555805.1|DNOV	LOC117563999|XP_034098480.1|DALB
OG0000695	LOC115759338|XP_030556117.1|DNOV	LOC117564236|XP_034098818.1|DALB
OG0000696	LOC115760003|XP_030557021.1|DNOV	LOC117563384|XP_034097588.1|DALB
OG0000697	LOC115764346|XP_030563164.1|DNOV	LOC117577858|XP_034118698.1|DALB
OG0000697	LOC115758904|XP_030555561.1|DNOV	LOC117564401|XP_034099016.1|DALB
OG0000698	LOC115768551|XP_030569021.1|DNOV	LOC117564328|XP_034098925.1|DALB
OG0000698	LOC115768548|XP_030569018.1|DNOV	LOC117565639|XP_034100740.1|DALB
OG0000699	LOC115760027|XP_030557049.1|DNOV	LOC117564258|XP_034098852.1|DALB
OG0000699	LOC115768643|XP_030569175.1|DNOV	LOC117576161|XP_034116627.1|DALB
OG0000700	LOC115765977|XP_030565595.1|DNOV	LOC117565951|XP_034101231.1|DALB
OG0000700	LOC115759040|XP_030555722.1|DNOV	LOC117564896|XP_034099736.1|DALB
OG0000701	LOC115760727|XP_030558061.1|DNOV	LOC117568902|XP_034105696.1|DALB
OG0000701	LOC115766304|XP_030566041.1|DNOV	LOC117577732|XP_034118526.1|DALB
OG0000702	LOC115763795|XP_030562386.1|DNOV	LOC117574244|XP_034113862.1|DALB
OG0000702	LOC115763797|XP_030562393.1|DNOV	LOC117574242|XP_034113854.1|DALB
OG0000703	LOC115760513|XP_030557734.1|DNOV	LOC117571007|XP_034108853.1|DALB
OG0000704	LOC115765441|XP_030564867.1|DNOV	LOC117577622|XP_034118367.1|DALB
OG0000704	LOC115772027|XP_030573817.1|DNOV	LOC117574946|XP_034114891.1|DALB
OG0000705	LOC115769975|XP_030570893.1|DNOV	LOC117568186|XP_034104530.1|DALB
OG0000706	LOC115767718|XP_030567883.1|DNOV	LOC117565201|XP_034100096.1|DALB
OG0000706	LOC115767989|XP_030568250.1|DNOV	LOC117578084|XP_034119137.1|DALB
OG0000707	LOC115766613|XP_030566464.1|DNOV	LOC117571527|XP_034109597.1|DALB
OG0000707	LOC115765239|XP_030564556.1|DNOV	LOC117577825|XP_034118653.1|DALB
OG0000708	LOC115768226|XP_030568613.1|DNOV	LOC117566954|XP_034102489.1|DALB
OG0000708	LOC115768754|XP_030569301.1|DNOV	LOC117568465|XP_034105038.1|DALB
OG0000709	LOC115772080|XP_030573893.1|DNOV	LOC117576075|XP_034116503.1|DALB
OG0000709	LOC115765127|XP_030564382.1|DNOV	LOC117567689|XP_034103708.1|DALB
OG0000710	LOC115761269|XP_030558842.1|DNOV	LOC117576461|XP_034117123.1|DALB
OG0000710	LOC115760563|XP_030557829.1|DNOV	LOC117566942|XP_034102465.1|DALB
OG0000711	LOC115770356|XP_030571454.1|DNOV	LOC117571032|XP_034108886.1|DALB
OG0000711	LOC115766879|XP_030566804.1|DNOV	LOC117575987|XP_034116783.1|DALB
OG0000712	LOC115763821|XP_030562431.1|DNOV	LOC117575191|XP_034115194.1|DALB
OG0000712	LOC115763808|XP_030562412.1|DNOV	LOC117575190|XP_034115193.1|DALB
OG0000713	LOC115764013|XP_030562700.1|DNOV	LOC117575947|XP_034116299.1|DALB
OG0000713	LOC115760403|XP_030557562.1|DNOV, LOC115761341|XP_030558940.1|DNOV	LOC117573086|XP_034111870.1|DALB
OG0000714	LOC115767258|XP_030567334.1|DNOV	LOC117577929|XP_034118823.1|DALB
OG0000714	LOC115766920|XP_030566864.1|DNOV	LOC117570895|XP_034108689.1|DALB
OG0000715	LOC115768376|XP_030568811.1|DNOV	LOC117570536|XP_034108134.1|DALB
OG0000715	LOC115767911|XP_030568145.1|DNOV	LOC117570535|XP_034108132.1|DALB
OG0000716	LOC115766904|XP_030566842.1|DNOV	LOC117569972|XP_034107243.1|DALB
OG0000716	LOC115770095|XP_030571064.1|DNOV	LOC117568974|XP_034105825.1|DALB
OG0000717	LOC115770325|XP_030571422.1|DNOV	LOC117566524|XP_034101955.1|DALB
OG0000718	LOC115767954|XP_030568199.1|DNOV	LOC117573107|XP_034111920.1|DALB
OG0000718	LOC115759744|XP_030556642.1|DNOV	LOC117573166|XP_034112022.1|DALB
OG0000719	LOC115769501|XP_030570181.1|DNOV	LOC117571875|XP_034110223.1|DALB, LOC117571876|XP_034110226.1|DALB, LOC117571771|XP_034110019.1|DALB, LOC117571877|XP_034110227.1|DALB, LOC117571878|XP_034110228.1|DALB, LOC117569348|XP_034106372.1|DALB
OG0000719	LOC115770340|XP_030571437.1|DNOV	LOC117568699|XP_034105404.1|DALB
OG0000720	LOC115761607|XP_030559269.1|DNOV	LOC117573621|XP_034112814.1|DALB, LOC117573623|XP_034112816.1|DALB, LOC117573351|XP_034112368.1|DALB, LOC117573622|XP_034112815.1|DALB, LOC117573353|XP_034112369.1|DALB
OG0000721	LOC115758993|XP_030555655.1|DNOV, LOC115759022|XP_030555694.1|DNOV	LOC117565112|XP_034099962.1|DALB, LOC117565111|XP_034099961.1|DALB
OG0000723	LOC115759857|XP_030556861.1|DNOV	LOC117568526|XP_034105120.1|DALB
OG0000723	LOC115760820|XP_030558199.1|DNOV	LOC117571371|XP_034109377.1|DALB, LOC117571179|XP_034109098.1|DALB
OG0000724	LOC115765413|XP_030564817.1|DNOV	LOC117569982|XP_034107254.1|DALB
OG0000724	LOC115757761|XP_030554032.1|DNOV	LOC117576001|XP_034116395.1|DALB
OG0000726	LOC115761420|XP_030559040.1|DNOV	LOC117575529|XP_034115668.1|DALB
OG0000726	LOC115761562|XP_030559207.1|DNOV	LOC117574905|XP_034114838.1|DALB
OG0000727	LOC115759495|XP_030556294.1|DNOV	LOC117576060|XP_034116485.1|DALB
OG0000727	LOC115759529|XP_030556339.1|DNOV	LOC117575357|XP_034115413.1|DALB
OG0000728	LOC115764296|XP_030563089.1|DNOV	LOC117578224|XP_034119488.1|DALB
OG0000729	LOC115761639|XP_030559332.1|DNOV	LOC117574265|XP_034113893.1|DALB
OG0000729	LOC115761640|XP_030559334.1|DNOV	LOC117574266|XP_034113894.1|DALB
OG0000730	LOC115769489|XP_030570171.1|DNOV	LOC117570590|XP_034108225.1|DALB
OG0000730	LOC115759999|XP_030557016.1|DNOV	LOC117565891|XP_034101124.1|DALB
OG0000731	LOC115766954|XP_030566901.1|DNOV	LOC117572709|XP_034111657.1|DALB
OG0000731	LOC115760800|XP_030558156.1|DNOV	LOC117568865|XP_034105643.1|DALB
OG0000732	LOC115771111|XP_030572531.1|DNOV	LOC117569565|XP_034106675.1|DALB
OG0000732	LOC115771170|XP_030572613.1|DNOV	LOC117569564|XP_034106673.1|DALB
OG0000733	LOC115764230|XP_030563007.1|DNOV	LOC117576057|XP_034116480.1|DALB
OG0000733	LOC115769923|XP_030570808.1|DNOV	LOC117568400|XP_034104923.1|DALB
OG0000734	LOC115770494|XP_030571643.1|DNOV	LOC117572665|XP_034111555.1|DALB
OG0000735	LOC115768279|XP_030568676.1|DNOV	LOC117565984|XP_034101289.1|DALB
OG0000735	LOC115763462|XP_030561898.1|DNOV	LOC117565101|XP_034099950.1|DALB
OG0000736	LOC115759738|XP_030556630.1|DNOV	LOC117564655|XP_034099405.1|DALB
OG0000736	LOC115760034|XP_030557061.1|DNOV	LOC117564656|XP_034099406.1|DALB
OG0000737	LOC115761593|XP_030559253.1|DNOV	LOC117566900|XP_034102408.1|DALB
OG0000738	LOC115758638|XP_030555234.1|DNOV	LOC117564734|XP_034099512.1|DALB
OG0000738	LOC115763430|XP_030561851.1|DNOV	LOC117564431|XP_034099058.1|DALB
OG0000739	LOC115764718|XP_030563777.1|DNOV	LOC117573943|XP_034113361.1|DALB
OG0000740	LOC115766145|XP_030565840.1|DNOV	LOC117575420|XP_034115495.1|DALB
OG0000741	LOC115760133|XP_030557192.1|DNOV	LOC117563847|XP_034098267.1|DALB, LOC117563848|XP_034098268.1|DALB
OG0000741	LOC115765269|XP_030564618.1|DNOV	LOC117563427|XP_034097655.1|DALB
OG0000742	LOC115764314|XP_030563112.1|DNOV	LOC117573481|XP_034112604.1|DALB
OG0000742	LOC115764380|XP_030563201.1|DNOV	LOC117575324|XP_034115374.1|DALB
OG0000743	LOC115769862|XP_030570720.1|DNOV	LOC117569820|XP_034107033.1|DALB
OG0000743	LOC115766565|XP_030566405.1|DNOV	LOC117571542|XP_034109626.1|DALB
OG0000744	LOC115758878|XP_030555536.1|DNOV, LOC115765428|XP_030564837.1|DNOV	LOC117571109|XP_034108983.1|DALB
OG0000744	LOC115772042|XP_030573842.1|DNOV	LOC117566807|XP_034102246.1|DALB
OG0000745	LOC115762188|XP_030560171.1|DNOV	LOC117569015|XP_034105894.1|DALB
OG0000746	LOC115759535|XP_030556350.1|DNOV	LOC117568399|XP_034104922.1|DALB
OG0000747	LOC115771562|XP_030573172.1|DNOV	LOC117569971|XP_034107239.1|DALB
OG0000747	LOC115771507|XP_030573096.1|DNOV	LOC117569548|XP_034106647.1|DALB
OG0000748	LOC115759171|XP_030555903.1|DNOV	LOC117565221|XP_034100120.1|DALB
OG0000750	LOC115760681|XP_030558007.1|DNOV	LOC117566718|XP_034102154.1|DALB, LOC117569122|XP_034106034.1|DALB
OG0000751	LOC115762098|XP_030560058.1|DNOV	LOC117566618|XP_034102050.1|DALB
OG0000751	LOC115762099|XP_030560060.1|DNOV	LOC117568406|XP_034104934.1|DALB
OG0000752	LOC115765619|XP_030565129.1|DNOV	LOC117573324|XP_034112323.1|DALB
OG0000753	LOC115771734|XP_030573420.1|DNOV	LOC117576010|XP_034116408.1|DALB
OG0000753	LOC115762833|XP_030561060.1|DNOV	LOC117571892|XP_034110248.1|DALB
OG0000754	LOC115767236|XP_030567297.1|DNOV	LOC117573213|XP_034112120.1|DALB
OG0000754	LOC115768063|XP_030568366.1|DNOV	LOC117578190|XP_034119397.1|DALB
OG0000755	LOC115761466|XP_030559092.1|DNOV	LOC117575392|XP_034115459.1|DALB
OG0000755	LOC115761465|XP_030559091.1|DNOV	LOC117575391|XP_034115458.1|DALB
OG0000757	LOC115760002|XP_030557020.1|DNOV	LOC117563515|XP_034097783.1|DALB
OG0000757	LOC115766959|XP_030566907.1|DNOV	LOC117572369|XP_034111027.1|DALB
OG0000758	LOC115762699|XP_030560883.1|DNOV	LOC117568793|XP_034105543.1|DALB
OG0000758	LOC115762607|XP_030560763.1|DNOV	LOC117568792|XP_034105540.1|DALB
OG0000759	LOC115769665|XP_030570438.1|DNOV	LOC117570747|XP_034108459.1|DALB
OG0000759	LOC115769803|XP_030570631.1|DNOV	LOC117569826|XP_034107041.1|DALB
OG0000760	LOC115764035|XP_030562748.1|DNOV	LOC117570110|XP_034107462.1|DALB
OG0000762	LOC115758576|XP_030555153.1|DNOV	LOC117564060|XP_034098574.1|DALB
OG0000762	LOC115758625|XP_030555219.1|DNOV	LOC117565606|XP_034100702.1|DALB
OG0000763	LOC115758418|XP_030554926.1|DNOV	LOC117564355|XP_034098961.1|DALB
OG0000763	LOC115758420|XP_030554929.1|DNOV	LOC117563779|XP_034098177.1|DALB
OG0000764	LOC115766828|XP_030566724.1|DNOV	LOC117578381|XP_034119710.1|DALB
OG0000765	LOC115765810|XP_030565392.1|DNOV	LOC117569387|XP_034106408.1|DALB
OG0000765	LOC115764248|XP_030563026.1|DNOV	LOC117576457|XP_034117121.1|DALB
OG0000766	LOC115763247|XP_030561585.1|DNOV	LOC117565562|XP_034100621.1|DALB
OG0000766	LOC115765161|XP_030564431.1|DNOV	LOC117577628|XP_034118385.1|DALB, LOC117569631|XP_034106760.1|DALB
OG0000767	LOC115759491|XP_030556289.1|DNOV	LOC117577791|XP_034118607.1|DALB, LOC117575444|XP_034115543.1|DALB
OG0000767	LOC115771502|XP_030573088.1|DNOV	LOC117572334|XP_034110963.1|DALB
OG0000768	LOC115770428|XP_030571556.1|DNOV	LOC117571269|XP_034109223.1|DALB
OG0000769	LOC115761515|XP_030559144.1|DNOV	LOC117575653|XP_034115830.1|DALB
OG0000769	LOC115765262|XP_030564601.1|DNOV	LOC117569676|XP_034107211.1|DALB
OG0000770	LOC115760772|XP_030558120.1|DNOV	LOC117569338|XP_034106359.1|DALB
OG0000771	LOC115767118|XP_030567133.1|DNOV	LOC117570925|XP_034108746.1|DALB
OG0000772	LOC115760514|XP_030557737.1|DNOV, LOC115770784|XP_030572064.1|DNOV	LOC117571008|XP_034108857.1|DALB
OG0000773	LOC115770430|XP_030571559.1|DNOV	LOC117570853|XP_034108623.1|DALB, LOC117577238|XP_034118118.1|DALB, LOC117571192|XP_034109122.1|DALB
OG0000774	LOC115760712|XP_030558043.1|DNOV	LOC117570836|XP_034108602.1|DALB, LOC117570839|XP_034108606.1|DALB
OG0000775	LOC115758196|XP_030554600.1|DNOV	LOC117567754|XP_034103833.1|DALB
OG0000775	LOC115765055|XP_030564300.1|DNOV	LOC117568491|XP_034105071.1|DALB
OG0000776	LOC115763157|XP_030561468.1|DNOV, LOC115767438|XP_030567592.1|DNOV	LOC117569411|XP_034106438.1|DALB
OG0000778	LOC115761486|XP_030559113.1|DNOV	LOC117574403|XP_034114132.1|DALB
OG0000778	LOC115760371|XP_030557524.1|DNOV	LOC117573155|XP_034112004.1|DALB
OG0000779	LOC115765327|XP_030564688.1|DNOV	LOC117572674|XP_034111596.1|DALB
OG0000780	LOC115761471|XP_030559101.1|DNOV	LOC117569209|XP_034106172.1|DALB, LOC117569208|XP_034106170.1|DALB
OG0000781	LOC115768601|XP_030569112.1|DNOV	LOC117563918|XP_034098379.1|DALB
OG0000781	LOC115770411|XP_030571532.1|DNOV	LOC117567871|XP_034104030.1|DALB
OG0000782	LOC115770378|XP_030571487.1|DNOV	LOC117572470|XP_034111208.1|DALB
OG0000782	LOC115768800|XP_030569356.1|DNOV	LOC117577755|XP_034118560.1|DALB
OG0000783	LOC115768769|XP_030569319.1|DNOV	LOC117577545|XP_034118266.1|DALB
OG0000784	LOC115771010|XP_030572376.1|DNOV	LOC117568520|XP_034105113.1|DALB
OG0000784	LOC115767011|XP_030566993.1|DNOV	LOC117577783|XP_034118599.1|DALB
OG0000785	LOC115764812|XP_030563918.1|DNOV	LOC117573608|XP_034112796.1|DALB
OG0000786	LOC115761690|XP_030559416.1|DNOV	LOC117576152|XP_034116613.1|DALB
OG0000787	LOC115769980|XP_030570901.1|DNOV	LOC117571502|XP_034109561.1|DALB
OG0000788	LOC115771250|XP_030572710.1|DNOV	LOC117571425|XP_034109455.1|DALB
OG0000789	LOC115759306|XP_030556071.1|DNOV	LOC117563724|XP_034098077.1|DALB
OG0000789	LOC115759311|XP_030556081.1|DNOV	LOC117564469|XP_034099157.1|DALB
OG0000790	LOC115765455|XP_030564879.1|DNOV	LOC117565021|XP_034099856.1|DALB
OG0000791	LOC115764900|XP_030564051.1|DNOV	LOC117574096|XP_034113625.1|DALB
OG0000792	LOC115758943|XP_030555602.1|DNOV	LOC117565572|XP_034100640.1|DALB
OG0000793	LOC115763802|XP_030562406.1|DNOV, LOC115763806|XP_030562409.1|DNOV, LOC115763805|XP_030562408.1|DNOV	LOC117576167|XP_034116638.1|DALB
OG0000794	LOC115768823|XP_030569380.1|DNOV	LOC117577528|XP_034118257.1|DALB
OG0000795	LOC115768361|XP_030568789.1|DNOV	LOC117565826|XP_034101029.1|DALB
OG0000795	LOC115767914|XP_030568144.1|DNOV	LOC117574662|XP_034114458.1|DALB
OG0000796	LOC115759457|XP_030556249.1|DNOV	LOC117574816|XP_034114675.1|DALB
OG0000796	LOC115768315|XP_030568724.1|DNOV	LOC117568855|XP_034105629.1|DALB
OG0000797	LOC115761700|XP_030559433.1|DNOV	LOC117576924|XP_034117958.1|DALB
OG0000798	LOC115764575|XP_030563573.1|DNOV	LOC117570303|XP_034107719.1|DALB, LOC117568150|XP_034104449.1|DALB
OG0000799	LOC115766475|XP_030566280.1|DNOV	LOC117564754|XP_034099539.1|DALB
OG0000800	LOC115769587|XP_030570323.1|DNOV	LOC117570358|XP_034107820.1|DALB
OG0000800	LOC115769807|XP_030570635.1|DNOV	LOC117567864|XP_034104018.1|DALB
OG0000800	LOC115769806|XP_030570634.1|DNOV	LOC117567863|XP_034104017.1|DALB
OG0000801	LOC115766552|XP_030566388.1|DNOV	LOC117569202|XP_034106161.1|DALB
OG0000801	LOC115766537|XP_030566365.1|DNOV	LOC117570288|XP_034107699.1|DALB
OG0000802	LOC115767572|XP_030567718.1|DNOV	LOC117577880|XP_034118750.1|DALB
OG0000803	LOC115770208|XP_030571262.1|DNOV	LOC117568135|XP_034104434.1|DALB
OG0000804	LOC115757940|XP_030554271.1|DNOV	LOC117566768|XP_034102202.1|DALB
OG0000805	LOC115759042|XP_030555725.1|DNOV	LOC117565329|XP_034100266.1|DALB
OG0000806	LOC115759138|XP_030555846.1|DNOV	LOC117564430|XP_034099056.1|DALB
